категория	類別	категория	類別	N;INAN;NOM;FEM;SG	N
друзья	朋友	друг	朋友	N;ANIM;NOM;MASC;PL	N
друзья	好友	друг	好友	N;ANIM;NOM;MASC;PL	N
диапазон	山脈	диапазон	山脈	N;INAN;NOM;MASC;SG	N
диапазон	範圍	диапазон	範圍	N;INAN;NOM;MASC;SG	N
диапазон	射程	диапазон	射程	N;INAN;NOM;MASC;SG	N
оценить	估計	оценить	估計	V;PFV;NFIN;ACT	V
оценить	預估	оценить	預估	V;PFV;NFIN;ACT	V
гитарист	吉他	гитарист	吉他	N;ANIM;NOM;MASC;SG	N
выпущено	獲釋	выпустить	獲釋	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V
занятия	類別	занятие	類別	N;INAN;NOM;NEUT;PL	N
занятия	班級	занятие	班級	N;INAN;NOM;NEUT;PL	N
любое	任何	любой	任何	DET;NOM;NEUT;SG	DET
ткани	組織	ткань	組織	N;INAN;NOM;FEM;PL	N
ткани	紙巾	ткань	紙巾	N;INAN;NOM;FEM;PL	N
ткани	布料	ткань	布料	N;INAN;NOM;FEM;PL	N
ткани	纖維	ткань	纖維	N;INAN;NOM;FEM;PL	N
ткани	織物	ткань	織物	N;INAN;NOM;FEM;PL	N
ткани	布料	ткань	布料	N;INAN;NOM;FEM;PL	N
ткани	織物	ткань	織物	N;INAN;NOM;FEM;PL	N
лучшее	最好	лучший	最好	ADJ;NOM;NEUT;SG	ADJ
мяч	球	мяч	球	N;INAN;NOM;MASC;SG	N
сохранения	保全	сохранение	保全	N;INAN;GEN;NEUT;SG	N
различия	區分	различие	區分	N;INAN;NOM;NEUT;PL	N
различия	區別	различие	區別	N;INAN;NOM;NEUT;PL	N
различия	差額	различие	差額	N;INAN;NOM;NEUT;PL	N
различия	區別	различие	區別	N;INAN;NOM;NEUT;PL	N
различия	差別	различие	差別	N;INAN;NOM;NEUT;PL	N
различия	差異	различие	差異	N;INAN;NOM;NEUT;PL	N
различия	差異	различие	差異	N;INAN;NOM;NEUT;PL	N
различия	差額	различие	差額	N;INAN;NOM;NEUT;PL	N
различия	分歧	различие	分歧	N;INAN;NOM;NEUT;PL	N
кризис	危機	кризис	危機	N;INAN;NOM;MASC;SG	N
подразделение	組織	подразделение	組織	N;INAN;NOM;NEUT;SG	N
подразделение	股	подразделение	股	N;INAN;NOM;NEUT;SG	N
подразделение	單元	подразделение	單元	N;INAN;NOM;NEUT;SG	N
подразделение	單位	подразделение	單位	N;INAN;NOM;NEUT;SG	N
продолжительность	期限	продолжительность	期限	N;INAN;NOM;FEM;SG	N
продолжительность	長度	продолжительность	長度	N;INAN;NOM;FEM;SG	N
мероприятия	活動	мероприятие	活動	N;INAN;NOM;NEUT;PL	N
мероприятия	事件	мероприятие	事件	N;INAN;NOM;NEUT;PL	N
мероприятия	活動	мероприятие	活動	N;INAN;NOM;NEUT;PL	N
верх	頂	верх	頂	N;INAN;NOM;MASC;SG	N
верх	頂端	верх	頂端	N;INAN;NOM;MASC;SG	N
верх	熱門	верх	熱門	N;INAN;NOM;MASC;SG	N
агентства	機構	агентство	機構	N;INAN;NOM;NEUT;PL	N
осадков	雨量	осадки	雨量	N;INAN;GEN;MASC;PL	N
центров	中心	центр	中心	N;INAN;GEN;MASC;PL	N
достопримечательности	景點	достопримечательность	景點	N;INAN;NOM;FEM;PL	N
достопримечательности	景點	достопримечательность	景點	N;INAN;NOM;FEM;PL	N
достопримечательности	觀光	достопримечательность	觀光	N;INAN;NOM;FEM;PL	N
молодая	年輕	молодой	年輕	ADJ;NOM;FEM;SG	ADJ
каждое	每個	каждый	每個	DET;NOM;NEUT;SG	DET
каждое	每	каждый	每	DET;NOM;NEUT;SG	DET
каждое	每個	каждый	每個	DET;NOM;NEUT;SG	DET
продукция	商品	продукция	商品	N;INAN;NOM;FEM;SG	N
продукция	產品	продукция	產品	N;INAN;NOM;FEM;SG	N
напрямую	直接	напрямую	直接	ADV	ADV
правитель	尺子	правитель	尺子	N;ANIM;NOM;MASC;SG	N
ракет	導彈	ракета	導彈	N;INAN;GEN;FEM;PL	N
деревень	鄉村	деревня	鄉村	N;INAN;GEN;FEM;PL	N
деревень	村	деревня	村	N;INAN;GEN;FEM;PL	N
детали	細節	деталь	細節	N;INAN;NOM;FEM;PL	N
детали	詳情	деталь	詳情	N;INAN;NOM;FEM;PL	N
полиция	警方	полиция	警方	N;INAN;NOM;FEM;SG	N
полиция	警務	полиция	警務	N;INAN;NOM;FEM;SG	N
полиция	警察	полиция	警察	N;INAN;NOM;FEM;SG	N
союзников	盟軍	союзник	盟軍	N;ANIM;GEN;MASC;PL	N
союзников	盟國	союзник	盟國	N;ANIM;GEN;MASC;PL	N
союзников	盟友	союзник	盟友	N;ANIM;GEN;MASC;PL	N
союзников	盟軍	союзник	盟軍	N;ANIM;GEN;MASC;PL	N
союзников	盟國	союзник	盟國	N;ANIM;GEN;MASC;PL	N
союзников	同盟	союзник	同盟	N;ANIM;GEN;MASC;PL	N
революция	革命	революция	革命	N;INAN;NOM;FEM;SG	N
публицист	公關	публицист	公關	N;ANIM;NOM;MASC;SG	N
передача	傳輸	передача	傳輸	N;INAN;NOM;FEM;SG	N
устройств	裝置	устройство	裝置	N;INAN;GEN;NEUT;PL	N
артиллерия	大炮	артиллерия	大炮	N;INAN;NOM;FEM;SG	N
артиллерия	火炮	артиллерия	火炮	N;INAN;NOM;FEM;SG	N
артиллерия	炮兵	артиллерия	炮兵	N;INAN;NOM;FEM;SG	N
легенда	傳奇	легенда	傳奇	N;INAN;NOM;FEM;SG	N
классификация	分類	классификация	分類	N;INAN;NOM;FEM;SG	N
дух	精神	дух	精神	N;INAN;NOM;MASC;SG	N
ветви	分行	ветвь	分行	N;INAN;NOM;FEM;PL	N
ветви	樹枝	ветвь	樹枝	N;INAN;NOM;FEM;PL	N
ветви	分支	ветвь	分支	N;INAN;NOM;FEM;PL	N
взрослых	成人	взрослый	成人	N;ANIM;GEN;MASC;PL	N
взрослых	成人	взрослый	成人	N;ANIM;GEN;MASC;PL	N
взрослых	成年	взрослый	成年	N;ANIM;GEN;MASC;PL	N
опубликована	出版	опубликовать	出版	V;PFV;FEM;SG;PST;V.PTCP;PASS	V
опубликована	發表	опубликовать	發表	V;PFV;FEM;SG;PST;V.PTCP;PASS	V
кости	骨	кость	骨	N;INAN;NOM;FEM;PL	N
кости	骨骼	кость	骨骼	N;INAN;NOM;FEM;PL	N
кости	骨頭	кость	骨頭	N;INAN;NOM;FEM;PL	N
копий	拷貝	копия	拷貝	N;INAN;GEN;FEM;PL	N
больницы	醫院	больница	醫院	N;INAN;NOM;FEM;PL	N
культур	農作	культура	農作	N;INAN;GEN;FEM;PL	N
культур	作物	культура	作物	N;INAN;GEN;FEM;PL	N
культур	文化	культура	文化	N;INAN;GEN;FEM;PL	N
файлы	文件	файл	文件	N;INAN;NOM;MASC;PL	N
файлы	檔案	файл	檔案	N;INAN;NOM;MASC;PL	N
вершины	頂點	вершина	頂點	N;INAN;NOM;FEM;PL	N
местность	地形	местность	地形	N;INAN;NOM;FEM;SG	N
местность	地勢	местность	地勢	N;INAN;NOM;FEM;SG	N
съезд	國會	съезд	國會	N;INAN;NOM;MASC;SG	N
пилот	試點	пилот	試點	N;ANIM;NOM;MASC;SG	N
символов	符號	символ	符號	N;INAN;GEN;MASC;PL	N
символов	字元	символ	字元	N;INAN;GEN;MASC;PL	N
символов	角色	символ	角色	N;INAN;GEN;MASC;PL	N
соревнование	競爭	соревнование	競爭	N;INAN;NOM;NEUT;SG	N
соревнование	競賽	соревнование	競賽	N;INAN;NOM;NEUT;SG	N
выдающиеся	傑出	выдающийся	傑出	ADJ;NOM;PL	ADJ
сестры	姐妹	сестра	姐妹	N;ANIM;NOM;FEM;PL	N
сестры	姊妹	сестра	姊妹	N;ANIM;NOM;FEM;PL	N
дипломат	外交	дипломат	外交	N;ANIM;NOM;MASC;SG	N
сложных	複雜	сложный	複雜	ADJ;GEN;PL	ADJ
каждому	每個	каждый	每個	DET;DAT;MASC;SG	DET
больница	醫院	больница	醫院	N;INAN;NOM;FEM;SG	N
ремонт	整修	ремонт	整修	N;INAN;NOM;MASC;SG	N
ремонт	整修	ремонт	整修	N;INAN;NOM;MASC;SG	N
ремонт	翻新	ремонт	翻新	N;INAN;NOM;MASC;SG	N
ремонт	裝修	ремонт	裝修	N;INAN;NOM;MASC;SG	N
термины	術語	термин	術語	N;INAN;NOM;MASC;PL	N
термины	條款	термин	條款	N;INAN;NOM;MASC;PL	N
династия	朝代	династия	朝代	N;INAN;NOM;FEM;SG	N
династия	王朝	династия	王朝	N;INAN;NOM;FEM;SG	N
вход	入場	вход	入場	N;INAN;NOM;MASC;SG	N
вход	入口	вход	入口	N;INAN;NOM;MASC;SG	N
инструмент	儀器	инструмент	儀器	N;INAN;NOM;MASC;SG	N
инструмент	樂器	инструмент	樂器	N;INAN;NOM;MASC;SG	N
инструмент	文書	инструмент	文書	N;INAN;NOM;MASC;SG	N
инструмент	工具	инструмент	工具	N;INAN;NOM;MASC;SG	N
недостатки	缺陷	недостаток	缺陷	N;INAN;NOM;MASC;PL	N
недостатки	缺點	недостаток	缺點	N;INAN;NOM;MASC;PL	N
недостатки	弱點	недостаток	弱點	N;INAN;NOM;MASC;PL	N
недостатки	瑕疵	недостаток	瑕疵	N;INAN;NOM;MASC;PL	N
недостатки	缺點	недостаток	缺點	N;INAN;NOM;MASC;PL	N
недостатки	缺陷	недостаток	缺陷	N;INAN;NOM;MASC;PL	N
недостатки	劣勢	недостаток	劣勢	N;INAN;NOM;MASC;PL	N
недостатки	缺點	недостаток	缺點	N;INAN;NOM;MASC;PL	N
объяснить	解釋	объяснить	解釋	V;PFV;NFIN;ACT	V
программирования	程式	программирование	程式	N;INAN;NOM;NEUT;PL	N
фрагмент	片段	фрагмент	片段	N;INAN;NOM;MASC;SG	N
фрагмент	片段	фрагмент	片段	N;INAN;NOM;MASC;SG	N
группировки	各派	группировка	各派	N;INAN;NOM;FEM;PL	N
центры	中心	центр	中心	N;INAN;NOM;MASC;PL	N
включена	啟用	включить	啟用	V;PFV;FEM;SG;PST;V.PTCP;PASS	V
усилия	努力	усилие	努力	N;INAN;NOM;NEUT;PL	N
казни	處	казнь	處	N;INAN;NOM;FEM;PL	N
казни	處	казнь	處	N;INAN;NOM;FEM;PL	N
остаться	留	остаться	留	V;PFV;NFIN;MID	V
остаться	留下	остаться	留下	V;PFV;NFIN;MID	V
остаться	留下	остаться	留下	V;PFV;NFIN;MID	V
правка	編輯	правка	編輯	N;INAN;NOM;FEM;SG	N
отрасли	工業	отрасль	工業	N;INAN;NOM;FEM;PL	N
отрасли	產業	отрасль	產業	N;INAN;NOM;FEM;PL	N
отрасли	行業	отрасль	行業	N;INAN;NOM;FEM;PL	N
отрасли	分行	отрасль	分行	N;INAN;NOM;FEM;PL	N
отрасли	樹枝	отрасль	樹枝	N;INAN;NOM;FEM;PL	N
отрасли	分支	отрасль	分支	N;INAN;NOM;FEM;PL	N
тюрьмы	監獄	тюрьма	監獄	N;INAN;NOM;FEM;PL	N
племени	部族	племя	部族	N;INAN;NOM;NEUT;PL	N
племени	部落	племя	部落	N;INAN;NOM;NEUT;PL	N
лодка	船	лодка	船	N;INAN;NOM;FEM;SG	N
лодка	船隻	лодка	船隻	N;INAN;NOM;FEM;SG	N
лодка	艇	лодка	艇	N;INAN;NOM;FEM;SG	N
вероятность	可能	вероятность	可能	N;INAN;NOM;FEM;SG	N
вероятность	概率	вероятность	概率	N;INAN;NOM;FEM;SG	N
вероятность	可能	вероятность	可能	N;INAN;NOM;FEM;SG	N
директоров	董事	директор	董事	N;ANIM;GEN;MASC;PL	N
найдены	找到	найти	找到	V;PFV;PL;PST;V.PTCP;PASS	V
найдены	發現	найти	發現	V;PFV;PL;PST;V.PTCP;PASS	V
опубликован	出版	опубликовать	出版	V;PFV;MASC;SG;PST;V.PTCP;PASS	V
опубликован	發表	опубликовать	發表	V;PFV;MASC;SG;PST;V.PTCP;PASS	V
физика	物理	физик	物理	N;INAN;NOM;FEM;SG	N
физика	物理	физик	物理	N;INAN;NOM;FEM;SG	N
строки	線	строка	線	N;INAN;NOM;FEM;PL	N
строки	線	строка	線	N;INAN;NOM;FEM;PL	N
строки	弦	строка	弦	N;INAN;NOM;FEM;PL	N
лицом	臉	лицо	臉	N;INAN;INS;NEUT;SG	N
лицом	臉部	лицо	臉部	N;INAN;INS;NEUT;SG	N
священника	祭司	священник	祭司	N;ANIM;ACC;MASC;SG	N
юрист	律師	юрист	律師	N;ANIM;NOM;MASC;SG	N
маршруты	路線	маршрут	路線	N;INAN;NOM;MASC;PL	N
пар	夫妻	пар	夫妻	N;INAN;NOM;MASC;SG	N
пар	情侶	пар	情侶	N;INAN;NOM;MASC;SG	N
пар	夫婦	пар	夫婦	N;INAN;NOM;MASC;SG	N
пар	蒸氣	пар	蒸氣	N;INAN;NOM;MASC;SG	N
пар	蒸氣	пар	蒸氣	N;INAN;NOM;MASC;SG	N
пар	蒸汽	пар	蒸汽	N;INAN;NOM;MASC;SG	N
батареи	電池	батарея	電池	N;INAN;NOM;FEM;PL	N
батареи	電量	батарея	電量	N;INAN;NOM;FEM;PL	N
батареи	電池	батарея	電池	N;INAN;NOM;FEM;PL	N
тюрьме	監獄	тюрьма	監獄	N;INAN;DAT;FEM;SG	N
тюрьме	監獄	тюрьма	監獄	N;INAN;DAT;FEM;SG	N
уничтожить	消滅	уничтожить	消滅	V;PFV;NFIN;ACT	V
уничтожить	摧毀	уничтожить	摧毀	V;PFV;NFIN;ACT	V
ответственности	責任	ответственность	責任	N;INAN;NOM;FEM;SG	N
ответственности	負債	ответственность	負債	N;INAN;NOM;FEM;SG	N
учение	教義	учение	教義	N;INAN;NOM;NEUT;SG	N
серебро	銀色	серебро	銀色	N;INAN;NOM;NEUT;SG	N
серебро	銀	серебро	銀	N;INAN;NOM;NEUT;SG	N
иск	訴訟	иск	訴訟	N;INAN;NOM;MASC;SG	N
иск	官司	иск	官司	N;INAN;NOM;MASC;SG	N
короткие	簡短	короткий	簡短	ADJ;NOM;PL	ADJ
улучшить	改進	улучшить	改進	V;PFV;NFIN;ACT	V
улучшить	改善	улучшить	改善	V;PFV;NFIN;ACT	V
часы	小時	часы	小時	N;INAN;NOM;MASC;PL	N
часы	手錶	часы	手錶	N;INAN;NOM;MASC;PL	N
часы	手錶	часы	手錶	N;INAN;NOM;MASC;PL	N
часы	鐘	часы	鐘	N;INAN;NOM;MASC;PL	N
часы	時鐘	часы	時鐘	N;INAN;NOM;MASC;PL	N
построить	建	строить	建	V;PFV;NFIN;ACT	V
построить	建立	строить	建立	V;PFV;NFIN;ACT	V
построить	構造	строить	構造	V;PFV;NFIN;ACT	V
построить	建構	строить	建構	V;PFV;NFIN;ACT	V
иллюстрации	插圖	иллюстрация	插圖	N;INAN;NOM;FEM;PL	N
флаги	旗幟	флаг	旗幟	N;INAN;NOM;MASC;PL	N
флаги	旗	флаг	旗	N;INAN;NOM;MASC;PL	N
флаги	旗子	флаг	旗子	N;INAN;NOM;MASC;PL	N
ночи	夜晚	ночь	夜晚	N;INAN;NOM;FEM;PL	N
ночи	夜	ночь	夜	N;INAN;NOM;FEM;PL	N
ночи	夜晚	ночь	夜晚	N;INAN;NOM;FEM;PL	N
ночи	晚上	ночь	晚上	N;INAN;NOM;FEM;PL	N
ночи	夜	ночь	夜	N;INAN;NOM;FEM;PL	N
запросы	查詢	запрос	查詢	N;INAN;NOM;MASC;PL	N
запросы	查詢	запрос	查詢	N;INAN;NOM;MASC;PL	N
солнце	太陽	солнце	太陽	N;INAN;NOM;NEUT;SG	N
солнце	陽光	солнце	陽光	N;INAN;NOM;NEUT;SG	N
рисунок	繪圖	рисунок	繪圖	N;INAN;NOM;MASC;SG	N
рисунок	圖畫	рисунок	圖畫	N;INAN;NOM;MASC;SG	N
рисунок	繪畫	рисунок	繪畫	N;INAN;NOM;MASC;SG	N
рисунок	圖	рисунок	圖	N;INAN;NOM;MASC;SG	N
помещения	房舍	помещение	房舍	N;INAN;NOM;NEUT;PL	N
помещения	房地	помещение	房地	N;INAN;NOM;NEUT;PL	N
блокировка	區塊	блокировка	區塊	N;INAN;NOM;FEM;SG	N
чтения	閱讀	чтение	閱讀	N;INAN;NOM;NEUT;PL	N
чтения	讀書	чтение	讀書	N;INAN;NOM;NEUT;PL	N
фабрика	廠	фабрика	廠	N;INAN;NOM;FEM;SG	N
фабрика	工廠	фабрика	工廠	N;INAN;NOM;FEM;SG	N
характеристика	特性	характеристика	特性	N;INAN;NOM;FEM;SG	N
характеристика	特點	характеристика	特點	N;INAN;NOM;FEM;SG	N
характеристика	特徵	характеристика	特徵	N;INAN;NOM;FEM;SG	N
характеристика	定性	характеристика	定性	N;INAN;NOM;FEM;SG	N
патриарх	族長	патриарх	族長	N;ANIM;NOM;MASC;SG	N
лечение	治療	лечение	治療	N;INAN;NOM;NEUT;SG	N
цитаты	引號	цитата	引號	N;INAN;NOM;MASC;PL	N
цитаты	引文	цитата	引文	N;INAN;NOM;MASC;PL	N
цитаты	引文	цитата	引文	N;INAN;NOM;MASC;PL	N
цитаты	語錄	цитата	語錄	N;INAN;NOM;MASC;PL	N
рабочие	工人	рабочий	工人	N;ANIM;NOM;MASC;PL	N
щит	盾牌	щит	盾牌	N;INAN;NOM;MASC;SG	N
руку	手臂	рука	手臂	N;INAN;ACC;FEM;SG	N
руку	臂	рука	臂	N;INAN;ACC;FEM;SG	N
руку	胳膊	рука	胳膊	N;INAN;ACC;FEM;SG	N
руку	手	рука	手	N;INAN;ACC;FEM;SG	N
конструкция	施工	конструкция	施工	N;INAN;NOM;FEM;SG	N
конструкция	建築	конструкция	建築	N;INAN;NOM;FEM;SG	N
концепция	構想	концепция	構想	N;INAN;NOM;FEM;SG	N
концепция	概念	концепция	概念	N;INAN;NOM;FEM;SG	N
концепция	理念	концепция	理念	N;INAN;NOM;FEM;SG	N
опубликовано	出版	опубликовать	出版	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V
опубликовано	發表	опубликовать	發表	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V
нормы	規範	норма	規範	N;INAN;NOM;FEM;PL	N
нормы	標準	норма	標準	N;INAN;NOM;FEM;PL	N
нормы	規範	норма	規範	N;INAN;NOM;FEM;PL	N
запрещено	禁止	запретить	禁止	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V
запрещено	違禁	запретить	違禁	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V
запрещено	禁止	запретить	禁止	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V
ключ	鑰匙	ключ	鑰匙	N;INAN;NOM;MASC;SG	N
ключ	鍵	ключ	鍵	N;INAN;NOM;MASC;SG	N
ключ	關鍵	ключ	關鍵	N;INAN;NOM;MASC;SG	N
скульптуры	雕塑	скульптура	雕塑	N;INAN;NOM;FEM;PL	N
скульптуры	雕塑	скульптура	雕塑	N;INAN;NOM;FEM;PL	N
кафе	咖啡	кафе	咖啡	N;INAN;NOM;NEUT;SG	N
кафе	咖啡	кафе	咖啡	N;INAN;NOM;NEUT;SG	N
кафе	咖啡	кафе	咖啡	N;INAN;NOM;NEUT;SG	N
кафе	咖啡	кафе	咖啡	N;INAN;NOM;NEUT;SG	N
долина	河谷	долина	河谷	N;INAN;NOM;FEM;SG	N
долина	谷	долина	谷	N;INAN;NOM;FEM;SG	N
долина	山谷	долина	山谷	N;INAN;NOM;FEM;SG	N
долина	谷地	долина	谷地	N;INAN;NOM;FEM;SG	N
чистая	乾淨	чистый	乾淨	ADJ;NOM;FEM;SG	ADJ
