como	hogyan	como	hogyan	ADV	ADV
trouxe	hozta	trazer	hoz	V;IND;SG;3;PST;FIN	V;DEF;IND;SG;3;PST;FIN;ACT
documento	okmány	documento	okmány	N;MASC;SG	N;NOM;SG
documento	okirat	documento	okirat	N;MASC;SG	N;NOM;SG
documento	dokumentum	documento	dokumentum	N;MASC;SG	N;NOM;SG
comitê	bizottság	comitê	bizottság	N;MASC;SG	N;NOM;SG
seriado	sorozat	seriado	sorozat	N;MASC;SG	N;NOM;SG
produziu	termelt	produzir	termelt	V;IND;SG;3;PST;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
produziu	gyártott	produzir	gyárt	V;IND;SG;3;PST;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
produziu	előállított	produzir	előállított	V;IND;SG;3;PST;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
ausência	hiányában	ausência	hiány	N;FEM;SG	N;IN+ESS;SG
ausência	távollét	ausência	távollét	N;FEM;SG	N;NOM;SG
destruição	pusztulás	destruição	pusztulás	N;FEM;SG	N;NOM;SG
destruição	pusztítás	destruição	pusztítás	N;FEM;SG	N;NOM;SG
destruição	megsemmisítés	destruição	megsemmisítés	N;FEM;SG	N;NOM;SG
cria	teremt	criar	teremt	V;IND;SG;3;PRS;FIN	V;INDF;IND;SG;3;PRS;FIN;ACT
salto	ugrás	salto	ugrás	N;MASC;SG	N;NOM;SG
tela	képernyőn	tela	képernyő	N;FEM;SG	N;ON+ESS;SG
tela	képernyő	tela	képernyő	N;FEM;SG	N;NOM;SG
tela	vászon	tela	vász	N;FEM;SG	N;NOM;SG
raça	faj	raça	faj	N;FEM;SG	N;NOM;SG
raça	futam	raça	futa	N;FEM;SG	N;NOM;SG
raça	verseny	raça	verseny	N;FEM;SG	N;NOM;SG
habilidades	készségek	habilidade	készség	N;FEM;PL	N;NOM;PL
habilidades	képességek	habilidade	képesség	N;FEM;PL	N;NOM;PL
habilidades	képességeit	habilidade	képesség	N;FEM;PL	N;ACC;PL
habilidades	képességek	habilidade	képesség	N;FEM;PL	N;NOM;PL
contar	számolom	contar	számol	V;NFIN	V;DEF;IND;SG;1;PRS;FIN;ACT
contar	számol	contar	számol	V;NFIN	V;INDF;IND;SG;3;PRS;FIN;ACT
contar	számít	contar	számít	V;NFIN	V;INDF;IND;SG;3;PRS;FIN;ACT
papéis	szerepei	papel	szerep	N;MASC;PL	N;NOM;PL
papéis	papírokat	papel	papír	N;MASC;PL	N;ACC;PL
papéis	papírok	papel	papír	N;MASC;PL	N;NOM;PL
cambridge	cambridge	cambridgir	cambridge	N;MASC;SG	N;NOM;SG
carne	hús	carne	hús	N;FEM;SG	N;NOM;SG
carne	húst	carne	húst	N;FEM;SG	N;ACC;SG
carne	marhahús	carne	marhahús	N;FEM;SG	N;NOM;SG
carne	hús	carne	hús	N;FEM;SG	N;NOM;SG
propostas	pályázatok	proposta	pályázat	N;FEM;PL	N;NOM;PL
propostas	javaslatok	proposta	javaslat	N;FEM;PL	N;NOM;PL
propostas	javaslatokat	proposta	javaslat	N;FEM;PL	N;ACC;PL
propostas	pályázatok	proposta	pályázat	N;FEM;PL	N;NOM;PL
estabelecer	megállapítani	estabelecer	megállapít	V;NFIN	V;NFIN;ACT
baixas	áldozatok	baixa	áldozat	N;FEM;PL	N;NOM;PL
direta	közvetlenül	direto	közvetlen	ADJ;FEM;SG	ADJ;FRML;SG
acontecimentos	események	acontecimento	esemény	N;MASC;PL	N;NOM;PL
acontecimentos	rendezvények	acontecimento	rendezvény	N;MASC;PL	N;NOM;PL
tag	tag	tag	tag	N;FEM;SG	N;NOM;SG
tag	megjelölése	tag	megjelölés	N;FEM;SG	N;NOM;SG
perdido	vesztett	perder	veszt	V;MASC;SG;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
perdido	elveszett	perder	elveszett	V;MASC;SG;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
servir	szolgálni	servir	szolgál	V;NFIN	V;NFIN;ACT
servir	szolgálni	servir	szolgál	V;NFIN	V;NFIN;ACT
lutar	harcol	lutar	harcol	V;NFIN	V;INDF;IND;SG;3;PRS;FIN;ACT
lutar	harcolni	lutar	harcol	V;NFIN	V;NFIN;ACT
palmeiras	tenyér	palmeira	tenyér	N;MASC;SG	N;NOM;SG
potência	hatékonysági	potência	hatékonysági	N;FEM;SG	N;NOM;SG
potência	hatékonyság	potência	hatékonyság	N;FEM;SG	N;NOM;SG
potência	energia	potência	energia	N;FEM;SG	N;NOM;SG
potência	erő	potência	erő	N;FEM;SG	N;NOM;SG
potência	hatalom	potência	hatalom	N;FEM;SG	N;NOM;SG
imigrantes	bevándorlók	imigrante	bevándorló	N;MASC;PL	N;NOM;PL
imigrantes	bevándorlók	imigrante	bevándorló	N;MASC;PL	N;NOM;PL
espada	kard	espada	kard	N;FEM;SG	N;NOM;SG
funciona	működik	funcionar	működik	V;IND;SG;3;PRS;FIN	V;INDF;IND;SG;3;PRS;FIN;ACT
vertical	vertikális	vertical	vertikális	N;MASC;SG	N;NOM;SG
vertical	függőleges	vertical	függőleges	N;MASC;SG	N;NOM;SG
sonho	álma	sonho	álma	N;MASC;SG	N;NOM;SG
assinatura	aláírás	assinatura	aláírás	N;FEM;SG	N;NOM;SG
assinatura	előfizetés	assinatura	előfizetés	N;FEM;SG	N;NOM;SG
assinatura	aláírás	assinatura	aláírás	N;FEM;SG	N;NOM;SG
certeza	bizonyosság	certeza	bizonyosság	N;FEM;SG	N;NOM;SG
certeza	bizonyosságot	certeza	bizonyosságot	N;FEM;SG	N;ACC;SG
organizado	szervezett	organizar	szervezett	V;MASC;SG;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
organizado	rendezett	organizar	rendezett	V;MASC;SG;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
organizado	szervezett	organizar	szervezett	V;MASC;SG;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
metrô	metró	metrô	metró	N;MASC;SG	N;NOM;SG
metrô	metró	metrô	metró	N;MASC;SG	N;NOM;SG
partidos	bulik	partido	bulik	N;MASC;PL	N;NOM;PL
partidos	pártok	partido	párt	N;MASC;PL	N;NOM;PL
partidos	felek	partido	fél	N;MASC;PL	N;NOM;PL
partidos	partik	partido	partik	N;MASC;PL	N;NOM;PL
alternativa	alternatíva	alternativa	alternatíva	N;FEM;SG	N;NOM;SG
exibição	kiállítás	exibição	kiállítás	N;FEM;SG	N;NOM;SG
exibição	kiállítás	exibição	kiállítás	N;FEM;SG	N;NOM;SG
exibição	kiállítása	exibição	kiállítás	N;FEM;SG	N;NOM;SG
exibição	kijelző	exibição	kijelző	N;FEM;SG	N;NOM;SG
exibição	megjelenítés	exibição	megjelenítés	N;FEM;SG	N;NOM;SG
exibição	megjelenítési	exibição	megjelenítési	N;FEM;SG	N;NOM;SG
men	férfi	men	férfi	N;MASC;SG	N;NOM;SG
habitats	élőhelyek	habitat	élőhely	N;MASC;PL	N;NOM;PL
habitats	élőhelyek	habitat	élőhely	N;MASC;PL	N;NOM;PL
treinamento	tréning	treinamento	tréning	N;MASC;SG	N;NOM;SG
treinamento	kiképzés	treinamento	kiképzés	N;MASC;SG	N;NOM;SG
treinamento	képzés	treinamento	képzés	N;MASC;SG	N;NOM;SG
treinamento	edzés	treinamento	edzés	N;MASC;SG	N;NOM;SG
wwe	wwe	wwe	wwe	N;MASC;SG	N;NOM;SG
lateral	oldalra	lateral	oldal	N;MASC;SG	N;ON+ALL;SG
lateral	oldalam	lateral	oldal	N;MASC;SG	N;NOM;SG
mitologia	mitológia	mitologia	mitológia	N;FEM;SG	N;NOM;SG
necessária	szükséges	necessário	szükséges	ADJ;FEM;SG	ADJ;NOM;SG
necessária	szükséges	necessário	szükséges	ADJ;FEM;SG	ADJ;NOM;SG
necessária	szükséges	necessário	szükséges	ADJ;FEM;SG	ADJ;NOM;SG
emprego	állás	emprego	állás	N;MASC;SG	N;NOM;SG
emprego	állás	emprego	állás	N;MASC;SG	N;NOM;SG
emprego	meló	emprego	meló	N;MASC;SG	N;NOM;SG
emprego	munka	emprego	munka	N;MASC;SG	N;NOM;SG
emprego	foglalkoztatottság	emprego	foglalkoztatottság	N;MASC;SG	N;NOM;SG
emprego	foglalkoztatás	emprego	foglalkoztatás	N;MASC;SG	N;NOM;SG
científico	tudományos	científico	tudományos	ADJ;MASC;SG	ADJ;NOM;SG
mostrou	mutatta	mostrar	mutat	V;IND;SG;3;PST;FIN	V;DEF;IND;SG;3;PST;FIN;ACT
mostrou	mutatott	mostrar	mutat	V;IND;SG;3;PST;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
mostrou	megmutatta	mostrar	meg+mutat	V;IND;SG;3;PST;FIN	V;DEF;IND;SG;3;PST;FIN;ACT
vendido	eladott	vender	eladott	V;MASC;SG;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
vendido	elkelt	vender	elkelt	V;MASC;SG;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
divisões	körzetek	divisão	körzet	N;FEM;PL	N;NOM;PL
divisões	osztályok	divisão	osztály	N;FEM;PL	N;NOM;PL
recepção	nyugta	recepção	nyug	N;FEM;SG	N;NOM;SG
recepção	átvétel	recepção	átvétel	N;FEM;SG	N;NOM;SG
recepção	fogadás	recepção	fogadás	N;FEM;SG	N;NOM;SG
recepção	befogadás	recepção	befogadás	N;FEM;SG	N;NOM;SG
recepção	vétel	recepção	vétel	N;FEM;SG	N;NOM;SG
ambiental	környezetvédelmi	ambiental	környezetvédelmi	ADJ;MASC;SG	ADJ;NOM;SG
aviões	repülők	avião	repülő	N;MASC;PL	N;NOM;PL
aviões	repülőket	avião	repülő	N;MASC;PL	N;ACC;PL
aviões	repülőgépek	avião	repülőgép	N;MASC;PL	N;NOM;PL
aviões	repülőgépek	avião	repülőgép	N;MASC;PL	N;NOM;PL
aviões	repülők	avião	repülő	N;MASC;PL	N;NOM;PL
aviões	repülőgépek	avião	repülőgép	N;MASC;PL	N;NOM;PL
zelândia	zéland	zelândia	zéland	N;FEM;SG	N;NOM;SG
zelândia	zeeland	zelândia	zeeland	N;FEM;SG	N;NOM;SG
largura	szélessége	largura	szélesség	N;FEM;SG	N;NOM;SG
largura	szélesség	largura	szélesség	N;FEM;SG	N;NOM;SG
componentes	komponensek	componente	komponens	N;MASC;PL	N;NOM;PL
componentes	alkatrészek	componente	alkatrész	N;MASC;PL	N;NOM;PL
componentes	összetevők	componente	összetevő	N;MASC;PL	N;NOM;PL
cemitério	temetőben	cemitério	temető	N;MASC;SG	N;IN+ESS;SG
cemitério	temető	cemitério	temető	N;MASC;SG	N;NOM;SG
cemitério	temetőben	cemitério	temető	N;MASC;SG	N;IN+ESS;SG
cemitério	temető	cemitério	temető	N;MASC;SG	N;NOM;SG
consequência	következmény	consequência	következmény	N;FEM;SG	N;NOM;SG
consequência	következménye	consequência	következmény	N;FEM;SG	N;NOM;SG
inicia	kezdődik	iniciar	kezdődik	V;IND;SG;3;PRS;FIN	V;INDF;IND;SG;3;PRS;FIN;ACT
petróleo	olaj	petróleo	olaj	N;MASC;SG	N;NOM;SG
petróleo	kőolaj	petróleo	kőolaj	N;MASC;SG	N;NOM;SG
petróleo	olajjal	petróleo	olajjal	N;MASC;SG	N;INS;SG
petróleo	olajat	petróleo	olajat	N;MASC;SG	N;ACC;SG
petróleo	kőolaj	petróleo	kőolaj	N;MASC;SG	N;NOM;SG
petróleo	ásványolaj	petróleo	ásványolaj	N;MASC;SG	N;NOM;SG
paixão	szenvedély	paixão	szenvedély	N;FEM;SG	N;NOM;SG
humanidade	emberség	humanidade	emberség	N;FEM;SG	N;NOM;SG
humanidade	emberiség	humanidade	emberiség	N;FEM;SG	N;NOM;SG
humanidade	emberiség	humanidade	emberiség	N;FEM;SG	N;NOM;SG
song	dal	song	dal	N;MASC;SG	N;NOM;SG
song	dalt	song	dalt	N;MASC;SG	N;ACC;SG
aeronaves	repülőgépek	aeronave	repülőgép	N;FEM;PL	N;NOM;PL
gosto	íze	gosto	íze	N;MASC;SG	N;NOM;SG
citado	idézett	citar	idézett	V;MASC;SG;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
citado	hivatkozott	citar	hivatkozik	V;MASC;SG;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
citado	idézett	citar	idézett	V;MASC;SG;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
citado	jegyzett	citar	jegyzett	V;MASC;SG;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
correio	levél	correio	levél	N;MASC;SG	N;NOM;SG
correio	futár	correio	futár	N;MASC;SG	N;NOM;SG
orçamento	költségvetés	orçamento	költségvetés	N;MASC;SG	N;NOM;SG
específico	specifikus	específico	specifikus	ADJ;MASC;SG	ADJ;NOM;SG
concentração	fúzió	concentração	fúzió	N;FEM;SG	N;NOM;SG
concentração	egyesülés	concentração	egyesülés	N;FEM;SG	N;NOM;SG
concentração	összefonódás	concentração	összefonódás	N;FEM;SG	N;NOM;SG
concentração	koncentrációja	concentração	koncentráció	N;FEM;SG	N;NOM;SG
concentração	koncentráció	concentração	koncentráció	N;FEM;SG	N;NOM;SG
concentração	összefonódás	concentração	összefonódás	N;FEM;SG	N;NOM;SG
concentração	koncentrációt	concentração	koncentráció	N;FEM;SG	N;ACC;SG
salas	helyiségek	sala	helyiség	N;FEM;PL	N;NOM;PL
salas	szobákban	sala	szoba	N;FEM;PL	N;IN+ESS;PL
salas	szobák	sala	szoba	N;FEM;PL	N;NOM;PL
caiu	lezuhant	cair	lezuhan	V;IND;SG;3;PST;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
caiu	leesett	cair	leszett	V;IND;SG;3;PST;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
caiu	esett	cair	esik	V;IND;SG;3;PST;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
caiu	elesett	cair	elesett	V;IND;SG;3;PST;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
mente	elme	mente	elem	N;FEM;SG	N;NOM;SG
artilharia	tüzérség	artilharia	tüzérség	N;FEM;SG	N;NOM;SG
transferência	átvitel	transferência	átvitel	N;FEM;SG	N;NOM;SG
transferência	transzfer	transferência	transzfer	N;FEM;SG	N;NOM;SG
viva	élőben	vivo	élő	N;FEM;SG	N;IN+ESS;SG
viva	életben	vivo	élet	N;FEM;SG	N;IN+ESS;SG
associado	társult	associar	társul	V;MASC;SG;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
associado	társult	associar	társul	V;MASC;SG;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
boston	bostoni	boston	bostoni	N;MASC;SG	N;NOM;SG
extinta	kihalt	extinguir	ki+hal	V;FEM;SG;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
intervenção	beavatkozás	intervenção	beavatkozás	N;FEM;SG	N;NOM;SG
intervenção	intervenció	intervenção	intervenció	N;FEM;SG	N;NOM;SG
heart	szív	heart	szív	N;MASC;SG	N;NOM;SG
mecânica	mechanika	mecânico	mechanika	N;FEM;SG	N;NOM;SG
mecânica	autószerelő	mecânico	autószerelő	N;FEM;SG	N;NOM;SG
mecânica	szerelő	mecânico	szerelő	N;FEM;SG	N;NOM;SG
mecânica	mechanikai	mecânico	mechanikai	N;FEM;SG	N;NOM;SG
mecânica	mechanikus	mecânico	mechanikus	N;FEM;SG	N;NOM;SG
arquiteto	építész	arquiteto	építész	N;MASC;SG	N;NOM;SG
fluxo	fluxus	fluxo	fluxus	N;MASC;SG	N;NOM;SG
fluxo	áramlás	fluxo	áramlás	N;MASC;SG	N;NOM;SG
fluxo	patak	fluxo	patak	N;MASC;SG	N;NOM;SG
esforço	erőkifejtés	esforço	erőkifejtés	N;MASC;SG	N;NOM;SG
esforço	erőfeszítés	esforço	erőfeszítés	N;MASC;SG	N;NOM;SG
indivíduo	egyén	indivíduo	egyén	N;MASC;SG	N;NOM;SG
passos	lépéseket	passo	lépés	N;MASC;PL	N;ACC;PL
passos	lépések	passo	lépés	N;MASC;PL	N;NOM;PL
passos	lépcsők	passo	lépcső	N;MASC;PL	N;NOM;PL
passos	lépések	passo	lépés	N;MASC;PL	N;NOM;PL
passos	lépéseket	passo	lépés	N;MASC;PL	N;ACC;PL
sexto	hatodik	sexto	hatodik	ADJ;MASC;SG	ADJ;NOM;SG
produtores	gyártói	produtor	gyártói	N;MASC;PL	N;NOM;PL
produtores	gyártók	produtor	gyártó	N;MASC;PL	N;NOM;PL
produtores	producerek	produtor	producer	N;MASC;PL	N;NOM;PL
produtores	termelők	produtor	termelő	N;MASC;PL	N;NOM;PL
vizinhos	szomszédok	vizinho	szomszéd	N;MASC;PL	N;NOM;PL
vizinhos	szomszédokkal	vizinho	szomszéd	N;MASC;PL	N;INS;PL
vizinhos	szomszédok	vizinho	szomszéd	N;MASC;PL	N;NOM;PL
integração	integráció	integração	integráció	N;FEM;SG	N;NOM;SG
integração	beilleszkedés	integração	beilleszkedés	N;FEM;SG	N;NOM;SG
integração	integrálása	integração	integrálás	N;FEM;SG	N;NOM;SG
crimes	bűncselekmények	crime	bűncselekmény	N;MASC;PL	N;NOM;PL
crimes	bűnök	crime	bűnök	N;MASC;PL	N;NOM;PL
nocaute	kiütés	nocaute	kiütés	N;MASC;SG	N;NOM;SG
cresceu	megnőtt	crescer	megnőtt	V;IND;SG;3;PST;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
cresceu	nőtt	crescer	nő	V;IND;SG;3;PST;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
alcançar	elérni	alcançar	el+ér	V;NFIN	V;NFIN;ACT
confederação	államszövetség	confederação	államszövetség	N;FEM;SG	N;NOM;SG
confederação	konföderáció	confederação	konföderáció	N;FEM;SG	N;NOM;SG
confederação	államszövetség	confederação	államszövetség	N;FEM;SG	N;NOM;SG
monumento	emlékmű	monumento	emlékmű	N;MASC;SG	N;NOM;SG
discurso	diskurzus	discurso	diskurzus	N;MASC;SG	N;NOM;SG
discurso	beszéde	discurso	beszéd	N;MASC;SG	N;NOM;SG
discurso	beszéd	discurso	beszéd	N;MASC;SG	N;NOM;SG
colonial	gyarmati	colonial	gyarmati	ADJ;MASC;SG	ADJ;NOM;SG
telefone	telefon	telefone	telef	N;MASC;SG	N;NOM;SG
telefone	telefont	telefone	telefont	N;MASC;SG	N;ACC;SG
telefone	telefonszám	telefone	telefonszám	N;MASC;SG	N;NOM;SG
telefone	telefon	telefone	telef	N;MASC;SG	N;NOM;SG
paredes	falak	parede	fal	N;FEM;PL	N;NOM;PL
paredes	falakat	parede	fal	N;FEM;PL	N;ACC;PL
conservação	megőrzése	conservação	megőrzés	N;FEM;SG	N;NOM;SG
conheceu	találkozott	conhecer	találkozik	V;IND;SG;3;PST;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
ameaça	fenyegetés	ameaça	fenyegetés	N;FEM;SG	N;NOM;SG
bíblia	biblia	bíblia	biblia	N;FEM;SG	N;NOM;SG
bíblia	bibliát	bíblia	biblia	N;FEM;SG	N;ACC;SG
bíblia	biblia	bíblia	biblia	N;FEM;SG	N;NOM;SG
pergunta	kérdés	pergunta	kérdés	N;FEM;SG	N;NOM;SG
tese	szakdolgozat	tese	szakdolgozat	N;FEM;SG	N;NOM;SG
declaração	nyilatkozat	declaração	nyilatkozat	N;FEM;SG	N;NOM;SG
declaração	nyilatkozata	declaração	nyilatkozat	N;FEM;SG	N;NOM;SG
declaração	kimutatás	declaração	kimutatás	N;FEM;SG	N;NOM;SG
declaração	állítás	declaração	állítás	N;FEM;SG	N;NOM;SG
declaração	kijelentés	declaração	kijelentés	N;FEM;SG	N;NOM;SG
declaração	nyilatkozat	declaração	nyilatkozat	N;FEM;SG	N;NOM;SG
declaração	nyilatkozata	declaração	nyilatkozat	N;FEM;SG	N;NOM;SG
lenda	legendája	lenda	legenda	N;FEM;SG	N;NOM;SG
vítimas	áldozatok	vítima	áldozat	N;FEM;PL	N;NOM;PL
vítimas	áldozatai	vítima	áldozat	N;FEM;PL	N;NOM;PL
ideal	ideális	ideal	ideális	ADJ;MASC;SG	ADJ;NOM;SG
aventura	kaland	aventura	kaland	N;FEM;SG	N;NOM;SG
pedras	kövek	pedra	köv	N;FEM;PL	N;NOM;PL
pedras	kövek	pedra	köv	N;FEM;PL	N;NOM;PL
pedras	sziklák	pedra	szik	N;FEM;PL	N;NOM;PL
plant	üzem	plant	üz	N;MASC;SG	N;NOM;SG
plant	növény	plant	növény	N;MASC;SG	N;NOM;SG
desenhos	terveket	desenho	terv	N;MASC;PL	N;ACC;PL
desenhos	tervek	desenho	terv	N;MASC;PL	N;NOM;PL
desenhos	rajzok	desenho	rajz	N;MASC;PL	N;NOM;PL
desenhos	rajzokat	desenho	rajz	N;MASC;PL	N;ACC;PL
disputado	vitatta	disputar	vitat	V;MASC;SG;V.PTCP	V;DEF;IND;SG;3;PST;FIN;ACT
disputado	vitatott	disputar	vitat	V;MASC;SG;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
download	letöltés	download	letöltés	N;MASC;SG	N;NOM;SG
download	letöltése	download	letöltés	N;MASC;SG	N;NOM;SG
aparência	megjelenés	aparência	megjelenés	N;FEM;SG	N;NOM;SG
aparência	megjelenése	aparência	megjelenés	N;FEM;SG	N;NOM;SG
comunas	települések	comuna	település	N;FEM;PL	N;NOM;PL
apresentações	előadások	apresentação	előadás	N;FEM;PL	N;NOM;PL
observação	észrevétel	observação	észrevétel	N;FEM;SG	N;NOM;SG
observação	megfigyelés	observação	megfigyelés	N;FEM;SG	N;NOM;SG
excelente	kiváló	excelente	kiváló	ADJ;MASC;SG	ADJ;NOM;SG
descobrir	felfedezni	descobrir	felfedez	V;NFIN	V;NFIN;ACT
descobrir	felfedezni	descobrir	felfedez	V;NFIN	V;NFIN;ACT
chão	emelet	chão	emelet	N;MASC;SG	N;NOM;SG
chão	padló	chão	padló	N;MASC;SG	N;NOM;SG
deuses	istenek	deus	ist	N;MASC;PL	N;NOM;PL
lagos	tavak	lago	tavak	N;MASC;PL	N;NOM;PL
grão	gabona	grão	gabona	N;MASC;SG	N;NOM;SG
grão	gabonát	grão	gabona	N;MASC;SG	N;ACC;SG
definido	meghatározott	definir	meghatározott	V;MASC;SG;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
confiança	önbizalom	confiança	önbizalom	N;FEM;SG	N;NOM;SG
confiança	bizalom	confiança	bizalom	N;FEM;SG	N;NOM;SG
confiança	bizalom	confiança	bizalom	N;FEM;SG	N;NOM;SG
habilidade	szakértelem	habilidade	szakértelem	N;FEM;SG	N;NOM;SG
habilidade	képesség	habilidade	képesség	N;FEM;SG	N;NOM;SG
habilidade	készség	habilidade	készség	N;FEM;SG	N;NOM;SG
habilidade	képesség	habilidade	képesség	N;FEM;SG	N;NOM;SG
árabes	arabok	árabe	arab	N;MASC;PL	N;NOM;PL
tomé	tamás	tomé	tamás	N;MASC;SG	N;NOM;SG
elevada	emelkedett	elevar	emelkedik	V;FEM;SG;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
elevada	megemelkedett	elevar	megemelkedik	V;FEM;SG;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
aspecto	szempont	aspecto	szempont	N;MASC;SG	N;NOM;SG
bot	bot	bot	bot	N;MASC;SG	N;NOM;SG
tratar	kezelni	tratar	kezel	V;NFIN	V;NFIN;ACT
tratar	kezeljük	tratar	kezel	V;NFIN	V;DEF;IND;PL;1;PRS;FIN;ACT
ginástica	edzőterem	ginástica	edzőterem	N;FEM;SG	N;NOM;SG
ginástica	tornász	ginástica	tornász	N;FEM;SG	N;NOM;SG
ginástica	torna	ginástica	torna	N;FEM;SG	N;NOM;SG
sugestões	tanácsok	sugestão	tanács	N;FEM;PL	N;NOM;PL
sugestões	tippek	sugestão	tippek	N;FEM;PL	N;NOM;PL
sugestões	ajánlások	sugestão	ajánlás	N;FEM;PL	N;NOM;PL
sugestões	javaslatok	sugestão	javaslat	N;FEM;PL	N;NOM;PL
açúcar	cukor	açúcar	cukor	N;MASC;SG	N;NOM;SG
açúcar	cukrot	açúcar	cukrot	N;MASC;SG	N;ACC;SG
açúcar	cukorral	açúcar	cukor	N;MASC;SG	N;INS;SG
laboratório	laboratórium	laboratório	laboratórium	N;MASC;SG	N;NOM;SG
laboratório	laboratórium	laboratório	laboratórium	N;MASC;SG	N;NOM;SG
laboratório	labor	laboratório	labor	N;MASC;SG	N;NOM;SG
enviou	elküldött	enviar	elküldött	V;IND;SG;3;PST;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
enviou	küldött	enviar	küld	V;IND;SG;3;PST;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
drogas	kábítószerek	droga	kábítószer	N;FEM;PL	N;NOM;PL
drogas	gyógyszerek	droga	gyógyszer	N;FEM;PL	N;NOM;PL
drogas	drogok	droga	drog	N;FEM;PL	N;NOM;PL
fases	szakaszok	fase	szakasz	N;FEM;PL	N;NOM;PL
fases	szakaszok	fase	szakasz	N;FEM;PL	N;NOM;PL
jerusalém	jeruzsálem	jerusalém	jeruzsálem	N;MASC;SG	N;NOM;SG
moda	divat	moda	divat	N;FEM;SG	N;NOM;SG
doutrina	doktrína	doutrina	doktrín	N;FEM;SG	N;NOM;SG
determinada	eltökélt	determinar	eltökélt	V;FEM;SG;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
determinada	határozott	determinar	határoz	V;FEM;SG;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
determinada	meghatározott	determinar	meghatározott	V;FEM;SG;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
eixo	tengely	eixo	tengely	N;MASC;SG	N;NOM;SG
eixo	tengely	eixo	tengely	N;MASC;SG	N;NOM;SG
inteligência	értelem	inteligência	értel	N;FEM;SG	N;NOM;SG
inteligência	hírszerzés	inteligência	hírszerzés	N;FEM;SG	N;NOM;SG
inteligência	intelligencia	inteligência	intelligencia	N;FEM;SG	N;NOM;SG
space	űr	space	űr	N;MASC;SG	N;NOM;SG
space	tér	space	tér	N;MASC;SG	N;NOM;SG
escritores	írók	escritor	író	N;MASC;PL	N;NOM;PL
carregado	feltöltött	carregar	feltöltött	V;MASC;SG;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
carregado	töltött	carregar	tölt	V;MASC;SG;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
notícia	hír	notícia	hír	N;FEM;SG	N;NOM;SG
olho	szemet	olho	szemet	N;MASC;SG	N;ACC;SG
olho	szeme	olho	szem	N;MASC;SG	N;NOM;SG
california	kaliforniában	california	kalifornia	N;FEM;SG	N;IN+ESS;SG
blues	blues	blues	blues	N;MASC;SG	N;NOM;SG
dificuldade	nehézséget	dificuldade	nehézség	N;FEM;SG	N;ACC;SG
dificuldade	nehézség	dificuldade	nehézség	N;FEM;SG	N;NOM;SG
opiniões	értékelések	opinião	értékelés	N;FEM;PL	N;NOM;PL
opiniões	vélemények	opinião	vélemény	N;FEM;PL	N;NOM;PL
opiniões	vélemények	opinião	vélemény	N;FEM;PL	N;NOM;PL
instalações	telepítések	instalação	telepítés	N;FEM;PL	N;NOM;PL
instalações	létesítmények	instalação	létesítmény	N;FEM;PL	N;NOM;PL
instalações	berendezések	instalação	berendezés	N;FEM;PL	N;NOM;PL
instalações	létesítmények	instalação	létesítmény	N;FEM;PL	N;NOM;PL
objetivos	célkitűzések	objetivo	célkitűzés	N;MASC;PL	N;NOM;PL
objetivos	célok	objetivo	cél	N;MASC;PL	N;NOM;PL
objetivos	célkitűzések	objetivo	célkitűzés	N;MASC;PL	N;NOM;PL
objetivos	célokat	objetivo	cél	N;MASC;PL	N;ACC;PL
