この	ini	この	ini	DET	DET
瞬間	momen	瞬間	momen	N	N;SG
中断	batalkan	中断	batalkan	V	V;SG;ACT
中断	ditangguhkan	中断	ditangguhkan	V	V;SG;PASS
歯科	gigi	歯科	gigi	N	N;SG
招待	mengundang	招待	menundang	V	V;SG;ACT
エクスプレス	ekspres	エクスプレス	ekspres	N	N;SG
怪我	terluka	怪我	terluka	V	V;SG;PASS
怪我	melukai	怪我	menlukai	V	V;SG;ACT
プレゼント	kado	プレゼント	kado	N	N;SG
オーナー	pemilik	オーナー	penmilik	N	N;SG
オーナー	pemiliknya	オーナー	penpilik	N	N;SG
オーナー	pemilik	オーナー	penmilik	N	N;SG
オーナー	pemiliknya	オーナー	penpilik	N	N;SG
グラフ	grafik	グラフ	grafik	N	N
グラフ	bagan	グラフ	bagan	N	N;SG
縮小	mengecilkan	縮小	menkecilkan	V	V;SG;ACT
縮小	menyusut	縮小	mensusut	V	V;SG;ACT
アリーナ	arena	アリーナ	arena	N	N;SG
アリーナ	gelanggang	アリーナ	gelanggang	N	N;SG
そば	buckwheat	そば	buckwheat	N	N
認証	verifikasi	認証	verifikasi	N	N;SG
認証	otentikasi	認証	otentikasi	N	N;SG
認証	autentikasi	認証	autentikasi	N	N;SG
認証	verifikasi	認証	verifikasi	N	N;SG
本当に	sungguh	本当に	sungguh	ADV	ADV
婦人	wanita	婦人	wanita	N	N;SG
チャンス	peluang	チャンス	peluang	N	N;SG
チャンス	kesempatan	チャンス	kesempatan	N	N;SG
制服	seragam	制服	seragam	N	N;SG
リアル	nyata	リアル	nyata	ADJ	ADJ;SG
ギタリスト	gitaris	ギタリスト	gitaris	N	N
ギタリスト	gitaris	ギタリスト	gitaris	N	N
コントロール	mengontrol	コントロール	menkontrol	V	V;SG;ACT
コントロール	kendalikan	コントロール	kendalikan	V	V;SG;ACT
コントロール	mengontrol	コントロール	menkontrol	V	V;SG;ACT
メイド	pembantu	メイド	penbantu	N	N;SG
階段	tangga	階段	tangga	N	N;SG
階段	tangga	階段	tangga	N	N;SG
リゾート	resor	リゾート	resor	N	N
リゾート	resor	リゾート	resor	N	N
ヘリコプター	helikopter	ヘリコプター	helikopter	N	N;SG
ヘリコプター	helicopter	ヘリコプター	helicopter	N	N
フォーク	garpu	フォーク	garpu	N	N;SG
フォーク	kaum	フォーク	kaum	N	N;SG
フォーク	rakyat	フォーク	rakyat	N	N;SG
ブリッジ	anjungan	ブリッジ	anjungan	N	N;SG
ブリッジ	jembatan	ブリッジ	jembatan	N	N;SG
ルーム	ruang	ルーム	ruang	N	N;SG
ルーム	ruangan	ルーム	ruangan	N	N;SG
ルーム	kamar	ルーム	kamar	N	N;SG
ルーム	ruangan	ルーム	ruangan	N	N;SG
ルーム	kamar	ルーム	kamar	N	N;SG
反映	mencerminkan	反映	mencerminkan	V	V;SG;ACT
反映	merefleksikan	反映	menrefleksikan	V	V;SG;ACT
ピアニスト	pianis	ピアニスト	pianis	N	N
原理	prinsip	原理	prinsip	N	N;SG
原理	prinsipnya	原理	prinsipnya	N	N;SG
原理	prinsip	原理	prinsip	N	N;SG
送る	kirim	送る	kirim	V	V;SG;ACT
送る	kirimkan	送る	kirimkan	V	V;SG;ACT
バーン	gudang	バーン	gudang	N	N;SG
バーン	lumbung	バーン	lumbung	N	N;SG
戦術	taktik	戦術	taktik	N	N;SG
戦術	taktik	戦術	taktik	N	N;SG
スピン	putar	スピン	putar	N	N;SG
ホイール	roda	ホイール	roda	N	N;SG
ホイール	roda	ホイール	roda	N	N;SG
レーザー	laser	レーザー	laser	N	N
間違い	kesalahan	間違い	kesalahan	N	N;SG
間違い	kekeliruan	間違い	kekeliruan	N	N;SG
間違い	kesalahan	間違い	kesalahan	N	N;SG
走り	menjalankan	走る	menjalankan	V	V;SG;ACT
走り	jalankan	走る	jalankan	V	V;SG;ACT
忍者	ninja	忍者	ninja	N	N
忍者	ninja	忍者	ninja	N	N
サスペンス	ketegangan	サスペンス	ketegangan	N	N;SG
ユーザ	pemakai	ユーザ	penpakai	N	N;SG
ユーザ	pengguna	ユーザ	penguna	N	N;SG
ユーザ	pemakai	ユーザ	penpakai	N	N;SG
ユーザ	pengguna	ユーザ	penguna	N	N;SG
海峡	selat	海峡	selat	N	N
海峡	kanal	海峡	kanal	N	N
海峡	channel	海峡	channel	N	N
海峡	saluran	海峡	saluran	N	N;SG
氏名	nama	氏名	nama	N	N;SG
ムーン	rembulan	ムーン	rembulan	N	N;SG
ムーン	bulan	ムーン	bulan	N	N;SG
スポット	tempat	スポット	tempat	N	N;SG
スポット	tempat	スポット	tempat	N	N;SG
酸素	oksigen	酸素	oksigen	N	N;SG
要件	persyaratan	要件	persyaratan	N	N;SG
要件	persyaratan	要件	persyaratan	N	N;SG
チャンピオンシップ	championship	チャンピオンシップ	championship	N	N
チャンピオンシップ	kejuaraan	チャンピオンシップ	kejuaraan	N	N;SG
プロセス	proses	プロセス	proses	N	N;SG
プロセス	proses	プロセス	proses	N	N;SG
友達	teman	友達	teman	N	N;SG
友達	teman	友達	teman	N	N;SG
友達	sahabat	友達	sahabat	N	N;SG
充実	memuaskan	充実	menpuaskan	V	V;SG;ACT
ガイドライン	pedoman	ガイドライン	pedoman	N	N;SG
ガイドライン	panduan	ガイドライン	panduan	N	N;SG
リポーター	reporter	リポーター	reporter	N	N;SG
リポーター	wartawan	リポーター	wartawan	N	N;SG
リポーター	wartawan	リポーター	wartawan	N	N;SG
リポーター	reporter	リポーター	reporter	N	N;SG
登記	pendaftaran	登記	pendaftaran	N	N;SG
登記	registrasi	登記	registrasi	N	N
レディ	nyonya	レディ	nyonya	N	N
ついに	akhirnya	ついに	akhirnya	ADV	ADV
着陸	mendarat	着陸	mendarat	V	V;SG;ACT
損害	kerusakan	損害	kerusakan	N	N;SG
ボート	perahu	ボート	perahu	N	N;SG
ボート	kapal	ボート	kapal	N	N;SG
ボート	perahu	ボート	perahu	N	N;SG
説得	membujuk	説得	menbujuk	V	V;SG;ACT
サーキット	sirkuit	サーキット	sirkuit	N	N;SG
行列	matriks	行列	matriks	N	N;SG
道具	perlengkapan	道具	perlengkapan	N	N;SG
道具	peralatan	道具	peralatan	N	N;SG
道具	perkakas	道具	perkakas	N	N;SG
道具	alat	道具	alat	N	N;SG
道具	perkakas	道具	perkakas	N	N;SG
道具	alat	道具	alat	N	N;SG
道具	peralatan	道具	peralatan	N	N;SG
道具	tools	道具	tools	N	N
道具	instrumen	道具	instrumen	N	N;SG
天気	cuaca	天気	cuaca	N	N;SG
粒子	partikel	粒子	partikel	N	N
粒子	partikel	粒子	partikel	N	N
避ける	hindari	避ける	hindari	V	V;SG;ACT
避ける	menghindari	避ける	menhindari	V	V;SG;ACT
比率	rasio	比率	rasio	N	N;SG
比率	proporsi	比率	proporsi	N	N;SG
牧場	peternakan	牧場	peternakan	N	N;SG
ビール	bir	ビール	bir	N	N;SG
ビール	bir	ビール	bir	N	N;SG
美人	keindahan	美人	keindahan	N	N;SG
クリスタル	kristal	クリスタル	kristal	N	N;SG
リレー	relay	リレー	relay	N	N
リレー	estafet	リレー	estafet	N	N
リレー	relay	リレー	relay	N	N
バイク	sepeda	バイク	sepeda	N	N;SG
バイク	sepeda	バイク	sepeda	N	N;SG
バイク	motor	バイク	motor	N	N;SG
ボクサー	petinju	ボクサー	pentinju	N	N;SG
ドクター	doktor	ドクター	doktor	N	N;SG
ドクター	dokter	ドクター	dokter	N	N;SG
告知	perhatikan	告知	perhatikan	V	V;SG;ACT
符号	kode	符号	kode	N	N;SG
当局	otoritas	当局	otoritas	N	N;SG
バイオ	biodata	バイオ	biodata	N	N;SG
コーポレーション	perusahaan	コーポレーション	perusahaan	N	N;SG
コーポレーション	korporasi	コーポレーション	korporasi	N	N;SG
付与	diberikan	付与	diberikan	V	V;SG;PASS
付与	dikabulkan	付与	dikabulkan	V	V;SG;PASS
付与	memberikan	付与	menberikan	V	V;SG;ACT
付与	kabulkan	付与	kabulkan	V	V;SG;ACT
研究員	peneliti	研究員	penteliti	N	N;SG
麻雀	mahyong	麻雀	mahyong	N	N
ハーフ	setengahnya	ハーフ	setengah	N	N;SG
幸せ	senang	幸せ	senang	ADJ	ADJ;SG
幸せ	bahagia	幸せ	bahagia	ADJ	ADJ;SG
人種	balapan	人種	balapan	N	N;SG
人種	perlombaan	人種	perlombaan	N	N;SG
人種	ras	人種	ras	N	N;SG
人種	lomba	人種	lomba	N	N;SG
運河	kanal	運河	kanal	N	N
運河	terusan	運河	terusan	N	N;SG
運河	kanal	運河	kanal	N	N
グローバル	global	グローバル	global	ADJ	ADJ
農民	petani	農民	petani	N	N;SG
農民	petani	農民	petani	N	N;SG
台詞	dialog	台詞	dialog	N	N;SG
候補	calon	候補	calon	N	N;SG
候補	kandidat	候補	kandidat	N	N;SG
候補	calon	候補	calon	N	N;SG
候補	kandidat	候補	kandidat	N	N;SG
彗星	komet	彗星	komet	N	N
彗星	komet	彗星	komet	N	N
スプリング	pegas	スプリング	pegas	N	N;SG
アナウンス	mengumumkan	アナウンス	menumumkan	V	V;SG;ACT
アナウンス	umumkan	アナウンス	umumkan	V	V;SG;ACT
アナウンス	mengumumkan	アナウンス	menumumkan	V	V;SG;ACT
心臓	hati	心臓	hati	N	N;SG
心臓	jantung	心臓	jantung	N	N;SG
ウエスト	barat	ウエスト	barat	N	N;SG
ウエスト	pinggang	ウエスト	pinggang	N	N;SG
大使館	kedutaan	大使館	kedutaan	N	N;SG
大使館	kbri	大使館	kbri	N	N;SG
大使館	kedutaan	大使館	kedutaan	N	N;SG
肉体	kedagingan	肉体	kedagingan	N	N;SG
肉体	daging	肉体	daging	N	N;SG
食事	makanan	食事	makanan	N	N;SG
避難	mengevakuasi	避難	menkevakuasi	V	V;SG;ACT
避難	mengungsi	避難	menungsi	V	V;SG;ACT
避難	mengungsi	避難	menungsi	V	V;SG;ACT
君主	monarki	君主	monarki	N	N;SG
特撮	tokusatsu	特撮	tokusatsu	N	N
テーブル	meja	テーブル	meja	N	N;SG
テーブル	tabel	テーブル	tabel	N	N;SG
テーブル	meja	テーブル	meja	N	N;SG
テーブル	tabel	テーブル	tabel	N	N;SG
リボン	pita	リボン	pita	N	N;SG
リボン	pita	リボン	pita	N	N;SG
リボン	ribbon	リボン	ribbon	N	N
シード	biji	シード	biji	N	N;SG
シード	benih	シード	benih	N	N;SG
シード	bibit	シード	bibit	N	N;SG
シード	biji	シード	biji	N	N;SG
シード	benih	シード	benih	N	N;SG
シード	bibit	シード	bibit	N	N;SG
併合	konsolidasi	併合	konsolidasi	N	N
武士	samurai	武士	samurai	N	N
武士	bushi	武士	bushi	N	N
感覚	indera	感覚	indera	N	N;SG
感覚	sensasi	感覚	sensasi	N	N;SG
感覚	akal	感覚	akal	N	N;SG
感覚	indera	感覚	indera	N	N;SG
プログラミング	pemrograman	プログラミング	penprograman	N	N;SG
公爵	adipati	公爵	adipati	N	N
差分	perbedaan	差分	perbedaan	N	N;SG
差分	perbedaannya	差分	perbedaan	N	N;SG
差分	bedanya	差分	beda	N	N;SG
差分	perbedaan	差分	perbedaan	N	N;SG
ネコ	kucing	ネコ	kucing	N	N;SG
ネコ	kucing	ネコ	kucing	N	N;SG
山頂	puncak	山頂	puncak	N	N;SG
ゲージ	pengukur	ゲージ	penukur	N	N;SG
ゲージ	tolok	ゲージ	tolok	N	N;SG
グラフィック	grafis	グラフィック	grafis	N	N
グラフィック	grafik	グラフィック	grafik	N	N
グラフィック	grafis	グラフィック	grafis	N	N
マスク	masker	マスク	masker	N	N;SG
マスク	topeng	マスク	topeng	N	N;SG
マスク	masker	マスク	masker	N	N;SG
マスク	topeng	マスク	topeng	N	N;SG
公国	kepangeranan	公国	kepangeranan	N	N;SG
公国	kadipaten	公国	kadipaten	N	N
バレー	voli	バレー	voli	N	N;SG
バレー	lembah	バレー	lembah	N	N;SG
強調	ditekankan	強調	ditekankan	V	V;SG;PASS
強調	ditekankan	強調	ditekankan	V	V;SG;PASS
金額	jumlah	金額	jumlah	N	N;SG
金額	jumlah	金額	jumlah	N	N;SG
チップ	chip	チップ	chip	N	N;SG
チップ	chip	チップ	chip	N	N;SG
チップ	tips	チップ	tips	N	N;SG
チップ	kiat	チップ	kiat	N	N;SG
アルコール	alkohol	アルコール	alkohol	N	N;SG
保育	daycare	保育	daycare	N	N;SG
テープ	pita	テープ	pita	N	N;SG
テープ	rekaman	テープ	rekaman	N	N;SG
テープ	kaset	テープ	kaset	N	N
要因	faktor	要因	faktor	N	N;SG
マネジメント	manajemen	マネジメント	manajemen	N	N;SG
マネジメント	pengelolaan	マネジメント	penkelolaan	N	N;SG
サーバ	server	サーバ	server	N	N;SG
サーバ	server	サーバ	server	N	N;SG
化合物	senyawa	化合物	senyawa	N	N;SG
化合物	senyawa	化合物	senyawa	N	N;SG
所有者	pemilik	所有者	penmilik	N	N;SG
所有者	pemiliknya	所有者	penpilik	N	N;SG
所有者	pemilik	所有者	penmilik	N	N;SG
所有者	pemiliknya	所有者	penpilik	N	N;SG
弱い	lemah	弱い	lemah	ADJ	ADJ;SG
祝日	libur	祝日	libur	N	N;SG
祝日	liburan	祝日	liburan	N	N;SG
祝日	libur	祝日	libur	N	N;SG
祝日	liburan	祝日	liburan	N	N;SG
マーケット	pasar	マーケット	pasar	N	N;SG
マーケット	pasar	マーケット	pasar	N	N;SG
デッキ	geladak	デッキ	geladak	N	N;SG
年金	pensiun	年金	pensiun	N	N
芸能人	entertainer	芸能人	entertainer	N	N
芸能人	penghibur	芸能人	penhibur	N	N;SG
芸能人	penghibur	芸能人	penhibur	N	N;SG
バランス	keseimbangan	バランス	keseimbangan	N	N;SG
バランス	saldo	バランス	saldo	N	N;SG
液体	cairan	液体	cairan	N	N;SG
液体	cair	液体	cair	N	N;SG
審判	penghakiman	審判	penhakiman	N	N;SG
審判	sidang	審判	sidang	N	N;SG
審判	fitnah	審判	fitnah	N	N;SG
タンパク	protein	タンパク	protein	N	N;SG
バット	kelelawar	バット	kelelawar	N	N;SG
予測	memprediksi	予測	menprediksi	V	V;SG;ACT
予測	meramalkan	予測	menramalkan	V	V;SG;ACT
暗号	enkripsi	暗号	enkripsi	N	N;SG
暗号	cipher	暗号	cipher	N	N
暗号	sandi	暗号	sandi	N	N;SG
暗号	kriptografi	暗号	kriptografi	N	N;SG
栄養	nutrisi	栄養	nutrisi	N	N;SG
不安	resah	不安	resah	ADJ	ADJ;SG
食べる	makanlah	食べる	makan	V	V;SG;ACT
検事	jaksa	検事	jaksa	N	N;SG
遊び	mainkan	遊ぶ	mainkan	V	V;SG;ACT
遊び	bermain	遊ぶ	bermain	V	V;SG;ACT
フェイス	iman	フェイス	iman	N	N;SG
フェイス	keyakinan	フェイス	keyakinan	N	N;SG
フェイス	keimanan	フェイス	keimanan	N	N;SG
フェイス	muka	フェイス	muka	N	N;SG
フェイス	wajah	フェイス	wajah	N	N;SG
炭素	karbon	炭素	karbon	N	N;SG
炭素	karbonat	炭素	karbonat	N	N;SG
体操	pesenam	体操	pesenam	N	N;SG
体操	senam	体操	senam	N	N;SG
体操	pesenam	体操	pesenam	N	N;SG
ワーク	pekerjaan	ワーク	pekerjaan	N	N;SG
ワーク	kerja	ワーク	kerja	N	N;SG
プライバシー	privasi	プライバシー	privasi	N	N;SG
濃度	konsentrasi	濃度	konsentrasi	N	N;SG
濃度	jurusan	濃度	jurusan	N	N;SG
セーブ	simpan	セーブ	simpan	N	N;SG;ACT
看板	billboard	看板	billboard	N	N
看板	reklame	看板	reklame	N	N;SG
エンジェル	bidadari	エンジェル	bidadari	N	N;SG
エンジェル	malaikat	エンジェル	malaikat	N	N;SG
単語	kata	単語	kata	N	N;SG
単語	kata	単語	kata	N	N;SG
テキスト	teks	テキスト	teks	N	N;SG
品質	kualitas	品質	kualitas	N	N;SG
工芸	kerajinan	工芸	kerajinan	N	N;SG
工芸	kerajinan	工芸	kerajinan	N	N;SG
倉庫	gudang	倉庫	gudang	N	N;SG
倉庫	gudang	倉庫	gudang	N	N;SG
内側	batin	内側	batin	N	N;SG
寄付	menyumbang	寄付	mensumbang	V	V;SG;ACT
寄付	sumbangkan	寄付	sumbangkan	V	V;SG;ACT
艦船	kapal	艦船	kapal	N	N;SG
学問	pembelajaran	学問	penbelajaran	N	N;SG
復元	kembalikan	復元	kembalikan	V	V;SG;ACT
復元	mengembalikan	復元	menkembalikan	V	V;SG;ACT
復元	pulihkan	復元	pulihkan	V	V;SG;ACT
ベクトル	vektor	ベクトル	vektor	N	N;SG
津波	tsunami	津波	tsunami	N	N
津波	tsunami	津波	tsunami	N	N
美女	keindahan	美女	keindahan	N	N;SG
テック	teknologi	テック	teknologi	N	N;SG
水泳	renang	水泳	renang	N	N;SG
水泳	perenang	水泳	penrenang	N	N;SG
水泳	renang	水泳	renang	N	N;SG
ダンサー	penari	ダンサー	pentari	N	N;SG
ダンサー	dancer	ダンサー	dancer	N	N
ダンサー	penari	ダンサー	pentari	N	N;SG
考古学	arkeologi	考古学	arkeologi	N	N;SG
考古学	arkeolog	考古学	arkeolog	N	N;SG
考古学	arkeologi	考古学	arkeologi	N	N;SG
噴火	letusan	噴火	letusan	N	N;SG
外側	eksterior	外側	eksterior	N	N
征服	menaklukan	征服	mentaklukan	V	V;SG;ACT
征服	taklukkan	征服	taklukkan	V	V;SG;ACT
征服	menaklukkan	征服	mentaklukkan	V	V;SG;ACT
監査	audit	監査	audit	N	N;SG
早い	dini	早い	dini	ADJ	ADJ;SG
早い	awal	早い	awal	ADJ	ADJ;SG
港湾	pelabuhan	港湾	penlabuhan	N	N;SG
港湾	dermaga	港湾	dermaga	N	N;SG
集会	assembly	集会	assembly	N	N
集会	perakitan	集会	perakitan	N	N;SG
集会	majelis	集会	majelis	N	N;SG
封印	menyegel	封印	mensegel	V	V;SG;ACT
切り替え	beralih	切り替える	beralih	V	V;SG;ACT
切り替え	beralih	切り替える	beralih	V	V;SG;ACT
サイン	tanda	サイン	tanda	N	N;SG
サイン	tandatangani	サイン	tandatangani	N	N;SG
人材	personil	人材	personil	N	N;SG
人材	personalia	人材	personalia	N	N;SG
人材	personel	人材	personel	N	N;SG
スティック	tongkat	スティック	tongkat	N	N;SG
スティック	tongkat	スティック	tongkat	N	N;SG
密度	kepadatan	密度	kepadatan	N	N;SG
同僚	kolega	同僚	kolega	N	N;SG
同僚	kakak	同僚	kakak	N	N;SG
同僚	kolega	同僚	kolega	N	N;SG
同僚	rekan	同僚	rekan	N	N;SG
建築物	bangunan	建築物	bangunan	N	N;SG
建築物	gedung	建築物	gedung	N	N;SG
方程式	persamaan	方程式	persamaan	N	N;SG
方程式	persamaan	方程式	persamaan	N	N;SG
スイッチ	switch	スイッチ	switch	N	N
スイッチ	saklar	スイッチ	saklar	N	N;SG
スイッチ	tukar	スイッチ	tukar	N	N;SG;ACT
スイッチ	switch	スイッチ	switch	N	N
スイッチ	sakelar	スイッチ	sakelar	N	N
レスリング	gulat	レスリング	gulat	N	N;SG
知的	cerdas	知的	cerdas	ADJ	ADJ;SG
フラッシュ	flash	フラッシュ	flash	N	N
フラッシュ	siram	フラッシュ	siram	N	N;SG;ACT
フラッシュ	flush	フラッシュ	flush	N	N
ボイス	suaranya	ボイス	suara	N	N;SG
字幕	subjudul	字幕	subjudul	N	N;SG
字幕	subtitel	字幕	subtitel	N	N
闘争	perjuangan	闘争	perjuangan	N	N;SG
宿泊	akomodasi	宿泊	akomodasi	N	N;SG
宿泊	penginapan	宿泊	penginapan	N	N
ナス	terong	ナス	terong	N	N;SG
保証	garansi	保証	garansi	N	N;SG
保証	jaminan	保証	jaminan	N	N;SG
保証	penjamin	保証	penjamin	N	N;SG
保証	jaminan	保証	jaminan	N	N;SG
保証	garansi	保証	garansi	N	N;SG
ホラー	horor	ホラー	horor	N	N
ホラー	horror	ホラー	horror	N	N
ホラー	kengerian	ホラー	kengerian	N	N;SG
偵察	rekonstruksi	偵察	rekonstruksi	N	N;SG
偵察	pengintaian	偵察	penintaian	N	N;SG
偵察	intai	偵察	intai	N	N;SG
偵察	pengintaian	偵察	penintaian	N	N;SG
コイン	koin	コイン	koin	N	N;SG
コイン	koin	コイン	koin	N	N;SG
刑務所	penjara	刑務所	penjara	N	N;SG
刑務所	penjara	刑務所	penjara	N	N;SG
重力	gravitasi	重力	gravitasi	N	N
重力	gravitasi	重力	gravitasi	N	N
ドメイン	domain	ドメイン	domain	N	N
ドメイン	ranah	ドメイン	ranah	N	N
ドメイン	domain	ドメイン	domain	N	N
ドメイン	ranah	ドメイン	ranah	N	N
パーティ	partai	パーティ	partai	N	N;SG
パーティ	pesta	パーティ	pesta	N	N;SG
パーティ	pihak	パーティ	pihak	N	N;SG
パーティ	pesta	パーティ	pesta	N	N;SG
パーティ	pihak	パーティ	pihak	N	N;SG
スーツ	setelan	スーツ	setelan	N	N;SG
スーツ	jas	スーツ	jas	N	N;SG
スーツ	setelan	スーツ	setelan	N	N;SG
スーツ	gugatan	スーツ	gugatan	N	N;SG
スーツ	jas	スーツ	jas	N	N;SG
信託	amanat	信託	amanat	N	N;SG
漁業	perikanan	漁業	perikanan	N	N;SG
漁業	perikanan	漁業	perikanan	N	N;SG
追跡	mengejar	追跡	menkejar	V	V;SG;ACT
彫刻	ukiran	彫刻	ukiran	N	N;SG
彫刻	patung	彫刻	patung	N	N;SG
彫刻	pematung	彫刻	penpatung	N	N;SG
彫刻	patung	彫刻	patung	N	N;SG
彫刻	ukiran	彫刻	ukiran	N	N;SG
砂漠	gurun	砂漠	gurun	N	N;SG
セミ	tonggeret	セミ	tonggeret	N	N
砲撃	pemboman	砲撃	penboman	N	N;SG
砲撃	pengeboman	砲撃	pengeboman	N	N
科目	subyek	科目	subyek	N	N
科目	subjek	科目	subjek	N	N;SG
曲線	kurva	曲線	kurva	N	N
曲線	kurva	曲線	kurva	N	N
恐竜	dinosaurus	恐竜	dinosaurus	N	N
恐竜	dinosaurus	恐竜	dinosaurus	N	N
レビュー	ulasan	レビュー	ulasan	N	N;SG
レビュー	resensi	レビュー	resensi	N	N;SG
レビュー	tinjauan	レビュー	tinjauan	N	N;SG
レビュー	tinjauan	レビュー	tinjauan	N	N;SG
レビュー	ulasan	レビュー	ulasan	N	N;SG
セックス	seks	セックス	seks	N	N;SG
ピア	rekan	ピア	rekan	N	N;SG
ピア	sejawat	ピア	sejawat	N	N;SG
パレード	parade	パレード	parade	N	N
ゴム	karet	ゴム	karet	N	N;SG
ゴム	rubber	ゴム	rubber	N	N
警察官	polisi	警察官	polisi	N	N;SG
警察官	kepolisian	警察官	kepolisian	N	N;SG
部族	suku	部族	suku	N	N;SG
メロディ	melodi	メロディ	melodi	N	N;SG
プレート	piring	プレート	piring	N	N;SG
プレート	lempeng	プレート	lempeng	N	N
プレート	pelat	プレート	pelat	N	N;SG
プレート	plat	プレート	plat	N	N
結晶	kristal	結晶	kristal	N	N;SG
ハンド	tangan	ハンド	tangan	N	N;SG
妖精	peri	妖精	penri	N	N;SG
昆虫	serangga	昆虫	serangga	N	N;SG
昆虫	serangga	昆虫	serangga	N	N;SG
墓地	kuburan	墓地	kuburan	N	N;SG
墓地	pemakaman	墓地	penmakaman	N	N;SG
墓地	pekuburan	墓地	pekuburan	N	N;SG
墓地	kuburan	墓地	kuburan	N	N;SG
墓地	kuburan	墓地	kuburan	N	N;SG
墓地	makam	墓地	makam	N	N;SG
野菜	sayuran	野菜	sayuran	N	N;SG
野菜	nabati	野菜	nabati	N	N;SG
野菜	sayur	野菜	sayur	N	N;SG
野菜	sayuran	野菜	sayuran	N	N;SG
野菜	sayur	野菜	sayur	N	N;SG
コンクリート	beton	コンクリート	beton	N	N;SG
エントリー	entri	エントリー	entri	N	N;SG
エントリー	masukan	エントリー	masukan	N	N;SG
エントリー	entri	エントリー	entri	N	N;SG
エントリー	masukan	エントリー	masukan	N	N;SG
