kategória	kategorie	kategória	kategorie	N;NOM;FEM;SG	N;NOM;FEM;SG
dala	gab	dať	geben	V;FEM;SG;POS;PST;V.PTCP	V;IND;SG;3;PST;FIN
siedmich	sieben	sedem	sieben	NUM;GEN;MASC;PL	NUM
moderné	modernen	moderný	modern	ADJ;NOM;NEUT;SG	ADJ
moderné	modern	moderný	modern	ADJ;NOM;NEUT;SG	ADJ
moderné	moderner	moderný	modern	ADJ;NOM;NEUT;SG	ADJ
moderné	moderne	moderný	modern	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
moderné	modernes	moderný	modern	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
diaľnice	autobahnen	diaľnica	autobahnen	N;NOM;FEM;PL	N;NOM;FEM;PL
diaľnice	straßen	diaľnica	straß	N;NOM;FEM;PL	N;NOM;PL
diaľnice	autobahnen	diaľnica	autobahnen	N;NOM;FEM;PL	N;NOM;FEM;PL
vedci	wissenschaftlerinnen	vedci	wissenschaftlerinnen	N;ANIM;NOM;MASC;PL	N;NOM;FEM;PL
považovať	berücksichtigt	považovať	berücksichtigen	V;IPFV;POS;NFIN	V;V.PTCP
považovať	betrachtet	považovať	betrachten	V;IPFV;POS;NFIN	V;V.PTCP
považovať	erwogen	považovať	erwägen	V;IPFV;POS;NFIN	V;V.PTCP
kráľovské	königliches	kráľovský	königlich	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
kráľovské	königlich	kráľovský	königlich	ADJ;NOM;NEUT;SG	ADJ
južný	südliches	južný	südlich	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;NEUT;SG
južný	südlich	južný	südlich	ADJ;ANIM;NOM;MASC;SG	ADJ
súčasné	aktuell	súčasný	aktuell	ADJ;NOM;NEUT;SG	ADJ
súčasné	aktuellen	súčasný	aktuell	ADJ;NOM;NEUT;SG	ADJ
súčasné	aktueller	súčasný	aktuell	ADJ;NOM;NEUT;SG	ADJ
súčasné	aktuelles	súčasný	aktuell	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
súčasné	gleichzeitiger	súčasný	gleichzeitig	ADJ;NOM;NEUT;SG	ADJ
súčasné	gleichzeitig	súčasný	gleichzeitig	ADJ;NOM;NEUT;SG	ADJ
súčasné	gleichzeitigen	súčasný	gleichzeitig	ADJ;NOM;NEUT;SG	ADJ
súčasné	gleichzeitiger	súčasný	gleichzeitig	ADJ;NOM;NEUT;SG	ADJ
súčasné	simultan	súčasný	simultan	ADJ;NOM;NEUT;SG	ADJ
súčasné	gleichzeitig	súčasný	gleichzeitig	ADJ;NOM;NEUT;SG	ADJ
súčasné	gleichzeitigen	súčasný	gleichzeitig	ADJ;NOM;NEUT;SG	ADJ
súčasné	zeitgemäße	súčasný	zeitgemäß	ADJ;NOM;NEUT;SG	ADJ;NOM
súčasné	zeitgemäß	súčasný	zeitgemäß	ADJ;NOM;NEUT;SG	ADJ
letné	sommerferien	letný	sommerferien	ADJ;NOM;NEUT;SG	ADJ
dvor	werft	dvor	werfen	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
dvor	gericht	dvor	ringen	N;INAN;NOM;MASC;SG	N;NOM;SG
ponožky	strümpfe	ponožky	strümpf	N;NOM;FEM;PL	N
mladší	jünger	mladý	jung	ADJ;ANIM;NOM;CMPR;MASC;SG	ADJ
mladší	jüngeren	mladý	jung	ADJ;ANIM;NOM;CMPR;MASC;SG	ADJ
technickej	technischer	technický	technisch	ADJ;GEN;FEM;SG	ADJ
technickej	technischen	technický	technisch	ADJ;GEN;FEM;SG	ADJ;SG
technickej	technisch	technický	technisch	ADJ;GEN;FEM;SG	ADJ
venovať	widmen	venovať	widmen	V;POS;NFIN	V;NFIN
venovať	widme	venovať	widmen	V;POS;NFIN	V;SBJV;SG;3;PRS;FIN
venovať	widmen	venovať	widmen	V;POS;NFIN	V;NFIN
medaila	medaille	medail	medaill	N;NOM;FEM;SG	N;NOM;FEM;SG
mužský	männlichen	mužský	männlich	ADJ;ANIM;NOM;MASC;SG	ADJ
mužský	männlich	mužský	männlich	ADJ;ANIM;NOM;MASC;SG	ADJ
mužský	rüde	mužský	rüde	ADJ;ANIM;NOM;MASC;SG	ADJ
mužský	männlich	mužský	männlich	ADJ;ANIM;NOM;MASC;SG	ADJ
diskusie	diskussion	diskusie	diskussion	N;NOM;FEM;PL	N
diskusie	diskussion	diskusie	diskussion	N;NOM;FEM;PL	N
prichádza	kommt	prichádzať	kommen	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;SG;3;PRS;FIN
prichádza	komme	prichádzať	kommen	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;SG;3;PRS;FIN
prichádza	kommt	prichádzať	kommen	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;SG;3;PRS;FIN
prichádza	kommen	prichádzať	kommen	V;IPFV;IND;SG;3;POS;PRS;FIN	V;NFIN
koná	handeln	kono	handeln	V;IPFV;IND;SG;3;POS;PRS;FIN	V;NFIN
koná	schauspielern	kono	schauspielern	V;IPFV;IND;SG;3;POS;PRS;FIN	V;NFIN
koná	handlungen	kono	handlung	V;IPFV;IND;SG;3;POS;PRS;FIN	V;NFIN
historická	historisches	historický	historisch	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
historická	altstadt	historický	altstadt	ADJ;NOM;FEM;SG	ADJ
historická	historischen	historický	historisch	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
historická	historisches	historický	historisch	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
historická	historischen	historický	historisch	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
spočíva	ruht	spočívať	ruhen	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;SG;3;PRS;FIN
silu	kräfte	sila	krafen	N;ACC;FEM;SG	N
fázy	bühnen	fáza	bühnen	N;NOM;FEM;PL	N;NOM;PL
ochranné	schutzausrüstung	ochranný	schutzausrüstung	ADJ;NOM;NEUT;SG	ADJ
dokument	dokument	dokument	dokument	N;INAN;NOM;MASC;SG	N;NOM;NEUT;SG
dokument	dokumente	dokument	dokument	N;INAN;NOM;MASC;SG	N;NOM;SG
dokument	dokumentation	dokument	dokumentation	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
zostava	montage	zostava	montag	N;NOM;FEM;SG	N;NOM;SG
zostava	versammlung	zostava	versammlung	N;NOM;FEM;SG	N;NOM;FEM;SG
zostava	aufstellung	zostava	aufstellingen	N;NOM;FEM;SG	N;NOM;FEM;SG
zostava	gegenüberstellung	zostava	gegenüberstellung	N;NOM;FEM;SG	N;NOM;FEM;SG
služba	dienstleistung	služba	dienstleistung	N;NOM;FEM;SG	N;NOM;FEM;SG
prípravy	präparate	príprava	präparat	N;NOM;FEM;PL	N;NOM;FEM;PL
plemeno	züchtung	plemeno	züchtung	N;NOM;NEUT;SG	N;NOM;FEM;SG
rastie	wächst	rásť	wachsen	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;SG;3;PRS;FIN
rastie	wachsen	rásť	wachsen	V;IPFV;IND;SG;3;POS;PRS;FIN	V;NFIN
rastie	wächst	rásť	wachsen	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;SG;3;PRS;FIN
urobiť	mache	urobiť	machen	V;PFV;POS;NFIN	V;IND;SG;3;PRS;FIN
urobiť	machen	urobiť	machen	V;PFV;POS;NFIN	V;NFIN
rozhodli	beschlossen	rozhodnúť	beschließen	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;V.PTCP
rozhodli	entschieden	rozhodnúť	entscheiden	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;V.PTCP
rozhodli	entschlossen	rozhodnúť	entschlossen	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;V.PTCP
asociácie	assoziationen	asociácia	assoziation	N;NOM;FEM;PL	N;NOM;FEM;PL
asociácie	vereinigungen	asociácia	vereinigung	N;NOM;FEM;PL	N;NOM;FEM;PL
asociácie	verbände	asociácia	verbänden	N;NOM;FEM;PL	N;NOM;PL
prototyp	prototyp	prototyp	prototyp	N;INAN;NOM;MASC;SG	N
tvrdí	forderungen	tvrdiť	forderung	V;IPFV;IND;SG;3;POS;PRS;FIN	V;NFIN
tvrdí	behauptungen	tvrdiť	behauptehen	V;IPFV;IND;SG;3;POS;PRS;FIN	V;NFIN
tvrdí	argumentiert	tvrdiť	argumentieren	V;IPFV;IND;SG;3;POS;PRS;FIN	V;V.PTCP
odvodený	abgeleitete	odvodený	abgeleiten	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;FEM;SG
obrázky	bilder	obrázok	Bild	N;INAN;NOM;MASC;PL	N;NOM;NEUT;PL
obrázky	bilder	obrázok	Bild	N;INAN;NOM;MASC;PL	N;NOM;NEUT;PL
napätie	anspannung	napätie	anspannung	N;NOM;NEUT;SG	N
naposledy	zuletzt	naposledy	zuletzt	ADV	ADV
srdca	herzerkrankungen	srdce	herzerkrankung	N;NOM;NEUT;PL	N;NOM;FEM;PL
srdca	herzens	srdce	herzens	N;NOM;NEUT;PL	N;NOM;NEUT;PL
navštívil	besucht	navštíviť	besuchen	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;V.PTCP
navštívil	besichtigt	navštíviť	besichtigen	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;V.PTCP
navštívil	besuchte	navštíviť	besuchen	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;IND;SG;3;PST;FIN
analýza	auswertung	analýza	auswertung	N;NOM;FEM;SG	N;FEM;SG
analýza	analyse	analýza	analyse	N;NOM;FEM;SG	N;NOM;FEM;SG
zelená	grün	zelený	grün	ADJ;NOM;FEM;SG	ADJ
zelená	grünen	zelený	grün	ADJ;NOM;FEM;SG	ADJ
archív	archivierung	archív	archivierung	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
archív	archiv	archív	archiv	N;INAN;NOM;MASC;SG	N;NOM;NEUT;SG
archív	archivierung	archív	archivierung	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
archív	archiv	archív	archiv	N;INAN;NOM;MASC;SG	N;NOM;NEUT;SG
deväť	neun	deväť	neun	NUM;NOM;NEUT;SG	NUM
polohy	stellungen	poloha	stellung	N;NOM;FEM;PL	N;NOM;FEM;PL
rast	zunahme	rast	zunahme	N;INAN;NOM;MASC;SG	N;SG
rast	wachstum	rast	wachstum	N;INAN;NOM;MASC;SG	N;NOM;NEUT;SG
vyžaduje	benötigen	vyžadovať	benötigen	V;IPFV;IND;SG;3;POS;PRS;FIN	V;NFIN
vyžaduje	erfordern	vyžadovať	erfordern	V;IPFV;IND;SG;3;POS;PRS;FIN	V;NFIN
vyžaduje	verlangen	vyžadovať	verlangen	V;IPFV;IND;SG;3;POS;PRS;FIN	V;NFIN
vyžaduje	benötigt	vyžadovať	benötigen	V;IPFV;IND;SG;3;POS;PRS;FIN	V;V.PTCP
vyžaduje	erfordert	vyžadovať	erfordern	V;IPFV;IND;SG;3;POS;PRS;FIN	V;SG;FIN
vyžaduje	benötigt	vyžadovať	benötigen	V;IPFV;IND;SG;3;POS;PRS;FIN	V;V.PTCP
vyžaduje	verlangt	vyžadovať	verlangen	V;IPFV;IND;SG;3;POS;PRS;FIN	V;V.PTCP
združenia	assoziationen	združenie	assoziation	N;NOM;NEUT;PL	N;NOM;FEM;PL
združenia	vereinigungen	združenie	vereinigung	N;NOM;NEUT;PL	N;NOM;FEM;PL
združenia	verbände	združenie	verbänden	N;NOM;NEUT;PL	N;NOM;PL
slúžili	serviert	slúžiť	servieren	V;IPFV;MASC;PL;POS;PST;V.PTCP	V;V.PTCP
slúžili	gedient	slúžiť	dienen	V;IPFV;MASC;PL;POS;PST;V.PTCP	V;V.PTCP
slúžili	zugestellt	slúžiť	zustellen	V;IPFV;MASC;PL;POS;PST;V.PTCP	V;V.PTCP
slúžili	dienten	slúžiť	dienen	V;IPFV;MASC;PL;POS;PST;V.PTCP	V;IND;PL;3;PST;FIN
otázka	frage	otázka	frage	N;NOM;FEM;SG	N;NOM;FEM;SG
otázka	fragestellung	otázka	fragestellung	N;NOM;FEM;SG	N;NOM;FEM;SG
povolanie	beruf	povolanie	beruf	N;NOM;NEUT;SG	N;SG
povolanie	besetzung	povolanie	Besetzung	N;NOM;NEUT;SG	N;FEM;SG
povolanie	beruf	povolanie	beruf	N;NOM;NEUT;SG	N;SG
heslo	passwort	heslo	passworen	N;NOM;NEUT;SG	N
heslo	passwörter	heslo	passwört	N;NOM;NEUT;SG	N
švajčiarsky	schweizer	švajčiarsky	schweizer	ADJ;ANIM;NOM;MASC;SG	ADJ
čierne	schwarzer	čierny	schwarz	ADJ;NOM;NEUT;SG	ADJ
čierne	schwarz	čierny	schwarz	ADJ;NOM;NEUT;SG	ADJ
čierne	schwarzen	čierny	schwarz	ADJ;NOM;NEUT;SG	ADJ
finančné	finanziell	finančný	finanziell	ADJ;NOM;NEUT;SG	ADJ
finančné	finanziellen	finančný	finanziell	ADJ;NOM;NEUT;SG	ADJ
silný	stark	silný	stark	ADJ;ANIM;NOM;MASC;SG	ADJ
silný	mächtig	silný	mächtig	ADJ;ANIM;NOM;MASC;SG	ADJ
silný	kraftvoll	silný	kraftvoll	ADJ;ANIM;NOM;MASC;SG	ADJ
silný	mächtigen	silný	mächtig	ADJ;ANIM;NOM;MASC;SG	ADJ
poézie	gedichte	poézia	gedicht	N;NOM;FEM;PL	N;NOM;NEUT;PL
holandský	holländisch	holandský	holländisch	ADJ;ANIM;NOM;MASC;SG	ADJ
holandský	niederländisch	holandský	niederländisch	ADJ;ANIM;NOM;MASC;SG	ADJ
stopy	fußabdrücke	stopa	fußabdrücke	N;NOM;FEM;PL	N;NOM;FEM;PL
stopy	fußabdruck	stopa	fußabdruck	N;NOM;FEM;PL	N
stopy	gleise	stopa	gleis	N;NOM;FEM;PL	N
stopy	hinweise	stopa	hinweisen	N;NOM;FEM;PL	N;NOM;FEM;PL
kultúrny	kultureller	kultúrny	kulturell	ADJ;INAN;NOM;MASC;SG	ADJ
kultúrny	kulturell	kultúrny	kulturell	ADJ;INAN;NOM;MASC;SG	ADJ
kultúrny	kulturellen	kultúrny	kulturell	ADJ;INAN;NOM;MASC;SG	ADJ
spolupráca	kooperation	spolupráca	kooperation	N;NOM;FEM;SG	N;SG
spolupráca	mitarbeit	spolupráca	mitarbeit	N;NOM;FEM;SG	N;NOM;SG
spolupráca	kooperation	spolupráca	kooperation	N;NOM;FEM;SG	N;SG
spolupráca	mitarbeit	spolupráca	mitarbeit	N;NOM;FEM;SG	N;NOM;SG
spolupráca	kooperation	spolupráca	kooperation	N;NOM;FEM;SG	N;SG
vystupuje	entsteht	vystupovať	entstehen	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;SG;3;PRS;FIN
úspešný	erfolgreich	úspešný	erfolgreich	ADJ;ANIM;NOM;MASC;SG	ADJ
úspešný	erfolgreichen	úspešný	erfolgreich	ADJ;ANIM;NOM;MASC;SG	ADJ
úspešný	erfolg	úspešný	erfolg	ADJ;ANIM;NOM;MASC;SG	ADJ
úspešný	erfolgreich	úspešný	erfolgreich	ADJ;ANIM;NOM;MASC;SG	ADJ
letecká	flugverkehr	letecký	flugverkehr	ADJ;NOM;FEM;SG	ADJ
letecká	luftfahrtindustrie	letecký	luftfahrtindustrie	ADJ;NOM;FEM;SG	ADJ
pridal	fügte	pridať	fügen	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;IND;SG;3;PST;FIN
pridal	hinzugefügt	pridať	hinzufügen	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;V.PTCP
pridal	veröffentlichte	pridať	veröffentlichen	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;IND;SG;3;PST;FIN
pridal	gepostet	pridať	posten	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;V.PTCP
pridal	geschrieben	pridať	schreiben	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;V.PTCP
pridal	veröffentlicht	pridať	veröffentlichen	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;V.PTCP
pridal	gesendet	pridať	senden	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;V.PTCP
chránená	geschützter	chránený	geschützter	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ
chránená	geschützte	chránený	geschützt	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;NOM;FEM;SG
chránená	geschützt	chránený	schützen	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;V.PTCP
chránená	geschützter	chránený	geschützter	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ
chránená	geschützte	chránený	geschützt	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;NOM;FEM;SG
chránená	geschützt	chránený	schützen	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;V.PTCP
bezpečnosť	sicherheit	bezpečnosť	sicherheit	N;NOM;FEM;SG	N;NOM;SG
bezpečnosť	sicherheit	bezpečnosť	sicherheit	N;NOM;FEM;SG	N;NOM;SG
prieskum	erhebung	prieskum	Erhebung	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
prieskum	aufklärung	prieskum	aufklärung	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
samostatne	selbst	samostatne	selbst	ADV	ADV
samostatne	separat	samostatne	separat	ADV	ADV
samostatne	allein	samostatne	allein	ADV	ADV
samostatne	alleine	samostatne	alleine	ADV	ADV
akadémia	akademie	akadémia	akademie	N;NOM;FEM;SG	N;NOM;FEM;SG
zvlášť	besonders	zvlášť	besonders	ADV	ADV
zvlášť	insbesondere	zvlášť	insbesondere	ADV	ADV
zvlášť	besonders	zvlášť	besonders	ADV	ADV
zvlášť	vorallem	zvlášť	vorallem	ADV	ADV
zvlášť	insbesondere	zvlášť	insbesondere	ADV	ADV
psa	hund	pes	hund	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
demokratickej	demokratischer	demokratický	demokratisch	ADJ;GEN;FEM;SG	ADJ
demokratickej	demokratisch	demokratický	demokratisch	ADJ;GEN;FEM;SG	ADJ
elektrický	elektrotechnik	elektrický	elektrotechnik	ADJ;INAN;NOM;MASC;SG	ADJ
elektrický	elektrischer	elektrický	elektrisch	ADJ;INAN;NOM;MASC;SG	ADJ
elektrický	elektrisch	elektrický	elektrisch	ADJ;INAN;NOM;MASC;SG	ADJ
elektrický	elektrizität	elektrický	elektrizität	ADJ;INAN;NOM;MASC;SG	ADJ
elektrický	elektrischer	elektrický	elektrisch	ADJ;INAN;NOM;MASC;SG	ADJ
elektrický	elektrisch	elektrický	elektrisch	ADJ;INAN;NOM;MASC;SG	ADJ
elektrický	elektrizität	elektrický	elektrizität	ADJ;INAN;NOM;MASC;SG	ADJ
svätá	heiligen	svätý	heilig	ADJ;NOM;FEM;SG	ADJ
svätá	heiliger	svätý	heilig	ADJ;NOM;FEM;SG	ADJ
svätá	heilig	svätý	heilig	ADJ;NOM;FEM;SG	ADJ
svätá	heiligen	svätý	heilig	ADJ;NOM;FEM;SG	ADJ
svätá	heiliger	svätý	heilig	ADJ;NOM;FEM;SG	ADJ
pomery	relationen	pomer	relationen	N;INAN;NOM;MASC;PL	N;NOM;PL
austrálsky	australischen	austrálsky	australisch	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;MASC;SG
miestna	lokal	miestny	lokal	ADJ;NOM;FEM;SG	ADJ
miestna	lokales	miestny	lokal	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
uhol	blickwinkel	uhol	blickwinkel	N;INAN;NOM;MASC;SG	N
manželstvo	hochzeit	manželstvo	hochzeit	N;NOM;NEUT;SG	N;NOM;FEM;SG
rekonštrukcia	rekonstruktion	rekonštrukcia	rekonstruktion	N;NOM;FEM;SG	N;NOM;FEM;SG
rekonštrukcia	umbau	rekonštrukcia	umbau	N;NOM;FEM;SG	N
rekonštrukcia	restaurierung	rekonštrukcia	restaurierung	N;NOM;FEM;SG	N;NOM;FEM;SG
rekonštrukcia	sanierung	rekonštrukcia	sanierung	N;NOM;FEM;SG	N;NOM;FEM;SG
rekonštrukcia	renovierung	rekonštrukcia	renovierung	N;NOM;FEM;SG	N;NOM;FEM;SG
obrazy	bilder	obraz	Bild	N;INAN;NOM;MASC;PL	N;NOM;NEUT;PL
obrazy	bilder	obraz	Bild	N;INAN;NOM;MASC;PL	N;NOM;NEUT;PL
sud	faß	sud	faß	N;INAN;NOM;MASC;SG	N;NOM;SG
široké	breiten	široký	breit	ADJ;NOM;NEUT;SG	ADJ;SG
široké	breiter	široký	breit	ADJ;NOM;NEUT;SG	ADJ
široké	breite	široký	breit	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
široké	breit	široký	breit	ADJ;NOM;NEUT;SG	ADJ
široké	breiten	široký	breit	ADJ;NOM;NEUT;SG	ADJ;SG
široké	breiter	široký	breit	ADJ;NOM;NEUT;SG	ADJ
široké	breit	široký	breit	ADJ;NOM;NEUT;SG	ADJ
sestry	schwestern	sestra	schwestern	N;NOM;FEM;PL	N;NOM;PL
sestry	schwestern	sestra	schwestern	N;NOM;FEM;PL	N;NOM;PL
oznámil	kündigte	oznámiť	kündigen	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;IND;SG;3;PST;FIN
oznámil	verkündet	oznámiť	verkünden	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;V.PTCP
oznámil	bekanntgegeben	oznámiť	bekanntgeben	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;V.PTCP
oznámil	angekündigt	oznámiť	ankündigen	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;V.PTCP
dizajn	entwurf	dizajný	entwerfen	N;INAN;NOM;MASC;SG	N
dizajn	gestaltung	dizajný	gestaltung	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
dizajn	konstruktion	dizajný	konstruktion	N;INAN;NOM;MASC;SG	N;SG
dizajn	design	dizajný	design	N;INAN;NOM;MASC;SG	N;NOM;NEUT;SG
medzitým	unterdessen	medzitým	unterdessen	ADV	ADV
medzitým	mittlerweile	medzitým	mittlerweile	ADV	ADV
medzitým	inzwischen	medzitým	inzwischen	ADV	ADV
medzitým	währenddessen	medzitým	währenddessen	ADV	ADV
udáva	spezifiziert	udávať	spezifizieren	V;IPFV;IND;SG;3;POS;PRS;FIN	V;V.PTCP
udáva	deutet	udávať	deuten	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;SG;3;PRS;FIN
strom	baumes	strom	baumes	N;INAN;NOM;MASC;SG	N;NOM;NEUT;SG
občianske	zivilrecht	občiansky	zivilrecht	ADJ;NOM;NEUT;SG	ADJ
občianske	zivil	občiansky	zivil	ADJ;NOM;NEUT;SG	ADJ
občianske	bürgerlich	občiansky	bürgerlich	ADJ;NOM;NEUT;SG	ADJ
choroba	erkrankung	choroba	erkrankung	N;NOM;FEM;SG	N;NOM;FEM;SG
choroba	erkrankung	choroba	erkrankung	N;NOM;FEM;SG	N;NOM;FEM;SG
choroba	erkrankung	choroba	erkrankung	N;NOM;FEM;SG	N;NOM;FEM;SG
choroba	krankenversicherung	choroba	krankenversicherung	N;NOM;FEM;SG	N;NOM;FEM;SG
bohov	göttern	boh	göttern	N;ANIM;ACC;MASC;PL	N;PL
fáze	bühne	fáza	bühnen	N;DAT;FEM;SG	N;FEM;SG
princ	prinz	princ	prinz	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
kráľovský	königliches	kráľovský	königlich	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;NEUT;SG
kráľovský	königlich	kráľovský	königlich	ADJ;ANIM;NOM;MASC;SG	ADJ
trasy	wanderwege	tri	wanderweg	N;NOM;FEM;PL	N;NOM;PL
porazili	geschlagen	poraziť	schlagen	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;V.PTCP
porazili	besiegen	poraziť	besiegen	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;NFIN
porazili	besiegt	poraziť	besiegen	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;V.PTCP
videl	gesehen	vidieť	sehen	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	V;V.PTCP
videl	sah	vidieť	sehen	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	V;IND;SG;3;PST;FIN
videl	gesehen	vidieť	sehen	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	V;V.PTCP
videl	sah	vidieť	sehen	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	V;IND;SG;3;PST;FIN
južné	südliches	južný	südlich	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
južné	südlich	južný	südlich	ADJ;NOM;NEUT;SG	ADJ
airlines	fluglinien	airlines	fluglini	N;NOM;FEM;PL	N;NOM;FEM;PL
využiť	nützen	využiť	nützen	V;PFV;POS;NFIN	V;NFIN
využiť	ausnutzen	využiť	ausnutzen	V;PFV;POS;NFIN	V;NFIN
využiť	ausbeuten	využiť	ausbeuten	V;PFV;POS;NFIN	V;NFIN
debutoval	debütierte	debutovať	debütieren	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	V;IND;SG;3;PST;FIN
početné	zahlreich	početný	zahlreich	ADJ;NOM;NEUT;SG	ADJ
matice	muttern	matica	muttern	N;NOM;FEM;PL	N
pozemný	terrestrischen	pozemný	terrestrisch	ADJ;ANIM;NOM;MASC;SG	ADJ
pozemný	landfläche	pozemný	landfläch	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;FEM;SG
pozemný	erdgeschoss	pozemný	erdschießen	ADJ;ANIM;NOM;MASC;SG	ADJ
pokračovať	weitermachen	pokračovať	weitermachen	V;IPFV;POS;NFIN	V;NFIN
pokračovať	fortfahren	pokračovať	fortfahren	V;IPFV;POS;NFIN	V;NFIN
pokračovať	fortsetzen	pokračovať	fortsetzen	V;IPFV;POS;NFIN	V;NFIN
pokračovať	fortfahren	pokračovať	fortfahren	V;IPFV;POS;NFIN	V;NFIN
pokračovať	fortsetzen	pokračovať	fortsetzen	V;IPFV;POS;NFIN	V;NFIN
pokračovať	fortfahren	pokračovať	fortfahren	V;IPFV;POS;NFIN	V;NFIN
športový	sportlichen	športový	sportlich	ADJ;ANIM;NOM;MASC;SG	ADJ
známym	bekannter	známy	bekannter	ADJ;INS;MASC;SG	ADJ
známym	bekannt	známy	bekennen	ADJ;INS;MASC;SG	ADJ
riadok	linie	riadok	linie	N;INAN;NOM;MASC;SG	N
riadok	strecke	riadok	strecken	N;INAN;NOM;MASC;SG	N;SG
kňazi	priestern	kňaz	priestern	N;ANIM;NOM;MASC;PL	N;PL
dostáva	empfängt	dostávať	empfangen	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;SG;3;PRS;FIN
dostáva	erhält	dostávať	erhalten	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;SG;3;PRS;FIN
dostáva	kriegt	dostávať	kriegen	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;SG;3;PRS;FIN
dostáva	bekommt	dostávať	bekommen	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;SG;3;PRS;FIN
viery	glaubens	viera	glaubens	N;NOM;FEM;PL	N;NOM;NEUT;PL
zaujímavé	interessanten	zaujímavý	interessant	ADJ;NOM;NEUT;SG	ADJ
zaujímavé	interessanter	zaujímavý	interessant	ADJ;NOM;NEUT;SG	ADJ
zaujímavé	interessantes	zaujímavý	interessant	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
