partigiani	partisaner	partigiano	partisan	N;MASC;PL	N;INDF;MASC+FEM;PL
mortale	fatal	mortale	fatal	ADJ;SG	ADJ;INDF;MASC+FEM;SG
mortale	dødeligt	mortale	dødelig	ADJ;SG	ADJ;INDF;NEUT;SG
mortale	dødelig	mortale	dødelig	ADJ;SG	ADJ;INDF;MASC+FEM;SG
opzione	tilvalg	opzione	tilvalg	N;FEM;SG	N;INDF;NEUT;SG
opzione	mulighed	opzione	mulighed	N;FEM;SG	N;INDF;MASC+FEM;SG
opzione	indstilling	opzione	indstilling	N;FEM;SG	N;INDF;MASC+FEM;SG
opzione	valgmulighed	opzione	valgmulighed	N;FEM;SG	N;INDF;MASC+FEM;SG
strana	mærkeligt	strano	mærkeligt	ADJ;FEM;SG	ADJ;INDF;NEUT;SG
strana	underlig	strano	underlig	ADJ;FEM;SG	ADJ;INDF;MASC+FEM;SG
strana	underligt	strano	underlig	ADJ;FEM;SG	ADJ;INDF;NEUT;SG
strana	mærkelig	strano	mærkelig	ADJ;FEM;SG	ADJ;INDF;MASC+FEM;SG
strana	mærkeligt	strano	mærkeligt	ADJ;FEM;SG	ADJ;INDF;NEUT;SG
strana	underlig	strano	underlig	ADJ;FEM;SG	ADJ;INDF;MASC+FEM;SG
strana	underligt	strano	underlig	ADJ;FEM;SG	ADJ;INDF;NEUT;SG
strana	mærkelig	strano	mærkelig	ADJ;FEM;SG	ADJ;INDF;MASC+FEM;SG
interviste	samtaler	intervista	samtale	N;FEM;PL	N;INDF;MASC+FEM;PL
interviste	interviews	intervista	interviews	N;FEM;PL	N;INDF;NEUT;PL
interviste	afhøringer	intervista	afhøring	N;FEM;PL	N;INDF;MASC+FEM;PL
celebrare	fejrer	celebrare	fejre	V;NFIN	V;IND;PRS;FIN;ACT
celebrare	fejre	celebrare	fejre	V;NFIN	V;NFIN;ACT
celebrare	fejres	celebrare	fejre	V;NFIN	V;IND;PRS;FIN;PASS
giovinezza	ungdommen	giovinezza	ungdom	N;FEM;SG	N;DEF;MASC+FEM;SG
giovinezza	ungdoms	giovinezza	ungdom	N;FEM;SG	N;GEN;INDF;MASC+FEM;SG
giovinezza	ungdom	giovinezza	ungdom	N;FEM;SG	N;INDF;MASC+FEM;SG
guitar	guitar	guitare	guitar	N;MASC	N;INDF;MASC+FEM;SG
guitar	guitaren	guitare	guitar	N;MASC	N;DEF;MASC+FEM;SG
succeduto	lykkedes	succedere	lykkes	V;MASC;SG;PST;V.PTCP	V;IND;PST;FIN;ACT
sostituisce	erstatter	sostituire	erstatte	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
vinti	vandt	vincere	vinde	V;MASC;PL;PST;V.PTCP	V;IND;PST;FIN;ACT
vinti	besejrede	vincere	besejre	V;MASC;PL;PST;V.PTCP	V;IND;PST;FIN;ACT
sommergibile	ubåden	sommergibile	ubåd	N;MASC;SG	N;DEF;MASC+FEM;SG
sommergibile	ubåd	sommergibile	ubåd	N;MASC;SG	N;INDF;MASC+FEM;SG
sommergibile	ubåd	sommergibile	ubåd	N;MASC;SG	N;INDF;MASC+FEM;SG
cantoni	kantoner	cantone	kanton	N;MASC;PL	N;INDF;MASC+FEM;PL
costruttore	bygmester	costruttore	bygmester	N;MASC;SG	N;INDF;MASC+FEM;SG
costruttore	fabrikanten	costruttore	fabrikant	N;MASC;SG	N;DEF;MASC+FEM;SG
costruttore	producent	costruttore	producent	N;MASC;SG	N;INDF;MASC+FEM;SG
costruttore	fabrikant	costruttore	fabrikant	N;MASC;SG	N;INDF;MASC+FEM;SG
pci	pci	pci	pci	N;MASC	N;INDF;NEUT;SG
baptiste	baptiste	baptista	baptis	N;MASC;SG	N;INDF;MASC+FEM;SG
intel	efterretninger	intel	efterretning	N	N;INDF;MASC+FEM;PL
cicero	cicero	cicero	cicero	N;MASC;SG	N;INDF;MASC+FEM;SG
batte	slår	battere	slå	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
bonifacio	bonifacio	bonifacio	bonifacio	N;MASC;SG	N;INDF;MASC+FEM;SG
lupi	ulvene	lupe	ulv	N;MASC;PL	N;DEF;MASC+FEM;PL
lupi	ulve	lupe	ulv	N;MASC;PL	N;INDF;MASC+FEM;PL
lupi	ulve	lupe	ulv	N;MASC;PL	N;INDF;MASC+FEM;PL
abuso	misbrug	abuso	misbrug	N;MASC;SG	N;INDF;NEUT;SG
abuso	mishandling	abuso	mishandling	N;MASC;SG	N;INDF;MASC+FEM;SG
abuso	misbrug	abuso	misbrug	N;MASC;SG	N;INDF;NEUT;SG
abuso	overgreb	abuso	overgreb	N;MASC;SG	N;INDF;NEUT;SG
capolinea	terminus	capolinea	terminus	N;MASC;SG	N;INDF;MASC+FEM;SG
spiriti	ånder	spirito	ånd	N;MASC;PL	N;INDF;MASC+FEM;PL
sosta	mellemlanding	sosta	mellemlanding	N;FEM;SG	N;INDF;MASC+FEM;SG
wisconsin	wisconsin	wisconsin	wisconsin	N;MASC	N;INDF;NEUT;SG
gesuita	jesuit	gesuito	jesuit	N;MASC;SG	N;INDF;MASC+FEM;SG
linguista	lingvist	linguista	lingvist	N;SG	N;INDF;MASC+FEM;SG
restaurato	renoveret	restaurare	renovere	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
restaurato	genoprettet	restaurare	genoprettet	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
restaurato	gendannet	restaurare	gendann	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
restaurato	genetableret	restaurare	genetableret	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
restaurato	genindsat	restaurare	genindsætte	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
restaurato	genskabt	restaurare	genskabt	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
sconfiggendo	besejre	sconfiggere	besejre	V;V.MSDR	V;NFIN;ACT
sophie	sophie	sophia	sophie	N;FEM;SG	N;INDF;MASC+FEM;SG
povero	fattig	povero	fattig	ADJ;MASC;SG	ADJ;INDF;MASC+FEM;SG
povero	stakkels	povero	stakkels	ADJ;MASC;SG	ADJ
rivelazione	åbenbaring	rivelazione	åbenbaring	N;FEM;SG	N;INDF;MASC+FEM;SG
rivelazione	afsløring	rivelazione	afsløring	N;FEM;SG	N;INDF;MASC+FEM;SG
impegnata	optaget	impegnare	optage	V;FEM;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
meyer	meyer	meyer	meyer	N;MASC	N;INDF;MASC+FEM;SG
sottili	tynde	sottile	tynd	ADJ;PL	ADJ;PL
spia	spion	spia	spion	N;FEM;SG	N;INDF;MASC+FEM;SG
spia	spionen	spia	spion	N;FEM;SG	N;DEF;MASC+FEM;SG
becco	næb	becco	næb	N;MASC;SG	N;INDF;NEUT;SG
becco	næb	becco	næb	N;MASC;SG	N;INDF;NEUT;SG
becco	næbbet	becco	næb	N;MASC;SG	N;DEF;NEUT;SG
combustibile	brændstof	combustibile	brændstof	N;MASC;SG	N;INDF;NEUT;SG
combustibile	brændsel	combustibile	brændsel	N;MASC;SG	N;INDF;NEUT;SG
viso	ansigts	viso	ansigt	N;MASC;SG	N;INDF;NEUT;SG
viso	ansigt	viso	ansigt	N;MASC;SG	N;INDF;NEUT;SG
viso	ansigtet	viso	ansigt	N;MASC;SG	N;DEF;NEUT;SG
viso	fjæs	viso	fjæs	N;MASC;SG	N;INDF;NEUT;SG
viso	face	viso	face	N;MASC;SG	N;INDF;NEUT;SG
fischer	fischer	fischer	fische	N;MASC;SG	N;INDF;MASC+FEM;SG
schiena	retur	schiena	retur	N;FEM;SG	N;INDF;MASC+FEM;SG
schiena	ryg	schiena	ryg	N;FEM;SG	N;INDF;MASC+FEM;SG
fiamma	flamme	fiamma	flamme	N;FEM;SG	N;INDF;MASC+FEM;SG
fiamma	flammen	fiamma	flamme	N;FEM;SG	N;DEF;MASC+FEM;SG
risparmio	opsparing	risparmio	opsparing	N;MASC;SG	N;INDF;MASC+FEM;SG
risparmio	besparelse	risparmio	besparelse	N;MASC;SG	N;INDF;MASC+FEM;SG
risparmio	opsparing	risparmio	opsparing	N;MASC;SG	N;INDF;MASC+FEM;SG
risparmio	besparelse	risparmio	besparelse	N;MASC;SG	N;INDF;MASC+FEM;SG
mercanti	købmænd	mercante	købmand	N;MASC;PL	N;INDF;MASC+FEM;PL
facebook	facebook	facebook	facebook	N	N;INDF;MASC+FEM;SG
sostituendo	erstatter	sostituire	erstatte	V;V.MSDR	V;IND;PRS;FIN;ACT
sostituendo	erstatte	sostituire	erstatte	V;V.MSDR	V;NFIN;ACT
motion	bevægelse	motion	bevægelse	N;MASC	N;INDF;MASC+FEM;SG
byron	byron	byron	byron	N;MASC;SG	N;INDF;MASC+FEM;SG
annie	annie	annia	annie	N;FEM;SG	N;INDF;MASC+FEM;SG
fianchi	hofter	fianco	hofte	N;MASC;PL	N;INDF;MASC+FEM;PL
fianchi	hofterne	fianco	hofte	N;MASC;PL	N;DEF;MASC+FEM;PL
fianchi	flanker	fianco	flanke	N;MASC;PL	N;INDF;MASC+FEM;PL
bull	bull	bull	bull	N;MASC	N;INDF;MASC+FEM;SG
finanza	finansiering	finanza	finansiering	N;FEM;SG	N;INDF;MASC+FEM;SG
deboli	svage	debole	svag	ADJ;PL	ADJ;PL
metalli	metaller	metallo	metal	N;MASC;PL	N;INDF;NEUT;PL
metalli	metaller	metallo	metal	N;MASC;PL	N;INDF;NEUT;PL
chirurgia	operation	chirurgia	operation	N;FEM;SG	N;INDF;MASC+FEM;SG
chirurgia	kirurgi	chirurgia	kirurgi	N;FEM;SG	N;INDF;MASC+FEM;SG
diminuzione	nedgang	diminuzione	nedgang	N;FEM;SG	N;INDF;MASC+FEM;SG
diminuzione	fald	diminuzione	fald	N;FEM;SG	N;INDF;NEUT;SG
conferenze	konferencerne	conferenza	konference	N;FEM;PL	N;DEF;MASC+FEM;PL
conferenze	konferencer	conferenza	konference	N;FEM;PL	N;INDF;MASC+FEM;PL
andrés	andrés	andrés	anden	N;SG	N;GEN;INDF;MASC+FEM;SG
seguiti	fulgte	seguire	følge	V;MASC;PL;PST;V.PTCP	V;IND;PST;FIN;ACT
seguiti	følges	seguire	følges	V;MASC;PL;PST;V.PTCP	V;NFIN;PASS
loc	loc	loc	loc	N;SG	N;INDF;NEUT;SG
vulcano	vulkanen	vulcano	vulkane	N;MASC;SG	N;DEF;MASC+FEM;SG
vulcano	vulkan	vulcano	vulkan	N;MASC;SG	N;INDF;MASC+FEM;SG
dialoghi	dialoger	dialogo	dialog	N;MASC;PL	N;INDF;MASC+FEM;PL
concludere	indgå	concludere	indgå	V;NFIN	V;NFIN;ACT
concludere	konkludere	concludere	konkludere	V;NFIN	V;NFIN;ACT
schmidt	schmidt	schmidt	schmidt	N;MASC	N;INDF;MASC+FEM;SG
ice	is	ice	is	N	N;INDF;MASC+FEM;SG
ice	køl	ice	køl	N	N;INDF;MASC+FEM;SG
sepoltura	begravelse	sepoltura	begravelse	N;FEM;SG	N;INDF;MASC+FEM;SG
cohen	cohen	cohen	coh	N;MASC	N;INDF;MASC+FEM;SG
tumore	tumor	tumore	tumor	N;MASC;SG	N;INDF;MASC+FEM;SG
tumore	svulst	tumore	svulst	N;MASC;SG	N;INDF;MASC+FEM;SG
tumore	tumor	tumore	tumor	N;MASC;SG	N;INDF;MASC+FEM;SG
tumore	svulst	tumore	svulst	N;MASC;SG	N;INDF;MASC+FEM;SG
tumore	kræft	tumore	kræft	N;MASC;SG	N;INDF;MASC+FEM;SG
tumore	cancer	tumore	cance	N;MASC;SG	N;INDF;MASC+FEM;SG
tumore	kræften	tumore	kraft	N;MASC;SG	N;DEF;MASC+FEM;SG
cliente	kunden	cliente	kunde	N;SG	N;DEF;MASC+FEM;SG
cliente	kunde	cliente	kunde	N;SG	N;INDF;MASC+FEM;SG
cliente	klienten	cliente	klient	N;SG	N;DEF;MASC+FEM;SG
cliente	kunden	cliente	kunde	N;SG	N;DEF;MASC+FEM;SG
cliente	klient	cliente	klient	N;SG	N;INDF;MASC+FEM;SG
cliente	kunde	cliente	kunde	N;SG	N;INDF;MASC+FEM;SG
incisa	graveret	incisa	gravere	V;FEM;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
incisa	indgraveret	incisa	indgravere	V;FEM;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
rovina	ruin	rovina	ruin	N;FEM;SG	N;INDF;MASC+FEM;SG
brevemente	kortvarigt	brevemente	kortvarigt	ADV	ADV
break	pause	break	pause	N;MASC	N;INDF;MASC+FEM;SG
scade	udløber	scadere	udløbe	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
scade	udløber	scadere	udløbe	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
scade	udløbe	scadere	udløbe	V;IND;SG;3;PRS;FIN	V;NFIN;ACT
harvard	harvard	harvard	harvard	N;MASC;SG	N;INDF;NEUT;SG
incoronazione	kroning	incoronazione	kroning	N;FEM;SG	N;INDF;MASC+FEM;SG
affermare	hævde	affermare	hævde	V;NFIN	V;NFIN;ACT
mantello	kappe	mantello	kappe	N;MASC;SG	N;INDF;MASC+FEM;SG
mantello	cape	mantello	cape	N;MASC;SG	N;INDF;MASC+FEM;SG
mantello	kåbe	mantello	kåbe	N;MASC;SG	N;INDF;MASC+FEM;SG
mantello	kappe	mantello	kappe	N;MASC;SG	N;INDF;MASC+FEM;SG
mantello	kåbe	mantello	kåbe	N;MASC;SG	N;INDF;MASC+FEM;SG
mantello	kåbe	mantello	kåbe	N;MASC;SG	N;INDF;MASC+FEM;SG
mantello	mantle	mantello	mantle	N;MASC;SG	N;INDF;MASC+FEM;SG
angoli	hjørner	angolo	hjørne	N;MASC;PL	N;INDF;MASC+FEM;PL
angoli	hjørnerne	angolo	hjørne	N;MASC;PL	N;DEF;MASC+FEM;PL
angoli	vinkler	angolo	vinkel	N;MASC;PL	N;INDF;MASC+FEM;PL
angoli	synsvinkler	angolo	synsvinkler	N;MASC;PL	N;INDF;MASC+FEM;PL
edge	rand	edgere	rand	N	N;INDF;MASC+FEM;SG
edge	kant	edgere	kant	N	N;INDF;MASC+FEM;SG
edge	kanten	edgere	kant	N	N;DEF;MASC+FEM;SG
sospetti	mistanker	sospetto	mistanke	N;MASC;PL	N;INDF;MASC+FEM;PL
sanità	sundhed	sanità	sundhed	N;FEM	N;INDF;MASC+FEM;SG
sanità	helbred	sanità	helbred	N;FEM	N;INDF;NEUT;SG
contribuisce	bidrager	contribuire	bidrage	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
contribuisce	bidrage	contribuire	bidrage	V;IND;SG;3;PRS;FIN	V;NFIN;ACT
tributo	hyldest	tributo	hyldest	N;MASC;SG	N;INDF;MASC+FEM;SG
approfondimento	uddybelse	approfondimento	uddybelse	N;MASC;SG	N;INDF;MASC+FEM;SG
approfondimento	uddybning	approfondimento	uddybning	N;MASC;SG	N;INDF;MASC+FEM;SG
imposta	afgift	imposta	afgift	N;FEM;SG	N;INDF;MASC+FEM;SG
estone	estisk	estone	estisk	ADJ;SG	ADJ;INDF;SG
control	kontrol	control	kontrol	N	N;INDF;MASC+FEM;SG
control	kontroller	control	kontrol	N	N;INDF;MASC+FEM;PL
miti	myter	mito	myte	N;MASC;PL	N;INDF;MASC+FEM;PL
tigre	tiger	tigre	tige	N;FEM;SG	N;INDF;MASC+FEM;SG
tigre	tigeren	tigre	tiger	N;FEM;SG	N;DEF;MASC+FEM;SG
portico	veranda	portico	veranda	N;MASC;SG	N;INDF;MASC+FEM;SG
portico	verandaen	portico	verandaen	N;MASC;SG	N;DEF;MASC+FEM;SG
portico	portico	portico	portico	N;MASC;SG	N;INDF;MASC+FEM;SG
spiegazioni	redegørelser	spiegazione	redegørelse	N;FEM;PL	N;INDF;MASC+FEM;PL
spiegazioni	forklaringer	spiegazione	forklaring	N;FEM;PL	N;INDF;MASC+FEM;PL
granata	granat	granata	granat	N;FEM;SG	N;INDF;MASC+FEM;SG
biblioteche	bibliotekerne	biblioteca	bibliotek	N;FEM;PL	N;DEF;NEUT;PL
biblioteche	biblioteker	biblioteca	bibliotek	N;FEM;PL	N;INDF;NEUT;PL
amiche	venner	amico	ven	N;FEM;PL	N;INDF;MASC+FEM;PL
amiche	vennerne	amico	ven	N;FEM;PL	N;DEF;MASC+FEM;PL
amiche	veninder	amico	veninde	N;FEM;PL	N;INDF;MASC+FEM;PL
tales	fortællinger	tales	fortælling	N;MASC	N;INDF;MASC+FEM;PL
mercurio	kviksølv	mercurio	kviksølv	N;MASC;SG	N;INDF;NEUT;SG
martirio	martyrium	martirio	martyrium	N;MASC;SG	N;INDF;NEUT;SG
piattaforme	platforme	piattaforma	platform	N;FEM;PL	N;INDF;MASC+FEM;PL
fascio	bjælke	fascio	bjælke	N;MASC;SG	N;INDF;MASC+FEM;SG
fascio	stråle	fascio	stråle	N;MASC;SG	N;INDF;MASC+FEM;SG
fascio	bundt	fascio	bundt	N;MASC;SG	N;INDF;NEUT;SG
montenegro	montenegros	montenegro	montenegros	N;MASC;SG	N;INDF;MASC+FEM;SG
remake	genindspilning	remake	genindspilning	N;MASC	N;INDF;MASC+FEM;SG
disturbo	uorden	disturbo	uorden	N;MASC;SG	N;INDF;MASC+FEM;SG
disturbo	lidelse	disturbo	lidelse	N;MASC;SG	N;INDF;MASC+FEM;SG
disturbo	forstyrrelse	disturbo	forstyrrelse	N;MASC;SG	N;INDF;MASC+FEM;SG
birmingham	birmingham	birmingham	birmingham	N;MASC;SG	N;INDF;MASC+FEM;SG
fleming	fleming	fleming	fleming	N;MASC;SG	N;INDF;MASC+FEM;SG
determinazione	beslutsomhed	determinazione	beslutsomhed	N;FEM;SG	N;INDF;MASC+FEM;SG
determinazione	bestemmelse	determinazione	bestemmelse	N;FEM;SG	N;INDF;MASC+FEM;SG
determinazione	fastlæggelse	determinazione	fastlæggelse	N;FEM;SG	N;INDF;MASC+FEM;SG
font	skrifttyper	font	skrifttype	N;MASC	N;INDF;MASC+FEM;PL
font	skrifttypen	font	skrifttype	N;MASC	N;DEF;MASC+FEM;SG
font	skrifttype	font	skrifttype	N;MASC	N;INDF;MASC+FEM;SG
berlina	sedan	berlina	sedan	N;FEM;SG	N;INDF;MASC+FEM;SG
cold	kulde	cold	kulde	N	N;INDF;MASC+FEM;SG
creek	bæk	creek	bæk	N;MASC	N;INDF;MASC+FEM;SG
metallica	metallisk	metallico	metallisk	ADJ;FEM;SG	ADJ;INDF;SG
tradotta	oversat	tradurre	oversat	V;FEM;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
ruth	ruth	ruth	ruth	N;FEM;SG	N;INDF;MASC+FEM;SG
scartamento	sporvidde	scartamento	sporvidde	N;MASC;SG	N;INDF;MASC+FEM;SG
amministrazioni	forvaltninger	amministrazione	forvaltning	N;FEM;PL	N;INDF;MASC+FEM;PL
amministrazioni	administrationer	amministrazione	administration	N;FEM;PL	N;INDF;MASC+FEM;PL
tip	spids	tip	spids	N	N;INDF;MASC+FEM;SG
tip	drikkepenge	tip	drikkepenge	N	N;INDF;MASC+FEM;PL
tip	tip	tip	tip	N	N;INDF;NEUT;SG
occasionalmente	lejlighedsvis	occasionalmente	lejlighedsvis	ADV	ADV
complessità	kompleksitet	complessità	kompleksitet	N;FEM	N;INDF;MASC+FEM;SG
cliff	klint	cliff	klint	N;MASC	N;INDF;MASC+FEM;SG
cliff	cliff	cliff	cliff	N;MASC	N;INDF;MASC+FEM;SG
adventure	eventyr	adventura	eventyr	N	N;INDF;NEUT;SG
adventure	eventyret	adventura	eventyr	N	N;DEF;NEUT;SG
cum	sperm	cum	sperm	N;SG	N;INDF;MASC+FEM;SG
rifiutato	forkastet	rifiutare	forkaste	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
rifiutato	afviste	rifiutare	afvise	V;MASC;SG;PST;V.PTCP	V;IND;PST;FIN;ACT
rifiutato	afvist	rifiutare	afvise	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
rifiutato	afviste	rifiutare	afvise	V;MASC;SG;PST;V.PTCP	V;IND;PST;FIN;ACT
rifiutato	nægtet	rifiutare	nægte	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
rifiutato	afslået	rifiutare	afslå	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
rifiutato	afviste	rifiutare	afvise	V;MASC;SG;PST;V.PTCP	V;IND;PST;FIN;ACT
rifiutato	afvist	rifiutare	afvise	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
rifiutato	afslået	rifiutare	afslå	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
chirurgo	kirurg	chirurgo	kirurg	N;MASC;SG	N;INDF;MASC+FEM;SG
chirurgo	kirurgen	chirurgo	kirurg	N;MASC;SG	N;DEF;MASC+FEM;SG
celebrazione	festdag	celebrazione	festdag	N;FEM;SG	N;INDF;MASC+FEM;SG
celebrazione	fest	celebrazione	fest	N;FEM;SG	N;INDF;MASC+FEM;SG
celebrazione	fejring	celebrazione	fejring	N;FEM;SG	N;INDF;MASC+FEM;SG
voluta	efterlyst	volere	efterlyst	V;FEM;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
voluta	eftersøgt	volere	eftersøge	V;FEM;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
resistere	modstå	resistere	modstå	V;NFIN	V;NFIN;ACT
resistere	modstår	resistere	modstå	V;NFIN	V;IND;PRS;FIN;ACT
fiandre	flandern	fiandra	flande	N;FEM;PL	N;INDF;MASC+FEM;PL
circondata	omringet	circondare	omringe	V;FEM;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
circondata	omgivet	circondare	omgive	V;FEM;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
viceré	vicekonge	viceré	vicekonge	N;MASC;SG	N;INDF;MASC+FEM;SG
numerazione	nummerering	numerazione	nummerering	N;FEM;SG	N;INDF;MASC+FEM;SG
viterbo	viterbo	viterbo	viterbo	N;MASC;SG	N;INDF;MASC+FEM;SG
soddisfare	opfylde	soddisfare	opfylde	V;NFIN	V;NFIN;ACT
soddisfare	tilfredsstille	soddisfare	tilfredsstille	V;NFIN	V;NFIN;ACT
cantieri	værfter	cantiere	værft	N;MASC;PL	N;INDF;MASC+FEM;PL
cantieri	skibsværfter	cantiere	skibsværft	N;MASC;PL	N;INDF;NEUT;PL
lanciata	igangsat	lanciare	igangsætte	V;FEM;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
lanciata	lanceret	lanciare	lancere	V;FEM;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
lanciata	iværksat	lanciare	iværksætte	V;FEM;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
segmento	segment	segmento	segment	N;MASC;SG	N;INDF;NEUT;SG
segmento	indslag	segmento	indslag	N;MASC;SG	N;INDF;NEUT;SG
ass	røv	ass	røv	N	N;INDF;MASC+FEM;SG
ginocchio	knæ	ginocchio	knæ	N;MASC;SG	N;INDF;NEUT;SG
ginocchio	knæet	ginocchio	knæ	N;MASC;SG	N;DEF;NEUT;SG
guadagnare	tjene	guadagnare	tjene	V;NFIN	V;NFIN;ACT
