bija	είχε	būt	έχω	V;FH;IND;3;POS;PST;FIN;ACT	V;IPFV;IND;SG;3;PST;FIN;ACT
mazs	χαμηλό	mazs	χαμηλός	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
mazs	χαμηλή	mazs	χαμηλός	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
mazs	χαμηλός	mazs	χαμηλός	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
sākotnējais	αρχική	sākotnējs	αρχικός	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
sākotnējais	αρχικός	sākotnējs	αρχικός	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
sākotnējais	αρχικό	sākotnējs	αρχικός	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
sākotnējais	αυθεντικό	sākotnējs	αυθεντικός	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
sākotnējais	αρχική	sākotnējs	αρχικός	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
sākotnējais	αρχικό	sākotnējs	αρχικός	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
sākotnējais	αρχικός	sākotnējs	αρχικός	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
vaboles	σκαθάρια	Vabole	σκαθάριο	N;NOM;FEM;PL	N;NOM;NEUT;PL
divdesmit	είκοσι	divdesmit	είκοσι	NUM;PL	NUM;NOM;NEUT;PL
gals	φιλοδώρημα	gals	φιλοδώρημα	N;NOM;MASC;SG	N;NOM;NEUT;SG
gals	συμβουλή	gals	συμβουλής	N;NOM;MASC;SG	N;NOM;FEM;SG
pārtraukta	εγκαταλείφθηκε	pārtraukt	εγκαταλείπω	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
fotogrāfija	φωτογραφια	fotogrāfija	φωτογραφια	N;NOM;FEM;SG	N;NOM;FEM;SG
fotogrāfija	φωτογραφια	fotogrāfija	φωτογραφια	N;NOM;FEM;SG	N;NOM;FEM;SG
reģistrēts	εγγεγραμμένος	reģistrēt	εγγεγραμμένος	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;PFV;NOM;MASC;SG;V.PTCP;PASS
reģistrēts	καταχωρημένο	reģistrēt	καταχωρημένος	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
saņemt	λαμβάνουν	saņemt	λαμβάνω	V;POS;NFIN	V;IPFV;IND;PL;3;PRS;FIN;ACT
saņemt	λάβετε	saņemt	λαμβάνω	V;POS;NFIN	V;PFV;IMP;PL;2;FIN;ACT
kopa	σύμπλεγμα	kopt	σύμπλεγμα	N;NOM;FEM;SG	N;NOM;NEUT;SG
kopa	σμήνος	kopt	σμήνος	N;NOM;FEM;SG	N;NOM;NEUT;SG
dzinējs	κινητήρας	dzinējs	κινητήρας	N;NOM;MASC;SG	N;NOM;MASC;SG
dzinējs	μηχανή	dzinējs	μηχανή	N;NOM;MASC;SG	N;NOM;FEM;SG
arguments	επιχείρημα	arguments	επιχείρημα	N;NOM;MASC;SG	N;NOM;NEUT;SG
pastāvīgi	συνεχώς	pastāvīgi	συνεχώς	ADV	ADV
pastāvīgi	μόνιμα	pastāvīgi	μόνιμα	ADV	ADV
pastāvīgi	συνεχόμενα	pastāvīgi	συνεχόμενο	ADV	ADV
pastāvīgi	συνεχώς	pastāvīgi	συνεχώς	ADV	ADV
uzvar	κερδίζει	uzvarēt	κερδίζω	V;FH;IND;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
koki	δένδρα	koks	δένδρος	N;NOM;MASC;PL	N;NOM;NEUT;PL
koki	δέντρα	koks	δέντρο	N;NOM;MASC;PL	N;NOM;NEUT;PL
arestēts	συνελήφθη	arestēt	συνελήφος	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
piecus	πεντε	pieci	πεντε	NUM;ACC;MASC;PL	NUM
maiņas	βάρδιες	maiņa	βάρδιος	N;NOM;FEM;PL	N;NOM;FEM;PL
laulības	γάμους	laulība	γάμος	N;NOM;FEM;PL	N;NOM;MASC;PL
laulības	γάμοι	laulība	γάμος	N;NOM;FEM;PL	N;NOM;MASC;PL
svarīga	σημαντική	svarīga	σημαντικός	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
svarīga	σημαντικό	svarīga	σημαντικός	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
svarīga	σημαντικός	svarīga	σημαντικός	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
biezums	πάχος	biezums	πάχος	N;NOM;MASC;SG	N;NOM;NEUT;SG
izpaužas	παίρνει	izpausties	παίρνω	V;FH;IND;3;POS;REFL;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
protokols	λεπτα	protokols	λέπτα	N;NOM;MASC;SG	N
protokols	πρωτόκολλο	protokols	πρωτόκολλο	N;NOM;MASC;SG	N;NOM;NEUT;SG
apkalpe	πλήρωμα	apkalpe	πλήρωμα	N;NOM;FEM;SG	N;NOM;NEUT;SG
konstitūcija	σύνταγμα	konstitūcija	σύνταγμα	N;NOM;FEM;SG	N;NOM;NEUT;SG
ieraksti	αρχεία	ierakste	αρχείο	N;NOM;MASC;PL	N;NOM;NEUT;PL
ieraksti	δίσκοι	ierakste	δίσκος	N;NOM;MASC;PL	N;NOM;MASC;PL
ieraksti	θέσεις	ierakste	θέση	N;NOM;MASC;PL	N;NOM;FEM;PL
ieraksti	δημοσιεύσεις	ierakste	δημοσίευση	N;NOM;MASC;PL	N;NOM;FEM;PL
ieraksti	εγγραφές	ierakste	εγγραφή	N;NOM;MASC;PL	N;NOM;FEM;PL
ieraksti	καταχωρήσεις	ierakste	καταχώρηση	N;NOM;MASC;PL	N;NOM;FEM;PL
priekšrocības	πλεονεκτήματα	priekšrocība	πλεονέκτημα	N;NOM;FEM;PL	N;NOM;NEUT;PL
senāta	γερουσία	senāt	γερουσία	N;NOM;MASC;SG	N;NOM;FEM;SG
nogalināti	σκοτώθηκαν	nogalināt	σκοτώνω	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP	V;PFV;IND;PL;3;PST;FIN;PASS
vētras	καταιγίδες	vētra	καταιγίδα	N;NOM;FEM;PL	N;NOM;FEM;PL
vētras	θύελλες	vētra	θύελλος	N;NOM;FEM;PL	N;NOM;FEM;PL
apkārtnes	περιβάλλοντα	apkārtne	περιβάλλον	N;NOM;FEM;PL	N;NOM;NEUT;PL
torni	πύργο	tornis	πύργος	N;ACC;MASC;SG	N;ACC;MASC;SG
varonis	ήρωας	varonis	ήρωο	N;NOM;MASC;SG	N;NOM;MASC;SG
izdevies	κατάφερε	izdoties	καταφέρνω	V;PFV;NOM;INDF;MASC;SG;REFL;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
izdevies	πέτυχε	izdoties	πετυχαίνω	V;PFV;NOM;INDF;MASC;SG;REFL;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
demokrātiskā	δημοκρατικός	demokrātiska	δημοκρατικός	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
demokrātiskā	δημοκρατικό	demokrātiska	δημοκρατικός	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
demokrātiskā	δημοκρατική	demokrātiska	δημοκρατικός	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
frakcijas	κλάσματα	frakcija	κλάσμα	N;NOM;FEM;PL	N;NOM;NEUT;PL
dzintars	κεχριμπάρι	dzintars	κεχριμπάρι	N;NOM;MASC;SG	N;NOM;NEUT;SG
skots	σκότ	skots	σκότ	N;NOM;MASC;SG	N
populāra	δημοφιλής	populāra	δημοφιλής	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
šoseja	αυτοκινητόδρομος	šoseja	αυτοκινητόδρομος	N;NOM;FEM;SG	N;NOM;MASC;SG
šoseja	αυτοκινητόδρομο	šoseja	αυτοκινητόδρομος	N;NOM;FEM;SG	N;NOM;MASC;SG
šoseja	αυτοκινητόδρομος	šoseja	αυτοκινητόδρομος	N;NOM;FEM;SG	N;NOM;MASC;SG
šoseja	λεωφόρος	šoseja	λεωφόρος	N;NOM;FEM;SG	N;NOM;FEM;SG
šoseja	αυτοκινητόδρομο	šoseja	αυτοκινητόδρομος	N;NOM;FEM;SG	N;NOM;MASC;SG
ražot	παράγουν	ražot	παράγω	V;POS;NFIN	V;IPFV;IND;PL;3;PRS;FIN;ACT
vēsturiskā	ιστορική	vēsturiska	ιστορικός	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
vēsturiskā	ιστορικός	vēsturiska	ιστορικός	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
medicīna	φάρμακο	medicīna	φάρμακο	N;NOM;FEM;SG	N;NOM;NEUT;SG
kameras	θάλαμοι	kamera	θάλαμος	N;NOM;FEM;PL	N;NOM;MASC;PL
kameras	τσέιμπερς	kamera	τσέιμπερς	N;NOM;FEM;PL	N
kameras	κάμερες	kamera	κάμερος	N;NOM;FEM;PL	N;NOM;FEM;PL
pāra	ζευγάρι	pāra	ζευγάρι	N;NOM;FEM;SG	N;NOM;NEUT;SG
pāra	ζεύγος	pāra	ζεύγος	N;NOM;FEM;SG	N;NOM;NEUT;SG
pāra	ζευγάρι	pāra	ζευγάρι	N;NOM;FEM;SG	N;NOM;NEUT;SG
augums	ανάστημα	augums	ανάστημα	N;NOM;MASC;SG	N;NOM;NEUT;SG
augums	ύψος	augums	ύψος	N;NOM;MASC;SG	N;NOM;NEUT;SG
mainīts	άλλαξα	mainīt	άλλαξα	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;PFV;IND;SG;1;PST;FIN;ACT
mainīts	αλλάξει	mainīt	αλλάζω	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;PFV;NFIN;ACT
mainīts	άλλαξε	mainīt	αλλάζω	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
mainīts	τροποποιημένο	mainīt	τροποποιώ	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
mainīts	τροποποιήθηκε	mainīt	τροποποιώ	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
mainīts	τροποποιημένη	mainīt	τροποποιώ	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;PFV;NOM;FEM;SG;V.PTCP;PASS
mainīts	τροποποιημένος	mainīt	τροποποιημένος	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;PFV;NOM;MASC;SG;V.PTCP;PASS
pazemes	υπόγεια	pazeme	υπόγεια	N;NOM;FEM;PL	N;NOM;NEUT;PL
vāji	ασθενώς	vāji	ασθενώς	ADV	ADV
vāji	κακώς	vāji	κακώς	ADV	ADV
līdzekļi	πόροι	līdzeklis	πόρος	N;NOM;MASC;PL	N;NOM;MASC;PL
pļavas	λειμώνες	pļava	λειμώνας	N;NOM;FEM;PL	N;NOM;FEM;PL
pļavas	λιβάδια	pļava	λιβάδιο	N;NOM;FEM;PL	N;NOM;NEUT;PL
pļavas	λιβάδια	pļava	λιβάδιο	N;NOM;FEM;PL	N;NOM;NEUT;PL
dot	δώσε	dot	δίνω	V;POS;NFIN	V;IPFV;IND;SG;1;PRS;FIN;ACT
varianti	παραλλαγές	variants	παραλλαγή	N;NOM;MASC;PL	N;NOM;FEM;PL
stāsti	ιστορίες	stāsts	ιστορία	N;NOM;MASC;PL	N;NOM;FEM;PL
stāsti	ανακοινώσεις	stāsts	ανακοίνωση	N;NOM;MASC;PL	N;NOM;FEM;PL
kandidāts	υποψήφιο	kandidāts	υποψήφιο	N;NOM;MASC;SG	N;NOM;NEUT;SG
molekulas	μόρια	molekula	μόριο	N;NOM;FEM;PL	N;NOM;NEUT;PL
daļiņas	σωματίδια	daļiņa	σωματίδιο	N;NOM;FEM;PL	N;NOM;NEUT;PL
daļiņas	σωματίδια	daļiņa	σωματίδιο	N;NOM;FEM;PL	N;NOM;NEUT;PL
saite	σύνδεσμος	saite	σύνδεσμος	N;NOM;FEM;SG	N;NOM;MASC;SG
saite	λινκ	saite	λινκ	N;NOM;FEM;SG	N;NOM;NEUT;SG
saite	δεσμός	saite	δεσμός	N;NOM;FEM;SG	N;NOM;MASC;SG
saite	σύνδεση	saite	σύνδεση	N;NOM;FEM;SG	N;NOM;FEM;SG
platforma	πλατφόρμα	platforma	πλατφόρμα	N;NOM;FEM;SG	N;NOM;FEM;SG
platforma	εξέδρα	platforma	εξέδρα	N;NOM;FEM;SG	N;NOM;FEM;SG
platforma	αποβάθρα	platforma	αποβάθρα	N;NOM;FEM;SG	N;NOM;FEM;SG
lietota	χρησιμοποιήθηκε	lietot	χρησιμοποιώ	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
kapu	τάφο	kaps	τάφος	N;ACC;MASC;SG	N;ACC;MASC;SG
kapu	τάφο	kaps	τάφος	N;ACC;MASC;SG	N;ACC;MASC;SG
nesen	πρόσφατα	nesen	πρόσφατα	ADV	ADV
nesen	προσφάτως	nesen	προσφάτως	ADV	ADV
nesen	πρόσφατα	nesen	πρόσφατα	ADV	ADV
info	πληροφορίες	info	πληροφορία	N	N;NOM;FEM;PL
pretējā	αντίθετο	pretēja	αντίθετο	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
loka	τόξο	loks	τόξο	N;NOM;FEM;SG	N;NOM;NEUT;SG
loka	εκα	loks	εκα	N;NOM;FEM;SG	N
mazākais	χαμηλότερο	mazs	χαμηλός	ADJ;NOM;CMPR;MASC;SG	ADJ;NOM;CMPR;NEUT;SG
vietējie	τοπικές	vietējs	τοπικός	ADJ;NOM;MASC;PL	ADJ;NOM;FEM;PL
vietējie	ντόπιους	vietējs	ντόπιος	ADJ;NOM;MASC;PL	ADJ;NOM;MASC;PL
vietējie	ντόπιοι	vietējs	ντόπιος	ADJ;NOM;MASC;PL	ADJ;NOM;MASC;PL
atrasts	βρεθηκε	atrast	βρίσκω	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
atrasts	βρήκα	atrast	βρήκα	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;PFV;IND;SG;1;PST;FIN;ACT
atrasts	βρήκε	atrast	βρίσκω	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
atrasts	βρέθηκε	atrast	βρίσκω	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
aģentūra	πρακτορείο	aģentūra	πρακτορείο	N;NOM;FEM;SG	N;NOM;NEUT;SG
aģentūra	υπηρεσία	aģentūra	υπηρεσία	N;NOM;FEM;SG	N;NOM;FEM;SG
aģentūra	οργανισμός	aģentūra	οργανισμός	N;NOM;FEM;SG	N;NOM;MASC;SG
zemāk	κατωτέρω	zemi	κατωτέρω	ADV;CMPR	ADV
zemāk	κάτω	zemi	κάτω	ADV;CMPR	ADV
zemāk	παρακάτω	zemi	παράκατος	ADV;CMPR	ADV
zemāk	κατω	zemi	κατω	ADV;CMPR	ADV
lietoti	φορέσει	lietot	φορώ	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP	V;PFV;NFIN;ACT
sarkana	κόκκινη	sarkana	κόκκινος	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
sarkana	κόκκινος	sarkana	κόκκινος	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
sāls	άλας	sāls	άλος	N;NOM;MASC;SG	N;NOM;NEUT;SG
sāls	αλάτι	sāls	αλάτι	N;NOM;MASC;SG	N;NOM;NEUT;SG
kursu	πορεια	kurss	πορεια	N;ACC;MASC;SG	N;ACC;FEM;SG
kursu	πορεία	kurss	πορεία	N;ACC;MASC;SG	N;ACC;FEM;SG
konstitūcijas	συντάγματα	konstitūcija	σύνταγμα	N;NOM;FEM;PL	N;NOM;NEUT;PL
fona	φόντο	fona	φόντος	N;NOM;MASC;SG	N;NOM;NEUT;SG
fona	υπόβαθρο	fona	υπόβαθρος	N;NOM;MASC;SG	N;NOM;NEUT;SG
savienojums	σύνδεση	savienojums	σύνδεση	N;NOM;MASC;SG	N;NOM;FEM;SG
kopas	συμπλέγματα	kopa	σύμπλεγμα	N;NOM;FEM;PL	N;NOM;NEUT;PL
atrastas	βρέθηκαν	atrast	βρίσκω	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP	V;PFV;IND;PL;3;PST;FIN;PASS
attīstīties	εξελιχθεί	attīstīties	εξελίχομαι	V;POS;REFL;NFIN	V;PFV;NFIN;PASS
jebkurš	οποιοσδήποτε	jebkurš	οποιοσδήποτε	PRO;NOM;MASC;SG	PRO;NOM;MASC;SG;3
kabinets	ντουλάπι	kabinets	ντουλάπι	N;NOM;MASC;SG	N;NOM;NEUT;SG
materiāls	υλικό	materiāls	υλικό	N;NOM;MASC;SG	N;NOM;NEUT;SG
grieķija	ελλαδα	grieķija	ελλαδα	N;NOM;FEM;SG	N;NOM;FEM;SG
troni	θρόνο	tronis	θρόνος	N;ACC;MASC;SG	N;ACC;MASC;SG
atsevišķa	χωριστή	atsevišķa	χωριστής	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
liecības	μαρτυρίες	liecība	μαρτυρία	N;NOM;FEM;PL	N;NOM;FEM;PL
krīzes	κρίσεις	krīze	κρίση	N;NOM;FEM;PL	N;NOM;FEM;PL
izgudrotājs	εφευρέτης	izgudrotājs	εφευρέτης	N;NOM;MASC;SG	N;NOM;MASC;SG
runa	λόγος	runa	λόγος	N;NOM;FEM;SG	N;NOM;MASC;SG
jūtas	νιώθει	justies	νιώθω	V;FH;IND;3;POS;REFL;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
periodi	περίοδοι	periods	περίοδος	N;NOM;MASC;PL	N;NOM;FEM;PL
periodi	περιόδους	periods	περίοδος	N;NOM;MASC;PL	N;NOM;FEM;PL
eiropa	ευρωπη	eiropa	ευρωπη	N;NOM;FEM;SG	N;NOM;FEM;SG
domājams	υποτίθεται	domāt	υποτίθεμαι	V;NOM;INDF;MASC;SG;PRS;V.PTCP;PASS	V;IPFV;IND;SG;3;PRS;FIN;PASS
tērauda	χάλυβα	tērauds	χάλυβα	N;NOM;MASC;SG	N
tērauda	ατσάλι	tērauds	ατσάλι	N;NOM;MASC;SG	N
tērauda	χάλυβας	tērauds	χάλυβα	N;NOM;MASC;SG	N;NOM;MASC;SG
ārā	έξω	ārā	έξω	ADV	ADV
ārā	εξω	ārā	εξω	ADV	ADV
pārraides	μεταδόσεις	pārraide	μετάδοση	N;NOM;FEM;PL	N;NOM;FEM;PL
pieminekļu	μνημείων	piemineklis	μνημείο	N;GEN;MASC;PL	N;GEN;NEUT;PL
formulas	φόρμουλες	formula	φόρμουλος	N;NOM;FEM;PL	N;NOM;FEM;PL
konstrukcijas	κατασκευές	konstrukcija	κατασκευή	N;NOM;FEM;PL	N;NOM;FEM;PL
konstrukcijas	δομές	konstrukcija	δομή	N;NOM;FEM;PL	N;NOM;FEM;PL
konstrukcijas	κατασκευές	konstrukcija	κατασκευή	N;NOM;FEM;PL	N;NOM;FEM;PL
konstrukcijas	διαρθρώσεις	konstrukcija	διάρθρωση	N;NOM;FEM;PL	N;NOM;FEM;PL
braukšanas	οδήγηση	braukšana	οδήγηση	N;NOM;FEM;SG	N;NOM;FEM;SG
domas	σκέψεις	doma	σκέψη	N;NOM;FEM;PL	N;NOM;FEM;PL
draudzi	εκκλησίασμα	draudzi	εκκλησίασμα	N;ACC;FEM;SG	N;ACC;NEUT;SG
izgatavots	κατασκευασμένο	izgatavot	κατασκευασμένος	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
izgatavots	φτιαγμένο	izgatavot	φτιαγμένος	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
izgatavots	φτιαγμένη	izgatavot	φτιαγμένος	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;PFV;NOM;FEM;SG;V.PTCP;PASS
izgatavots	έκανε	izgatavot	κάνω	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
tabulas	τραπέζια	tabula	τραπέζιος	N;NOM;FEM;PL	N;NOM;NEUT;PL
tabulas	πίνακες	tabula	πίνακα	N;NOM;FEM;PL	N;NOM;MASC;PL
just	νιώθω	just	νιώθω	V;POS;NFIN	V;IPFV;IND;SG;1;PRS;FIN;ACT
just	νιώσε	just	νιώνω	V;POS;NFIN	V;PFV;IND;SG;1;PST;FIN;ACT
nometnes	στρατόπεδα	nometne	στρατόπεδο	N;NOM;FEM;PL	N;NOM;NEUT;PL
nometnes	κατασκηνώσεις	nometne	κατασκήνωση	N;NOM;FEM;PL	N;NOM;FEM;PL
atklāj	αποκαλύψει	atklāt	αποκαλύπτω	V;FH;IND;3;POS;PRS;FIN;ACT	V;PFV;3;NFIN;ACT
atklāj	αποκαλύπτει	atklāt	αποκαλύπτω	V;FH;IND;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
kukaiņi	έντομα	kukainis	έντομα	N;NOM;MASC;PL	N;NOM;NEUT;PL
uzbūvēts	κατασκευάστηκε	uzbūvēt	κατασκευάζω	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
uzbūvēts	έχτισε	uzbūvēt	χτίζω	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
uzbūvēts	χτίστηκε	uzbūvēt	χτίζω	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
uzbūvēts	χτισμένο	uzbūvēt	χτίζω	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
ērglis	αετός	ērglis	αετός	N;NOM;MASC;SG	N;NOM;MASC;SG
tilpums	όγκος	tilpums	όγκος	N;NOM;MASC;SG	N;NOM;MASC;SG
tilpums	τόμος	tilpums	τόμος	N;NOM;MASC;SG	N;NOM;MASC;SG
decembrim	δεκέμβριο	decembris	δεκέμβριος	N;DAT;MASC;SG	N
baroka	μπαρόκ	baroks	μπαρόκ	N;NOM;MASC;SG	N;NOM;NEUT;SG
balsis	ψηφοφορίες	balss	ψηφοφορία	N;NOM;FEM;PL	N;NOM;FEM;PL
balsis	ψήφους	balss	ψήφος	N;NOM;FEM;PL	N;NOM;FEM;PL
balsis	φωνές	balss	φωνή	N;NOM;FEM;PL	N;NOM;FEM;PL
mazākas	μικρότερες	maza	μικρός	ADJ;NOM;CMPR;FEM;PL	ADJ;NOM;CMPR;FEM;PL
tūlīt	αμέσως	tūlīt	αμέσως	ADV	ADV
starptautiski	διεθνή	starptautiski	διεθνής	ADV	ADV
starptautiski	διεθνώς	starptautiski	διεθνώς	ADV	ADV
atšķirība	διαφορά	atšķirība	διαφορά	N;NOM;FEM;SG	N;NOM;FEM;SG
atšķirība	διαφορα	atšķirība	διαφορά	N;NOM;FEM;SG	N;NOM;FEM;SG
ģitārists	κιθαρίστας	ģitārists	κιθαρίστας	N;NOM;MASC;SG	N;NOM;MASC;SG
tramvajs	τραμ	tramvajs	τραμ	N;NOM;MASC;SG	N
atvērts	άνοιξε	atvērts	ανοίγω	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
izpilda	εκτελέσει	izpilst	εκτελώ	V;FH;IND;3;POS;PRS;FIN;ACT	V;PFV;IND;SG;3;FIN;ACT
izpilda	εκτελεί	izpilst	εκτελώ	V;FH;IND;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
āda	δέρμα	āda	δέρμα	N;NOM;FEM;SG	N;NOM;NEUT;SG
āda	δερμα	āda	δερμα	N;NOM;FEM;SG	N;NOM;NEUT;SG
āda	δερμάτινο	āda	δερματινός	N;NOM;FEM;SG	N;NOM;NEUT;SG
āda	δέρμα	āda	δέρμα	N;NOM;FEM;SG	N;NOM;NEUT;SG
āda	πετσί	āda	πετσί	N;NOM;FEM;SG	N;NOM;NEUT;SG
āda	δερμα	āda	δερμα	N;NOM;FEM;SG	N;NOM;NEUT;SG
izvēlēts	επιλεγμένη	izvēlēt	επιλέγω	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;PFV;NOM;FEM;SG;V.PTCP;PASS
izvēlēts	επιλεγμένο	izvēlēt	επιλέγω	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
izvēlēts	επιλέχθηκε	izvēlēt	επιλέχομαι	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
prasības	απαιτήσεις	prasība	απαίτηση	N;NOM;FEM;PL	N;NOM;FEM;PL
prasības	αξιώσεις	prasība	αξίωση	N;NOM;FEM;PL	N;NOM;FEM;PL
prasības	ισχυρισμοί	prasība	ισχυρισμός	N;NOM;FEM;PL	N;NOM;MASC;PL
prasības	απαιτήσεις	prasība	απαίτηση	N;NOM;FEM;PL	N;NOM;FEM;PL
pētnieks	ερευνήτρια	pētnieks	ερευνήτρια	N;NOM;MASC;SG	N;NOM;FEM;SG
pētnieks	ερευνητής	pētnieks	ερευνητής	N;NOM;MASC;SG	N;NOM;MASC;SG
pētnieks	ερευνητής	pētnieks	ερευνητής	N;NOM;MASC;SG	N;NOM;MASC;SG
avīzes	εφημερίδες	avīze	εφημερίδα	N;NOM;FEM;PL	N;NOM;FEM;PL
lauvas	λιοντάρια	lauva	λιοντάριο	N;NOM;FEM;PL	N;NOM;NEUT;PL
samazināts	μειώθηκε	samazināt	μειώνω	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
samazināts	μειωμένη	samazināt	μειώνω	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;PFV;NOM;FEM;SG;V.PTCP;PASS
samazināts	μειωμένη	samazināt	μειώνω	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;PFV;NOM;FEM;SG;V.PTCP;PASS
samazināts	μειωμένο	samazināt	μειώνω	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
samazināts	μειωθεί	samazināt	μειώνω	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;PFV;NFIN;PASS
zaudē	χάνοντας	zaudēt	χάνω	V;FH;IND;3;POS;PRS;FIN;ACT	V;IPFV;V.CVB;ACT
zaudē	χάνει	zaudēt	χάνω	V;FH;IND;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
zaudē	χάνουν	zaudēt	χάνω	V;FH;IND;3;POS;PRS;FIN;ACT	V;IPFV;IND;PL;3;PRS;FIN;ACT
zaudē	χάνει	zaudēt	χάνω	V;FH;IND;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
augstā	υψηλή	augsts	ψηλός	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
