dari	от	dari	от	ADP	ADP
pembukaan	отваряне	penbukaan	отваряне	N;SG	N;INDF;NEUT;SG
dilarang	забранено	dilarang	забраня	V;SG;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
dilarang	забранен	dilarang	забраня	V;SG;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
dilarang	забранена	dilarang	забраня	V;SG;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
dilarang	забранено	dilarang	забраня	V;SG;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
dilarang	забранена	dilarang	забраня	V;SG;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
dilarang	забранен	dilarang	забраня	V;SG;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
dilarang	забранено	dilarang	забраня	V;SG;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
dilarang	забранен	dilarang	забраня	V;SG;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
dilarang	забранена	dilarang	забраня	V;SG;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
perbaikan	ремонт	perbaikan	ремонт	N;SG	N;INDF;MASC;SG
perbaikan	поправка	perbaikan	поправка	N;SG	N;INDF;FEM;SG
perbaikan	ремонт	perbaikan	ремонт	N;SG	N;INDF;MASC;SG
perbaikan	усъвършенстване	perbaikan	усъвършенстване	N;SG	N;INDF;NEUT;SG
perbaikan	подобряване	perbaikan	подобряване	N;SG	N;INDF;NEUT;SG
perbaikan	подобрение	perbaikan	подобрение	N;SG	N;INDF;NEUT;SG
akademik	академик	akademik	академик	N;SG	N;INDF;MASC;SG
sayang	съкровище	sayang	съкровище	N;SG	N;INDF;NEUT;SG
sayang	бебе	sayang	бебе	N;SG	N;INDF;NEUT;SG
sayang	бейби	sayang	бейба	N;SG	N;INDF;NEUT;SG
bunuh	убие	bunuh	убия	V;SG;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
bunuh	убивай	bunuh	убивам	V;SG;ACT	V;IPFV;IMP;SG;2;FIN
mendarat	кацнал	mendarat	кацнал	V;SG;ACT	V;PFV;INDF;MASC;SG;PST;V.PTCP;ACT
penyair	поет	penyair	поет	N	N;INDF;MASC;SG
penyair	поетът	penyair	поет	N	N;DEF;MASC;SG
penyair	поета	penyair	поет	N	N;DEF;MASC;SG
penyair	бард	penyair	бард	N	N;INDF;MASC;SG
pendudukan	професия	pendudukan	професия	N;SG	N;INDF;FEM;SG
pendudukan	окупация	pendudukan	окупация	N;SG	N;INDF;FEM;SG
institusi	институция	institusi	институция	N;SG	N;INDF;FEM;SG
konsentrasi	концентрация	konsentrasi	концентрация	N;SG	N;INDF;FEM;SG
konsentrasi	концентрат	konsentrasi	концентрат	N;SG	N;INDF;MASC;SG
pers	преса	pers	преса	N;SG	N;INDF;FEM;SG
pers	пресата	pers	преса	N;SG	N;DEF;FEM;SG
mineral	минерали	mineral	минерал	N	N;INDF;MASC;PL
mineral	минерали	mineral	минерал	N	N;INDF;MASC;PL
mengaku	призна	menkaku	призная-(се)	V;SG;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
dibaca	прочети	dibaca	прочета	V;SG;PASS	V;PFV;IMP;SG;2;FIN
ujian	изпитване	ujian	изпитване	N;SG	N;INDF;NEUT;SG
ujian	тест	ujian	тест	N;SG	N;INDF;MASC;SG
ujian	изпит	ujian	изпит	N;SG	N;INDF;MASC;SG
ujian	изпит	ujian	изпит	N;SG	N;INDF;MASC;SG
pengertian	разбирателство	pengertian	разбирателство	N;SG	N;INDF;NEUT;SG
pengertian	разбиране	pengertian	разбиране	N;SG	N;INDF;NEUT;SG
klasifikasi	класифициране	klasifikasi	класифициране	N;SG	N;INDF;NEUT;SG
klasifikasi	класиране	klasifikasi	класиране	N;SG	N;INDF;NEUT;SG
klasifikasi	класификация	klasifikasi	класификация	N;SG	N;INDF;FEM;SG
klasifikasi	uncategorized	klasifikasi	uncategorized	N;SG	N;INDF;MASC;SG
bervariasi	варира	bervariasi	варир	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
bervariasi	варира	bervariasi	варир	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
kuningan	брас	kuningan	брас	N;SG	N;INDF;MASC;SG
bergantung	зависи	bergantung	завися	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
rider	конник	rider	конник	N	N;INDF;MASC;SG
rider	ездач	rider	ездач	N	N;INDF;MASC;SG
akun	сметка	akun	сметка	N;SG	N;INDF;FEM;SG
akun	акаунт	akun	акаунт	N;SG	N;INDF;MASC;SG
kau	ти	kau	аз	PRO;SG;2;INFM	PRO;NOM;SG;2
kau	ви	kau	аз	PRO;SG;2;INFM	PRO;ACC;SG;2
aktivis	активист	aktivis	активист	N;SG	N;INDF;MASC;SG
ritual	ритуал	ritual	ритуал	N	N;INDF;MASC;SG
ritual	ритуалите	ritual	ритуал	N	N;DEF;MASC;PL
ritual	обреди	ritual	обред	N	N;INDF;MASC;PL
ritual	ритуали	ritual	ритуал	N	N;INDF;MASC;PL
ekspedisi	експедиции	ekspedisi	експедиция	N	N;INDF;FEM;PL
ekspedisi	експедиция	ekspedisi	експедиция	N	N;INDF;FEM;SG
robot	роботика	robot	роботика	N;SG	N;INDF;FEM;SG
robot	роботът	robot	робот	N;SG	N;DEF;MASC;SG
robot	робот	robot	робот	N;SG	N;INDF;MASC;SG
robot	робота	robot	робота	N;SG	N;DEF;MASC;SG
robot	робот	robot	робот	N;SG	N;INDF;MASC;SG
direncanakan	планирана	direncanakan	планирам	V;SG;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
direncanakan	планирано	direncanakan	планирам	V;SG;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
direncanakan	планиран	direncanakan	планирам	V;SG;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
kekalahan	поражение	kekalahan	поражение	N;SG	N;INDF;NEUT;SG
lingkaran	кръгче	lingkaran	кръг	N;SG	N;INDF;NEUT;SG
lingkaran	кръгът	lingkaran	кръг	N;SG	N;DEF;MASC;SG
lingkaran	окръжност	lingkaran	окръжност	N;SG	N;INDF;FEM;SG
lingkaran	кръговрат	lingkaran	кръговрат	N;SG	N;INDF;MASC;SG
lingkaran	кръг	lingkaran	кръг	N;SG	N;INDF;MASC;SG
rawa	блато	rawa	блато	N;SG	N;INDF;NEUT;SG
rawa	блатото	rawa	блато	N;SG	N;DEF;NEUT;SG
rawa	марш	rawa	марш	N;SG	N;INDF;MASC;SG
rawa	блато	rawa	блато	N;SG	N;INDF;NEUT;SG
pramuka	скаут	pramuka	скаут	N	N;INDF;MASC;SG
pramuka	разузнавач	pramuka	разузнавач	N	N;INDF;MASC;SG
pramuka	скаути	pramuka	скаута	N	N;INDF;FEM;PL
pramuka	разузнавачи	pramuka	разузнавач	N	N;INDF;MASC;PL
pramuka	скаутите	pramuka	скаута	N	N;DEF;FEM;PL
paket	пратка	paket	пратка	N;SG	N;INDF;FEM;SG
paket	пакет	paket	пакет	N;SG	N;INDF;MASC;SG
paket	пакетът	paket	пакет	N;SG	N;DEF;MASC;SG
paket	опаковка	paket	опаковка	N;SG	N;INDF;FEM;SG
paket	пакет	paket	пакет	N;SG	N;INDF;MASC;SG
paket	пачка	paket	пачка	N;SG	N;INDF;FEM;SG
paket	сноп	paket	сноп	N;SG	N;INDF;MASC;SG
paket	опаковка	paket	опаковка	N;SG	N;INDF;FEM;SG
paket	глутница	paket	глутница	N;SG	N;INDF;FEM;SG
peneliti	изследовател	penteliti	изследовател	N;SG	N;INDF;MASC;SG
derajat	градуса	derajat	градус	N;SG	N;DEF;MASC;SG
derajat	градус	derajat	градус	N;SG	N;INDF;MASC;SG
derajat	степен	derajat	степен	N;SG	N;INDF;FEM;SG
mengganti	заменя	menganti	заменям	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
mengganti	замества	menganti	замествам	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
mengganti	замени	menganti	заменя	V;SG;ACT	V;PFV;IMP;SG;2;FIN
kritik	критиката	kritik	критика	N;SG	N;DEF;FEM;SG
kritik	критика	kritik	критика	N;SG	N;INDF;FEM;SG
kritik	критик	kritik	критик	N;SG	N;INDF;MASC;SG
disertai	придружено	disertai	придружа	V	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
disertai	придружени	disertai	придружа	V	V;PFV;INDF;PL;V.PTCP;PASS
disertai	придружена	disertai	придружа	V	V;PFV;INDF;FEM;SG;V.PTCP;PASS
disertai	придружен	disertai	придружа	V	V;PFV;INDF;MASC;SG;V.PTCP;PASS
jumat	петък	jumat	петък	N;SG	N;INDF;MASC;SG
kandang	клетка	kandang	клетка	N;SG	N;INDF;FEM;SG
kandang	кейдж	kandang	кейдж	N;SG	N;INDF;MASC;SG
kandang	развъдник	kandang	развъдник	N;SG	N;INDF;MASC;SG
bakat	талант	bakat	талант	N;SG	N;INDF;MASC;SG
bakat	усет	bakat	усет	N;SG	N;INDF;MASC;SG
bakat	нюх	bakat	аю	N;SG	N;INDF;MASC;SG
portal	портали	portal	портал	N	N;INDF;MASC;PL
portal	портал	portal	портал	N	N;INDF;MASC;SG
memperbaiki	оправи	menperbaiki	оправя-(се)	V;SG;ACT	V;PFV;IMP;SG;2;FIN
bait	стръв	bait	стръв	N;SG	N;INDF;MASC;SG
bait	примамка	bait	примамка	N;SG	N;INDF;FEM;SG
menunggu	чакам	mentunggu	чакам	V;SG;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
membayar	плащам	menbayar	плащам	V;SG;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
membayar	плащам	menbayar	плащам	V;SG;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
membayar	плати	menbayar	платя	V;SG;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
membayar	плаща	menbayar	плащам	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
monarki	монархия	monarki	монархия	N;SG	N;INDF;FEM;SG
monarki	монархията	monarki	монархия	N;SG	N;DEF;FEM;SG
monarki	монарх	monarki	монарх	N;SG	N;INDF;MASC;SG
mitra	съдружник	mitra	съдружник	N;SG	N;INDF;MASC;SG
mitra	партньор	mitra	партньор	N;SG	N;INDF;MASC;SG
gerak	движение	gerak	движение	N;SG;ACT	N;INDF;NEUT;SG
gerak	жест	gerak	жест	N;SG;ACT	N;INDF;MASC;SG
pengobatan	третиране	penobatan	третиране	N;SG	N;INDF;NEUT;SG
pengobatan	лечение	penobatan	лечение	N;SG	N;INDF;NEUT;SG
pengobatan	обработка	penobatan	обработка	N;SG	N;INDF;FEM;SG
barisan	разпознаване	barisan	разпознаване	N;SG	N;INDF;NEUT;SG
cairan	течност	cairan	течност	N;SG	N;INDF;FEM;SG
cairan	течност	cairan	течност	N;SG	N;INDF;FEM;SG
cairan	течен	cairan	течен	N;SG	N;INDF;MASC;SG
berpikir	мисли	berpikir	мисля	V;SG;ACT	V;IPFV;IMP;SG;2;FIN
berpikir	помисли	berpikir	помисля	V;SG;ACT	V;PFV;IMP;SG;2;FIN
keadilan	справедливост	keadilan	справедливост	N;SG	N;INDF;FEM;SG
keadilan	правосъдие	keadilan	правосъдие	N;SG	N;INDF;NEUT;SG
keadilan	правда	keadilan	правда	N;SG	N;INDF;FEM;SG
dna	днк	dna	днк	N;SG	N;INDF;FEM;SG
wawancara	интервю	wawancara	интервю	N;SG	N;INDF;NEUT;SG
organisme	организъм	organisme	организъм	N;SG	N;INDF;MASC;SG
soundtrack	саундтрак	soundtrack	саундтрак	N	N;INDF;MASC;SG
kemajuan	прогрес	kemajuan	прогрес	N;SG	N;INDF;MASC;SG
kemajuan	напредък	kemajuan	напредък	N;SG	N;INDF;MASC;SG
karakteristik	характеристика	karakteristik	характеристика	N;SG	N;INDF;FEM;SG
tetangga	съсед	tetangga	съсед	N;SG	N;INDF;MASC;SG
tetangga	съседка	tetangga	съседка	N;SG	N;INDF;FEM;SG
tetangga	съсед	tetangga	съсед	N;SG	N;INDF;MASC;SG
tetangga	съседка	tetangga	съседка	N;SG	N;INDF;FEM;SG
gen	ген	gen	генерал	N;SG	N;INDF;MASC;SG
gen	гена	gen	гена	N;SG	N;INDF;FEM;SG
soeharto	сухарто	soeharto	сухарт	N	N;INDF;MASC;SG
pemukiman	сетълмент	penmukiman	сетълмент	N;SG	N;INDF;MASC;SG
pemukiman	уреждане	penmukiman	уреждане	N;SG	N;INDF;NEUT;SG
pemukiman	селище	penmukiman	селище	N;SG	N;INDF;NEUT;SG
persiapan	подготовка	persiapan	подготовка	N;SG	N;INDF;FEM;SG
persiapan	подготовка	persiapan	подготовка	N;SG	N;INDF;FEM;SG
persiapan	препарат	persiapan	препарам-(се)	N;SG	N;INDF;MASC;SG
persiapan	приготвяне	persiapan	приготвяне	N;SG	N;INDF;NEUT;SG
perawatan	третиране	penrawatan	третиране	N;SG	N;INDF;NEUT;SG
perawatan	лечение	penrawatan	лечение	N;SG	N;INDF;NEUT;SG
perawatan	обработка	penrawatan	обработка	N;SG	N;INDF;FEM;SG
perawatan	поддръжка	penrawatan	поддръжка	N;SG	N;INDF;FEM;SG
perawatan	поддържане	penrawatan	поддържане	N;SG	N;INDF;NEUT;SG
perawatan	грижа	penrawatan	грижа	N;SG	N;INDF;FEM;SG
berbagi	сподели	berbagi	споделя	V;SG;ACT	V;PFV;IMP;SG;2;FIN
dilaporkan	съобщено	dilaporkan	съобщено	V;SG;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
dilaporkan	докладвано	dilaporkan	докладвам	V;SG;PASS	V;IPFV;INDF;NEUT;SG;V.PTCP;PASS
bambu	бамбук	bambu	бамбук	N	N;INDF;MASC;SG
pengikut	последовател	penikut	последовател	N;SG	N;INDF;MASC;SG
persamaan	равенство	persamaan	равенство	N;SG	N;INDF;NEUT;SG
persamaan	равнопоставеност	persamaan	равнопоставеност	N;SG	N;INDF;FEM;SG
persamaan	равенството	persamaan	равенство	N;SG	N;DEF;NEUT;SG
persamaan	уравнение	persamaan	уравнение	N;SG	N;INDF;NEUT;SG
persamaan	уравнението	persamaan	уравнение	N;SG	N;DEF;NEUT;SG
kebiasaan	навик	kebiasaan	навик	N;SG	N;INDF;MASC;SG
insiden	инцидент	insiden	инцидент	N;SG	N;INDF;MASC;SG
evolusi	еволюция	evolusi	еволюция	N;SG	N;INDF;FEM;SG
evolusi	еволюцията	evolusi	еволюция	N;SG	N;DEF;FEM;SG
fase	фаза	fase	фаза	N	N;INDF;FEM;SG
fase	етап	fase	етап	N	N;INDF;MASC;SG
codex	кодекс	codex	кодекс	N	N;INDF;MASC;SG
peluncuran	стартиране	penluncuran	стартиране	N;SG	N;INDF;NEUT;SG
peluncuran	изстрелване	penluncuran	изстрелване	N;SG	N;INDF;NEUT;SG
berturut	последователно	berturut	последователно	ADV;SG;ACT	ADV
fenomena	феномен	fenomena	феномен	N;SG	N;INDF;MASC;SG
fenomena	явление	fenomena	явление	N;SG	N;INDF;NEUT;SG
fenomena	феномен	fenomena	феномен	N;SG	N;INDF;MASC;SG
semesta	вселената	semesta	вселя	N;SG	N;DEF;FEM;SG
semesta	вселена	semesta	вселя	N;SG	N;INDF;FEM;SG
dimakamkan	погребан	dimakamkan	погребан	V;SG;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
dimakamkan	погребана	dimakamkan	погребан	V;SG;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
dimakamkan	заровено	dimakamkan	заровя-(се)	V;SG;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
pemandangan	обстановката	penpandangan	обстановка	N;SG	N;DEF;FEM;SG
pemandangan	пейзаж	penpandangan	пейзаж	N;SG	N;INDF;MASC;SG
singkatan	съкращение	singkatan	съкращение	N;SG	N;INDF;NEUT;SG
kombinasi	съчетание	kombinasi	съчетание	N;SG	N;INDF;NEUT;SG
kombinasi	комбинация	kombinasi	комбинация	N;SG	N;INDF;FEM;SG
kombinasi	комбинация	kombinasi	комбинация	N;SG	N;INDF;FEM;SG
infeksi	инфекция	infeksi	инфекция	N;SG	N;INDF;FEM;SG
infeksi	заразяване	infeksi	заразяване	N;SG	N;INDF;NEUT;SG
infeksi	инфекция	infeksi	инфекция	N;SG	N;INDF;FEM;SG
player	плеър	player	плеър	N	N;INDF;MASC;SG
player	играч	player	играч	N	N;INDF;MASC;SG
percobaan	експеримент	percobaan	експеримент	N;SG	N;INDF;MASC;SG
percobaan	експериментът	percobaan	експеримент	N;SG	N;DEF;MASC;SG
penutup	приключване	pentutup	приключване	N;SG	N;INDF;NEUT;SG
penutup	затваряне	pentutup	затваряне	N;SG	N;INDF;NEUT;SG
penutup	закриване	pentutup	закриване	N;SG	N;INDF;NEUT;SG
penutup	прикритие	pentutup	прикритие	N;SG	N;INDF;NEUT;SG
penutup	корица	pentutup	корица	N;SG	N;INDF;FEM;SG
penutup	покритие	pentutup	покритие	N;SG	N;INDF;NEUT;SG
penutup	покриване	pentutup	покриване	N;SG	N;INDF;NEUT;SG
investasi	инвестиране	investasi	инвестиране	N;SG	N;INDF;NEUT;SG
investasi	инвестирането	investasi	инвестиране	N;SG	N;DEF;NEUT;SG
investasi	инвестиране	investasi	инвестиране	N;SG	N;INDF;NEUT;SG
investasi	инвестиция	investasi	инвестиция	N;SG	N;INDF;FEM;SG
malaikat	ангел	malaikat	ангел	N;SG	N;INDF;MASC;SG
hadits	хадис	hadits	хадис	N	N;INDF;MASC;SG
pengawasan	надзор	penkawasan	надзор	N;SG	N;INDF;MASC;SG
pengawasan	надзора	penkawasan	надзор	N;SG	N;DEF;MASC;SG
pengawasan	надзор	penkawasan	надзор	N;SG	N;INDF;MASC;SG
pengawasan	наблюдение	penkawasan	наблюдение	N;SG	N;INDF;NEUT;SG
perikanan	риболов	perikanan	риболов	N;SG	N;INDF;MASC;SG
perikanan	рибарство	perikanan	рибарство	N;SG	N;INDF;NEUT;SG
perikanan	риболов	perikanan	риболов	N;SG	N;INDF;MASC;SG
pakar	експерт	pakar	експерт	N;SG	N;INDF;MASC;SG
medis	медик	medis	медик	N;SG	N;INDF;MASC;SG
mendekati	приближава	mendekati	приближавам-(се)	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
pemegang	титуляр	penpegang	титуляр	N;SG	N;INDF;MASC;SG
pemegang	притежател	penpegang	притежател	N;SG	N;INDF;MASC;SG
pemegang	холдър	penpegang	холдър	N;SG	N;INDF;MASC;SG
pemegang	притежателя	penpegang	притежател	N;SG	N;DEF;MASC;SG
meriam	оръдие	meriam	оръдие	N;SG	N;INDF;NEUT;SG
meriam	оръдието	meriam	оръдие	N;SG	N;DEF;NEUT;SG
sabtu	събота	sabtu	събота	N;SG	N;INDF;FEM;SG
mulut	уста	mulut	уста	N;SG	N;INDF;FEM;SG
mulut	устата	mulut	уста	N;SG	N;DEF;FEM;SG
muka	фейс	muka	фейс	N;SG	N;INDF;MASC;SG
muka	лицето	muka	лице	N;SG	N;DEF;NEUT;SG
muka	лице	muka	лице	N;SG	N;INDF;NEUT;SG
baca	чета	baca	чета	V;SG;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
baca	прочети	baca	прочета	V;SG;ACT	V;PFV;IMP;SG;2;FIN
vokalis	вокалист	vokalis	вокалист	N;SG	N;INDF;MASC;SG
kriteria	критерий	kriteria	критерий	N;SG	N;INDF;MASC;SG
produsen	продуцент	produsen	продуцент	N;SG	N;INDF;MASC;SG
produsen	производител	produsen	производител	N;SG	N;INDF;MASC;SG
produsen	производител	produsen	производител	N;SG	N;INDF;MASC;SG
tembok	стена	tembok	стена	N;SG	N;INDF;FEM;SG
tembok	стената	tembok	стена	N;SG	N;DEF;FEM;SG
tembok	уол	tembok	уол	N;SG	N;INDF;FEM;SG
pembelajaran	учене	penbelajaran	учене	N;SG	N;INDF;NEUT;SG
kebangsaan	националност	kebangsaan	националност	N;SG	N;INDF;FEM;SG
kebangsaan	гражданство	kebangsaan	гражданство	N;SG	N;INDF;NEUT;SG
tertutup	затворена	tertutup	затворя-(се)	V;SG;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
tertutup	затворено	tertutup	затворя-(се)	V;SG;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
terjual	продаден	terjual	продам	V;SG;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
terjual	продадена	terjual	продам	V;SG;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
terjual	продадено	terjual	продам	V;SG;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
bursa	bursa	bursa	bursa	N;SG	N;INDF;MASC;SG
bursa	наличност	bursa	наличност	N;SG	N;INDF;FEM;SG
bursa	обмяна	bursa	обмяна	N;SG	N;INDF;FEM;SG
bursa	замяна	bursa	замяна	N;SG	N;INDF;FEM;SG
bursa	размяна	bursa	размяна	N;SG	N;INDF;FEM;SG
