hän	sy	hän	sy	PRO;NOM;SG;3	PRO;NOM;SG;3
alkuperää	oorsprong	alku#perä	oorsprong	N;PRT;SG	N;SG
sijoittaa	belê	sijoittaa	belê	V;SG;NFIN;ACT	V;PRS
sijoittaa	belê	sijoittaa	belê	V;SG;NFIN;ACT	V;PRS
nuoruus	jeug	nuoruus	jeug	N;NOM;SG	N;SG
yksinomaan	eksklusief	yksinomaan	eksklusief	ADV	ADV
liikkuvat	beweeg	liikkua	beweeg	V;IND;PL;3;PRS;FIN;ACT	V;PRS
malesian	maleisiese	malesia	maleisies	N;GEN;SG	N;SG
lampi	dammetjie	lampi	dammetjie	N;NOM;SG	N;SG
lupa	toelating	lupa	toelating	N;NOM;SG	N;SG
lupa	toestemming	lupa	toestemming	N;NOM;SG	N;SG
lupa	permit	lupa	permit	N;NOM;SG	N;SG
lupa	magtiging	lupa	magtiging	N;NOM;SG	N;SG
lupa	magtiging	lupa	magtiging	N;NOM;SG	N;SG
lupa	bemagtiging	lupa	bemagtiging	N;NOM;SG	N;SG
yksikön	eenheid	yksikkö	eenheid	N;GEN;SG	N;SG
yhteyden	konneksie	yhteys	konneksie	N;GEN;SG	N;SG
kuukaudessa	maand	kuu#kausi	maand	N;IN+ESS;SG	N;SG
positiivinen	positiewe	positiivinen	positief	ADJ;NOM;SG	ADJ;NOM
tappio	verlies	tappio	verlies	N;NOM;SG	N;SG
tuen	ondersteuning	tuki	ondersteuning	N;GEN;SG	N;SG
tuen	bystand	tuki	bystand	N;GEN;SG	N;SG
ranking	wêreldranglys	ranking	wêreldranglys	N;NOM;SG	N;SG
materiaalin	rots	materiaali	rots	N;GEN;SG	N;SG
materiaalin	materiaal	materiaali	materiaal	N;GEN;SG	N;SG
vapauttaa	vrylaat	vapauttaa	vrylaat	V;IND;SG;3;PRS;FIN;ACT	V;PRS
vakaa	stabiele	vakaa	stabiel	ADJ;NOM;SG	ADJ;NOM
politiikkaa	politiek	politiikka	politiek	N;PRT;SG	N;SG
näyttely	uitstalling	näyttely	uitstalling	N;NOM;SG	N;SG
aineet	stowwe	aine	stof	N;NOM;PL	N;PL
puolustus	verdediging	puolustus	verdediging	N;NOM;SG	N;SG
puolustus	verdediging	puolustus	verdediging	N;NOM;SG	N;SG
tekninen	tegniese	tekninen	tegnies	ADJ;NOM;SG	ADJ;NOM
laatu	kwaliteit	laatu	kwaliteit	N;NOM;SG	N;SG
laatu	gehalte	laatu	gehalte	N;NOM;SG	N;SG
kokous	ontmoeting	kokous	ontmoeting	N;NOM;SG	N;SG
kokous	besigheid	kokous	besigheid	N;NOM;SG	N;SG
kokous	vergadering	kokous	vergadering	N;NOM;SG	N;SG
videon	video	video	video	N;GEN;SG	N;SG
syitä	redes	syy	rede	N;PRT;PL	N;PL
syitä	sake	syy	saak	N;PRT;PL	N;PL
syitä	oorsake	syy	oorsaak	N;PRT;PL	N;PL
näkemyksiä	aansigte	näkemys	aansigte	N;PRT;PL	N;PL
näkemyksiä	kykers	näkemys	kykers	N;PRT;PL	N;PL
toimisto	agentskap	toimisto	agentskap	N;NOM;SG	N;SG
toimisto	kantoor	toimisto	kantoor	N;NOM;SG	N;SG
väitetty	opgeëis	väittää	opsis	V;NOM;SG;V.PTCP;PASS	V;PST;V.PTCP
väitetty	geëis	väittää	eis	V;NOM;SG;V.PTCP;PASS	V;PST;V.PTCP
satelliitti	satelliet	satelliitti	satelliet	N;NOM;SG	N;SG
hyönteisiä	insekte	hyönteinen	insek	N;PRT;PL	N;PL
vapauden	vryheid	vapaus	vryheid	N;GEN;SG	N;SG
komppania	maatskappy	komppani	maatskappy	N;NOM;SG	N;SG
lait	wette	laki	wet	N;NOM;PL	N;PL
käytäntöjä	praktyke	käytäntö	praktyak	N;PRT;PL	N;PL
kokemusta	ervaring	kokemus	ervaring	N;PRT;SG	N;SG
kokemusta	ondervinding	kokemus	ondervinding	N;PRT;SG	N;SG
poistui	uitgegaan	poistua	uitgaan	V;IND;SG;3;PST;FIN;ACT	V;PST;V.PTCP
poistui	afgesluit	poistua	afsluit	V;IND;SG;3;PST;FIN;ACT	V;PST;V.PTCP
heittää	gooi	heittää	gooi	V;SG;NFIN;ACT	V;PRS
asteroidi	asteroïde	asteroidi	astero	N;NOM;SG	N;SG
puusta	hout	puu	hout	N;IN+ABL;SG	N;SG
jalka	voet	jalka	voet	N;NOM;SG	N;SG
hyväksyä	keur	hyväksyä	keur	V;SG;NFIN;ACT	V;PRS
hyväksyä	aanvaar	hyväksyä	aanvaar	V;SG;NFIN;ACT	V;PRS
omaisuuden	fortuin	omaisuus	fortuin	N;GEN;SG	N;SG
uskoa	glo	uskoa	glo	V;SG;NFIN;ACT	V;PRS
kehittäminen	ontwikkeling	kehittäminen	ontwikkeling	N;NOM;SG	N;SG
kalenterin	kalender	kalenteri	kalender	N;GEN;SG	N;SG
pinnalle	oppervlak	pinta	oppervlak	N;AT+ALL;SG	N;SG
yhdistelmä	kombinasie	yhdistelmä	kombinasie	N;NOM;SG	N;SG
puhe	spraak	puhe	spraak	N;NOM;SG	N;SG
puhe	toespraak	puhe	toespraak	N;NOM;SG	N;SG
luokittelu	klassifikasie	luokittelu	klassifikasie	N;NOM;SG	N;SG
etsi	deursoek	etsiä	deursoek	V;IMP;SG;2;FIN;ACT	V;PRS
etsi	vind	etsiä	vind	V;IMP;SG;2;FIN;ACT	V;PRS
patsaan	standbeeld	patsas	standbeeld	N;GEN;SG	N;SG
armstrong	armstrong	armstrong	armstrong	N;NOM;SG	N;SG
blogi	webjoernaal	blogi	webjoernaal	N;NOM;SG	N;SG
luettu	lees	lukea	lees	V;NOM;SG;V.PTCP;PASS	V;PRS
luettu	gelees	lukea	gelees	V;NOM;SG;V.PTCP;PASS	V;PST;V.PTCP
tuotteen	produk	tuote	produk	N;GEN;SG	N;SG
suo	natalse	sioda	natals	N;NOM;SG	N;SG
kaava	patroon	kaava	patroon	N;NOM;SG	N;SG
putoaa	vallende	pudota	val	V;IND;SG;3;PRS;FIN;ACT	V;PRS
ajasta	skedule	aika	skedule	N;IN+ABL;SG	N;SG
uhka	bedreiging	uhka	bedreiging	N;NOM;SG	N;SG
tarinat	berigte	tarina	berigte	N;NOM;PL	N;PL
tarinat	stories	tarina	stories	N;NOM;PL	N;PL
virhe	fout	virhe	fout	N;NOM;SG	N;SG
puita	bome	puu	bome	N;PRT;PL	N;PL
korkeampi	hoër	korkea	hoog	ADJ;NOM;CMPR;SG	ADJ;NOM;CMPR
palvelun	diens	palvelu	diens	N;GEN;SG	N;SG
määrittelee	bepaal	määritellä	bepaal	V;IND;SG;3;PRS;FIN;ACT	V;PRS
määrittelee	definieer	määritellä	definieer	V;IND;SG;3;PRS;FIN;ACT	V;PRS
kuolivat	gesterf	kuolla	sterf	V;IND;PL;3;PST;FIN;ACT	V;PST;V.PTCP
mini	mini	mini	mini	N;NOM;SG	N;SG
elin	lyf	elin	lyf	N;NOM;SG	N;SG
elin	liggaam	elin	liggaam	N;NOM;SG	N;SG
elin	orrel	elin	orrel	N;NOM;SG	N;SG
sosiaalinen	maatskaplike	sosiaalinen	maatskaplik	ADJ;NOM;SG	ADJ;NOM
sosiaalinen	sosiale	sosiaalinen	sosiaal	ADJ;NOM;SG	ADJ;NOM
ohjeet	riglyne	ohje	riglyn	N;NOM;PL	N;PL
ohjeet	instruksies	ohje	instruksie	N;NOM;PL	N;PL
jäsenen	lid	jäsen	lid	N;GEN;SG	N;SG
prefektuuri	prefektuur	prefektuuri	prefektuur	N;NOM;SG	N;SG
suunnitella	ontwerp	suunnitella	ontwerp	V;SG;NFIN;ACT	V;PRS
palvelee	bedien	palvella	bedien	V;IND;SG;3;PRS;FIN;ACT	V;PRS
aseiden	arms	ase	arms	N;GEN;PL	N;PL
minuutissa	minuut	minuutti	minuut	N;IN+ESS;SG	N;SG
vaatimukset	vereistes	vaatimus	vereiste	N;NOM;PL	N;PL
muodot	vorms	muoto	vorm	N;NOM;PL	N;PL
muodot	vorms	muoto	vorm	N;NOM;PL	N;PL
muodot	formate	muoto	formaat	N;NOM;PL	N;PL
paikkakunta	stad	paikka#kunta	stad	N;NOM;SG	N;SG
portti	hek	portti	hek	N;NOM;SG	N;SG
portti	portal	portti	portal	N;NOM;SG	N;SG
portti	hawe	portti	hawe	N;NOM;SG	N;SG
portti	poort	portti	poort	N;NOM;SG	N;SG
portti	portaal	portti	portaal	N;NOM;SG	N;SG
polttoaine	brandstof	poltto	brandstof	N;NOM;SG	N;SG
näytä	besigtig	näyttää	besigtig	V;IMP;SG;2;FIN;ACT	V;PRS
näytä	bekyk	näyttää	bekyk	V;IMP;SG;2;FIN;ACT	V;PRS
näytä	gewys	näyttää	wys	V;IMP;SG;2;FIN;ACT	V;PST;V.PTCP
näytä	wys	näyttää	wys	V;IMP;SG;2;FIN;ACT	V;PRS
johtajat	direkteure	johtaja	direkteur	N;NOM;PL	N;PL
johtajat	bestuurders	johtaja	bestuurder	N;NOM;PL	N;PL
johtajat	leiers	johtaja	leier	N;NOM;PL	N;PL
retkikunta	ekspedisie	retki#kunta	ekspedisie	N;NOM;SG	N;SG
päivämäärä	datum	päivä#määrä	datum	N;NOM;SG	N;SG
pysyvä	hardnekkige	pysyvä	hardnekkig	ADJ;NOM;SG	ADJ;NOM
pysyvä	permanente	pysyvä	permanent	ADJ;NOM;SG	ADJ;NOM
politiikka	beleid	politiikka	beleid	N;NOM;SG	N;SG
politiikka	politiek	politiikka	politiek	N;NOM;SG	N;SG
kiinnitetty	aangeheg	kiinnittää	aanheg	V;NOM;SG;V.PTCP;PASS	V;PST;V.PTCP
törmäsi	omgeval	törmätä	omgeval	V;IND;SG;3;PST;FIN;ACT	V;PST;V.PTCP
muistaa	onthou	muistaa	onthou	V;IND;SG;3;PRS;FIN;ACT	V;PRS
yksilö	individu	yksilö	individu	N;NOM;SG	N;SG
euro	euro	euro	euro	N;NOM;SG	N;SG
venus	venus	venus	venus	N;NOM;SG	N;SG
potilaan	geduldig	potilas	geduldig	N;GEN;SG	N;SG
jalkapalloa	sokker	jalka#pallo	sokker	N;PRT;SG	N;SG
kansalaisuus	nasionaliteit	kansalaisuus	nasionaliteit	N;NOM;SG	N;SG
kansalaisuus	burgerskap	kansalaisuus	burgerskap	N;NOM;SG	N;SG
tilasi	gesorteer	tilata	gesorteer	V;IND;SG;3;PST;FIN;ACT	V;PST;V.PTCP
yhteyksiä	verbindings	yhteys	verbinding	N;PRT;PL	N;PL
kädet	arms	käsi	arms	N;NOM;PL	N;PL
kädet	hande	käsi	hand	N;NOM;PL	N;PL
alkuperäiset	oorspronklike	alku#peräinen	oorspronklik	ADJ;NOM;PL	ADJ;NOM
totuuden	waarheid	totuus	waarheid	N;GEN;SG	N;SG
ympäröi	omsingel	ympäröidä	omsingel	V;IMP;SG;2;FIN;ACT	V;PST;V.PTCP
taiteilijat	kunstenaars	taiteilija	kunstenaar	N;NOM;PL	N;PL
vastaanotto	ontvangs	vastaanotto	ontvangs	N;NOM;SG	N;SG
prosessi	proses	prosessi	proses	N;NOM;SG	N;SG
hallita	bestuur	hallita	bestuur	V;SG;NFIN;ACT	V;PRS
hallita	domineer	hallita	domineer	V;SG;NFIN;ACT	V;PRS
keskittyä	konsentreer	keskittyä	konsentreer	V;SG;NFIN;ACT	V;PRS
keskittyä	fokus	keskittyä	fokus	V;SG;NFIN;ACT	V;PRS
aiheet	temas	aihe	tema	N;NOM;PL	N;PL
aiheet	onderwerpe	aihe	onderwerp	N;NOM;PL	N;PL
aiheet	vakke	aihe	vak	N;NOM;PL	N;PL
kissa	kat	kissa	kat	N;NOM;SG	N;SG
kohteet	items	kohde	item	N;NOM;PL	N;PL
kohteet	vakke	kohde	vak	N;NOM;PL	N;PL
kohteet	voorwerpe	kohde	voorwerpe	N;NOM;PL	N;PL
kohteet	objekte	kohde	objekte	N;NOM;PL	N;PL
kohteet	teikens	kohde	teikens	N;NOM;PL	N;PL
kohteet	bestemmings	kohde	bestemming	N;NOM;PL	N;PL
mielipiteitä	opinies	mieli#pide	opinies	N;PRT;PL	N;PL
turnaukseen	toernooi	turnaus	toernooi	N;IN+ALL;SG	N;SG
verkon	netto	verkko	netto	N;GEN;SG	N;SG
teema	tema	teema	tema	N;NOM;SG	N;SG
tuomion	vonnis	tuomio	vonnis	N;GEN;SG	N;SG
renkaat	tyres	rengas	tyres	N;NOM;PL	N;PL
renkaat	rings	rengas	ring	N;NOM;PL	N;PL
opiskelijat	studente	opiskelija	student	N;NOM;PL	N;PL
kaksitoista	twaalf	kaksi#toista	twaalf	NUM;NOM;SG	NUM
aiheuttanut	veroorsaak	aiheuttaa	veroorsaak	V;NOM;SG;V.PTCP;ACT	V;PRS
palannut	teruggestuur	palata	terugstuur	V;NOM;SG;V.PTCP;ACT	V;PST;V.PTCP
salli	geaktiveer	salli	aktiveer	V;IMP;SG;2;FIN;ACT	V;PST;V.PTCP
salli	aktiveer	salli	aktiveer	V;IMP;SG;2;FIN;ACT	V;PRS
salli	toelaat	salli	toelaat	V;IMP;SG;2;FIN;ACT	V;PRS
sähköä	elektrisiteit	sähkö	elektrisiteit	N;PRT;SG	N;SG
otsikko	lêername	otsikko	lêername	N;NOM;SG	N;SG
teoriaa	teorie	teoria	teorie	N;PRT;SG	N;SG
julkisuutta	publisiteit	julkisuus	publisiteit	N;PRT;SG	N;SG
palvelu	diens	palvelu	diens	N;NOM;SG	N;SG
kodin	huistoe	koti	huistoe	N;GEN;SG	N;SG
kodin	tuisblad	koti	tuisblad	N;GEN;SG	N;SG
kodin	huis	koti	huis	N;GEN;SG	N;SG
intiaanit	indiane	intiaani	indiane	N;NOM;PL	N;PL
yhdistetään	kombineer	yhdistää	kombineer	V;IND;PRS;FIN;PASS	V;PRS
arvion	skatting	arvio	skatting	N;GEN;SG	N;SG
arvion	beraming	arvio	beraming	N;GEN;SG	N;SG
bändi	musiekgroep	bändi	musiekgroep	N;NOM;SG	N;SG
tekstejä	tekste	teksti	teks	N;PRT;PL	N;PL
päätellä	aflei	päätellä	aflei	V;SG;NFIN;ACT	V;PRS
itsenäisesti	onafhanklik	itsenäisesti	onafhanklik	ADV	ADV
venetsian	venesië	venetsi	venesië	N;GEN;SG	N;SG
kuljettajat	drywers	kuljettaja	drywer	N;NOM;PL	N;PL
kuljettajat	bestuurders	kuljettaja	bestuurder	N;NOM;PL	N;PL
arkkitehtuurin	argitektuur	arkkitehtuuri	argitektuur	N;GEN;SG	N;SG
neitsyt	maagd	neitsyä	maagd	N;NOM;SG	N;SG
käytetyt	bestee	käyttää	bestee	V;NOM;PL;V.PTCP;PASS	V;PRS
point	punt	pointa	punt	N;NOM;SG	N;SG
paeta	ontsnap	paeta	ontsnap	V;SG;NFIN;ACT	V;PRS
junat	treine	juna	treine	N;NOM;PL	N;PL
ihmiskunnan	mensdom	ihmis#kunta	mensdom	N;GEN;SG	N;SG
tietokone	rekenaar	tieto#kone	rekenaar	N;NOM;SG	N;SG
kehittäjä	ontwikkelaar	kehittäjä	ontwikkelaar	N;NOM;SG	N;SG
opiskelija	student	opiskelija	student	N;NOM;SG	N;SG
filosofiaa	filosofie	filosofia	filosofie	N;PRT;SG	N;SG
ohjata	aanstuur	ohjata	aanstuur	V;SG;NFIN;ACT	V;PRS
ohjata	steer	ohjata	steer	V;SG;NFIN;ACT	V;PRS
aseet	wapens	ase	wapens	N;NOM;PL	N;PL
aseet	vuurwapens	ase	vuurwapens	N;NOM;PL	N;PL
aseet	arms	ase	arms	N;NOM;PL	N;PL
tiet	paaie	tie	paaie	N;NOM;PL	N;PL
voittoja	oorwinnings	voitto	oorwinning	N;PRT;PL	N;PL
lakimies	prokureur	laki#mies	prokureur	N;NOM;SG	N;SG
lakimies	dronkbestuur	laki#mies	dronkbestuur	N;NOM;SG	N;SG
puuta	hout	puu	hout	N;PRT;SG	N;SG
puuta	boom	puu	boom	N;PRT;SG	N;SG
taivas	hemel	taivas	hemel	N;NOM;SG	N;SG
vieraillut	besoek	vierailla	besoek	V;NOM;SG;V.PTCP;ACT	V;PRS
paikallisesti	plaaslik	paikallisesti	plaaslik	ADV	ADV
ehdokas	kandidaat	ehdokas	kandidaat	N;NOM;SG	N;SG
rykmentti	regiment	rykmentti	regiment	N;NOM;SG	N;SG
indonesiassa	indonesië	indonesia	indonesië	N;IN+ESS;SG	N;SG
kansakuntien	nasies	kansa#kunta	nasie	N;GEN;PL	N;PL
arkkitehtuuri	argitektuur	arkkitehtuuri	argitektuur	N;NOM;SG	N;SG
oppilaat	studente	oppilas	student	N;NOM;PL	N;PL
oppilaat	leerders	oppilas	leerder	N;NOM;PL	N;PL
suunnitelmat	reëlings	suunnitelma	reëling	N;NOM;PL	N;PL
suunnitelmat	planne	suunnitelma	plan	N;NOM;PL	N;PL
tehokas	doeltreffende	tehokas	doeltreffend	ADJ;NOM;SG	ADJ;NOM
käytä	gebruik	käyttää	gebruik	V;IMP;SG;2;FIN;ACT	V;PRS
tapoja	wyses	tapa	wyses	N;PRT;PL	N;PL
tapoja	maniere	tapa	manier	N;PRT;PL	N;PL
tapoja	maniere	tapa	manier	N;PRT;PL	N;PL
elämät	lewens	elämä	lewe	N;NOM;PL	N;PL
sex	geslag	sex	geslag	N;NOM;SG	N;SG
ohje	instruksie	ohje	instruksie	N;NOM;SG	N;SG
ohje	hulp	ohje	hulp	N;NOM;SG	N;SG
veneen	boot	vene	boot	N;GEN;SG	N;SG
toimien	bewerkings	toimi	bewerking	N;GEN;PL	N;PL
päättynyt	beëindig	päättyä	beëindig	V;NOM;SG;V.PTCP;ACT	V;PRS
päättynyt	afgehandel	päättyä	afhandel	V;NOM;SG;V.PTCP;ACT	V;PST;V.PTCP
päättynyt	geëindig	päättyä	geëindig	V;NOM;SG;V.PTCP;ACT	V;PST;V.PTCP
päättynyt	afgehandel	päättyä	afhandel	V;NOM;SG;V.PTCP;ACT	V;PST;V.PTCP
päättynyt	verstryk	päättyä	verstryk	V;NOM;SG;V.PTCP;ACT	V;PRS
päättynyt	verstreke	päättyä	verstrek	V;NOM;SG;V.PTCP;ACT	V;PRS
arkeologinen	argeologiese	arkeologinen	argeologies	ADJ;NOM;SG	ADJ;NOM
kommentteja	opmerkings	kommentti	opmerking	N;PRT;PL	N;PL
meksikolainen	meksikaanse	meksikolainen	meksikaans	ADJ;NOM;SG	ADJ;NOM
sähkö	elektrisiteit	sähkö	elektrisiteit	N;NOM;SG	N;SG
vihollinen	vyand	vihollinen	vyand	N;NOM;SG	N;SG
tekstit	tekste	teksti	teks	N;NOM;PL	N;PL
sihteeri	sekretaris	sihteeri	sekretaris	N;NOM;SG	N;SG
veistos	beeldhouwerk	veistos	beeldhouwerk	N;NOM;SG	N;SG
virheitä	foute	virhe	fout	N;PRT;PL	N;PL
aikoja	tye	aika	tye	N;PRT;PL	N;PL
aikoja	kere	aika	kere	N;PRT;PL	N;PL
merkityksen	betekenis	merkitys	betekenis	N;GEN;SG	N;SG
kid	kinder	kidossa	kin	N;NOM;SG	N;SG
kid	kind	kidossa	kind	N;NOM;SG	N;SG
kommunistinen	kommunistiese	kommunistinen	kommunisties	ADJ;NOM;SG	ADJ;NOM
voimia	bevoegdhede	voima	bevoegdheid	N;PRT;PL	N;PL
voimia	magte	voima	mag	N;PRT;PL	N;PL
ida	ida	ida	ida	N;NOM;SG	N;SG
myy	verkoop	myydä	verkoop	V;IMP;SG;2;FIN;ACT	V;PRS
myy	verkoop	myydä	verkoop	V;IMP;SG;2;FIN;ACT	V;PRS
setä	oom	setä	oom	N;NOM;SG	N;SG
raha	geld	raha	geld	N;NOM;SG	N;SG
urheilija	atleet	urheilija	atleet	N;NOM;SG	N;SG
yksiköt	eenhede	yksikkö	eenhede	N;NOM;PL	N;PL
opiskella	opstaan	opiskella	opstaan	V;SG;NFIN;ACT	V;PRS
opiskella	studeer	opiskella	studeer	V;SG;NFIN;ACT	V;PRS
opiskella	bestudeer	opiskella	bestudeer	V;SG;NFIN;ACT	V;PRS
metalli	metaal	metalli	metaal	N;NOM;SG	N;SG
havaita	ondersoek	havaita	ondersoek	V;SG;NFIN;ACT	V;PRS
merkityksiä	betekenisse	merkitys	betekenis	N;PRT;PL	N;PL
ihon	vel	iho	vel	N;GEN;SG	N;SG
tiheys	frekwensie	tiheys	frekwensie	N;NOM;SG	N;SG
akatemia	akademie	akatemia	akademie	N;NOM;SG	N;SG
jupiterin	jupiter	jupiteri	jupiter	N;GEN;SG	N;SG
seurat	klubs	seura	klubs	N;NOM;PL	N;PL
huomio	aandag	huomio	aandag	N;NOM;SG	N;SG
keino	manier	keino	manier	N;NOM;SG	N;SG
kasvua	groei	kasvu	groei	N;PRT;SG	N;SG
est	skatting	est	skatting	N;NOM;SG	N;SG
vapaus	vryheid	vapaus	vryheid	N;NOM;SG	N;SG
vapaus	vryheid	vapaus	vryheid	N;NOM;SG	N;SG
lähin	naaste	lähin	naby	ADJ;NOM;RL;SG	ADJ;NOM;RL
lähin	naaste	lähin	naby	ADJ;NOM;RL;SG	ADJ;NOM;RL
opera	opera	opera	opera	N;NOM;SG	N;SG
opera	sepie	opera	sepie	N;NOM;SG	N;SG
virkamies	amptenaar	virka#mies	amptenaar	N;NOM;SG	N;SG
puolustaa	verdedig	puolustaa	verdedig	V;IND;SG;PRS;FIN;ACT	V;PRS
päämaja	hoofkwartier	pää#maja	hoofkwartier	N;NOM;SG	N;SG
diplomi	diploma	diplomi	diploma	N;NOM;SG	N;SG
avaruus	spasie	avaruus	spasie	N;NOM;SG	N;SG
monipuolinen	veelsydige	moni#puolinen	veelsydig	ADJ;NOM;SG	ADJ;NOM
kisa	ras	kisa	ras	N;NOM;SG	N;SG
urheilijoita	atlete	urheilija	atleet	N;PRT;PL	N;PL
historialliset	historiese	historiallinen	histories	ADJ;NOM;PL	ADJ;NOM
historialliset	geskiedkundige	historiallinen	geskiedkundig	ADJ;NOM;PL	ADJ;NOM
historialliset	historiese	historiallinen	histories	ADJ;NOM;PL	ADJ;NOM
lisäys	byvoeging	lisäys	byvoeging	N;NOM;SG	N;SG
lisäys	addendum	lisäys	addendum	N;NOM;SG	N;SG
lisäys	aanhangsel	lisäys	aanhangsel	N;NOM;SG	N;SG
nähtävyyksiä	attraksies	nähtävyys	attraksie	N;PRT;PL	N;PL
nähtävyyksiä	besienswaardighede	nähtävyys	besienswaardigheid	N;PRT;PL	N;PL
väriä	deursigtigheid	väri	deursigtigheid	N;PRT;SG	N;SG
komedia	komedie	komedia	komedie	N;NOM;SG	N;SG
arvoja	waardes	arvo	waarde	N;PRT;PL	N;PL
voittajan	wenner	voittaja	wenner	N;GEN;SG	N;SG
rauta	yster	rauta	yster	N;NOM;SG	N;SG
digitaalinen	digitale	digitaalinen	digitaal	ADJ;NOM;SG	ADJ;NOM
murha	moord	murha	moord	N;NOM;SG	N;SG
ampuja	skut	ampuja	skut	N;NOM;SG	N;SG
tiesi	geweet	tietää	weet	V;IND;SG;3;PST;FIN;ACT	V;PST;V.PTCP
ajoivat	gery	ajaa	gery	V;IND;PL;3;PST;FIN;ACT	V;PST;V.PTCP
oikeustieteen	wet	oikeus#tiede	wet	N;GEN;SG	N;SG
standard	standaard	standard	standaard	N;NOM;SG	N;SG
kehittyminen	evolusie	kehittyminen	evolusie	N;NOM;SG	N;SG
salaisuus	geheim	salaisuus	heim	N;NOM;SG	N;SG
salaisuus	sekuriteit	salaisuus	sekuriteit	N;NOM;SG	N;SG
kansalaisten	landsburgers	kansalainen	landsburger	N;GEN;PL	N;PL
kansalaisten	burgers	kansalainen	burger	N;GEN;PL	N;PL
korjattu	reggemaak	korjata	regmaak	V;NOM;SG;V.PTCP;PASS	V;PST;V.PTCP
korjattu	reggestel	korjata	regstel	V;NOM;SG;V.PTCP;PASS	V;PST;V.PTCP
korjattu	korrigeer	korjata	korrigeer	V;NOM;SG;V.PTCP;PASS	V;PRS
erinomainen	uitstekende	erinomainen	uitstek	ADJ;NOM;SG	ADJ;NOM
valokuva	foto	valo#kuva	foto	N;NOM;SG	N;SG
tulo	inkomste	tulo	inkomste	N;NOM;SG	N;SG
erot	verskille	ero	verskil	N;NOM;PL	N;PL
yhdistetyn	gekombineer	yhdistää	kombineer	V;GEN;SG;V.PTCP;PASS	V;PST;V.PTCP
yhdisteitä	samestellings	yhdiste	samestelling	N;PRT;PL	N;PL
seikkailut	avonture	seikkailu	avonture	N;NOM;PL	N;PL
työntekijöiden	werkers	työ#tekijä	werker	N;GEN;PL	N;PL
työntekijöiden	workers	työ#tekijä	worker	N;GEN;PL	N;PL
työntekijöiden	werknemers	työ#tekijä	werknemer	N;GEN;PL	N;PL
telakka	jaart	telakka	jaart	N;NOM;SG	N;SG
unioni	unie	unioni	unie	N;NOM;SG	N;SG
kirkkojen	kerke	kirkka	kerk	N;GEN;PL	N;PL
vihollisia	vyande	vihollinen	vyand	N;PRT;PL	N;PL
rannoilla	strande	ranta	strand	N;AT+ESS
;PL	N;PL
juhla	viering	juhla	viering	N;NOM;SG	N;SG
erä	rondte	erä	rondte	N;NOM;SG	N;SG
käsittely	hantering	käsittely	hantering	N;NOM;SG	N;SG
käsittely	behandeling	käsittely	behandeling	N;NOM;SG	N;SG
oireyhtymä	sindroom	oire#yhtymä	sindroom	N;NOM;SG	N;SG
järvien	mere	järvi	baie	N;GEN;PL	N;PL
litraa	liter	litra	liter	N;PRT;SG	N;SG
litraa	liter	litra	liter	N;PRT;SG	N;SG
profeetta	profesie	profee	profesie	N;NOM;SG	N;SG
runo	gediggie	runo	gediggie	N;NOM;SG	N;SG
ystäviä	vriende	ystävä	vriend	N;PRT;PL	N;PL
maltan	malta	malttaa	malta	N;GEN;SG	N;SG
vastustaja	teenstander	vastustaja	teenstander	N;NOM;SG	N;SG
syyt	redes	syy	rede	N;NOM;PL	N;PL
syyt	sake	syy	saak	N;NOM;PL	N;PL
syyt	oorsake	syy	oorsaak	N;NOM;PL	N;PL
yhteydet	skakels	yhteys	skakel	N;NOM;PL	N;PL
yhteydet	verbindings	yhteys	verbinding	N;NOM;PL	N;PL
päivät	dae	päivä	dag	N;NOM;PL	N;PL
kulunut	geslaag	kulua	slaag	V;NOM;SG;V.PTCP;ACT	V;PST;V.PTCP
lentokoneet	airplanes	lento#kone	airplane	N;NOM;PL	N;PL
laitteita	toestelle	laite	toestel	N;PRT;PL	N;PL
asetettu	gestel	asettaa	stel	V;NOM;SG;V.PTCP;PASS	V;PST;V.PTCP
asetettu	instel	asettaa	instel	V;NOM;SG;V.PTCP;PASS	V;PRS
asetettu	stel	asettaa	stel	V;NOM;SG;V.PTCP;PASS	V;PRS
ydin	kernel	ydin	kernel	N;NOM;SG	N;SG
kysyä	vra	kysyä	vra	V;SG;NFIN;ACT	V;PRS
tiloja	holdings	tila	holdings	N;PRT;PL	N;PL
tunteita	feelings	tunne	feeling	N;PRT;PL	N;PL
käynnisti	geloop	käynnistää	geloop	V;IND;SG;3;PST;FIN;ACT	V;PST;V.PTCP
käynnisti	geloods	käynnistää	geloods	V;IND;SG;3;PST;FIN;ACT	V;PST;V.PTCP
perusteet	kriteria	peruste	kriterium	N;NOM;PL	N;PL
perusteet	gronde	peruste	grond	N;NOM;PL	N;PL
kestävä	volhoubare	kestävä	volhoubaar	ADJ;NOM;SG	ADJ;NOM
tiedekunnan	fakulteit	tiede#kunta	fakulteit	N;GEN;SG	N;SG
taistelulaiva	oorlogskip	taistelu#laiva	oorlogskip	N;NOM;SG	N;SG
vaarallinen	gevaarlike	vaarallinen	gevaarlik	ADJ;NOM;SG	ADJ;NOM
vaarallinen	gevaarlike	vaarallinen	gevaarlik	ADJ;NOM;SG	ADJ;NOM
pääsy	toegang	pääsy	toegang	N;NOM;SG	N;SG
selkä	agterkant	selkä	agterkant	N;NOM;SG	N;SG
