une	ένας	un	ένας	DET;INDF;FEM;SG	DET;NOM;INDF;MASC;SG
entrer	εισάγετε	entrer	εισάγω	V;NFIN	V;IPFV;IND;PL;2;PRS;FIN;ACT
réseaux	δίκτυα	réseau	δίκτυο	N;MASC;PL	N;NOM;NEUT;PL
édité	επεξεργάστηκε	éditer	επεξεργώ	V;MASC;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
prit	πήρε	prendre	παίρνω	V;IND;SG;3;PST;FIN	V;PFV;IND;SG;3;PST;FIN;ACT
duché	δουκάτο	duché	δούκατος	N;MASC;SG	N;NOM;NEUT;SG
hameau	άμλετ	hameau	άμλετ	N;MASC;SG	N;NOM;FEM;SG
alliés	συμμάχους	allié	σύμμαχος	N;MASC;PL	N;ACC;MASC;PL
alliés	σύμμαχοι	allié	σύμμαχος	N;MASC;PL	N;NOM;MASC;PL
tentative	προσπάθεια	tentative	προσπάθεια	N;FEM;SG	N;NOM;FEM;SG
tentative	απόπειρα	tentative	απόπειρα	N;FEM;SG	N;NOM;FEM;SG
tentative	απόπειρα	tentative	απόπειρα	N;FEM;SG	N;NOM;FEM;SG
progressivement	σταδιακά	progressivement	σταδιακά	ADV	ADV
progressivement	βαθμιαία	progressivement	βαθμιαίος	ADV	ADV
progressivement	σταδιακά	progressivement	σταδιακά	ADV	ADV
progressivement	προοδευτικά	progressivement	προοδευτικά	ADV	ADV
dragon	δράκο	dragon	δράκο	N;MASC;SG	N;NOM;NEUT;SG
dragon	δράκος	dragon	δράκος	N;MASC;SG	N;NOM;MASC;SG
canons	κανόνια	canon	κανόνι	N;MASC;PL	N;NOM;NEUT;PL
canons	όπλα	canon	όπλο	N;MASC;PL	N;NOM;NEUT;PL
canons	οπλα	canon	οπλά	N;MASC;PL	N;NOM;NEUT;PL
canons	κανόνια	canon	κανόνι	N;MASC;PL	N;NOM;NEUT;PL
vandalisme	βανδαλισμό	vandalisme	βανδαλισμός	N;MASC;SG	N;ACC;MASC;SG
difficultés	δυσκολίες	difficulté	δυσκολία	N;FEM;PL	N;NOM;FEM;PL
difficultés	δυσχέρειες	difficulté	δυσχέρεια	N;FEM;PL	N;NOM;FEM;PL
difficultés	δυσκολίες	difficulté	δυσκολία	N;FEM;PL	N;NOM;FEM;PL
difficultés	δυσχέρειες	difficulté	δυσχέρεια	N;FEM;PL	N;NOM;FEM;PL
religieuses	θρησκευτικές	religieux	θρησκευτικός	ADJ;FEM;PL	ADJ;NOM;FEM;PL
religieuses	καλόγριες	religieux	καλόγριος	ADJ;FEM;PL	ADJ;NOM;FEM;PL
penser	σκέψου	penser	σκέψο	V;NFIN	V;IPFV;IND;SG;1;PRS;FIN;ACT
penser	σκεφτείτε	penser	σκέφτομαι	V;NFIN	V;PFV;IMP;PL;2;FIN;PASS
tableaux	τραπέζια	tableau	τραπέζιος	N;MASC;PL	N;NOM;NEUT;PL
tableaux	πίνακες	tableau	πίνακα	N;MASC;PL	N;NOM;MASC;PL
tableaux	πίνακες	tableau	πίνακα	N;MASC;PL	N;NOM;MASC;PL
personnelle	προσωπική	personnel	προσωπικός	ADJ;FEM;SG	ADJ;NOM;FEM;SG
personnelle	προσωπικός	personnel	προσωπικός	ADJ;FEM;SG	ADJ;NOM;MASC;SG
vaisseau	διαστημόπλοιο	vaisseau	διαστημόπλοιος	N;MASC;SG	N;NOM;NEUT;SG
vaisseau	σκάφος	vaisseau	σκάφος	N;MASC;SG	N;NOM;NEUT;SG
vaisseau	αγγείο	vaisseau	αγγείο	N;MASC;SG	N;NOM;NEUT;SG
vaisseau	πλοίο	vaisseau	πλοίο	N;MASC;SG	N;NOM;NEUT;SG
vaisseau	δοχείο	vaisseau	δοχείο	N;MASC;SG	N;NOM;NEUT;SG
vaisseau	σκάφος	vaisseau	σκάφος	N;MASC;SG	N;NOM;NEUT;SG
vaisseau	καράβι	vaisseau	καράβι	N;MASC;SG	N;NOM;NEUT;SG
vaisseau	πλοίο	vaisseau	πλοίο	N;MASC;SG	N;NOM;NEUT;SG
vaisseau	διαστημόπλοιο	vaisseau	διαστημόπλοιος	N;MASC;SG	N;NOM;NEUT;SG
autrefois	παλαιότερα	autrefois	παλιά	ADV	ADV;CMPR
café	καφέ	café	καφένας	N;MASC;SG	N;NOM;NEUT;SG
café	καφε	café	καφε	N;MASC;SG	N;NOM;NEUT;SG
café	καφές	café	καφής	N;MASC;SG	N;NOM;MASC;SG
café	καφετέρια	café	καφετέρια	N;MASC;SG	N;NOM;NEUT;SG
café	καφενείο	café	καφενείο	N;MASC;SG	N;NOM;NEUT;SG
cher	αγαπητή	cher	αγαπητός	ADJ;MASC;SG	ADJ;NOM;FEM;SG
inscription	επιγραφή	inscription	επιγραφή	N;FEM;SG	N;NOM;FEM;SG
inscription	καταχώριση	inscription	καταχώριση	N;FEM;SG	N;ACC;FEM;SG
inscription	καταχώρηση	inscription	καταχώρηση	N;FEM;SG	N;ACC;FEM;SG
inscription	καταχώρισης	inscription	καταχώριση	N;FEM;SG	N;GEN;FEM;SG
inscription	καταγραφή	inscription	καταγραφή	N;FEM;SG	N;ACC;FEM;SG
inscription	εγγραφή	inscription	εγγραφή	N;FEM;SG	N;NOM;FEM;SG
confiance	εμπιστοσύνη	confiance	εμπιστοσύνη	N;FEM;SG	N;ACC;FEM;SG
confiance	αυτοπεποίθηση	confiance	αυτοπεποίθηση	N;FEM;SG	N;ACC;FEM;SG
confiance	εμπιστοσύνη	confiance	εμπιστοσύνη	N;FEM;SG	N;ACC;FEM;SG
propriétés	ιδιότητες	propriété	ιδιότητα	N;FEM;PL	N;NOM;FEM;PL
propriétés	ακίνητα	propriété	ακίνητος	N;FEM;PL	N;NOM;NEUT;PL
polonaise	πολωνική	polonais	πολωνικός	ADJ;FEM;SG	ADJ;NOM;FEM;SG
polonaise	πολωνικό	polonais	πολωνικός	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
polonaise	πολωνός	polonais	πολωνός	ADJ;FEM;SG	ADJ;NOM;MASC;SG
aventures	περιπέτειες	aventure	περιπέτεια	N;FEM;PL	N;NOM;FEM;PL
instruments	όργανα	instrument	όργανο	N;MASC;PL	N;NOM;NEUT;PL
instruments	μέσων	instrument	μέσο	N;MASC;PL	N;GEN;NEUT;PL
départements	τμήματα	département	τμήμα	N;MASC;PL	N;NOM;NEUT;PL
onze	έντεκα	onze	έντεκα	NUM	NUM;NOM;NEUT;PL
moteurs	μηχανές	moteur	μηχανής	N;MASC;PL	N;NOM;FEM;PL
moteurs	κινητήρες	moteur	κινητήρας	N;MASC;PL	N;NOM;MASC;PL
pratiques	πρακτικές	pratique	πρακτική	N;FEM;PL	N;NOM;FEM;PL
prévu	προγραμματισμένος	prévoir	προγραμματισμένος	V;MASC;SG;PST;V.PTCP	V;PFV;NOM;MASC;SG;V.PTCP;PASS
prévu	προγραμματισμένη	prévoir	προγραμματίζω	V;MASC;SG;PST;V.PTCP	V;PFV;NOM;FEM;SG;V.PTCP;PASS
prévu	προγραμματισμένο	prévoir	προγραμματίζω	V;MASC;SG;PST;V.PTCP	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
prévu	σχεδιασμένο	prévoir	σχεδιάζω	V;MASC;SG;PST;V.PTCP	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
prévu	προγραμματισμένο	prévoir	προγραμματίζω	V;MASC;SG;PST;V.PTCP	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
prévu	σχεδιάσει	prévoir	σχεδιάζω	V;MASC;SG;PST;V.PTCP	V;PFV;NFIN;ACT
prévu	προγραμματισμένη	prévoir	προγραμματίζω	V;MASC;SG;PST;V.PTCP	V;PFV;NOM;FEM;SG;V.PTCP;PASS
procédure	διαδικασία	procédure	διαδικασία	N;FEM;SG	N;NOM;FEM;SG
pleine	πλήρη	plein	πλήρης	ADJ;FEM;SG	ADJ;NOM;FEM;SG
pleine	πλήρης	plein	πλήρης	ADJ;FEM;SG	ADJ;NOM;FEM;SG
dimensions	διαστάσεις	dimension	διάσταση	N;FEM;PL	N;NOM;FEM;PL
quart	τρίμηνο	quart	τρίμηνο	N;MASC;SG	N;NOM;NEUT;SG
pertes	απώλειες	perte	απώλεια	N;FEM;PL	N;NOM;FEM;PL
pertes	απώλειες	perte	απώλεια	N;FEM;PL	N;NOM;FEM;PL
pertes	ήττες	perte	ήττα	N;FEM;PL	N;NOM;FEM;PL
pertes	ζημίες	perte	ζημία	N;FEM;PL	N;NOM;FEM;PL
pertes	απώλειες	perte	απώλεια	N;FEM;PL	N;NOM;FEM;PL
ajoute	προσθέτει	ajouter	προσθέτω	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
document	έγγραφο	document	έγγραφο	N;MASC;SG	N;NOM;NEUT;SG
augmentation	αύξηση	augmentation	αύξηση	N;FEM;SG	N;NOM;FEM;SG
limites	περιορισμούς	limite	περιορισμός	N;FEM;PL	N;ACC;MASC;PL
limites	περιορισμοί	limite	περιορισμός	N;FEM;PL	N;NOM;MASC;PL
limites	όρια	limite	όριο	N;FEM;PL	N;NOM;NEUT;PL
limites	όρια	limite	όριο	N;FEM;PL	N;NOM;NEUT;PL
limites	όρια	limite	όριο	N;FEM;PL	N;NOM;NEUT;PL
qualification	προσόν	qualification	προσόν	N;FEM;SG	N;NOM;NEUT;SG
condamné	καταδικάστηκε	condamner	καταδικάζω	V;MASC;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
condamné	καταδικασμένος	condamner	καταδικασμένος	V;MASC;SG;PST;V.PTCP	V;PFV;NOM;MASC;SG;V.PTCP;PASS
condamné	καταδικαστεί	condamner	καταδικάζω	V;MASC;SG;PST;V.PTCP	V;PFV;NFIN;PASS
condamné	καταδίκασε	condamner	καταδικάζω	V;MASC;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
condamné	καταδικάστηκε	condamner	καταδικάζω	V;MASC;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
condamné	καταδικασμένη	condamner	καταδικάζω	V;MASC;SG;PST;V.PTCP	V;PFV;NOM;FEM;SG;V.PTCP;PASS
condamné	καταδικάστηκε	condamner	καταδικάζω	V;MASC;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
condamné	καταδικασμένος	condamner	καταδικασμένος	V;MASC;SG;PST;V.PTCP	V;PFV;NOM;MASC;SG;V.PTCP;PASS
condamné	καταδίκασε	condamner	καταδικάζω	V;MASC;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
oncle	θείος	oncle	θείος	N;MASC;SG	N;NOM;MASC;SG
conservé	διατηρηθεί	conserver	διατηρώ	V;MASC;SG;PST;V.PTCP	V;PFV;NFIN;PASS
génie	ιδιοφυΐα	génie	ιδιοφυΐα	N;MASC;SG	N;NOM;FEM;SG
génie	μεγαλοφυία	génie	μεγαλοφυία	N;MASC;SG	N;NOM;FEM;SG
génie	ιδιοφυία	génie	ιδιοφυία	N;MASC;SG	N;NOM;FEM;SG
génie	διάνοια	génie	διάνοια	N;MASC;SG	N;NOM;FEM;SG
génie	μηχανοστάσιο	génie	μηχανοστάσιο	N;MASC;SG	N;NOM;NEUT;SG
génie	τζίνι	génie	τζίνι	N;MASC;SG	N;NOM;NEUT;SG
voitures	αμάξια	voiture	αμάξι	N;FEM;PL	N;NOM;NEUT;PL
voitures	αυτοκίνητα	voiture	αυτοκίνητο	N;FEM;PL	N;NOM;NEUT;PL
contemporaine	σύγχρονος	contemporain	σύγχρονος	ADJ;FEM;SG	ADJ;NOM;MASC;SG
contemporaine	σύγχρονο	contemporain	σύγχρονο	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
contemporaine	σύγχρονη	contemporain	σύγχρονος	ADJ;FEM;SG	ADJ;NOM;FEM;SG
démocrate	δημοκράτης	démocrate	δημοκράτης	N;MASC;SG	N;NOM;MASC;SG
plage	παραλία	plage	παραλία	N;FEM;SG	N;NOM;FEM;SG
plage	παραλια	plage	παράλια	N;FEM;SG	N;NOM;FEM;SG
drame	δράμα	drame	δράμα	N;MASC;SG	N;NOM;NEUT;SG
drame	τραγωδία	drame	τραγωδία	N;MASC;SG	N;ACC;FEM;SG
entretien	συντήρησης	entretien	συντήρηση	N;MASC;SG	N;GEN;FEM;SG
entretien	συντήρηση	entretien	συντήρηση	N;MASC;SG	N;NOM;FEM;SG
entretien	διατήρηση	entretien	διατήρηση	N;MASC;SG	N;ACC;FEM;SG
entretien	συνέντευξη	entretien	συνέντευξη	N;MASC;SG	N;ACC;FEM;SG
vide	κενή	vide	κενός	ADJ;MASC;SG	ADJ;NOM;FEM;SG
vide	κενή	vide	κενός	ADJ;MASC;SG	ADJ;NOM;FEM;SG
vide	κενός	vide	κενός	ADJ;MASC;SG	ADJ;NOM;MASC;SG
accepte	δέχεται	accepter	δέχομαι	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;PASS
accepte	αποδέχεται	accepter	αποδέχομαι	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;PASS
saints	άγιοι	saint	άγιος	ADJ;MASC;PL	ADJ;NOM;MASC;PL
chiffre	ψηφίο	chiffre	ψηφίο	N;MASC;SG	N;NOM;NEUT;SG
chiffre	σιφρ	chiffre	σιφρ	N;MASC;SG	N
chiffre	σχήμα	chiffre	σχήμα	N;MASC;SG	N;NOM;NEUT;SG
canon	κανόνι	canon	κανόνι	N;MASC;SG	N;NOM;NEUT;SG
canon	βαρέλι	canon	βαρέλι	N;MASC;SG	N;NOM;NEUT;SG
collections	συλλογές	collection	συλλογή	N;FEM;PL	N;NOM;FEM;PL
active	δραστική	actif	δραστικός	ADJ;FEM;SG	ADJ;NOM;FEM;SG
active	ενεργός	actif	ενεργός	ADJ;FEM;SG	ADJ;NOM;MASC;SG
active	ενεργή	actif	ενεργή	ADJ;FEM;SG	ADJ;NOM;FEM;SG
organisée	οργανωμένο	organiser	οργανωμένος	V;FEM;SG;PST;V.PTCP	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
organisée	οργανωμένη	organiser	οργανωμένος	V;FEM;SG;PST;V.PTCP	V;PFV;NOM;FEM;SG;V.PTCP;PASS
organisée	οργανωμένου	organiser	οργανωμένος	V;FEM;SG;PST;V.PTCP	V;PFV;GEN;NEUT;SG;V.PTCP;PASS
organisée	οργανωμένη	organiser	οργανωμένος	V;FEM;SG;PST;V.PTCP	V;PFV;NOM;FEM;SG;V.PTCP;PASS
organisée	οργανωμένο	organiser	οργανωμένος	V;FEM;SG;PST;V.PTCP	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
initiale	αρχική	initial	αρχικός	ADJ;FEM;SG	ADJ;NOM;FEM;SG
initiale	αρχικός	initial	αρχικός	ADJ;FEM;SG	ADJ;NOM;MASC;SG
initiale	αρχικό	initial	αρχικός	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
sculpture	γλυπτό	sculpture	γλυπτό	N;FEM;SG	N;NOM;NEUT;SG
chance	ευκαιρία	chance	ευκαιρία	N;FEM;SG	N;ACC;FEM;SG
chance	τσανς	chance	τσανς	N;FEM;SG	N
chance	τύχη	chance	τύχη	N;FEM;SG	N;ACC;FEM;SG
attendre	περιμένω	attendre	περιμένω	V;NFIN	V;IPFV;IND;SG;1;PRS;FIN;ACT
attendre	περιμένοντας	attendre	περιμένω	V;NFIN	V;IPFV;V.CVB;ACT
attendre	περιμένει	attendre	περιμένω	V;NFIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
attendre	περίμενε	attendre	περίμενο	V;NFIN	V;IPFV;IND;SG;3;PST;FIN;ACT
attendre	περιμένετε	attendre	περιμένω	V;NFIN	V;IPFV;IND;PL;2;PRS;FIN;ACT
destruction	καταστροφή	destruction	καταστροφή	N;FEM;SG	N;ACC;FEM;SG
enregistrement	εγγραφή	enregistrement	εγγραφή	N;MASC;SG	N;NOM;FEM;SG
enregistrement	καταγραφή	enregistrement	καταγραφή	N;MASC;SG	N;ACC;FEM;SG
enregistrement	ηχογράφηση	enregistrement	ηχογράφηση	N;MASC;SG	N;ACC;FEM;SG
enregistrement	καταχώριση	enregistrement	καταχώριση	N;MASC;SG	N;ACC;FEM;SG
enregistrement	καταχώρηση	enregistrement	καταχώρηση	N;MASC;SG	N;ACC;FEM;SG
enregistrement	καταχώρισης	enregistrement	καταχώριση	N;MASC;SG	N;GEN;FEM;SG
enregistrement	καταγραφή	enregistrement	καταγραφή	N;MASC;SG	N;ACC;FEM;SG
enregistrement	εγγραφή	enregistrement	εγγραφή	N;MASC;SG	N;NOM;FEM;SG
quotidien	καθημερινή	quotidien	καθημερινός	ADJ;MASC;SG	ADJ;NOM;FEM;SG
quotidien	ημερήσια	quotidien	ημερήσιος	ADJ;MASC;SG	ADJ;NOM;FEM;SG
quotidien	καθημερινή	quotidien	καθημερινός	ADJ;MASC;SG	ADJ;NOM;FEM;SG
leader	ηγέτης	leader	ηγέτης	N;MASC;SG	N;NOM;MASC;SG
leader	αρχηγός	leader	αρχηγός	N;MASC;SG	N;NOM;MASC;SG
trafic	κίνηση	trafic	κίνηση	N;MASC;SG	N;ACC;FEM;SG
trafic	κυκλοφορία	trafic	κυκλοφορία	N;MASC;SG	N;ACC;FEM;SG
trafic	διακίνηση	trafic	διακίνηση	N;MASC;SG	N;ACC;FEM;SG
trafic	εμπορία	trafic	εμπορία	N;MASC;SG	N;NOM;FEM;SG
auto	αυτόματο	auto	αύτομα	N;MASC;SG	N;NOM;NEUT;SG
spécifique	συγκεκριμένος	spécifique	συγκεκριμένος	ADJ;MASC;SG	ADJ;NOM;MASC;SG
peau	δέρμα	peau	δέρμα	N;FEM;SG	N;NOM;NEUT;SG
peau	πετσί	peau	πετσί	N;FEM;SG	N;NOM;NEUT;SG
peau	δερμα	peau	δερμα	N;FEM;SG	N;NOM;NEUT;SG
duo	ντουέτο	duo	ντούω	N;MASC;SG	N;NOM;NEUT;SG
duo	ντουέτο	duo	ντούω	N;MASC;SG	N;NOM;NEUT;SG
duo	δίδυμο	duo	δίδυμο	N;MASC;SG	N;NOM;MASC;SG
espaces	χώροι	espace	χώρος	N;MASC;PL	N;NOM;MASC;PL
espaces	χώρους	espace	χώρος	N;MASC;PL	N;ACC;MASC;PL
impossible	αδύνατο	impossible	άδυνατος	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
impossible	αδύνατη	impossible	αδύνατος	ADJ;MASC;SG	ADJ;NOM;FEM;SG
vieille	παλιό	vieux	παλιός	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
vieille	παλαιό	vieux	παλιός	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
incendie	φωτιά	incendie	φωτιό	N;MASC;SG	N;ACC;FEM;SG
incendie	πυρ	incendie	πυρ	N;MASC;SG	N;NOM;NEUT;SG
incendie	φωτια	incendie	φωτι	N;MASC;SG	N;NOM;FEM;SG
incendie	πυρκαγιά	incendie	πυρκαγιά	N;MASC;SG	N;NOM;FEM;SG
acide	οξύ	acide	οξύ	N;MASC;SG	N;NOM;NEUT;SG
poule	κοτόπουλο	poule	κοτόπουλο	N;FEM;SG	N;NOM;NEUT;SG
succession	διαδοχή	succession	διαδοχή	N;FEM;SG	N;NOM;FEM;SG
technologie	τεχνολογία	technologie	τεχνολογία	N;FEM;SG	N;NOM;FEM;SG
intègre	ενσωματώνει	intégrer	ενσωματώνω	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
utile	χρήσιμο	utile	χρήσιμο	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
utile	χρήσιμη	utile	χρήσιμος	ADJ;MASC;SG	ADJ;NOM;FEM;SG
utile	χρήσιμος	utile	χρήσιμος	ADJ;MASC;SG	ADJ;NOM;MASC;SG
utile	χρήσιμο	utile	χρήσιμο	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
utile	χρήσιμη	utile	χρήσιμος	ADJ;MASC;SG	ADJ;NOM;FEM;SG
saut	άλμα	saut	άλμα	N;MASC;SG	N;NOM;NEUT;SG
saut	παράλειψη	saut	παράλειψη	N;MASC;SG	N;ACC;FEM;SG
saut	σκιπ	saut	σκιπ	N;MASC;SG	N
saut	άλμα	saut	άλμα	N;MASC;SG	N;NOM;NEUT;SG
pré	λιβάδι	pré	λιβάδι	N;MASC;SG	N;NOM;NEUT;SG
enceinte	έγκυος	enceinte	έγκυος	N;FEM;SG	N;NOM;MASC;SG
enceinte	καταλύματος	enceinte	κάταλυμα	N;FEM;SG	N;GEN;NEUT;SG
enceinte	κατάλυμα	enceinte	κατάλυμα	N;FEM;SG	N;NOM;NEUT;SG
conservation	διατήρηση	conservation	διατήρηση	N;FEM;SG	N;ACC;FEM;SG
conservation	διαφύλαξη	conservation	διαφύλαξη	N;FEM;SG	N;ACC;FEM;SG
conservation	διατήρηση	conservation	διατήρηση	N;FEM;SG	N;ACC;FEM;SG
régulière	τακτική	régulier	τακτικός	ADJ;FEM;SG	ADJ;NOM;FEM;SG
régulière	κανονική	régulier	κανονικός	ADJ;FEM;SG	ADJ;NOM;FEM;SG
régulière	κανονικός	régulier	κανονικός	ADJ;FEM;SG	ADJ;NOM;MASC;SG
régulière	κανονικό	régulier	κανονικός	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
centres	κέντρων	centre	κέντρο	N;MASC;PL	N;GEN;NEUT;PL
centres	κέντρα	centre	κέντρο	N;MASC;PL	N;NOM;NEUT;PL
affluent	παραπόταμος	affluent	παραπόταμος	N;MASC;SG	N;NOM;MASC;SG
ministres	υπουργών	ministre	υπουργός	N;MASC;PL	N;GEN;MASC;PL
ministres	υπουργοί	ministre	υπουργός	N;MASC;PL	N;NOM;MASC;PL
ministres	υπουργούς	ministre	υπουργός	N;MASC;PL	N;ACC;MASC;PL
sociaux	κοινωνικές	social	κοινωνικός	ADJ;MASC;PL	ADJ;NOM;FEM;PL
clairement	ξεκάθαρα	clairement	ξεκάθαρα	ADV	ADV
clairement	σαφώς	clairement	σαφώς	ADV	ADV
urbain	αστική	urbain	αστικός	ADJ;MASC;SG	ADJ;NOM;FEM;SG
urbain	αστικός	urbain	αστικός	ADJ;MASC;SG	ADJ;NOM;MASC;SG
urbain	αστικό	urbain	αστικός	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
préfet	νομάρχης	préfet	νομάρχης	N;MASC;SG	N;NOM;MASC;SG
essentiel	απαραίτητος	essentiel	απαραίτητος	ADJ;MASC;SG	ADJ;NOM;MASC;SG
essentiel	ουσιώδης	essentiel	ουσιώδης	ADJ;MASC;SG	ADJ;NOM;FEM;SG
essentiel	απαραίτητο	essentiel	απαραίτητος	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
assure	διασφαλίζει	assurer	διασφαλίζω	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
assure	εξασφαλίζει	assurer	εξασφαλίζω	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
laboratoire	εργαστήριο	laboratoire	εργαστήριο	N;MASC;SG	N;NOM;NEUT;SG
laboratoire	εργαστήριο	laboratoire	εργαστήριο	N;MASC;SG	N;NOM;NEUT;SG
distingue	διακρίνει	distinguer	διακρίνω	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
primaire	δημοτικό	primaire	δημοτικός	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
primaire	πρωτοβάθμια	primaire	πρωτοβάθμιος	ADJ;MASC;SG	ADJ;NOM;FEM;SG
équipage	πλήρωμα	équipage	πλήρωμα	N;MASC;SG	N;NOM;NEUT;SG
tuer	σκοτώσει	tuer	σκοτώνω	V;NFIN	V;PFV;NFIN;ACT
tuer	σκότωσε	tuer	σκοτώνω	V;NFIN	V;PFV;IND;SG;3;PST;FIN;ACT
logique	λογική	logique	λογικός	ADJ;FEM;SG	ADJ;NOM;FEM;SG
logique	λογικό	logique	λογικός	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
logique	λογική	logique	λογικός	ADJ;FEM;SG	ADJ;NOM;FEM;SG
adapté	προσαρμοστεί	adapter	προσαρμόζω	V;MASC;SG;PST;V.PTCP	V;PFV;NFIN;PASS
adapté	προσαρμοσμένη	adapter	προσαρμόζω	V;MASC;SG;PST;V.PTCP	V;PFV;NOM;FEM;SG;V.PTCP;PASS
adapté	προσαρμοσμένο	adapter	προσαρμόζω	V;MASC;SG;PST;V.PTCP	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
orgue	όργανο	orgue	όργανο	N;MASC;SG	N;NOM;NEUT;SG
bulletin	δελτίο	bulletin	δελτίο	N;MASC;SG	N;NOM;NEUT;SG
impression	αποτύπωμα	impression	αποτύπωμα	N;FEM;SG	N;NOM;NEUT;SG
impression	εκτύπωση	impression	εκτύπωση	N;FEM;SG	N;NOM;FEM;SG
impression	εντύπωση	impression	εντύπωση	N;FEM;SG	N;NOM;FEM;SG
impression	εκτύπωση	impression	εκτύπωση	N;FEM;SG	N;NOM;FEM;SG
dépend	εξαρτάται	dépendre	εξαρτώ	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;PASS
quasi	σχεδόν	quasi	σχεδόν	ADV	ADV
quasi	σχεδον	quasi	σχεδον	ADV	ADV
conséquence	συνέπεια	conséquence	συνέπεια	N;FEM;SG	N;ACC;FEM;SG
visible	ορατή	visible	ορατός	ADJ;MASC;SG	ADJ;NOM;FEM;SG
visible	ορατός	visible	ορατός	ADJ;MASC;SG	ADJ;NOM;MASC;SG
souris	ποντικάκι	souris	ποντικάκι	N;FEM;SG	N;NOM;NEUT;SG
souris	μάους	souris	μάος	N;FEM;SG	N;NOM;NEUT;SG
souris	ποντίκι	souris	ποντίκι	N;FEM;SG	N;NOM;NEUT;SG
photographe	φωτογράφος	photographe	φωτογράφος	N;MASC;SG	N;NOM;MASC;SG
autoroute	αυτοκινητόδρομος	autoroute	αυτοκινητόδρομος	N;FEM;SG	N;NOM;MASC;SG
autoroute	αυτοκινητόδρομο	autoroute	αυτοκινητόδρομος	N;FEM;SG	N;NOM;MASC;SG
autoroute	αυτοκινητόδρομος	autoroute	αυτοκινητόδρομος	N;FEM;SG	N;NOM;MASC;SG
autoroute	λεωφόρος	autoroute	λεωφόρος	N;FEM;SG	N;NOM;FEM;SG
autoroute	αυτοκινητόδρομο	autoroute	αυτοκινητόδρομος	N;FEM;SG	N;NOM;MASC;SG
ponts	γεφυρών	pont	γεφυρός	N;MASC;PL	N;GEN;FEM;PL
ponts	γέφυρες	pont	γέφυρα	N;MASC;PL	N;NOM;FEM;PL
vérité	αλήθεια	vérité	αλήθεια	N;FEM;SG	N;NOM;FEM;SG
quinze	δεκαπέντε	quinze	δεκαπέντε	NUM	NUM;NOM;NEUT;PL
