den	den	den	den	PRO;DEF;MASC+FEM;SG	PRO;ACC;MASC+FEM;SG;3
förstå	forstået	förstå	forstå	V;IMP;FIN;ACT	V;INDF;SG;PST;V.PTCP
strider	kampe	strid	kamp	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
racing	ræs	racing	ræs	N;NOM;INDF;MASC+FEM;SG	N;INDF;NEUT;SG
racing	racerløb	racing	racerløb	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
racing	væddeløb	racing	væddeløb	N;NOM;INDF;MASC+FEM;SG	N;INDF;NEUT;SG
racing	kapsejlads	racing	kapsejlads	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
äktenskapet	ægteskabet	äktenskap	ægteskab	N;NOM;DEF;NEUT;SG	N;DEF;NEUT;SG
stiftelsen	instituttet	stiftelse	institut	N;NOM;DEF;MASC+FEM;SG	N;DEF;NEUT;SG
mord	drab	mord	drab	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;SG
mord	mord	mord	mord	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;SG
mord	mord	mord	mord	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;SG
naturen	naturen	natur	natur	N;NOM;DEF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
enkla	simple	enkel	simpel	ADJ;NOM;PL	ADJ;PL
enkla	simpelt	enkel	simpel	ADJ;NOM;PL	ADJ
singlar	singler	singla	singel	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
resulterade	resulteret	resultera	resultere	V;IND;PST;FIN;ACT	V;INDF;SG;PST;V.PTCP
resulterade	resulterede	resultera	resultere	V;IND;PST;FIN;ACT	V;IND;PST;FIN;ACT
latinska	latinske	latinsk	latinsk	ADJ;NOM;PL	ADJ;PL
quercus	quercus	quercus	quercus	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
korrekt	nøjagtig	korrekt	nøjagtig	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;INDF;MASC+FEM;SG
korrekt	korrekt	korrekt	korrekt	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;INDF;SG
korrekt	korrekt	korrekt	korrekt	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;INDF;SG
korrekt	korrekt	korrekt	korrekt	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;INDF;SG
betala	betale	betala	betale	V;IMP;FIN;ACT	V;NFIN;ACT
law	jura	law	jura	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
law	lovgivning	law	lovgivning	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
law	lov	law	lov	N;NOM;INDF;MASC+FEM;SG	N
stjärnor	stjerner	stjärna	stjerne	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
människa	menneske	människa	menneske	N;NOM;INDF;MASC+FEM;SG	N;INDF;NEUT;SG
scen	scene	scen	scene	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
scen	etape	scen	etape	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
scen	stadie	scen	stadie	N;NOM;INDF;MASC+FEM;SG	N;INDF;NEUT;SG
scen	stage	scen	stage	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
scen	fase	scen	fase	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
bit	bid	bit	bid	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
bit	brik	bit	brik	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
bit	stykke	bit	stykke	N;NOM;INDF;MASC+FEM;SG	N;INDF;NEUT;SG
bredd	bredde	bredd	bredde	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
rothschild	rothschild	rothschild	rothschild	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
bevis	bevis	bevis	bevis	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;SG
bevis	bevis	bevis	bevis	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;SG
bevis	bevismateriale	bevis	bevismateriale	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;SG
skådespelerska	skuespiller	skådespelersk	skuespiller	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
skådespelerska	skuespillerinde	skådespelersk	skuespillerinde	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
litterära	litterære	litterär	litterære	ADJ;NOM;PL	ADJ;PL
aedes	aedes	aede	aeden	V;FIN;PASS	V;PRS;FIN;PASS
riksdag	parlament	riksdag	parlament	N;NOM;INDF;MASC+FEM;SG	N;INDF;NEUT;SG
fokus	fokusering	fokus	fokusering	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
fokus	fokus	fokus	fokus	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;SG
fokus	focus	fokus	focus	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
perspektiv	overslag	perspektiv	overslag	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;SG
perspektiv	perspektiv	perspektiv	perspektiv	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;SG
skador	skader	skada	skade	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
skador	skader	skada	skade	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
skador	skader	skada	skade	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
skador	kvæstelser	skada	kvæstelse	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
skador	skader	skada	skade	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
skador	personskader	skada	personskade	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
skulptör	billedhugger	skulptör	billedhugger	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
mala	slibe	mala	slibe	V;IMP;FIN;ACT	V;NFIN;ACT
handlingar	dokumenter	handling	dokument	N;NOM;INDF;MASC+FEM;PL	N;INDF;NEUT;PL
klubbar	klubber	klubb	klub	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
klubbar	natklubber	klubb	natklub	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
klubbar	køller	klubb	kølle	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
uppfattning	opfattelse	uppfattning	opfattelse	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
bretagne	bretagne	bretagne	bretagen	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
åtgärder	foranstaltninger	åtgärd	foranstaltning	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
åtgärder	forholdsregler	åtgärd	forholdsregel	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
åtgärder	foranstaltninger	åtgärd	foranstaltning	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
åtgärder	handlinger	åtgärd	handling	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
åtgärder	foranstaltninger	åtgärd	foranstaltning	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
åtgärder	aktioner	åtgärd	aktion	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
passerar	krydser	passera	krydse	V;IND;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
passerar	krydse	passera	krydse	V;IND;PRS;FIN;ACT	V;NFIN;ACT
passerar	passerer	passera	passere	V;IND;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
passerar	forbipasserende	passera	forbipassere	V;IND;PRS;FIN;ACT	V;PRS;V.PTCP
passerar	passerer	passera	passere	V;IND;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
niedersachsen	niedersachsen	niedersachs	niedersachse	N;NOM;DEF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
force	kraft	force	kraft	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
gods	gods	god	gods	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;SG
gods	last	god	last	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
gods	fragt	god	fringe	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
gods	gods	god	gods	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;SG
gods	gods	god	gods	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;SG
gods	fragt	god	fringe	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
arkiv	depot	arkiv	depot	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;SG
arkiv	arkiv	arkiv	arkiv	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;SG
arkiv	file	arkiv	file	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
arkiv	fil	arkiv	fil	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
arkiv	arkiv	arkiv	arkiv	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;SG
behåll	bevar	behålla	bevare	V;IMP;FIN;ACT	V;IMP
hävdar	hævder	hävda	hævde	V;IND;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
knappt	næppe	knappt	næppe	ADV	ADV
verkställande	udøvende	verkställande	udøvende	ADJ;NOM;PRS;V.PTCP	ADJ
sjunger	synger	sjunga	synge	V;IND;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
sjunger	synger	sjunga	synge	V;IND;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
sjunger	synge	sjunga	synge	V;IND;PRS;FIN;ACT	V;NFIN;ACT
sjunger	syngende	sjunga	synge	V;IND;PRS;FIN;ACT	V;PRS;V.PTCP
ström	bæk	ström	bæk	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
ström	strøm	ström	strøm	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
fristående	selvstændig	fristående	selvstændig	ADJ;NOM;PRS;V.PTCP	ADJ;INDF;MASC+FEM;SG
fristående	selvstændigt	fristående	selvstændigt	ADJ;NOM;PRS;V.PTCP	ADJ;INDF;NEUT;SG
fristående	uafhængig	fristående	uafhængig	ADJ;NOM;PRS;V.PTCP	ADJ;INDF;MASC+FEM;SG
fristående	uafhængige	fristående	uafhængig	ADJ;NOM;PRS;V.PTCP	ADJ;PL
fristående	selvstændigt	fristående	selvstændigt	ADJ;NOM;PRS;V.PTCP	ADJ;INDF;NEUT;SG
fristående	enkeltstående	fristående	enkeltstående	ADJ;NOM;PRS;V.PTCP	ADJ
blommor	blomster	blomma	blomst	N;NOM;INDF;MASC+FEM;PL	N;INDF;NEUT;PL
minsta	mindste	liten	lille	ADJ;NOM;DEF;RL	ADJ;DEF;RL
målningar	malerier	målning	maleri	N;NOM;INDF;MASC+FEM;PL	N;INDF;NEUT;PL
behövde	påkrævet	behöva	påkræve	V;IND;PST;FIN;ACT	V;INDF;SG;PST;V.PTCP
mclaren	mclaren	mclar	mclar	N;NOM;DEF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
forest	skov	forest	skov	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
administratör	administrator	administratör	administrator	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
administratör	administrator	administratör	administrator	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
administratör	fuldmægtig	administratör	fuldmægtig	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
kvinnan	kvinden	kvinna	kvinde	N;NOM;DEF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
aktuella	løbende	aktuell	løbende	ADJ;NOM;PL	ADJ
aktuella	nuværende	aktuell	nuværende	ADJ;NOM;PL	ADJ
upptäckte	opdagede	upptäcka	opdage	V;IND;PST;FIN;ACT	V;IND;PST;FIN;ACT
upptäckte	opdaget	upptäcka	opdage	V;IND;PST;FIN;ACT	V;INDF;SG;PST;V.PTCP
cyperus	cyperus	cyperus	cyperus	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
konflikt	konflikt	konflikt	konflikt	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
beskrev	beskrevet	beskrev	beskrive	V;IMP;PST;FIN;ACT	V;INDF;SG;PST;V.PTCP
hms	hms	hms	hms	N	N;INDF;NEUT;SG
minister	minister	minister	minist	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
marsh	mose	marsh	mose	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
skogen	skoven	skog	skov	N;NOM;DEF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
skogen	skoven	skog	skov	N;NOM;DEF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
gränser	grænser	gräns	grænse	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
gränser	begrænsninger	gräns	begrænsning	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
gränser	grænseværdier	gräns	grænseværdi	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
gränser	grænser	gräns	grænse	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
gränser	grænser	gräns	grænse	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
gränser	kanter	gräns	kant	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
framgångsrik	vellykket	framgångsrik	vellykket	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;INDF;SG
framgångsrik	succesfuld	framgångsrik	succesfuld	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;INDF;MASC+FEM;SG
framgångsrik	succesrig	framgångsrik	succesrig	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;INDF;MASC+FEM;SG
comté	comté	comté	comté	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
ingenjör	ingeniør	ingenjör	ingeniør	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
sälja	sælge	sälja	sælge	V;IMP;FIN;ACT	V;NFIN;ACT
sälja	sælge	sälja	sælge	V;IMP;FIN;ACT	V;NFIN;ACT
institute	institute	institute	institut	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
institute	institut	institute	institut	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
provence	provence	provence	provence	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
förblev	forblevet	förbleva	forbleve	V;IND;PST;FIN;ACT	V;INDF;SG;PST;V.PTCP
förblev	forblev	förbleva	forblev	V;IND;PST;FIN;ACT	V;IND;PST;FIN;ACT
sjöng	sunget	sjöng	sunge	V;IMP;FIN;ACT	V;INDF;SG;PST;V.PTCP
symbol	symbol	symbol	symbol	N;NOM;INDF;MASC+FEM;SG	N;INDF;NEUT;SG
eit	eit	eit	eit	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
dirigent	dirigent	dirigent	dirigent	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
livsmiljö	levested	livsmiljö	levested	N;NOM;INDF;MASC+FEM;SG	N;INDF;NEUT;SG
livsmiljö	habitat	livsmiljö	habitat	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
eagle	ørn	eagle	ørn	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
medarbetare	arbejdstagere	medarbetare	arbejdstager	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
medarbetare	medarbejdere	medarbetare	medarbejder	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
medarbetare	lønmodtagere	medarbetare	lønmodtager	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
medarbetare	kollegaer	medarbetare	kollega	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
medarbetare	kolleger	medarbetare	kollega	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
julia	julie	juli	julie	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
tänker	tænker	tänka	tænke	V;IND;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
tänker	overvejer	tänka	overveje	V;IND;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
tänker	tænke	tänka	tænke	V;IND;PRS;FIN;ACT	V;NFIN;ACT
komplett	komplet	komplett	komplet	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;INDF;SG
tänka	tænke	tänka	tænke	V;IMP;FIN;ACT	V;NFIN;ACT
undersökningar	undersøgelser	undersökning	undersøgelse	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
undersökningar	undersøgelser	undersökning	undersøgelse	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
undersökningar	meningsmålinger	undersökning	meningsmåling	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
undersökningar	undersøgelser	undersökning	undersøgelse	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
undersökningar	studier	undersökning	studi	N;NOM;INDF;MASC+FEM;PL	N;INDF;NEUT;PL
undersökningar	forespørgsler	undersökning	forespørgsel	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
undersökningar	henvendelser	undersökning	henvendelse	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
undersökningar	undersøgelser	undersökning	undersøgelse	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
hastighet	hastighed	hastighet	hastighed	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
hastighet	fart	hastighet	fart	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
hastighet	hastighed	hastighet	hastighed	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
liberala	liberale	liberal	liberal	ADJ;NOM;PL	ADJ;PL
borg	borg	borg	borg	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
dör	døende	dör	dø	V;IMP;FIN;ACT	V;PRS;V.PTCP
dör	dø	dör	dø	V;IMP;FIN;ACT	V;NFIN;ACT
dör	dø	dör	dø	V;IMP;FIN;ACT	V;NFIN;ACT
tunga	tunge	tung	tung	ADJ;NOM;PL	ADJ;PL
tunga	tunge	tung	tung	ADJ;NOM;PL	ADJ;PL
producerade	fremstillede	producerad	fremstille	V;IND;PST;V.PTCP;ACT	V;IND;PST;FIN;ACT
producerade	fremstillet	producerad	fremstille	V;IND;PST;V.PTCP;ACT	V;INDF;SG;PST;V.PTCP
producerade	produceret	producerad	producere	V;IND;PST;V.PTCP;ACT	V;INDF;SG;PST;V.PTCP
producerade	producerede	producerad	producere	V;IND;PST;V.PTCP;ACT	V;IND;PST;FIN;ACT
individuella	individuelle	individuell	individuel	ADJ;NOM;PL	ADJ;PL
kronan	kronen	krona	kron	N;NOM;DEF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
kronan	kongehuset	krona	kongehus	N;NOM;DEF;MASC+FEM;SG	N;DEF;NEUT;SG
part	fest	part	fest	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
part	part	part	part	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
part	parti	part	parti	N;NOM;INDF;MASC+FEM;SG	N;INDF;NEUT;SG
inriktning	orientering	inriktning	orientering	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
knappast	næppe	knappast	næppe	ADV;RL	ADV
franche	franche	franche	franche	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
mästerskap	beherskelse	mästerskap	beherskelse	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
mästerskap	mesterskab	mästerskap	mesterskab	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;SG
mästerskap	championship	mästerskap	championship	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
lösning	løsning	lösning	løsning	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
lösning	opløsning	lösning	opløsning	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
moon	måne	moon	måne	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
gitarrist	guitarist	gitarrist	guitarist	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
grav	grav	grav	grav	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
grav	gravsted	grav	gravsted	N;NOM;INDF;MASC+FEM;SG	N;INDF;NEUT;SG
grav	grav	grav	grav	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
wiki	wiki	wiki	wiki	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
herre	lord	gärra	lord	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
herre	herre	gärra	herre	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
kontor	kontor	kontor	kontor	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;SG
kontor	embede	kontor	embed	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;SG
alternativt	alternativt	alternativ	alternativt	ADV	ADV
alternativt	alternativt	alternativ	alternativt	ADV	ADV
alternativt	alternativt	alternativ	alternativt	ADV	ADV
alltför	også	alltför	også	ADV	ADV
sekunder	sekunder	sekund	sekunder	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
run	løb	run	løb	N;NOM;INDF;MASC+FEM;SG	N;INDF;NEUT;SG
teknisk	teknisk	teknisk	teknisk	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;INDF;SG
tillfälligt	midlertidigt	tillfällig	midlertidigt	ADV	ADV
tillfälligt	midlertidigt	tillfällig	midlertidigt	ADV	ADV
champions	champions	champions	champions	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
playstation	playstation	playstation	playstation	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
kusin	kusine	kusin	kusin	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
kusin	fætter	kusin	fætter	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
lärde	lært	lära	lære	V;IMP;FIN;ACT	V;INDF;SG;PST;V.PTCP
lärde	undervist	lära	undervist	V;IMP;FIN;ACT	V;INDF;SG;PST;V.PTCP
utvecklats	fremkaldt	utveckla	fremkalde	V;V.CVB;PASS	V;INDF;SG;PST;V.PTCP
utvecklats	udviklede	utveckla	udvikle	V;V.CVB;PASS	V;PL;PST;V.PTCP
utvecklats	udviklet	utveckla	udvikle	V;V.CVB;PASS	V;INDF;SG;PST;V.PTCP
utvecklats	udviklede	utveckla	udvikle	V;V.CVB;PASS	V;PL;PST;V.PTCP
utvecklats	udviklet	utveckla	udvikle	V;V.CVB;PASS	V;INDF;SG;PST;V.PTCP
församlingar	forsamlinger	församling	forsamling	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
församlingar	samlinger	församling	samling	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
påven	paven	påv	pave	N;NOM;DEF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
tiderna	tiderne	tid	tid	N;NOM;DEF;MASC+FEM;PL	N;DEF;MASC+FEM;PL
rötter	rødder	rött	rod	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
cross	kryds	cross	kryds	N;NOM;INDF;MASC+FEM;SG	N;INDF;NEUT;SG
cross	kors	cross	kors	N;NOM;INDF;MASC+FEM;SG	N;INDF;NEUT;SG
modeller	modeller	modell	model	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
elev	elev	elev	elev	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
elev	elev	elev	elev	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
elev	student	elev	student	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
djurgårdens	djurgårdens	djurgård	djurgård	N;GEN;DEF;MASC+FEM;SG	N;GEN;DEF;MASC+FEM;SG
framtida	fremtidig	framtida	fremtidig	ADJ;NOM	ADJ;INDF;MASC+FEM;SG
framtida	fremtidige	framtida	fremtidig	ADJ;NOM	ADJ;PL
tävlar	konkurrerende	tävla	konkurrere	V;IND;PRS;FIN;ACT	V;PRS;V.PTCP
flydde	flygtet	fly	flygte	V;IND;PST;FIN;ACT	V;INDF;SG;PST;V.PTCP
flydde	undsluppet	fly	undsluppe	V;IND;PST;FIN;ACT	V;INDF;SG;PST;V.PTCP
flydde	flygtede	fly	flygte	V;IND;PST;FIN;ACT	V;IND;PST;FIN;ACT
flydde	flygtede	fly	flygte	V;IND;PST;FIN;ACT	V;IND;PST;FIN;ACT
flydde	flygtet	fly	flygte	V;IND;PST;FIN;ACT	V;INDF;SG;PST;V.PTCP
jakt	jagt	jakt	jagt	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
jakt	jagt	jakt	jagt	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
tillverkning	fremstilling	tillverkning	fremstilling	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
tillverkning	produktion	tillverkning	produktion	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
tillverkning	fremstilling	tillverkning	fremstilling	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
tillverkning	fremstilling	tillverkning	fremstilling	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
tillverkning	fremstillingsvirksomhed	tillverkning	fremstillingsvirksomhed	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
tillverkning	fabrikation	tillverkning	fabrikation	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
karriären	karrieren	karriär	karriere	N;NOM;DEF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
beteende	opførsel	beteende	opførsel	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
beteende	adfærd	beteende	adfærd	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
beteende	opførsel	beteende	opførsel	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
beteende	adfærd	beteende	adfærd	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
drar	henleder	dra	henlede	V;IND;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
drar	tegner	dra	tegne	V;IND;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
drar	trækker	dra	trække	V;IND;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
drar	trække	dra	trække	V;IND;PRS;FIN;ACT	V;NFIN;ACT
drar	hiver	dra	hive	V;IND;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
drar	trækker	dra	trække	V;IND;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
drar	hiver	dra	hive	V;IND;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
tjänster	tjenester	tjänst	tjenester	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
tjänster	tjenesteydelser	tjänst	tjenesteydelse	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
