med	so	med	s	ADP	ADP;INS
ökat	zvýšené	öka	zvýšený	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
ingenjör	inžinier	ingenjör	inžinker	N;NOM;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
sälja	predať	sälja	predať	V;IMP;FIN;ACT	V;PFV;POS;NFIN
sälja	predávať	sälja	predávať	V;IMP;FIN;ACT	V;IPFV;POS;NFIN
sälja	predávať	sälja	predávať	V;IMP;FIN;ACT	V;IPFV;POS;NFIN
institute	inštitút	institute	inštitút	N;NOM;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
institute	ústav	institute	ústav	N;NOM;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
provence	provence	provence	provenec	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
förblev	zostali	förbleva	zostať	V;IND;PST;FIN;ACT	V;PFV;MASC;PL;POS;PST;V.PTCP
förblev	zostal	förbleva	zostať	V;IND;PST;FIN;ACT	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
förblev	zostala	förbleva	zostať	V;IND;PST;FIN;ACT	V;PFV;FEM;SG;POS;PST;V.PTCP
sjöng	spievala	sjöng	spievať	V;IMP;FIN;ACT	V;IPFV;FEM;SG;POS;PST;V.PTCP
sjöng	zaspieval	sjöng	zaspievať	V;IMP;FIN;ACT	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
sjöng	spievali	sjöng	spievať	V;IMP;FIN;ACT	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP
sjöng	spieval	sjöng	spievať	V;IMP;FIN;ACT	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
symbol	symbol	symbol	symbol	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
dirigent	dirigent	dirigent	dirigent	N;NOM;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
eagle	orol	eagle	orol	N;NOM;INDF;NEUT;SG	N;ANIM;NOM;MASC;SG
medarbetare	zamestnanci	medarbetare	zamestnanec	N;NOM;INDF;MASC+FEM;PL	N;ANIM;NOM;MASC;PL
medarbetare	kolegovia	medarbetare	kolega	N;NOM;INDF;MASC+FEM;PL	N;ANIM;NOM;MASC;PL
medarbetare	spolupracovníci	medarbetare	spolupracovník	N;NOM;INDF;MASC+FEM;PL	N;ANIM;NOM;MASC;PL
akut	akútne	akut	akýtny	ADJ;NOM;INDF;NEUT;SG	ADJ;NOM;NEUT;SG
akut	akútny	akut	akútny	ADJ;NOM;INDF;NEUT;SG	ADJ;INAN;NOM;MASC;SG
akut	akútna	akut	akýtny	ADJ;NOM;INDF;NEUT;SG	ADJ;NOM;FEM;SG
akut	núdzové	akut	núdzový	ADJ;NOM;INDF;NEUT;SG	ADJ;NOM;NEUT;SG
akut	naliehavé	akut	naliehavý	ADJ;NOM;INDF;NEUT;SG	ADJ;NOM;NEUT;SG
julia	julia	juli	julia	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
julia	júlia	juli	júlia	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
julia	juliet	juli	julet	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
julia	júlia	juli	júlia	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
tänker	premýšľa	tänka	premýšľa	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
komplett	úplné	komplett	úplný	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
komplett	kompletný	komplett	kompletný	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;INAN;NOM;MASC;SG
komplett	kompletná	komplett	kompletný	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
komplett	kompletné	komplett	kompletný	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
tänka	myslel	tänka	myslieť	V;IMP;FIN;ACT	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
tänka	myslieť	tänka	myslieť	V;IMP;FIN;ACT	V;IPFV;POS;NFIN
sidorna	strany	sida	strana	N;NOM;DEF;MASC+FEM;PL	N;NOM;FEM;PL
sidorna	stránky	sida	stránka	N;NOM;DEF;MASC+FEM;PL	N;NOM;FEM;PL
undersökningar	obhliadky	undersökning	obhliadka	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;PL
undersökningar	prieskumy	undersökning	prieskum	N;NOM;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
undersökningar	zisťovania	undersökning	zisťovanie	N;NOM;INDF;MASC+FEM;PL	N;NOM;NEUT;PL
undersökningar	vyšetrovania	undersökning	vyšetrovanie	N;NOM;INDF;MASC+FEM;PL	N;NOM;NEUT;PL
undersökningar	vyšetrenia	undersökning	vyšetrenie	N;NOM;INDF;MASC+FEM;PL	N;NOM;NEUT;PL
undersökningar	prieskumy	undersökning	prieskum	N;NOM;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
undersökningar	štúdie	undersökning	štúdia	N;NOM;INDF;MASC+FEM;PL	N;NOM;NEUT;PL
undersökningar	vyšetrovania	undersökning	vyšetrovanie	N;NOM;INDF;MASC+FEM;PL	N;NOM;NEUT;PL
hastighet	rýchlosť	hastighet	rýchlosť	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
hastighet	rýchlosť	hastighet	rýchlosť	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
begränsad	obmedzený	begränsad	obmedzený	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
begränsad	limitované	begränsad	limitovaný	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
begränsad	obmedzené	begränsad	obmedzený	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
begränsad	limitovaná	begränsad	limitovaný	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
begränsad	obmedzená	begränsad	obmedzený	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
begränsad	obmedzený	begränsad	obmedzený	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
begränsad	obmedzená	begränsad	obmedzený	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
begränsad	obmedzené	begränsad	obmedzený	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
aktivt	aktívne	aktiv	aktívne	ADV	ADV
aktivt	aktívne	aktiv	aktívne	ADV	ADV
dör	zomrieť	dör	zomrieť	V;IMP;FIN;ACT	V;PFV;POS;NFIN
dör	umrieť	dör	umrieť	V;IMP;FIN;ACT	V;PFV;POS;NFIN
kronan	koruna	krona	koruna	N;NOM;DEF;MASC+FEM;SG	N;NOM;FEM;SG
part	oslava	part	oslava	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
part	strana	part	strana	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
part	večierok	part	večierko	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
inriktning	zacielenie	inriktning	zacielenie	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
inriktning	zameranie	inriktning	zameranie	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
inriktning	orientácia	inriktning	orientácia	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
franche	franche	franche	franch	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
bildat	tvarované	bilda	tvarovaný	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
lösning	riesenie	lösning	riesenie	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
lösning	riešenie	lösning	riešenie	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
lösning	roztok	lösning	roztok	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
moon	mesiaci	moon	mesiac	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
moon	mesiac	moon	mesiac	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
gitarrist	gitarista	gitarrist	gitarista	N;NOM;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
grav	hrobka	grav	hrobka	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
grav	hrob	grav	hrob	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
grav	hrob	grav	hrob	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
lagar	zákony	lag	zákon	N;NOM;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
kontor	kancelária	kontor	kancelária	N;NOM;INDF;NEUT;SG	N;NOM;FEM;SG
kontor	úrad	kontor	úrad	N;NOM;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
alltför	príliš	alltför	príliš	ADV	ADV
sekunder	sekundy	sekund	sekunda	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;PL
teknisk	technický	teknisk	technický	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;ANIM;NOM;MASC;SG
teknisk	technická	teknisk	technický	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
teknisk	technické	teknisk	technický	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
tillfälligt	prechodne	tillfällig	prechodne	ADV	ADV
tillfälligt	dočasne	tillfällig	dočasne	ADV	ADV
tillfälligt	dočasne	tillfällig	dočasne	ADV	ADV
kusin	sesternica	kusin	sesternica	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
kusin	bratranec	kusin	bratranec	N;NOM;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
lärde	naučil	lära	naučiť	V;IMP;FIN;ACT	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
lärde	učil	lära	učiť	V;IMP;FIN;ACT	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
lärde	učila	lära	učiť	V;IMP;FIN;ACT	V;IPFV;FEM;SG;POS;PST;V.PTCP
lärde	učili	lära	učiť	V;IMP;FIN;ACT	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP
utvecklats	vyvinuli	utveckla	vyvinúť	V;V.CVB;PASS	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP
utvecklats	vyvinul	utveckla	vyvinúť	V;V.CVB;PASS	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
utvecklats	vyvinula	utveckla	vyvinúť	V;V.CVB;PASS	V;PFV;FEM;SG;POS;PST;V.PTCP
församlingar	zostavy	församling	zostava	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;PL
påven	pápež	påv	pápež	N;NOM;DEF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
grundad	založený	grunda	založený	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
grundad	založené	grunda	založený	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
grundad	založená	grunda	založený	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
tiderna	krát	tid	krát	N;NOM;DEF;MASC+FEM;PL	N;NOM;MASC;PL
tiderna	časy	tid	čas	N;NOM;DEF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
rötter	korene	rött	korene	N;NOM;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
cross	kríž	cross	kríž	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
modeller	vzory	modell	vzor	N;NOM;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
modeller	modely	modell	model	N;NOM;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
modeller	modelky	modell	modelka	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;PL
elev	žiak	elev	žiak	N;NOM;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
elev	študent	elev	študent	N;NOM;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
elev	študentka	elev	študentka	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
tävlar	súťažiť	tävla	súťažiť	V;IND;PRS;FIN;ACT	V;IPFV;POS;NFIN
flydde	utiekli	fly	utiecť	V;IND;PST;FIN;ACT	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP
flydde	utiekol	fly	utiecť	V;IND;PST;FIN;ACT	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
flydde	unikli	fly	uniknúť	V;IND;PST;FIN;ACT	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP
flydde	ušiel	fly	ujsť	V;IND;PST;FIN;ACT	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
flydde	utiekla	fly	utiecť	V;IND;PST;FIN;ACT	V;PFV;FEM;SG;POS;PST;V.PTCP
flydde	utiekol	fly	utiecť	V;IND;PST;FIN;ACT	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
flydde	ušli	fly	ujsť	V;IND;PST;FIN;ACT	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP
flydde	utiekla	fly	utiecť	V;IND;PST;FIN;ACT	V;PFV;FEM;SG;POS;PST;V.PTCP
flydde	utiekli	fly	utiecť	V;IND;PST;FIN;ACT	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP
flydde	ušiel	fly	ujsť	V;IND;PST;FIN;ACT	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
jakt	lov	jakt	lov	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
jakt	lov	jakt	lov	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
tillverkning	výroba	tillverkning	výroba	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
tillverkning	výroba	tillverkning	výroba	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
tillverkning	produkcia	tillverkning	produkcia	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
tillverkning	výroba	tillverkning	výroba	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
karriären	kariéra	karriär	kariéra	N;NOM;DEF;MASC+FEM;SG	N;NOM;FEM;SG
beteende	chovanie	beteende	chovanie	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;SG
beteende	správanie	beteende	správanie	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;SG
beteende	chovanie	beteende	chovanie	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;SG
beteende	správanie	beteende	správanie	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;SG
drar	kreslí	dra	kreslieť	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
drar	čerpá	dra	čerpol	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
drar	ťahá	dra	ťahať	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
tjänster	služby	tjänst	služba	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;PL
personal	personál	personal	personál	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
personal	personál	personal	personál	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
sjukdomar	choroby	sjukdom	choroba	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;PL
sjukdomar	ochorenia	sjukdom	ochorenie	N;NOM;INDF;MASC+FEM;PL	N;NOM;NEUT;PL
sjukdomar	choroby	sjukdom	choroba	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;PL
sjukdomar	ochorenia	sjukdom	ochorenie	N;NOM;INDF;MASC+FEM;PL	N;NOM;NEUT;PL
news	spravodajstvo	news	spravodajstvo	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
news	novinka	news	novinka	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
stadsdel	štvrť	stadsdel	štvrť	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
stadsdel	susedstvo	stadsdel	susedstvo	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
stadsdel	okolie	stadsdel	okolie	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
estadio	estadio	estadio	estadio	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;SG
flat	byt	flat	byt	N;NOM;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
finna	nájdite	finna	nájsť	V;IMP;FIN;ACT	V;PFV;IMP;PL;2;POS;FIN
finna	nájdi	finna	nájsť	V;IMP;FIN;ACT	V;PFV;IMP;SG;2;POS;FIN
finna	nájsť	finna	nájsť	V;IMP;FIN;ACT	V;PFV;POS;NFIN
ukrainska	ukrajina	ukrainsk	ukrajina	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
fraser	vety	fras	veta	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;PL
fraser	frázy	fras	fráza	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;PL
medaljer	medaily	medalj	medaila	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;PL
monument	pamätník	monument	pamätník	N;NOM;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
monument	pamiatka	monument	pamiatka	N;NOM;INDF;NEUT;SG	N;NOM;FEM;SG
polis	cop	polis	cop	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
polis	policajt	polis	policajt	N;NOM;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
polis	polícia	polis	polícia	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
tillbringade	strávil	tillbringad	stráviť	V;IND;PST;FIN;ACT	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
tillverkas	vyrobiť	tillverka	vyrobiť	V;IND;PRS;FIN;PASS	V;PFV;POS;NFIN
rakt	rovno	rak	rovno	ADV	ADV
rakt	priamo	rak	priamo	ADV	ADV
annorlunda	rozdielne	annorlunda	rozdielny	ADV	ADV
svår	ťažká	svår	ťažký	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
svår	závažné	svår	závažný	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
svår	závažná	svår	závažný	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
svår	vážna	svår	vážna	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
svår	ťažké	svår	ťažký	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
svår	náročné	svår	náročný	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
svår	zložité	svår	zložitý	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
arenan	arena	arena	arena	N;NOM;DEF;MASC+FEM;SG	N;NOM;FEM;SG
arenan	aréne	arena	arén	N;NOM;DEF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
freden	pokoj	fred	pokoj	N;NOM;DEF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
freden	mier	fred	mier	N;NOM;DEF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
torget	námestie	torg	námestie	N;NOM;DEF;NEUT;SG	N;NOM;NEUT;SG
torget	štvorec	torg	štvorec	N;NOM;DEF;NEUT;SG	N;INAN;NOM;MASC;SG
torget	square	torg	squar	N;NOM;DEF;NEUT;SG	N;NOM;MASC;SG
steklar	blanokrídlovce	stekla	blanokrídlovec	N;NOM;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
disney	disney	disney	disney	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
nick	nick	nick	nick	N;NOM;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
fame	sláva	fam	slávať	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
starta	začať	starta	začať	V;IMP;NFIN;ACT	V;PFV;POS;NFIN
starta	začnite	starta	začať	V;IMP;NFIN;ACT	V;PFV;IMP;PL;2;POS;FIN
starta	spustiť	starta	spustiť	V;IMP;NFIN;ACT	V;PFV;POS;NFIN
starta	spustiť	starta	spustiť	V;IMP;NFIN;ACT	V;PFV;POS;NFIN
ökad	zvýšený	öka	zvýšený	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
ökad	zvýšená	öka	zvýšený	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
ökad	zvýšené	öka	zvýšený	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
diskutera	prebrať	diskutera	prebrať	V;IMP;FIN;ACT	V;PFV;POS;NFIN
diskutera	diskutovať	diskutera	diskutovať	V;IMP;FIN;ACT	V;IPFV;POS;NFIN
diskutera	prediskutovať	diskutera	prediskutovať	V;IMP;FIN;ACT	V;PFV;POS;NFIN
jul	júl	jul	júl	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
representerad	zastúpené	representera	zastúpený	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
representerad	zastúpená	representera	zastúpený	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
representerad	zastúpený	representera	zastúpený	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
hollywood	hollywoode	hollywood	hollywoode	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
beskriva	popísať	beskriva	popísať	V;IMP;FIN;ACT	V;PFV;POS;NFIN
beskriva	opísať	beskriva	opísať	V;IMP;FIN;ACT	V;PFV;POS;NFIN
ställen	reštaurácie	ställe	reštaurácia	N;NOM;INDF;NEUT;PL	N;NOM;FEM;PL
ställen	miesta	ställe	miesto	N;NOM;INDF;NEUT;PL	N;NOM;NEUT;PL
konsert	koncerte	konsert	koncert	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
konsert	koncert	konsert	koncert	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
frihet	sloboda	frihet	sloboda	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
frihet	voľnosť	frihet	voľnosť	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
frihet	voľnosť	frihet	voľnosť	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
stjärna	hviezda	stjärna	hviezda	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
stjärna	hviezdička	stjärna	hviezdička	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
duck	kačka	duck	kačka	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
duck	kačica	duck	kačica	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
utföra	vykonať	utföra	vykonať	V;IMP;FIN;ACT	V;PFV;POS;NFIN
utföra	vystupovať	utföra	vystupovať	V;IMP;FIN;ACT	V;IPFV;POS;NFIN
utföra	vykonávať	utföra	vykonávať	V;IMP;FIN;ACT	V;IPFV;POS;NFIN
utföra	plniť	utföra	plniť	V;IMP;FIN;ACT	V;IPFV;POS;NFIN
klostret	kláštor	klostret	kláštor	N;NOM;DEF;NEUT;SG	N;INAN;NOM;MASC;SG
klostret	kláštor	klostret	kláštor	N;NOM;DEF;NEUT;SG	N;INAN;NOM;MASC;SG
klostret	kláštor	klostret	kláštor	N;NOM;DEF;NEUT;SG	N;INAN;NOM;MASC;SG
flygplanet	lietadlo	flygplan	lietadlo	N;NOM;DEF;NEUT;SG	N;NOM;NEUT;SG
flygplanet	letúne	flygplan	letúna	N;NOM;DEF;NEUT;SG	N;ANIM;NOM;MASC;SG
flygplanet	letún	flygplan	letún	N;NOM;DEF;NEUT;SG	N;ANIM;NOM;MASC;SG
uppror	povstanie	uppro	povstanie	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;SG
uppror	povstanie	uppro	povstanie	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;SG
uppror	povstanie	uppro	povstanie	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;SG
uppror	vzbura	uppro	vzbura	N;NOM;INDF;NEUT;SG	N;NOM;FEM;SG
flygplatsen	letisko	flygplats	letisko	N;NOM;DEF;MASC+FEM;SG	N;NOM;NEUT;SG
linda	linda	linda	lindo	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
utmärkt	výborná	utmärkt	výborný	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;NOM;FEM;SG
utmärkt	vynikajúca	utmärkt	vynikajúci	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;NOM;FEM;SG;POS;V.PTCP;ACT
utmärkt	vynikajúce	utmärkt	vynikajúci	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;ACT
upptäckt	objavené	upptäcka	objavený	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
upptäckt	zistené	upptäcka	zistený	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
upptäckt	zistený	upptäcka	zistený	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
upptäckt	zistená	upptäcka	zistený	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
tolkning	interpretácia	tolkning	interpretácia	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
tolkning	výklad	tolkning	výklad	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
tolkning	tlmočenie	tolkning	tlmočenie	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
tolkning	tlmočenie	tolkning	tlmočenie	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
idé	napad	idé	napad	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
idé	idea	idé	idea	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
idé	myšlienka	idé	myšlienka	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
idé	nápad	idé	nápad	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
motorn	motor	motor	motor	N;NOM;DEF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
målade	namaľoval	måla	namaľovať	V;PST;V.PTCP;ACT	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
