من	från	مِن	från	ADP	ADP
حاسوب	dator	حاسوب	dator	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
الاتفاقية	konventet	اِتِّفَاقِيَّة	konvente	N;NOM;DEF;SG	N;NOM;DEF;NEUT;SG
الاتفاقية	konventionen	اِتِّفَاقِيَّة	konvention	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
هجرة	invandring	هِجرَة	invandring	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
هجرة	migration	هِجرَة	migration	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
هجرة	invandring	هِجرَة	invandring	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
هجرة	immigration	هِجرَة	immigration	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
تقارير	rapporter	تَقرِير	rapport	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;PL
تقارير	betänkanden	تَقرِير	betänkande	N;NOM;INDF;PL	N;NOM;INDF;NEUT;PL
جمعة	fredag	جمعة	fredag	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
المعبد	templet	مَعبَد	tempel	N;NOM;DEF;SG	N;NOM;DEF;NEUT;SG
احتمال	möjlighet	اِحتِمَال	möjlighet	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
مستمر	kontinuerlig	مُستَمِرّ	kontinuerlig	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
مستمر	fortlöpande	مُستَمِرّ	fortlöpande	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;PRS;V.PTCP
مستمر	fortsatt	مُستَمِرّ	fortsätta	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
طبعة	upplaga	طبعة	upplaga	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
طبعة	utgåva	طبعة	utgåva	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
طبعة	edition	طبعة	edition	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
حققت	uppnådde	حَقَّق	uppnå	V;PFV;FEM;SG;3;ACT	V;IND;PST;FIN;ACT
الغرفة	rummet	غُرفَة	rum	N;NOM;DEF;SG	N;NOM;DEF;NEUT;SG
الفرع	sektionen	فَرع	sektion	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
الفرع	avsnittet	فَرع	avsnitt	N;NOM;DEF;SG	N;NOM;DEF;NEUT;SG
الفرع	grenen	فَرع	gren	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
قرون	århundraden	قَرن	århundrade	N;NOM;INDF;PL	N;NOM;INDF;NEUT;PL
قرون	sekler	قَرن	sekel	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;PL
هندي	indisk	هِندِيّ	indisk	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
هندي	indiskt	هِندِيّ	indisk	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;INDF;NEUT;SG
عمق	djup	عُمق	djup	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
عمق	djup	عُمق	djup	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
عمق	deep	عُمق	deep	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
العذراء	jungfrun	عَذرَاء	jungfru	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
تعادل	slips	تَعَادُل	slipa	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
تعادل	oavgjort	تَعَادُل	oavgöra	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
جدار	logg	جِدَار	logg	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
جدار	vägg	جِدَار	vägg	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
جدار	mur	جِدَار	mur	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
بقيت	stannat	بَقِي	stanna	V;PFV;FEM;SG;3;ACT	V;V.CVB;ACT
بقيت	stannade	بَقِي	stanna	V;PFV;FEM;SG;3;ACT	V;IND;PST;FIN;ACT
منخفض	lågt	مُنخَفِض	låg	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;INDF;NEUT;SG
جناح	suite	جَنَاح	suite	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
جناح	svit	جَنَاح	svit	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
جناح	wing	جَنَاح	bing	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
جناح	vinge	جَنَاح	vinga	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
جناح	flygel	جَنَاح	flygel	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
مشهد	scen	مَشهَد	scen	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
انفجار	explosion	اِنفِجَار	explosion	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
الوكالة	byrån	وِكَالَة	byrån	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
بعثة	uppdrag	بَعثَة	uppdrag	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
بعثة	mission	بَعثَة	mission	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
بعثة	expedition	بَعثَة	expedition	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
صياغة	ordalydelse	صِيَاغَة	ordalydelse	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
صياغة	formulering	صِيَاغَة	formulering	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
صياغة	formulering	صِيَاغَة	formulering	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
الثقة	förtroendet	ثِقَة	förtroende	N;NOM;DEF;SG	N;NOM;DEF;NEUT;SG
العنصر	varan	عُنصُر	vara	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
العنصر	komponenten	عُنصُر	komponent	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
العنصر	elementet	عُنصُر	elemente	N;NOM;DEF;SG	N;NOM;DEF;NEUT;SG
اتصالات	kontakter	اِتِّصَال	kontakt	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;PL
مبكر	tidig	مُبَكِّر	tidig	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
منفصلة	diskret	مُنفَصِل	diskret	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;INDF;NEUT;SG
منفصلة	separat	مُنفَصِل	separat	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
شاب	young	شَابّ	young	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
نادرة	sällsynt	نَادِر	sällsynt	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;INDF;NEUT;SG
نصب	monument	نَصب	monument	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
البطن	magen	بَطن	mage	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
البطن	buken	بَطن	buk	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
كاتدرائية	katedral	كَاتِدرَائِيَّة	katedral	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
كاتدرائية	cathedral	كَاتِدرَائِيَّة	cathedral	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
الزوجة	frun	زَوجَة	fru	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
يعلم	vet	عَلِم	veta	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IND;PRS;FIN;ACT
رعب	skräck	رَعب	skräck	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
كفاءة	verkningsgrad	كَفَاءَة	verkningsgrad	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
كفاءة	effektivitet	كَفَاءَة	effektivitet	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
الحصن	fästningen	حَصن	fästning	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
سوداء	svart	أَسوَد	svart	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
الخطة	planen	خُطَّة	plan	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
استبدال	ersättning	اِستِبدَال	ersättning	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
استبدال	substitution	اِستِبدَال	substitution	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
الجدار	väggen	جِدَار	vägg	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
ثقة	förtroende	ثِقَة	förtroende	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
ثقة	tillit	ثِقَة	tillit	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
ثقة	trust	ثِقَة	trust	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
ثقة	förtroende	ثِقَة	förtroende	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
دفن	begravt	دَفَن	begravd	V;PFV;MASC;SG;3;ACT	V;V.CVB;ACT
دفن	begravde	دَفَن	begravd	V;PFV;MASC;SG;3;ACT	V;IND;PST;FIN;ACT
حضر	närvarade	حَضَر	närvarad	V;PFV;MASC;SG;3;ACT	V;IND;PST;FIN;ACT
حضر	deltog	حَضَر	delta	V;PFV;MASC;SG;3;ACT	V;IND;PST;FIN;ACT
قادر	kapabel	قَادِر	kapabel	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
قادر	duglig	قَادِر	duglig	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
الحديقة	trädgården	حَدِيقَة	trädgård	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
توسيع	utökning	تَوسِيع	utökning	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
توسيع	utbyggnad	تَوسِيع	utbyggnad	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
توسيع	expansion	تَوسِيع	expansion	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
توسيع	utvidgning	تَوسِيع	utvidgning	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
تركية	turkisk	تُركِيّ	turkisk	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
تركية	turkiskt	تُركِيّ	turkisk	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;INDF;NEUT;SG
دورية	patrull	دَورِيَّة	patrull	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
الزهرة	blomman	زُهرَة	blomma	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
مناخ	klimat	مُنَاخ	klima	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
فرص	chanser	فُرصَة	chans	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;PL
فرص	möjligheter	فُرصَة	möjlighet	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;PL
الشعور	känslan	شُعُور	känslan	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
فنان	konstnär	فَنّ	konstnär	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
فنان	artist	فَنّ	artist	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
ثلاثين	trettio	ثَلَاثُون	trettio	NUM;NOM;INDF	NUM;NOM
نقابة	union	نِقَابَة	union	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
نقابة	fackförening	نِقَابَة	fackförening	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
نقابة	gille	نِقَابَة	gilla	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
نقابة	syndikat	نِقَابَة	syndik	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
مطارات	flygplatser	مَطَار	flygplats	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;PL
العملة	valutan	عُملَة	valutan	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
الصحفي	journalisten	صُحُفِيّ	journalist	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
نادر	sällsynt	نَادِر	sällsynt	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;INDF;NEUT;SG
تكاليف	kostnader	تَكلِفَة	kostnad	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;PL
تكاليف	rättegångskostnader	تَكلِفَة	rättegångskostnad	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;PL
انتخاب	val	اِنتِخَاب	val	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
استمرار	fortsättning	اِستِمرَار	fortsättning	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
بوابات	grindar	بَوَّابَة	grinda	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;PL
بوابات	portar	بَوَّابَة	porta	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;PL
بوابات	portaler	بَوَّابَة	portal	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;PL
التقى	mötte	اِلتَقَى	mötte	V;PFV;MASC;SG;3;ACT	V;IND;PST;FIN;ACT
التقى	träffade	اِلتَقَى	träffa	V;PFV;MASC;SG;3;ACT	V;IND;PST;FIN;ACT
الفائز	vinnaren	فَائِز	vinnar	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
الركاب	passagerarna	رَاكِب	passagerare	N;NOM;DEF;PL	N;NOM;DEF;MASC+FEM;PL
الميناء	hamnen	مِينَاء	hamn	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
الميناء	hamnen	مِينَاء	hamn	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
شائع	populärt	شَائِع	populär	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;INDF;NEUT;SG
شائع	populär	شَائِع	populär	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
شائع	vanligt	شَائِع	vanlig	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;INDF;NEUT;SG
شائع	gemensamt	شَائِع	gemensam	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;INDF;NEUT;SG
شائع	vanlig	شَائِع	vanlig	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
غادر	lämna	غَادَر	lämna	V;PFV;MASC;SG;3;ACT	V;IMP;FIN;ACT
مشاهدة	klocka	مُشَاهَدَة	klocka	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
مذهب	creed	مذهب	creed	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
مذهب	ism	مذهب	ism	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
مذهب	doktrin	مذهب	doktri	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
تخزين	lagring	تَخزِين	lagring	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
تخزين	förvaring	تَخزِين	förvaring	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
تخزين	butik	تَخزِين	butik	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
مفتوح	öppen	مَفتُوح	öppen	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
الشوارع	gatorna	شَارِع	gata	N;NOM;DEF;PL	N;NOM;DEF;MASC+FEM;PL
المرور	trafiken	مُرُور	trafik	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
مقاتل	kämpe	مَقتِل	kämpe	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
مقاتل	fighter	مَقتِل	fight	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
الحكومات	regeringarna	حُكُومَة	regering	N;NOM;DEF;PL	N;NOM;DEF;MASC+FEM;PL
مفاهيم	begrepp	مَفهُوم	begrepp	N;NOM;INDF;PL	N;NOM;INDF;NEUT;PL
الميزانية	budgeten	مِيزَانِيَّة	budget	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
الطفولة	barndomen	طُفُولَة	barndom	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
دقيق	noggrann	دَقِيق	noggrann	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
دقيق	korrekt	دَقِيق	korrekt	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
الذيل	svansen	ذَيل	svans	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
المؤتمرات	konferenserna	مُؤتَمَر	konferens	N;NOM;DEF;PL	N;NOM;DEF;MASC+FEM;PL
معارضة	motstånd	مُعَارَضَة	motstånd	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
معارضة	invändning	مُعَارَضَة	invändning	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
معارضة	opposition	مُعَارَضَة	opposition	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
مساء	afton	مَسَاء	afton	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
مساء	kväll	مَسَاء	kväll	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
مساء	kvälls	مَسَاء	kvälla	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
مساء	eftermiddag	مَسَاء	eftermiddag	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
تعاني	lider	عَانَى	lida	V;IPFV;FEM;IND;SG;3;FIN;ACT	V;IND;PRS;FIN;ACT
شك	tvekan	شَكّ	tvekan	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
شك	tvivel	شَكّ	tvivel	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
التوحيد	enandet	تَوحِيد	enand	N;NOM;DEF;SG	N;NOM;DEF;NEUT;SG
مستقبل	framtid	مُستَقبَل	framtid	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
مستقبل	future	مُستَقبَل	future	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
حمراء	rött	أَحمَر	rött	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;INDF;NEUT;SG
حمراء	röd	أَحمَر	röd	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
المكونات	komponenterna	مُكَوِّن	komponent	N;NOM;DEF;PL	N;NOM;DEF;MASC+FEM;PL
الجمال	skönheten	جَمَل	skönhet	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
يوفر	sparar	وَفَّر	spara	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IND;PRS;FIN;ACT
يوفر	räddar	وَفَّر	rädda	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IND;PRS;FIN;ACT
يوفر	tillhandahåller	وَفَّر	tillhandahålla	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IND;PRS;FIN;ACT
متابعة	follow	مُتَابَعَة	follo	N;NOM;INDF;SG	N
الحساب	kontot	حِسَاب	konto	N;NOM;DEF;SG	N;NOM;DEF;NEUT;SG
حاولت	provade	حَاوَل	prova	V;PFV;FEM;SG;3;ACT	V;IND;PST;FIN;ACT
حاولت	försökte	حَاوَل	försöka	V;PFV;FEM;SG;3;ACT	V;IND;PST;FIN;ACT
تجارب	experiment	تَجرِبَة	experiment	N;NOM;INDF;PL	N;NOM;INDF;NEUT;PL
قانونية	rättsligt	قَانُونِيّ	rättslig	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;INDF;NEUT;SG
قانونية	rättslig	قَانُونِيّ	rättslig	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
قانونية	lagligt	قَانُونِيّ	laglig	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;INDF;NEUT;SG
عروض	presentationer	عَرض	presentation	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;PL
عروض	erbjudanden	عَرض	erbjudande	N;NOM;INDF;PL	N;NOM;INDF;NEUT;PL
عروض	shower	عَرض	showa	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;PL
شاملة	uttömmande	شَامِل	uttömmande	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;PRS;V.PTCP
شاملة	omfattande	شَامِل	omfattande	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;PRS;V.PTCP
شاملة	heltäckande	شَامِل	heltäckande	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;PRS;V.PTCP
شاملة	inkluderande	شَامِل	inkludera	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;PRS;V.PTCP
منافسة	tävling	مُنَافَسَة	tävling	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
منافسة	konkurrens	مُنَافَسَة	konkurrens	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
مجلات	tidningar	مَجَلَّة	tidning	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;PL
مجلات	tidskrifter	مَجَلَّة	tidskrift	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;PL
يصف	beskriver	وَصَف	beskriva	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IND;PRS;FIN;ACT
نقد	kritik	نَقد	kritik	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
نقد	kritik	نَقد	kritik	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
نقد	kassa	نَقد	kassa	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
نقد	kontant	نَقد	kontant	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
نقد	cash	نَقد	cash	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
قبة	kupol	قبة	kupol	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
نبذة	sammandrag	نبذة	sammandrag	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
الربع	kvartalet	رُبع	kvartal	N;NOM;DEF;SG	N;NOM;DEF;NEUT;SG
مهنة	karriär	مِهنَة	karriär	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
مهنة	yrke	مِهنَة	yrke	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
زار	besökte	زَار	besökte	V;PFV;MASC;SG;3;ACT	V;IND;PST;FIN;ACT
حكاية	saga	حِكَايَة	saga	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
حكاية	berättelse	حِكَايَة	berättelse	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
حكاية	berättelse	حِكَايَة	berättelse	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
حكاية	händelse	حِكَايَة	händelse	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
حكاية	story	حِكَايَة	story	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
حكاية	historia	حِكَايَة	historia	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
اعتبر	överväga	اِعتَبَر	överväga	V;PFV;MASC;SG;3;ACT	V;IMP;FIN;ACT
اعتبر	överväg	اِعتَبَر	överväg	V;PFV;MASC;SG;3;ACT	V;IMP;FIN;ACT
اعتبر	anse	اِعتَبَر	anse	V;PFV;MASC;SG;3;ACT	V;IMP;FIN;ACT
صحف	dagstidningar	صَحِيفَة	dagstidning	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;PL
صحف	tidningar	صَحِيفَة	tidning	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;PL
صحف	tidningar	صَحِيفَة	tidning	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;PL
اختراع	uppfinning	اِختِرَاع	uppfinning	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
اختراع	uppfinningsrikedom	اِختِرَاع	uppfinningsrikedom	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
وطني	nationellt	وَطَنِيّ	nationell	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;INDF;NEUT;SG
وطني	nationell	وَطَنِيّ	nationell	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
شباط	februari	شُبَاط	februari	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
الساق	benet	سَاق	ben	N;NOM;DEF;SG	N;NOM;DEF;NEUT;SG
يوضح	förklarar	أَوضَح	förklara	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IND;PRS;FIN;ACT
صدور	bröst	صُدُور	bröst	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
كسر	paus	كَسر	paus	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
كسر	break	كَسر	break	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
كسر	rast	كَسر	rast	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
كسر	brytning	كَسر	brytning	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
كسر	broken	كَسر	brok	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
كسر	fraktur	كَسر	fraktur	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
صلاحية	giltighet	صَلَاحِيَّة	giltighet	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
النازية	nazismen	نَازِيَّة	namism	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
صحراء	öken	صَحرَاء	öken	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
صحراء	desert	صَحرَاء	desera	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
المهرجان	karnevalen	مَهرَجَان	karneval	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
صناعية	syntetiskt	صِنَاعِيّ	syntetisk	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;INDF;NEUT;SG
صناعية	syntetisk	صِنَاعِيّ	syntetisk	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
صناعية	industriellt	صِنَاعِيّ	industriell	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;INDF;NEUT;SG
استعادة	återställning	اِستِعَادَة	återställning	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
ناقش	diskutera	نَاقَش	diskutera	V;PFV;MASC;SG;3;ACT	V;IMP;FIN;ACT
الانفجار	explosionen	اِنفِجَار	explosion	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
الحدائق	trädgårdarna	حَدِيقَة	trädgård	N;NOM;DEF;PL	N;NOM;DEF;MASC+FEM;PL
منظر	utsikt	مُنَظِّر	utsikt	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
منظر	vy	مُنَظِّر	vy	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
الكوكب	planet	كُوَكب	plan	N;NOM;DEF;SG	N;NOM;DEF;NEUT;SG
الكوكب	planeten	كُوَكب	plan	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
المسار	track	مَسَار	track	N;NOM;DEF;SG	N;NOM;MASC+FEM;SG
مروحية	helikopter	مِروَحِيَّة	helikopt	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
شوارع	gator	شَارِع	gata	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;PL
المعلمين	lärarna	مُعَلِّم	lärare	N;NOM;DEF;PL	N;NOM;DEF;MASC+FEM;PL
