dan	y	dan	y	CONJ	CONJ
seksual	sexual	seksual	sexual	ADJ;SG	ADJ;SG
library	biblioteca	library	biblioteca	N;SG	N;FEM;SG
manajer	gerente	manajer	gerente	N;SG	N;SG
manajer	administrador	manajer	administrador	N;SG	N;MASC;SG
manajer	gestor	manajer	gestor	N;SG	N;MASC;SG
manajer	manager	manajer	manager	N;SG	N;FEM;SG
menghindari	evitando	menhindari	evitar	V;SG;ACT	V;V.MSDR
menghindari	evitar	menhindari	evitar	V;SG;ACT	V;NFIN
menghindari	evitar	menhindari	evitar	V;SG;ACT	V;NFIN
menghindari	evita	menhindari	evitar	V;SG;ACT	V;IND;SG;3;PRS;FIN
menghindari	evite	menhindari	evitar	V;SG;ACT	V;IMP;SG;3;FIN
menghindari	evadir	menhindari	evadir	V;SG;ACT	V;NFIN
metal	metal	metal	metal	N	N;MASC;SG
metal	metales	metal	metal	N	N;MASC;PL
gagasan	idea	gagasan	idea	N;SG	N;FEM;SG
gagasan	noción	gagasan	noción	N;SG	N;FEM;SG
konstruksi	construcción	konstruksi	construcción	N;SG	N;FEM;SG
konstruksi	construccion	konstruksi	construcciar	N;SG	N;FEM;SG
menangkap	atrapar	mentangkap	atrapar	V;SG;ACT	V;NFIN
menangkap	capturar	mentangkap	capturar	V;SG;ACT	V;NFIN
menangkap	capturando	mentangkap	capturar	V;SG;ACT	V;V.MSDR
menangkap	capturar	mentangkap	capturar	V;SG;ACT	V;NFIN
suriah	sirio	suriah	sirio	N;SG	N;MASC;SG
suriah	suazilandia	suriah	suazilandia	N;SG	N;FEM;SG
suriah	swazilandia	suriah	swazilandia	N;SG	N;FEM;SG
menyebar	difundiendo	mensebar	difundir	V;SG;ACT	V;V.MSDR
menyebar	difundir	mensebar	difundir	V;SG;ACT	V;NFIN
menyebar	difundir	mensebar	difundir	V;SG;ACT	V;NFIN
menyebar	difunde	mensebar	difundir	V;SG;ACT	V;IND;SG;3;PRS;FIN
menyebar	untar	mensebar	untar	V;SG;ACT	V;NFIN
menentang	oponerse	mententang	oponerse	V;SG;ACT	V;SBJV;SG;3;IPFV;FIN
menentang	oponerse	mententang	oponerse	V;SG;ACT	V;SBJV;SG;3;IPFV;FIN
statistik	estadística	statistik	estadístico	N;SG	N;FEM;SG
statistik	estadística	statistik	estadístico	N;SG	N;FEM;SG
memerlukan	requiere	menperlukan	requerir	V;SG;ACT	V;IND;SG;3;PRS;FIN
memerlukan	exigir	menperlukan	exigir	V;SG;ACT	V;NFIN
memerlukan	requerir	menperlukan	requerir	V;SG;ACT	V;NFIN
memerlukan	requiere	menperlukan	requerir	V;SG;ACT	V;IND;SG;3;PRS;FIN
teologi	teología	teologi	teología	N;SG	N;FEM;SG
menderita	sufriendo	menderita	sufrir	V;SG;ACT	V;V.MSDR
menderita	sufrir	menderita	sufrir	V;SG;ACT	V;NFIN
menderita	sufre	menderita	sufrir	V;SG;ACT	V;IND;SG;3;PRS;FIN
menderita	sufrió	menderita	sufrir	V;SG;ACT	V;IND;SG;3;PST;FIN
manis	dulce	manis	dulce	ADJ;SG	ADJ;SG
dibutuhkan	necesitó	dibutuhkan	necesitar	V;SG;PASS	V;IND;SG;3;PST;FIN
dibutuhkan	necesitaba	dibutuhkan	necesitar	V;SG;PASS	V;IND;SG;3;IPFV;FIN
basket	básquetbol	basket	básquetbol	N	N;MASC;SG
basket	baloncesto	basket	baloncesto	N	N;MASC;SG
sains	ciencia	sains	ciencia	N;SG	N;FEM;SG
pendeta	predicador	pendeta	predicador	N;SG	N;MASC;SG
pendeta	pastor	pendeta	pastor	N;SG	N;MASC;SG
pendeta	sacerdote	pendeta	sacerdote	N;SG	N;MASC;SG
pendeta	cura	pendeta	cura	N;SG	N;MASC;SG
pendeta	pastor	pendeta	pastor	N;SG	N;MASC;SG
pendeta	pastora	pendeta	pastora	N;SG	N;FEM;SG
pencipta	hacedor	pencipta	hacedor	N;SG	N;MASC;SG
pencipta	maker	pencipta	maker	N;SG	N;SG
pencipta	creador	pencipta	creador	N;SG	N;MASC;SG
pencipta	creador	pencipta	creador	N;SG	N;MASC;SG
memerintahkan	ordenó	menperintahkan	ordenar	V;SG;ACT	V;IND;SG;3;PST;FIN
minimal	mínima	minimal	mínimo	ADJ;SG	ADJ;FEM;SG
minimal	mínimo	minimal	mínimo	ADJ;SG	ADJ;MASC;SG
minimal	mínimo	minimal	mínimo	ADJ;SG	ADJ;MASC;SG
minimal	mínima	minimal	mínimo	ADJ;SG	ADJ;FEM;SG
letnan	teniente	letnan	teniente	N;SG	N;SG
letnan	lugarteniente	letnan	lugarteniente	N;SG	N;SG
ibadah	adoración	ibadah	adoración	N;SG	N;FEM;SG
ibadah	culto	ibadah	culto	N;SG	N;MASC;SG
dioperasikan	operó	dioperasikan	operar	V;SG;PASS	V;IND;SG;3;PST;FIN
dioperasikan	operaba	dioperasikan	operar	V;SG;PASS	V;IND;SG;3;IPFV;FIN
penggemar	abanico	pengemar	abanico	N;SG	N;MASC;SG
penggemar	ventilador	pengemar	ventilador	N;SG	N;MASC;SG
penggemar	admirador	pengemar	admirador	N;SG	N;MASC;SG
penggemar	fan	pengemar	fan	N;SG	N;SG
jemaat	congregación	jemaat	congregación	N;SG	N;FEM;SG
universal	universal	universal	universal	ADJ	ADJ;SG
universal	universales	universal	universal	ADJ	ADJ;PL
klan	clan	klan	clan	N	N;MASC;SG
klan	klan	klan	klan	N	N;MASC;SG
klan	clanes	klan	clan	N	N;MASC;PL
sejarawan	historiador	sejarawan	historiador	N	N;MASC;SG
sejarawan	historiadores	sejarawan	historiador	N	N;MASC;PL
madrasah	madraza	madrasah	madraza	N;SG	N;FEM;SG
beda	distinta	beda	distinto	ADJ;SG	ADJ;FEM;SG
beda	diferente	beda	diferente	ADJ;SG	ADJ;SG
beda	distinto	beda	distinto	ADJ;SG	ADJ;MASC;SG
kekerasan	violencia	kekerasan	violencia	N;SG	N;FEM;SG
kekerasan	dureza	kekerasan	dureza	N;SG	N;FEM;SG
pergerakan	movimiento	pergerakan	movimiento	N;SG	N;MASC;SG
sengaja	deliberadamente	sengaja	deliberadamente	ADV	ADV
sengaja	intencionadamente	sengaja	intencionadamente	ADV	ADV
sengaja	intencionalmente	sengaja	intencionalmente	ADV	ADV
kain	tela	kain	tela	N;SG	N;FEM;SG
kain	paño	kain	paño	N;SG	N;MASC;SG
kain	tela	kain	tela	N;SG	N;FEM;SG
kain	kain	kain	kain	N;SG	N
naga	naga	naga	naga	N	N;SG
naga	dragones	naga	dragón	N	N;MASC;PL
naga	dragones	naga	dragón	N	N;MASC;PL
naga	dragón	naga	dragón	N	N;MASC;SG
naga	dragon	naga	dragon	N	N;MASC;SG
suaminya	marido	suami	marido	N;SG	N;MASC;SG
suaminya	esposo	suami	esposo	N;SG	N;MASC;SG
kontrol	control	kontrol	control	N;SG;ACT	N;MASC;SG
jet	chorro	jet	chorro	N;SG	N;MASC;SG
jet	jet	jet	jet	N;SG	N;MASC;SG
menyukai	gustaba	mensukai	gustar	V;SG;ACT	V;IND;SG;3;IPFV;FIN
menyukai	gusta	mensukai	gustar	V;SG;ACT	V;IND;SG;3;PRS;FIN
menyukai	gustar	mensukai	gustar	V;SG;ACT	V;NFIN
kerjasama	sociedad	kerjasama	sociedad	N;SG	N;FEM;SG
kerjasama	asociación	kerjasama	asociación	N;SG	N;FEM;SG
kerjasama	cooperación	kerjasama	cooperación	N;SG	N;FEM;SG
keinginan	ansia	keinginan	ansia	N;SG	N;FEM;SG
topik	tópico	topik	tópico	N;SG	N;MASC;SG
topik	tema	topik	tema	N;SG	N;MASC;SG
kebenaran	verdad	kebenaran	verdad	N;SG	N;FEM;SG
kebenaran	truth	kebenaran	truth	N;SG	N
champions	champions	champions	championso	N	N;FEM;SG
champions	campeones	champions	campeón	N	N;MASC;PL
pemberian	obsequio	penberian	obsequio	N;SG	N;MASC;SG
pemberian	regalo	penberian	regalo	N;SG	N;MASC;SG
pemberian	otorgamiento	penberian	otorgamiento	N;SG	N;MASC;SG
pemberian	concesión	penberian	concesión	N;SG	N;FEM;SG
federasi	federación	federasi	federación	N;SG	N;FEM;SG
mengingat	recordando	meningat	recordar	V;SG;ACT	V;V.MSDR
mengingat	recordar	meningat	recordar	V;SG;ACT	V;NFIN
mengingat	considerando	meningat	considerar	V;SG;ACT	V;V.MSDR
pikiran	mente	pikiran	mente	N;SG	N;FEM;SG
pikiran	pensamiento	pikiran	pensamiento	N;SG	N;MASC;SG
arena	arena	arena	arena	N;SG	N;FEM;SG
arena	estadio	arena	estadio	N;SG	N;MASC;SG
teh	té	teh	té	N;SG	N;MASC;SG
krisis	crisis	krisis	crisis	N;SG	N;FEM
krisis	crisis	krisis	crisis	N;SG	N;FEM
pengunjung	visitante	penkunjung	visitante	N;SG	N;SG
wajah	rostro	wajah	rostro	N;SG	N;MASC;SG
wajah	carita	wajah	carita	N;SG	N;FEM;SG
wajah	cara	wajah	cara	N;SG	N;FEM;SG
wajah	face	wajah	facer	N;SG	N
penyebab	causa	pensebab	causa	N;SG	N;FEM;SG
penyebab	causa	pensebab	causa	N;SG	N;FEM;SG
menetap	conformarse	mentetap	conformar	V;SG;ACT	V;SBJV;SG;3;IPFV;FIN
menetap	asentarse	mentetap	asentarse	V;SG;ACT	V;SBJV;SG;3;PRS;FIN
dampak	repercusión	dampak	repercusión	N;SG	N;FEM;SG
dampak	impacto	dampak	impacto	N;SG	N;MASC;SG
pensiun	jubilación	pensiun	jubilación	N	N;FEM;SG
pensiun	retiro	pensiun	retiro	N	N;MASC;SG
pensiun	retirada	pensiun	retirada	N	N;FEM;SG
pensiun	pensión	pensiun	pensión	N	N;FEM;SG
pensiun	pensiones	pensiun	pensión	N	N;FEM;PL
pensiun	pension	pensiun	pension	N	N;FEM;SG
frekuensi	periodicidad	frekuensi	periodicidad	N;SG	N;FEM;SG
frekuensi	frecuencia	frekuensi	frecuencia	N;SG	N;FEM;SG
nenek	abuela	nenek	abuela	N;SG	N;FEM;SG
nenek	abuela	nenek	abuela	N;SG	N;FEM;SG
nenek	abuelita	nenek	abuelita	N;SG	N;FEM;SG
rel	ferrocarril	rel	ferrocarril	N	N;MASC;SG
rel	carril	rel	carril	N	N;MASC;SG
rel	ferroviarios	rel	ferroviario	N	N;MASC;PL
rel	ferrocarril	rel	ferrocarril	N	N;MASC;SG
rel	bobina	rel	bobina	N	N;FEM;SG
rel	carrete	rel	carrete	N	N;MASC;SG
rapat	reunión	rapat	reunión	N;SG	N;FEM;SG
rapat	encuentro	rapat	encuentro	N;SG	N;MASC;SG
menandatangani	firmando	mentandatangani	firmar	V;SG;ACT	V;V.MSDR
menandatangani	firmar	mentandatangani	firmar	V;SG;ACT	V;NFIN
menandatangani	firme	mentandatangani	firmar	V;SG;ACT	V;SBJV;SG;3;PRS;FIN
menandatangani	firmar	mentandatangani	firmar	V;SG;ACT	V;NFIN
mandiri	independiente	mandiri	independiente	ADJ;SG	ADJ;SG
lampu	light	lampu	light	N;SG	N
lampu	luz	lampu	luz	N;SG	N;FEM;SG
lampu	lights	lampu	light	N;SG	N
lampu	lampara	lampu	lamparar	N;SG	N;FEM;SG
lampu	lámpara	lampu	lámpara	N;SG	N;FEM;SG
takut	asustado	takut	asustar	ADJ;SG	ADJ;MASC;SG;V.PTCP
takut	asustada	takut	asustado	ADJ;SG	ADJ;FEM;SG;V.PTCP
senang	contento	senang	contento	ADJ;SG	ADJ;MASC;SG
senang	contenta	senang	contentar	ADJ;SG	ADJ;FEM;SG
senang	feliz	senang	feliz	ADJ;SG	ADJ;SG
senang	contenta	senang	contentar	ADJ;SG	ADJ;FEM;SG
senang	contento	senang	contento	ADJ;SG	ADJ;MASC;SG
perencanaan	planificación	penrencanaan	planificación	N;SG	N;FEM;SG
perencanaan	planeación	penrencanaan	planeación	N;SG	N;FEM;SG
perencanaan	planeamiento	penrencanaan	planeamiento	N;SG	N;MASC;SG
nada	tono	nada	tono	N;SG	N;MASC;SG
kala	kala	kala	kala	N;SG	N;SG
rupa	rupa	rupa	rupa	N;SG	N;SG
iklim	clima	iklim	clima	N;SG	N;MASC;SG
fokus	enfoque	fokus	enfoque	N;SG	N;MASC;SG
fokus	concentración	fokus	concentración	N;SG	N;FEM;SG
fokus	focus	fokus	focu	N;SG	N
fokus	foco	fokus	foco	N;SG	N;MASC;SG
akar	root	akar	root	N;SG	N
akar	raíz	akar	raíz	N;SG	N;FEM;SG
riset	investigación	riset	investigación	N;SG	N;FEM;SG
riset	investigacion	riset	investigacion	N;SG	N;FEM;SG
harta	riqueza	harta	riqueza	N;SG	N;FEM;SG
harta	tesoro	harta	tesoro	N;SG	N;MASC;SG
audio	audio	audio	audio	N;SG	N;MASC;SG
piano	pianos	piano	piano	N	N;MASC;PL
piano	piano	piano	piano	N	N;MASC;SG
rambut	cabello	rambut	cabello	N;SG	N;MASC;SG
rambut	pelo	rambut	pelo	N;SG	N;MASC;SG
kedatangan	llegada	kedatangan	llegada	N;SG	N;FEM;SG
kedatangan	arribo	kedatangan	arribo	N;SG	N;MASC;SG
pendekatan	enfoque	pendekatan	enfoque	N;SG	N;MASC;SG
pendekatan	acercamiento	pendekatan	acercamiento	N;SG	N;MASC;SG
pendekatan	aproximación	pendekatan	aproximación	N;SG	N;FEM;SG
pendekatan	abordaje	pendekatan	abordaje	N;SG	N;MASC;SG
pendekatan	planteamiento	pendekatan	planteamiento	N;SG	N;MASC;SG
airways	airways	airways	airway	N	N;FEM;PL
dekade	decenio	dekade	decenio	N;SG	N;MASC;SG
dekade	década	dekade	década	N;SG	N;FEM;SG
keselamatan	salvación	keselamatan	salvación	N;SG	N;FEM;SG
keselamatan	inocuidad	keselamatan	inocuidad	N;SG	N;FEM;SG
keselamatan	seguridad	keselamatan	seguridad	N;SG	N;FEM;SG
persetujuan	consentimiento	persetujuan	consentimiento	N;SG	N;MASC;SG
persetujuan	acuerdo	persetujuan	acuerdo	N;SG	N;MASC;SG
persetujuan	homologación	persetujuan	homologación	N;SG	N;FEM;SG
persetujuan	aprobación	persetujuan	aprobación	N;SG	N;FEM;SG
persegi	cuadrado	persegi	cuadrado	N;SG	N;MASC;SG
persegi	square	persegi	square	N;SG	N;MASC;SG
persegi	plaza	persegi	plaza	N;SG	N;FEM;SG
metropolitan	metropolitana	metropolitan	metropolitano	N;SG	N;FEM;SG
metropolitan	metropolitan	metropolitan	metropolitar	N;SG	N;SG
jadwal	calendario	jadwal	calendario	N;SG	N;MASC;SG
jadwal	horario	jadwal	horario	N;SG	N;MASC;SG
jadwal	programación	jadwal	programación	N;SG	N;FEM;SG
jadwal	horario	jadwal	horario	N;SG	N;MASC;SG
jadwal	calendario	jadwal	calendario	N;SG	N;MASC;SG
isu	cuestión	isu	cuestión	N;SG	N;FEM;SG
definisi	definición	definisi	definición	N;SG	N;FEM;SG
tabel	cuadro	tabel	cuadro	N;SG	N;MASC;SG
tabel	mesa	tabel	mesa	N;SG	N;FEM;SG
tabel	tabla	tabel	tabla	N;SG	N;FEM;SG
gejala	síntoma	gejala	síntoma	N;SG	N;MASC;SG
karbon	carbon	karbon	carbon	N;SG	N;MASC;SG
karbon	carbono	karbon	carbono	N;SG	N;MASC;SG
karbon	carbón	karbon	carbón	N;SG	N;MASC;SG
padat	sólido	padat	sólido	ADJ;SG	ADJ;MASC;SG
padat	sólida	padat	sólido	ADJ;SG	ADJ;FEM;SG
padat	densa	padat	denso	ADJ;SG	ADJ;FEM;SG
padat	denso	padat	denso	ADJ;SG	ADJ;MASC;SG
tarian	baile	tarian	baile	N;SG	N;MASC;SG
tarian	danza	tarian	danza	N;SG	N;FEM;SG
peperangan	batalla	peperangan	batalla	N	N;FEM;SG
peperangan	combate	peperangan	combate	N	N;MASC;SG
peperangan	batallas	peperangan	batalla	N	N;FEM;PL
peperangan	guerra	peperangan	guerra	N	N;FEM;SG
peperangan	war	peperangan	war	N	N;SG
peperangan	guerras	peperangan	guerra	N	N;FEM;PL
peperangan	guerra	peperangan	guerra	N	N;FEM;SG
mengklaim	reclamó	menklaim	reclamar	V;SG;ACT	V;IND;SG;3;PST;FIN
mengklaim	alegó	menklaim	alegar	V;SG;ACT	V;IND;SG;3;PST;FIN
mengklaim	reclamar	menklaim	reclamar	V;SG;ACT	V;NFIN
mengklaim	reclamando	menklaim	reclamar	V;SG;ACT	V;V.MSDR
mengklaim	alegando	menklaim	alegar	V;SG;ACT	V;V.MSDR
menyimpan	ahorrar	mensimpan	ahorrar	V;SG;ACT	V;NFIN
menyimpan	guardando	mensimpan	guardar	V;SG;ACT	V;V.MSDR
menyimpan	ahorrando	mensimpan	ahorrar	V;SG;ACT	V;V.MSDR
menyimpan	ahorra	mensimpan	ahorra	V;SG;ACT	V;IND;SG;3;PRS;FIN
menyimpan	salva	mensimpan	salvar	V;SG;ACT	V;IND;SG;3;PRS;FIN
menyimpan	saves	mensimpan	save	V;SG;ACT	V;IND;SG;2;PRS;FIN
kaca	cristal	kaca	cristal	N;SG	N;MASC;SG
kaca	vidrio	kaca	vidrio	N;SG	N;MASC;SG
kaca	vaso	kaca	vaso	N;SG	N;MASC;SG
domain	dominios	domain	dominio	N	N;MASC;PL
domain	dominios	domain	dominio	N	N;MASC;PL
domain	dominio	domain	dominio	N	N;MASC;SG
kue	pastel	kue	pastel	N	N;MASC;SG
kue	bizcocho	kue	bizcocho	N	N;MASC;SG
kue	torta	kue	torta	N	N;FEM;SG
kue	tarta	kue	tarta	N	N;FEM;SG
kue	cookies	kue	cookie	N	N;FEM;SG
kue	galletitas	kue	galletita	N	N;FEM;PL
kue	galletas	kue	galleta	N	N;FEM;PL
kue	pasteles	kue	pastel	N	N;MASC;PL
kue	tartas	kue	tarta	N	N;FEM;PL
kue	tortas	kue	torta	N	N;FEM;PL
dilanjutkan	continuó	dilanjutkan	continuar	V;SG;PASS	V;IND;SG;3;PST;FIN
kontestan	concursantes	kontestan	concursante	N	N;PL
kontestan	participantes	kontestan	participante	N	N;PL
kontestan	concursante	kontestan	concursante	N	N;SG
otak	brain	otak	brain	N;SG	N
otak	cerebro	otak	cerebro	N;SG	N;MASC;SG
otak	cerebro	otak	cerebro	N;SG	N;MASC;SG
kesulitan	dificultad	kesulitan	dificultad	N;SG	N;FEM;SG
kesulitan	dificultad	kesulitan	dificultad	N;SG	N;FEM;SG
kesulitan	adversidad	kesulitan	adversidad	N;SG	N;FEM;SG
modal	modal	modal	modal	N;SG	N;SG
modal	capital	modal	capital	N;SG	N;FEM;SG
komik	historietas	komik	historieta	N	N;FEM;PL
komik	comics	komik	comics	N	N;MASC;PL
komik	historieta	komik	historieta	N	N;FEM;SG
komik	cómics	komik	cómics	N	N;MASC;PL
komik	cómic	komik	cómic	N	N;MASC;SG
komik	comic	komik	comic	N	N;MASC;SG
komik	historieta	komik	historieta	N	N;FEM;SG
komik	cómic	komik	cómic	N	N;MASC;SG
mulia	noble	mulia	noble	ADJ;SG	ADJ;SG
mulia	gloriosa	mulia	glorioso	ADJ;SG	ADJ;FEM;SG
mulia	glorioso	mulia	glorioso	ADJ;SG	ADJ;MASC;SG
mengalir	fluir	menalir	fluir	V;SG;ACT	V;NFIN
mengalir	fluye	menalir	fluir	V;SG;ACT	V;IND;SG;3;PRS;FIN
mengalir	fluyendo	menalir	fluir	V;SG;ACT	V;V.MSDR
adegan	escena	adegan	escena	N;SG	N;FEM;SG
biografi	biografía	biografi	biografía	N;SG	N;FEM;SG
villa	villa	villa	villa	N	N;FEM;SG
kolam	estanque	kolam	estanque	N;SG	N;MASC;SG
kolam	laguna	kolam	laguna	N;SG	N;FEM;SG
kolam	billar	kolam	billar	N;SG	N;MASC;SG
kolam	alberca	kolam	alberca	N;SG	N;FEM;SG
kolam	piscina	kolam	piscina	N;SG	N;FEM;SG
kolam	pool	kolam	pool	N;SG	N;MASC;SG
sempurna	perfecto	sempurna	perfecto	ADJ;SG	ADJ;MASC;SG
sempurna	perfecta	sempurna	perfecto	ADJ;SG	ADJ;FEM;SG
sempurna	impecable	sempurna	impecable	ADJ;SG	ADJ;SG
wartawan	periodista	wartawan	periodista	N;SG	N;SG
wartawan	reportero	wartawan	reportero	N;SG	N;MASC;SG
wartawan	periodista	wartawan	periodista	N;SG	N;SG
wartawan	reportera	wartawan	reportera	N;SG	N;FEM;SG
memanfaatkan	aprovechando	menmanfaatkan	aprovechar	V;SG;ACT	V;V.MSDR
memanfaatkan	explotar	menmanfaatkan	explotar	V;SG;ACT	V;NFIN
memanfaatkan	explotando	menmanfaatkan	explotar	V;SG;ACT	V;V.MSDR
budak	esclavo	budak	esclavo	N;SG	N;MASC;SG
budak	esclava	budak	esclavo	N;SG	N;FEM;SG
disimpan	salvó	disimpan	salvar	V;SG;PASS	V;IND;SG;3;PST;FIN
mengisi	llenar	menisi	llenar	V;SG;ACT	V;NFIN
mengisi	llenando	menisi	llenar	V;SG;ACT	V;V.MSDR
mengisi	cargando	menisi	cargar	V;SG;ACT	V;V.MSDR
mengisi	rellena	menisi	rellenar	V;SG;ACT	V;IND;SG;3;PRS;FIN
mengisi	llenar	menisi	llenar	V;SG;ACT	V;NFIN
mengisi	rellenar	menisi	rellenar	V;SG;ACT	V;NFIN
ditujukan	pretendía	ditujukan	pretender	V;SG;PASS	V;IND;SG;3;IPFV;FIN
negatif	negativa	negatif	negativo	ADJ;SG	ADJ;FEM;SG
negatif	negativo	negatif	negativo	ADJ;SG	ADJ;MASC;SG
kanker	cancer	kanker	cancer	N;SG	N
kanker	cáncer	kanker	cáncer	N;SG	N;MASC;SG
internal	interno	internal	interno	ADJ;SG	ADJ;MASC;SG
internal	interna	internal	interno	ADJ;SG	ADJ;FEM;SG
otoritas	autoridad	otoritas	autoridad	N;SG	N;FEM;SG
variasi	variedad	variasi	variedad	N;SG	N;FEM;SG
variasi	variación	variasi	variación	N;SG	N;FEM;SG
variasi	variación	variasi	variación	N;SG	N;FEM;SG
biara	monasterio	biara	monasterio	N	N;MASC;SG
biara	convento	biara	convento	N	N;MASC;SG
biara	abadía	biara	abadía	N	N;FEM;SG
biara	monasterios	biara	monasterio	N	N;MASC;PL
menempatkan	pon	mentempatkan	pon	V;SG;ACT	V;IND;SG;2;PRS;FIN
menempatkan	poner	mentempatkan	poner	V;SG;ACT	V;NFIN
menempatkan	ponga	mentempatkan	poner	V;SG;ACT	V;SBJV;SG;3;PRS;FIN
garam	sal	garam	sal	N;SG	N;FEM;SG
roket	cohete	roket	cohete	N;SG	N;MASC;SG
roket	rocket	roket	rocket	N;SG	N;SG
parameter	parámetro	parameter	parámetro	N;SG	N;MASC;SG
kosong	vacía	kosong	vacío	ADJ;SG	ADJ;FEM;SG
kosong	blanco	kosong	blanco	ADJ;SG	ADJ;MASC;SG
partikel	partículas	partikel	partícula	N	N;FEM;PL
partikel	partícula	partikel	partícula	N	N;FEM;SG
partikel	partículas	partikel	partícula	N	N;FEM;PL
petunjuk	pista	petunjuk	pista	N;SG	N;FEM;SG
lanjutan	continuación	lanjutan	continuación	N;SG	N;FEM;SG
dibantu	ayudó	dibantu	ayudar	V;SG;PASS	V;IND;SG;3;PST;FIN
sesungguhnya	realmente	sesungguhnya	realmente	ADV	ADV
sesungguhnya	verdaderamente	sesungguhnya	verdaderamente	ADV	ADV
invasi	invasión	invasi	invasión	N;SG	N;FEM;SG
rudal	misil	rudal	misil	N;SG	N;MASC;SG
batuan	rocks	batuan	rocks	N;SG	N;MASC
batuan	piedra	batuan	piedra	N;SG	N;FEM;SG
batuan	roca	batuan	roca	N;SG	N;FEM;SG
batuan	rock	batuan	rock	N;SG	N;MASC;SG
pengelolaan	gerencia	penkelolaan	gerencia	N;SG	N;FEM;SG
pengelolaan	gestión	penkelolaan	gestión	N;SG	N;FEM;SG
pengelolaan	dirección	penkelolaan	dirección	N;SG	N;FEM;SG
pengelolaan	administración	penkelolaan	administración	N;SG	N;FEM;SG
rasi	constelaciones	rasi	constelación	N	N;FEM;PL
mengakhiri	terminando	menakhiri	terminar	V;SG;ACT	V;V.MSDR
anggaran	presupuesto	anggaran	presupuesto	N;SG	N;MASC;SG
penjelasan	explicación	penjelasan	explicación	N;SG	N;FEM;SG
penjelasan	explicación	penjelasan	explicación	N;SG	N;FEM;SG
perahu	barca	perahu	barca	N;SG	N;FEM;SG
perahu	barco	perahu	barco	N;SG	N;MASC;SG
perahu	embarcación	perahu	embarcación	N;SG	N;FEM;SG
perahu	bote	perahu	bote	N;SG	N;MASC;SG
perahu	lancha	perahu	lancha	N;SG	N;FEM;SG
lokomotif	locomotoras	lokomotif	locomotor	N	N;FEM;PL
lokomotif	locomotora	lokomotif	locomotora	N	N;FEM;SG
rusak	dañada	rusak	dañada	ADJ;SG	ADJ;FEM;SG;V.PTCP
rusak	dañado	rusak	dañar	ADJ;SG	ADJ;MASC;SG;V.PTCP
rusak	corrupto	rusak	corrupto	ADJ;SG	ADJ;MASC;SG
rusak	corrompido	rusak	corrompido	ADJ;SG	ADJ;MASC;SG;V.PTCP
rusak	rota	rusak	rota	ADJ;SG	ADJ;FEM;SG;V.PTCP
rusak	roto	rusak	roto	ADJ;SG	ADJ;MASC;SG;V.PTCP
rusak	quebrado	rusak	quebrado	ADJ;SG	ADJ;MASC;SG;V.PTCP
rusak	reventado	rusak	reventar	ADJ;SG	ADJ;MASC;SG;V.PTCP
rusak	corrupto	rusak	corrupto	ADJ;SG	ADJ;MASC;SG
rusak	corrupta	rusak	corrupto	ADJ;SG	ADJ;FEM;SG
rusak	defectuosa	rusak	defectuoso	ADJ;SG	ADJ;FEM;SG
rusak	defectuoso	rusak	defectuoso	ADJ;SG	ADJ;MASC;SG
mall	mall	mall	mall	N	N;MASC;SG
memasukkan	entrar	menmasukkan	entrar	V;SG;ACT	V;NFIN
memasukkan	entrando	menmasukkan	entrar	V;SG;ACT	V;V.MSDR
memasukkan	ingresando	menmasukkan	ingresar	V;SG;ACT	V;V.MSDR
nasi	arroz	nasi	arroz	N;SG	N;MASC;SG
championship	campeonato	championship	campeonato	N	N;MASC;SG
championship	championship	championship	championship	N	N;MASC;SG
championship	campeonatos	championship	campeonato	N	N;MASC;PL
landasan	pista	landasan	pista	N;SG	N;FEM;SG
landasan	pasarela	landasan	pasarela	N;SG	N;FEM;SG
bab	capitulo	bab	capitular	N;SG	N;MASC;SG
bab	capítulo	bab	capítulo	N;SG	N;MASC;SG
bab	bab	bab	bab	N;SG	N;MASC;SG
lemah	débil	lemah	débil	ADJ;SG	ADJ;SG
monumen	monumento	monumen	monumento	N;SG	N;MASC;SG
monumen	monumento	monumen	monumento	N;SG	N;MASC;SG
menjawab	contestó	menjawab	contestar	V;SG;ACT	V;IND;SG;3;PST;FIN
menjawab	respondió	menjawab	responder	V;SG;ACT	V;IND;SG;3;PST;FIN
menjawab	contestar	menjawab	contestar	V;SG;ACT	V;NFIN
menjawab	respondiendo	menjawab	responder	V;SG;ACT	V;V.MSDR
menjawab	responder	menjawab	responder	V;SG;ACT	V;NFIN
menjawab	respondió	menjawab	responder	V;SG;ACT	V;IND;SG;3;PST;FIN
menjawab	contestar	menjawab	contestar	V;SG;ACT	V;NFIN
menjawab	contesta	menjawab	contestar	V;SG;ACT	V;IND;SG;3;PRS;FIN
menjawab	responder	menjawab	responder	V;SG;ACT	V;NFIN
kendali	control	kendali	control	N;SG	N;MASC;SG
menangani	manejar	mentangani	manejar	V;SG;ACT	V;NFIN
menangani	maneja	mentangani	manejar	V;SG;ACT	V;IND;SG;3;PRS;FIN
koran	periódico	koran	periódico	N;SG	N;MASC;SG
koran	periodico	koran	periodico	N;SG	N;MASC;SG
koran	prensa	koran	prensa	N;SG	N;FEM;SG
koran	paper	koran	paper	N;SG	N
koran	ponencia	koran	ponencia	N;SG	N;FEM;SG
koran	papel	koran	papel	N;SG	N;MASC;SG
