kategória	categoria	kategória	categoria	N;NOM;FEM;SG	N;FEM;SG
tábor	campo	tábor	campo	N;INAN;NOM;MASC;SG	N;MASC;SG
mexiko	méxico	mexiko	méxico	N;INAN;NOM;MASC;SG	N;MASC;SG
mexiko	mexico	mexiko	mexico	N;INAN;NOM;MASC;SG	N;MASC;SG
zbierky	colecções	zbierka	colecção	N;NOM;FEM;PL	N;FEM;PL
zbierky	coleções	zbierka	coleção	N;NOM;FEM;PL	N;FEM;PL
oltár	altar	oltár	altar	N;INAN;NOM;MASC;SG	N;MASC;SG
krídlo	flanco	krídlo	flanco	N;NOM;NEUT;SG	N;MASC;SG
krídlo	asa	krídlo	asa	N;NOM;NEUT;SG	N;FEM;SG
krídlo	wing	krídlo	wing	N;NOM;NEUT;SG	N;MASC;SG
ponúka	oferece	ponúkať	oferecer	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;SG;3;PRS;FIN
ponúka	oferecendo	ponúkať	oferecer	V;IPFV;IND;SG;3;POS;PRS;FIN	V;V.MSDR
pamätník	memorial	pamätník	memorial	N;INAN;NOM;MASC;SG	N;MASC;SG
pamätník	monumento	pamätník	monumento	N;INAN;NOM;MASC;SG	N;MASC;SG
technológie	tecnologias	technológia	tecnologia	N;NOM;FEM;PL	N;FEM;PL
technológie	tecnologias	technológia	tecnologia	N;NOM;FEM;PL	N;FEM;PL
tradície	tradições	tradícia	tradição	N;NOM;FEM;PL	N;FEM;PL
tradície	tradições	tradícia	tradição	N;NOM;FEM;PL	N;FEM;PL
pleso	pleso	pleso	pleso	N;NOM;MASC;SG	N;MASC;SG
krista	krista	kristus	krista	N;ANIM;ACC;MASC;SG	N;FEM;SG
krista	cristo	kristus	cristo	N;ANIM;ACC;MASC;SG	N;MASC;SG
strávil	gasto	stráviť	gastar	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;MASC;SG;V.PTCP
strávil	gastei	stráviť	gastar	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;IND;SG;1;PST;FIN
strávil	passou	stráviť	passar	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;IND;SG;3;PST;FIN
strávil	gastou	stráviť	gastar	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;IND;SG;3;PST;FIN
kyselina	ácido	kyselina	ácido	N;NOM;FEM;SG	N;MASC;SG
objem	volume	objem	volume	N;INAN;NOM;MASC;SG	N;MASC;SG
kanál	canal	kanál	canal	N;INAN;NOM;MASC;SG	N;MASC;SG
kanál	channel	kanál	channel	N;INAN;NOM;MASC;SG	N;MASC;SG
náklady	custos	náklad	custo	N;INAN;NOM;MASC;PL	N;MASC;PL
náklady	custos	náklad	custo	N;INAN;NOM;MASC;PL	N;MASC;PL
náklady	despesas	náklad	despesa	N;INAN;NOM;MASC;PL	N;FEM;PL
katarína	catherine	katarín	catherine	N;NOM;FEM;SG	N;FEM;SG
katarína	catarina	katarín	catarina	N;NOM;FEM;SG	N;FEM;SG
katarína	katarina	katarín	katarina	N;NOM;FEM;SG	N;FEM;SG
paláca	palácio	palác	palácio	N;INAN;GEN;MASC;SG	N;MASC;SG
paláca	palace	palác	palace	N;INAN;GEN;MASC;SG	N;MASC;SG
buniek	células	bunka	célula	N;GEN;FEM;PL	N;FEM;PL
buniek	celas	bunka	cela	N;GEN;FEM;PL	N;FEM;PL
sekúnd	segundos	sekunda	segundo	N;GEN;FEM;PL	N;MASC;PL
kontrolu	verificação	kontrola	verificação	N;ACC;FEM;SG	N;FEM;SG
barcelona	barça	barcelon	barça	N;INAN;GEN;MASC;SG	N;MASC;SG
barcelona	barcelona	barcelon	barcelona	N;INAN;GEN;MASC;SG	N;FEM;SG
budapešť	budapeste	budapešť	budapeste	N;NOM;MASC;SG	N;MASC;SG
minerály	minérios	minerál	minério	N;INAN;NOM;MASC;PL	N;MASC;PL
minerály	minerais	minerál	mineral	N;INAN;NOM;MASC;PL	N;MASC;PL
arthur	arthur	arthur	arthur	N;ANIM;NOM;MASC;SG	N;MASC;SG
arthur	artur	arthur	artur	N;ANIM;NOM;MASC;SG	N;MASC;SG
jeseň	autumn	jeseň	autumn	N;NOM;FEM;SG	N;MASC;SG
jeseň	outono	jeseň	outono	N;NOM;FEM;SG	N;MASC;SG
jeseň	fall	jeseň	fall	N;NOM;FEM;SG	N;MASC;SG
jeseň	outono	jeseň	outono	N;NOM;FEM;SG	N;MASC;SG
jeseň	queda	jeseň	queda	N;NOM;FEM;SG	N;FEM;SG
reakcie	reacções	reakcia	reacção	N;NOM;FEM;PL	N;FEM;PL
reakcie	reações	reakcia	reação	N;NOM;FEM;PL	N;FEM;PL
reakcie	respostas	reakcia	resposta	N;NOM;FEM;PL	N;FEM;PL
knihu	livro	kniha	livro	N;ACC;FEM;SG	N;MASC;SG
pravidiel	regras	pravidlo	regra	N;GEN;NEUT;PL	N;FEM;PL
častice	partículas	častica	partícula	N;NOM;FEM;PL	N;FEM;PL
častice	partículas	častica	partícula	N;NOM;FEM;PL	N;FEM;PL
rozhodnutie	decisão	rozhodnutie	decisão	N;NOM;NEUT;SG	N;FEM;SG
corse	corse	corsa	corse	N;INAN;NOM;MASC;SG	N;MASC;SG
osobne	pessoalmente	osobne	pessoalmente	ADV	ADV
obranca	defensor	obranca	defensor	N;ANIM;NOM;MASC;SG	N;MASC;SG
obranca	defensora	obranca	defensora	N;ANIM;NOM;MASC;SG	N;FEM;SG
obranca	zagueiro	obranca	zagueiro	N;ANIM;NOM;MASC;SG	N;MASC;SG
základný	básico	základný	básico	ADJ;INAN;NOM;MASC;SG	ADJ;MASC;SG
zvíťazil	conquistou	zvíťaziť	conquistar	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;IND;SG;3;PST;FIN
zvíťazil	conquistado	zvíťaziť	conquistar	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;MASC;SG;V.PTCP
zvíťazil	conquistada	zvíťaziť	conquistar	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;FEM;SG;V.PTCP
zvíťazil	venceu	zvíťaziť	vencer	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;IND;SG;3;PST;FIN
zvíťazil	ganhou	zvíťaziť	ganhar	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;IND;SG;3;PST;FIN
zvíťazil	ganhado	zvíťaziť	ganhar	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;MASC;SG;V.PTCP
zvíťazil	triunfou	zvíťaziť	triunfar	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;IND;SG;3;PST;FIN
kedysi	outrora	kedysi	outrora	ADV	ADV
urobil	fiz	urobiť	fazer	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;IND;SG;1;PST;FIN
urobil	fê	urobiť	fazer	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;IND;SG;3;PST;FIN
urobil	fez	urobiť	fazer	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;IND;SG;3;PST;FIN
urobil	feito	urobiť	fazer	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;MASC;SG;V.PTCP
robí	fazendo	robiť	fazer	V;IPFV;IND;SG;3;POS;PRS;FIN	V;V.MSDR
robí	faz	robiť	fazer	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;SG;3;PRS;FIN
robí	faz	robiť	fazer	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;SG;3;PRS;FIN
cyklus	ciclo	cyklus	ciclo	N;INAN;NOM;MASC;SG	N;MASC;SG
inline	inline	inlina	inline	N;INAN;NOM;MASC;SG	N;MASC;SG
prenos	transmissão	prenos	transmissão	N;INAN;NOM;MASC;SG	N;FEM;SG
prenos	transfer	prenos	transfer	N;INAN;NOM;MASC;SG	N;MASC;SG
prenos	transferência	prenos	transferência	N;INAN;NOM;MASC;SG	N;FEM;SG
zložky	ingredientes	zložka	ingrediente	N;NOM;FEM;PL	N;MASC;PL
silné	poderosa	silný	poderoso	ADJ;NOM;NEUT;SG	ADJ;FEM;SG
silné	poderoso	silný	poderoso	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
silné	forte	silný	forte	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
divízia	divisão	divízium	divisão	N;NOM;FEM;SG	N;FEM;SG
valign	valign	valignúť	valign	N;ANIM;NOM;MASC;SG	N;MASC;SG
materiálov	materiais	materiál	material	N;INAN;GEN;MASC;PL	N;MASC;PL
matky	mães	matka	pai	N;NOM;FEM;PL	N;FEM;PL
matky	mães	matka	pai	N;NOM;FEM;PL	N;FEM;PL
dohody	promoções	dohoda	promoção	N;NOM;FEM;PL	N;FEM;PL
dohody	ofertas	dohoda	oferta	N;NOM;FEM;PL	N;FEM;PL
dohody	acordos	dohoda	acordo	N;NOM;FEM;PL	N;MASC;PL
domáce	doméstico	domáci	doméstico	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
domáce	interno	domáci	interno	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
umelecké	artístico	umelecký	artístico	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
záznam	gravação	záznam	gravação	N;INAN;NOM;MASC;SG	N;FEM;SG
záznam	registro	záznam	registro	N;INAN;NOM;MASC;SG	N;MASC;SG
záznam	recorde	záznam	recorde	N;INAN;NOM;MASC;SG	N;MASC;SG
záznam	record	záznam	record	N;INAN;NOM;MASC;SG	N;FEM;SG
róbert	robert	róbert	robert	N;ANIM;NOM;MASC;SG	N;MASC;SG
róbert	roberto	róbert	roberto	N;ANIM;NOM;MASC;SG	N;MASC;SG
róbert	róbert	róbert	róbert	N;ANIM;NOM;MASC;SG	N;MASC;SG
témy	temáticas	téma	temática	N;NOM;FEM;PL	N;FEM;PL
témy	temas	téma	tema	N;NOM;FEM;PL	N;MASC;PL
témy	tópicos	téma	tópico	N;NOM;FEM;PL	N;MASC;PL
témy	temas	téma	tema	N;NOM;FEM;PL	N;MASC;PL
prúd	fluxo	prúd	fluxo	N;INAN;NOM;MASC;SG	N;MASC;SG
prúd	stream	prúd	strear	N;INAN;NOM;MASC;SG	N;MASC;SG
berlín	berlim	berlina	berlim	N;NOM;MASC;SG	N;MASC;SG
dej	trama	dej	trama	N;INAN;NOM;MASC;SG	N;FEM;SG
dej	conspiração	dej	conspiração	N;INAN;NOM;MASC;SG	N;FEM;SG
dej	parcela	dej	parcela	N;INAN;NOM;MASC;SG	N;FEM;SG
dej	enredo	dej	enredo	N;INAN;NOM;MASC;SG	N;MASC;SG
dej	dej	dej	dej	N;INAN;NOM;MASC;SG	N;MASC;SG
chodník	path	chodník	path	N;INAN;NOM;MASC;SG	N;MASC;SG
chodník	caminho	chodník	caminho	N;INAN;NOM;MASC;SG	N;MASC;SG
chodník	calçada	chodník	calçar	N;INAN;NOM;MASC;SG	N;FEM;SG
chodník	passeio	chodník	passeio	N;INAN;NOM;MASC;SG	N;MASC;SG
chodník	pavimentação	chodník	pavimentação	N;INAN;NOM;MASC;SG	N;FEM;SG
chodník	calçada	chodník	calçar	N;INAN;NOM;MASC;SG	N;FEM;SG
chodník	pavimento	chodník	pavimento	N;INAN;NOM;MASC;SG	N;MASC;SG
chodník	rasto	chodník	rasto	N;INAN;NOM;MASC;SG	N;MASC;SG
chodník	trail	chodník	trail	N;INAN;NOM;MASC;SG	N;MASC;SG
chodník	trilha	chodník	trilha	N;INAN;NOM;MASC;SG	N;FEM;SG
chodník	trilho	chodník	trilho	N;INAN;NOM;MASC;SG	N;MASC;SG
chodník	rastro	chodník	rastro	N;INAN;NOM;MASC;SG	N;MASC;SG
chodník	passarela	chodník	passarela	N;INAN;NOM;MASC;SG	N;FEM;SG
japonska	japao	japonsko	japao	N;NOM;FEM;SG	N;MASC;SG
japonska	japão	japonsko	japão	N;NOM;FEM;SG	N;MASC;SG
glóbus	globo	glóbus	globo	N;INAN;NOM;MASC;SG	N;MASC;SG
glóbus	globe	glóbus	globe	N;INAN;NOM;MASC;SG	N;MASC;SG
pásma	bandas	pásmo	banda	N;NOM;NEUT;PL	N;FEM;PL
vancouver	vancouver	vancouver	vancouver	N;NOM;FEM;SG	N;MASC;SG
písať	escreve	písať	escrever	V;IPFV;POS;NFIN	V;IND;SG;3;PRS;FIN
písať	escreva	písať	escrever	V;IPFV;POS;NFIN	V;SBJV;SG;3;PRS;FIN
písať	escrever	písať	escrever	V;IPFV;POS;NFIN	V;NFIN
písať	digitando	písať	digitar	V;IPFV;POS;NFIN	V;V.MSDR
písať	escrevendo	písať	escrever	V;IPFV;POS;NFIN	V;V.MSDR
písať	escrever	písať	escrever	V;IPFV;POS;NFIN	V;NFIN
podpora	apoio	podpora	apoio	N;NOM;FEM;SG	N;MASC;SG
podpora	suporte	podpora	suporte	N;NOM;FEM;SG	N;MASC;SG
blues	blues	blues	blues	N;NOM;NEUT;SG	N;MASC;SG
hraníc	bordas	hranica	borda	N;GEN;FEM;PL	N;FEM;PL
hraníc	fronteiras	hranica	fronteira	N;GEN;FEM;PL	N;FEM;PL
našiel	encontrada	nájsť	encontrar	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;FEM;SG;V.PTCP
našiel	encontrado	nájsť	encontrar	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;MASC;SG;V.PTCP
populácie	populações	populácia	população	N;NOM;FEM;PL	N;FEM;PL
znakov	caracteres	znak	caracter	N;INAN;GEN;MASC;PL	N;MASC;PL
znakov	carateres	znak	carater	N;INAN;GEN;MASC;PL	N;MASC;PL
znakov	personagens	znak	personagem	N;INAN;GEN;MASC;PL	N;MASC;PL
scenár	argumento	scenár	argumento	N;INAN;NOM;MASC;SG	N;MASC;SG
scenár	guião	scenár	guião	N;INAN;NOM;MASC;SG	N;MASC;SG
scenár	roteiro	scenár	roteiro	N;INAN;NOM;MASC;SG	N;MASC;SG
scenár	cenário	scenár	cenário	N;INAN;NOM;MASC;SG	N;MASC;SG
scenár	guião	scenár	guião	N;INAN;NOM;MASC;SG	N;MASC;SG
scenár	roteiro	scenár	roteiro	N;INAN;NOM;MASC;SG	N;MASC;SG
scenár	script	scenár	script	N;INAN;NOM;MASC;SG	N;MASC;SG
adresa	morada	adresa	morada	N;NOM;FEM;SG	N;FEM;SG
adresa	endereço	adresa	endereço	N;NOM;FEM;SG	N;MASC;SG
útoky	atentados	útok	atentado	N;INAN;NOM;MASC;PL	N;MASC;PL
útoky	ataques	útok	ataque	N;INAN;NOM;MASC;PL	N;MASC;PL
útoky	assaltos	útok	assalto	N;INAN;NOM;MASC;PL	N;MASC;PL
útoky	agressões	útok	agressão	N;INAN;NOM;MASC;PL	N;FEM;PL
prostriedky	recursos	prostriedok	recurso	N;INAN;NOM;MASC;PL	N;MASC;PL
prostriedky	meios	prostriedok	meio	N;INAN;NOM;MASC;PL	N;MASC;PL
nedostatok	deficiência	nedostatok	deficiência	N;INAN;NOM;MASC;SG	N;FEM;SG
nedostatok	carência	nedostatok	carência	N;INAN;NOM;MASC;SG	N;FEM;SG
nedostatok	escassez	nedostatok	escassez	N;INAN;NOM;MASC;SG	N;FEM;SG
nedostatok	carência	nedostatok	carência	N;INAN;NOM;MASC;SG	N;FEM;SG
nedostatok	falta	nedostatok	falta	N;INAN;NOM;MASC;SG	N;FEM;SG
nedostatok	penúria	nedostatok	penúria	N;INAN;NOM;MASC;SG	N;FEM;SG
nedostatok	escassez	nedostatok	escassez	N;INAN;NOM;MASC;SG	N;FEM;SG
drôme	drôme	drom	drôme	N;NOM;FEM;SG	N;FEM;SG
stredné	médio	stredný	médio	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
stredné	médio	stredný	médio	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
brazília	brazil	brazíliť	brazil	N;NOM;FEM;SG	N;MASC;SG
brazília	brasil	brazíliť	brasil	N;NOM;FEM;SG	N;MASC;SG
kozmické	cósmico	kozmický	cósmico	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
príklady	exemplos	príklad	exemplo	N;INAN;NOM;MASC;PL	N;MASC;PL
medaily	medalhas	medaila	medalha	N;NOM;FEM;PL	N;FEM;PL
konštrukcia	construção	konštrukcia	construção	N;NOM;FEM;SG	N;FEM;SG
konštrukcia	concepção	konštrukcia	concepção	N;NOM;FEM;SG	N;FEM;SG
konštrukcia	desenho	konštrukcia	desenho	N;NOM;FEM;SG	N;MASC;SG
konštrukcia	design	konštrukcia	design	N;NOM;FEM;SG	N;MASC;SG
konštrukcia	estrutura	konštrukcia	estrutura	N;NOM;FEM;SG	N;FEM;SG
modul	módulo	moduť	módulo	N;INAN;NOM;MASC;SG	N;MASC;SG
modul	plugin	moduť	plugin	N;INAN;NOM;MASC;SG	N;MASC;SG
lokalita	sítio	lokalita	sítio	N;NOM;FEM;SG	N;MASC;SG
lokalita	site	lokalita	site	N;NOM;FEM;SG	N;MASC;SG
lokalita	localização	lokalita	localização	N;NOM;FEM;SG	N;FEM;SG
lokalita	localidade	lokalita	localidade	N;NOM;FEM;SG	N;FEM;SG
požiadavky	solicitações	požiadavka	solicitação	N;NOM;FEM;PL	N;FEM;PL
požiadavky	requisições	požiadavka	requisição	N;NOM;FEM;PL	N;FEM;PL
požiadavky	pedidos	požiadavka	pedido	N;NOM;FEM;PL	N;MASC;PL
požiadavky	exigências	požiadavka	exigência	N;NOM;FEM;PL	N;FEM;PL
požiadavky	requisitos	požiadavka	requisito	N;NOM;FEM;PL	N;MASC;PL
požiadavky	prescrições	požiadavka	prescrição	N;NOM;FEM;PL	N;FEM;PL
požiadavky	demandas	požiadavka	demanda	N;NOM;FEM;PL	N;FEM;PL
požiadavky	exigências	požiadavka	exigência	N;NOM;FEM;PL	N;FEM;PL
povedať	dizer	povedať	dizer	V;PFV;POS;NFIN	V;NFIN
povedať	digam	povedať	dizer	V;PFV;POS;NFIN	V;SBJV;PL;3;PRS;FIN
povedať	diga	povedať	dizer	V;PFV;POS;NFIN	V;SBJV;SG;3;PRS;FIN
povedať	diz	povedať	dizer	V;PFV;POS;NFIN	V;IND;SG;3;PRS;FIN
povedať	conte	povedať	conte	V;PFV;POS;NFIN	V;SBJV;SG;3;PRS;FIN
povedať	diz	povedať	dizer	V;PFV;POS;NFIN	V;IND;SG;3;PRS;FIN
povedať	diga	povedať	dizer	V;PFV;POS;NFIN	V;SBJV;SG;3;PRS;FIN
voľný	livre	voľný	livre	ADJ;ANIM;NOM;MASC;SG	ADJ;MASC;SG
voľný	gratuito	voľný	gratuito	ADJ;ANIM;NOM;MASC;SG	ADJ;MASC;SG
vilaine	vilaine	vilaine	vilaine	N;NOM;FEM;SG	N;MASC;SG
rúk	mãos	ruka	mão	N;GEN;FEM;PL	N;FEM;PL
zmien	mudanças	zmena	mudança	N;GEN;FEM;PL	N;FEM;PL
zmien	alterações	zmena	alteração	N;GEN;FEM;PL	N;FEM;PL
zmien	modificações	zmena	modificação	N;GEN;FEM;PL	N;FEM;PL
konala	atuou	konať	atuar	V;IPFV;FEM;SG;POS;PST;V.PTCP	V;IND;SG;3;PST;FIN
konala	agiu	konať	agir	V;IPFV;FEM;SG;POS;PST;V.PTCP	V;IND;SG;3;PST;FIN
alžbeta	isabel	alžbeta	isabel	N;NOM;FEM;SG	N;FEM;SG
alžbeta	elizabeth	alžbeta	elizabeth	N;NOM;FEM;SG	N;FEM;SG
alžbeta	elisabeth	alžbeta	elisabeth	N;NOM;FEM;SG	N;FEM;SG
textov	textos	text	texto	N;INAN;GEN;MASC;PL	N;MASC;PL
textov	letras	text	letra	N;INAN;GEN;MASC;PL	N;FEM;PL
praxi	prática	prax	prática	N;DAT;FEM;SG	N;FEM;SG
praxi	pratica	prax	praticar	N;DAT;FEM;SG	N;FEM;SG
orgánov	órgãos	orgán	órgão	N;INAN;GEN;MASC;PL	N;MASC;PL
orgánov	orgãos	orgán	órgão	N;INAN;GEN;MASC;PL	N;MASC;PL
ekonóm	economista	ekonóm	economista	N;ANIM;NOM;MASC;SG	N;MASC;SG
žiadosť	aplicativo	žiadosť	aplicativo	N;NOM;FEM;SG	N;MASC;SG
žiadosť	aplicação	žiadosť	aplicação	N;NOM;FEM;SG	N;FEM;SG
žiadosť	solicitação	žiadosť	solicitação	N;NOM;FEM;SG	N;FEM;SG
žiadosť	pedido	žiadosť	pedido	N;NOM;FEM;SG	N;MASC;SG
hlasovanie	votação	hlasovanie	votação	N;NOM;NEUT;SG	N;FEM;SG
hlasovanie	voto	hlasovanie	voto	N;NOM;NEUT;SG	N;MASC;SG
hlasovanie	votação	hlasovanie	votação	N;NOM;NEUT;SG	N;FEM;SG
hlasovanie	voto	hlasovanie	voto	N;NOM;NEUT;SG	N;MASC;SG
sestra	sister	sestra	sister	N;NOM;FEM;SG	N;MASC;SG
sestra	irmã	sestra	irmã	N;NOM;FEM;SG	N;FEM;SG
sestra	enfermeira	sestra	enfermeiro	N;NOM;FEM;SG	N;FEM;SG
sestra	enfermeiro	sestra	enfermeiro	N;NOM;FEM;SG	N;MASC;SG
trest	penalidade	trest	penalidade	N;INAN;NOM;MASC;SG	N;FEM;SG
trest	penalização	trest	penalização	N;INAN;NOM;MASC;SG	N;FEM;SG
trest	sanção	trest	sanção	N;INAN;NOM;MASC;SG	N;FEM;SG
trest	pena	trest	pena	N;INAN;NOM;MASC;SG	N;FEM;SG
trest	punição	trest	punição	N;INAN;NOM;MASC;SG	N;FEM;SG
trest	castigo	trest	castigo	N;INAN;NOM;MASC;SG	N;MASC;SG
front	front	front	front	N;INAN;NOM;MASC;SG	N;MASC;SG
front	fachada	front	fachada	N;INAN;NOM;MASC;SG	N;FEM;SG
front	fila	front	fila	N;INAN;NOM;MASC;SG	N;FEM;SG
kultúrna	cultural	kultúrny	cultural	ADJ;NOM;FEM;SG	ADJ;MASC;SG
podporuje	suporta	podporovať	suportar	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;SG;3;PRS;FIN
podporuje	apoia	podporovať	apoiar	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;SG;3;PRS;FIN
podporuje	promove	podporovať	promover	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;SG;3;PRS;FIN
robiť	fazendo	robiť	fazer	V;IPFV;POS;NFIN	V;V.MSDR
gróf	conde	gróf	conde	N;ANIM;NOM;MASC;SG	N;MASC;SG
gróf	count	gróf	count	N;ANIM;NOM;MASC;SG	N;MASC;SG
gróf	contagem	gróf	contagem	N;ANIM;NOM;MASC;SG	N;FEM;SG
trvá	insiste	trvať	insistir	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;SG;3;PRS;FIN
trvá	dura	trvať	durar	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;SG;3;PRS;FIN
predstavujú	representar	predstavovať	representar	V;IPFV;IND;PL;3;POS;PRS;FIN	V;NFIN
predstavujú	representam	predstavovať	representar	V;IPFV;IND;PL;3;POS;PRS;FIN	V;IND;PL;3;PRS;FIN
predstavujú	posar	predstavovať	posar	V;IPFV;IND;PL;3;POS;PRS;FIN	V;NFIN
predstavujú	posar	predstavovať	posar	V;IPFV;IND;PL;3;POS;PRS;FIN	V;NFIN
manžel	marido	manžel	marido	N;ANIM;NOM;MASC;SG	N;MASC;SG
manžel	esposo	manžel	esposo	N;ANIM;NOM;MASC;SG	N;MASC;SG
letov	vôos	let	vôo	N;INAN;GEN;MASC;PL	N;MASC;PL
letov	voos	let	voo	N;INAN;GEN;MASC;PL	N;MASC;PL
írska	irish	írsko	irish	N;NOM;FEM;SG	N;MASC;SG
írska	irlandesa	írsko	irlandesa	N;NOM;FEM;SG	N;FEM;SG
írska	irlandês	írsko	irlandês	N;NOM;FEM;SG	N;MASC;SG
írska	irlanda	írsko	irlanda	N;NOM;FEM;SG	N;FEM;SG
atlét	atleta	atlét	atleta	N;ANIM;NOM;MASC;SG	N;MASC;SG
atlét	jock	atlét	jock	N;ANIM;NOM;MASC;SG	N;MASC;SG
myšlienky	ideias	myšlienka	ideia	N;NOM;FEM;PL	N;FEM;PL
myšlienky	idéias	myšlienka	idéia	N;NOM;FEM;PL	N;FEM;PL
myšlienky	pensamentos	myšlienka	pensamento	N;NOM;FEM;PL	N;MASC;PL
myšlienky	reflexões	myšlienka	reflexão	N;NOM;FEM;PL	N;FEM;PL
zaznamenal	anotado	zaznamenať	anotar	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;MASC;SG;V.PTCP
zaznamenal	notou	zaznamenať	notar	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;IND;SG;3;PST;FIN
zaznamenal	observou	zaznamenať	observar	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;IND;SG;3;PST;FIN
hérault	hérault	hérault	hérault	N;NOM;FEM;SG	N;FEM;SG
voľne	livremente	voľne	livremente	ADV	ADV
loh	loh	loh	loh	N;INAN;NOM;MASC;SG	N;MASC;SG
národy	nações	národ	nação	N;INAN;NOM;MASC;PL	N;FEM;PL
národy	povos	národ	povo	N;INAN;NOM;MASC;PL	N;MASC;PL
olej	azeite	olej	azeite	N;INAN;NOM;MASC;SG	N;MASC;SG
olej	óleo	olej	óleo	N;INAN;NOM;MASC;SG	N;MASC;SG
olej	petróleo	olej	petróleo	N;INAN;NOM;MASC;SG	N;MASC;SG
ríši	empire	ríš	empire	N;DAT;FEM;SG	N;MASC;SG
ríši	império	ríš	império	N;DAT;FEM;SG	N;MASC;SG
vozidla	veículo	vozidnúť	veículo	N;NOM;NEUT;SG	N;MASC;SG
vozidla	veiculo	vozidnúť	veiculo	N;NOM;NEUT;SG	N;MASC;SG
vojvoda	duque	vojvoda	duque	N;ANIM;NOM;MASC;SG	N;MASC;SG
vojvoda	duke	vojvoda	duke	N;ANIM;NOM;MASC;SG	N;MASC;SG
historicky	historicamente	historicky	historicamente	ADV	ADV
beh	running	beh	running	N;INAN;NOM;MASC;SG	N;MASC;SG
vozidlo	veículo	vozidnúť	veículo	N;NOM;NEUT;SG	N;MASC;SG
vozidlo	veiculo	vozidnúť	veiculo	N;NOM;NEUT;SG	N;MASC;SG
ardèche	ardèche	ardich	ardecher	N;NOM;FEM;SG	N;MASC;SG
generácia	generation	generácia	generation	N;NOM;FEM;SG	N;MASC;SG
generácia	geração	generácia	geração	N;NOM;FEM;SG	N;FEM;SG
tretie	terceira	tretí	terceiro	ADJ;NOM;NEUT;SG	ADJ;FEM;SG
tretie	terço	tretí	terço	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
tretie	terceiro	tretí	terceiro	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
marcel	marcelo	marcieť	marcelo	N;ANIM;NOM;MASC;SG	N;MASC;SG
marcel	marcel	marcieť	marcel	N;ANIM;NOM;MASC;SG	N;MASC;SG
zmysel	significado	zmysel	significado	N;INAN;NOM;MASC;SG	N;MASC;SG
zmysel	sentido	zmysel	sentido	N;INAN;NOM;MASC;SG	N;MASC;SG
zmysel	senso	zmysel	senso	N;INAN;NOM;MASC;SG	N;MASC;SG
východné	oriental	východný	oriental	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
ukrajina	ucrânia	ukrajina	ucrânia	N;NOM;FEM;SG	N;FEM;SG
prítomnosť	presença	prítomnosť	presença	N;NOM;FEM;SG	N;FEM;SG
východná	oriental	východný	oriental	ADJ;NOM;FEM;SG	ADJ;MASC;SG
pán	senhor	pán	senhor	N;ANIM;NOM;MASC;SG	N;MASC;SG
pán	mister	pán	mister	N;ANIM;NOM;MASC;SG	N;MASC;SG
prehry	perdas	prehra	perda	N;INAN;NOM;MASC;PL	N;FEM;PL
prehry	prejuízos	prehra	prejuízo	N;INAN;NOM;MASC;PL	N;MASC;PL
misia	missão	misia	missão	N;NOM;FEM;SG	N;FEM;SG
