aturar	stå	aturar	stå	V	V;IMP;FIN;ACT
imitar	imitera	imitar	imitera	V	V;IMP;FIN;ACT
imitar	imiterar	imitar	imitera	V	V;IND;PRS;FIN;ACT
fragmentos	fragment	fragmento	fragment	N	N;NOM;INDF;NEUT;PL
atrapar	fånga	atrapar	fånga	V	V;IMP;FIN;ACT
morrían	dog	morrer	dö	V	V;IMP;FIN;ACT
existente	befintligt	existente	befintlig	ADJ	ADJ;NOM;INDF;NEUT;SG
existente	befintlig	existente	befintlig	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
existente	befintliga	existente	befintlig	ADJ	ADJ;NOM;PL
existente	existerande	existente	existerande	ADJ	ADJ;NOM;PRS;V.PTCP
electrónica	elektronisk	electrónico	elektronisk	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
electrónica	elektroniskt	electrónico	elektronisk	ADJ	ADJ;NOM;INDF;NEUT;SG
electrónica	elektroniska	electrónico	elektronisk	ADJ	ADJ;NOM;PL
eficacia	effekt	eficacia	effekt	N	N;NOM;INDF;MASC+FEM;SG
eficacia	effektivitet	eficacia	effektivitet	N	N;NOM;INDF;MASC+FEM;SG
eficacia	effektiviteten	eficacia	effektivitet	N	N;NOM;DEF;MASC+FEM;SG
eficacia	effektiviteten	eficacia	effektivitet	N	N;NOM;DEF;MASC+FEM;SG
eficacia	verkningsgrad	eficacia	verkningsgrad	N	N;NOM;INDF;MASC+FEM;SG
eficacia	effektivitet	eficacia	effektivitet	N	N;NOM;INDF;MASC+FEM;SG
debuxar	dra	debuxar	dra	V	V;IMP;FIN;ACT
debuxar	rita	debuxar	rita	V	V;IMP;FIN;ACT
debuxar	rita	debuxar	rita	V	V;IMP;FIN;ACT
debuxar	ritar	debuxar	rita	V	V;IND;PRS;FIN;ACT
balea	valen	balea	val	N	N;NOM;DEF;NEUT;PL
balea	val	balea	val	N	N;NOM;INDF;NEUT;SG
tráxico	tragisk	tráxico	tragisk	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
tráxico	tragiskt	tráxico	tragisk	ADJ	ADJ;NOM;INDF;NEUT;SG
tráxico	tragiska	tráxico	tragisk	ADJ	ADJ;NOM;PL
rexeita	vägrar	rexeitar	vägra	V	V;IND;PRS;FIN;ACT
biolóxico	biologiskt	biolóxico	biologisk	ADJ	ADJ;NOM;INDF;NEUT;SG
biolóxico	biologisk	biolóxico	biologisk	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
biolóxico	biologiska	biolóxico	biologisk	ADJ	ADJ;NOM;PL
variedade	sort	variedade	sort	N	N;NOM;INDF;MASC+FEM;SG
variedade	variation	variedade	variation	N	N;NOM;INDF;MASC+FEM;SG
recuperación	återvinning	recuperación	återvinning	N	N;NOM;INDF;MASC+FEM;SG
recuperación	återhämtning	recuperación	återhämtning	N	N;NOM;INDF;MASC+FEM;SG
recuperación	indrivning	recuperación	indrivning	N	N;NOM;INDF;MASC+FEM;SG
contaminación	förorening	contaminación	förorening	N	N;NOM;INDF;MASC+FEM;SG
contaminación	miljöförstöring	contaminación	miljöförstöring	N	N;NOM;INDF;MASC+FEM;SG
contaminación	föroreningar	contaminación	förorening	N	N;NOM;INDF;MASC+FEM;PL
pedazos	bitar	pedazo	bit	N	N;NOM;INDF;MASC+FEM;PL
pedazos	styck	pedazo	styck	N	N;NOM;INDF;NEUT;SG
bases	grunder	base	grund	N	N;NOM;INDF;MASC+FEM;PL
bases	baser	base	bas	N	N;NOM;INDF;MASC+FEM;PL
minte	ljuga	minte	ljug	V	V;IMP;FIN;ACT
minte	ljuger	minte	ljuga	V	V;IND;PRS;FIN;ACT
minte	ljuga	minte	ljug	V	V;IMP;FIN;ACT
exercicios	övningar	exercicio	övning	N	N;NOM;INDF;MASC+FEM;PL
lixeiramente	någorlunda	lixeiramente	någorlunda	ADV	ADV
ventos	vindar	vento	vind	N	N;NOM;INDF;MASC+FEM;PL
ventos	vindarna	vento	vind	N	N;NOM;DEF;MASC+FEM;PL
atopen	finna	atopar	finna	V	V;IMP;FIN;ACT
atopen	hitta	atopar	hitta	V	V;IMP;FIN;ACT
fundación	foundation	fundación	foundation	N	N;NOM;INDF;MASC+FEM;SG
fundación	rf	fundación	rf	N	N;NOM;INDF;MASC+FEM;SG
fundación	stiftelsen	fundación	stiftelse	N	N;NOM;DEF;MASC+FEM;SG
fundación	stiftelse	fundación	stiftelse	N	N;NOM;INDF;MASC+FEM;SG
construir	bygg	construir	bygg	V	V;IMP;FIN;ACT
construir	bygga	construir	bygga	V	V;IMP;FIN;ACT
construir	bygga	construir	bygga	V	V;IMP;FIN;ACT
farrapos	lump	farrapo	lump	N	N;NOM;INDF;NEUT;SG
farrapos	trasor	farrapo	traso	N	N;NOM;INDF;MASC+FEM;PL
tarda	tar	tarda	ta	V	V;IND;PRS;FIN;ACT
traballaban	fungerade	traballar	fungera	V	V;PST;V.PTCP;ACT
traballaban	arbetade	traballar	arbeta	V	V;IND;PST;FIN;ACT
traballaban	jobbat	traballar	jobba	V	V;V.CVB;ACT
traballaban	jobbade	traballar	jobba	V	V;IND;PST;FIN;ACT
traballaban	funkade	traballar	funka	V	V;IND;PST;V.PTCP;ACT
traballaban	arbetat	traballar	arbeta	V	V;V.CVB;ACT
traballaban	jobbar	traballar	jobba	V	V;IND;PRS;FIN;ACT
traballaban	arbeta	traballar	arbeta	V	V;IMP;FIN;ACT
traballaban	fungerar	traballar	fungera	V	V;IND;PRS;FIN;ACT
traballaban	arbetar	traballar	arbeta	V	V;IND;PRS;FIN;ACT
tiveran	har	ter	ha	V	V;IND;PRS;FIN;ACT
tiveran	had	ter	had	V	V;IMP;FIN;ACT
tiveran	hadde	ter	ha	V	V;IND;PST;FIN;ACT
tiveran	hade	ter	ha	V	V;IND;PST;FIN;ACT
tiveran	haft	ter	ha	V	V;V.CVB;ACT
ainda	fortfarande	ainda	fortfarande	ADV	ADV
ainda	ändå	ainda	ändå	ADV	ADV
usala	använda	usalar	använda	V	V;IMP;FIN;ACT
usala	använd	usalar	använda	V	V;IMP;FIN;ACT
optimista	optimistisk	optimista	optimistisk	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
optimista	optimistiska	optimista	optimistisk	ADJ	ADJ;NOM;PL
medran	odla	medrar	odla	V	V;IMP;FIN;ACT
medran	växa	medrar	växa	V	V;IMP;FIN;ACT
medran	växer	medrar	växa	V	V;IND;PRS;FIN;ACT
cadela	hund	cadela	hund	N	N;NOM;INDF;MASC+FEM;SG
cadela	bitch	cadela	bitch	N	N;NOM;INDF;MASC+FEM;SG
cadela	tik	cadela	tik	N	N;NOM;INDF;MASC+FEM;SG
encantaríame	älska	encantaríame	älsk	V	V;IMP;FIN;ACT
encantaríame	älskar	encantaríame	älska	V	V;IND;PRS;FIN;ACT
virtude	dygd	virtude	dygd	N	N;NOM;INDF;MASC+FEM;SG
perigos	faror	perigo	fara	N	N;NOM;INDF;MASC+FEM;PL
intencións	avsikter	intención	avsikt	N	N;NOM;INDF;MASC+FEM;PL
intencións	intentioner	intención	intention	N	N;NOM;INDF;MASC+FEM;PL
cursos	banor	curso	bana	N	N;NOM;INDF;MASC+FEM;PL
cursos	kurser	curso	kurs	N	N;NOM;INDF;MASC+FEM;PL
cursos	seminarier	curso	seminarium	N	N;NOM;INDF;MASC+FEM;PL
herbas	gräs	herba	gräs	N	N;NOM;INDF;NEUT;SG
herbas	örter	herba	ört	N	N;NOM;INDF;MASC+FEM;PL
computadora	datorn	computar	dator	N	N;NOM;DEF;MASC+FEM;SG
computadora	dator	computar	dator	N	N;NOM;INDF;MASC+FEM;SG
contactar	kontakta	contactar	kontakta	V	V;IMP;FIN;ACT
arquitecto	arkitekt	arquitecto	arkitekt	N	N;NOM;INDF;MASC+FEM;SG
catedral	katedral	catedral	katedral	N	N;NOM;INDF;MASC+FEM;SG
catedral	cathedral	catedral	cathedral	N	N;NOM;INDF;MASC+FEM;SG
catedral	katedralen	catedral	katedral	N	N;NOM;DEF;MASC+FEM;SG
comparar	jämför	comparar	jämföra	V	V;IMP;FIN;ACT
comparar	jämföra	comparar	jämföra	V	V;IMP;FIN;ACT
manexar	hantera	manexar	hantera	V	V;IMP;FIN;ACT
española	spansk	español	spansk	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
española	spanskt	español	spanskt	ADJ	ADJ;NOM;INDF;NEUT;SG
xogador	player	xogador	play	N	N;NOM;INDF;MASC+FEM;PL
xogador	spelaren	xogador	spelare	N	N;NOM;DEF;MASC+FEM;SG
xogador	spelare	xogador	spel	N	N;NOM;INDF;MASC+FEM;PL
computadores	datorer	computador	dator	N	N;NOM;INDF;MASC+FEM;PL
computadores	pendlare	computador	pendlare	N	N;NOM;INDF;MASC+FEM;PL
durmía	sova	durmía	sova	V	V;IMP;FIN;ACT
durmía	sov	durmía	sov	V	V;IMP;FIN;ACT
durmía	sovit	durmía	sovit	V	V;V.CVB;ACT
durmía	sov	durmía	sov	V	V;IMP;FIN;ACT
bacteria	bakterie	bacteria	bakterie	N	N;NOM;INDF;MASC+FEM;SG
bacteria	bakterier	bacteria	bakterie	N	N;NOM;INDF;MASC+FEM;PL
élle	bryr	élle	bryra	V	V;IMP;FIN;ACT
élle	she	élle	she	V	V;IMP;FIN;ACT
entren	hämta	entren	hämta	V	V;IMP;FIN;ACT
entren	skaffa	entren	skaffa	V	V;IMP;FIN;ACT
parentes	släktingar	parente	släkting	N	N;NOM;INDF;MASC+FEM;PL
bailes	danser	baile	dans	N	N;NOM;INDF;MASC+FEM;PL
empezaron	påbörjade	empezar	påbörja	V	V;IND;PST;V.PTCP;ACT
empezaron	började	empezar	börja	V	V;IND;PST;FIN;ACT
empezaron	startade	empezar	starta	V	V;IND;PST;FIN;ACT
estadio	stadion	estadio	stadion	N	N;NOM;INDF;MASC+FEM;SG
estadio	stadium	estadio	stadium	N	N;NOM;INDF;NEUT;SG
estadio	arena	estadio	ar	N	N;NOM;DEF;MASC+FEM;SG
estadio	arenan	estadio	arena	N	N;NOM;DEF;MASC+FEM;SG
obstáculos	hinder	obstáculo	hinder	N	N;NOM;INDF;NEUT;PL
sinxelamente	bara	sinxelamente	bara	ADV	ADV
variedades	sorterna	variedade	sort	N	N;NOM;DEF;MASC+FEM;PL
variedades	sorter	variedade	sort	N	N;NOM;INDF;MASC+FEM;PL
estupidez	dumhet	estupidez	dumhet	N	N;NOM;INDF;MASC+FEM;SG
sabiades	know	sabiar	know	N	N;NOM;INDF;MASC+FEM;SG
hamburguesa	hamburgare	hamburguesa	hamburgare	N	N;NOM;INDF;MASC+FEM;PL
deitados	soffor	deitado	soffor	N	N;NOM;INDF;MASC+FEM;PL
razas	raser	raza	ras	N	N;NOM;INDF;MASC+FEM;PL
razas	lopp	raza	lopp	N	N;NOM;INDF;NEUT;SG
razas	regn	raza	regn	N	N;NOM;INDF;NEUT;SG
razas	rain	raza	rain	N	N;NOM;INDF;MASC+FEM;SG
declarou	förklarade	declarar	förklara	V	V;IND;PST;FIN;ACT
pulmón	lungorna	pulmón	lunga	N	N;NOM;DEF;MASC+FEM;PL
pulmón	lungor	pulmón	lunga	N	N;NOM;INDF;MASC+FEM;PL
pulmón	lungan	pulmón	lung	N	N;NOM;DEF;MASC+FEM;SG
pulmón	lunga	pulmón	lunga	N	N;NOM;INDF;MASC+FEM;SG
pulmón	lung	pulmón	lung	N	N;NOM;INDF;MASC+FEM;SG
detectar	upptäcka	detectar	upptäcka	V	V;IMP;FIN;ACT
detectar	detektera	detectar	detektera	V	V;IMP;FIN;ACT
cambiará	will	cambiar	will	V	V;IMP;FIN;ACT
cambiará	kommer	cambiar	komma	V	V;IND;PRS;FIN;ACT
cambiará	ändra	cambiar	ändra	V	V;IMP;FIN;ACT
cambiará	byt	cambiar	byta	V	V;IMP;FIN;ACT
cambiará	byta	cambiar	byta	V	V;NFIN;ACT
catástrofe	katastrof	catástrofe	katastrof	N	N;NOM;INDF;MASC+FEM;SG
descuberta	upptäckts	descuberta	upptäcka	V	V;V.CVB;PASS
descuberta	upptäcktes	descuberta	upptäcka	V	V;IND;PST;FIN;PASS
descuberta	upptäckte	descuberta	upptäcka	V	V;IND;PST;FIN;ACT
voluntario	volontär	voluntario	volontär	N	N;NOM;INDF;MASC+FEM;SG
ombro	axeln	ombro	axel	N	N;NOM;DEF;MASC+FEM;SG
ombro	skuldra	ombro	skuldra	N	N;NOM;INDF;MASC+FEM;SG
ombro	bog	ombro	bog	N	N;NOM;INDF;MASC+FEM;SG
sentenza	domen	sentenza	dom	N	N;NOM;DEF;MASC+FEM;SG
sentenza	meningen	sentenza	mening	N	N;NOM;DEF;MASC+FEM;SG
sentenza	mening	sentenza	mening	N	N;NOM;INDF;MASC+FEM;SG
construímos	byggde	construír	bygga	V	V;IND;PST;FIN;ACT
cambiamos	byttes	cambiar	byta	V	V;IND;PST;FIN;PASS
cambiamos	förändrats	cambiar	förändra	V	V;V.CVB;PASS
cambiamos	ändrats	cambiar	ändra	V	V;V.CVB;PASS
cambiamos	ändra	cambiar	ändra	V	V;IMP;FIN;ACT
cambiamos	byt	cambiar	byta	V	V;IMP;FIN;ACT
cambiamos	byta	cambiar	byta	V	V;NFIN;ACT
comparado	jämförde	comparar	jämföra	V	V;IND;PST;FIN;ACT
entendedes	förstår	entendede	förstå	V	V;IND;PRS;FIN;ACT
entendedes	förstå	entendede	förstå	V	V;IMP;FIN;ACT
creador	skaparen	creador	skapare	N	N;NOM;DEF;MASC+FEM;SG
creador	skapare	creador	skapare	N	N;NOM;INDF;MASC+FEM;PL
feixóns	bönor	feixón	böna	N	N;NOM;INDF;MASC+FEM;PL
feixóns	bönan	feixón	böna	N	N;NOM;DEF;MASC+FEM;SG
barras	stång	barra	stång	N	N;NOM;INDF;MASC+FEM;SG
barras	galler	barra	galler	N	N;NOM;INDF;NEUT;SG
barras	bars	barra	bars	N	N;NOM;INDF;NEUT;SG
barras	barer	barra	bar	N	N;NOM;INDF;MASC+FEM;PL
barras	kilo	barra	kilo	N	N;NOM;INDF;NEUT;SG
eficiente	effektiva	eficiente	effektiv	ADJ	ADJ;NOM;PL
eficiente	effektiv	eficiente	effektiv	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
eficiente	effektivt	eficiente	effektiv	ADJ	ADJ;NOM;INDF;NEUT;SG
concordo	samtycker	concordo	samtyck	V	V;IND;PRS;FIN;ACT
concordo	håller	concordo	hålla	V	V;IND;PRS;FIN;ACT
concordo	instämmer	concordo	instämma	V	V;IND;PRS;FIN;ACT
nenez	barndomen	nenez	barndom	N	N;NOM;DEF;MASC+FEM;SG
nenez	barndom	nenez	barndom	N	N;NOM;INDF;MASC+FEM;SG
nenez	barndoms	nenez	barndom	N	N;NOM;INDF;MASC+FEM;SG
vales	dalarna	val	dal	N	N;NOM;DEF;MASC+FEM;PL
vales	dalar	val	dal	N	N;NOM;INDF;MASC+FEM;PL
imaxinaba	tror	imaxinar	tro	V	V;IND;PRS;FIN;ACT
imaxinaba	tycker	imaxinar	tycka	V	V;IND;PRS;FIN;ACT
imaxinaba	tänk	imaxinar	tänka	V	V;IMP;FIN;ACT
imaxinaba	tänka	imaxinar	tänka	V	V;IMP;FIN;ACT
naturais	naturlig	natural	naturlig	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
naturais	naturliga	natural	naturlig	ADJ	ADJ;NOM;PL
naturais	naturligt	natural	naturlig	ADJ	ADJ;NOM;INDF;NEUT;SG
valioso	värdefullt	valioso	värdefull	ADJ	ADJ;NOM;INDF;NEUT;SG
valioso	värdefull	valioso	värdefull	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
valioso	värdefulla	valioso	värdefull	ADJ	ADJ;NOM;PL
caendo	faller	caendo	falla	V	V;IND;PRS;FIN;ACT
lavadora	tvättning	lavador	tvättning	N	N;NOM;INDF;MASC+FEM;SG
lavadora	tvätt	lavador	tvätt	N	N;NOM;INDF;MASC+FEM;SG
lavadora	machine	lavador	machine	N	N;NOM;INDF;NEUT;SG
lavadora	maskin	lavador	maskin	N	N;NOM;INDF;MASC+FEM;SG
leña	ved	leñar	ved	N	N;NOM;INDF;MASC+FEM;SG
leña	trä	leñar	trä	N	N;NOM;INDF;NEUT;SG
leña	virke	leñar	virken	N	N;NOM;INDF;NEUT;SG
deixará	lämna	deixar	lämna	V	V;IMP;FIN;ACT
comezos	early	comezo	early	N	N;NOM;INDF;MASC+FEM;SG
xeada	frost	xeada	frost	N	N;NOM;INDF;MASC+FEM;SG
cráteres	kratrar	cráteres	kratr	N	N;NOM;INDF;MASC+FEM;PL
cráteres	bomb	cráteres	bomb	N	N;NOM;INDF;MASC+FEM;SG
fadas	fe	facer	fe	N	N;NOM;INDF;MASC+FEM;SG
fadas	älva	facer	älva	N	N;NOM;INDF;MASC+FEM;SG
fadas	saga	facer	saga	N	N;NOM;INDF;MASC+FEM;SG
fadas	berättelse	facer	berättelse	N	N;NOM;INDF;MASC+FEM;SG
crearon	har	crear	ha	V	V;IND;PRS;FIN;ACT
crearon	skapade	crear	skapa	V	V;IND;PST;FIN;ACT
crearon	skapats	crear	skapa	V	V;V.CVB;PASS
crearon	skapades	crear	skapa	V	V;IND;PST;FIN;PASS
gobernamental	regering	gobernamental	regering	N	N;NOM;INDF;MASC+FEM;SG
gobernamental	regeringen	gobernamental	regering	N	N;NOM;DEF;MASC+FEM;SG
matemática	matematiska	matemático	matematisk	ADJ	ADJ;NOM;PL
matemática	matematiskt	matemático	matematisk	ADJ	ADJ;NOM;INDF;NEUT;SG
pílulas	tabletter	pílula	tablett	N	N;NOM;INDF;MASC+FEM;PL
pílulas	piller	pílula	piller	N	N;NOM;INDF;MASC+FEM;PL
contando	berättar	contar	berätta	V	V;IND;PRS;FIN;ACT
contando	räknar	contar	räkna	V	V;IND;PRS;FIN;ACT
contando	räkna	contar	räkna	V	V;IMP;FIN;ACT
leccións	lärdomar	lección	lärdom	N	N;NOM;INDF;MASC+FEM;PL
leccións	lektioner	lección	lektion	N	N;NOM;INDF;MASC+FEM;PL
fotógrafo	fotograf	fotógrafo	fotograf	N	N;NOM;INDF;MASC+FEM;SG
saíches	out	saíches	out	N	N;NOM;INDF;MASC+FEM;SG
paquetes	förpackningar	paquete	förpackning	N	N;NOM;INDF;MASC+FEM;PL
paquetes	paket	paquete	paket	N	N;NOM;INDF;NEUT;SG
paquetes	förpackningar	paquete	förpackning	N	N;NOM;INDF;MASC+FEM;PL
detívose	slutade	detívose	sluta	V	V;IND;PST;FIN;ACT
detívose	stannade	detívose	stanna	V	V;IND;PST;FIN;ACT
produciu	producerade	producir	producerad	V	V;IND;PST;V.PTCP;ACT
sudáfrica	södra	sudáfricar	södra	ADJ	ADJ;NOM;DEF;SG
inmensa	enorma	inmenso	enorm	ADJ	ADJ;NOM;PL
inmensa	ofantliga	inmenso	ofantlig	ADJ	ADJ;NOM;PL
quererías	want	querería	want	N	N;NOM;INDF;MASC+FEM;SG
teñades	har	terade	ha	V	V;IND;PRS;FIN;ACT
vistas	visa	vista	visa	V	V;IMP;FIN;ACT
instrumentos	instrument	instrumento	instrument	N	N;NOM;INDF;NEUT;SG
instrumentos	instrumenten	instrumento	instrument	N	N;NOM;DEF;NEUT;PL
protagonista	huvudperson	protagonista	huvudperson	N	N;NOM;INDF;MASC+FEM;SG
vicio	vice	vicio	vice	N	N;NOM;INDF;MASC+FEM;SG
esqueceu	glömde	esquecer	glömma	V	V;IND;PST;FIN;ACT
