dari	از	dari	از	ADP	ADP
pakar	کارشناس	pakar	کارشناس	N;SG	N;SG
pakar	expert	pakar	expert	N;SG	N;SG
medis	طبی	medis	طبی	N;SG	N;SG
medis	medical	medis	medical	N;SG	N;SG
medis	پزشکی	medis	پزشکی	N;SG	N;SG
medis	امدادگر	medis	امدادگر	N;SG	N;SG
pemegang	هولدر	penpegang	هولدر	N;SG	N;SG
meriam	کانن	meriam	کانن	N;SG	N;SG
sabtu	نشست	sabtu	نشست	N;SG	N;SG
sabtu	بلندای	sabtu	بلندا	N;SG	N;SG
sabtu	شنبه	sabtu	شنبه	N;SG	N;SG
mulut	دهان	mulut	دهان	N;SG	N;SG
mulut	دهن	mulut	دهن	N;SG	N;SG
mulut	دهان	mulut	دهان	N;SG	N;SG
mulut	دهانشان	mulut	دهانش	N;SG	N;SG
muka	چهره	muka	چهره	N;SG	N;SG
muka	رخسار	muka	رخسار	N;SG	N;SG
muka	چهره	muka	چهره	N;SG	N;SG
muka	صورت	muka	صورت	N;SG	N;SG
muka	face	muka	face	N;SG	N;SG
baca	بخوان	baca	None	V;SG;ACT	V;IMP;SG;2
baca	خوانده	baca	خواند#خوان	V;SG;ACT	V;SG;3;V.PTCP
ketujuh	هفتمین	ketujuh	هفتمین	NUM	NUM
kriteria	فرقان	kriteria	فرقان	N;SG	N;SG
kriteria	معیار	kriteria	معیار	N;SG	N;SG
kriteria	ملاک	kriteria	None	N;SG	N;SG
kriteria	معیار	kriteria	معیار	N;SG	N;SG
produsen	سازنده	produsen	سازنده	N;SG	N;SG
tembok	دیواری	tembok	دیواری	N;SG	N;SG
tembok	دیوار	tembok	دیوار	N;SG	N;SG
tembok	دیوار	tembok	دیوار	N;SG	N;SG
pembelajaran	یادگیری	penbelajaran	یادگیری	N;SG	N;SG
kebangsaan	تابعیت	kebangsaan	None	N;SG	N;SG
kebangsaan	ملیت	kebangsaan	ملیت	N;SG	N;SG
kebangsaan	ملیتی	kebangsaan	ملیتی	N;SG	N;SG
bursa	بورسا	bursa	None	N;SG	N;SG
bursa	داسی	bursa	None	N;SG	N;SG
bursa	موجودی	bursa	None	N;SG	N;SG
bursa	معاوضه	bursa	معاوضه	N;SG	N;SG
bursa	تبادل	bursa	تبادل	N;SG	N;SG
bursa	مبادله	bursa	مبادله	N;SG	N;SG
roti	نان	roti	نان	N;SG	N;SG
roti	نون	roti	نون	N;SG	N;SG
organ	ارگان	organ	ارگان	N;SG	N;SG
organ	اندام	organ	اندام	N;SG	N;SG
organ	ارگ	organ	ارگ	N;SG	N;SG
organ	ارگان	organ	ارگان	N;SG	N;SG
organ	اندام	organ	اندام	N;SG	N;SG
gratis	free	gratis	free	N;SG	N;SG
gratis	آزادی	gratis	آزادی	N;SG	N;SG
gratis	رایگان	gratis	None	N;SG	N;SG
gratis	آزاده	gratis	آزاده	N;SG	N;SG
sosialis	سوسیالیست	sosialis	سوسیالیست	N;SG	N;SG
sosialis	سوسیالیستی	sosialis	سوسیالیستی	N;SG	N;SG
sosialis	سوسیالیست	sosialis	سوسیالیست	N;SG	N;SG
ham	ژامبون	ham	ژامبون	N;SG	N;SG
ham	حام	ham	حام	N;SG	N;SG
listclass	listclass	listclass	listclass	N;SG	N;SG
anggur	انگور	anggur	انگور	N;SG	N;SG
anggur	شرابی	anggur	شراب	N;SG	N;SG
anggur	شراب	anggur	شراب	N;SG	N;SG
anggur	باده	anggur	باده	N;SG	N;SG
tiang	قطب	tiang	قطب	N;SG	N;SG
tiang	تیرک	tiang	تیرک	N;SG	N;SG
tiang	دکل	tiang	دکل	N;SG	N;SG
tiang	mast	tiang	mast	N;SG	N;SG
tiang	ستون	tiang	ستون	N;SG	N;SG
tiang	رکن	tiang	رکن	N;SG	N;SG
tiang	ستونی	tiang	ستون	N;SG	N;SG
jurnal	ژورنال	jurnal	ژورنال	N;SG	N;SG
jurnal	مجله	jurnal	مجله	N;SG	N;SG
jurnal	نشریه	jurnal	نشریه	N;SG	N;SG
pasien	بیمار	pasien	بیمار	N;SG	N;SG
pasien	صبور	pasien	None	N;SG	N;SG
pasien	صبر	pasien	None	N;SG	N;SG
pasien	استقامت	pasien	None	N;SG	N;SG
pembaca	ریدر	penbaca	ریدر	N;SG	N;SG
pembaca	خواننده	penbaca	خواننده	N;SG	N;SG
hantu	شبح	hantu	شبح	N;SG	N;SG
hantu	گوست	hantu	گوست	N;SG	N;SG
hantu	روح	hantu	روح	N;SG	N;SG
perasaan	احساس	perrasaan	احساس	N;SG	N;SG
perasaan	حس	perrasaan	حس	N;SG	N;SG
perasaan	احساسش	perrasaan	احساسش	N;SG	N;SG
perasaan	احساس	perrasaan	احساس	N;SG	N;SG
perasaan	احساساتی	perrasaan	None	N;SG	N;SG
perkawinan	ازدواج	perkawinan	ازدواج	N;SG	N;SG
mekanisme	مکانیسم	mekanisme	None	N;SG	N;SG
mekanisme	مکانیسم	mekanisme	None	N;SG	N;SG
mekanisme	مکانیزم	mekanisme	مکت#مکا	N;SG	N;SG
pelukis	نقاش	penlukis	نقاش	N;SG	N;SG
kekurangan	کمبود	kekurangan	کمبود	N;SG	N;SG
kekurangan	نداشتن	kekurangan	نداشتن	N;SG	N;SG
kekurangan	عدم	kekurangan	عدم	N;SG	N;SG
kekurangan	کمبود	kekurangan	کمبود	N;SG	N;SG
helikopter	هلیکوپتر	helikopter	هلیکوپتر	N;SG	N;SG
helikopter	بالگرد	helikopter	بالگرد	N;SG	N;SG
helikopter	هلیکوپتر	helikopter	هلیکوپتر	N;SG	N;SG
helikopter	بالگرد	helikopter	بالگرد	N;SG	N;SG
telekomunikasi	تلکام	telekomunikasi	تلکام	N	N;SG
telekomunikasi	مخابرات	telekomunikasi	مخابرات	N	N;SG
telekomunikasi	مخابرات	telekomunikasi	مخابرات	N	N;SG
tropis	گرمسیری	tropis	گرمسیری	N;SG	N;SG
toyota	toyota	toyota	toyota	N	N;SG
toyota	تویوتا	toyota	تویوتا	N	N;SG
cincin	حلقه	cincin	حلقه	N;SG	N;SG
cincin	رینگ	cincin	None	N;SG	N;SG
cincin	انگشتر	cincin	انگشتر	N;SG	N;SG
cincin	حلقه	cincin	حلقه	N;SG	N;SG
tiket	بلیط	tiket	بلیط	N;SG	N;SG
tiket	بلیت	tiket	بلیت	N;SG	N;SG
tiket	بلیط	tiket	بلیط	N;SG	N;SG
tiket	بلیت	tiket	بلیت	N;SG	N;SG
setara	معادل	setara	معادل	ADJ;SG	ADJ
sah	معتبر	sah	معتبر	ADJ;SG	ADJ
sah	مجاز	sah	مجاز	ADJ;SG	ADJ
kehadiran	حضور	kehadiran	حضور	N;SG	N;SG
kehadiran	حضورش	kehadiran	حضورش	N;SG	N;SG
kehadiran	حضور	kehadiran	حضور	N;SG	N;SG
tes	آزمون	tes	آزمون	N;SG	N;SG
tes	آزمایش	tes	آزمایش	N;SG	N;SG
tes	تست	tes	None	N;SG	N;SG
tes	tes	tes	tes	N;SG	N;SG
pelindung	سروری	penlindung	سروری	N;SG	N;SG
pelindung	حامی	penlindung	حامی	N;SG	N;SG
pangkat	صف	pangkat	صف	N;SG	N;SG
pangkat	رتبه	pangkat	None	N;SG	N;SG
pangkat	درجه	pangkat	درجه	N;SG	N;SG
tantangan	چالش	tantangan	چالش	N;SG	N;SG
tantangan	چالش	tantangan	چالش	N;SG	N;SG
korupsi	تباهی	korupsi	None	N;SG	N;SG
korupsi	فساد	korupsi	فساد	N;SG	N;SG
politisi	سیاستمدار	politisi	سیاستمدار	N;SG	N;SG
serius	جدی	serius	جدی	ADJ;SG	ADJ
idola	طاغوت	idola	None	N	N;SG
cuaca	هوای	cuaca	هوا	N;SG	N;SG
cuaca	هوا	cuaca	هوا	N;SG	N;SG
kebakaran	آتشسوزی	kebakaran	آتشسوزی	N;SG	N;SG
kebakaran	آتش	kebakaran	آتش	N;SG	N;SG
kebakaran	آتیش	kebakaran	آتیش	N;SG	N;SG
kebakaran	آتشسوزی	kebakaran	آتشسوزی	N;SG	N;SG
billboard	بیلبورد	billboard	بیلبورد	N	N;SG
julukan	لقب	julukan	لقب	N;SG	N;SG
kesepakatan	توافقنامه	kesepakatan	توافقنامه	N;SG	N;SG
kesepakatan	موافقتنامه	kesepakatan	موافقتنامه	N;SG	N;SG
kesepakatan	قرارداد	kesepakatan	قرارداد	N;SG	N;SG
kesepakatan	توافق	kesepakatan	توافق	N;SG	N;SG
kesepakatan	معامله	kesepakatan	معامله	N;SG	N;SG
kesejahteraan	رفاه	kesejahteraan	رفاه	N;SG	N;SG
pemakaman	دفن	penmakaman	دفن	N;SG	N;SG
pemakaman	خاکسپاری	penmakaman	خاکسپاری	N;SG	N;SG
pemakaman	ختم	penmakaman	None	N;SG	N;SG
pemakaman	خاکسپاری	penmakaman	خاکسپاری	N;SG	N;SG
pemakaman	قبرستان	penmakaman	قبرستان	N;SG	N;SG
pemakaman	گورستان	penmakaman	گورستان	N;SG	N;SG
galaksi	کهکشان	galaksi	کهکشان	N;SG	N;SG
galaksi	گلکسی	galaksi	گلکسی	N;SG	N;SG
ion	یون	ion	یون	N	N;SG
ion	یونی	ion	یونی	N	N;SG
instrumen	ساز	instrumen	ساز	N;SG	N;SG
transfer	انتقال	transfer	انتقال	N;SG	N;SG
design	دیزاین	design	دیزاین	N;SG	N;SG
design	طرح	design	طرح	N;SG	N;SG
design	طراحی	design	طراحی	N;SG	N;SG
sosok	شکل	sosok	شکل	N	N;SG
parkir	پارکینگ	parkir	پارکینگ	N;SG;ACT	N;SG
profesi	حرفه	profesi	None	N;SG	N;SG
profesi	شغلی	profesi	شغلی	N;SG	N;SG
profesi	شغل	profesi	شغل	N;SG	N;SG
penyebaran	پخش	pensebaran	پخش	N;SG	N;SG
penyebaran	استقرار	pensebaran	استقرار	N;SG	N;SG
otot	عضله	otot	عضله	N;SG	N;SG
otot	ماهیچه	otot	ماهیچه	N;SG	N;SG
otot	عضلانی	otot	عضلانی	N;SG	N;SG
presenter	مجری	presenter	None	N	N;SG
kutub	قطبی	kutub	قطبی	N;SG	N;SG
kutub	قطب	kutub	قطب	N;SG	N;SG
kutub	تیرک	kutub	تیرک	N;SG	N;SG
kutub	تیرک	kutub	تیرک	N;SG	N;SG
awan	ابری	awan	ابری	N;SG	N;SG
awan	ابر	awan	ابر	N;SG	N;SG
awan	ابری	awan	ابری	N;SG	N;SG
awan	ابر	awan	ابر	N;SG	N;SG
kamen	کامن	kamen	کامن	N	N;SG
ketentuan	شروط	ketentuan	شروط	N;SG	N;SG
ketentuan	آذوقه	ketentuan	آذوقه	N;SG	N;SG
tahanan	زندانی	tahanan	زندانی	N;SG	N;SG
tahanan	اسیر	tahanan	اسیر	N;SG	N;SG
tahanan	اسیری	tahanan	اسیری	N;SG	N;SG
tahanan	حضانت	tahanan	حضانت	N;SG	N;SG
moral	روحیه	moral	روحیه	N;SG	N;SG
moral	اخلاقی	moral	اخلاقی	N;SG	N;SG
moral	اخلاق	moral	اخلاق	N;SG	N;SG
moral	اخلاق	moral	اخلاق	N;SG	N;SG
moral	اخلاقی	moral	اخلاقی	N;SG	N;SG
moral	اخلاق	moral	اخلاق	N;SG	N;SG
pengarang	مؤلف	penarang	مؤلف	N;SG	N;SG
pengarang	نویسندۀ	penarang	نویسندۀ	N;SG	N;SG
pengarang	نویسنده	penarang	نویسنده	N;SG	N;SG
sehat	تندرست	sehat	تندرست	ADJ;SG	ADJ
sehat	سالم	sehat	سالم	ADJ;SG	ADJ
enzim	آنزیم	enzim	آنزیم	N;SG	N;SG
enzim	آنزیم	enzim	آنزیم	N;SG	N;SG
legislatif	قانونگذاری	legislatif	قانونگذاری	N;SG	N;SG
auto	خودکار	auto	خودکار	N;SG	N;SG
korps	لشگر	korps	لشگر	N	N;SG
korps	تفنگداران	korps	تفنگدار	N	N;PL
perekonomian	اقتصادی	perekonomian	اقتصادی	N;SG	N;SG
perekonomian	اقتصاد	perekonomian	اقتصاد	N;SG	N;SG
peradaban	تمدن	peradaban	تمدن	N;SG	N;SG
peradaban	تمدنی	peradaban	تمدن	N;SG	N;SG
pinggiran	فرینج	pinggiran	فرینج	N;SG	N;SG
gawang	گل	gawang	گل	N;SG	N;SG
gawang	هدف	gawang	هدف	N;SG	N;SG
primer	ابتدایی	primer	ابتدایی	N;SG	N;SG
beras	برنجی	beras	برنجی	N;SG	N;SG
beras	پلو	beras	پلو	N;SG	N;SG
beras	رایس	beras	None	N;SG	N;SG
beras	برنج	beras	برنج	N;SG	N;SG
bumbu	ادویه	bumbu	ادویه	N;SG	N;SG
bumbu	چاشنی	bumbu	چاشنی	N;SG	N;SG
bumbu	ادویه	bumbu	ادویه	N;SG	N;SG
bumbu	چاشنی	bumbu	چاشنی	N;SG	N;SG
datar	مسطح	datar	مسطح	N;SG	N;SG
datar	فلت	datar	فلت	N;SG	N;SG
meja	میز	meja	میز	N;SG	N;SG
meja	میز	meja	میز	N;SG	N;SG
meja	سفره	meja	سفره	N;SG	N;SG
meja	جدول	meja	جدول	N;SG	N;SG
liberal	لیبرال	liberal	لیبرال	N;SG	N;SG
liberal	آزادیخواه	liberal	آزادیخواه	N;SG	N;SG
menunjuk	بتابد	mentunjuk	None	V;SG;ACT	V;SBJV;SG;3;PRS
siklus	چرخه	siklus	چرخه	N;SG	N;SG
siklus	سیکل	siklus	سیکل	N;SG	N;SG
siklus	چرخه	siklus	چرخه	N;SG	N;SG
spesifik	مشخص	spesifik	مشخص	ADJ;SG	ADJ
cadangan	پشتیبان	cadangan	پشتیب	N;SG	N;SG
cadangan	پشتیبانی	cadangan	پشتیبانی	N;SG	N;SG
event	رویدادهای	event	رویداد	N	N;PL
event	رویدادها	event	رویداد	N	N;PL
event	حوادث	event	حوادث	N	N;PL
event	اتفاقات	event	اتفاق	N	N;PL
jawaban	پاسخگویی	jawaban	پاسخگویی	N;SG	N;SG
jawaban	جواب	jawaban	جواب	N;SG	N;SG
jawaban	پاسخ	jawaban	پاسخ	N;SG	N;SG
longm	longm	longm	longm		
honda	honda	honda	honda	N	N;SG
honda	هوندا	honda	هوندا	N	N;SG
psikologi	روانشناسی	psikologi	روانشناسی	N;SG	N;SG
psikologi	روانشناختی	psikologi	روانشناختی	N;SG	N;SG
psikologi	روانشناسی	psikologi	روانشناسی	N;SG	N;SG
geografi	جغرافیایی	geografi	None	N;SG	N;SG
geografi	جغرافی	geografi	جغرافی	N;SG	N;SG
geografi	جغرافی	geografi	جغرافی	N;SG	N;SG
geografi	جغرافیای	geografi	جغرافی	N;SG	N;SG
geografi	جغرافیا	geografi	جغرافیا	N;SG	N;SG
dimakan	خورده	dimakan	خورد#خور	V;SG;PASS	V;SG;3;V.PTCP
suasana	اتمسفر	suasana	اتمسفر	N;SG	N;SG
suasana	حالت	suasana	حالت	N;SG	N;SG
suasana	حوصله	suasana	حوصله	N;SG	N;SG
penurunan	کاهش	penturunan	کاهش	N;SG	N;SG
penurunan	زوال	penturunan	None	N;SG	N;SG
kambing	بز	kambing	بز	N;SG	N;SG
kambing	بزه	kambing	بزه	N;SG	N;SG
kambing	بزغاله	kambing	بزغاله	N;SG	N;SG
kambing	گوت	kambing	گوت#گو	N;SG	N;SG
tebal	ضخیم	tebal	ضخیم	ADJ;SG	ADJ
atmosfer	اتمسفر	atmosfer	اتمسفر	N;SG	N;SG
idol	طاغوت	idol	None	N	N;SG
kebangkitan	رستاخیز	kebangkitan	رستاخیز	N;SG	N;SG
kebangkitan	احیای	kebangkitan	احیا	N;SG	N;SG
kebangkitan	revival	kebangkitan	revival	N;SG	N;SG
bioskop	تئاتر	bioskop	None	N	N;PL
bioskop	theater	bioskop	theater	N	N;SG
bioskop	سینماها	bioskop	سینما	N	N;PL
bioskop	تئاتر	bioskop	None	N	N;PL
bioskop	سینما	bioskop	سینما	N	N;SG
bioskop	سینمای	bioskop	سینما	N	N;SG
bioskop	cinema	bioskop	cinema	N	N;SG
bioskop	فیلمی	bioskop	فیلم	N	N;SG
bioskop	فیلم	bioskop	فیلم	N	N;SG
bioskop	سینما	bioskop	سینما	N	N;SG
bioskop	فیلمهایی	bioskop	فیلم	N	N;PL
bioskop	فیلم	bioskop	فیلم	N	N;SG
bioskop	فیلمها	bioskop	فیلم	N	N;PL
besaran	بزرگی	besaran	بزرگی	N;SG	N;SG
besaran	مسیو	besaran	مسیو	N;SG	N;SG
terbunuh	کشته	terbunuh	کشت#کش	V;SG;PASS	V;SG;3;V.PTCP
pelanggan	مشتری	penlanggan	مشتری	N;SG	N;SG
pelanggan	مشتری	penlanggan	مشتری	N;SG	N;SG
perbandingan	مقایسه	perbandingan	مقایسه	N;SG	N;SG
perbandingan	تطبیقی	perbandingan	تطبیقی	N;SG	N;SG
nelayan	ماهیگیر	nelayan	ماهیگیر	N;SG	N;SG
nelayan	ماهیگیر	nelayan	ماهیگیر	N;SG	N;SG
kompilasi	کامپایل	kompilasi	کامپایل	N;SG	N;SG
kompilasi	تالیف	kompilasi	تالیف	N;SG	N;SG
kompilasi	کامپایل	kompilasi	کامپایل	N;SG	N;SG
chelsea	چلسی	chelsea	چلسی	N	N;SG
chelsea	chelsea	chelsea	chelsea	N	N;SG
leluhur	پدرانشان	leluhur	پدرانش	N	N;PL
leluhur	اجداد	leluhur	None	N	N;PL
leluhur	پدران	leluhur	پدر	N	N;PL
leluhur	نیاکان	leluhur	نیاک	N	N;PL
leluhur	پدران	leluhur	پدر	N	N;PL
leluhur	جد	leluhur	None	N	N;SG
leluhur	اجداد	leluhur	None	N	N;PL
leluhur	نیاکان	leluhur	نیاک	N	N;PL
leluhur	تبار	leluhur	تبار	N	N;SG
kredit	credits	kredit	credits	N;SG	N;SG
kredit	تیتراژ	kredit	تیتراژ	N;SG	N;SG
kredit	اعتبار	kredit	اعتبار	N;SG	N;SG
kredit	اعتباری	kredit	اعتبار	N;SG	N;SG
kajian	تحصیل	kajian	تحصیل	N;SG	N;SG
kajian	مطالعه	kajian	مطالعه	N;SG	N;SG
baju	پیراهن	baju	پیراهن	N;SG	N;SG
baju	لباس	baju	لباس	N;SG	N;SG
baju	لباس	baju	لباس	N;SG	N;SG
resolusi	دقت	resolusi	دقت	N;SG	N;SG
resolusi	وضوح	resolusi	وضوح	N;SG	N;SG
permaisuri	شهبانو	permaisuri	شهبانو	N	N;SG
maksimum	حداکثر	maksimum	حداکثر	ADJ;SG	ADJ
sirkuit	مدار	sirkuit	مدار	N;SG	N;SG
sirkuit	circuit	sirkuit	circuit	N;SG	N;SG
jagung	ذرت	jagung	None	N;SG	N;SG
jagung	میخچه	jagung	میخچه	N;SG	N;SG
aneh	عجیب	aneh	عجیب	ADJ;SG	ADJ
aneh	عجیبی	aneh	عجیبی	ADJ;SG	ADJ
aneh	عجیب	aneh	عجیب	ADJ;SG	ADJ
aneh	عجیب	aneh	عجیب	ADJ;SG	ADJ
potongan	قطعه	potongan	قطعه	N;SG	N;SG
serat	الیاف	serat	الیاف	N;SG	N;SG
serat	فیبر	serat	None	N;SG	N;SG
serat	فایبر	serat	فایبر	N;SG	N;SG
serat	الیاف	serat	الیاف	N;SG	N;SG
serat	الیاف	serat	الیاف	N;SG	N;SG
domba	گوسفند	domba	گوسفند	N;SG	N;SG
domba	گوسفندی	domba	گوسفندی	N;SG	N;SG
muatan	بارگذاری	muatan	بارگذاری	N;SG	N;SG
muatan	بار	muatan	بار	N;SG	N;SG
muatan	محموله	muatan	محموله	N;SG	N;SG
muatan	محموله	muatan	محموله	N;SG	N;SG
muatan	کلاهک	muatan	کلاهک	N;SG	N;SG
hebat	عالی	hebat	عالی	ADJ;SG	ADJ
hebat	عالی	hebat	عالی	ADJ;SG	ADJ
filsuf	فیلسوفان	filsuf	فیلسوف	N	N;PL
filsuf	فیلسوف	filsuf	فیلسوف	N	N;SG
formasi	تشکیل	formasi	تشکیل	N;SG	N;SG
doktor	دکتری	doktor	دکتری	N;SG	N;SG
doktor	داکتر	doktor	داکتر	N;SG	N;SG
doktor	دکتر	doktor	دکتر	N;SG	N;SG
doktor	phd	doktor	phd	N;SG	N;SG
doktor	دکترای	doktor	دکترای	N;SG	N;SG
hitler	هیتلر	hitler	هیتلر	N	N;SG
kesuksesan	کامیابی	kesuksesan	کامیابی	N;SG	N;SG
kesuksesan	success	kesuksesan	success	N;SG	N;SG
kesuksesan	موفقیت	kesuksesan	موفقیت	N;SG	N;SG
penyiaran	پخش	pensiaran	پخش	N;SG	N;SG
penyiaran	مخابره	pensiaran	None	N;SG	N;SG
station	پاسگاه	station	پاسگاه	N	N;SG
station	ایستگاه	station	ایستگاه	N	N;SG
gugus	خوشه	gugus	خوشه	N;SG	N;SG
darurat	اورژانسی	darurat	اورژانسی	N;SG	N;SG
darurat	اضطراری	darurat	اضطراری	N;SG	N;SG
darurat	اورژانس	darurat	None	N;SG	N;SG
habitatnya	زیستگاه	habitat	زیستگاه	N;SG	N;SG
kritikus	منتقد	kritikus	منتقد	N;SG	N;SG
seleksi	گزینش	seleksi	گزینش	N;SG	N;SG
panitia	کمیته	panitia	کمیته	N;SG	N;SG
panitia	کمیسیون	panitia	کمیسیون	N;SG	N;SG
keahlian	مهارتش	keahlian	مهارتش	N;SG	N;SG
keahlian	مهارت	keahlian	مهارت	N;SG	N;SG
keahlian	تخصص	keahlian	تخصص	N;SG	N;SG
keahlian	مهارتی	keahlian	مهارتی	N;SG	N;SG
keahlian	مهارت	keahlian	مهارت	N;SG	N;SG
sasaran	هدف	sasaran	هدف	N;SG	N;SG
sasaran	هدفگیری	sasaran	هدفگیری	N;SG	N;SG
sasaran	گل	sasaran	گل	N;SG	N;SG
sasaran	هدف	sasaran	هدف	N;SG	N;SG
keberhasilan	کامیابی	keberhasilan	کامیابی	N;SG	N;SG
keberhasilan	success	keberhasilan	success	N;SG	N;SG
keberhasilan	موفقیت	keberhasilan	موفقیت	N;SG	N;SG
seribu	هزار	seribu	هزار	NUM	NUM
laksamana	آدمیرال	laksamana	آدمیرال	N;SG	N;SG
laksamana	دریاسالار	laksamana	دریاسالار	N;SG	N;SG
asuransi	بیمه	asuransi	بیمه	N;SG	N;SG
persekutuan	ائتلاف	persekutuan	ائتلاف	N;SG	N;SG
persekutuan	وصلت	persekutuan	وصلت	N;SG	N;SG
persekutuan	اتحاد	persekutuan	اتحاد	N;SG	N;SG
persekutuan	بورسیه	persekutuan	بورسیه	N;SG	N;SG
karet	لاستیکی	karet	لاستیکی	N;SG	N;SG
karet	لاستیک	karet	لاستیک	N;SG	N;SG
karet	هشتک	karet	هشتک	N;SG	N;SG
frame	فریم	frame	فریم	N	N;SG
frame	قاب	frame	None	N	N;SG
frame	چارچوب	frame	چارچوب	N	N;SG
frame	فریم	frame	فریم	N	N;SG
pemberontak	شورشی	penberontak	شورشی	N;SG	N;SG
pemberontak	یاغی	penberontak	یاغ	N;SG	N;SG
pemberontak	مقاومت	penberontak	مقاومت	N;SG	N;SG
pemberontak	مقاومتی	penberontak	مقاومتی	N;SG	N;SG
pemberontak	عصیان	penberontak	عصیان	N;SG	N;SG
pemberontak	طغیان	penberontak	طغیان	N;SG	N;SG
pemberontak	سرکشی	penberontak	سرکشی	N;SG	N;SG
pemberontak	شورش	penberontak	شورش	N;SG	N;SG
pemberontak	شورشی	penberontak	شورشی	N;SG	N;SG
pemberontak	یاغی	penberontak	یاغ	N;SG	N;SG
pemberontak	طغیان	penberontak	طغیان	N;SG	N;SG
perunggu	برنز	perunggu	برنز	N;SG	N;SG
perunggu	برنزی	perunggu	برنزی	N;SG	N;SG
perunggu	لرستان	perunggu	لرستان	N;SG	N;SG
otonomi	خودگردان	otonomi	خودگرد	N;SG	N;SG
otonomi	خودمختار	otonomi	خودمختار	N;SG	N;SG
otonomi	خودمختاری	otonomi	خودمختاری	N;SG	N;SG
situ	درجا	situ	درجا		
tower	تاور	tower	تاور	N	N;SG
tower	برج	tower	برج	N	N;SG
homepage	آغازه	homepage	آغازه	N	N;SG
munculnya	ظهور	muncul	ظهور	N;SG;ACT	N;SG
munculnya	پیدایش	muncul	None	N;SG;ACT	N;SG
perhitungan	محاسبه	perhitungan	None	N;SG	N;SG
adaptasi	اقتباس	adaptasi	اقتباس	N;SG	N;SG
adaptasi	سازگاری	adaptasi	سازگاری	N;SG	N;SG
kasar	زمخت	kasar	زمخت	ADJ;SG	ADJ
kasar	درشت	kasar	درشت	ADJ;SG	ADJ
kasar	ناهموار	kasar	ناهموار	ADJ;SG	ADJ
hidrogen	هیدروژن	hidrogen	هیدروژن	N	N;SG
hidrogen	هیدروژنی	hidrogen	هیدروژنی	N	N;SG
penyimpanan	انبار	pensimpanan	انبار	N;SG	N;SG
penyimpanan	ذخیره	pensimpanan	ذخیره	N;SG	N;SG
uap	بخار	uap	بخار	N;SG	N;SG
uap	بخار	uap	بخار	N;SG	N;SG
uap	استیم	uap	استیم	N;SG	N;SG
ponsel	متحرک	ponsel	متحرک	N;SG	N;SG
ponsel	سیار	ponsel	None	N;SG	N;SG
ponsel	موبایل	ponsel	None	N;SG	N;SG
ponsel	گوشی	ponsel	گوش	N;SG	N;SG
ponsel	تلفن	ponsel	تلفن	N;SG	N;SG
saraf	عصب	saraf	عصب	N;SG	N;SG
saraf	اعصاب	saraf	اعصاب	N;SG	N;SG
saraf	عصب	saraf	عصب	N;SG	N;SG
rumpun	بیشه	rumpun	بیشه	N;SG	N;SG
keyakinan	ایمانش	keyakinan	ایمانش	N;SG	N;SG
keyakinan	ایمان	keyakinan	ایمان	N;SG	N;SG
keyakinan	ایمانی	keyakinan	ایمان	N;SG	N;SG
keyakinan	اعتقاد	keyakinan	اعتقاد	N;SG	N;SG
keyakinan	آیین	keyakinan	آیین	N;SG	N;SG
tuduhan	اتهام	tuduhan	اتهام	N;SG	N;SG
tuduhan	اتهام	tuduhan	اتهام	N;SG	N;SG
berdua	هردو	berdua	هردو		
lemak	چرب	lemak	چرب	N;SG	N;SG
lemak	چاقی	lemak	چاقی	N;SG	N;SG
lemak	چربی	lemak	چربی	N;SG	N;SG
lemak	fat	lemak	fat	N;SG	N;SG
lemak	تپل	lemak	تپل	N;SG	N;SG
petugas	افسر	petugas	None	N;SG	N;SG
petugas	سرکار	petugas	سرکار	N;SG	N;SG
lukas	لوقا	lukas	لوقا	N;SG	N;SG
lukas	لوک	lukas	لوک	N;SG	N;SG
lukas	لوکاس	lukas	لوکاس	N;SG	N;SG
konteks	متن	konteks	متن	N;SG	N;SG
ternak	گله	ternak	گله	N;SG	N;SG
rantai	زنجیری	rantai	زنجیری	N;SG	N;SG
rantai	زنجیره	rantai	زنجیره	N;SG	N;SG
rantai	زنجیر	rantai	زنجیر	N;SG	N;SG
pribumi	بومی	pribumi	بومی	N	N;SG
wisatawan	توریست	wisatawan	توریست	N;MASC;SG	N;SG
wisatawan	گردشگری	wisatawan	گردشگری	N;MASC;SG	N;SG
wisatawan	جهانگرد	wisatawan	جهانگرد	N;MASC;SG	N;SG
wisatawan	توریستی	wisatawan	توریستی	N;MASC;SG	N;SG
wisatawan	گردشگر	wisatawan	گردشگر	N;MASC;SG	N;SG
wisatawan	مسافری	wisatawan	مسافری	N;MASC;SG	N;SG
