על	despre	על	despre	ADP	ADP;ACC
מומחה	specialist	מומחה	specialist	N;MASC;SG	N;INDF;MASC;SG
מומחה	specialistul	מומחה	specialist	N;MASC;SG	N;DEF;MASC;SG
מומחה	expertul	מומחה	expert	N;MASC;SG	N;DEF;MASC;SG
מומחה	expertă	מומחה	expert	N;MASC;SG	N;INDF;FEM;SG
מומחה	expert	מומחה	expert	N;MASC;SG	N;INDF;MASC;SG
סיכון	riscul	סיכון	risc	N;MASC;SG	N;DEF;MASC;SG
סיכון	risc	סיכון	risc	N;MASC;SG	N;INDF;MASC;SG
מזהה	recunoscând	זיהה	recunoaște	V;MASC;SG;V.PTCP;ACT	V;V.MSDR
נוח	confortabilă	נוח	confortabil	ADJ;MASC;SG	ADJ;INDF;FEM;SG
איטלקים	italienii	איטלקי	italian	N;MASC;PL	N;DEF;MASC;PL
מסורתי	traditional	מסורתי	traditional	ADJ;MASC;SG	ADJ;INDF;MASC;SG
מסורתי	tradiţională	מסורתי	tradigional	ADJ;MASC;SG	ADJ;INDF;FEM;SG
מודרני	moderna	מודרני	moderna	ADJ;MASC;SG	ADJ;DEF;FEM;SG
מודרני	modern	מודרני	modern	ADJ;MASC;SG	ADJ;INDF;MASC;SG
מודרני	modernă	מודרני	modern	ADJ;MASC;SG	ADJ;INDF;FEM;SG
אלמנטים	elemente	אלמנט	element	N;MASC;PL	N;INDF;FEM;PL
נאסר	interzise	נאסר	interzice	V;MASC;SG;3;PST;MID	V;IND;SG;3;PST;FIN
לבנה	albi	לבן	alb		
תחומים	arii	תחום	arie	N;MASC;PL	N;INDF;FEM;PL
תחומים	domenii	תחום	domeniu	N;MASC;PL	N;INDF;FEM;PL
תחומים	zonele	תחום	zonă	N;MASC;PL	N;DEF;FEM;PL
תחומים	zone	תחום	zonă	N;MASC;PL	N;INDF;FEM;PL
תרבותי	cultural	תרבותי	cultural	ADJ;MASC;SG	ADJ;INDF;MASC;SG
תרבותי	culturală	תרבותי	cultural	ADJ;MASC;SG	ADJ;INDF;FEM;SG
תרבותי	cultivat	תרבותי	cultivat	ADJ;MASC;SG	ADJ;INDF;MASC;SG
פוליטיות	politice	פוליטי	politic	ADJ;FEM;PL	ADJ;INDF;FEM;PL
חלונות	ferestre	חלון	fereastră	N;MASC;PL	N;INDF;FEM;PL
חלונות	geamuri	חלון	geam	N;MASC;PL	N;INDF;FEM;PL
חלונות	ferestrele	חלון	fereastră	N;MASC;PL	N;DEF;FEM;PL
מקבלת	primind	קיבל	primi	V;FEM;SG;V.PTCP;ACT	V;V.MSDR
מתמטיקה	matematică	מתמטיקה	matematică	N;FEM;SG	N;INDF;FEM;SG
מתמטיקה	matematică	מתמטיקה	matematică	N;FEM;SG	N;INDF;FEM;SG
מתמטיקה	matematica	מתמטיקה	matematică	N;FEM;SG	N;DEF;FEM;SG
מתמטיקה	matematică	מתמטיקה	matematică	N;FEM;SG	N;INDF;FEM;SG
מתמטיקה	matematica	מתמטיקה	matematică	N;FEM;SG	N;DEF;FEM;SG
סמלים	simbolurile	סמל	simbol	N;MASC;PL	N;DEF;FEM;PL
סמלים	simboluri	סמל	simbol	N;MASC;PL	N;INDF;FEM;PL
סמלים	pictograme	סמל	pictogram	N;MASC;PL	N;INDF;FEM;PL
סמלים	icoane	סמל	icon	N;MASC;PL	N;INDF;FEM;PL
מדיה	presă	מדיה	presă	N;MASC;SG	N;INDF;FEM;SG
מדיה	media	מדיה	medie	N;MASC;SG	N;DEF;FEM;SG
מדיה	presa	מדיה	presă	N;MASC;SG	N;DEF;FEM;SG
מדיה	medium	מדיה	medium	N;MASC;SG	N;INDF;MASC;SG
מדיה	medie	מדיה	medie	N;MASC;SG	N;INDF;FEM;SG
רשימות	note	רשימה	notă	N;FEM;PL	N;INDF;FEM;PL
רשימות	liste	רשימה	listă	N;FEM;PL	N;INDF;FEM;PL
רשימות	listele	רשימה	listă	N;FEM;PL	N;DEF;FEM;PL
אימון	antrenament	אימון	antrenament	N;MASC;SG	N;INDF;MASC;SG
אימון	practica	אימון	practică	N;MASC;SG	N;DEF;FEM;SG
אימון	antrenament	אימון	antrenament	N;MASC;SG	N;INDF;MASC;SG
אימון	pregătire	אימון	pregătire	N;MASC;SG	N;INDF;FEM;SG
אימון	formare	אימון	formare	N;MASC;SG	N;INDF;FEM;SG
טלפון	telefon	טלפון	telefon	N;MASC;SG	N;INDF;MASC;SG
טלפון	telefonul	טלפון	telefon	N;MASC;SG	N;DEF;MASC;SG
טלפון	telefon	טלפון	telefon	N;MASC;SG	N;INDF;MASC;SG
הוצאות	cheltuieli	הוצאה	cheltuială	N;FEM;PL	N;INDF;FEM;PL
הוצאות	cheltuielile	הוצאה	cheltuială	N;FEM;PL	N;DEF;FEM;PL
הוצאות	cheltuieli	הוצאה	cheltuială	N;FEM;PL	N;INDF;FEM;PL
נטל	balast	נטל	balast	N;MASC;SG	N;INDF;MASC;SG
נטל	povara	נטל	povară	N;MASC;SG	N;DEF;FEM;SG
נטל	povară	נטל	puva	N;MASC;SG	N;INDF;FEM;SG
כרטיס	tichet	כרטיס	tichet	N;MASC;SG	N;INDF;MASC;SG
כרטיס	bilet	כרטיס	bilet	N;MASC;SG	N;INDF;MASC;SG
כרטיס	biletul	כרטיס	bilet	N;MASC;SG	N;DEF;MASC;SG
כרטיס	cardul	כרטיס	card	N;MASC;SG	N;DEF;MASC;SG
כרטיס	card	כרטיס	card	N;MASC;SG	N;INDF;MASC;SG
יוצרת	creând	יצר	crea	V;FEM;SG;V.PTCP;ACT	V;V.MSDR
מחודשת	reînnoit	מחודש	reînnoi	ADJ;FEM;SG	ADJ;INDF;MASC;SG
מחודשת	reînnoită	מחודש	reînnoi	ADJ;FEM;SG	ADJ;INDF;FEM;SG
אלפים	mii	אלפים	mie	NUM;MASC;PL	NUM;INDF;FEM;PL
אלפים	miile	אלפים	mie	NUM;MASC;PL	NUM;DEF;FEM;PL
סימנים	mărci	סימן	marcă	N;MASC;PL	N;INDF;FEM;PL
סימנים	semne	סימן	semn	N;MASC;PL	N;INDF;FEM;PL
סימנים	semnele	סימן	semn	N;MASC;PL	N;DEF;FEM;PL
סימנים	semne	סימן	semn	N;MASC;PL	N;INDF;FEM;PL
חם	fierbinte	חם	fierbinte		
עיניים	ochii	עין	ochi	N;FEM;PL	N;DEF;MASC;PL
עיניים	ochi	עין	ochi	N;FEM;PL	N;INDF;MASC
בלוס	bellows	בלוס	bellows		
טורניר	turneul	טורניר	turneu	N;MASC;SG	N;DEF;MASC;SG
טורניר	turneu	טורניר	turneu	N;MASC;SG	N;INDF;MASC;SG
טורניר	turnir	טורניר	turnir	N;MASC;SG	N;INDF;MASC;SG
סיכוי	sansa	סיכוי	sansa	N;MASC;SG	N;DEF;FEM;SG
סיכוי	șansă	סיכוי	șansă	N;MASC;SG	N;INDF;FEM;SG
און	eun	און	eun		
הפניות	referiri	הפניה	referire	N;FEM;PL	N;INDF;FEM;PL
הפניות	trimiteri	הפניה	trimitere	N;FEM;PL	N;INDF;FEM;PL
הפניות	referințe	הפניה	referință	N;FEM;PL	N;INDF;FEM;PL
הפניות	trimiteri	הפניה	trimitere	N;FEM;PL	N;INDF;FEM;PL
התעלה	canal	התעלה	canal	N;FEM;SG	N;INDF;MASC;SG
נמצאה	gasit	נמצא	gasit	V;FEM;SG;3;PST;MID	V;MASC;SG;V.PTCP
חברתיות	sociale	חברתי	social	ADJ;FEM;PL	ADJ;INDF;FEM;PL
מתקן	dispozitivul	מתקן	dispozitiv	N;MASC;SG	N;DEF;MASC;SG
מתקן	dispozitiv	מתקן	dispozitiv	N;MASC;SG	N;INDF;MASC;SG
מתקן	facilitatea	מתקן	facilitate	N;MASC;SG	N;DEF;FEM;SG
מתקן	facilitate	מתקן	facilitate	N;MASC;SG	N;INDF;FEM;SG
פרשנות	interpretarea	פרשנות	interpretare	N;FEM;SG	N;DEF;FEM;SG
פרשנות	interpretare	פרשנות	interpretare	N;FEM;SG	N;INDF;FEM;SG
הכנסה	venitul	הכנסה	venit	N;FEM;SG	N;DEF;MASC;SG
אבידות	pierderile	אבדה	pierdere	N;FEM;PL	N;DEF;FEM;PL
אבידות	pierderi	אבדה	pierdere	N;FEM;PL	N;INDF;FEM;PL
אבידות	victime	אבדה	victimă	N;FEM;PL	N;INDF;FEM;PL
אבידות	pierderi	אבדה	pierdere	N;FEM;PL	N;INDF;FEM;PL
קתדרלת	catedrala	קתדרלת	catedrală	N;FEM;SG	N;DEF;FEM;SG
קתדרלת	catedrală	קתדרלת	catedral	N;FEM;SG	N;INDF;FEM;SG
בירה	bere	בירה	bere	N;FEM;SG	N;INDF;FEM;SG
בירה	berea	בירה	bere	N;FEM;SG	N;DEF;FEM;SG
תהליכים	procesele	תהליך	proces	N;MASC;PL	N;DEF;FEM;PL
תהליכים	proceselor	תהליך	proces	N;MASC;PL	N;DEF;FEM;PL
תהליכים	procese	תהליך	proces	N;MASC;PL	N;INDF;FEM;PL
מצור	asediu	מצור	asediu	N;MASC;SG	N;INDF;MASC;SG
מצור	asediul	מצור	asediu	N;MASC;SG	N;DEF;MASC;SG
מכתבים	scrisori	מכתב	scrisoare	N;MASC;PL	N;INDF;FEM;PL
מכתבים	litere	מכתב	literă	N;MASC;PL	N;INDF;FEM;PL
מועמדים	candidati	מועמד	candidat	N;MASC;PL	N;INDF;MASC;PL
מועמדים	candidați	מועמד	candidat	N;MASC;PL	N;INDF;MASC;PL
מועמדים	solicitanți	מועמד	solicitant	N;MASC;PL	N;INDF;MASC;PL
נשואה	căsătorită	נשוי	căsătorit	ADJ;FEM;SG	ADJ;INDF;FEM;SG
נשואה	măritată	נשוי	măritată	ADJ;FEM;SG	ADJ;INDF;FEM;SG
נשואה	casatorit	נשוי	casatori	ADJ;FEM;SG	ADJ;INDF;MASC;SG
נשואה	căsătorit	נשוי	căsători	ADJ;FEM;SG	ADJ;INDF;MASC;SG
אפשרית	posibil	אפשרי	posibil	ADV	ADV
עלות	costul	עלות	cost	N;FEM;SG	N;DEF;MASC;SG
עלות	cost	עלות	cost	N;FEM;SG	N;INDF;MASC;SG
סיפר	spus	סיפר	spune	V;MASC;SG;3;PST;ACT	V;MASC;SG;V.PTCP
פעילויות	activitati	פעילות	activitati	N;FEM;PL	N;INDF;FEM;PL
פעילויות	activitățile	פעילות	activitate	N;FEM;PL	N;DEF;FEM;PL
פעילויות	activități	פעילות	activitate	N;FEM;PL	N;INDF;FEM;PL
מכונית	maşină	מכונית	maşină	N;FEM;SG	N;INDF;FEM;SG
מכונית	mașină	מכונית	mașină	N;FEM;SG	N;INDF;FEM;SG
מכונית	maşina	מכונית	mașină	N;FEM;SG	N;DEF;FEM;SG
מכונית	mașina	מכונית	mașină	N;FEM;SG	N;DEF;FEM;SG
מכונית	masina	מכונית	masină	N;FEM;SG	N;DEF;FEM;SG
מכונית	automobil	מכונית	automobil	N;FEM;SG	N;INDF;MASC;SG
מכונית	automobilul	מכונית	automobil	N;FEM;SG	N;DEF;MASC;SG
כוונה	intentie	כוונה	intentie	N;FEM;SG	N;INDF;FEM;SG
כוונה	intenția	כוונה	intenție	N;FEM;SG	N;DEF;FEM;SG
כוונה	intenție	כוונה	intenție	N;FEM;SG	N;INDF;FEM;SG
כוונה	intentie	כוונה	intentie	N;FEM;SG	N;INDF;FEM;SG
כוונה	intenția	כוונה	intenție	N;FEM;SG	N;DEF;FEM;SG
כוונה	intenție	כוונה	intenție	N;FEM;SG	N;INDF;FEM;SG
עשיר	bogata	עשיר	bogat	ADJ;MASC;SG	ADJ;DEF;FEM;SG
עשיר	bogată	עשיר	bogat	ADJ;MASC;SG	ADJ;INDF;FEM;SG
עשיר	bogat	עשיר	bogat	ADJ;MASC;SG	ADJ;INDF;MASC;SG
לוקח	luând	לקח	lua	V;MASC;SG;V.PTCP;ACT	V;V.MSDR
מחנות	lagăre	מחנה	lagăr	N;MASC;PL	N;INDF;FEM;PL
מחנות	tabere	מחנה	tabără	N;MASC;PL	N;INDF;FEM;PL
לוחות	panouri	לוח	panou	N;MASC;PL	N;INDF;FEM;PL
לוחות	tablete	לוח	tablet	N;MASC;PL	N;INDF;FEM;PL
לוחות	comprimate	לוח	comprimat	N;MASC;PL	N;INDF;FEM;PL
לוחות	placi	לוח	plac	N;MASC;PL	N;INDF;FEM;PL
חצר	curte	חצר	curte	N;FEM;SG	N;INDF;FEM;SG
חצר	curte	חצר	curte	N;FEM;SG	N;INDF;FEM;SG
חצר	yard	חצר	yard	N;FEM;SG	N;INDF;MASC;SG
סם	sam	סם	sam		
גנים	genele	גן	genă	N;MASC;PL	N;DEF;FEM;PL
גנים	grădini	גן	grădină	N;MASC;PL	N;INDF;FEM;PL
גנים	grădinile	גן	grădină	N;MASC;PL	N;DEF;FEM;PL
ספרה	cifra	ספרה	cifră	N;FEM;SG	N;DEF;FEM;SG
ספרה	cifră	ספרה	cifră	N;FEM;SG	N;INDF;FEM;SG
אדריכלות	arhitectura	אדריכלות	arhitectură	N;FEM;SG	N;DEF;FEM;SG
אדריכלות	arhitectură	אדריכלות	arhitectură	N;FEM;SG	N;INDF;FEM;SG
קרובים	neamuri	קרוב	neam	N;MASC;PL	N;INDF;FEM;PL
קרובים	rudelor	קרוב	rudă	N;MASC;PL	N;DEF;FEM;PL
קרובים	rudele	קרוב	rudă	N;MASC;PL	N;DEF;FEM;PL
קרובים	rude	קרוב	rudă	N;MASC;PL	N;INDF;FEM;PL
החוצה	afara	החוצה	afara	ADV	ADV
החוצה	afară	החוצה	afară	ADV	ADV
דיוק	ducele	דיוק	duce	N;MASC;SG	N;DEF;MASC;SG
דיוק	precizie	דיוק	precizie	N;MASC;SG	N;INDF;FEM;SG
דיוק	precizia	דיוק	precizie	N;MASC;SG	N;DEF;FEM;SG
דיוק	precizie	דיוק	precizie	N;MASC;SG	N;INDF;FEM;SG
דיוק	precizia	דיוק	precizie	N;MASC;SG	N;DEF;FEM;SG
ביטוח	asigurare	ביטוח	asigurare	N;MASC;SG	N;INDF;FEM;SG
ביטוח	asigurarea	ביטוח	asigurare	N;MASC;SG	N;DEF;FEM;SG
מגע	touch	מגע	touch	N;MASC;SG	N;INDF;MASC;SG
מגע	atingere	מגע	atingere	N;MASC;SG	N;INDF;FEM;SG
מגע	contact	מגע	contact	N;MASC;SG	N;INDF;MASC;SG
מגע	contactul	מגע	contact	N;MASC;SG	N;DEF;MASC;SG
ביקור	vizită	ביקור	vizită	N;MASC;SG	N;INDF;FEM;SG
ביקור	vizita	ביקור	vizita	N;MASC;SG	N;DEF;FEM;SG
ביקור	vizită	ביקור	vizită	N;MASC;SG	N;INDF;FEM;SG
המצרים	egiptenii	המצר	egipten	N;MASC;PL	N;DEF;MASC;PL
נישואים	căsnicii	נישואין	căsniciu	N;MASC;PL	N;INDF;FEM;PL
נישואים	căsătorii	נישואין	căsătorie	N;MASC;PL	N;INDF;FEM;PL
נישואים	căsătoriile	נישואין	căsătorie	N;MASC;PL	N;DEF;FEM;PL
רגילה	regulată	רגיל	regulat	ADJ;FEM;SG	ADJ;INDF;FEM;SG
רגילה	obișnuit	רגיל	obișnuit	ADJ;FEM;SG	ADJ;INDF;MASC;SG
רגילה	ordinar	רגיל	ordinar	ADJ;FEM;SG	ADJ;INDF;MASC;SG
רגילה	obișnuit	רגיל	obișnuit	ADJ;FEM;SG	ADJ;INDF;MASC;SG
רגילה	obișnuită	רגיל	obișnuit	ADJ;FEM;SG	ADJ;INDF;FEM;SG
הנחה	reducere	הנחה	reducere	N;FEM;SG	N;INDF;FEM;SG
הנחה	discount	הנחה	discount	N;FEM;SG	N;INDF;MASC;SG
הנחה	presupunere	הנחה	presupunere	N;FEM;SG	N;INDF;FEM;SG
הנחה	presupunerea	הנחה	presupunere	N;FEM;SG	N;DEF;FEM;SG
הפעלה	operare	הפעלה	operare	N;FEM;SG	N;INDF;FEM;SG
הפעלה	activare	הפעלה	activare	N;FEM;SG	N;INDF;FEM;SG
הפעלה	activarea	הפעלה	activare	N;FEM;SG	N;DEF;FEM;SG
הפעלה	sedinta	הפעלה	sedintă	N;FEM;SG	N;DEF;FEM;SG
הפעלה	sesiune	הפעלה	sesiune	N;FEM;SG	N;INDF;FEM;SG
הפעלה	sesiunea	הפעלה	sesiune	N;FEM;SG	N;DEF;FEM;SG
לחצי	clic	לחץים	clic		
להחזיק	țineți	החזיק	ține	V;NFIN;ACT	V;IND;PL;2;PRS;FIN
משרת	majordom	משרה	majordom	N;FEM;SG	N;INDF;MASC;SG
משרת	majordomul	משרה	majordom	N;FEM;SG	N;DEF;MASC;SG
משרת	valet	משרה	valet	N;FEM;SG	N;INDF;MASC;SG
משרת	servitor	משרה	servitor	N;FEM;SG	N;INDF;MASC;SG
משרת	slujitor	משרה	slujitor	N;FEM;SG	N;INDF;MASC;SG
משרת	slugă	משרה	slugă	N;FEM;SG	N;INDF;FEM;SG
משרת	servitorul	משרה	servitor	N;FEM;SG	N;DEF;MASC;SG
אסון	calamitate	אסון	calamitate	N;MASC;SG	N;INDF;FEM;SG
אסון	dezastrul	אסון	dezastru	N;MASC;SG	N;DEF;MASC;SG
אסון	dezastru	אסון	dezastru	N;MASC;SG	N;INDF;MASC;SG
מודע	constient	מודע	constient	ADJ;MASC;SG	ADJ;INDF;MASC;SG
מודע	conștient	מודע	conștient	ADJ;MASC;SG	ADJ;INDF;MASC;SG
מודע	conștient	מודע	conștient	ADJ;MASC;SG	ADJ;INDF;MASC;SG
קווים	liniile	קווה	linie	N;MASC;PL	N;DEF;FEM;PL
קווים	linii	קווה	linie	N;MASC;PL	N;INDF;FEM;PL
קווים	replici	קווה	replic	N;MASC;PL	N;INDF;FEM;PL
מעורבים	amestecate	מעורב	amestecat	ADJ;MASC;PL	ADJ;INDF;FEM;PL
סמכויות	puterile	סמכות	putere	N;FEM;PL	N;DEF;FEM;PL
סמכויות	puteri	סמכות	putere	N;FEM;PL	N;INDF;FEM;PL
סמכויות	competențe	סמכות	competență	N;FEM;PL	N;INDF;FEM;PL
לכלול	exclude	כלל	exclude	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
לכלול	exclud	כלל	exclude	V;NFIN;ACT	V;IND;PL;3;PRS;FIN
תוספת	adăugarea	תוספת	adăugare	N;FEM;SG	N;DEF;FEM;SG
מסמכים	documente	מסמך	document	N;MASC;PL	N;INDF;FEM;PL
מסמכים	documentele	מסמך	document	N;MASC;PL	N;DEF;FEM;PL
מסמכים	hârtii	מסמך	hârtie	N;MASC;PL	N;INDF;FEM;PL
מסמכים	acte	מסמך	act	N;MASC;PL	N;INDF;FEM;PL
אפקט	efect	אפקט	efect	N;MASC;SG	N;INDF;MASC;SG
אפקט	efectul	אפקט	efect	N;MASC;SG	N;DEF;MASC;SG
ציד	vânătoare	ציד	vânătoare	N;MASC;SG	N;INDF;FEM;SG
ציד	vânătoarea	ציד	vânătoare	N;MASC;SG	N;DEF;FEM;SG
תגובות	reacțiile	תגובה	reacție	N;FEM;PL	N;DEF;FEM;PL
תגובות	reacții	תגובה	reacție	N;FEM;PL	N;INDF;FEM;PL
תגובות	reactii	תגובה	reactie	N;FEM;PL	N;INDF;FEM;PL
תגובות	comentarii	תגובה	comentariu	N;FEM;PL	N;INDF;FEM;PL
תגובות	comentariile	תגובה	comentariu	N;FEM;PL	N;DEF;FEM;PL
תגובות	observații	תגובה	observație	N;FEM;PL	N;INDF;FEM;PL
תוקף	valabilitate	תוקף	valabilitate	N;MASC;SG	N;INDF;FEM;SG
תוקף	valabilitatea	תוקף	valabilitate	N;MASC;SG	N;DEF;FEM;SG
תוקף	validitatea	תוקף	validitate	N;MASC;SG	N;DEF;FEM;SG
משתמשת	folosind	השתמש	folosi	V;FEM;SG;V.PTCP	V;V.MSDR
משתמשת	utilizând	השתמש	utiliza	V;FEM;SG;V.PTCP	V;V.MSDR
ארז	erez	ארז	erez		
תופים	tobe	תוף	tobe	N;MASC;PL	N;INDF;FEM;PL
תופים	tobele	תוף	tobel	N;MASC;PL	N;DEF;FEM;PL
תקליטים	discuri	תקליט	disc	N;MASC;PL	N;INDF;FEM;PL
תקליטים	înregistrări	תקליט	înregistrare	N;MASC;PL	N;INDF;FEM;PL
תקליטים	recorduri	תקליט	record	N;MASC;PL	N;INDF;FEM;PL
התנגד	rezistă	התנגד	rezista	V;MASC;SG;3;PST	V;IND;SG;3;PST;FIN
לתפוס	prinde	תפס	prinde	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
רגשות	reacțiile	רגש	reacție	N;MASC;PL	N;DEF;FEM;PL
רגשות	reacții	רגש	reacție	N;MASC;PL	N;INDF;FEM;PL
רגשות	reactii	רגש	reactie	N;MASC;PL	N;INDF;FEM;PL
רגשות	emotii	רגש	emotie	N;MASC;PL	N;INDF;FEM;PL
רגשות	emoții	רגש	emoție	N;MASC;PL	N;INDF;FEM;PL
רגשות	sentimente	רגש	sentiment	N;MASC;PL	N;INDF;FEM;PL
רגשות	sentimentele	רגש	sentiment	N;MASC;PL	N;DEF;FEM;PL
איום	amenințare	איום	amenințare	N;MASC;SG	N;INDF;FEM;SG
איום	amenintare	איום	amenintare	N;MASC;SG	N;INDF;FEM;SG
מקובלת	acceptabil	מקובל	acceptabil	ADJ;FEM;SG	ADJ;INDF;MASC;SG
מקובלת	acceptabilă	מקובל	acceptabil	ADJ;FEM;SG	ADJ;INDF;FEM;SG
מקובלת	acceptat	מקובל	acceptat	ADJ;FEM;SG	ADJ;INDF;MASC;SG
מקובלת	acceptata	מקובל	acceptată	ADJ;FEM;SG	ADJ;DEF;FEM;SG
מקובלת	acceptată	מקובל	accepta	ADJ;FEM;SG	ADJ;INDF;FEM;SG
משטרה	poliție	משטרה	poliție	N;FEM;SG	N;INDF;FEM;SG
משטרה	politia	משטרה	politie	N;FEM;SG	N;DEF;FEM;SG
משטרה	poliția	משטרה	poliție	N;FEM;SG	N;DEF;FEM;SG
ידידות	prietenia	ידידות	prietenie	N;FEM;SG	N;DEF;FEM;SG
ידידות	prietenie	ידידות	prietenie	N;FEM;SG	N;INDF;FEM;SG
השכלה	educație	השכלה	educație	N;FEM;SG	N;INDF;FEM;SG
השכלה	educația	השכלה	educație	N;FEM;SG	N;DEF;FEM;SG
השכלה	educatie	השכלה	educatie	N;FEM;SG	N;INDF;FEM;SG
שתיים	doua	שתיים	doi	NUM;FEM;SG	NUM;FEM;SG
נהרות	râurilor	נהרה	râu	N;MASC;PL	N;DEF;FEM;PL
נהרות	râurile	נהרה	râu	N;MASC;PL	N;DEF;FEM;PL
נהרות	râuri	נהרה	râu	N;MASC;PL	N;INDF;FEM;PL
כישלון	eșec	כישלון	eșec	N;MASC;SG	N;INDF;MASC;SG
כישלון	esec	כישלון	esec	N;MASC;SG	N;INDF;MASC;SG
קידום	promovare	קידום	promovare	N;MASC;SG	N;INDF;FEM;SG
קידום	promovarea	קידום	promovare	N;MASC;SG	N;DEF;FEM;SG
קידום	promovarea	קידום	promovare	N;MASC;SG	N;DEF;FEM;SG
נציג	reprezentantul	נציג	reprezentant	N;MASC;SG	N;DEF;MASC;SG
נציג	reprezentant	נציג	reprezentant	N;MASC;SG	N;INDF;MASC;SG
צבאות	armatele	צבא	armat	N;MASC;PL	N;DEF;FEM;PL
כנסייה	biserica	כנסייה	biserică	N;FEM;SG	N;DEF;FEM;SG
כנסייה	biserică	כנסייה	biserică	N;FEM;SG	N;INDF;FEM;SG
תיירות	turism	תיירות	turism	N;FEM;SG	N;INDF;MASC;SG
תיירות	turismul	תיירות	turism	N;FEM;SG	N;DEF;MASC;SG
תיירות	turist	תיירות	turist	N;FEM;SG	N;INDF;MASC;SG
לוחם	warrior	לוחם	warrior	N;MASC;SG	N;INDF;MASC;SG
לוחם	războinicul	לוחם	războinic	N;MASC;SG	N;DEF;MASC;SG
לוחם	luptator	לוחם	luptator	N;MASC;SG	N;INDF;MASC;SG
לוחם	luptătorul	לוחם	luptător	N;MASC;SG	N;DEF;MASC;SG
לוחם	luptător	לוחם	luptător	N;MASC;SG	N;INDF;MASC;SG
רכבות	ferate	רכבה	ferată	N;FEM;PL	N;INDF;FEM;PL
רכבות	trenurile	רכבה	tren	N;FEM;PL	N;DEF;FEM;PL
רכבות	trenuri	רכבה	tren	N;FEM;PL	N;INDF;FEM;PL
הפסד	pierderea	הפסד	pierdere	N;MASC;SG	N;DEF;FEM;SG
הפסד	pierdere	הפסד	pierdere	N;MASC;SG	N;INDF;FEM;SG
למכור	vând	מכר	vinde	V;NFIN;ACT	V;IND;PL;3;PRS;FIN
למכור	vinde	מכר	vinde	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
קושי	dificultate	קושי	dificultate	N;MASC;SG	N;INDF;FEM;SG
קושי	dificultatea	קושי	dificultate	N;MASC;SG	N;DEF;FEM;SG
קושי	cauchy	קושי	cauchy	N;MASC;SG	N;INDF;MASC;SG
אבנים	pietre	אבן	piatră	N;FEM;PL	N;INDF;FEM;PL
אבנים	pietrele	אבן	pietru	N;FEM;PL	N;DEF;FEM;PL
אבנים	pietre	אבן	piatră	N;FEM;PL	N;INDF;FEM;PL
אבנים	roci	אבן	rocă	N;FEM;PL	N;INDF;FEM;PL
אבנים	stânci	אבן	stâncă	N;FEM;PL	N;INDF;FEM;PL
מהגרים	migranți	מהגר	migrant	N;MASC;PL	N;INDF;MASC;PL
מהגרים	imigranți	מהגר	imigrant	N;MASC;PL	N;INDF;MASC;PL
רישום	înregistrare	רישום	înregistrare	N;MASC;SG	N;INDF;FEM;SG
רישום	inregistrare	רישום	inregistrare	N;MASC;SG	N;INDF;FEM;SG
רישום	registru	רישום	registru	N;MASC;SG	N;INDF;MASC;SG
מלכים	regilor	מלך	regilor	N;MASC;PL	N;DEF;MASC;PL
מלכים	regii	מלך	regie	N;MASC;PL	N;INDF;MASC;PL
מלכים	regi	מלך	rege	N;MASC;PL	N;INDF;MASC;PL
מחאה	protest	מחאה	protest	N;FEM;SG	N;INDF;MASC;SG
מחאה	protestul	מחאה	protest	N;FEM;SG	N;DEF;MASC;SG
פולנים	polonezi	פולני	polonez	N;MASC;PL	N;INDF;MASC;PL
פולנים	polonezii	פולני	polonez	N;MASC;PL	N;DEF;MASC;PL
קבצים	fișiere	קבץ	fișier	N;MASC;PL	N;INDF;FEM;PL
קבצים	fisiere	קבץ	fisier	N;MASC;PL	N;INDF;FEM;PL
קבצים	dosare	קבץ	dosare	N;MASC;PL	N;INDF;FEM;PL
חקלאות	agricultura	חקלאות	agricultură	N;FEM;SG	N;DEF;FEM;SG
חקלאות	agricultură	חקלאות	agricultură	N;FEM;SG	N;INDF;FEM;SG
חקלאות	agricultura	חקלאות	agricultură	N;FEM;SG	N;DEF;FEM;SG
חקלאות	agricultură	חקלאות	agricultură	N;FEM;SG	N;INDF;FEM;SG
שליחים	mesageri	שליח	mesager	N;MASC;PL	N;INDF;MASC;PL
פוליטיקאי	politician	פוליטיקאי	politician	N;MASC;SG	N;INDF;MASC;SG
סלעים	pietre	סלע	piatră	N;MASC;PL	N;INDF;FEM;PL
סלעים	roci	סלע	rocă	N;MASC;PL	N;INDF;FEM;PL
סלעים	stânci	סלע	stâncă	N;MASC;PL	N;INDF;FEM;PL
מאגר	depozit	מאגר	depozit	N;MASC;SG	N;INDF;MASC;SG
יריה	shot	יריה	shot	N;FEM;SG	N;INDF;MASC;SG
ההפקה	producere	ההפקה	producere	N;FEM;SG	N;INDF;FEM;SG
ההפקה	producție	ההפקה	producție	N;FEM;SG	N;INDF;FEM;SG
ההפקה	producția	ההפקה	producție	N;FEM;SG	N;DEF;FEM;SG
ההפקה	productie	ההפקה	productie	N;FEM;SG	N;INDF;FEM;SG
ניצול	exploatarea	ניצול	exploatare	N;MASC;SG	N;DEF;FEM;SG
