ve	un	ve	un	CONJ	CONJ
sattı	pārdots	sat	pārdot	V;PFV;IND;SG;3;POS;PST	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
silahlar	ieroči	silah	ieroce	N;NOM;PL;3	N;NOM;MASC;PL
silahlar	pistoles	silah	pistole	N;NOM;PL;3	N;NOM;FEM;PL
silahlar	šautenes	silah	šautene	N;NOM;PL;3	N;NOM;FEM;PL
silahlar	rokas	silah	roka	N;NOM;PL;3	N;NOM;FEM;PL
silahlar	ieroči	silah	ieroce	N;NOM;PL;3	N;NOM;MASC;PL
görüşler	viedokļi	görüş	viedoklis	N;NOM;PL;3	N;NOM;MASC;PL
görüşler	atzinumi	görüş	atzinums	N;NOM;PL;3	N;NOM;MASC;PL
görüşler	atsauksmes	görüş	atsauksme	N;NOM;PL;3	N;NOM;FEM;PL
toplantı	tikšanās	toplantı	tikšanās	N;NOM;SG;3	N;NOM;FEM;SG
toplantı	sanāksme	toplantı	sanāksme	N;NOM;SG;3	N;NOM;FEM;SG
toplantı	satikšanās	toplantı	satikšanās	N;NOM;SG;3	N;NOM;FEM;SG
toplantı	sapulce	toplantı	sapulce	N;NOM;SG;3	N;NOM;FEM;SG
toplantı	tikšanās	toplantı	tikšanās	N;NOM;SG;3	N;NOM;FEM;SG
ölmüş	mirusi	öl	mirt	V;PFV;NFH;IND;SG;3;POS;PST	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
ölmüş	mirušais	öl	mirt	V;PFV;NFH;IND;SG;3;POS;PST	V;PFV;NOM;DEF;MASC;SG;PST;V.PTCP
ölmüş	miris	öl	mirt	V;PFV;NFH;IND;SG;3;POS;PST	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
ölmüş	mirušā	öl	mirt	V;PFV;NFH;IND;SG;3;POS;PST	V;PFV;NOM;DEF;FEM;SG;PST;V.PTCP
şartları	apzīmējumi	şart	apzīmējums	N;NOM;PL;3	N;NOM;MASC;PL
şartları	termini	şart	termins	N;NOM;PL;3	N;NOM;MASC;PL
adresi	adrese	adres	adrese	N;NOM;SG;3	N;NOM;FEM;SG
adresi	address	adres	address	N;NOM;SG;3	N;NOM;MASC;SG
diplomat	diplomāts	diplomat	diplomāts	N;NOM;SG;3	N;NOM;MASC;SG
bağlandı	pievienota	bağla	pievienot	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
bağlandı	pievienots	bağla	pievienot	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
bağlandı	pieslēdzies	bağla	pieslēgties	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;MASC;SG;REFL;PST;V.PTCP
bağlandı	savienota	bağla	savienot	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
silahı	ieroci	silah	ieroce	N;ACC;SG;3	N;ACC;FEM;SG
gazetecilik	žurnālistikas	gazetecilik	žurnālistika	N;NOM;SG;3	N;NOM;FEM;SG
haberler	jaunumi	haber	jaunums	N;NOM;PL;3	N;NOM;MASC;PL
haberler	ziņas	haber	ziņa	N;NOM;PL;3	N;NOM;FEM;PL
haberler	stāsti	haber	stāsts	N;NOM;PL;3	N;NOM;MASC;PL
nadiren	reti	nadiren	reti	ADV	ADV
şirketler	sabiedrības	şirket	sabiedrība	N;NOM;PL;3	N;NOM;FEM;PL
şirketler	korporācijas	şirket	korporācija	N;NOM;PL;3	N;NOM;FEM;PL
şirketler	uzņēmējsabiedrības	şirket	uzņēmējsabiedrība	N;NOM;PL;3	N;NOM;FEM;PL
şirketler	kompānijas	şirket	kompānija	N;NOM;PL;3	N;NOM;FEM;PL
şirketler	uzņēmumi	şirket	uzņēmums	N;NOM;PL;3	N;NOM;MASC;PL
şirketler	uzņēmumi	şirket	uzņēmums	N;NOM;PL;3	N;NOM;MASC;PL
programlar	programmas	program	programma	N;NOM;PL;3	N;NOM;FEM;PL
programlar	programmas	program	programma	N;NOM;PL;3	N;NOM;FEM;PL
işlevi	amats	işlev	amats	N;NOM;SG;3	N;NOM;MASC;SG
işlevi	funkcija	işlev	funkcija	N;NOM;SG;3	N;NOM;FEM;SG
beach	pludmale	beach	pludmale	N;NOM;SG;3	N;NOM;FEM;SG
beraberlik	kaklasaite	beraberlik	kaklasaite	N;NOM;SG;3	N;NOM;FEM;SG
çapı	diametrs	çapı	diametrs	N;NOM;SG;3	N;NOM;MASC;SG
organı	orgānu	organ	orgāns	N;ACC;SG;3	N;ACC;MASC;SG
kurumsal	institucionālā	kurumsal	institucionāla	ADJ	ADJ;NOM;FEM;SG
kurumsal	korporatīvā	kurumsal	korporatīva	ADJ	ADJ;NOM;FEM;SG
cinayet	slepkavība	cinayet	slepkavība	N;NOM;SG;3	N;NOM;FEM;SG
cinayet	slepkavība	cinayet	slepkavība	N;NOM;SG;3	N;NOM;FEM;SG
farklılıklar	atšķirības	farklılık	atšķirība	N;NOM;PL;3	N;NOM;FEM;PL
düzenlenmiş	reglamentēta	düzenle	reglamentēt	V;PFV;NFH;IND;3;POS;PST;PASS	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
düzenlenmiş	regulēta	düzenle	regulēt	V;PFV;NFH;IND;3;POS;PST;PASS	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
düzenlenmiş	regulēts	düzenle	regulēt	V;PFV;NFH;IND;3;POS;PST;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
reddetti	noraidīta	reddet	noraidīt	V;PFV;IND;SG;3;POS;PST	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
reddetti	noraidīts	reddet	noraidīt	V;PFV;IND;SG;3;POS;PST	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
reddetti	samazinājās	reddet	samazināties	V;PFV;IND;SG;3;POS;PST	V;FH;IND;3;POS;REFL;PST;FIN;ACT
reddetti	samazinājies	reddet	samazināties	V;PFV;IND;SG;3;POS;PST	V;PFV;NOM;INDF;MASC;SG;REFL;PST;V.PTCP
reddetti	noraidīts	reddet	noraidīt	V;PFV;IND;SG;3;POS;PST	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
reddetti	atteikta	reddet	atteikt	V;PFV;IND;SG;3;POS;PST	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
reddetti	atteikts	reddet	atteikt	V;PFV;IND;SG;3;POS;PST	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
reddetti	atteicās	reddet	atteikties	V;PFV;IND;SG;3;POS;PST	V;FH;IND;3;POS;REFL;PST;FIN;ACT
mesleği	profesija	meslek	profesija	N;NOM;SG;3	N;NOM;FEM;SG
mesleği	profesija	meslek	profesija	N;NOM;SG;3	N;NOM;FEM;SG
mesleği	nodarbošanās	meslek	nodarbošanās	N;NOM;SG;3	N;NOM;FEM;SG
üreticisi	izgatavotājs	üretici	izgatavotājs	N;NOM;SG;3	N;NOM;MASC;SG
üreticisi	ražotājs	üretici	ražotājs	N;NOM;SG;3	N;NOM;MASC;SG
yönlendirme	novirzīt	yönlen	novirzīt	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	V;POS;NFIN
yayınlar	publikācijas	yayın	publikācija	N;NOM;PL;3	N;NOM;FEM;PL
danışmanı	konsultants	danışman	konsultants	N;NOM;SG;3	N;NOM;MASC;SG
danışmanı	padomnieks	danışman	padomnieks	N;NOM;SG;3	N;NOM;MASC;SG
danışmanı	padomdevējs	danışman	padomdevējs	N;NOM;SG;3	N;NOM;MASC;SG
danışmanı	konsultants	danışman	konsultants	N;NOM;SG;3	N;NOM;MASC;SG
danışmanı	padomdevējs	danışman	padomdevējs	N;NOM;SG;3	N;NOM;MASC;SG
danışmanı	konsultants	danışman	konsultants	N;NOM;SG;3	N;NOM;MASC;SG
danışmanı	padomnieks	danışman	padomnieks	N;NOM;SG;3	N;NOM;MASC;SG
bitkiler	augi	bitki	augs	N;NOM;PL;3	N;NOM;MASC;PL
bitkiler	rūpnīcas	bitki	rūpnīca	N;NOM;PL;3	N;NOM;FEM;PL
bitkiler	stādi	bitki	stāds	N;NOM;PL;3	N;NOM;MASC;PL
bitkiler	garšaugi	bitki	garšaugs	N;NOM;PL;3	N;NOM;MASC;PL
bitkiler	augi	bitki	augs	N;NOM;PL;3	N;NOM;MASC;PL
benzerlik	līdzība	benzerlik	līdzība	N;NOM;SG;3	N;NOM;FEM;SG
benzerlik	līdzība	benzerlik	līdzība	N;NOM;SG;3	N;NOM;FEM;SG
kimliği	personība	kimlik	personība	N;NOM;SG;3	N;NOM;FEM;SG
kimliği	identitāte	kimlik	identitāte	N;NOM;SG;3	N;NOM;FEM;SG
kurtlar	vilki	kurt	vilki	N;NOM;PL;3	N;NOM;MASC;PL
kurtlar	tārpi	kurt	tārpe	N;NOM;PL;3	N;NOM;MASC;PL
bilinmiyor	nezināma	bil	nezināt	V;PROG;IND;SG;3;NEG;INFM;PRS;PASS	V;NOM;INDF;FEM;SG;PRS;V.PTCP;PASS
bilinmiyor	nezināms	bil	nezināt	V;PROG;IND;SG;3;NEG;INFM;PRS;PASS	V;NOM;INDF;MASC;SG;PRS;V.PTCP;PASS
renault	renault	renault	renault	N;NOM;SG;3	N
değerler	vērtības	değer	vērtība	N;NOM;PL;3	N;NOM;FEM;PL
oturan	sēž	otur	sēdēt	V;PFV;IND;POS;PRS;V.PTCP	V;FH;IND;3;POS;PRS;FIN;ACT
veriyor	sniedzot	ver	sniegt	V;PROG;IND;SG;3;POS;INFM;PRS	V;V.CVB
veriyor	dod	ver	dot	V;PROG;IND;SG;3;POS;INFM;PRS	V;FH;IND;3;POS;PRS;FIN;ACT
burnu	renāra	burun	renāra	N;NOM;SG;3	N;NOM;MASC;SG
burnu	deguns	burun	deguns	N;NOM;SG;3	N;NOM;MASC;SG
kaçtı	izbēga	kaç	izbēgt	V;PFV;IND;SG;3;POS;PST	V;FH;IND;3;POS;PST;FIN;ACT
kaçtı	aizbēga	kaç	aizbēgt	V;PFV;IND;SG;3;POS;PST	V;FH;IND;3;POS;PST;FIN;ACT
renkler	krāsas	renk	krāsa	N;NOM;PL;3	N;NOM;FEM;PL
renkler	krāsvielas	renk	krāsviela	N;NOM;PL;3	N;NOM;FEM;PL
renkler	krāsas	renk	krāsa	N;NOM;PL;3	N;NOM;FEM;PL
ordular	armijas	ordu	armija	N;NOM;PL;3	N;NOM;FEM;PL
kurucuları	dibinātāji	kurucu	dibinātājs	N;NOM;PL;3	N;NOM;MASC;PL
ilgilenen	interesē	ilgilen	interesēt	V;PFV;IND;POS;PRS;V.PTCP	V;FH;IND;3;POS;PRS;FIN;ACT
sendromu	sindroms	sendromu	sindroms	N;NOM;SG;3	N;NOM;MASC;SG
volkanik	vulkāniskais	volkanik	vulkānisks	ADJ	ADJ;NOM;MASC;SG
volkanik	vulkānisko	volkanik	vulkāniska	ADJ	ADJ;ACC;MASC;SG
geçmek	šķērsot	geç	šķērsot	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;POS;NFIN
bekleyen	gaidu	bekle	gaidīt	V;PFV;IND;POS;PRS;V.PTCP	V;FH;IND;SG;1;POS;PRS;FIN;ACT
bekleyen	gaidot	bekle	gaidīt	V;PFV;IND;POS;PRS;V.PTCP	V;V.CVB
bekleyen	gaida	bekle	gaidīt	V;PFV;IND;POS;PRS;V.PTCP	V;FH;IND;3;POS;PRS;FIN;ACT
bekleyen	gaidām	bekle	gaidīt	V;PFV;IND;POS;PRS;V.PTCP	V;FH;IND;PL;1;POS;PRS;FIN;ACT
bekleyen	gaidot	bekle	gaidīt	V;PFV;IND;POS;PRS;V.PTCP	V;V.CVB
apollo	apollo	apollo	apolot		
yetenekli	talantīgā	yetenekli	talantīga	ADJ	ADJ;NOM;FEM;SG
yetenekli	talantīgiem	yetenekli	talantīgs	ADJ	ADJ;DAT;MASC;PL
müslümanlar	musulmaņi	müslüman	musulmanis	N;NOM;PL;3	N;NOM;MASC;PL
müslümanlar	musulmaņi	müslüman	musulmanis	N;NOM;PL;3	N;NOM;MASC;PL
gözleri	actiņas	göz	actiņa	N;NOM;PL;3	N;NOM;FEM;PL
gözleri	acis	göz	acs	N;NOM;PL;3	N;NOM;FEM;PL
konserler	koncerti	konser	koncerts	N;NOM;PL;3	N;NOM;MASC;PL
konserler	koncerti	konser	koncerts	N;NOM;PL;3	N;NOM;MASC;PL
binalar	ēkas	bina	ēka	N;NOM;PL;3	N;NOM;FEM;PL
binalar	celtnes	bina	celtne	N;NOM;PL;3	N;NOM;FEM;PL
tarihçiler	vēsturnieki	tarihçi	vēsturnieks	N;NOM;PL;3	N;NOM;MASC;PL
büyüdü	pieauga	büyü	pieaugt	V;PFV;IND;SG;3;POS;PST	V;FH;IND;3;POS;PST;FIN;ACT
simgesi	ikona	simge	ikons	N;NOM;SG;3	N;NOM;FEM;SG
avukatlık	jurists	avukatlık	jurists	N;NOM;SG;3	N;NOM;MASC;SG
avukatlık	advokāts	avukatlık	advokāts	N;NOM;SG;3	N;NOM;MASC;SG
avukatlık	advokāta	avukatlık	advokāta	N;NOM;SG;3	N;NOM;MASC;SG
sorumlusu	atbildīgais	sorumlu	atbildīgs	ADJ;NOM;SG;3	ADJ;NOM;MASC;SG
sorumlusu	atbildīgs	sorumlu	atbildīgs	ADJ;NOM;SG;3	ADJ;NOM;MASC;SG
sorumlusu	atbildīga	sorumlu	atbildīga	ADJ;NOM;SG;3	ADJ;NOM;FEM;SG
sorumlusu	atbildīgā	sorumlu	atbildīgs	ADJ;NOM;SG;3	ADJ;NOM;FEM;SG
anlamak	saprast	anla	saprast	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;POS;NFIN
anlamak	izprast	anla	izprast	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;POS;NFIN
anlamak	saprotu	anla	saprast	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;FH;IND;SG;1;POS;PRS;FIN;ACT
cennet	paradīze	cennet	paradīze	N;NOM;SG;3	N;NOM;FEM;SG
cennet	paradīze	cennet	paradīze	N;NOM;SG;3	N;NOM;FEM;SG
hotel	viesnīca	hotel	viesnīca	N;NOM;SG;3	N;NOM;FEM;SG
kulak	ausī	kulak	ausis		
teknikleri	paņēmieni	teknik	paņēmiens	N;NOM;PL;3	N;NOM;MASC;PL
kavga	cīņa	kavga	cīņa	N;NOM;SG;3	N;NOM;FEM;SG
kavga	cīņa	kavga	cīņa	N;NOM;SG;3	N;NOM;FEM;SG
komedyen	komiķis	komedyen	komiķis	N;NOM;SG;3	N;NOM;MASC;SG
platformu	platforma	platform	platforma	N;NOM;SG;3	N;NOM;FEM;SG
cerrahi	ķirurģija	cerrahi	ķirurģija	N;NOM;SG;3	N;NOM;FEM;SG
cerrahi	operācija	cerrahi	operācija	N;NOM;SG;3	N;NOM;FEM;SG
gözü	acs	göz	acs	N;NOM;SG;3	N;NOM;FEM;SG
sorumluluk	atbildība	sorumluluk	atbildība	N;NOM;SG;3	N;NOM;FEM;SG
sorumluluk	atbildība	sorumluluk	atbildība	N;NOM;SG;3	N;NOM;FEM;SG
sorumluluk	atbildība	sorumluluk	atbildība	N;NOM;SG;3	N;NOM;FEM;SG
aralığı	intervāls	aralık	intervāls	N;NOM;SG;3	N;NOM;MASC;SG
konut	rezidence	konut	rezidence	N;NOM;SG;3	N;NOM;FEM;SG
konut	uzturēšanās	konut	uzturēšanās	N;NOM;SG;3	N;NOM;FEM;SG
konut	dzīvesvieta	konut	dzīvesvieta	N;NOM;SG;3	N;NOM;FEM;SG
konut	mājoklis	konut	mājoklis	N;NOM;SG;3	N;NOM;MASC;SG
kelimeler	vārdi	kelime	vārds	N;NOM;PL;3	N;NOM;MASC;PL
hazine	dārgums	hazin	dārgums	N;NOM;SG;3	N;NOM;MASC;SG
hazine	kase	hazin	kase	N;NOM;SG;3	N;NOM;FEM;SG
güreşçi	cīkstonis	güreşçi	cīkstonis	N;NOM;SG;3	N;NOM;MASC;SG
planet	planēta	planet	planēta	N;NOM;SG;3	N;NOM;FEM;SG
öğretmenlik	mācīšana	öğretmenlik	mācīšana	N;NOM;SG;3	N;NOM;FEM;SG
denizaltı	zemūdens	denizaltı	zemūdens	N;NOM;SG;3	N;NOM;MASC;SG
denizaltı	apakš	denizaltı	apakš	N;NOM;SG;3	N;NOM;MASC;SG
gösteriyor	parāda	göster	parādīt	V;PROG;IND;SG;3;POS;INFM;PRS	V;FH;IND;3;POS;PRS;FIN;ACT
gösteriyor	rāda	göster	rādīt	V;PROG;IND;SG;3;POS;INFM;PRS	V;FH;IND;3;POS;PRS;FIN;ACT
çoğunluk	vairākums	çoğunluk	vairākums	N;NOM;SG;3	N;NOM;MASC;SG
çoğunluk	kvorums	çoğunluk	kvorums	N;NOM;SG;3	N;NOM;MASC;SG
yoğunluk	intensitāte	yoğunluk	intensitāte	N;NOM;SG;3	N;NOM;FEM;SG
yoğunluk	blīvums	yoğunluk	blīvums	N;NOM;SG;3	N;NOM;MASC;SG
belirlenmiş	norādītā	belirle	norādīt	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;PFV;NOM;DEF;FEM;SG;PST;V.PTCP
kişileri	kontaktus	kişi	kontakts	N;ACC;PL;3	N;ACC;MASC;PL
gelirler	ieņēmumi	gel	ieņēmums	N;NOM;PL;3	N;NOM;MASC;PL
gelirler	ienākumi	gel	ienākums	N;NOM;PL;3	N;NOM;MASC;PL
üretilmiş	ražoti	üre	ražot	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
üretilmiş	izgatavota	üre	izgatavot	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
üretilmiş	izgatavots	üre	izgatavot	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
üretilmiş	ražots	üre	ražot	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
üretilmiş	ražoti	üre	ražot	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
üretilmiş	ražota	üre	ražot	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
üretilmiş	ražotas	üre	ražot	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP
üretilmiş	saražots	üre	saražot	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
üretilmiş	ražots	üre	ražot	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
yarattı	radīta	yarat	radīt	V;PFV;IND;SG;3;POS;PST	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
yarattı	radīts	yarat	radīt	V;PFV;IND;SG;3;POS;PST	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
yarattı	izveidots	yarat	izveidot	V;PFV;IND;SG;3;POS;PST	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
yarattı	izveidota	yarat	izveidot	V;PFV;IND;SG;3;POS;PST	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
etkinlikler	darbības	etkinlik	darbība	N;NOM;PL;3	N;NOM;FEM;PL
etkinlikler	aktivitātes	etkinlik	aktivitāte	N;NOM;PL;3	N;NOM;FEM;PL
etkinlikler	notikumi	etkinlik	notikums	N;NOM;PL;3	N;NOM;MASC;PL
etkinlikler	pasākumi	etkinlik	pasākums	N;NOM;PL;3	N;NOM;MASC;PL
ifadeler	reakcijas	ifade	reakcija	N;NOM;PL;3	N;NOM;FEM;PL
ifadeler	apgalvojumi	ifade	apgalvojums	N;NOM;PL;3	N;NOM;MASC;PL
ifadeler	paziņojumi	ifade	paziņojums	N;NOM;PL;3	N;NOM;MASC;PL
ifadeler	frāzes	ifade	frāze	N;NOM;PL;3	N;NOM;FEM;PL
ifadeler	izteiksmes	ifade	izteiksme	N;NOM;PL;3	N;NOM;FEM;PL
eksikliği	trūkums	eksiklik	trūkums	N;NOM;SG;3	N;NOM;MASC;SG
eksikliği	nepietiekamība	eksiklik	nepietiekamība	N;NOM;SG;3	N;NOM;FEM;SG
puanlar	reitingi	puan	reitings	N;NOM;PL;3	N;NOM;MASC;PL
puanlar	punkti	puan	punkts	N;NOM;PL;3	N;NOM;MASC;PL
puanlar	punkti	puan	punkts	N;NOM;PL;3	N;NOM;MASC;PL
mekanizması	mehānisms	mekaniz	mehānisms	N;NOM;SG;3	N;NOM;MASC;SG
getirilmiş	atvedis	getir	atvedis	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
güzellik	skaistule	güzellik	skaistule	N;NOM;SG;3	N;NOM;FEM;SG
güzellik	skaistums	güzellik	skaistums	N;NOM;SG;3	N;NOM;MASC;SG
neyse	vienalga	neyse	vienalga		
müşteri	klients	müşteri	klients	N;NOM;SG;3	N;NOM;MASC;SG
müşteri	klients	müşteri	klients	N;NOM;SG;3	N;NOM;MASC;SG
ayıran	atdala	ayır	atdalīt	V;PFV;IND;POS;PRS;V.PTCP	V;FH;IND;3;POS;PRS;FIN;ACT
imzalandı	parakstījis	imzala	parakstīt	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
imzalandı	parakstīta	imzala	parakstīt	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
imzalandı	parakstīts	imzala	parakstīt	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
ilkesi	pamatprincips	ilke	pamatprincips	N;NOM;SG;3	N;NOM;MASC;SG
ilkesi	princips	ilke	princips	N;NOM;SG;3	N;NOM;MASC;SG
dostu	draudzīga	dost	draudzīga	ADJ;NOM;SG;3	ADJ;NOM;FEM;SG
dostu	draudzīgs	dost	draudzīgs	ADJ;NOM;SG;3	ADJ;NOM;MASC;SG
saldırılar	uzbrukumi	sal	uzbrukums	N;NOM;PL;3	N;NOM;MASC;PL
saldırılar	uzbrukumi	sal	uzbrukums	N;NOM;PL;3	N;NOM;MASC;PL
okulları	skolas	okul	skola	N;NOM;PL;3	N;NOM;FEM;PL
kolları	ieročus	kol	ierocis	N;ACC;PL;3	N;ACC;MASC;PL
fotoğraflar	fotogrāfijas	fotoğraf	fotogrāfija	N;NOM;PL;3	N;NOM;FEM;PL
fotoğraflar	fotoattēli	fotoğraf	fotoattēls	N;NOM;PL;3	N;NOM;MASC;PL
fotoğraflar	attēli	fotoğraf	attēls	N;NOM;PL;3	N;NOM;MASC;PL
fotoğraflar	fotogrāfijas	fotoğraf	fotogrāfija	N;NOM;PL;3	N;NOM;FEM;PL
fotoğraflar	bildes	fotoğraf	bilde	N;NOM;PL;3	N;NOM;FEM;PL
fotoğraflar	attēli	fotoğraf	attēls	N;NOM;PL;3	N;NOM;MASC;PL
fotoğraflar	bildes	fotoğraf	bilde	N;NOM;PL;3	N;NOM;FEM;PL
kazanmak	uzvarēt	kazan	uzvarēt	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;POS;NFIN
oluşturma	radot	oluş	radot	V;PFV;IND;SG;2;POS;PRS;CAUS	V;V.CVB
oluşturma	izveidot	oluş	izveidot	V;PFV;IND;SG;2;POS;PRS;CAUS	V;POS;NFIN
oluşturma	radīt	oluş	radīt	V;PFV;IND;SG;2;POS;PRS;CAUS	V;POS;NFIN
oluşturma	veidot	oluş	veidot	V;PFV;IND;SG;2;POS;PRS;CAUS	V;POS;NFIN
nilüfer	lotus	nilüfer	lots	N;NOM;SG;3	N;NOM;MASC;SG
anında	acumirklī	an	acumirklis	N;ESS;SG;3	N;ESS;MASC;SG
pasaport	pasu	pasaport	pass	N;NOM;SG;3	N;NOM;MASC;SG
pasaport	pase	pasaport	pase	N;NOM;SG;3	N;NOM;FEM;SG
pasaport	pasē	pasaport	pase	N;NOM;SG;3	N;NOM;MASC;SG
eşitlik	vienādojums	eşitlik	vienādojums	N;NOM;SG;3	N;NOM;MASC;SG
eşitlik	līdztiesība	eşitlik	līdztiesība	N;NOM;SG;3	N;NOM;FEM;SG
eşitlik	vienlīdzība	eşitlik	vienlīdzība	N;NOM;SG;3	N;NOM;FEM;SG
öğrendi	iemācījies	öğren	iemācīties	V;PFV;IND;SG;3;POS;PST	V;PFV;NOM;INDF;MASC;SG;REFL;PST;V.PTCP
penaltı	sods	penaltı	sods	N;NOM;SG;3	N;NOM;MASC;SG
kalitesi	kvalitāte	kalite	kvalitāte	N;NOM;SG;3	N;NOM;FEM;SG
jüpiter	jupiters	jüpiter	jupiters	N;NOM;SG;3	N;NOM;MASC;SG
projeler	projekti	proje	projekts	N;NOM;PL;3	N;NOM;MASC;PL
patates	kartupelis	patates	kartupelis	N;NOM;SG;3	N;NOM;MASC;SG
büyükelçiliği	vēstniecība	büyükelçilik	vēstniecība	N;NOM;SG;3	N;NOM;FEM;SG
etiketi	marķējums	etiket	marķējums	N;NOM;SG;3	N;NOM;MASC;SG
etiketi	etiķete	etiket	etiķete	N;NOM;SG;3	N;NOM;FEM;SG
yaşamak	dzīvo	yaşa	dzīvot	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;FH;IND;3;POS;PRS;FIN;ACT
hastalıklar	slimības	hastalık	slimība	N;NOM;PL;3	N;NOM;FEM;PL
hastalıklar	slimības	hastalık	slimība	N;NOM;PL;3	N;NOM;FEM;PL
çiftlik	saimniecība	çiftlik	saimniecība	N;NOM;SG;3	N;NOM;FEM;SG
çiftlik	audzētava	çiftlik	audzētava	N;NOM;SG;3	N;NOM;FEM;SG
çiftlik	ferma	çiftlik	ferma	N;NOM;SG;3	N;NOM;FEM;SG
çiftlik	rančo	çiftlik	ranco	N;NOM;SG;3	N
gemiler	laivas	gemi	laiva	N;NOM;PL;3	N;NOM;FEM;PL
gemiler	kuģi	gemi	kuģis	N;NOM;PL;3	N;NOM;MASC;PL
gemiler	kuģi	gemi	kuģis	N;NOM;PL;3	N;NOM;MASC;PL
gemiler	trauki	gemi	trauks	N;NOM;PL;3	N;NOM;MASC;PL
listeleri	sarakstus	liste	saraksts	N;ACC;PL;3	N;ACC;MASC;PL
silahları	ieroči	silah	ieroce	N;NOM;PL;3	N;NOM;MASC;PL
silahları	šautenes	silah	šautene	N;NOM;PL;3	N;NOM;FEM;PL
takvimi	kalendārs	takvim	kalendārs	N;NOM;SG;3	N;NOM;MASC;SG
indirme	lejupielādēt	in	lejupielādēt	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	V;POS;NFIN
kararlar	rezolūcijas	karar	rezolūcija	N;NOM;PL;3	N;NOM;FEM;PL
kararlar	lēmumi	karar	lēmums	N;NOM;PL;3	N;NOM;MASC;PL
istenilen	vēlamā	iste	vēlēt	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;NOM;DEF;FEM;SG;PRS;V.PTCP;PASS
işlemci	procesora	işlemci	procesors	N;NOM;SG;3	N;NOM;MASC;SG
işlemci	procesors	işlemci	procesors	N;NOM;SG;3	N;NOM;MASC;SG
işlemci	cpu	işlemci	cpu	N;NOM;SG;3	N
işlemci	procesora	işlemci	procesors	N;NOM;SG;3	N;NOM;MASC;SG
işlemci	procesors	işlemci	procesors	N;NOM;SG;3	N;NOM;MASC;SG
azınlık	mazākums	azınlık	mazākums	N;NOM;SG;3	N;NOM;MASC;SG
