con	مع	con	مَعَ	ADP	ADP;ACC
ave	الطير	ave	الطير	N;FEM;SG	N;NOM;DEF;SG
ave	طائر	ave	طَائِر	N;FEM;SG	N;NOM;INDF;SG
post	منشور	post	مَنشُور	N;MASC;SG	N;NOM;INDF;SG
post	النشر	post	نَشر	N;MASC;SG	N;NOM;DEF;SG
post	المنشور	post	مَنشُور	N;MASC;SG	N;NOM;DEF;SG
globo	منطاد	globo	مِنطَاد	N;MASC;SG	N;NOM;INDF;SG
globo	المنطاد	globo	مِنطَاد	N;MASC;SG	N;NOM;DEF;SG
globo	البالون	globo	بَالُون	N;MASC;SG	N;NOM;DEF;SG
orígenes	الاصول	origen	أَصل	N;MASC;PL	N;NOM;DEF;PL
aliados	الحلفاء	aliado	حَلِيف	N;MASC;PL	N;NOM;DEF;PL
aliados	الحلفاء	aliado	حَلِيف	N;MASC;PL	N;NOM;DEF;PL
rally	تجمع	rally	تَجَمُّع	N;MASC;SG	N;NOM;INDF;SG
rally	التجمع	rally	تَجَمُّع	N;MASC;SG	N;NOM;DEF;SG
detalles	تفاصيل	detalle	تَفصِيل	N;MASC;PL	N;NOM;INDF;PL
detalles	التفاصيل	detalle	تَفصِيل	N;MASC;PL	N;NOM;DEF;PL
salto	القفزة	salto	قَفزَة	N;MASC;SG	N;NOM;DEF;SG
salto	القفز	salto	قَفز	N;MASC;SG	N;NOM;DEF;SG
state	الولاية	state	وِلَايَة	N	N;NOM;DEF;SG
state	دولة	state	دَولَة	N	N;NOM;INDF;SG
state	ولاية	state	وِلَايَة	N	N;NOM;INDF;SG
state	الحالة	state	حَالَة	N	N;NOM;DEF;SG
state	الدولة	state	دَولَة	N	N;NOM;DEF;SG
colonial	الاستعمارية	colonial	اِستِعمَارِيّ	ADJ;SG	ADJ;NOM;DEF;FEM;SG
competiciones	مسابقات	competición	مُسَابَقَة	N;FEM;PL	N;NOM;INDF;PL
competiciones	المسابقات	competición	مُسَابَقَة	N;FEM;PL	N;NOM;DEF;PL
dictadura	الدكتاتورية	dictadura	دِكتَاتُورِيّ	N;FEM;SG	N;NOM;DEF;SG
academy	اكاديمية	academy	أَكَادِيمِيَّة	N	N;NOM;INDF;SG
medina	مدينا	medina	مَدِين	N;FEM;SG	N;ACC;INDF;SG
difusión	النشر	difusión	نَشر	N;FEM;SG	N;NOM;DEF;SG
difusión	بث	difusión	بَثّ	N;FEM;SG	N;NOM;INDF;SG
difusión	البث	difusión	بَثّ	N;FEM;SG	N;NOM;DEF;SG
rio	النهر	rio	نَهر	N;MASC;SG	N;NOM;DEF;SG
rio	نهر	rio	نَهر	N;MASC;SG	N;NOM;INDF;SG
ejecución	اعدام	ejecución	إِعدَام	N;FEM;SG	N;NOM;INDF;SG
ejecución	التنفيذ	ejecución	تَنفِيذ	N;FEM;SG	N;NOM;DEF;SG
ejecución	الاعدام	ejecución	إِعدَام	N;FEM;SG	N;NOM;DEF;SG
ensayo	مقال	ensayo	مَقَال	N;MASC;SG	N;NOM;INDF;SG
ensayo	مقالة	ensayo	مَقَالَة	N;MASC;SG	N;NOM;INDF;SG
ensayo	الاختبار	ensayo	اِختِبَار	N;MASC;SG	N;NOM;DEF;SG
ensayo	اختبار	ensayo	اِختِبَار	N;MASC;SG	N;NOM;INDF;SG
ensayo	بروفة	ensayo	بروفة	N;MASC;SG	N;NOM;INDF;SG
ensayo	محاكمة	ensayo	مُحَاكَمَة	N;MASC;SG	N;NOM;INDF;SG
ensayo	المحاكمة	ensayo	مُحَاكَمَة	N;MASC;SG	N;NOM;DEF;SG
ensayo	الاختبار	ensayo	اِختِبَار	N;MASC;SG	N;NOM;DEF;SG
ensayo	اختبار	ensayo	اِختِبَار	N;MASC;SG	N;NOM;INDF;SG
reglas	قواعد	regla	قَاعِدَة	N;FEM;PL	N;NOM;INDF;PL
reglas	القواعد	regla	قَاعِدَة	N;FEM;PL	N;NOM;DEF;PL
reglas	قوانين	regla	قَانُون	N;FEM;PL	N;NOM;INDF;PL
reglas	القوانين	regla	قَانُون	N;FEM;PL	N;NOM;DEF;PL
viernes	الجمعه	viernes	الجمعه	N	N;NOM;DEF;SG
viernes	جمعة	viernes	جمعة	N	N;NOM;INDF;SG
viernes	الجمعة	viernes	جُمعَة	N	N;NOM;DEF;SG
suerte	المحظوظ	suerte	مَحظُوظ	N;FEM;SG	N;NOM;DEF;SG
suerte	الحظ	suerte	حَظّ	N;FEM;SG	N;NOM;DEF;SG
golfo	خليج	golfo	خَلِيج	N;MASC;SG	N;NOM;INDF;SG
golfo	الخليج	golfo	خَلِيج	N;MASC;SG	N;NOM;DEF;SG
nobles	النبلاء	noble	نَبِيل	N;PL	N;NOM;DEF;PL
augusto	اغسطس	augusto	أَغُسطُس	N;MASC;SG	N;GEN;INDF;SG
radical	جذري	radical	جِذرِيّ	ADJ;SG	ADJ;NOM;INDF;MASC;SG
radical	جذرية	radical	جِذرِيّ	ADJ;SG	ADJ;NOM;INDF;FEM;SG
radical	متطرف	radical	مُتَطَرِّف	ADJ;SG	ADJ;NOM;INDF;MASC;SG
tratar	حاول	tratar	حَاوَل	V;NFIN	V;MASC;IMP;SG;FIN
mandato	الولاية	mandato	وِلَايَة	N;MASC;SG	N;NOM;DEF;SG
trenes	قطارات	tren	قِطَار	N;MASC;PL	N;NOM;INDF;PL
trenes	القطارات	tren	قِطَار	N;MASC;PL	N;NOM;DEF;PL
comida	طعام	comida	طَعَام	N;FEM;SG	N;NOM;INDF;SG
comida	غذاء	comida	غِذَاء	N;FEM;SG	N;NOM;INDF;SG
comida	الطعام	comida	طَعَام	N;FEM;SG	N;NOM;DEF;SG
comida	الغذاء	comida	غِذَاء	N;FEM;SG	N;NOM;DEF;SG
apellido	اللقب	apellido	لَقَب	N;MASC;SG	N;NOM;DEF;SG
etapas	المراحل	etapa	مَرحَلَة	N;FEM;PL	N;NOM;DEF;PL
etapas	مراحل	etapa	مَرحَلَة	N;FEM;PL	N;NOM;INDF;PL
etapas	اطوار	etapa	طَور	N;FEM;PL	N;NOM;INDF;PL
etapas	المراحل	etapa	مَرحَلَة	N;FEM;PL	N;NOM;DEF;PL
etapas	مراحل	etapa	مَرحَلَة	N;FEM;PL	N;NOM;INDF;PL
comunas	بلديات	comuna	بَلَدِيَّة	N;FEM;PL	N;NOM;INDF;PL
seguro	امنة	seguro	امنة	ADJ;MASC;SG	ADJ;NOM;INDF;FEM;SG
seguro	متاكد	seguro	مُتَأَكِّد	ADJ;MASC;SG	ADJ;NOM;INDF;MASC;SG
fotos	الصور	foto	الصور	N;FEM;PL	N;NOM;DEF;PL
fotos	صور	foto	صُورَة	N;FEM;PL	N;NOM;INDF;PL
fotos	الصور	foto	الصور	N;FEM;PL	N;NOM;DEF;PL
fotos	صور	foto	صُورَة	N;FEM;PL	N;NOM;INDF;PL
amistad	الصداقة	amistad	صَدَاقَة	N;FEM;SG	N;NOM;DEF;SG
amistad	صداقة	amistad	صَدَاقَة	N;FEM;SG	N;NOM;INDF;SG
entra	يدخل	entrar	دَخَل	V;IND;SG;3;PRS;FIN	V;IPFV;MASC;IND;SG;3;FIN;ACT
extranjeros	اجانب	extranjero	أَجنَبِيّ	N;MASC;PL	N;NOM;INDF;PL
extranjeros	الاجانب	extranjero	أَجنَبِيّ	N;MASC;PL	N;NOM;DEF;PL
extranjeros	اجانب	extranjero	أَجنَبِيّ	N;MASC;PL	N;NOM;INDF;PL
extranjeros	الاجانب	extranjero	أَجنَبِيّ	N;MASC;PL	N;NOM;DEF;PL
artillería	المدفعية	artillería	مَدفَعِيّ	N;FEM;SG	N;NOM;DEF;SG
artillería	مدفعية	artillería	مِدفَعِيَّة	N;FEM;SG	N;NOM;INDF;SG
concentración	التركيز	concentración	تَركِيز	N;FEM;SG	N;NOM;DEF;SG
concentración	تركيز	concentración	تَركِيز	N;FEM;SG	N;NOM;INDF;SG
concentración	التركيز	concentración	تَركِيز	N;FEM;SG	N;NOM;DEF;SG
concentración	تركيز	concentración	تَركِيز	N;FEM;SG	N;NOM;INDF;SG
abrió	فتحت	abrir	فَتَح	V;IND;SG;3;PST;FIN	V;PFV;FEM;SG;3;ACT
máquina	ماكينة	máquina	مَاكِينَة	N;FEM;SG	N;NOM;INDF;SG
máquina	الالة	máquina	إِلَا	N;FEM;SG	N;NOM;DEF;SG
máquina	الماكينة	máquina	مَاكِينَة	N;FEM;SG	N;NOM;DEF;SG
lagos	البحيرات	lago	بُحَيرَة	N;MASC;PL	N;NOM;DEF;PL
montes	جبال	monte	جَبَل	N;MASC;PL	N;NOM;INDF;PL
montes	الجبال	monte	جَبَل	N;MASC;PL	N;NOM;DEF;PL
hot	حار	hot	حَارّ	N	N;NOM;INDF;SG
hot	حارة	hot	حَارّ	N	N;NOM;INDF;SG
descriptiva	وصفية	descriptivo	وصفية	ADJ;FEM;SG	ADJ;NOM;INDF;FEM;SG
fruto	فاكهة	fruto	فاكهة	N;MASC;SG	N;NOM;INDF;SG
fruto	الفاكهة	fruto	فَاكِهَة	N;MASC;SG	N;NOM;DEF;SG
manual	يدوي	manual	يَدَوِيّ	ADJ;SG	ADJ;NOM;INDF;MASC;SG
coche	السيارة	coche	سَيَّارَة	N;MASC;SG	N;NOM;DEF;SG
coche	سيارة	coche	سَيَّارَة	N;MASC;SG	N;NOM;INDF;SG
terrenos	اراض	terreno	أَرض	N;MASC;PL	N;NOM;INDF;PL
terrenos	الاراضي	terreno	أَرض	N;MASC;PL	N;NOM;DEF;PL
terrenos	التضاريس	terreno	تَضرِيس	N;MASC;PL	N;NOM;DEF;PL
conflictos	النزاعات	conflicto	نِزَاع	N;MASC;PL	N;NOM;DEF;PL
conflictos	المنازعات	conflicto	مُنَازَعَة	N;MASC;PL	N;NOM;DEF;PL
conflictos	الصراعات	conflicto	صِرَاع	N;MASC;PL	N;NOM;DEF;PL
conflictos	صراعات	conflicto	صِرَاعَة	N;MASC;PL	N;NOM;INDF;PL
conflictos	الصراعات	conflicto	صِرَاع	N;MASC;PL	N;NOM;DEF;PL
pregunta	سؤال	pregunta	سُؤَال	N;FEM;SG	N;NOM;INDF;SG
pregunta	السؤال	pregunta	سُؤَال	N;FEM;SG	N;NOM;DEF;SG
juez	القاضي	juez	القاضي	N;SG	N;NOM;DEF;SG
juez	قاض	juez	قَاضِي	N;SG	N;NOM;INDF;SG
familiares	اقارب	familiar	أَقرَب	N;MASC;PL	N;NOM;INDF;PL
familiares	الاقارب	familiar	أَقرَب	N;MASC;PL	N;NOM;DEF;PL
patrón	نمط	patrón	نَمَط	N;MASC;SG	N;NOM;INDF;SG
patrón	النمط	patrón	نَمَط	N;MASC;SG	N;NOM;DEF;SG
requiere	يتطلب	requerir	تَطَلَّب	V;IND;SG;3;PRS;FIN	V;IPFV;MASC;IND;SG;3;FIN;ACT
requiere	يشترط	requerir	اِشتَرَط	V;IND;SG;3;PRS;FIN	V;IPFV;MASC;IND;SG;3;FIN;ACT
sexo	جنس	sexo	جنس	N;MASC;SG	N;NOM;INDF;SG
sexo	الجنس	sexo	جِنس	N;MASC;SG	N;NOM;DEF;SG
celebración	احتفال	celebración	اِحتِفَال	N;FEM;SG	N;NOM;INDF;SG
celebración	الاحتفال	celebración	اِحتِفَال	N;FEM;SG	N;NOM;DEF;SG
mínimo	الادنى	mínimo	أَدنَى	ADJ;MASC;SG	ADJ;NOM;DEF;MASC;SG
mínimo	دنيا	mínimo	دَنِيّ	ADJ;MASC;SG	ADJ;ACC;INDF;MASC;SG
abarca	يغطي	abarcar	غَطَّى	V;IND;SG;3;PRS;FIN	V;IPFV;MASC;IND;SG;3;FIN;ACT
literaria	الادبية	literario	أَدَبِيّ	ADJ;FEM;SG	ADJ;NOM;DEF;FEM;SG
descenso	انخفاض	descenso	اِنخِفَاض	N;MASC;SG	N;NOM;INDF;SG
descenso	انحدار	descenso	اِنحِدَار	N;MASC;SG	N;NOM;INDF;SG
descenso	الانحدار	descenso	اِنحِدَار	N;MASC;SG	N;NOM;DEF;SG
descenso	تخفيض	descenso	تَخفِيض	N;MASC;SG	N;NOM;INDF;SG
descenso	انخفاض	descenso	اِنخِفَاض	N;MASC;SG	N;NOM;INDF;SG
descenso	النقصان	descenso	نِقصَان	N;MASC;SG	N;NOM;DEF;SG
descenso	نقصان	descenso	نقصان	N;MASC;SG	N;NOM;INDF;SG
descenso	خفض	descenso	خَفض	N;MASC;SG	N;NOM;INDF;SG
viajes	رحلات	viaje	رِحلَة	N;MASC;PL	N;NOM;INDF;PL
viajes	الرحلات	viaje	رِحلَة	N;MASC;PL	N;NOM;DEF;PL
bloqueo	قفل	bloqueo	قفل	N;MASC;SG	N;NOM;INDF;SG
bloqueo	القفل	bloqueo	القفل	N;MASC;SG	N;NOM;DEF;SG
bloqueo	الحصار	bloqueo	حِصَار	N;MASC;SG	N;NOM;DEF;SG
bloqueo	حصار	bloqueo	حِصَار	N;MASC;SG	N;NOM;INDF;SG
bloqueo	كتلة	bloqueo	كُتلَة	N;MASC;SG	N;NOM;INDF;SG
bloqueo	حظر	bloqueo	حَظر	N;MASC;SG	N;NOM;INDF;SG
empleados	العاملون	empleado	عَامِل	N;MASC;PL	N;NOM;DEF;PL
empleados	موظفين	empleado	مُوَظَّف	N;MASC;PL	N;NOM;INDF;PL
empleados	الموظفون	empleado	مُوَظَّف	N;MASC;PL	N;NOM;DEF;PL
empleados	الموظفين	empleado	مُوَظَّف	N;MASC;PL	N;NOM;DEF;PL
batallas	معارك	batalla	مَعرَكَة	N;FEM;PL	N;NOM;INDF;PL
batallas	المعارك	batalla	مَعرَكَة	N;FEM;PL	N;NOM;DEF;PL
demanda	مطلب	demanda	مَطلَب	N;FEM;SG	N;NOM;INDF;SG
demanda	الطلب	demanda	طَلَب	N;FEM;SG	N;NOM;DEF;SG
demanda	المطلب	demanda	مَطلَب	N;FEM;SG	N;NOM;DEF;SG
agrupación	التجميع	agrupación	تَجمِيع	N;FEM;SG	N;NOM;DEF;SG
agrupación	تجميع	agrupación	تَجمِيع	N;FEM;SG	N;NOM;INDF;SG
fenómeno	نزوة	fenómeno	نَزوَة	N;MASC;SG	N;NOM;INDF;SG
fenómeno	ظاهرة	fenómeno	ظَاهِرَة	N;MASC;SG	N;NOM;INDF;SG
fenómeno	ظاهرة	fenómeno	ظَاهِرَة	N;MASC;SG	N;NOM;INDF;SG
fenómeno	الظاهرة	fenómeno	ظَاهِرَة	N;MASC;SG	N;NOM;DEF;SG
paredes	الحوائط	pared	حَائِط	N;FEM;PL	N;NOM;DEF;PL
paredes	الجدران	pared	جِدَار	N;FEM;PL	N;NOM;DEF;PL
empleo	الوظيفة	empleo	وَظِيفَة	N;MASC;SG	N;NOM;DEF;SG
empleo	وظيفة	empleo	وَظِيفَة	N;MASC;SG	N;NOM;INDF;SG
empleo	الشغل	empleo	شُغل	N;MASC;SG	N;NOM;DEF;SG
empleo	عمل	empleo	عَمَل	N;MASC;SG	N;NOM;INDF;SG
empleo	العمالة	empleo	عَمَالَة	N;MASC;SG	N;NOM;DEF;SG
empleo	التوظيف	empleo	تَوظِيف	N;MASC;SG	N;NOM;DEF;SG
empleo	عمالة	empleo	عَمَالَة	N;MASC;SG	N;NOM;INDF;SG
usos	الاستخدامات	uso	اِستِخدَام	N;MASC;PL	N;NOM;DEF;PL
usos	استخدامات	uso	اِستِخدَام	N;MASC;PL	N;NOM;INDF;PL
confederación	الاتحاد	confederación	اِتِّحَاد	N;FEM;SG	N;NOM;DEF;SG
cabezas	رؤوس	cabeza	رَأس	N;FEM;PL	N;NOM;INDF;PL
agrícola	زراعية	agrícola	زِرَاعِيّ	ADJ;SG	ADJ;NOM;INDF;FEM;SG
continúa	يستمر	continuar	اِستَمَرّ	V;IND;SG;3;PRS;FIN	V;IPFV;MASC;IND;SG;3;FIN;ACT
aniversario	ذكرى	aniversario	ذِكرَى	N;MASC;SG	N;NOM;INDF;SG
niña	فتاة	niña	فَتَاة	N;FEM;SG	N;NOM;INDF;SG
niña	البنت	niña	بَنت	N;FEM;SG	N;NOM;DEF;SG
niña	الفتاة	niña	فَتَاة	N;FEM;SG	N;NOM;DEF;SG
niña	الطفلة	niña	طِفلَة	N;FEM;SG	N;NOM;DEF;SG
niña	طفل	niña	طِفل	N;FEM;SG	N;NOM;INDF;SG
niña	طفلة	niña	طِفلَة	N;FEM;SG	N;NOM;INDF;SG
niña	الطفل	niña	طِفل	N;FEM;SG	N;NOM;DEF;SG
terremoto	زلزال	terremoto	زِلزَال	N;MASC;SG	N;NOM;INDF;SG
terremoto	الزلزال	terremoto	زِلزَال	N;MASC;SG	N;NOM;DEF;SG
casco	الخوذة	casco	خَوذَة	N;MASC;SG	N;NOM;DEF;SG
casco	خوذة	casco	خَوذَة	N;MASC;SG	N;NOM;INDF;SG
casco	هيكل	casco	هَيكَل	N;MASC;SG	N;NOM;INDF;SG
casco	الهيكل	casco	هَيكَل	N;MASC;SG	N;NOM;DEF;SG
factor	العامل	factor	عَامِل	N;MASC;SG	N;NOM;DEF;SG
factor	عامل	factor	عَامِل	N;MASC;SG	N;NOM;INDF;SG
suma	المبلغ	suma	مَبلَغ	N;FEM;SG	N;NOM;DEF;SG
suma	مبلغ	suma	مَبلَغ	N;FEM;SG	N;NOM;INDF;SG
ejemplares	النسخ	ejemplar	نُسخَة	N;MASC;PL	N;NOM;DEF;PL
buque	وعاء	buque	وَعَاءَ	N;MASC;SG	N;NOM;INDF;SG
buque	الوعاء	buque	وَعَاء	N;MASC;SG	N;NOM;DEF;SG
buque	سفينة	buque	سَفِينَة	N;MASC;SG	N;NOM;INDF;SG
buque	السفينة	buque	سَفِينَة	N;MASC;SG	N;NOM;DEF;SG
buque	السفينة	buque	سَفِينَة	N;MASC;SG	N;NOM;DEF;SG
buque	سفينة	buque	سَفِينَة	N;MASC;SG	N;NOM;INDF;SG
ausencia	الغياب	ausencia	غِيَاب	N;FEM;SG	N;NOM;DEF;SG
ausencia	غياب	ausencia	غِيَاب	N;FEM;SG	N;NOM;INDF;SG
lanza	الرمح	lanza	رَمح	N;FEM;SG	N;NOM;DEF;SG
coalición	ائتلاف	coalición	اِئتِلَاف	N;FEM;SG	N;NOM;INDF;SG
coalición	الائتلاف	coalición	اِئتِلَاف	N;FEM;SG	N;NOM;DEF;SG
coalición	تحالف	coalición	تَحَالُف	N;FEM;SG	N;NOM;INDF;SG
coalición	التحالف	coalición	تَحَالُف	N;FEM;SG	N;NOM;DEF;SG
naves	السفن	nave	سَفِينَة	N;FEM;PL	N;NOM;DEF;PL
realización	الادراك	realización	إِدرَاك	N;FEM;SG	N;NOM;DEF;SG
interna	الداخلية	interno	دَاخِلِيّ	ADJ;FEM;SG	ADJ;NOM;DEF;FEM;SG
interna	داخلي	interno	دَاخِلِيّ	ADJ;FEM;SG	ADJ;NOM;INDF;MASC;SG
interna	داخلية	interno	دَاخِلِيّ	ADJ;FEM;SG	ADJ;NOM;INDF;FEM;SG
interna	داخليا	interno	دَاخِلِيّ	ADJ;FEM;SG	ADJ;ACC;INDF;MASC;SG
personalidad	شخصية	personalidad	شَخصِيَّة	N;FEM;SG	N;NOM;INDF;SG
flor	الزهرة	flor	زُهرَة	N;FEM;SG	N;NOM;DEF;SG
flor	وردة	flor	وَردَة	N;FEM;SG	N;NOM;INDF;SG
flor	زهرة	flor	زُهرَة	N;FEM;SG	N;NOM;INDF;SG
jugando	يلعب	jugar	لَعِب	V;V.MSDR	V;IPFV;MASC;IND;SG;3;FIN;ACT
celebró	احتفلت	celebrar	اِحتَفَل	V;IND;SG;3;PST;FIN	V;PFV;FEM;SG;3;ACT
alas	الاجنحة	ala	جَنَاح	N;FEM;PL	N;NOM;DEF;PL
jardines	حدائق	jardín	حَدِيقَة	N;MASC;PL	N;NOM;INDF;PL
jardines	الحدائق	jardín	حَدِيقَة	N;MASC;PL	N;NOM;DEF;PL
muro	حائط	muro	حَائِط	N;MASC;SG	N;NOM;INDF;SG
muro	الحائط	muro	حَائِط	N;MASC;SG	N;NOM;DEF;SG
muro	الجدار	muro	جِدَار	N;MASC;SG	N;NOM;DEF;SG
muro	جدار	muro	جِدَار	N;MASC;SG	N;NOM;INDF;SG
grados	الرتب	grado	رُتبَة	N;MASC;PL	N;NOM;DEF;PL
grados	درجات	grado	دَرَجَة	N;MASC;PL	N;NOM;INDF;PL
grados	الدرجات	grado	دَرَجَة	N;MASC;PL	N;NOM;DEF;PL
grados	درجات	grado	دَرَجَة	N;MASC;PL	N;NOM;INDF;PL
santuario	الملاذ	santuario	مَلَاذ	N;MASC;SG	N;NOM;DEF;SG
santuario	ملاذ	santuario	مَلَاذ	N;MASC;SG	N;NOM;INDF;SG
santuario	ضريح	santuario	ضَرِيح	N;MASC;SG	N;NOM;INDF;SG
santuario	الضريح	santuario	ضَرِيح	N;MASC;SG	N;NOM;DEF;SG
santuario	مزار	santuario	مَزَار	N;MASC;SG	N;NOM;INDF;SG
destrucción	دمار	destrucción	دَمَار	N;FEM;SG	N;NOM;INDF;SG
destrucción	الدمار	destrucción	دَمَار	N;FEM;SG	N;NOM;DEF;SG
destrucción	تدمير	destrucción	تَدمِير	N;FEM;SG	N;NOM;INDF;SG
destrucción	التدمير	destrucción	تَدمِير	N;FEM;SG	N;NOM;DEF;SG
empresario	مقاول	empresario	مُقَاوَل	N;MASC;SG	N;NOM;INDF;SG
entrenamiento	التدريب	entrenamiento	تَدرِيب	N;MASC;SG	N;NOM;DEF;SG
entrenamiento	تدريب	entrenamiento	تَدرِيب	N;MASC;SG	N;NOM;INDF;SG
entrenamiento	التمرين	entrenamiento	تَمرِين	N;MASC;SG	N;NOM;DEF;SG
entrenamiento	تمرين	entrenamiento	تَمرِين	N;MASC;SG	N;NOM;INDF;SG
propietario	صاحب	propietario	صَاحِب	N;MASC;SG	N;NOM;INDF;SG
propietario	المالك	propietario	مَالِك	N;MASC;SG	N;NOM;DEF;SG
cañones	الوديان	cañón	وَادِي	N;MASC;PL	N;NOM;DEF;PL
cañones	اسلحة	cañón	سِلَاح	N;MASC;PL	N;NOM;INDF;PL
cañones	الاسلحة	cañón	سِلَاح	N;MASC;PL	N;NOM;DEF;PL
cañones	البنادق	cañón	بُندُقِيَّة	N;MASC;PL	N;NOM;DEF;PL
pasos	الخطوات	paso	خَطوَة	N;MASC;PL	N;NOM;DEF;PL
pasos	خطوات	paso	خَطوَة	N;MASC;PL	N;NOM;INDF;PL
pasos	خطوات	paso	خَطوَة	N;MASC;PL	N;NOM;INDF;PL
descubrimiento	الاكتشاف	descubrimiento	اِكتِشَاف	N;MASC;SG	N;NOM;DEF;SG
descubrimiento	اكتشاف	descubrimiento	اِكتِشَاف	N;MASC;SG	N;NOM;INDF;SG
retirada	تقاعد	retirada	تَقَاعُد	N;FEM;SG	N;NOM;INDF;SG
retirada	التراجع	retirada	تَرَاجُع	N;FEM;SG	N;NOM;DEF;SG
retirada	انسحاب	retirada	اِنسِحَاب	N;FEM;SG	N;NOM;INDF;SG
retirada	الانسحاب	retirada	اِنسِحَاب	N;FEM;SG	N;NOM;DEF;SG
retirada	سحب	retirada	سَحب	N;FEM;SG	N;NOM;INDF;SG
catálogo	فهرس	catálogo	فهرس	N;MASC;SG	N;NOM;INDF;SG
catálogo	فهرس	catálogo	فهرس	N;MASC;SG	N;NOM;INDF;SG
revisión	المراجعة	revisión	مُرَاجَعَة	N;FEM;SG	N;NOM;DEF;SG
revisión	استعراض	revisión	اِستِعرَاض	N;FEM;SG	N;NOM;INDF;SG
revisión	الاستعراض	revisión	اِستِعرَاض	N;FEM;SG	N;NOM;DEF;SG
revisión	مراجعة	revisión	مُرَاجَعَة	N;FEM;SG	N;NOM;INDF;SG
revisión	المراجعة	revisión	مُرَاجَعَة	N;FEM;SG	N;NOM;DEF;SG
revisión	تنقيح	revisión	تَنقِيح	N;FEM;SG	N;NOM;INDF;SG
revisión	التنقيح	revisión	تَنقِيح	N;FEM;SG	N;NOM;DEF;SG
revisión	مراجعة	revisión	مُرَاجَعَة	N;FEM;SG	N;NOM;INDF;SG
tarea	المهمة	tarea	مَهَمَّة	N;FEM;SG	N;NOM;DEF;SG
tarea	واجب	tarea	وَاجِب	N;FEM;SG	N;NOM;INDF;SG
cercana	قريب	cercano	قَرِيب	ADJ;FEM;SG	ADJ;NOM;INDF;MASC;SG
divisiones	الانقسامات	división	اِنقِسَام	N;FEM;PL	N;NOM;DEF;PL
vieja	قديمة	viejo	قَدِيم	ADJ;FEM;SG	ADJ;NOM;INDF;FEM;SG
vieja	قديم	viejo	قَدِيم	ADJ;FEM;SG	ADJ;NOM;INDF;MASC;SG
vieja	القديم	viejo	قَدِيم	ADJ;FEM;SG	ADJ;NOM;DEF;MASC;SG
espectáculo	اظهار	espectáculo	اظهار	N;MASC;SG	N;NOM;INDF;SG
espectáculo	عرض	espectáculo	عَرض	N;MASC;SG	N;NOM;INDF;SG
espectáculo	العرض	espectáculo	عَرض	N;MASC;SG	N;NOM;DEF;SG
organismos	وكالات	organismo	وِكَالَة	N;MASC;PL	N;NOM;INDF;PL
organismos	الوكالات	organismo	وِكَالَة	N;MASC;PL	N;NOM;DEF;PL
organismos	الكائنات	organismo	كَائِن	N;MASC;PL	N;NOM;DEF;PL
indios	هنود	indio	هَند	N;MASC;PL	N;NOM;INDF;PL
indios	الهنود	indio	هِندِيّ	N;MASC;PL	N;NOM;DEF;PL
grave	جادة	grave	جَادّ	ADJ;SG	ADJ;ACC;INDF;FEM;SG
organismo	الكائن	organismo	كَائِن	N;MASC;SG	N;NOM;DEF;SG
encuentros	الجلسات	encuentro	جَلسَة	N;MASC;PL	N;NOM;DEF;PL
encuentros	الاجتماعات	encuentro	اِجتِمَاع	N;MASC;PL	N;NOM;DEF;PL
encuentros	اللقاءات	encuentro	لِقَاء	N;MASC;PL	N;NOM;DEF;PL
encuentros	اجتماعات	encuentro	اِجتِمَاع	N;MASC;PL	N;NOM;INDF;PL
encuentros	المواجهات	encuentro	مُوَاجَهَة	N;MASC;PL	N;NOM;DEF;PL
encuentros	مواجهات	encuentro	مُوَاجَهَة	N;MASC;PL	N;NOM;INDF;PL
encuentros	لقاءات	encuentro	لِقَاء	N;MASC;PL	N;NOM;INDF;PL
encuentros	اللقاءات	encuentro	لِقَاء	N;MASC;PL	N;NOM;DEF;PL
auto	النفس	auto	نَفس	N;MASC;SG	N;NOM;DEF;SG
auto	الذات	auto	ذَات	N;MASC;SG	N;NOM;DEF;SG
auto	السيارة	auto	سَيَّارَة	N;MASC;SG	N;NOM;DEF;SG
auto	سيارة	auto	سَيَّارَة	N;MASC;SG	N;NOM;INDF;SG
columnas	الاعمدة	columna	الاعمدة	N;FEM;PL	N;NOM;DEF;PL
comunicaciones	الاتصالات	comunicación	اِتِّصَال	N;FEM;PL	N;NOM;DEF;PL
comunicaciones	البلاغات	comunicación	بَلَاغَة	N;FEM;PL	N;NOM;DEF;PL
productores	المنتجون	productor	مُنتِج	N;MASC;PL	N;NOM;DEF;PL
productores	المنتجين	productor	مُنتِج	N;MASC;PL	N;NOM;DEF;PL
racing	السباق	racing	سِبَاق	N;MASC;SG	N;NOM;DEF;SG
racing	سباق	racing	سِبَاق	N;MASC;SG	N;NOM;INDF;SG
secciones	الاقسام	sección	قِسم	N;FEM;PL	N;NOM;DEF;PL
secciones	اقسام	sección	قِسم	N;FEM;PL	N;NOM;INDF;PL
tesis	اطروحة	tesis	أُطرُوحَة	N;FEM	N;NOM;INDF;SG
tesis	اطروحة	tesis	أُطرُوحَة	N;FEM	N;NOM;INDF;SG
tesis	الفرضية	tesis	فَرضِيَّة	N;FEM	N;NOM;DEF;SG
conexión	اتصال	conexión	اِتِّصَال	N;FEM;SG	N;NOM;INDF;SG
conexión	الاتصال	conexión	اِتِّصَال	N;FEM;SG	N;NOM;DEF;SG
