yleiset	frequentes	yleinen	frequente	ADJ;NOM;PL	ADJ;MASC;PL
eduardo	eduardo	edu#ardo	eduardo	N;NOM;SG	N;MASC;SG
mccoy	mccoy	mccoy	mccoy	N;NOM;SG	N;MASC;SG
kotkassa	kotka	kotka	kotka	N;IN+ESS;SG	N;MASC;SG
marseille	marselha	marsi	marselha	N;AT+ALL;SG	N;MASC;SG
laajennus	expansão	laajennus	expansão	N;NOM;SG	N;FEM;SG
laajennus	prolongamento	laajennus	prolongamento	N;NOM;SG	N;MASC;SG
laajennus	extensão	laajennus	extensão	N;NOM;SG	N;FEM;SG
laajennus	prorrogação	laajennus	prorrogação	N;NOM;SG	N;FEM;SG
mantereella	continente	manner	continente	N;AT+ESS
;SG	N;MASC;SG
postinumero	cep	posti#numero	cep	N;NOM;SG	N;MASC;SG
postinumero	zip	posti#numero	zip	N;NOM;SG	N;MASC;SG
borg	borg	borg	borg	N;NOM;SG	N;MASC;SG
borg	borgs	borg	borg	N;NOM;SG	N;MASC;SG
atari	atari	atari	atarir	N;NOM;SG	N;MASC;SG
martha	marta	martha	marta	N;NOM;SG	N;FEM;SG
martha	martha	martha	martha	N;NOM;SG	N;FEM;SG
asiakkaan	cliente	asiakas	cliente	N;GEN;SG	N;MASC;SG
asiakkaan	cliente	asiakas	cliente	N;GEN;SG	N;MASC;SG
mama	mama	mama	mama	N;NOM;SG	N;FEM;SG
mama	mamãe	mama	mamãe	N;NOM;SG	N;FEM;SG
mama	mamã	mama	mamã	N;NOM;SG	N;FEM;SG
positiivisia	positivas	positiivinen	positivo	ADJ;PRT;PL	ADJ;FEM;PL
oikeudenkäynnin	julgamento	oikeuden#käynti	julgamento	N;GEN;SG	N;MASC;SG
hiilen	carvão	hiili	carvão	N;GEN;SG	N;MASC;SG
hiilen	hulha	hiili	holha	N;GEN;SG	N;FEM;SG
hiilen	carbono	hiili	carbono	N;GEN;SG	N;MASC;SG
heikkeni	deteriorado	heiketä	deteriorar	V;IND;SG;3;PST;FIN;ACT	V;MASC;SG;V.PTCP
heikkeni	deteriorou	heiketä	deteriorar	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
école	école	école	école	N;NOM;SG	N;FEM;SG
haastaa	desafiar	haastaa	desafiar	V;IND;SG;3;PRS;FIN;ACT	V;NFIN
haastaa	desafiando	haastaa	desafiar	V;IND;SG;3;PRS;FIN;ACT	V;V.MSDR
blu	blu	blu	blu	N;NOM;SG	N;MASC;SG
tiedoston	arquivo	tiedosto	arquivo	N;GEN;SG	N;MASC;SG
tiedoston	ficheiro	tiedosto	ficheiro	N;GEN;SG	N;MASC;SG
vankila	cadeia	vankila	cadeia	N;NOM;SG	N;FEM;SG
vankila	prisão	vankila	prisão	N;NOM;SG	N;FEM;SG
vankila	cárcere	vankila	cárcere	N;NOM;SG	N;MASC;SG
vankila	prisão	vankila	prisão	N;NOM;SG	N;FEM;SG
vankila	cárcere	vankila	cárcere	N;NOM;SG	N;MASC;SG
tavaraa	mercadoria	tavara	mercadoria	N;PRT;SG	N;FEM;SG
taistelija	warrior	taistelija	warrior	N;NOM;SG	N;MASC;SG
taistelija	guerreiro	taistelija	guerreiro	N;NOM;SG	N;MASC;SG
taistelija	guerreira	taistelija	guerreira	N;NOM;SG	N;FEM;SG
taistelija	combatente	taistelija	combatente	N;NOM;SG	N;MASC;SG
taistelija	lutador	taistelija	lutador	N;NOM;SG	N;MASC;SG
taistelija	combatente	taistelija	combatente	N;NOM;SG	N;MASC;SG
taistelija	lutadora	taistelija	lutadora	N;NOM;SG	N;FEM;SG
taistelija	fighter	taistelija	fighter	N;NOM;SG	N;MASC;SG
kerroksen	camada	kerros	camada	N;GEN;SG	N;FEM;SG
projektia	project	projekti	project	N;PRT;SG	N;MASC;SG
projektia	projeto	projekti	projeto	N;PRT;SG	N;MASC;SG
projektia	projecto	projekti	projecto	N;PRT;SG	N;MASC;SG
vaihtoehtoinen	alternativo	vaihto#ehtoinen	alternativo	ADJ;NOM;SG	ADJ;MASC;SG
vaihtoehtoinen	alternativo	vaihto#ehtoinen	alternativo	ADJ;NOM;SG	ADJ;MASC;SG
taustaa	fundo	tausta	fundo	N;PRT;SG	N;MASC;SG
jäänteet	remanescentes	jäänne	remanescente	N;NOM;PL	N;MASC;PL
jäänteet	restos	jäänne	resto	N;NOM;PL	N;MASC;PL
varoittaa	avisar	varoittaa	avisar	V;IND;SG;3;PRS;FIN;ACT	V;NFIN
varoittaa	avisa	varoittaa	avisar	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
varoittaa	adverte	varoittaa	advertir	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
varoittaa	avisa	varoittaa	avisar	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
myöntänyt	admitida	myöntää	admitir	V;NOM;SG;V.PTCP;ACT	V;FEM;SG;V.PTCP
myöntänyt	admitido	myöntää	admitir	V;NOM;SG;V.PTCP;ACT	V;MASC;SG;V.PTCP
myöntänyt	admitiu	myöntää	admitir	V;NOM;SG;V.PTCP;ACT	V;IND;SG;3;PST;FIN
juoma	bebida	juoma	beber	N;NOM;SG	N;FEM;SG
juoma	bebe	juoma	beber	N;NOM;SG	N;MASC;SG
juoma	bebida	juoma	beber	N;NOM;SG	N;FEM;SG
juoma	bebida	juoma	beber	N;NOM;SG	N;FEM;SG
saavutettiin	atingido	saavuttaa	atingir	V;IND;PST;FIN;PASS	V;MASC;SG;V.PTCP
saavutettiin	alcançada	saavuttaa	alcançar	V;IND;PST;FIN;PASS	V;FEM;SG;V.PTCP
saavutettiin	alcançado	saavuttaa	alcançar	V;IND;PST;FIN;PASS	V;MASC;SG;V.PTCP
saavutettiin	alcançou	saavuttaa	alcançar	V;IND;PST;FIN;PASS	V;IND;SG;3;PST;FIN
saavutettiin	alcançadas	saavuttaa	alcançar	V;IND;PST;FIN;PASS	V;FEM;PL;V.PTCP
saavutettiin	alcançada	saavuttaa	alcançar	V;IND;PST;FIN;PASS	V;FEM;SG;V.PTCP
saavutettiin	alcançado	saavuttaa	alcançar	V;IND;PST;FIN;PASS	V;MASC;SG;V.PTCP
saavutettiin	alcançados	saavuttaa	alcançar	V;IND;PST;FIN;PASS	V;MASC;PL;V.PTCP
kaari	curva	kaari	curvo	N;NOM;SG	N;FEM;SG
kaari	arc	kaari	arc	N;NOM;SG	N;MASC;SG
kaari	arco	kaari	arco	N;NOM;SG	N;MASC;SG
kaari	arco	kaari	arco	N;NOM;SG	N;MASC;SG
kaari	arc	kaari	arc	N;NOM;SG	N;MASC;SG
kaari	arch	kaari	arch	N;NOM;SG	N;MASC;SG
elliott	elliott	elliott	elliott	N;NOM;SG	N;MASC;SG
viikingit	vikings	viikinki	viking	N;NOM;PL	N;MASC;PL
fanit	fans	fani	fam	N;NOM;PL	N;MASC;PL
fanit	fãs	fani	fã	N;NOM;PL	N;MASC;PL
fanit	ventiladores	fani	ventilador	N;NOM;PL	N;MASC;PL
fanit	adeptos	fani	adepto	N;NOM;PL	N;MASC;PL
käytettyä	gasto	käyttää	gastar	V;PRT;SG;V.PTCP;PASS	V;MASC;SG;V.PTCP
käytettyä	gastei	käyttää	gastar	V;PRT;SG;V.PTCP;PASS	V;IND;SG;1;PST;FIN
käytettyä	passou	käyttää	passar	V;PRT;SG;V.PTCP;PASS	V;IND;SG;3;PST;FIN
käytettyä	gastou	käyttää	gastar	V;PRT;SG;V.PTCP;PASS	V;IND;SG;3;PST;FIN
matematiikkaa	matemática	matematiikka	matemática	N;PRT;SG	N;FEM;SG
matematiikkaa	matemática	matematiikka	matemática	N;PRT;SG	N;FEM;SG
matematiikkaa	matemática	matematiikka	matemática	N;PRT;SG	N;FEM;SG
alueellinen	territorial	alueellinen	territorial	ADJ;NOM;SG	ADJ;MASC;SG
havaitaan	detectar	havaita	detectar	V;IND;PRS;FIN;PASS	V;NFIN
areenalla	arena	areena	arena	N;AT+ESS
;SG	N;FEM;SG
mielipiteet	opiniões	mieli#pide	opinião	N;NOM;PL	N;FEM;PL
mielipiteet	pareceres	mieli#pide	parecer	N;NOM;PL	N;MASC;PL
valloittaa	conquistar	valloittaa	conquistar	V;IND;SG;3;PRS;FIN;ACT	V;NFIN
patrik	patrik	patrikku	patrik	N;NOM;SG	N;MASC;SG
patrik	patrick	patrikku	patrick	N;NOM;SG	N;MASC;SG
patrik	nuno	patrikku	nuno	N;NOM;SG	N;MASC;SG
patrik	patrício	patrikku	patrício	N;NOM;SG	N;MASC;SG
kadonneet	desapareceram	kadota	desaparecer	V;NOM;PL;V.PTCP;ACT	V;IND;PL;3;FIN
istuu	sentando	istua	sentar	V;IND;SG;3;PRS;FIN;ACT	V;V.MSDR
istuu	sentado	istua	sentar	V;IND;SG;3;PRS;FIN;ACT	V;MASC;SG;V.PTCP
istuu	sentada	istua	sentar	V;IND;SG;3;PRS;FIN;ACT	V;FEM;SG;V.PTCP
tuntea	sentir	tuntea	sentir	V;SG;NFIN;ACT	V;NFIN
tuntea	sente	tuntea	sentir	V;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
tuntea	sinta	tuntea	sinta	V;SG;NFIN;ACT	V;SBJV;SG;3;PRS;FIN
tulot	receitas	tulo	receita	N;NOM;PL	N;FEM;PL
tulot	receitas	tulo	receita	N;NOM;PL	N;FEM;PL
tulot	proveitos	tulo	proveito	N;NOM;PL	N;MASC;PL
tulot	rendimentos	tulo	rendimento	N;NOM;PL	N;MASC;PL
tulot	ganhos	tulo	ganho	N;NOM;PL	N;MASC;PL
tulot	recibos	tulo	recibo	N;NOM;PL	N;MASC;PL
tulot	receitas	tulo	receita	N;NOM;PL	N;FEM;PL
hyödynnetään	explorando	hyödyntää	explorar	V;IND;PRS;FIN;PASS	V;V.MSDR
manhattan	manhattan	manhattaa	manhattan	N;NOM;SG	N;MASC;SG
gibraltarin	gibraltar	gibraltari	gibraltar	N;GEN;SG	N;MASC;SG
glam	glam	glam	glam	N;NOM;SG	N;MASC;SG
kehittyvät	evoluindo	kehittyä	evoluir	V;IND;PL;3;PRS;FIN;ACT	V;V.MSDR
kehittyvät	evoluir	kehittyä	evoluir	V;IND;PL;3;PRS;FIN;ACT	V;NFIN
kehittyvät	desenvolver	kehittyä	desenvolver	V;IND;PL;3;PRS;FIN;ACT	V;NFIN
kehittyvät	desenvolvendo	kehittyä	desenvolver	V;IND;PL;3;PRS;FIN;ACT	V;V.MSDR
solmun	nó	solmu	nó	N;GEN;SG	N;MASC;SG
teollinen	industrial	teollinen	industrial	ADJ;NOM;SG	ADJ;MASC;SG
geneven	genebra	Geneve	genebra	N;GEN;SG	N;FEM;SG
hallitsijat	governantes	hallitsija	governante	N;NOM;PL	N;MASC;PL
johdanto	introdução	johdanto	introdução	N;NOM;SG	N;FEM;SG
johdanto	prefácio	johdanto	prefácio	N;NOM;SG	N;MASC;SG
poliitikot	políticos	poliitikko	político	N;NOM;PL	N;MASC;PL
poliitikot	politicos	poliitikko	politico	N;NOM;PL	N;MASC;PL
vapautta	liberdade	vapaus	liberdade	N;PRT;SG	N;FEM;SG
vapautta	freedom	vapaus	freedom	N;PRT;SG	N;MASC;SG
laajentunut	alargada	laajentua	alargar	V;NOM;SG;V.PTCP;ACT	V;FEM;SG;V.PTCP
laajentunut	ampliado	laajentua	ampliar	V;NOM;SG;V.PTCP;ACT	V;MASC;SG;V.PTCP
laajentunut	ampliada	laajentua	ampliar	V;NOM;SG;V.PTCP;ACT	V;FEM;SG;V.PTCP
laajentunut	alargado	laajentua	alargar	V;NOM;SG;V.PTCP;ACT	V;MASC;SG;V.PTCP
laajentunut	expandido	laajentua	expander	V;NOM;SG;V.PTCP;ACT	V;MASC;SG;V.PTCP
laajentunut	ampliado	laajentua	ampliar	V;NOM;SG;V.PTCP;ACT	V;MASC;SG;V.PTCP
laajentunut	expandida	laajentua	expander	V;NOM;SG;V.PTCP;ACT	V;FEM;SG;V.PTCP
laajentunut	expandiu	laajentua	expandir	V;NOM;SG;V.PTCP;ACT	V;IND;SG;3;PST;FIN
polttoainetta	combustível	poltto#aine	combustível	N;PRT;SG	N;MASC;SG
polttoainetta	fuel	poltto#aine	fuel	N;PRT;SG	N;MASC;SG
claire	claire	claire	claire	N;NOM;SG	N;FEM;SG
päivällä	diurna	päivä	diurno	N;AT+ESS
;SG	N;FEM;SG
estävät	obstruir	estää	obstruir	V;IND;PL;3;PRS;FIN;ACT	V;NFIN
lääkkeitä	medicamentos	lääke	medicamento	N;PRT;PL	N;MASC;PL
lääkkeitä	remédios	lääke	remédio	N;PRT;PL	N;MASC;PL
torin	tori	tori	tori	N;GEN;SG	N;MASC;SG
iris	iris	iris	iris	N;NOM;SG	N;MASC;SG
iris	íris	iris	íris	N;NOM;SG	N;FEM;SG
mittaa	medir	mitata	medir	V;IMP;SG;2;FIN;ACT	V;NFIN
vahvaa	forte	vahva	forte	ADJ;PRT;SG	ADJ;MASC;SG
kerho	club	kerho	club	N;NOM;SG	N;MASC;SG
kerho	clube	kerho	clube	N;NOM;SG	N;MASC;SG
rahoitus	financiamento	rahoitus	financiamento	N;NOM;SG	N;MASC;SG
rahoitus	financiamento	rahoitus	financiamento	N;NOM;SG	N;MASC;SG
tiibetin	tibetana	tiibetti	tibetano	N;GEN;SG	N;FEM;SG
tiibetin	tibete	tiibetti	tibete	N;GEN;SG	N;MASC;SG
tiibetin	tibetano	tiibetti	tibetano	N;GEN;SG	N;MASC;SG
tiibetin	tibete	tiibetti	tibete	N;GEN;SG	N;MASC;SG
neutraali	neutro	neutraali	neutro	ADJ;NOM;SG	ADJ;MASC;SG
neutraali	neutra	neutraali	neutro	ADJ;NOM;SG	ADJ;FEM;SG
kohtuullisen	razoável	kohtuullinen	razoável	ADJ;GEN;SG	ADJ;MASC;SG
sidottu	vinculado	sidottu	vincular	V;NOM;SG;V.PTCP;ACT	V;MASC;SG;V.PTCP
sidottu	empatado	sidottu	empatar	V;NOM;SG;V.PTCP;ACT	V;MASC;SG;V.PTCP
sidottu	amarrado	sidottu	amarrar	V;NOM;SG;V.PTCP;ACT	V;MASC;SG;V.PTCP
sidottu	amarrada	sidottu	amarrar	V;NOM;SG;V.PTCP;ACT	V;FEM;SG;V.PTCP
vastauksen	resposta	vastaus	resposta	N;GEN;SG	N;FEM;SG
desmond	desmond	desmond	desmond	N;NOM;SG	N;MASC;SG
hai	hai	hai	hai	N;NOM;SG	N;MASC;SG
hai	shark	hai	shark	N;NOM;SG	N;MASC;SG
sylvia	sylvia	sylvä	sylvia	N;NOM;SG	N;FEM;SG
sylvia	silvia	sylvä	silvio	N;NOM;SG	N;FEM;SG
este	obstrução	este	obstrução	N;NOM;SG	N;FEM;SG
este	obstáculo	este	obstáculo	N;NOM;SG	N;MASC;SG
este	obstáculo	este	obstáculo	N;NOM;SG	N;MASC;SG
este	barreira	este	barreira	N;NOM;SG	N;FEM;SG
poikkeuksia	excepções	poikkeus	excepção	N;PRT;PL	N;FEM;PL
poikkeuksia	exceções	poikkeus	exceção	N;PRT;PL	N;FEM;PL
poikkeuksia	isenções	poikkeus	isenção	N;PRT;PL	N;FEM;PL
poikkeuksia	excepções	poikkeus	excepção	N;PRT;PL	N;FEM;PL
sherlock	sherlock	sherlock	sherlock	N;NOM;SG	N;MASC;SG
antonius	antónio	antonius	antónio	N;NOM;SG	N;MASC;SG
antonius	antony	antonius	antony	N;NOM;SG	N;MASC;SG
antonius	antônio	antonius	antônio	N;NOM;SG	N;MASC;SG
kori	cesto	kori	cesto	N;NOM;SG	N;MASC;SG
kori	cesta	kori	cesta	N;NOM;SG	N;FEM;SG
kori	carroçaria	kori	carroçaria	N;NOM;SG	N;FEM;SG
nuoriso	juventude	nuoriso	juventude	N;NOM;SG	N;FEM;SG
gospel	evangelho	gospel	evangelho	N;NOM;SG	N;MASC;SG
gospel	gospel	gospel	gospel	N;NOM;SG	N;MASC;SG
keramiikka	cerâmica	keramiikka	cerâmica	N;NOM;SG	N;FEM;SG
keramiikka	cerâmica	keramiikka	cerâmica	N;NOM;SG	N;FEM;SG
filosofinen	filosófico	filosofinen	filosófico	ADJ;NOM;SG	ADJ;MASC;SG
ehdotuksia	propostas	ehdotus	proposta	N;PRT;PL	N;FEM;PL
ehdotuksia	sugestões	ehdotus	sugestão	N;PRT;PL	N;FEM;PL
signaalin	sinal	signaali	sinal	N;GEN;SG	N;MASC;SG
johtajia	lideres	johtaja	lider	N;PRT;PL	N;MASC;PL
johtajia	dirigentes	johtaja	dirigente	N;PRT;PL	N;MASC;PL
johtajia	líderes	johtaja	líder	N;PRT;PL	N;MASC;PL
komissio	comissão	komissio	comissão	N;NOM;SG	N;FEM;SG
willy	willy	willy	willy	N;NOM;SG	N;MASC;SG
kaveri	guy	kaveri	guy	N;NOM;SG	N;MASC;SG
kaveri	companheiro	kaveri	companheiro	N;NOM;SG	N;MASC;SG
kaveri	amigo	kaveri	amigo	N;NOM;SG	N;MASC;SG
kaveri	amigão	kaveri	amigão	N;NOM;SG	N;MASC;SG
kaveri	buddy	kaveri	buddy	N;NOM;SG	N;MASC;SG
kaveri	amigo	kaveri	amigo	N;NOM;SG	N;MASC;SG
kaveri	amiga	kaveri	amiga	N;NOM;SG	N;FEM;SG
hollanti	holanda	hollanti	holandar	N;NOM;SG	N;FEM;SG
hollanti	holland	hollanti	holland	N;NOM;SG	N;MASC;SG
hollanti	holandês	hollanti	holandês	N;NOM;SG	N;MASC;SG
hollanti	neerlandês	hollanti	neerlandês	N;NOM;SG	N;MASC;SG
hollanti	dutch	hollanti	dutch	N;NOM;SG	N;MASC;SG
henkisen	intelectual	henkinen	intelectual	ADJ;GEN;SG	ADJ;MASC;SG
din	din	din	din	N;NOM;SG	N;MASC;SG
pienemmän	menor	pieni	pequeno	ADJ;GEN;CMPR;SG	ADJ;MASC;SG
isis	ísis	isis	ísi	N;NOM;SG	N;FEM;SG
isis	isis	isis	isi	N;NOM;SG	N;FEM;SG
lainaa	empréstimo	laina	empréstimo	N;PRT;SG	N;MASC;SG
asiantuntijat	especialistas	asian#tuntija	especialista	N;NOM;PL	N;PL
asiantuntijat	peritos	asian#tuntija	perito	N;NOM;PL	N;MASC;PL
asiantuntijat	especialistas	asian#tuntija	especialista	N;NOM;PL	N;PL
avautuu	abre	avautua	abrir	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
amsterdamissa	amsterdão	amsterdama	amsterdão	N;IN+ESS;SG	N;MASC;SG
amsterdamissa	amesterdão	amsterdama	amesterdão	N;IN+ESS;SG	N;MASC;SG
amsterdamissa	amsterdã	amsterdama	amsterdã	N;IN+ESS;SG	N;MASC;SG
vahvat	fortes	vahva	forte	ADJ;NOM;PL	ADJ;MASC;PL
edith	edith	edith	edith	N;NOM;SG	N;FEM;SG
hyväksy	aprovar	hyväksyä	aprovar	V;IMP;SG;2;FIN;ACT	V;NFIN
hyväksy	concordar	hyväksyä	concordar	V;IMP;SG;2;FIN;ACT	V;NFIN
hyväksy	aceito	hyväksyä	aceitar	V;IMP;SG;2;FIN;ACT	V;MASC;SG;V.PTCP
hyväksy	aceitar	hyväksyä	aceitar	V;IMP;SG;2;FIN;ACT	V;NFIN
kilpailevat	competindo	kilpailla	competir	V;IND;PL;3;PRS;FIN;ACT	V;V.MSDR
kilpailevat	competir	kilpailla	competir	V;IND;PL;3;PRS;FIN;ACT	V;NFIN
asentaa	instala	asentaa	instalar	V;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
asentaa	instalar	asentaa	instalar	V;SG;NFIN;ACT	V;NFIN
asentaa	instale	asentaa	instalar	V;SG;NFIN;ACT	V;SBJV;SG;3;PRS;FIN
liikunta	exercicio	liikunta	exercicio	N;NOM;SG	N;MASC;SG
liikunta	exercício	liikunta	exercício	N;NOM;SG	N;MASC;SG
allas	piscina	allas	piscina	N;NOM;SG	N;FEM;SG
allas	pool	allas	pool	N;NOM;SG	N;MASC;SG
järvessä	lago	järvi	lago	N;IN+ESS;SG	N;MASC;SG
serena	serena	serena	serena	N;NOM;SG	N;FEM;SG
jalo	noble	jalo	noble	N;NOM;SG	N;MASC;SG
jalo	nobre	jalo	nobre	N;NOM;SG	N;MASC;SG
salomon	salomon	salomo	salomon	N;GEN;SG	N;MASC;SG
putin	putin	putin	putin	N;NOM;SG	N;MASC;SG
kersantti	sargento	kersantti	sargento	N;NOM;SG	N;MASC;SG
mitattu	medido	mitata	medido	V;NOM;SG;V.PTCP;PASS	V;MASC;SG;V.PTCP
metropolitan	metropolitana	metro#politta	metropolitana	N;NOM;SG	N;FEM;SG
metropolitan	metropolitano	metro#politta	metropolitano	N;NOM;SG	N;MASC;SG
metropolitan	metropolitan	metro#politta	metropolitan	N;NOM;SG	N;MASC;SG
aivot	miolos	aivot	miolo	N;NOM;PL	N;MASC;PL
aivot	cérebros	aivot	cérebro	N;NOM;PL	N;MASC;PL
aivot	miolos	aivot	miolo	N;NOM;PL	N;MASC;PL
munkki	monk	munkki	monk	N;NOM;SG	N;MASC;SG
munkki	monge	munkki	monge	N;NOM;SG	N;MASC;SG
block	bloqueio	block	bloqueio	N;NOM;SG	N;MASC;SG
block	bloco	block	bloco	N;NOM;SG	N;MASC;SG
block	block	block	block	N;NOM;SG	N;MASC;SG
olentoja	seres	olento	seres	N;PRT;PL	N;MASC;PL
olentoja	criaturas	olento	criatura	N;PRT;PL	N;FEM;PL
vaikeuttaa	complicar	vaikeuttaa	complicar	V;IND;SG;3;PRS;FIN;ACT	V;NFIN
vaikeuttaa	complica	vaikeuttaa	complicar	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
vaikeuttaa	complicar	vaikeuttaa	complicar	V;IND;SG;3;PRS;FIN;ACT	V;NFIN
vaikeuttaa	complica	vaikeuttaa	complicar	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
filippiineillä	filipinas	fili#ppiine	filipina	N;AT+ESS
;PL	N;FEM;PL
havainto	observação	havainto	observação	N;NOM;SG	N;FEM;SG
havainto	avistamento	havainto	avistamento	N;NOM;SG	N;MASC;SG
lin	lin	lin	lin	N;NOM;SG	N;MASC;SG
vesillä	águas	vesi	água	N;AT+ESS
;PL	N;FEM;PL
vesillä	aguas	vesi	agua	N;AT+ESS
;PL	N;FEM;PL
markkinointi	marketing	markkinointi	marketing	N;NOM;SG	N;MASC;SG
markkinointi	comercialização	markkinointi	comercialização	N;NOM;SG	N;FEM;SG
markkinointi	promoção	markkinointi	promoção	N;NOM;SG	N;FEM;SG
kaasua	gas	kaasu	gas	N;PRT;SG	N;MASC;SG
kaasua	gás	kaasu	gás	N;PRT;SG	N;MASC;SG
desibeli	decibel	desi#beli	decibel	N;NOM;SG	N;MASC;SG
batmanin	batman	batman	batman	N;GEN;SG	N;MASC;SG
valeri	valery	valeri	valery	N;NOM;SG	N;MASC;SG
zeus	zeus	zeus	zeu	N;NOM;SG	N;MASC;SG
syyn	razão	syy	razão	N;GEN;SG	N;FEM;SG
syyn	motivo	syy	motivo	N;GEN;SG	N;MASC;SG
piquet	piquet	piquet	piquet	N;NOM;SG	N;MASC;SG
sarjakuvia	quadrinhos	sarja#kuva	quadrinho	N;PRT;PL	N;MASC;PL
sarjakuvia	gibis	sarja#kuva	gibil	N;PRT;PL	N;MASC;PL
osoittautunut	provei	osoittautua	prover	V;NOM;SG;V.PTCP;ACT	V;IND;SG;1;PST;FIN
osoittautunut	provado	osoittautua	provar	V;NOM;SG;V.PTCP;ACT	V;MASC;SG;V.PTCP
osoittautunut	provou	osoittautua	provar	V;NOM;SG;V.PTCP;ACT	V;IND;SG;3;PST;FIN
lennot	vôos	lento	vôo	N;NOM;PL	N;MASC;PL
lennot	voos	lento	voo	N;NOM;PL	N;MASC;PL
liikkeiden	movimentos	liike	movimento	N;GEN;PL	N;MASC;PL
keittiö	culinária	keittiö	culinário	N;NOM;SG	N;FEM;SG
keittiö	cozinha	keittiö	cozinha	N;NOM;SG	N;FEM;SG
keittiö	gastronomia	keittiö	gastronomia	N;NOM;SG	N;FEM;SG
keittiö	cozinha	keittiö	cozinha	N;NOM;SG	N;FEM;SG
konsuli	cônsul	konsuli	cônsul	N;NOM;SG	N;MASC;SG
ilmailu	aviação	ilmailu	aviação	N;NOM;SG	N;FEM;SG
ilmailu	aeronáutica	ilmailu	aeronáutico	N;NOM;SG	N;FEM;SG
sora	cascalho	sora	cascalho	N;NOM;SG	N;MASC;SG
todisti	provado	todistaa	provar	V;IND;SG;3;PST;FIN;ACT	V;MASC;SG;V.PTCP
todisti	provou	todistaa	provar	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
solo	solo	solo	solo	N;NOM;SG	N;MASC;SG
keksittiin	inventou	keksiä	inventar	V;IND;PST;FIN;PASS	V;IND;SG;3;PST;FIN
keksittiin	inventado	keksiä	inventar	V;IND;PST;FIN;PASS	V;MASC;SG;V.PTCP
keksittiin	inventada	keksiä	inventar	V;IND;PST;FIN;PASS	V;FEM;SG;V.PTCP
keksittiin	inventei	keksiä	inventar	V;IND;PST;FIN;PASS	V;IND;SG;1;PST;FIN
ohjeen	instrução	ohje	instrução	N;GEN;SG	N;FEM;SG
amadeus	amadeu	amadeus	amadeu	N;NOM;SG	N;MASC;SG
amadeus	amadeus	amadeus	amadeu	N;NOM;SG	N;MASC;SG
kaupallista	comercial	kaupallinen	comercial	ADJ;PRT;SG	ADJ;MASC;SG
työntekijän	trabalhador	työ#tekijä	trabalhador	N;GEN;SG	N;MASC;SG
työntekijän	operário	työ#tekijä	operário	N;GEN;SG	N;MASC;SG
waltari	waltari	waltari	waltari	N;NOM;SG	N;MASC;SG
vaarallista	perigosa	vaarallinen	perigoso	ADJ;PRT;SG	ADJ;FEM;SG
vaarallista	perigoso	vaarallinen	perigoso	ADJ;PRT;SG	ADJ;MASC;SG
vaarallista	perigosa	vaarallinen	perigoso	ADJ;PRT;SG	ADJ;FEM;SG
vaarallista	perigoso	vaarallinen	perigoso	ADJ;PRT;SG	ADJ;MASC;SG
linnea	linnea	linnea	linnea	N;NOM;SG	N;FEM;SG
logiikan	lógica	logiikka	lógico	N;GEN;SG	N;FEM;SG
eteneminen	avanço	eteneminen	avanço	N;NOM;SG	N;MASC;SG
eteneminen	progressão	eteneminen	progressão	N;NOM;SG	N;FEM;SG
eteneminen	avanço	eteneminen	avanço	N;NOM;SG	N;MASC;SG
eteneminen	advance	eteneminen	advancer	N;NOM;SG	N;MASC;SG
eteneminen	adiantamento	eteneminen	adiantamento	N;NOM;SG	N;MASC;SG
viholliset	inimigas	vihollinen	inimiga	N;NOM;PL	N;FEM;PL
viholliset	inimigos	vihollinen	inimigo	N;NOM;PL	N;MASC;PL
viholliset	inimigos	vihollinen	inimigo	N;NOM;PL	N;MASC;PL
viholliset	inimigas	vihollinen	inimiga	N;NOM;PL	N;FEM;PL
innokas	ávido	innokas	ávido	ADJ;NOM;SG	ADJ;MASC;SG
innokas	ansioso	innokas	ansioso	ADJ;NOM;SG	ADJ;MASC;SG
innokas	ansiosa	innokas	ansioso	ADJ;NOM;SG	ADJ;FEM;SG
innokas	entusiasta	innokas	entusiasta	ADJ;NOM;SG	ADJ;MASC;SG
innokas	ávido	innokas	ávido	ADJ;NOM;SG	ADJ;MASC;SG
madame	madame	madame	madame	N;NOM;SG	N;FEM;SG
kap	cape	kap	cape	N;GEN;SG	N;MASC;SG
kap	cabo	kap	cabo	N;GEN;SG	N;MASC;SG
kap	capa	kap	capa	N;GEN;SG	N;FEM;SG
sähköinen	electrónico	sähköinen	eletrônico	ADJ;NOM;SG	ADJ;MASC;SG
mona	mona	mona	mona	N;NOM;SG	N;FEM;SG
