jako	como	jako	como	CONJ	CONJ
tratě	pistas	trať	pista	N;NOM;FEM;PL;POS	N;FEM;PL
tratě	tracks	trať	tracks	N;NOM;FEM;PL;POS	N;MASC;PL
tratě	líneas	trať	línea	N;NOM;FEM;PL;POS	N;FEM;PL
tratě	lines	trať	lín	N;NOM;FEM;PL;POS	N
tratě	lineas	trať	linea	N;NOM;FEM;PL;POS	N;FEM;PL
špatně	mal	špatně	mal	ADV;POS	ADV
mládeže	juventud	mládež	juventud	N;NOM;FEM;SG;POS	N;FEM;SG
japonské	japonesas	japonský	japonés	ADJ;NOM;MASC;PL;POS	ADJ;FEM;PL
středně	moderadamente	středně	moderadamente	ADV;POS	ADV
nominace	candidatura	nominace	candidatura	N;NOM;FEM;SG;POS	N;FEM;SG
nominace	nominación	nominace	nominación	N;NOM;FEM;SG;POS	N;FEM;SG
nominace	nombramiento	nominace	nombramiento	N;NOM;FEM;SG;POS	N;MASC;SG
mladý	jóven	mladý	jóven	ADJ;ANIM;NOM;MASC;SG;POS	ADJ;SG
založená	fundado	založený	fundado	ADJ;NOM;FEM;SG;POS	ADJ;MASC;SG;V.PTCP
založená	fundada	založený	fundado	ADJ;NOM;FEM;SG;POS	ADJ;FEM;SG;V.PTCP
zemědělské	agrícola	zemědělský	agrícola	ADJ;NOM;MASC;SG;POS	ADJ;SG
zemědělské	agricola	zemědělský	agricola	ADJ;NOM;MASC;SG;POS	ADJ;SG
zemědělské	agraria	zemědělský	agrario	ADJ;NOM;MASC;SG;POS	ADJ;FEM;SG
lásky	amores	láska	amor	N;NOM;FEM;PL;POS	N;MASC;PL
lásky	love	láska	love	N;NOM;FEM;PL;POS	N
předpokládá	presupone	předpokládat	presuponer	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
předpokládá	asume	předpokládat	asumir	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
vysoce	altamente	vysoce	altamente	ADV	ADV
získání	adquisición	získání	adquisición	N;NOM;NEUT;SG;POS	N;FEM;SG
získání	captación	získání	captación	N;NOM;NEUT;SG;POS	N;FEM;SG
studovat	estudiar	studovat	estudiar	V;IPFV;POS;NFIN	V;NFIN
studovat	estudia	studovat	estudiar	V;IPFV;POS;NFIN	V;IND;SG;3;PRS;FIN
nebezpečí	peligro	nebezpečí	peligro	N;NOM;NEUT;SG;POS	N;MASC;SG
nebezpečí	peligro	nebezpečí	peligro	N;NOM;NEUT;SG;POS	N;MASC;SG
koncert	concierto	koncert	concierto	N;INAN;NOM;MASC;SG;POS	N;MASC;SG
koncert	concierto	koncert	concierto	N;INAN;NOM;MASC;SG;POS	N;MASC;SG
varianty	variaciones	varianta	variación	N;NOM;FEM;PL;POS	N;FEM;PL
varianty	variantes	varianta	variante	N;NOM;FEM;PL;POS	N;FEM;PL
varianty	variantes	varianta	variante	N;NOM;FEM;PL;POS	N;FEM;PL
vládní	gubernamental	vládní	gubernamental	ADJ;NOM;MASC;SG;POS	ADJ;SG
stadionu	estadio	stadión	estadio	N;INAN;GEN;MASC;SG;POS	N;MASC;SG
stadionu	stadium	stadión	stadium	N;INAN;GEN;MASC;SG;POS	N;MASC;SG
expedice	expedición	expedice	expedición	N;NOM;FEM;SG;POS	N;FEM;SG
institut	institute	institut	institute	N;INAN;NOM;MASC;SG;POS	N;MASC;SG
institut	instituto	institut	instituto	N;INAN;NOM;MASC;SG;POS	N;MASC;SG
projekty	proyectos	projekt	proyecto	N;INAN;NOM;MASC;PL;POS	N;MASC;PL
projekty	projects	projekt	project	N;INAN;NOM;MASC;PL;POS	N
průmysl	industria	průmysl	industria	N;INAN;NOM;MASC;SG;POS	N;FEM;SG
souhlasím	coincidir	souhlasit	coincidir	V;IPFV;IND;SG;1;POS;PRS;FIN;ACT	V;NFIN
souhlasím	acordar	souhlasit	acordar	V;IPFV;IND;SG;1;POS;PRS;FIN;ACT	V;NFIN
souhlasím	convenir	souhlasit	convenir	V;IPFV;IND;SG;1;POS;PRS;FIN;ACT	V;NFIN
úrovně	nivel	úroveň	nivel	N;NOM;FEM;SG;POS	N;MASC;SG
úrovně	level	úroveň	level	N;NOM;FEM;SG;POS	N
dub	quercus	dub	quercus	N;INAN;NOM;MASC;SG;POS	N
dub	dub	dub	dub	N;INAN;NOM;MASC;SG;POS	N
dub	roble	dub	roble	N;INAN;NOM;MASC;SG;POS	N;MASC;SG
příběhy	historias	příběh	historia	N;INAN;NOM;MASC;PL;POS	N;FEM;PL
příběhy	relatos	příběh	relato	N;INAN;NOM;MASC;PL;POS	N;MASC;PL
příběhy	cuentos	příběh	cuento	N;INAN;NOM;MASC;PL;POS	N;MASC;PL
příběhy	historias	příběh	historia	N;INAN;NOM;MASC;PL;POS	N;FEM;PL
příběhy	relatos	příběh	relato	N;INAN;NOM;MASC;PL;POS	N;MASC;PL
příběhy	cuentos	příběh	cuento	N;INAN;NOM;MASC;PL;POS	N;MASC;PL
prosinec	diciembre	prosinec	diciembre	N;INAN;NOM;MASC;SG;POS	N
členění	desglose	členění	desglose	N;NOM;NEUT;SG;POS	N;MASC;SG
podnikatel	emprendedor	podnikatel	emprendedor	N;ANIM;NOM;MASC;SG;POS	N;MASC;SG
podnikatel	empresaria	podnikatel	empresaria	N;ANIM;NOM;MASC;SG;POS	N;FEM;SG
podnikatel	empresario	podnikatel	empresario	N;ANIM;NOM;MASC;SG;POS	N;MASC;SG
podnikatel	empresario	podnikatel	empresario	N;ANIM;NOM;MASC;SG;POS	N;MASC;SG
připojení	conexion	připojení	conexion	N;NOM;NEUT;SG;POS	N;FEM;SG
připojení	conexión	připojení	conexión	N;NOM;NEUT;SG;POS	N;FEM;SG
připojení	conexión	připojení	conexión	N;NOM;NEUT;SG;POS	N;FEM;SG
hmotnosti	peso	hmotnost	peso	N;NOM;FEM;SG;POS	N;MASC;SG
hmotnosti	mass	hmotnost	mass	N;NOM;FEM;SG;POS	N
hmotnosti	masa	hmotnost	masa	N;NOM;FEM;SG;POS	N;FEM;SG
hmotnosti	misa	hmotnost	misa	N;NOM;FEM;SG;POS	N;FEM;SG
dřeva	maderas	dřevo	madera	N;NOM;NEUT;PL;POS	N;FEM;PL
dřeva	wood	dřevo	wood	N;NOM;NEUT;PL;POS	N
španělské	española	španělský	español	ADJ;NOM;FEM;SG;POS	ADJ;FEM;SG
kontrolu	control	kontrola	control	N;ACC;FEM;SG;POS	N;MASC;SG
vyznamenání	honra	vyznamenání	honra	N;NOM;NEUT;SG;POS	N;FEM;SG
vyznamenání	medalla	vyznamenání	medalla	N;NOM;NEUT;SG;POS	N;FEM;SG
skončilo	terminó	skončit	terminar	V;PFV;NEUT;SG;POS;PST;V.PTCP;ACT	V;IND;SG;3;PST;FIN
dramatik	dramaturgo	dramatik	dramaturgo	N;ANIM;NOM;MASC;SG;POS	N;MASC;SG
vydané	expedido	vydaný	expedir	ADJ;NOM;NEUT;SG;POS	ADJ;MASC;SG;V.PTCP
vydané	expedida	vydaný	expedido	ADJ;NOM;NEUT;SG;POS	ADJ;FEM;SG;V.PTCP
vydané	emitido	vydaný	emitido	ADJ;NOM;NEUT;SG;POS	ADJ;MASC;SG;V.PTCP
vydané	publicada	vydaný	publicado	ADJ;NOM;NEUT;SG;POS	ADJ;FEM;SG;V.PTCP
vydané	publicado	vydaný	publicado	ADJ;NOM;NEUT;SG;POS	ADJ;MASC;SG;V.PTCP
hotel	hotel	hotel	hotel	N;INAN;NOM;MASC;SG;POS	N;MASC;SG
územně	territorialmente	územně	territorialmente	ADV;POS	ADV
srovnání	comparación	srovnání	comparación	N;NOM;NEUT;SG;POS	N;FEM;SG
dolů	abajo	dolů	abajo	ADV	ADV
uvedeno	indicada	uvedený	indicado	ADJ;NEUT;SG;POS;V.PTCP;PASS	ADJ;FEM;SG;V.PTCP
uvedeno	indicado	uvedený	indicado	ADJ;NEUT;SG;POS;V.PTCP;PASS	ADJ;MASC;SG;V.PTCP
koupil	compró	koupit	comprar	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT	V;IND;SG;3;PST;FIN
zajišťuje	asegura	zajišťovat	asegurar	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
zajišťuje	asegura	zajišťovat	asegurar	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
tok	tok	tok	tok	N;INAN;NOM;MASC;SG;POS	N;MASC;SG
tok	caudal	tok	caudal	N;INAN;NOM;MASC;SG;POS	N;MASC;SG
tok	flow	tok	flow	N;INAN;NOM;MASC;SG;POS	N
tok	flujo	tok	flujo	N;INAN;NOM;MASC;SG;POS	N;MASC;SG
rozsahu	balanza	rozsah	balanza	N;INAN;GEN;MASC;SG;POS	N;FEM;SG
rozsahu	baremo	rozsah	baremo	N;INAN;GEN;MASC;SG;POS	N;MASC;SG
rozsahu	escala	rozsah	escala	N;INAN;GEN;MASC;SG;POS	N;FEM;SG
automaticky	automáticamente	automaticky	automáticamente	ADV;POS	ADV
evropská	europeo	evropský	europeo	ADJ;NOM;FEM;SG;POS	ADJ;MASC;SG
evropská	europea	evropský	europeo	ADJ;NOM;FEM;SG;POS	ADJ;FEM;SG
věty	frases	věta	frase	N;NOM;FEM;PL;POS	N;FEM;PL
věty	sentencias	věta	sentencia	N;NOM;FEM;PL;POS	N;FEM;PL
věty	frases	věta	frase	N;NOM;FEM;PL;POS	N;FEM;PL
věty	oraciones	věta	oración	N;NOM;FEM;PL;POS	N;FEM;PL
muzeu	museo	muzeum	museo	N;NOM;NEUT;SG;POS	N;MASC;SG
uhlí	hulla	uhlí	hulla	N;NOM;NEUT;SG;POS	N;MASC;SG
uhlí	carbón	uhlí	carbón	N;NOM;NEUT;SG;POS	N;MASC;SG
uhlí	carbón	uhlí	carbón	N;NOM;NEUT;SG;POS	N;MASC;SG
životopis	biografía	životopis	biografía	N;INAN;NOM;MASC;SG;POS	N;FEM;SG
životopis	curriculum	životopis	curriculum	N;INAN;NOM;MASC;SG;POS	N;MASC;SG
životopis	reanudación	životopis	reanudación	N;INAN;NOM;MASC;SG;POS	N;FEM;SG
životopis	currículum	životopis	currículum	N;INAN;NOM;MASC;SG;POS	N;MASC;SG
vokály	vocales	vokál	vocal	N;INAN;NOM;MASC;PL;POS	N;PL
vokály	voces	vokál	voz	N;INAN;NOM;MASC;PL;POS	N;FEM;PL
přijetí	admisión	přijetí	admisión	N;NOM;NEUT;SG;POS	N;FEM;SG
přijetí	aceptación	přijetí	aceptación	N;NOM;NEUT;SG;POS	N;FEM;SG
přijetí	adopción	přijetí	adopción	N;NOM;NEUT;SG;POS	N;FEM;SG
přijetí	aprobación	přijetí	aprobación	N;NOM;NEUT;SG;POS	N;FEM;SG
přijetí	aceptación	přijetí	aceptación	N;NOM;NEUT;SG;POS	N;FEM;SG
smlouva	contrato	smlouva	contrato	N;NOM;FEM;SG;POS	N;MASC;SG
tabulky	mesas	tabulka	mesa	N;NOM;FEM;PL;POS	N;FEM;PL
tabulky	tablas	tabulka	tabla	N;NOM;FEM;PL;POS	N;FEM;PL
tabulky	cuadros	tabulka	cuadro	N;NOM;FEM;PL;POS	N;MASC;PL
tabulky	gráficos	tabulka	gráfico	N;NOM;FEM;PL;POS	N;MASC;PL
podoba	semejanza	podoba	semejanza	N;NOM;FEM;SG;POS	N;FEM;SG
podoba	semejanza	podoba	semejanza	N;NOM;FEM;SG;POS	N;FEM;SG
úřady	autoridades	úřad	autoridad	N;INAN;NOM;MASC;PL;POS	N;FEM;PL
definice	definición	definice	definición	N;NOM;FEM;SG;POS	N;FEM;SG
tony	antonio	ton	antonio	N;ANIM;NOM;MASC;SG;POS	N;MASC;SG
skutečnost	realidad	skutečnost	realidad	N;NOM;FEM;SG;POS	N;FEM;SG
skutečnost	reality	skutečnost	reality	N;NOM;FEM;SG;POS	N;MASC;SG
sexuální	sexual	sexuální	sexual	ADJ;NOM;FEM;SG;POS	ADJ;SG
instituce	instituciones	instituce	institución	N;NOM;FEM;PL;POS	N;FEM;PL
filosofie	filosofía	filozofie	filosofía	N;NOM;FEM;SG;POS	N;FEM;SG
hovoří	habla	hovořit	hablar	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
noční	nocturna	noční	nocturno	ADJ;NOM;MASC;SG;POS	ADJ;FEM;SG
noční	nocturno	noční	nocturno	ADJ;NOM;MASC;SG;POS	ADJ;MASC;SG
noční	nocturno	noční	nocturno	ADJ;NOM;MASC;SG;POS	ADJ;MASC;SG
přijat	aceptada	přijatý	aceptado	ADJ;MASC;SG;POS;V.PTCP;PASS	ADJ;FEM;SG;V.PTCP
přijat	aceptado	přijatý	aceptado	ADJ;MASC;SG;POS;V.PTCP;PASS	ADJ;MASC;SG;V.PTCP
přijat	admitida	přijatý	admitido	ADJ;MASC;SG;POS;V.PTCP;PASS	ADJ;FEM;SG;V.PTCP
přijat	admitido	přijatý	admitir	ADJ;MASC;SG;POS;V.PTCP;PASS	ADJ;MASC;SG;V.PTCP
přijat	adoptada	přijatý	adoptado	ADJ;MASC;SG;POS;V.PTCP;PASS	ADJ;FEM;SG;V.PTCP
přijat	adoptado	přijatý	adoptar	ADJ;MASC;SG;POS;V.PTCP;PASS	ADJ;MASC;SG;V.PTCP
jádra	núcleos	jádro	núcleo	N;NOM;NEUT;PL;POS	N;MASC;PL
jádra	núcleos	jádro	núcleo	N;NOM;NEUT;PL;POS	N;MASC;PL
jádra	núcleos	jádro	núcleo	N;NOM;NEUT;PL;POS	N;MASC;PL
komentáře	observaciones	komentář	observación	N;INAN;NOM;MASC;PL;POS	N;FEM;PL
komentáře	comentarios	komentář	comentario	N;INAN;NOM;MASC;PL;POS	N;MASC;PL
vojenská	militar	vojenský	militar	ADJ;NOM;FEM;SG;POS	ADJ;SG
středisko	centro	středisko	centro	N;NOM;NEUT;SG;POS	N;MASC;SG
středisko	centre	středisko	centre	N;NOM;NEUT;SG;POS	N;MASC;SG
fronta	cola	fronta	cola	N;NOM;FEM;SG;POS	N;FEM;SG
fronta	fachada	fronta	fachada	N;NOM;FEM;SG;POS	N;FEM;SG
fronta	front	fronta	front	N;NOM;FEM;SG;POS	N
fronta	frente	fronta	frente	N;NOM;FEM;SG;POS	N
fronta	delantero	fronta	delantero	N;NOM;FEM;SG;POS	N;MASC;SG
jednoduché	simple	jednoduchý	simple	ADJ;NOM;NEUT;SG;POS	ADJ;SG
jednoduché	sencilla	jednoduchý	sencillo	ADJ;NOM;NEUT;SG;POS	ADJ;FEM;SG
jednoduché	sencillo	jednoduchý	sencillo	ADJ;NOM;NEUT;SG;POS	ADJ;MASC;SG
jednoduché	facil	jednoduchý	facil	ADJ;NOM;NEUT;SG;POS	ADJ;SG
jednoduché	sencilla	jednoduchý	sencillo	ADJ;NOM;NEUT;SG;POS	ADJ;FEM;SG
jednoduché	fácil	jednoduchý	fácil	ADJ;NOM;NEUT;SG;POS	ADJ;SG
jednoduché	sencillo	jednoduchý	sencillo	ADJ;NOM;NEUT;SG;POS	ADJ;MASC;SG
řad	hileras	řada	hilera	N;GEN;FEM;PL;POS	N;FEM;PL
řad	filas	řada	fila	N;GEN;FEM;PL;POS	N;FEM;PL
internet	internet	internet	internet	N;INAN;NOM;MASC;SG;POS	N;SG
demokratické	democrática	demokratický	democrático	ADJ;NOM;NEUT;SG;POS	ADJ;FEM;SG
demokratické	demócrata	demokratický	demócrata	ADJ;NOM;NEUT;SG;POS	ADJ;SG
demokratické	democrático	demokratický	democrático	ADJ;NOM;NEUT;SG;POS	ADJ;MASC;SG
městský	urbana	městský	urbano	ADJ;INAN;NOM;MASC;SG;POS	ADJ;FEM;SG
městský	urbano	městský	urbano	ADJ;INAN;NOM;MASC;SG;POS	ADJ;MASC;SG
odsouzen	condenado	odsouzený	condenado	ADJ;MASC;SG;POS;V.PTCP;PASS	ADJ;MASC;SG;V.PTCP
odsouzen	sentenciado	odsouzený	sentenciar	ADJ;MASC;SG;POS;V.PTCP;PASS	ADJ;MASC;SG;V.PTCP
odsouzen	condenado	odsouzený	condenado	ADJ;MASC;SG;POS;V.PTCP;PASS	ADJ;MASC;SG;V.PTCP
odsouzen	condenado	odsouzený	condenado	ADJ;MASC;SG;POS;V.PTCP;PASS	ADJ;MASC;SG;V.PTCP
odsouzen	condenada	odsouzený	condenado	ADJ;MASC;SG;POS;V.PTCP;PASS	ADJ;FEM;SG;V.PTCP
zákony	leyes	zákon	ley	N;INAN;NOM;MASC;PL;POS	N;FEM;PL
spojuje	conecta	spojovat	conectar	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
spojuje	une	spojovat	unir	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
zelená	verde	zelený	verde	ADJ;NOM;FEM;SG;POS	ADJ;SG
změnit	cambiar	změnit	cambiar	V;PFV;POS;NFIN	V;NFIN
změnit	cambia	změnit	cambiar	V;PFV;POS;NFIN	V;IND;SG;3;PRS;FIN
básně	poemas	báseň	poema	N;NOM;FEM;PL;POS	N;MASC;PL
teploty	temperaturas	teplota	temperatura	N;NOM;FEM;PL;POS	N;FEM;PL
teploty	temperaturas	teplota	temperatura	N;NOM;FEM;PL;POS	N;FEM;PL
japonský	japonesa	japonský	japonés	ADJ;INAN;NOM;MASC;SG;POS	ADJ;FEM;SG
dukla	dukla	dukla	dukla	N;NOM;FEM;SG;POS	N;MASC;SG
definitivně	definitivamente	definitivně	definitivamente	ADV;POS	ADV
mluví	habla	mluvit	hablar	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
vnitra	interior	vnitro	interior	N;NOM;NEUT;SG;POS	N;MASC;SG
premiéru	premiere	premiéra	premerir	N;ACC;FEM;SG;POS	N;FEM;SG
premiéru	estreno	premiéra	estreno	N;ACC;FEM;SG;POS	N;MASC;SG
únor	febrero	únor	febrero	N;INAN;NOM;MASC;SG;POS	N
nástupce	sucesora	nástupce	sucesora	N;ANIM;NOM;MASC;SG;POS	N;FEM;SG
nástupce	sucesor	nástupce	sucesor	N;ANIM;NOM;MASC;SG;POS	N;MASC;SG
super	cool	super	cool	N;MASC;SG;POS	N
prototyp	prototipo	prototyp	prototipo	N;INAN;NOM;MASC;SG;POS	N;MASC;SG
vládou	gobierno	vláda	gobierno	N;INS;FEM;SG;POS	N;MASC;SG
vzhled	aspecto	vzhled	aspecto	N;INAN;NOM;MASC;SG;POS	N;MASC;SG
vzhled	aparición	vzhled	aparición	N;INAN;NOM;MASC;SG;POS	N;FEM;SG
vzhled	comparecencia	vzhled	comparecencia	N;INAN;NOM;MASC;SG;POS	N;FEM;SG
vzhled	apariencia	vzhled	apariencia	N;INAN;NOM;MASC;SG;POS	N;FEM;SG
demokracie	democracia	demokracie	democracia	N;NOM;FEM;SG;POS	N;FEM;SG
dokument	documento	dokument	documento	N;INAN;NOM;MASC;SG;POS	N;MASC;SG
železnice	ferrocarril	železnice	ferrocarril	N;NOM;FEM;SG;POS	N;MASC;SG
železnice	carril	železnice	carril	N;NOM;FEM;SG;POS	N;MASC;SG
železnice	ferrocarril	železnice	ferrocarril	N;NOM;FEM;SG;POS	N;MASC;SG
železnice	ferrocarril	železnice	ferrocarril	N;NOM;FEM;SG;POS	N;MASC;SG
železnice	ferrocarril	železnice	ferrocarril	N;NOM;FEM;SG;POS	N;MASC;SG
způsoby	formas	způsob	forma	N;INAN;NOM;MASC;PL;POS	N;FEM;PL
způsoby	maneras	způsob	manera	N;INAN;NOM;MASC;PL;POS	N;FEM;PL
způsoby	caminos	způsob	camino	N;INAN;NOM;MASC;PL;POS	N;MASC;PL
způsoby	modos	způsob	modos	N;INAN;NOM;MASC;PL;POS	N;MASC;PL
způsoby	modalidades	způsob	modalidad	N;INAN;NOM;MASC;PL;POS	N;FEM;PL
způsoby	modales	způsob	modales	N;INAN;NOM;MASC;PL;POS	N;MASC;PL
dostane	obtiene	dostat	obtener	V;IND;SG;3;POS;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
skoro	casi	skoro	casi	ADV	ADV
skoro	casi	skoro	casi	ADV	ADV
blues	blues	blues	blues	N;NEUT;POS	N
komory	salas	komora	sala	N;NOM;FEM;PL;POS	N;FEM;PL
komory	cámaras	komora	cámara	N;NOM;FEM;PL;POS	N;FEM;PL
komory	comoras	komora	comora	N;NOM;FEM;PL;POS	N;FEM;PL
zrušen	cancelado	zrušený	cancelado	ADJ;MASC;SG;POS;V.PTCP;PASS	ADJ;MASC;SG;V.PTCP
zrušen	cancelada	zrušený	cancelado	ADJ;MASC;SG;POS;V.PTCP;PASS	ADJ;FEM;SG;V.PTCP
zrušen	cancelado	zrušený	cancelado	ADJ;MASC;SG;POS;V.PTCP;PASS	ADJ;MASC;SG;V.PTCP
zrušen	cancelada	zrušený	cancelado	ADJ;MASC;SG;POS;V.PTCP;PASS	ADJ;FEM;SG;V.PTCP
hledání	busqueda	hledání	busqueda	N;NOM;NEUT;SG;POS	N;FEM;SG
hledání	búsqueda	hledání	búsqueda	N;NOM;NEUT;SG;POS	N;FEM;SG
hledání	buscador	hledání	buscador	N;NOM;NEUT;SG;POS	N;MASC;SG
určitě	definitivamente	určitě	definitivamente	ADV;POS	ADV
obsazení	reparto	obsazení	reparto	N;NOM;NEUT;SG;POS	N;MASC;SG
obsazení	elenco	obsazení	elenco	N;NOM;NEUT;SG;POS	N;MASC;SG
obsazení	fundición	obsazení	fundición	N;NOM;NEUT;SG;POS	N;FEM;SG
obsazení	colada	obsazení	colada	N;NOM;NEUT;SG;POS	N;FEM;SG
obsazení	casting	obsazení	casting	N;NOM;NEUT;SG;POS	N;MASC;SG
otázka	cuestión	otázka	cuestión	N;NOM;FEM;SG;POS	N;FEM;SG
otázka	interrogante	otázka	interrogante	N;NOM;FEM;SG;POS	N;SG
otázka	pregunta	otázka	pregunta	N;NOM;FEM;SG;POS	N;FEM;SG
oznámil	anunció	oznámit	anunciar	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT	V;IND;SG;3;PST;FIN
nedostatek	carencia	nedostatek	carencia	N;INAN;NOM;MASC;SG;POS	N;FEM;SG
nedostatek	deficiencia	nedostatek	deficiencia	N;INAN;NOM;MASC;SG;POS	N;FEM;SG
nedostatek	carencia	nedostatek	carencia	N;INAN;NOM;MASC;SG;POS	N;FEM;SG
nedostatek	falta	nedostatek	falta	N;INAN;NOM;MASC;SG;POS	N;FEM;SG
nedostatek	escasez	nedostatek	escasez	N;INAN;NOM;MASC;SG;POS	N;FEM;SG
nedostatek	escasez	nedostatek	escasez	N;INAN;NOM;MASC;SG;POS	N;FEM;SG
větve	sucursales	větev	sucursal	N;NOM;FEM;PL;POS	N;FEM;PL
větve	ramas	větev	rama	N;NOM;FEM;PL;POS	N;FEM;PL
bezpečnosti	inocuidad	bezpečnost	inocuidad	N;NOM;FEM;SG;POS	N;FEM;SG
bezpečnosti	seguridad	bezpečnost	seguridad	N;NOM;FEM;SG;POS	N;FEM;SG
konfliktu	conflicto	konflikt	conflicto	N;INAN;GEN;MASC;SG;POS	N;MASC;SG
foto	fotografía	foto	fotografía	N;NOM;NEUT;SG;POS	N;FEM;SG
foto	photo	foto	photo	N;NOM;NEUT;SG;POS	N
foto	foto	foto	foto	N;NOM;NEUT;SG;POS	N;FEM;SG
milionu	millón	milión	millón	N;INAN;GEN;MASC;SG;POS	N;MASC;SG
milionu	millon	milión	millon	N;INAN;GEN;MASC;SG;POS	N;MASC;SG
mix	mix	miximra	mix	N;INAN;NOM;MASC;SG;POS	N
mix	mezcla	miximra	mezcla	N;INAN;NOM;MASC;SG;POS	N;FEM;SG
zásadní	crucial	zásadní	crucial	ADJ;NOM;MASC;SG;POS	ADJ;SG
zásadní	vital	zásadní	vital	ADJ;NOM;MASC;SG;POS	ADJ;SG
zásadní	fundamental	zásadní	fundamental	ADJ;NOM;MASC;SG;POS	ADJ;SG
zásadní	imprescindible	zásadní	imprescindible	ADJ;NOM;MASC;SG;POS	ADJ;SG
zásadní	indispensable	zásadní	indispensable	ADJ;NOM;MASC;SG;POS	ADJ;SG
zásadní	esencial	zásadní	esencial	ADJ;NOM;MASC;SG;POS	ADJ;SG
tisíce	millares	tisíc	millar	N;INAN;NOM;MASC;PL;POS	N;MASC;PL
deník	diario	deník	diario	N;INAN;NOM;MASC;SG;POS	N;MASC;SG
deník	journal	deník	journal	N;INAN;NOM;MASC;SG;POS	N;SG
deník	revista	deník	revista	N;INAN;NOM;MASC;SG;POS	N;FEM;SG
deník	diario	deník	diario	N;INAN;NOM;MASC;SG;POS	N;MASC;SG
deník	agenda	deník	agenda	N;INAN;NOM;MASC;SG;POS	N;FEM;SG
koruny	coronas	koruna	corona	N;NOM;FEM;PL;POS	N;FEM;PL
komedie	comedia	komedie	comedia	N;NOM;FEM;SG;POS	N;FEM;SG
průčelí	escaparate	průčelý	escaparate	N;NOM;NEUT;SG;POS	N;MASC;SG
vyznání	religion	vyznání	religion	N;NOM;NEUT;SG;POS	N;FEM;SG
vyznání	religión	vyznání	religión	N;NOM;NEUT;SG;POS	N;FEM;SG
alternativní	alternativo	alternativní	alternativo	ADJ;NOM;MASC;SG;POS	ADJ;MASC;SG
alternativní	alternativo	alternativní	alternativo	ADJ;NOM;MASC;SG;POS	ADJ;MASC;SG
kanál	canal	kanál	canal	N;INAN;NOM;MASC;SG;POS	N;MASC;SG
kanál	canal	kanál	canal	N;INAN;NOM;MASC;SG;POS	N;MASC;SG
kanál	channel	kanál	channel	N;INAN;NOM;MASC;SG;POS	N;SG
pojmenování	denominación	pojmenování	denominación	N;NOM;NEUT;SG;POS	N;FEM;SG
harry	enrique	harr	enrique	N;ANIM;NOM;MASC;SG;POS	N;MASC;SG
harry	harry	harr	harry	N;ANIM;NOM;MASC;SG;POS	N;MASC;SG
křídlo	flanco	křídlo	flanco	N;NOM;NEUT;SG;POS	N;MASC;SG
křídlo	wing	křídlo	wing	N;NOM;NEUT;SG;POS	N
světle	light	světlo	light	N;NOM;NEUT;SG;POS	N
světle	luz	světlo	luz	N;NOM;NEUT;SG;POS	N;FEM;SG
králi	king	král	king	N;ANIM;DAT;MASC;SG;POS	N
králi	rey	král	rey	N;ANIM;DAT;MASC;SG;POS	N;MASC;SG
hlavu	head	hlava	head	N;ACC;FEM;SG;POS	N
hlavu	cabezal	hlava	cabezal	N;ACC;FEM;SG;POS	N;MASC;SG
hlavu	cabeza	hlava	cabeza	N;ACC;FEM;SG;POS	N;FEM;SG
miliony	millones	milión	millón	N;INAN;NOM;MASC;PL;POS	N;MASC;PL
miliony	millones	milión	millón	N;INAN;NOM;MASC;PL;POS	N;MASC;PL
počasí	clima	počasí	clima	N;NOM;NEUT;SG;POS	N;MASC;SG
počasí	tiempo	počasí	tiempo	N;NOM;NEUT;SG;POS	N;MASC;SG
počasí	meteorología	počasí	meteorología	N;NOM;NEUT;SG;POS	N;FEM;SG
osvobození	liberación	osvobození	liberación	N;NOM;NEUT;SG;POS	N;FEM;SG
osvobození	exención	osvobození	exención	N;NOM;NEUT;SG;POS	N;FEM;SG
pes	perrita	pes	perrita	N;ANIM;NOM;MASC;SG;POS	N;FEM;SG
pes	perro	pes	perro	N;ANIM;NOM;MASC;SG;POS	N;MASC;SG
základy	fundamentos	základ	fundamento	N;INAN;NOM;MASC;PL;POS	N;MASC;PL
základy	cimientos	základ	cimiento	N;INAN;NOM;MASC;PL;POS	N;MASC;PL
základy	fundamentos	základ	fundamento	N;INAN;NOM;MASC;PL;POS	N;MASC;PL
základy	cimientos	základ	cimiento	N;INAN;NOM;MASC;PL;POS	N;MASC;PL
základy	fundaciones	základ	fundación	N;INAN;NOM;MASC;PL;POS	N;FEM;PL
