hän	그녀는	hän	그녀+는	PRO;NOM;SG;3	PRO
perustamista	설립	perustaminen	설립	N;PRT;SG	N
folk	민속	folk	민속	N;NOM;SG	N
vaiheet	단계	vaihe	단계	N;NOM;PL	N
vaiheet	단계	vaihe	단계	N;NOM;PL	N
punaista	붉은	punainen	붉+ㄴ	ADJ;PRT;SG	ADJ
vaimon	아내	vaimo	아내	N;GEN;SG	N
eroja	차이	ero	차이	N;PRT;PL	N
business	업체	business	업체	N;NOM;SG	N
business	사업	business	사업	N;NOM;SG	N
katedraali	성당	katedraali	성당	N;NOM;SG	N
katedraali	대성당	katedraali	대성당	N;NOM;SG	N
ajaja	운전사	ajaja	운전사	N;NOM;SG	N
ohjelmat	소프트웨어	ohjelma	소프트웨어	N;NOM;PL	N
ohjelmat	프로그램	ohjelma	프로그램	N;NOM;PL	N
lentokoneen	비행기	lento#kone	비행기	N;GEN;SG	N
esto	억제	esto	억제	N;NOM;SG	N
esto	억제제	esto	억제제	N;NOM;SG	N
esto	차단	esto	차단	N;NOM;SG	N
esto	차단	esto	차단	N;NOM;SG	N
koneiden	기계	kone	기계	N;GEN;PL	N
lintuja	새들	lintu	새+들	N;PRT;PL	N
aurinkoa	태양	aurinko	태양	N;PRT;SG	N
sisko	여동생	sisko	여동생	N;NOM;SG	N
kasvot	얼굴	kasvot	얼굴	N;NOM;PL	N
kasvot	얼굴들	kasvot	얼굴+들	N;NOM;PL	N
kasvot	얼굴	kasvot	얼굴	N;NOM;PL	N
kasvot	얼굴이	kasvot	얼굴+이	N;NOM;PL	N
vaaditaan	필요함	vaatia	필요함	V;IND;PRS;FIN;PASS	V
kirje	편지	kirje	편지	N;NOM;SG	N
tumma	어둡게	tumma	어둡+게	ADJ;NOM;SG	ADJ
tumma	어두운	tumma	어둡+ㄴ	ADJ;NOM;SG	ADJ
tuotteiden	상품	tuote	상품	N;GEN;PL	N
tuotteiden	제품	tuote	제품	N;GEN;PL	N
rakkautta	사랑	rakkaus	사랑	N;PRT;SG	N
kustantaja	출판사	kustantaja	출판사	N;NOM;SG	N
kustantaja	출판	kustantaja	출판	N;NOM;SG	N
suurlähetystö	대사관	suur#lähetystö	대사관	N;NOM;SG	N
käynnissä	진행중	käynti	진행+중	N;IN+ESS;SG	N
yhteistyön	콜라보레이션	yhteis#työ	콜라보레이션	N;GEN;SG	N
yhteistyön	협력	yhteis#työ	협력	N;GEN;SG	N
yhteistyön	협업	yhteis#työ	협업	N;GEN;SG	N
yhteistyön	협력	yhteis#työ	협력	N;GEN;SG	N
funktio	함수	funktio	함수	N;NOM;SG	N
kulma	각도	kylmä	각도	N;NOM;SG	N
taru	전설	taru	전설	N;NOM;SG	N
talven	겨울	talvi	겨울	N;GEN;SG	N
maali	목표	maali	목표	N;NOM;SG	N
rajoitettu	제한된	rajoittaa	제한+되+ㄴ	V;NOM;SG;V.PTCP;PASS	V
numerot	숫자	numero	숫자	N;NOM;PL	N
vahvistaa	확인하기	vahvistaa	확인+하+기	V;IND;SG;PRS;FIN;ACT	V
munaa	달걀	muna	달걀	N;PRT;SG	N
koillis	북동	koillis	북동	N;NOM;SG	N
kotka	독수리	kotka	독수리	N;NOM;SG	N
bio	소개	bio	소개	N;NOM;SG	N
käden	핸드	käsi	핸드	N;GEN;SG	N
onnettomuus	재난	onnettomuus	재난	N;NOM;SG	N
tarkistaa	검토하기	tarkistaa	검토+하+기	V;IND;SG;FIN;ACT	V
imperiumin	제국	imperiumi	제국	N;GEN;SG	N
laulut	보컬	laulu	보+니+ㄴ	N;NOM;PL	N
laulut	노래	laulu	노래	N;NOM;PL	N
keksijä	발명가	keksijä	발명+가	N;NOM;SG	N
keksijä	발명	keksijä	발명	N;NOM;SG	N
symboli	기호	symboli	기호	N;NOM;SG	N
symboli	상징	symboli	상징	N;NOM;SG	N
cross	십자가	cross	십자가	N;NOM;SG	N
alkuperää	출처	alku#perä	출처	N;PRT;SG	N
kylien	마을	kylä	마을	N;GEN;PL	N
toistuvasti	반복적으로	toistuvasti	반복+적+으로	ADV	ADV
nuoruus	청소년	nuoruus	청소년	N;NOM;SG	N
lampi	연못	lampi	연못	N;NOM;SG	N
lupa	허가	lupa	허+가	N;NOM;SG	N
lupa	허가	lupa	허+가	N;NOM;SG	N
lupa	승인	lupa	승인	N;NOM;SG	N
yhteyden	연결	yhteys	연결	N;GEN;SG	N
hiihtäjä	스키	hiihtäjä	스키	N;NOM;SG	N
tappio	상실	tappio	상실	N;NOM;SG	N
tappio	손실	tappio	손실	N;NOM;SG	N
tappio	손실	tappio	손실	N;NOM;SG	N
tappio	패배	tappio	패배	N;NOM;SG	N
tanssija	댄서	tanssija	대+서	N;NOM;SG	N
tuen	지원	tuki	지원	N;GEN;SG	N
tuen	후원	tuki	후원	N;GEN;SG	N
organisaatio	조직	organisaatio	조직	N;NOM;SG	N
organisaatio	기구	organisaatio	기구	N;NOM;SG	N
organisaatio	단체	organisaatio	단체	N;NOM;SG	N
organisaatio	조직	organisaatio	조직	N;NOM;SG	N
organisaatio	기구	organisaatio	기구	N;NOM;SG	N
materiaalin	물질	materiaali	물질	N;GEN;SG	N
materiaalin	재료	materiaali	재료	N;GEN;SG	N
muuttuvat	바뀌기	muuttua	바뀌+기	V;IND;PL;3;PRS;FIN;ACT	V
roskaa	쓰레기	roska	쓰레+기	N;PRT;SG	N
roskaa	쓰레기	roska	쓰레+기	N;PRT;SG	N
roskaa	휴지통	roska	휴지통	N;PRT;SG	N
roskaa	쓰레기	roska	쓰레+기	N;PRT;SG	N
politiikkaa	정치	politiikka	정치	N;PRT;SG	N
politiikkaa	정치학	politiikka	정치학	N;PRT;SG	N
näyttely	전시	näyttely	전시	N;NOM;SG	N
näyttely	전시회	näyttely	전시회	N;NOM;SG	N
näyttely	전시관	näyttely	전시관	N;NOM;SG	N
näyttely	박람회	näyttely	박람회	N;NOM;SG	N
näyttely	전시회	näyttely	전시회	N;NOM;SG	N
islamin	이슬람교	istama	이슬람교	N;GEN;SG	N
islamin	이슬람	istama	이슬람	N;GEN;SG	N
aineet	물질	aine	물질	N;NOM;PL	N
aineet	재료	aine	재료	N;NOM;PL	N
aineet	성분	aine	성분	N;NOM;PL	N
puolustus	방위	puolustus	방위	N;NOM;SG	N
puolustus	국방	puolustus	국방	N;NOM;SG	N
puolustus	디펜스	puolustus	디펜스	N;NOM;SG	N
puolustus	방위	puolustus	방위	N;NOM;SG	N
puolustus	국방	puolustus	국방	N;NOM;SG	N
puolustus	디펜스	puolustus	디펜스	N;NOM;SG	N
laatu	화질	laatu	화질	N;NOM;SG	N
laatu	화질이	laatu	화질+이	N;NOM;SG	N
kokous	회담	kokous	회담	N;NOM;SG	N
kokous	모임	kokous	모임	N;NOM;SG	N
kokous	만남	kokous	만남	N;NOM;SG	N
kokous	미팅	kokous	미팅	N;NOM;SG	N
videon	비디오	video	비디오	N;GEN;SG	N
syitä	이유	syy	이유	N;PRT;PL	N
syitä	원인	syy	원인	N;PRT;PL	N
toimisto	에이전시	toimisto	에이전시	N;NOM;SG	N
toimisto	대행사	toimisto	대행사	N;NOM;SG	N
toimisto	대리점	toimisto	대리점	N;NOM;SG	N
toimisto	사무소	toimisto	사무소	N;NOM;SG	N
toimisto	사무실	toimisto	사무실	N;NOM;SG	N
satelliitti	인공위성	satelliitti	인공위성	N;NOM;SG	N
satelliitti	위성	satelliitti	위성	N;NOM;SG	N
hyönteisiä	곤충	hyönteinen	곤충	N;PRT;PL	N
tytäryhtiö	자회사	tytär#yhtiö	자회사	N;NOM;SG	N
komppania	회사	komppani	회사	N;NOM;SG	N
komppania	기업	komppani	기업	N;NOM;SG	N
lait	법률	laki	법률	N;NOM;PL	N
kyliä	마을	kylä	마을	N;PRT;PL	N
korkealla	높음	korkea	높음	ADJ;AT+ESS
;SG	ADJ
käytäntöjä	실습	käytäntö	실습	N;PRT;PL	N
kokemusta	경험	kokemus	경험	N;PRT;SG	N
kokemusta	체험	kokemus	체험	N;PRT;SG	N
juutalaisia	유대인	juutalainen	유대+이+ㄴ	N;PRT;PL	N
heittää	던지기	heittää	던지기	V;SG;NFIN;ACT	V
heittää	던지기	heittää	던지기	V;SG;NFIN;ACT	V
asteroidi	소행성	asteroidi	소행성	N;NOM;SG	N
puusta	나무	puu	나무	N;IN+ABL;SG	N
puusta	목재	puu	목재	N;IN+ABL;SG	N
jalka	발발	jalka	발발	N;NOM;SG	N
kehittäminen	개발	kehittäminen	개발	N;NOM;SG	N
kehittäminen	발달	kehittäminen	발달	N;NOM;SG	N
kehittäminen	개발	kehittäminen	개발	N;NOM;SG	N
kalenterin	달력	kalenteri	달력	N;GEN;SG	N
status	상태	status	상태	N;NOM;SG	N
yhdistelmä	조합	yhdistelmä	조합	N;NOM;SG	N
keskustaan	시내	keskusta	시내	N;IN+ALL;SG	N
puhe	연설	puhe	연설	N;NOM;SG	N
puhe	음성	puhe	음성	N;NOM;SG	N
luokittelu	분류법	luokittelu	분류법	N;NOM;SG	N
luokittelu	분류	luokittelu	분류	N;NOM;SG	N
etsi	찾기	etsiä	찾+기	V;IMP;SG;2;FIN;ACT	V
etsi	검색하기	etsiä	검색+하+기	V;IMP;SG;2;FIN;ACT	V
etsi	찾기	etsiä	찾+기	V;IMP;SG;2;FIN;ACT	V
patsaan	동상	patsas	동상	N;GEN;SG	N
patsaan	조각상	patsas	조각상	N;GEN;SG	N
luettu	읽기	lukea	읽+기	V;NOM;SG;V.PTCP;PASS	V
luettu	읽는다	lukea	읽+는다	V;NOM;SG;V.PTCP;PASS	V
luettu	읽고	lukea	읽+고	V;NOM;SG;V.PTCP;PASS	V
tuotteen	제품	tuote	제품	N;GEN;SG	N
kaava	공식	kaava	공식	N;NOM;SG	N
kaava	패턴	kaava	패턴	N;NOM;SG	N
tarinaa	이야기	tarina	이야기	N;PRT;SG	N
tarinaa	스토리	tarina	스토리	N;PRT;SG	N
tarinaa	소식	tarina	소식	N;PRT;SG	N
putoaa	떨어지고	pudota	떨어지+고	V;IND;SG;3;PRS;FIN;ACT	V
putoaa	떨어지는	pudota	떨어지+는	V;IND;SG;3;PRS;FIN;ACT	V
beatles	비틀즈	beatles	비틀즈	N;NOM;SG	N
paine	압력	paine	압력	N;NOM;SG	N
paine	압박	paine	압박	N;NOM;SG	N
ajasta	일정	aika	일정	N;IN+ABL;SG	N
ajasta	예약	aika	예약	N;IN+ABL;SG	N
uhka	협박	uhka	협박	N;NOM;SG	N
uhka	위협	uhka	위협	N;NOM;SG	N
uhka	위협	uhka	위협	N;NOM;SG	N
tarinat	스토리	tarina	스토리	N;NOM;PL	N
tarinat	소식	tarina	소식	N;NOM;PL	N
virhe	오류	virhe	오류	N;NOM;SG	N
puita	나무들	puu	나무+들	N;PRT;PL	N
puita	나무	puu	나무	N;PRT;PL	N
palvelun	서비스	palvelu	서비스	N;GEN;SG	N
määrittelee	정의하기	määritellä	정의+하+기	V;IND;SG;3;PRS;FIN;ACT	V
senaatti	상원	senaatti	상원	N;NOM;SG	N
senaatti	상원의원	senaatti	상원의원	N;NOM;SG	N
vastata	대답해	vastata	대답+하+어	V;SG;NFIN;ACT	V
elin	시체	elin	시체	N;NOM;SG	N
elin	몸매	elin	몸매	N;NOM;SG	N
elin	몸매가	elin	몸매+가	N;NOM;SG	N
juice	주스	juice	주스	N;NOM;SG	N
juice	쥬스	juice	쥬스	N;NOM;SG	N
opas	가이드	opas	가이드	N;NOM;SG	N
opas	안내	opas	안내	N;NOM;SG	N
puute	부족	puute	부족	N;NOM;SG	N
puute	부족	puute	부족	N;NOM;SG	N
ohjeet	지침	ohje	지침	N;NOM;PL	N
ohjeet	지침	ohje	지침	N;NOM;PL	N
ohjeet	지시	ohje	지시	N;NOM;PL	N
ohjeet	안내	ohje	안내	N;NOM;PL	N
liity	참여하기	liittyä	참여+하+기	V;IMP;SG;2;FIN;ACT	V
liity	가입하기	liittyä	가입+하+기	V;IMP;SG;2;FIN;ACT	V
henkilökohtaisesti	개인적으로	henkilö#kohtaisesti	개인+적+으로	ADV	ADV
jäsenen	회원	jäsen	회원	N;GEN;SG	N
tulkinta	해석	tulkinta	해석	N;NOM;SG	N
aseiden	무기	ase	무기	N;GEN;PL	N
vaatimukset	요구사항	vaatimus	요구사항	N;NOM;PL	N
muodot	모양	muoto	모양	N;NOM;PL	N
muodot	양식	muoto	양식	N;NOM;PL	N
muodot	포맷	muoto	포맷	N;NOM;PL	N
paikkakunta	도시	paikka#kunta	도시	N;NOM;SG	N
portti	포털	portti	포털	N;NOM;SG	N
portti	항구	portti	항구	N;NOM;SG	N
polttoaine	연료	poltto	연료	N;NOM;SG	N
näytä	보기	näyttää	보+기	V;IMP;SG;2;FIN;ACT	V
näytä	보이기	näyttää	보이+기	V;IMP;SG;2;FIN;ACT	V
johtajat	지도자	johtaja	지도자	N;NOM;PL	N
johtajat	경영진	johtaja	경영진	N;NOM;PL	N
retkikunta	탐험	retki#kunta	탐험	N;NOM;SG	N
retkikunta	원정	retki#kunta	원정	N;NOM;SG	N
päivämäärä	데이트	päivä#määrä	데이트	N;NOM;SG	N
politiikka	정책	politiikka	정책	N;NOM;SG	N
politiikka	방침	politiikka	방침	N;NOM;SG	N
politiikka	정치	politiikka	정치	N;NOM;SG	N
politiikka	정치학	politiikka	정치학	N;NOM;SG	N
kiinnitetty	첨부된	kiinnittää	첨부+되+ㄴ	V;NOM;SG;V.PTCP;PASS	V
valitettavasti	불행히도	valitettavasti	불행+히+도	ADV	ADV
kansi	뚜껑	kansi	뚜껑	N;NOM;SG	N
kansi	갑판	kansi	갑판	N;NOM;SG	N
potilaan	환자	potilas	환자	N;GEN;SG	N
jalkapalloa	축구	jalka#pallo	축구	N;PRT;SG	N
jalkapalloa	축구	jalka#pallo	축구	N;PRT;SG	N
jalkapalloa	미식축구	jalka#pallo	미식+축구	N;PRT;SG	N
jalkapalloa	풋볼	jalka#pallo	풋볼	N;PRT;SG	N
kansalaisuus	국적은	kansalaisuus	국적+은	N;NOM;SG	N
kansalaisuus	국적	kansalaisuus	국적	N;NOM;SG	N
kansalaisuus	시민	kansalaisuus	시민	N;NOM;SG	N
kansalaisuus	시민권	kansalaisuus	시민권	N;NOM;SG	N
yhteyksiä	연결	yhteys	연결	N;PRT;PL	N
yhteyksiä	연락처	yhteys	연락처	N;PRT;PL	N
kädet	무기	käsi	무기	N;NOM;PL	N
tennis	테니스	tennis	테니스	N;NOM;SG	N
imperiumi	제국	imperiumi	제국	N;NOM;SG	N
romania	루마니아인	romania	루마니아인	N;NOM;SG	N
romania	루마니아인	romania	루마니아인	N;NOM;SG	N
taiteilijat	음악가	taiteilija	음악가	N;NOM;PL	N
taiteilijat	예술가	taiteilija	예술가	N;NOM;PL	N
taiteilijat	아티스트	taiteilija	아티스트	N;NOM;PL	N
taiteilijat	아티스트가	taiteilija	아티스트+가	N;NOM;PL	N
vastaanotto	영수증	vastaanotto	영수증	N;NOM;SG	N
vastaanotto	접수	vastaanotto	접수	N;NOM;SG	N
prosessi	프로세스	prosessi	프로세스	N;NOM;SG	N
prosessi	과정	prosessi	과정	N;NOM;SG	N
hallita	관리하기	hallita	관리+하+기	V;SG;NFIN;ACT	V
keskittyä	집중하기	keskittyä	집중+하+기	V;SG;NFIN;ACT	V
aiheet	주제	aihe	주제	N;NOM;PL	N
aiheet	주제	aihe	주제	N;NOM;PL	N
aiheet	과목	aihe	과목	N;NOM;PL	N
halkaisija	직경	halkaisija	직경	N;NOM;SG	N
kohteet	상품	kohde	상품	N;NOM;PL	N
kohteet	항목	kohde	항목	N;NOM;PL	N
kohteet	품목	kohde	품목	N;NOM;PL	N
kohteet	아이템	kohde	아이템	N;NOM;PL	N
kohteet	과목	kohde	과목	N;NOM;PL	N
kohteet	객체	kohde	객체	N;NOM;PL	N
kohteet	개체	kohde	개체	N;NOM;PL	N
kohteet	물체	kohde	물체	N;NOM;PL	N
kohteet	천체	kohde	천체	N;NOM;PL	N
kohteet	타겟	kohde	타산	N;NOM;PL	N
kohteet	목적지	kohde	목적지	N;NOM;PL	N
mielipiteitä	의견	mieli#pide	의견	N;PRT;PL	N
turnaukseen	토너먼트	turnaus	토너먼트	N;IN+ALL;SG	N
turnaukseen	대회	turnaus	대회	N;IN+ALL;SG	N
tuomion	판결	tuomio	판결	N;GEN;SG	N
tuomion	판단력	tuomio	판단력	N;GEN;SG	N
tuomion	심판	tuomio	심판	N;GEN;SG	N
renkaat	반지	rengas	반지	N;NOM;PL	N
kelpaa	유효합니다	kelvata	유효+하+ㅂ니다	V;IMP;SG;2;FIN;ACT	V
kelpaa	유효한	kelvata	유효+하+ㄴ	V;IMP;SG;2;FIN;ACT	V
opiskelijat	학생	opiskelija	학생	N;NOM;PL	N
opiskelijat	학생들	opiskelija	학생+들	N;NOM;PL	N
opiskelijat	유학생	opiskelija	유학생	N;NOM;PL	N
salli	사용하기	salli	사용+하+기	V;IMP;SG;2;FIN;ACT	V
salli	허용하기	salli	허용+하+기	V;IMP;SG;2;FIN;ACT	V
sähköä	전력	sähkö	전력	N;PRT;SG	N
sähköä	전기	sähkö	전기	N;PRT;SG	N
otsikko	제목	otsikko	제목	N;NOM;SG	N
otsikko	제목	otsikko	제목	N;NOM;SG	N
teoriaa	이론	teoria	이론	N;PRT;SG	N
palvelu	서비스	palvelu	서비스	N;NOM;SG	N
helppoa	쉬운	helppo	쉽+ㄴ	ADJ;PRT;SG	ADJ
helppoa	쉬워	helppo	쉽+어	ADJ;PRT;SG	ADJ
helppoa	아쉬운	helppo	아쉽+ㄴ	ADJ;PRT;SG	ADJ
arvion	추정치	arvio	추정치	N;GEN;SG	N
arvion	추정	arvio	추정	N;GEN;SG	N
arvion	추산	arvio	추산	N;GEN;SG	N
ratkaista	풀기	ratkaista	풀+기	V;SG;NFIN;ACT	V
bändi	밴드	bändi	밴드	N;NOM;SG	N
kuljettajat	운전자	kuljettaja	운전자	N;NOM;PL	N
kuljettajat	운전사	kuljettaja	운전사	N;NOM;PL	N
arkkitehtuurin	건축학	arkkitehtuuri	건축학	N;GEN;SG	N
arkkitehtuurin	건축	arkkitehtuuri	건축	N;GEN;SG	N
neitsyt	처녀자리	neitsyä	처녀+자리	N;NOM;SG	N
käytetyt	사용함	käyttää	사용+하+ㅁ	V;NOM;PL;V.PTCP;PASS	V
käytetyt	사용됨	käyttää	사용+되+ㄴ	V;NOM;PL;V.PTCP;PASS	V
junat	열차	juna	열차	N;NOM;PL	N
ihmiskunnan	인류	ihmis#kunta	인류	N;GEN;SG	N
tietokone	컴퓨터	tieto#kone	컴퓨터	N;NOM;SG	N
kehittäjä	개발자	kehittäjä	개발자	N;NOM;SG	N
opiskelija	학생	opiskelija	학생	N;NOM;SG	N
filosofiaa	철학	filosofia	철학	N;PRT;SG	N
aseet	무기	ase	무기	N;NOM;PL	N
aseet	총기	ase	총기	N;NOM;PL	N
aseet	무기	ase	무기	N;NOM;PL	N
lakimies	변호사	laki#mies	변호사	N;NOM;SG	N
puuta	나무	puu	나무	N;PRT;SG	N
puuta	목재	puu	목재	N;PRT;SG	N
puuta	나무	puu	나무	N;PRT;SG	N
taivas	하늘	taivas	하늘	N;NOM;SG	N
taivas	하늘	taivas	하늘	N;NOM;SG	N
ehdokas	후보	ehdokas	후보	N;NOM;SG	N
ehdokas	후보자	ehdokas	후보자	N;NOM;SG	N
transformers	트랜스포머	transformers	트랜스포머	N;NOM;SG	N
brittiläiset	영국인	brittiläinen	영국인	N;NOM;PL	N
rykmentti	연대	rykmentti	연대	N;NOM;SG	N
metsästys	사냥	metsästys	사냥	N;NOM;SG	N
metsästys	사냥	metsästys	사냥	N;NOM;SG	N
tarvittiin	필요함	tarvita	필요함	V;IND;PST;FIN;PASS	V
arkkitehtuuri	건축학	arkkitehtuuri	건축학	N;NOM;SG	N
arkkitehtuuri	건축	arkkitehtuuri	건축	N;NOM;SG	N
oppilaat	학생	oppilas	학생	N;NOM;PL	N
oppilaat	학생들	oppilas	학생+들	N;NOM;PL	N
oppilaat	유학생	oppilas	유학생	N;NOM;PL	N
suunnitelmat	계획	suunnitelma	계획	N;NOM;PL	N
käytä	이용하기	käyttää	이용+하+기	V;IMP;SG;2;FIN;ACT	V
käytä	사용하기	käyttää	사용+하+기	V;IMP;SG;2;FIN;ACT	V
tapoja	방법	tapa	방법	N;PRT;PL	N
tapoja	예의	tapa	예의	N;PRT;PL	N
elämät	생명	elämä	생명	N;NOM;PL	N
mallissa	모델	malli	모델	N;IN+ESS;SG	N
mallissa	모형	malli	모형	N;IN+ESS;SG	N
mallissa	템플릿	malli	템플릿	N;IN+ESS;SG	N
sex	성교	sex	성교	N;NOM;SG	N
sex	섹스	sex	섹스	N;NOM;SG	N
sex	성관계	sex	성관계	N;NOM;SG	N
sex	성별	sex	성별	N;NOM;SG	N
puheenjohtajan	회장님	puheen#johtaja	회장님	N;GEN;SG	N
puheenjohtajan	회장	puheen#johtaja	회장	N;GEN;SG	N
airways	항공	airways	항공	N;NOM;SG	N
linux	리눅스	linux	리눅스	N;NOM;SG	N
kannan	직위	kanta	직위	N;GEN;SG	N
kannan	포지션	kanta	포지션	N;GEN;SG	N
kannan	주식	kanta	주식	N;GEN;SG	N
arvostettu	존경하는	arvostaa	존경+하+는	V;NOM;SG;V.PTCP;PASS	V
ohje	명령어	ohje	명령+어	N;NOM;SG	N
ohje	가이드	ohje	가이드	N;NOM;SG	N
ohje	안내	ohje	안내	N;NOM;SG	N
veneen	보트	vene	보트	N;GEN;SG	N
toimien	작전	toimi	작전	N;GEN;PL	N
toimien	운영	toimi	운영	N;GEN;PL	N
päättynyt	끝내기	päättyä	끝내+기	V;NOM;SG;V.PTCP;ACT	V
päättynyt	완료되었습니다	päättyä	완료+되+었+습니다	V;NOM;SG;V.PTCP;ACT	V
päättynyt	종료되었습니다	päättyä	종료+되+었+습니다	V;NOM;SG;V.PTCP;ACT	V
päättynyt	완료되었습니다	päättyä	완료+되+었+습니다	V;NOM;SG;V.PTCP;ACT	V
rautateiden	레일	rauta#tie	레일	N;GEN;PL	N
kommentteja	댓글	kommentti	댓글	N;PRT;PL	N
sähkö	전력	sähkö	전력	N;NOM;SG	N
sähkö	전기	sähkö	전기	N;NOM;SG	N
sähkö	전기	sähkö	전기	N;NOM;SG	N
sähkö	전기	sähkö	전기	N;NOM;SG	N
sihteeri	비서	sihteeri	비서	N;NOM;SG	N
veistos	조각상	veistos	조각상	N;NOM;SG	N
veistos	조각	veistos	조각	N;NOM;SG	N
virheitä	실수	virhe	실수	N;PRT;PL	N
virheitä	오류	virhe	오류	N;PRT;PL	N
voimia	체력	voima	체력	N;PRT;PL	N
voimia	권력	voima	권력	N;PRT;PL	N
voimia	전력	voima	전력	N;PRT;PL	N
voimia	권력	voima	권력	N;PRT;PL	N
myy	판매하기	myydä	판매+하+기	V;IMP;SG;2;FIN;ACT	V
setä	삼촌	setä	삼촌	N;NOM;SG	N
setä	아저씨	setä	아저씨	N;NOM;SG	N
raha	돈이	raha	돈+이	N;NOM;SG	N
urheilija	운동선수	urheilija	운동+선수	N;NOM;SG	N
urheilija	육상선수	urheilija	육상선수	N;NOM;SG	N
yksiköt	단위계	yksikkö	단위계	N;NOM;PL	N
opiskella	공부하기	opiskella	공부+하+기	V;SG;NFIN;ACT	V
opiskella	공부해	opiskella	공부+하+어	V;SG;NFIN;ACT	V
opiskella	공부하기	opiskella	공부+하+기	V;SG;NFIN;ACT	V
metalli	금속	metalli	금속	N;NOM;SG	N
metalli	금속	metalli	금속	N;NOM;SG	N
saavutus	업적	saavutus	업적	N;NOM;SG	N
saavutus	업적	saavutus	업적	N;NOM;SG	N
saavutus	성취	saavutus	성취	N;NOM;SG	N
väliaikaisesti	일시적으로	väli#aikaisesti	일시+적+으로	ADV	ADV
ylläpitäjän	관리자	ylläpitäjä	관리자	N;GEN;SG	N
merkityksiä	의미	merkitys	의미	N;PRT;PL	N
ihon	피부	iho	피부	N;GEN;SG	N
kilpailija	참가자	kilpailija	참가자	N;NOM;SG	N
kilpailija	경쟁사	kilpailija	경쟁사	N;NOM;SG	N
tiheys	주파수	tiheys	주파수	N;NOM;SG	N
tiheys	빈도	tiheys	빈도	N;NOM;SG	N
tiheys	밀도	tiheys	밀도	N;NOM;SG	N
tilavuus	볼륨	tilavuus	볼륨	N;NOM;SG	N
jupiterin	목성	jupiteri	목성	N;GEN;SG	N
jupiterin	목성의	jupiteri	목성+의	N;GEN;SG	N
erän	배치	erä	배치	N;GEN;SG	N
erän	일괄	erä	일괄	N;GEN;SG	N
vihdoin	마침내	vihdoin	마침내	ADV	ADV
vihdoin	드디어	vihdoin	드디어	ADV	ADV
paksu	두껍게	paksu	두껍+게	ADJ;NOM;SG	ADJ
paksu	두꺼운	paksu	두껍+ㄴ	ADJ;NOM;SG	ADJ
huomio	관심	huomio	관심	N;NOM;SG	N
virkaa	게시물	virka	게시물	N;PRT;SG	N
kasvua	성장	kasvu	성장	N;PRT;SG	N
kasvua	증가	kasvu	증가	N;PRT;SG	N
saksofoni	색소폰	sakso#foni	색소폰	N;NOM;SG	N
virkamies	공식	virka#mies	공식	N;NOM;SG	N
syvä	깊은	syvä	깊+ㄴ	ADJ;NOM;SG	ADJ
päämaja	본부	pää#maja	본부	N;NOM;SG	N
päämaja	본사	pää#maja	본사	N;NOM;SG	N
diplomi	수료	diplomi	수료	N;NOM;SG	N
saksaksi	독일인	saksa	독일인	N;TRANS;SG	N
avaruus	공간	avaruus	공간	N;NOM;SG	N
avaruus	우주	avaruus	우주	N;NOM;SG	N
kisa	인종	kisa	인종	N;NOM;SG	N
kisa	경쟁	kisa	경쟁	N;NOM;SG	N
urheilijoita	운동선수	urheilija	운동+선수	N;PRT;PL	N
lisäys	증가	lisäys	증가	N;NOM;SG	N
uudistuksia	개혁개방	uudistus	개혁+개방	N;PRT;PL	N
uudistuksia	개혁	uudistus	개혁	N;PRT;PL	N
nähtävyyksiä	관광지	nähtävyys	관광지	N;PRT;PL	N
nähtävyyksiä	명소	nähtävyys	명소	N;PRT;PL	N
nähtävyyksiä	관광지	nähtävyys	관광지	N;PRT;PL	N
nähtävyyksiä	관광	nähtävyys	관광	N;PRT;PL	N
lähetetään	보내기	lähettää	보내+기	V;IND;PRS;FIN;PASS	V
komedia	코미디	komedia	코미디	N;NOM;SG	N
komedia	희극	komedia	희극	N;NOM;SG	N
arvoja	가치관	arvo	가치관	N;PRT;PL	N
arvoja	가치	arvo	가치	N;PRT;PL	N
voittajan	우승자	voittaja	우승자	N;GEN;SG	N
voittajan	승자	voittaja	승자	N;GEN;SG	N
murha	치사	murha	치사	N;NOM;SG	N
vuosisatojen	세기	vuosi#sata	세기	N;GEN;PL	N
oikeustieteen	법칙	oikeus#tiede	법칙	N;GEN;SG	N
oikeustieteen	법률	oikeus#tiede	법률	N;GEN;SG	N
oikeustieteen	법학	oikeus#tiede	법학	N;GEN;SG	N
ravinto	영양	ravinto	영양	N;NOM;SG	N
kuuma	뜨거운	kuuma	뜨겁+ㄴ	ADJ;NOM;SG	ADJ
kortin	카드	kortti	카드	N;GEN;SG	N
kehittyminen	진화	kehittyminen	진화	N;NOM;SG	N
kehittyminen	진화론	kehittyminen	진화론	N;NOM;SG	N
salaisuus	비밀	salaisuus	비밀	N;NOM;SG	N
golf	골프	golf	골프	N;NOM;SG	N
kansalaisten	시민	kansalainen	시민	N;GEN;PL	N
kansalaisten	시민들	kansalainen	시민+들	N;GEN;PL	N
valokuva	사진	valo#kuva	사진	N;NOM;SG	N
kannen	뚜껑	kansi	뚜껑	N;GEN;SG	N
kannen	갑판	kansi	갑판	N;GEN;SG	N
tulo	소득	tulo	소득	N;NOM;SG	N
tulo	수입	tulo	수입	N;NOM;SG	N
erot	차이	ero	차이	N;NOM;PL	N
