con	ar	con	ar	ADP	ADP
transmisión	pārraide	transmisión	pārraide	N;FEM;SG	N;NOM;FEM;SG
transmisión	raidījums	transmisión	raidījums	N;FEM;SG	N;NOM;MASC;SG
transmisión	raidījumu	transmisión	raidījums	N;FEM;SG	N;ACC;MASC;SG
transmisión	apraide	transmisión	apraide	N;FEM;SG	N;NOM;FEM;SG
carne	gaļas	carne	gaļa	N;FEM;SG	N;NOM;MASC;SG
carne	gaļa	carne	gaļa	N;FEM;SG	N;NOM;FEM;SG
carne	gaļai	carne	gaļa	N;FEM;SG	N;DAT;MASC;SG
poetas	dzejniekiem	poeta	dzejnieks	N;MASC;PL	N;DAT;MASC;PL
desarrollar	attīstīt	desarrollar	attīstīt	V;NFIN	V;POS;NFIN
ocurre	notiek	ocurrir	notikt	V;IND;SG;3;PRS;FIN	V;FH;IND;3;POS;PRS;FIN;ACT
ocurre	gadās	ocurrir	gadīties	V;IND;SG;3;PRS;FIN	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
street	iela	street	iela	N	N;NOM;FEM;SG
vehículo	transportlīdzeklis	vehículo	transportlīdzeklis	N;MASC;SG	N;NOM;MASC;SG
reparto	sadalījums	reparto	sadalījums	N;MASC;SG	N;NOM;MASC;SG
reparto	sadale	reparto	sadale	N;MASC;SG	N;NOM;FEM;SG
reparto	izplatība	reparto	izplatība	N;MASC;SG	N;NOM;FEM;SG
reparto	izplatīšanās	reparto	izplatīšanās	N;MASC;SG	N;NOM;FEM;SG
reparto	izplatīšana	reparto	izplatīšana	N;MASC;SG	N;NOM;FEM;SG
círculo	loks	círculo	loks	N;MASC;SG	N;NOM;MASC;SG
círculo	apļa	círculo	aplis	N;MASC;SG	N;GEN;MASC;SG
círculo	aplis	círculo	aplis	N;MASC;SG	N;NOM;MASC;SG
participa	piedalās	participar	piedalīties	V;IND;SG;3;PRS;FIN	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
participa	piedalās	participar	piedalīties	V;IND;SG;3;PRS;FIN	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
participa	piedalīties	participar	piedalīties	V;IND;SG;3;PRS;FIN	V;POS;REFL;NFIN
association	apvienība	association	apvienība	N;FEM;SG	N;NOM;FEM;SG
association	biedrība	association	biedrība	N;FEM;SG	N;NOM;FEM;SG
association	asociācija	association	asociācija	N;FEM;SG	N;NOM;FEM;SG
habitual	parastā	habitual	parasta	ADJ;SG	ADJ;NOM;FEM;SG
agencia	aģentūra	agencia	aģentūra	N;FEM;SG	N;NOM;FEM;SG
popularidad	popularitāti	popularidad	popularitāte	N;FEM;SG	N;ACC;FEM;SG
popularidad	popularitāte	popularidad	popularitāte	N;FEM;SG	N;NOM;FEM;SG
votar	balso	votar	balss	V;NFIN	V;FH;IND;SG;2;POS;PRS;FIN;ACT
pinturas	gleznas	pintura	glezna	N;FEM;PL	N;NOM;FEM;PL
iniciativa	iniciatīva	iniciativa	iniciatīva	N;FEM;SG	N;NOM;FEM;SG
redes	tīkli	red	tīkls	N;FEM;PL	N;NOM;MASC;PL
redes	tīkli	red	tīkls	N;FEM;PL	N;NOM;MASC;PL
estreno	pirmatskaņojums	estreno	pirmatskaņojums	N;MASC;SG	N;NOM;MASC;SG
localización	vieta	localización	vieta	N;FEM;SG	N;NOM;FEM;SG
localización	novietojums	localización	novietojums	N;FEM;SG	N;NOM;MASC;SG
localización	lokalizācija	localización	lokalizācija	N;FEM;SG	N;NOM;FEM;SG
fortaleza	fortaleza	fortaleza	fortalezs	N;FEM;SG	N;NOM;MASC;SG
fortaleza	stiprums	fortaleza	stiprums	N;FEM;SG	N;NOM;MASC;SG
fortaleza	stiprība	fortaleza	stiprība	N;FEM;SG	N;NOM;FEM;SG
fortaleza	spēka	fortaleza	spēks	N;FEM;SG	N;GEN;MASC;SG
fortaleza	izturība	fortaleza	izturība	N;FEM;SG	N;NOM;FEM;SG
fortaleza	spēks	fortaleza	spēks	N;FEM;SG	N;NOM;MASC;SG
fortaleza	cietoksnis	fortaleza	cietoksnis	N;FEM;SG	N;NOM;MASC;SG
fortaleza	fortu	fortaleza	forts	N;FEM;SG	N;ACC;MASC;SG
democrática	demokrātisko	democrático	demokrātiska	ADJ;FEM;SG	ADJ;ACC;MASC;SG
democrática	demokrātiskā	democrático	demokrātiska	ADJ;FEM;SG	ADJ;NOM;FEM;SG
democrática	demokrātiska	democrático	demokrātiska	ADJ;FEM;SG	ADJ;NOM;FEM;SG
marido	vīrs	marido	vīrs	N;MASC;SG	N;NOM;MASC;SG
electrónica	elektroniskais	electrónico	elektronisks	ADJ;FEM;SG	ADJ;NOM;MASC;SG
buques	kuģi	buque	kuģis	N;MASC;PL	N;NOM;MASC;PL
buques	kuģiem	buque	kuģis	N;MASC;PL	N;DAT;MASC;PL
buques	kuģus	buque	kuģis	N;MASC;PL	N;ACC;MASC;PL
buques	kuģi	buque	kuģis	N;MASC;PL	N;NOM;MASC;PL
buques	trauki	buque	trauks	N;MASC;PL	N;NOM;MASC;PL
diccionario	vārdnīca	diccionario	vārdnīca	N;MASC;SG	N;NOM;FEM;SG
diccionario	vārdnīcu	diccionario	vārdnīca	N;MASC;SG	N;ACC;FEM;SG
profesión	profesija	profesión	profesija	N;FEM;SG	N;NOM;FEM;SG
profesión	profesija	profesión	profesija	N;FEM;SG	N;NOM;FEM;SG
profesión	nodarbošanās	profesión	nodarbošanās	N;FEM;SG	N;NOM;FEM;SG
consigue	dabūt	conseguir	dabūt	V;IND;SG;3;PRS;FIN	V;POS;NFIN
consulta	vaicājumu	consulta	vaicājums	N;FEM;SG	N;ACC;MASC;SG
consulta	apspriešana	consulta	apspriešana	N;FEM;SG	N;NOM;FEM;SG
historiadores	vēsturnieki	historiador	vēsturnieks	N;MASC;PL	N;NOM;MASC;PL
mitología	mitoloģija	mitología	mitoloģija	N;FEM;SG	N;NOM;FEM;SG
debate	apspriešana	debate	apspriešana	N;MASC;SG	N;NOM;FEM;SG
debate	diskusija	debate	diskusija	N;MASC;SG	N;NOM;FEM;SG
perder	zaudē	perder	zaudēt	V;NFIN	V;FH;IND;3;POS;PRS;FIN;ACT
perder	zaudēt	perder	zaudēt	V;NFIN	V;POS;NFIN
perder	pazaudēt	perder	pazaudēt	V;NFIN	V;POS;NFIN
perder	zaudē	perder	zaudēt	V;NFIN	V;FH;IND;3;POS;PRS;FIN;ACT
perder	zaudēt	perder	zaudēt	V;NFIN	V;POS;NFIN
componentes	komponenti	componente	komponents	N;MASC;PL	N;NOM;MASC;PL
componentes	sastāvdaļas	componente	sastāvdaļa	N;MASC;PL	N;NOM;FEM;PL
componentes	komponentes	componente	komponente	N;MASC;PL	N;NOM;FEM;PL
belleza	skaistule	belleza	skaistule	N;FEM;SG	N;NOM;FEM;SG
belleza	skaistums	belleza	skaistums	N;FEM;SG	N;NOM;MASC;SG
descubre	atklāt	descubrir	atklāt	V;IND;SG;3;PRS;FIN	V;POS;NFIN
descubre	atklāj	descubrir	atklāt	V;IND;SG;3;PRS;FIN	V;FH;IND;3;POS;PRS;FIN;ACT
personales	personīgie	personal	personīgs	ADJ;PL	ADJ;NOM;MASC;PL
ácido	skābi	ácido	skābe	N;MASC;SG	N;NOM;MASC;SG
ácido	skābe	ácido	skābe	N;MASC;SG	N;NOM;FEM;SG
infancia	bērnība	infancia	bērnība	N;FEM;SG	N;NOM;FEM;SG
infancia	bērnībā	infancia	bērnība	N;FEM;SG	N;ESS;FEM;SG
líderes	vadītāji	líder	vadītājs	N;PL	N;NOM;MASC;PL
espacial	telpiskā	espacial	telpiska	ADJ;SG	ADJ;NOM;FEM;SG
espacial	telpiskais	espacial	telpisks	ADJ;SG	ADJ;NOM;MASC;SG
espacial	telpisko	espacial	telpiska	ADJ;SG	ADJ;ACC;MASC;SG
predecesor	priekšgājējs	predecesor	priekšgājējs	N;MASC;SG	N;NOM;MASC;SG
oscuro	tumša	oscuro	tumša	ADJ;MASC;SG	ADJ;NOM;FEM;SG
oscuro	tumšs	oscuro	tumšs	ADJ;MASC;SG	ADJ;NOM;MASC;SG
verdadero	īstais	verdadero	īsts	ADJ;MASC;SG	ADJ;NOM;MASC;SG
verdadero	īsta	verdadero	īsta	ADJ;MASC;SG	ADJ;NOM;FEM;SG
verdadero	reālā	verdadero	reāls	ADJ;MASC;SG	ADJ;NOM;FEM;SG
verdadero	patiess	verdadero	patiess	ADJ;MASC;SG	ADJ;NOM;MASC;SG
verdadero	patiesa	verdadero	patiesa	ADJ;MASC;SG	ADJ;NOM;FEM;SG
segundos	sekundēs	segundo	sekundēt	N;MASC;PL	N;ESS;FEM;PL
segundos	sekundēm	segundo	sekunde	N;MASC;PL	N;DAT;FEM;PL
segundos	sekundes	segundo	sekunde	N;MASC;PL	N;NOM;FEM;PL
margen	starpība	margen	starpība	N;SG	N;NOM;FEM;SG
margen	rezerve	margen	rezerve	N;SG	N;NOM;FEM;SG
cañón	lielgabalu	cañón	lielgabals	N;MASC;SG	N;ACC;MASC;SG
cañón	kanjons	cañón	kanjons	N;MASC;SG	N;NOM;MASC;SG
cañón	barelu	cañón	barels	N;MASC;SG	N;ACC;MASC;SG
religioso	reliģisko	religioso	reliģiska	ADJ;MASC;SG	ADJ;ACC;MASC;SG
relativamente	salīdzinoši	relativamente	salīdzinoši	ADV	ADV
relativamente	relatīvi	relativamente	relatīvi	ADV	ADV
relativamente	samērā	relativamente	samērā	ADV	ADV
columna	sleja	columna	sleja	N;FEM;SG	N;NOM;FEM;SG
columna	kolonna	columna	kolonna	N;FEM;SG	N;NOM;FEM;SG
columna	slejā	columna	sleja	N;FEM;SG	N;ESS;FEM;SG
columna	kolonnu	columna	kolonna	N;FEM;SG	N;ACC;FEM;SG
columna	mugurkauls	columna	mugurkauls	N;FEM;SG	N;NOM;MASC;SG
columna	mugurkaula	columna	mugurkauls	N;FEM;SG	N;GEN;MASC;SG
danza	deju	danza	deja	N;FEM;SG	N;ACC;FEM;SG
danza	deja	danza	deja	N;FEM;SG	N;NOM;FEM;SG
danza	dejošana	danza	dejošana	N;FEM;SG	N;NOM;FEM;SG
veinte	divdesmit	veinte	divdesmit	NUM;PL	NUM;PL
desarrolla	attīstās	desarrollar	attīstīties	V;IND;SG;3;PRS;FIN	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
desarrolla	attīsta	desarrollar	attīstīt	V;IND;SG;3;PRS;FIN	V;FH;IND;3;POS;PRS;FIN;ACT
desarrolla	attīstīt	desarrollar	attīstīt	V;IND;SG;3;PRS;FIN	V;POS;NFIN
periodistas	žurnālisti	periodista	žurnālists	N;PL	N;NOM;MASC;PL
periodistas	žurnālistiem	periodista	žurnālists	N;PL	N;DAT;MASC;PL
periodistas	žurnālistus	periodista	žurnālists	N;PL	N;ACC;MASC;PL
asunción	pieņēmums	asunción	pieņēmums	N;FEM;SG	N;NOM;MASC;SG
fondos	fondi	fondo	fonds	N;MASC;PL	N;NOM;MASC;PL
factores	faktori	factor	faktors	N;MASC;PL	N;NOM;MASC;PL
factores	koeficienti	factor	koeficients	N;MASC;PL	N;NOM;MASC;PL
barcos	kuģi	barco	kuģis	N;MASC;PL	N;NOM;MASC;PL
barcos	kuģiem	barco	kuģis	N;MASC;PL	N;DAT;MASC;PL
barcos	kuģus	barco	kuģis	N;MASC;PL	N;ACC;MASC;PL
barcos	kuģi	barco	kuģis	N;MASC;PL	N;NOM;MASC;PL
barcos	trauki	barco	trauks	N;MASC;PL	N;NOM;MASC;PL
barcos	laivas	barco	laiva	N;MASC;PL	N;NOM;FEM;PL
chica	meitiņa	chica	meitiņa	N;FEM;SG	N;NOM;FEM;SG
chica	meitene	chica	meitene	N;FEM;SG	N;NOM;FEM;SG
chica	meitenei	chica	meitene	N;FEM;SG	N;DAT;FEM;SG
precio	cena	precio	cena	N;MASC;SG	N;NOM;FEM;SG
precio	cenu	precio	cena	N;MASC;SG	N;ACC;FEM;SG
pensamiento	doma	pensamiento	doma	N;MASC;SG	N;NOM;FEM;SG
pensamiento	domāšana	pensamiento	domāšana	N;MASC;SG	N;NOM;FEM;SG
leer	lasi	leer	lasīt	V;NFIN	V;IMP;SG;2;POS;FIN;ACT
leer	lasīt	leer	lasīt	V;NFIN	V;POS;NFIN
declaración	paziņojums	declaración	paziņojums	N;FEM;SG	N;NOM;MASC;SG
declaración	deklarāciju	declaración	deklarācija	N;FEM;SG	N;ACC;FEM;SG
declaración	deklarācija	declaración	deklarācija	N;FEM;SG	N;NOM;FEM;SG
deportistas	sportistiem	deportista	sportists	N;PL	N;DAT;MASC;PL
deportistas	sportisti	deportista	sportists	N;PL	N;NOM;MASC;PL
mala	slikts	malo	slikts	ADJ;FEM;SG	ADJ;NOM;MASC;SG
mala	slikta	malo	slikta	ADJ;FEM;SG	ADJ;NOM;FEM;SG
argumento	arguments	argumento	arguments	N;MASC;SG	N;NOM;MASC;SG
portal	portāla	portal	portāls	N;MASC;SG	N;GEN;MASC;SG
portal	portālā	portal	portāls	N;MASC;SG	N;ESS;MASC;SG
portal	portāls	portal	portāls	N;MASC;SG	N;NOM;MASC;SG
médicos	ārsti	médico	ārsts	N;MASC;PL	N;NOM;MASC;PL
médicos	medicīnas	médico	medicīna	N;MASC;PL	N;NOM;FEM;PL
médicos	ārsti	médico	ārsts	N;MASC;PL	N;NOM;MASC;PL
sacerdote	mācītājs	sacerdote	mācītājs	N;MASC;SG	N;NOM;MASC;SG
night	nakts	night	nakts	N	N;NOM;FEM;SG
night	naktī	night	nakts	N	N;ESS;FEM;SG
night	nakti	night	nakts	N	N;ACC;FEM;SG
buenas	labas	buen	laba	ADJ;FEM;PL	ADJ;NOM;FEM;PL
cultivo	kultūra	cultivo	kultūra	N;MASC;SG	N;NOM;FEM;SG
cultivo	audzēšana	cultivo	audzēšana	N;MASC;SG	N;NOM;FEM;SG
cultivo	kultūraugu	cultivo	kultūraugs	N;MASC;SG	N;ACC;MASC;SG
cultivo	kultūra	cultivo	kultūra	N;MASC;SG	N;NOM;FEM;SG
guion	skriptu	guion	skripts	N;MASC;SG	N;ACC;MASC;SG
guion	skripts	guion	skripts	N;MASC;SG	N;NOM;MASC;SG
regionales	reģionālie	regional	reģionāls	ADJ;PL	ADJ;NOM;MASC;PL
regionales	reģionālās	regional	reģionāla	ADJ;PL	ADJ;NOM;FEM;PL
arzobispo	arhibīskapu	arzobispo	arhibīskaps	N;MASC;SG	N;ACC;MASC;SG
mancha	traips	mancha	traips	N;FEM;SG	N;NOM;MASC;SG
inteligencia	izlūkošanas	inteligencia	izlūkošana	N;FEM;SG	N;NOM;FEM;SG
inteligencia	intel	inteligencia	intel	N;FEM;SG	N
envió	nosūtīta	enviar	nosūtīt	V;IND;SG;3;PST;FIN	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
envió	nosūtīja	enviar	nosūtīt	V;IND;SG;3;PST;FIN	V;FH;IND;3;POS;PST;FIN;ACT
envió	nosūtīts	enviar	nosūtīt	V;IND;SG;3;PST;FIN	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
baile	deju	baile	deja	N;MASC;SG	N;ACC;FEM;SG
baile	deja	baile	deja	N;MASC;SG	N;NOM;FEM;SG
baile	dejošana	baile	dejošana	N;MASC;SG	N;NOM;FEM;SG
viviendas	mājas	vivienda	māja	N;FEM;PL	N;NOM;FEM;PL
viviendas	mājokļi	vivienda	mājoklis	N;FEM;PL	N;NOM;MASC;PL
relevante	attiecīgais	relevante	attiecīgs	ADJ;SG	ADJ;NOM;MASC;SG
paseo	brauciens	paseo	brauciens	N;MASC;SG	N;NOM;MASC;SG
paseo	pastaiga	paseo	pastaiga	N;MASC;SG	N;NOM;FEM;SG
menciona	piemin	mencionar	pieminēt	V;IND;SG;3;PRS;FIN	V;FH;IND;3;POS;PRS;FIN;ACT
menciona	minēt	mencionar	minēt	V;IND;SG;3;PRS;FIN	V;POS;NFIN
menciona	pieminēt	mencionar	pieminēt	V;IND;SG;3;PRS;FIN	V;POS;NFIN
famosa	slavena	famoso	slavena	ADJ;FEM;SG	ADJ;NOM;FEM;SG
famosa	slavens	famoso	slavens	ADJ;FEM;SG	ADJ;NOM;MASC;SG
famosa	slavenais	famoso	slavenais	ADJ;FEM;SG	ADJ;NOM;MASC;SG
famosa	slaveno	famoso	slavens	ADJ;FEM;SG	ADJ;ACC;MASC;SG
obtiene	izpaužas	obtener	izpausties	V;IND;SG;3;PRS;FIN	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
espera	gaidīt	esperar	gaidīt	V;IND;SG;3;PRS;FIN	V;POS;NFIN
compañías	uzņēmējsabiedrības	compañía	uzņēmējsabiedrība	N;FEM;PL	N;NOM;FEM;PL
compañías	kompānijas	compañía	kompānija	N;FEM;PL	N;NOM;FEM;PL
compañías	uzņēmumi	compañía	uzņēmums	N;FEM;PL	N;NOM;MASC;PL
retiró	izstājās	retirar	izstāties	V;IND;SG;3;PST;FIN	V;FH;IND;3;POS;REFL;PST;FIN;ACT
retiró	atsauca	retirar	atsaukt	V;IND;SG;3;PST;FIN	V;FH;IND;3;POS;PST;FIN;ACT
actuaciones	izrādes	actuación	izrāde	N;FEM;PL	N;NOM;FEM;PL
intereses	intereses	interés	interese	N;MASC;PL	N;NOM;FEM;PL
intereses	procentiem	interés	procents	N;MASC;PL	N;DAT;MASC;PL
intereses	procentus	interés	procents	N;MASC;PL	N;ACC;MASC;PL
intereses	procenti	interés	procents	N;MASC;PL	N;NOM;MASC;PL
senado	senāta	senado	senāt	N;MASC;SG	N;NOM;MASC;SG
senado	senāts	senado	senāts	N;MASC;SG	N;NOM;MASC;SG
johnson	džonsona	johnson	džonsons	N;MASC;SG	N;GEN;MASC;SG
coros	kori	coro	koris	N;MASC;PL	N;NOM;MASC;PL
plantillas	veidnes	plantilla	veidne	N;FEM;PL	N;NOM;FEM;PL
plantillas	sagataves	plantilla	sagatave	N;FEM;PL	N;NOM;FEM;PL
disputa	strīdu	disputa	strīds	N;FEM;SG	N;ACC;MASC;SG
disputa	strīds	disputa	strīds	N;FEM;SG	N;NOM;MASC;SG
ave	putns	ave	putns	N;FEM;SG	N;NOM;MASC;SG
ave	putnu	ave	putns	N;FEM;SG	N;ACC;MASC;SG
post	amats	post	amats	N;MASC;SG	N;NOM;MASC;SG
participaron	piedalījās	participar	piedalīties	V;IND;PL;3;PST;FIN	V;FH;IND;3;POS;REFL;PST;FIN;ACT
participaron	piedalījušies	participar	piedalīties	V;IND;PL;3;PST;FIN	V;PFV;NOM;INDF;MASC;PL;REFL;PST;V.PTCP
globo	balons	globo	balons	N;MASC;SG	N;NOM;MASC;SG
globo	balonu	globo	balons	N;MASC;SG	N;ACC;MASC;SG
éstos	šīs	este	šī	PRO;MASC;PL	PRO;NOM;FEM;PL
éstos	šie	este	šis	PRO;MASC;PL	PRO;NOM;MASC;PL
rally	rally	rally	rally	N;MASC;SG	N
detalles	detaļas	detalle	detaļa	N;MASC;PL	N;NOM;FEM;PL
salto	apiņu	salto	apiņa	N;MASC;SG	N;ACC;FEM;SG
state	valsts	state	valsts	N	N;NOM;FEM;SG
state	štats	state	štats	N	N;NOM;MASC;SG
marine	jūras	marine	jūra	N	N;NOM;FEM;SG
competiciones	sacensības	competición	sacensība	N;FEM;PL	N;NOM;FEM;PL
competiciones	sacensībās	competición	sacensība	N;FEM;PL	N;ESS;FEM;PL
competiciones	konkursi	competición	konkurss	N;FEM;PL	N;NOM;MASC;PL
dictadura	diktatūra	dictadura	diktatūra	N;FEM;SG	N;NOM;FEM;SG
academy	akadēmijas	academy	akadēmija	N	N;NOM;FEM;PL
academy	akadēmija	academy	akadēmija	N	N;NOM;FEM;SG
academy	akadēmijā	academy	akadēmija	N	N;ESS;FEM;SG
difusión	izplatīšana	difusión	izplatīšana	N;FEM;SG	N;NOM;FEM;SG
difusión	pārraide	difusión	pārraide	N;FEM;SG	N;NOM;FEM;SG
difusión	raidījums	difusión	raidījums	N;FEM;SG	N;NOM;MASC;SG
difusión	raidījumu	difusión	raidījums	N;FEM;SG	N;ACC;MASC;SG
difusión	apraide	difusión	apraide	N;FEM;SG	N;NOM;FEM;SG
rio	upe	rio	upe	N;MASC;SG	N;NOM;FEM;SG
rio	upes	rio	upe	N;MASC;SG	N;NOM;FEM;SG
alcanza	sasniedz	alcanzar	sasniegt	V;IND;SG;3;PRS;FIN	V;FH;IND;3;POS;PRS;FIN;ACT
ejecución	izpilde	ejecución	izpilde	N;FEM;SG	N;NOM;FEM;SG
ensayo	eseju	ensayo	būt	N;MASC;SG	N;ACC;MASC;SG
ensayo	testēšana	ensayo	testēšana	N;MASC;SG	N;NOM;FEM;SG
ensayo	mēģinājumu	ensayo	mēģinājums	N;MASC;SG	N;ACC;MASC;SG
ensayo	mēģinājumā	ensayo	mēģinājums	N;MASC;SG	N;ESS;MASC;SG
ensayo	mēģinājums	ensayo	mēģinājums	N;MASC;SG	N;NOM;MASC;SG
ensayo	izmēģinājums	ensayo	izmēģinājums	N;MASC;SG	N;NOM;MASC;SG
ensayo	pētījums	ensayo	pētījums	N;MASC;SG	N;NOM;MASC;SG
ensayo	prāva	ensayo	praut	N;MASC;SG	N;NOM;FEM;SG
ensayo	pētījumā	ensayo	pētījums	N;MASC;SG	N;ESS;MASC;SG
ensayo	testa	ensayo	tests	N;MASC;SG	N;NOM;MASC;SG
ensayo	tests	ensayo	tests	N;MASC;SG	N;NOM;MASC;SG
ensayo	pārbaude	ensayo	pārbaude	N;MASC;SG	N;NOM;FEM;SG
lucas	lucas	luca	luka	N;FEM;PL	N;NOM;FEM;PL
reglas	noteikumi	regla	noteikums	N;FEM;PL	N;NOM;MASC;PL
viernes	piektdienas	viernes	piektdiena	N	N;NOM;FEM;PL
viernes	piektdienā	viernes	piektdiena	N	N;ESS;FEM;SG
viernes	piektdiena	viernes	piektdiena	N	N;NOM;FEM;SG
viernes	piektdienās	viernes	piektdiena	N	N;ESS;FEM;PL
suerte	veiksmi	suerte	veiksme	N;FEM;SG	N;ACC;FEM;SG
suerte	veiksme	suerte	veiksme	N;FEM;SG	N;NOM;FEM;SG
golfo	līča	golfo	līcis	N;MASC;SG	N;NOM;MASC;SG
golfo	līcis	golfo	līcis	N;MASC;SG	N;NOM;MASC;SG
nobles	augstmaņi	noble	augstmanis	N;PL	N;NOM;MASC;PL
augusto	augusto	augusto	augustot	N;MASC;SG	N
augusto	augusts	augusto	augusts	N;MASC;SG	N;NOM;MASC;SG
tratar	mēģini	tratar	mēģināt	V;NFIN	V;IMP;SG;2;POS;FIN;ACT
tratar	pamēģini	tratar	pamēģināt	V;NFIN	V;IMP;SG;2;POS;FIN;ACT
tratar	mēģināt	tratar	mēģināt	V;NFIN	V;POS;NFIN
tratar	ārstētu	tratar	ārstēt	V;NFIN	V;COND;POS;FIN;ACT
tratar	ārstēt	tratar	ārstēt	V;NFIN	V;POS;NFIN
mandato	mandāts	mandato	mandāts	N;MASC;SG	N;NOM;MASC;SG
trenes	vilcieni	tren	vilciens	N;MASC;PL	N;NOM;MASC;PL
trenes	vilcienus	tren	vilciens	N;MASC;PL	N;ACC;MASC;PL
comida	pārtika	comida	pārtika	N;FEM;SG	N;NOM;FEM;SG
comida	ēdiens	comida	ēdiens	N;FEM;SG	N;NOM;MASC;SG
apellido	uzvārds	apellido	uzvārds	N;MASC;SG	N;NOM;MASC;SG
etapas	posmi	etapa	posme	N;FEM;PL	N;NOM;MASC;PL
etapas	fāzes	etapa	fāze	N;FEM;PL	N;NOM;FEM;PL
etapas	posmi	etapa	posme	N;FEM;PL	N;NOM;MASC;PL
etapas	stadijas	etapa	stadija	N;FEM;PL	N;NOM;FEM;PL
etapas	posmiem	etapa	posms	N;FEM;PL	N;DAT;MASC;PL
etapas	posmus	etapa	posms	N;FEM;PL	N;ACC;MASC;PL
comunas	komūnas	comuna	komūna	N;FEM;PL	N;NOM;FEM;PL
fotos	fotogrāfijas	foto	fotogrāfija	N;FEM;PL	N;NOM;FEM;PL
fotos	fotoattēli	foto	fotoattēls	N;FEM;PL	N;NOM;MASC;PL
fotos	attēli	foto	attēls	N;FEM;PL	N;NOM;MASC;PL
fotos	fotogrāfijas	foto	fotogrāfija	N;FEM;PL	N;NOM;FEM;PL
fotos	bildes	foto	bilde	N;FEM;PL	N;NOM;FEM;PL
fotos	attēli	foto	attēls	N;FEM;PL	N;NOM;MASC;PL
fotos	bildes	foto	bilde	N;FEM;PL	N;NOM;FEM;PL
amistad	draudzību	amistad	draudzība	N;FEM;SG	N;ACC;FEM;SG
amistad	draudzība	amistad	draudzība	N;FEM;SG	N;NOM;FEM;SG
entra	iebrauc	entrar	iebraukt	V;IND;SG;3;PRS;FIN	V;FH;IND;3;POS;PRS;FIN;ACT
entra	ievadīt	entrar	ievadīt	V;IND;SG;3;PRS;FIN	V;POS;NFIN
particularmente	īpaši	particularmente	īpaši	ADV	ADV
extranjeros	ārzemniekiem	extranjero	ārzemnieks	N;MASC;PL	N;DAT;MASC;PL
extranjeros	ārvalstu	extranjero	ārvalsts	N;MASC;PL	N;GEN;FEM;PL
concentración	koncentrēšanās	concentración	koncentrēšanās	N;FEM;SG	N;NOM;FEM;SG
concentración	koncentrācija	concentración	koncentrācija	N;FEM;SG	N;NOM;FEM;SG
concentración	uzmanība	concentración	uzmanība	N;FEM;SG	N;NOM;FEM;SG
contar	skaitīt	contar	skaitīt	V;NFIN	V;POS;NFIN
abrió	atvērts	abrir	atvērts	V;IND;SG;3;PST;FIN	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
abrió	atvērta	abrir	atvērt	V;IND;SG;3;PST;FIN	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
máquina	mašīna	máquina	mašīna	N;FEM;SG	N;NOM;FEM;SG
lagos	ezeri	lago	ezers	N;MASC;PL	N;NOM;MASC;PL
montes	kalni	monte	kalns	N;MASC;PL	N;NOM;MASC;PL
montes	kalnos	monte	kalns	N;MASC;PL	N;ESS;MASC;PL
fruto	auglis	fruto	auglis	N;MASC;SG	N;NOM;MASC;SG
manual	manuāla	manual	manuāls	ADJ;SG	ADJ;NOM;FEM;SG
coche	auto	coche	auto	N;MASC;SG	N
coche	automašīna	coche	automašīna	N;MASC;SG	N;NOM;FEM;SG
coche	automobilis	coche	automobilis	N;MASC;SG	N;NOM;MASC;SG
coche	mašīna	coche	mašīna	N;MASC;SG	N;NOM;FEM;SG
terrenos	zemes	terreno	zeme	N;MASC;PL	N;NOM;FEM;PL
ceremonia	ceremonija	ceremonia	ceremonija	N;FEM;SG	N;NOM;FEM;SG
ceremonia	ceremonijā	ceremonia	ceremonija	N;FEM;SG	N;ESS;FEM;SG
columbia	kolumbija	columbia	kolumbija	N;FEM;SG	N;NOM;FEM;SG
lejos	tālu	lejos	tālu	ADV	ADV
lejos	prom	lejos	prom	ADV	ADV
conflictos	konflikti	conflicto	konflikts	N;MASC;PL	N;NOM;MASC;PL
conflictos	konflikti	conflicto	konflikts	N;MASC;PL	N;NOM;MASC;PL
pregunta	jautājums	pregunta	jautājums	N;FEM;SG	N;NOM;MASC;SG
pregunta	jautājumu	pregunta	jautājums	N;FEM;SG	N;ACC;MASC;SG
pregunta	ask	pregunta	ask	N;FEM;SG	N
drama	drāma	drama	drāma	N;MASC;SG	N;NOM;FEM;SG
juez	tiesnesis	juez	tiesnesis	N;SG	N;NOM;MASC;SG
juez	tiesnese	juez	tiesnese	N;SG	N;NOM;FEM;SG
familiares	radinieki	familiar	radinieks	N;MASC;PL	N;NOM;MASC;PL
familiares	radiniekiem	familiar	radinieks	N;MASC;PL	N;DAT;MASC;PL
familiares	ģimenes	familiar	ģimene	N;MASC;PL	N;NOM;FEM;PL
patrón	raksts	patrón	raksts	N;MASC;SG	N;NOM;MASC;SG
