एक	satu	एक	satu	NUM	NUM
उपलब्धि	prestasi	उपलब्धि	prestasi	N;NOM;FEM;SG;3	N;SG
लेबल	label	लेबल	label	N;NOM;MASC;SG;3	N;SG
लेबल	label	लेबल	label	N;NOM;MASC;SG;3	N;SG
फैशन	fashion	फैशन	fashion	N;NOM;MASC;SG;3	N
फैशन	busana	फैशन	busana	N;NOM;MASC;SG;3	N;SG
पैलेस	istana	पैलेस	istana	N;NOM;MASC;SG;3	N;SG
पोर्ट	pelabuhan	पोर्ट	penlabuhan	N;NOM;MASC;SG;3	N;SG
पोर्ट	dermaga	पोर्ट	dermaga	N;NOM;MASC;SG;3	N;SG
पोर्ट	pelabuhan	पोर्ट	penlabuhan	N;NOM;MASC;SG;3	N;SG
विधेयक	tagihan	विधेयक	tagihan	N;NOM;MASC;SG;3	N;SG
विधेयक	tagih	विधेयक	tagih	N;NOM;MASC;SG;3	N;SG;ACT
विधेयक	ruu	विधेयक	ruu	N;NOM;MASC;SG;3	N;SG
स्टील	baja	स्टील	baja	N;NOM;FEM;SG;3	N
एकड़	hektar	एकड	hektar	N;NOM;MASC;SG;3	N;SG
अवयव	komponen	अवयव	komponen	N;NOM;MASC;SG;3	N;SG
अवयव	unsur	अवयव	unsur	N;NOM;MASC;SG;3	N;SG
अवयव	elemen	अवयव	elemen	N;NOM;MASC;SG;3	N;SG
आलेख	pasal	आलेख	pasal	N;NOM;MASC;SG;3	N;SG
आलेख	artikel	आलेख	artikel	N;NOM;MASC;SG;3	N;SG
आलेख	artikel	आलेख	artikel	N;NOM;MASC;SG;3	N;SG
आलेख	grafik	आलेख	grafik	N;NOM;MASC;SG;3	N
नली	selang	नली	selang	N;NOM;FEM;SG;3	N;SG
आवरण	amplop	आवरण	amplop	N;NOM;MASC;SG;3	N;SG
आवरण	sampul	आवरण	sampul	N;NOM;MASC;SG;3	N;SG
आवरण	penutup	आवरण	pentutup	N;NOM;MASC;SG;3	N;SG
उपदेश	khotbah	उपदेश	khotbah	N;NOM;MASC;SG;3	N;SG
उपदेश	khotbah	उपदेश	khotbah	N;NOM;MASC;SG;3	N;SG
उपदेश	khutbah	उपदेश	khutbah	N;NOM;MASC;SG;3	N;SG
उपदेश	kotbah	उपदेश	kotbah	N;NOM;MASC;SG;3	N
उपदेश	khotbah	उपदेश	khotbah	N;NOM;MASC;SG;3	N;SG
एकीकरण	integrasi	एकीकरण	integrasi	N;NOM;MASC;SG;3	N;SG
एकीकरण	integrasi	एकीकरण	integrasi	N;NOM;MASC;SG;3	N;SG
चोरी	pencurian	चोरी	pencurian	N;NOM;FEM;SG;3	N;SG
सिंहासन	tahta	सिंहासन	tahta	N;NOM;MASC;SG;3	N;SG
सिंहासन	singgasana	सिंहासन	singgasana	N;NOM;MASC;SG;3	N
सिंहासन	takhta	सिंहासन	takhta	N;NOM;MASC;SG;3	N;SG
आचरण	perilaku	आचरण	perilaku	N;NOM;MASC;SG;3	N;SG
आचरण	kelakuan	आचरण	kelakuan	N;NOM;MASC;SG;3	N;SG
क्लोराइड	klorin	क्लोराइड	klorin	N;NOM;MASC;SG;3	N;SG
हरी	hijau	हरा	hijau	ADJ;NOM;FEM;SG	ADJ;SG
शरण	perlindungan	शरण	perlindungan	N;NOM;FEM;SG;3	N;SG
शरण	pengungsian	शरण	penkungsian	N;NOM;FEM;SG;3	N;SG
परिकल्पना	hipotesis	परिकल्पना	hipotesis	N;NOM;FEM;SG;3	N
बयान	pernyataan	बयान	pernyataan	N;NOM;MASC;SG;3	N;SG
मुंह	mulut	मुँह	mulut	N;NOM;MASC;SG;3	N;SG
विनाश	penghancuran	विनाश	penhancuran	N;NOM;MASC;SG;3	N;SG
विनाश	pengrusakan	विनाश	penrusakan	N;NOM;MASC;SG;3	N;SG
विनाश	kehancuran	विनाश	kehancuran	N;NOM;MASC;SG;3	N;SG
विनाश	kebinasaan	विनाश	kebinasaan	N;NOM;MASC;SG;3	N;SG
श्रेणियाँ	guild	श्रेणी	guild	N;NOM;FEM;PL;3	N
खूब	nah	खूब	nah		
पारस्परिक	mutual	पारस्परिक	mutual	N;NOM;MASC;SG;3	N
अद्यतन	pembaruan	अद्यतन	penbaruan	N;NOM;MASC;SG;3	N;SG
अद्यतन	pemutakhiran	अद्यतन	penputakhiran	N;NOM;MASC;SG;3	N;SG
अद्यतन	pembaruan	अद्यतन	penbaruan	N;NOM;MASC;SG;3	N;SG
अद्यतन	pemutakhiran	अद्यतन	penputakhiran	N;NOM;MASC;SG;3	N;SG
पारिस्थितिकी	ekologi	पारिस्थितिकी	ekologi	N;NOM;MASC;SG;3	N;SG
पौधा	tanaman	पौधा	tanaman	N;NOM;MASC;SG;3	N;SG
पौधा	tumbuhan	पौधा	tumbuhan	N;NOM;MASC;SG;3	N;SG
होम	beranda	होम	beranda		
काउंसिल	majelis	काउंसिल	majelis	N;NOM;FEM;SG;3	N;SG
काउंसिल	dewan	काउंसिल	dewan	N;NOM;FEM;SG;3	N;SG
ट्यूब	tabung	ट्यूब	tabung	N;NOM;MASC;SG;3	N;SG
अवलोकन	rangkuman	अवलोकलन	rangkuman	N;NOM;MASC;SG;3	N;SG
अवलोकन	ikhtisar	अवलोकलन	ikhtisar	N;NOM;MASC;SG;3	N
अवलोकन	tinjauan	अवलोकलन	tinjauan	N;NOM;MASC;SG;3	N;SG
अवलोकन	sekilas	अवलोकलन	sekilas	N;NOM;MASC;SG;3	N
अवलोकन	pengamatan	अवलोकलन	pengamatan	N;NOM;MASC;SG;3	N;SG
बन्द	nonaktif	बंद	nonaktif		
कब	kapan	कब	kapan	PRO	PRO
तारीख	tanggal	तारीख	tanggal	N;NOM;FEM;SG;3	N;SG;ACT
समावेश	penyertaan	समावेश	penyertaan	N;NOM;MASC;SG;3	N
खुदाई	penggalian	खुदाई	pengalian	N;NOM;FEM;SG;3	N;SG
खुदाई	gali	खुदाई	gali	N;NOM;FEM;SG;3	N;SG;ACT
खुदाई	pengeboran	खुदाई	pengeboran	N;NOM;FEM;SG;3	N
वस्तुएँ	item	वस्तु	item	N;NOM;FEM;PL;3	N
बीस	duapuluh	बीस	duapuluh	NUM	NUM
शिकायत	pengaduan	शिकायत	penaduan	N;NOM;FEM;SG;3	N;SG
शिकायत	keluhan	शिकायत	keluhan	N;NOM;FEM;SG;3	N;SG
शिकायत	komplain	शिकायत	komplain	N;NOM;FEM;SG;3	N;SG
शिकायत	pengaduan	शिकायत	penaduan	N;NOM;FEM;SG;3	N;SG
शिकायत	keluhan	शिकायत	keluhan	N;NOM;FEM;SG;3	N;SG
शिकायत	komplain	शिकायत	komplain	N;NOM;FEM;SG;3	N;SG
शिकायत	komplain	शिकायत	komplain	N;NOM;FEM;SG;3	N;SG
सफाई	kebersihan	सफाई	kebersihan	N;NOM;FEM;SG;3	N;SG
सफाई	kebersihan	सफाई	kebersihan	N;NOM;FEM;SG;3	N;SG
सफाई	pembersihan	सफाई	penbersihan	N;NOM;FEM;SG;3	N;SG
सफाई	pembersih	सफाई	penbersih	N;NOM;FEM;SG;3	N;SG
टेलीविज़न	televisi	टेलीविज़न	televisi	N;NOM;MASC;SG;3	N;SG
टेलीविज़न	televisi	टेलीविज़न	televisi	N;NOM;MASC;SG;3	N;SG
विन्यास	konfigurasi	विन्यास	konfigurasi	N;NOM;MASC;SG;3	N;SG
विन्यास	pengaturan	विन्यास	penaturan	N;NOM;MASC;SG;3	N;SG
घड़ी	jam	घड़ा	jam	N;NOM;FEM;SG;3	N;SG
रोशनी	lampu	रोशनी	lampu	N;NOM;FEM;SG;3	N;SG
रोशनी	cahaya	रोशनी	cahaya	N;NOM;FEM;SG;3	N;SG
रोशनी	lampu	रोशनी	lampu	N;NOM;FEM;SG;3	N;SG
आलोचक	kritikus	आलोचक	kritikus	N;NOM;MASC;SG;3	N;SG
आलोचक	kritik	आलोचक	kritik	N;NOM;MASC;SG;3	N;SG
रखरखाव	pemeliharaan	रखरखाव	penpeliharaan	N;NOM;MASC;SG;3	N;SG
रखरखाव	perawatan	रखरखाव	penrawatan	N;NOM;MASC;SG;3	N;SG
स्पर्श	sentuh	स्पर्श	sentuh		
गणितज्ञ	matematikawan	गणितज्ञ	matematikawan	N;NOM;MASC;SG;3	N
पीला	kuning	पीला	kuning	N;NOM;MASC;SG;3	N;SG
श्लोक	ayat	श्लोक	ayat	N;NOM;MASC;SG;3	N;SG
कोयला	batubara	कोयला	batubara	N;NOM;MASC;SG;3	N;SG
पादप	tanaman	पादप	tanaman	N;NOM;MASC;SG;3	N;SG
पादप	tumbuhan	पादप	tumbuhan	N;NOM;MASC;SG;3	N;SG
उपयोगिता	utilitas	उपयोगिता	utilitas	N;NOM;FEM;SG;3	N;SG
संवेदनशील	peka	संवेदनशील	peka	ADJ;NOM	ADJ;SG
संवेदनशील	sensitif	संवेदनशील	sensitif	ADJ;NOM	ADJ;SG
सम्पन्न	beres	संपन्न	beres		
पीछा	pengejaran	पीछा	penkejaran	N;NOM;MASC;SG;3	N;SG
फंड	dana	फंड	dana	N;NOM;MASC;SG;3	N;SG
नाक	hidung	नाक	hidung	N;NOM;FEM;SG;3	N;SG
निवेदन	permintaan	निवेदन	permintaan	N;NOM;MASC;SG;3	N;SG
निवेदन	permintaan	निवेदन	permintaan	N;NOM;MASC;SG;3	N;SG
अनुभाग	daerah	अनुभाग	daerah	N;NOM;MASC;SG;3	N;SG
अनुभाग	bagian	अनुभाग	bagian	N;NOM;MASC;SG;3	N;SG
अनुभाग	seksi	अनुभाग	seksi	N;NOM;MASC;SG;3	N;SG
अनुभाग	bagian	अनुभाग	bagian	N;NOM;MASC;SG;3	N;SG
अपेक्षित	diduga	अपेक्षित	diduga	ADP	ADP;SG;PASS
मूलभूत	mendasar	मूलभूत	mendasar	N;NOM;MASC;SG;3	N;SG
मूलभूत	fundamental	मूलभूत	fundamental	N;NOM;MASC;SG;3	N;SG
मूलभूत	bawaan	मूलभूत	bawaan	N;NOM;MASC;SG;3	N;SG
मूलभूत	intrinsik	मूलभूत	intrinsik	N;NOM;MASC;SG;3	N;SG
जिम	gimnasium	जिम	gimnasium	N;NOM;MASC;SG;3	N;SG
पूछा	bertanya	पूछ	bertanya	V;PFV;MASC;SG;V.PTCP;ACT	V;SG;ACT
ज्वर	demam	ज्वर	demam	N;NOM;MASC;SG;3	N;SG
राहत	relief	राहत	relief	N;NOM;FEM;SG;3	N;SG
भंडार	penyimpanan	भंडार	pensimpanan	N;NOM;MASC;SG;3	N;SG
गार्डन	taman	गार्डन	taman	N;NOM;MASC;SG;3	N;SG
गार्डन	kebun	गार्डन	kebun	N;NOM;MASC;SG;3	N;SG
कार्टून	kartun	कार्टून	kartun	N;NOM;MASC;SG;3	N;SG
व्यंग्य	satir	व्यंग्य	satir	N;NOM;MASC;SG;3	N
व्यंग्य	sindiran	व्यंग्य	sindiran	N;NOM;MASC;SG;3	N;SG
व्यंग्य	parodi	व्यंग्य	parodi	N;NOM;MASC;SG;3	N
छंद	sajak	छंद	sajak	N;NOM;MASC;SG;3	N
अक्ष	sumbu	अक्ष	sumbu	N;NOM;MASC;SG;3	N;SG
अक्ष	sumbu	अक्ष	sumbu	N;NOM;MASC;SG;3	N;SG
प्रतिपादन	render	प्रतिपादन	render	N;NOM;MASC;SG;3	N
प्रतिपादन	pencitraan	प्रतिपादन	pencitraan	N;NOM;MASC;SG;3	N;SG
पन्ने	halaman	पन्ना	halaman	N;NOM;MASC;SG;3	N;SG
एपिसोड	episode	एपिसोड	episode	N;NOM;MASC;SG;3	N
एपिसोड	episode	एपिसोड	episode	N;NOM;MASC;SG;3	N
डोमेन	domain	डोमेन	domain	N;NOM;MASC;SG;3	N
डोमेन	ranah	डोमेन	ranah	N;NOM;MASC;SG;3	N
डोमेन	domain	डोमेन	domain	N;NOM;MASC;SG;3	N
डोमेन	ranah	डोमेन	ranah	N;NOM;MASC;SG;3	N
आकलन	dugaan	आकलन	dugaan	N;NOM;MASC;SG;3	N;SG
पसंदीदा	favorit	पसंदीदा	favorit	N;NOM;MASC;SG;3	N;SG
पसंदीदा	bookmark	पसंदीदा	bookmark	N;NOM;MASC;SG;3	N
पसंदीदा	penanda	पसंदीदा	pentanda	N;NOM;MASC;SG;3	N;SG
पसंदीदा	kesukaan	पसंदीदा	kesukaan	N;NOM;MASC;SG;3	N;SG
पसंदीदा	favorit	पसंदीदा	favorit	N;NOM;MASC;SG;3	N;SG
पसंदीदा	favorit	पसंदीदा	favorit	N;NOM;MASC;SG;3	N;SG
मुकदमा	sidang	मुकदमा	sidang	N;NOM;MASC;SG;3	N;SG
मुकदमा	fitnah	मुकदमा	fitnah	N;NOM;MASC;SG;3	N;SG
मुकदमा	gugatan	मुकदमा	gugatan	N;NOM;MASC;SG;3	N;SG
तलवार	pedang	तलवार	pedang	N;NOM;FEM;SG;3	N;SG
तुलनात्मक	perbandingan	तुलनात्मक	perbandingan	N;NOM;MASC;SG;3	N;SG
उत्पादक	operant	उत्पादक	operant	N;NOM;MASC;SG;3	N
उत्पादक	produsen	उत्पादक	produsen	N;NOM;MASC;SG;3	N;SG
उत्पादक	produser	उत्पादक	produser	N;NOM;MASC;SG;3	N;SG
उत्पादक	manufaktur	उत्पादक	manufaktur	N;NOM;MASC;SG;3	N
उत्पादक	produsen	उत्पादक	produsen	N;NOM;MASC;SG;3	N;SG
उत्पादक	pabrikan	उत्पादक	pabrikan	N;NOM;MASC;SG;3	N;SG
अभिलेख	arsipkan	अभिलेख	arsipkan	N;NOM;MASC;SG;3	N;SG
अभिलेख	arsip	अभिलेख	arsip	N;NOM;MASC;SG;3	N;SG
अभिलेख	arsip	अभिलेख	arsip	N;NOM;MASC;SG;3	N;SG
इनकार	penghujatan	इनकार	penhujatan	N;NOM;MASC;SG;3	N;SG
इनकार	penistaan	इनकार	penistaan	N;NOM;MASC;SG;3	N;SG
इनकार	penodaan	इनकार	pentodaan	N;NOM;MASC;SG;3	N;SG
नींद	tidur	नींद	tidur	N;NOM;FEM;SG;3	N;SG;ACT
कार्यान्वयन	implementasi	कार्यान्वयन	implementasi	N;NOM;MASC;SG;3	N;SG
कार्यान्वयन	pelaksanaan	कार्यान्वयन	penlaksanaan	N;NOM;MASC;SG;3	N;SG
कार्यान्वयन	penerapan	कार्यान्वयन	penterapan	N;NOM;MASC;SG;3	N;SG
प्रभुत्व	dominasi	प्रभुत्व	dominasi	N;NOM;MASC;SG;3	N;SG
बेहतरीन	terbaik	बेहतरीन	terbaik	ADJ	ADJ;RL;SG
वायुमंडल	atmosfer	वायुमंडल	atmosfer	N;NOM;MASC;SG;3	N;SG
वायुमंडल	suasana	वायुमंडल	suasana	N;NOM;MASC;SG;3	N;SG
वायुमंडल	atmosfir	वायुमंडल	atmosfir	N;NOM;MASC;SG;3	N;SG
रहस्य	rahasia	रहस्य	rahasia	N;NOM;MASC;SG;3	N;SG
रहस्य	misteri	रहस्य	misteri	N;NOM;MASC;SG;3	N;SG
रहस्य	rahasia	रहस्य	rahasia	N;NOM;MASC;SG;3	N;SG
वृत्त	lingkaran	वृत्त	lingkaran	N;NOM;MASC;SG;3	N;SG
वृत्त	lingkar	वृत्त	lingkar	N;NOM;MASC;SG;3	N;SG;ACT
वृत्त	lingkaran	वृत्त	lingkaran	N;NOM;MASC;SG;3	N;SG
रुपए	rupee	रुपया	rupee	N;NOM;MASC;SG;3	N
रुपए	rupee	रुपया	rupee	N;NOM;MASC;SG;3	N
मोक्ष	keselamatan	मोक्ष	keselamatan	N;NOM;MASC;SG;3	N;SG
पूरक	pelengkap	पूरक	penlengkap	N;NOM;MASC;SG;3	N;SG
स्पेस	ruang	स्पेस	ruang	N;NOM;MASC;SG;3	N;SG
स्पेस	spasi	स्पेस	spasi	N;NOM;MASC;SG;3	N
स्पेस	angkasa	स्पेस	angkasa	N;NOM;MASC;SG;3	N;SG
नाटकीय	dramatis	नाटकीय	dramatis	ADJ;NOM	ADJ;SG
पैटर्न	pola	पैटर्न	pola	N;NOM;MASC;SG;3	N;SG
पैटर्न	pola	पैटर्न	pola	N;NOM;MASC;SG;3	N;SG
खण्ड	bagian	खण्ड	bagian	N;NOM;MASC;SG;3	N;SG
खण्ड	daerah	खण्ड	daerah	N;NOM;MASC;SG;3	N;SG
खण्ड	bagian	खण्ड	bagian	N;NOM;MASC;SG;3	N;SG
खण्ड	seksi	खण्ड	seksi	N;NOM;MASC;SG;3	N;SG
खण्ड	segmen	खण्ड	segmen	N;NOM;MASC;SG;3	N;SG
खण्ड	segmen	खण्ड	segmen	N;NOM;MASC;SG;3	N;SG
नेत्र	mata	नेत्र	mata	N;NOM;MASC;SG;3	N;SG
गरीबी	kemiskinan	गरीबी	kemiskinan	N;NOM;FEM;SG;3	N;SG
संगणक	komputer	संगणक	komputer	N;NOM;MASC;SG;3	N;SG
रूचि	minat	रूचि	minat	N;NOM;FEM;SG;3	N;SG
रूचि	minat	रूचि	minat	N;NOM;FEM;SG;3	N;SG
रेगिस्तान	gurun	रेगिस्तान	gurun	N;NOM;MASC;SG;3	N;SG
व्यायाम	latihan	व्यायाम	latihan	N;NOM;MASC;SG;3	N;SG
भीतरी	batin	भीतरी	batin	N;NOM;MASC;SG;3	N;SG
भंडारण	penyimpanan	भंडारण	pensimpanan	N;NOM;MASC;SG;3	N;SG
मुफ्त	gratis	मुफ्त	gratis	N;NOM;MASC;SG;3	N;SG
वर्णमाला	alphabet	वर्णमाला	alphabet	N;NOM;FEM;SG;3	N
वर्णमाला	alfabet	वर्णमाला	alfabet	N;NOM;FEM;SG;3	N;SG
वर्णमाला	abjad	वर्णमाला	abjad	N;NOM;FEM;SG;3	N;SG
टर्मिनल	terminal	टर्मिनल	terminal	N;NOM;MASC;SG;3	N
पावर	tenaga	पावर	tenaga	N;NOM;FEM;SG;3	N;SG
पावर	kekuasaan	पावर	kekuasaan	N;NOM;FEM;SG;3	N;SG
पावर	kekuatan	पावर	kekuatan	N;NOM;FEM;SG;3	N;SG
पावर	daya	पावर	daya	N;NOM;FEM;SG;3	N;SG
चिंतन	meditasi	चिंतन	meditasi	N;NOM;MASC;SG;3	N;SG
चिंतन	renungan	चिंतन	renungan	N;NOM;MASC;SG;3	N;SG
संश्लेषण	sintesis	संश्लेषण	sintesis	N;NOM;MASC;SG;3	N;SG
मूत्र	urin	मूत्र	urin	N;NOM;MASC;SG;3	N
संस्कृतियों	kultur	संस्कृति	kultur	N;ACC;FEM;PL;3	N
उपासना	menyembah	उपासना	mensembah	V;SG;FIN;ACT	V;SG;ACT
उपासना	beribadah	उपासना	beribadah	V;SG;FIN;ACT	V;SG;ACT
कुत्ते	anjing	कुत्ता	anjing	N;NOM;MASC;SG;3	N;SG
कुत्ते	anjing	कुत्ता	anjing	N;NOM;MASC;SG;3	N;SG
मुँह	mulut	मुँह	mulut	N;NOM;MASC;SG;3	N;SG
कम्युनिस्ट	komunis	कम्युनिस्ट	komunis	N;NOM;MASC;SG;3	N;SG
प्रसंग	tema	प्रसंग	tema	N;NOM;MASC;SG;3	N;SG
प्रसंग	theme	प्रसंग	theme	N;NOM;MASC;SG;3	N
प्रसंग	temanya	प्रसंग	tema	N;NOM;MASC;SG;3	N;SG
प्रसंग	tema	प्रसंग	tema	N;NOM;MASC;SG;3	N;SG
कॉमेडी	komedi	कॉमेडी	komedi	N;NOM;FEM;SG;3	N;SG
बर्तन	piring	बर्तन	piring	N;NOM;MASC;SG;3	N;SG
अस्वीकार	sangkal	अस्वीकार	sangkal		
मधुमेह	diabetes	मधुमेह	diabetes	N;NOM;MASC;SG;3	N;SG
मधुमेह	diabetes	मधुमेह	diabetes	N;NOM;MASC;SG;3	N;SG
दमन	penindasan	दमन	pentindasan	N;NOM;MASC;SG;3	N;SG
दमन	penindasan	दमन	pentindasan	N;NOM;MASC;SG;3	N;SG
दमन	penekanan	दमन	pentekanan	N;NOM;MASC;SG;3	N;SG
नाइट्रोजन	nitrogen	नाइट्रोजन	nitrogen	N;NOM;MASC;SG;3	N
मार्गदर्शन	bimbingan	मार्गदर्शन	bimbingan	N;NOM;MASC;SG;3	N;SG
समाजशास्त्र	sosiologi	समाजशास्त्र	sosiologi	N;NOM;MASC;SG;3	N;SG
समापन	likuidasi	समापन	likuidasi	N;NOM;MASC;SG;3	N
कर्तव्य	kewajiban	कर्तव्य	kewajiban	N;NOM;MASC;SG;3	N;SG
नस्ल	etnis	नस्ल	etnis	N;NOM;FEM;SG;3	N;SG
नस्ल	etnik	नस्ल	etnik	N;NOM;FEM;SG;3	N;SG
परिचालन	operasi	परिचालन	operasi	N;NOM;MASC;SG;3	N;SG
परिचालन	setir	परिचालन	setir	N;NOM;MASC;SG;3	N;SG
परिचालन	kemudi	परिचालन	kemudi	N;NOM;MASC;SG;3	N;SG
हाइड्रोकार्बन	hidrokarbon	हाइड्रोकार्बन	hidrokarbon	N;NOM;MASC;SG;3	N
स्वप्न	impian	स्वप्न	impian	N;NOM;MASC;SG;3	N;SG
स्वप्न	mimpi	स्वप्न	mimpi	N;NOM;MASC;SG;3	N;SG
प्रसिद्धि	ketenaran	प्रसिद्धि	ketenaran	N;NOM;FEM;SG;3	N;SG
अपराधी	pidana	अपराधी	pidana	N;NOM;MASC;PL;3	N
नाट्य	teater	नाट्य	teater	N;NOM;MASC;SG;3	N
दुकान	ruko	दुकान	ruko	N;NOM;FEM;SG;3	N
दुकान	toko	दुकान	toko	N;NOM;FEM;SG;3	N;SG
दुकान	belanja	दुकान	belanja	N;NOM;FEM;SG;3	N;SG
नियत	atur	नियत	atur		;ACT
सुना	mendengar	सुन	mendengar	V;PFV;MASC;SG;V.PTCP;ACT	V;SG;ACT
सुना	mendengarkan	सुन	mendengarkan	V;PFV;MASC;SG;V.PTCP;ACT	V;SG;ACT
सर्जरी	operasi	सर्जरी	operasi	N;NOM;FEM;SG;3	N;SG
सर्जरी	pembedahan	सर्जरी	penbedahan	N;NOM;FEM;SG;3	N;SG
सर्जरी	pembedahan	सर्जरी	penbedahan	N;NOM;FEM;SG;3	N;SG
धमनी	arteri	धमनी	arteri	N;NOM;FEM;SG;3	N;SG
डाउनलोड	unduhan	डाउनलोड	unduhan	N;NOM;MASC;SG;3	N;SG
डाउनलोड	unduhan	डाउनलोड	unduhan	N;NOM;MASC;SG;3	N;SG
डाउनलोड	pengunduhan	डाउनलोड	penunduhan	N;NOM;MASC;SG;3	N;SG
खुदरा	ritel	खुदरा	ritel	N;NOM;MASC;SG;3	N
खुदरा	eceran	खुदरा	eceran	N;NOM;MASC;SG;3	N;SG
घाव	luka	घाव	luka	N;NOM;MASC;SG;3	N;SG
साप्ताहिक	mingguan	साप्ताहिक	mingguan	N;NOM;MASC;SG;3	N;SG
अनुभूति	perasaan	अनुभूति	perrasaan	N;NOM;FEM;SG;3	N;SG
मेजर	jurusan	मेजर	jurusan	N;NOM;MASC;SG;3	N;SG
स्वतः	otomatis	स्वतः	otomatis		
थिएटर	teater	थिएटर	teater	N;NOM;MASC;SG;3	N
