この	aquesta	この	aquest	DET	DET;FEM;SG
バーチャル	virtuals	バーチャル	virtual	ADJ	ADJ;PL
バーチャル	virtual	バーチャル	virtual	ADJ	ADJ;SG
飲食店	restaurant	飲食店	restaurant	N	N;MASC;SG
システムズ	sistemes	システムズ	sistema	N	N;MASC;PL
セクション	secció	セクション	secció	N	N;FEM;SG
セクション	seccions	セクション	secció	N	N;FEM;PL
レッスン	lliçons	レッスン	lliçó	N	N;FEM;PL
レッスン	ensenyaments	レッスン	ensenyament	N	N;MASC;PL
レッスン	lliçó	レッスン	lliçó	N	N;FEM;SG
シール	foca	シール	foca	N	N;FEM;SG
シール	segell	シール	segell	N	N;MASC;SG
アルミニウム	alumini	アルミニウム	alumini	N	N;MASC;SG
アルミニウム	alumini	アルミニウム	alumini	N	N;MASC;SG
氷河	glacera	氷河	glacer	N	N;FEM;SG
メンテナンス	manteniment	メンテナンス	manteniment	N	N;MASC;SG
メンテナンス	manutenció	メンテナンス	manutenció	N	N;FEM;SG
重い	pesats	重い	pesat	ADJ	ADJ;MASC;PL;V.PTCP
重い	pesada	重い	pesada	ADJ	ADJ;FEM;SG;V.PTCP
重い	pesant	重い	pesar	ADJ	ADJ;SG
重い	pesades	重い	pesada	ADJ	ADJ;FEM;PL;V.PTCP
木製	fusta	木製	fusta	N	N;FEM;SG
タバコ	tabac	タバコ	tabac	N	N;MASC;SG
タバコ	cigarrets	タバコ	cigarret	N	N;MASC;PL
タバコ	cigarretes	タバコ	cigarreta	N	N;FEM;PL
主権	sobirania	主権	sobirania	N	N;FEM;SG
取り消し	desfer	取り消し	desfer	V	V;NFIN
取り消し	desfés	取り消し	desfés	V	V;SBJV;SG;3;IPFV;FIN
頂上	tossal	頂上	tossal	N	N;MASC;SG
頂上	cimera	頂上	cimera	N	N;FEM;SG
判例	precedents	判例	precedent	N	N;MASC;PL
ハードウェア	maquinari	ハードウェア	maquinari	N	N;MASC;SG
レモン	llimona	レモン	llimona	N	N;FEM;SG
ヒント	consells	ヒント	consell	N	N;MASC;PL
ヒント	consell	ヒント	consell	N	N;MASC;SG
ラインナップ	alineació	ラインナップ	alineació	N	N;FEM;SG
硬貨	monedes	硬貨	moneda	N	N;FEM;PL
硬貨	moneda	硬貨	moneda	N	N;FEM;SG
静か	tranquil	静か	tranquil	ADJ	ADJ;MASC;SG
種子	llavor	種子	llavor	N	N;FEM;SG
劇作家	dramaturg	劇作家	dramaturg	N	N;MASC;SG
シンセサイザー	sintetitzador	シンセサイザー	sintetitzador	N	N;MASC;SG
シンセサイザー	sintetitzadors	シンセサイザー	sintetitzador	N	N;MASC;PL
シンセサイザー	sintetitzador	シンセサイザー	sintetitzador	N	N;MASC;SG
シンプル	simple	シンプル	simple	ADJ	ADJ;SG
シンプル	senzill	シンプル	senzill	ADJ	ADJ;MASC;SG
サポーター	simpatitzants	サポーター	simpatitzant	N	N;PL
サポーター	defensora	サポーター	defensora	N	N;FEM;SG
サーカス	circ	サーカス	circ	N	N;MASC;SG
クマ	óssos	クマ	ós	N	N;MASC;PL
クマ	ós	クマ	ós	N	N;MASC;SG
巡礼	pelegrinatge	巡礼	pelegrinatge	N	N;MASC;SG
巡礼	romeria	巡礼	romeria	N	N;FEM;SG
巡礼	pelegrinatges	巡礼	pelegrinatge	N	N;MASC;PL
セミナー	seminaris	セミナー	seminari	N	N;MASC;PL
セミナー	seminari	セミナー	seminari	N	N;MASC;SG
最悪	pitjor	最悪	pitjor	ADJ	ADJ;SG
キューブ	cub	キューブ	cub	N	N;MASC;SG
エリート	elits	エリート	elit	N	N;FEM;PL
棄権	abstenció	棄権	abstenció	N	N;FEM;SG
ストライク	vaga	ストライク	vaga	N	N;FEM;SG
レポーター	reporter	レポーター	reporter	N	N;MASC;SG
クリック	clics	クリック	clic	N	N;MASC;PL
バーナー	cremador	バーナー	cremador	N	N;MASC;SG
初心	principiants	初心	principiant	N	N;PL
初心	principiant	初心	principiar	N	N;SG
交互	alternatiu	交互	alternatiu	ADJ	ADJ;MASC;SG
トリック	trucs	トリック	truc	N	N;MASC;PL
アンケート	qüestionari	アンケート	qüestionari	N	N;MASC;SG
アンケート	enquesta	アンケート	enquesta	N	N;FEM;SG
アンケート	enquesta	アンケート	enquesta	N	N;FEM;SG
アンケート	enquestes	アンケート	enquesta	N	N;FEM;PL
アンケート	enquestes	アンケート	enquesta	N	N;FEM;PL
欠点	inconvenients	欠点	inconvenient	N	N;MASC;PL
キャンディ	llaminadures	キャンディ	llaminadura	N	N;FEM;PL
キャンディ	caramel	キャンディ	caramel	N	N;MASC;SG
フライト	vols	フライト	vol	N	N;MASC;PL
フック	hooks	フック	hook	N	N;MASC;PL
フック	hams	フック	hamer	N	N;MASC;PL
置換	substitució	置換	substitució	N	N;FEM;SG
実体	entitat	実体	entitat	N	N;FEM;SG
アーキテクチャ	arquitectura	アーキテクチャ	arquitectura	N	N;FEM;SG
アーキテクチャ	arquitectures	アーキテクチャ	arquitectura	N	N;FEM;PL
チーズ	formatge	チーズ	formatge	N	N;MASC;SG
チーズ	formatges	チーズ	formatge	N	N;MASC;PL
伴奏	acompanyament	伴奏	acompanyament	N	N;MASC;SG
邸宅	residències	邸宅	residència	N	N;FEM;PL
メロディー	melodia	メロディー	melodia	N	N;FEM;SG
スペクトル	espectre	スペクトル	espectre	N	N;MASC;SG
代謝	metabolisme	代謝	metabolisme	N	N;MASC;SG
切手	segell	切手	segell	N	N;MASC;SG
切手	segells	切手	segell	N	N;MASC;PL
賃金	salaris	賃金	salari	N	N;MASC;PL
大砲	artilleria	大砲	artilleria	N	N;FEM;SG
ライブラリ	biblioteques	ライブラリ	biblioteca	N	N;FEM;PL
ライブラリ	biblioteca	ライブラリ	biblioteca	N	N;FEM;SG
スーパー	supermercats	スーパー	supermercat	N	N;MASC;PL
スーパー	supermercat	スーパー	supermercat	N	N;MASC;SG
弾圧	opressió	弾圧	opressió	N	N;FEM;SG
シャイ	tímid	シャイ	tímid	ADJ	ADJ;MASC;SG
コメンテーター	comentaristes	コメンテーター	comentarista	N	N;PL
円盤	disc	円盤	disc	N	N;MASC;SG
真夏	midsummer	真夏	midsummer	N	N;MASC;SG
ウェブ	web	ウェブ	web	N	N;SG
激怒	fúria	激怒	fúria	V	V;IND;SG;3;PRS;FIN
寸法	dimensió	寸法	dimensió	N	N;FEM;SG
寸法	dimensions	寸法	dimensió	N	N;FEM;PL
テナント	tennant	テナント	tennant	N	N;SG
テナント	llogater	テナント	llogater	N	N;MASC;SG
リットル	litre	リットル	litre	N	N;MASC;SG
リットル	litre	リットル	litre	N	N;MASC;SG
お	diners	お	diner	N	N;MASC;PL
お	diner	お	diner	N	N;MASC;SG
条項	clàusula	条項	clàusula	N	N;FEM;SG
条項	clàusules	条項	clàusula	N	N;FEM;PL
条項	disposició	条項	disposició	N	N;FEM;SG
条項	provisió	条項	provisió	N	N;FEM;SG
食べ物	alimentació	食べ物	alimentació	N	N;FEM;SG
習慣	hàbits	習慣	hàbit	N	N;MASC;PL
習慣	hàbit	習慣	hàbit	N	N;MASC;SG
プラント	planta	プラント	planta	N	N;FEM;SG
書物	llibres	書物	llibre	N	N;MASC;PL
書物	llibre	書物	llibre	N	N;MASC;SG
甘い	dolç	甘い	dolç	ADJ	ADJ;MASC;SG
甘い	dolça	甘い	dolç	ADJ	ADJ;FEM;SG
煙突	xemeneies	煙突	xemeneia	N	N;FEM;PL
煙突	xemeneia	煙突	xemenir	N	N;FEM;SG
サミット	tossal	サミット	tossal	N	N;MASC;SG
サミット	cimera	サミット	cimera	N	N;FEM;SG
レシピ	receptes	レシピ	recepta	N	N;FEM;PL
レシピ	recepta	レシピ	recepta	N	N;FEM;SG
決闘	duel	決闘	duel	N	N;MASC;SG
バグ	bug	バグ	bug	N	N;MASC;SG
バグ	fallades	バグ	fallada	N	N;FEM;PL
バグ	errors	バグ	error	N	N;MASC;PL
分ける	divideix	分ける	dividir	V	V;IND;SG;3;PRS;FIN
分ける	divideix	分ける	dividir	V	V;IND;SG;3;PRS;FIN
徴収	recollir	徴収	recollir	V	V;NFIN
スケジュール	horaris	スケジュール	horari	N	N;MASC;PL
スケジュール	planificacions	スケジュール	planificació	N	N;FEM;PL
スケジュール	horari	スケジュール	horari	N	N;MASC;SG
フレーズ	frases	フレーズ	frase	N	N;FEM;PL
メガネ	ulleres	メガネ	ulleres	N	N;FEM;PL
呼吸	respirar	呼吸	respirar	V	V;NFIN
呼吸	respira	呼吸	respirar	V	V;IND;SG;3;PRS;FIN
斜面	desnivell	斜面	desnivell	N	N;MASC;SG
斜面	talussos	斜面	talús	N	N;MASC;PL
インパクト	impacte	インパクト	impacte	N	N;MASC;SG
量子	quàntica	量子	quàntica	N	N;FEM;SG
豪雨	aiguat	豪雨	aiguat	N	N;MASC;SG
オーダー	encàrrecs	オーダー	encàrrec	N	N;MASC;PL
オーダー	comandes	オーダー	comanda	N	N;FEM;PL
ツリー	arbre	ツリー	arbre	N	N;MASC;SG
使徒	apòstol	使徒	apòstol	N	N;MASC;SG
使徒	apòstols	使徒	apòstol	N	N;MASC;PL
小銃	rifles	小銃	rifla	N	N;MASC;PL
小銃	fusell	小銃	fusell	N	N;MASC;SG
小銃	rifle	小銃	rifle	N	N;MASC;SG
ブース	caseta	ブース	caseta	N	N;FEM;SG
貯金	estalvis	貯金	estalvi	N	N;MASC;PL
プロトコル	protocol	プロトコル	protocol	N	N;MASC;SG
プロトコル	protocols	プロトコル	protocol	N	N;MASC;PL
家畜	ramaderia	家畜	ramaderia	N	N;FEM;SG
洗礼	baptisme	洗礼	baptisme	N	N;MASC;SG
コンサルタント	consultor	コンサルタント	consultor	N	N;MASC;SG
コンサルタント	consultoria	コンサルタント	consultoria	N	N;FEM;SG
コンサルタント	consultors	コンサルタント	consultor	N	N;MASC;PL
コンサルタント	assessors	コンサルタント	assessor	N	N;MASC;PL
美容	bellesa	美容	bellesa	N	N;FEM;SG
カレンダー	calendari	カレンダー	calendari	N	N;MASC;SG
カレンダー	calendaris	カレンダー	calendari	N	N;MASC;PL
傭兵	mercenaris	傭兵	mercenari	N	N;MASC;PL
補正	compensa	補正	compensar	V	V;IND;SG;3;PRS;FIN
補正	compensar	補正	compensar	V	V;NFIN
遅い	lent	遅い	lent	ADJ	ADJ;MASC;SG
続行	procedeixi	続行	procedir	V	V;SBJV;SG;3;PRS;FIN
勝つ	guanyar	勝つ	guanyar	V	V;NFIN
ボイラー	caldera	ボイラー	caldera	N	N;FEM;SG
ボイラー	calderes	ボイラー	caldera	N	N;FEM;PL
遺言	voluntat	遺言	voluntat	N	N;FEM;SG
メリット	mèrit	メリット	mèrit	N	N;MASC;SG
ハット	barret	ハット	barret	N	N;MASC;SG
エンジニアリング	enginyeria	エンジニアリング	enginyeria	N	N;FEM;SG
カメラマン	fotògrafs	カメラマン	fotògraf	N	N;MASC;PL
半導体	semiconductor	半導体	semiconductor	N	N;MASC;SG
絶対	absolutament	絶対	absolutament	ADV	ADV
ライス	arròs	ライス	arròs	N	N;MASC;SG
互換性	compatibilitat	互換性	compatibilitat	N	N;FEM;SG
拡散	difusió	拡散	difusió	N	N;FEM;SG
拡散	difusió	拡散	difusió	N	N;FEM;SG
メモ	notes	メモ	nota	N	N;FEM;PL
お	notificacions	お	notificació	N	N;FEM;PL
お	recordatori	お	recordatori	N	N;MASC;SG
お	anunci	お	anunci	N	N;MASC;SG
お	notificació	お	notificació	N	N;FEM;SG
椅子	cadires	椅子	cadira	N	N;FEM;PL
逸話	anècdota	逸話	anècdota	N	N;FEM;SG
宰相	canceller	宰相	canceller	N	N;MASC;SG
スライド	diapositives	スライド	diapositiva	N	N;FEM;PL
歌曲	cançó	歌曲	cançó	N	N;FEM;SG
摂政	regència	摂政	regència	N	N;FEM;SG
摂政	regents	摂政	regent	N	N;PL
ストレス	estrès	ストレス	estrès	N	N;MASC;SG
カクテル	còctel	カクテル	còctel	N	N;MASC;SG
遅延	demora	遅延	demora	V	V;IND;SG;3;PRS;FIN
講堂	auditori	講堂	auditori	N	N;MASC;SG
店長	gestor	店長	gestor	N	N;MASC;SG
スープ	sopa	スープ	sopar	N	N;FEM;SG
便利	convenient	便利	convenient	ADJ	ADJ;SG
創始	fundador	創始	fundador	N	N;MASC;SG
泥棒	lladre	泥棒	lladre	N	N;MASC;SG
ブドウ	raïm	ブドウ	raïm	N	N;MASC;SG
相互	interacció	相互	interacció	N	N;FEM;SG
相互	interaccions	相互	interacció	N	N;FEM;PL
ペーパー	paper	ペーパー	paper	N	N;MASC;SG
カニ	crancs	カニ	cranc	N	N;MASC;PL
いたずら	entremaliat	いたずら	entremaliar	ADJ	ADJ;MASC;SG
家具	mobles	家具	moble	N	N;MASC;PL
家具	mobiliari	家具	mobiliari	N	N;MASC;SG
家具	moble	家具	moble	N	N;MASC;SG
ジャム	melmelada	ジャム	melmelat	N	N;FEM;SG
ジャム	melmelades	ジャム	melmelat	N	N;FEM;PL
自由主義	liberalisme	自由主義	liberalisme	N	N;MASC;SG
完璧	perfecte	完璧	perfecte	ADJ	ADJ;MASC;SG
完璧	perfecta	完璧	perfecte	ADJ	ADJ;FEM;SG
アイス	hoquei	アイス	hoquaa	N	N;MASC;SG
五月	maig	五月	maig	N	N
セメント	ciment	セメント	ciment	N	N;MASC;SG
ウサギ	conills	ウサギ	conill	N	N;MASC;PL
ウサギ	conill	ウサギ	conill	N	N;MASC;SG
クリップ	clips	クリップ	clip	N	N;MASC;PL
クリップ	clip	クリップ	clip	N	N;MASC;SG
レディース	ladies	レディース	ladia	N	N
素晴らしい	increïble	素晴らしい	increïble	ADJ	ADJ;SG
素晴らしい	meravellós	素晴らしい	meravellós	ADJ	ADJ;MASC;SG
舗装	paviment	舗装	paviment	N	N;MASC;SG
ケーキ	pastís	ケーキ	pastís	N	N;MASC;SG
ケーキ	pastissos	ケーキ	pastís	N	N;MASC;PL
魚類	peixos	魚類	peix	N	N;MASC;PL
魚類	peix	魚類	peix	N	N;MASC;SG
知恵	saviesa	知恵	saviès	N	N;FEM;SG
プリン	púding	プリン	púding	N	N;MASC;SG
ロビー	vestíbul	ロビー	vestíbul	N	N;MASC;SG
弾丸	bales	弾丸	bala	N	N;FEM;PL
弾丸	pics	弾丸	pic	N	N;MASC;PL
ドロップ	gotes	ドロップ	gota	N	N;FEM;PL
サンプル	mostres	サンプル	mostra	N	N;FEM;PL
樹木	arbres	樹木	arbre	N	N;MASC;PL
シカ	cérvol	シカ	cérvol	N	N;MASC;SG
サブタイトル	subtítols	サブタイトル	subtítol	N	N;MASC;PL
特権	privilegis	特権	privilegi	N	N;MASC;PL
オファー	oferta	オファー	oferta	N	N;FEM;SG
トランス	transformadors	トランス	transformador	N	N;MASC;PL
エッジ	arestes	エッジ	aresta	N	N;FEM;PL
骨格	esquelet	骨格	esquelet	N	N;MASC;SG
骨格	esquelets	骨格	esquelet	N	N;MASC;PL
王族	reialesa	王族	reialesa	N	N;FEM;SG
不当	injusta	不当	injust	ADJ	ADJ;FEM;SG
不当	injustes	不当	injust	ADJ	ADJ;FEM;PL
ブラウザ	navegador	ブラウザ	navegador	N	N;MASC;SG
うさぎ	conillet	うさぎ	conillet	N	N;MASC;SG
うさぎ	conilleta	うさぎ	conilleta	N	N;FEM;SG
うさぎ	conill	うさぎ	conill	N	N;MASC;SG
牛乳	llet	牛乳	llet	N	N;FEM;SG
多項	polinomi	多項	polinomi	N	N;MASC;SG
多項	polinomis	多項	polinomi	N	N;MASC;PL
長寿	longevitat	長寿	longevitat	N	N;FEM;SG
ルーツ	arrels	ルーツ	arrel	N	N;FEM;PL
育つ	creix	育つ	créixer	V	V;IND;SG;3;PRS;FIN
十字軍	croada	十字軍	croada	N	N;FEM;SG
独身	single	独身	single	N	N;MASC;SG
独身	llicenciatura	独身	llicenciatura	N	N;FEM;SG
ラベル	etiquetes	ラベル	etiqueta	N	N;FEM;PL
スピーカー	altaveus	スピーカー	altaveu	N	N;MASC;PL
スピーカー	parlants	スピーカー	parlant	N	N;PL
かおる	kaoru	かおる	kaoru		
軍	sergent	軍	sergent	N	N;MASC;SG
ドラッグ	arrossega	ドラッグ	arrossegar	V	V;IND;SG;3;PRS;FIN
欲望	desig	欲望	desig	N	N;MASC;SG
欲望	desitjos	欲望	desig	N	N;MASC;PL
ホルモン	hormona	ホルモン	hormonar	N	N;FEM;SG
ホルモン	hormones	ホルモン	hormone	N	N;FEM;PL
生理学	fisiologia	生理学	fisiologia	N	N;FEM;SG
スケッチ	esbossos	スケッチ	esbós	N	N;MASC;PL
スケッチ	esbós	スケッチ	esbós	N	N;MASC;SG
屋内	indoor	屋内	indoor	N	N;MASC;SG
匿名	anonymous	匿名	anonymou	N	N;MASC;PL
速い	ràpid	速い	ràpid	ADJ	ADJ;MASC;SG
飛騨	hynobius	飛騨	hynobiu		
行進	processó	行進	processó	N	N;FEM;SG
反	traïció	反	traïció	N	N;FEM;SG
部数	còpies	部数	còpia	N	N;FEM;PL
部数	exemplars	部数	exemplar	N	N;MASC;PL
トーン	matís	トーン	matís	N	N;MASC;SG
部署	departament	部署	departament	N	N;MASC;SG
ライム	calç	ライム	calç	N	N;FEM;SG
家庭	tutor	家庭	tutor	N	N;MASC;SG
家庭	preceptor	家庭	preceptor	N	N;MASC;SG
同性	homosexualitat	同性	homosexualitat	N	N;FEM;SG
トレイ	safata	トレイ	safata	N	N;FEM;SG
怖い	espantat	怖い	espantat	ADJ	ADJ;MASC;SG;V.PTCP
行進	març	行進	març	N	N
盆地	conca	盆地	conca	N	N;FEM;SG
奉仕	altruisme	奉仕	altruisme	N	N;MASC;SG
罰金	multes	罰金	multa	N	N;FEM;PL
ストリーム	fluxos	ストリーム	flux	N	N;MASC;PL
ストリーム	riera	ストリーム	riera	N	N;FEM;SG
馬鹿	idiota	馬鹿	idiota		
近所	veïns	近所	veí	N	N;MASC;PL
近所	barri	近所	barri	N	N;MASC;SG
近所	veí	近所	veí	N	N;MASC;SG
トロフィー	trofeu	トロフィー	trofeu	N	N;MASC;SG
トロフィー	trofeus	トロフィー	trofeu	N	N;MASC;PL
ペンギン	pingüins	ペンギン	pingeí	N	N;MASC;PL
ペンギン	pingüí	ペンギン	pingüí	N	N;MASC;SG
クレーン	grues	クレーン	grua	N	N;FEM;PL
クレーン	grua	クレーン	grua	N	N;FEM;SG
彫刻家	escultor	彫刻家	escultor	N	N;MASC;SG
フィルター	filtre	フィルター	filtre	N	N;MASC;SG
フィルター	filtres	フィルター	filtra	N	N;MASC;PL
ヘクタール	hectàrees	ヘクタール	hectàrea	N	N;FEM;PL
ヘクタール	hectàrea	ヘクタール	hectàrea	N	N;FEM;SG
給与	salari	給与	salari	N	N;MASC;SG
給与	sous	給与	sou	N	N;MASC;PL
給与	salaris	給与	salari	N	N;MASC;PL
給与	retribucions	給与	retribució	N	N;FEM;PL
給与	retribució	給与	retribució	N	N;FEM;SG
アトラクション	atracció	アトラクション	atracció	N	N;FEM;SG
アトラクション	atraccions	アトラクション	atracció	N	N;FEM;PL
ナース	infermera	ナース	infermera	N	N;FEM;SG
賃貸	arrendament	賃貸	arrendament	N	N;MASC;SG
変態	metamorfosi	変態	metamorfosi	N	N;FEM;SG
反転	inverteix	反転	invertir	V	V;IND;SG;3;PRS;FIN
反転	voltejar	反転	voltejar	V	V;NFIN
反転	inverteix	反転	invertir	V	V;IND;SG;3;PRS;FIN
反転	giren	反転	girar	V	V;IND;PL;3;PRS;FIN
祖国	pàtria	祖国	pàtria	N	N;FEM;SG
運ぶ	portar	運ぶ	portar	V	V;NFIN
コンサルティング	consulting	コンサルティング	consulting	N	N;MASC;SG
コンサルティング	consultoria	コンサルティング	consultoria	N	N;FEM;SG
マウンテン	muntanya	マウンテン	muntanya	N	N;FEM;SG
ストーム	tempesta	ストーム	tempesta	N	N;FEM;SG
たば	tabac	たば	tabac	N	N;MASC;SG
堤	terraplè	堤	terraplè	N	N;MASC;SG
名声	fama	名声	fama	N	N;FEM;SG
名声	fame	名声	fame	N	N;MASC;SG
クモ	aranya	クモ	aranya	N	N;FEM;SG
原点	origen	原点	origen	N	N;MASC;SG
断片	fragments	断片	fragment	N	N;MASC;PL
利点	avantatges	利点	avantatge	N	N;MASC;PL
利点	avantatge	利点	avantatge	N	N;MASC;SG
指針	orientacions	指針	orientació	N	N;FEM;PL
指針	directrius	指針	directriu	N	N;FEM;PL
破棄	descarta	破棄	descartar	V	V;IND;SG;3;PRS;FIN
おじさん	oncle	おじさん	oncle	N	N;MASC;SG
ランチ	dinar	ランチ	dinar	N	N;MASC;SG
ヤクザ	yakuza	ヤクザ	yakuza	N	N;FEM;SG
囚人	presos	囚人	pres	N	N;MASC;PL
囚人	presoners	囚人	presoner	N	N;MASC;PL
道徳	moralitat	道徳	moralitat	N	N;FEM;SG
泣き	ploren	泣く	plorar	V	V;IND;PL;3;PRS;FIN
泣き	plorar	泣く	plorar	V	V;NFIN
カジノ	casino	カジノ	casino	N	N;MASC;SG
いちご	maduixa	いちご	maduix	N	N;FEM;SG
いちご	maduixes	いちご	maduixa	N	N;FEM;PL
コイル	bobina	コイル	bobí	N	N;FEM;SG
主観	subjectivitat	主観	subjectivitat	N	N;FEM;SG
キログラム	quilograms	キログラム	quilogram	N	N;MASC;PL
キログラム	quilogram	キログラム	quilogram	N	N;MASC;SG
ゴミ	escombraries	ゴミ	escombraries	N	N;FEM;PL
事柄	matèria	事柄	matèria	N	N;FEM;SG
計算機	calculadora	計算機	calculadora	N	N;FEM;SG
ミサ	missa	ミサ	missa	N	N;FEM;SG
未亡	vídua	未亡	vídua	N	N;FEM;SG
未亡	vídua	未亡	vídua	N	N;FEM;SG
タブ	tabulacions	タブ	tabulació	N	N;FEM;PL
タブ	pestanyes	タブ	pestanya	N	N;FEM;PL
タブ	pestanya	タブ	pestanya	N	N;FEM;SG
薬学	farmàcia	薬学	farmàcia	N	N;FEM;SG
食材	ingredients	食材	ingredient	N	N;MASC;PL
食材	ingredient	食材	ingredient	N	N;MASC;SG
暗い	fosc	暗い	fosc	ADJ	ADJ;MASC;SG
風呂	banys	風呂	bany	N	N;MASC;PL
皇女	princeses	皇女	princès	N	N;FEM;PL
ピラミッド	piràmide	ピラミッド	piràmide	N	N;FEM;SG
ピラミッド	piràmides	ピラミッド	piràmida	N	N;FEM;PL
痛み	dolor	痛み	dolor	N	N;MASC;SG
プロフェッショナル	professionalitat	プロフェッショナル	professionalitat	N	N;FEM;SG
プロフェッショナル	professionals	プロフェッショナル	professional	N	N;PL
プロフェッショナル	professionals	プロフェッショナル	professional	N	N;PL
パンツ	pantalons	パンツ	pantaló	N	N;MASC;PL
エラー	error	エラー	error	N	N;MASC;SG
シリンダー	cilindre	シリンダー	cilindre	N	N;MASC;SG
シリンダー	cilindres	シリンダー	cilindre	N	N;MASC;PL
ノード	nodes	ノード	noda	N	N;MASC;PL
硫酸	sulfat	硫酸	sulfar	N	N;MASC;SG
呪文	encanteri	呪文	encanteri	N	N;MASC;SG
不具合	fallades	不具合	fallada	N	N;FEM;PL
不具合	errors	不具合	error	N	N;MASC;PL
不具合	bug	不具合	bug	N	N;MASC;SG
男	noi	男	noi	N	N;MASC;SG
男	nois	男	noi	N	N;MASC;PL
男	boys	男	boy	N	N;MASC;PL
面白い	interesant	面白い	interesar	ADJ	ADJ;SG
面白い	interessant	面白い	interessant	ADJ	ADJ;SG
丁寧	educat	丁寧	educat	ADJ	ADJ;MASC;SG;V.PTCP
驚異	meravelles	驚異	meravella	N	N;FEM;PL
派閥	facció	派閥	facció	N	N;FEM;SG
子音	consonants	子音	consonant	N	N;PL
子音	consonant	子音	consonar	N	N;SG
保護者	pares	保護者	pare	N	N;MASC;PL
指輪	anells	指輪	anell	N	N;MASC;PL
指輪	anelles	指輪	anella	N	N;FEM;PL
証明	certificat	証明	certificat	N	N;MASC;SG
末裔	descendents	末裔	descendent	N	N;PL
競泳	nedadors	競泳	nedador	N	N;MASC;PL
競泳	nedador	競泳	nedador	N	N;MASC;SG
競泳	natació	競泳	natació	N	N;FEM;SG
過半数	majoria	過半数	majoria	N	N;FEM;SG
経理	comptabilitat	経理	comptabilitat	N	N;FEM;SG
硫黄	sofre	硫黄	sofre	N	N;MASC;SG
卸売	engròs	卸売	engròs		
預金	estalvis	預金	estalvi	N	N;MASC;PL
預金	dipòsit	預金	dipòsit	N	N;MASC;SG
預金	dipòsits	預金	dipòsit	N	N;MASC;PL
ヘルメット	casc	ヘルメット	casc	N	N;MASC;SG
ヘルメット	cascs	ヘルメット	casc	N	N;MASC;PL
スパーク	espurna	スパーク	espurnar	N	N;FEM;SG
発作	convulsions	発作	convulsió	N	N;FEM;PL
穏やか	gentil	穏やか	gentil	ADJ	ADJ;SG
資本主義	capitalisme	資本主義	capitalisme	N	N;MASC;SG
意匠	disseny	意匠	disseny	N	N;MASC;SG
弾道	trajectòria	弾道	trajectòria	N	N;FEM;SG
ベット	apostes	ベット	aposta	N	N;FEM;PL
ベット	bette	ベット	bette	N	N;FEM;SG
スチール	acer	スチール	acer	N	N;MASC;SG
コスプレ	cosplay	コスプレ	cosplay	N	N;MASC
解像	resolucions	解像	resolució	N	N;FEM;PL
解像	resolució	解像	resolució	N	N;FEM;SG
支配	gestor	支配	gestor	N	N;MASC;SG
キッチン	cuina	キッチン	cuina	N	N;FEM;SG
レイプ	violació	レイプ	violació	N	N;FEM;SG
没収	confiscar	没収	confiscar	V	V;NFIN
真珠	perles	真珠	perla	N	N;FEM;PL
赤外線	infrarojos	赤外線	infraroig	N	N;MASC;PL
赤外線	infraroigs	赤外線	infraroig	N	N;MASC;PL
赤外線	infraroig	赤外線	infraroig	N	N;MASC;SG
スカート	faldilla	スカート	faldilla	N	N;FEM;SG
スカート	faldilles	スカート	faldilla	N	N;FEM;PL
音頭	ondo	音頭	ondo	N	N;MASC;SG
チャリティー	caritat	チャリティー	caritat	N	N;FEM;SG
ノリ	nori	ノリ	nori		
隕石	meteorit	隕石	meteorit	N	N;MASC;SG
岩石	roques	岩石	roca	N	N;FEM;PL
買う	compra	買う	comprar	V	V;IND;SG;3;PRS;FIN
買う	comprar	買う	comprar	V	V;NFIN
盗賊	bandit	盗賊	bandit	N	N;MASC;SG
盗賊	bandits	盗賊	bandit	N	N;MASC;PL
親戚	familiars	親戚	familiar	N	N;PL
親戚	parents	親戚	parent	N	N;MASC;PL
かご	cistell	かご	cistell	N	N;MASC;SG
かご	cistella	かご	cistella	N	N;FEM;SG
蝦夷	ezo	蝦夷	ezo		
絞り	obertura	絞り	obertura	N	N;FEM;SG
排水	drenatge	排水	drenatge	N	N;MASC;SG
プロトタイプ	prototips	プロトタイプ	prototip	N	N;MASC;PL
ウリ	meló	ウリ	meló		
ウリ	uli	ウリ	uli		
スローガン	consignes	スローガン	consigna	N	N;FEM;PL
湿地	aiguamolls	湿地	aiguamoll	N	N;MASC;PL
添付	adjuntant	添付	adjuntar	V	V;V.MSDR
ポーズ	postures	ポーズ	postura	N	N;FEM;PL
カルシウム	calci	カルシウム	calcar	N	N;MASC;SG
克服	superar	克服	superar	V	V;NFIN
フランチャイズ	franquícia	フランチャイズ	franquícia	N	N;FEM;SG
ボウリング	bitlles	ボウリング	bitlla	N	N;FEM;PL
ボウリング	bowling	ボウリング	bowling	N	N;MASC;SG
おもちゃ	joguines	おもちゃ	joguina	N	N;FEM;PL
ポピュラー	popular	ポピュラー	popular	ADJ	ADJ;SG
ポピュラー	populars	ポピュラー	popular	ADJ	ADJ;PL
鋼鉄	acer	鋼鉄	acer	N	N;MASC;SG
パンフレット	pamflet	パンフレット	pamflet	N	N;MASC;SG
パンフレット	fullets	パンフレット	fullet	N	N;MASC;PL
パンフレット	fulletons	パンフレット	fulletó	N	N;MASC;PL
パンフレット	opuscles	パンフレット	opuscle	N	N;MASC;PL
