que	at	que	at	CONJ	CONJ
verdadero	ekte	verdadero	ekte	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
verdadero	reelt	verdadero	reell	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
verdadero	ekte	verdadero	ekte	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
verdadero	sant	verdadero	sann	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
segundos	second	segundo	second	N;MASC;PL	N
margen	marg	margen	marg	N;SG	N;INDF;MASC;SG
margen	margin	margen	margin	N;SG	N;INDF;MASC;SG
cañón	cannon	cañón	cannon	N;MASC;SG	N;INDF;MASC;SG
cañón	kanon	cañón	kanon	N;MASC;SG	N;INDF;MASC;SG
cañón	canyon	cañón	canyon	N;MASC;SG	N;INDF;MASC;SG
cañón	tønne	cañón	tønne	N;MASC;SG	N;INDF;FEM;SG
religioso	religiøst	religioso	religiøs	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
religioso	religiøs	religioso	religiøs	ADJ;MASC;SG	ADJ;INDF;SG
net	net	net	net	N	N;INDF;MASC;SG
net	netto	net	netto	N	N;INDF;FEM;SG
zamora	zamora	zamora	zamora	N;FEM;SG	N;INDF;MASC;SG
columna	kolonnen	columna	kolonn	N;FEM;SG	N;DEF;MASC;SG
columna	kolonne	columna	kolonne	N;FEM;SG	N;INDF;MASC;SG
columna	søyle	columna	søyle	N;FEM;SG	N;INDF;MASC;SG
columna	ryggrad	columna	ryggrad	N;FEM;SG	N;INDF;MASC;SG
columna	ryggraden	columna	ryggrad	N;FEM;SG	N;DEF;MASC;SG
high	high	high	high	N	N
high	rus	high	rus	N	N;INDF;MASC;SG
high	høy	high	høy	N	N;INDF;MASC;SG
high	høyt	high	høyt	N	N;INDF;NEUT;SG
danza	dance	danza	dance	N;FEM;SG	N
danza	dans	danza	dans	N;FEM;SG	N;INDF;MASC;SG
danza	danser	danza	danse	N;FEM;SG	N;INDF;MASC;SG
danza	dans	danza	dans	N;FEM;SG	N;INDF;MASC;SG
danza	dancing	danza	dancing	N;FEM;SG	N;INDF;FEM;SG
danza	dansing	danza	dansing	N;FEM;SG	N;INDF;FEM;SG
veinte	tjue	veinte	tjue	NUM;PL	NUM;PL
desarrolla	utvikle	desarrollar	utvikle	V;IND;SG;3;PRS;FIN	V;NFIN
asunción	antakelse	asunción	antakels	N;FEM;SG	N;INDF;MASC;SG
asunción	asunción	asunción	asunción	N;FEM;SG	N;INDF;SG
fondos	bakgrunner	fondo	bakgrunne	N;MASC;PL	N;INDF;MASC;PL
fondos	fund	fondo	fund	N;MASC;PL	N
factores	faktorer	factor	faktor	N;MASC;PL	N;INDF;FEM;PL
barcos	skip	barco	skip	N;MASC;PL	N;INDF;NEUT;PL
barcos	båter	barco	båt	N;MASC;PL	N;INDF;MASC;PL
chica	jente	chica	jente	N;FEM;SG	N;INDF;FEM;SG
chica	jenta	chica	jente	N;FEM;SG	N;DEF;FEM;SG
precio	pris	precio	pris	N;MASC;SG	N;INDF;MASC;SG
precio	prissetting	precio	prissetting	N;MASC;SG	N;INDF;FEM;SG
pensamiento	tanke	pensamiento	tanke	N;MASC;SG	N;INDF;MASC;SG
pensamiento	tenking	pensamiento	tenking	N;MASC;SG	N;INDF;FEM;SG
pensamiento	tenkende	pensamiento	tenkende	N;MASC;SG	N;INDF;FEM;SG
pensamiento	tenkning	pensamiento	tenkning	N;MASC;SG	N;INDF;FEM;SG
leer	lese	leer	lese	V;NFIN	V;V.PTCP
leer	les	leer	lese	V;NFIN	V;IMP;FIN
declaración	erklæring	declaración	erklæring	N;FEM;SG	N;INDF;FEM;SG
declaración	uttalelse	declaración	uttalelse	N;FEM;SG	N;INDF;MASC;SG
declaración	utsagn	declaración	utsagn	N;FEM;SG	N;INDF;NEUT;SG
declaración	erklæring	declaración	erklæring	N;FEM;SG	N;INDF;FEM;SG
declaración	erklæringen	declaración	erklæring	N;FEM;SG	N;DEF;MASC;SG
deportistas	atleter	deportista	atleter	N;PL	N;INDF;FEM;PL
deportistas	idrettsfolk	deportista	idrettsfolk	N;PL	N;INDF;NEUT;PL
mala	vond	malo	vond	ADJ;FEM;SG	ADJ;INDF;SG
mala	dårlig	malo	dårlig	ADJ;FEM;SG	ADJ;INDF;NEUT;SG
mala	mala	malo	mal	ADJ;FEM;SG	ADJ;INDF;NEUT;SG;V.PTCP
asesinado	drept	asesinado	drepe	ADJ;MASC;SG;V.PTCP	ADJ;INDF;SG;V.PTCP
asesinado	drept	asesinado	drepe	ADJ;MASC;SG;V.PTCP	ADJ;INDF;SG;V.PTCP
argumento	plott	argumento	plott	N;MASC;SG	N;INDF;NEUT;SG
argumento	argumentet	argumento	argument	N;MASC;SG	N;DEF;NEUT;SG
argumento	argumentasjon	argumento	argumentasjon	N;MASC;SG	N;INDF;MASC;SG
portal	portal	portal	portal	N;MASC;SG	N;INDF;MASC;SG
portal	portalen	portal	portal	N;MASC;SG	N;DEF;MASC;SG
portal	gateway	portal	gateway	N;MASC;SG	N;INDF;MASC;SG
médicos	leger	médico	lege	N;MASC;PL	N;INDF;FEM;PL
médicos	doktorer	médico	doktor	N;MASC;PL	N;INDF;FEM;PL
médicos	legene	médico	lege	N;MASC;PL	N;DEF;FEM;PL
médicos	leger	médico	lege	N;MASC;PL	N;INDF;FEM;PL
sacerdote	presten	sacerdote	prest	N;MASC;SG	N;DEF;MASC;SG
sacerdote	priest	sacerdote	priast	N;MASC;SG	N;INDF;MASC;SG
sacerdote	prest	sacerdote	prest	N;MASC;SG	N;INDF;MASC;SG
night	night	night	night	N	N;INDF;NEUT;SG
night	kveld	night	kveld	N	N;INDF;MASC;SG
night	natt	night	natt	N	N;INDF;FEM;SG
buenas	flinke	buen	flink	ADJ;FEM;PL	ADJ;PL
cultivo	kulturen	cultivo	kultur	N;MASC;SG	N;DEF;MASC;SG
cultivo	kultur	cultivo	kultur	N;MASC;SG	N;INDF;MASC;SG
cultivo	dyrking	cultivo	dyrking	N;MASC;SG	N;INDF;FEM;SG
cultivo	avling	cultivo	avling	N;MASC;SG	N;INDF;FEM;SG
cultivo	beskjæring	cultivo	beskjæring	N;MASC;SG	N;INDF;FEM;SG
cultivo	beskjære	cultivo	beskjære	N;MASC;SG	N;INDF;FEM;SG
guion	filmmanus	guion	filmmanus	N;MASC;SG	N;INDF;MASC;SG
guion	manus	guion	manus	N;MASC;SG	N;INDF;NEUT;SG
regionales	regionale	regional	regional	ADJ;PL	ADJ;PL
rodrigo	rodrigo	rodrigo	rodrigo	N;MASC;SG	N;INDF;MASC;SG
arzobispo	erkebiskop	arzobispo	erkebiskop	N;MASC;SG	N;INDF;MASC;SG
mancha	mancha	mancha	manche	N;FEM;SG	N;INDF;MASC;SG
mancha	plett	mancha	plett	N;FEM;SG	N;INDF;MASC;SG
mancha	flekk	mancha	flekk	N;FEM;SG	N;INDF;MASC;SG
conocidas	kjente	conocido	kjent	ADJ;FEM;PL;V.PTCP	ADJ;PL
retirado	pensjonert	retirado	pensjonere	ADJ;MASC;SG;V.PTCP	ADJ;INDF;SG;V.PTCP
inteligencia	intelligence	inteligencia	intelligence	N;FEM;SG	N
inteligencia	intelligens	inteligencia	intelligens	N;FEM;SG	N;INDF;MASC;SG
inteligencia	etterretning	inteligencia	etterretning	N;FEM;SG	N;INDF;FEM;SG
inteligencia	intel	inteligencia	intel	N;FEM;SG	N;INDF;MASC;SG
envió	sendte	enviar	sende	V;IND;SG;3;PST;FIN	V;IND;PST;FIN
baile	dance	baile	dance	N;MASC;SG	N
baile	dans	baile	dans	N;MASC;SG	N;INDF;MASC;SG
baile	danser	baile	danse	N;MASC;SG	N;INDF;MASC;SG
baile	dans	baile	dans	N;MASC;SG	N;INDF;MASC;SG
baile	dancing	baile	dancing	N;MASC;SG	N;INDF;FEM;SG
baile	dansing	baile	dansing	N;MASC;SG	N;INDF;FEM;SG
viviendas	hjemmene	vivienda	hjemme	N;FEM;PL	N;DEF;MASC;PL
disney	disney	disney	disney	N;MASC;SG	N;INDF;MASC;SG
relevante	relevant	relevante	relevant	ADJ;SG	ADJ;INDF;NEUT;SG
paseo	ride	paseo	ride	N;MASC;SG	N;INDF;MASC;SG
paseo	ritt	paseo	ritt	N;MASC;SG	N;INDF;NEUT;SG
paseo	ridetur	paseo	ridetur	N;MASC;SG	N;INDF;MASC;SG
paseo	ri	paseo	ri	N;MASC;SG	N;INDF;NEUT;SG
paseo	paseo	paseo	paseo	N;MASC;SG	N;INDF;MASC;SG
paseo	gange	paseo	gange	N;MASC;SG	N;INDF;MASC;SG
paseo	spasertur	paseo	spasertur	N;MASC;SG	N;INDF;MASC;SG
paseo	walk	paseo	walk	N;MASC;SG	N;INDF;MASC;SG
albert	albert	albert	albert	N;SG	N;INDF;MASC;SG
menciona	omtaler	mencionar	omtale	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN
menciona	nevner	mencionar	nevne	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN
menciona	nevner	mencionar	nevne	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN
menciona	nevne	mencionar	nevne	V;IND;SG;3;PRS;FIN	V;NFIN
green	grønn	green	grønn	N;SG	N;INDF;MASC;SG
green	green	green	grenne	N;SG	N;DEF;MASC;SG
famosa	berømt	famoso	berømme	ADJ;FEM;SG	ADJ;INDF;SG
romero	romero	romero	romero	N;MASC;SG	N;INDF;MASC;SG
romero	rosemary	romero	rosemary	N;MASC;SG	N;INDF;MASC;SG
romero	rosmarin	romero	rosmarin	N;MASC;SG	N;INDF;MASC;SG
compañías	bedrifter	compañía	bedrift	N;FEM;PL	N;INDF;FEM;PL
compañías	selskaper	compañía	selskap	N;FEM;PL	N;INDF;MASC;PL
actuaciones	forestillinger	actuación	forestillinger	N;FEM;PL	N;INDF;FEM;PL
actuaciones	opptredener	actuación	opptreden	N;FEM;PL	N;INDF;FEM;PL
reciente	nylig	reciente	nylig	ADJ;SG	ADJ;INDF;NEUT;SG
intereses	interesser	interés	interesse	N;MASC;PL	N;INDF;FEM;PL
intereses	interessene	interés	interesse	N;MASC;PL	N;DEF;FEM;PL
senado	senatet	senado	senat	N;MASC;SG	N;DEF;NEUT;SG
senado	senat	senado	senat	N;MASC;SG	N;INDF;MASC;SG
johnson	johnson	johnson	johnson	N;MASC;SG	N;INDF;MASC;SG
edward	edvard	edward	edvard	N;MASC;SG	N;INDF;MASC;SG
edward	edward	edward	edward	N;MASC;SG	N;INDF;MASC;SG
vicepresidente	vice	vicepresidente	vice	N;MASC;SG	N
canarias	canarias	canario	canarias	N;FEM;PL	N
disputa	strides	disputa	strides	N;FEM;SG	N;INDF;MASC;SG
disputa	tvist	disputa	tvist	N;FEM;SG	N;INDF;MASC;SG
disputa	tvisten	disputa	tvist	N;FEM;SG	N;DEF;MASC;SG
ave	ave	ave	ave	N;FEM;SG	N;INDF;MASC;SG
ave	fugl	ave	fugl	N;FEM;SG	N;INDF;MASC;SG
ave	bird	ave	bird	N;FEM;SG	N
astronómicos	astronomiske	astronómico	astronomisk	ADJ;MASC;PL	ADJ;PL
post	post	post	post	N;MASC;SG	N;INDF;MASC;SG
post	innlegget	post	innlegg	N;MASC;SG	N;DEF;NEUT;SG
participaron	deltok	participar	delta	V;IND;PL;3;PST;FIN	V;IND;PST;FIN
globo	ballong	globo	ballong	N;MASC;SG	N;INDF;MASC;SG
globo	globe	globo	globe	N;MASC;SG	N;INDF;MASC;SG
rally	rally	rally	rally	N;MASC;SG	N;INDF;MASC;SG
detalles	opplysninger	detalle	opplysninger	N;MASC;PL	N;INDF;FEM;PL
detalles	details	detalle	details	N;MASC;PL	N
salto	jump	salto	jump	N;MASC;SG	N;INDF;MASC;SG
salto	hopp	salto	hopp	N;MASC;SG	N;INDF;NEUT;SG
salto	hoppe	salto	hoppe	N;MASC;SG	N;INDF;FEM;SG
salto	hopp	salto	hopp	N;MASC;SG	N;INDF;NEUT;SG
salto	salto	salto	salto	N;MASC;SG	N;INDF;NEUT;SG
salto	hopping	salto	hopping	N;MASC;SG	N;INDF;FEM;SG
salto	hopp	salto	hopp	N;MASC;SG	N;INDF;NEUT;SG
salto	hop	salto	hop	N;MASC;SG	N;INDF;MASC;SG
state	stat	state	stat	N	N;INDF;MASC;SG
state	staten	state	stat	N	N;DEF;MASC;SG
state	delstater	state	delstater	N	N;INDF;MASC;PL
state	tilstand	state	tilstand	N	N;INDF;MASC;SG
state	delstat	state	delstat	N	N;INDF;MASC;SG
marine	marinesoldat	marine	marinesoldat	N	N;INDF;MASC;SG
marine	marine	marine	marin	N	N;INDF;MASC;SG
bilbao	bilbao	bilbao	bilbao	N;MASC;SG	N;INDF;NEUT;SG
dictadura	diktatur	dictadura	diktatur	N;FEM;SG	N;INDF;NEUT;SG
academy	akademi	academy	akademi	N	N;INDF;NEUT;SG
academy	academy	academy	academy	N	N;INDF;MASC;SG
medina	medina	medina	medine	N;FEM;SG	N;DEF;FEM;SG
difusión	sending	difusión	sending	N;FEM;SG	N;INDF;FEM;SG
difusión	sendingen	difusión	sending	N;FEM;SG	N;DEF;MASC;SG
difusión	kringkasting	difusión	kringkasting	N;FEM;SG	N;INDF;FEM;SG
rio	river	rio	rive	N;MASC;SG	N;INDF;FEM;SG
rio	elv	rio	elv	N;MASC;SG	N;INDF;FEM;SG
ejecución	henrettelse	ejecución	henrettelse	N;FEM;SG	N;INDF;MASC;SG
ensayo	essay	ensayo	essay	N;MASC;SG	N;INDF;NEUT;SG
ensayo	test	ensayo	test	N;MASC;SG	N;INDF;MASC;SG
ensayo	testing	ensayo	testing	N;MASC;SG	N;INDF;FEM;SG
ensayo	øving	ensayo	øving	N;MASC;SG	N;INDF;FEM;SG
ensayo	rettssak	ensayo	rettssak	N;MASC;SG	N;INDF;FEM;SG
ensayo	prøving	ensayo	prøving	N;MASC;SG	N;INDF;FEM;SG
ensayo	rettergang	ensayo	rettergang	N;MASC;SG	N;INDF;MASC;SG
ensayo	test	ensayo	test	N;MASC;SG	N;INDF;MASC;SG
boston	boston	boston	boston	N;MASC;SG	N;INDF;NEUT;SG
reglas	regler	regla	regel	N;FEM;PL	N;INDF;FEM;PL
viernes	fredag	viernes	fredag	N	N;INDF;MASC;SG
viernes	fredager	viernes	fredag	N	N;INDF;MASC;SG
suerte	flaks	suerte	flaks	N;FEM;SG	N;INDF;MASC;SG
suerte	lucky	suerte	lucky	N;FEM;SG	N
suerte	flaks	suerte	flaks	N;FEM;SG	N;INDF;MASC;SG
suerte	hell	suerte	hell	N;FEM;SG	N;INDF;MASC;SG
golfo	bukt	golfo	bukt	N;MASC;SG	N;INDF;FEM;SG
nobles	adelsmenn	noble	adelsmann	N;PL	N;INDF;MASC;PL
augusto	augusto	augusto	augusto	N;MASC;SG	N;INDF;MASC;SG
augusto	augustus	augusto	augustus	N;MASC;SG	N;INDF;MASC;SG
radical	radikal	radical	radikal	ADJ;SG	ADJ;INDF;SG
radical	radikalt	radical	radikal	ADJ;SG	ADJ;INDF;NEUT;SG
tratar	prøv	tratar	prøve	V;NFIN	V;IMP;FIN
tratar	prøve	tratar	prøve	V;NFIN	V;NFIN
tratar	behandle	tratar	behandle	V;NFIN	V;IMP;NFIN
yucatán	yucatán	yucatán	yucatán	N;MASC;SG	N
establecido	etablert	establecido	etablere	ADJ;MASC;SG;V.PTCP	ADJ;INDF;NEUT;SG;V.PTCP
establecido	fastslått	establecido	fastslå	ADJ;MASC;SG;V.PTCP	ADJ;INDF;SG;V.PTCP
mandato	mandat	mandato	mandat	N;MASC;SG	N;INDF;NEUT;SG
trenes	togene	tren	tog	N;MASC;PL	N;DEF;FEM;PL
feria	fair	feria	fair	N;FEM;SG	N;INDF;MASC;SG
comida	mat	comida	mat	N;FEM;SG	N;INDF;MASC;SG
apellido	etternavn	apellido	etternavn	N;MASC;SG	N;INDF;NEUT;SG
etapas	stadier	etapa	stadium	N;FEM;PL	N;INDF;FEM;PL
seguro	trygt	seguro	trygg	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
seguro	trygg	seguro	trygg	ADJ;MASC;SG	ADJ;INDF;SG
seguro	javisst	seguro	javisst	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
seguro	sikker	seguro	sikker	ADJ;MASC;SG	ADJ;INDF;SG
seguro	sikker	seguro	sikker	ADJ;MASC;SG	ADJ;INDF;SG
fotos	fotografiene	foto	fotografi	N;FEM;PL	N;DEF;FEM;PL
fotos	fotografier	foto	fotografi	N;FEM;PL	N;INDF;FEM;PL
fotos	bilder	foto	bilder	N;FEM;PL	N;INDF;FEM;PL
fotos	fotografier	foto	fotografi	N;FEM;PL	N;INDF;FEM;PL
fotos	bilder	foto	bilder	N;FEM;PL	N;INDF;FEM;PL
amistad	vennskap	amistad	vennskap	N;FEM;SG	N;INDF;NEUT;SG
extranjeros	romvesener	extranjero	romvesen	N;MASC;PL	N;INDF;FEM;PL
artillería	ordnance	artillería	ordnance	N;FEM;SG	N;INDF;SG
artillería	artilleri	artillería	artilleri	N;FEM;SG	N;INDF;NEUT;SG
artillería	artilleriet	artillería	artillerium	N;FEM;SG	N;DEF;NEUT;SG
concentración	konsentrasjon	concentración	konsentrasjon	N;FEM;SG	N;INDF;MASC;SG
concentración	fokus	concentración	fokus	N;FEM;SG	N;INDF;NEUT;SG
máquina	maskin	máquina	maskin	N;FEM;SG	N;INDF;FEM;SG
lagos	sjøer	lago	sjø	N;MASC;PL	N;INDF;FEM;PL
lagos	innsjøer	lago	innsjø	N;MASC;PL	N;INDF;FEM;PL
hot	hot	hot	hot	N	N;INDF;NEUT;SG
fruto	frukt	fruto	frukt	N;MASC;SG	N;INDF;FEM;SG
manual	manuell	manual	manuell	ADJ;SG	ADJ;INDF;SG
coche	bil	coche	bil	N;MASC;SG	N;INDF;MASC;SG
bernardo	bernard	bernardo	bernard	N;MASC;SG	N;INDF;MASC;SG
bernardo	bernhard	bernardo	bernhard	N;MASC;SG	N;INDF;MASC;SG
bernardo	bernardo	bernardo	bernardo	N;MASC;SG	N;INDF;MASC;SG
brasileño	brasiliansk	brasileño	brasiliansk	N;MASC;SG	N;INDF;MASC;SG
ceremonia	seremoni	ceremonia	seremoni	N;FEM;SG	N;INDF;MASC;SG
conflictos	konflikter	conflicto	konflikter	N;MASC;PL	N;INDF;FEM;PL
pregunta	spørsmål	pregunta	spørsmål	N;FEM;SG	N;INDF;NEUT;SG
pregunta	spørsmålet	pregunta	spørsmål	N;FEM;SG	N;DEF;NEUT;SG
pregunta	ask	pregunta	ask	N;FEM;SG	N;INDF;MASC;SG
drama	drama	drama	drama	N;MASC;SG	N;INDF;NEUT;SG
drama	dramatikk	drama	dramatikk	N;MASC;SG	N;INDF;MASC;SG
juez	judge	juez	judge	N;SG	N;INDF;MASC;SG
familiares	slektninger	familiar	slektning	N;MASC;PL	N;INDF;MASC;PL
patrón	mønster	patrón	mønster	N;MASC;SG	N;INDF;NEUT;SG
patrón	skipper	patrón	skippe	N;MASC;SG	N;INDF;MASC;SG
patrón	skipperen	patrón	skipper	N;MASC;SG	N;DEF;MASC;SG
requiere	krever	requerir	kreve	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN
requiere	krev	requerir	krevje	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN
requiere	krever	requerir	kreve	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN
taylor	taylor	taylor	taylor	N;SG	N;INDF;MASC;SG
sexo	kjønn	sexo	kjønn	N;MASC;SG	N;INDF;NEUT;SG
sexo	sex	sexo	sex	N;MASC;SG	N;INDF;MASC;SG
celebración	feiring	celebración	feiring	N;FEM;SG	N;INDF;FEM;SG
mínimo	minimal	mínimo	minimal	ADJ;MASC;SG	ADJ;INDF;SG
mínimo	minimalt	mínimo	minimal	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
macdonald	macdonald	macdonald	macdonald	ADJ;SG	ADJ;INDF;SG
abarca	dekker	abarcar	dekke	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN
literaria	litterær	literario	litterær	ADJ;FEM;SG	ADJ;INDF;SG
milán	milan	milán	milan	N;MASC;SG	N;INDF;MASC;SG
milán	milano	milán	milano	N;MASC;SG	N;INDF;MASC;SG
descenso	avslå	descenso	avslå	N;MASC;SG	N;INDF;MASC;SG
descenso	nedgang	descenso	nedgang	N;MASC;SG	N;INDF;MASC;SG
descenso	reduser	descenso	redus	N;MASC;SG	N;INDF;FEM;SG
descenso	minsk	descenso	minsk	N;MASC;SG	N;INDF;MASC;SG
descenso	nedgang	descenso	nedgang	N;MASC;SG	N;INDF;MASC;SG
descenso	nedstigning	descenso	nedstigning	N;MASC;SG	N;INDF;FEM;SG
descenso	nedstigningen	descenso	nedstigning	N;MASC;SG	N;DEF;MASC;SG
viajes	reiser	viaje	reise	N;MASC;PL	N;INDF;FEM;PL
viajes	reiser	viaje	reise	N;MASC;PL	N;INDF;FEM;PL
viajes	tripper	viaje	trippe	N;MASC;PL	N;INDF;FEM;PL
viajes	turer	viaje	ture	N;MASC;PL	N;INDF;MASC;PL
viajes	turene	viaje	tur	N;MASC;PL	N;DEF;FEM;PL
bloqueo	lock	bloqueo	lock	N;MASC;SG	N
bloqueo	lås	bloqueo	lås	N;MASC;SG	N;INDF;MASC;SG
bloqueo	sluse	bloqueo	sluse	N;MASC;SG	N;INDF;FEM;SG
bloqueo	blokaden	bloqueo	blokade	N;MASC;SG	N;DEF;MASC;SG
bloqueo	blokade	bloqueo	blokade	N;MASC;SG	N;INDF;MASC;SG
bloqueo	blokkering	bloqueo	blokkering	N;MASC;SG	N;INDF;FEM;SG
bloqueo	blokkering	bloqueo	blokkering	N;MASC;SG	N;INDF;FEM;SG
bloqueo	blokk	bloqueo	blokk	N;MASC;SG	N;INDF;FEM;SG
empleados	medarbeider	empleado	medarbeide	N;MASC;PL	N;INDF;NEUT;PL
batallas	slagene	batalla	slag	N;FEM;PL	N;DEF;FEM;PL
batallas	kamper	batalla	kamp	N;FEM;PL	N;INDF;FEM;PL
demanda	etterspørsel	demanda	etterspørsel	N;FEM;SG	N;INDF;FEM;SG
demanda	søksmål	demanda	søksmål	N;FEM;SG	N;INDF;NEUT;SG
agrupación	gruppering	agrupación	gruppering	N;FEM;SG	N;INDF;FEM;SG
fenómeno	frik	fenómeno	frik	N;MASC;SG	N;INDF;MASC;SG
fenómeno	freak	fenómeno	freak	N;MASC;SG	N;INDF;MASC;SG
fenómeno	fenomen	fenómeno	fenomen	N;MASC;SG	N;INDF;NEUT;SG
fenómeno	fenomenet	fenómeno	fenomen	N;MASC;SG	N;DEF;NEUT;SG
fenómeno	fenomen	fenómeno	fenomen	N;MASC;SG	N;INDF;NEUT;SG
continuar	fortsetter	continuar	fortsetter	V;NFIN	V;IND;PRS;FIN
paredes	murer	pared	mure	N;FEM;PL	N;INDF;FEM;PL
paredes	vegger	pared	vegg	N;FEM;PL	N;INDF;MASC;PL
muñoz	muñoz	muñoz	muñoz	N;MASC;SG	N;INDF;MASC;SG
muñoz	munoz	muñoz	munoz	N;MASC;SG	N;INDF;MASC;SG
empleo	jobs	empleo	jobs	N;MASC;SG	N;INDF;MASC;SG
empleo	arbeidsplasser	empleo	arbeidsplasse	N;MASC;SG	N;INDF;NEUT;SG
empleo	jobben	empleo	jobb	N;MASC;SG	N;DEF;MASC;SG
empleo	job	empleo	job	N;MASC;SG	N;INDF;SG
empleo	jobb	empleo	jobb	N;MASC;SG	N;INDF;MASC;SG
empleo	sysselsetting	empleo	sysselsetting	N;MASC;SG	N;INDF;FEM;SG
confederación	confederation	confederación	confederation	N;FEM;SG	N;INDF;MASC;SG
cabezas	heads	cabeza	heads	N;FEM;PL	N
cabezas	hodene	cabeza	hode	N;FEM;PL	N;DEF;FEM;PL
misuri	missouri	misuri	missouri	N;MASC;SG	N;INDF;MASC;SG
continúa	fortsetter	continuar	fortsetter	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN
aniversario	bryllupsdag	aniversario	bryllupsdag	N;MASC;SG	N;INDF;MASC;SG
aniversario	jubileet	aniversario	jubileum	N;MASC;SG	N;DEF;NEUT;SG
aniversario	jubileum	aniversario	jubileum	N;MASC;SG	N;INDF;NEUT;SG
niña	jente	niña	jente	N;FEM;SG	N;INDF;FEM;SG
niña	jenta	niña	jente	N;FEM;SG	N;DEF;FEM;SG
niña	child	niña	child	N;FEM;SG	N
niña	barnet	niña	barn	N;FEM;SG	N;DEF;NEUT;SG
terremoto	jordskjelv	terremoto	jordskjelv	N;MASC;SG	N;INDF;NEUT;SG
casco	hjelm	casco	hjelm	N;MASC;SG	N;INDF;MASC;SG
casco	hull	casco	hull	N;MASC;SG	N;INDF;NEUT;SG
casco	skrog	casco	skrog	N;MASC;SG	N;INDF;NEUT;SG
factor	factor	factor	factor	N;MASC;SG	N;INDF;MASC;SG
factor	faktor	factor	faktor	N;MASC;SG	N;INDF;MASC;SG
hollywood	hollywood	hollywood	hollywood	N;MASC;SG	N;INDF;MASC;SG
suma	sum	suma	sum	N;FEM;SG	N;INDF;MASC;SG
suma	summen	suma	sum	N;FEM;SG	N;DEF;MASC;SG
oxford	oxford	oxford	oxford	N;MASC;SG	N;INDF;NEUT;SG
deseo	ønsker	desear	ønske	V;IND;SG;1;PRS;FIN	V;IND;PRS;FIN
ejemplares	eksemplarer	ejemplar	eksemplare	N;MASC;PL	N;INDF;FEM;PL
ejemplares	eksemplarer	ejemplar	eksemplare	N;MASC;PL	N;INDF;FEM;PL
gonzalo	gonzalo	gonzalo	gonzalo	N;MASC;SG	N;INDF;MASC;SG
buque	fartøy	buque	fartøy	N;MASC;SG	N;INDF;NEUT;SG
buque	skipet	buque	skip	N;MASC;SG	N;DEF;NEUT;SG
diciendo	sier	decir	seie	V;V.MSDR	V;IND;PRS;FIN
ausencia	fravær	ausencia	fravær	N;FEM;SG	N;INDF;MASC;SG
lanza	lanse	lanza	lanse	N;FEM;SG	N;INDF;MASC;SG
lanza	lance	lanza	lance	N;FEM;SG	N;INDF;MASC;SG
lanza	spydet	lanza	spyde	N;FEM;SG	N;DEF;NEUT;SG
lanza	spyd	lanza	spyde	N;FEM;SG	N;INDF;NEUT;SG
wheeler	wheeler	wheeler	wheeler	N;SG	N;INDF;MASC;SG
coalición	koalisjon	coalición	koalisjon	N;FEM;SG	N;INDF;MASC;SG
coalición	koalisjonen	coalición	koalisjon	N;FEM;SG	N;DEF;MASC;SG
naves	skip	nave	skip	N;FEM;PL	N;INDF;NEUT;PL
realización	realisering	realización	realisering	N;FEM;SG	N;INDF;FEM;SG
interna	intern	interno	intern	ADJ;FEM;SG	ADJ;INDF;SG
interna	internt	interno	intern	ADJ;FEM;SG	ADJ;INDF;NEUT;SG
personalidad	personlighet	personalidad	personlighet	N;FEM;SG	N;INDF;FEM;SG
totalidad	helhet	totalidad	helh	N;FEM;SG	N;INDF;SG
flor	blossom	flor	blossom	N;FEM;SG	N;INDF;MASC;SG
flor	flor	flor	flor	N;FEM;SG	N;INDF;MASC;SG
flor	blomst	flor	bloms	N;FEM;SG	N;INDF;MASC;SG
flor	flower	flor	flower	N;FEM;SG	N;INDF;NEUT;SG
jugando	spiller	jugar	spille	V;V.MSDR	V;IND;PRS;FIN
alas	vingene	ala	ving	N;FEM;PL	N;DEF;MASC;PL
alas	wings	ala	wings	N;FEM;PL	N
jardines	hagene	jardín	hag	N;MASC;PL	N;DEF;FEM;PL
jardines	hager	jardín	hager	N;MASC;PL	N;INDF;NEUT;PL
muro	vegg	muro	vegg	N;MASC;SG	N;INDF;MASC;SG
muro	mur	muro	mur	N;MASC;SG	N;INDF;MASC;SG
grados	karakterene	grado	karaktere	N;MASC;PL	N;DEF;MASC;PL
grados	grader	grado	grad	N;MASC;PL	N;INDF;FEM;PL
