על	despre	על	despre	ADP	ADP;ACC
לתרגם	traduce	רתגם	traduce	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
חירום	urgenta	חירום	urgent	N;MASC;SG	N;DEF;FEM;SG
חירום	urgenta	חירום	urgent	N;MASC;SG	N;DEF;FEM;SG
מעורבות	angajament	מעורבות	angajament	N;FEM;SG	N;INDF;MASC;SG
מעורבות	logodna	מעורבות	logodnă	N;FEM;SG	N;DEF;FEM;SG
מעורבות	logodna	מעורבות	logodnă	N;FEM;SG	N;DEF;FEM;SG
מעורבות	angajamentul	מעורבות	angajament	N;FEM;SG	N;DEF;MASC;SG
מעורבות	implicare	מעורבות	implicare	N;FEM;SG	N;INDF;FEM;SG
מעורבות	implicarea	מעורבות	implicare	N;FEM;SG	N;DEF;FEM;SG
גרעין	nucleara	גרעין	nucleară	N;MASC;SG	N;DEF;FEM;SG
גרעין	nucleara	גרעין	nucleară	N;MASC;SG	N;DEF;FEM;SG
גרעין	nucleu	גרעין	nucleu	N;MASC;SG	N;INDF;MASC;SG
קומות	podele	קומה	podea	N;FEM;PL	N;INDF;FEM;PL
קומות	etaje	קומה	etaj	N;FEM;PL	N;INDF;FEM;PL
ציורים	desene	ציור	desen	N;MASC;PL	N;INDF;FEM;PL
ציורים	desenele	ציור	desen	N;MASC;PL	N;DEF;FEM;PL
ציורים	tablouri	ציור	tablou	N;MASC;PL	N;INDF;FEM;PL
ציורים	picturi	ציור	pictură	N;MASC;PL	N;INDF;FEM;PL
הזדמנות	sansa	הזדמנות	sansa	N;FEM;SG	N;DEF;FEM;SG
הזדמנות	sansa	הזדמנות	sansa	N;FEM;SG	N;DEF;FEM;SG
הזדמנות	oportunitatea	הזדמנות	oportunitate	N;FEM;SG	N;DEF;FEM;SG
הזדמנות	ocazie	הזדמנות	ocazie	N;FEM;SG	N;INDF;FEM;SG
הזדמנות	oportunitate	הזדמנות	oportunitate	N;FEM;SG	N;INDF;FEM;SG
התקדמות	progresul	התקדמות	progres	N;FEM;SG	N;DEF;MASC;SG
התקדמות	progres	התקדמות	progres	N;FEM;SG	N;INDF;MASC;SG
התקדמות	progress	התקדמות	progress	N;FEM;SG	N;INDF;MASC;SG
פילוסופיה	filozofia	פילוסופיה	filozofie	N	N;DEF;FEM;SG
פילוסופיה	filosofie	פילוסופיה	filosofie	N	N;INDF;FEM;SG
פילוסופיה	filozofie	פילוסופיה	filozofie	N	N;INDF;FEM;SG
פילוסופיה	filosofia	פילוסופיה	filosofie	N	N;DEF;FEM;SG
פרחים	florile	פרח	floare	N;MASC;PL	N;DEF;FEM;PL
פרחים	flori	פרח	floare	N;MASC;PL	N;INDF;FEM;PL
המקורות	originile	המקורה	origine	N;FEM;PL	N;DEF;FEM;PL
המקורות	origini	המקורה	origine	N;FEM;PL	N;INDF;FEM;PL
מסה	liturghie	מסה	liturghie	N;FEM;SG	N;INDF;FEM;SG
מסה	mass	מסה	mass	N;FEM;SG	N
מסה	masa	מסה	masă	N;FEM;SG	N;DEF;FEM;SG
מסה	masa	מסה	masă	N;FEM;SG	N;DEF;FEM;SG
רצוי	dorit	None	dorit	ADJ;MASC;SG	ADJ;INDF;MASC;SG
לסיים	termina	סיים	termina	V;NFIN;ACT	V;IND;SG;3;IPFV;FIN
לסיים	finalizeaza	סיים	finalizează	V;NFIN;ACT	V;IND;SG;3;IPFV;FIN
שולחן	tabelul	שולחן	tabel	N;MASC;SG	N;DEF;MASC;SG
שולחן	masa	שולחן	masă	N;MASC;SG	N;DEF;FEM;SG
שולחן	masa	שולחן	masă	N;MASC;SG	N;DEF;FEM;SG
שולחן	tabel	שולחן	tabel	N;MASC;SG	N;INDF;MASC;SG
ארכיון	arhiva	ארכיון	arhivă	N;MASC;SG	N;DEF;FEM;SG
ארכיון	arhiva	ארכיון	arhivă	N;MASC;SG	N;DEF;FEM;SG
ארכיון	arhiva	ארכיון	arhivă	N;MASC;SG	N;DEF;FEM;SG
ארכיון	arhiva	ארכיון	arhivă	N;MASC;SG	N;DEF;FEM;SG
חלקה	lina	חלקה	lină	N;FEM;SG	N;DEF;FEM;SG
חלקה	neteda	חלקה	neteda	N;FEM;SG	N;DEF;FEM;SG
גלריה	galerie	גלריה	galerie	N;FEM;SG	N;INDF;FEM;SG
גלריה	galeria	גלריה	galerie	N;FEM;SG	N;DEF;FEM;SG
גלריה	galleria	גלריה	gallerie	N;FEM;SG	N;DEF;FEM;SG
צבעים	culori	צבע	culoare	N;MASC;PL	N;INDF;FEM;PL
צבעים	culori	צבע	culoare	N;MASC;PL	N;INDF;FEM;PL
צבעים	culorile	צבע	culoare	N;MASC;PL	N;DEF;FEM;PL
שיקול	considerare	שיקול	considerare	N;MASC;SG	N;INDF;FEM;SG
חיובי	pozitiv	חיובי	pozitiv	ADJ;MASC;SG	ADJ;INDF;MASC;SG
חיובי	pozitiva	חיובי	pozitivă	ADJ;MASC;SG	ADJ;DEF;FEM;SG
חיובי	afirmativ	חיובי	afirmativ	ADJ;MASC;SG	ADJ;INDF;MASC;SG
מערכה	actul	מערכה	act	N;FEM;SG	N;DEF;MASC;SG
מערכה	act	מערכה	act	N;FEM;SG	N;INDF;MASC;SG
ועדה	comitetul	ועדה	comitet	N;FEM;SG	N;DEF;MASC;SG
ועדה	comitet	ועדה	comitet	N;FEM;SG	N;INDF;MASC;SG
שכונות	cartierele	שכונה	cartier	N;FEM;PL	N;DEF;FEM;PL
שכונות	cartiere	שכונה	cartier	N;FEM;PL	N;INDF;FEM;PL
שכונות	cartierele	שכונה	cartier	N;FEM;PL	N;DEF;FEM;PL
שכונות	cartiere	שכונה	cartier	N;FEM;PL	N;INDF;FEM;PL
תפילה	rugaciune	תפילה	rugaciune	N;FEM;SG	N;INDF;FEM;SG
תפילה	rugaciunea	תפילה	rugaciune	N;FEM;SG	N;DEF;FEM;SG
תפילה	rugaciunea	תפילה	rugaciune	N;FEM;SG	N;DEF;FEM;SG
תפילה	rugaciune	תפילה	rugaciune	N;FEM;SG	N;INDF;FEM;SG
הנוסעים	pasageri	הנוסע	pasager	N	N;INDF;MASC;PL
הנוסעים	pasagerii	הנוסע	pasager	N	N;DEF;MASC;PL
מונחים	termenii	מונח	termen	N;MASC;PL	N;DEF;MASC;PL
מונחים	termeni	מונח	termen	N;MASC;PL	N;INDF;MASC;PL
חקירה	interogatoriul	חקירה	interogatoriu	N;FEM;SG	N;DEF;MASC;SG
חקירה	interogare	חקירה	interogare	N;FEM;SG	N;INDF;FEM;SG
חקירה	interogatoriu	חקירה	interogatoriu	N;FEM;SG	N;INDF;MASC;SG
חקירה	ancheta	חקירה	anchetă	N;FEM;SG	N;DEF;FEM;SG
חקירה	ancheta	חקירה	anchetă	N;FEM;SG	N;DEF;FEM;SG
חקירה	investigatie	חקירה	investigatie	N;FEM;SG	N;INDF;FEM;SG
חקירה	ancheta	חקירה	anchetă	N;FEM;SG	N;DEF;FEM;SG
חקירה	ancheta	חקירה	anchetă	N;FEM;SG	N;DEF;FEM;SG
פוליטיקה	politica	פוליטיקה	politică	N;FEM;SG	N;DEF;FEM;SG
פוליטיקה	politica	פוליטיקה	politică	N;FEM;SG	N;DEF;FEM;SG
מדד	indexul	מדד	index	N;MASC;SG	N;DEF;MASC;SG
מדד	indicele	מדד	indice	N;MASC;SG	N;DEF;MASC;SG
ממצאים	constatari	ממצא	constatar	N;MASC;PL	N;INDF;FEM;PL
ממצאים	constatarile	ממצא	constatare	N;MASC;PL	N;DEF;FEM;PL
מומחה	specialist	מומחה	specialist	N;MASC;SG	N;INDF;MASC;SG
מומחה	specialistul	מומחה	specialist	N;MASC;SG	N;DEF;MASC;SG
מומחה	expertul	מומחה	expert	N;MASC;SG	N;DEF;MASC;SG
מומחה	experta	מומחה	experta	N;MASC;SG	N;DEF;FEM;SG
מומחה	expert	מומחה	expert	N;MASC;SG	N;INDF;MASC;SG
סיכון	riscul	סיכון	risc	N;MASC;SG	N;DEF;MASC;SG
סיכון	risc	סיכון	risc	N;MASC;SG	N;INDF;MASC;SG
נוח	confortabila	נוח	confortabil	ADJ;MASC;SG	ADJ;DEF;FEM;SG
איטלקים	italienii	איטלקי	italian	N;MASC;PL	N;DEF;MASC;PL
מסורתי	traditional	מסורתי	traditional	ADJ;MASC;SG	ADJ;INDF;MASC;SG
מסורתי	traditional	מסורתי	traditional	ADJ;MASC;SG	ADJ;INDF;MASC;SG
מסורתי	traditional	מסורתי	traditional	ADJ;MASC;SG	ADJ;INDF;MASC;SG
מסורתי	traditionala	מסורתי	traditional	ADJ;MASC;SG	ADJ;DEF;FEM;SG
מודרני	moderna	מודרני	moderna	ADJ;MASC;SG	ADJ;DEF;FEM;SG
מודרני	modern	מודרני	modern	ADJ;MASC;SG	ADJ;INDF;MASC;SG
מודרני	moderna	מודרני	moderna	ADJ;MASC;SG	ADJ;DEF;FEM;SG
אלמנטים	elemente	אלמנט	element	N;MASC;PL	N;INDF;FEM;PL
נאסר	interzise	נאסר	interzice	V;MASC;SG;3;PST;MID	V;IND;SG;3;PST;FIN
לבנה	albi	לבן	alb		
תחומים	arii	תחום	arie	N;MASC;PL	N;INDF;FEM;PL
תחומים	domenii	תחום	domeniu	N;MASC;PL	N;INDF;FEM;PL
תחומים	zonele	תחום	zonă	N;MASC;PL	N;DEF;FEM;PL
תחומים	zone	תחום	zonă	N;MASC;PL	N;INDF;FEM;PL
תרבותי	cultural	תרבותי	cultural	ADJ;MASC;SG	ADJ;INDF;MASC;SG
תרבותי	cultivat	תרבותי	cultivat	ADJ;MASC;SG	ADJ;INDF;MASC;SG
פוליטיות	politice	פוליטי	politic	ADJ;FEM;PL	ADJ;INDF;FEM;PL
חלונות	ferestre	חלון	fereastră	N;MASC;PL	N;INDF;FEM;PL
חלונות	geamuri	חלון	geam	N;MASC;PL	N;INDF;FEM;PL
חלונות	ferestrele	חלון	fereastră	N;MASC;PL	N;DEF;FEM;PL
מקבלת	primind	קיבל	primi	V;FEM;SG;V.PTCP;ACT	V;V.MSDR
מתמטיקה	matematica	מתמטיקה	matematică	N;FEM;SG	N;DEF;FEM;SG
מתמטיקה	matematica	מתמטיקה	matematică	N;FEM;SG	N;DEF;FEM;SG
מתמטיקה	matematica	מתמטיקה	matematică	N;FEM;SG	N;DEF;FEM;SG
מתמטיקה	matematica	מתמטיקה	matematică	N;FEM;SG	N;DEF;FEM;SG
מתמטיקה	matematica	מתמטיקה	matematică	N;FEM;SG	N;DEF;FEM;SG
סמלים	simbolurile	סמל	simbol	N;MASC;PL	N;DEF;FEM;PL
סמלים	simboluri	סמל	simbol	N;MASC;PL	N;INDF;FEM;PL
סמלים	pictograme	סמל	pictogram	N;MASC;PL	N;INDF;FEM;PL
סמלים	icoane	סמל	icon	N;MASC;PL	N;INDF;FEM;PL
מדיה	presa	מדיה	presă	N;MASC;SG	N;DEF;FEM;SG
מדיה	media	מדיה	medie	N;MASC;SG	N;DEF;FEM;SG
מדיה	presa	מדיה	presă	N;MASC;SG	N;DEF;FEM;SG
מדיה	medium	מדיה	medium	N;MASC;SG	N;INDF;MASC;SG
מדיה	medie	מדיה	medie	N;MASC;SG	N;INDF;FEM;SG
רשימות	note	רשימה	notă	N;FEM;PL	N;INDF;FEM;PL
רשימות	liste	רשימה	listă	N;FEM;PL	N;INDF;FEM;PL
רשימות	listele	רשימה	listă	N;FEM;PL	N;DEF;FEM;PL
אימון	antrenament	אימון	antrenament	N;MASC;SG	N;INDF;MASC;SG
אימון	practica	אימון	practică	N;MASC;SG	N;DEF;FEM;SG
אימון	practica	אימון	practică	N;MASC;SG	N;DEF;FEM;SG
אימון	antrenament	אימון	antrenament	N;MASC;SG	N;INDF;MASC;SG
אימון	pregatire	אימון	pregatire	N;MASC;SG	N;INDF;FEM;SG
אימון	formare	אימון	formare	N;MASC;SG	N;INDF;FEM;SG
טלפון	telefon	טלפון	telefon	N;MASC;SG	N;INDF;MASC;SG
טלפון	telefonul	טלפון	telefon	N;MASC;SG	N;DEF;MASC;SG
טלפון	telefon	טלפון	telefon	N;MASC;SG	N;INDF;MASC;SG
הוצאות	cheltuieli	הוצאה	cheltuială	N;FEM;PL	N;INDF;FEM;PL
הוצאות	cheltuielile	הוצאה	cheltuială	N;FEM;PL	N;DEF;FEM;PL
הוצאות	cheltuieli	הוצאה	cheltuială	N;FEM;PL	N;INDF;FEM;PL
נטל	balast	נטל	balast	N;MASC;SG	N;INDF;MASC;SG
נטל	povara	נטל	povară	N;MASC;SG	N;DEF;FEM;SG
נטל	povara	נטל	povară	N;MASC;SG	N;DEF;FEM;SG
כרטיס	tichet	כרטיס	tichet	N;MASC;SG	N;INDF;MASC;SG
כרטיס	bilet	כרטיס	bilet	N;MASC;SG	N;INDF;MASC;SG
כרטיס	biletul	כרטיס	bilet	N;MASC;SG	N;DEF;MASC;SG
כרטיס	cardul	כרטיס	card	N;MASC;SG	N;DEF;MASC;SG
כרטיס	card	כרטיס	card	N;MASC;SG	N;INDF;MASC;SG
מחודשת	reinnoit	מחודש	reinnoi	ADJ;FEM;SG	ADJ;INDF;MASC;SG
מחודשת	reinnoita	מחודש	reinnoita	ADJ;FEM;SG	ADJ;DEF;FEM;SG
אלפים	mii	אלפים	mie	NUM;MASC;PL	NUM;INDF;FEM;PL
אלפים	miile	אלפים	mie	NUM;MASC;PL	NUM;DEF;FEM;PL
סימנים	marci	סימן	marcă	N;MASC;PL	N;INDF;FEM;PL
סימנים	semne	סימן	semn	N;MASC;PL	N;INDF;FEM;PL
סימנים	semnele	סימן	semn	N;MASC;PL	N;DEF;FEM;PL
סימנים	semne	סימן	semn	N;MASC;PL	N;INDF;FEM;PL
חם	fierbinte	חם	fierbinte		
עיניים	ochii	עין	ochi	N;FEM;PL	N;DEF;MASC;PL
עיניים	ochi	עין	ochi	N;FEM;PL	N;INDF;MASC
בלוס	bellows	בלוס	bellows		
טורניר	turneul	טורניר	turneu	N;MASC;SG	N;DEF;MASC;SG
טורניר	turneu	טורניר	turneu	N;MASC;SG	N;INDF;MASC;SG
טורניר	turnir	טורניר	turnir	N;MASC;SG	N;INDF;MASC;SG
סיכוי	sansa	סיכוי	sansa	N;MASC;SG	N;DEF;FEM;SG
סיכוי	sansa	סיכוי	sansa	N;MASC;SG	N;DEF;FEM;SG
און	eun	און	eun		
הפניות	referiri	הפניה	referire	N;FEM;PL	N;INDF;FEM;PL
הפניות	trimiteri	הפניה	trimitere	N;FEM;PL	N;INDF;FEM;PL
הפניות	trimiteri	הפניה	trimitere	N;FEM;PL	N;INDF;FEM;PL
התעלה	canal	התעלה	canal	N;FEM;SG	N;INDF;MASC;SG
נמצאה	gasit	נמצא	gasit	V;FEM;SG;3;PST;MID	V;MASC;SG;V.PTCP
נמצאה	gasit	נמצא	gasit	V;FEM;SG;3;PST;MID	V;MASC;SG;V.PTCP
חברתיות	sociale	חברתי	social	ADJ;FEM;PL	ADJ;INDF;FEM;PL
מתקן	dispozitivul	מתקן	dispozitiv	N;MASC;SG	N;DEF;MASC;SG
מתקן	dispozitiv	מתקן	dispozitiv	N;MASC;SG	N;INDF;MASC;SG
מתקן	facilitatea	מתקן	facilitate	N;MASC;SG	N;DEF;FEM;SG
מתקן	facilitate	מתקן	facilitate	N;MASC;SG	N;INDF;FEM;SG
פרשנות	interpretarea	פרשנות	interpretare	N;FEM;SG	N;DEF;FEM;SG
פרשנות	interpretare	פרשנות	interpretare	N;FEM;SG	N;INDF;FEM;SG
הכנסה	venitul	הכנסה	venit	N;FEM;SG	N;DEF;MASC;SG
אבידות	pierderile	אבדה	pierdere	N;FEM;PL	N;DEF;FEM;PL
אבידות	pierderi	אבדה	pierdere	N;FEM;PL	N;INDF;FEM;PL
אבידות	victime	אבדה	victimă	N;FEM;PL	N;INDF;FEM;PL
אבידות	pierderi	אבדה	pierdere	N;FEM;PL	N;INDF;FEM;PL
קתדרלת	catedrala	קתדרלת	catedrală	N;FEM;SG	N;DEF;FEM;SG
קתדרלת	catedrala	קתדרלת	catedrală	N;FEM;SG	N;DEF;FEM;SG
בירה	bere	בירה	bere	N;FEM;SG	N;INDF;FEM;SG
בירה	berea	בירה	bere	N;FEM;SG	N;DEF;FEM;SG
תהליכים	procesele	תהליך	proces	N;MASC;PL	N;DEF;FEM;PL
תהליכים	proceselor	תהליך	proces	N;MASC;PL	N;DEF;FEM;PL
תהליכים	procese	תהליך	proces	N;MASC;PL	N;INDF;FEM;PL
מצור	asediu	מצור	asediu	N;MASC;SG	N;INDF;MASC;SG
מצור	asediul	מצור	asediu	N;MASC;SG	N;DEF;MASC;SG
מכתבים	scrisori	מכתב	scrisoare	N;MASC;PL	N;INDF;FEM;PL
מכתבים	litere	מכתב	literă	N;MASC;PL	N;INDF;FEM;PL
מועמדים	candidati	מועמד	candidat	N;MASC;PL	N;INDF;MASC;PL
מועמדים	candidati	מועמד	candidat	N;MASC;PL	N;INDF;MASC;PL
מועמדים	solicitanti	מועמד	solicitant	N;MASC;PL	N;INDF;MASC;PL
נשואה	casatorit	נשוי	casatori	ADJ;FEM;SG	ADJ;INDF;MASC;SG
נשואה	casatorit	נשוי	casatori	ADJ;FEM;SG	ADJ;INDF;MASC;SG
אפשרית	posibil	אפשרי	posibil	ADV	ADV
מוכרים	vanzatori	מוכר	vanzator	N;MASC;PL	N;INDF;MASC;PL
עלות	costul	עלות	cost	N;FEM;SG	N;DEF;MASC;SG
עלות	cost	עלות	cost	N;FEM;SG	N;INDF;MASC;SG
סיפר	spus	סיפר	spune	V;MASC;SG;3;PST;ACT	V;MASC;SG;V.PTCP
פעילויות	activitati	פעילות	activitati	N;FEM;PL	N;INDF;FEM;PL
פעילויות	activitatile	פעילות	activitate	N;FEM;PL	N;DEF;FEM;PL
פעילויות	activitati	פעילות	activitati	N;FEM;PL	N;INDF;FEM;PL
מכונית	masina	מכונית	masină	N;FEM;SG	N;DEF;FEM;SG
מכונית	masina	מכונית	masină	N;FEM;SG	N;DEF;FEM;SG
מכונית	masina	מכונית	masină	N;FEM;SG	N;DEF;FEM;SG
מכונית	masina	מכונית	masină	N;FEM;SG	N;DEF;FEM;SG
מכונית	masina	מכונית	masină	N;FEM;SG	N;DEF;FEM;SG
מכונית	automobil	מכונית	automobil	N;FEM;SG	N;INDF;MASC;SG
מכונית	automobilul	מכונית	automobil	N;FEM;SG	N;DEF;MASC;SG
כוונה	intentie	כוונה	intentie	N;FEM;SG	N;INDF;FEM;SG
כוונה	intentia	כוונה	intentie	N;FEM;SG	N;DEF;FEM;SG
כוונה	intentie	כוונה	intentie	N;FEM;SG	N;INDF;FEM;SG
כוונה	intentie	כוונה	intentie	N;FEM;SG	N;INDF;FEM;SG
כוונה	intentia	כוונה	intentie	N;FEM;SG	N;DEF;FEM;SG
כוונה	intentie	כוונה	intentie	N;FEM;SG	N;INDF;FEM;SG
עשיר	bogata	עשיר	bogat	ADJ;MASC;SG	ADJ;DEF;FEM;SG
עשיר	bogata	עשיר	bogat	ADJ;MASC;SG	ADJ;DEF;FEM;SG
עשיר	bogat	עשיר	bogat	ADJ;MASC;SG	ADJ;INDF;MASC;SG
מחנות	lagare	מחנה	lagare	N;MASC;PL	N;INDF;FEM;PL
מחנות	tabere	מחנה	tabără	N;MASC;PL	N;INDF;FEM;PL
לוחות	panouri	לוח	panou	N;MASC;PL	N;INDF;FEM;PL
לוחות	tablete	לוח	tablet	N;MASC;PL	N;INDF;FEM;PL
לוחות	comprimate	לוח	comprimat	N;MASC;PL	N;INDF;FEM;PL
לוחות	placi	לוח	plac	N;MASC;PL	N;INDF;FEM;PL
חצר	curte	חצר	curte	N;FEM;SG	N;INDF;FEM;SG
חצר	curte	חצר	curte	N;FEM;SG	N;INDF;FEM;SG
חצר	yard	חצר	yard	N;FEM;SG	N;INDF;MASC;SG
סם	sam	סם	sam		
גנים	genele	גן	genă	N;MASC;PL	N;DEF;FEM;PL
גנים	gradini	גן	gradină	N;MASC;PL	N;INDF;FEM;PL
גנים	gradinile	גן	gradină	N;MASC;PL	N;DEF;FEM;PL
ספרה	cifra	ספרה	cifră	N;FEM;SG	N;DEF;FEM;SG
ספרה	cifra	ספרה	cifră	N;FEM;SG	N;DEF;FEM;SG
אדריכלות	arhitectura	אדריכלות	arhitectură	N;FEM;SG	N;DEF;FEM;SG
אדריכלות	arhitectura	אדריכלות	arhitectură	N;FEM;SG	N;DEF;FEM;SG
קרובים	neamuri	קרוב	neam	N;MASC;PL	N;INDF;FEM;PL
קרובים	rudelor	קרוב	rudă	N;MASC;PL	N;DEF;FEM;PL
קרובים	rudele	קרוב	rudă	N;MASC;PL	N;DEF;FEM;PL
קרובים	rude	קרוב	rudă	N;MASC;PL	N;INDF;FEM;PL
החוצה	afara	החוצה	afara	ADV	ADV
החוצה	afara	החוצה	afara	ADV	ADV
דיוק	ducele	דיוק	duce	N;MASC;SG	N;DEF;MASC;SG
דיוק	precizie	דיוק	precizie	N;MASC;SG	N;INDF;FEM;SG
דיוק	precizia	דיוק	precizie	N;MASC;SG	N;DEF;FEM;SG
דיוק	precizie	דיוק	precizie	N;MASC;SG	N;INDF;FEM;SG
דיוק	precizia	דיוק	precizie	N;MASC;SG	N;DEF;FEM;SG
ביטוח	asigurare	ביטוח	asigurare	N;MASC;SG	N;INDF;FEM;SG
ביטוח	asigurarea	ביטוח	asigurare	N;MASC;SG	N;DEF;FEM;SG
מגע	touch	מגע	touch	N;MASC;SG	N;INDF;MASC;SG
מגע	atingere	מגע	atingere	N;MASC;SG	N;INDF;FEM;SG
מגע	contact	מגע	contact	N;MASC;SG	N;INDF;MASC;SG
מגע	contacteaza	מגע	contacteaza	N;MASC;SG	N;DEF;FEM;SG
מגע	contactul	מגע	contact	N;MASC;SG	N;DEF;MASC;SG
ביקור	vizita	ביקור	vizita	N;MASC;SG	N;DEF;FEM;SG
ביקור	vizita	ביקור	vizita	N;MASC;SG	N;DEF;FEM;SG
ביקור	vizita	ביקור	vizita	N;MASC;SG	N;DEF;FEM;SG
המצרים	egiptenii	המצר	egipten	N;MASC;PL	N;DEF;MASC;PL
נישואים	casnicii	נישואין	casniciu	N;MASC;PL	N;INDF;FEM;PL
נישואים	casatorii	נישואין	casator	N;MASC;PL	N;INDF;FEM;PL
נישואים	casatoriile	נישואין	casatoriu	N;MASC;PL	N;DEF;FEM;PL
רגילה	regulata	רגיל	regulată	ADJ;FEM;SG	ADJ;DEF;FEM;SG
רגילה	obisnuit	רגיל	obisnui	ADJ;FEM;SG	ADJ;INDF;MASC;SG
רגילה	ordinar	רגיל	ordinar	ADJ;FEM;SG	ADJ;INDF;MASC;SG
רגילה	obisnuit	רגיל	obisnui	ADJ;FEM;SG	ADJ;INDF;MASC;SG
רגילה	obisnuita	רגיל	obisnuit	ADJ;FEM;SG	ADJ;DEF;FEM;SG
הנחה	reducere	הנחה	reducere	N;FEM;SG	N;INDF;FEM;SG
הנחה	discount	הנחה	discount	N;FEM;SG	N;INDF;MASC;SG
הנחה	presupunere	הנחה	presupunere	N;FEM;SG	N;INDF;FEM;SG
הנחה	presupunerea	הנחה	presupunere	N;FEM;SG	N;DEF;FEM;SG
הפעלה	operare	הפעלה	operare	N;FEM;SG	N;INDF;FEM;SG
הפעלה	activare	הפעלה	activare	N;FEM;SG	N;INDF;FEM;SG
הפעלה	activarea	הפעלה	activare	N;FEM;SG	N;DEF;FEM;SG
הפעלה	sedinta	הפעלה	sedintă	N;FEM;SG	N;DEF;FEM;SG
הפעלה	sesiune	הפעלה	sesiune	N;FEM;SG	N;INDF;FEM;SG
הפעלה	sesiunea	הפעלה	sesiune	N;FEM;SG	N;DEF;FEM;SG
לחצי	clic	לחץים	clic		
משרת	majordom	משרה	majordom	N;FEM;SG	N;INDF;MASC;SG
משרת	majordomul	משרה	majordom	N;FEM;SG	N;DEF;MASC;SG
משרת	valet	משרה	valet	N;FEM;SG	N;INDF;MASC;SG
משרת	servitor	משרה	servitor	N;FEM;SG	N;INDF;MASC;SG
משרת	slujitor	משרה	slujitor	N;FEM;SG	N;INDF;MASC;SG
משרת	sluga	משרה	sluga	N;FEM;SG	N;DEF;FEM;SG
משרת	servitorul	משרה	servitor	N;FEM;SG	N;DEF;MASC;SG
עובדת	lucrand	עובדה	lucrand	N;FEM;SG	N;INDF;MASC;SG
אסון	calamitate	אסון	calamitate	N;MASC;SG	N;INDF;FEM;SG
אסון	dezastrul	אסון	dezastru	N;MASC;SG	N;DEF;MASC;SG
אסון	dezastru	אסון	dezastru	N;MASC;SG	N;INDF;MASC;SG
מודע	constient	מודע	constient	ADJ;MASC;SG	ADJ;INDF;MASC;SG
מודע	constient	מודע	constient	ADJ;MASC;SG	ADJ;INDF;MASC;SG
מודע	constient	מודע	constient	ADJ;MASC;SG	ADJ;INDF;MASC;SG
קווים	liniile	קווה	linie	N;MASC;PL	N;DEF;FEM;PL
קווים	linii	קווה	linie	N;MASC;PL	N;INDF;FEM;PL
קווים	replici	קווה	replic	N;MASC;PL	N;INDF;FEM;PL
מעורבים	amestecate	מעורב	amestecat	ADJ;MASC;PL	ADJ;INDF;FEM;PL
סמכויות	puterile	סמכות	putere	N;FEM;PL	N;DEF;FEM;PL
סמכויות	puteri	סמכות	putere	N;FEM;PL	N;INDF;FEM;PL
לכלול	exclude	כלל	exclude	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
לכלול	exclud	כלל	exclude	V;NFIN;ACT	V;IND;PL;3;PRS;FIN
תוספת	adaugarea	תוספת	adaugare	N;FEM;SG	N;DEF;FEM;SG
מסמכים	documente	מסמך	document	N;MASC;PL	N;INDF;FEM;PL
מסמכים	documentele	מסמך	document	N;MASC;PL	N;DEF;FEM;PL
מסמכים	hartii	מסמך	hartie	N;MASC;PL	N;INDF;FEM;PL
מסמכים	acte	מסמך	act	N;MASC;PL	N;INDF;FEM;PL
אפקט	efect	אפקט	efect	N;MASC;SG	N;INDF;MASC;SG
אפקט	efectul	אפקט	efect	N;MASC;SG	N;DEF;MASC;SG
ציד	vanatoarea	ציד	vanatoare	N;MASC;SG	N;DEF;FEM;SG
תגובות	reactiile	תגובה	reactie	N;FEM;PL	N;DEF;FEM;PL
תגובות	reactii	תגובה	reactie	N;FEM;PL	N;INDF;FEM;PL
תגובות	reactii	תגובה	reactie	N;FEM;PL	N;INDF;FEM;PL
תגובות	comentarii	תגובה	comentariu	N;FEM;PL	N;INDF;FEM;PL
תגובות	comentariile	תגובה	comentariu	N;FEM;PL	N;DEF;FEM;PL
תגובות	observatii	תגובה	observat	N;FEM;PL	N;INDF;FEM;PL
תוקף	valabilitate	תוקף	valabilitate	N;MASC;SG	N;INDF;FEM;SG
תוקף	valabilitatea	תוקף	valabilitate	N;MASC;SG	N;DEF;FEM;SG
תוקף	validitatea	תוקף	validitate	N;MASC;SG	N;DEF;FEM;SG
תוקף	validata	תוקף	validat	N;MASC;SG	N;DEF;FEM;SG
משתמשת	folosind	השתמש	folosi	V;FEM;SG;V.PTCP	V;V.MSDR
ארז	erez	ארז	erez		
תופים	tobe	תוף	tobe	N;MASC;PL	N;INDF;FEM;PL
תופים	tobele	תוף	tobel	N;MASC;PL	N;DEF;FEM;PL
תקליטים	discuri	תקליט	disc	N;MASC;PL	N;INDF;FEM;PL
תקליטים	inregistrari	תקליט	inregistrare	N;MASC;PL	N;INDF;FEM;PL
תקליטים	recorduri	תקליט	record	N;MASC;PL	N;INDF;FEM;PL
לתפוס	prinde	תפס	prinde	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
רגשות	reactiile	רגש	reactie	N;MASC;PL	N;DEF;FEM;PL
רגשות	reactii	רגש	reactie	N;MASC;PL	N;INDF;FEM;PL
רגשות	reactii	רגש	reactie	N;MASC;PL	N;INDF;FEM;PL
רגשות	emotii	רגש	emotie	N;MASC;PL	N;INDF;FEM;PL
