من	od	مِن	od	ADP	ADP;GEN
بوابات	brány	بَوَّابَة	brána	N;NOM;INDF;PL	N;NOM;FEM;PL
التقى	stretla	اِلتَقَى	stretnúť	V;PFV;MASC;SG;3;ACT	V;PFV;FEM;SG;POS;PST;V.PTCP
التقى	stretol	اِلتَقَى	stretnúť	V;PFV;MASC;SG;3;ACT	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
الفائز	výherca	فَائِز	výherca	N;NOM;DEF;SG	N;ANIM;NOM;MASC;SG
الفائز	víťaz	فَائِز	víťaz	N;NOM;DEF;SG	N;ANIM;NOM;MASC;SG
المسابقة	konkurencia	مُسَابَقَة	konkurencia	N;NOM;DEF;SG	N;NOM;FEM;SG
المسابقة	súťaž	مُسَابَقَة	súťaž	N;NOM;DEF;SG	N;NOM;FEM;SG
المسابقة	súťaž	مُسَابَقَة	súťaž	N;NOM;DEF;SG	N;NOM;FEM;SG
الركاب	pasažieri	رَاكِب	pasažier	N;NOM;DEF;PL	N;ANIM;NOM;MASC;PL
الطائفة	kult	طَائِفَة	kult	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
بحوث	výskumy	بَحث	výskum	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL
الساحلية	pobrežie	سَاحِلِيَّة	pobrežie	N;NOM;DEF;SG	N;NOM;NEUT;SG
الميناء	prístav	مِينَاء	prístava	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
الميناء	port	مِينَاء	port	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
الميناء	prístav	مِينَاء	prístava	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
التوازن	zostatok	تَوَازُن	zostatok	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
التوازن	rovnováha	تَوَازُن	rovnováhať	N;NOM;DEF;SG	N;NOM;FEM;SG
التوازن	vyváženie	تَوَازُن	vyváženie	N;NOM;DEF;SG	N;NOM;NEUT;SG
التوازن	saldo	تَوَازُن	saldo	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
التوازن	vyváženosť	تَوَازُن	vyváženosť	N;NOM;DEF;SG	N;NOM;FEM;SG
شائع	populárny	شَائِع	populárny	ADJ;NOM;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
شائع	obľúbené	شَائِع	obľúbený	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
شائع	populárna	شَائِع	populárny	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;SG
شائع	časté	شَائِع	častý	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;NEUT;SG
غادر	opustiť	غَادَر	opustiť	V;PFV;MASC;SG;3;ACT	V;PFV;POS;NFIN
غادر	odísť	غَادَر	odísť	V;PFV;MASC;SG;3;ACT	V;PFV;POS;NFIN
الصواريخ	strely	صَارُوخ	strela	N;NOM;DEF;PL	N;NOM;FEM;PL
الصواريخ	rakety	صَارُوخ	raketa	N;NOM;DEF;PL	N;NOM;FEM;PL
الصواريخ	rakety	صَارُوخ	raketa	N;NOM;DEF;PL	N;NOM;FEM;PL
مذهب	vyznanie	مذهب	vyznanie	N;NOM;INDF;SG	N;NOM;NEUT;SG
مذهب	doktrína	مذهب	doktrína	N;NOM;INDF;SG	N;NOM;FEM;SG
الزجاج	pohár	زُجَاج	pohár	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
الزجاج	sklo	زُجَاج	sklo	N;NOM;DEF;SG	N;NOM;NEUT;SG
الزجاج	pohárik	زُجَاج	pohárik	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
تخزين	uskladnenie	تَخزِين	uskladnenie	N;NOM;INDF;SG	N;NOM;NEUT;SG
تخزين	ukladanie	تَخزِين	ukladanie	N;NOM;INDF;SG	N;NOM;NEUT;SG
تخزين	uchovávanie	تَخزِين	uchovávanie	N;NOM;INDF;SG	N;NOM;NEUT;SG
تخزين	skladovanie	تَخزِين	skladovanie	N;NOM;INDF;SG	N;NOM;NEUT;SG
تخزين	predajňa	تَخزِين	predajňa	N;NOM;INDF;SG	N;NOM;FEM;SG
تخزين	obchod	تَخزِين	obchod	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
مفتوح	otvorené	مَفتُوح	otvorený	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
مفتوح	otvorená	مَفتُوح	otvorený	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
الشوارع	ulice	شَارِع	ulica	N;NOM;DEF;PL	N;NOM;FEM;PL
المرور	premávka	مُرُور	premávka	N;NOM;DEF;SG	N;NOM;FEM;SG
المرور	doprava	مُرُور	doprava	N;NOM;DEF;SG	N;NOM;FEM;SG
مقاتل	bojovníčka	مَقتِل	bojovníčky	N;NOM;INDF;SG	N;NOM;FEM;SG
مقاتل	bojovník	مَقتِل	bojovník	N;NOM;INDF;SG	N;ANIM;NOM;MASC;SG
الحكومات	vlády	حُكُومَة	vláda	N;NOM;DEF;PL	N;NOM;FEM;PL
الحكومات	vlády	حُكُومَة	vláda	N;NOM;DEF;PL	N;NOM;FEM;PL
الاستثمار	investovanie	اِستِثمَار	investovanie	N;NOM;DEF;SG	N;NOM;NEUT;SG
الاستثمار	investícia	اِستِثمَار	investícia	N;NOM;DEF;SG	N;NOM;FEM;SG
الاستثمار	investícia	اِستِثمَار	investícia	N;NOM;DEF;SG	N;NOM;FEM;SG
الاستثمار	investovanie	اِستِثمَار	investovanie	N;NOM;DEF;SG	N;NOM;NEUT;SG
مفاهيم	pojmy	مَفهُوم	pojem	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL
مفاهيم	koncepcie	مَفهُوم	koncepcia	N;NOM;INDF;PL	N;NOM;FEM;PL
مفاهيم	koncepty	مَفهُوم	koncept	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL
الرصاص	vedúci	رَصَاص	vedúci	N;NOM;DEF;SG	N;ANIM;NOM;MASC;SG
الرصاص	olovo	رَصَاص	olovo	N;NOM;DEF;SG	N;NOM;NEUT;SG
الرصاص	vedenie	رَصَاص	vedenie	N;NOM;DEF;SG	N;NOM;NEUT;SG
الميزانية	rozpočet	مِيزَانِيَّة	rozpočet	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
البترول	ropa	بِترُول	rop	N;NOM;DEF;SG	N;NOM;FEM;SG
القياس	meranie	قِيَاس	meranie	N;NOM;DEF;SG	N;NOM;NEUT;SG
القياس	opatrenie	قِيَاس	opatrenie	N;NOM;DEF;SG	N;NOM;NEUT;SG
القياس	oceňovanie	قِيَاس	oceňovanie	N;NOM;DEF;SG	N;NOM;NEUT;SG
القياس	meranie	قِيَاس	meranie	N;NOM;DEF;SG	N;NOM;NEUT;SG
الطفولة	detstvo	طُفُولَة	detstvo	N;NOM;DEF;SG	N;NOM;NEUT;SG
دقيق	presná	دَقِيق	presný	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;SG
دقيق	presný	دَقِيق	presný	ADJ;NOM;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG
دقيق	presné	دَقِيق	presný	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;NEUT;SG
الذيل	chvost	ذَيل	chvost	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
المؤتمرات	kongresy	مُؤتَمَر	kongres	N;NOM;DEF;PL	N;INAN;NOM;MASC;PL
المؤتمرات	konferencie	مُؤتَمَر	konferencia	N;NOM;DEF;PL	N;NOM;FEM;PL
معارضة	nesúhlas	مُعَارَضَة	nesúhlas	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
معارضة	opozícia	مُعَارَضَة	opozícia	N;NOM;INDF;SG	N;NOM;FEM;SG
الثنائية	bilaterálne	ثُنَائِيّ	bilaterálne	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;NEUT;SG
الثنائية	dvojstranné	ثُنَائِيّ	dvojstranný	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;NEUT;SG
مساء	popoludnie	مَسَاء	popoludnie	N;NOM;INDF;SG	N;NOM;NEUT;SG
تعاني	trpieť	عَانَى	trpieť	V;IPFV;FEM;IND;SG;3;FIN;ACT	V;IPFV;POS;NFIN
القمح	pšenica	قَمح	pšenica	N;NOM;DEF;SG	N;NOM;FEM;SG
الطوائف	kulty	طَائِفَة	kult	N;NOM;DEF;PL	N;INAN;NOM;MASC;PL
الجمع	plurál	جَمع	plurál	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
شك	pochybnosť	شَكّ	pochybnosť	N;NOM;INDF;SG	N;NOM;FEM;SG
التوحيد	zjednotenie	تَوحِيد	zjednotenie	N;NOM;DEF;SG	N;NOM;NEUT;SG
التوحيد	upevnenie	تَوحِيد	upevnenie	N;NOM;DEF;SG	N;NOM;NEUT;SG
التوحيد	konsolidácia	تَوحِيد	konsolidácia	N;NOM;DEF;SG	N;NOM;FEM;SG
مستقبل	budúca	مُستَقبَل	budúci	N;NOM;INDF;SG	N;NOM;FEM;SG
مستقبل	budúcnosť	مُستَقبَل	budúcnosť	N;NOM;INDF;SG	N;NOM;FEM;SG
مستقبل	budúce	مُستَقبَل	budúci	N;NOM;INDF;SG	N;NOM;NEUT;SG
حمراء	červené	أَحمَر	červený	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;NEUT;SG
حمراء	červená	أَحمَر	červený	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;FEM;SG
حمراء	červený	أَحمَر	červený	ADJ;NOM;INDF;FEM;SG	ADJ;ANIM;NOM;MASC;SG
الدستورية	ústavné	دُستُورِيّ	ústavný	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;NEUT;SG
الدستورية	ústavný	دُستُورِيّ	ústavný	ADJ;NOM;DEF;FEM;SG	ADJ;INAN;NOM;MASC;SG
المكونات	súčiastky	مُكَوِّن	súčiastka	N;NOM;DEF;PL	N;INAN;NOM;MASC;PL
المكونات	komponenty	مُكَوِّن	komponent	N;NOM;DEF;PL	N;INAN;NOM;MASC;PL
المكونات	súčasti	مُكَوِّن	súčasť	N;NOM;DEF;PL	N;NOM;FEM;PL
المكونات	ingrediencie	مُكَوِّن	ingrediencia	N;NOM;DEF;PL	N;NOM;FEM;PL
المكونات	zložky	مُكَوِّن	zložka	N;NOM;DEF;PL	N;NOM;FEM;PL
المكونات	prísady	مُكَوِّن	prísada	N;NOM;DEF;PL	N;NOM;FEM;PL
العلامات	štítky	عَلَامَة	štítok	N;NOM;DEF;PL	N;NOM;FEM;PL
العلامات	značky	عَلَامَة	značka	N;NOM;DEF;PL	N;NOM;FEM;PL
العلامات	znaky	عَلَامَة	znak	N;NOM;DEF;PL	N;INAN;NOM;MASC;PL
العلامات	znamenia	عَلَامَة	znamenie	N;NOM;DEF;PL	N;NOM;NEUT;PL
العلامات	príznaky	عَلَامَة	príznak	N;NOM;DEF;PL	N;INAN;NOM;MASC;PL
العلامات	značky	عَلَامَة	značka	N;NOM;DEF;PL	N;NOM;FEM;PL
الجمال	kráska	جَمَل	kráska	N;NOM;DEF;SG	N;NOM;FEM;SG
الجمال	krása	جَمَل	krása	N;NOM;DEF;SG	N;NOM;FEM;SG
الشهادة	osvedčenie	شَهَادَة	osvedčenie	N;NOM;DEF;SG	N;NOM;NEUT;SG
الشهادة	potvrdenie	شَهَادَة	potvrdenie	N;NOM;DEF;SG	N;NOM;NEUT;SG
الشهادة	certifikát	شَهَادَة	certifikát	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
الشهادة	svedectvo	شَهَادَة	svedectvo	N;NOM;DEF;SG	N;NOM;NEUT;SG
الشهادة	výpoveď	شَهَادَة	výpoveď	N;NOM;DEF;SG	N;NOM;FEM;SG
المبكر	skoré	مُبَكِّر	skorý	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;NEUT;SG
يوفر	šetrí	وَفَّر	šeter	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
يوفر	zabezpečuje	وَفَّر	zabezpečovať	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
يوفر	poskytuje	وَفَّر	poskytovať	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
ابريل	apríla	أَبرِيل	apríl	N;GEN;INDF;SG	N;INAN;GEN;MASC;SG
متابعة	sledovanie	مُتَابَعَة	sledovanie	N;NOM;INDF;SG	N;NOM;NEUT;SG
الحساب	výpočet	حِسَاب	výpočet	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
الحساب	konto	حِسَاب	konto	N;NOM;DEF;SG	N;NOM;NEUT;SG
الحساب	účet	حِسَاب	účet	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
الحساب	účte	حِسَاب	účiť	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
العقلية	mentalita	عَقلِيَّة	mentalita	N;NOM;DEF;SG	N;NOM;FEM;SG
العقلية	myslenie	عَقلِيَّة	myslenie	N;NOM;DEF;SG	N;NOM;NEUT;SG
العقلية	zmýšľanie	عَقلِيَّة	zmýšľanie	N;NOM;DEF;SG	N;NOM;NEUT;SG
حاولت	pokúsil	حَاوَل	pokúsiť	V;PFV;FEM;SG;3;ACT	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
تجارب	experimenty	تَجرِبَة	experiment	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL
تجارب	pokusy	تَجرِبَة	pokus	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL
العمود	kolóna	عُمُود	kolón	N;NOM;DEF;SG	N;NOM;FEM;SG
العمود	stĺpec	عُمُود	stĺpec	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
العمود	stĺpci	عُمُود	stĺpec	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
قانونية	zákonné	قَانُونِيّ	zákonný	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;NEUT;SG
قانونية	právna	قَانُونِيّ	právny	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;FEM;SG
قانونية	právny	قَانُونِيّ	právny	ADJ;NOM;INDF;FEM;SG	ADJ;INAN;NOM;MASC;SG
السنوي	ročné	سَنَوِيّ	ročný	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;NEUT;SG
السنوي	ročný	سَنَوِيّ	ročný	ADJ;NOM;DEF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
السنوي	každoročné	سَنَوِيّ	každoročný	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;NEUT;SG
السنوي	ročný	سَنَوِيّ	ročný	ADJ;NOM;DEF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
السنوي	ročná	سَنَوِيّ	ročný	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;FEM;SG
السنوي	ročné	سَنَوِيّ	ročný	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;NEUT;SG
عروض	ponuky	عَرض	ponuka	N;NOM;INDF;PL	N;NOM;FEM;PL
عروض	prezentácie	عَرض	prezentácia	N;NOM;INDF;PL	N;NOM;FEM;PL
عروض	ponuky	عَرض	ponuka	N;NOM;INDF;PL	N;NOM;FEM;PL
عروض	relácie	عَرض	relácia	N;NOM;INDF;PL	N;NOM;FEM;PL
شاملة	komplexný	شَامِل	komplexný	ADJ;NOM;INDF;FEM;SG	ADJ;INAN;NOM;MASC;SG
شاملة	komplexná	شَامِل	komplexný	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;FEM;SG
شاملة	komplexné	شَامِل	komplexný	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;NEUT;SG
منافسة	konkurencia	مُنَافَسَة	konkurencia	N;NOM;INDF;SG	N;NOM;FEM;SG
منافسة	súťaž	مُنَافَسَة	súťaž	N;NOM;INDF;SG	N;NOM;FEM;SG
مجلات	časopisy	مَجَلَّة	časopis	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL
يصف	vystihuje	وَصَف	vystihovať	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
يصف	opisuje	وَصَف	opisovať	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
يصف	popisuje	وَصَف	popisovať	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
المحتمل	pravdepodobný	مُحتَمَل	pravdepodobný	ADJ;NOM;DEF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
المحتمل	pravdepodobná	مُحتَمَل	pravdepodobný	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;FEM;SG
المحتمل	pravdepodobné	مُحتَمَل	pravdepodobný	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;NEUT;SG
نقد	kritika	نَقد	kritika	N;NOM;INDF;SG	N;NOM;FEM;SG
نقد	hotovosť	نَقد	hotovosť	N;NOM;INDF;SG	N;NOM;FEM;SG
نقد	cash	نَقد	cash	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
قبة	kupola	قبة	kupola	N;NOM;INDF;SG	N;NOM;FEM;SG
المحركات	motory	مُحَرِّك	motor	N;NOM;DEF;PL	N;INAN;NOM;MASC;PL
الربع	štvrťrok	رُبع	štvrťrok	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
الربع	štvrtina	رُبع	štvrtina	N;NOM;DEF;SG	N;NOM;FEM;SG
مهنة	kariéra	مِهنَة	kariéra	N;NOM;INDF;SG	N;NOM;FEM;SG
مهنة	povolanie	مِهنَة	povolanie	N;NOM;INDF;SG	N;NOM;NEUT;SG
مهنة	profesia	مِهنَة	profesi	N;NOM;INDF;SG	N;NOM;NEUT;SG
الخلاف	spor	خِلَاف	spor	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
الخلاف	nesúhlas	خِلَاف	nesúhlas	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
النائب	námestník	نَائِب	námestník	N;NOM;DEF;SG	N;ANIM;NOM;MASC;SG
النائب	zástupca	نَائِب	zástupca	N;NOM;DEF;SG	N;ANIM;NOM;MASC;SG
زار	navštívil	زَار	navštíviť	V;PFV;MASC;SG;3;ACT	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
زار	navštívila	زَار	navštíviť	V;PFV;MASC;SG;3;ACT	V;PFV;FEM;SG;POS;PST;V.PTCP
عميد	dekan	عَمِيد	dekan	N;NOM;INDF;SG	N;ANIM;NOM;MASC;SG
القرارات	rezolúcie	قَرَار	rezolúcia	N;NOM;DEF;PL	N;NOM;FEM;PL
القرارات	uznesenia	قَرَار	uznesenie	N;NOM;DEF;PL	N;NOM;NEUT;PL
القرارات	rozhodnutia	قَرَار	rozhodnutie	N;NOM;DEF;PL	N;NOM;NEUT;PL
حكاية	príbeh	حِكَايَة	príbeh	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
حكاية	rozprávka	حِكَايَة	rozprávka	N;NOM;INDF;SG	N;NOM;FEM;SG
حكاية	príbeh	حِكَايَة	príbeh	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
حكاية	reportáž	حِكَايَة	reportáž	N;NOM;INDF;SG	N;NOM;FEM;SG
السرية	utajenie	سِرِّيَّة	utajenie	N;NOM;DEF;SG	N;NOM;NEUT;SG
المحقق	detektív	مُحَقَّق	detektív	N;NOM;DEF;SG	N;ANIM;NOM;MASC;SG
المحقق	detektívka	مُحَقَّق	detektívka	N;NOM;DEF;SG	N;NOM;FEM;SG
اعتبر	zvážiť	اِعتَبَر	zvážiť	V;PFV;MASC;SG;3;ACT	V;PFV;POS;NFIN
صحف	noviny	صَحِيفَة	noviny	N;NOM;INDF;PL	N;NOM;FEM;PL
صحف	papiere	صَحِيفَة	papier	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL
اختراع	vynález	اِختِرَاع	vynález	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
اختراع	výmysel	اِختِرَاع	výmysel	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
التغيرات	zmeny	تَغَيُّر	zmena	N;NOM;DEF;PL	N;NOM;FEM;PL
وطني	národný	وَطَنِيّ	národný	ADJ;NOM;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG
وطني	národná	وَطَنِيّ	národný	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;SG
وطني	vnútroštátna	وَطَنِيّ	vnútroštátny	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;SG
وطني	národné	وَطَنِيّ	národný	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;NEUT;SG
البرتغالي	portugalské	بُرتُغَالِيّ	portugalský	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;NEUT;SG
البرتغالي	portugalská	بُرتُغَالِيّ	portugalský	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;FEM;SG
البرتغالي	portugalský	بُرتُغَالِيّ	portugalský	ADJ;NOM;DEF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
شباط	február	شُبَاط	február	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
الجهود	snahy	جَهد	snaha	N;NOM;DEF;PL	N;NOM;FEM;PL
الساق	noha	سَاق	noha	N;NOM;DEF;SG	N;NOM;FEM;SG
يوضح	vysvetľuje	أَوضَح	vysvetľovať	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
اللهجة	dialekt	لَهجَة	dialekt	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
الظهر	poludnie	ظُهر	poludnie	N;NOM;DEF;SG	N;NOM;NEUT;SG
الظهر	napoludnie	ظُهر	napoludnie	N;NOM;DEF;SG	N;NOM;NEUT;SG
الظهر	chrbát	ظُهر	chrbát	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
كسر	break	كَسر	break	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
كسر	prestávka	كَسر	prestávka	N;NOM;INDF;SG	N;NOM;FEM;SG
كسر	zlomené	كَسر	zlomený	N;NOM;INDF;SG	N;NOM;NEUT;SG
صلاحية	platnosť	صَلَاحِيَّة	platnosť	N;NOM;INDF;SG	N;NOM;FEM;SG
صحراء	púšť	صَحرَاء	púšť	N;NOM;INDF;SG	N;NOM;FEM;SG
التقارير	hlásenia	تَقرِير	hlásenie	N;NOM;DEF;PL	N;NOM;NEUT;PL
التقارير	správy	تَقرِير	správa	N;NOM;DEF;PL	N;NOM;FEM;PL
المهرجان	festival	مَهرَجَان	festival	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
المهرجان	karneval	مَهرَجَان	karnevať	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
صناعية	syntetický	صِنَاعِيّ	syntetický	ADJ;NOM;INDF;FEM;SG	ADJ;INAN;NOM;MASC;SG
صناعية	syntetické	صِنَاعِيّ	syntetický	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;NEUT;SG
صناعية	priemyselný	صِنَاعِيّ	priemyselný	ADJ;NOM;INDF;FEM;SG	ADJ;ANIM;NOM;MASC;SG
صناعية	priemyselná	صِنَاعِيّ	priemyselný	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;FEM;SG
صناعية	priemyselné	صِنَاعِيّ	priemyselný	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;NEUT;SG
استعادة	zotavenie	اِستِعَادَة	zotavenie	N;NOM;INDF;SG	N;NOM;NEUT;SG
ناقش	prebrať	نَاقَش	prebrať	V;PFV;MASC;SG;3;ACT	V;PFV;POS;NFIN
ناقش	prediskutovať	نَاقَش	prediskutovať	V;PFV;MASC;SG;3;ACT	V;PFV;POS;NFIN
الانفجار	výbuch	اِنفِجَار	výbuch	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
الانفجار	explózia	اِنفِجَار	explózia	N;NOM;DEF;SG	N;NOM;FEM;SG
الانفجار	výbuch	اِنفِجَار	výbuch	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
الحدائق	záhrady	حَدِيقَة	záhrada	N;NOM;DEF;PL	N;NOM;FEM;PL
الحدائق	parky	حَدِيقَة	parka	N;NOM;DEF;PL	N;NOM;FEM;PL
منظر	výhľad	مُنَظِّر	výhľad	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
منظر	pohľad	مُنَظِّر	pohľad	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
منظر	zobrazenie	مُنَظِّر	zobrazenie	N;NOM;INDF;SG	N;NOM;NEUT;SG
الكوكب	planéta	كُوَكب	planéta	N;NOM;DEF;SG	N;NOM;FEM;SG
المصطلحات	termíny	مُصطَلَح	termín	N;NOM;DEF;PL	N;INAN;NOM;MASC;PL
المصطلحات	pojmy	مُصطَلَح	pojem	N;NOM;DEF;PL	N;INAN;NOM;MASC;PL
المصطلحات	výrazy	مُصطَلَح	výraz	N;NOM;DEF;PL	N;INAN;NOM;MASC;PL
المصطلحات	podmienky	مُصطَلَح	podmienka	N;NOM;DEF;PL	N;NOM;FEM;PL
المصطلحات	terminológie	مُصطَلَح	terminológia	N;NOM;DEF;PL	N;NOM;FEM;PL
الدوحة	dauhe	دَوحَة	dauh	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
المسار	koľaj	مَسَار	koľať	N;NOM;DEF;SG	N;NOM;FEM;SG
المسار	trať	مَسَار	trať	N;NOM;DEF;SG	N;NOM;FEM;SG
المسار	trasa	مَسَار	triasť	N;NOM;DEF;SG	N;NOM;FEM;SG
المسار	cesta	مَسَار	cesta	N;NOM;DEF;SG	N;NOM;FEM;SG
المسار	chodník	مَسَار	chodník	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
الموجات	vlny	مُوَجَّات	vlna	N;NOM;DEF;PL	N;NOM;FEM;PL
مروحية	vrtuľník	مِروَحِيَّة	vrtuľník	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
مروحية	helikoptéra	مِروَحِيَّة	helikoptéra	N;NOM;INDF;SG	N;ANIM;NOM;FEM;SG
الجيزة	gíze	جِيزَة	gíza	N;NOM;DEF;SG	N;NOM;FEM;SG
شوارع	ulice	شَارِع	ulica	N;NOM;INDF;PL	N;NOM;FEM;PL
المعلمين	učitelia	مُعَلِّم	učiteľ	N;NOM;DEF;PL	N;ANIM;NOM;MASC;PL
خطوة	step	خَطوَة	step	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
خطوة	krok	خَطوَة	krok	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
فقرة	odsek	فَقرَة	odsek	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
المخاطر	nebezpečenstvá	مَخَاطِر	nebezpečenstvo	N;NOM;DEF;PL	N;NOM;NEUT;PL
المخاطر	nebezpečenstvá	مَخَاطِر	nebezpečenstvo	N;NOM;DEF;PL	N;NOM;NEUT;PL
المخاطر	riziká	مَخَاطِر	riziko	N;NOM;DEF;PL	N;NOM;NEUT;PL
المخاطر	riziká	مَخَاطِر	riziko	N;NOM;DEF;PL	N;NOM;NEUT;PL
الجنة	nebo	جَنَّة	nebo	N;NOM;DEF;SG	N;NOM;NEUT;SG
الجنة	raj	جَنَّة	raj	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
المحافظات	provincie	مُحَافِظَة	provincia	N;NOM;DEF;PL	N;NOM;FEM;PL
المناصب	pozície	مُنَاصِب	pozícia	N;NOM;DEF;PL	N;NOM;FEM;PL
المناصب	polohy	مُنَاصِب	poloha	N;NOM;DEF;PL	N;NOM;FEM;PL
المناصب	príspevky	مُنَاصِب	príspevok	N;NOM;DEF;PL	N;INAN;NOM;MASC;PL
