ve	og	ve	og	CONJ	CONJ
ahşap	træ	ahşap	træ	N;NOM;SG;3	N;INDF;NEUT;SG
motoru	motoren	motor	motor	N;ACC;SG;3	N;DEF;MASC+FEM;SG
motoru	motor	motor	motor	N;ACC;SG;3	N;INDF;MASC+FEM;SG
oğulları	sønner	oğul	søn	N;ACC;PL;3	N;INDF;MASC+FEM;PL
emniyet	sikkerheden	emniyet	sikkerhed	N;NOM;SG;3	N;DEF;MASC+FEM;SG
emniyet	sikkerhed	emniyet	sikkerhed	N;NOM;SG;3	N;INDF;MASC+FEM;SG
resimler	billeder	resim	billede	N;NOM;PL;3	N;INDF;NEUT;PL
resimler	billeder	resim	billede	N;NOM;PL;3	N;INDF;NEUT;PL
resimler	malerierne	resim	maleri	N;NOM;PL;3	N;DEF;NEUT;PL
resimler	malerier	resim	maleri	N;NOM;PL;3	N;INDF;NEUT;PL
resimler	billeder	resim	billede	N;NOM;PL;3	N;INDF;NEUT;PL
resimler	fotos	resim	fotos	N;NOM;PL;3	N;INDF;NEUT;PL
resimler	fotografier	resim	fotografi	N;NOM;PL;3	N;INDF;NEUT;PL
çekilmiş	trukket	çek	trække	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;INDF;SG;PST;V.PTCP
çekilmiş	tegnet	çek	tegne	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;INDF;SG;PST;V.PTCP
çekilmiş	draget	çek	drage	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;INDF;SG;PST;V.PTCP
çekilmiş	trukket	çek	trække	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;INDF;SG;PST;V.PTCP
yakınında	nær	yakın	nær	ADJ;ESS;SG;3	ADJ;INDF;MASC+FEM;SG
yakınında	nærliggende	yakın	nærliggende	ADJ;ESS;SG;3	ADJ
yüzü	ansigt	yüz	ansigt	N;ACC;SG;3	N;INDF;NEUT;SG
yüzü	ansigtet	yüz	ansigt	N;ACC;SG;3	N;DEF;NEUT;SG
yüzü	fjæs	yüz	fjæs	N;ACC;SG;3	N;INDF;NEUT;SG
yüzü	face	yüz	face	N;ACC;SG;3	N;INDF;NEUT;SG
yayınlanmış	offentliggjort	yayınla	offentliggjort	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;INDF;SG;PST;V.PTCP
yayınlanmış	udkommet	yayınla	udkomme	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;INDF;SG;PST;V.PTCP
yayınlanmış	udgivet	yayınla	udgive	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;INDF;SG;PST;V.PTCP
yayınlanmış	offentliggøres	yayınla	offentliggøre	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;NFIN;PASS
yazları	somre	yaz	sommer	N;ACC;PL;3	N;INDF;MASC+FEM;PL
elemeleri	kvalifikationer	eleme	kvalifikation	N;ACC;PL;3	N;INDF;MASC+FEM;PL
kimlik	identificering	kimlik	identificering	N;NOM;SG;3	N;INDF;MASC+FEM;SG
kimlik	identifikation	kimlik	identifikation	N;NOM;SG;3	N;INDF;MASC+FEM;SG
kimlik	identitet	kimlik	identitet	N;NOM;SG;3	N;INDF;MASC+FEM;SG
görevleri	opgaver	görev	opgave	N;NOM;PL;3	N;INDF;MASC+FEM;PL
görevleri	pligter	görev	pligt	N;NOM;PL;3	N;INDF;MASC+FEM;PL
görevleri	arbejdsopgaver	görev	arbejdsopgave	N;NOM;PL;3	N;INDF;MASC+FEM;PL
görevleri	rollerne	görev	rolle	N;NOM;PL;3	N;DEF;MASC+FEM;PL
görevleri	roller	görev	rolle	N;NOM;PL;3	N;INDF;MASC+FEM;PL
eleştiriler	kritikpunkter	eleştiri	kritikpunkt	N;NOM;PL;3	N;INDF;NEUT;PL
eleştiriler	kritikerne	eleştiri	kritiker	N;NOM;PL;3	N;DEF;MASC+FEM;PL
eleştiriler	kritikere	eleştiri	kritiker	N;NOM;PL;3	N;INDF;MASC+FEM;PL
sayılar	tal	say	tal	N;NOM;PL;3	N;INDF;NEUT;PL
sayılar	tallene	say	tal	N;NOM;PL;3	N;DEF;NEUT;PL
sayılar	figurer	say	figur	N;NOM;PL;3	N;INDF;MASC+FEM;PL
sayılar	tal	say	tal	N;NOM;PL;3	N;INDF;NEUT;PL
sayılar	numre	say	nummer	N;NOM;PL;3	N;INDF;NEUT;PL
deprem	jordskælv	deprem	jordskælv	N;NOM;SG;3	N;INDF;NEUT;SG
deprem	jordskælvet	deprem	jordskælv	N;NOM;SG;3	N;DEF;NEUT;SG
deprem	quake	deprem	quake	N;NOM;SG;3	N;INDF;MASC+FEM;SG
deprem	jordskælv	deprem	jordskælv	N;NOM;SG;3	N;INDF;NEUT;SG
kullanılmış	anvendt	kullan	anvende	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;INDF;SG;PST;V.PTCP
kullanılmış	brugt	kullan	bruge	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;INDF;SG;PST;V.PTCP
kullanılmış	udnyttet	kullan	udnytte	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;INDF;SG;PST;V.PTCP
kuvvetler	styrkerne	kuvvet	styrke	N;NOM;PL;3	N;DEF;MASC+FEM;PL
kuvvetler	styrker	kuvvet	styrke	N;NOM;PL;3	N;INDF;MASC+FEM;PL
kuvvetler	kræfter	kuvvet	kraft	N;NOM;PL;3	N;INDF;MASC+FEM;PL
gönderilen	sendes	gönder	sende	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;IND;PRS;FIN;PASS
kurgusal	fiktive	kurgusal	fiktiv	ADJ	ADJ;PL
kurgusal	fiktiv	kurgusal	fiktiv	ADJ	ADJ;INDF;MASC+FEM;SG
değerleri	værdier	değer	værdi	N;NOM;PL;3	N;INDF;MASC+FEM;PL
mektup	brev	mektup	brev	N;NOM;SG;3	N;INDF;NEUT;SG
mektup	skrivelse	mektup	skrivelse	N;NOM;SG;3	N;INDF;MASC+FEM;SG
mektup	bogstav	mektup	bogstav	N;NOM;SG;3	N;INDF;NEUT;SG
kamera	kameraet	kamera	kamera	N;NOM;SG;3	N;DEF;NEUT;SG
kamera	kamera	kamera	kamera	N;NOM;SG;3	N;INDF;NEUT;SG
kamera	videokamera	kamera	videokamera	N;NOM;SG;3	N;INDF;NEUT;SG
değişiklikleri	forandringer	değişiklik	forandring	N;ACC;PL;3	N;INDF;MASC+FEM;PL
değişiklikleri	ændringer	değişiklik	ændringe	N;ACC;PL;3	N;INDF;MASC+FEM;PL
kaldırıldı	fjernet	kal	fjerne	V;PFV;IND;SG;3;POS;PST;PASS	V;INDF;SG;PST;V.PTCP
kaldırıldı	afhentes	kal	afhente	V;PFV;IND;SG;3;POS;PST;PASS	V;NFIN;PASS
örnekleri	eksempler	örnek	eksempel	N;ACC;PL;3	N;INDF;NEUT;PL
örnekleri	smagsprøver	örnek	smagsprøve	N;ACC;PL;3	N;INDF;MASC+FEM;PL
örnekleri	stikprøver	örnek	stikprøve	N;ACC;PL;3	N;INDF;MASC+FEM;PL
atılan	smides	at	smide	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;IND;PRS;FIN;PASS
ifadesi	udtryk	ifade	udtryk	N;NOM;SG;3	N;INDF;NEUT;SG
ifadesi	vidneudsagn	ifade	vidneudsagn	N;NOM;SG;3	N;INDF;NEUT;SG
ifadesi	vidnesbyrd	ifade	vidnesbyrd	N;NOM;SG;3	N;INDF;NEUT;SG
ifadesi	vidneforklaring	ifade	vidneforklaring	N;NOM;SG;3	N;INDF;MASC+FEM;SG
parlamentosu	parlamentet	parlamentosu	parlament	N;NOM;SG;3	N;DEF;NEUT;SG
parlamentosu	parlament	parlamentosu	parlament	N;NOM;SG;3	N;INDF;NEUT;SG
parlamentosu	folketinget	parlamentosu	folketing	N;NOM;SG;3	N;DEF;NEUT;SG
tahmini	overslag	tahmin	overslag	N;NOM;SG;3	N;INDF;NEUT;SG
tahmini	estimat	tahmin	estimat	N;NOM;SG;3	N;INDF;NEUT;SG
tahmini	forudsigelse	tahmin	forudsigelse	N;NOM;SG;3	N;INDF;MASC+FEM;SG
tahmini	estimering	tahmin	estimering	N;NOM;SG;3	N;INDF;MASC+FEM;SG
analiz	analyse	analiz	analyse	N;NOM;SG;3	N;INDF;MASC+FEM;SG
ekran	skærmen	ekran	skærm	N;NOM;SG;3	N;DEF;MASC+FEM;SG
ekran	skærm	ekran	skærm	N;NOM;SG;3	N;INDF;MASC+FEM;SG
ekran	skærm	ekran	skærm	N;NOM;SG;3	N;INDF;MASC+FEM;SG
ekran	monitor	ekran	monitor	N;NOM;SG;3	N;INDF;MASC+FEM;SG
ekran	fremvisning	ekran	fremvisning	N;NOM;SG;3	N;INDF;MASC+FEM;SG
ekran	skærm	ekran	skærm	N;NOM;SG;3	N;INDF;MASC+FEM;SG
parçacık	snippet	parçacık	snippe	N;NOM;SG;3	N;DEF;NEUT;SG
parçacık	stump	parçacık	stump	N;NOM;SG;3	N;INDF;MASC+FEM;SG
parçacık	partikel	parçacık	partikel	N;NOM;SG;3	N;INDF;MASC+FEM;SG
rakibi	konkurrent	rakip	konkurrent	N;NOM;SG;3	N;INDF;MASC+FEM;SG
rakibi	konkurrenten	rakip	konkurrent	N;NOM;SG;3	N;DEF;MASC+FEM;SG
rakibi	rival	rakip	rival	N;NOM;SG;3	N;INDF;MASC+FEM;SG
rakibi	modstanderen	rakip	modstander	N;NOM;SG;3	N;DEF;MASC+FEM;SG
rakibi	modstander	rakip	modstander	N;NOM;SG;3	N;INDF;MASC+FEM;SG
sanatçılar	artister	sanatçı	artist	N;NOM;PL;3	N;INDF;MASC+FEM;PL
sanatçılar	kunstnere	sanatçı	kunstner	N;NOM;PL;3	N;INDF;MASC+FEM;PL
sanatçılar	kunstnerne	sanatçı	kunstner	N;NOM;PL;3	N;DEF;MASC+FEM;PL
sözlük	ordliste	sözlük	ordlise	N;NOM;SG;3	N;INDF;MASC+FEM;SG
sözlük	ordbog	sözlük	ordbog	N;NOM;SG;3	N;INDF;MASC+FEM;SG
yolculuk	rejse	yolculuk	rejse	N;NOM;SG;3	N;INDF;MASC+FEM;SG
yolculuk	rejsen	yolculuk	rejse	N;NOM;SG;3	N;DEF;MASC+FEM;SG
yolculuk	rejse	yolculuk	rejse	N;NOM;SG;3	N;INDF;MASC+FEM;SG
yolculuk	lift	yolculuk	lift	N;NOM;SG;3	N;INDF;MASC+FEM;SG
yolculuk	tur	yolculuk	tur	N;NOM;SG;3	N;INDF;MASC+FEM;SG
yolculuk	tur	yolculuk	tur	N;NOM;SG;3	N;INDF;MASC+FEM;SG
saldırıya	angrebet	saldırı	angreb	N;DAT;SG;3	N;DEF;NEUT;SG
havaalanı	lufthavnen	havaalanı	lufthavn	N;NOM;SG;3	N;DEF;MASC+FEM;SG
havaalanı	airport	havaalanı	airport	N;NOM;SG;3	N;INDF;MASC+FEM;SG
havaalanı	lufthavn	havaalanı	lufthavn	N;NOM;SG;3	N;INDF;MASC+FEM;SG
havaalanı	flyveplads	havaalanı	flyveplads	N;NOM;SG;3	N;INDF;MASC+FEM;SG
havaalanı	flyvepladsen	havaalanı	flyveplads	N;NOM;SG;3	N;DEF;MASC+FEM;SG
psikolojik	psykologiske	psikolojik	psykologisk	ADJ	ADJ;PL
psikolojik	psykiske	psikolojik	psykisk	ADJ	ADJ;PL
psikolojik	psykisk	psikolojik	psykisk	ADJ	ADJ;INDF;SG
alayı	regiment	alay	regiment	N;ACC;SG;3	N;INDF;NEUT;SG
alayı	procession	alay	procession	N;ACC;SG;3	N;INDF;MASC+FEM;SG
kanadalı	canadier	kanadalı	canadie	N;ESS;SG;3	N;INDF;MASC+FEM;SG
ilgisi	relevans	ilgi	relevans	N;NOM;SG;3	N;INDF;MASC+FEM;SG
sayısal	numeriske	sayısal	numerisk	ADJ	ADJ;PL
sayısal	talmæssige	sayısal	talmæssig	ADJ	ADJ;PL
sayısal	numeriske	sayısal	numerisk	ADJ	ADJ;PL
sayısal	digitalt	sayısal	digitalt	ADJ	ADJ;INDF;NEUT;SG
sayısal	digitale	sayısal	digital	ADJ	ADJ;PL
teklifi	forslaget	teklif	forslag	N;ACC;SG;3	N;DEF;NEUT;SG
teklifi	tilbuddet	teklif	tilbud	N;ACC;SG;3	N;DEF;NEUT;SG
kapasitesi	kapacitet	kapasite	kapacitet	N;NOM;SG;3	N;INDF;MASC+FEM;SG
kapasitesi	kapaciteten	kapasite	kapacitet	N;NOM;SG;3	N;DEF;MASC+FEM;SG
şehirleri	byerne	şehir	by	N;NOM;PL;3	N;DEF;MASC+FEM;PL
şehirleri	storbyer	şehir	storby	N;NOM;PL;3	N;INDF;MASC+FEM;PL
şehirleri	byer	şehir	by	N;NOM;PL;3	N;INDF;MASC+FEM;PL
alfabesi	alfabet	alfabe	alfab	N;NOM;SG;3	N;INDF;NEUT;SG
alfabesi	alfabetet	alfabe	alfabetet	N;NOM;SG;3	N;DEF;NEUT;SG
sıralaması	rangorden	sırala	rangorden	N;NOM;SG;3	N;INDF;MASC+FEM;SG
mühendisi	ingeniør	mühendis	ingeniør	N;NOM;SG;3	N;INDF;MASC+FEM;SG
konuları	emner	konu	emne	N;ACC;PL;3	N;INDF;NEUT;PL
konuları	emnerne	konu	emne	N;ACC;PL;3	N;DEF;NEUT;PL
orkestrası	orkestret	orkestra	orkestre	N;NOM;SG;3	N;DEF;NEUT;SG
orkestrası	orkester	orkestra	orkester	N;NOM;SG;3	N;INDF;NEUT;SG
atlético	atlético	atlético	atlético	N;NOM;SG;3	N;INDF;MASC+FEM;SG
arkadaşlar	venner	arkadaş	ven	N;NOM;PL;3	N;INDF;MASC+FEM;PL
arkadaşlar	vennerne	arkadaş	ven	N;NOM;PL;3	N;DEF;MASC+FEM;PL
arkadaşlar	veninder	arkadaş	veninde	N;NOM;PL;3	N;INDF;MASC+FEM;PL
eliptik	elliptiske	eliptik	elliptisk	ADJ	ADJ;PL
duyurdu	meddelt	duyur	meddele	V;PFV;IND;SG;3;POS;PST	V;INDF;SG;PST;V.PTCP
duyurdu	annoncerede	duyur	annoncere	V;PFV;IND;SG;3;POS;PST	V;IND;PST;FIN;ACT
duyurdu	annonceret	duyur	annoncere	V;PFV;IND;SG;3;POS;PST	V;INDF;SG;PST;V.PTCP
duyurdu	bekendtgjort	duyur	bekendtgøre	V;PFV;IND;SG;3;POS;PST	V;INDF;SG;PST;V.PTCP
duyurdu	bebudet	duyur	bebude	V;PFV;IND;SG;3;POS;PST	V;INDF;SG;PST;V.PTCP
duyurdu	meddelte	duyur	meddele	V;PFV;IND;SG;3;POS;PST	V;IND;PST;FIN;ACT
rahat	hyggeligt	rahat	hyggelig	ADJ	ADJ;INDF;NEUT;SG
rahat	hyggelige	rahat	hyggelig	ADJ	ADJ;PL
rahat	hyggelig	rahat	hyggelig	ADJ	ADJ;INDF;MASC+FEM;SG
rahat	afslappede	rahat	afslappet	ADJ	ADJ;PL
rahat	afslappet	rahat	afslappet	ADJ	ADJ;INDF;SG
rahat	behageligt	rahat	behagelig	ADJ	ADJ;INDF;NEUT;SG
rahat	komfortabelt	rahat	komfortabel	ADJ	ADJ;INDF;NEUT;SG
rahat	behagelig	rahat	behagelig	ADJ	ADJ;INDF;MASC+FEM;SG
rahat	komfortabel	rahat	komfortabel	ADJ	ADJ;INDF;MASC+FEM;SG
rahat	tilpas	rahat	tilpas	ADJ	ADJ;INDF;SG
rahat	behageligt	rahat	behagelig	ADJ	ADJ;INDF;NEUT;SG
rahat	komfortabelt	rahat	komfortabel	ADJ	ADJ;INDF;NEUT;SG
rahat	behagelig	rahat	behagelig	ADJ	ADJ;INDF;MASC+FEM;SG
değiştirildi	ændret	değiş	ændre	V;PFV;IND;SG;3;POS;PST;PASS	V;INDF;SG;PST;V.PTCP
değiştirildi	forandret	değiş	forandre	V;PFV;IND;SG;3;POS;PST;PASS	V;INDF;SG;PST;V.PTCP
değiştirildi	ændret	değiş	ændre	V;PFV;IND;SG;3;POS;PST;PASS	V;INDF;SG;PST;V.PTCP
değiştirildi	modificeret	değiş	modificeret	V;PFV;IND;SG;3;POS;PST;PASS	V;INDF;SG;PST;V.PTCP
değiştirildi	ombygget	değiş	ombygge	V;PFV;IND;SG;3;POS;PST;PASS	V;INDF;SG;PST;V.PTCP
anahtar	nøglen	anahtar	nøgle	N;NOM;SG;3	N;DEF;MASC+FEM;SG
anahtar	nøgle	anahtar	nøgen	N;NOM;SG;3	N;INDF;MASC+FEM;SG
bayanlar	damer	bayan	dame	N;NOM;PL;3	N;INDF;MASC+FEM;PL
açılmış	åbnet	aç	åbne	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;INDF;SG;PST;V.PTCP
yollar	stier	yol	stie	N;NOM;PL;3	N;INDF;MASC+FEM;PL
yollar	måder	yol	måde	N;NOM;PL;3	N;INDF;MASC+FEM;PL
yollar	veje	yol	vej	N;NOM;PL;3	N;INDF;MASC+FEM;PL
gemileri	skibe	gemi	skib	N;ACC;PL;3	N;INDF;NEUT;PL
havacılık	luftfarten	havacılık	luftfart	N;NOM;SG;3	N;DEF;MASC+FEM;SG
havacılık	luftfart	havacılık	luftfart	N;NOM;SG;3	N;INDF;MASC+FEM;SG
havacılık	aerospace	havacılık	aerospace	N;NOM;SG;3	N;INDF;NEUT;SG
havacılık	rumfart	havacılık	rumfart	N;NOM;SG;3	N;INDF;MASC+FEM;SG
havacılık	luftfart	havacılık	luftfart	N;NOM;SG;3	N;INDF;MASC+FEM;SG
firma	firma	firma	firma	N;NOM;SG;3	N;INDF;NEUT;SG
firma	selskab	firma	selskab	N;NOM;SG;3	N;INDF;NEUT;SG
firma	firma	firma	firma	N;NOM;SG;3	N;INDF;NEUT;SG
firma	kompagni	firma	kompagni	N;NOM;SG;3	N;INDF;NEUT;SG
firma	virksomhed	firma	virksomhed	N;NOM;SG;3	N;INDF;MASC+FEM;SG
sundu	fremlagt	sun	fremlægge	V;PFV;IND;SG;3;POS;PST	V;INDF;SG;PST;V.PTCP
sundu	præsenteret	sun	præsentere	V;PFV;IND;SG;3;POS;PST	V;INDF;SG;PST;V.PTCP
sundu	præsenteres	sun	præsentere	V;PFV;IND;SG;3;POS;PST	V;NFIN;PASS
alıyor	tager	al	tage	V;PROG;IND;SG;3;POS;INFM;PRS	V;IND;PRS;FIN;ACT
maliyeti	pris	maliyet	pris	N;NOM;SG;3	N;INDF;MASC+FEM;SG
maliyeti	udgift	maliyet	udgift	N;NOM;SG;3	N;INDF;MASC+FEM;SG
maliyeti	omkostning	maliyet	omkostning	N;NOM;SG;3	N;INDF;MASC+FEM;SG
sayfalar	sider	sayfa	side	N;NOM;PL;3	N;INDF;MASC+FEM;PL
yorumlar	anmeldelser	yorum	anmeldelse	N;NOM;PL;3	N;INDF;MASC+FEM;PL
yorumlar	bemærkninger	yorum	bemærkning	N;NOM;PL;3	N;INDF;MASC+FEM;PL
yorumlar	kommentarer	yorum	kommentar	N;NOM;PL;3	N;INDF;MASC+FEM;PL
izleyen	kigger	izle	kigge	V;PFV;IND;POS;PRS;V.PTCP	V;IND;PRS;FIN;ACT
izleyen	ser	izle	se	V;PFV;IND;POS;PRS;V.PTCP	V;IND;PRS;FIN;ACT
kayıtları	plader	kayıt	plade	N;ACC;PL;3	N;INDF;MASC+FEM;PL
kayıtları	registreringer	kayıt	registrering	N;ACC;PL;3	N;INDF;MASC+FEM;PL
kayıtları	fortegnelser	kayıt	fortegnelse	N;ACC;PL;3	N;INDF;MASC+FEM;PL
kayıtları	optegnelser	kayıt	optegnelse	N;ACC;PL;3	N;INDF;MASC+FEM;PL
kayıtları	registreringer	kayıt	registrering	N;ACC;PL;3	N;INDF;MASC+FEM;PL
komuta	kommandoen	komut	kommando	N;NOM;SG;3	N;DEF;MASC+FEM;SG
komuta	kommando	komut	kommando	N;NOM;SG;3	N;INDF;MASC+FEM;SG
kuşlar	fugle	kuş	fugl	N;NOM;PL;3	N;INDF;MASC+FEM;PL
yaralandı	skadet	yarala	skad	V;PFV;IND;SG;3;POS;PST;PASS	V;INDF;SG;PST;V.PTCP
sayfaya	side	sayfa	side	N;DAT;SG;3	N;INDF;MASC+FEM;SG
önlemek	forhindre	önle	forhindre	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN;ACT
önlemek	forebygge	önle	forebygge	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN;ACT
notlar	noter	not	note	N;NOM;PL;3	N;INDF;MASC+FEM;PL
notlar	sedler	not	sedle	N;NOM;PL;3	N;INDF;MASC+FEM;PL
notlar	karakterer	not	karakter	N;NOM;PL;3	N;INDF;MASC+FEM;PL
notlar	kvaliteter	not	kvalitet	N;NOM;PL;3	N;INDF;MASC+FEM;PL
heyeti	delegation	heyet	delegation	N;NOM;SG;3	N;INDF;MASC+FEM;SG
heyeti	delegationen	heyet	delegation	N;NOM;SG;3	N;DEF;MASC+FEM;SG
heyeti	uddelegering	heyet	uddelegering	N;NOM;SG;3	N;INDF;MASC+FEM;SG
kişiliği	personlighed	kişilik	personlighed	N;NOM;SG;3	N;INDF;MASC+FEM;SG
çalışmak	studere	çalış	studere	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN;ACT
çalışmak	studerer	çalış	studere	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;IND;PRS;FIN;ACT
çalışmak	arbejder	çalış	arbejde	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;IND;PRS;FIN;ACT
çalışmak	arbejder	çalış	arbejde	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;IND;PRS;FIN;ACT
gitmek	går	git	gå	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;IND;PRS;FIN;ACT
gitmek	forlader	git	forlade	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;IND;PRS;FIN;ACT
ruslar	russerne	rus	russer	N;NOM;PL;3	N;DEF;MASC+FEM;PL
ruslar	russere	rus	russere	N;NOM;PL;3	N;INDF;MASC+FEM;PL
tapınağı	templet	tapınak	temple	N;NOM;SG;3	N;DEF;NEUT;SG
tapınağı	tempel	tapınak	tempel	N;NOM;SG;3	N;INDF;NEUT;SG
çıkarıldı	fjernet	çıkar	fjerne	V;PFV;IND;SG;3;POS;PST;PASS	V;INDF;SG;PST;V.PTCP
çıkarıldı	afhentes	çıkar	afhente	V;PFV;IND;SG;3;POS;PST;PASS	V;NFIN;PASS
başlattı	igangsat	başla	igangsætte	V;PFV;IND;SG;3;POS;PST;CAUS	V;INDF;SG;PST;V.PTCP
başlattı	lanceret	başla	lancere	V;PFV;IND;SG;3;POS;PST;CAUS	V;INDF;SG;PST;V.PTCP
başlattı	iværksat	başla	iværksætte	V;PFV;IND;SG;3;POS;PST;CAUS	V;INDF;SG;PST;V.PTCP
töreni	ceremoni	tören	ceremoni	N;NOM;SG;3	N;INDF;MASC+FEM;SG
töreni	højtidelighed	tören	højtidelighed	N;NOM;SG;3	N;INDF;MASC+FEM;SG
töreni	ceremonien	tören	ceremonie	N;NOM;SG;3	N;DEF;MASC+FEM;SG
güneybatı	sydvest	güneybatı	sydvest	N;ACC;SG;3	N;INDF
doğrusal	lineært	doğrusal	lineært	ADJ	ADJ;INDF;NEUT;SG
doğrusal	lineære	doğrusal	lineære	ADJ	ADJ;PL
doğrusal	lineært	doğrusal	lineært	ADJ	ADJ;INDF;NEUT;SG
türler	genrer	tür	genre	N;NOM;PL;3	N;INDF;MASC+FEM;PL
türler	dyrearter	tür	dyrearter	N;NOM;PL;3	N;INDF;NEUT;PL
türler	arter	tür	arte	N;NOM;PL;3	N;INDF;MASC+FEM;PL
türler	typerne	tür	type	N;NOM;PL;3	N;DEF;MASC+FEM;PL
türler	typer	tür	type	N;NOM;PL;3	N;INDF;MASC+FEM;PL
başarılar	resultater	başarı	resultat	N;NOM;PL;3	N;INDF;NEUT;PL
başarılar	bedrifter	başarı	bedrifter	N;NOM;PL;3	N;INDF;MASC+FEM;PL
başarılar	succeser	başarı	succes	N;NOM;PL;3	N;INDF;MASC+FEM;PL
politikaları	politikker	politika	politik	N;NOM;PL;3	N;INDF;MASC+FEM;PL
politikaları	politikkerne	politika	politik	N;NOM;PL;3	N;DEF;MASC+FEM;PL
uyumlu	forenelige	uyumlu	forenelig	ADJ	ADJ;PL
uyumlu	forenelig	uyumlu	forenelig	ADJ	ADJ;INDF;MASC+FEM;SG
uyumlu	kompatibelt	uyumlu	kompatibelt	ADJ	ADJ;INDF;NEUT;SG
antalyaspor	antalyaspor	antalya	antalyaspor	N;NOM;SG;3	N;INDF;NEUT;SG
tesisleri	faciliteter	tesis	facilitet	N;ACC;PL;3	N;INDF;MASC+FEM;PL
katliamı	massakre	katlia	massakre	N;ACC;SG;3	N;INDF;MASC+FEM;SG
katliamı	massakren	katlia	massakr	N;ACC;SG;3	N;DEF;MASC+FEM;SG
corporation	corporation	corporation	corporation	N;NOM;SG;3	N;INDF;MASC+FEM;SG
araçlar	køretøjer	araç	køretøj	N;NOM;PL;3	N;INDF;NEUT;PL
araçlar	motorkøretøjer	araç	motorkøretøj	N;NOM;PL;3	N;INDF;NEUT;PL
araçlar	værktøjer	araç	værktøj	N;NOM;PL;3	N;INDF;NEUT;PL
araçlar	redskaber	araç	redskab	N;NOM;PL;3	N;INDF;NEUT;PL
otel	hotellet	otel	hotel	N;NOM;SG;3	N;DEF;NEUT;SG
otel	hotel	otel	hotel	N;NOM;SG;3	N;INDF;NEUT;SG
otel	hotel	otel	hotel	N;NOM;SG;3	N;INDF;NEUT;SG
tanımı	definition	tanım	definition	N;NOM;SG;3	N;INDF;MASC+FEM;SG
gerçekleştirdi	udført	gerçekleş	udføre	V;PFV;IND;SG;3;POS;PST;CAUS	V;INDF;SG;PST;V.PTCP
askerlik	militæret	askerlik	militær	N;NOM;SG;3	N;DEF;NEUT;SG
sahipleri	ejere	sahip	ejer	N;ACC;PL;3	N;INDF;MASC+FEM;PL
sahipleri	ejerne	sahip	ejerne	N;ACC;PL;3	N;DEF;MASC+FEM;PL
dağlar	bjergene	dağ	bjerg	N;NOM;PL;3	N;DEF;NEUT;PL
dağlar	bjerge	dağ	bjerg	N;NOM;PL;3	N;INDF;NEUT;PL
dağlar	bakkerne	dağ	bakke	N;NOM;PL;3	N;DEF;MASC+FEM;PL
örümcek	edderkoppen	örü	edderkoppe	N;NOM;SG;3	N;DEF;MASC+FEM;SG
örümcek	spider	örü	spide	N;NOM;SG;3	N;INDF;MASC+FEM;SG
örümcek	edderkop	örü	edderkop	N;NOM;SG;3	N;INDF;MASC+FEM;SG
davranış	opførsel	davranış	opførsel	N;NOM;SG;3	N;INDF;MASC+FEM;SG
davranış	adfærd	davranış	adfærd	N;NOM;SG;3	N;INDF;MASC+FEM;SG
davranış	indstilling	davranış	indstilling	N;NOM;SG;3	N;INDF;MASC+FEM;SG
davranış	holdning	davranış	holdning	N;NOM;SG;3	N;INDF;MASC+FEM;SG
davranış	attitude	davranış	attitude	N;NOM;SG;3	N;INDF;MASC+FEM;SG
davranış	opførsel	davranış	opførsel	N;NOM;SG;3	N;INDF;MASC+FEM;SG
davranış	adfærd	davranış	adfærd	N;NOM;SG;3	N;INDF;MASC+FEM;SG
akımı	bæk	akım	bæk	N;NOM;SG;3	N;INDF;MASC+FEM;SG
akımı	strøm	akım	strøm	N;NOM;SG;3	N;INDF;MASC+FEM;SG
kütüphane	bibliotek	kütüphane	bibliotek	N;NOM;SG;3	N;INDF;NEUT;SG
kütüphane	biblioteket	kütüphane	bibliotek	N;NOM;SG;3	N;DEF;NEUT;SG
hastalıkları	sygdomme	hastalık	sygdom	N;NOM;PL;3	N;INDF;MASC+FEM;PL
karakterleri	karakterer	karakter	karakter	N;NOM;PL;3	N;INDF;MASC+FEM;PL
