uma	ühe	um	üks	NUM	NUM;GEN;SG
responsabilidade	vastutus	responsabilidade	vastutus	N;FEM;SG	N;NOM;SG
avião	lennuk	avião	lennuk	N;MASC;SG	N;NOM;SG
avião	lennuk	avião	lennuk	N;MASC;SG	N;NOM;SG
avião	õhusõiduk	avião	õhu_sõiduk	N;MASC;SG	N;NOM;SG
avião	lennuk	avião	lennuk	N;MASC;SG	N;NOM;SG
sinais	signaale	sinal	signaal	N;MASC;PL	N;PRT;PL
sinais	signaalid	sinal	signaal	N;MASC;PL	N;NOM;PL
sinais	sildid	sinal	silt	N;MASC;PL	N;NOM;PL
sinais	märgid	sinal	märk	N;MASC;PL	N;NOM;PL
sinais	märke	sinal	märk	N;MASC;PL	N;PRT;PL
equivalente	samaväärne	equivalente	sama_väärne	ADJ;MASC;SG	ADJ;NOM;SG
licença	litsents	licença	litsents	N;FEM;SG	N;NOM;SG
licença	litsents	licença	litsents	N;FEM;SG	N;NOM;SG
mix	mix	mix	mix	N;MASC;SG	N;NOM;SG
beleza	ilu	beleza	ilu	N;FEM;SG	N;NOM;SG
beleza	iludus	beleza	iludus	N;FEM;SG	N;NOM;SG
beleza	kaunitar	beleza	kaunitar	N;FEM;SG	N;NOM;SG
pés	jalad	pé	jalg	N;MASC;PL	N;NOM;PL
interesses	huve	interesse	huvi	N;MASC;PL	N;PRT;PL
interesses	huvid	interesse	huvi	N;MASC;PL	N;NOM;PL
air	õhu	air	õhk	N;MASC;SG	N;NOM;SG
air	õhku	air	õhk	N;MASC;SG	N;PRT;SG
air	õhk	air	õhk	N;MASC;SG	N;NOM;SG
air	air	air	air	N;MASC;SG	N;NOM;SG
relacionamento	suhe	relacionamento	suhe	N;MASC;SG	N;NOM;SG
relacionamento	seos	relacionamento	seos	N;MASC;SG	N;NOM;SG
tópico	teema	tópico	teema	N;MASC;SG	N;NOM;SG
part	osas	part	osa	N;MASC;SG	N;IN+ESS;SG
alan	alan	alan	alama	N;MASC;SG	N;NOM;SG
festas	festivalid	festa	festival	N;FEM;PL	N;NOM;PL
festas	peod	festa	pidu	N;FEM;PL	N;NOM;PL
rtp	rtp	rtp	rtp	N;FEM;SG	N;NOM;SG
lojas	poed	loja	pood	N;FEM;PL	N;NOM;PL
lojas	poode	loja	poode	N;FEM;PL	N;PRT;PL
lojas	kauplused	loja	kauplus	N;FEM;PL	N;NOM;PL
lojas	poed	loja	pood	N;FEM;PL	N;NOM;PL
lojas	kauplustes	loja	kauplus	N;FEM;PL	N;IN+ESS;PL
lojas	poode	loja	poode	N;FEM;PL	N;PRT;PL
lojas	kauplused	loja	kauplus	N;FEM;PL	N;NOM;PL
figuras	arvud	figura	arv	N;FEM;PL	N;NOM;PL
albert	albert	albert	albert	N;MASC;SG	N;NOM;SG
tio	onu	tio	onu	N;MASC;SG	N;NOM;SG
belém	petlemma	belém	petlemma	N;MASC;SG	N;NOM;SG
foto	foto	foto	foto	N;FEM;SG	N;NOM;SG
foto	pic	foto	pic	N;FEM;SG	N;NOM;SG
foto	pilt	foto	pilt	N;FEM;SG	N;NOM;SG
foto	pildi	foto	pilt	N;FEM;SG	N;GEN;SG
coelho	coelho	coelho	coelho	N;MASC;SG	N;NOM;SG
coelho	jänku	coelho	jänk	N;MASC;SG	N;NOM;SG
coelho	jänes	coelho	jänes	N;MASC;SG	N;NOM;SG
coelho	küülik	coelho	küülik	N;MASC;SG	N;NOM;SG
proteger	kaitsma	proteger	kaitsma	V;NFIN	V;IN+ALL;V.CVB;ACT
proteger	kaitsta	proteger	kaitsma	V;NFIN	V;NFIN
cardeal	kardinal	cardeal	kardinal	N;MASC;SG	N;NOM;SG
bens	kaubad	bem	kaup	N;MASC;PL	N;NOM;PL
braço	käe	braço	käsi	N;MASC;SG	N;GEN;SG
bloco	plokk	bloco	plokk	N;MASC;SG	N;NOM;SG
bloco	bloki	bloco	blokk	N;MASC;SG	N;GEN;SG
bloco	blokk	bloco	blokk	N;MASC;SG	N;NOM;SG
bloco	block	bloco	block	N;MASC;SG	N;NOM;SG
reconhecido	tunnistas	reconhecer	tunnistama	V;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN;ACT
beira	beira	beira	beira	N;FEM;SG	N;NOM;SG
junta	hunta	junta	hunta	N;FEM;SG	N;NOM;SG
religioso	usklik	religioso	usklik	ADJ;MASC;SG	ADJ;NOM;SG
religioso	religioosne	religioso	religioosne	ADJ;MASC;SG	ADJ;NOM;SG
way	way	way	way	N;MASC;SG	N;NOM;SG
viena	viin	viena	viima	N;FEM;SG	N;NOM;SG
clássica	klassika	clássico	klassika	N;FEM;SG	N;NOM;SG
clássica	klassika	clássico	klassika	N;FEM;SG	N;NOM;SG
clássica	classic	clássico	classic	N;FEM;SG	N;NOM;SG
ópera	ooper	ópera	ooper	N;FEM;SG	N;NOM;SG
ópera	ooperi	ópera	ooper	N;FEM;SG	N;NOM;SG
possíveis	võimalikud	possível	võimalik	ADJ;MASC;PL	ADJ;NOM;PL
marie	marie	marie	mari	N;FEM;SG	N;NOM;SG
salão	lounge	salão	lounge	N;MASC;SG	N;NOM;SG
salão	salong	salão	salong	N;MASC;SG	N;NOM;SG
salão	salongis	salão	salong	N;MASC;SG	N;IN+ESS;SG
salão	saal	salão	saal	N;MASC;SG	N;NOM;SG
amazonas	amazon	amazona	amazon	N;MASC;SG	N;NOM;SG
situações	olukordi	situação	olu_kord	N;FEM;PL	N;PRT;PL
situações	olukorrad	situação	olu_kord	N;FEM;PL	N;NOM;PL
volumes	mahud	volume	maht	N;MASC;PL	N;NOM;PL
voleibol	võrkpall	voleibol	võrk_pall	N;MASC;SG	N;NOM;SG
legislação	seadusandlus	legislação	seadus_andlus	N;FEM;SG	N;NOM;SG
legislação	õigusakt	legislação	õigus_akt	N;FEM;SG	N;NOM;SG
unânime	ühehäälse	unânime	ühe_häälne	ADJ;MASC;SG	ADJ;GEN;SG
unânime	üksmeelne	unânime	üks_meelne	ADJ;MASC;SG	ADJ;NOM;SG
unânime	ühehäälne	unânime	ühe_häälne	ADJ;MASC;SG	ADJ;NOM;SG
semelhantes	sarnased	semelhante	sarnane	ADJ;MASC;PL	ADJ;NOM;PL
chaves	võtmed	chave	võti	N;MASC;PL	N;NOM;PL
exceção	erand	exceção	erand	N;FEM;SG	N;NOM;SG
exceção	erandi	exceção	erand	N;FEM;SG	N;GEN;SG
direto	direct	direto	direct	N;MASC;SG	N;NOM;SG
darwin	darwin	darwin	darwin	N;MASC;SG	N;NOM;SG
end	lõpp	end	lõpp	N;MASC;SG	N;NOM;SG
round	voor	round	voor	N;MASC;SG	N;NOM;SG
mateus	matthew	mater	matthew	N;MASC;SG	N;NOM;SG
consumo	tarbimine	consumo	tarbimine	N;MASC;SG	N;NOM;SG
listas	nimekirjad	lista	nime_kiri	N;FEM;PL	N;NOM;PL
listas	loetelud	lista	loetema	N;FEM;PL	N;NOM;PL
tim	tim	tim	tim	N;MASC;SG	N;NOM;SG
tim	timi	tim	timi	N;MASC;SG	N;NOM;SG
motores	mootorid	motor	mootor	N;MASC;PL	N;NOM;PL
motores	mootorid	motor	mootor	N;MASC;PL	N;NOM;PL
portas	väravad	porta	värav	N;FEM;PL	N;NOM;PL
portas	uksed	porta	uks	N;FEM;PL	N;NOM;PL
canais	kanalid	canal	kanal	N;MASC;PL	N;NOM;PL
canais	kanalid	canal	kanal	N;MASC;PL	N;NOM;PL
propósito	eesmärk	propósito	ees_märk	N;MASC;SG	N;NOM;SG
propósito	otstarve	propósito	ots_tarve	N;MASC;SG	N;NOM;SG
tiago	james	tiago	james	N;MASC;SG	N;NOM;SG
camisa	särk	camisa	särk	N;FEM;SG	N;NOM;SG
camisa	särgi	camisa	särk	N;FEM;SG	N;GEN;SG
iniciativa	algatuse	iniciativa	algatus	N;FEM;SG	N;GEN;SG
iniciativa	algatus	iniciativa	algatus	N;FEM;SG	N;NOM;SG
normas	normid	norma	norm	N;FEM;PL	N;NOM;PL
normas	standardid	norma	standard	N;FEM;PL	N;NOM;PL
north	põhi	north	põhi	N;MASC;SG	N;NOM;SG
north	põhja	north	põhi	N;MASC;SG	N;IN+ALL;LGSPEC1;SG
north	põhjas	north	põhi	N;MASC;SG	N;IN+ESS;SG
patrimônio	kultuuripärandi	patrimônio	kultuuri_pärant	N;MASC;SG	N;PRT;SG
patrimônio	pärand	patrimônio	pärand	N;MASC;SG	N;NOM;SG
redução	vähendamine	redução	vähendamine	N;FEM;SG	N;NOM;SG
redução	vähendamise	redução	vähendamine	N;FEM;SG	N;GEN;SG
redução	vähendamine	redução	vähendamine	N;FEM;SG	N;NOM;SG
funcionamento	toimimine	funcionamento	toimimine	N;MASC;SG	N;NOM;SG
funcionamento	toiming	funcionamento	toiming	N;MASC;SG	N;NOM;SG
funcionamento	operatsioon	funcionamento	operatsioon	N;MASC;SG	N;NOM;SG
funcionamento	toimimine	funcionamento	toimimine	N;MASC;SG	N;NOM;SG
helena	helena	heleno	hele	N;FEM;SG	N;NOM;SG
helena	elena	heleno	elena	N;FEM;SG	N;NOM;SG
helena	helen	heleno	helen	N;FEM;SG	N;NOM;SG
enredo	proovitüki	enredo	proovi_tükk	N;MASC;SG	N;PRT;SG
cônjuge	abikaasa	cônjuge	abi_kaasa	N;MASC;SG	N;NOM;SG
radio	raadio	radio	raadio	N;MASC;SG	N;NOM;SG
radio	radio	radio	radio	N;MASC;SG	N;NOM;SG
cavalo	ratsu	cavalo	ratsu	N;MASC;SG	N;NOM;SG
cavalo	rüütli	cavalo	rüütel	N;MASC;SG	N;NOM;SG
cavalo	rüütel	cavalo	rüütel	N;MASC;SG	N;NOM;SG
cavalo	knight	cavalo	knight	N;MASC;SG	N;NOM;SG
cavalo	hobune	cavalo	hobune	N;MASC;SG	N;NOM;SG
cavalo	hobuse	cavalo	hobune	N;MASC;SG	N;GEN;SG
cavalo	hobu	cavalo	hobu	N;MASC;SG	N;NOM;SG
tiro	laskmine	tiro	laskmine	N;MASC;SG	N;NOM;SG
tiro	tulistamine	tiro	tulistamine	N;MASC;SG	N;NOM;SG
tiro	lask	tiro	lask	N;MASC;SG	N;NOM;SG
chamou	helistas	chamar	helistama	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN;ACT
pior	halvim	mau	halvim	ADJ;MASC;SG	ADJ;NOM;RL;SG
pior	hullem	mau	hullem	ADJ;MASC;SG	ADJ;NOM;CMPR;SG
pior	halvem	mau	halvem	ADJ;MASC;SG	ADJ;NOM;CMPR;SG
largo	largo	largo	largo	N;MASC;SG	N;NOM;SG
goleiro	väravavaht	goleiro	värava_vaht	N;MASC;SG	N;NOM;SG
goleiro	väravavaht	goleiro	värava_vaht	N;MASC;SG	N;NOM;SG
goleiro	väravavahi	goleiro	värava_vaht	N;MASC;SG	N;NOM;SG
prima	nõo	primo	nõgu	N;FEM;SG	N;NOM;SG
prima	nõbu	primo	nõbu	N;FEM;SG	N;NOM;SG
prima	prima	primo	prima	N;FEM;SG	N;NOM;SG
contos	lood	conto	lugu	N;MASC;PL	N;NOM;PL
trinta	kolmkümmend	trinta	kolm_kümmend	NUM	NUM;NOM;SG
mensagens	teated	mensagem	teade	N;FEM;PL	N;NOM;PL
mensagens	sõnumid	mensagem	sõnum	N;FEM;PL	N;NOM;PL
mensagens	kirjad	mensagem	kiri	N;FEM;PL	N;NOM;PL
baía	laht	baía	laht	N;FEM;SG	N;NOM;SG
baía	bay	baía	bay	N;FEM;SG	N;NOM;SG
atos	teod	ato	tegu	N;MASC;PL	N;NOM;PL
hans	hans	haver	hans	N;MASC;SG	N;NOM;SG
rita	rita	rita	rita	N;FEM;SG	N;NOM;SG
death	surma	death	surm	N;MASC;SG	N;PRT;SG
death	surm	death	surm	N;MASC;SG	N;NOM;SG
marquês	markii	marquês	markii	N;MASC;SG	N;NOM;SG
marquês	markii	marquês	markii	N;MASC;SG	N;NOM;SG
publicações	ametikohtade	publicação	ameti_koht	N;FEM;PL	N;GEN;PL
publicações	postitusi	publicação	postitus	N;FEM;PL	N;PRT;PL
publicações	postitused	publicação	postitus	N;FEM;PL	N;NOM;PL
publicações	ametikohad	publicação	ameti_koht	N;FEM;PL	N;NOM;PL
publicações	trükised	publicação	trükis	N;FEM;PL	N;NOM;PL
publicações	väljaanded	publicação	välja_anne	N;FEM;PL	N;NOM;PL
publicações	väljaannete	publicação	välja_anne	N;FEM;PL	N;GEN;PL
ranking	järjestus	ranking	järjestus	N;MASC;SG	N;NOM;SG
ranking	edetabel	ranking	ede_tabel	N;MASC;SG	N;NOM;SG
índios	indiaanlased	índio	indiaanlane	N;MASC;PL	N;NOM;PL
catálogo	kataloog	catálogo	kataloog	N;MASC;SG	N;NOM;SG
catálogo	kataloogi	catálogo	kataloog	N;MASC;SG	N;PRT;SG
civis	tsiviilisikud	civil	tsiviilisik	N;MASC;PL	N;NOM;PL
size	suurus	sizer	suurus	N;MASC;SG	N;NOM;SG
playstation	playstation	playstation	playstation	N;MASC;SG	N;NOM;SG
tribo	hõim	tribo	hõim	N;FEM;SG	N;NOM;SG
tribo	hõimu	tribo	hõim	N;FEM;SG	N;GEN;SG
alimentos	toidud	alimento	toit	N;MASC;PL	N;NOM;PL
escravos	orjad	escravo	ori	N;MASC;PL	N;NOM;PL
castela	castilla	castela	castilla	N;FEM;SG	N;NOM;SG
castela	castilla	castela	castilla	N;FEM;SG	N;NOM;SG
sites	alade	site	ala	N;MASC;PL	N;GEN;PL
corpos	laibad	corpo	laip	N;MASC;PL	N;NOM;PL
corpos	kehad	corpo	keha	N;MASC;PL	N;NOM;PL
corpos	surnukehad	corpo	surnu_keha	N;MASC;PL	N;NOM;PL
corpos	laibad	corpo	laip	N;MASC;PL	N;NOM;PL
candidatos	kandidaadid	candidato	kandidaat	N;MASC;PL	N;NOM;PL
dono	omanik	dono	omanik	N;MASC;SG	N;NOM;SG
finalização	lõpuleviimist	finalização	lõpu_leviimine	N;FEM;SG	N;PRT;SG
finalização	lõpetamine	finalização	lõpetamine	N;FEM;SG	N;NOM;SG
finalização	lõpuleviimine	finalização	lõpu+le_viimine	N;FEM;SG	N;NOM;SG
finalização	esitamine	finalização	esitamine	N;FEM;SG	N;NOM;SG
concerto	concerto	concerto	concerto	N;MASC;SG	N;NOM;SG
concerto	kontsert	concerto	kontsert	N;MASC;SG	N;NOM;SG
concerto	kontserdil	concerto	kontsert	N;MASC;SG	N;AT+ESS
;SG
existente	olemasolev	existente	olemas_olev	ADJ;MASC;SG	ADJ;NOM;SG;PRS;V.PTCP;ACT
vento	tuul	vento	tuul	N;MASC;SG	N;NOM;SG
vento	tuule	vento	tuul	N;MASC;SG	N;GEN;SG
skin	nahka	skin	nahk	N;MASC;SG	N;PRT;SG
skin	nahk	skin	nahk	N;MASC;SG	N;NOM;SG
skin	naha	skin	nahk	N;MASC;SG	N;GEN;SG
resolver	lahendada	resolver	lahendama	V;NFIN	V;NFIN
resolver	lahenda	resolver	lahendama	V;NFIN	V;IMP;SG;2;PRS;FIN;ACT
resolver	lahenda	resolver	lahendama	V;NFIN	V;IMP;SG;2;PRS;FIN;ACT
resolver	lahendada	resolver	lahendama	V;NFIN	V;NFIN
turquia	kalkun	turquia	kalkuma	N;FEM;SG	N;NOM;SG
turquia	türgi	turquia	türgi	N;FEM;SG	N;NOM;SG
ferramenta	tööriist	ferramenta	töö_riist	N;FEM;SG	N;NOM;SG
momentos	hetki	momento	hetk	N;MASC;PL	N;PRT;PL
momentos	hetked	momento	hetk	N;MASC;PL	N;NOM;PL
menino	poiss	menino	poiss	N;MASC;SG	N;NOM;SG
assassinato	mõrvamine	assassinato	mõrvamine	N;MASC;SG	N;NOM;SG
assassinato	mõrv	assassinato	mõrv	N;MASC;SG	N;NOM;SG
vendeu	müüdud	vender	müüma	V;IND;SG;3;PST;FIN	V;PST;V.PTCP;PASS
grave	tõsine	grave	tõsine	ADJ;MASC;SG	ADJ;NOM;SG
grave	raskekujuline	grave	raske_kujuline	ADJ;MASC;SG	ADJ;NOM;SG
grave	tõsine	grave	tõsine	ADJ;MASC;SG	ADJ;NOM;SG
lewis	lewis	lewl	lewis	N;MASC;SG	N;NOM;SG
traz	tooma	trazer	tooma	V;IND;SG;3;PRS;FIN	V;IN+ALL;V.CVB;ACT
traz	toob	trazer	tooma	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
fatores	tegureid	fator	tegur	N;MASC;PL	N;PRT;PL
fatores	tegurid	fator	tegur	N;MASC;PL	N;NOM;PL
convento	klooster	convento	klooster	N;MASC;SG	N;NOM;SG
permanente	alalise	permanente	alaline	ADJ;MASC;SG	ADJ;GEN;SG
permanente	alaline	permanente	alaline	ADJ;MASC;SG	ADJ;NOM;SG
permanente	püsiv	permanente	püsiv	ADJ;MASC;SG	ADJ;NOM;SG;PRS;V.PTCP;ACT
instalação	paigaldus	instalação	paigaldus	N;FEM;SG	N;NOM;SG
instalação	paigaldamine	instalação	paigaldamine	N;FEM;SG	N;NOM;SG
instalação	rajatis	instalação	rajatis	N;FEM;SG	N;NOM;SG
instalação	paigaldamine	instalação	paigaldamine	N;FEM;SG	N;NOM;SG
karl	karl	karl	karl	N;MASC;SG	N;NOM;SG
argentino	argentina	argentino	argent	N;MASC;SG	N;FRML;SG
argentino	argentina	argentino	argent	N;MASC;SG	N;FRML;SG
argentino	argentiina	argentino	argentiina	N;MASC;SG	N;NOM;SG
exclusivamente	eranditult	exclusivamente	eranditult	ADV	ADV
carl	carl	carl	carl	N;MASC;SG	N;NOM;SG
considera	kaaluma	considerar	kaaluma	V;IND;SG;3;PRS;FIN	V;IN+ALL;V.CVB;ACT
considera	kaaluda	considerar	kaaluma	V;IND;SG;3;PRS;FIN	V;NFIN
status	staatus	status	staatus	N;MASC;SG	N;NOM;SG
status	seisund	status	seisund	N;MASC;SG	N;NOM;SG
status	oleku	status	olek	N;MASC;SG	N;GEN;SG
status	olek	status	olek	N;MASC;SG	N;NOM;SG
retirada	tagasivõtmine	retirada	tagasi_võtmine	N;FEM;SG	N;NOM;SG
retirada	tühistamise	retirada	tühistamine	N;FEM;SG	N;GEN;SG
interessante	huvitav	interessante	huvitav	ADJ;MASC;SG	ADJ;NOM;SG;PRS;V.PTCP;ACT
mor	mor	mor	mor	N;MASC;SG	N;NOM;SG
davis	davis	davi	davi	N;MASC;SG	N;NOM;SG
lagoa	laguun	lagoa	laguun	N;FEM;SG	N;NOM;SG
zonas	tsoonid	zona	tsoon	N;FEM;PL	N;NOM;PL
zonas	tsoonide	zona	tsoon	N;FEM;PL	N;GEN;PL
relacionadas	seotud	relacionar	siduma	V;FEM;PL;V.PTCP	V;PST;V.PTCP;PASS
contratado	palkas	contratar	palk	V;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN;ACT
contratado	palgatud	contratar	palgatud	V;MASC;SG;V.PTCP	V;PST;V.PTCP;PASS
lados	küljed	lado	külg	N;MASC;PL	N;NOM;PL
association	assotsiatsioon	association	assotsiatsioon	N;MASC;SG	N;NOM;SG
padrões	mustrid	padrão	muster	N;MASC;PL	N;NOM;PL
padrões	standardid	padrão	standard	N;MASC;PL	N;NOM;PL
galáxias	galaktikate	galáxia	galaktika	N;FEM;PL	N;GEN;PL
secção	lõik	secção	lõik	N;FEM;SG	N;NOM;SG
secção	sektsioon	secção	sektsioon	N;FEM;SG	N;NOM;SG
secção	jagu	secção	jagu	N;FEM;SG	N;PRT;SG
representou	esindas	representar	esindama	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN;ACT
representou	esindatud	representar	esindama	V;IND;SG;3;PST;FIN	V;PST;V.PTCP;PASS
crítico	ülevaataja	crítico	üle_vaataja	N;MASC;SG	N;NOM;SG
crítico	kriitik	crítico	kriitik	N;MASC;SG	N;NOM;SG
brasão	vapp	brasão	vapp	N;MASC;SG	N;NOM;SG
rugby	ragbi	rugby	ragbi	N;MASC;SG	N;NOM;SG
preta	black	preto	black	N;FEM;SG	N;NOM;SG
representando	esindavad	representar	esindama	V;V.MSDR	V;IND;PL;3;PRS;FIN;ACT
representando	esindab	representar	esindama	V;V.MSDR	V;IND;SG;3;PRS;FIN;ACT
ajudou	aitas	ajudar	aitama	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN;ACT
ajudou	aidanud	ajudar	aitama	V;IND;SG;3;PST;FIN	V;PST;V.PTCP;ACT
college	kolleegium	college	kolleegium	N;MASC;SG	N;NOM;SG
college	kolledž	college	kolledž	N;MASC;SG	N;NOM;SG
amarelo	kollase	amarelo	kollane	ADJ;MASC;SG	ADJ;GEN;SG
amarelo	kollane	amarelo	kollane	ADJ;MASC;SG	ADJ;NOM;SG
metro	meetri	metro	meeter	N;MASC;SG	N;GEN;SG
metro	meeter	metro	meeter	N;MASC;SG	N;NOM;SG
metro	metroo	metro	metroo	N;MASC;SG	N;NOM;SG
metro	metroo	metro	metroo	N;MASC;SG	N;NOM;SG
metro	metro	metro	metro	N;MASC;SG	N;NOM;SG
guiné	guinea	guiné	guine	N;FEM;SG	N;NOM;SG
considerando	arvestades	considerar	arvestama	V;V.MSDR	V;V.CVB
mister	mister	mister	mister	N;MASC;SG	N;NOM;SG
mister	härra	mister	härra	N;MASC;SG	N;NOM;SG
interpretada	tõlgendada	interpretar	tõlgendama	V;FEM;SG;V.PTCP	V;NFIN
nascida	sündis	nascer	sündima	V;FEM;SG;V.PTCP	V;IND;SG;3;PST;FIN;ACT
nascida	sündinud	nascer	sündima	V;FEM;SG;V.PTCP	V;PST;V.PTCP;ACT
aux	aux	aux	aux	N;MASC;SG	N;NOM;SG
descendentes	järglased	descendente	järglane	N;MASC;PL	N;NOM;PL
inc	inc	inc	inc	N;MASC;SG	N;NOM;SG
cidadãos	kodanikud	cidadão	kodanik	N;MASC;PL	N;NOM;PL
salvar	salvesta	salvar	salvestama	V;NFIN	V;IMP;SG;2;PRS;FIN;ACT
gravações	salvestisi	gravação	salvestis	N;FEM;PL	N;PRT;PL
gravações	salvestused	gravação	salvestus	N;FEM;PL	N;NOM;PL
árbitro	kohtunik	árbitro	kohtunik	N;MASC;SG	N;NOM;SG
árbitro	kohtunik	árbitro	kohtunik	N;MASC;SG	N;NOM;SG
cadeia	vangla	cadeia	vangla	N;FEM;SG	N;NOM;SG
cadeia	kett	cadeia	kett	N;FEM;SG	N;NOM;SG
cadeia	ketti	cadeia	kett	N;FEM;SG	N;PRT;SG
cadeia	ahel	cadeia	ahel	N;FEM;SG	N;NOM;SG
orientação	orientatsiooni	orientação	orientatsioon	N;FEM;SG	N;PRT;SG
nuno	patrick	nuno	patrick	N;MASC;SG	N;NOM;SG
nuno	nuno	nuno	nuno	N;MASC;SG	N;NOM;SG
adam	adam	adar	adam	N;MASC;SG	N;NOM;SG
opções	valikud	opção	valik	N;FEM;PL	N;NOM;PL
gustavo	gustavo	gustavo	gustavo	N;MASC;SG	N;NOM;SG
gustavo	gustaf	gustavo	gustaf	N;MASC;SG	N;NOM;SG
funcionários	töötajad	funcionário	töötaja	N;MASC;PL	N;NOM;PL
funcionários	ametnikud	funcionário	ametnik	N;MASC;PL	N;NOM;PL
pib	skt	pib	skt	N;MASC;SG	N;NOM;SG
pib	skp	pib	skp	N;MASC;SG	N
pib	rkt	pib	rkt	N;MASC;SG	N;NOM;SG
trouxe	tõi	trazer	tooma	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN;ACT
trouxe	toodi	trazer	tooma	V;IND;SG;3;PST;FIN	V;IND;PST;FIN;PASS
trouxe	toodud	trazer	tooma	V;IND;SG;3;PST;FIN	V;PST;V.PTCP;PASS
documento	dokumendi	documento	dokument	N;MASC;SG	N;GEN;SG
documento	dokument	documento	dokument	N;MASC;SG	N;NOM;SG
comitê	komitee	comitê	komitee	N;MASC;SG	N;NOM;SG
produziu	toodetud	produzir	tootma	V;IND;SG;3;PST;FIN	V;PST;V.PTCP;PASS
paraguai	paraguay	paraguai	paraguay	N;MASC;SG	N;NOM;SG
ausência	puudumine	ausência	puudumine	N;FEM;SG	N;NOM;SG
destruição	hävitamine	destruição	hävitamine	N;FEM;SG	N;NOM;SG
permitindo	võimaldades	permitir	võimaldama	V;V.MSDR	V;V.CVB
ativo	aktiivne	ativo	aktiivne	ADJ;MASC;SG	ADJ;NOM;SG
casada	abielus	casado	abi_elu	N;FEM;SG	N;IN+ESS;SG
descrito	kirjeldas	descrever	kirjeldama	V;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN;ACT
descrito	kirjeldatud	descrever	kirjeldama	V;MASC;SG;V.PTCP	V;PST;V.PTCP;PASS
próximos	tulevaste	próximo	tulevane	ADJ;MASC;PL	ADJ;GEN;PL
cria	loob	criar	looma	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
cria	luua	criar	looma	V;IND;SG;3;PRS;FIN	V;NFIN
salto	hüpe	salto	hüpe	N;MASC;SG	N;NOM;SG
salto	hüpe	salto	hüpe	N;MASC;SG	N;NOM;SG
tela	ekraan	tela	ekraan	N;FEM;SG	N;NOM;SG
tela	ekraani	tela	ekraan	N;FEM;SG	N;PRT;SG
tela	lõuend	tela	lõuend	N;FEM;SG	N;NOM;SG
raça	tõug	raça	tõug	N;FEM;SG	N;NOM;SG
raça	tõu	raça	tõug	N;FEM;SG	N;NOM;SG
raça	ralli	raça	ralli	N;FEM;SG	N;NOM;SG
raça	võidusõit	raça	võidu_sõit	N;FEM;SG	N;NOM;SG
raça	rass	raça	rass	N;FEM;SG	N;NOM;SG
habilidades	oskused	habilidade	oskus	N;FEM;PL	N;NOM;PL
habilidades	oskusi	habilidade	oskus	N;FEM;PL	N;PRT;PL
habilidades	oskused	habilidade	oskus	N;FEM;PL	N;NOM;PL
habilidades	oskuste	habilidade	oskus	N;FEM;PL	N;GEN;PL
habilidades	võimed	habilidade	võime	N;FEM;PL	N;NOM;PL
papéis	rollid	papel	roll	N;MASC;PL	N;NOM;PL
papéis	paberid	papel	paber	N;MASC;PL	N;NOM;PL
carne	liha	carne	liha	N;FEM;SG	N;NOM;SG
carne	loomaliha	carne	looma_liha	N;FEM;SG	N;NOM;SG
carne	veiseliha	carne	veise_liha	N;FEM;SG	N;NOM;SG
carne	ihu	carne	ihu	N;FEM;SG	N;NOM;SG
propostas	ettepanekud	proposta	ette_panek	N;FEM;PL	N;NOM;PL
propostas	ettepanekuid	proposta	ette_panek	N;FEM;PL	N;PRT;PL
propostas	pakkumised	proposta	pakkumine	N;FEM;PL	N;NOM;PL
baixas	kaotused	baixa	kaotus	N;FEM;PL	N;NOM;PL
direta	otsene	direto	otsene	ADJ;FEM;SG	ADJ;NOM;SG
direta	vahetu	direto	vahetu	ADJ;FEM;SG	ADJ;NOM;SG
acontecimentos	üritused	acontecimento	üritus	N;MASC;PL	N;NOM;PL
acontecimentos	sündmused	acontecimento	sündmus	N;MASC;PL	N;NOM;PL
marcada	märgitud	marcar	märkima	V;FEM;SG;V.PTCP	V;PST;V.PTCP;PASS
marcada	märgistatud	marcar	märgista=tud	V;FEM;SG;V.PTCP	V;PST;V.PTCP;PASS
marcada	tähistatud	marcar	tähistama	V;FEM;SG;V.PTCP	V;PST;V.PTCP;PASS
marcada	märgitud	marcar	märkima	V;FEM;SG;V.PTCP	V;PST;V.PTCP;PASS
marcada	märgistatud	marcar	märgista=tud	V;FEM;SG;V.PTCP	V;PST;V.PTCP;PASS
tag	sildi	tag	silt	N;FEM;SG	N;GEN;SG
tag	tag	tag	tag	N;FEM;SG	N;NOM;SG
tag	silt	tag	silt	N;FEM;SG	N;NOM;SG
perdido	eksinud	perder	eksima	V;MASC;SG;V.PTCP	V;PST;V.PTCP;ACT
perdido	kaotas	perder	kaotama	V;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN;ACT
