die	το	die	ο	DET;DEF	DET;NOM;DEF;NEUT;SG
vlugte	πτήσεις	vlug	πτήση	N;PL	N;NOM;FEM;PL
oorgang	μετάβαση	oorgang	μετάβαση	N;SG	N;ACC;FEM;SG
wortels	ρίζες	wortels	ρίζη	N;PL	N;NOM;FEM;PL
verbetering	βελτίωση	verbetering	βελτίωση	N;SG	N;ACC;FEM;SG
weier	αρνούνται	weier	αρνούμαι	V;PRS	V;IPFV;IND;PL;3;PRS;FIN;PASS
weier	απορρίψει	weier	απορρίπτω	V;PRS	V;PFV;NFIN;ACT
sekondes	δευτερόλεπτα	sekonde	δευτερόλεπτο	N;PL	N;NOM;NEUT;PL
winkel	κατάστημα	winkel	κατάστημα	N;SG	N;NOM;NEUT;SG
winkel	μαγαζί	winkel	μαγαζί	N;SG	N;NOM;NEUT;SG
winkel	κατάστημα	winkel	κατάστημα	N;SG	N;NOM;NEUT;SG
winkel	μαγαζί	winkel	μαγαζί	N;SG	N;NOM;NEUT;SG
legende	θρύλος	leg	θρύλος	N;SG	N;NOM;MASC;SG
legende	θρύλο	leg	θρύλος	N;SG	N;ACC;MASC;SG
legende	μύθος	leg	μύθος	N;SG	N;NOM;MASC;SG
atlete	αθλητές	atleet	αθλητός	N;PL	N;NOM;MASC;PL
agteruitgang	υποβάθμιση	agteruitgang	υποβάθμιση	N;SG	N;ACC;FEM;SG
agteruitgang	αλλοίωση	agteruitgang	αλλοίωση	N;SG	N;ACC;FEM;SG
agteruitgang	επιδείνωση	agteruitgang	επιδείνωση	N;SG	N;ACC;FEM;SG
agteruitgang	φθορά	agteruitgang	φθορά	N;SG	N;NOM;FEM;SG
veiligheid	ασφάλεια	veiligheid	ασφάλεια	N;SG	N;NOM;FEM;SG
myne	ορυχεία	myne	ορυχεία	N;PL	N;NOM;NEUT;PL
myne	νάρκες	myne	νάρκα	N;PL	N;NOM;FEM;PL
aanbeveel	προτεινόμενη	aanbeveel	προτεινόμενος	V;PRS	V;PFV;NOM;FEM;SG;V.PTCP;PASS
aanbeveel	συνιστάται	aanbeveel	συνιστώ	V;PRS	V;IPFV;IND;SG;3;PRS;FIN;PASS
aanbeveel	προτεινόμενο	aanbeveel	προτεινόμενος	V;PRS	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
aanbeveel	προτείνεται	aanbeveel	προτείνω	V;PRS	V;IPFV;IND;SG;3;PRS;FIN;PASS
aanbeveel	προτείνετε	aanbeveel	προτείνω	V;PRS	V;IPFV;IND;PL;2;PRS;FIN;ACT
aanbeveel	προτείνω	aanbeveel	προτείνω	V;PRS	V;IPFV;IND;SG;1;PRS;FIN;ACT
tennis	τέννις	tennis	τέννις	N;PL	N;NOM;NEUT;PL
visuele	οπτική	visueel	οπτικός	ADJ;NOM	ADJ;NOM;FEM;SG
woonbuurt	γειτονιά	woonbuurt	γειτονιά	N;SG	N;NOM;FEM;SG
woonbuurt	γειτονιά	woonbuurt	γειτονιά	N;SG	N;NOM;FEM;SG
woonbuurt	γειτονία	woonbuurt	γειτονία	N;SG	N;NOM;FEM;SG
hond	σκύλος	hond	σκύλος	N;SG	N;NOM;MASC;SG
hond	σκυλί	hond	σκυλί	N;SG	N;NOM;NEUT;SG
klavier	πιάνο	klavier	πιάνος	N;SG	N;NOM;NEUT;SG
geluk	ευτυχία	geluk	ευτυχία	N;SG	N;NOM;FEM;SG
voorstelle	προτάσεις	voorstel	πρόταση	N;PL	N;NOM;FEM;PL
gehandhaaf	παρατηρήθηκαν	gehandhaaf	παρατηρώ	V;PST;V.PTCP	V;PFV;IND;PL;3;PST;FIN;PASS
gehandhaaf	παρατηρήθηκε	gehandhaaf	παρατηρώ	V;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
gehandhaaf	παρατηρηθεί	gehandhaaf	παρατηρώ	V;PST;V.PTCP	V;PFV;NFIN;PASS
gasheer	ξενιστής	gasheer	ξενιστής	N;SG	N;NOM;MASC;SG
gasheer	υποδοχής	gasheer	υποδοχή	N;SG	N;GEN;FEM;SG
gasheer	παρουσιαστής	gasheer	παρουσιαστής	N;SG	N;NOM;MASC;SG
gasheer	οικοδεσπότης	gasheer	οικοδεσπότης	N;SG	N;NOM;MASC;SG
gasheer	φιλοξενία	gasheer	φιλοξενία	N;SG	N;NOM;FEM;SG
dieet	δίαιτα	dieet	δίαιτα	N;SG	N;NOM;FEM;SG
uitbarsting	έκρηξη	uitbarsting	έκρηξη	N;SG	N;ACC;FEM;SG
sel	κύτταρο	sel	κύτταρο	N;SG	N;NOM;NEUT;SG
sel	κελί	sel	κελί	N;SG	N;NOM;NEUT;SG
ruimtetuig	διαστημόπλοιο	ruimtetuig	διαστημόπλοιος	N;SG	N;NOM;NEUT;SG
vyande	εχθροί	vyand	εχθρός	N;PL	N;NOM;MASC;PL
vyande	εχθρούς	vyand	εχθρός	N;PL	N;ACC;MASC;PL
immigrasie	μετανάστευση	immigrasie	μετανάστευση	N;SG	N;NOM;FEM;SG
immigrasie	μετανάστευσης	immigrasie	μετανάστευση	N;SG	N;GEN;FEM;SG
termiese	θερμική	termies	θερμικός	ADJ;NOM	ADJ;NOM;FEM;SG
termiese	θερμικές	termies	θερμικός	ADJ;NOM	ADJ;NOM;FEM;PL
dagboek	ημερολόγιο	dagboek	ημερολόγιο	N;SG	N;NOM;NEUT;SG
debat	συζήτηση	debat	συζήτηση	N;SG	N;ACC;FEM;SG
assistent	βοηθός	assistent	βοηθός	N;SG	N;NOM;MASC;SG
assistent	μάγο	assistent	μάγος	N;SG	N;ACC;MASC;SG
assistent	μάγος	assistent	μάγος	N;SG	N;NOM;MASC;SG
straling	ραδιενέργεια	straling	ραδιενέργεια	N;SG	N;NOM;FEM;SG
straling	ακτινοβολία	straling	ακτινοβολία	N;SG	N;NOM;FEM;SG
goedkeuring	έγκριση	goedkeuring	έγκριση	N;SG	N;ACC;FEM;SG
vyftien	δεκαπέντε	vyftien	δεκαπέντε	NUM	NUM;NOM;NEUT;PL
gesamentlik	συλλογικά	gesamentlik	συλλογικά	ADV	ADV
verteenwoordiger	αντιπρόσωπος	verteenwoordiger	αντιπρόσωπος	N;SG	N;NOM;MASC;SG
verteenwoordiger	εκπρόσωπος	verteenwoordiger	εκπρόσωπος	N;SG	N;NOM;MASC;SG
koreaanse	κορεάτικα	koreaans	κορεάτικος	ADJ;NOM	ADJ;NOM;NEUT;PL
liter	λίτρο	liter	λίτρο	N;SG	N;NOM;NEUT;SG
liter	λίτρα	liter	λίτρα	N;SG	N;NOM;NEUT;SG
sink	βυθίζεται	sink	βυθίζω	V;PRS	V;IPFV;IND;SG;3;PRS;FIN;PASS
posisies	θέσεις	posisie	θέση	N;PL	N;NOM;FEM;PL
posisies	θεσεις	posisie	θεση	N;PL	N;NOM;FEM;PL
plaat	πιάτο	plaat	πιάτο	N;SG	N;NOM;NEUT;SG
kampe	στρατόπεδα	kampe	στρατόπεδο	N;PL	N;NOM;NEUT;PL
kampe	κατασκηνώσεις	kampe	κατασκήνωση	N;PL	N;NOM;FEM;PL
vrystelling	απελευθέρωση	vrystelling	απελευθέρωση	N;SG	N;NOM;FEM;SG
vrystelling	αποδέσμευση	vrystelling	αποδέσμευση	N;SG	N;ACC;FEM;SG
vrystelling	ελευθέρωση	vrystelling	ελευθέρωση	N;SG	N;ACC;FEM;SG
katalogus	κατάλογο	katalogus	κατάλογος	N;SG	N;ACC;MASC;SG
katalogus	κατάλογο	katalogus	κατάλογος	N;SG	N;ACC;MASC;SG
veronderstel	υποτίθεται	veronderstel	υποτίθεμαι	V;PRS	V;IPFV;IND;SG;3;PRS;FIN;PASS
saamgestelde	σύνθετο	saamstel	σύνθετος	ADJ;NOM	ADJ;NOM;NEUT;SG
saamgestelde	σύνθετα	saamstel	σύνθετος	ADJ;NOM	ADJ;NOM;NEUT;PL
myn	εξόρυξης	myn	εξόρυξη	N;SG	N;GEN;FEM;SG
myn	εξόρυξη	myn	εξόρυξη	N;SG	N;NOM;FEM;SG
mont	μον	mont	μον	N;SG	N
klink	ακούγεται	klink	ακούω	V;PRS	V;IPFV;IND;SG;3;PRS;FIN;PASS
bitter	πίκρα	bitter	πίκρα	N;SG	N;NOM;FEM;SG
bitter	πικρή	bitter	πικρός	N;SG	N;NOM;FEM;SG
bitter	πικρό	bitter	πικρός	N;SG	N;NOM;NEUT;SG
kamers	αίθουσες	kamer	αίθουσα	N;PL	N;NOM;FEM;PL
kamers	δωμάτια	kamer	δωμάτι	N;PL	N;NOM;NEUT;PL
herdenking	επέτειος	herdenking	επέτειος	N;SG	N;GEN;FEM;SG
herdenking	επέτειο	herdenking	επέτειο	N;SG	N;ACC;FEM;SG
intellektuele	πνευματική	intellektueel	πνευματικός	ADJ;NOM	ADJ;NOM;FEM;SG
intellektuele	διανοητική	intellektueel	διανοητικός	ADJ;NOM	ADJ;NOM;FEM;SG
prokureur	δικηγόρος	prokureur	δικηγόρος	N;SG	N;NOM;MASC;SG
prokureur	δικηγόρο	prokureur	δικηγόρος	N;SG	N;ACC;MASC;SG
grafiese	γραφική	grafies	γραφικός	ADJ;NOM	ADJ;NOM;FEM;SG
held	ήρωας	held	ήρωο	N;SG	N;NOM;MASC;SG
held	ήρωα	held	ήρωα	N;SG	N;ACC;MASC;SG
effekte	επιπτώσεις	effekte	επίπτωση	N;PL	N;NOM;FEM;PL
effekte	επιδράσεις	effekte	επίδραση	N;PL	N;NOM;FEM;PL
alexandrië	αλεξάνδρεια	alexandrië	αλεξάνδρεια	N;SG	N;NOM;FEM;SG
gesonde	υγιές	gesond	υγιές	ADJ;NOM	ADJ;NOM;NEUT;SG
gesonde	υγιής	gesond	υγιής	ADJ;NOM	ADJ;NOM;MASC;SG
gesonde	υγιή	gesond	υγιή	ADJ;NOM	ADJ;NOM;NEUT;PL
gesonde	υγιείς	gesond	υγιής	ADJ;NOM	ADJ;NOM;MASC;PL
suiker	ζάχαρη	suiker	ζάχαρος	N;SG	N;NOM;FEM;SG
kriteria	κριτήρια	kriterium	κριτήριο	N;PL	N;NOM;NEUT;PL
suur	ξινή	suur	ξινός	N;SG	N;NOM;FEM;SG
suur	οξύ	suur	οξύ	N;SG	N;NOM;NEUT;SG
persoonlik	προσωπικά	persoonlik	προσωπικά	ADV	ADV
vrug	καρπός	vrug	καρπός	N;SG	N;NOM;MASC;SG
vrug	φρούτο	vrug	φρούτος	N;SG	N;NOM;NEUT;SG
mediterreense	μεσογειακή	mediterreens	μεσογειακός	ADJ;NOM	ADJ;NOM;FEM;SG
kapel	παρεκκλήσι	kapel	παρεκκλήσι	N;SG	N;NOM;NEUT;SG
kapel	εκκλησάκι	kapel	εκκλησάκι	N;SG	N;NOM;NEUT;SG
opgedra	αφοσιωμένος	opdra	αφοσιωμένος	V;PST;V.PTCP	V;PFV;NOM;MASC;SG;V.PTCP;PASS
opgedra	αφοσιωμένη	opdra	αφοσιώνω	V;PST;V.PTCP	V;PFV;NOM;FEM;SG;V.PTCP;PASS
opgedra	αφοσιωμένο	opdra	αφοσιωμένος	V;PST;V.PTCP	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
opgedra	αφιερωμένη	opdra	αφιερώνω	V;PST;V.PTCP	V;PFV;NOM;FEM;SG;V.PTCP;PASS
opgedra	αφιερωμένο	opdra	αφιερώνω	V;PST;V.PTCP	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
syfer	ψηφίο	syfer	ψηφίο	N;SG	N;NOM;NEUT;SG
sitplek	κάθισμα	sitplek	κάθισμα	N;SG	N;NOM;NEUT;SG
sitplek	έδρα	sitplek	έδρα	N;SG	N;NOM;FEM;SG
onderhandelinge	διαπραγματεύσεις	onderhandeling	διαπραγμάτευση	N;PL	N;NOM;FEM;PL
kragtige	ισχυρός	kragtig	ισχυρός	ADJ;NOM	ADJ;NOM;MASC;SG
kragtige	ισχυρό	kragtig	ισχυρός	ADJ;NOM	ADJ;NOM;NEUT;SG
kragtige	ισχυρή	kragtig	ισχυρός	ADJ;NOM	ADJ;NOM;FEM;SG
kwessie	τεύχος	kwessie	τεύχος	N;SG	N;NOM;NEUT;SG
aandele	αποθέματα	aandel	απόθεμα	N;PL	N;NOM;NEUT;PL
aandele	μετοχές	aandel	μετοχή	N;PL	N;NOM;FEM;PL
globale	παγκόσμια	globaal	παγκόσμιος	ADJ;NOM	ADJ;NOM;FEM;SG
globale	παγκόσμιο	globaal	παγκόσμιος	ADJ;NOM	ADJ;NOM;NEUT;SG
meester	αφέντη	meester	αφήντης	N;SG	N;ACC;MASC;SG
moskee	τζαμί	moskee	τζαμί	N;SG	N;NOM;NEUT;SG
moskee	τέμενος	moskee	τέμενος	N;SG	N;NOM;NEUT;SG
prestasies	επιτεύγματα	prestasie	επίτευγμα	N;PL	N;NOM;NEUT;PL
toeneem	ανεβαίνει	toeneem	ανεβαίνω	V;PRS	V;IPFV;IND;SG;3;PRS;FIN;ACT
referendum	δημοψήφισμα	referendum	δημοψήφισμα	N;SG	N;NOM;NEUT;SG
vakansies	διακοπές	vakansie	διακοπή	N;PL	N;NOM;FEM;PL
vakansies	γιορτές	vakansie	γιορτής	N;PL	N;NOM;FEM;PL
vakansies	αργίες	vakansie	αργία	N;PL	N;NOM;FEM;PL
vakansies	διακοπές	vakansie	διακοπή	N;PL	N;NOM;FEM;PL
reise	ταξίδια	reis	ταξίδι	N;PL	N;NOM;NEUT;PL
reise	ταξίδια	reis	ταξίδι	N;PL	N;NOM;NEUT;PL
teleskoop	τηλεσκόπιο	teleskoop	τηλεσκόπιο	N;SG	N;NOM;NEUT;SG
periodes	περίοδοι	periode	περίοδος	N;PL	N;NOM;FEM;PL
periodes	περιόδους	periode	περίοδος	N;PL	N;NOM;FEM;PL
alledaagse	καθημερινή	alledaags	καθημερινός	ADJ;NOM	ADJ;NOM;FEM;SG
bas	φλοιού	bas	φλοιού	N;SG	N;GEN;NEUT;SG
bas	φλοιός	bas	φλοιός	N;SG	N;NOM;MASC;SG
bas	φλοιό	bas	φλοιός	N;SG	N;NOM;NEUT;SG
voordele	πλεονεκτήματα	voordeel	πλεονέκτημα	N;PL	N;NOM;NEUT;PL
voordele	πλεονεκτήματα	voordeel	πλεονέκτημα	N;PL	N;NOM;NEUT;PL
voordele	επιδόματα	voordeel	επίδομα	N;PL	N;NOM;NEUT;PL
voordele	παροχές	voordeel	παροχή	N;PL	N;NOM;FEM;PL
voordele	οφέλη	voordeel	όφελος	N;PL	N;NOM;NEUT;PL
gesoek	ήθελε	gesoek	θέλω	V;PST;V.PTCP	V;IPFV;IND;SG;3;PST;FIN;ACT
gesoek	ηθελε	gesoek	αθέρω	V;PST;V.PTCP	V;IPFV;IND;SG;3;PST;FIN;ACT
konsentrasie	συγκέντρωση	konsentrasie	συγκέντρωση	N;SG	N;ACC;FEM;SG
ingedeel	διαιρεμένη	indeel	διαιρέμω	V;PST;V.PTCP	V;PFV;NOM;FEM;SG;V.PTCP;PASS
ingedeel	διχασμένη	indeel	διχάζω	V;PST;V.PTCP	V;PFV;NOM;FEM;SG;V.PTCP;PASS
kompakte	συμπαγής	kompak	συμπαγή	N;SG	N;NOM;MASC;SG
kompakte	συμπαγές	kompak	συμπαγή	N;SG	N;NOM;NEUT;SG
ope	ανοιχτό	ope	ανοιχτός	N;SG	N;NOM;NEUT;SG
ope	άνοιγμα	ope	άνοιγμα	N;SG	N;NOM;NEUT;SG
temas	θεματα	tema	θέμα	N;PL	N;NOM;NEUT;PL
temas	θέματα	tema	θέμα	N;PL	N;NOM;NEUT;PL
beeldhouer	γλύπτης	beeldhouer	γλύπτης	N;SG	N;NOM;MASC;SG
redelike	λογικός	redelik	λογικός	ADJ;NOM	ADJ;NOM;MASC;SG
redelike	λογικό	redelik	λογικός	ADJ;NOM	ADJ;NOM;NEUT;SG
redelike	λογικές	redelik	λογικός	ADJ;NOM	ADJ;NOM;FEM;PL
voete	πόδια	voet	πόδι	N;PL	N;NOM;NEUT;PL
gevangenis	φυλακή	gevangenis	φυλακή	N;SG	N;ACC;FEM;SG
ontbinding	διάλυση	ontbinding	διάλυση	N;SG	N;NOM;FEM;SG
insig	διορατικότητα	insig	διορατικότητα	N;SG	N;ACC;FEM;SG
teenstanders	αντιπάλους	teenstander	αντίπαλος	N;PL	N;ACC;MASC;PL
vat	λαμβάνοντας	vat	λαμβάνω	V;PRS	V;IPFV;V.CVB;ACT
vat	πάρτε	vat	πάρτε	V;PRS	V;IPFV;IND;PL;2;PRS;FIN;ACT
vat	πάρε	vat	πάρε	V;PRS	V;IPFV;IND;SG;1;PRS;FIN;ACT
tempels	ναούς	tempel	ναός	N;PL	N;ACC;MASC;PL
instrument	μέσο	instrument	μέσος	N;SG	N;ACC;NEUT;SG
instrument	όργανο	instrument	όργανο	N;SG	N;NOM;NEUT;SG
foute	σφάλματα	fout	σφάλμα	N;PL	N;NOM;NEUT;PL
foute	λάθη	fout	λάθος	N;PL	N;NOM;NEUT;PL
wolwe	λύκους	wolwe	λύκος	N;PL	N;ACC;MASC;PL
wolwe	λύκοι	wolwe	λύκος	N;PL	N;NOM;MASC;PL
kruistog	σταυροφορία	kruistog	σταυροφορία	N;SG	N;NOM;FEM;SG
geweet	ήξερε	weet	θέρω	V;PST;V.PTCP	V;IPFV;IND;SG;3;PST;FIN;ACT
oorsake	αιτίες	oorsaak	αιτία	N;PL	N;NOM;FEM;PL
oorsake	αίτια	oorsaak	αίτιο	N;PL	N;NOM;NEUT;PL
meubels	έπιπλα	meubel	μπιπλα	N;PL	N;NOM;NEUT;PL
finansies	χρηματοδότηση	finansies	χρηματοδότηση	N;SG	N;ACC;FEM;SG
definieer	καθορίζουν	definieer	καθορίζω	V;PRS	V;IPFV;IND;PL;3;PRS;FIN;ACT
brein	εγκέφαλος	brein	εγκέφαλος	N;SG	N;NOM;MASC;SG
brein	εγκέφαλο	brein	εγκέφαλος	N;SG	N;ACC;MASC;SG
brein	μυαλό	brein	μυαλός	N;SG	N;NOM;NEUT;SG
eggenoot	σύζυγος	eggenoot	σύζυγος	N;SG	N;NOM;MASC;SG
eggenoot	σύζυγο	eggenoot	σύζυγος	N;SG	N;ACC;FEM;SG
reputasie	φήμη	reputasie	φήμη	N;SG	N;ACC;FEM;SG
reputasie	υπόληψη	reputasie	υπόληψη	N;SG	N;ACC;FEM;SG
grotte	σπήλαια	groot	σπήλαια	N;PL	N;NOM;NEUT;PL
grotte	σπηλιές	groot	σπηλιά	N;PL	N;NOM;FEM;PL
sosiaal	κοινωνικά	sosiaal	κοινωνικά	ADV	ADV
woordeskat	λεξιλόγιο	woordeskat	λεξιλόγιο	N;SG	N;NOM;NEUT;SG
veertien	δεκατέσσερις	veertien	δεκατέσσερις	NUM	NUM;NOM;FEM;PL
grot	σπήλαιο	grot	σπήλαιο	N;SG	N;NOM;NEUT;SG
grot	σπηλιά	grot	σπηλία	N;SG	N;NOM;FEM;SG
kritiese	κρίσιμη	krities	κρίσιμος	ADJ;NOM	ADJ;NOM;FEM;SG
kritiese	κρίσιμα	krities	κρίσιμα	ADJ;NOM	ADJ;NOM;NEUT;PL
kritiese	κρίσιμο	krities	κρίσιμο	ADJ;NOM	ADJ;NOM;NEUT;SG
kritiese	κρίσιμες	krities	κρίσιμος	ADJ;NOM	ADJ;NOM;FEM;PL
dramatiese	δραματικός	dramaties	δραματικός	ADJ;NOM	ADJ;NOM;MASC;SG
dramatiese	δραματικό	dramaties	δραματικός	ADJ;NOM	ADJ;NOM;NEUT;SG
dramatiese	δραματική	dramaties	δραματικός	ADJ;NOM	ADJ;NOM;FEM;SG
aanvaarding	αποδοχή	aanvaarding	αποδοχή	N;SG	N;ACC;FEM;SG
toeskouers	παρατηρητές	toeskouer	παρατηρητής	N;PL	N;NOM;MASC;PL
gimnasium	γυμναστήριο	gimnasium	γυμναστήριο	N;SG	N;NOM;NEUT;SG
euro	ευρω	euro	ευρω	N;SG	N
euro	ευρώ	euro	ευρώ	N;SG	N;ACC;NEUT;SG
eienaars	ιδιοκτήτες	eienaars	ιδιοκτήτης	N;PL	N;NOM;MASC;PL
eienaars	κάτοχοι	eienaars	κάτοχος	N;PL	N;NOM;MASC;PL
drank	ποτό	drank	ποτό	N;SG	N;NOM;NEUT;SG
gestem	ψηφίστηκε	stem	ψηφίζω	V;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
gestem	ψήφισα	stem	ψήφισα	V;PST;V.PTCP	V;PFV;IND;SG;1;PST;FIN;ACT
gestem	ψήφισαν	stem	ψηφίζω	V;PST;V.PTCP	V;PFV;IND;PL;3;PST;FIN;ACT
gestem	ψήφισε	stem	ψηφίζω	V;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
biologie	βιολογία	biologie	βιολογία	N;SG	N;NOM;FEM;SG
kampus	πανεπιστημιούπολη	kampus	πανεπιστημιούπολη	N;SG	N;NOM;FEM;SG
fondse	ταμεία	fonds	ταμείο	N;PL	N;NOM;NEUT;PL
fondse	κεφάλαια	fonds	κεφάλαιο	N;PL	N;NOM;NEUT;PL
teoretiese	θεωρητικές	teoreties	θεωρητικός	ADJ;NOM	ADJ;NOM;FEM;PL
teoretiese	θεωρητικό	teoreties	θεωρητικός	ADJ;NOM	ADJ;NOM;NEUT;SG
teoretiese	θεωρητική	teoreties	θεωρητικός	ADJ;NOM	ADJ;NOM;FEM;SG
broek	πανί	broek	πανί	N;SG	N;NOM;NEUT;SG
broek	ύφασμα	broek	ύφασμα	N;SG	N;NOM;NEUT;SG
broek	παντελόνι	broek	παντελόνι	N;SG	N;NOM;NEUT;SG
komponent	συστατικό	komponent	συστατικό	N;SG	N;NOM;NEUT;SG
komponent	συνιστώσα	komponent	συνιστώνω	N;SG	N;NOM;FEM;SG
komponent	εξάρτημα	komponent	εξάρτημα	N;SG	N;NOM;NEUT;SG
gasse	αναθυμιάσεις	gas	αναθύμιαση	N;PL	N;NOM;FEM;PL
gasse	αέρια	gas	αέριος	N;PL	N;NOM;NEUT;PL
arena	αρένα	arena	αρένας	N;SG	N;ACC;FEM;SG
mynbou	εξόρυξης	mynbou	εξόρυξη	N;SG	N;GEN;FEM;SG
mynbou	εξόρυξη	mynbou	εξόρυξη	N;SG	N;NOM;FEM;SG
droogte	ξηρασία	droogte	ξηρασία	N;SG	N;NOM;FEM;SG
sisteem	συστημα	sisteem	συστημα	N;SG	N;NOM;NEUT;SG
sisteem	σύστημα	sisteem	σύστημα	N;SG	N;NOM;NEUT;SG
stappe	σκαλιά	stap	σκαλίά	N;PL	N;NOM;NEUT;PL
stappe	στάδια	stap	στάδιο	N;PL	N;NOM;NEUT;PL
stappe	σκαλοπάτια	stap	σκαλοπάτι	N;PL	N;NOM;NEUT;PL
stappe	βήματα	stap	βήμα	N;PL	N;NOM;NEUT;PL
stappe	βαθμίδες	stap	βαθμίδα	N;PL	N;NOM;FEM;PL
gegewens	υλικά	gewewens	υλικά	N;PL	N;NOM;NEUT;PL
bewaring	διατήρηση	bewaring	διατήρηση	N;SG	N;ACC;FEM;SG
bewaring	διαφύλαξη	bewaring	διαφύλαξη	N;SG	N;ACC;FEM;SG
bewaring	διατήρηση	bewaring	διατήρηση	N;SG	N;ACC;FEM;SG
neo	νεο	neo	νεος	N;SG	N;NOM;NEUT;SG
bestemmings	προορισμοί	bestemming	προορισμός	N;PL	N;NOM;MASC;PL
bestemmings	προορισμούς	bestemming	προορισμός	N;PL	N;ACC;MASC;PL
baba	μωρό	baba	μωρός	N;SG	N;NOM;NEUT;SG
konfederasie	συνομοσπονδία	konfederasie	συνομοσπονδία	N;SG	N;NOM;FEM;SG
konfederasie	συνομοσπονδίας	konfederasie	συνομοσπονδία	N;SG	N;GEN;FEM;SG
treine	τραίνα	treine	τραίνω	N;PL	N;NOM;NEUT;PL
treine	τρένα	treine	τρένος	N;PL	N;NOM;NEUT;PL
treine	αμαξοστοιχίες	treine	αμαξοστοιχία	N;PL	N;NOM;FEM;PL
deure	πόρτες	deur	πόρτης	N;PL	N;NOM;FEM;PL
deure	θύρες	deur	θύρα	N;PL	N;NOM;FEM;PL
voorval	περιστατικό	voorval	περιστατικό	N;SG	N;NOM;NEUT;SG
voorval	συμβάν	voorval	συμβάν	N;SG	N;NOM;NEUT;SG
fonds	ταμείο	fonds	ταμείο	N;SG	N;NOM;NEUT;SG
klop	νικήσει	klop	νικώ	V;PRS	V;PFV;NFIN;ACT
bang	φοβισμένος	bang	φοβισμένος	V;PRS	V;PFV;NOM;MASC;SG;V.PTCP;PASS
bang	φοβισμένη	bang	φοβίζω	V;PRS	V;PFV;NOM;FEM;SG;V.PTCP;PASS
bang	φοβισμένοι	bang	φοβίζω	V;PRS	V;PFV;NOM;MASC;PL;V.PTCP;PASS
bang	φοβισμένος	bang	φοβισμένος	V;PRS	V;PFV;NOM;MASC;SG;V.PTCP;PASS
bang	φοβισμένη	bang	φοβίζω	V;PRS	V;PFV;NOM;FEM;SG;V.PTCP;PASS
bang	φοβάμαι	bang	φοβούμαι	V;PRS	V;IPFV;IND;SG;1;PRS;FIN;PASS
pyn	άλγος	pyn	άλγος	N;SG	N;NOM;NEUT;SG
pyn	πόνο	pyn	πόνο	N;SG	N;ACC;MASC;SG
pyn	πόνος	pyn	πόνος	N;SG	N;NOM;MASC;SG
stene	ζάρια	stene	ζάριος	N;PL	N;NOM;NEUT;PL
voorwaardes	προϋποθέσεις	voorwaarde	προϋπόθεση	N;PL	N;NOM;FEM;PL
voorwaardes	συνθήκες	voorwaarde	συνθήκη	N;PL	N;NOM;FEM;PL
voorwaardes	όροι	voorwaarde	όρος	N;PL	N;NOM;MASC;PL
voorwaardes	όρους	voorwaarde	όρος	N;PL	N;ACC;MASC;PL
voorwaardes	όροι	voorwaarde	όρος	N;PL	N;NOM;MASC;PL
piek	ακίδα	piek	ακίδα	N;SG	N;NOM;FEM;SG
phylum	συνομοταξία	phylum	συνομοταξία	N;SG	N;NOM;FEM;SG
poog	αποσκοπεί	poog	αποσκοπώ	V;PRS	V;IPFV;IND;SG;3;PRS;FIN;ACT
gelyktydig	ταυτόχρονα	gelyktydig	ταυτόχρονα	ADV	ADV
gelyktydig	ταυτοχρόνως	gelyktydig	ταυτοχρόνως	ADV	ADV
geslote	κλειστό	gesluit	κλειστός	N;SG	N;NOM;NEUT;SG
episode	επεισόδιο	episode	επεισόδιο	N;SG	N;NOM;NEUT;SG
kleinseun	εγγονός	kleinseun	εγγονός	N;SG	N;NOM;MASC;SG
kleinseun	εγγονό	kleinseun	εγγονός	N;SG	N;ACC;MASC;SG
kolonel	συνταγματάρχη	kolonel	συνταγματάρχης	N;SG	N;NOM;MASC;SG
kolonel	συνταγματάρχης	kolonel	συνταγματάρχης	N;SG	N;NOM;MASC;SG
betrokkenheid	εμπλοκή	betrokkenheid	εμπλοκή	N;SG	N;ACC;FEM;SG
betrokkenheid	αρραβώνας	betrokkenheid	αρραβώνας	N;SG	N;NOM;FEM;SG
betrokkenheid	αλληλεπίδραση	betrokkenheid	αλληλεπίδραση	N;SG	N;ACC;FEM;SG
koalisie	συνασπισμού	koalisie	συνασπισμός	N;SG	N;GEN;MASC;SG
koalisie	συνασπισμός	koalisie	συνασπισμός	N;SG	N;NOM;MASC;SG
koalisie	συνασπισμό	koalisie	συνασπισμός	N;SG	N;ACC;MASC;SG
moderator	συντονιστής	moderator	συντονιστής	N;SG	N;NOM;MASC;SG
moderator	συντονιστή	moderator	συντονιστής	N;SG	N;VOC;MASC;SG
begrafnis	κηδεία	begrafnis	κηδεία	N;SG	N;ACC;FEM;SG
hardloop	τρέχει	hardloop	τρέχω	V;PRS	V;IPFV;IND;SG;3;PRS;FIN;ACT
hardloop	τρέχοντας	hardloop	τρέχων	V;PRS	V;IPFV;V.CVB;ACT
