dari	سے	dari	سے	ADP	ADP
kajian	مطالعہ	kajian	مطالعہ	N;SG	N;NOM;MASC;SG;3
kajian	تحقیق	kajian	تحقیق	N;SG	N;NOM;MASC;SG;3
kajian	مطالعہ	kajian	مطالعہ	N;SG	N;NOM;MASC;SG;3
baju	لباس	baju	لباس	N;SG	N;NOM;MASC;SG;3
baju	بستر	baju	بستر	N;SG	N;NOM;MASC;SG;3
baju	لباس	baju	لباس	N;SG	N;NOM;MASC;SG;3
aneh	طلسماتی	aneh	طلسماتی	ADJ;SG	ADJ
aneh	طلسماتی	aneh	طلسماتی	ADJ;SG	ADJ
aneh	عجیب	aneh	عجیب	ADJ;SG	ADJ
aneh	غیر	aneh	غیر	ADJ;SG	ADJ
aneh	نامانوس	aneh	نامانوس	ADJ;SG	ADJ
aneh	غیر	aneh	غیر	ADJ;SG	ADJ
aneh	نامانوس	aneh	نامانوس	ADJ;SG	ADJ
aneh	عجیب	aneh	عجیب	ADJ;SG	ADJ
aneh	ضمنی	aneh	ضمنی	ADJ;SG	ADJ
aneh	ہنگامی	aneh	ہنگامی	ADJ;SG	ADJ
aneh	انوکھا	aneh	انوکھا	ADJ;SG	ADJ;NOM;MASC;SG
aneh	زائد	aneh	زائد	ADJ;SG	ADJ
aneh	اتفاقی	aneh	اتفاقی	ADJ;SG	ADJ
aneh	ضمنی	aneh	ضمنی	ADJ;SG	ADJ
aneh	ہنگامی	aneh	ہنگامی	ADJ;SG	ADJ
aneh	انوکھا	aneh	انوکھا	ADJ;SG	ADJ;NOM;MASC;SG
aneh	زائد	aneh	زائد	ADJ;SG	ADJ
aneh	اتفاقی	aneh	اتفاقی	ADJ;SG	ADJ
aneh	عجیب	aneh	عجیب	ADJ;SG	ADJ
aneh	عجیب	aneh	عجیب	ADJ;SG	ADJ
berani	واضح	berani	واضح	ADJ;SG	ADJ
berani	نمایاں	berani	نمایاں	ADJ;SG	ADJ
serat	ترکیب	serat	ترکیب	N;SG	N;NOM;FEM;SG;3
serat	افتاد	serat	فتد	N;SG	N;NOM;MASC;SG;3
serat	اصلیت	serat	اصلیت	N;SG	N;NOM;MASC;SG;3
serat	اون	serat	اون	N;SG	N;NOM;MASC;SG;3
serat	ساخت	serat	ساخت	N;SG	N;NOM;MASC;SG;3
menggabungkan	ملانا	mengabungkan	ملا	V;SG;ACT	V;MASC;SG;NFIN;ACT
menggabungkan	جوڑنا	mengabungkan	جوڑ	V;SG;ACT	V;MASC;SG;NFIN;ACT
menggabungkan	جڑنا	mengabungkan	جڑ	V;SG;ACT	V;MASC;SG;NFIN;ACT
murah	معمولی	murah	معمولی	ADJ;SG	ADJ
murah	کمتر	murah	کمتر	ADJ;SG	ADJ
murah	معمولی	murah	معمولی	ADJ;SG	ADJ
murah	کمتر	murah	کمتر	ADJ;SG	ADJ
murah	گھٹیا	murah	گھٹیا	ADJ;SG	ADJ
muatan	کام	muatan	کام	N;SG	N;NOM;MASC;SG;3
muatan	سامان	muatan	سامان	N;SG	N;NOM;MASC;SG;3
hebat	اہم	hebat	اہم	ADJ;SG	ADJ
hebat	ممتاز	hebat	ممتاز	ADJ;SG	ADJ
hebat	شاندار	hebat	شاندار	ADJ;SG	ADJ
hebat	وسیع	hebat	وسیع	ADJ;SG	ADJ
hebat	پُرشکوہ	hebat	پُرشکوہ	ADJ;SG	ADJ
hebat	ماہر	hebat	ماہر	ADJ;SG	ADJ
hebat	نمایاں	hebat	نمایاں	ADJ;SG	ADJ
hebat	اہم	hebat	اہم	ADJ;SG	ADJ
hebat	ممتاز	hebat	ممتاز	ADJ;SG	ADJ
hebat	شاندار	hebat	شاندار	ADJ;SG	ADJ
hebat	وسیع	hebat	وسیع	ADJ;SG	ADJ
hebat	پُرشکوہ	hebat	پُرشکوہ	ADJ;SG	ADJ
hebat	ماہر	hebat	ماہر	ADJ;SG	ADJ
hebat	نمایاں	hebat	نمایاں	ADJ;SG	ADJ
hebat	بہترین	hebat	بہترین	ADJ;SG	ADJ
hebat	اعلیٰ	hebat	اعلیٰ	ADJ;SG	ADJ
hebat	شاندار	hebat	شاندار	ADJ;SG	ADJ
lurus	نظر	lurus	نظر	N;SG	N;NOM;MASC;SG;3
lurus	طریقہ.	lurus	طریقہ.	N;SG	N;NOM;MASC;SG;3
lurus	نظر	lurus	نظر	N;SG	N;NOM;MASC;SG;3
lurus	طریقہ.	lurus	طریقہ.	N;SG	N;NOM;MASC;SG;3
formasi	ترتیب	formasi	ترتیب	N;SG	N;NOM;FEM;SG;3
doktor	استاد	doktor	استاد	N;SG	N;NOM;MASC;SG;3
station	مرتبہ	station	مرتبہ	N	N;NOM;MASC;SG;3
gugus	جھنڈ	gugus	جھنڈ	N;SG	N;NOM;MASC;SG;3
gugus	یکجا	gugus	یکجا	N;SG	N;NOM;MASC;SG;3
gugus	جھنڈ	gugus	جھنڈ	N;SG	N;NOM;MASC;SG;3
gugus	یکجا	gugus	یکجا	N;SG	N;NOM;MASC;SG;3
lambat	تدریجی	lambat	تدریجی	ADJ;SG	ADJ
lambat	تدریجی	lambat	تدریجی	ADJ;SG	ADJ
habitatnya	بستی	habitat	بس	N;SG	N;NOM;FEM;SG;3
kritikus	اعتراض	kritikus	اعتراض	N;SG	N;NOM;MASC;SG;3
panitia	گروہ	panitia	گروہ	N;SG	N;NOM;MASC;SG;3
keahlian	مہارت	keahlian	مہارت	N;SG	N;NOM;MASC;SG;3
sasaran	نشانہ	sasaran	نشانہ	N;SG	N;NOM;MASC;SG;3
sasaran	ہدف	sasaran	ہدف	N;SG	N;NOM;MASC;SG;3
sasaran	نشانہ	sasaran	نشانہ	N;SG	N;NOM;MASC;SG;3
sasaran	مقصد	sasaran	مقصد	N;SG	N;NOM;MASC;SG;3
sasaran	ہدف	sasaran	ہدف	N;SG	N;NOM;MASC;SG;3
sasaran	نشانہ	sasaran	نشانہ	N;SG	N;NOM;MASC;SG;3
seribu	ہزار	seribu	ہزار	NUM	NUM
tahan	پانا	tahan	پانا	V;SG;ACT	V;SG;NFIN;ACT
tahan	ماننا.	tahan	ماننا.	V;SG;ACT	V;NFIN;ACT
tahan	پانا	tahan	پانا	V;SG;ACT	V;SG;NFIN;ACT
tahan	ماننا.	tahan	ماننا.	V;SG;ACT	V;NFIN;ACT
tahan	سنبھالنا	tahan	سنبھال	V;SG;ACT	V;MASC;SG;NFIN;ACT
persekutuan	مواخات	persekutuan	مواخ	N;SG	N;NOM;MASC;SG;3
persekutuan	ٹولی	persekutuan	ٹولی	N;SG	N;NOM;FEM;SG;3
persekutuan	جماعت	persekutuan	جماعت	N;SG	N;NOM;FEM;SG;3
persekutuan	دوستی	persekutuan	دوستی	N;SG	N;NOM;FEM;SG;3
persekutuan	برادری	persekutuan	برادری	N;SG	N;NOM;MASC;SG;3
persekutuan	رفاقت	persekutuan	رفاقت	N;SG	N;NOM;FEM;SG;3
persekutuan	مواخات	persekutuan	مواخ	N;SG	N;NOM;MASC;SG;3
persekutuan	ٹولی	persekutuan	ٹولی	N;SG	N;NOM;FEM;SG;3
persekutuan	وظیفہ	persekutuan	وظیفہ	N;SG	N;NOM;MASC;SG;3
persekutuan	جماعت	persekutuan	جماعت	N;SG	N;NOM;FEM;SG;3
persekutuan	دوستی	persekutuan	دوستی	N;SG	N;NOM;FEM;SG;3
persekutuan	برادری	persekutuan	برادری	N;SG	N;NOM;MASC;SG;3
persekutuan	رفاقت	persekutuan	رفاقت	N;SG	N;NOM;FEM;SG;3
menurun	گھٹانا	menturun	گھٹا	V;SG;ACT	V;SG;NFIN;ACT
frame	جسم	frame	جسم	N	N;NOM;MASC;SG;3
frame	وضع	frame	وضع	N	N;NOM;MASC;SG;3
frame	قالب	frame	قالب	N	N;NOM;MASC;SG;3
frame	کھڑکی	frame	کھڑکی	N	N;NOM;FEM;SG;3
frame	تعمیر	frame	تعمیر	N	N;NOM;FEM;SG;3
frame	گاڑی	frame	گاڑی	N	N;NOM;FEM;SG;3
frame	ساخت	frame	ساخت	N	N;NOM;MASC;SG;3
frame	کیفیت	frame	کیفیت	N	N;NOM;FEM;SG;3
frame	جسم	frame	جسم	N	N;NOM;MASC;SG;3
frame	وضع	frame	وضع	N	N;NOM;MASC;SG;3
frame	قالب	frame	قالب	N	N;NOM;MASC;SG;3
frame	کھڑکی	frame	کھڑکی	N	N;NOM;FEM;SG;3
frame	تعمیر	frame	تعمیر	N	N;NOM;FEM;SG;3
frame	گاڑی	frame	گاڑی	N	N;NOM;FEM;SG;3
frame	ساخت	frame	ساخت	N	N;NOM;MASC;SG;3
frame	کیفیت	frame	کیفیت	N	N;NOM;FEM;SG;3
pemberontak	رکاوٹ	penberontak	رکاوٹ	N;SG	N;NOM;MASC;SG;3
pemberontak	سرکشی.	penberontak	سرکشی.	N;SG	N;NOM;MASC;SG;3
pemberontak	بغاوت	penberontak	بغاوت	N;SG	N;NOM;MASC;SG;3
pemberontak	سرکشی.	penberontak	سرکشی.	N;SG	N;NOM;MASC;SG;3
pemberontak	سرکش	penberontak	سرکش	N;SG	N;NOM;MASC;SG;3
pemberontak	سرکش	penberontak	سرکش	N;SG	N;NOM;MASC;SG;3
menekankan	جتانا	mentekankan	جتا	V;SG;ACT	V;MASC;SG;NFIN;ACT
munculnya	ظہور	muncul	ظہور	N;SG;ACT	N;NOM;MASC;SG;3
perhitungan	حساب	perhitungan	حساب	N;SG	N;NOM;MASC;SG;3
perhitungan	رائے	perhitungan	رائے	N;SG	N;NOM;MASC;SG;3
perhitungan	قیاس.	perhitungan	قیاس.	N;SG	N;NOM;MASC;SG;3
perhitungan	اندازہ	perhitungan	اندازہ	N;SG	N;NOM;MASC;SG;3
perhitungan	شمار	perhitungan	شمار	N;SG	N;NOM;MASC;SG;3
kasar	مستحکم	kasar	مستحکم	ADJ;SG	ADJ
kasar	بھرپور	kasar	بھرپور	ADJ;SG	ADJ
kasar	گھٹیا	kasar	گھٹیا	ADJ;SG	ADJ
kasar	گستاخانہ	kasar	گستاخانہ	ADJ;SG	ADJ
kasar	طوفانی	kasar	طوفانی	ADJ;SG	ADJ
kasar	سخت	kasar	سخت	ADJ;SG	ADJ
hidrogen	ہائڈروجن	hidrogen	ہائڈروجن	N	N;NOM;MASC;SG;3
uap	بخار	uap	بخار	N;SG	N;NOM;MASC;SG;3
saraf	بہادری	saraf	بہادری	N;SG	N;NOM;FEM;SG;3
saraf	رگ	saraf	رگ	N;SG	N;NOM;MASC;SG;3
saraf	بہادری	saraf	بہادری	N;SG	N;NOM;FEM;SG;3
keyakinan	اقرار	keyakinan	اقرار	N;SG	N;NOM;MASC;SG;3
keyakinan	عہد	keyakinan	عہد	N;SG	N;NOM;MASC;SG;3
keyakinan	قول	keyakinan	قول	N;SG	N;NOM;MASC;SG;3
keyakinan	وعدہ	keyakinan	وعدہ	N;SG	N;NOM;MASC;SG;3
keyakinan	اقرار	keyakinan	اقرار	N;SG	N;NOM;MASC;SG;3
keyakinan	عہد	keyakinan	عہد	N;SG	N;NOM;MASC;SG;3
keyakinan	قول	keyakinan	قول	N;SG	N;NOM;MASC;SG;3
keyakinan	وعدہ	keyakinan	وعدہ	N;SG	N;NOM;MASC;SG;3
keyakinan	مسلک	keyakinan	مسلک	N;SG	N;NOM;MASC;SG;3
keyakinan	معتقدات	keyakinan	معتقد	N;SG	N;NOM;MASC;SG;3
tuduhan	الزام	tuduhan	الزام	N;SG	N;NOM;MASC;SG;3
lemak	چربی	lemak	چربی	N;SG	N;NOM;FEM;SG;3
petugas	افسر	petugas	افسر	N;SG	N;NOM;MASC;SG;3
rantai	سلسلہ	rantai	سلسلہ	N;SG	N;NOM;MASC;SG;3
rantai	ترتیب	rantai	ترتیب	N;SG	N;NOM;FEM;SG;3
rantai	چینل	rantai	چینل	N;SG	N;NOM;MASC;SG;3
rantai	قطار	rantai	قطار	N;SG	N;NOM;MASC;SG;3
wisatawan	مسافر	wisatawan	مسافر	N;MASC;SG	N;NOM;MASC;SG;3
kinerja	قصہ	kinerja	قصہ	N;SG	N;NOM;MASC;SG;3
kinerja	قضیہ	kinerja	قضیہ	N;SG	N;NOM;MASC;SG;3
besarnya	حجم	besar	حجم	N;SG	N;NOM;MASC;SG;3
rempah	الائچی	rempah	الائچی	N;SG	N;NOM;FEM;SG;3
mengatasi	نڈھال	menatasi	نڈھال	V;SG;ACT	V;ACT
kegagalan	تباہی	kegagalan	تباہی	N;SG	N;NOM;MASC;SG;3
kegagalan	ناکامی	kegagalan	ناکامی	N;SG	N;NOM;MASC;SG;3
kegagalan	تباہی	kegagalan	تباہی	N;SG	N;NOM;MASC;SG;3
pemeriksaan	آزمائش.	penperiksaan	آزمائش.	N;SG	N;NOM;MASC;SG;3
pemeriksaan	امتحان	penperiksaan	امتحان	N;SG	N;NOM;MASC;SG;3
pemeriksaan	جانچ	penperiksaan	جانچ	N;SG	N;NOM;MASC;SG;3
pemeriksaan	آزمائش.	penperiksaan	آزمائش.	N;SG	N;NOM;MASC;SG;3
pemeriksaan	امتحان	penperiksaan	امتحان	N;SG	N;NOM;MASC;SG;3
mahal	مہنگا	mahal	مہنگا	ADJ;SG	ADJ
mahal	مہنگا	mahal	مہنگا	ADJ;SG	ADJ
kandidat	امیدوار	kandidat	امیدوار	N;SG	N;NOM;MASC;SG;3
pertimbangan	معاوضہ	pertimbangan	معاوضہ	N;SG	N;NOM;MASC;SG;3
pertimbangan	اہمیت	pertimbangan	اہمیت	N;SG	N;NOM;MASC;SG;3
pertimbangan	صلہ	pertimbangan	صلہ	N;SG	N;NOM;MASC;SG;3
pertimbangan	رواداری	pertimbangan	رواداری	N;SG	N;NOM;MASC;SG;3
seluruhnya	کاملاً	seluruhnya	کاملاً	ADV	ADV
persahabatan	دوستی	persahabatan	دوستی	N;SG	N;NOM;FEM;SG;3
jamur	قالب	jamur	قالب	N;SG	N;NOM;MASC;SG;3
jamur	قالب	jamur	قالب	N;SG	N;NOM;MASC;SG;3
jamur	خمیر	jamur	خمیر	N;SG	N;NOM;MASC;SG;3
berkurang	گھٹانا	berkurang	گھٹا	V;SG;ACT	V;SG;NFIN;ACT
pemahaman	ادراک	penpahaman	ادراک	N;SG	N;NOM;MASC;SG;3
pemahaman	مفاہمت	penpahaman	مفاہمت	N;SG	N;NOM;MASC;SG;3
pemahaman	معاہدہ	penpahaman	معاہدہ	N;SG	N;NOM;MASC;SG;3
bertanya	پوچھنا	bertanya	پوچھ	V;SG;ACT	V;MASC;SG;NFIN;ACT
kunjungan	نگرانی	kunjungan	نگرانی	N;SG	N;NOM;MASC;SG;3
gurun	کرم	gurun	کرم	N;SG	N;NOM;MASC;SG;3
gurun	سزا	gurun	سزا	N;SG	N;NOM;MASC;SG;3
gurun	کرم	gurun	کرم	N;SG	N;NOM;MASC;SG;3
gurun	سزا	gurun	سزا	N;SG	N;NOM;MASC;SG;3
gurun	صحرا	gurun	صحرا	N;SG	N;NOM;MASC;SG;3
ganti	بدلنا	ganti	بدل	V;SG;ACT	V;MASC;SG;NFIN;ACT
koperasi	کاروبار	koperasi	کاروبار	N;SG	N;NOM;MASC;SG;3
rasio	تناسب	rasio	تناسب	N;SG	N;NOM;MASC;SG;3
tajam	ترش	tajam	ترش	ADJ;SG	ADJ
tajam	اشتہا	tajam	اشتہا	ADJ;SG	ADJ
tajam	چالاک	tajam	چالاک	ADJ;SG	ADJ;NOM;MASC;SG
tajam	سخت	tajam	سخت	ADJ;SG	ADJ
tajam	ترش	tajam	ترش	ADJ;SG	ADJ
tajam	اشتہا	tajam	اشتہا	ADJ;SG	ADJ
tajam	تیز	tajam	تیز	ADJ;SG	ADJ
tajam	چالاک	tajam	چالاک	ADJ;SG	ADJ;NOM;MASC;SG
tajam	سخت	tajam	سخت	ADJ;SG	ADJ
konten	مضمون	konten	مضمون	N;SG	N;NOM;MASC;SG;3
konten	اطمینان	konten	اطمینان	N;SG	N;NOM;MASC;SG;3
konten	سامان	konten	سامان	N;SG	N;NOM;MASC;SG;3
konten	مطالب	konten	مطالب	N;SG	N;NOM;MASC;SG;3
konten	مال	konten	مال	N;SG	N;NOM;MASC;SG;3
konten	موضوع	konten	موضوع	N;SG	N;NOM;MASC;SG;3
konten	مندرجات	konten	مندرجات	N;SG	N;NOM;MASC;SG;3
tambang	ہدف	tambang	ہدف	N;SG	N;NOM;MASC;SG;3
berkumpul	پھولنا	berkumpul	پھول	V;SG;ACT	V;SG;NFIN;ACT
berkumpul	بٹورنا.	berkumpul	بٹورنا.	V;SG;ACT	V;SG;NFIN;ACT
berkumpul	پکنا	berkumpul	پک	V;SG;ACT	V;MASC;SG;NFIN;ACT
rujukan	استصواب.	rujukan	استصواب.	N;SG	N;NOM;MASC;SG;3
rujukan	تلمیح	rujukan	تلمیح	N;SG	N;NOM;MASC;SG;3
ledakan	دھماکا	ledakan	دھماکا	N;SG	N;NOM;MASC;SG;3
ledakan	سرزنش.	ledakan	سرزنش.	N;SG	N;NOM;MASC;SG;3
ledakan	سرزنش.	ledakan	سرزنش.	N;SG	N;NOM;MASC;SG;3
ledakan	دھماکا	ledakan	دھماکا	N;SG	N;NOM;MASC;SG;3
tampilan	ظہور	tampilan	ظہور	N;SG	N;NOM;MASC;SG;3
tampilan	مظاہرہ.	tampilan	مظاہرہ.	N;SG	N;NOM;MASC;SG;3
tampilan	نمائش	tampilan	نمائش	N;SG	N;NOM;MASC;SG;3
tampilan	نظر	tampilan	نظر	N;SG	N;NOM;MASC;SG;3
petualangan	خطرے	petualangan	خطرہ	N;SG	N;NOM;MASC;SG;3
konvensi	ریت	konvensi	ریت	N;SG	N;NOM;MASC;SG;3
reguler	ثقہ	reguler	ثقہ	N;SG	N;NOM;MASC;SG;3
pengendalian	قدرت	penkendalian	قدرت	N;SG	N;NOM;MASC;SG;3
pengendalian	قابو	penkendalian	قابو	N;SG	N;NOM;MASC;SG;3
pengendalian	پڑتال	penkendalian	پڑتال	N;SG	N;NOM;MASC;SG;3
pengendalian	اختیار	penkendalian	اختیار	N;SG	N;NOM;MASC;SG;3
pengendalian	تصدیق	penkendalian	تصدیق	N;SG	N;NOM;MASC;SG;3
kontroversi	تنازعہ	kontroversi	تنازعہ	N;SG	N;NOM;MASC;SG;3
mimpi	غفلت	mimpi	غفلت	N;SG	N;NOM;MASC;SG;3
bimbingan	مشورہ	bimbingan	مشورہ	N;SG	N;NOM;MASC;SG;3
bimbingan	ہدایت	bimbingan	ہدایت	N;SG	N;NOM;FEM;SG;3
kesadaran	شعور	kesadaran	شعور	N;SG	N;NOM;MASC;SG;3
kesadaran	شعور	kesadaran	شعور	N;SG	N;NOM;MASC;SG;3
kesadaran	آگاہی	kesadaran	آگاہی	N;SG	N;NOM;MASC;SG;3
kesadaran	ہوش	kesadaran	ہوش	N;SG	N;NOM;MASC;SG;3
kesadaran	آگاہی	kesadaran	آگاہی	N;SG	N;NOM;MASC;SG;3
perut	رحم	perut	رحم	N;SG	N;NOM;MASC;SG;3
perut	رحم	perut	رحم	N;SG	N;NOM;MASC;SG;3
perut	تکرار	perut	تکرار	N;SG	N;NOM;MASC;SG;3
perut	خطرے	perut	خطرہ	N;SG	N;NOM;MASC;SG;3
pengamatan	مشاہدہ	pengamatan	مشاہدہ	N;SG	N;NOM;MASC;SG;3
pengamatan	تبصرہ	pengamatan	تبصرہ	N;SG	N;NOM;MASC;SG;3
pengamatan	ادراک	pengamatan	ادراک	N;SG	N;NOM;MASC;SG;3
lari	دوڑ	lari	دوڑ	N;SG	N;NOM;MASC;SG;3
lari	حملہ	lari	حملہ	N;SG	N;NOM;MASC;SG;3
habitat	بستی	habitat	بس	N;SG	N;NOM;FEM;SG;3
kepemilikan	عملداری.	kepemilikan	عملداریؤ	N	N;NOM;MASC;SG;3
kepemilikan	جائیداد	kepemilikan	جائیداد	N	N;NOM;MASC;SG;3
kepemilikan	دولت	kepemilikan	دولت	N	N;NOM;FEM;SG;3
kepemilikan	اثاثہ	kepemilikan	اثاثہ	N	N;NOM;MASC;SG;3
kepemilikan	عملداری.	kepemilikan	عملداریؤ	N	N;NOM;MASC;SG;3
kepemilikan	قبضہ	kepemilikan	قبضہ	N	N;NOM;MASC;SG;3
kepemilikan	جائیداد	kepemilikan	جائیداد	N	N;NOM;MASC;SG;3
kepemilikan	دولت	kepemilikan	دولت	N	N;NOM;FEM;SG;3
kepemilikan	اثاثہ	kepemilikan	اثاثہ	N	N;NOM;MASC;SG;3
kepemilikan	ملکیت	kepemilikan	ملکیت	N	N;NOM;MASC;SG;3
sayuran	آلو	sayuran	آلو	N;SG	N;NOM;MASC;SG;3
radiasi	اشعاع	radiasi	اشعاع	N;SG	N;NOM;MASC;SG;3
pelanggaran	زیادتی	penlanggaran	زیادتی	N;SG	N;NOM;MASC;SG;3
penasihat	باضابطہ.	penasihat	باضابطہ.	N;SG	N
interaksi	ملاقات	interaksi	ملاقات	N;SG	N;NOM;FEM;SG;3
beban	کام	beban	کام	N;SG	N;NOM;MASC;SG;3
beban	سامان	beban	سامان	N;SG	N;NOM;MASC;SG;3
utusan	ایلچی	utusan	ایلچی	N;SG	N;NOM;MASC;SG;3
beralih	مارنا	beralih	مار	V;SG;ACT	V;MASC;SG;NFIN;ACT
pengacara	وکیل	pengacara	وکیل	N;SG	N;NOM;MASC;SG;3
kamus	لغت	kamus	لغت	N	N;NOM;MASC;SG;3
kamus	لغت	kamus	لغت	N	N;NOM;MASC;SG;3
kolom	ستون	kolom	ستون	N;SG	N;NOM;MASC;SG;3
kolom	ستون	kolom	ستون	N;SG	N;NOM;MASC;SG;3
kolom	سمندر	kolom	سمندر	N;SG	N;NOM;MASC;SG;3
kolom	برف	kolom	برف	N;SG	N;NOM;MASC;SG;3
kolom	سکّے	kolom	سک	N;SG	N;NOM;MASC;SG;3
kolom	شعبہ	kolom	شعبہ	N;SG	N;NOM;MASC;SG;3
kolom	لڑائی	kolom	لڑائی	N;SG	N;NOM;FEM;SG;3
peranan	ڈرامے	peranan	ڈرامہ	N;SG	N;NOM;MASC;SG;3
tipis	کمزور	tipis	کمزور	ADJ;SG	ADJ
tipis	ہلکے	tipis	ہلکا	ADJ;SG	ADJ;NOM;MASC;SG
tipis	کمزور	tipis	کمزور	ADJ;SG	ADJ
tipis	ہلکے	tipis	ہلکا	ADJ;SG	ADJ;NOM;MASC;SG
pengaturan	موقع	penaturan	موقع	N;SG	N;NOM;MASC;SG;3
pengaturan	محل	penaturan	محل	N;SG	N;NOM;MASC;SG;3
pengaturan	ماحول	penaturan	ماحول	N;SG	N;NOM;MASC;SG;3
pengaturan	انعقاد	penaturan	انعقاد	N;SG	N;NOM;MASC;SG;3
pengaturan	تنظیم	penaturan	تنظیم	N;SG	N;NOM;FEM;SG;3
pengaturan	ترتیب	penaturan	ترتیب	N;SG	N;NOM;FEM;SG;3
pengaturan	انعقاد	penaturan	انعقاد	N;SG	N;NOM;MASC;SG;3
sampah	پارچہ	sampah	پارچہ	N;SG	N;NOM;MASC;SG;3
sampah	پارچہ	sampah	پارچہ	N;SG	N;NOM;MASC;SG;3
sampah	کباڑ	sampah	کباڑ	N;SG	N;NOM;MASC;SG;3
sampah	فضول	sampah	فضول	N;SG	N;NOM;MASC;SG;3
tali	سوت	tali	سوت	N;SG	N;NOM;FEM;SG;3
tali	سوت	tali	سوت	N;SG	N;NOM;FEM;SG;3
pecah	پھٹنے	pecah	پھٹ	V;SG;ACT	V;MASC;SG;ACT
pecah	ترقنے	pecah	ترقنہ	V;SG;ACT	V;NFIN;ACT
koalisi	اتصال	koalisi	اتصال	N;SG	N;NOM;MASC;SG;3
sore	شام	sore	شام	N;SG	N;NOM;FEM;SG;3
keluaran	نتیجہ	keluaran	نتیجہ	N;SG	N;NOM;MASC;SG;3
keluaran	طاقت	keluaran	طاقت	N;SG	N;NOM;FEM;SG;3
ladang	کشت	ladang	کشت	N;SG	N;NOM;MASC;SG;3
jejak	نقش	jejak	نقش	N;SG	N;NOM;MASC;SG;3
pengambilan	بازیافت	penambilan	بازیافت	N;SG	N;NOM;MASC;SG;3
persyaratan	طلب	persyaratan	طلب	N;SG	N;NOM;MASC;SG;3
peternakan	کاشتکاری.	peternakan	کاشتکاری.	N;SG	N;NOM;MASC;SG;3
peternakan	کشت	peternakan	کشت	N;SG	N;NOM;MASC;SG;3
peternakan	کاشتکاری	peternakan	کاشتکاری	N;SG	N;NOM;MASC;SG;3
punah	(	punah	(		
punah	(	punah	(		
janji	قول	janji	قول	N;SG	N;NOM;MASC;SG;3
janji	عہد	janji	عہد	N;SG	N;NOM;MASC;SG;3
janji	قول	janji	قول	N;SG	N;NOM;MASC;SG;3
janji	وعدہ	janji	وعدہ	N;SG	N;NOM;MASC;SG;3
cuma	محض	cuma	محض		
cuma	محض	cuma	محض		
tingkatan	مزاج	tingkatan	مزاج	N;SG	N;NOM;MASC;SG;3
tingkatan	مزاج	tingkatan	مزاج	N;SG	N;NOM;MASC;SG;3
yakin	قدیم	yakin	قدیم	ADJ;SG	ADJ
yakin	یقینی	yakin	یقینی	ADJ;SG	ADJ
silakan	at	silakan	at		
kabur	دُھندلانا	kabur	دُھندلانا	V;SG	V;SG;NFIN;ACT
insinyur	انجینئر	insinyur	انجینئر	N;SG	N;NOM;MASC;SG;3
adil	صاف	adil	صاف	ADJ;SG	ADJ
adil	اچھا	adil	اچھا	ADJ;SG	ADJ;NOM;MASC;SG
adil	منصفانہ	adil	منصفانہ	ADJ;SG	ADJ
adil	ٹھیک	adil	ٹھیک	ADJ;SG	ADJ
adil	واضح	adil	واضح	ADJ;SG	ADJ
adil	تعریفی	adil	تعریفی	ADJ;SG	ADJ
adil	عمدہ	adil	عمدہ	ADJ;SG	ADJ
adil	مکمل	adil	مکمل	ADJ;SG	ADJ
lensa	تال	lensa	تال	N;SG	N;NOM;MASC;SG;3
lensa	روشنی	lensa	روشنی	N;SG	N;NOM;MASC;SG;3
lensa	تال	lensa	تال	N;SG	N;NOM;MASC;SG;3
lensa	روشنی	lensa	روشنی	N;SG	N;NOM;MASC;SG;3
revisi	اعادہ	revisi	اعادہ	N;SG	N;NOM;MASC;SG;3
sensor	احتساب	sensor	احتساب	N;SG	N;NOM;MASC;SG;3
mengganggu	رکیک	menganggu	رکیک	V;SG;ACT	V;SG;V.PTCP;ACT
engine	انجن	engine	انجن	N	N;NOM;MASC;SG;3
engine	مشین	engine	مشین	N	N;NOM;MASC;SG;3
kenyataan	سچائی	kenyataan	سچا	N;SG	N;NOM;FEM;SG;3
kenyataan	شہادت	kenyataan	شہادت	N;SG	N;NOM;MASC;SG;3
kenyataan	واقعہ	kenyataan	واقعہ	N;SG	N;NOM;MASC;SG;3
kenyataan	حقیقت	kenyataan	حقیقت	N;SG	N;NOM;MASC;SG;3
memperluas	بچھانا	menperluas	بچھا	V;SG;ACT	V;MASC;SG;NFIN;ACT
kepausan	حکمی	kepausan	حکمی	N;SG	N;NOM;MASC;SG;3
pengawas	انتظام	penawas	انتظام	N;SG	N;NOM;MASC;SG;3
terdekat	قریبی	terdekat	قریبی	ADJ;RL;SG	ADJ
kedalaman	فاصلہ	kedalaman	فاصلہ	N;SG	N;NOM;MASC;SG;3
kedalaman	پیمائش	kedalaman	پیمائش	N;SG	N;NOM;MASC;SG;3
wadah	برتن	wadah	برتن	N;SG	N;NOM;MASC;SG;3
wadah	جگہ	wadah	جگہ	N;SG	N;NOM;MASC;SG;3
wadah	برتن	wadah	برتن	N;SG	N;NOM;MASC;SG;3
wadah	جگہ	wadah	جگہ	N;SG	N;NOM;MASC;SG;3
paduan	میل	paduan	میل	N;SG	N;NOM;MASC;SG;3
paduan	میل	paduan	میل	N;SG	N;NOM;MASC;SG;3
perkotaan	شہری	perkotaan	شہری	N;SG	N;NOM;MASC;SG;3
penilaian	قسم	pennilaian	قسم	N;SG	N;NOM;MASC;SG;3
