que	bahwa	que	bahwa	CONJ	CONJ
diciendo	berkata	decir	berkata	V;V.MSDR	V;SG;ACT
diciendo	mengatakan	decir	menkatakan	V;V.MSDR	V;SG;ACT
ausencia	ketidakhadiran	ausencia	ketidakhadiran	N;FEM;SG	N;SG
ausencia	ketiadaan	ausencia	ketiadaan	N;FEM;SG	N;SG
ausencia	absen	ausencia	absen	N;FEM;SG	N;SG
lanza	peluncuran	lanza	penluncuran	N;FEM;SG	N;SG
lanza	tombak	lanza	tombak	N;FEM;SG	N;SG
coalición	koalisi	coalición	koalisi	N;FEM;SG	N;SG
realización	realisasi	realización	realisasi	N;FEM;SG	N;SG
realización	realisasi	realización	realisasi	N;FEM;SG	N;SG
interna	internal	interno	internal	ADJ;FEM;SG	ADJ;SG
personalidad	kepribadian	personalidad	kepribadian	N;FEM;SG	N;SG
personalidad	kepribadian	personalidad	kepribadian	N;FEM;SG	N;SG
totalidad	totalitas	totalidad	totalitas	N;FEM;SG	N;SG
flor	bunga	flor	bunga	N;FEM;SG	N;SG
jugando	memainkan	jugar	menmainkan	V;V.MSDR	V;SG;ACT
jugando	diputar	jugar	diputar	V;V.MSDR	V;SG;PASS
jugando	bermain	jugar	bermain	V;V.MSDR	V;SG;ACT
celebró	dirayakan	celebrar	dirayakan	V;IND;SG;3;PST;FIN	V;SG;PASS
muro	tembok	muro	tembok	N;MASC;SG	N;SG
muro	dinding	muro	dinding	N;MASC;SG	N;SG
santuario	kuil	santuario	kuil	N;MASC;SG	N;SG
destrucción	penghancuran	destrucción	penhancuran	N;FEM;SG	N;SG
destrucción	pengrusakan	destrucción	penrusakan	N;FEM;SG	N;SG
destrucción	kehancuran	destrucción	kehancuran	N;FEM;SG	N;SG
empresario	pengusaha	empresario	penusaha	N;MASC;SG	N;SG
empresario	entrepreneur	empresario	entrepreneur	N;MASC;SG	N
empresario	perusahaan	empresario	perusahaan	N;MASC;SG	N;SG
empresario	majikan	empresario	majikan	N;MASC;SG	N;SG
empresario	pebisnis	empresario	pebisnis	N;MASC;SG	N;SG
empresario	pengusaha	empresario	penusaha	N;MASC;SG	N;SG
regresar	kembali	regresar	kembali	V;NFIN	V;SG;ACT
regresar	mengembalikan	regresar	menkembalikan	V;NFIN	V;SG;ACT
entrenamiento	latihan	entrenamiento	latihan	N;MASC;SG	N;SG
entrenamiento	pelatihan	entrenamiento	penlatihan	N;MASC;SG	N;SG
entrenamiento	latihan	entrenamiento	latihan	N;MASC;SG	N;SG
entrenamiento	olahraga	entrenamiento	olahraga	N;MASC;SG	N;SG
propietario	pemilik	propietario	penmilik	N;MASC;SG	N;SG
propietario	pemiliknya	propietario	penpilik	N;MASC;SG	N;SG
descubrimiento	temuan	descubrimiento	temuan	N;MASC;SG	N;SG
descubrimiento	penemuan	descubrimiento	pentemuan	N;MASC;SG	N;SG
retirada	pensiunan	retirada	pensiunan	N;FEM;SG	N
retirada	pensiun	retirada	pensiun	N;FEM;SG	N
retirada	retret	retirada	retret	N;FEM;SG	N
retirada	penarikan	retirada	pentarikan	N;FEM;SG	N;SG
catálogo	katalog	catálogo	katalog	N;MASC;SG	N
catálogo	katalog	catálogo	katalog	N;MASC;SG	N
revisión	tinjauan	revisión	tinjauan	N;FEM;SG	N;SG
revisión	ulasan	revisión	ulasan	N;FEM;SG	N;SG
revisión	revisi	revisión	revisi	N;FEM;SG	N;SG
tarea	tugas	tarea	tugas	N;FEM;SG	N;SG
divide	membagi	dividir	menbagi	V;IND;SG;3;PRS;FIN	V;SG;ACT
cercana	terdekat	cercano	terdekat	ADJ;FEM;SG	ADJ;RL;SG
vieja	tua	viejo	tua	ADJ;FEM;SG	ADJ;SG
vieja	lama	viejo	lama	ADJ;FEM;SG	ADJ;SG
espectáculo	tontonan	espectáculo	tontonan	N;MASC;SG	N;SG
espectáculo	pertunjukan	espectáculo	pertunjukan	N;MASC;SG	N;SG
journal	jurnal	journal	jurnal	N;SG	N;SG
grave	serius	grave	serius	ADJ;SG	ADJ;SG
grave	parah	grave	parah	ADJ;SG	ADJ;SG
héctor	hektor	héctor	hektor	N;MASC;SG	N
punk	punk	punk	punk	N;SG	N
punk	berandalan	punk	berandalan	N;SG	N;SG;ACT
organismo	organisme	organismo	organisme	N;MASC;SG	N;SG
auto	auto	auto	auto	N;MASC;SG	N;SG
auto	otomotif	auto	otomotif	N;MASC;SG	N;SG
auto	diri	auto	diri	N;MASC;SG	N;SG
auto	mobil	auto	mobil	N;MASC;SG	N;SG
racing	balapan	racing	balapan	N;MASC;SG	N;SG
racing	balap	racing	balap	N;MASC;SG	N;SG;ACT
racing	racing	racing	racing	N;MASC;SG	N
tesis	disertasi	tesis	disertasi	N;FEM	N
tesis	skripsi	tesis	skripsi	N;FEM	N;SG
tesis	tesis	tesis	tesis	N;FEM	N;SG
conexión	sambungan	conexión	sambungan	N;FEM;SG	N;SG
conexión	koneksi	conexión	koneksi	N;FEM;SG	N;SG
secretaría	sekretaris	secretaría	sekretaris	N;FEM;SG	N;SG
secretaría	menteri	secretaría	menteri	N;FEM;SG	N;SG
secretaría	sekertaris	secretaría	sekertaris	N;FEM;SG	N
secretaría	sekretariat	secretaría	sekretariat	N;FEM;SG	N;SG
secretaría	sekretariat	secretaría	sekretariat	N;FEM;SG	N;SG
secretaría	pendaftaran	secretaría	pendaftaran	N;FEM;SG	N;SG
bautista	bautista	bautista	bautista	N;SG	N
bautista	baptis	bautista	baptis	N;SG	N
embajada	kbri	embajada	kbri	N;FEM;SG	N;SG
embajada	kedutaan	embajada	kedutaan	N;FEM;SG	N;SG
colón	usus	colón	usus	N;MASC;SG	N;SG
tenis	tenis	tenis	tenis	N;MASC	N;SG
individuos	individual	individuo	individual	N;MASC;PL	N
finalizar	selesaikan	finalizar	selesaikan	V;NFIN	V;SG;ACT
museos	musium	museo	musium	N;MASC;PL	N
museos	musium	museo	musium	N;MASC;PL	N
explica	jelaskan	explicar	jelaskan	V;IND;SG;3;PRS;FIN	V;SG;ACT
explica	menjelaskan	explicar	menjelaskan	V;IND;SG;3;PRS;FIN	V;SG;ACT
explica	menjelaskan	explicar	menjelaskan	V;IND;SG;3;PRS;FIN	V;SG;ACT
lectura	pembacaan	lectura	penbacaan	N;FEM;SG	N;SG
lectura	bacaan	lectura	bacaan	N;FEM;SG	N;SG
extiende	memanjangkan	extender	menpanjangkan	V;IND;SG;3;PRS;FIN	V;SG;ACT
extiende	meluas	extender	menluas	V;IND;SG;3;PRS;FIN	V;SG;ACT
quiero	ingin	querer	ingin	V;IND;SG;1;PRS;FIN	V;SG;ACT
quiero	inginkan	querer	inginkan	V;IND;SG;1;PRS;FIN	V;SG;ACT
transición	peralihan	transición	peralihan	N;FEM;SG	N;SG
transición	transisi	transición	transisi	N;FEM;SG	N;SG
presentar	kirim	presentar	kirim	V;NFIN	V;SG;ACT
presentar	kirimkan	presentar	kirimkan	V;NFIN	V;SG;ACT
rival	rival	rival	rival	N;SG	N
rival	saingan	rival	saingan	N;SG	N;SG
rival	lawannya	rival	lawan	N;SG	N;SG
norma	norma	norma	norma	N;FEM;SG	N;SG
norma	norma	norma	norma	N;FEM;SG	N;SG
posesión	kerasukan	posesión	kerasukan	N;FEM;SG	N;SG
posesión	kepemilikan	posesión	kepemilikan	N;FEM;SG	N
posesión	penguasaan	posesión	penkuasaan	N;FEM;SG	N;SG
noticia	berita	noticia	berita	N;FEM;SG	N;SG
estudiante	pelajar	estudiante	pelajar	N;SG	N;SG
estudiante	mahasiswa	estudiante	mahasiswa	N;SG	N;SG
estudiante	murid	estudiante	murid	N;SG	N;SG
estudiante	siswa	estudiante	siswa	N;SG	N;SG
taller	lokakarya	taller	lokakarya	N;MASC;SG	N
taller	bengkel	taller	bengkel	N;MASC;SG	N;SG
alcance	cakupan	alcance	cakupan	N;MASC;SG	N;SG
alcance	lingkup	alcance	lingkup	N;MASC;SG	N;SG
alcance	rentang	alcance	rentang	N;MASC;SG	N;SG
alcance	kisaran	alcance	kisaran	N;MASC;SG	N;SG
alcance	jangkauan	alcance	jangkauan	N;MASC;SG	N;SG
alcance	jangkau	alcance	jangkau	N;MASC;SG	N;SG
alcance	jangkauan	alcance	jangkauan	N;MASC;SG	N;SG
privado	swasta	privado	swasta	ADJ;MASC;SG;V.PTCP	ADJ;SG
privado	pribadi	privado	pribadi	ADJ;MASC;SG;V.PTCP	ADJ;SG
esfuerzo	usaha	esfuerzo	usaha	N;MASC;SG	N;SG
esfuerzo	upaya	esfuerzo	upaya	N;MASC;SG	N;SG
capa	lapis	capa	lapis	N;FEM;SG	N;SG;ACT
capa	lapisan	capa	lapisan	N;FEM;SG	N;SG
capa	layer	capa	layer	N;FEM;SG	N;SG
capa	jubah	capa	jubah	N;FEM;SG	N;SG
lateral	lateral	lateral	lateral	N;SG	N
lateral	sisi	lateral	sisi	N;SG	N;SG
lateral	samping	lateral	samping	N;SG	N;SG
editores	penyunting	editor	penyunting	N;MASC;PL	N
editores	editor	editor	editor	N;MASC;PL	N
magnitud	besarnya	magnitud	besar	N;FEM;SG	N;SG
magnitud	besaran	magnitud	besaran	N;FEM;SG	N;SG
cueva	gua	cueva	gua	N;FEM;SG	N;SG
alternativa	alternative	alternativa	alternative	N;FEM;SG	N;SG
alternativa	alternatif	alternativa	alternatif	N;FEM;SG	N;SG
alternativa	alternative	alternativa	alternative	N;FEM;SG	N;SG
alternativa	alternatif	alternativa	alternatif	N;FEM;SG	N;SG
discurso	wacana	discurso	wacana	N;MASC;SG	N;SG
discurso	pidato	discurso	pidato	N;MASC;SG	N;SG
discurso	ucapan	discurso	ucapan	N;MASC;SG	N;SG
activa	aktif	activo	aktif	ADJ;FEM;SG	ADJ;SG
moneda	koin	moneda	koin	N;FEM;SG	N;SG
aldea	kampung	aldea	kampung	N;FEM;SG	N;SG
aldea	dusun	aldea	dusun	N;FEM;SG	N;SG
aldea	desa	aldea	desa	N;FEM;SG	N;SG
soporte	dukungan	soporte	dukungan	N;MASC;SG	N;SG
soporte	dukung	soporte	dukung	N;MASC;SG	N;SG;ACT
soporte	mendukung	soporte	mendukung	N;MASC;SG	N;SG;ACT
occidente	barat	occidente	barat	N;MASC;SG	N;SG
occidente	barat	occidente	barat	N;MASC;SG	N;SG
vivienda	hunian	vivienda	hunian	N;FEM;SG	N;SG
vivienda	perumahan	vivienda	penrumahan	N;FEM;SG	N;SG
gloria	kemuliaan	gloria	kemuliaan	N;FEM;SG	N;SG
chico	bocah	chico	bocah	N;MASC;SG	N
incluir	termasuk	incluir	termasuk	V;NFIN	V
incluir	sertakan	incluir	sertakan	V;NFIN	V
incluir	cantumkan	incluir	cantumkan	V;NFIN	V;SG;ACT
incluir	menyertakan	incluir	menyertakan	V;NFIN	V
times	kali	time	kali	N	N;SG
caballería	kavaleri	caballería	kavaleri	N;FEM;SG	N;SG
rebelión	pemberontakan	rebelión	penberontakan	N;FEM;SG	N;SG
rebelión	pemberontakan	rebelión	penberontakan	N;FEM;SG	N;SG
rebelión	pemberontakan	rebelión	penberontakan	N;FEM;SG	N;SG
rebelión	pemberontak	rebelión	penberontak	N;FEM;SG	N;SG
asistente	pembantu	asistente	penbantu	N;SG	N;SG
asistente	asisten	asistente	asisten	N;SG	N;SG
ritmo	ritme	ritmo	ritme	N;MASC;SG	N;SG
ritmo	irama	ritmo	irama	N;MASC;SG	N;SG
senador	senator	senador	senator	N;MASC;SG	N
costas	pesisir	costa	pesisir	N;FEM;PL	N
organizado	tertata	organizado	tertata	ADJ;MASC;SG;V.PTCP	ADJ;SG
organizado	teratur	organizado	teratur	ADJ;MASC;SG;V.PTCP	ADJ;SG
organizado	tertata	organizado	tertata	ADJ;MASC;SG;V.PTCP	ADJ;SG
piso	datar	piso	datar	N;MASC;SG	N;SG
piso	apartement	piso	apartement	N;MASC;SG	N;SG
piso	apartment	piso	apartment	N;MASC;SG	N;SG
piso	apartemen	piso	apartemen	N;MASC;SG	N;SG
piso	lantai	piso	lantai	N;MASC;SG	N;SG
piso	lantainya	piso	lantai	N;MASC;SG	N;SG
partida	pemberangkatan	partida	penberangkatan	N;FEM;SG	N;SG
partida	keberangkatan	partida	keberangkatan	N;FEM;SG	N;SG
partida	tajuk	partida	tajuk	N;FEM;SG	N;SG
partida	heading	partida	heading	N;FEM;SG	N
cardenal	kardinal	cardenal	kardinal	N;MASC;SG	N
hermandad	mahasiswi	hermandad	mahasiswi	N;FEM;SG	N;SG
hermandad	persaudaraan	hermandad	persaudaraan	N;FEM;SG	N;SG
hermandad	persaudaraan	hermandad	persaudaraan	N;FEM;SG	N;SG
perro	anjing	perro	anjing	N;MASC;SG	N;SG
establecimiento	pembentukan	establecimiento	penbentukan	N;MASC;SG	N;SG
establecimiento	pendirian	establecimiento	pendirian	N;MASC;SG	N;SG
rápida	cepat	rápido	cepat	ADJ;FEM;SG	ADJ;SG
dura	susah	duro	susah	ADJ;FEM;SG	ADJ;SG
dura	keras	duro	keras	ADJ;FEM;SG	ADJ;SG
tocar	mengharukan	tocar	menharukan	V;NFIN	V;SG;ACT
tocar	menyentuh	tocar	mensentuh	V;NFIN	V;SG;ACT
asunto	subyek	asunto	subyek	N;MASC;SG	N
asunto	subjek	asunto	subjek	N;MASC;SG	N;SG
asunto	perihal	asunto	perihal	N;MASC;SG	N
publica	menerbitkan	publicar	menterbitkan	V;IND;SG;3;PRS;FIN	V;SG;ACT
insecto	serangga	insecto	serangga	N;MASC;SG	N;SG
insecto	kutu	insecto	kutu	N;MASC;SG	N
ganando	memenangkan	ganar	menmenangkan	V;V.MSDR	V;SG;ACT
autonomía	otonomi	autonomía	otonomi	N;FEM;SG	N;SG
autonomía	otonom	autonomía	otonom	N;FEM;SG	N
autonomía	otonomi	autonomía	otonomi	N;FEM;SG	N;SG
autonomía	kemerdekaan	autonomía	kemerdekaan	N;FEM;SG	N;SG
autonomía	kemandirian	autonomía	kemandirian	N;FEM;SG	N;SG
cocina	masakan	cocina	masakan	N;FEM;SG	N;SG
cocina	masakan	cocina	masakan	N;FEM;SG	N;SG
cocina	dapur	cocina	dapur	N;FEM;SG	N
concejo	majelis	concejo	majelis	N;MASC;SG	N;SG
concejo	dewan	concejo	dewan	N;MASC;SG	N;SG
pesca	perikanan	pesca	perikanan	N;FEM;SG	N;SG
pesca	ikan	pesca	ikan	N;FEM;SG	N;SG
pesca	perikanan	pesca	perikanan	N;FEM;SG	N;SG
sucesión	urutan	sucesión	urutan	N;FEM;SG	N;SG
sucesión	warisan	sucesión	warisan	N;FEM;SG	N;SG
sucesión	suksesi	sucesión	suksesi	N;FEM;SG	N;SG
avance	terobosan	avance	terobosan	N;MASC;SG	N;SG
proteger	melindungi	proteger	menlindungi	V;NFIN	V;SG;ACT
proteger	melindungi	proteger	menlindungi	V;NFIN	V;SG;ACT
laterales	lateral	lateral	lateral	N;PL	N
estrecho	sempit	estrecho	sempit	ADJ;MASC;SG	ADJ;SG
determinar	menentukan	determinar	mententukan	V;NFIN	V;SG;ACT
determinar	menentukan	determinar	mententukan	V;NFIN	V;SG;ACT
telenovela	telenovela	telenovela	telenovela	N;FEM;SG	N
fabricación	manufaktur	fabricación	manufaktur	N;FEM;SG	N
fabricación	pabrikasi	fabricación	pabrikasi	N;FEM;SG	N;SG
fabricación	fabrikasi	fabricación	fabrikasi	N;FEM;SG	N;SG
poema	puisi	poema	puisi	N;MASC;SG	N
saludo	hormat	saludo	hormat	N;MASC;SG	N;SG
recuerda	ingatlah	recordar	ingat	V;IND;SG;3;PRS;FIN	V;SG;ACT
marino	pelaut	marino	penlaut	N;MASC;SG	N;SG
marino	marinir	marino	marinir	N;MASC;SG	N
marino	laut	marino	laut	N;MASC;SG	N;SG
marino	kelautan	marino	kelautan	N;MASC;SG	N;SG
batallón	batalyon	batallón	batalyon	N;MASC;SG	N
batallón	batalion	batallón	batalion	N;MASC;SG	N
pelea	lawan	pelea	lawan	N;FEM;SG	N;SG;ACT
gastronomía	masakan	gastronomía	masakan	N;FEM;SG	N;SG
académico	akademis	académico	akademis	ADJ;MASC;SG	ADJ;SG
virus	virus	virus	virus	N;MASC	N
virus	virus	virus	virus	N;MASC	N
umbral	ambang	umbral	ambang	N;MASC;SG	N;SG
potencial	potensi	potencial	potensi	N;MASC;SG	N;SG
potencial	potensial	potencial	potensial	N;MASC;SG	N;SG
pilar	pilar	pilar	pilar	N;SG	N;SG
pilar	tiang	pilar	tiang	N;SG	N;SG
pilar	pilar	pilar	pilar	N;SG	N;SG
moral	moral	moral	moral	N;FEM;SG	N;SG
moral	akhlak	moral	akhlak	N;FEM;SG	N;SG
moral	moral	moral	moral	N;FEM;SG	N;SG
moral	moral	moral	moral	N;FEM;SG	N;SG
moral	moral	moral	moral	N;FEM;SG	N;SG
moral	moralitas	moral	moralitas	N;FEM;SG	N
cierre	penutup	cierre	pentutup	N;MASC;SG	N;SG
cierre	penutupan	cierre	pentutupan	N;MASC;SG	N;SG
cierre	penutupan	cierre	pentutupan	N;MASC;SG	N;SG
paisaje	pemandangan	paisaje	penpandangan	N;MASC;SG	N;SG
paisaje	lansekap	paisaje	lansekap	N;MASC;SG	N;SG
paisaje	landscape	paisaje	landscape	N;MASC;SG	N
paisaje	lanskap	paisaje	lanskap	N;MASC;SG	N;SG
noble	mulia	noble	mulia	ADJ;SG	ADJ;SG
aviación	penerbangan	aviación	penterbangan	N;FEM;SG	N;SG
aviación	aviasi	aviación	aviasi	N;FEM;SG	N
rendimiento	kinerja	rendimiento	kinerja	N;MASC;SG	N;SG
rendimiento	performa	rendimiento	performa	N;MASC;SG	N;SG
rendimiento	suntuk	rendimiento	suntuk	N;MASC;SG	N
rendimiento	hasil	rendimiento	hasil	N;MASC;SG	N;SG
acontecimientos	event	acontecimiento	event	N;MASC;PL	N
escultor	pematung	escultor	penpatung	N;MASC;SG	N;SG
antigüedad	antik	antigüedad	antik	N;FEM;SG	N;SG
antigüedad	senioritas	antigüedad	senioritas	N;FEM;SG	N
recuperar	memulihkan	recuperar	menpulihkan	V;NFIN	V;SG;ACT
recuperar	pulihkan	recuperar	pulihkan	V;NFIN	V;SG;ACT
resumen	rangkuman	resumen	rangkuman	N;MASC;SG	N;SG
resumen	ringkasan	resumen	ringkasan	N;MASC;SG	N;SG
errores	kutu	error	kutu	N;MASC;PL	N
errores	bugs	error	bugs	N;MASC;PL	N
responsabilidad	tanggungjawab	responsabilidad	tanggungjawab	N;FEM;SG	N;SG
responsabilidad	pertanggungjawaban	responsabilidad	pertanggungjawaban	N;FEM;SG	N;SG
responsabilidad	akuntabilitas	responsabilidad	akuntabilitas	N;FEM;SG	N;SG
amenaza	ancaman	amenaza	ancaman	N;FEM;SG	N;SG
amenaza	ancaman	amenaza	ancaman	N;FEM;SG	N;SG
amenaza	ancaman	amenaza	ancaman	N;FEM;SG	N;SG
ojo	mata	ojo	mata	N;MASC;SG	N;SG
separación	pemisahan	separación	penpisahan	N;FEM;SG	N;SG
convención	konvensi	convención	konvensi	N;FEM;SG	N;SG
provocó	memprovokasi	provocar	menprovokasi	V;IND;SG;3;PST;FIN	V;SG;ACT
pago	pembayaran	pago	penbayaran	N;MASC;SG	N;SG
tendencia	tren	tendencia	tren	N;FEM;SG	N;SG
tendencia	tren	tendencia	tren	N;FEM;SG	N;SG
tendencia	kecenderungan	tendencia	kecenderungan	N;FEM;SG	N;SG
animación	animasi	animación	animasi	N;FEM;SG	N
animación	animation	animación	animation	N;FEM;SG	N
instalación	pemasangan	instalación	penpasangan	N;FEM;SG	N;SG
instalación	penginstalan	instalación	peninstalan	N;FEM;SG	N
instalación	instalasi	instalación	instalasi	N;FEM;SG	N;SG
instalación	menginstal	instalación	meninstal	N;FEM;SG	N;SG
instalación	instalasi	instalación	instalasi	N;FEM;SG	N;SG
instalación	pasang	instalación	pasang	N;FEM;SG	N;SG;ACT
vietnam	vietnam	vietnam	vietnam	N;FEM;SG	N
índice	indeks	índice	indeks	N;MASC;SG	N;SG
gana	menangkan	ganar	mentangkan	V;IND;SG;3;PRS;FIN	V;SG;ACT
cambia	mengubah	cambiar	menubah	V;IND;SG;3;PRS;FIN	V;SG;ACT
cambia	berubah	cambiar	berrubah	V;IND;SG;3;PRS;FIN	V;SG;ACT
cambia	ganti	cambiar	ganti	V;IND;SG;3;PRS;FIN	V;SG;ACT
cambia	mengubah	cambiar	menubah	V;IND;SG;3;PRS;FIN	V;SG;ACT
cambia	ubah	cambiar	ubah	V;IND;SG;3;PRS;FIN	V;SG;ACT
terror	teror	terror	teror	N;MASC;SG	N;SG
próximo	mendatang	próximo	mendatang	ADJ;MASC;SG	ADJ;SG
explotación	eksploitasi	explotación	eksploitasi	N;FEM;SG	N;SG
pena	penalti	pena	penalti	N;FEM;SG	N;SG
pena	pinalti	pena	pinalti	N;FEM;SG	N
pena	kasihan	pena	kasihan	N;FEM;SG	N
pena	kesedihan	pena	kesedihan	N;FEM;SG	N;SG
pena	duka	pena	duka	N;FEM;SG	N;SG
pena	kesedihan	pena	kesedihan	N;FEM;SG	N;SG
pena	duka	pena	duka	N;FEM;SG	N;SG
quizás	mungkin	quizás	mungkin	ADV	ADV
quizás	mungkin	quizás	mungkin	ADV	ADV
comparación	perbandingan	comparación	perbandingan	N;FEM;SG	N;SG
habilidad	keahlian	habilidad	keahlian	N;FEM;SG	N;SG
habilidad	keterampilan	habilidad	keterampilan	N;FEM;SG	N;SG
habilidad	kemampuan	habilidad	kemampuan	N;FEM;SG	N;SG
habilidad	kemampuan	habilidad	kemampuan	N;FEM;SG	N;SG
define	mendefinisikan	definir	mendefinisikan	V;IND;SG;3;PRS;FIN	V;SG;ACT
define	jelaskan	definir	jelaskan	V;IND;SG;3;PRS;FIN	V;SG;ACT
define	mendefinisikan	definir	mendefinisikan	V;IND;SG;3;PRS;FIN	V;SG;ACT
define	tentukan	definir	tentukan	V;IND;SG;3;PRS;FIN	V;SG;ACT
tiro	penembakan	tiro	pentembakan	N;MASC;SG	N;SG
tiro	bidikan	tiro	bidikan	N;MASC;SG	N;SG
tiro	bidikan	tiro	bidikan	N;MASC;SG	N;SG
solitario	sepi	solitario	sepi	ADJ;MASC;SG	ADJ
disposición	kesiapan	disposición	kesiapan	N;FEM;SG	N;SG
disposición	layout	disposición	layout	N;FEM;SG	N
disposición	kesediaan	disposición	kesediaan	N;FEM;SG	N;SG
disposición	disposisi	disposición	disposisi	N;FEM;SG	N;SG
dolor	sakit	dolor	sakit	N;MASC;SG	N;SG
dolor	kesakitan	dolor	kesakitan	N;MASC;SG	N;SG
dolor	nyeri	dolor	nyeri	N;MASC;SG	N;SG
magdalena	cupcake	magdaleno	cupcake	N;FEM;SG	N
magdalena	muffin	magdaleno	muffin	N;FEM;SG	N
cadenas	senar	cadena	senar	N;FEM;PL	N
cadenas	string	cadena	string	N;FEM;PL	N
comúnmente	umumnya	comúnmente	umumnya	ADV	ADV
tasa	tarif	tasa	tarif	N;FEM;SG	N;SG
tasa	nilai	tasa	nilai	N;FEM;SG	N;SG
tasa	kurs	tasa	kurs	N;FEM;SG	N;SG
tasa	laju	tasa	laju	N;FEM;SG	N;SG
tasa	tingkat	tasa	tingkat	N;FEM;SG	N;SG
tasa	biaya	tasa	biaya	N;FEM;SG	N;SG
tasa	biayanya	tasa	biaya	N;FEM;SG	N;SG
petición	permintaan	petición	permintaan	N;FEM;SG	N;SG
petición	petisi	petición	petisi	N;FEM;SG	N;SG
hermanas	suster	hermana	suster	N;FEM;PL	N
estadística	statistika	estadístico	statistika	N;FEM;SG	N;SG
estadística	statistik	estadístico	statistik	N;FEM;SG	N;SG
estadística	statistik	estadístico	statistik	N;FEM;SG	N;SG
dependiendo	bergantung	depender	bergantung	V;V.MSDR	V;SG;ACT
herramientas	tools	herramienta	tools	N;FEM;PL	N
vocalista	vokalis	vocalista	vokalis	N;SG	N;SG
vocalista	vokal	vocalista	vokal	N;SG	N;SG
escapar	kabur	escapar	kabur	V;NFIN	V;SG
espada	pedang	espada	pedang	N;FEM;SG	N;SG
espada	pedang	espada	pedang	N;FEM;SG	N;SG
matar	membunuh	matar	menbunuh	V;NFIN	V;SG;ACT
matar	membunuh	matar	menbunuh	V;NFIN	V;SG;ACT
matar	bunuh	matar	bunuh	V;NFIN	V;SG;ACT
matar	bunuhlah	matar	bunuh	V;NFIN	V;SG;ACT
matar	membunuh	matar	menbunuh	V;NFIN	V;SG;ACT
matar	bunuhlah	matar	bunuh	V;NFIN	V;SG;ACT
matar	bunuh	matar	bunuh	V;NFIN	V;SG;ACT
disciplina	disiplin	disciplina	disiplin	N;FEM;SG	N;SG
aparecer	tampil	aparecer	tampil	V;NFIN	V;SG;ACT
aparecer	muncul	aparecer	muncul	V;NFIN	V;SG;ACT
gigante	raksasa	gigante	raksasa	N;SG	N;SG
revolucionario	revolusioner	revolucionario	revolusioner	ADJ;MASC;SG	ADJ;SG
sport	olahraga	sport	olahraga	N	N;SG
derrotado	terkalahkan	derrotado	terkalahkan	ADJ;MASC;SG;V.PTCP	ADJ;SG
candidatura	pencalonan	candidatura	pencalonan	N;FEM;SG	N
candidatura	nominasi	candidatura	nominasi	N;FEM;SG	N;SG
vegetación	vegetasi	vegetación	vegetasi	N;FEM;SG	N
voluntad	kesediaan	voluntad	kesediaan	N;FEM;SG	N;SG
eliminar	menghilangkan	eliminar	menhilangkan	V;NFIN	V;SG;ACT
eliminar	hilangkan	eliminar	hilangkan	V;NFIN	V;SG;ACT
eliminar	mengeliminasi	eliminar	menkeliminasi	V;NFIN	V;SG;ACT
eliminar	menghapus	eliminar	menhapus	V;NFIN	V;SG;ACT
eliminar	hilangkan	eliminar	hilangkan	V;NFIN	V;SG;ACT
vandalismo	pengrusakan	vandalismo	penrusakan	N;MASC;SG	N;SG
vandalismo	perusakan	vandalismo	penrusakan	N;MASC;SG	N;SG
vandalismo	vandalisme	vandalismo	vandalisme	N;MASC;SG	N;SG
negocio	bisnis	negocio	bisnis	N;MASC;SG	N;SG
mención	penyebutan	mención	pensebutan	N;FEM;SG	N;SG
escribe	menulis	escribir	mentulis	V;IND;SG;3;PRS;FIN	V;SG;ACT
escribe	tulislah	escribir	tulis	V;IND;SG;3;PRS;FIN	V;SG;ACT
escribe	menulis	escribir	mentulis	V;IND;SG;3;PRS;FIN	V;SG;ACT
actuar	bertindak	actuar	bertindak	V;NFIN	V;SG;ACT
actuar	berakting	actuar	berakting	V;NFIN	V;SG;ACT
necesita	membutuhkan	necesitar	menbutuhkan	V;IND;SG;3;PRS;FIN	V;SG;ACT
necesita	perlu	necesitar	perlu	V;IND;SG;3;PRS;FIN	V;SG;ACT
necesita	butuh	necesitar	butuh	V;IND;SG;3;PRS;FIN	V;SG;ACT
margarita	aster	margarita	aster	N;FEM;SG	N;SG
regresa	mengembalikan	regresar	menkembalikan	V;IND;SG;3;PRS;FIN	V;SG;ACT
championship	championship	championship	championship	N;MASC;SG	N
championship	kejuaraan	championship	kejuaraan	N;MASC;SG	N;SG
béisbol	bisbol	béisbol	bisbol	N;MASC;SG	N
logrando	merampungkan	lograr	menrampungkan	V;V.MSDR	V;SG;ACT
logrando	mencapainya	lograr	mencapai	V;V.MSDR	V;SG;ACT
logrando	mencapai	lograr	mencapai	V;V.MSDR	V;SG;ACT
logrando	meraih	lograr	menraih	V;V.MSDR	V;SG;ACT
redacción	penyusunan	redacción	pensusunan	N;FEM;SG	N;SG
redacción	editorial	redacción	editorial	N;FEM;SG	N
redacción	penulisan	redacción	pentulisan	N;FEM;SG	N;SG
redacción	tulisan	redacción	tulisan	N;FEM;SG	N;SG
tomando	mengambil	tomar	menambil	V;V.MSDR	V;SG;ACT
depende	bergantung	depender	bergantung	V;IND;SG;3;PRS;FIN	V;SG;ACT
depende	tergantung	depender	tergantung	V;IND;SG;3;PRS;FIN	V;SG;PASS
