din	od	din	od	ADP;ACC	ADP
crestini	chrześcijanie	crestin	chrześcijanin	N;INDF;MASC;PL	N;NOM;MASC;PL
project	projekt	project	projekt	N;INDF;MASC;SG	N;NOM;MASC;SG
unic	unikalne	unic	unikalny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
unic	unikatowe	unic	unikatowy	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
unic	unikalny	unic	unikalny	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
unic	wyjątkowy	unic	wyjątkowy	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
unic	niepowtarzalny	unic	niepowtarzalny	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
british	british	british	british	N;INDF;MASC;SG	N;NOM;MASC;SG
siding	bocznicy	siding	bocznica	N;INDF;MASC;SG	N;GEN;FEM;SG
decorat	urządzone	decorat	urządzić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
decorat	odznaczony	decorat	odznaczyć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
manual	instrukcja	manual	instrukcja	N;INDF;MASC;SG	N;NOM;FEM;SG
manual	podręcznik	manual	podręcznik	N;INDF;MASC;SG	N;ACC;MASC;SG
semnificativ	znacząco	semnificativ	znacząco	ADV	ADV
semnificativ	znacznie	semnificativ	znacznie	ADV	ADV
maestru	mistrz	maestru	mistrz	N;INDF;MASC;SG	N;NOM;MASC;SG
maestru	mistrzu	maestru	mistrz	N;INDF;MASC;SG	N;VOC;MASC;SG
mac	mac	mac	mac		
mac	maca	mac	maca		
sprijin	wsparcia	sprijin	wsparcie	N;INDF;MASC;SG	N;NOM;NEUT;SG
sprijin	wsparcie	sprijin	wesprzeć	N;INDF;MASC;SG	N;NOM;NEUT;SG
sprijin	wspieranie	sprijin	wspierać	N;INDF;MASC;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
randuri	wierszy	rand	wierszyć	N;INDF;FEM;PL	N;GEN;MASC;PL
randuri	wiersze	rand	wiersz	N;INDF;FEM;PL	N;NOM;MASC;PL
randuri	wierszy	rand	wierszyć	N;INDF;FEM;PL	N;GEN;MASC;PL
randuri	wiersze	rand	wiersz	N;INDF;FEM;PL	N;NOM;MASC;PL
membre	kończyny	membră	kończyna	N;INDF;FEM;PL	N;ACC;FEM;PL
hot	złodziej	hot	złodziej	N;INDF;MASC;SG	N;NOM;MASC;SG
hot	włamywacz	hot	włamywacz	N;INDF;MASC;SG	N;NOM;MASC;SG
hot	złodziej	hot	złodziej	N;INDF;MASC;SG	N;NOM;MASC;SG
free	wolna	free	wolny		
free	free	free	free		
mit	mit	mit	mit	N;INDF;MASC;SG	N;NOM;MASC;SG
mit	mit	mit	mit	N;INDF;MASC;SG	N;NOM;MASC;SG
elector	elektor	elector	elektor	N;INDF;MASC;SG	N;NOM;MASC;SG
maine	maine	maină	mainy		
cumparat	kupione	cumpara	kupić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
cumparat	kupiony	cumpara	kupić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
cumparat	zakupione	cumpara	zakupić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
cumparat	kupione	cumpara	kupić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
cumparat	kupiony	cumpara	kupić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
cumparat	kupione	cumpara	kupić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
cumparat	kupiony	cumpara	kupić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
necesita	wymagać	necesita	wymagać	V;IND;SG;3;IPFV;FIN	V;IPFV;NFIN;ACT
necesita	wymagać	necesita	wymagać	V;IND;SG;3;IPFV;FIN	V;IPFV;NFIN;ACT
arbore	wał	arbor	wała	N;INDF;MASC;SG	N;NOM;MASC;SG
arbore	drzewo	arbor	drzewo	N;INDF;MASC;SG	N;NOM;NEUT;SG
arbore	drzewko	arbor	drzewko	N;INDF;MASC;SG	N;NOM;NEUT;SG
termeni	warunki	termen	warunki	N;INDF;MASC;PL	N;NOM;NEUT;PL
termeni	terminy	termen	termin	N;INDF;MASC;PL	N;NOM;MASC;PL
altar	ołtarz	altar	ołtarz	N;INDF;MASC;SG	N;NOM;MASC;SG
altar	ołtarzu	altar	ołtarz	N;INDF;MASC;SG	N;INS;MASC;SG
altar	ołtarza	altar	ołtarz	N;INDF;MASC;SG	N;GEN;MASC;SG
altar	sanktuarium	altar	sanktuarium	N;INDF;MASC;SG	N;ACC;NEUT;SG
individual	indywidualny	individual	indywidualny	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
individual	indywidualne	individual	indywidualny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
schimbari	zmiany	schimbari	zmiana	N;INDF;FEM;PL	N;ACC;FEM;PL
schimbari	zmiany	schimbari	zmiana	N;INDF;FEM;PL	N;ACC;FEM;PL
poeme	wierszy	poem	wierszyć	N;INDF;FEM;PL	N;GEN;MASC;PL
poeme	wiersze	poem	wiersz	N;INDF;FEM;PL	N;NOM;MASC;PL
stang	lewo	stang	lewo		
schimba	zmienić	schimba	zmienić	V;IND;SG;3;IPFV;FIN	V;PFV;NFIN;ACT
schimba	zmienić	schimba	zmienić	V;IND;SG;3;IPFV;FIN	V;PFV;NFIN;ACT
olimpic	olimpijski	olimpic	olimpijski	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
olimpic	olimpijskie	olimpic	olimpijski	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
versiuni	wersjach	versiune	wersja	N;INDF;FEM;PL	N;DAT;FEM;PL
versiuni	wersje	versiune	wersać	N;INDF;FEM;PL	N;NOM;FEM;PL
arm	ramię	avea	ramię	N;INDF;MASC;SG	N;NOM;NEUT;SG
bus	autobusem	bus	autobus	N;INDF;MASC;SG	N;INS;MASC;SG
bus	autobus	bus	autobus	N;INDF;MASC;SG	N;NOM;MASC;SG
constant	stale	constant	stale	ADV	ADV
constant	nieustannie	constant	nieustannie	ADV	ADV
relief	ulga	relief	ulga	N;INDF;MASC;SG	N;NOM;FEM;SG
desemnat	wyznaczony	desemnat	wyznaczyć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
desemnat	wyznaczona	desemnat	wyznaczyć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
desemnat	wskazany	desemnat	wskazany	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
desemnat	wyznaczone	desemnat	wyznaczyć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
desemnat	przypisana	desemnat	przypisać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
desemnat	przydzielony	desemnat	przydzielić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
desemnat	przypisany	desemnat	przypisać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
desemnat	przypisane	desemnat	przypisać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
detaliu	szczegół	detaliu	szczegół	N;INDF;MASC;SG	N;NOM;MASC;SG
subiecte	tematy	subiect	temat	N;INDF;FEM;PL	N;NOM;MASC;PL
subiecte	tematy	subiect	temat	N;INDF;FEM;PL	N;NOM;MASC;PL
subiecte	obiekty	subiect	obiekt	N;INDF;FEM;PL	N;NOM;MASC;PL
subiecte	przedmioty	subiect	przedmiot	N;INDF;FEM;PL	N;NOM;MASC;PL
regim	tryb	regim	tryb	N;INDF;MASC;SG	N;NOM;MASC;SG
regim	reżim	regim	reżić	N;INDF;MASC;SG	N;NOM;MASC;SG
sunet	dźwięk	sunet	dźwięk	N;INDF;MASC;SG	N;ACC;MASC;SG
tineret	młodzież	tineret	młodzież	N;INDF;MASC;SG	N;NOM;FEM;SG
tineret	młodości	tineret	młodość	N;INDF;MASC;SG	N;GEN;FEM;SG
tineret	młodość	tineret	młodość	N;INDF;MASC;SG	N;NOM;FEM;SG
participanti	uczestników	participant	uczestnik	N;INDF;MASC;PL	N;ACC;MASC;PL
participanti	uczestnikom	participant	uczestnik	N;INDF;MASC;PL	N;DAT;MASC;PL
participanti	uczestnicy	participant	uczestnik	N;INDF;MASC;PL	N;NOM;MASC;PL
participanti	uczestnicy	participant	uczestnik	N;INDF;MASC;PL	N;NOM;MASC;PL
participanti	uczestników	participant	uczestnik	N;INDF;MASC;PL	N;ACC;MASC;PL
participanti	uczestnikom	participant	uczestnik	N;INDF;MASC;PL	N;DAT;MASC;PL
participanti	uczestnicy	participant	uczestnik	N;INDF;MASC;PL	N;NOM;MASC;PL
participanti	uczestnicy	participant	uczestnik	N;INDF;MASC;PL	N;NOM;MASC;PL
urbane	miejskich	urban	miejski	ADJ;INDF;FEM;PL	ADJ;GEN;MASC;PL
interviuri	wywiady	interviu	wywiad	N;INDF;FEM;PL	N;NOM;MASC;PL
reprezentant	przedstawiciel	reprezentant	przedstawiciel	N;INDF;MASC;SG	N;NOM;MASC;SG
reprezentant	przedstawiciel	reprezentant	przedstawiciel	N;INDF;MASC;SG	N;NOM;MASC;SG
reprezentant	przedstawiciela	reprezentant	przedstawiciel	N;INDF;MASC;SG	N;ACC;MASC;SG
substante	substancje	substant	substancja	N;INDF;FEM;PL	N;NOM;FEM;PL
substante	substancje	substant	substancja	N;INDF;FEM;PL	N;NOM;FEM;PL
manager	menadżer	manager	menadżer	N;INDF;MASC;SG	N;NOM;MASC;SG
manager	kierownik	manager	kierownik	N;INDF;MASC;SG	N;NOM;MASC;SG
manager	menedżer	manager	menedżer	N;INDF;MASC;SG	N;NOM;MASC;SG
manager	zarządca	manager	zarządca	N;INDF;MASC;SG	N;NOM;MASC;SG
scenariu	scenariusz	scenariu	scenariusz	N;INDF;MASC;SG	N;ACC;MASC;SG
scenariu	scenariusz	scenariu	scenariusz	N;INDF;MASC;SG	N;ACC;MASC;SG
scenariu	scenariusz	scenariu	scenariusz	N;INDF;MASC;SG	N;ACC;MASC;SG
scenariu	skrypt	scenariu	skrypt	N;INDF;MASC;SG	N;NOM;MASC;SG
numerosi	licznych	numeros	liczny	ADJ;INDF;MASC;PL	ADJ;GEN;MASC;PL
arhitect	architektem	arhitect	architekt	N;INDF;MASC;SG	N;INS;MASC;SG
arhitect	architekta	arhitect	architekta	N;INDF;MASC;SG	N;ACC;MASC;SG
arhitect	architekt	arhitect	architekt	N;INDF;MASC;SG	N;NOM;MASC;SG
treime	trinity	treimă	trinit		
reguli	zasady	regulă	zasada	N;INDF;FEM;PL	N;ACC;FEM;PL
reguli	zasadami	regulă	zasada	N;INDF;FEM;PL	N;INS;FEM;PL
testament	testament	testament	testament	N;INDF;MASC;SG	N;ACC;MASC;SG
testament	testamentu	testament	testament	N;INDF;MASC;SG	N;GEN;MASC;SG
carbon	węgiel	carbon	węgiel	N;INDF;MASC;SG	N;NOM;MASC;SG
dovezi	dowody	dovadă	dowód	N;INDF;FEM;PL	N;NOM;MASC;PL
dovezi	dowody	dovadă	dowód	N;INDF;FEM;PL	N;NOM;MASC;PL
partide	partie	partid	partia	N;INDF;FEM;PL	N;NOM;FEM;PL
exprimat	wyrażony	exprima	wyrazić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
exprimat	wyrażona	exprima	wyraż	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
exprimat	wyrażone	exprima	wyrazić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
ziare	gazety	ziar	gazeta	N;INDF;FEM;PL	N;ACC;FEM;PL
ziare	gazet	ziar	gazeta	N;INDF;FEM;PL	N;GEN;FEM;PL
ziare	gazety	ziar	gazeta	N;INDF;FEM;PL	N;ACC;FEM;PL
pierderi	straty	pierdere	strata	N;INDF;FEM;PL	N;NOM;FEM;PL
pierderi	straty	pierdere	strata	N;INDF;FEM;PL	N;NOM;FEM;PL
pierderi	ofiary	pierdere	ofiara	N;INDF;FEM;PL	N;NOM;FEM;PL
global	globalny	global	globalny	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
global	globalna	global	globalny	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
global	globalnego	global	globalny	ADJ;INDF;MASC;SG	ADJ;ACC;MASC;SG
global	globalne	global	globalny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
fragmente	fragmenty	fragment	fragment	N;INDF;FEM;PL	N;ACC;MASC;PL
activi	aktywni	activ	aktywny	ADJ;INDF;MASC;PL	ADJ;NOM;MASC;PL
secundar	drugorzędne	secundar	drugorzędny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
secundar	wtórnego	secundar	wtórny	ADJ;INDF;MASC;SG	ADJ;ACC;MASC;SG
frederick	fryderyk	frederick	fryderyk	N;INDF;MASC;SG	N;NOM;MASC;SG
aplicatii	wniosków	aplicat	wniosek	N;INDF;FEM;PL	N;GEN;MASC;PL
aplicatii	aplikacje	aplicat	aplikacja	N;INDF;FEM;PL	N;NOM;FEM;PL
aplicatii	wnioski	aplicat	wniosek	N;INDF;FEM;PL	N;NOM;MASC;PL
aplicatii	aplikacje	aplicat	aplikacja	N;INDF;FEM;PL	N;NOM;FEM;PL
aplicatii	wniosków	aplicat	wniosek	N;INDF;FEM;PL	N;GEN;MASC;PL
aplicatii	aplikacje	aplicat	aplikacja	N;INDF;FEM;PL	N;NOM;FEM;PL
aplicatii	wnioski	aplicat	wniosek	N;INDF;FEM;PL	N;NOM;MASC;PL
dezvolta	rozwinąć	dezvolta	rozwinąć	V;IND;SG;3;IPFV;FIN	V;PFV;NFIN;ACT
dezvolta	rozwinąć	dezvolta	rozwinąć	V;IND;SG;3;IPFV;FIN	V;PFV;NFIN;ACT
facebook	facebooku	facebook	facebook	N;INDF;MASC;SG	N;ACC;MASC;SG
facebook	facebooka	facebook	facebook	N;INDF;MASC;SG	N;ACC;MASC;SG
comert	handlu	comert	handel	N;INDF;MASC;SG	N;GEN;MASC;SG
comert	handel	comert	handel	N;INDF;MASC;SG	N;NOM;MASC;SG
comert	handlu	comert	handel	N;INDF;MASC;SG	N;GEN;MASC;SG
comert	handel	comert	handel	N;INDF;MASC;SG	N;NOM;MASC;SG
comert	handlu	comert	handel	N;INDF;MASC;SG	N;GEN;MASC;SG
comert	handel	comert	handel	N;INDF;MASC;SG	N;NOM;MASC;SG
initiat	rozpoczęty	initia	rozpocząć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
initiat	rozpoczęte	initia	rozpocząć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
initiat	rozpoczęta	initia	rozpocząć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
initiat	rozpoczęty	initia	rozpocząć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
initiat	rozpoczęte	initia	rozpocząć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
initiat	rozpoczęta	initia	rozpocząć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
long	długi	long	długi		
long	long	long	long		
mostenitor	dziedzica	mostenitor	dziedzic	N;INDF;MASC;SG	N;ACC;MASC;SG
mostenitor	dziedzica	mostenitor	dziedzic	N;INDF;MASC;SG	N;ACC;MASC;SG
prieteni	przyjaciele	prieten	przyjaciel	N;INDF;MASC;PL	N;NOM;MASC;PL
prieteni	przyjaciółki	prieten	przyjaciółka	N;INDF;MASC;PL	N;NOM;FEM;PL
prieteni	znajomi	prieten	znajomy	N;INDF;MASC;PL	N;NOM;MASC;PL
prieteni	znajomych	prieten	znajomy	N;INDF;MASC;PL	N;ACC;MASC;PL
prieteni	przyjaciół	prieten	przyjaciel	N;INDF;MASC;PL	N;ACC;MASC;PL
studenti	uczniowie	student	uczeń	N;INDF;MASC;PL	N;NOM;MASC;PL
studenti	studenci	student	student	N;INDF;MASC;PL	N;NOM;MASC;PL
studenti	studentów	student	student	N;INDF;MASC;PL	N;ACC;MASC;PL
studenti	uczniowie	student	uczeń	N;INDF;MASC;PL	N;NOM;MASC;PL
studenti	studenci	student	student	N;INDF;MASC;PL	N;NOM;MASC;PL
studenti	studentów	student	student	N;INDF;MASC;PL	N;ACC;MASC;PL
difuzat	wyemitowany	difuza	wyemitować	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
earth	ziemi	earth	ziemia	N	N;GEN;FEM;SG
earth	ziemia	earth	ziemia	N	N;NOM;FEM;SG
clase	zajęcia	clasă	zajęcia	N;INDF;FEM;PL	N;NOM;NEUT;PL
senior	senior	senior	senior	N;INDF;MASC;SG	N;NOM;MASC;SG
evreu	żyd	evreu	żyd	N;INDF;MASC;SG	N;NOM;MASC;SG
evreu	żydem	evreu	żyd	N;INDF;MASC;SG	N;INS;MASC;SG
evreu	żyd	evreu	żyd	N;INDF;MASC;SG	N;NOM;MASC;SG
evreu	żyda	evreu	żydy	N;INDF;MASC;SG	N;ACC;MASC;SG
entertainment	rozrywkę	entertainment	rozrywka	N;INDF;MASC;SG	N;ACC;FEM;SG
entertainment	rozrywka	entertainment	rozrywka	N;INDF;MASC;SG	N;NOM;FEM;SG
propune	zaproponować	propune	zaproponować	V;IND;SG;3;PRS;FIN	V;PFV;NFIN;ACT
propune	proponuje	propune	proponować	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
proprietati	właściwości	proprietati	właściwość	N;INDF;FEM;PL	N;ACC;FEM;PL
proprietati	właściwości	proprietati	właściwość	N;INDF;FEM;PL	N;ACC;FEM;PL
calculator	kalkulator	calculator	kalkulator	N;INDF;MASC;SG	N;NOM;MASC;SG
calculator	komputer	calculator	komputer	N;INDF;MASC;SG	N;NOM;MASC;SG
calculator	komputera	calculator	komputer	N;INDF;MASC;SG	N;GEN;MASC;SG
prefix	przedrostek	prefix	przedrostek	N;INDF;MASC;SG	N;NOM;MASC;SG
vertical	pionowa	vertical	pionowy	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
vertical	pionowe	vertical	pionowy	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
medical	medyczna	medical	medyczny	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
medical	medyczny	medical	medyczny	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
medical	medyczne	medical	medyczny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
stiri	news	stire	news		
stiri	news	stire	news		
stiri	news	stire	news		
ian	lan	ian	lan		
ian	lan	ian	lan		
pericol	zagrożenia	pericol	zagrożenie	N;INDF;MASC;SG	N;NOM;NEUT;SG
pericol	zagrożenie	pericol	zagrożenie	N;INDF;MASC;SG	N;NOM;NEUT;SG
pericol	ryzyko	pericol	ryzyko	N;INDF;MASC;SG	N;NOM;NEUT;SG
pericol	niebezpieczeństwie	pericol	niebezpieczeństwo	N;INDF;MASC;SG	N;DAT;NEUT;SG
pericol	zagrożenie	pericol	zagrożenie	N;INDF;MASC;SG	N;NOM;NEUT;SG
pericol	niebezpieczeństwo	pericol	niebezpieczeństwo	N;INDF;MASC;SG	N;NOM;NEUT;SG
premier	premiera	premier	premier	N;INDF;MASC;SG	N;ACC;MASC;SG
barbat	samiec	barbat	samiec	N;INDF;MASC;SG	N;NOM;MASC;SG
barbat	mężczyzna	barbat	mężczyzna	N;INDF;MASC;SG	N;NOM;MASC;SG
barbat	mężczyzna	barbat	mężczyzna	N;INDF;MASC;SG	N;NOM;MASC;SG
barbat	człowiek	barbat	człowiek	N;INDF;MASC;SG	N;NOM;MASC;SG
barbat	samiec	barbat	samiec	N;INDF;MASC;SG	N;NOM;MASC;SG
barbat	mężczyzna	barbat	mężczyzna	N;INDF;MASC;SG	N;NOM;MASC;SG
barbat	mężczyzna	barbat	mężczyzna	N;INDF;MASC;SG	N;NOM;MASC;SG
barbat	człowiek	barbat	człowiek	N;INDF;MASC;SG	N;NOM;MASC;SG
scenarist	scenarzysta	scenarist	scenarzysta	N;INDF;MASC;SG	N;NOM;MASC;SG
apartin	należeć	apartin	należeć	V;IND;PL;3;PRS;FIN	V;IPFV;NFIN;ACT
apartin	należą	apartin	należeć	V;IND;PL;3;PRS;FIN	V;IPFV;IND;PL;3;PRS;FIN;ACT
industrial	przemysłowy	industrial	przemysłowy	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
industrial	przemysłowe	industrial	przemysłowy	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
suport	wsparcia	suport	wsparcie	N;INDF;MASC;SG	N;NOM;NEUT;SG
suport	wsparcie	suport	wesprzeć	N;INDF;MASC;SG	N;NOM;NEUT;SG
suport	wspieranie	suport	wspierać	N;INDF;MASC;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
executiv	wykonawczy	executiv	wykonawczy	ADJ;INDF;MASC;SG	ADJ;ACC;MASC;SG
soldat	żołnierz	soldat	żołnierz	N;INDF;MASC;SG	N;NOM;MASC;SG
soldat	żołnierzu	soldat	żołnierz	N;INDF;MASC;SG	N;DAT;MASC;SG
apel	odwołania	apel	odwołać	N;INDF;MASC;SG	N;PFV;GEN;NEUT;SG;POS;V.MSDR
apel	apel	apel	apel	N;INDF;MASC;SG	N;NOM;MASC;SG
apel	odwołanie	apel	odwołać	N;INDF;MASC;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
sters	usunięte	sters	usunąć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
sters	usunięta	sters	usunąć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
sters	usunięty	sters	usunąć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
sters	usunięte	sters	usunąć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
sters	usunięta	sters	usunąć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
sters	usunięty	sters	usunąć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
victime	ofiary	victimă	ofiara	N;INDF;FEM;PL	N;NOM;FEM;PL
victime	ofiarami	victimă	ofiara	N;INDF;FEM;PL	N;INS;FEM;PL
victime	ofiary	victimă	ofiara	N;INDF;FEM;PL	N;NOM;FEM;PL
mass	masie	mass	masa	N	N;GEN;FEM;SG
mass	masy	mass	masa	N	N;GEN;FEM;SG
mass	masa	mass	masa	N	N;NOM;FEM;SG
mass	msza	mass	msza	N	N;NOM;FEM;SG
mort	martwy	mort	martwy	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
dirijor	dyrygent	dirijor	dyrygent	N;INDF;MASC;SG	N;NOM;MASC;SG
box	boksie	box	boks	N;INDF;MASC;SG	N;DAT;MASC;SG
box	boks	box	boks	N;INDF;MASC;SG	N;NOM;MASC;SG
vreodata	ever	vreodată	ever		
asemanator	podobna	asemanator	podobny	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
asemanator	podobny	asemanator	podobny	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
asemanator	podobne	asemanator	podobny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
asemanator	podobna	asemanator	podobny	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
asemanator	podobny	asemanator	podobny	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
asemanator	podobne	asemanator	podobny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
ministri	ministrowie	ministru	minister	N;INDF;MASC;PL	N;NOM;MASC;PL
ministri	ministrów	ministru	minister	N;INDF;MASC;PL	N;ACC;MASC;PL
actori	aktorów	actor	aktor	N;INDF;MASC;PL	N;ACC;MASC;PL
actori	aktorzy	actor	aktor	N;INDF;MASC;PL	N;NOM;MASC;PL
capital	kapitał	capital	kapitał	N;INDF;MASC;SG	N;ACC;MASC;SG
capital	stolica	capital	stolica	N;INDF;MASC;SG	N;NOM;FEM;SG
capital	kapitału	capital	kapitał	N;INDF;MASC;SG	N;GEN;MASC;SG
atacuri	ataki	atac	atak	N;INDF;FEM;PL	N;NOM;MASC;PL
atacuri	ataków	atac	atak	N;INDF;FEM;PL	N;GEN;MASC;PL
respins	zwolniony	respinge	zwolnić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
respins	odrzucone	respinge	odrzucić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
respins	odrzucona	respinge	odrzucić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
respins	odrzucony	respinge	odrzucić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
canadian	kanadyjski	canadian	kanadyjski	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
explica	wyjaśnić	explica	wyjaśnić	V;IND;SG;3;IPFV;FIN	V;PFV;NFIN;ACT
explica	wyjaśnić	explica	wyjaśnić	V;IND;SG;3;IPFV;FIN	V;PFV;NFIN;ACT
fenomen	fenomen	fenomen	fenomen	N;INDF;MASC;SG	N;NOM;MASC;SG
fenomen	zjawisko	fenomen	zjawisko	N;INDF;MASC;SG	N;NOM;NEUT;SG
fenomen	fenomen	fenomen	fenomen	N;INDF;MASC;SG	N;NOM;MASC;SG
fenomen	zjawisko	fenomen	zjawisko	N;INDF;MASC;SG	N;NOM;NEUT;SG
campionat	mistrzostwo	campiona	mistrzostwo	N;INDF;MASC;SG	N;NOM;NEUT;SG
australian	australijski	australian	australijski	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
terestre	lądowych	terestru	lądowy	ADJ;INDF;FEM;PL	ADJ;GEN;MASC;PL
spital	szpitalu	spital	szpital	N;INDF;MASC;SG	N;GEN;MASC;SG
spital	szpital	spital	szpital	N;INDF;MASC;SG	N;NOM;MASC;SG
arc	łuk	arc	łuk	N;INDF;MASC;SG	N;NOM;MASC;SG
arc	łuk	arc	łuk	N;INDF;MASC;SG	N;NOM;MASC;SG
frate	bro	frate	bro		
semne	znaki	semn	znak	N;INDF;FEM;PL	N;NOM;MASC;PL
semne	ślady	semn	ślad	N;INDF;FEM;PL	N;NOM;MASC;PL
semne	znaków	semn	znak	N;INDF;FEM;PL	N;GEN;MASC;PL
semne	znaki	semn	znak	N;INDF;FEM;PL	N;NOM;MASC;PL
semne	oznaki	semn	oznak	N;INDF;FEM;PL	N;NOM;MASC;PL
caractere	znaków	caracter	znak	N;INDF;FEM;PL	N;GEN;MASC;PL
caractere	postacie	caracter	postać	N;INDF;FEM;PL	N;NOM;MASC;PL
caractere	znaki	caracter	znak	N;INDF;FEM;PL	N;NOM;MASC;PL
