もの	saker	もの	sak	N	N;NOM;INDF;MASC+FEM;PL
妨害	stör	妨害	stör	V	V;IMP;FIN;ACT
復讐	hämnas	復讐	hämna	V	V;FIN;PASS
本当に	verkligen	本当に	verkligen	ADV	ADV
絶滅	utrotas	絶滅	utrota	V	V;NFIN;PASS
婦人	ladies	婦人	ladium	N	N;NOM;INDF;MASC+FEM;SG
婦人	damerna	婦人	dam	N	N;NOM;DEF;MASC+FEM;PL
婦人	damer	婦人	dam	N	N;NOM;INDF;MASC+FEM;PL
チャンス	chance	チャンス	chance	N	N;NOM;INDF;MASC+FEM;SG
チャンス	slumpen	チャンス	slump	N	N;NOM;DEF;MASC+FEM;SG
チャンス	chans	チャンス	chans	N	N;NOM;INDF;MASC+FEM;SG
制服	uniform	制服	uniform	N	N;NOM;INDF;MASC+FEM;SG
リアル	verklig	リアル	verklig	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
リアル	äkta	リアル	äkta	ADJ	ADJ;NOM
リアル	verkligt	リアル	verklig	ADJ	ADJ;NOM;INDF;NEUT;SG
リアル	riktig	リアル	riktig	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
ギタリスト	gitarrist	ギタリスト	gitarrist	N	N;NOM;INDF;MASC+FEM;SG
ギタリスト	gitarrister	ギタリスト	gitarrist	N	N;NOM;INDF;MASC+FEM;PL
ラッシュ	rush	ラッシュ	rush	N	N;NOM;INDF;MASC+FEM;SG
コントロール	kontrollera	コントロール	kontrollera	V	V;IMP;FIN;ACT
メイド	hemhjälp	メイド	hemhjälp	N	N;NOM;INDF;MASC+FEM;SG
メイド	piga	メイド	pig	N	N;NOM;INDF;MASC+FEM;SG
メイド	mö	メイド	mö	N	N;NOM;INDF;MASC+FEM;SG
メイド	jungfru	メイド	jungfru	N	N;NOM;INDF;MASC+FEM;SG
メイド	hembiträde	メイド	hembiträde	N	N;NOM;INDF;NEUT;SG
メイド	hembiträden	メイド	hembiträde	N	N;NOM;INDF;NEUT;PL
階段	trappan	階段	trappa	N	N;NOM;DEF;MASC+FEM;SG
階段	trappsteg	階段	trappsteg	N	N;NOM;INDF;NEUT;PL
階段	trappa	階段	trappa	N	N;NOM;INDF;MASC+FEM;SG
階段	trappor	階段	trappa	N	N;NOM;INDF;MASC+FEM;PL
階段	trappa	階段	trappa	N	N;NOM;INDF;MASC+FEM;SG
階段	trappa	階段	trappa	N	N;NOM;INDF;MASC+FEM;SG
ナン	nan	ナン	nan	N	N;NOM;INDF;NEUT;SG
条例	stadga	条例	stadga	N	N;NOM;INDF;MASC+FEM;SG
条例	förordning	条例	förordning	N	N;NOM;INDF;MASC+FEM;SG
条例	föreskrift	条例	föreskrift	N	N;NOM;INDF;MASC+FEM;SG
ステレオ	stereo	ステレオ	ster	N	N;NOM;INDF;MASC+FEM;SG
リゾート	resort	リゾート	resa	N	N;NOM;INDF;NEUT;SG
リゾート	resorts	リゾート	resort	N	N;NOM;INDF;NEUT;SG
ヘリコプター	helikopter	ヘリコプター	helikopt	N	N;NOM;INDF;MASC+FEM;SG
ヘリコプター	helikoptern	ヘリコプター	helikopt	N	N;NOM;DEF;MASC+FEM;SG
フォーク	gaffel	フォーク	gaffel	N	N;NOM;INDF;MASC+FEM;SG
フォーク	folk	フォーク	folk	N	N;NOM;INDF;NEUT;PL
ブリッジ	bridge	ブリッジ	bridge	N	N;NOM;INDF;NEUT;SG
ブリッジ	bro	ブリッジ	bro	N	N;NOM;INDF;MASC+FEM;SG
ブリッジ	bron	ブリッジ	bron	N	N;NOM;DEF;MASC+FEM;SG
ブリッジ	brygga	ブリッジ	brygga	N	N;NOM;INDF;MASC+FEM;SG
ブリッジ	bryggan	ブリッジ	brygga	N	N;NOM;DEF;MASC+FEM;SG
ルーム	rummet	ルーム	rum	N	N;NOM;DEF;NEUT;SG
ルーム	rum	ルーム	rum	N	N;NOM;INDF;NEUT;SG
ルーム	rummen	ルーム	rumme	N	N;NOM;DEF;NEUT;PL
ルーム	rum	ルーム	rum	N	N;NOM;INDF;NEUT;SG
反映	återspeglar	反映	återspegel	V	V;IND;PRS;FIN;ACT
反映	återspegla	反映	återspegla	V	V;IMP;NFIN;ACT
反映	reflektera	反映	reflektera	V	V;IMP;FIN;ACT
反映	spegla	反映	spegel	V	V;IMP;FIN;ACT
ピアニスト	pianist	ピアニスト	pianist	N	N;NOM;INDF;MASC+FEM;SG
原理	principen	原理	princip	N	N;NOM;DEF;MASC+FEM;SG
原理	princip	原理	princip	N	N;NOM;INDF;MASC+FEM;SG
原理	principerna	原理	princip	N	N;NOM;DEF;MASC+FEM;PL
原理	principer	原理	princip	N	N;NOM;INDF;MASC+FEM;PL
予約	förbehåll	予約	förbehåll	V	V;IMP;FIN;ACT
予約	bokar	予約	bok	V	V;IND;PRS;FIN;ACT
予約	förbehåll	予約	förbehåll	V	V;IMP;FIN;ACT
送る	sända	送る	sända	V	V;IMP;FIN;ACT
送る	sänd	送る	sänd	V	V;IMP;FIN;ACT
送る	skicka	送る	skicka	V	V;IMP;FIN;ACT
バーン	ladan	バーン	lada	N	N;NOM;DEF;MASC+FEM;SG
バーン	lada	バーン	lada	N	N;NOM;INDF;MASC+FEM;SG
戦術	taktik	戦術	taktik	N	N;NOM;INDF;MASC+FEM;SG
戦術	taktik	戦術	taktik	N	N;NOM;INDF;MASC+FEM;SG
スピン	spin	スピン	spin	N	N;NOM;INDF;MASC+FEM;SG
ホイール	hjul	ホイール	hjul	N	N;NOM;INDF;NEUT;PL
ホイール	hjul	ホイール	hjul	N	N;NOM;INDF;NEUT;PL
ホイール	kärra	ホイール	kärra	N	N;NOM;INDF;MASC+FEM;SG
ホイール	hjulen	ホイール	hjul	N	N;NOM;DEF;NEUT;PL
レーザー	laser	レーザー	lasa	N	N;NOM;INDF;MASC+FEM;SG
間違い	misstagen	間違い	misstag	N	N;NOM;DEF;MASC+FEM;PL
間違い	misstag	間違い	misstag	N	N;NOM;INDF;NEUT;SG
間違い	misstag	間違い	misstag	N	N;NOM;INDF;NEUT;SG
走り	springa	走る	springa	V	V;IMP;FIN;ACT
走り	kör	走る	köra	V	V;IMP;FIN;ACT
忍者	ninja	忍者	ninja	N	N;NOM;INDF;MASC+FEM;SG
忍者	ninjor	忍者	ninja	N	N;NOM;INDF;MASC+FEM;SG
サスペンス	spänning	サスペンス	spänning	N	N;NOM;INDF;MASC+FEM;SG
ユーザ	användaren	ユーザ	användare	N	N;NOM;DEF;MASC+FEM;SG
ユーザ	användare	ユーザ	användare	N	N;NOM;INDF;MASC+FEM;PL
ユーザ	användarna	ユーザ	användare	N	N;NOM;DEF;MASC+FEM;PL
ユーザ	användare	ユーザ	användare	N	N;NOM;INDF;MASC+FEM;PL
海峡	sundet	海峡	sund	N	N;NOM;DEF;NEUT;SG
海峡	sundet	海峡	sund	N	N;NOM;DEF;NEUT;SG
海峡	kanal	海峡	kanal	N	N;NOM;INDF;MASC+FEM;SG
海峡	channel	海峡	channel	N	N;NOM;INDF;MASC+FEM;SG
海峡	kanalen	海峡	kanal	N	N;NOM;DEF;MASC+FEM;SG
氏名	namn	氏名	namn	N	N;NOM;INDF;NEUT;SG
氏名	name	氏名	name	N	N;NOM;INDF;NEUT;SG
ムーン	måne	ムーン	måne	N	N;NOM;INDF;MASC+FEM;SG
ムーン	månen	ムーン	måne	N	N;NOM;DEF;MASC+FEM;SG
ムーン	moon	ムーン	moon	N	N;NOM;INDF;MASC+FEM;SG
スポット	ställe	スポット	ställe	N	N;NOM;INDF;NEUT;SG
スポット	place	スポット	place	N	N;NOM;INDF;NEUT;SG
スポット	plats	スポット	plats	N	N;NOM;INDF;MASC+FEM;SG
スポット	spot	スポット	spot	N	N;NOM;INDF;MASC+FEM;SG
スポット	fläck	スポット	fläck	N	N;NOM;INDF;MASC+FEM;SG
スポット	platser	スポット	plats	N	N;NOM;INDF;MASC+FEM;PL
スポット	ställen	スポット	ställe	N	N;NOM;INDF;NEUT;PL
酸素	syrgas	酸素	syrga	N	N;NOM;INDF;MASC+FEM;SG
酸素	syre	酸素	syre	N	N;NOM;INDF;NEUT;SG
要件	krav	要件	krav	N	N;NOM;INDF;NEUT;PL
要件	krav	要件	krav	N	N;NOM;INDF;NEUT;PL
チャンピオンシップ	mästerskap	チャンピオンシップ	mästerskap	N	N;NOM;INDF;NEUT;SG
チャンピオンシップ	championship	チャンピオンシップ	championship	N	N;NOM;INDF;MASC+FEM;SG
チャンピオンシップ	mästerskapet	チャンピオンシップ	mästerskap	N	N;NOM;DEF;NEUT;SG
プロセス	process	プロセス	process	N	N;NOM;INDF;MASC+FEM;SG
プロセス	processen	プロセス	process	N	N;NOM;DEF;MASC+FEM;SG
プロセス	processer	プロセス	process	N	N;NOM;INDF;MASC+FEM;PL
友達	kompisar	友達	kompis	N	N;NOM;INDF;MASC+FEM;PL
友達	vänner	友達	vänna	N	N;NOM;INDF;MASC+FEM;PL
友達	vännen	友達	vänne	N	N;NOM;DEF;MASC+FEM;SG
友達	vän	友達	vän	N	N;NOM;INDF;MASC+FEM;SG
充実	uppfyller	充実	uppfylla	V	V;IND;PRS;FIN;ACT
ガイドライン	riktlinjer	ガイドライン	riktlinje	N	N;NOM;INDF;MASC+FEM;PL
ガイドライン	riktlinjerna	ガイドライン	riktlinje	N	N;NOM;DEF;MASC+FEM;PL
ガイドライン	riktlinje	ガイドライン	riktlinje	N	N;NOM;INDF;MASC+FEM;SG
ガイドライン	riktlinjen	ガイドライン	riktlinje	N	N;NOM;DEF;MASC+FEM;SG
リポーター	reportrar	リポーター	reportra	N	N;NOM;INDF;MASC+FEM;PL
リポーター	journalister	リポーター	journalist	N	N;NOM;INDF;MASC+FEM;PL
リポーター	reportern	リポーター	report	N	N;NOM;DEF;MASC+FEM;SG
リポーター	journalist	リポーター	journalist	N	N;NOM;INDF;MASC+FEM;SG
リポーター	reporter	リポーター	report	N	N;NOM;INDF;MASC+FEM;SG
飛行場	flygfält	飛行場	flygfält	N	N;NOM;INDF;NEUT;SG
飛行場	flygfältet	飛行場	flygfält	N	N;NOM;DEF;NEUT;SG
飛行場	flygplats	飛行場	flygpla	N	N;NOM;INDF;MASC+FEM;SG
登記	registrering	登記	registrering	N	N;NOM;INDF;MASC+FEM;SG
登記	inskrivning	登記	inskrivning	N	N;NOM;INDF;MASC+FEM;SG
登記	registreringen	登記	registrering	N	N;NOM;DEF;MASC+FEM;SG
レディ	dam	レディ	dam	N	N;NOM;INDF;MASC+FEM;SG
レディ	damen	レディ	dam	N	N;NOM;DEF;MASC+FEM;SG
レディ	lady	レディ	lady	N	N;NOM;INDF;MASC+FEM;SG
ついに	slutligen	ついに	slutligen	ADV	ADV
ついに	äntligen	ついに	äntligen	ADV	ADV
改組	omorganiseras	改組	omorganisera	V	V;NFIN;PASS
着陸	landar	着陸	landa	V	V;IND;PRS;FIN;ACT
損害	skador	損害	skada	N	N;NOM;INDF;MASC+FEM;PL
損害	skada	損害	skada	N	N;NOM;INDF;MASC+FEM;SG
ボート	båtar	ボート	båta	N	N;NOM;INDF;MASC+FEM;PL
ボート	rodd	ボート	rodd	N	N;NOM;INDF;MASC+FEM;SG
ボート	båt	ボート	båt	N	N;NOM;INDF;MASC+FEM;SG
説得	övertala	説得	övertala	V	V;IMP;NFIN;ACT
説得	övertyga	説得	övertyga	V	V;IMP;NFIN;ACT
説得	övertala	説得	övertala	V	V;IMP;NFIN;ACT
サーキット	kretsar	サーキット	krets	N	N;NOM;INDF;MASC+FEM;PL
サーキット	krets	サーキット	kreta	N	N;NOM;INDF;MASC+FEM;SG
行列	matrisen	行列	matris	N	N;NOM;DEF;MASC+FEM;SG
行列	matrix	行列	matrix	N	N;NOM;INDF;MASC+FEM;SG
行列	matris	行列	matris	N	N;NOM;INDF;MASC+FEM;SG
行列	matriser	行列	matris	N	N;NOM;INDF;MASC+FEM;PL
日常	vardag	日常	vardag	N	N;NOM;INDF;MASC+FEM;SG
道具	utrustning	道具	utrustning	N	N;NOM;INDF;MASC+FEM;SG
道具	verktyget	道具	verktyg	N	N;NOM;DEF;NEUT;SG
道具	verktyg	道具	verktyg	N	N;NOM;INDF;NEUT;SG
道具	verktyg	道具	verktyg	N	N;NOM;INDF;NEUT;SG
道具	instrument	道具	instrument	N	N;NOM;INDF;NEUT;SG
道具	instrumentet	道具	instrument	N	N;NOM;DEF;NEUT;SG
天気	väder	天気	väder	N	N;NOM;INDF;NEUT;SG
天気	vädret	天気	vädre	N	N;NOM;DEF;NEUT;SG
粒子	partiklar	粒子	partikel	N	N;NOM;INDF;MASC+FEM;PL
粒子	partikel	粒子	partikel	N	N;NOM;INDF;MASC+FEM;SG
避ける	undvik	避ける	undvik	V	V;IMP;FIN;ACT
避ける	undvika	避ける	undvika	V	V;IMP;NFIN;ACT
比率	förhållande	比率	förhållande	N	N;NOM;INDF;NEUT;SG
比率	kvot	比率	kvot	N	N;NOM;INDF;MASC+FEM;SG
比率	ratio	比率	ratio	N	N;NOM;INDF;MASC+FEM;SG
比率	proportioner	比率	proportion	N	N;NOM;INDF;MASC+FEM;PL
比率	proportion	比率	proportion	N	N;NOM;INDF;MASC+FEM;SG
比率	andel	比率	andel	N	N;NOM;INDF;MASC+FEM;SG
牧場	ranch	牧場	ranch	N	N;NOM;INDF;MASC+FEM;SG
牧場	ranchen	牧場	ranchen	N	N;NOM;DEF;MASC+FEM;SG
ビール	öl	ビール	öl	N	N;NOM;INDF;NEUT;SG
ビール	öl	ビール	öl	N	N;NOM;INDF;NEUT;SG
美人	skönheter	美人	skönhet	N	N;NOM;INDF;MASC+FEM;PL
クリスタル	crystal	クリスタル	crystal	N	N;NOM;INDF;NEUT;SG
クリスタル	kristall	クリスタル	kristall	N	N;NOM;INDF;NEUT;SG
リレー	reläer	リレー	relä	N	N;NOM;INDF;MASC+FEM;PL
リレー	relä	リレー	relä	N	N;NOM;INDF;NEUT;SG
バイク	cyklar	バイク	cykla	N	N;NOM;INDF;MASC+FEM;PL
バイク	cykel	バイク	cykel	N	N;NOM;INDF;MASC+FEM;SG
バイク	motorcyklar	バイク	motorcykla	N	N;NOM;INDF;MASC+FEM;PL
バイク	motorcykel	バイク	motorcykel	N	N;NOM;INDF;MASC+FEM;SG
ボクサー	boxer	ボクサー	box	N	N;NOM;INDF;MASC+FEM;SG
ボクサー	boxare	ボクサー	boxare	N	N;NOM;INDF;MASC+FEM;PL
ドクター	läkaren	ドクター	läkare	N	N;NOM;DEF;MASC+FEM;SG
ドクター	doctor	ドクター	doctor	N	N;NOM;INDF;MASC+FEM;SG
ドクター	läkare	ドクター	läkare	N	N;NOM;INDF;MASC+FEM;PL
ドクター	doktor	ドクター	doktor	N	N;NOM;INDF;MASC+FEM;SG
あゆみ	ayumi	あゆみ	ayumi	N	N;NOM;INDF;MASC+FEM;SG
告知	märka	告知	märka	V	V;IMP;FIN;ACT
符号	code	符号	code	N	N;NOM;INDF;MASC+FEM;SG
符号	kod	符号	kod	N	N;NOM;INDF;MASC+FEM;SG
当局	myndigheter	当局	myndighet	N	N;NOM;INDF;MASC+FEM;PL
当局	myndigheterna	当局	myndighet	N	N;NOM;DEF;MASC+FEM;PL
バイオ	bio	バイオ	bio	N	N;NOM;INDF;MASC+FEM;SG
バイオ	biografi	バイオ	biografi	N	N;NOM;INDF;MASC+FEM;SG
コーポレーション	corporation	コーポレーション	corporation	N	N;NOM;INDF;MASC+FEM;SG
付与	beviljats	付与	bevilja	V	V;V.CVB;PASS
付与	beviljas	付与	bevilja	V	V;IND;PRS;FIN;PASS
付与	beviljar	付与	bevilja	V	V;IND;PRS;FIN;ACT
付与	bevilja	付与	bevilja	V	V;IMP;FIN;ACT
研究員	forskaren	研究員	forskare	N	N;NOM;DEF;MASC+FEM;SG
研究員	forskare	研究員	forskare	N	N;NOM;INDF;MASC+FEM;PL
ハーフ	half	ハーフ	half	N	N;NOM;INDF;NEUT;SG
ハーフ	hälften	ハーフ	hälft	N	N;NOM;DEF;MASC+FEM;SG
定理	sats	定理	sats	N	N;NOM;INDF;MASC+FEM;SG
幸せ	glada	幸せ	glad	ADJ	ADJ;NOM;PL
幸せ	lycklig	幸せ	lycklig	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
幸せ	lyckliga	幸せ	lycklig	ADJ	ADJ;NOM;PL
幸せ	glad	幸せ	glad	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
人種	lopp	人種	lopp	N	N;NOM;INDF;NEUT;SG
人種	race	人種	race	N	N;NOM;INDF;NEUT;SG
人種	ras	人種	ras	N	N;NOM;INDF;MASC+FEM;SG
人種	tävling	人種	tävling	N	N;NOM;INDF;MASC+FEM;SG
運河	canal	運河	canal	N	N;NOM;INDF;MASC+FEM;SG
運河	kanal	運河	kanal	N	N;NOM;INDF;MASC+FEM;SG
運河	kanalen	運河	kanal	N	N;NOM;DEF;MASC+FEM;SG
運河	kanaler	運河	kanal	N	N;NOM;INDF;MASC+FEM;PL
グローバル	globala	グローバル	global	ADJ	ADJ;NOM;PL
グローバル	globalt	グローバル	global	ADJ	ADJ;NOM;INDF;NEUT;SG
パラダイス	paradiset	パラダイス	paradis	N	N;NOM;DEF;NEUT;SG
パラダイス	paradis	パラダイス	paradis	N	N;NOM;INDF;NEUT;SG
パラダイス	paradise	パラダイス	paradise	N	N;NOM;INDF;MASC+FEM;SG
農民	bonde	農民	bonde	N	N;NOM;INDF;MASC+FEM;SG
農民	bönder	農民	bönder	N	N;NOM;INDF;NEUT;PL
台詞	dialogen	台詞	dialog	N	N;NOM;DEF;MASC+FEM;SG
台詞	dialog	台詞	dialag	N	N;NOM;INDF;MASC+FEM;SG
候補	kandidaterna	候補	kandidat	N	N;NOM;DEF;MASC+FEM;PL
候補	kandidater	候補	kandidat	N	N;NOM;INDF;MASC+FEM;PL
候補	kandidat	候補	kandidat	N	N;NOM;INDF;MASC+FEM;SG
彗星	komet	彗星	komet	N	N;NOM;INDF;MASC+FEM;SG
彗星	kometen	彗星	komet	N	N;NOM;DEF;MASC+FEM;SG
彗星	kometer	彗星	komet	N	N;NOM;INDF;MASC+FEM;PL
スプリング	våren	スプリング	vår	N	N;NOM;DEF;MASC+FEM;SG
スプリング	vårens	スプリング	vår	N	N;GEN;DEF;MASC+FEM;SG
アナウンス	meddela	アナウンス	meddela	V	V;IMP;FIN;ACT
アナウンス	tillkännage	アナウンス	tillkännag	V	V;IMP;FIN;ACT
アナウンス	tillkännager	アナウンス	tillkännag	V	V;IND;PRS;FIN;ACT
アナウンス	tillkännage	アナウンス	tillkännag	V	V;IMP;FIN;ACT
心臓	hjärtat	心臓	hjärta	N	N;NOM;DEF;NEUT;SG
心臓	heart	心臓	heart	N	N;NOM;INDF;MASC+FEM;SG
心臓	hjärta	心臓	hjärta	N	N;NOM;INDF;NEUT;SG
日光	sunshine	日光	sunshine	N	N;NOM;INDF;MASC+FEM;SG
日光	solsken	日光	solsken	N	N;NOM;INDF;MASC+FEM;SG
日光	solljus	日光	solljus	N	N;NOM;INDF;NEUT;SG
日光	solljuset	日光	solljus	N	N;NOM;DEF;NEUT;SG
ウエスト	väst	ウエスト	väst	N	N;NOM;INDF;MASC+FEM;SG
ウエスト	väster	ウエスト	väster	N	N;NOM;INDF;MASC+FEM;SG
ウエスト	midjan	ウエスト	midja	N	N;NOM;DEF;MASC+FEM;SG
ウエスト	midja	ウエスト	midja	N	N;NOM;INDF;MASC+FEM;SG
大使館	ambassader	大使館	ambassad	N	N;NOM;INDF;MASC+FEM;PL
大使館	ambassad	大使館	ambassad	N	N;NOM;INDF;MASC+FEM;SG
大使館	ambassaden	大使館	ambassad	N	N;NOM;DEF;MASC+FEM;SG
肉体	kött	肉体	kött	N	N;NOM;INDF;NEUT;SG
食事	måltider	食事	måltid	N	N;NOM;INDF;MASC+FEM;PL
食事	mjöl	食事	mjöl	N	N;NOM;INDF;NEUT;SG
食事	måltid	食事	måltid	N	N;NOM;INDF;MASC+FEM;SG
食事	måltider	食事	måltid	N	N;NOM;INDF;MASC+FEM;PL
豊富	riklig	豊富	riklig	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
豊富	rikliga	豊富	riklig	ADJ	ADJ;NOM;PL
バイト	byte	バイト	byte	N	N;NOM;INDF;NEUT;SG
バイト	bytes	バイト	byta	N	N;NOM;INDF;NEUT;SG
避難	evakuera	避難	evakuera	V	V;NFIN;ACT
君主	monark	君主	monark	N	N;NOM;INDF;MASC+FEM;SG
境内	valdistrikt	境内	valdistrikt	N	N;NOM;INDF;NEUT;PL
テーブル	bordet	テーブル	bord	N	N;NOM;DEF;NEUT;SG
テーブル	bord	テーブル	bord	N	N;NOM;INDF;NEUT;SG
テーブル	tabell	テーブル	tabell	N	N;NOM;INDF;MASC+FEM;SG
テーブル	tabeller	テーブル	tabell	N	N;NOM;INDF;MASC+FEM;PL
テーブル	bord	テーブル	bord	N	N;NOM;INDF;NEUT;SG
テーブル	tabellerna	テーブル	tabell	N	N;NOM;DEF;MASC+FEM;PL
リボン	band	リボン	band	N	N;NOM;INDF;NEUT;SG
シード	frön	シード	frö	N	N;NOM;INDF;NEUT;PL
シード	frö	シード	frö	N	N;NOM;INDF;NEUT;SG
シード	utsäde	シード	utsäde	N	N;NOM;INDF;NEUT;SG
シード	seed	シード	seed	N	N;NOM;INDF;NEUT;SG
シード	frö	シード	frö	N	N;NOM;INDF;NEUT;SG
シード	utsäde	シード	utsäde	N	N;NOM;INDF;NEUT;SG
サマー	sommaren	サマー	sommar	N	N;NOM;DEF;MASC+FEM;SG
サマー	sommar	サマー	sommar	N	N;NOM;INDF;MASC+FEM;SG
併合	konsolidering	併合	konsolidering	N	N;NOM;INDF;MASC+FEM;SG
併合	annektering	併合	annektering	N	N;NOM;INDF;MASC+FEM;SG
武士	samuraj	武士	samuraj	N	N;NOM;INDF;MASC+FEM;SG
武士	bushi	武士	bushi	N	N;NOM;INDF;MASC+FEM;SG
感覚	sinnena	感覚	sinne	N	N;NOM;DEF;NEUT;PL
感覚	sinnen	感覚	sinne	N	N;NOM;INDF;NEUT;PL
感覚	sensation	感覚	sensation	N	N;NOM;INDF;MASC+FEM;SG
感覚	förnuft	感覚	förnuft	N	N;NOM;INDF;NEUT;SG
感覚	vett	感覚	vett	N	N;NOM;INDF;MASC+FEM;SG
プログラミング	programmering	プログラミング	programmering	N	N;NOM;INDF;MASC+FEM;SG
頻繁	täta	頻繁	tät	ADJ	ADJ;NOM;PL
公爵	hertigdömet	公爵	hertigdöm	N	N;NOM;DEF;NEUT;SG
公爵	hertig	公爵	hertig	N	N;NOM;INDF;MASC+FEM;SG
差分	olikheter	差分	olikhet	N	N;NOM;INDF;MASC+FEM;PL
差分	meningsskiljaktigheter	差分	meningsskiljaktighet	N	N;NOM;INDF;MASC+FEM;PL
差分	skillnader	差分	skillnad	N	N;NOM;INDF;MASC+FEM;PL
差分	skillnad	差分	skillnad	N	N;NOM;INDF;MASC+FEM;SG
差分	skillnaden	差分	skillnad	N	N;NOM;DEF;MASC+FEM;SG
ネコ	cats	ネコ	cats	N	N;NOM;INDF;MASC+FEM;SG
ネコ	katterna	ネコ	katt	N	N;NOM;DEF;MASC+FEM;PL
ネコ	katter	ネコ	katt	N	N;NOM;INDF;MASC+FEM;PL
ネコ	katt	ネコ	katt	N	N;NOM;INDF;MASC+FEM;SG
ネコ	katt	ネコ	katt	N	N;NOM;INDF;MASC+FEM;SG
山頂	peak	山頂	peak	N	N;NOM;INDF;MASC+FEM;SG
山頂	topp	山頂	topp	N	N;NOM;INDF;MASC+FEM;SG
ゲージ	spårvidd	ゲージ	spårvidd	N	N;NOM;INDF;MASC+FEM;SG
グラフィック	grafik	グラフィック	grafik	N	N;NOM;INDF;MASC+FEM;SG
グラフィック	grafisk	グラフィック	grafisk	N	N;NOM;INDF;MASC+FEM;SG
グラフィック	grafik	グラフィック	grafik	N	N;NOM;INDF;MASC+FEM;SG
マスク	mask	マスク	mask	N	N;NOM;INDF;MASC+FEM;SG
マスク	masker	マスク	mask	N	N;NOM;INDF;MASC+FEM;PL
公国	furstendömen	公国	furstendöm	N	N;NOM;INDF;NEUT;PL
公国	furstendömet	公国	furstendöm	N	N;NOM;DEF;NEUT;SG
公国	hertigdömet	公国	hertigdöm	N	N;NOM;DEF;NEUT;SG
圧倒的	överväldigande	圧倒的	överväldigande	ADJ	ADJ;NOM;PRS;V.PTCP
バレー	salva	バレー	salv	N	N;NOM;INDF;MASC+FEM;SG
バレー	dal	バレー	dal	N	N;NOM;INDF;MASC+FEM;SG
バレー	valley	バレー	valley	N	N;NOM;INDF;NEUT;SG
バレー	dalen	バレー	dal	N	N;NOM;DEF;MASC+FEM;SG
緑色	green	緑色	gre	N	N;NOM;INDF;NEUT;SG
強調	underströk	強調	understryka	V	V;IND;PST;FIN;ACT
強調	betonade	強調	betona	V	V;NOM;PL;PST;V.PTCP;ACT
強調	betonades	強調	betona	V	V;IND;PST;FIN;PASS
金額	belopp	金額	belopp	N	N;NOM;INDF;NEUT;SG
金額	belopp	金額	belopp	N	N;NOM;INDF;NEUT;SG
金額	mängd	金額	mängd	N	N;NOM;INDF;MASC+FEM;SG
チップ	marker	チップ	mark	N	N;NOM;INDF;MASC+FEM;PL
チップ	chips	チップ	chips	N	N;NOM;INDF;NEUT;SG
チップ	marker	チップ	mark	N	N;NOM;INDF;MASC+FEM;PL
チップ	chipset	チップ	chipset	N	N;NOM;DEF;NEUT;SG
チップ	chip	チップ	chip	N	N;NOM;INDF;NEUT;SG
チップ	chips	チップ	chips	N	N;NOM;INDF;NEUT;SG
チップ	spets	チップ	spets	N	N;NOM;INDF;MASC+FEM;SG
チップ	tips	チップ	tips	N	N;NOM;INDF;NEUT;SG
チップ	tip	チップ	tip	N	N;NOM;INDF;MASC+FEM;SG
チップ	dricks	チップ	drick	N	N;NOM;INDF;MASC+FEM;SG
アルコール	alkohol	アルコール	alkohol	N	N;NOM;INDF;MASC+FEM;SG
保育	förskola	保育	förskola	N	N;NOM;INDF;MASC+FEM;SG
保育	daghem	保育	daghem	N	N;NOM;INDF;NEUT;PL
保育	dagis	保育	dagi	N	N;NOM;INDF;MASC+FEM;SG
テープ	band	テープ	band	N	N;NOM;INDF;NEUT;SG
テープ	tejp	テープ	tejp	N	N;NOM;INDF;MASC+FEM;SG
テープ	band	テープ	band	N	N;NOM;INDF;NEUT;SG
要因	faktorer	要因	faktor	N	N;NOM;INDF;MASC+FEM;PL
マネジメント	management	マネジメント	management	N	N;NOM;INDF;NEUT;SG
マネジメント	ledning	マネジメント	ledning	N	N;NOM;INDF;MASC+FEM;SG
マネジメント	hantering	マネジメント	hantering	N	N;NOM;INDF;MASC+FEM;SG
マネジメント	förvaltning	マネジメント	förvaltning	N	N;NOM;INDF;MASC+FEM;SG
サーバ	servrar	サーバ	servra	N	N;NOM;INDF;MASC+FEM;PL
サーバ	servrarna	サーバ	servrare	N	N;NOM;DEF;MASC+FEM;PL
サーバ	servern	サーバ	servern	N	N;NOM;DEF;MASC+FEM;SG
サーバ	server	サーバ	serv	N	N;NOM;INDF;MASC+FEM;SG
化合物	föreningar	化合物	förening	N	N;NOM;INDF;MASC+FEM;PL
化合物	förening	化合物	förening	N	N;NOM;INDF;MASC+FEM;SG
所有者	ägaren	所有者	ägare	N	N;NOM;DEF;MASC+FEM;SG
所有者	ägare	所有者	gg	N	N;NOM;INDF;MASC+FEM;PL
所有者	ägare	所有者	gg	N	N;NOM;INDF;MASC+FEM;PL
所有者	ägarna	所有者	ägare	N	N;NOM;DEF;MASC+FEM;PL
弱い	svagare	弱い	svag	ADJ	ADJ;NOM;CMPR
弱い	svagt	弱い	svag	ADJ	ADJ;NOM;INDF;NEUT;SG
弱い	klen	弱い	kle	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
