categoría	kategori	categoría	kategori	N;FEM;SG	N;INDF;MASC+FEM;SG
verdes	grønne	verde	grøn	ADJ;PL	ADJ;PL
verdes	grønne	verde	grøn	ADJ;PL	ADJ;PL
boy	dreng	boy	dreng	N	N;INDF;MASC+FEM;SG
boy	knægt	boy	knægt	N	N;INDF;MASC+FEM;SG
retablo	altertavle	retablo	altertavle	N;MASC;SG	N;INDF;MASC+FEM;SG
lara	lara	lara	lara	N;FEM;SG	N;INDF;MASC+FEM;SG
evidencia	bevis	evidencia	bevis	N;FEM;SG	N;INDF;NEUT;SG
evidencia	bevismateriale	evidencia	bevismateriale	N;FEM;SG	N;INDF;NEUT;SG
amiga	ven	amiga	ven	N;FEM;SG	N;INDF;MASC+FEM;SG
amiga	veninde	amiga	veninde	N;FEM;SG	N;INDF;MASC+FEM;SG
ciclismo	cykling	ciclismo	cykling	N;MASC;SG	N;INDF;MASC+FEM;SG
ciclismo	cykling	ciclismo	cykling	N;MASC;SG	N;INDF;MASC+FEM;SG
definitiva	definitiv	definitivo	definitiv	ADJ;FEM;SG	ADJ;INDF;MASC+FEM;SG
controlar	kontrollerer	controlar	kontrollere	V;NFIN	V;IND;PRS;FIN;ACT
controlar	kontrollerende	controlar	kontrollere	V;NFIN	V;PRS;V.PTCP
controlar	styrende	controlar	styre	V;NFIN	V;PRS;V.PTCP
alpes	alperne	alpe	alperne	N;MASC;PL	N;DEF;MASC+FEM;PL
alpes	alperne	alpe	alperne	N;MASC;PL	N;DEF;MASC+FEM;PL
copas	kopper	copa	koppe	N;FEM;PL	N;INDF;MASC+FEM;PL
copas	brillerne	copa	briller	N;FEM;PL	N;DEF;MASC+FEM;PL
copas	briller	copa	brille	N;FEM;PL	N;INDF;MASC+FEM;PL
copas	drikkevarer	copa	drikkevarer	N;FEM;PL	N;INDF;MASC+FEM;PL
semillas	frø	semilla	frø	N;FEM;PL	N;INDF;NEUT;PL
semillas	frø	semilla	frø	N;FEM;PL	N;INDF;NEUT;PL
subfamilia	subfamily	subfamilia	subfamily	N;FEM;SG	N;INDF;MASC+FEM;SG
pierde	mister	perder	miste	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
pierde	taber	perder	tabe	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
pierde	mister	perder	miste	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
pierde	tabe	perder	tabe	V;IND;SG;3;PRS;FIN	V;NFIN;ACT
pasión	lidenskab	pasión	lidenskab	N;FEM;SG	N;INDF;MASC+FEM;SG
pasión	passion	pasión	passion	N;FEM;SG	N;INDF;MASC+FEM;SG
variante	variant	variante	variant	N;FEM;SG	N;INDF;MASC+FEM;SG
acero	stål	acero	stål	N;MASC;SG	N;INDF;MASC+FEM;SG
héroe	helten	héroe	helt	N;MASC;SG	N;DEF;MASC+FEM;SG
aumentar	øge	aumentar	øge	V;NFIN	V;NFIN;ACT
aumentar	voksende	aumentar	vokse	V;NFIN	V;PRS;V.PTCP
aumentar	stigende	aumentar	stige	V;NFIN	V;PRS;V.PTCP
patria	fædreland	patria	fædreland	N;FEM;SG	N;INDF;NEUT;SG
patria	fædrelandet	patria	fædreland	N;FEM;SG	N;DEF;NEUT;SG
patria	fædreland	patria	fædreland	N;FEM;SG	N;INDF;NEUT;SG
patria	fædreland	patria	fædreland	N;FEM;SG	N;INDF;NEUT;SG
patria	hjemlandet	patria	hjemland	N;FEM;SG	N;DEF;NEUT;SG
patria	hjemland	patria	hjemland	N;FEM;SG	N;INDF;NEUT;SG
prisioneros	fangerne	prisionero	fange	N;MASC;PL	N;DEF;MASC+FEM;PL
prisioneros	fanger	prisionero	fange	N;MASC;PL	N;INDF;MASC+FEM;PL
actitud	indstilling	actitud	indstilling	N;FEM;SG	N;INDF;MASC+FEM;SG
actitud	holdning	actitud	holdning	N;FEM;SG	N;INDF;MASC+FEM;SG
actitud	attitude	actitud	attitude	N;FEM;SG	N;INDF;MASC+FEM;SG
borde	rand	borde	rand	N;MASC;SG	N;INDF;MASC+FEM;SG
borde	kant	borde	kant	N;MASC;SG	N;INDF;MASC+FEM;SG
borde	kanten	borde	kant	N;MASC;SG	N;DEF;MASC+FEM;SG
borde	grænse	borde	grænse	N;MASC;SG	N;INDF;MASC+FEM;SG
borde	kant	borde	kant	N;MASC;SG	N;INDF;MASC+FEM;SG
borde	grænsen	borde	grænse	N;MASC;SG	N;DEF;MASC+FEM;SG
bibliotecario	bibliotekar	bibliotecario	bibliotekar	N;MASC;SG	N;INDF;MASC+FEM;SG
war	krigen	war	krig	N;SG	N;DEF;MASC+FEM;SG
war	krig	war	krig	N;SG	N;INDF;MASC+FEM;SG
moda	mode	moda	mode	N;FEM;SG	N;INDF;MASC+FEM;SG
recuperación	genopretning	recuperación	genopretning	N;FEM;SG	N;INDF;MASC+FEM;SG
recuperación	inddrivelse	recuperación	inddrivelse	N;FEM;SG	N;INDF;MASC+FEM;SG
recuperación	tilbagebetaling	recuperación	tilbagebetaling	N;FEM;SG	N;INDF;MASC+FEM;SG
recuperación	hentning	recuperación	hentning	N;FEM;SG	N;INDF;MASC+FEM;SG
otoño	efteråret	otoño	efterår	N;MASC;SG	N;DEF;NEUT;SG
otoño	efterår	otoño	efterår	N;MASC;SG	N;INDF;NEUT;SG
otoño	efterår	otoño	efterår	N;MASC;SG	N;INDF;NEUT;SG
otoño	fald	otoño	fald	N;MASC;SG	N;INDF;NEUT;SG
tienda	butik	tienda	butik	N;FEM;SG	N;INDF;MASC+FEM;SG
tienda	forretning	tienda	forretning	N;FEM;SG	N;INDF;MASC+FEM;SG
tienda	butik	tienda	butik	N;FEM;SG	N;INDF;MASC+FEM;SG
tienda	teltet	tienda	telt	N;FEM;SG	N;DEF;NEUT;SG
tienda	telt	tienda	telt	N;FEM;SG	N;INDF;NEUT;SG
temperaturas	temperaturer	temperatura	temperatur	N;FEM;PL	N;INDF;MASC+FEM;PL
campañas	kampagner	campaña	kampagne	N;FEM;PL	N;INDF;MASC+FEM;PL
campañas	kampagnerne	campaña	kampagne	N;FEM;PL	N;DEF;MASC+FEM;PL
reducir	reducerende	reducir	reducerende	V;NFIN	V;PRS;V.PTCP
reducir	reducerer	reducir	reducere	V;NFIN	V;IND;PRS;FIN;ACT
reducir	reducere	reducir	reducere	V;NFIN	V;NFIN;ACT
descubrió	opdagede	descubrir	opdage	V;IND;SG;3;PST;FIN	V;IND;PST;FIN;ACT
descubrió	opdaget	descubrir	opdage	V;IND;SG;3;PST;FIN	V;INDF;SG;PST;V.PTCP
buscando	søger	buscar	søge	V;V.MSDR	V;IND;PRS;FIN;ACT
buscando	kigger	buscar	kigge	V;V.MSDR	V;IND;PRS;FIN;ACT
buscando	ser	buscar	se	V;V.MSDR	V;IND;PRS;FIN;ACT
buscando	søger	buscar	søge	V;V.MSDR	V;IND;PRS;FIN;ACT
cárcel	fængsel	cárcel	fængsel	N;FEM;SG	N;INDF;NEUT;SG
cárcel	fængslet	cárcel	fængsel	N;FEM;SG	N;DEF;NEUT;SG
cárcel	fængsel	cárcel	fængsel	N;FEM;SG	N;INDF;NEUT;SG
cárcel	fængslet	cárcel	fængsel	N;FEM;SG	N;DEF;NEUT;SG
cuento	fortælling	cuento	fortælling	N;MASC;SG	N;INDF;MASC+FEM;SG
imposible	umulig	imposible	umulig	ADJ;SG	ADJ;INDF;MASC+FEM;SG
imposible	umuligt	imposible	umulig	ADJ;SG	ADJ;INDF;NEUT;SG
prácticas	praksisser	práctica	praksisse	N;FEM;PL	N;INDF;MASC+FEM;PL
prácticas	fremgangsmåder	práctica	fremgangsmåde	N;FEM;PL	N;INDF;NEUT;PL
draft	udkast	draft	udkast	N;MASC;SG	N;INDF;NEUT;SG
draft	kladde	draft	kladde	N;MASC;SG	N;INDF;MASC+FEM;SG
audio	lyd	audio	lyd	N;MASC;SG	N;INDF;MASC+FEM;SG
audio	audio	audio	audio	N;MASC;SG	N;INDF;MASC+FEM;SG
hong	hong	hong	hong	N;MASC;SG	N;INDF;MASC+FEM;SG
crónica	chronicle	crónica	chronicle	N;FEM;SG	N;INDF;MASC+FEM;SG
toro	bull	toro	bull	N;MASC;SG	N;INDF;MASC+FEM;SG
solista	solist	solista	solist	N;SG	N;INDF;MASC+FEM;SG
reducción	indskrænkning	reducción	indskrænkning	N;FEM;SG	N;INDF;MASC+FEM;SG
reducción	reduktion	reducción	reduktion	N;FEM;SG	N;INDF;MASC+FEM;SG
reducción	nedbringelse	reducción	nedbringelse	N;FEM;SG	N;INDF;MASC+FEM;SG
reducción	nedsættelse	reducción	nedsættelse	N;FEM;SG	N;INDF;MASC+FEM;SG
tribu	stamme	tribu	stamme	N;FEM;SG	N;INDF;MASC+FEM;SG
tribu	stammen	tribu	stam	N;FEM;SG	N;DEF;MASC+FEM;SG
registros	registreringer	registro	registrering	N;MASC;PL	N;INDF;MASC+FEM;PL
registros	plader	registro	plade	N;MASC;PL	N;INDF;MASC+FEM;PL
registros	registreringer	registro	registrering	N;MASC;PL	N;INDF;MASC+FEM;PL
registros	fortegnelser	registro	fortegnelse	N;MASC;PL	N;INDF;MASC+FEM;PL
registros	optegnelser	registro	optegnelse	N;MASC;PL	N;INDF;MASC+FEM;PL
registros	registre	registro	register	N;MASC;PL	N;INDF;MASC+FEM;PL
ligeramente	lidt	ligeramente	lidt	ADV	ADV
fotografías	fotos	fotografía	fotos	N;FEM;PL	N;INDF;NEUT;PL
fotografías	fotografier	fotografía	fotografi	N;FEM;PL	N;INDF;NEUT;PL
fotografías	billeder	fotografía	billede	N;FEM;PL	N;INDF;NEUT;PL
fotografías	fotos	fotografía	fotos	N;FEM;PL	N;INDF;NEUT;PL
fotografías	fotografier	fotografía	fotografi	N;FEM;PL	N;INDF;NEUT;PL
fotografías	billeder	fotografía	billede	N;FEM;PL	N;INDF;NEUT;PL
nuestros	vores	nuestro	vores	DET;MASC;PL;1	DET;1
asumió	antages	asumir	antage	V;IND;SG;3;PST;FIN	V;NFIN;PASS
asumió	antaget	asumir	antage	V;IND;SG;3;PST;FIN	V;INDF;SG;PST;V.PTCP
asumió	påtaget	asumir	påtage	V;IND;SG;3;PST;FIN	V;INDF;SG;PST;V.PTCP
presidentes	formænd	presidente	formænd	N;MASC;PL	N;INDF;MASC+FEM;PL
presidentes	præsidenter	presidente	præsident	N;MASC;PL	N;INDF;MASC+FEM;PL
presidentes	formænd	presidente	formænd	N;MASC;PL	N;INDF;MASC+FEM;PL
presidentes	formændene	presidente	formand	N;MASC;PL	N;DEF;NEUT;PL
continua	kontinuerlig	continuo	kontinuerlig	ADJ;FEM;SG	ADJ;INDF;MASC+FEM;SG
continua	fortløbende	continuo	fortløbende	ADJ;FEM;SG	ADJ
continua	løbende	continuo	løbende	ADJ;FEM;SG	ADJ
jurisdicción	jurisdiktion	jurisdicción	jurisdiktion	N;FEM;SG	N;INDF;MASC+FEM;SG
jurisdicción	kompetence	jurisdicción	kompetence	N;FEM;SG	N;INDF;MASC+FEM;SG
candidatos	kandidaterne	candidato	kandidat	N;MASC;PL	N;DEF;MASC+FEM;PL
candidatos	kandidater	candidato	kandidat	N;MASC;PL	N;INDF;MASC+FEM;PL
candidatos	ansøgere	candidato	ansøger	N;MASC;PL	N;INDF;MASC+FEM;PL
dibujos	tegninger	dibujo	tegning	N;MASC;PL	N;INDF;MASC+FEM;PL
dueño	ejers	dueño	eje	N;MASC;SG	N;GEN;INDF;MASC+FEM;SG
dueño	ejeren	dueño	ejer	N;MASC;SG	N;DEF;MASC+FEM;SG
escritora	forfatter	escritora	forfatter	N;FEM;SG	N;INDF;MASC+FEM;SG
escritora	skribent	escritora	skribent	N;FEM;SG	N;INDF;MASC+FEM;SG
puedo	kan	poder	kunne	V;IND;SG;1;PRS;FIN	V;IND;PRS;FIN;ACT
investigadores	forskere	investigador	forsker	N;MASC;PL	N;INDF;MASC+FEM;PL
investigadores	forskerne	investigador	forsker	N;MASC;PL	N;DEF;MASC+FEM;PL
investigadores	efterforskere	investigador	efterforsker	N;MASC;PL	N;INDF;MASC+FEM;PL
investigadores	efterforskerne	investigador	efterforske	N;MASC;PL	N;DEF;MASC+FEM;PL
checa	tjekkisk	checo	tjekkisk	ADJ;FEM;SG	ADJ;INDF;SG
departamentos	afdelingerne	departamento	afdeling	N;MASC;PL	N;DEF;MASC+FEM;PL
departamentos	departementer	departamento	departement	N;MASC;PL	N;INDF;NEUT;PL
departamentos	afdelinger	departamento	afdeling	N;MASC;PL	N;INDF;MASC+FEM;PL
bibliografía	bibliografi	bibliografía	bibliografi	N;FEM;SG	N;INDF;MASC+FEM;SG
ejercicio	øvelse	ejercicio	øvelse	N;MASC;SG	N;INDF;MASC+FEM;SG
ejercicio	øvelsen	ejercicio	øvelse	N;MASC;SG	N;DEF;MASC+FEM;SG
ejercicio	udøvelse	ejercicio	udøvelse	N;MASC;SG	N;INDF;MASC+FEM;SG
ejercicio	motion	ejercicio	motion	N;MASC;SG	N;INDF;MASC+FEM;SG
apariencia	fremmøde	apariencia	fremmøde	N;FEM;SG	N;INDF;NEUT;SG
apariencia	udseende	apariencia	udseende	N;FEM;SG	N;INDF;NEUT;SG
apariencia	udseendet	apariencia	udseende	N;FEM;SG	N;DEF;NEUT;SG
oferta	tilbuddet	oferta	tilbud	N;FEM;SG	N;DEF;NEUT;SG
variedades	sorter	variedad	sort	N;FEM;PL	N;INDF;MASC+FEM;PL
ventaja	fordelen	ventaja	fordel	N;FEM;SG	N;DEF;MASC+FEM;SG
ventaja	begunstigelse	ventaja	begunstigelse	N;FEM;SG	N;INDF;MASC+FEM;SG
ventaja	fordel	ventaja	fordel	N;FEM;SG	N;INDF;MASC+FEM;SG
revela	afslører	revelar	afsløre	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
revela	afsløre	revelar	afsløre	V;IND;SG;3;PRS;FIN	V;NFIN;ACT
revela	afslører	revelar	afsløre	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
remix	remix	remix	remix	N	N;INDF;NEUT;SG
literario	litterær	literario	litterær	ADJ;MASC;SG	ADJ;INDF;MASC+FEM;SG
libertadores	befriere	libertador	befriere	N;MASC;PL	N;INDF;MASC+FEM;PL
humor	humor	humor	humor	N;MASC;SG	N;INDF;MASC+FEM;SG
humor	stemning	humor	stemning	N;MASC;SG	N;INDF;MASC+FEM;SG
humor	humøret	humor	humør	N;MASC;SG	N;DEF;NEUT;SG
humor	humør	humor	humør	N;MASC;SG	N;INDF;NEUT;SG
humor	humor	humor	humor	N;MASC;SG	N;INDF;MASC+FEM;SG
influencias	påvirkninger	influencia	påvirkning	N;FEM;PL	N;INDF;MASC+FEM;PL
bomba	pumpe	bomba	pumpe	N;FEM;SG	N;INDF;MASC+FEM;SG
bomba	pumpen	bomba	pump	N;FEM;SG	N;DEF;MASC+FEM;SG
bomba	bombe	bomba	bombe	N;FEM;SG	N;INDF;MASC+FEM;SG
bomba	bomben	bomba	bombe	N;FEM;SG	N;DEF;MASC+FEM;SG
verlag	verlag	verlag	verlag	N;FEM;SG	N;INDF;NEUT;SG
necesaria	nødvendig	necesario	nødvendig	ADJ;FEM;SG	ADJ;INDF;MASC+FEM;SG
necesaria	nødvendigt	necesario	nødvendig	ADJ;FEM;SG	ADJ;INDF;NEUT;SG
adolfo	adolph	adolfo	adolph	N;MASC;SG	N;INDF;MASC+FEM;SG
adolfo	adolf	adolfo	adolf	N;MASC;SG	N;INDF;MASC+FEM;SG
arquitectos	arkitekter	arquitecto	arkitekt	N;MASC;PL	N;INDF;MASC+FEM;PL
arquitectos	arkitekter	arquitecto	arkitekt	N;MASC;PL	N;INDF;MASC+FEM;PL
mostró	viste	mostrar	vise	V;IND;SG;3;PST;FIN	V;IND;PST;FIN;ACT
cooperación	samarbejde	cooperación	samarbejde	N;FEM;SG	N;INDF;NEUT;SG
cooperación	samarbejdet	cooperación	samarbejde	N;FEM;SG	N;DEF;NEUT;SG
editar	redigere	editar	redig	V;NFIN	V;NFIN;ACT
editar	rediger	editar	redig	V;NFIN	V;IND;PRS;FIN;ACT
editar	redigér	editar	redigér	V;NFIN	V;IND;PRS;FIN;ACT
editar	redigerer	editar	redigere	V;NFIN	V;IND;PRS;FIN;ACT
monedas	valutaer	moneda	valuta	N;FEM;PL	N;INDF;MASC+FEM;PL
monedas	euromønter	moneda	euromønt	N;FEM;PL	N;INDF;MASC+FEM;PL
monedas	mønter	moneda	mønt	N;FEM;PL	N;INDF;MASC+FEM;PL
monedas	mønter	moneda	mønt	N;FEM;PL	N;INDF;MASC+FEM;PL
orientación	orientering	orientación	orientering	N;FEM;SG	N;INDF;MASC+FEM;SG
orientación	vejledning	orientación	vejledning	N;FEM;SG	N;INDF;MASC+FEM;SG
preparación	klargøring	preparación	klargøring	N;FEM;SG	N;INDF;MASC+FEM;SG
preparación	udarbejdelse	preparación	udarbejdelse	N;FEM;SG	N;INDF;MASC+FEM;SG
preparación	forberedelse	preparación	forberedelse	N;FEM;SG	N;INDF;MASC+FEM;SG
preparación	tilberedning	preparación	tilberedning	N;FEM;SG	N;INDF;MASC+FEM;SG
preparación	beredskab	preparación	beredskab	N;FEM;SG	N;INDF;NEUT;SG
preparación	klargøring	preparación	klargøring	N;FEM;SG	N;INDF;MASC+FEM;SG
preparación	forberedelse	preparación	forberedelse	N;FEM;SG	N;INDF;MASC+FEM;SG
mérito	fortjeneste	mérito	fortjeneste	N;MASC;SG	N;INDF;MASC+FEM;SG
consenso	konsensus	consenso	konsensus	N;MASC;SG	N;DEF;MASC+FEM;SG
consenso	enighed	consenso	enighed	N;MASC;SG	N;INDF;MASC+FEM;SG
jerusalén	jerusalem	jerusalén	jerusalem	N;MASC;SG	N;INDF;NEUT;SG
himno	salme	himno	salme	N;MASC;SG	N;INDF;MASC+FEM;SG
himno	hymne	himno	hymne	N;MASC;SG	N;INDF;MASC+FEM;SG
himno	hymne	himno	hymne	N;MASC;SG	N;INDF;MASC+FEM;SG
cristal	krystal	cristal	krystal	N;MASC;SG	N;INDF;MASC+FEM;SG
cristal	glas	cristal	glas	N;MASC;SG	N;INDF;NEUT;SG
destacó	fremhævede	destacar	fremhæve	V;IND;SG;3;PST;FIN	V;IND;PST;FIN;ACT
destacó	fremhævet	destacar	fremhæve	V;IND;SG;3;PST;FIN	V;INDF;SG;PST;V.PTCP
destacó	understreget	destacar	understrege	V;IND;SG;3;PST;FIN	V;INDF;SG;PST;V.PTCP
visual	visuelt	visual	visuelt	ADJ;SG	ADJ;INDF;NEUT;SG
visual	visuel	visual	visuel	ADJ;SG	ADJ;INDF;MASC+FEM;SG
bloque	blokering	bloque	blokering	N;MASC;SG	N;INDF;MASC+FEM;SG
bloque	blok	bloque	blok	N;MASC;SG	N;INDF;MASC+FEM;SG
presupuesto	budgettet	presupuesto	budgettet	N;MASC;SG	N;DEF;NEUT;SG
presupuesto	budget	presupuesto	budget	N;MASC;SG	N;INDF;NEUT;SG
desconocido	ukendt	desconocido	ukendt	ADJ;MASC;SG;V.PTCP	ADJ;INDF;SG
ligas	ligaer	liga	liga	N;FEM;PL	N;INDF;MASC+FEM;PL
almirante	admiral	almirante	admiral	N;MASC;SG	N;INDF;MASC+FEM;SG
almirante	admiralen	almirante	admiral	N;MASC;SG	N;DEF;MASC+FEM;SG
eléctrico	elektrisk	eléctrico	elektrisk	ADJ;MASC;SG	ADJ;INDF;SG
eléctrico	elektrisk	eléctrico	elektrisk	ADJ;MASC;SG	ADJ;INDF;SG
calendario	skema	calendario	skema	N;MASC;SG	N;INDF;NEUT;SG
calendario	tidsplanen	calendario	tidsplan	N;MASC;SG	N;DEF;MASC+FEM;SG
calendario	tidsplan	calendario	tidsplan	N;MASC;SG	N;INDF;MASC+FEM;SG
calendario	tidsplanen	calendario	tidsplan	N;MASC;SG	N;DEF;MASC+FEM;SG
calendario	tidsplan	calendario	tidsplan	N;MASC;SG	N;INDF;MASC+FEM;SG
calendario	kalenderen	calendario	kalender	N;MASC;SG	N;DEF;MASC+FEM;SG
calendario	kalender	calendario	kalende	N;MASC;SG	N;INDF;MASC+FEM;SG
siria	syrisk	sirio	syrisk	ADJ;FEM;SG	ADJ;INDF;SG
play	spil	play	spil	N	N;INDF;NEUT;SG
play	leg	play	leg	N	N;INDF;MASC+FEM;SG
pensar	tænker	pensar	tænke	V;NFIN	V;IND;PRS;FIN;ACT
pensar	tænkte	pensar	tænke	V;NFIN	V;IND;PST;FIN;ACT
pensar	overvejer	pensar	overveje	V;NFIN	V;IND;PRS;FIN;ACT
pensar	tænke	pensar	tænke	V;NFIN	V;NFIN;ACT
pensar	tror	pensar	tro	V;NFIN	V;IND;PRS;FIN;ACT
pensar	synes	pensar	synes	V;NFIN	V;IND;PRS;FIN;ACT
empate	slips	empate	slips	N;MASC;SG	N;INDF;NEUT;SG
empate	uafgjort	empate	uafgjort	N;MASC;SG	N;INDF;MASC+FEM;SG
empate	træk	empate	træk	N;MASC;SG	N;INDF;NEUT;SG
empate	uafgjort	empate	uafgjort	N;MASC;SG	N;INDF;MASC+FEM;SG
empate	tegn	empate	tegn	N;MASC;SG	N;INDF;NEUT;SG
tono	tonefald	tono	tonefald	N;MASC;SG	N;INDF;NEUT;SG
tono	tone	tono	tone	N;MASC;SG	N;INDF;MASC+FEM;SG
adn	dna	adn	dna	N;MASC;SG	N;INDF;NEUT;SG
confianza	tillid	confianza	tillid	N;FEM;SG	N;INDF;MASC+FEM;SG
confianza	tilliden	confianza	tillid	N;FEM;SG	N;DEF;MASC+FEM;SG
confianza	selvtillid	confianza	selvtillid	N;FEM;SG	N;INDF;MASC+FEM;SG
confianza	selvtilliden	confianza	selvtillid	N;FEM;SG	N;DEF;MASC+FEM;SG
confianza	tillid	confianza	tillid	N;FEM;SG	N;INDF;MASC+FEM;SG
confianza	stol	confianza	stol	N;FEM;SG	N;INDF;MASC+FEM;SG
colecciones	samlinger	colección	samling	N;FEM;PL	N;INDF;MASC+FEM;PL
exilio	eksil	exilio	eksil	N;MASC;SG	N;INDF;NEUT;SG
funciona	arbejder	funcionar	arbejde	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
funciona	virker	funcionar	virke	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
excelente	glimrende	excelente	glimrende	ADJ;SG	ADJ
excelente	fremragende	excelente	fremragende	ADJ;SG	ADJ
determinado	beslutsom	determinado	beslutsom	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC+FEM;SG
publicidad	reklame	publicidad	reklame	N;FEM;SG	N;INDF;MASC+FEM;SG
publicidad	annoncering	publicidad	annoncering	N;FEM;SG	N;INDF;MASC+FEM;SG
publicidad	reklame	publicidad	reklame	N;FEM;SG	N;INDF;MASC+FEM;SG
publicidad	annoncering	publicidad	annoncering	N;FEM;SG	N;INDF;MASC+FEM;SG
inauguración	indsættelse	inauguración	indsættelse	N;FEM;SG	N;INDF;MASC+FEM;SG
inauguración	indvielse	inauguración	indvielse	N;FEM;SG	N;INDF;MASC+FEM;SG
inauguración	åbning	inauguración	åbning	N;FEM;SG	N;INDF;MASC+FEM;SG
polaco	polak	polaco	polak	N;MASC;SG	N;INDF;MASC+FEM;SG
polaco	polsk	polaco	polsk	N;MASC;SG	N;INDF;NEUT;SG
polaco	polak	polaco	polak	N;MASC;SG	N;INDF;MASC+FEM;SG
hipótesis	hypoteser	hipótesis	hypotese	N;FEM	N;INDF;MASC+FEM;PL
hipótesis	hypotese	hipótesis	hypotes	N;FEM	N;INDF;MASC+FEM;SG
atacar	angrib	atacar	angrib	V;NFIN	V;IMP
atacar	angribe	atacar	angribe	V;NFIN	V;NFIN;ACT
parques	parker	parque	park	N;MASC;PL	N;INDF;MASC+FEM;PL
progreso	progress	progreso	progress	N;MASC;SG	N;INDF;MASC+FEM;SG
progreso	fremgang	progreso	fremgang	N;MASC;SG	N;INDF;MASC+FEM;SG
cup	kop	cupo	kop	N;FEM;SG	N;INDF;MASC+FEM;SG
cup	pokalen	cupo	pokal	N;FEM;SG	N;DEF;MASC+FEM;SG
cup	cup	cupo	cup	N;FEM;SG	N;INDF;MASC+FEM;SG
selva	skov	selva	skov	N;FEM;SG	N;INDF;MASC+FEM;SG
selva	regnskov	selva	regnskov	N;FEM;SG	N;INDF;MASC+FEM;SG
selva	regnskoven	selva	regnskov	N;FEM;SG	N;DEF;MASC+FEM;SG
selva	junglen	selva	jungle	N;FEM;SG	N;DEF;MASC+FEM;SG
selva	jungle	selva	jungle	N;FEM;SG	N;INDF;MASC+FEM;SG
selva	vildmarken	selva	vildmark	N;FEM;SG	N;DEF;MASC+FEM;SG
selva	skov	selva	skov	N;FEM;SG	N;INDF;MASC+FEM;SG
selva	skoven	selva	skov	N;FEM;SG	N;DEF;MASC+FEM;SG
florencia	florence	florencia	florence	N;FEM;SG	N;INDF;MASC+FEM;SG
elegir	vælg	elegir	vælg	V;NFIN	V;IMP
elegir	vælger	elegir	vælge	V;NFIN	V;IND;PRS;FIN;ACT
elegir	vælge	elegir	vælge	V;NFIN	V;NFIN;ACT
elegir	vælger	elegir	vælge	V;NFIN	V;IND;PRS;FIN;ACT
elegir	vælge	elegir	vælge	V;NFIN	V;NFIN;ACT
elegir	vælg	elegir	vælg	V;NFIN	V;IMP
tripulación	besætningen	tripulación	besætning	N;FEM;SG	N;DEF;MASC+FEM;SG
tripulación	mandskab	tripulación	mandskab	N;FEM;SG	N;INDF;NEUT;SG
tripulación	besætning	tripulación	besætning	N;FEM;SG	N;INDF;MASC+FEM;SG
defender	forsvarer	defender	forsvare	V;NFIN	V;IND;PRS;FIN;ACT
defender	forsvare	defender	forsvare	V;NFIN	V;NFIN;ACT
defender	forsvarer	defender	forsvare	V;NFIN	V;IND;PRS;FIN;ACT
defender	forsvare	defender	forsvare	V;NFIN	V;NFIN;ACT
defender	forsvarer	defender	forsvare	V;NFIN	V;IND;PRS;FIN;ACT
secuencia	sekventering	secuencia	sekventering	N;FEM;SG	N;INDF;MASC+FEM;SG
secuencia	sekvens	secuencia	sekvens	N;FEM;SG	N;INDF;MASC+FEM;SG
secuencia	rækkefølge	secuencia	rækkefølg	N;FEM;SG	N;INDF;MASC+FEM;SG
millas	kilometer	milla	kilometer	N;FEM;PL	N;INDF;MASC+FEM;PL
millas	km	milla	kilometer	N;FEM;PL	N;INDF;MASC+FEM;PL
situaciones	situationer	situación	situation	N;FEM;PL	N;INDF;MASC+FEM;PL
permitir	tillader	permitir	tillade	V;NFIN	V;IND;PRS;FIN;ACT
permitir	tillad	permitir	tillad	V;NFIN	V;IMP
permitir	tillad	permitir	tillad	V;NFIN	V;IMP
permitir	tillader	permitir	tillade	V;NFIN	V;IND;PRS;FIN;ACT
genérico	generisk	genérico	generisk	ADJ;MASC;SG	ADJ;INDF;SG
modernos	moderne	moderno	moderne	ADJ;MASC;PL	ADJ
porcentaje	procentdel	porcentaje	procentdel	N;MASC;SG	N;INDF;MASC+FEM;SG
mata	dræber	matar	dræbe	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
uniforme	ensartet	uniforme	ensartet	ADJ;SG	ADJ;INDF;SG
satélite	satellit	satélite	satellit	N;MASC;SG	N;INDF;MASC+FEM;SG
aventura	eventyr	aventura	eventyr	N;FEM;SG	N;INDF;NEUT;SG
aventura	eventyret	aventura	eventyr	N;FEM;SG	N;DEF;NEUT;SG
compone	komponere	componer	komponer	V;IND;SG;3;PRS;FIN	V;NFIN;ACT
brazo	arm	brazo	arm	N;MASC;SG	N;INDF;MASC+FEM;SG
brazo	armen	brazo	arm	N;MASC;SG	N;DEF;MASC+FEM;SG
sal	sal	sal	sal	N;FEM;SG	N;INDF;MASC+FEM;SG
body	lig	body	lig	N	N;INDF;NEUT;SG
