dan	och	dan	och	CONJ	CONJ
menghindari	undvik	menhindari	undvik	V;SG;ACT	V;IMP;FIN;ACT
menghindari	undvika	menhindari	undvika	V;SG;ACT	V;IMP;NFIN;ACT
metal	metall	metal	metall	N	N;NOM;INDF;MASC+FEM;SG
metal	metal	metal	metal	N	N;NOM;INDF;MASC+FEM;SG
gagasan	uppslag	gagasan	uppslag	N;SG	N;NOM;INDF;NEUT;SG
gagasan	idé	gagasan	idé	N;SG	N;NOM;INDF;MASC+FEM;SG
konstruksi	byggverksamhet	konstruksi	byggverksamhet	N;SG	N;NOM;INDF;MASC+FEM;SG
konstruksi	konstruktion	konstruksi	konstruktion	N;SG	N;NOM;INDF;MASC+FEM;SG
menangkap	fånga	mentangkap	fånga	V;SG;ACT	V;IMP;FIN;ACT
menangkap	fånga	mentangkap	fånga	V;SG;ACT	V;IMP;FIN;ACT
menangkap	fånga	mentangkap	fånga	V;SG;ACT	V;IMP;FIN;ACT
menangkap	fånga	mentangkap	fånga	V;SG;ACT	V;IMP;FIN;ACT
menangkap	fångar	mentangkap	fånga	V;SG;ACT	V;IND;PRS;FIN;ACT
menyebar	sprider	mensebar	sprida	V;SG;ACT	V;IND;PRS;FIN;ACT
menyebar	sprida	mensebar	sprida	V;SG;ACT	V;IMP;NFIN;ACT
menyebar	sprida	mensebar	sprida	V;SG;ACT	V;IMP;NFIN;ACT
menyebar	spridit	mensebar	spridit	V;SG;ACT	V;V.CVB;ACT
menyebar	sprid	mensebar	sprid	V;SG;ACT	V;IMP;FIN;ACT
menyebar	sprida	mensebar	sprida	V;SG;ACT	V;IMP;NFIN;ACT
menyebar	skingra	mensebar	skingra	V;SG;ACT	V;IMP;FIN;ACT
statistik	statistiken	statistik	statistik	N;SG	N;NOM;DEF;MASC+FEM;SG
statistik	statistik	statistik	statistik	N;SG	N;NOM;INDF;MASC+FEM;SG
statistik	statistik	statistik	statistik	N;SG	N;NOM;INDF;MASC+FEM;SG
statistik	statistik	statistik	statistik	N;SG	N;NOM;INDF;MASC+FEM;SG
memerlukan	kräver	menperlukan	kräva	V;SG;ACT	V;IND;PRS;FIN;ACT
memerlukan	kräva	menperlukan	kräva	V;SG;ACT	V;IMP;NFIN;ACT
memerlukan	kräver	menperlukan	kräva	V;SG;ACT	V;IND;PRS;FIN;ACT
teologi	teologi	teologi	teologi	N;SG	N;NOM;INDF;MASC+FEM;SG
menderita	lider	menderita	lida	V;SG;ACT	V;IND;PRS;FIN;ACT
menderita	lida	menderita	lida	V;SG;ACT	V;IMP;FIN;ACT
menderita	lidit	menderita	lida	V;SG;ACT	V;V.CVB;ACT
manis	söt	manis	söta	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
manis	sött	manis	söt	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
dibutuhkan	behövdes	dibutuhkan	behöva	V;SG;PASS	V;IND;PST;FIN;PASS
dibutuhkan	behövs	dibutuhkan	behöva	V;SG;PASS	V;IND;PRS;FIN;PASS
dibutuhkan	krävs	dibutuhkan	kräva	V;SG;PASS	V;IND;PRS;FIN;PASS
basket	basket	basket	bask	N	N;NOM;INDF;NEUT;SG
basket	basketboll	basket	basketboll	N	N;NOM;INDF;MASC+FEM;SG
sains	vetenskap	sains	vetenskap	N;SG	N;NOM;INDF;MASC+FEM;SG
sains	naturvetenskap	sains	naturvetenskap	N;SG	N;NOM;INDF;MASC+FEM;SG
sains	vetenskapen	sains	vetenskap	N;SG	N;NOM;DEF;MASC+FEM;SG
pendeta	predikant	pendeta	predikant	N;SG	N;NOM;INDF;MASC+FEM;SG
pendeta	präst	pendeta	präst	N;SG	N;NOM;INDF;MASC+FEM;SG
pendeta	präst	pendeta	präst	N;SG	N;NOM;INDF;MASC+FEM;SG
pendeta	pastor	pendeta	pastor	N;SG	N;NOM;INDF;MASC+FEM;SG
pencipta	skaparen	pencipta	skapare	N;SG	N;NOM;DEF;MASC+FEM;SG
memerintahkan	beställde	menperintahkan	beställa	V;SG;ACT	V;IND;PST;FIN;ACT
memerintahkan	befallde	menperintahkan	befalla	V;SG;ACT	V;IND;PST;FIN;ACT
minimal	minimalt	minimal	minimal	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
minimal	minimal	minimal	minimal	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
minimal	minimalt	minimal	minimal	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
letnan	löjtnant	letnan	löjtnant	N;SG	N;NOM;INDF;MASC+FEM;SG
ibadah	gudstjänst	ibadah	gudstjänst	N;SG	N;NOM;INDF;MASC+FEM;SG
ibadah	tillbedjan	ibadah	tillbedjan	N;SG	N;NOM;INDF;MASC+FEM;SG
ibadah	dyrkan	ibadah	dyrka	N;SG	N;NOM;INDF;MASC+FEM;SG
dioperasikan	brukas	dioperasikan	bruka	V;SG;PASS	V;IND;PRS;FIN;PASS
penggemar	fläkt	pengemar	fläkt	N;SG	N;NOM;INDF;MASC+FEM;SG
penggemar	fan	pengemar	fan	N;SG	N;NOM;INDF;NEUT;SG
jemaat	församling	jemaat	församling	N;SG	N;NOM;INDF;MASC+FEM;SG
jemaat	församlingen	jemaat	församling	N;SG	N;NOM;DEF;MASC+FEM;SG
visual	visuell	visual	visuell	N	N;NOM;INDF;MASC+FEM;SG
universal	universella	universal	universella	ADJ	ADJ;NOM;PL
universal	universell	universal	universell	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
universal	universellt	universal	universell	ADJ	ADJ;NOM;INDF;NEUT;SG
klan	klan	klan	klan	N	N;NOM;INDF;MASC+FEM;SG
klan	klanen	klan	klan	N	N;NOM;DEF;MASC+FEM;SG
klan	klan	klan	klan	N	N;NOM;INDF;MASC+FEM;SG
klan	klanen	klan	klan	N	N;NOM;DEF;MASC+FEM;SG
klan	klanerna	klan	klan	N	N;NOM;DEF;MASC+FEM;PL
sejarawan	historiker	sejarawan	historik	N	N;NOM;INDF;MASC+FEM;PL
sejarawan	historiker	sejarawan	historik	N	N;NOM;INDF;MASC+FEM;PL
beda	avvikande	beda	avvikande	ADJ;SG	ADJ;NOM;PRS;V.PTCP
kekerasan	våld	kekerasan	våld	N;SG	N;NOM;INDF;NEUT;SG
kekerasan	hårdhet	kekerasan	hårdhet	N;SG	N;NOM;INDF;MASC+FEM;SG
selat	sundet	selat	sund	N	N;NOM;DEF;NEUT;SG
pergerakan	rörelsen	pergerakan	rörelse	N;SG	N;NOM;DEF;MASC+FEM;SG
pergerakan	rörelse	pergerakan	rörelse	N;SG	N;NOM;INDF;MASC+FEM;SG
pergerakan	förflyttning	pergerakan	förflyttning	N;SG	N;NOM;INDF;MASC+FEM;SG
sengaja	avsiktligt	sengaja	avsiktlig	ADV	ADV
sengaja	avsiktligt	sengaja	avsiktlig	ADV	ADV
kain	duk	kain	duk	N;SG	N;NOM;INDF;MASC+FEM;SG
kain	trasa	kain	trasa	N;SG	N;NOM;INDF;MASC+FEM;SG
kain	tyg	kain	tyg	N;SG	N;NOM;INDF;NEUT;SG
kain	tyg	kain	tyg	N;SG	N;NOM;INDF;NEUT;SG
kain	väv	kain	väv	N;SG	N;NOM;INDF;MASC+FEM;SG
naga	naga	naga	naga	N	N;NOM;INDF;MASC+FEM;SG
naga	drakar	naga	drak	N	N;NOM;INDF;MASC+FEM;PL
naga	draken	naga	drak	N	N;NOM;DEF;MASC+FEM;SG
naga	drake	naga	drake	N	N;NOM;INDF;MASC+FEM;SG
naga	dragon	naga	dragon	N	N;NOM;INDF;MASC+FEM;SG
suaminya	maken	suami	make	N;SG	N;NOM;DEF;MASC+FEM;SG
suaminya	make	suami	make	N;SG	N;NOM;INDF;MASC+FEM;SG
kontrol	control	kontrol	control	N;SG;ACT	N;NOM;INDF;MASC+FEM;SG
kontrol	kontroll	kontrol	kontroll	N;SG;ACT	N;NOM;INDF;MASC+FEM;SG
jet	jet	jet	jet	N;SG	N;NOM;INDF;NEUT;SG
menyukai	gillade	mensukai	gilla	V;SG;ACT	V;IND;PST;FIN;ACT
menyukai	gillar	mensukai	gilla	V;SG;ACT	V;IND;PRS;FIN;ACT
menyukai	gilla	mensukai	gilla	V;SG;ACT	V;IMP;FIN;ACT
kerjasama	partnerskap	kerjasama	partnerskap	N;SG	N;NOM;INDF;NEUT;SG
kerjasama	samarbete	kerjasama	samarbete	N;SG	N;NOM;INDF;NEUT;SG
keinginan	lust	keinginan	lust	N;SG	N;NOM;INDF;MASC+FEM;SG
keinginan	önskan	keinginan	önskan	N;SG	N;NOM;INDF;MASC+FEM;SG
keinginan	åtrå	keinginan	åtrå	N;SG	N;NOM;INDF;MASC+FEM;SG
keinginan	längtan	keinginan	längtan	N;SG	N;NOM;INDF;MASC+FEM;SG
topik	ämne	topik	ämne	N;SG	N;NOM;INDF;NEUT;SG
topik	ämnet	topik	ämne	N;SG	N;NOM;DEF;NEUT;SG
kebenaran	sanning	kebenaran	sanning	N;SG	N;NOM;INDF;MASC+FEM;SG
kebenaran	sanningen	kebenaran	sanning	N;SG	N;NOM;DEF;MASC+FEM;SG
kebenaran	sanningens	kebenaran	sanning	N;SG	N;GEN;DEF;MASC+FEM;SG
champions	champions	champions	champions	N	N;NOM;INDF;MASC+FEM;SG
champions	mästare	champions	mäst	N	N;NOM;INDF;MASC+FEM;SG
pemberian	present	penberian	present	N;SG	N;NOM;INDF;MASC+FEM;SG
pemberian	gåva	penberian	gåva	N;SG	N;NOM;INDF;MASC+FEM;SG
federasi	federationen	federasi	federation	N;SG	N;NOM;DEF;MASC+FEM;SG
federasi	federation	federasi	federation	N;SG	N;NOM;INDF;MASC+FEM;SG
mengingat	överväger	meningat	överväga	V;SG;ACT	V;IND;PRS;FIN;ACT
pikiran	mind	pikiran	mind	N;SG	N;NOM;INDF;MASC+FEM;SG
pikiran	sinnet	pikiran	sinne	N;SG	N;NOM;DEF;NEUT;SG
pikiran	sinne	pikiran	sinna	N;SG	N;NOM;INDF;NEUT;SG
arena	arena	arena	ar	N;SG	N;NOM;DEF;MASC+FEM;SG
arena	arenan	arena	arena	N;SG	N;NOM;DEF;MASC+FEM;SG
teh	tea	teh	tea	N;SG	N;NOM;INDF;NEUT;SG
teh	te	teh	te	N;SG	N;NOM;INDF;NEUT;SG
krisis	härdsmälta	krisis	härdsmälta	N;SG	N;NOM;INDF;MASC+FEM;SG
krisis	krisen	krisis	kris	N;SG	N;NOM;DEF;MASC+FEM;SG
krisis	kris	krisis	kris	N;SG	N;NOM;INDF;MASC+FEM;SG
wajah	ansikten	wajah	ansikt	N;SG	N;NOM;DEF;MASC+FEM;SG
wajah	ansikte	wajah	ansikte	N;SG	N;NOM;INDF;NEUT;SG
wajah	ansiktet	wajah	ansikt	N;SG	N;NOM;DEF;NEUT;SG
wajah	face	wajah	face	N;SG	N;NOM;INDF;MASC+FEM;SG
fakta	faktum	fakta	faktum	N;SG	N;NOM;DEF;NEUT;SG
penyebab	orsak	pensebab	orsak	N;SG	N;NOM;INDF;MASC+FEM;SG
dampak	impact	dampak	impact	N;SG	N;NOM;INDF;MASC+FEM;SG
dampak	inverkan	dampak	inverkan	N;SG	N;NOM;INDF;MASC+FEM;SG
dampak	påverkan	dampak	påverkan	N;SG	N;NOM;INDF;MASC+FEM;SG
dampak	påverkan	dampak	påverkan	N;SG	N;NOM;INDF;MASC+FEM;SG
pensiun	pensionering	pensiun	pensionering	N	N;NOM;INDF;MASC+FEM;SG
pensiun	pension	pensiun	pension	N	N;NOM;INDF;MASC+FEM;SG
pensiun	pensionär	pensiun	pensionär	N	N;NOM;INDF;MASC+FEM;SG
pensiun	pension	pensiun	pension	N	N;NOM;INDF;MASC+FEM;SG
pensiun	pensionen	pensiun	pension	N	N;NOM;DEF;MASC+FEM;SG
frekuensi	frekvensen	frekuensi	frekvens	N;SG	N;NOM;DEF;MASC+FEM;SG
frekuensi	frekvens	frekuensi	frekvens	N;SG	N;NOM;INDF;MASC+FEM;SG
nenek	farmor	nenek	farma	N;SG	N;NOM;INDF;MASC+FEM;SG
nenek	mormor	nenek	morma	N;SG	N;NOM;INDF;MASC+FEM;SG
nenek	farmor	nenek	farma	N;SG	N;NOM;INDF;MASC+FEM;SG
nenek	mormor	nenek	morma	N;SG	N;NOM;INDF;MASC+FEM;SG
rel	järnväg	rel	järnväg	N	N;NOM;INDF;MASC+FEM;SG
rel	järnväg	rel	järnväg	N	N;NOM;INDF;MASC+FEM;SG
rel	rulle	rel	rulle	N	N;NOM;INDF;MASC+FEM;SG
rapat	sammanträde	rapat	sammanträde	N;SG	N;NOM;INDF;NEUT;SG
rapat	möte	rapat	möte	N;SG	N;NOM;INDF;NEUT;SG
rapat	mötet	rapat	möte	N;SG	N;NOM;DEF;NEUT;SG
menandatangani	undertecknar	mentandatangani	undertecknar	V;SG;ACT	V;IND;PRS;FIN;ACT
menandatangani	underteckna	mentandatangani	undertecken	V;SG;ACT	V;IMP;FIN;ACT
menandatangani	signera	mentandatangani	signera	V;SG;ACT	V;IMP;FIN;ACT
mandiri	självständig	mandiri	självständig	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
mandiri	oberoende	mandiri	oberoende	ADJ;SG	ADJ;NOM;PRS;V.PTCP
mandiri	självständigt	mandiri	självständig	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
mandiri	fristående	mandiri	fristående	ADJ;SG	ADJ;NOM;PRS;V.PTCP
mandiri	fristående	mandiri	fristående	ADJ;SG	ADJ;NOM;PRS;V.PTCP
lampu	light	lampu	ligga	N;SG	N;NOM;INDF;MASC+FEM;SG
lampu	ljus	lampu	ljus	N;SG	N;NOM;INDF;NEUT;SG
lampu	ljus	lampu	ljus	N;SG	N;NOM;INDF;NEUT;SG
lampu	lykta	lampu	lykta	N;SG	N;NOM;INDF;MASC+FEM;SG
lampu	lampa	lampu	lampa	N;SG	N;NOM;INDF;MASC+FEM;SG
takut	skrämd	takut	skrämd	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
takut	rädd	takut	rädd	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
takut	rädd	takut	rädd	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
senang	glad	senang	glad	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
senang	lycklig	senang	lycklig	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
senang	glad	senang	glad	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
perencanaan	planering	penrencanaan	planering	N;SG	N;NOM;INDF;MASC+FEM;SG
nada	ton	nada	ton	N;SG	N;NOM;INDF;NEUT;SG
nada	tonfall	nada	tonfall	N;SG	N;NOM;INDF;NEUT;SG
kala	epok	kala	epok	N;SG	N;NOM;INDF;MASC+FEM;SG
valign	valign	valign	valign	N	N;NOM;INDF;MASC+FEM;SG
iklim	klimatet	iklim	klimate	N;SG	N;NOM;DEF;NEUT;SG
iklim	klimat	iklim	klima	N;SG	N;NOM;INDF;NEUT;SG
fokus	fokus	fokus	fokus	N;SG	N;NOM;INDF;NEUT;SG
fokus	focus	fokus	focus	N;SG	N;NOM;INDF;MASC+FEM;SG
akar	root	akar	root	N;SG	N;NOM;INDF;MASC+FEM;SG
akar	rot	akar	rot	N;SG	N;NOM;INDF;MASC+FEM;SG
riset	forskning	riset	forskning	N;SG	N;NOM;INDF;MASC+FEM;SG
harta	rikedom	harta	rikedom	N;SG	N;NOM;INDF;MASC+FEM;SG
harta	förmögenhet	harta	förmögenhet	N;SG	N;NOM;INDF;MASC+FEM;SG
harta	välstånd	harta	välstånd	N;SG	N;NOM;INDF;NEUT;SG
harta	skatt	harta	skatt	N;SG	N;NOM;INDF;MASC+FEM;SG
audio	ljudsignal	audio	ljudsignal	N;SG	N;NOM;INDF;MASC+FEM;SG
audio	ljud	audio	ljud	N;SG	N;NOM;INDF;NEUT;SG
audio	audio	audio	audio	N;SG	N
piano	pianon	piano	pianon	N	N;NOM;INDF;MASC+FEM;PL
piano	piano	piano	piano	N	N;NOM;INDF;MASC+FEM;SG
rambut	hair	rambut	hai	N;SG	N;NOM;INDF;MASC+FEM;SG
rambut	hår	rambut	hår	N;SG	N;NOM;INDF;NEUT;SG
rambut	håret	rambut	hår	N;SG	N;NOM;DEF;NEUT;SG
kedatangan	ankomst	kedatangan	ankomst	N;SG	N;NOM;INDF;MASC+FEM;SG
pendekatan	tillvägagångssätt	pendekatan	tillvägagångssätt	N;SG	N;NOM;INDF;NEUT;SG
pendekatan	inflygning	pendekatan	inflygning	N;SG	N;NOM;INDF;MASC+FEM;SG
airways	luftvägarna	airways	luftvägare	N	N;NOM;DEF;MASC+FEM;PL
airways	airways	airways	airways	N	N;NOM;INDF;MASC+FEM;SG
dekade	årtionden	dekade	årtiond	N;SG	N;NOM;DEF;MASC+FEM;SG
dekade	decennium	dekade	decennium	N;SG	N;NOM;INDF;NEUT;SG
dekade	årtionde	dekade	årtionde	N;SG	N;NOM;INDF;NEUT;SG
keselamatan	frälsning	keselamatan	frälsning	N;SG	N;NOM;INDF;MASC+FEM;SG
keselamatan	räddning	keselamatan	räddning	N;SG	N;NOM;INDF;MASC+FEM;SG
keselamatan	säkerhet	keselamatan	säkerhet	N;SG	N;NOM;INDF;MASC+FEM;SG
keselamatan	säkerheten	keselamatan	säkerhet	N;SG	N;NOM;DEF;MASC+FEM;SG
keselamatan	trygghet	keselamatan	trygghet	N;SG	N;NOM;INDF;MASC+FEM;SG
persetujuan	samtycke	persetujuan	samtycke	N;SG	N;NOM;INDF;NEUT;SG
persetujuan	avtal	persetujuan	avtal	N;SG	N;NOM;INDF;NEUT;SG
persetujuan	överenskommelse	persetujuan	överenskommelse	N;SG	N;NOM;INDF;MASC+FEM;SG
persetujuan	godkännande	persetujuan	godkännande	N;SG	N;NOM;INDF;NEUT;SG
persetujuan	godkännandet	persetujuan	godkännande	N;SG	N;NOM;DEF;NEUT;SG
persegi	torg	persegi	torg	N;SG	N;NOM;INDF;NEUT;SG
persegi	square	persegi	square	N;SG	N;NOM;INDF;MASC+FEM;SG
persegi	kvadrat	persegi	kvadrat	N;SG	N;NOM;INDF;MASC+FEM;SG
persegi	fyrkant	persegi	fyrkant	N;SG	N;NOM;INDF;MASC+FEM;SG
persegi	torget	persegi	torg	N;SG	N;NOM;DEF;NEUT;SG
metropolitan	metropolitan	metropolitan	metropolitan	N;SG	N;NOM;INDF;MASC+FEM;SG
jadwal	tidtabell	jadwal	tidtabell	N;SG	N;NOM;INDF;MASC+FEM;SG
jadwal	tidtabellen	jadwal	tidtabell	N;SG	N;NOM;DEF;MASC+FEM;SG
jadwal	tidsplan	jadwal	tidsplan	N;SG	N;NOM;INDF;MASC+FEM;SG
jadwal	tidsplan	jadwal	tidsplan	N;SG	N;NOM;INDF;MASC+FEM;SG
jadwal	tidtabell	jadwal	tidtabell	N;SG	N;NOM;INDF;MASC+FEM;SG
jadwal	schema	jadwal	schema	N;SG	N;NOM;INDF;NEUT;SG
isu	emission	isu	emission	N;SG	N;NOM;INDF;MASC+FEM;SG
definisi	definition	definisi	definition	N;SG	N;NOM;INDF;MASC+FEM;SG
definisi	definitionen	definisi	definition	N;SG	N;NOM;DEF;MASC+FEM;SG
paruh	näbb	paruh	näbb	N;SG	N;NOM;INDF;MASC+FEM;SG
tabel	bordet	tabel	bord	N;SG	N;NOM;DEF;NEUT;SG
tabel	bord	tabel	bord	N;SG	N;NOM;INDF;NEUT;SG
tabel	tabell	tabel	tabell	N;SG	N;NOM;INDF;MASC+FEM;SG
tabel	bord	tabel	bord	N;SG	N;NOM;INDF;NEUT;SG
karbon	kol	karbon	kol	N;SG	N;NOM;INDF;NEUT;SG
padat	solitt	padat	solitt	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
padat	tät	padat	tät	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
diatur	regleras	diatur	reglera	V;SG;PASS	V;IND;PRS;FIN;PASS
tarian	dance	tarian	danc	N;SG	N;NOM;INDF;NEUT;SG
tarian	dans	tarian	dans	N;SG	N;NOM;INDF;MASC+FEM;SG
peperangan	battle	peperangan	battle	N	N;NOM;INDF;NEUT;SG
peperangan	slaget	peperangan	slag	N	N;NOM;DEF;NEUT;SG
peperangan	kamp	peperangan	kamp	N	N;NOM;INDF;MASC+FEM;SG
peperangan	strid	peperangan	strid	N	N;NOM;INDF;MASC+FEM;SG
peperangan	kriget	peperangan	krig	N	N;NOM;DEF;NEUT;SG
peperangan	krig	peperangan	krig	N	N;NOM;INDF;NEUT;SG
peperangan	krigen	peperangan	krig	N	N;NOM;DEF;NEUT;PL
peperangan	krig	peperangan	krig	N	N;NOM;INDF;NEUT;SG
peperangan	wars	peperangan	wars	N	N;NOM;INDF;MASC+FEM;SG
peperangan	krigföring	peperangan	krigföring	N	N;NOM;INDF;MASC+FEM;SG
mengklaim	påstod	menklaim	påstod	V;SG;ACT	V;IND;PST;FIN;ACT
mengklaim	hävdade	menklaim	hävda	V;SG;ACT	V;IND;PST;V.PTCP;ACT
mengklaim	påstår	menklaim	påstå	V;SG;ACT	V;IND;PRS;FIN;ACT
mengklaim	hävdar	menklaim	hävda	V;SG;ACT	V;IND;PRS;FIN;ACT
menyimpan	spara	mensimpan	spara	V;SG;ACT	V;IMP;FIN;ACT
menyimpan	sparar	mensimpan	spara	V;SG;ACT	V;IND;PRS;FIN;ACT
menyimpan	sparar	mensimpan	spara	V;SG;ACT	V;IND;PRS;FIN;ACT
menyimpan	räddar	mensimpan	rädda	V;SG;ACT	V;IND;PRS;FIN;ACT
kaca	glas	kaca	glas	N;SG	N;NOM;INDF;NEUT;SG
panggilan	call	panggilan	call	N;SG	N;NOM;INDF;NEUT;SG
panggilan	samtal	panggilan	samtal	N;SG	N;NOM;INDF;NEUT;SG
panggilan	samtal	panggilan	samtal	N;SG	N;NOM;INDF;NEUT;SG
domain	domäner	domain	domän	N	N;NOM;INDF;MASC+FEM;PL
domain	domän	domain	domän	N	N;NOM;INDF;MASC+FEM;SG
domain	domänen	domain	domän	N	N;NOM;DEF;MASC+FEM;SG
kue	tårta	kue	tå	N	N;NOM;INDF;MASC+FEM;SG
kue	kaka	kue	kaka	N	N;NOM;INDF;MASC+FEM;SG
kue	cookies	kue	cookies	N	N;NOM;INDF;MASC+FEM;SG
kue	kakor	kue	kako	N	N;NOM;INDF;MASC+FEM;PL
kue	tårtor	kue	tårta	N	N;NOM;INDF;MASC+FEM;PL
kue	kakor	kue	kako	N	N;NOM;INDF;MASC+FEM;PL
dilanjutkan	återupptagits	dilanjutkan	återuppta	V;SG;PASS	V;V.CVB;PASS
dilanjutkan	återupptogs	dilanjutkan	återupptog	V;SG;PASS	V;IND;PST;FIN;PASS
dilanjutkan	återupptas	dilanjutkan	återuppta	V;SG;PASS	V;NFIN;PASS
otak	hjärna	otak	hjärna	N;SG	N;NOM;INDF;MASC+FEM;SG
otak	hjärnan	otak	hjärna	N;SG	N;NOM;DEF;MASC+FEM;SG
otak	brain	otak	brain	N;SG	N;NOM;INDF;MASC+FEM;SG
otak	hjärna	otak	hjärna	N;SG	N;NOM;INDF;MASC+FEM;SG
kesulitan	svårighet	kesulitan	svårighet	N;SG	N;NOM;INDF;MASC+FEM;SG
kesulitan	svårighetsgrad	kesulitan	svårighetsgrad	N;SG	N;NOM;INDF;MASC+FEM;SG
kesulitan	besvär	kesulitan	besvär	N;SG	N;NOM;INDF;NEUT;SG
kesulitan	trubbel	kesulitan	trubbel	N;SG	N;NOM;INDF;MASC+FEM;SG
kesulitan	motgång	kesulitan	motgång	N;SG	N;NOM;INDF;MASC+FEM;SG
terdaftar	registrerades	terdaftar	registrera	V;SG;PASS	V;IND;PST;FIN;PASS
terdaftar	anges	terdaftar	ange	V;SG;PASS	V;NFIN;PASS
modal	modal	modal	modal	N;SG	N;NOM;INDF;MASC+FEM;SG
modal	huvudstad	modal	huvudstad	N;SG	N;NOM;INDF;MASC+FEM;SG
modal	kapitalet	modal	kapital	N;SG	N;NOM;DEF;NEUT;SG
modal	capital	modal	capital	N;SG	N;NOM;INDF;MASC+FEM;SG
modal	huvudstaden	modal	huvudstad	N;SG	N;NOM;DEF;MASC+FEM;SG
modal	kapital	modal	kapital	N;SG	N;NOM;INDF;NEUT;SG
komik	serier	komik	serie	N	N;NOM;INDF;MASC+FEM;PL
komik	komiker	komik	komik	N	N;NOM;INDF;MASC+FEM;SG
komik	serietidningar	komik	serietidning	N	N;NOM;INDF;MASC+FEM;PL
komik	comic	komik	comic	N	N;NOM;INDF;MASC+FEM;SG
mulia	ädel	mulia	ädel	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
mulia	ståtlig	mulia	ståtlig	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
mulia	strålande	mulia	strålande	ADJ;SG	ADJ;NOM;PRS;V.PTCP
adegan	scen	adegan	scen	N;SG	N;NOM;INDF;MASC+FEM;SG
biografi	biografi	biografi	biografi	N;SG	N;NOM;INDF;MASC+FEM;SG
biografi	biografiska	biografi	biografisk	N;SG	N;NOM;INDF;MASC+FEM;SG
villa	villan	villa	villan	N	N;NOM;DEF;MASC+FEM;SG
villa	villa	villa	villa	N	N;NOM;INDF;MASC+FEM;SG
kolam	damm	kolam	damm	N;SG	N;NOM;INDF;MASC+FEM;SG
kolam	poolen	kolam	pool	N;SG	N;NOM;INDF;NEUT;SG
kolam	pool	kolam	pool	N;SG	N;NOM;INDF;MASC+FEM;SG
kolam	biljard	kolam	biljard	N;SG	N;NOM;INDF;MASC+FEM;SG
sempurna	perfekt	sempurna	perfekt	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
sempurna	felfri	sempurna	felfri	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
wartawan	journalisten	wartawan	journalist	N;SG	N;NOM;DEF;MASC+FEM;SG
wartawan	journalist	wartawan	journalist	N;SG	N;NOM;INDF;MASC+FEM;SG
wartawan	reportern	wartawan	report	N;SG	N;NOM;DEF;MASC+FEM;SG
wartawan	journalist	wartawan	journalist	N;SG	N;NOM;INDF;MASC+FEM;SG
wartawan	reporter	wartawan	report	N;SG	N;NOM;INDF;MASC+FEM;SG
memanfaatkan	utnyttjar	menmanfaatkan	utnyttja	V;SG;ACT	V;IND;PRS;FIN;ACT
memanfaatkan	utnyttja	menmanfaatkan	utnyttja	V;SG;ACT	V;IMP;FIN;ACT
memanfaatkan	exploatera	menmanfaatkan	exploatera	V;SG;ACT	V;IMP;FIN;ACT
budak	slaven	budak	slav	N;SG	N;NOM;DEF;MASC+FEM;SG
disimpan	lagras	disimpan	lagra	V;SG;PASS	V;IND;PRS;FIN;PASS
mengisi	fylla	menisi	fylla	V;SG;ACT	V;IMP;FIN;ACT
mengisi	laddar	menisi	ladda	V;SG;ACT	V;IND;PRS;FIN;ACT
mengisi	fylla	menisi	fylla	V;SG;ACT	V;IMP;FIN;ACT
mengisi	fyll	menisi	fyll	V;SG;ACT	V;IMP;FIN;ACT
negatif	negativt	negatif	negativ	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
negatif	negativt	negatif	negativ	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
negatif	negativ	negatif	negativ	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
kanker	cancer	kanker	cancer	N;SG	N;NOM;INDF;MASC+FEM;SG
internal	intern	internal	intern	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
otoritas	auktoritet	otoritas	auktoritet	N;SG	N;NOM;INDF;MASC+FEM;SG
otoritas	myndigheten	otoritas	myndighet	N;SG	N;NOM;DEF;MASC+FEM;SG
otoritas	myndighet	otoritas	myndighet	N;SG	N;NOM;INDF;MASC+FEM;SG
variasi	sort	variasi	sort	N;SG	N;NOM;INDF;MASC+FEM;SG
