dan	そして	dan	そして	CONJ	CONJ
pengarang	作家	penarang	作家	N;SG	N
pengarang	著者	penarang	著者	N;SG	N
pengarang	作者	penarang	作者	N;SG	N
pengarang	作家	penarang	作家	N;SG	N
pengarang	著者	penarang	著者	N;SG	N
pengarang	作者	penarang	作者	N;SG	N
sehat	健康	sehat	健康	ADJ;SG	ADJ
enzim	酵素	enzim	酵素	N;SG	N
memengaruhi	影響	memengaruhi	影響	V	V
auto	自動	auto	自動	N;SG	N
korps	軍団	korps	軍団	N	N
perekonomian	経済	perekonomian	経済	N;SG	N
mengejar	追及	menkejar	追及	V;SG;ACT	V
mengejar	追跡	menkejar	追跡	V;SG;ACT	V
mengejar	追求	menkejar	追求	V;SG;ACT	V
peradaban	文明	peradaban	文明	N;SG	N
peradaban	文明	peradaban	文明	N;SG	N
membahas	話し合う	menbahas	話し合う	V;SG;ACT	V
pinggiran	エッジ	pinggiran	エッジ	N;SG	N
pinggiran	フリンジ	pinggiran	フリンジ	N;SG	N
gawang	ゴール	gawang	ゴール	N;SG	N
primer	プライマー	primer	プライマー	N;SG	N
primer	メイン	primer	メイン	N;SG	N
primer	プライマリ	primer	プライマリ	N;SG	N
beras	ご飯	beras	ご飯	N;SG	N
beras	ライス	beras	ライス	N;SG	N
bumbu	調味料	bumbu	調味料	N;SG	N
bumbu	調味料	bumbu	調味料	N;SG	N
bumbu	スパイス	bumbu	スパイス	N;SG	N
konsumen	消費者	konsumen	消費者	N;SG	N
konsumen	消費者	konsumen	消費者	N;SG	N
datar	フラット	datar	フラット	N;SG	N
meja	テーブル	meja	テーブル	N;SG	N
meja	デスク	meja	デスク	N;SG	N
meja	テーブル	meja	テーブル	N;SG	N
liberal	リベラル	liberal	リベラル	N;SG	N
disajikan	提示	disajikan	提示	V;SG;PASS	V
membela	擁護	menbela	擁護	V;SG;ACT	V
siklus	サイクル	siklus	サイクル	N;SG	N
siklus	サイクル	siklus	サイクル	N;SG	N
event	イベント	event	イベント	N	N
event	行事	event	行事	N	N
mengusulkan	プロポーズ	menusulkan	プロポーズ	V;SG;ACT	V
honda	本	honda	本	N	N
geografi	地理	geografi	地理	N;SG	N
suasana	大気	suasana	大気	N;SG	N
suasana	大気圏	suasana	大気圏	N;SG	N
suasana	雰囲気	suasana	雰囲気	N;SG	N
suasana	気分	suasana	気分	N;SG	N
suasana	雰囲気	suasana	雰囲気	N;SG	N
menerapkan	実装	menterapkan	実装	V;SG;ACT	V
kambing	ヤギ	kambing	ヤギ	N;SG	N
tebal	厚い	tebal	厚い	ADJ;SG	ADJ
tebal	太い	tebal	太い	ADJ;SG	ADJ
atmosfer	大気	atmosfer	大気	N;SG	N
atmosfer	大気圏	atmosfer	大気圏	N;SG	N
atmosfer	雰囲気	atmosfer	雰囲気	N;SG	N
takhta	玉座	takhta	玉座	N;SG	N
idol	アイドル	idol	アイドル	N	N
kebangkitan	覚醒	kebangkitan	覚醒	N;SG	N
kebangkitan	リバイバル	kebangkitan	リバイバル	N;SG	N
bioskop	劇場	bioskop	劇場	N	N
bioskop	シアター	bioskop	シアター	N	N
bioskop	演劇	bioskop	演劇	N	N
bioskop	演劇	bioskop	演劇	N	N
bioskop	劇場	bioskop	劇場	N	N
bioskop	映画	bioskop	映画	N	N
bioskop	映画	bioskop	映画	N	N
bioskop	ムービー	bioskop	ムービー	N	N
bioskop	映画	bioskop	映画	N	N
besaran	等級	besaran	等級	N;SG	N
pelanggan	顧客	penlanggan	顧客	N;SG	N
nelayan	漁師	nelayan	漁師	N;SG	N
nelayan	漁師	nelayan	漁師	N;SG	N
kompilasi	編纂	kompilasi	編纂	N;SG	N
kompilasi	コンパイル	kompilasi	コンパイル	N;SG	N
kompilasi	コンパイル	kompilasi	コンパイル	N;SG	N
kompilasi	コンパイル	kompilasi	コンパイル	N;SG	N
leluhur	先祖	leluhur	先祖	N	N
leluhur	先祖	leluhur	先祖	N	N
kredit	クレジット	kredit	クレジット	N;SG	N
kredit	謝	kredit	謝	N;SG	N
kredit	クレジット	kredit	クレジット	N;SG	N
baju	シャツ	baju	シャツ	N;SG	N
baju	ドレス	baju	ドレス	N;SG	N
baju	被服	baju	被服	N;SG	N
baju	洋服	baju	洋服	N;SG	N
resolusi	解像	resolusi	解像	N;SG	N
resolusi	解像	resolusi	解像	N;SG	N
permaisuri	女帝	permaisuri	女帝	N	N
sirkuit	サーキット	sirkuit	サーキット	N;SG	N
sirkuit	回路	sirkuit	回路	N;SG	N
jagung	トウモロコシ	jagung	トウモロコシ	N;SG	N
jagung	コーン	jagung	コーン	N;SG	N
jagung	トウモロコシ	jagung	トウモロコシ	N;SG	N
berani	勇敢	berani	勇敢	ADJ;SG	ADJ
mengelola	管理	menkelola	管理	V;SG;ACT	V
serat	繊維	serat	繊維	N;SG	N
serat	ファイバ	serat	ファイバ	N;SG	N
serat	繊維	serat	繊維	N;SG	N
serat	繊維	serat	繊維	N;SG	N
serat	繊維	serat	繊維	N;SG	N
domba	ヒツジ	domba	ヒツジ	N;SG	N
domba	子羊	domba	子羊	N;SG	N
domba	ラム	domba	ラム	N;SG	N
menggabungkan	統合	mengabungkan	統合	V;SG;ACT	V
menggabungkan	組み合わせ	mengabungkan	組み合わせる	V;SG;ACT	V
murah	安価	murah	安価	ADJ;SG	ADJ
murah	安い	murah	安い	ADJ;SG	ADJ
murah	安い	murah	安い	ADJ;SG	ADJ
muatan	ロード	muatan	ロード	N;SG	N
muatan	貨物	muatan	貨物	N;SG	N
hebat	すごい	hebat	すごい	ADJ;SG	ADJ
lurus	ストレート	lurus	ストレート	N;SG	N
diturunkan	降格	diturunkan	降格	V;SG;PASS	V
formasi	フォーメーション	formasi	フォーメーション	N;SG	N
doktor	医師	doktor	医師	N;SG	N
doktor	ドクター	doktor	ドクター	N;SG	N
doktor	先生	doktor	先生	N;SG	N
doktor	医者	doktor	医者	N;SG	N
kesuksesan	サクセス	kesuksesan	サクセス	N;SG	N
penyiaran	ブロード	pensiaran	ブロード	N;SG	N
penyiaran	ブロード	pensiaran	ブロード	N;SG	N
station	ステーション	station	ステーション	N	N
gugus	クラスタ	gugus	クラスタ	N;SG	N
lambat	遅い	lambat	遅い	ADJ;SG	ADJ
kritikus	評論家	kritikus	評論家	N;SG	N
kritikus	評論家	kritikus	評論家	N;SG	N
kritikus	批評家	kritikus	批評家	N;SG	N
seleksi	セレクション	seleksi	セレクション	N;SG	N
keahlian	スキル	keahlian	スキル	N;SG	N
keahlian	専門	keahlian	専門	N;SG	N
keahlian	スキル	keahlian	スキル	N;SG	N
sasaran	ターゲット	sasaran	ターゲット	N;SG	N
sasaran	ゴール	sasaran	ゴール	N;SG	N
keberhasilan	サクセス	keberhasilan	サクセス	N;SG	N
mengembalikan	復元	menkembalikan	復元	V;SG;ACT	V
asuransi	保険	asuransi	保険	N;SG	N
persekutuan	アライアンス	persekutuan	アライアンス	N;SG	N
persekutuan	フェローシップ	persekutuan	フェローシップ	N;SG	N
menurun	減らす	menturun	減らす	V;SG;ACT	V
karet	ラバー	karet	ラバー	N;SG	N
karet	ゴム	karet	ゴム	N;SG	N
karet	キャレット	karet	キャレット	N;SG	N
frame	フレーム	frame	フレーム	N	N
frame	フレーム	frame	フレーム	N	N
mempromosikan	宣伝	menpromosikan	宣伝	V;SG;ACT	V
pemberontak	反乱	penberontak	反乱	N;SG	N
perunggu	青	perunggu	青	N;SG	N
perunggu	ブロンズ	perunggu	ブロンズ	N;SG	N
otonomi	自律	otonomi	自律	N;SG	N
otonomi	自治	otonomi	自治	N;SG	N
dihancurkan	破壊	dihancurkan	破壊	V;SG;PASS	V
tower	タワー	tower	タワー	N	N
memindahkan	引越	menpindahkan	引越	V;SG;ACT	V
memindahkan	移動	menpindahkan	移動	V;SG;ACT	V
homepage	ホームページ	homepage	ホームページ	N	N
melebihi	上回る	menlebihi	上回る	V;SG;ACT	V
kasar	無礼	kasar	無礼	ADJ;SG	ADJ
kasar	乱暴	kasar	乱暴	ADJ;SG	ADJ
hidrogen	水素	hidrogen	水素	N	N
penyimpanan	ストレージ	pensimpanan	ストレージ	N;SG	N
uap	蒸気	uap	蒸気	N;SG	N
uap	スチーム	uap	スチーム	N;SG	N
uap	蒸気	uap	蒸気	N;SG	N
ponsel	電話	ponsel	電話	N;SG	N
saraf	神経	saraf	神経	N;SG	N
rumpun	雑木	rumpun	雑木	N;SG	N
kardinal	基数	kardinal	基数	N	N
kardinal	枢機	kardinal	枢機	N	N
keyakinan	信仰	keyakinan	信仰	N;SG	N
keyakinan	信念	keyakinan	信念	N;SG	N
keyakinan	フェイス	keyakinan	フェイス	N;SG	N
keyakinan	自信	keyakinan	自信	N;SG	N
keyakinan	信仰	keyakinan	信仰	N;SG	N
keyakinan	信念	keyakinan	信念	N;SG	N
keyakinan	信条	keyakinan	信条	N;SG	N
keyakinan	教義	keyakinan	教義	N;SG	N
keyakinan	信念	keyakinan	信念	N;SG	N
semifinal	準決勝	semifinal	準決勝	N;SG	N
berdua	両方	berdua	両方		
lemak	脂肪	lemak	脂肪	N;SG	N
petugas	役員	petugas	役員	N;SG	N
petugas	巡査	petugas	巡査	N;SG	N
petugas	役員	petugas	役員	N;SG	N
konteks	コンテクスト	konteks	コンテクスト	N;SG	N
konteks	コンテキスト	konteks	コンテキスト	N;SG	N
ternak	家畜	ternak	家畜	N;SG	N
ternak	ウシ	ternak	ウシ	N;SG	N
ditolak	拒否	ditolak	拒否	V;SG;PASS	V
ditolak	辞退	ditolak	辞退	V;SG;PASS	V
ditolak	却下	ditolak	却下	V;SG;PASS	V
rantai	チェーン	rantai	チェーン	N;SG	N
pribumi	先住	pribumi	先住	N	N
wisatawan	ツーリスト	wisatawan	ツーリスト	N;MASC;SG	N
wisatawan	観光	wisatawan	観光	N;MASC;SG	N
wisatawan	トラベラー	wisatawan	トラベラー	N;MASC;SG	N
wisatawan	トラベラー	wisatawan	トラベラー	N;MASC;SG	N
wisatawan	ツーリスト	wisatawan	ツーリスト	N;MASC;SG	N
software	ソフトウエア	software	ソフトウエア	N	N
software	ソフトウェア	software	ソフトウェア	N	N
kinerja	パフォーマンス	kinerja	パフォーマンス	N;SG	N
kinerja	性能	kinerja	性能	N;SG	N
merusak	損傷	menrusak	損傷	V;SG;ACT	V
aliansi	アライアンス	aliansi	アライアンス	N;SG	N
sentral	中央	sentral	中央	N;SG	N
keperluan	ユーティリティー	keperluan	ユーティリティー	N;SG	N
keperluan	ユーティリティ	keperluan	ユーティリティ	N;SG	N
besarnya	等級	besar	等級	N;SG	N
rempah	スパイス	rempah	スパイス	N;SG	N
rempah	スパイス	rempah	スパイス	N;SG	N
mengatasi	克服	menatasi	克服	V;SG;ACT	V
pemeriksaan	審査	penperiksaan	審査	N;SG	N
pemeriksaan	試験	penperiksaan	試験	N;SG	N
pemeriksaan	検査	penperiksaan	検査	N;SG	N
pemeriksaan	取調	penperiksaan	取調	N;SG	N
mahal	高い	mahal	高い	ADJ;SG	ADJ
mahal	高額	mahal	高額	ADJ;SG	ADJ
kandidat	候補	kandidat	候補	N;SG	N
kandidat	候補	kandidat	候補	N;SG	N
kandidat	候補	kandidat	候補	N;SG	N
pertimbangan	対価	pertimbangan	対価	N;SG	N
penerbitan	パブリッシング	penterbitan	パブリッシング	N;SG	N
penerbitan	出版物	penterbitan	出版物	N;SG	N
tugu	モニュメント	tugu	モニュメント	N	N
tugu	記念碑	tugu	記念碑	N	N
persahabatan	友情	persahabatan	友情	N;SG	N
persahabatan	友情	persahabatan	友情	N;SG	N
jamur	キノコ	jamur	キノコ	N;SG	N
jamur	カビ	jamur	カビ	N;SG	N
jamur	菌類	jamur	菌類	N;SG	N
jamur	カビ	jamur	カビ	N;SG	N
jamur	キノコ	jamur	キノコ	N;SG	N
berkurang	減らす	berkurang	減らす	V;SG;ACT	V
bertanya	尋ねる	bertanya	尋ねる	V;SG;ACT	V
bertanya	たず	bertanya	たず	V;SG;ACT	V
debutnya	初	debut	初	N;SG	N
gurun	デザート	gurun	デザート	N;SG	N
gurun	砂漠	gurun	砂漠	N;SG	N
sesi	セッション	sesi	セッション	N;SG	N
sesi	セッション	sesi	セッション	N;SG	N
ganti	変更	ganti	変更	V;SG;ACT	V
ganti	変化	ganti	変化	V;SG;ACT	V
rasio	比率	rasio	比率	N;SG	N
pita	リボン	pita	リボン	N;SG	N
pita	テープ	pita	テープ	N;SG	N
pita	リボン	pita	リボン	N;SG	N
semen	精液	semen	精液	N	N
semen	セメント	semen	セメント	N	N
terhubung	接続	terhubung	接続	V;SG;PASS	V
terhubung	接続	terhubung	接続	V;SG;PASS	V
tajam	鋭い	tajam	鋭い	ADJ;SG	ADJ
konten	コンテンツ	konten	コンテンツ	N;SG	N
konten	内容	konten	内容	N;SG	N
astronomi	天文学	astronomi	天文学	N;SG	N
memori	メモリ	memori	メモリ	N;SG	N
memori	メモリー	memori	メモリー	N;SG	N
rohani	スピリチュアル	rohani	スピリチュアル	N;SG	N
tambang	鉱山	tambang	鉱山	N;SG	N
tambang	採石	tambang	採石	N;SG	N
tambang	地雷	tambang	地雷	N;SG	N
dokumenter	ドキュメンタリー	dokumenter	ドキュメンタリー	N;SG	N
dokumenter	ドキュメンタリー	dokumenter	ドキュメンタリー	N;SG	N
berkumpul	集める	berkumpul	集める	V;SG;ACT	V
rujukan	参考	rujukan	参考	N;SG	N
rujukan	参考	rujukan	参考	N;SG	N
merekam	記録	menrekam	記録	V;SG;ACT	V
merekam	録音	menrekam	録音	V;SG;ACT	V
merekam	撮影	menrekam	撮影	V;SG;ACT	V
tampilan	外観	tampilan	外観	N;SG	N
tampilan	ディスプレイ	tampilan	ディスプレイ	N;SG	N
petualangan	アドベンチャー	petualangan	アドベンチャー	N;SG	N
konvensi	コンベンション	konvensi	コンベンション	N;SG	N
konvensi	大会	konvensi	大会	N;SG	N
reguler	レギュラー	reguler	レギュラー	N;SG	N
racing	競走	racing	競走	N	N
racing	レース	racing	レース	N	N
pasang	インストール	pasang	インストール	N;SG;ACT	N
pasang	インストール	pasang	インストール	N;SG;ACT	N
cokelat	チョコレート	cokelat	チョコレート	N;SG	N
kontroversi	論争	kontroversi	論争	N;SG	N
mimpi	ドリーム	mimpi	ドリーム	N;SG	N
akuntansi	経理	akuntansi	経理	N;SG	N
akuntansi	会計	akuntansi	会計	N;SG	N
bimbingan	ガイダンス	bimbingan	ガイダンス	N;SG	N
gunakan	使用	gunakan	使用	V;SG;ACT	V
perut	お	perut	お	N;SG	N
perut	お	perut	お	N;SG	N
mengundang	招待	menundang	招待	V;SG;ACT	V
lari	ランニング	lari	ランニング	N;SG	N
lari	ラン	lari	ラン	N;SG	N
galeri	ギャラリー	galeri	ギャラリー	N;SG	N
galeri	ギャラリー	galeri	ギャラリー	N;SG	N
pisang	バナナ	pisang	バナナ	N;SG	N
pisang	バナナ	pisang	バナナ	N;SG	N
audisi	オーディション	audisi	オーディション	N	N
audisi	オーディション	audisi	オーディション	N	N
kirim	投稿	kirim	投稿	V;SG;ACT	V
kirim	送信	kirim	送信	V;SG;ACT	V
kirim	提出	kirim	提出	V;SG;ACT	V
kirim	送信	kirim	送信	V;SG;ACT	V
kirim	送る	kirim	送る	V;SG;ACT	V
menghormati	顕彰	menhormati	顕彰	V;SG;ACT	V
sayuran	野菜	sayuran	野菜	N;SG	N
sayuran	野菜	sayuran	野菜	N;SG	N
seragam	ユニフォーム	seragam	ユニフォーム	N;SG	N
seragam	ユニフォーム	seragam	ユニフォーム	N;SG	N
seragam	制服	seragam	制服	N;SG	N
radiasi	放射線	radiasi	放射線	N;SG	N
radiasi	放射	radiasi	放射	N;SG	N
konfederasi	連盟	konfederasi	連盟	N	N
dolar	ドル	dolar	ドル	N;SG	N
dolar	ドル	dolar	ドル	N;SG	N
penasihat	顧問	penasihat	顧問	N;SG	N
interaksi	相互	interaksi	相互	N;SG	N
interaksi	婚約	interaksi	婚約	N;SG	N
interaksi	相互	interaksi	相互	N;SG	N
interaksi	エンゲージメント	interaksi	エンゲージメント	N;SG	N
beban	ロード	beban	ロード	N;SG	N
beban	重荷	beban	重荷	N;SG	N
beban	費用	beban	費用	N;SG	N
beban	経費	beban	経費	N;SG	N
utusan	使者	utusan	使者	N;SG	N
beralih	切り替え	beralih	切り替える	V;SG;ACT	V
beralih	切り替え	beralih	切り替える	V;SG;ACT	V
demokratik	民主主義	demokratik	民主主義	N;SG	N
dicapai	達成	dicapai	達成	V;SG;PASS	V
tenis	テニス	tenis	テニス	N;SG	N
sebut	言及	sebut	言及	V;SG;ACT	V
atlet	アスリート	atlet	アスリート	N;SG	N
atlet	選手	atlet	選手	N;SG	N
atlet	アスリート	atlet	アスリート	N;SG	N
pengacara	弁護士	pengacara	弁護士	N;SG	N
pengacara	弁護士	pengacara	弁護士	N;SG	N
pedoman	指針	pedoman	指針	N;SG	N
pedoman	ガイドライン	pedoman	ガイドライン	N;SG	N
pedoman	ガイド	pedoman	ガイド	N;SG	N
kamus	辞書	kamus	辞書	N	N
kamus	辞書	kamus	辞書	N	N
jurnalis	ジャーナリスト	jurnalis	ジャーナリスト	N;SG	N
jurnalis	ジャーナリスト	jurnalis	ジャーナリスト	N;SG	N
kolom	カラム	kolom	カラム	N;SG	N
kolom	フィールド	kolom	フィールド	N;SG	N
kolom	カラム	kolom	カラム	N;SG	N
kolom	フィールド	kolom	フィールド	N;SG	N
peranan	役割	peranan	役割	N;SG	N
indeks	索引	indeks	索引	N;SG	N
indeks	索引	indeks	索引	N;SG	N
manual	マニュアル	manual	マニュアル	N	N
manual	手動	manual	手動	N	N
manual	マニュアル	manual	マニュアル	N	N
manual	手動	manual	手動	N	N
tipis	薄い	tipis	薄い	ADJ;SG	ADJ
tipis	細い	tipis	細い	ADJ;SG	ADJ
doktrin	教義	doktrin	教義	N;SG	N
pengaturan	セットアップ	penaturan	セットアップ	N;SG	N
pengaturan	セッティング	penaturan	セッティング	N;SG	N
pengaturan	編曲	penaturan	編曲	N;SG	N
pengaturan	セッティング	penaturan	セッティング	N;SG	N
sampah	ジャンク	sampah	ジャンク	N;SG	N
sampah	ごみ箱	sampah	ごみ箱	N;SG	N
sampah	ゴミ	sampah	ゴミ	N;SG	N
sampah	ゴミ	sampah	ゴミ	N;SG	N
sampah	ごみ	sampah	ごみ	N;SG	N
sampah	ごみ	sampah	ごみ	N;SG	N
tali	ロープ	tali	ロープ	N;SG	N
tali	ロープ	tali	ロープ	N;SG	N
pecah	分ける	pecah	分ける	V;SG;ACT	V
pecah	分割	pecah	分割	V;SG;ACT	V
pecah	壊れ	pecah	壊れる	V;SG;ACT	V
tangkis	バドミントン	tangkis	バドミントン	N;SG	N
menghadiri	出席	menhadiri	出席	V;SG;ACT	V
sore	夕方	sore	夕方	N;SG	N
sore	午後	sore	午後	N;SG	N
boneka	パペット	boneka	パペット	N;SG	N
boneka	人形	boneka	人形	N;SG	N
boneka	パペット	boneka	パペット	N;SG	N
boneka	人形	boneka	人形	N;SG	N
keluaran	出力	keluaran	出力	N;SG	N
keluaran	出力	keluaran	出力	N;SG	N
ladang	農場	ladang	農場	N;SG	N
ladang	ファーム	ladang	ファーム	N;SG	N
jejak	トレイル	jejak	トレイル	N;SG	N
jejak	トレース	jejak	トレース	N;SG	N
jejak	トレース	jejak	トレース	N;SG	N
dipegang	開催	dipegang	開催	V;SG;PASS	V
persyaratan	要件	persyaratan	要件	N;SG	N
persyaratan	要件	persyaratan	要件	N;SG	N
peternakan	家畜	peternakan	家畜	N;SG	N
peternakan	農場	peternakan	農場	N;SG	N
peternakan	ファーム	peternakan	ファーム	N;SG	N
peternakan	牧場	peternakan	牧場	N;SG	N
peternakan	農業	peternakan	農業	N;SG	N
menyanyi	歌う	mennyanyi	歌う	V;SG;ACT	V
temperatur	気温	temperatur	気温	N	N
temperatur	温度	temperatur	温度	N	N
membagi	分ける	menbagi	分ける	V;SG;ACT	V
membagi	割る	menbagi	割る	V;SG;ACT	V
janji	任用	janji	任用	N;SG	N
kargo	貨物	kargo	貨物	N	N
sihir	魔術	sihir	魔術	N;SG	N
sihir	魔法	sihir	魔法	N;SG	N
sihir	マジック	sihir	マジック	N;SG	N
tingkatan	レベル	tingkatan	レベル	N;SG	N
tingkatan	レベル	tingkatan	レベル	N;SG	N
diserang	襲撃	diserang	襲撃	V;SG;PASS	V
tikus	ネズミ	tikus	ネズミ	N;SG	N
tikus	ネズミ	tikus	ネズミ	N;SG	N
tikus	ねずみ	tikus	ねずみ	N;SG	N
tikus	マウス	tikus	マウス	N;SG	N
tikus	マウス	tikus	マウス	N;SG	N
hidangan	ディッシュ	hidangan	ディッシュ	N;SG	N
kakek	おじい	kakek	おじい	N;SG	N
kakek	おじいさん	kakek	おじいさん	N;SG	N
kakek	祖父	kakek	祖父	N;SG	N
kabur	脱出	kabur	脱出	V;SG	V
kabur	ぼかし	kabur	ぼかす	V;SG	V
aset	アセット	aset	アセット	N;SG	N
aset	資産	aset	資産	N;SG	N
aset	アセット	aset	アセット	N;SG	N
aset	資産	aset	資産	N;SG	N
pemasaran	マーケティング	penpasaran	マーケティング	N;SG	N
insinyur	エンジニア	insinyur	エンジニア	N;SG	N
kedutaan	大使館	kedutaan	大使館	N;SG	N
kedutaan	大使館	kedutaan	大使館	N;SG	N
lensa	レンズ	lensa	レンズ	N;SG	N
sensor	センサ	sensor	センサ	N;SG	N
sensor	センサー	sensor	センサー	N;SG	N
sensor	センサ	sensor	センサ	N;SG	N
sensor	センサー	sensor	センサー	N;SG	N
mengganggu	割り込み	menganggu	割り込む	V;SG;ACT	V
engine	エンジン	engine	エンジン	N	N
kenyataan	リアリティ	kenyataan	リアリティ	N;SG	N
kenyataan	現実	kenyataan	現実	N;SG	N
tebing	峡谷	tebing	峡谷	N	N
guitar	ギター	guitar	ギター	N	N
gitaris	ギタリスト	gitaris	ギタリスト	N	N
gitaris	ギタリスト	gitaris	ギタリスト	N	N
sampul	表紙	sampul	表紙	N;SG	N
sampul	被覆	sampul	被覆	N;SG	N
sampul	カバー	sampul	カバー	N;SG	N
pengawas	警視	penawas	警視	N;SG	N
kedalaman	深度	kedalaman	深度	N;SG	N
kedalaman	奥行き	kedalaman	奥行き	N;SG	N
protes	抗議	protes	抗議	N;SG	N
merayakan	祝う	menrayakan	祝う	V;SG;ACT	V
wadah	船舶	wadah	船舶	N;SG	N
wadah	容器	wadah	容器	N;SG	N
wadah	コンテナ	wadah	コンテナ	N;SG	N
wadah	容器	wadah	容器	N;SG	N
wadah	コンテナ	wadah	コンテナ	N;SG	N
paduan	合金	paduan	合金	N;SG	N
paduan	合金	paduan	合金	N;SG	N
perkotaan	アーバン	perkotaan	アーバン	N;SG	N
pedesaan	田舎	pedesaan	田舎	N;SG	N
penilaian	格付	pennilaian	格付	N;SG	N
klip	クリップ	klip	クリップ	N;SG	N
klip	クリップ	klip	クリップ	N;SG	N
penetapan	代入	pentetapan	代入	N;SG	N
penetapan	代入	pentetapan	代入	N;SG	N
musikal	ミュージカル	musikal	ミュージカル	N	N
musikal	ミュージカル	musikal	ミュージカル	N	N
selam	ダイビング	selam	ダイビング	N;SG	N
selam	潜水艦	selam	潜水艦	N;SG	N
cerdas	知的	cerdas	知的	ADJ;SG	ADJ
cerdas	賢い	cerdas	賢く	ADJ;SG	ADJ
cerdas	スマート	cerdas	スマート	ADJ;SG	ADJ
cedera	外傷	cedera	外傷	N;SG	N
minat	利子	minat	利子	N;SG	N
minat	利息	minat	利息	N;SG	N
marinir	マリン	marinir	マリン	N	N
manfaat	利益	manfaat	利益	N;SG	N
manfaat	福利	manfaat	福利	N;SG	N
dibatasi	制限	dibatasi	制限	V;SG;PASS	V
