mai	もっと	mai	もっと	ADV	ADV
dragostea	ラブ	dragoste	ラブ	N;DEF;FEM;SG	N
universitate	大学	universitate	大学	N;INDF;FEM;SG	N
lama	刃物	lamă	刃物	N;DEF;FEM;SG	N
lama	ラーマ	lamă	ラーマ	N;DEF;FEM;SG	N
lama	刃物	lamă	刃物	N;DEF;FEM;SG	N
circulatie	循環	circulatie	循環	N;INDF;FEM;SG	N
circulatie	循環	circulatie	循環	N;INDF;FEM;SG	N
dedicata	専用	dedicat	専用	N;DEF;FEM;SG	N
alfabetul	アルファベット	alfabet	アルファベット	N;DEF;MASC;SG	N
comentarii	コメント	comentariu	コメント	N;INDF;FEM;PL	N
comentarii	コメント	comentariu	コメント	N;INDF;FEM;PL	N
albastra	ブルー	albastra	ブルー	N;DEF;FEM;SG	N
albastra	青色	albastra	青色	N;DEF;FEM;SG	N
pasageri	乗客	pasager	乗客	N;INDF;MASC;PL	N
pasageri	乗客	pasager	乗客	N;INDF;MASC;PL	N
pasageri	旅客	pasager	旅客	N;INDF;MASC;PL	N
cantitate	金額	cantitate	金額	N;INDF;FEM;SG	N
cantitate	数量	cantitate	数量	N;INDF;FEM;SG	N
teza	テーゼ	teză	テーゼ	N;DEF;FEM;SG	N
teza	論文	teză	論文	N;DEF;FEM;SG	N
teza	テーゼ	teză	テーゼ	N;DEF;FEM;SG	N
teza	論文	teză	論文	N;DEF;FEM;SG	N
teza	センテンス	teză	センテンス	N;DEF;FEM;SG	N
teza	文章	teză	文章	N;DEF;FEM;SG	N
hotararea	判決	hotarare	判決	N;DEF;FEM;SG	N
scrisori	手紙	scrisoare	手紙	N;INDF;FEM;PL	N
proprietar	オーナー	proprietar	オーナー	N;INDF;MASC;SG	N
proprietar	所有者	proprietar	所有者	N;INDF;MASC;SG	N
proprietar	地主	proprietar	地主	N;INDF;MASC;SG	N
proprietar	家主	proprietar	家主	N;INDF;MASC;SG	N
cantitatea	数量	cantitate	数量	N;DEF;FEM;SG	N
misiuni	代入	misiune	代入	N;INDF;FEM;PL	N
misiuni	ミッション	misiune	ミッション	N;INDF;FEM;PL	N
randurile	階級	rand	階級	N;DEF;FEM;PL	N
mix	ミックス	mix	ミックス	N;INDF;MASC;SG	N
sufera	苦しむ	suferi	苦しむ	V;IND;SG;3;IPFV;FIN	V
sufera	苦しむ	suferi	苦しむ	V;IND;SG;3;IPFV;FIN	V
player	プレイヤー	player	プレイヤー	N;INDF;MASC;SG	N
player	プレーヤー	player	プレーヤー	N;INDF;MASC;SG	N
targuri	縁日	targ	縁日	N;INDF;FEM;PL	N
actorul	俳優	actor	俳優	N;DEF;MASC;SG	N
politia	警察官	politie	警察官	N;DEF;FEM;SG	N
politia	警察	politie	警察	N;DEF;FEM;SG	N
politia	警察官	politie	警察官	N;DEF;FEM;SG	N
politia	警察	politie	警察	N;DEF;FEM;SG	N
conflicte	紛争	conflict	紛争	N;INDF;FEM;PL	N
conflicte	コンフリクト	conflict	コンフリクト	N;INDF;FEM;PL	N
conflicte	紛争	conflict	紛争	N;INDF;FEM;PL	N
conflicte	コンフリクト	conflict	コンフリクト	N;INDF;FEM;PL	N
trecere	クロッシング	trecere	クロッシング	N;INDF;FEM;SG	N
arhiepiscop	大主教	arhiepiscop	大主教	N;INDF;MASC;SG	N
moon	ムーン	moon	ムーン	N;INDF;MASC;SG	N
prezentarea	プレゼン	prezentare	プレゼン	N;DEF;FEM;SG	N
prezentarea	プレゼンテーション	prezentare	プレゼンテーション	N;DEF;FEM;SG	N
reforma	リフォーム	reformă	リフォーム	N;DEF;FEM;SG	N
reforma	リフォーム	reformă	リフォーム	N;DEF;FEM;SG	N
sarcina	ロード	sarcină	ロード	N;DEF;FEM;SG	N
sarcina	タスク	sarcină	タスク	N;DEF;FEM;SG	N
three	三人	three	三人	N;INDF;MASC;SG	N
raspunsul	レスポンス	raspuns	レスポンス	N;DEF;MASC;SG	N
venus	金星	venu	金星	N;INDF;MASC;SG	N
avionul	飛行機	avion	飛行機	N;DEF;MASC;SG	N
marimea	サイズ	marime	サイズ	N;DEF;FEM;SG	N
agentia	代理店	agentie	代理店	N;DEF;FEM;SG	N
agentia	代理店	agentie	代理店	N;DEF;FEM;SG	N
onoarea	名誉	onoare	名誉	N;DEF;FEM;SG	N
onoarea	名誉	onoare	名誉	N;DEF;FEM;SG	N
baterie	電池	baterie	電池	N;INDF;FEM;SG	N
baterie	バッテリー	baterie	バッテリー	N;INDF;FEM;SG	N
baterie	バッテリ	baterie	バッテリ	N;INDF;FEM;SG	N
capela	チャペル	capela	チャペル	N;DEF;FEM;SG	N
capela	チャペル	capela	チャペル	N;DEF;FEM;SG	N
test	テスト	test	テスト	N;INDF;MASC;SG	N
brigada	旅団	brigadă	旅団	N;DEF;FEM;SG	N
brigada	旅団	brigadă	旅団	N;DEF;FEM;SG	N
portret	肖像	portret	肖像	N;INDF;MASC;SG	N
portret	ポートレート	portret	ポートレート	N;INDF;MASC;SG	N
antologie	アンソロジー	antologie	アンソロジー	N;INDF;FEM;SG	N
negative	ネガティブ	negativ	ネガティブ	ADJ;INDF;FEM;PL	ADJ
coloane	カラム	coloană	カラム	N;INDF;FEM;PL	N
opozitie	野党	opozitie	野党	N;INDF;FEM;SG	N
opozitie	野党	opozitie	野党	N;INDF;FEM;SG	N
url	url	url	url	N;INDF;MASC;SG	N
empire	帝国	empire	帝国	N;INDF;MASC;SG	N
empire	帝政	empire	帝政	N;INDF;MASC;SG	N
frontiera	ボーダー	frontieră	ボーダー	N;DEF;FEM;SG	N
frontiera	国境	frontieră	国境	N;DEF;FEM;SG	N
frontiera	フロンティア	frontieră	フロンティア	N;DEF;FEM;SG	N
frontiera	ボーダー	frontieră	ボーダー	N;DEF;FEM;SG	N
frontiera	国境	frontieră	国境	N;DEF;FEM;SG	N
frontiera	フロンティア	frontieră	フロンティア	N;DEF;FEM;SG	N
erou	ヒーロー	erou	ヒーロー	N;INDF;MASC;SG	N
argument	論証	argument	論証	N;INDF;MASC;SG	N
cercetatori	研究者	cercetator	研究者	N;INDF;MASC;PL	N
cercetatori	研究者	cercetator	研究者	N;INDF;MASC;PL	N
imprumut	ローン	imprumut	ローン	N;INDF;MASC;SG	N
utilizatorul	ユーザー	utilizator	ユーザー	N;DEF;MASC;SG	N
utilizatorul	ユーザ	utilizator	ユーザ	N;DEF;MASC;SG	N
buget	予算	buget	予算	N;INDF;MASC;SG	N
comertul	貿易	comert	貿易	N;DEF;MASC;SG	N
comertul	商業	comert	商業	N;DEF;MASC;SG	N
arma	武器	armă	武器	N;DEF;FEM;SG	N
arma	ガン	armă	ガン	N;DEF;FEM;SG	N
arma	武器	armă	武器	N;DEF;FEM;SG	N
arma	ガン	armă	ガン	N;DEF;FEM;SG	N
tata	父親	tată	父親	N;DEF;MASC;SG	N
tata	父親	tată	父親	N;DEF;MASC;SG	N
rom	ラム	rom	ラム	N;INDF;MASC;SG	N
tabara	キャンプ	tabară	キャンプ	N;DEF;FEM;SG	N
tabara	キャンプ	tabară	キャンプ	N;DEF;FEM;SG	N
tabara	キャンプ	tabară	キャンプ	N;DEF;FEM;SG	N
lichid	流体	lichid	流体	N;INDF;MASC;SG	N
lichid	液体	lichid	液体	N;INDF;MASC;SG	N
sezoane	季節	sezon	季節	N;INDF;FEM;PL	N
sezoane	シーズン	sezon	シーズン	N;INDF;FEM;PL	N
culturi	農産物	cultură	農産物	N;INDF;FEM;PL	N
culturi	作物	cultură	作物	N;INDF;FEM;PL	N
fan	ファン	fan	ファン	N;INDF;MASC;SG	N
fan	干し	fan	干し	N;INDF;MASC;SG	N
criterii	基準	criteriu	基準	N;INDF;FEM;PL	N
criterii	条件	criteriu	条件	N;INDF;FEM;PL	N
dispozitie	条項	dispozitie	条項	N;INDF;FEM;SG	N
dispozitie	条文	dispozitie	条文	N;INDF;FEM;SG	N
dispozitie	気分	dispozitie	気分	N;INDF;FEM;SG	N
incasari	代価	incasar	代価	N;INDF;MASC;PL	N
povesti	記事	povesti	記事	N;INDF;FEM;PL	N
povesti	ストーリー	povesti	ストーリー	N;INDF;FEM;PL	N
povesti	記事	povesti	記事	N;INDF;FEM;PL	N
povesti	ストーリー	povesti	ストーリー	N;INDF;FEM;PL	N
sectiuni	セクション	sectiune	セクション	N;INDF;FEM;PL	N
principii	原理	princip	原理	N;INDF;FEM;PL	N
opinii	意見	opinie	意見	N;INDF;FEM;PL	N
performanta	パフォーマンス	performant	パフォーマンス	N;DEF;FEM;SG	N
performanta	性能	performant	性能	N;DEF;FEM;SG	N
performanta	パフォーマンス	performant	パフォーマンス	N;DEF;FEM;SG	N
performanta	性能	performant	性能	N;DEF;FEM;SG	N
performanta	パフォーマンス	performant	パフォーマンス	N;DEF;FEM;SG	N
performanta	性能	performant	性能	N;DEF;FEM;SG	N
tratamentul	トリートメント	tratament	トリートメント	N;DEF;MASC;SG	N
tratamentul	待遇	tratament	待遇	N;DEF;MASC;SG	N
tratamentul	治療	tratament	治療	N;DEF;MASC;SG	N
cerc	サークル	cerc	サークル	N;INDF;MASC;SG	N
eseu	随筆	eseu	随筆	N;INDF;MASC;SG	N
eseu	エッセイ	eseu	エッセイ	N;INDF;MASC;SG	N
comportamentul	挙動	comportament	挙動	N;DEF;MASC;SG	N
comportamentul	挙動	comportament	挙動	N;DEF;MASC;SG	N
momente	モーメント	moment	モーメント	N;INDF;FEM;PL	N
pozitiv	ポジティブ	pozitiv	ポジティブ	ADJ;INDF;MASC;SG	ADJ
asigurarea	保険	asigurare	保険	N;DEF;FEM;SG	N
retrage	引き出す	retrage	引き出す	V;IND;SG;3;PRS;FIN	V
sexuale	性的	sexual	性的	ADJ;INDF;FEM;PL	ADJ
mail	郵便	mail	郵便	N;INDF;MASC;SG	N
mail	メール	mail	メール	N;INDF;MASC;SG	N
melodie	メロディ	melodie	メロディ	N;INDF;FEM;SG	N
melodie	メロディー	melodie	メロディー	N;INDF;FEM;SG	N
melodie	メロディ	melodie	メロディ	N;INDF;FEM;SG	N
melodie	チューン	melodie	チューン	N;INDF;FEM;SG	N
melodie	歌曲	melodie	歌曲	N;INDF;FEM;SG	N
melodie	ソング	melodie	ソング	N;INDF;FEM;SG	N
mormant	墓所	mormant	墓所	N;INDF;MASC;SG	N
mormant	墓所	mormant	墓所	N;INDF;MASC;SG	N
investitii	投資	investitii	投資	N;INDF;FEM;PL	N
investitii	投資	investitii	投資	N;INDF;FEM;PL	N
investitii	投資	investitii	投資	N;INDF;FEM;PL	N
investitii	投資	investitii	投資	N;INDF;FEM;PL	N
punk	パンク	punk	パンク	N;INDF;MASC;SG	N
utilizatorilor	ユーザー	utilizator	ユーザー	N;DEF;MASC;PL	N
utilizatorilor	ユーザ	utilizator	ユーザ	N;DEF;MASC;PL	N
emisar	使者	emisar	使者	N;INDF;MASC;SG	N
principiile	原理	princip	原理	N;DEF;FEM;PL	N
fenomenul	現象	fenomen	現象	N;DEF;MASC;SG	N
bunicul	おじい	bunic	おじい	N;DEF;MASC;SG	N
bunicul	おじいさん	bunic	おじいさん	N;DEF;MASC;SG	N
bunicul	祖父	bunic	祖父	N;DEF;MASC;SG	N
guvernare	政府	guvernare	政府	N;INDF;FEM;SG	N
rata	レート	rată	レート	N;DEF;FEM;SG	N
rata	レート	rată	レート	N;DEF;FEM;SG	N
rata	カモ	rată	カモ	N;DEF;FEM;SG	N
rata	ダック	rată	ダック	N;DEF;FEM;SG	N
rata	カモ	rată	カモ	N;DEF;FEM;SG	N
rata	ダック	rată	ダック	N;DEF;FEM;SG	N
rata	カモ	rată	カモ	N;DEF;FEM;SG	N
rata	ダック	rată	ダック	N;DEF;FEM;SG	N
jupiter	木星	jupiter	木星	N;INDF;MASC;SG	N
raza	半径	rază	半径	N;DEF;FEM;SG	N
raza	半径	rază	半径	N;DEF;FEM;SG	N
scaun	いす	scaun	いす	N;INDF;MASC;SG	N
scaun	チェア	scaun	チェア	N;INDF;MASC;SG	N
scaun	椅子	scaun	椅子	N;INDF;MASC;SG	N
scaun	座席	scaun	座席	N;INDF;MASC;SG	N
regent	摂政	regent	摂政	N;INDF;MASC;SG	N
varsa	こぼす	varsă	こぼす	V;IND;SG;3;IPFV;FIN	V
varsa	こぼす	varsă	こぼす	V;IND;SG;3;IPFV;FIN	V
hop	ホップ	hop	ホップ	N;INDF;MASC;SG	N
pietre	岩石	piatră	岩石	N;INDF;FEM;PL	N
ramura	支店	ramura	支店	N;DEF;FEM;SG	N
ramura	支社	ramura	支社	N;DEF;FEM;SG	N
ramura	ブランチ	ramura	ブランチ	N;DEF;FEM;SG	N
ramura	支部	ramura	支部	N;DEF;FEM;SG	N
trage	引っ張る	trage	引っ張る	V;IND;SG;3;PRS;FIN	V
beach	砂浜	beach	砂浜	N;INDF;MASC;SG	N
ridicarea	リフティング	ridicare	リフティング	N;DEF;FEM;SG	N
revolta	蜂起	revolta	蜂起	N;DEF;FEM;SG	N
revolta	反乱	revolta	反乱	N;DEF;FEM;SG	N
revolta	暴動	revolta	暴動	N;DEF;FEM;SG	N
revolta	蜂起	revolta	蜂起	N;DEF;FEM;SG	N
revolta	反乱	revolta	反乱	N;DEF;FEM;SG	N
revolta	暴動	revolta	暴動	N;DEF;FEM;SG	N
pozitive	ポジティブ	pozitiv	ポジティブ	ADJ;INDF;FEM;PL	ADJ
cetatenii	市民	cetatenie	市民	N;DEF;MASC;PL	N
reactia	リアクション	reactie	リアクション	N;DEF;FEM;SG	N
barbara	野蛮	barbară	野蛮	N;DEF;FEM;SG	N
rasa	人種	rasă	人種	N;DEF;FEM;SG	N
rasa	競走	rasă	競走	N;DEF;FEM;SG	N
rasa	レース	rasă	レース	N;DEF;FEM;SG	N
rasa	人種	rasă	人種	N;DEF;FEM;SG	N
rasa	競走	rasă	競走	N;DEF;FEM;SG	N
rasa	レース	rasă	レース	N;DEF;FEM;SG	N
demisia	辞表	demisie	辞表	N;DEF;FEM;SG	N
greutatea	重量	greutate	重量	N;DEF;FEM;SG	N
greutatea	体重	greutate	体重	N;DEF;FEM;SG	N
temple	寺院	templu	寺院	N;INDF;FEM;PL	N
temple	神殿	templu	神殿	N;INDF;FEM;PL	N
inspiratie	インス	inspiratie	インス	N;INDF;FEM;SG	N
inspiratie	インス	inspiratie	インス	N;INDF;FEM;SG	N
retele	ネットワーク	rete	ネットワーク	N;INDF;FEM;PL	N
retele	ネットワーク	rete	ネットワーク	N;INDF;FEM;PL	N
televiziunea	テレビ	televiziune	テレビ	N;DEF;FEM;SG	N
navele	艦船	navă	艦船	N;DEF;FEM;PL	N
navele	船舶	navă	船舶	N;DEF;FEM;PL	N
wild	野生	wild	野生	N;INDF;MASC;SG	N
vehicule	乗り物	vehicul	乗り物	N;INDF;FEM;PL	N
vehicule	車両	vehicul	車両	N;INDF;FEM;PL	N
totalul	合計	total	合計	N;DEF;MASC;SG	N
concertul	コンサート	concert	コンサート	N;DEF;MASC;SG	N
razboaiele	戦争	razboi	戦争	N;DEF;FEM;PL	N
formare	トレーニング	formare	トレーニング	N;INDF;FEM;SG	N
formare	講習	formare	講習	N;INDF;FEM;SG	N
democrata	民主主義	democrata	民主主義	N;DEF;FEM;SG	N
produsele	プロダクト	produs	プロダクト	N;DEF;FEM;PL	N
produsele	商品	produs	商品	N;DEF;FEM;PL	N
produsele	製品	produs	製品	N;DEF;FEM;PL	N
sfera	球体	sferă	球体	N;DEF;FEM;SG	N
sfera	球面	sferă	球面	N;DEF;FEM;SG	N
sfera	球形	sferă	球形	N;DEF;FEM;SG	N
sfera	球体	sferă	球体	N;DEF;FEM;SG	N
sfera	球面	sferă	球面	N;DEF;FEM;SG	N
sfera	球形	sferă	球形	N;DEF;FEM;SG	N
scrima	フェンシング	scrimă	フェンシング	N;DEF;FEM;SG	N
palat	宮殿	palat	宮殿	N;INDF;MASC;SG	N
law	法律	law	法律	N;INDF;MASC;SG	N
law	法学	law	法学	N;INDF;MASC;SG	N
placa	プレート	placă	プレート	N;DEF;FEM;SG	N
oxigen	酸素	oxigen	酸素	N;INDF;MASC;SG	N
logica	論理	logică	論理	N;DEF;FEM;SG	N
logica	論理	logică	論理	N;DEF;FEM;SG	N
logica	論理	logică	論理	N;DEF;FEM;SG	N
stockholm	ストック	stockholm	ストック	N;INDF;MASC;SG	N
tenis	テニス	tenis	テニス	N;INDF;MASC;SG	N
criza	危機	criză	危機	N;DEF;FEM;SG	N
criza	危機	criză	危機	N;DEF;FEM;SG	N
criza	差	criză	差	N;DEF;FEM;SG	N
directie	方向	directie	方向	N;INDF;FEM;SG	N
directie	ステアリング	directie	ステアリング	N;INDF;FEM;SG	N
directie	方向	directie	方向	N;INDF;FEM;SG	N
spatii	スペース	spate	スペース	N;INDF;FEM;PL	N
spatii	スペース	spate	スペース	N;INDF;FEM;PL	N
antichitate	アンティーク	antichitate	アンティーク	N;INDF;FEM;SG	N
deplasare	変位	deplasare	変位	N;INDF;FEM;SG	N
materie	物質	materie	物質	N;INDF;FEM;SG	N
materie	事柄	materie	事柄	N;INDF;FEM;SG	N
cinema	映画	cinema	映画	N;INDF;MASC;SG	N
atitudine	姿勢	atitudine	姿勢	N;INDF;FEM;SG	N
atitudine	態度	atitudine	態度	N;INDF;FEM;SG	N
autoritate	権威	autoritate	権威	N;INDF;FEM;SG	N
autoritate	権限	autoritate	権限	N;INDF;FEM;SG	N
autoritate	職権	autoritate	職権	N;INDF;FEM;SG	N
otel	スチール	otel	スチール	N;INDF;MASC;SG	N
otel	鋼鉄	otel	鋼鉄	N;INDF;MASC;SG	N
otel	スチール	otel	スチール	N;INDF;MASC;SG	N
otel	鋼鉄	otel	鋼鉄	N;INDF;MASC;SG	N
caldura	ヒート	caldura	ヒート	N;DEF;FEM;SG	N
caldura	ヒート	caldura	ヒート	N;DEF;FEM;SG	N
caldura	ヒート	caldura	ヒート	N;DEF;FEM;SG	N
apus	日没	apus	日没	N;INDF;MASC;SG	N
diplomat	外交官	diplomat	外交官	N;INDF;MASC;SG	N
baiat	男	baiat	男	N;INDF;MASC;SG	N
baiat	少年	baiat	少年	N;INDF;MASC;SG	N
baiat	ボーイ	baiat	ボーイ	N;INDF;MASC;SG	N
baiat	男	baiat	男	N;INDF;MASC;SG	N
baiat	少年	baiat	少年	N;INDF;MASC;SG	N
baiat	ボーイ	baiat	ボーイ	N;INDF;MASC;SG	N
selectie	セレクション	selectie	セレクション	N;INDF;FEM;SG	N
studioul	スタジオ	studio	スタジオ	N;DEF;MASC;SG	N
criticii	評論家	critică	評論家	N;DEF;MASC;PL	N
folclor	伝承	folclor	伝承	N;INDF;MASC;SG	N
operatii	演算	operat	演算	N;INDF;FEM;PL	N
operatii	オペレーション	operat	オペレーション	N;INDF;FEM;PL	N
baroc	バロック	baroc	バロック	N;INDF;MASC;SG	N
locuinte	住居	locuint	住居	N;INDF;FEM;PL	N
locuinte	住宅	locuint	住宅	N;INDF;FEM;PL	N
locuinte	住居	locuint	住居	N;INDF;FEM;PL	N
locuinte	住宅	locuint	住宅	N;INDF;FEM;PL	N
observatii	コメント	observat	コメント	N;INDF;FEM;PL	N
observatii	備考	observat	備考	N;INDF;FEM;PL	N
fair	フェア	fair	フェア	N;INDF;MASC;SG	N
incendiu	火事	incendiu	火事	N;INDF;MASC;SG	N
incendiu	ファイア	incendiu	ファイア	N;INDF;MASC;SG	N
incendiu	火災	incendiu	火災	N;INDF;MASC;SG	N
filosofia	哲学	filosofie	哲学	N;DEF;FEM;SG	N
canale	チャネル	canal	チャネル	N;INDF;FEM;PL	N
canale	チャンネル	canal	チャンネル	N;INDF;FEM;PL	N
occident	ウエスト	occident	ウエスト	N;INDF;MASC;SG	N
occident	西部	occident	西部	N;INDF;MASC;SG	N
ecran	画面	ecran	画面	N;INDF;MASC;SG	N
ecran	スクリーン	ecran	スクリーン	N;INDF;MASC;SG	N
deschidere	オープニング	deschidere	オープニング	N;INDF;FEM;SG	N
dovedeste	証明	dovedest	証明	V;IND;SG;3;PRS;FIN	V
culorile	カラー	culoare	カラー	N;DEF;FEM;PL	N
beton	コンクリート	beton	コンクリート	N;INDF;MASC;SG	N
declaratia	ステートメント	declaratie	ステートメント	N;DEF;FEM;SG	N
declaratia	声明	declaratie	声明	N;DEF;FEM;SG	N
manastiri	修道	manastire	修道	N;INDF;FEM;PL	N
manastiri	僧院	manastire	僧院	N;INDF;FEM;PL	N
scoate	削除	scoate	削除	V;IND;SG;3;PRS;FIN	V
scoate	取り除く	scoate	取り除く	V;IND;SG;3;PRS;FIN	V
caracteristicile	特性	caracteristică	特性	N;DEF;FEM;PL	N
caracteristicile	特色	caracteristică	特色	N;DEF;FEM;PL	N
caracteristicile	特徴	caracteristică	特徴	N;DEF;FEM;PL	N
prince	プリンス	prince	プリンス	N;INDF;MASC;SG	N
plastic	プラスチック	plastic	プラスチック	N;INDF;MASC;SG	N
plastic	ビニール	plastic	ビニール	N;INDF;MASC;SG	N
plastic	プラスチック	plastic	プラスチック	N;INDF;MASC;SG	N
plastic	プラスティック	plastic	プラスティック	N;INDF;MASC;SG	N
procesele	プロセス	proces	プロセス	N;DEF;FEM;PL	N
probe	サンプル	probă	サンプル	N;INDF;FEM;PL	N
probe	証拠	probă	証拠	N;INDF;FEM;PL	N
operatiuni	演算	operatiune	演算	N;INDF;FEM;PL	N
operatiuni	オペレーション	operatiune	オペレーション	N;INDF;FEM;PL	N
operatiuni	トランザクション	operatiune	トランザクション	N;INDF;FEM;PL	N
operatiuni	演算	operatiune	演算	N;INDF;FEM;PL	N
operatiuni	オペレーション	operatiune	オペレーション	N;INDF;FEM;PL	N
traseul	経路	traseu	経路	N;DEF;MASC;SG	N
continuarea	続編	continuare	続編	N;DEF;FEM;SG	N
pozitiile	ポジション	pozitie	ポジション	N;DEF;FEM;PL	N
gazda	ホスト	gazdă	ホスト	N;DEF;FEM;SG	N
gazda	ホスト	gazdă	ホスト	N;DEF;FEM;SG	N
gazda	ホステス	gazdă	ホステス	N;DEF;FEM;SG	N
grupe	グループ	grupă	グループ	N;INDF;FEM;PL	N
atmosfera	大気	atmosferă	大気	N;DEF;FEM;SG	N
atmosfera	大気圏	atmosferă	大気圏	N;DEF;FEM;SG	N
atmosfera	雰囲気	atmosferă	雰囲気	N;DEF;FEM;SG	N
atmosfera	大気	atmosferă	大気	N;DEF;FEM;SG	N
atmosfera	大気圏	atmosferă	大気圏	N;DEF;FEM;SG	N
atmosfera	雰囲気	atmosferă	雰囲気	N;DEF;FEM;SG	N
reflecta	反映	reflecta	反映	V;IND;SG;3;IPFV;FIN	V
reflecta	反映	reflecta	反映	V;IND;SG;3;IPFV;FIN	V
institut	研究所	institut	研究所	N;INDF;MASC;SG	N
fructe	フルーツ	fruct	フルーツ	N;INDF;FEM;PL	N
fructe	果実	fruct	果実	N;INDF;FEM;PL	N
fructe	果物	fruct	果物	N;INDF;FEM;PL	N
fructe	フルーツ	fruct	フルーツ	N;INDF;FEM;PL	N
fructe	果実	fruct	果実	N;INDF;FEM;PL	N
fructe	果物	fruct	果物	N;INDF;FEM;PL	N
adunare	アセンブリ	adunare	アセンブリ	N;INDF;FEM;SG	N
adunare	集会	adunare	集会	N;INDF;FEM;SG	N
piele	レザー	piele	レザー	N;INDF;FEM;SG	N
piele	皮革	piele	皮革	N;INDF;FEM;SG	N
piele	スキン	piele	スキン	N;INDF;FEM;SG	N
piele	皮膚	piele	皮膚	N;INDF;FEM;SG	N
rachete	ミサイル	rachet	ミサイル	N;INDF;FEM;PL	N
distruge	破壊	distruge	破壊	V;IND;SG;3;PRS;FIN	V
colegii	同僚	coleg	同僚	N;DEF;MASC;PL	N
particule	粒子	particulă	粒子	N;INDF;FEM;PL	N
particule	パーティクル	particulă	パーティクル	N;INDF;FEM;PL	N
particule	粒子	particulă	粒子	N;INDF;FEM;PL	N
titlurile	役職	titlu	役職	N;DEF;FEM;PL	N
titlurile	称号	titlu	称号	N;DEF;FEM;PL	N
titlurile	タイトル	titlu	タイトル	N;DEF;FEM;PL	N
expuse	露出	expune	露出	V;IND;PL;3;PST;FIN	V
identitatea	アイデンティティー	identitate	アイデンティティー	N;DEF;FEM;SG	N
identitatea	アイデンティティ	identitate	アイデンティティ	N;DEF;FEM;SG	N
rauri	河川	raură	河川	N;INDF;FEM;PL	N
contesa	伯爵	contesa	伯爵	N;DEF;FEM;SG	N
contesa	伯爵	contesa	伯爵	N;DEF;FEM;SG	N
revolutie	革命	revolutie	革命	N;INDF;FEM;SG	N
revolutie	レボリューション	revolutie	レボリューション	N;INDF;FEM;SG	N
revolutie	革命	revolutie	革命	N;INDF;FEM;SG	N
revolutie	レボリューション	revolutie	レボリューション	N;INDF;FEM;SG	N
dimensiune	ディメンション	dimensiune	ディメンション	N;INDF;FEM;SG	N
dimensiune	次元	dimensiune	次元	N;INDF;FEM;SG	N
dimensiune	寸法	dimensiune	寸法	N;INDF;FEM;SG	N
dimensiune	サイズ	dimensiune	サイズ	N;INDF;FEM;SG	N
vanzari	売り上げ	vanzar	売り上げ	N;INDF;MASC;PL	N
vanzari	セールス	vanzar	セールス	N;INDF;MASC;PL	N
vanzari	売上	vanzar	売上	N;INDF;MASC;PL	N
vanzari	セール	vanzar	セール	N;INDF;MASC;PL	N
vanzari	売り上げ	vanzar	売り上げ	N;INDF;MASC;PL	N
vanzari	セールス	vanzar	セールス	N;INDF;MASC;PL	N
vanzari	売上	vanzar	売上	N;INDF;MASC;PL	N
necesitatea	必要	necesitate	必要	N;DEF;FEM;SG	N
forum	フォーラム	forum	フォーラム	N;INDF;MASC;SG	N
combustibil	燃料	combustibil	燃料	N;INDF;MASC;SG	N
rugby	ラグビー	rugby	ラグビー	N;INDF;MASC;SG	N
padurile	森林	pad	森林	N;DEF;FEM;PL	N
unelte	ツール	unealtă	ツール	N;INDF;FEM;PL	N
unelte	道具	unealtă	道具	N;INDF;FEM;PL	N
distributia	配当	distributie	配当	N;DEF;FEM;SG	N
distributia	配当	distributie	配当	N;DEF;FEM;SG	N
propunere	命題	propunere	命題	N;INDF;FEM;SG	N
nucleara	原子力	nucleară	原子力	N;DEF;FEM;SG	N
nucleara	原子力	nucleară	原子力	N;DEF;FEM;SG	N
numerele	数字	număr	数字	N;DEF;FEM;PL	N
numerele	数値	număr	数値	N;DEF;FEM;PL	N
