din	od	din	od	ADP;ACC	ADP
trasee	szlaki	traseu	szlak	N;INDF;FEM;PL	N;NOM;MASC;PL
muzician	muzyk	muzician	muzyk	N;INDF;MASC;SG	N;NOM;MASC;SG
tradițional	tradycyjnie	tradițional	tradycyjnie	ADV	ADV
like	like	like	lik		
situații	sytuacje	situație	sytuacja	N;INDF;FEM;PL	N;NOM;FEM;PL
tancuri	zbiorniki	tanc	zbiornik	N;INDF;FEM;PL	N;NOM;MASC;PL
tancuri	czołgi	tanc	czołg	N;INDF;FEM;PL	N;NOM;MASC;PL
acte	aktów	act	aktów	N;INDF;FEM;PL	N;GEN;MASC;PL
acte	akty	act	akt	N;INDF;FEM;PL	N;NOM;MASC;PL
acte	papiery	act	papier	N;INDF;FEM;PL	N;NOM;MASC;PL
acte	gazety	act	gazeta	N;INDF;FEM;PL	N;ACC;FEM;PL
acid	kwas	acid	kwas	N;INDF;MASC;SG	N;NOM;MASC;SG
colonel	pułkowniku	colonel	pułkownik	N;INDF;MASC;SG	N;VOC;MASC;SG
colonel	pułkownik	colonel	pułkownik	N;INDF;MASC;SG	N;NOM;MASC;SG
automat	automatycznie	automat	automatycznie	ADV	ADV
automat	automatycznie	automat	automatycznie	ADV	ADV
bogat	bogata	bogat	bogat	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
bogat	bogate	bogat	bogaty	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
bogat	bogaty	bogat	bogat	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
dorește	życzy	dori	życzyć	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
cetate	twierdza	cetate	twierdzać		
cetate	cytadela	cetate	cytadel		
căpitan	kapitan	căpitan	kapitan	N;INDF;MASC;SG	N;NOM;MASC;SG
scene	sceny	scenă	scena	N;INDF;FEM;PL	N;ACC;FEM;PL
scene	scen	scenă	scena	N;INDF;FEM;PL	N;GEN;FEM;PL
înțelege	zrozumieć	înțelege	zrozumieć	V;IND;SG;3;PRS;FIN	V;PFV;NFIN;ACT
asociat	powiązany	asociat	powiązać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
asociat	związany	asociat	związać	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
asociat	powiązane	asociat	powiązać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
asociat	związane	asociat	związany	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
parlament	parlament	parlament	parlament	N;INDF;MASC;SG	N;NOM;MASC;SG
parlament	parlamentowi	parlament	parlament	N;INDF;MASC;SG	N;DAT;MASC;SG
parlament	parlamentu	parlament	parlament	N;INDF;MASC;SG	N;GEN;MASC;SG
vârf	szczyt	vârf	szczyt	N;INDF;MASC;SG	N;NOM;MASC;SG
pacific	pacyfiku	pacific	pacyfik	N;INDF;MASC;SG	N;GEN;MASC;SG
pacific	pacific	pacific	pacifica	N;INDF;MASC;SG	N;NOM;MASC;SG
pacific	pacyfik	pacific	pacyfik	N;INDF;MASC;SG	N;NOM;MASC;SG
street	ulica	street	ulica	N;INDF;MASC;SG	N;NOM;FEM;SG
street	ulicy	street	ulica	N;INDF;MASC;SG	N;DAT;FEM;SG
design	projekt	design	projekt	N;INDF;MASC;SG	N;NOM;MASC;SG
design	konstrukcja	design	konstrukcja	N;INDF;MASC;SG	N;NOM;FEM;SG
design	projektowanie	design	projektować	N;INDF;MASC;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
mers	chód	mers	chód	N;INDF;MASC;SG	N;NOM;MASC;SG
frați	bracia	frate	brat	N;INDF;MASC;PL	N;NOM;MASC;PL
land	kraina	land	kraina	N;INDF;MASC;SG	N;NOM;FEM;SG
land	ląd	land	ląd	N;INDF;MASC;SG	N;NOM;MASC;SG
land	ziemia	land	ziemia	N;INDF;MASC;SG	N;NOM;FEM;SG
planuri	plany	plan	plan	N;INDF;FEM;PL	N;NOM;MASC;PL
planuri	planów	plan	plan	N;INDF;FEM;PL	N;GEN;MASC;PL
planuri	plany	plan	plan	N;INDF;FEM;PL	N;NOM;MASC;PL
den	den	den	den		
servit	serwowane	servi	serwować	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
front	front	front	front	N;INDF;MASC;SG	N;NOM;MASC;SG
front	przodu	front	przód	N;INDF;MASC;SG	N;GEN;MASC;SG
ochi	oczy	ochi	oko	N;INDF;MASC	N;NOM;NEUT;PL
ochi	oczka	ochi	oczko	N;INDF;MASC	N;NOM;NEUT;SG
ochi	oko	ochi	oko	N;INDF;MASC	N;NOM;NEUT;SG
senator	senator	senator	senator	N;INDF;MASC;SG	N;NOM;MASC;SG
menționează	wspomina	menționa	wspominać	V;IND;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
sebastian	sebastian	sebastian	sebastianin	N;INDF;MASC;SG	N;NOM;MASC;SG
continua	kontynuować	continua	kontynuować	V;IND;SG;3;IPFV;FIN	V;IPFV;NFIN;ACT
determină	określić	determina	określić	V;IND;SG;3;PST;FIN	V;PFV;NFIN;ACT
înmormântat	zakopane	înmormânta	zakopać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
înmormântat	pogrzebany	înmormânta	pogrzebać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
înmormântat	pochowany	înmormânta	pochować	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
înmormântat	zakopany	înmormânta	zakopać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
fond	fundusz	fond	fundusz	N;INDF;MASC;SG	N;NOM;MASC;SG
fond	funduszu	fond	fundusz	N;INDF;MASC;SG	N;GEN;MASC;SG
absolut	absolutnie	absolut	absolutnie	ADV	ADV
efecte	efekty	efect	efekt	N;INDF;FEM;PL	N;NOM;MASC;PL
efecte	skutki	efect	skutek	N;INDF;FEM;PL	N;NOM;MASC;PL
culori	kolory	culoare	kolor	N;INDF;FEM;PL	N;NOM;MASC;PL
culori	barwniki	culoare	barwnika	N;INDF;FEM;PL	N;NOM;MASC;PL
culori	kolory	culoare	kolor	N;INDF;FEM;PL	N;NOM;MASC;PL
culori	kolorów	culoare	kolor	N;INDF;FEM;PL	N;GEN;MASC;PL
slab	słabo	slab	słabo	ADV	ADV
antice	starożytnych	antic	starożytny	ADJ;INDF;FEM;PL	ADJ;GEN;MASC;PL
originar	pochodząca	originar	pochodzić	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;FEM;SG;POS;V.PTCP;ACT
originar	pochodzący	originar	pochodzić	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;ACT
originar	pochodzące	originar	pochodzić	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;ACT
originar	pochodzącej	originar	pochodzić	ADJ;INDF;MASC;SG	ADJ;IPFV;GEN;FEM;SG;POS;V.PTCP;ACT
renunțat	umorzone	renunța	umorzyć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
diferit	inna	diferit	inny	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
diferit	różne	diferit	różny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
diferit	inny	diferit	inny	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
avocat	adwokat	avocat	adwokat	N;INDF;MASC;SG	N;NOM;MASC;SG
avocat	prawnik	avocat	prawnik	N;INDF;MASC;SG	N;NOM;MASC;SG
avocat	adwokat	avocat	adwokat	N;INDF;MASC;SG	N;NOM;MASC;SG
avocat	prawnika	avocat	prawnika	N;INDF;MASC;SG	N;ACC;MASC;SG
avocat	prawnik	avocat	prawnik	N;INDF;MASC;SG	N;NOM;MASC;SG
utilizează	użyć	utiliza	użyć	V;IND;3;PRS;FIN	V;PFV;NFIN;ACT
story	historia	story	historia	N;INDF;MASC;SG	N;NOM;FEM;SG
story	opowieść	story	opowieść	N;INDF;MASC;SG	N;NOM;FEM;SG
story	zdarzenie	story	zdarzenie	N;INDF;MASC;SG	N;NOM;NEUT;SG
story	opowiadanie	story	opowiadać	N;INDF;MASC;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
medici	lekarze	medic	lekarz	N;INDF;MASC;PL	N;NOM;MASC;PL
medici	lekarzy	medic	lekarz	N;INDF;MASC;PL	N;ACC;MASC;PL
medici	lekarze	medic	lekarz	N;INDF;MASC;PL	N;NOM;MASC;PL
medici	doktorzy	medic	doktorzyć	N;INDF;MASC;PL	N;NOM;MASC;PL
medici	lekarzy	medic	lekarz	N;INDF;MASC;PL	N;ACC;MASC;PL
doctorat	doktorat	doctorat	doktorat	N;INDF;MASC;SG	N;ACC;MASC;SG
doctorat	doktorat	doctorat	doktorat	N;INDF;MASC;SG	N;ACC;MASC;SG
calcul	obliczanie	calcul	obliczać	N;INDF;MASC;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
calcul	wyliczenie	calcul	wyliczyć	N;INDF;MASC;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
calcul	obliczenie	calcul	obliczyć	N;INDF;MASC;SG	N;NOM;NEUT;SG
calcul	wyliczenia	calcul	wyliczyć	N;INDF;MASC;SG	N;PFV;NOM;NEUT;SG;V.MSDR
acoperit	pokryta	acoperi	pokryć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
acoperit	pokryte	acoperi	pokryć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
billboard	billboard	billboard	billboard	N;INDF;MASC;SG	N;NOM;MASC;SG
publicații	publikacje	publicație	publikacja	N;INDF;FEM;PL	N;NOM;FEM;PL
vrut	chciał	vrea	chcieć	V;MASC;SG;V.PTCP	V;IPFV;MASC;IND;SG;PST;FIN;ACT
japoneze	japończycy	japona	japończyk	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;PL
secol	wieku	secol	wiek	N;INDF;MASC;SG	N;GEN;MASC;SG
secol	wiek	secol	wiek	N;INDF;MASC;SG	N;NOM;MASC;SG
accident	wypadek	accident	wypadek	N;INDF;MASC;SG	N;NOM;MASC;SG
accident	awaria	accident	awariać	N;INDF;MASC;SG	N;NOM;FEM;SG
accident	katastrofa	accident	katastrofa	N;INDF;MASC;SG	N;NOM;FEM;SG
accident	zderzak	accident	zderzak	N;INDF;MASC;SG	N;NOM;MASC;SG
invitat	zaproszone	invita	zaprosić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
invitat	zaproszony	invita	zaprosić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
eurovision	eurowizji	eurovision	eurowizja	N;INDF;MASC;SG	N;GEN;FEM;SG
eurovision	konkurs	eurovision	konkurs	N;INDF;MASC;SG	N;NOM;MASC;SG
exil	wygnanie	exil	wygnanie	N;INDF;MASC;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
melodii	melodie	melodie	melodia	N;INDF;FEM;PL	N;NOM;FEM;PL
melodii	melodie	melodie	melodia	N;INDF;FEM;PL	N;NOM;FEM;PL
melodii	utwory	melodie	utwór	N;INDF;FEM;PL	N;NOM;MASC;PL
melodii	piosenki	melodie	piosenka	N;INDF;FEM;PL	N;ACC;FEM;PL
creează	tworzy	crea	tworzyć	V;IND;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
creează	tworzyć	crea	tworzyć	V;IND;3;PRS;FIN	V;IPFV;NFIN;ACT
agent	agentka	agent	agentka	N;INDF;MASC;SG	N;NOM;FEM;SG
agent	agencie	agent	agencie	N;INDF;MASC;SG	N;VOC;MASC;SG
agent	agent	agent	agent	N;INDF;MASC;SG	N;NOM;MASC;SG
network	sieć	network	sieć	N;INDF;MASC;SG	N;NOM;FEM;SG
emis	wyemitowane	emite	wyemitować	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
emis	wydany	emite	wydać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
emis	wydane	emite	wydać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
emis	wydawane	emite	wydawać	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
emis	emitowane	emite	emitować	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
căi	ścieżki	cale	ścieżka	N;INDF;FEM;PL	N;ACC;FEM;PL
căi	ścieżek	cale	ścieżka	N;INDF;FEM;PL	N;GEN;FEM;PL
poloneze	polsko	polonez	polski	ADJ;INDF;FEM;PL	ADJ
grec	grecja	grec	grecja	N;INDF;MASC;SG	N;NOM;FEM;SG
câștigă	zarabiać	câștiga	zarabiać	V;IND;SG;3;PST;FIN	V;IPFV;NFIN;ACT
câștigă	zarobić	câștiga	zarobić	V;IND;SG;3;PST;FIN	V;PFV;NFIN;ACT
gaze	gazy	gaz	gaz	N;INDF;FEM;PL	N;NOM;MASC;PL
institute	instytutów	institut	instytut	N;INDF;FEM;PL	N;GEN;MASC;PL
var	var	var	var		
var	wapna	var	wapny		
arabe	arabskich	arab	arabski	ADJ;INDF;FEM;PL	ADJ;GEN;MASC;PL
spirit	duchu	spirit	duch	N;INDF;MASC;SG	N;ACC;MASC;SG
spirit	duch	spirit	duch	N;INDF;MASC;SG	N;NOM;MASC;SG
min	min	min	mina		
creștini	chrześcijanie	creștin	chrześcijanin	N;INDF;MASC;PL	N;NOM;MASC;PL
project	projekt	project	projekt	N;INDF;MASC;SG	N;NOM;MASC;SG
unic	unikalne	unic	unikalny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
unic	unikatowe	unic	unikatowy	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
unic	unikalny	unic	unikalny	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
unic	wyjątkowy	unic	wyjątkowy	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
unic	niepowtarzalny	unic	niepowtarzalny	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
british	british	british	british	N;INDF;MASC;SG	N;NOM;MASC;SG
siding	bocznicy	siding	bocznica	N;INDF;MASC;SG	N;GEN;FEM;SG
decorat	urządzone	decorat	urządzić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
decorat	odznaczony	decorat	odznaczyć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
manual	instrukcja	manual	instrukcja	N;INDF;MASC;SG	N;NOM;FEM;SG
manual	podręcznik	manual	podręcznik	N;INDF;MASC;SG	N;ACC;MASC;SG
semnificativ	znacząco	semnificativ	znacząco	ADV	ADV
semnificativ	znacznie	semnificativ	znacznie	ADV	ADV
maestru	mistrz	maestru	mistrz	N;INDF;MASC;SG	N;NOM;MASC;SG
maestru	mistrzu	maestru	mistrz	N;INDF;MASC;SG	N;VOC;MASC;SG
mac	mac	mac	mac		
mac	maca	mac	maca		
sprijin	wsparcia	sprijin	wsparcie	N;INDF;MASC;SG	N;NOM;NEUT;SG
sprijin	wsparcie	sprijin	wesprzeć	N;INDF;MASC;SG	N;NOM;NEUT;SG
sprijin	wspieranie	sprijin	wspierać	N;INDF;MASC;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
rânduri	wierszy	rând	wierszyć	N;INDF;FEM;PL	N;GEN;MASC;PL
rânduri	wiersze	rând	wiersz	N;INDF;FEM;PL	N;NOM;MASC;PL
membre	kończyny	membră	kończyna	N;INDF;FEM;PL	N;ACC;FEM;PL
hot	złodziej	hot	złodziej	N;INDF;MASC;SG	N;NOM;MASC;SG
free	wolna	free	wolny		
free	free	free	free		
mit	mit	mit	mit	N;INDF;MASC;SG	N;NOM;MASC;SG
mit	mit	mit	mit	N;INDF;MASC;SG	N;NOM;MASC;SG
elector	elektor	elector	elektor	N;INDF;MASC;SG	N;NOM;MASC;SG
maine	maine	maină	mainy		
cumpărat	kupione	cumpărat	kupić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
cumpărat	kupiony	cumpărat	kupić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
cumpărat	zakupione	cumpărat	zakupić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
cumpărat	kupione	cumpărat	kupić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
cumpărat	kupiony	cumpărat	kupić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
necesită	wymagać	necesita	wymagać	V;IND;SG;3;PST;FIN	V;IPFV;NFIN;ACT
arbore	wał	arbor	wała	N;INDF;MASC;SG	N;NOM;MASC;SG
arbore	drzewo	arbor	drzewo	N;INDF;MASC;SG	N;NOM;NEUT;SG
arbore	drzewko	arbor	drzewko	N;INDF;MASC;SG	N;NOM;NEUT;SG
termeni	warunki	termen	warunki	N;INDF;MASC;PL	N;NOM;NEUT;PL
termeni	terminy	termen	termin	N;INDF;MASC;PL	N;NOM;MASC;PL
altar	ołtarz	altar	ołtarz	N;INDF;MASC;SG	N;NOM;MASC;SG
altar	ołtarzu	altar	ołtarz	N;INDF;MASC;SG	N;INS;MASC;SG
altar	ołtarza	altar	ołtarz	N;INDF;MASC;SG	N;GEN;MASC;SG
altar	sanktuarium	altar	sanktuarium	N;INDF;MASC;SG	N;ACC;NEUT;SG
individual	indywidualny	individual	indywidualny	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
individual	indywidualne	individual	indywidualny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
dimineața	rano	dimineața	rano	ADV	ADV
schimbări	zmiany	schimbare	zmiana	N;INDF;FEM;PL	N;ACC;FEM;PL
poeme	wierszy	poem	wierszyć	N;INDF;FEM;PL	N;GEN;MASC;PL
poeme	wiersze	poem	wiersz	N;INDF;FEM;PL	N;NOM;MASC;PL
schimbă	zmienić	schimba	zmienić	V;IND;SG;3;PST;FIN	V;PFV;NFIN;ACT
olimpic	olimpijski	olimpic	olimpijski	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
olimpic	olimpijskie	olimpic	olimpijski	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
versiuni	wersjach	versiune	wersja	N;INDF;FEM;PL	N;DAT;FEM;PL
versiuni	wersje	versiune	wersać	N;INDF;FEM;PL	N;NOM;FEM;PL
arm	ramię	avea	ramię	N;INDF;MASC;SG	N;NOM;NEUT;SG
bus	autobusem	bus	autobus	N;INDF;MASC;SG	N;INS;MASC;SG
bus	autobus	bus	autobus	N;INDF;MASC;SG	N;NOM;MASC;SG
constant	stale	constant	stale	ADV	ADV
constant	nieustannie	constant	nieustannie	ADV	ADV
relief	ulga	relief	ulga	N;INDF;MASC;SG	N;NOM;FEM;SG
desemnat	wyznaczony	desemnat	wyznaczyć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
desemnat	wyznaczona	desemnat	wyznaczyć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
desemnat	wskazany	desemnat	wskazany	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
desemnat	wyznaczone	desemnat	wyznaczyć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
desemnat	przypisana	desemnat	przypisać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
desemnat	przydzielony	desemnat	przydzielić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
desemnat	przypisany	desemnat	przypisać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
desemnat	przypisane	desemnat	przypisać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
acoperă	pokrywa	acoperi	pokrywać	V;IND;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
acoperă	obejmuje	acoperi	obejmować	V;IND;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
detaliu	szczegół	detaliu	szczegół	N;INDF;MASC;SG	N;NOM;MASC;SG
subiecte	tematy	subiect	temat	N;INDF;FEM;PL	N;NOM;MASC;PL
subiecte	tematy	subiect	temat	N;INDF;FEM;PL	N;NOM;MASC;PL
subiecte	obiekty	subiect	obiekt	N;INDF;FEM;PL	N;NOM;MASC;PL
subiecte	przedmioty	subiect	przedmiot	N;INDF;FEM;PL	N;NOM;MASC;PL
regim	tryb	regim	tryb	N;INDF;MASC;SG	N;NOM;MASC;SG
regim	reżim	regim	reżić	N;INDF;MASC;SG	N;NOM;MASC;SG
sunet	dźwięk	sunet	dźwięk	N;INDF;MASC;SG	N;ACC;MASC;SG
tineret	młodzież	tineret	młodzież	N;INDF;MASC;SG	N;NOM;FEM;SG
tineret	młodości	tineret	młodość	N;INDF;MASC;SG	N;GEN;FEM;SG
tineret	młodość	tineret	młodość	N;INDF;MASC;SG	N;NOM;FEM;SG
participanți	uczestników	participant	uczestnik	N;INDF;MASC;PL	N;ACC;MASC;PL
participanți	uczestnikom	participant	uczestnik	N;INDF;MASC;PL	N;DAT;MASC;PL
participanți	uczestnicy	participant	uczestnik	N;INDF;MASC;PL	N;NOM;MASC;PL
participanți	uczestnicy	participant	uczestnik	N;INDF;MASC;PL	N;NOM;MASC;PL
urbane	miejskich	urban	miejski	ADJ;INDF;FEM;PL	ADJ;GEN;MASC;PL
interviuri	wywiady	interviu	wywiad	N;INDF;FEM;PL	N;NOM;MASC;PL
reprezentant	przedstawiciel	reprezentant	przedstawiciel	N;INDF;MASC;SG	N;NOM;MASC;SG
reprezentant	przedstawiciel	reprezentant	przedstawiciel	N;INDF;MASC;SG	N;NOM;MASC;SG
reprezentant	przedstawiciela	reprezentant	przedstawiciel	N;INDF;MASC;SG	N;ACC;MASC;SG
substanțe	substancje	substanță	substancja	N;INDF;FEM;PL	N;NOM;FEM;PL
manager	menadżer	manager	menadżer	N;INDF;MASC;SG	N;NOM;MASC;SG
manager	kierownik	manager	kierownik	N;INDF;MASC;SG	N;NOM;MASC;SG
manager	menedżer	manager	menedżer	N;INDF;MASC;SG	N;NOM;MASC;SG
manager	zarządca	manager	zarządca	N;INDF;MASC;SG	N;NOM;MASC;SG
scenariu	scenariusz	scenariu	scenariusz	N;INDF;MASC;SG	N;ACC;MASC;SG
scenariu	scenariusz	scenariu	scenariusz	N;INDF;MASC;SG	N;ACC;MASC;SG
scenariu	scenariusz	scenariu	scenariusz	N;INDF;MASC;SG	N;ACC;MASC;SG
scenariu	skrypt	scenariu	skrypt	N;INDF;MASC;SG	N;NOM;MASC;SG
arhitect	architektem	arhitect	architekt	N;INDF;MASC;SG	N;INS;MASC;SG
arhitect	architekta	arhitect	architekta	N;INDF;MASC;SG	N;ACC;MASC;SG
arhitect	architekt	arhitect	architekt	N;INDF;MASC;SG	N;NOM;MASC;SG
treime	trinity	treimă	trinit		
reguli	zasady	regulă	zasada	N;INDF;FEM;PL	N;ACC;FEM;PL
reguli	zasadami	regulă	zasada	N;INDF;FEM;PL	N;INS;FEM;PL
testament	testament	testament	testament	N;INDF;MASC;SG	N;ACC;MASC;SG
testament	testamentu	testament	testament	N;INDF;MASC;SG	N;GEN;MASC;SG
carbon	węgiel	carbon	węgiel	N;INDF;MASC;SG	N;NOM;MASC;SG
dovezi	dowody	dovadă	dowód	N;INDF;FEM;PL	N;NOM;MASC;PL
dovezi	dowody	dovadă	dowód	N;INDF;FEM;PL	N;NOM;MASC;PL
partide	partie	partid	partia	N;INDF;FEM;PL	N;NOM;FEM;PL
exprimat	wyrażony	exprima	wyrazić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
exprimat	wyrażona	exprima	wyraż	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
exprimat	wyrażone	exprima	wyrazić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
ziare	gazety	ziar	gazeta	N;INDF;FEM;PL	N;ACC;FEM;PL
ziare	gazet	ziar	gazeta	N;INDF;FEM;PL	N;GEN;FEM;PL
ziare	gazety	ziar	gazeta	N;INDF;FEM;PL	N;ACC;FEM;PL
pierderi	straty	pierdere	strata	N;INDF;FEM;PL	N;NOM;FEM;PL
pierderi	straty	pierdere	strata	N;INDF;FEM;PL	N;NOM;FEM;PL
pierderi	ofiary	pierdere	ofiara	N;INDF;FEM;PL	N;NOM;FEM;PL
global	globalny	global	globalny	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
global	globalna	global	globalny	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
global	globalnego	global	globalny	ADJ;INDF;MASC;SG	ADJ;ACC;MASC;SG
global	globalne	global	globalny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
fragmente	fragmenty	fragment	fragment	N;INDF;FEM;PL	N;ACC;MASC;PL
sârbi	serbów	sârb	serb	N;INDF;MASC;PL	N;GEN;MASC;PL
activi	aktywni	activ	aktywny	ADJ;INDF;MASC;PL	ADJ;NOM;MASC;PL
secundar	drugorzędne	secundar	drugorzędny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
secundar	wtórnego	secundar	wtórny	ADJ;INDF;MASC;SG	ADJ;ACC;MASC;SG
frederick	fryderyk	frederick	fryderyk	N;INDF;MASC;SG	N;NOM;MASC;SG
aplicații	wniosków	aplicație	wniosek	N;INDF;FEM;PL	N;GEN;MASC;PL
aplicații	aplikacje	aplicație	aplikacja	N;INDF;FEM;PL	N;NOM;FEM;PL
aplicații	wnioski	aplicație	wniosek	N;INDF;FEM;PL	N;NOM;MASC;PL
aplicații	aplikacje	aplicație	aplikacja	N;INDF;FEM;PL	N;NOM;FEM;PL
dezvoltă	rozwinąć	dezvolta	rozwinąć	V;IND;SG;3;PST;FIN	V;PFV;NFIN;ACT
facebook	facebooku	facebook	facebook	N;INDF;MASC;SG	N;ACC;MASC;SG
facebook	facebooka	facebook	facebook	N;INDF;MASC;SG	N;ACC;MASC;SG
comerț	handlu	comerț	handel	N;INDF;MASC;SG	N;GEN;MASC;SG
comerț	handel	comerț	handel	N;INDF;MASC;SG	N;NOM;MASC;SG
comerț	handlu	comerț	handel	N;INDF;MASC;SG	N;GEN;MASC;SG
comerț	handel	comerț	handel	N;INDF;MASC;SG	N;NOM;MASC;SG
inițiat	rozpoczęty	inițiat	rozpocząć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
inițiat	rozpoczęte	inițiat	rozpocząć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
inițiat	rozpoczęta	inițiat	rozpocząć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
long	długi	long	długi		
long	long	long	long		
