oli	tuvo	olema	tener	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
traditsiooniline	tradicional	traditsiooniline	tradicional	ADJ;NOM;SG	ADJ;SG
kalda	shore	kallas	shorar	N;NOM;SG	N;SG
kalda	orilla	kallas	orilla	N;NOM;SG	N;FEM;SG
juga	catarata	juga	catarata	N;NOM;SG	N;FEM;SG
lõplik	definitivo	lõplik	definitivo	ADJ;NOM;SG	ADJ;MASC;SG
teadlaste	científicos	teadlane	científico	N;GEN;PL	N;MASC;PL
kirjad	cartas	kiri	carta	N;NOM;PL	N;FEM;PL
kirjad	letras	kiri	letra	N;NOM;PL	N;FEM;PL
kirjad	mensajes	kiri	mensaje	N;NOM;PL	N;MASC;PL
juudid	judios	juut	judio	N;NOM;PL	N;MASC;PL
juudid	judíos	juut	judío	N;NOM;PL	N;MASC;PL
kaitstud	protegida	kaitstud	protegido	ADJ;PST;V.PTCP;PASS	ADJ;FEM;SG;V.PTCP
kaitstud	protegidas	kaitstud	protegido	ADJ;PST;V.PTCP;PASS	ADJ;FEM;PL;V.PTCP
kaitstud	protegidos	kaitstud	protegido	ADJ;PST;V.PTCP;PASS	ADJ;MASC;PL;V.PTCP
kaitstud	protegido	kaitstud	protegido	ADJ;PST;V.PTCP;PASS	ADJ;MASC;SG;V.PTCP
sofia	sofia	sofia	sofia	N;NOM;SG	N;FEM;SG
sofia	sofía	sofia	sofer	N;NOM;SG	N;FEM;SG
erinevused	discrepancias	erinevus	discrepancia	N;NOM;PL	N;FEM;PL
erinevused	diferencias	erinevus	diferencia	N;NOM;PL	N;FEM;PL
fond	fondo	fond	fondo	N;NOM;SG	N;MASC;SG
fond	fundación	fond	fundación	N;NOM;SG	N;FEM;SG
legend	legend	legend	legend	N;NOM;SG	N
legend	leyenda	legend	leyenda	N;NOM;SG	N;FEM;SG
viisi	melodía	viis	melodía	N;PRT;SG	N;FEM;SG
teadmine	conocimiento	teadmine	conocimiento	N;NOM;SG	N;MASC;SG
chiesa	chiesa	chiesa	chieso	N;NOM;SG	N;FEM;SG
käsi	arm	käsi	arm	N;NOM;PL	N
käsi	hand	käsi	hand	N;NOM;PL	N
arsti	medico	arst	medico	N;PRT;SG	N;MASC;SG
arsti	médico	arst	médico	N;PRT;SG	N;MASC;SG
arsti	medico	arst	medico	N;PRT;SG	N;MASC;SG
arsti	médico	arst	médico	N;PRT;SG	N;MASC;SG
arsti	doctora	arst	doctora	N;PRT;SG	N;FEM;SG
arsti	doctor	arst	doctor	N;PRT;SG	N;MASC;SG
name	nombre	name	nombre	N;NOM;SG	N;MASC;SG
name	name	name	name	N;NOM;SG	N
name	denominación	name	denominación	N;NOM;SG	N;FEM;SG
internet	internet	internet	internet	N;NOM;SG	N;SG
punktid	puntos	punkt	punto	N;NOM;PL	N;MASC;PL
punktid	puntos	punkt	punto	N;NOM;PL	N;MASC;PL
punktid	points	punkt	point	N;NOM;PL	N;MASC;PL
ranniku	litoral	rannik	litoral	N;NOM;SG	N;MASC;SG
ranniku	litoral	rannik	litoral	N;NOM;SG	N;MASC;SG
ranniku	costa	rannik	costa	N;NOM;SG	N;FEM;SG
kahjuks	lamentablemente	kahjuks	lamentablemente	ADV	ADV
kahjuks	tristemente	kahjuks	tristemente	ADV	ADV
kahjuks	desafortunadamente	kahjuks	desafortunadamente	ADV	ADV
kahjuks	lamentablemente	kahjuks	lamentablemente	ADV	ADV
kahjuks	desgraciadamente	kahjuks	desgraciadamente	ADV	ADV
mac	mac	mac	mac	N;NOM;SG	N;MASC
kutse	citación	kutse	citación	N;NOM;SG	N;FEM;SG
kutse	invitación	kutse	invitación	N;NOM;SG	N;FEM;SG
kutse	invitación	kutse	invitación	N;NOM;SG	N;FEM;SG
tehas	planta	tehas	planta	N;NOM;SG	N;FEM;SG
tehas	fabrica	tehas	fabricar	N;NOM;SG	N;FEM;SG
tehas	factoría	tehas	factoría	N;NOM;SG	N;FEM;SG
tehas	factory	tehas	factory	N;NOM;SG	N;MASC;SG
tehas	fábrica	tehas	fábrica	N;NOM;SG	N;FEM;SG
tulevik	futuro	tulevik	futuro	N;NOM;SG	N;MASC;SG
tulevik	future	tulevik	future	N;NOM;SG	N
tulevik	porvenir	tulevik	porvenir	N;NOM;SG	N;MASC;SG
kava	esquema	kava	esquema	N;NOM;SG	N;MASC;SG
kava	régimen	kava	régimen	N;NOM;SG	N;MASC;SG
kava	plano	kava	plano	N;NOM;SG	N;MASC;SG
kava	plan	kava	plan	N;NOM;SG	N;MASC;SG
peterson	peterson	peterson	peterso	N;NOM;SG	N;MASC;SG
tähis	marcador	tähtima	marcador	N;NOM;SG	N;MASC;SG
selgitada	explicar	selgitama	explicar	V;NFIN	V;NFIN
selgitada	explique	selgitama	explicar	V;NFIN	V;IMP;SG;3;FIN
selgitada	expliquen	selgitama	explicar	V;NFIN	V;IMP;PL;3;FIN
selgitada	explica	selgitama	explicar	V;NFIN	V;IND;SG;3;PRS;FIN
geeni	gene	geen	gene	N;PRT;SG	N
geeni	gen	geen	gen	N;PRT;SG	N;MASC;SG
kesklinnas	downtown	kesk_linn	downtown	N;IN+ESS;SG	N;MASC;SG
kesklinnas	centro	kesk_linn	centro	N;IN+ESS;SG	N;MASC;SG
koostis	composición	koostis	composición	N;NOM;SG	N;FEM;SG
lille	lille	lill	lille	N;NOM;SG	N;MASC;SG
kass	gato	kass	gato	N;NOM;SG	N;MASC;SG
kass	gata	kass	gata	N;NOM;SG	N;FEM;SG
kass	cat	kass	cat	N;NOM;SG	N
sobivad	encajar	sobima	encajar	V;IND;PL;3;PRS;FIN;ACT	V;NFIN
riina	riina	riina	riina	N;NOM;SG	N;FEM;SG
kaugele	lejos	kaugele	lejos	ADV	ADV
kennedy	kennedy	kennedy	kennedy	N;NOM;SG	N;MASC;SG
okupeeritud	ocupada	okupeeri=tud	ocupado	ADJ;PST;V.PTCP;PASS	ADJ;FEM;SG;V.PTCP
okupeeritud	ocupado	okupeeri=tud	ocupado	ADJ;PST;V.PTCP;PASS	ADJ;MASC;SG;V.PTCP
okupeeritud	ocupadas	okupeeri=tud	ocupado	ADJ;PST;V.PTCP;PASS	ADJ;FEM;PL;V.PTCP
okupeeritud	ocupados	okupeeri=tud	ocupado	ADJ;PST;V.PTCP;PASS	ADJ;MASC;PL;V.PTCP
võistlustel	concursos	võistlus	concurso	N;AT+ESS
;PL	N;MASC;PL
võistlustel	competencias	võistlus	competencia	N;AT+ESS
;PL	N;FEM;PL
võistlustel	oposiciones	võistlus	oposición	N;AT+ESS
;PL	N;FEM;PL
võistlustel	competiciones	võistlus	competición	N;AT+ESS
;PL	N;FEM;PL
auaste	rango	auaste	rango	N;NOM;SG	N;MASC;SG
free	free	free	freer	N;NOM;SG	N
järved	lagos	järv	lago	N;NOM;PL	N;MASC;PL
uudised	noticias	uudis	noticia	N;NOM;PL	N;FEM;PL
uudised	novedades	uudis	novedad	N;NOM;PL	N;FEM;PL
kohad	sitios	koht	sitio	N;NOM;PL	N;MASC;PL
kohad	lugares	koht	lugar	N;NOM;PL	N;MASC;PL
kohad	localidades	koht	localidad	N;NOM;PL	N;FEM;PL
kohad	plazas	koht	plaza	N;NOM;PL	N;FEM;PL
kosovo	kosovo	kosovo	kosovo	N;NOM;SG	N;FEM;SG
ester	éster	ester	ester	N;NOM;SG	N;MASC;SG
soovitud	pedida	soovitud	pedido	ADJ;PST;V.PTCP;PASS	ADJ;FEM;SG;V.PTCP
soovitud	solicitados	soovitud	solicitado	ADJ;PST;V.PTCP;PASS	ADJ;MASC;PL;V.PTCP
soovitud	solicitado	soovitud	solicitar	ADJ;PST;V.PTCP;PASS	ADJ;MASC;SG;V.PTCP
soovitud	solicitada	soovitud	solicitado	ADJ;PST;V.PTCP;PASS	ADJ;FEM;SG;V.PTCP
soovitud	deseados	soovitud	deseado	ADJ;PST;V.PTCP;PASS	ADJ;MASC;PL;V.PTCP
soovitud	deseado	soovitud	deseado	ADJ;PST;V.PTCP;PASS	ADJ;MASC;SG;V.PTCP
soovitud	deseada	soovitud	deseado	ADJ;PST;V.PTCP;PASS	ADJ;FEM;SG;V.PTCP
soovitud	deseadas	soovitud	deseado	ADJ;PST;V.PTCP;PASS	ADJ;FEM;PL;V.PTCP
loomulik	natural	loomulik	natural	ADJ;NOM;SG	ADJ;SG
kergelt	fácilmente	kergelt	fácilmente	ADV	ADV
kergelt	facilmente	kergelt	facilmente	ADV	ADV
kergelt	levemente	kergelt	levemente	ADV	ADV
kergelt	ligeramente	kergelt	ligeramente	ADV	ADV
kergelt	ligeramente	kergelt	ligeramente	ADV	ADV
rose	rose	rose	rose	N;NOM;SG	N
rose	rosa	rose	rosa	N;NOM;SG	N;FEM;SG
cup	taza	cup	taza	N;NOM;SG	N;FEM;SG
cup	copa	cup	copa	N;NOM;SG	N;FEM;SG
cup	cup	cup	cupo	N;NOM;SG	N;FEM;SG
doonau	danubio	doona	danubio	N;NOM;SG	N;MASC;SG
bad	bad	bad	bad	N;NOM;SG	N;MASC;SG
süsteemid	sistemas	süsteem	sistema	N;NOM;PL	N;MASC;PL
süsteemid	systems	süsteem	system	N;NOM;PL	N
mängivad	jugando	mängima	jugar	V;IND;PL;3;PRS;FIN;ACT	V;V.MSDR
mängivad	tocando	mängima	tocar	V;IND;PL;3;PRS;FIN;ACT	V;V.MSDR
mängivad	jugar	mängima	jugar	V;IND;PL;3;PRS;FIN;ACT	V;NFIN
hiljuti	recientemente	hiljuti	recientemente	ADV	ADV
hunt	caza	hunt	caza	N;NOM;SG	N;FEM;SG
hunt	cacería	hunt	cacería	N;NOM;SG	N;FEM;SG
hunt	cazo	hunt	cazo	N;NOM;SG	N;MASC;SG
hunt	loba	hunt	loba	N;NOM;SG	N;FEM;SG
hunt	wolf	hunt	wolf	N;NOM;SG	N
hunt	lobo	hunt	lobo	N;NOM;SG	N;MASC;SG
helene	elena	helene	eleno	N;NOM;SG	N;FEM;SG
kaugel	lejos	kaugel	lejos	ADV	ADV
palli	bola	pall	bola	N;PRT;SG	N;FEM;SG
palli	balón	pall	balón	N;PRT;SG	N;MASC;SG
palli	pelota	pall	pelota	N;PRT;SG	N;FEM;SG
palli	ball	pall	ball	N;PRT;SG	N;MASC;SG
kuld	oro	kuld	oro	N;NOM;SG	N;MASC;SG
kuld	gold	kuld	gold	N;NOM;SG	N
kutsub	invita	kutsuma	invitar	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
vastus	respuesta	vastus	respuesta	N;NOM;SG	N;FEM;SG
vastus	contestación	vastus	contestación	N;NOM;SG	N;FEM;SG
vastus	respuesta	vastus	respuesta	N;NOM;SG	N;FEM;SG
vastus	repuesta	vastus	repuesta	N;NOM;SG	N;FEM;SG
vastus	respuesta	vastus	respuesta	N;NOM;SG	N;FEM;SG
suurendab	aumenta	suurendama	aumentar	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
vasar	martillo	vasar	martillo	N;NOM;SG	N;MASC;SG
vasar	hammer	vasar	hammer	N;NOM;SG	N;SG
laama	lama	laama	lama	N;NOM;SG	N;MASC;SG
tõsiselt	seriamente	tõsiselt	seriamente	ADV	ADV
tiik	estanque	tiik	estanque	N;NOM;SG	N;MASC;SG
tiik	laguna	tiik	laguna	N;NOM;SG	N;FEM;SG
vastane	oponente	vastane	oponente	N;NOM;SG	N;SG
vastane	adversario	vastane	adversario	N;NOM;SG	N;MASC;SG
sarah	sarah	sarah	sarah	N;NOM;SG	N;FEM;SG
sarah	sara	sarah	sara	N;NOM;SG	N;FEM;SG
viiruse	virus	viirus	virus	N;GEN;SG	N;MASC
pehme	blanda	pehme	blando	ADJ;NOM;SG	ADJ;FEM;SG
pehme	suave	pehme	suave	ADJ;NOM;SG	ADJ;SG
pehme	blando	pehme	blando	ADJ;NOM;SG	ADJ;MASC;SG
jeruusalemma	jerusalén	jeruusa_lemma	jerusalén	N;NOM;SG	N;MASC;SG
kirjastaja	editor	kirjastaja	editor	N;NOM;SG	N;MASC;SG
kirjastaja	editorial	kirjastaja	editorial	N;NOM;SG	N;FEM;SG
koori	coro	koorima	coro	N;NOM;SG	N;MASC;SG
koori	estribillo	koorima	estribillo	N;NOM;SG	N;MASC;SG
koori	coro	koorima	coro	N;NOM;SG	N;MASC;SG
protsessid	procesos	protsess	proceso	N;NOM;PL	N;MASC;PL
sardiinia	cerdeña	sardiinia	cerdeño	N;NOM;SG	N;FEM;SG
sophie	sophie	sophima	sophie	N;NOM;SG	N;FEM;SG
sophie	sofía	sophima	sofer	N;NOM;SG	N;FEM;SG
eelmine	anterior	eelmine	anterior	ADJ;NOM;SG	ADJ;SG
eelmine	previo	eelmine	previo	ADJ;NOM;SG	ADJ;MASC;SG
tolli	centímetro	toll	centímetro	N;PRT;SG	N;MASC;SG
tolli	aduana	toll	aduana	N;PRT;SG	N;FEM;SG
tõus	rise	tõus	rise	N;NOM;SG	N
tõus	levántate	tõus	levántate	N;NOM;SG	N;FEM;SG
tõus	subida	tõus	subida	N;NOM;SG	N;FEM;SG
tunnused	identificadores	tunnus	identificador	N;NOM;PL	N;MASC;PL
nähtus	fenómeno	nähtus	fenómeno	N;NOM;SG	N;MASC;SG
organisatsioonid	organizaciones	organisatsioon	organización	N;NOM;PL	N;FEM;PL
organisatsioonid	organizaciones	organisatsioon	organización	N;NOM;PL	N;FEM;PL
bruce	bruce	bruce	bruce	N;NOM;SG	N;MASC;SG
diviis	division	diviis	division	N;NOM;SG	N;FEM;SG
diviis	división	diviis	división	N;NOM;SG	N;FEM;SG
huvitatud	interesados	huvita=tud	interesado	ADJ;PST;V.PTCP;PASS	ADJ;MASC;PL;V.PTCP
huvitatud	interesado	huvita=tud	interesado	ADJ;PST;V.PTCP;PASS	ADJ;MASC;SG;V.PTCP
huvitatud	interesada	huvita=tud	interesado	ADJ;PST;V.PTCP;PASS	ADJ;FEM;SG;V.PTCP
huvitatud	interesadas	huvita=tud	interesado	ADJ;PST;V.PTCP;PASS	ADJ;FEM;PL;V.PTCP
leiutaja	inventor	leiutaja	inventor	N;NOM;SG	N;MASC;SG
palm	palmera	palm	palmera	N;NOM;SG	N;FEM;SG
palm	palma	palm	palma	N;NOM;SG	N;FEM;SG
eero	eero	eero	eero	N;NOM;SG	N;MASC;SG
ehitama	construya	ehitama	construir	V;IN+ALL;V.CVB;ACT	V;IMP;SG;3;FIN
ehitama	construir	ehitama	construir	V;IN+ALL;V.CVB;ACT	V;NFIN
ehitama	construye	ehitama	construir	V;IN+ALL;V.CVB;ACT	V;IND;SG;3;PRS;FIN
lahendus	solución	lahendus	solución	N;NOM;SG	N;FEM;SG
lahendus	solucion	lahendus	solucion	N;NOM;SG	N;FEM;SG
lahendus	disolución	lahendus	disolución	N;NOM;SG	N;FEM;SG
suve	summer	suvi	summer	N;PRT;SG	N
suve	verano	suvi	verano	N;PRT;SG	N;MASC;SG
jõed	rios	jõgi	rio	N;NOM;PL	N;MASC;PL
jõed	rivers	jõgi	river	N;NOM;PL	N
jõed	ríos	jõgi	río	N;NOM;PL	N;MASC;PL
maroko	marroquí	maroko	marroquí	N;NOM;SG	N;SG
punased	rojos	punane	rojo	ADJ;NOM;PL	ADJ;MASC;PL
punased	rojas	punane	rojo	ADJ;NOM;PL	ADJ;FEM;PL
valduses	posesión	valdus	posesión	N;IN+ESS;SG	N;FEM;SG
valduses	tenencia	valdus	tenencia	N;IN+ESS;SG	N;FEM;SG
hävinud	destruyó	hävima	destruir	V;PST;V.PTCP;ACT	V;IND;SG;3;PST;FIN
puust	madera	puu	madera	N;IN+ABL;SG	N;FEM;SG
hääldus	pronunciación	hääldus	pronunciación	N;NOM;SG	N;FEM;SG
juhtus	ocurrió	juhtuma	ocurrir	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
juhtus	sucedió	juhtuma	suceder	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
juhtus	pasó	juhtuma	pasar	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
tabel	cuadro	tabel	cuadro	N;NOM;SG	N;MASC;SG
tabel	mesa	tabel	mesa	N;NOM;SG	N;FEM;SG
tabel	tabla	tabel	tabla	N;NOM;SG	N;FEM;SG
pidev	constante	pidev	constante	ADJ;NOM;SG	ADJ;SG
pidev	continuo	pidev	continuo	ADJ;NOM;SG	ADJ;MASC;SG
pidev	continua	pidev	continuo	ADJ;NOM;SG	ADJ;FEM;SG
pead	cabeza	pea	cabeza	N;PRT;SG	N;FEM;SG
fox	zorro	fox	zorro	N;NOM;SG	N;MASC;SG
rohelised	verdes	roheline	verde	ADJ;NOM;PL	ADJ;PL
bakterid	bacterias	bakter	bacteria	N;NOM;PL	N;FEM;PL
rüütli	caballero	rüütel	caballero	N;NOM;SG	N;MASC;SG
rüütli	knight	rüütel	knight	N;NOM;SG	N;SG
jaotus	desglose	jaotus	desglose	N;NOM;SG	N;MASC;SG
jaotus	reparto	jaotus	reparto	N;NOM;SG	N;MASC;SG
jaotus	distribución	jaotus	distribución	N;NOM;SG	N;FEM;SG
kuningad	reyes	kuningas	rey	N;NOM;PL	N;MASC;PL
kuningad	kings	kuningas	king	N;NOM;PL	N;MASC;PL
margaret	margarita	margaret	margarita	N;NOM;SG	N;FEM;SG
koloonia	colonia	koloonia	colonia	N;NOM;SG	N;FEM;SG
põhjused	motivos	põhjus	motivo	N;NOM;PL	N;MASC;PL
põhjused	razones	põhjus	razón	N;NOM;PL	N;FEM;PL
põhjused	causas	põhjus	causa	N;NOM;PL	N;FEM;PL
sõbrad	friends	sõber	friends	N;NOM;PL	N
sõbrad	amigos	sõber	amigo	N;NOM;PL	N;MASC;PL
sõbrad	amigas	sõber	amiga	N;NOM;PL	N;FEM;PL
atlas	atlas	atlas	atlas	N;NOM;SG	N;MASC;SG
voor	redonda	voor	redonda	N;NOM;SG	N;FEM;SG
voor	ronda	voor	ronda	N;NOM;SG	N;FEM;SG
voor	round	voor	round	N;NOM;SG	N;MASC;SG
akadeemiline	académico	akadeemiline	académico	ADJ;NOM;SG	ADJ;MASC;SG
akadeemiline	académica	akadeemiline	académico	ADJ;NOM;SG	ADJ;FEM;SG
kuul	balazo	kuu	balazo	N;NOM;SG	N;MASC;SG
kuul	bala	kuu	bala	N;NOM;SG	N;FEM;SG
argument	argumento	argument	argumento	N;NOM;SG	N;MASC;SG
argument	argumentación	argument	argumentación	N;NOM;SG	N;FEM;SG
sündroom	síndrome	sündroom	síndrome	N;NOM;SG	N;MASC;SG
papa	papá	papa	papá	N;NOM;SG	N;MASC;SG
papa	papa	papa	papa	N;NOM;SG	N;MASC;SG
hotell	hotel	hotell	hotel	N;NOM;SG	N;MASC;SG
legendi	legend	legend	legend	N;GEN;SG	N
legendi	leyenda	legend	leyenda	N;GEN;SG	N;FEM;SG
jamaica	jamaica	jamaica	jamaica	N;NOM;SG	N;FEM;SG
jamaica	jamaica	jamaica	jamaica	N;NOM;SG	N;FEM;SG
jamaica	jamaiquino	jamaica	jamaiquino	N;NOM;SG	N;MASC;SG
efekt	efecto	efekt	efecto	N;NOM;SG	N;MASC;SG
arhitektuur	arquitectura	arhitektuur	arquitectura	N;NOM;SG	N;FEM;SG
tähistas	celebró	tähistama	celebrar	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
lükkas	empujó	lükkama	empujar	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
mudelid	modelos	mudel	modelo	N;NOM;PL	N;MASC;PL
mudelid	maquetas	mudel	maqueta	N;NOM;PL	N;FEM;PL
eesmärgid	objetivos	ees_märk	objetivo	N;NOM;PL	N;MASC;PL
eesmärgid	metas	ees_märk	meta	N;NOM;PL	N;FEM;PL
eesmärgid	objetivos	ees_märk	objetivo	N;NOM;PL	N;MASC;PL
eesmärgid	goles	ees_märk	gol	N;NOM;PL	N;MASC;PL
eesmärgid	objetivos	ees_märk	objetivo	N;NOM;PL	N;MASC;PL
eesmärgid	finalidades	ees_märk	finalidad	N;NOM;PL	N;FEM;PL
eesmärgid	metas	ees_märk	meta	N;NOM;PL	N;FEM;PL
eesmärgid	objetivos	ees_märk	objetivo	N;NOM;PL	N;MASC;PL
eesmärgid	blancos	ees_märk	blanco	N;NOM;PL	N;MASC;PL
protsessor	procesador	protsessor	procesador	N;NOM;SG	N;MASC;SG
protsessor	transformador	protsessor	transformador	N;NOM;SG	N;MASC;SG
protsessor	cpu	protsessor	cpu	N;NOM;SG	N;MASC;SG
kaotus	pérdida	kaotus	pérdida	N;NOM;SG	N;FEM;SG
kaotus	derrota	kaotus	derrota	N;NOM;SG	N;FEM;SG
tüüpiline	típico	tüüpiline	típico	ADJ;NOM;SG	ADJ;MASC;SG
tüüpiline	típica	tüüpiline	típico	ADJ;NOM;SG	ADJ;FEM;SG
dokumendid	documentos	dokument	documento	N;NOM;PL	N;MASC;PL
kriitik	crítica	kriitik	crítica	N;NOM;SG	N;FEM;SG
müra	ruido	müra	ruido	N;NOM;SG	N;MASC;SG
nädalas	semanario	nädal	semanario	N;IN+ESS;SG	N;MASC;SG
vormid	formas	vorm	forma	N;NOM;PL	N;FEM;PL
vormid	formularios	vorm	formulario	N;NOM;PL	N;MASC;PL
vormid	formatos	vorm	formato	N;NOM;PL	N;MASC;PL
erakorraline	extraordinaria	era_korraline	extraordinario	ADJ;NOM;SG	ADJ;FEM;SG
erakorraline	extraordinario	era_korraline	extraordinario	ADJ;NOM;SG	ADJ;MASC;SG
sportlane	deportista	sportlane	deportista	N;NOM;SG	N;SG
sportlane	atleta	sportlane	atleta	N;NOM;SG	N;SG
jalad	pies	jalg	pie	N;NOM;PL	N;MASC;PL
jalad	patas	jalg	pata	N;NOM;PL	N;FEM;PL
jalad	piernas	jalg	pierna	N;NOM;PL	N;FEM;PL
negatiivne	negativa	negatiivne	negativo	ADJ;NOM;SG	ADJ;FEM;SG
negatiivne	negativo	negatiivne	negativo	ADJ;NOM;SG	ADJ;MASC;SG
genova	génova	genov	génovo	N;NOM;SG	N;FEM;SG
levik	propagación	levik	propagación	N;NOM;SG	N;FEM;SG
silvia	silvia	silvia	silvia	N;NOM;SG	N;FEM;SG
külad	pueblos	küla	pueblo	N;NOM;PL	N;MASC;PL
külad	aldeas	küla	aldea	N;NOM;PL	N;FEM;PL
moritz	moritz	moritz	moritz	N;NOM;SG	N;MASC;SG
aadress	dirección	aadress	dirección	N;NOM;SG	N;FEM;SG
aadress	domicilio	aadress	domicilio	N;NOM;SG	N;MASC;SG
aadress	direccion	aadress	direccion	N;NOM;SG	N;FEM;SG
võimalikud	posibles	võimalik	posible	ADJ;NOM;PL	ADJ;PL
vasak	izquierda	vasak	izquierda	N;NOM;SG	N;FEM;SG
heaolu	prosperidad	hea_olu	prosperidad	N;NOM;SG	N;FEM;SG
heaolu	bienestar	hea_olu	bienestar	N;NOM;SG	N;MASC;SG
atp	atp	atp	atp	N;NOM;SG	N;MASC;SG
oht	amenaza	oht	amenaza	N;NOM;SG	N;FEM;SG
oht	peligro	oht	peligro	N;NOM;SG	N;MASC;SG
oht	peligro	oht	peligro	N;NOM;SG	N;MASC;SG
mõjutatud	influido	mõjutama	influido	ADJ;PST;V.PTCP;PASS	ADJ;MASC;SG;V.PTCP
mõjutatud	influenciada	mõjutama	influenciado	ADJ;PST;V.PTCP;PASS	ADJ;FEM;SG;V.PTCP
mõjutatud	influenciado	mõjutama	influenciado	ADJ;PST;V.PTCP;PASS	ADJ;MASC;SG;V.PTCP
mõjutatud	influenciados	mõjutama	influenciado	ADJ;PST;V.PTCP;PASS	ADJ;MASC;PL;V.PTCP
mõjutatud	afectado	mõjutama	afectado	ADJ;PST;V.PTCP;PASS	ADJ;MASC;SG;V.PTCP
mõjutatud	afectada	mõjutama	afectado	ADJ;PST;V.PTCP;PASS	ADJ;FEM;SG;V.PTCP
mõjutatud	afectadas	mõjutama	afectado	ADJ;PST;V.PTCP;PASS	ADJ;FEM;PL;V.PTCP
suvi	summer	suvi	summer	N;NOM;SG	N
suvi	verano	suvi	verano	N;NOM;SG	N;MASC;SG
test	test	test	test	N;NOM;SG	N;MASC;SG
test	prueba	test	prueba	N;NOM;SG	N;FEM;SG
test	ensayo	test	ensayo	N;NOM;SG	N;MASC;SG
roomajad	reptiles	roomaja	reptil	N;NOM;PL	N;MASC;PL
katsed	tests	katse	test	N;NOM;PL	N;MASC;PL
katsed	ensayos	katse	ensayo	N;NOM;PL	N;MASC;PL
katsed	pruebas	katse	prueba	N;NOM;PL	N;FEM;PL
katsed	ensayos	katse	ensayo	N;NOM;PL	N;MASC;PL
katsed	pruebas	katse	prueba	N;NOM;PL	N;FEM;PL
ooperi	ópera	ooper	ópera	N;NOM;SG	N;FEM;SG
küsimused	asuntos	küsimus	asunto	N;NOM;PL	N;MASC;PL
küsimused	cuestiones	küsimus	cuestión	N;NOM;PL	N;FEM;PL
küsimused	temas	küsimus	tema	N;NOM;PL	N;MASC;PL
küsimused	preguntas	küsimus	pregunta	N;NOM;PL	N;FEM;PL
küsimused	interrogantes	küsimus	interrogante	N;NOM;PL	N;PL
küsimused	cuestiones	küsimus	cuestión	N;NOM;PL	N;FEM;PL
sina	te	sina	tú	PRO;NOM;SG;2	PRO;SG;2
sina	tú	sina	tú	PRO;NOM;SG;2	PRO;NOM;SG;2
sina	usted	sina	tú	PRO;NOM;SG;2	PRO;SG;2;FORM
sina	vos	sina	vo	PRO;NOM;SG;2	PRO;SG;2
buddha	buda	buddha	buda	N;NOM;SG	N;MASC;SG
buddha	buddha	buddha	buddha	N;NOM;SG	N;MASC;SG
suund	dirección	suund	dirección	N;NOM;SG	N;FEM;SG
suund	rumbo	suund	rumbo	N;NOM;SG	N;MASC;SG
suund	partida	suund	partida	N;NOM;SG	N;FEM;SG
suund	encabezamiento	suund	encabezamiento	N;NOM;SG	N;MASC;SG
suund	rúbrica	suund	rúbrica	N;NOM;SG	N;FEM;SG
kasulik	util	kasulik	util	ADJ;NOM;SG	ADJ;SG
kasulik	útil	kasulik	útil	ADJ;NOM;SG	ADJ;SG
dokumentide	documentales	dokument	documental	N;GEN;PL	N;MASC;PL
tugevad	fuertes	tugev	fuerte	ADJ;NOM;PL	ADJ;PL
küprose	chipriota	küpros	chipriota	ADJ	ADJ;SG
nils	nils	nils	nils	N;NOM;SG	N;MASC;SG
iseseisvalt	autónomamente	ise_seisvalt	autónomamente	ADV	ADV
iseseisvalt	independientemente	ise_seisvalt	independientemente	ADV	ADV
bach	bach	bach	bach	N;NOM;SG	N;FEM;SG
kaardid	cartas	kaart	carta	N;NOM;PL	N;FEM;PL
kaardid	naipes	kaart	naipe	N;NOM;PL	N;MASC;PL
kaardid	tarjetas	kaart	tarjeta	N;NOM;PL	N;FEM;PL
kaardid	mapas	kaart	mapa	N;NOM;PL	N;MASC;PL
kaardid	pestañas	kaart	pestaña	N;NOM;PL	N;FEM;PL
muudatused	modificaciones	muudatus	modificación	N;NOM;PL	N;FEM;PL
muudatused	enmiendas	muudatus	enmienda	N;NOM;PL	N;FEM;PL
muudatused	modificaciones	muudatus	modificación	N;NOM;PL	N;FEM;PL
muudatused	modificaciones	muudatus	modificación	N;NOM;PL	N;FEM;PL
muudatused	cambios	muudatus	cambio	N;NOM;PL	N;MASC;PL
laevastik	flota	laevastik	flota	N;NOM;SG	N;FEM;SG
teoloogia	teología	teoloogia	teología	N;NOM;SG	N;FEM;SG
härra	mister	härra	mister	N;NOM;SG	N;MASC;SG
kaitseb	protege	kaitsma	proteger	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
osi	repuestos	osa	repuesto	N;PRT;PL	N;MASC;PL
osi	piezas	osa	pieza	N;PRT;PL	N;FEM;PL
