اِبتدائی	initial	اِبتدائی	initial	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بادشاہ	konung	بادشاہ	konung	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بادشاہ	husse	بادشاہ	husse	N;NOM;MASC;SG;3	N;NOM;DEF;MASC+FEM;SG
بادشاہ	master	بادشاہ	mast	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بادشاہ	mästare	بادشاہ	mäst	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بادشاہ	lord	بادشاہ	lord	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بادشاہ	herre	بادشاہ	gärra	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بادشاہ	adept	بادشاہ	adept	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بادشاہت	imperiet	بادشاہت	imperi	N;NOM;MASC;SG;3	N;NOM;DEF;NEUT;SG
بادشاہت	imperium	بادشاہت	imperium	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
بادشاہت	rike	بادشاہت	rike	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
بادشاہت	empire	بادشاہت	empire	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
بادشاہت	rike	بادشاہت	rike	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
بادشاہت	riket	بادشاہت	rike	N;NOM;MASC;SG;3	N;NOM;DEF;NEUT;SG
بادشاہت	regeln	بادشاہت	regel	N;NOM;MASC;SG;3	N;NOM;DEF;MASC+FEM;SG
بادشاہت	regel	بادشاہت	regel	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بادشاہت	kungarike	بادشاہت	kungarike	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
بادشاہت	rike	بادشاہت	rike	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
بادشاہت	kungariket	بادشاہت	kungarik	N;NOM;MASC;SG;3	N;NOM;DEF;NEUT;SG
بادشاہی	imperiet	بادشاہی	imperi	N;NOM;MASC;SG;3	N;NOM;DEF;NEUT;SG
بادشاہی	imperium	بادشاہی	imperium	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
بادشاہی	rike	بادشاہی	rike	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
بادشاہی	empire	بادشاہی	empire	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
بادشاہی	royal	بادشاہی	royal	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بادشاہی	överhöghet	بادشاہی	överhöghet	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بادشاہی	suveräniteten	بادشاہی	suveränitet	N;NOM;MASC;SG;3	N;NOM;DEF;MASC+FEM;SG
بادشاہی	suveränitet	بادشاہی	suveränitet	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بادشاہی	kungarike	بادشاہی	kungarike	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
بادشاہی	rike	بادشاہی	rike	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
بادشاہی	kungariket	بادشاہی	kungarik	N;NOM;MASC;SG;3	N;NOM;DEF;NEUT;SG
بادشاہی	imperiet	بادشاہی	imperi	N;NOM;MASC;SG;3	N;NOM;DEF;NEUT;SG
بادشاہی	imperium	بادشاہی	imperium	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
بادشاہی	rike	بادشاہی	rike	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
بادشاہی	empire	بادشاہی	empire	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
بادشاہی	royal	بادشاہی	royal	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بادشاہی	överhöghet	بادشاہی	överhöghet	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بادشاہی	suveräniteten	بادشاہی	suveränitet	N;NOM;MASC;SG;3	N;NOM;DEF;MASC+FEM;SG
بادشاہی	suveränitet	بادشاہی	suveränitet	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بادشاہی	kungarike	بادشاہی	kungarike	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
بادشاہی	rike	بادشاہی	rike	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
بادشاہی	kungariket	بادشاہی	kungarik	N;NOM;MASC;SG;3	N;NOM;DEF;NEUT;SG
بار	ledighet	بار	ledighet	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بار	frakt	بار	frakt	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
بار	last	بار	last	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بار	gods	بار	god	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
بار	blossom	بار	blossom	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بار	börda	بار	börda	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بار	tid	بار	tid	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بار	tidpunkt	بار	tidpunkt	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بار	dags	بار	dags	N;NOM;MASC;SG;3	N;MASC+FEM
بار	klockslag	بار	klockslag	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
بار	tiden	بار	tid	N;NOM;MASC;SG;3	N;NOM;DEF;MASC+FEM;SG
بار	tillfälle	بار	tillfälle	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
بار	möjlighet	بار	möjlighet	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بار	graviditet	بار	graviditet	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بار	tillfälle	بار	tillfälle	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
بار	tribunal	بار	tribunal	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بار	tyngd	بار	tyngd	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بار	vikt	بار	vikt	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بار	entré	بار	entré	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بار	ingång	بار	ingång	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بار	montering	بار	montering	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بار	församling	بار	församling	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بار	församlingen	بار	församling	N;NOM;MASC;SG;3	N;NOM;DEF;MASC+FEM;SG
بار	dörr	بار	dörr	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بار	dörren	بار	dörr	N;NOM;MASC;SG;3	N;NOM;DEF;MASC+FEM;SG
بار	frukt	بار	frukt	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بار	sväng	بار	sväng	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بار	portal	بار	portal	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بار	portalen	بار	portal	N;NOM;MASC;SG;3	N;NOM;DEF;MASC+FEM;SG
بار	ansvarstagande	بار	ansvarstagande	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
بار	ansvar	بار	ansvar	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
بار	last	بار	last	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بار	belastning	بار	belastning	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بار	ledighet	بار	ledighet	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بار	frakt	بار	frakt	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
بار	last	بار	last	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بار	gods	بار	god	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
بار	blossom	بار	blossom	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بار	börda	بار	börda	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بار	tid	بار	tid	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بار	tidpunkt	بار	tidpunkt	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بار	dags	بار	dags	N;NOM;MASC;SG;3	N;MASC+FEM
بار	klockslag	بار	klockslag	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
بار	tiden	بار	tid	N;NOM;MASC;SG;3	N;NOM;DEF;MASC+FEM;SG
بار	tillfälle	بار	tillfälle	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
بار	möjlighet	بار	möjlighet	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بار	graviditet	بار	graviditet	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بار	tillfälle	بار	tillfälle	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
بار	tribunal	بار	tribunal	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بار	tyngd	بار	tyngd	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بار	vikt	بار	vikt	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بار	entré	بار	entré	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بار	ingång	بار	ingång	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بار	montering	بار	montering	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بار	församling	بار	församling	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بار	församlingen	بار	församling	N;NOM;MASC;SG;3	N;NOM;DEF;MASC+FEM;SG
بار	dörr	بار	dörr	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بار	dörren	بار	dörr	N;NOM;MASC;SG;3	N;NOM;DEF;MASC+FEM;SG
بار	frukt	بار	frukt	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بار	sväng	بار	sväng	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بار	portal	بار	portal	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بار	portalen	بار	portal	N;NOM;MASC;SG;3	N;NOM;DEF;MASC+FEM;SG
بار	ansvarstagande	بار	ansvarstagande	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
بار	ansvar	بار	ansvar	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
بار	last	بار	last	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بار	belastning	بار	belastning	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
باردار	dräktiga	باردار	dräktig	ADJ	ADJ;NOM;PL
باردار	gravida	باردار	gravida	ADJ	ADJ;NOM;PL
باردار	gravid	باردار	gravid	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
بارگاہ	domstolen	بارگاہ	domstol	N;NOM;MASC;SG;3	N;NOM;DEF;MASC+FEM;SG
بارگاہ	revisionsrätten	بارگاہ	revisionsrätt	N;NOM;MASC;SG;3	N;NOM;DEF;MASC+FEM;SG
بارگاہ	domstol	بارگاہ	domstol	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بارگاہ	fy	بارگاہ	fy	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بارگاہ	palatset	بارگاہ	palats	N;NOM;MASC;SG;3	N;NOM;DEF;NEUT;SG
بارگاہ	palats	بارگاہ	palats	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
بارگاہ	palace	بارگاہ	palace	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بارگاہ	slott	بارگاہ	slott	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
بارگاہ	herrgården	بارگاہ	herrgård	N;NOM;MASC;SG;3	N;NOM;DEF;MASC+FEM;SG
بارگاہ	herrgård	بارگاہ	herrgård	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بارہ	tolv	بارہ	tolv	NUM	NUM;NOM
باریک	minuten	باریک	minut	N;NOM;MASC;SG;3	N;NOM;DEF;MASC+FEM;SG
باریک	minut	باریک	minut	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
باریک	slim	باریک	slim	N;NOM;MASC;SG;3	N
باریک	high	باریک	high	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
باریک	fine	باریک	få	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
باریک	skinny	باریک	skinny	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
باریکی	finhet	باریکی	finhet	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
باریکی	delikatess	باریکی	delikatess	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
باریکی	finess	باریکی	fin	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
باڑی	inhägnad	باڑی	inhägnad	ADJ	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
باز	rygg	باز	rygg	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
باز	kärrhök	باز	kärrhök	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
باز	person	باز	person	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
باز	personen	باز	person	N;NOM;MASC;SG;3	N;NOM;DEF;MASC+FEM;SG
باز	aktör	باز	aktör	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
باز	skådespelare	باز	skådespelare	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
باز	ombud	باز	ombud	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
باز	agent	باز	agent	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
باز	hök	باز	hök	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
باز	hawk	باز	hawk	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
باز	rygg	باز	rygg	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
باز	kärrhök	باز	kärrhök	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
باز	person	باز	person	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
باز	personen	باز	person	N;NOM;MASC;SG;3	N;NOM;DEF;MASC+FEM;SG
باز	aktör	باز	aktör	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
باز	skådespelare	باز	skådespelare	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
باز	ombud	باز	ombud	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
باز	agent	باز	agent	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
باز	hök	باز	hök	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
باز	hawk	باز	hawk	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
بازپیدائش	förnyelse	بازپیدائش	förnyelse	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بازیافت	återvinning	بازیافت	återvinning	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بازیافت	återhämtning	بازیافت	återhämtning	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بازیافت	indrivning	بازیافت	indrivning	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بازیافت	återvinning	بازیافت	återvinning	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بازیافت	återhämtning	بازیافت	återhämtning	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بازیافت	indrivning	بازیافت	indrivning	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بازار	bazar	بازار	ba 	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بازار	handeln	بازار	handel	N;NOM;MASC;SG;3	N;NOM;DEF;MASC+FEM;SG
بازار	handel	بازار	handel	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بازار	affärsverksamhet	بازار	affärsverksamhet	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بازار	business	بازار	business	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
بازار	näringsliv	بازار	näringsliv	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
بازار	mart	بازار	mart	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بازار	pris	بازار	pris	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
بازار	priset	بازار	pris	N;NOM;MASC;SG;3	N;NOM;DEF;NEUT;SG
بازار	försäljning	بازار	försäljning	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بازار	rea	بازار	rea	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بازار	marknaden	بازار	marknad	N;NOM;MASC;SG;3	N;NOM;DEF;MASC+FEM;SG
بازار	market	بازار	mark	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
بازار	marknad	بازار	marknad	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بازاری	vanligt	بازاری	vanlig	ADJ	ADJ;NOM;INDF;NEUT;SG
بازاری	gemensamt	بازاری	gemensam	ADJ	ADJ;NOM;INDF;NEUT;SG
بازاری	vanlig	بازاری	vanlig	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
بازاری	vanliga	بازاری	vanlig	ADJ	ADJ;NOM;PL
بازاری	gemensamma	بازاری	gemensam	ADJ	ADJ;NOM;PL
بازاری	låga	بازاری	låg	ADJ	ADJ;NOM;PL
بازاری	lågt	بازاری	låg	ADJ	ADJ;NOM;INDF;NEUT;SG
بازاری	snål	بازاری	snål	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
بازاری	billigt	بازاری	billig	ADJ	ADJ;NOM;INDF;NEUT;SG
بازاری	billiga	بازاری	billig	ADJ	ADJ;NOM;PL
بازاری	vulgär	بازاری	vulgär	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
بازاری	vulgärt	بازاری	vulgär	ADJ	ADJ;NOM;INDF;NEUT;SG
بازاری	vanliga	بازاری	vanlig	ADJ	ADJ;NOM;PL
بازگشت	återkomst	بازگشت	återkomst	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بازگشت	avkastning	بازگشت	avkastning	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بازی	sporten	بازی	sport	N;NOM;MASC;SG;3	N;NOM;DEF;MASC+FEM;SG
بازی	sport	بازی	sport	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بازی	idrott	بازی	idrott	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بازی	idrotten	بازی	idrott	N;NOM;MASC;SG;3	N;NOM;DEF;MASC+FEM;SG
بازی	fara	بازی	fara	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بازی	hazard	بازی	hazard	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بازی	satsning	بازی	satsning	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بازی	bedrägeri	بازی	bedrägeri	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
بازی	påle	بازی	påle	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بازی	pjäs	بازی	pjäs	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بازی	play	بازی	play	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بازی	satsning	بازی	satsning	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بازی	trick	بازی	trick	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
بازی	bus	بازی	bus	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بازی	tricket	بازی	trick	N;NOM;MASC;SG;3	N;NOM;DEF;NEUT;SG
بازی	sporten	بازی	sport	N;NOM;MASC;SG;3	N;NOM;DEF;MASC+FEM;SG
بازی	sport	بازی	sport	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بازی	idrott	بازی	idrott	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بازی	idrotten	بازی	idrott	N;NOM;MASC;SG;3	N;NOM;DEF;MASC+FEM;SG
بازی	fara	بازی	fara	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بازی	hazard	بازی	hazard	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بازی	satsning	بازی	satsning	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بازی	spel	بازی	spel	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
بازی	spelet	بازی	spel	N;NOM;MASC;SG;3	N;NOM;DEF;NEUT;SG
بازی	game	بازی	game	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
بازی	match	بازی	match	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بازی	vilt	بازی	vilja	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
بازی	bedrägeri	بازی	bedrägeri	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
بازی	påle	بازی	påle	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بازی	pjäs	بازی	pjäs	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بازی	play	بازی	play	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بازی	satsning	بازی	satsning	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بازی	trick	بازی	trick	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
بازی	bus	بازی	bus	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بازی	tricket	بازی	trick	N;NOM;MASC;SG;3	N;NOM;DEF;NEUT;SG
باغیانہ	förrädiska	باغیانہ	förrädisk	ADJ	ADJ;NOM;PL
باغیانہ	upproriska	باغیانہ	upprorisk	ADJ	ADJ;NOM;PL
باغیانہ	rebelliska	باغیانہ	rebellisk	ADJ	ADJ;NOM;PL
باغیانہ	förrädiska	باغیانہ	förrädisk	ADJ	ADJ;NOM;PL
باقیات	rester	باقیات	rest	N;NOM;MASC;PL;3	N;NOM;INDF;MASC+FEM;PL
باقیات	reliker	باقیات	relik	N;NOM;MASC;PL;3	N;NOM;INDF;MASC+FEM;PL
باقیات	rester	باقیات	rest	N;NOM;MASC;PL;3	N;NOM;INDF;MASC+FEM;PL
باقیات	restprodukter	باقیات	restprodukt	N;NOM;MASC;PL;3	N;NOM;INDF;MASC+FEM;PL
بال	hair	بال	hai	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بال	hår	بال	hår	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
بال	håret	بال	hår	N;NOM;MASC;SG;3	N;NOM;DEF;NEUT;SG
بال	stat	بال	stat	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بال	delstat	بال	delstad	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بال	kraft	بال	kraft	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بال	makt	بال	makt	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بال	power	بال	power	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بال	child	بال	child	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بال	skick	بال	skick	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
بال	hållfasthet	بال	hållfasthet	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بال	styrka	بال	styrka	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بال	vingen	بال	ving	N;NOM;MASC;SG;3	N;NOM;DEF;MASC+FEM;SG
بال	flygeln	بال	flygel	N;NOM;MASC;SG;3	N;NOM;DEF;MASC+FEM;SG
بال	wing	بال	bing	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
بال	vinge	بال	vinga	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بال	flygel	بال	flygel	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بال	minor	بال	mina	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بال	fjäder	بال	fjäda	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
بال	hjärtat	بال	hjärta	N;NOM;MASC;SG;3	N;NOM;DEF;NEUT;SG
بال	heart	بال	heart	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بال	hjärta	بال	hjärta	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
بال	mind	بال	mind	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بال	sinnet	بال	sinne	N;NOM;MASC;SG;3	N;NOM;DEF;NEUT;SG
بال	sinne	بال	sinna	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
بالاتر	högre	بالاتر	hög	ADJ	ADJ;NOM;CMPR
بِالاعلان	öppet	بِالاعلان	öppen	ADV	ADV
بِالاعلان	offentligt	بِالاعلان	offentlig	ADV	ADV
بِالالتزام	avsiktligt	بِالالتزام	avsiktlig	ADV	ADV
بِالالتزام	avsiktligt	بِالالتزام	avsiktlig	ADV	ADV
بالائی	ytlig	بالائی	ytlig	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
بالائی	ytliga	بالائی	ytlig	ADJ	ADJ;NOM;PL
بالائی	extra	بالائی	extra	ADJ	ADJ;NOM
بالائی	extraordinära	بالائی	extraordinär	ADJ	ADJ;NOM;PL
بالائی	ytlig	بالائی	ytlig	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
بالائی	ytliga	بالائی	ytlig	ADJ	ADJ;NOM;PL
بالائی	extra	بالائی	extra	ADJ	ADJ;NOM
بالائی	övre	بالائی	övre	ADJ	ADJ;NOM;CMPR
بالائی	extraordinära	بالائی	extraordinär	ADJ	ADJ;NOM;PL
بِالآخر	följaktligen	بِالآخر	följaktligen	ADV	ADV
بِالخُصوص	särskilt	بِالخُصوص	särskilt	ADV	ADV
بِالخُصوص	speciellt	بِالخُصوص	speciell	ADV	ADV
بِالخَیر	gladeligen	بِالخَیر	gladeligen	ADV	ADV
بِالخَیر	glatt	بِالخَیر	glatt	ADV	ADV
بِالخَیر	väl	بِالخَیر	väl	ADV	ADV
بالغ	vuxna	بالغ	vuxen	ADJ	ADJ;NOM;PL
بالغ	moget	بالغ	mogen	ADJ	ADJ;NOM;INDF;NEUT;SG
بالغ	mogen	بالغ	mogen	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
بالغ	mogna	بالغ	mogen	ADJ	ADJ;NOM;PL
دربان	vakt	دربان	vakt	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
دربان	porter	دربان	port	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
دربان	portvakt	دربان	portvakt	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
