και	och	και	och	CONJ	CONJ
ηθοποιό	aktris	ηθοποιός	aktris	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
ηθοποιό	skådespelerska	ηθοποιός	skådespelersk	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
φυλές	stammar	φυλή	stam	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
φυλές	klanerna	φυλή	klan	N;NOM;FEM;PL	N;NOM;DEF;MASC+FEM;PL
φυλές	raser	φυλή	ras	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
συγγραφή	skrift	συγγραφή	skrift	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
συγγραφή	skrivning	συγγραφή	skrivning	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
αποφασίζει	bestämmer	αποφασίζω	bestämma	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
αποφασίζει	beslutar	αποφασίζω	besluta	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
εκπρόσωπος	talesman	εκπρόσωπος	talesman	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
εκπρόσωπος	ombud	εκπρόσωπος	ombud	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
εκπρόσωπος	representant	εκπρόσωπος	representant	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
εκπρόσωπος	delegat	εκπρόσωπος	delegat	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
κατασκευές	strukturerna	κατασκευή	struktur	N;NOM;FEM;PL	N;NOM;DEF;MASC+FEM;PL
κατασκευές	konstruktioner	κατασκευή	konstruktion	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
κατασκευές	strukturer	κατασκευή	struktur	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
κατασκευές	konstruktioner	κατασκευή	konstruktion	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
άκρη	kant	άκρη	kunna	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
άκρη	edge	άκρη	edge	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
άκρη	kanten	άκρη	kant	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
γιορτή	helgdag	γιορτής	helgdag	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
γιορτή	semester	γιορτής	semest	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
γιορτή	högtid	γιορτής	högtid	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
γιορτή	fest	γιορτής	fest	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
γιορτή	firande	γιορτής	firande	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
έγγραφα	handlingar	έγγραφο	handling	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
λειτουργίες	funktionerna	λειτουργία	funktion	N;NOM;FEM;PL	N;NOM;DEF;MASC+FEM;PL
λειτουργίες	funktioner	λειτουργία	funktion	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
τακτική	taktisk	τακτικός	taktisk	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
περιγράφεται	beskrivs	περιγράφω	beskriva	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;IND;PRS;FIN;PASS
ψευδώνυμο	alias	ψεύδωνυμος	alia	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
ψευδώνυμο	smeknamn	ψεύδωνυμος	smeknamn	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
ψευδώνυμο	öknamn	ψεύδωνυμος	öknamn	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
ψευδώνυμο	smeknamnet	ψεύδωνυμος	smeknamn	N;NOM;NEUT;SG	N;NOM;DEF;NEUT;SG
ψευδώνυμο	pseudonym	ψεύδωνυμος	pseudonym	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
πέρσες	perser	πέρση	pers	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
καλλιτεχνική	konstnärlig	καλλιτεχνικός	konstnärlig	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
καλλιτεχνική	konstnärligt	καλλιτεχνικός	konstnärlig	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;NEUT;SG
θρησκευτική	religiöst	θρησκευτικός	religiös	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;NEUT;SG
θρησκευτική	religiös	θρησκευτικός	religiös	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
ζούσε	levde	ζωύνω	leva	V;IPFV;IND;SG;3;PST;FIN;ACT	V;IND;PST;FIN;ACT
ζούσε	bodde	ζωύνω	böa	V;IPFV;IND;SG;3;PST;FIN;ACT	V;IND;PST;FIN;ACT
ζούσε	bott	ζωύνω	bott	V;IPFV;IND;SG;3;PST;FIN;ACT	V;V.CVB;ACT
ζούσε	levt	ζωύνω	leva	V;IPFV;IND;SG;3;PST;FIN;ACT	V;V.CVB;ACT
πρωταγωνιστές	förkämpar	πρωταγωνιστής	förkämpa	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
εκθέσεις	mässor	έκθεση	mässa	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
εκθέσεις	utställningar	έκθεση	utställning	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
εκθέσεις	rapporter	έκθεση	rapport	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
εκθέσεις	betänkanden	έκθεση	betänkande	N;NOM;FEM;PL	N;NOM;INDF;NEUT;PL
ανεξάρτητο	självständig	ανεξάρτητος	självständig	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;MASC+FEM;SG
ανεξάρτητο	oberoende	ανεξάρτητος	oberoende	ADJ;NOM;NEUT;SG	ADJ;NOM;PRS;V.PTCP
ανεξάρτητο	självständigt	ανεξάρτητος	självständig	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;NEUT;SG
ανεξάρτητο	fristående	ανεξάρτητος	fristående	ADJ;NOM;NEUT;SG	ADJ;NOM;PRS;V.PTCP
καλλιέργεια	kulturen	καλλιέργεια	kultur	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
καλλιέργεια	kultur	καλλιέργεια	kultur	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
καλλιέργεια	odling	καλλιέργεια	odling	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
πλάκα	skoj	πλάκα	skoj	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
βήματα	trappsteg	βήμα	trappsteg	N;NOM;NEUT;PL	N;NOM;INDF;NEUT;PL
λέγοντας	säger	λέγω	säga	V;IPFV;V.CVB;ACT	V;IND;PRS;FIN;ACT
καταστάσεις	situationer	κατάσταση	situation	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
καταστάσεις	situationerna	κατάσταση	situation	N;NOM;FEM;PL	N;NOM;DEF;MASC+FEM;PL
βρετανοί	brittiska	βρετανός	brittisk	ADJ;NOM;MASC;PL	ADJ;NOM;PL
σκέψη	tänkande	σκέψη	tänkande	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
φυσικές	naturliga	φυσικός	naturlig	ADJ;NOM;FEM;PL	ADJ;NOM;PL
σωστή	korrekt	σωστός	korrekt	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
δυναμικό	potential	δυναμικός	potential	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
δυναμικό	dynamic	δυναμικός	dynamic	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
πρωτότυπο	prototypen	πρωτότυπο	prototyp	N;NOM;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
πρωτότυπο	prototyp	πρωτότυπο	prototyp	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
πρωτότυπο	original	πρωτότυπο	original	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
ουσίες	ämnen	ουσία	ämne	N;NOM;FEM;PL	N;NOM;INDF;NEUT;PL
ουσίες	substanser	ουσία	substans	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
προεδρία	ordförandeskapet	προεδρία	ordförandeskap	N;NOM;FEM;SG	N;NOM;DEF;NEUT;SG
προεδρία	ordförandeskap	προεδρία	ordförandeskap	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
παο	pao	παο	pao	N	N;NOM;INDF;MASC+FEM;SG
ροή	flöde	ροή	flö	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
ροή	foder	ροή	for	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
ροή	flöde	ροή	flö	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
ροή	flödet	ροή	flöd	N;NOM;FEM;SG	N;NOM;DEF;NEUT;SG
ροή	bäck	ροή	bäcka	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
ροή	stream	ροή	stream	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
ροή	ström	ροή	ström	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
υπολογιστές	datorer	υπολογιστής	dator	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
γεν	yen	γεν	yen	N	N;NOM;INDF;MASC+FEM;SG
χαμηλή	lågt	χαμηλός	låg	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;NEUT;SG
εστία	studenthem	εστία	studenthem	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
εστία	utbrott	εστία	utbrott	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
εστία	utbrottet	εστία	utbrott	N;NOM;FEM;SG	N;NOM;DEF;NEUT;SG
δημιουργείται	skapats	δημιουργώ	skapa	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;V.CVB;PASS
άθλημα	sporten	άθλημα	sport	N;NOM;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
άθλημα	sport	άθλημα	sport	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
άθλημα	idrott	άθλημα	idrott	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
άθλημα	idrotten	άθλημα	idrott	N;NOM;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
πιθανή	möjligt	πιθανής	möjlig	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;NEUT;SG
πιθανή	möjlig	πιθανής	möjlig	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
παραδοσιακή	traditionellt	παραδοσιακός	traditionell	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;NEUT;SG
παραδοσιακή	traditionell	παραδοσιακός	traditionell	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
παραδοσιακή	traditionsenligt	παραδοσιακός	traditionsenlig	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;NEUT;SG
αποφάσισαν	bestämde	αποφασίζω	bestämde	V;PFV;IND;PL;3;PST;FIN;ACT	V;IND;PST;FIN;ACT
αποφάσισαν	beslutade	αποφασίζω	besluta	V;PFV;IND;PL;3;PST;FIN;ACT	V;IND;PST;FIN;ACT
αποφάσισαν	beslöt	αποφασίζω	besluta	V;PFV;IND;PL;3;PST;FIN;ACT	V;IND;PST;FIN;ACT
δραματική	dramatisk	δραματικός	dramatisk	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
πλήκτρα	nycklarna	πλήκτρα	nyckel	N;NOM;NEUT;PL	N;NOM;DEF;MASC+FEM;PL
πλήκτρα	nycklar	πλήκτρα	nyckla	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
πλήκτρα	tangenter	πλήκτρα	tangent	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
καταφύγιο	skydd	καταφύγιο	skydd	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
καταφύγιο	skyddsrum	καταφύγιο	skyddsrum	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
καταφύγιο	härbärge	καταφύγιο	härbärge	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
καταφύγιο	bunker	καταφύγιο	bunke	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
καταφύγιο	bunkern	καταφύγιο	bunkern	N;NOM;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
καταφύγιο	tillflyktsort	καταφύγιο	tillflyktsort	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
καταφύγιο	fristad	καταφύγιο	fristad	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
καταφύγιο	helgedom	καταφύγιο	helgedom	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
καταφύγιο	tillflykt	καταφύγιο	tillflykt	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
καταφύγιο	tillflyktsort	καταφύγιο	tillflyktsort	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
καταφύγιο	fristad	καταφύγιο	fristad	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
μουσεία	museer	μουσείο	museer	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
μετάλλια	medaljer	μετάλλια	medalj	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
φανέλα	jersey	φανέλα	jersey	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
τροφή	livsmedel	τροφή	livsmedel	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
τροφή	mat	τροφή	mat	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
τροφή	föda	τροφή	föda	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
διάμετρο	diametern	διάμετρο	diameter	N;NOM;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
δείγματα	prover	δείγμα	prov	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
μετρό	tunnelbana	μετρό	tunnelbana	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
μετρό	tunnelbanan	μετρό	tunnelbana	N;NOM;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
μετρό	tunnelbana	μετρό	tunnelbana	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
μετρό	metro	μετρό	metro	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
ύλη	materia	ύλος	materi	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
πανεπιστήμια	universiteten	πανεπιστήμιο	universitet	N;NOM;NEUT;PL	N;NOM;DEF;NEUT;PL
γιατρός	läkares	γιατρός	läkares	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
γιατρός	läkaren	γιατρός	läkare	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
γιατρός	doctor	γιατρός	doctor	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
γιατρός	doktor	γιατρός	doktor	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
φυτό	planta	φυτό	planta	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
φυτό	anläggning	φυτό	anläggning	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
φίλους	kompisar	φίλος	kompis	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
φίλους	vänner	φίλος	vänna	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
όγκος	volym	όγκος	volym	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
όγκος	tumör	όγκος	tumör	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
όγκος	tumör	όγκος	tumör	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
κακό	dåligt	κακός	dålig	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;NEUT;SG
κακό	dålig	κακός	dålig	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;MASC+FEM;SG
κακό	ond	κακός	ond	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;MASC+FEM;SG
κακό	ont	κακός	ond	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;NEUT;SG
δύσκολη	svår	δύσκολος	svår	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
δύσκολη	svårt	δύσκολος	svår	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;NEUT;SG
κίτρινο	gult	κίτρινος	gult	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
γραφεία	kontoren	γραφείο	kontor	N;NOM;NEUT;PL	N;NOM;DEF;NEUT;PL
γραφεία	bänkar	γραφείο	bänka	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
όντως	sannerligen	όντως	sannerligen	ADV	ADV
όντως	verkligen	όντως	verkligen	ADV	ADV
φιλμ	film	φιλμ	film	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
ισχυρό	kraftfull	ισχυρός	kraftfull	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;MASC+FEM;SG
ισχυρό	mäktig	ισχυρός	mäktig	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;MASC+FEM;SG
ισχυρό	mäktigt	ισχυρός	mäktig	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;NEUT;SG
συνθέτες	kompositörer	συνθέτης	kompositör	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
μητρόπολη	metropolis	μητρόπολη	metropolis	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
σύσταση	rekommendation	σύσταση	rekommendation	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
αρχιεπίσκοπος	ärkebiskop	αρχιεπίσκοπος	ärkebiskop	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
αρχιεπίσκοπος	ärkebiskopen	αρχιεπίσκοπος	ärkebiskop	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
ποίημα	dikt	ποίημα	dikt	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
μέθοδοι	metoderna	μέθοδος	metod	N;NOM;FEM;PL	N;NOM;DEF;MASC+FEM;PL
μέθοδοι	metoder	μέθοδος	metod	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
δέντρο	träd	δέντρο	träd	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
δέντρο	trädet	δέντρο	träde	N;NOM;NEUT;SG	N;NOM;DEF;NEUT;SG
μέγιστο	maximum	μέγιστος	maximum	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
διαχειριστή	administratör	διαχειριστής	administratör	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
διαχειριστή	förvaltaren	διαχειριστής	förvaltare	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
διαχειριστή	administratör	διαχειριστής	administratör	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
χημικό	kemisk	χημικός	kemisk	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;MASC+FEM;SG
χημικό	kemiskt	χημικός	kemisk	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;NEUT;SG
άκρα	lemmar	άκρα	lem	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
άκρα	extremiteter	άκρα	extremitet	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
άκρα	ytterligheter	άκρα	ytterlighet	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
άκρα	extremiteter	άκρα	extremitet	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
παραδόσεις	traditioner	παράδοση	tradition	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
παραδόσεις	leveranser	παράδοση	leverans	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
κοινωνικό	socialt	κοινωνικός	social	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;NEUT;SG
κοινωνικό	social	κοινωνικός	social	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;MASC+FEM;SG
πεθάνει	dö	πεθαίνω	dö	V;PFV;NFIN;ACT	V;IMP;FIN;ACT
πεθάνει	dör	πεθαίνω	dör	V;PFV;NFIN;ACT	V;IMP;FIN;ACT
κάπου	nånstans	κάπου	nånstans	ADV	ADV
κάπου	någonstans	κάπου	någonstans	ADV	ADV
κάπου	nånstans	κάπου	nånstans	ADV	ADV
κάπου	någonstans	κάπου	någonstans	ADV	ADV
ετήσια	årlig	ετήσιος	årlig	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
ετήσια	årlig	ετήσιος	årlig	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
ετήσια	årligt	ετήσιος	årligt	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;NEUT;SG
υποθέσεις	rättsfall	υπόθεση	rättsfall	N;NOM;FEM;PL	N;NOM;INDF;NEUT;PL
υποθέσεις	ärenden	υπόθεση	ärende	N;NOM;FEM;PL	N;NOM;INDF;NEUT;PL
νεκροταφείο	begravningsplats	νεκροταφείο	begravningsplats	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
νεκροταφείο	kyrkogård	νεκροταφείο	kyrkogård	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
νεκροταφείο	kyrkogården	νεκροταφείο	kyrkogård	N;NOM;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
νεκροταφείο	begravningsplats	νεκροταφείο	begravningsplats	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
νεκροταφείο	kyrkogård	νεκροταφείο	kyrkogård	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
παραλλαγές	varianter	παραλλαγή	variant	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
παραλλαγές	variationer	παραλλαγή	variation	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
παραλλαγές	varianter	παραλλαγή	variant	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
βαθιά	djupt	βαθύς	djup	ADV	ADV
βαθιά	djupt	βαθύς	djup	ADV	ADV
κώδικας	code	κώδικας	code	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
κώδικας	kod	κώδικας	kod	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
απαραίτητο	nödvändigt	απαραίτητος	nödvändig	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;NEUT;SG
απαραίτητο	nödvändig	απαραίτητος	nödvändig	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;MASC+FEM;SG
απαραίτητο	essentiell	απαραίτητος	essentiell	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;MASC+FEM;SG
αδερφός	broder	αδερφός	brod	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
αδερφός	bror	αδερφός	bro	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
εργαλείο	verktyget	εργαλείο	verktyg	N;NOM;NEUT;SG	N;NOM;DEF;NEUT;SG
εργαλείο	verktyg	εργαλείο	verktyg	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
αρχιτέκτονας	arkitekt	αρχιτέκτονας	arkitekt	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
ελεύθερος	gratis	ελεύθερος	gratis	ADJ;NOM;MASC;SG	ADJ;NOM
ελεύθερος	fri	ελεύθερος	fri	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
ελεύθερος	ledig	ελεύθερος	ledig	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
αποικία	koloni	αποικία	koloni	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
αποικία	kolonin	αποικία	koloni	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
συνδέει	ansluter	συνδέω	ansluta	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
συνδέει	förbinder	συνδέω	förbind	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
κλίση	lutning	κλίση	lutning	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
κλίση	lutning	κλίση	lutning	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
κλίση	lutning	κλίση	lutning	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
κλίση	lutning	κλίση	lutning	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
δημοφιλής	populärt	δημοφιλής	populär	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;NEUT;SG
δημοφιλής	populär	δημοφιλής	populär	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
μεταβολές	ändringar	μεταβολή	ändring	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
μεταβολές	förändringar	μεταβολή	förändring	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
ενεργά	aktivt	ενεργά	aktiv	ADV	ADV
ενεργά	aktivt	ενεργά	aktiv	ADV	ADV
δημοκρατική	demokratiskt	δημοκρατικός	demokratisk	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;NEUT;SG
δημοκρατική	demokratisk	δημοκρατικός	demokratisk	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
εισήγαγε	introducerade	εισηγάγω	introducerad	V;PFV;IND;SG;3;PST;FIN;ACT	V;IND;PST;V.PTCP;ACT
θεία	moster	θεία	moster	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
θεία	tant	θεία	tant	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
θεία	faster	θεία	fast	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
θεία	moster	θεία	moster	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
θεία	moster	θεία	moster	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
θεία	tant	θεία	tant	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
θεία	faster	θεία	fast	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
ικανότητες	förmågor	ικανότητα	förmåga	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
ικανότητες	kompetenser	ικανότητα	kompetens	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
ικανότητες	färdigheter	ικανότητα	färdighet	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
κιλά	pund	κιλώ	pund	N	N;NOM;INDF;NEUT;SG
κιλά	kilo	κιλώ	kilo	N	N;NOM;INDF;NEUT;SG
κιλά	kilogram	κιλώ	kilogram	N	N;NOM;INDF;NEUT;SG
κιλά	kilo	κιλώ	kilo	N	N;NOM;INDF;NEUT;SG
φάσμα	spektrum	φάσμα	spektrum	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
κάπως	någorlunda	κάπως	någorlunda	ADV	ADV
μέγαρο	herrgården	μέγαρος	herrgård	N;NOM;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
μέγαρο	herrgård	μέγαρος	herrgård	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
