まで	inntil	まで	inntil	ADP	ADP
チェロ	cellist	チェロ	cellist	N	N;INDF;MASC;SG
ワーク	arbeid	ワーク	arbeid	N	N;INDF;NEUT;SG
ワーク	jobb	ワーク	jobb	N	N;INDF;MASC;SG
ワーク	jobber	ワーク	jobbe	N	N;INDF;FEM;PL
プライバシー	personvern	プライバシー	personvern	N	N;INDF;NEUT;SG
道場	dojo	道場	dojo	N	N;INDF;MASC;SG
濃度	konsentrasjon	濃度	konsentrasjon	N	N;INDF;MASC;SG
セーブ	lagre	セーブ	lagre	N	N;INDF;NEUT;SG
看板	billboard	看板	billboard	N	N;INDF;MASC;SG
エンジェル	engelen	エンジェル	engel	N	N;DEF;MASC;SG
エンジェル	engel	エンジェル	engel	N	N;INDF;MASC;SG
エンジェル	angel	エンジェル	angel	N	N;INDF;MASC;SG
単語	ord	単語	ord	N	N;INDF;NEUT;PL
単語	word	単語	word	N	N;INDF;NEUT;SG
単語	æresord	単語	æresord	N	N;INDF;NEUT;SG
単語	ord	単語	ord	N	N;INDF;NEUT;PL
単語	words	単語	words	N	N
単語	orda	単語	ord	N	N;DEF;NEUT;PL
テキスト	tekst	テキスト	tekst	N	N;INDF;FEM;SG
テキスト	teksten	テキスト	tekst	N	N;DEF;MASC;SG
テキスト	tekstmeldinger	テキスト	tekstmelding	N	N;INDF;FEM;PL
テキスト	tekster	テキスト	tekst	N	N;INDF;FEM;PL
テキスト	sms	テキスト	sms	N	N;INDF
品質	kvalitet	品質	kvalitet	N	N;INDF;MASC;SG
品質	kvaliteten	品質	kvalitet	N	N;DEF;MASC;SG
工芸	håndverk	工芸	håndverk	N	N;INDF;NEUT;SG
工芸	fartøy	工芸	fartøy	N	N;INDF;NEUT;SG
工芸	craft	工芸	cryfe	N	N;INDF;MASC;SG
工芸	håndverk	工芸	håndverk	N	N;INDF;NEUT;SG
工芸	håndarbeid	工芸	håndarbeid	N	N;INDF;NEUT;SG
主婦	husmødre	主婦	husmødre	N	N;INDF;FEM;SG
主婦	husmor	主婦	husmor	N	N;INDF;MASC;SG
主婦	hjemmeværende	主婦	hjemmeværende	N	N;INDF;FEM;SG
主婦	husmor	主婦	husmor	N	N;INDF;MASC;SG
倉庫	varehuset	倉庫	varehus	N	N;DEF;NEUT;SG
倉庫	lageret	倉庫	lager	N	N;DEF;NEUT;SG
珍しい	uvanlige	珍しい	uvanlig	ADJ	ADJ;PL
珍しい	uvanlig	珍しい	uvanlig	ADJ	ADJ;INDF;NEUT;SG
珍しい	uvanlig	珍しい	uvanlig	ADJ	ADJ;INDF;NEUT;SG
誰	nokon	誰	nokon	PRO	PRO;MASC;PL;3
寄付	donerer	寄付	donere	V	V;IND;PRS;FIN
寄付	donere	寄付	donere	V	V;NFIN
寄付	gi	寄付	gi	V	V;IMP;FIN
艦船	skip	艦船	skip	N	N;INDF;NEUT;PL
艦船	skuter	艦船	skuter	N	N;INDF;MASC;SG
学問	læring	学問	læring	N	N;INDF;FEM;SG
復元	gjenopprette	復元	gjenopprette	V	V;NFIN
フランツ	franz	フランツ	franz	N	N;INDF;MASC;SG
ベクトル	vektor	ベクトル	vektor	N	N;INDF;MASC;SG
軍艦	krigsskip	軍艦	krigsskip	N	N;INDF;NEUT;SG
軍艦	krigsskip	軍艦	krigsskip	N	N;INDF;NEUT;SG
津波	tsunami	津波	tsunami	N	N;INDF;MASC;SG
津波	tsunamier	津波	tsunami	N	N;INDF;MASC;SG
美女	skjønnheter	美女	skjønnheter	N	N;INDF;FEM;PL
テック	tech	テック	tech	N	N
水泳	svømme	水泳	svømme	N	N;INDF;MASC;SG
水泳	svømmetur	水泳	svømmetur	N	N;INDF;MASC;SG
水泳	svømming	水泳	svømming	N	N;INDF;FEM;SG
ダンサー	dansere	ダンサー	dansere	N	N;INDF;FEM;SG
ダンサー	danserne	ダンサー	dansern	N	N;INDF;NEUT;SG
ダンサー	danseren	ダンサー	danser	N	N;DEF;MASC;SG
ダンサー	danser	ダンサー	danse	N	N;INDF;MASC;SG
ダンサー	dancer	ダンサー	dance	N	N
考古学	arkeologi	考古学	arkeologi	N	N;INDF;MASC;SG
考古学	arkeolog	考古学	arkeolog	N	N;INDF;MASC;SG
考古学	arkeologi	考古学	arkeologi	N	N;INDF;MASC;SG
外側	eksteriør	外側	eksteriør	N	N;INDF;MASC;SG
征服	erobre	征服	erober	V	V;NFIN
監査	revisjon	監査	revisjon	N	N;INDF;MASC;SG
早い	tidig	早い	tidig	ADJ	ADJ;INDF;SG
早い	tidlig	早い	tidlig	ADJ	ADJ;INDF;NEUT;SG
早い	tidlige	早い	tidlig	ADJ	ADJ;PL
早い	tidleg	早い	tidleg	ADJ	ADJ;INDF;NEUT;SG
通路	midtgangen	通路	midtgang	N	N;DEF;MASC;SG
通路	passasje	通路	passasje	N	N;INDF;MASC;SG
港湾	port	港湾	port	N	N;INDF;FEM;SG
港湾	havn	港湾	havn	N	N;INDF;MASC;SG
集会	montering	集会	montering	N	N;INDF;FEM;SG
集会	forsamling	集会	forsamling	N	N;INDF;FEM;SG
封印	sel	封印	selje	V	V;IND;PRS;FIN
教科	lærebøker	教科	lærebok	N	N;INDF;FEM;PL
教科	skolebøker	教科	skolebok	N	N;INDF;FEM;PL
教科	lærebok	教科	lærebok	N	N;INDF;FEM;SG
教科	skolebøker	教科	skolebok	N	N;INDF;FEM;PL
サイン	jærtegn	サイン	jærtegn	N	N;INDF;FEM;SG
サイン	signer	サイン	signe	N	N;INDF;MASC;SG
サイン	jærtegn	サイン	jærtegn	N	N;INDF;FEM;SG
サイン	tegn	サイン	tegn	N	N;INDF;NEUT;SG
人材	personell	人材	personell	N	N;INDF;NEUT;SG
スティック	stokker	スティック	stokker	N	N;INDF;NEUT;SG
スティック	kjepper	スティック	kjeppe	N	N;INDF;FEM;PL
スティック	pinner	スティック	pinne	N	N;INDF;FEM;PL
スティック	pinne	スティック	pinne	N	N;INDF;MASC;SG
スティック	stick	スティック	stick	N	N;INDF
密度	tetthet	密度	tetthet	N	N;INDF;MASC;SG
同僚	kollega	同僚	kollega	N	N;INDF;MASC;SG
同僚	kollegene	同僚	kolleg	N	N;DEF;FEM;PL
同僚	kolleger	同僚	kolleg	N	N;INDF;MASC;SG
同僚	kollegaer	同僚	kollega	N	N;INDF;MASC;PL
同僚	kollegaene	同僚	kollega	N	N;DEF;MASC;PL
同僚	kollega	同僚	kollega	N	N;INDF;MASC;SG
同僚	medarbeider	同僚	medarbeide	N	N;INDF;NEUT;PL
同僚	kollegaer	同僚	kollega	N	N;INDF;MASC;PL
同僚	kolleger	同僚	kolleg	N	N;INDF;MASC;SG
同僚	kollegaene	同僚	kollega	N	N;DEF;MASC;PL
建築物	bygninger	建築物	bygninger	N	N;INDF;MASC;PL
方程式	ligning	方程式	ligning	N	N;INDF;FEM;SG
方程式	ligninger	方程式	ligning	N	N;INDF;FEM;PL
スイッチ	bytter	スイッチ	bytte	N	N;INDF;FEM;PL
スイッチ	switch	スイッチ	switch	N	N
レスリング	bryting	レスリング	bryting	N	N;INDF;FEM;SG
知的	intelligente	知的	intelligente	ADJ	ADJ;PL
知的	intelligent	知的	intelligent	ADJ	ADJ;INDF;SG
花火	fyrverkeri	花火	fyrverkeri	N	N;INDF;NEUT;SG
フラッシュ	flash	フラッシュ	flash	N	N
フラッシュ	blits	フラッシュ	blits	N	N;INDF;MASC;SG
フラッシュ	flush	フラッシュ	flush	N	N;INDF;NEUT;SG
ボイス	voice	ボイス	voice	N	N;INDF;MASC;SG
ボイス	stemma	ボイス	stemme	N	N;DEF;FEM;SG
ボイス	røst	ボイス	røst	N	N;INDF;MASC;SG
ボイス	stemme	ボイス	stemme	N	N;INDF;FEM;SG
字幕	undertekst	字幕	undertekst	N	N;INDF;FEM;SG
トライ	forsøk	トライ	forsøk	N	N;INDF;NEUT;SG
トライ	try	トライ	try	N	N
闘争	kamp	闘争	kamp	N	N;INDF;MASC;SG
宿泊	losji	宿泊	losji	N	N;INDF;MASC;SG
宿泊	losji	宿泊	losji	N	N;INDF;MASC;SG
宿泊	overnatting	宿泊	overnatting	N	N;INDF;FEM;SG
宿泊	husrom	宿泊	husrom	N	N;INDF;NEUT;SG
洪水	flom	洪水	flom	N	N;INDF;MASC;SG
洪水	oversvømmelse	洪水	oversvømmelse	N	N;INDF;MASC;SG
洪水	flommen	洪水	flom	N	N;DEF;MASC;SG
洪水	flom	洪水	flom	N	N;INDF;MASC;SG
ナス	aubergine	ナス	aubergine	N	N;INDF;MASC;SG
保証	garanti	保証	garanti	N	N;INDF;MASC;SG
保証	garantien	保証	garanti	N	N;DEF;MASC;SG
保証	garantier	保証	garanti	N	N;INDF;FEM;PL
保証	garanti	保証	garanti	N	N;INDF;MASC;SG
三十	tretti	三十	tretti	NUM	NUM;PL
ホラー	redsel	ホラー	redsel	N	N;INDF;FEM;SG
ホラー	horror	ホラー	horror	N	N;INDF;MASC;SG
ホラー	skrekk	ホラー	skrekk	N	N;INDF;MASC;SG
偵察	recon	偵察	recon	N	N;INDF;MASC;SG
偵察	rekognosering	偵察	rekognosering	N	N;INDF;FEM;SG
偵察	oppklaring	偵察	oppklaring	N	N;INDF;FEM;SG
コイン	mynter	コイン	mynter	N	N;INDF;FEM;PL
コイン	mynt	コイン	mynt	N	N;INDF;MASC;SG
本尊	gohonzon	本尊	gohonzon	N	N;INDF;MASC;SG
刑務所	fengsler	刑務所	fengsle	N	N;INDF;FEM;PL
刑務所	fengslene	刑務所	fengsle	N	N;DEF;FEM;PL
刑務所	fengsel	刑務所	fengsel	N	N;INDF;NEUT;SG
重力	gravitasjonslov	重力	gravitasjonslov	N	N;INDF;MASC;SG
重力	tyngdekraften	重力	tyngdekraft	N	N;DEF;MASC;SG
重力	tyngdekraft	重力	tyngdekraft	N	N;INDF;FEM;SG
重力	tyngde	重力	tyngd	N	N;INDF;FEM;SG
重力	gravitasjon	重力	gravitasjon	N	N;INDF;MASC;SG
重力	gravity	重力	gravity	N	N;INDF;MASC;SG
ドメイン	domener	ドメイン	domen	N	N;INDF;MASC;PL
ドメイン	domene	ドメイン	dom	N	N;DEF;FEM;PL
ドメイン	domenet	ドメイン	domen	N	N;DEF;NEUT;SG
パーティ	parti	パーティ	parti	N	N;INDF;NEUT;SG
パーティ	fest	パーティ	fest	N	N;INDF;MASC;SG
パーティ	feste	パーティ	feste	N	N;INDF;NEUT;SG
パーティ	party	パーティ	party	N	N;INDF;NEUT;SG
パーティ	fester	パーティ	fester	N	N;INDF;FEM;PL
パーティ	partier	パーティ	parti	N	N;INDF;NEUT;SG
スーツ	drakter	スーツ	drakt	N	N;INDF;FEM;PL
スーツ	dresser	スーツ	dresse	N	N;INDF;FEM;PL
スーツ	drakta	スーツ	drakte	N	N;DEF;FEM;SG
スーツ	dressen	スーツ	dress	N	N;DEF;MASC;SG
スーツ	dress	スーツ	dress	N	N;INDF;MASC;SG
スーツ	drakt	スーツ	drakt	N	N;INDF;FEM;SG
信託	stoler	信託	stol	N	N;INDF;MASC;PL
ジャージー	jersey	ジャージー	jersey	N	N;INDF;MASC;SG
漁業	fiskeri	漁業	fiskeri	N	N;INDF;MASC;SG
漁業	fiskeri	漁業	fiskeri	N	N;INDF;MASC;SG
漁業	fiskebruk	漁業	fiskebruk	N	N;INDF;MASC;SG
彫刻	gravering	彫刻	gravering	N	N;INDF;FEM;SG
彫刻	skulptur	彫刻	skulptur	N	N;INDF;MASC;SG
彫刻	skulpturen	彫刻	skulptur	N	N;DEF;MASC;SG
彫刻	skulpturer	彫刻	skulpture	N	N;INDF;MASC;SG
彫刻	skulptør	彫刻	skulptør	N	N;INDF;MASC;SG
彫刻	skulpturer	彫刻	skulpture	N	N;INDF;MASC;SG
砂漠	ørken	砂漠	ørk	N	N;INDF;MASC;SG
砂漠	ørkenen	砂漠	ørken	N	N;DEF;MASC;SG
セミ	sangsikader	セミ	sangsikade	N	N;INDF;MASC;PL
水中	undervanns	水中	undervanns	N	N;INDF;MASC;SG
砲撃	bombardementet	砲撃	bombardement	N	N;DEF;NEUT;SG
科目	undersåtter	科目	undersåtter	N	N;INDF;FEM;PL
スロー	slow	スロー	slow	N	N;INDF;SG
スロー	treg	スロー	treg	N	N;INDF;MASC;SG
スロー	langsom	スロー	langsom	N	N;INDF;MASC;SG
曲線	kurve	曲線	kurve	N	N;INDF;FEM;SG
曲線	kurver	曲線	kurve	N	N;INDF;NEUT;PL
恐竜	dinosaur	恐竜	dinosaur	N	N;INDF;MASC;SG
恐竜	dinosaurer	恐竜	dinosaure	N	N;INDF;FEM;SG
恐竜	dinosaurene	恐竜	dinosaure	N	N;DEF;FEM;PL
レビュー	anmeldelser	レビュー	anmeldelse	N	N;INDF;NEUT;SG
レビュー	kritikker	レビュー	kritikker	N	N;INDF;FEM;PL
レビュー	review	レビュー	review	N	N
レビュー	omtale	レビュー	omtale	N	N;INDF;FEM;SG
レビュー	anmeldelse	レビュー	anmeldelse	N	N;INDF;MASC;SG
レビュー	gjennomgang	レビュー	gjennomgang	N	N;INDF;MASC;SG
レビュー	gjennomgå	レビュー	gjennomgå	N	N;INDF;NEUT;SG
セックス	sex	セックス	sex	N	N;INDF;MASC;SG
出品	oppføringen	出品	oppføring	N	N;DEF;MASC;SG
出品	oppføring	出品	oppføring	N	N;INDF;FEM;SG
ピア	peer	ピア	peer	N	N;INDF;MASC;SG
ピア	pia	ピア	pia	N	N;INDF;FEM;SG
ピア	jevnaldrende	ピア	jevnaldrende	N	N;INDF;MASC;SG
ピア	likemenn	ピア	likemenn	N	N;INDF;MASC;PL
パレード	paraden	パレード	parad	N	N;DEF;MASC;SG
パレード	parade	パレード	parad	N	N;INDF;MASC;SG
パレード	opptog	パレード	opptog	N	N;INDF;NEUT;SG
ゴム	gummi	ゴム	gummi	N	N;INDF;MASC;SG
警察官	politifolk	警察官	politifolk	N	N;INDF;NEUT;PL
警察官	politimenn	警察官	politimenn.	N	N;INDF;MASC;PL
警察官	politi	警察官	politi	N	N;INDF;NEUT;SG
警察官	police	警察官	police	N	N;INDF;FEM;SG
警察官	politiet	警察官	politi	N	N;DEF;NEUT;SG
部族	stamme	部族	stam	N	N;INDF;FEM;SG
メロディ	melodier	メロディ	melodie	N	N;INDF;NEUT;SG
メロディ	melodi	メロディ	melodi	N	N;INDF;MASC;SG
メロディ	melody	メロディ	melody	N	N;INDF;MASC;SG
メロディ	melodi	メロディ	melodi	N	N;INDF;MASC;SG
メロディ	melodien	メロディ	melodi	N	N;DEF;MASC;SG
メロディ	tune	メロディ	tune	N	N;INDF;NEUT;SG
プレート	tallerken	プレート	tallerk	N	N;DEF;MASC;SG
結晶	crystal	結晶	crystal	N	N;INDF;MASC;SG
結晶	krystall	結晶	krystall	N	N;INDF;NEUT;SG
ハンド	hånd	ハンド	hånd	N	N;INDF;SG
ハンド	hand	ハンド	hand	N	N;INDF;FEM;SG
カレー	karri	カレー	karri	N	N;INDF;MASC;SG
カレー	curry	カレー	curry	N	N;INDF;MASC;SG
妖精	feen	妖精	få	N	N;DEF;MASC;SG
昆虫	insekter	昆虫	insekt	N	N;INDF;NEUT;SG
墓地	kirkegårder	墓地	kirkegårder	N	N;INDF;FEM;PL
墓地	gravlund	墓地	gravlund	N	N;INDF;MASC;SG
墓地	kirkegård	墓地	kirkegård	N	N;INDF;MASC;SG
墓地	kirkegården	墓地	kirkegård	N	N;DEF;MASC;SG
墓地	kirkegård	墓地	kirkegård	N	N;INDF;MASC;SG
野菜	grønnsak	野菜	grønnsak	N	N;INDF;FEM;SG
野菜	grønnsaker	野菜	grønnsak	N	N;INDF;FEM;PL
叔父	onkel	叔父	onkel	N	N;INDF;MASC;SG
叔父	onkelen	叔父	onkel	N	N;DEF;MASC;SG
コンクリート	betong	コンクリート	betong	N	N;INDF;MASC;SG
河口	limanen	河口	liman	N	N;DEF;MASC;SG
エントリー	oppføring	エントリー	oppføring	N	N;INDF;FEM;SG
エントリー	oppføringer	エントリー	oppføringer	N	N;INDF;FEM;PL
釣り	fisking	釣り	fisking	N	N;INDF;MASC;SG
釣り	fiske	釣り	fiske	N	N;INDF;MASC;SG
ストア	butikk	ストア	butikk	N	N;INDF;MASC;SG
フロー	flow	フロー	flow	N	N;INDF;MASC;SG
ノーベル	nobel	ノーベル	nobel	N	N;INDF;MASC;SG
センチメートル	centimeter	センチメートル	centimeter	N	N;INDF;MASC;PL
センチメートル	centimeter	センチメートル	centimeter	N	N;INDF;MASC;PL
センチメートル	centimeter	センチメートル	centimeter	N	N;INDF;MASC;PL
スクリーン	skjerm	スクリーン	skjerm	N	N;INDF;MASC;SG
スクリーン	skjermen	スクリーン	skjerme	N	N;DEF;MASC;SG
シェル	skall	シェル	skall	N	N;INDF;MASC;SG
シェル	skjell	シェル	skjell	N	N;INDF;NEUT;SG
グラス	glass	グラス	glass	N	N;INDF;NEUT;SG
後輩	juniorene	後輩	junior	N	N;DEF;FEM;PL
雰囲気	atmosfære	雰囲気	atmosfære	N	N;INDF;MASC;SG
雰囲気	stemning	雰囲気	stemning	N	N;INDF;FEM;SG
雰囲気	atmosfæren	雰囲気	atmosfære	N	N;DEF;MASC;SG
海底	havbunnen	海底	havbunn	N	N;DEF;MASC;SG
恒星	stjerna	恒星	stjerne	N	N;DEF;FEM;SG
恒星	stjerne	恒星	stjerne	N	N;INDF;FEM;SG
介護	omsorgsperson	介護	omsorgsperson	N	N;INDF;MASC;SG
介護	pleie	介護	pleie	N	N;INDF;FEM;SG
介護	omsorg	介護	omsorg	N	N;INDF;FEM;SG
介護	stell	介護	stell	N	N;INDF;MASC;SG
介護	care	介護	care	N	N
主流	mainstream	主流	mainstream	N	N;INDF;NEUT;SG
水平	horisontal	水平	horisontal	N	N;INDF;MASC;SG
水平	vannrett	水平	vannrett	N	N;INDF;MASC;SG
ネル	nell	ネル	nell	N	N;INDF;MASC;SG
スカウト	scout	スカウト	scott	N	N;INDF;NEUT;SG
スカウト	speider	スカウト	speide	N	N;INDF;FEM;PL
スカウト	speidere	スカウト	speidere	N	N;INDF;FEM;SG
職人	håndverkere	職人	håndverkere	N	N;INDF;FEM;SG
職人	artisan	職人	artisan	N	N;INDF;MASC;SG
職人	håndverker	職人	håndverke	N	N;INDF;FEM;PL
週末	helger	週末	helger	N	N;INDF;FEM;PL
週末	helgene	週末	helg	N	N;DEF;FEM;PL
週末	helg	週末	helg	N	N;INDF;FEM;SG
週末	helgen	週末	helg	N	N;INDF;MASC;SG
コーン	maisen	コーン	mais	N	N;DEF;MASC;SG
コーン	mais	コーン	mais	N	N;INDF;MASC;SG
コーン	kjegle	コーン	kjegle	N	N;INDF;FEM;SG
スキル	skills	スキル	skills	N	N;INDF;MASC;SG
スキル	ferdighetene	スキル	ferdighet	N	N;DEF;FEM;PL
スキル	ferdigheter	スキル	ferdighet	N	N;INDF;FEM;PL
スキル	ferdighet	スキル	ferdighet	N	N;INDF;FEM;SG
サイクル	sykluser	サイクル	syklus	N	N;INDF;FEM;PL
サイクル	syklus	サイクル	syklus	N	N;INDF;MASC;SG
名作	mesterverk	名作	mesterverk	N	N;INDF;MASC;SG
名作	mesterverket	名作	mesterverk	N	N;DEF;NEUT;SG
マット	matt	マット	matt	N	N;INDF;MASC;SG
マット	matta	マット	matte	N	N;DEF;FEM;SG
吹き替え	dubbet	吹き替える	dubb	N	N;INDF;NEUT;SG
ツイン	tvilling	ツイン	tvilling	N	N;INDF;FEM;SG
ツイン	twin	ツイン	twin	N	N;INDF;NEUT;SG
ツイン	tvillingen	ツイン	tvilling	N	N;DEF;MASC;SG
最小	minimum	最小	minimum	N	N;INDF;NEUT;SG
フォーラム	fora	フォーラム	forum	N	N;INDF;NEUT;SG
フォーラム	forum	フォーラム	forum	N	N;INDF;NEUT;SG
フォーラム	forumet	フォーラム	forum	N	N;DEF;NEUT;SG
書き込み	skriv	書き込み	skrive	V	V;IMP;FIN
書き込み	skriver	書き込み	skrive	V	V;IND;PRS;FIN
勇者	tapper	勇者	tappe	N	N;INDF;FEM;PL
勇者	brave	勇者	brave	N	N;INDF;MASC;SG
シェア	deler	シェア	del	N	N;INDF;MASC;PL
シェア	deling	シェア	deling	N	N;INDF;FEM;SG
シェア	delingen	シェア	deling	N	N;DEF;MASC;SG
シェア	andel	シェア	andel	N	N;INDF;MASC;SG
シェア	deler	シェア	del	N	N;INDF;MASC;PL
シェア	delinger	シェア	delinger	N	N;INDF;FEM;PL
シェア	aksje	シェア	aksje	N	N;INDF;MASC;SG
シェア	andeler	シェア	andel	N	N;INDF;FEM;PL
シェア	aksjer	シェア	aksjer	N	N;INDF;NEUT;SG
シェア	deler	シェア	del	N	N;INDF;MASC;PL
カリ	cali	カリ	cali	N	N;INDF;MASC;SG
カリ	kari	カリ	kari	N	N;INDF;FEM;SG
俳句	haiku	俳句	haiku	N	N;INDF;NEUT;SG
悲劇	tragedier	悲劇	tragedium	N	N;INDF;MASC;SG
悲劇	tragedie	悲劇	tragedie	N	N;INDF;MASC;SG
エール	hyl	エール	hyl	N	N;INDF;MASC;SG
エール	ale	エール	ale	N	N;INDF;MASC;SG
垂直	vinkelrett	垂直	vinkelrett	N	N;INDF;MASC;SG
落下	faller	落下	falle	V	V;IND;PRS;FIN
落下	fall	落下	falle	V	V;IND;PST;FIN
告示	merknad	告示	merknad	N	N;INDF;MASC;SG
告示	varsel	告示	varsel	N	N;INDF;NEUT;SG
マリン	marin	マリン	marin	N	N;INDF;MASC;SG
マリン	marinesoldat	マリン	marinesoldat	N	N;INDF;MASC;SG
マリン	marine	マリン	marin	N	N;INDF;MASC;SG
スタンダード	standard	スタンダード	standard	N	N;INDF;MASC;SG
繊維	tekstil	繊維	tekstil	N	N;INDF;FEM;SG
繊維	fiber	繊維	fiber	N	N;INDF;MASC;SG
繊維	fiber	繊維	fiber	N	N;INDF;MASC;SG
繊維	fibre	繊維	fibre	N	N;INDF;MASC;SG
繊維	fibrer	繊維	fibre	N	N;INDF;MASC;SG
繊維	fibre	繊維	fibre	N	N;INDF;MASC;SG
待ち	venter	待つ	vente	V	V;IND;PRS;FIN
エンターテイメント	underholdning	エンターテイメント	underholdning	N	N;INDF;FEM;SG
エンターテイメント	entertainment	エンターテイメント	entertainment	N	N;INDF;NEUT;SG
演習	øvelser	演習	øvelse	N	N;INDF;NEUT;SG
演習	øvelsene	演習	øvelse	N	N;DEF;FEM;PL
演習	manøvrer	演習	manøvre	N	N;INDF;FEM;PL
検出	oppdage	検出	oppdage	V	V;NFIN
検出	oppdager	検出	oppdage	V	V;IND;PRS;FIN
検出	oppdage	検出	oppdage	V	V;NFIN
配列	array	配列	array	N	N;INDF;MASC;SG
体力	styrke	体力	styrke	N	N;INDF;MASC;SG
体力	styrken	体力	styrke	N	N;DEF;MASC;SG
コンテナ	container	コンテナ	contain	N	N;INDF;MASC;SG
コンテナ	containere	コンテナ	containere	N	N;INDF;MASC;SG
拳銃	pistoler	拳銃	pistol	N	N;INDF;MASC;SG
拳銃	håndvåpen	拳銃	håndvåpen	N	N;INDF;NEUT;SG
アンテナ	antenne	アンテナ	antenne	N	N;INDF;MASC;SG
船体	hull	船体	hull	N	N;INDF;NEUT;SG
船体	skrog	船体	skrog	N	N;INDF;NEUT;SG
エコ	eco	エコ	eco	N	N;INDF;MASC;SG
エコ	øko	エコ	økon	N	N;INDF;MASC;SG
チケット	billetter	チケット	billetter	N	N;INDF;MASC;SG
チケット	billett	チケット	billett	N	N;INDF;MASC;SG
幻想	illusjoner	幻想	illusjon	N	N;INDF;MASC;SG
幻想	illusjon	幻想	illusjon	N	N;INDF;MASC;SG
幻想	illusjoner	幻想	illusjon	N	N;INDF;MASC;SG
フォト	photo	フォト	photo	N	N
フォト	foto	フォト	foto	N	N;INDF;NEUT;SG
フォト	bilete	フォト	bilete	N	N;INDF;NEUT;SG
フォト	bilde	フォト	bilde	N	N;INDF;NEUT;SG
フォト	biletet	フォト	bilete	N	N;DEF;NEUT;SG
石炭	kull	石炭	kull	N	N;INDF;NEUT;SG
グラム	gram	グラム	gram	N	N;INDF;NEUT;SG
ボウ	bukk	ボウ	bukk	N	N;INDF;MASC;SG
ボウ	baug	ボウ	baug	N	N;INDF;MASC;SG
ボウ	bow	ボウ	bow	N	N;INDF;NEUT;SG
ボウ	bue	ボウ	bue	N	N;INDF;MASC;SG
キリスト	kristus	キリスト	kristus	N	N;INDF;MASC;SG
キリスト	christ	キリスト	christ	N	N
ループ	avspillinger	ループ	avspillinger	N	N;INDF;FEM;PL
ループ	sløyfe	ループ	sløyfe	N	N;INDF;FEM;SG
ループ	loop	ループ	loop	N	N;INDF;MASC;SG
ラジ	raj	ラジ	raj	N	N;INDF;MASC;SG
開く	åpner	開く	åpne	V	V;IND;PRS;FIN
電圧	voltage	電圧	voltag	N	N;INDF;MASC;SG
喜劇	komedie	喜劇	komedie	N	N;INDF;MASC;SG
光学	optikk	光学	optikk	N	N;INDF;NEUT;SG
ライター	lightere	ライター	lightere	N	N;INDF;FEM;SG
ライター	forfatter	ライター	forfatter	N	N;INDF;FEM;SG
ライター	skribent	ライター	skribent	N	N;INDF;MASC;SG
ライター	lysere	ライター	lysere	N	N;INDF;FEM;SG
ライター	lettere	ライター	lettere	N	N;INDF;MASC;SG
ライター	lighter	ライター	lighter	N	N;INDF;NEUT;SG
キット	kit	キット	kit	N	N;INDF;MASC;SG
歩行	walking	歩行	walking	N	N;INDF;FEM;SG
歩行	vandrende	歩行	vandrende	N	N;INDF;FEM;SG
歩行	vandring	歩行	vandring	N	N;INDF;FEM;SG
歩行	gange	歩行	gange	N	N;INDF;MASC;SG
歩行	spasertur	歩行	spasertur	N	N;INDF;MASC;SG
歩行	walk	歩行	walk	N	N;INDF;MASC;SG
割引	rabatt	割引	rabatt	N	N;INDF;MASC;SG
割引	rabatter	割引	rabatter	N	N;INDF;MASC;SG
変数	variabel	変数	variabel	N	N;INDF;MASC;SG
変数	variabler	変数	variable	N	N;INDF;MASC;SG
変数	variablene	変数	variabel	N	N;DEF;MASC;PL
影響	innflytelse	影響	innflytels	N	N;INDF;MASC;SG
影響	påvirkning	影響	påvirkning	N	N;INDF;FEM;SG
カテゴリー	kategori	カテゴリー	kategori	N	N;INDF;MASC;SG
カテゴリー	kategorien	カテゴリー	kategori	N	N;DEF;MASC;SG
カテゴリー	kategoriene	カテゴリー	kategorie	N	N;DEF;FEM;PL
カテゴリー	kategorier	カテゴリー	kategorie	N	N;INDF;FEM;PL
ストレート	straight	ストレート	straight	N	N;INDF;MASC;SG
牧師	pastor	牧師	pastor	N	N;INDF;MASC;SG
役職	stilling	役職	stilling	N	N;INDF;FEM;SG
役職	posisjon	役職	posisjon	N	N;INDF;MASC;SG
役職	titler	役職	titler	N	N;INDF;MASC;SG
薬物	stoff	薬物	stoff	N	N;INDF;NEUT;SG
薬物	dop	薬物	dop	N	N;INDF;MASC;SG
薬物	narkotika	薬物	narkotika	N	N;INDF;MASC;SG
薬物	narko	薬物	narko	N	N;INDF;MASC;SG
薬物	rusmiddel	薬物	rusmiddel	N	N;INDF;NEUT;SG
フード	hetten	フード	hett	N	N;DEF;MASC;SG
フード	hood	フード	hood	N	N;INDF;NEUT;SG
フード	hette	フード	hette	N	N;INDF;MASC;SG
化石	fossiler	化石	fossile	N	N;INDF;MASC;PL
化石	fossil	化石	fossil	N	N;INDF;MASC;SG
化石	fossil	化石	fossil	N	N;INDF;MASC;SG
渓谷	juvet	渓谷	juv	N	N;DEF;NEUT;SG
推奨	anbefalte	推奨	anbefalt	V	V;IND;PST;FIN
天文台	observatory	天文台	observatory	N	N;INDF;MASC;SG
天文台	observatorium	天文台	observatorium	N	N;INDF;NEUT;SG
指数	eksponent	指数	eksponent	N	N;INDF;MASC;SG
北西部	northwestern	北西部	northwestern	N	N;INDF;MASC;SG
