категория	категория	категория	категория	N;INAN;NOM;FEM;SG	N;INDF;FEM;SG
параметры	възможности	параметр	възможност	N;INAN;NOM;MASC;PL	N;INDF;FEM;PL
параметры	настройки	параметр	настройка	N;INAN;NOM;MASC;PL	N;INDF;FEM;PL
параметры	опции	параметр	опция	N;INAN;NOM;MASC;PL	N;INDF;FEM;PL
параметры	параметри	параметр	параметър	N;INAN;NOM;MASC;PL	N;INDF;MASC;PL
параметры	настройки	параметр	настройка	N;INAN;NOM;MASC;PL	N;INDF;FEM;PL
мужской	мъжествен	мужской	мъжествен	ADJ;NOM;MASC;SG	ADJ;INDF;MASC;SG
судьба	съдба	судьба	съдба	N;INAN;NOM;FEM;SG	N;INDF;FEM;SG
судьба	съдбата	судьба	съдба	N;INAN;NOM;FEM;SG	N;DEF;FEM;SG
судьба	съдба	судьба	съдба	N;INAN;NOM;FEM;SG	N;INDF;FEM;SG
судьба	съдбата	судьба	съдба	N;INAN;NOM;FEM;SG	N;DEF;FEM;SG
профессия	професия	профессия	професия	N;INAN;NOM;FEM;SG	N;INDF;FEM;SG
профессия	професия	профессия	професия	N;INAN;NOM;FEM;SG	N;INDF;FEM;SG
профессия	окупация	профессия	окупация	N;INAN;NOM;FEM;SG	N;INDF;FEM;SG
железнодорожный	железопътен	железнодорожный	железопътен	ADJ;NOM;MASC;SG	ADJ;INDF;MASC;SG
железнодорожный	железопътния	железнодорожный	железопътен	ADJ;NOM;MASC;SG	ADJ;DEF;MASC;SG
железнодорожный	железопътен	железнодорожный	железопътен	ADJ;NOM;MASC;SG	ADJ;INDF;MASC;SG
правители	управници	правитель	управник	N;ANIM;NOM;MASC;PL	N;INDF;MASC;PL
правители	владетели	правитель	владетел	N;ANIM;NOM;MASC;PL	N;INDF;MASC;PL
бывшая	бивша	бывший	бивш	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;SG
постоянного	непрекъсната	постоянный	непрекъсен	ADJ;GEN;MASC;SG	ADJ;INDF;FEM;SG
постоянного	непрекъснат	постоянный	непрекъснат	ADJ;GEN;MASC;SG	ADJ;INDF;MASC;SG
глубина	дълбочина	глубина	дълбочина	N;INAN;NOM;FEM;SG	N;INDF;FEM;SG
композиция	състав	композиция	състав	N;INAN;NOM;FEM;SG	N;INDF;MASC;SG
композиция	композиция	композиция	композиция	N;INAN;NOM;FEM;SG	N;INDF;FEM;SG
лодки	кораби	лодка	кораб	N;INAN;NOM;FEM;PL	N;INDF;MASC;PL
лодки	лодки	лодка	лодка	N;INAN;NOM;FEM;PL	N;INDF;FEM;PL
испытания	опити	испытание	опит	N;INAN;NOM;NEUT;PL	N;INDF;MASC;PL
испытания	процеси	испытание	процес	N;INAN;NOM;NEUT;PL	N;INDF;MASC;PL
испытания	изпитания	испытание	изпитание	N;INAN;NOM;NEUT;PL	N;INDF;NEUT;PL
испытания	изпитвания	испытание	изпитване	N;INAN;NOM;NEUT;PL	N;INDF;NEUT;PL
испытания	тестове	испытание	тест	N;INAN;NOM;NEUT;PL	N;INDF;MASC;PL
испытания	изследвания	испытание	изследване	N;INAN;NOM;NEUT;PL	N;INDF;NEUT;PL
вселенной	вселената	вселенная	вселя	N;INAN;NOM;FEM;SG	N;DEF;FEM;SG
вселенной	вселена	вселенная	вселя	N;INAN;NOM;FEM;SG	N;INDF;FEM;SG
национальные	национални	национальный	национален	ADJ;NOM;PL	ADJ;INDF;PL
восстановления	възстановяване	восстановление	възстановяване	N;INAN;GEN;NEUT;SG	N;INDF;NEUT;SG
восстановления	възстановяване	восстановление	възстановяване	N;INAN;GEN;NEUT;SG	N;INDF;NEUT;SG
преподаватель	преподавател	преподаватель	преподавател	N;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
преподаватель	лектор	преподаватель	лектор	N;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
преподаватель	професор	преподаватель	професор	N;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
преподаватель	учителка	преподаватель	учителка	N;ANIM;NOM;MASC;SG	N;INDF;FEM;SG
преподаватель	учител	преподаватель	учител	N;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
размеры	размери	размер	размер	N;INAN;NOM;MASC;PL	N;INDF;MASC;PL
размеры	размери	размер	размер	N;INAN;NOM;MASC;PL	N;INDF;MASC;PL
размеры	размери	размер	размер	N;INAN;NOM;MASC;PL	N;INDF;MASC;PL
описывает	описва	описывать	описвам	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
философия	философия	философия	философия	N;INAN;NOM;FEM;SG	N;INDF;FEM;SG
философия	философията	философия	философия	N;INAN;NOM;FEM;SG	N;DEF;FEM;SG
снг	кис	снг	кис	N;INAN;NOM;NEUT;SG	N;INDF;MASC;SG
конкретно	специално	конкретно	специално	ADV	ADV
лес	лес	лес	лес	N;INAN;NOM;MASC;SG	N;INDF;MASC;SG
лес	форест	лес	форест	N;INAN;NOM;MASC;SG	N;INDF;MASC;SG
лес	гора	лес	гора	N;INAN;NOM;MASC;SG	N;INDF;FEM;SG
видит	вижда	видеть	виждам-(се)	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
фраза	фраза	фраза	фраза	N;INAN;NOM;FEM;SG	N;INDF;FEM;SG
личное	личен	личный	личен	ADJ;NOM;NEUT;SG	ADJ;INDF;MASC;SG
личное	лична	личный	личен	ADJ;NOM;NEUT;SG	ADJ;INDF;FEM;SG
личное	персонален	личный	персонален	ADJ;NOM;NEUT;SG	ADJ;INDF;MASC;SG
личное	частна	личный	частен	ADJ;NOM;NEUT;SG	ADJ;INDF;FEM;SG
личное	личен	личный	личен	ADJ;NOM;NEUT;SG	ADJ;INDF;MASC;SG
личное	частен	личный	частен	ADJ;NOM;NEUT;SG	ADJ;INDF;MASC;SG
вашингтон	уошингтън	вашингтон	уошингтън	N;INAN;NOM;MASC;SG	N;INDF;MASC;SG
вашингтон	вашингтон	вашингтон	вашингтон	N;INAN;NOM;MASC;SG	N;INDF;MASC;SG
кольцо	ринг	кольцо	ринг	N;INAN;NOM;NEUT;SG	N;INDF;MASC;SG
дерево	дървесина	дерево	дървесина	N;INAN;NOM;NEUT;SG	N;INDF;FEM;SG
дерево	дърво	дерево	дърво	N;INAN;NOM;NEUT;SG	N;INDF;NEUT;SG
дерево	трий	дерево	трий	N;INAN;NOM;NEUT;SG	N;INDF;FEM;SG
дерево	дървото	дерево	дърво	N;INAN;NOM;NEUT;SG	N;DEF;NEUT;SG
дерево	дръвче	дерево	дръвче	N;INAN;NOM;NEUT;SG	N;INDF;NEUT;SG
дерево	дърво	дерево	дърво	N;INAN;NOM;NEUT;SG	N;INDF;NEUT;SG
избежать	избегне	избегнуть	избегна	V;PFV;NFIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
хит	хит	хит	хит	N;INAN;NOM;MASC;SG	N;INDF;MASC;SG
хит	хийт	хит	хийт	N;INAN;NOM;MASC;SG	N;INDF;MASC;SG
явления	явления	явление	явление	N;INAN;NOM;NEUT;PL	N;INDF;NEUT;PL
явления	феномени	явление	феномен	N;INAN;NOM;NEUT;PL	N;INDF;MASC;PL
улучшения	подобрения	улучшение	подобрение	N;INAN;NOM;NEUT;PL	N;INDF;NEUT;PL
основание	фондация	основание	фондация	N;INAN;NOM;NEUT;SG	N;INDF;FEM;SG
основание	основа	основание	основа	N;INAN;NOM;NEUT;SG	N;INDF;FEM;SG
основание	основаването	основание	основаване	N;INAN;NOM;NEUT;SG	N;DEF;NEUT;SG
основание	основа	основание	основа	N;INAN;NOM;NEUT;SG	N;INDF;FEM;SG
основание	основание	основание	основание	N;INAN;NOM;NEUT;SG	N;INDF;NEUT;SG
основание	база	основание	база	N;INAN;NOM;NEUT;SG	N;INDF;FEM;SG
основание	основа	основание	основа	N;INAN;NOM;NEUT;SG	N;INDF;FEM;SG
основание	база	основание	база	N;INAN;NOM;NEUT;SG	N;INDF;FEM;SG
основание	земя	основание	земя	N;INAN;NOM;NEUT;SG	N;INDF;FEM;SG
хана	хана	хан	хана	N;ANIM;ACC;MASC;SG	N;INDF;FEM;SG
перенаправление	пренасочване	перенаправление	пренасочване	N;INAN;NOM;NEUT;SG	N;INDF;NEUT;SG
дополнение	добавка	дополнение	добавка	N;INAN;NOM;NEUT;SG	N;INDF;FEM;SG
дополнение	притурка	дополнение	притурка	N;INAN;NOM;NEUT;SG	N;INDF;FEM;SG
дополнение	допълнение	дополнение	допълнение	N;INAN;NOM;NEUT;SG	N;INDF;NEUT;SG
прозвище	прякор	прозвище	прякор	N;INAN;NOM;NEUT;SG	N;INDF;MASC;SG
церемонии	церемонии	церемония	церемония	N;INAN;NOM;FEM;PL	N;INDF;FEM;PL
британская	британска	британский	британски	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;SG
британская	британски	британский	британски	ADJ;NOM;FEM;SG	ADJ;INDF;MASC;SG
коллекции	колекции	коллекция	колекция	N;INAN;NOM;FEM;PL	N;INDF;FEM;PL
полёт	летене	полет	летене	N;INAN;NOM;MASC;SG	N;INDF;NEUT;SG
полёт	полет	полет	полет	N;INAN;NOM;MASC;SG	N;INDF;MASC;SG
лето	лятото	лето	лято	N;INAN;NOM;NEUT;SG	N;DEF;NEUT;SG
лето	съмър	лето	съмър	N;INAN;NOM;NEUT;SG	N;INDF;MASC;SG
лето	лято	лето	лято	N;INAN;NOM;NEUT;SG	N;INDF;NEUT;SG
законы	закони	закон	закон	N;INAN;NOM;MASC;PL	N;INDF;MASC;PL
дизайн	проектиране	дизайн	проектиране	N;INAN;NOM;MASC;SG	N;INDF;NEUT;SG
дизайн	дизайн	дизайн	дизайн	N;INAN;NOM;MASC;SG	N;INDF;MASC;SG
планы	планове	план	план	N;INAN;NOM;MASC;PL	N;INDF;MASC;PL
разделы	секции	раздел	секция	N;INAN;NOM;MASC;PL	N;INDF;FEM;PL
разделы	участъци	раздел	участък	N;INAN;NOM;MASC;PL	N;INDF;MASC;PL
разделы	прегради	раздел	преградя	N;INAN;NOM;MASC;PL	N;INDF;FEM;PL
авиакомпании	авиолинии	авиакомпания	авиолиния	N;INAN;NOM;FEM;PL	N;INDF;FEM;PL
авиакомпании	авиолинии	авиакомпания	авиолиния	N;INAN;NOM;FEM;PL	N;INDF;FEM;PL
авиакомпании	авиокомпании	авиакомпания	авиокомпания	N;INAN;NOM;FEM;PL	N;INDF;FEM;PL
авиакомпании	авиокомпаниите	авиакомпания	авиокомпания	N;INAN;NOM;FEM;PL	N;DEF;FEM;PL
агентство	агенция	агентство	агенция	N;INAN;NOM;NEUT;SG	N;INDF;FEM;SG
агентство	агенцията	агентство	агенция	N;INAN;NOM;NEUT;SG	N;DEF;FEM;SG
высокая	висок	высокий	висок	ADJ;NOM;FEM;SG	ADJ;INDF;MASC;SG
высокая	висока	высокий	висок	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;SG
высокая	висок	высокий	висок	ADJ;NOM;FEM;SG	ADJ;INDF;MASC;SG
высокая	висока	высокий	висок	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;SG
линий	линии	линия	линия	N;INAN;GEN;FEM;PL	N;INDF;FEM;PL
линий	реплики	линия	реплика	N;INAN;GEN;FEM;PL	N;INDF;FEM;PL
линий	редове	линия	ред	N;INAN;GEN;FEM;PL	N;INDF;MASC;PL
семён	семьон	семен	семьон	N;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
однозначно	недвусмислено	однозначно	недвусмислено	ADV	ADV
чисто	ясно	чисто	ясно	ADV	ADV
чисто	чисто	чисто	чисто	ADV	ADV
чисто	чисто	чисто	чисто	ADV	ADV
шевченко	шевченко	шевченко	шевченко	N;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
трое	три	трое	три	NUM;NOM	NUM;INDF;PL
трое	трима	трое	трима	NUM;NOM	NUM;INDF;PL
перечень	списък	перечень	списък	N;INAN;NOM;MASC;SG	N;INDF;MASC;SG
отдельная	отделна	отдельный	отделен	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;SG
отдельная	отделен	отдельный	отделен	ADJ;NOM;FEM;SG	ADJ;INDF;MASC;SG
энергия	енергия	энергия	енергия	N;INAN;NOM;FEM;SG	N;INDF;FEM;SG
энергия	енергетика	энергия	енергетика	N;INAN;NOM;FEM;SG	N;INDF;FEM;SG
вратарь	вратар	вратарь	вратар	N;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
вратарь	вратар	вратарь	вратар	N;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
подходит	пасва	подходить	пасвам-(се)	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
подходит	съвпада	подходить	съвпадам	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
мэри	мери	мэр	меря-(се)	N;ANIM;NOM;FEM;SG	N;INDF;FEM;SG
сохранить	спаси	сохранить	спася-(се)	V;PFV;NFIN;ACT	V;PFV;IMP;SG;2;PST;FIN
сохранить	запази	сохранить	запазя-(се)	V;PFV;NFIN;ACT	V;PFV;IMP;SG;2;FIN
литературный	литературен	литературный	литературен	ADJ;NOM;MASC;SG	ADJ;INDF;MASC;SG
продажи	продажби	продажа	продажба	N;INAN;NOM;FEM;PL	N;INDF;FEM;PL
продажи	продажбите	продажа	продажба	N;INAN;NOM;FEM;PL	N;DEF;FEM;PL
динамика	динамика	динамика	динамика	N;INAN;NOM;FEM;SG	N;INDF;FEM;SG
официальное	официален	официальный	официален	ADJ;NOM;NEUT;SG	ADJ;INDF;MASC;SG
официальное	официална	официальный	официален	ADJ;NOM;NEUT;SG	ADJ;INDF;FEM;SG
собственности	имот	собственность	имот	N;INAN;GEN;FEM;SG	N;INDF;MASC;SG
собственности	собственост	собственность	собственост	N;INAN;GEN;FEM;SG	N;INDF;FEM;SG
собственности	имущество	собственность	имущество	N;INAN;GEN;FEM;SG	N;INDF;NEUT;SG
собственности	свойство	собственность	свойство	N;INAN;GEN;FEM;SG	N;INDF;NEUT;SG
ограничения	ограничения	ограничение	ограничение	N;INAN;NOM;NEUT;PL	N;INDF;NEUT;PL
ограничения	ограниченията	ограничение	ограничение	N;INAN;NOM;NEUT;PL	N;DEF;NEUT;PL
ограничения	ограничения	ограничение	ограничение	N;INAN;NOM;NEUT;PL	N;INDF;NEUT;PL
ограничения	ограничения	ограничение	ограничение	N;INAN;NOM;NEUT;PL	N;INDF;NEUT;PL
дает	дава	давать	давам-(се)	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
собственный	собствен	собственный	собствен	ADJ;NOM;MASC;SG	ADJ;INDF;MASC;SG
собственный	собствена	собственный	собствен	ADJ;NOM;MASC;SG	ADJ;INDF;FEM;SG
спутник	спътник	спутник	спътник	N;INAN;NOM;MASC;SG	N;INDF;MASC;SG
спутник	сателит	спутник	сателит	N;INAN;NOM;MASC;SG	N;INDF;MASC;SG
спутник	спутник	спутник	спутник	N;INAN;NOM;MASC;SG	N;INDF;MASC;SG
