اِبتدائیات	fonaments	اِبتدائیات	fonament	N;NOM;MASC;PL;3	N;MASC;PL
بُنیادی	bàsic	بُنیادی	bàsic	ADJ	ADJ;MASC;SG
بُنیادی	bàsics	بُنیادی	bàsic	ADJ	ADJ;MASC;PL
بُنیادی	bàsiques	بُنیادی	bàsic	ADJ	ADJ;FEM;PL
بُنیادی	basic	بُنیادی	basic	ADJ	ADJ;MASC;SG
بُنیادی	primari	بُنیادی	primari	ADJ	ADJ;MASC;SG
بَو	rebrot	بَو	rebrot		
بوٹ	embarcació	بوٹ	embarcació	N;NOM;MASC;SG;3	N;FEM;SG
بوجھ	arrossega	بوجھ	arrossegar	V;ACT	V;IND;SG;3;PRS;FIN
بوجھ	carrega	بوجھ	carregar	V;ACT	V;IND;SG;3;PRS;FIN
بوجھ	arrossega	بوجھ	arrossegar	V;ACT	V;IND;SG;3;PRS;FIN
بوجھ	carrega	بوجھ	carregar	V;ACT	V;IND;SG;3;PRS;FIN
بُور	chaff	بُور	chaff		
بُور	serradures	بُور	serradura		
بُورنا	estendre	بُور	estendre	V;NFIN;ACT	V;NFIN
بُورنا	ruixar	بُور	ruixar	V;NFIN;ACT	V;NFIN
بُوڑنا	ofegar	بُوڑ	ofegar	V;NFIN;ACT	V;NFIN
بوسیدگی	decaïment	بوسیدگی	decaïment	N;NOM;MASC;SG;3	N;MASC;SG
بوسیدہ	ruïnós	بوسیدہ	ruïnós	ADJ	ADJ;MASC;SG
بوسیدہ	podrit	بوسیدہ	podrit	ADJ	ADJ;MASC;SG;V.PTCP
بوسیدہ	ruïnós	بوسیدہ	ruïnós	ADJ	ADJ;MASC;SG
بول	frase	بول	frase	V;ACT	V;IND;SG;3;PRS;FIN
بول	frase	بول	frase	V;ACT	V;IND;SG;3;PRS;FIN
بول	paraula	بول	paraula	V;ACT	V;IND;SG;3;PRS;FIN
بَولاہٹ	madness	بَولاہٹ	madness		
بولتا	parlant	بول	parlar	V;IPFV;MASC;SG;V.PTCP;ACT	V;V.MSDR
بولتا	parlant	بول	parlar	V;IPFV;MASC;SG;V.PTCP;ACT	V;V.MSDR
بولتی	llengua	بول	llengua	V;IPFV;FEM;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN
بولتی	parlant	بول	parlar	V;IPFV;FEM;SG;V.PTCP;ACT	V;V.MSDR
بولنا	criticar	بول	criticar	V;MASC;SG;NFIN;ACT	V;NFIN
بولنا	pronunciar	بول	pronunciar	V;MASC;SG;NFIN;ACT	V;NFIN
بولی	llengua	بول	llengua	V;PFV;FEM;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN
بوہُڑنا	retornar	بوہُڑنا	retornar	V;SG;NFIN;ACT	V;NFIN
بوئی	sembra	بوئی	sembrar	V;PFV;FEM;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN
بہا	flotant	بہ	flotant	V;PFV;SG;V.PTCP;ACT	V;V.MSDR
بہادرانہ	atrevit	بہادرانہ	atrevit	ADJ	ADJ;MASC;SG;V.PTCP
بہادرانہ	atrevida	بہادرانہ	atrevit	ADJ	ADJ;FEM;SG;V.PTCP
بہادری	valentia	بہادری	valentia	N;NOM;FEM;SG;3	N;FEM;SG
بِہار	gaudi	بِہار	gaudar		
بُہارنا	escombrar	بُہارنا	escombrar	V;SG;NFIN;ACT	V;NFIN
بہائو	corrent	بہائو	corrent		
بہتا	funcionant	بہتا	funcionar	V;PFV;MASC;SG;V.PTCP;ACT	V;V.MSDR
بِہترین	millor	بِہترین	millor	ADJ	ADJ;SG
بِہترین	millors	بِہترین	millor	ADJ	ADJ;PL
بَہر	mean	بَہر	mean		
بِہروزی	prosperitat	بِہروزی	prosperitat	N;NOM;MASC;SG;3	N;FEM;SG
بِہری	compartició	بِہری	compartició	N;NOM;MASC;SG;3	N;FEM;SG
بِہری	subscripció	بِہری	subscripció	N;NOM;MASC;SG;3	N;FEM;SG
بِہری	aportació	بِہری	aportació	N;NOM;MASC;SG;3	N;FEM;SG
بِہشتی	beneïda	بِہشتی	beneït	ADJ	ADJ;FEM;SG;V.PTCP
بِہشتی	esplèndida	بِہشتی	esplèndid	ADJ	ADJ;FEM;SG;V.PTCP
بِہشتی	beneït	بِہشتی	beneit	ADJ	ADJ;MASC;SG;V.PTCP
بہکانا	temptar	بہکا	temptar	V;MASC;SG;V.PTCP;ACT	V;NFIN
بہکانا	excitar	بہکا	excitar	V;MASC;SG;V.PTCP;ACT	V;NFIN
بہلانا	desviar	بہلانا	desviar	V;SG;V.PTCP;ACT	V;NFIN
بہلانا	recrear	بہلانا	recrear	V;SG;V.PTCP;ACT	V;NFIN
بہلانا	entretenir	بہلانا	entretenir	V;SG;V.PTCP;ACT	V;NFIN
بہنا	deriva	بہ	derivar	V;PFV;MASC;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN
بہنا	flotant	بہ	flotant	V;PFV;MASC;SG;V.PTCP;ACT	V;V.MSDR
بہنا	deriva	بہ	derivar	V;PFV;MASC;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN
بہنا	flotant	بہ	flotant	V;PFV;MASC;SG;V.PTCP;ACT	V;V.MSDR
بہورنا	retornar	بہور	retornar	V;NFIN;ACT	V;NFIN
بہیمانہ	brutal	بہیمانہ	brutal	ADJ	ADJ;SG
بیاض	quadern	بیاض	quadern		
بیان	divulgació	بیان	divulgació	N;NOM;MASC;SG;3	N;FEM;SG
بیان	descripció	بیان	descripció	N;NOM;MASC;SG;3	N;FEM;SG
بیان	declaració	بیان	declaració	N;NOM;MASC;SG;3	N;FEM;SG
بیان	declaració	بیان	declaració	N;NOM;MASC;SG;3	N;FEM;SG
بیان	divulgació	بیان	divulgació	N;NOM;MASC;SG;3	N;FEM;SG
بیان	descripció	بیان	descripció	N;NOM;MASC;SG;3	N;FEM;SG
بیان	declaració	بیان	declaració	N;NOM;MASC;SG;3	N;FEM;SG
بیان	declaració	بیان	declaració	N;NOM;MASC;SG;3	N;FEM;SG
بیاہ	matrimoni	بیاہ	matrimoni	N;NOM;MASC;SG;3	N;MASC;SG
بیاہ	matrimoni	بیاہ	matrimoni	N;NOM;MASC;SG;3	N;MASC;SG
بیاہ	boda	بیاہ	boda	N;NOM;MASC;SG;3	N;FEM;SG
بیاہ	casament	بیاہ	casament	N;NOM;MASC;SG;3	N;MASC;SG
بِیتنا	passen	بِیتنا	passar	V;NFIN;ACT	V;IND;PL;3;PRS;FIN
بِیتنا	passi	بِیتنا	passar	V;NFIN;ACT	V;SBJV;SG;3;PRS;FIN
بِیتی	biografia	بڑیتی	biografia	V;IPFV;FEM;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN
بیٹا	noi	بیٹا	noi	N;NOM;MASC;SG;3	N;MASC;SG
بیٹا	nen	بیٹا	nen	N;NOM;MASC;SG;3	N;MASC;SG
بیٹا	noi	بیٹا	noi	N;NOM;MASC;SG;3	N;MASC;SG
بیٹا	fill	بیٹا	fill	N;NOM;MASC;SG;3	N;MASC;SG
بیٹا	nen	بیٹا	nen	N;NOM;MASC;SG;3	N;MASC;SG
بیٹی	noia	بیٹی	noia	N;NOM;FEM;SG;3	N;FEM;SG
بیٹی	filla	بیٹی	filla	N;NOM;FEM;SG;3	N;FEM;SG
بیٹی	noia	بیٹی	noia	N;NOM;FEM;SG;3	N;FEM;SG
بِیج	germen	بِیج	germar		
بِیجنا	sembrar	بِیج	sembrar	V;NFIN;ACT	V;NFIN
بِیجنا	fan	بِیج	fer	V;NFIN;ACT	V;IND;PL;3;PRS;FIN
بِیچ	into	بِیچ	into		
بِیچ	interval	بِیچ	interval		
بِیچ	midway	بِیچ	midway		
بیخ	origen	بیخ	origen	N;NOM;MASC;SG;3	N;MASC;SG
بیخ	font	بیخ	font	N;NOM;MASC;SG;3	N;FEM;SG
بیخ	llinatge	بیخ	llinatge	N;NOM;MASC;SG;3	N;MASC;SG
بیخ	fonament	بیخ	fonament	N;NOM;MASC;SG;3	N;MASC;SG
بیخ	fundació	بیخ	fundació	N;NOM;MASC;SG;3	N;FEM;SG
بید	canya	بید	canya		
بید	ponticola	بید	ponticol		
بیدار	despertat	بیدار	despertar	ADJ	ADJ;MASC;SG;V.PTCP
بیدارمغز	sàvia	بیدارمغز	savi	ADJ	ADJ;FEM;SG
بِیر	valent	بِیر	valent		
بِیر	champion	بِیر	champion		
بِیر	heroi	بِیر	heroi		
بِیرج	poder	بِیرج	poder		
بِیرج	força	بِیرج	força		
بیرون	out	بیرون	out		
بیرونی	aparents	بیرونی	aparent	ADJ	ADJ;PL
بیرونی	aparent	بیرونی	aparent	ADJ	ADJ;SG
بیرونی	externs	بیرونی	extern	ADJ	ADJ;MASC;PL
بیرونی	extern	بیرونی	extern	ADJ	ADJ;MASC;SG
بیرونی	externa	بیرونی	extern	ADJ	ADJ;FEM;SG
بیرونی	exteriors	بیرونی	exterior	ADJ	ADJ;PL
بیرونی	aparents	بیرونی	aparent	ADJ	ADJ;PL
بیرونی	aparent	بیرونی	aparent	ADJ	ADJ;SG
بیڑا	bassa	بیڑا	bassa	N;NOM;MASC;SG;3	N;FEM;SG
بیڑھنا	lliura	بیڑھ	lliurar	V;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
بیزار	cansats	بیزار	cansat	ADJ	ADJ;MASC;PL;V.PTCP
بیزار	fastiguejat	بیزار	fastiguejar	ADJ	ADJ;MASC;SG;V.PTCP
بیسر	mula	بیسر	mula		
بیسیوں	puntuacions	بیسی	puntuació	N;ACC;MASC;PL;3	N;FEM;PL
بیگانگی	desídia	بیگانگی	desídia	N;NOM;MASC;SG;3	N;FEM;SG
بیگانگی	indiferència	بیگانگی	indiferència	N;NOM;MASC;SG;3	N;FEM;SG
بیگانگی	alienació	بیگانگی	alienació	N;NOM;MASC;SG;3	N;FEM;SG
بیگانہ	exteriors	بیگانہ	exterior	ADJ	ADJ;PL
بیگانہ	exòtics	بیگانہ	exòtic	ADJ	ADJ;MASC;PL
بیگانہ	estranya	بیگانہ	estrany	ADJ	ADJ;FEM;SG
بیگانہ	estrany	بیگانہ	estrany	ADJ	ADJ;MASC;SG
بیگانہ	exteriors	بیگانہ	exterior	ADJ	ADJ;PL
بیگانہ	exòtics	بیگانہ	exòtic	ADJ	ADJ;MASC;PL
بیگانہ	estranya	بیگانہ	estrany	ADJ	ADJ;FEM;SG
بیگانہ	estrany	بیگانہ	estrany	ADJ	ADJ;MASC;SG
بیگڑ	floret	بیگڑ	floret		
بیگڑ	làmina	بیگڑ	làmina		
بیلچہ	pala	بیلچہ	pala		
بیلن	roller	بیلن	roller		
دوربین	telescopi	دوربین	telescopi	N;NOM;FEM;SG;3	N;MASC;SG
بیّن	vivid	بیّن	vivid		
بیہودہ	absurd	بیہودہ	absurd	ADJ	ADJ;MASC;SG
بیہودہ	obscè	بیہودہ	obscè	ADJ	ADJ;MASC;SG
بیہودہ	immoral	بیہودہ	immoral	ADJ	ADJ;SG
بیہودہ	indecent	بیہودہ	indecent	ADJ	ADJ;SG
بیہودہ	bruta	بیہودہ	bruta	ADJ	ADJ;FEM;SG
بیہودہ	bruts	بیہودہ	bruts	ADJ	ADJ;MASC;PL
بھاپ	vapor	بھاپ	vapor	N;NOM;MASC;SG;3	N;MASC;SG
بھات	grat	بھات	grat		
بھاٹ	joglar	بھاٹ	joglar		
بھار	càrrec	بھار	càrrec		
بھار	pes	بھار	pes		
بھاری	voluminosos	بھاری	voluminós	ADJ	ADJ;MASC;PL
بھاری	dura	بھاری	dur	ADJ	ADJ;FEM;SG
بھاری	ominosa	بھاری	ominós	ADJ	ADJ;FEM;SG
بھاری	important	بھاری	important	ADJ	ADJ;SG
بھاری	ric	بھاری	ric	ADJ	ADJ;MASC;SG
بھاری	rics	بھاری	ric	ADJ	ADJ;MASC;PL
بھاری	digne	بھاری	digne	ADJ	ADJ;MASC;SG
بھاری	valuós	بھاری	valuós	ADJ	ADJ;MASC;SG
بھاری	valuosa	بھاری	valuós	ADJ	ADJ;FEM;SG
بھاری	grans	بھاری	gran	ADJ	ADJ;PL
بھاری	gran	بھاری	gran	ADJ	ADJ;SG
بھاری	costosa	بھاری	costós	ADJ	ADJ;FEM;SG
بھاری	trista	بھاری	trist	ADJ	ADJ;FEM;SG
بھاری	trist	بھاری	trist	ADJ	ADJ;MASC;SG
بھاری	difícil	بھاری	difícil	ADJ	ADJ;SG
بھاری	superior	بھاری	superior	ADJ	ADJ;SG
بھاری	preferible	بھاری	preferible	ADJ	ADJ;SG
بھاری	pesats	بھاری	pesat	ADJ	ADJ;MASC;PL;V.PTCP
بھاری	pesada	بھاری	pesada	ADJ	ADJ;FEM;SG;V.PTCP
بھاری	pesant	بھاری	pesar	ADJ	ADJ;SG
بھاری	pesades	بھاری	pesada	ADJ	ADJ;FEM;PL;V.PTCP
بھاری	voluminosos	بھاری	voluminós	ADJ	ADJ;MASC;PL
بھاری	dura	بھاری	dur	ADJ	ADJ;FEM;SG
بھاری	ominosa	بھاری	ominós	ADJ	ADJ;FEM;SG
بھاری	important	بھاری	important	ADJ	ADJ;SG
بھاری	ric	بھاری	ric	ADJ	ADJ;MASC;SG
بھاری	rics	بھاری	ric	ADJ	ADJ;MASC;PL
بھاری	digne	بھاری	digne	ADJ	ADJ;MASC;SG
بھاری	valuós	بھاری	valuós	ADJ	ADJ;MASC;SG
بھاری	valuosa	بھاری	valuós	ADJ	ADJ;FEM;SG
بھاری	grans	بھاری	gran	ADJ	ADJ;PL
بھاری	gran	بھاری	gran	ADJ	ADJ;SG
بھاری	costosa	بھاری	costós	ADJ	ADJ;FEM;SG
بھاری	trista	بھاری	trist	ADJ	ADJ;FEM;SG
بھاری	trist	بھاری	trist	ADJ	ADJ;MASC;SG
بھاری	difícil	بھاری	difícil	ADJ	ADJ;SG
بھاری	superior	بھاری	superior	ADJ	ADJ;SG
بھاری	preferible	بھاری	preferible	ADJ	ADJ;SG
بھاری	pesats	بھاری	pesat	ADJ	ADJ;MASC;PL;V.PTCP
بھاری	pesada	بھاری	pesada	ADJ	ADJ;FEM;SG;V.PTCP
بھاری	pesant	بھاری	pesar	ADJ	ADJ;SG
بھاری	pesades	بھاری	pesada	ADJ	ADJ;FEM;PL;V.PTCP
بھاس	llum	بھاس	llum		
بھاشن	discurs	بھاشن	discurs	N;NOM;MASC;SG;3	N;MASC;SG
بھاگ	compartir	بھاگ	compartir	V;ACT	V;NFIN
بھاگ	comparteix	بھاگ	compartir	V;ACT	V;IND;SG;3;PRS;FIN
بھاگا	funcionant	بھاگا	funcionar	V;PFV;MASC;SG;V.PTCP;ACT	V;V.MSDR
بھاگتا	funcionant	بھاگ	funcionar	V;IPFV;MASC;SG;V.PTCP;ACT	V;V.MSDR
بھاگنا	escapar	بھاگ	escapar	V;MASC;SG;NFIN;ACT	V;NFIN
بھاگنا	fuga	بھاگ	fuga	V;MASC;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
بھال	fortuna	بھال	fortuna	N;NOM;MASC;SG;3	N;FEM;SG
بھالا	llança	بھالا	llançar	V;PFV;MASC;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN
بھالا	llança	بھالا	llançar	V;PFV;MASC;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN
بھانپنا	endevina	بھانپنا	endeví	V;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
بھانت	orde	بھانت	orde		
بھانت	ordre	بھانت	ordre		
بھانت	moda	بھانت	moda		
بھانت	fashion	بھانت	fashion		
بھانجنا	distribueix	بھانجنا	distribuir	V;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
بھانجنا	gira	بھانجنا	girar	V;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
بھانڈ	estoc	بھانڈ	estar		
بھانڈ	stock	بھانڈ	stock		
بھاون	grat	بھاون	grat		
بھائو	respect	بھائو	respect		
بھائو	respecte	بھائو	respecte		
بھائو	afecte	بھائو	afecte		
بھائی	companya	بھائی	companya	N;NOM;MASC;SG;3	N;FEM;SG
بھائی	germà	بھائی	germà	N;NOM;MASC;SG;3	N;MASC;SG
بھائی	companya	بھائی	companya	N;NOM;MASC;SG;3	N;FEM;SG
بھبکانا	excitar	بھبکانا	excitar	V;MASC;SG;NFIN;ACT	V;NFIN
بھبکانا	estimular	بھبکانا	estimular	V;MASC;SG;NFIN;ACT	V;NFIN
بھبھر	temor	بھبھر	temor		
بِھت	paret	بِھت	paret		
بِھت	mur	بِھت	mur		
بِھت	time	بِھت	time		
بِھت	place	بِھت	place		
بُھت	temor	بُھت	temor		
بھٹکائو	sospita	بھٹکائو	sospitar	V;PFV;MASC;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN
بھٹکنا	volten	بھٹک	voltar	V;NFIN;ACT	V;IND;PL;3;PRS;FIN
بھٹکنا	volten	بھٹک	voltar	V;NFIN;ACT	V;IND;PL;3;PRS;FIN
بھچ	splash	بھچ	splash		
بُھچ	analfabet	بُھچ	analfabet		
بھدرک	lucre	بھدرک	lucre		
بھدرک	gràcia	بھدرک	gràcia		
بھدرک	gracia	بھدرک	gracia		
بھدرک	virtut	بھدرک	virtut		
بھدرک	força	بھدرک	força		
بھرپور	plens	بھرپور	ple	ADJ	ADJ;MASC;PL
بھرپور	ple	بھرپور	ple	ADJ	ADJ;MASC;SG
بھرپور	plena	بھرپور	ple	ADJ	ADJ;FEM;SG
بھرمار	sobrat	بھرمار	sobrar	ADJ	ADJ;MASC;SG;V.PTCP
بھرا	furiós	بھرا	furiós	ADJ;NOM;MASC;SG	ADJ;MASC;SG
بھرا	ple	بھرا	ple	ADJ;NOM;MASC;SG	ADJ;MASC;SG
بھرا	plena	بھرا	ple	ADJ;NOM;MASC;SG	ADJ;FEM;SG
بُھرکس	palla	بُھرکس	palla		
بُھرکس	chaff	بُھرکس	chaff		
بھرم	crèdit	بھرم	crèdit	N;NOM;MASC;SG;3	N;MASC;SG
بھرم	confusió	بھرم	confusió	N;NOM;MASC;SG;3	N;FEM;SG
بھرم	error	بھرم	error	N;NOM;MASC;SG;3	N;MASC;SG
بھرنا	patir	بھر	patir	V;SG;NFIN;ACT	V;NFIN
بھرنا	patir	بھر	patir	V;SG;NFIN;ACT	V;NFIN
بھرنا	omple	بھر	omplir	V;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
بھرنی	retorna	بھرنی	retornar	V;PFV;FEM;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN
بھری	plens	بھر	ple	ADJ;FEM	ADJ;MASC;PL
بھری	ple	بھر	ple	ADJ;FEM	ADJ;MASC;SG
بھری	plena	بھر	ple	ADJ;FEM	ADJ;FEM;SG
بِھڑ	xana	بِھڑ	xana		
بِھڑا	tocar	بِھڑا	tocar	V;PFV;MASC;SG;V.PTCP;ACT	V;NFIN
بِھڑائی	lluitant	بِھڑائی	lluitar	V;PFV;FEM;SG;V.PTCP;ACT	V;V.MSDR
بھڑک	mostra	بھڑک	mostrar	V;ACT	V;IND;SG;3;PRS;FIN
بھڑک	fúria	بھڑک	fúria	V;ACT	V;IND;SG;3;PRS;FIN
بھڑکانا	excitar	بھڑکانا	excitar	V;MASC;SG;NFIN;ACT	V;NFIN
بھڑکانا	excitar	بھڑکانا	excitar	V;MASC;SG;NFIN;ACT	V;NFIN
بِھڑنا	uneix	بِھڑ	unir	V;NFIN	V;IND;SG;3;PRS;FIN
بھس	foc	بھس	foc		
بُھس	chaff	بُھس	chaff		
بُھس	palla	بُھس	palla		
بُھس	bran	بُھس	bran		
بھسک	caient	بھسک	caure		
بھسک	solta	بھسک	soltar		
بھسکنا	consumir	بھسک	consumir	V;NFIN;ACT	V;NFIN
بھسکنا	consumeixen	بھسک	consumir	V;NFIN;ACT	V;IND;PL;3;PRS;FIN
بھسکنا	devorar	بھسک	devorar	V;NFIN;ACT	V;NFIN
بھقاقا	open	بھقاقا	open		
بِھک	pregant	بِھک	pregar		
بھُک	fam	بھُک	fam		
بھگدڑ	confusió	بھگدڑ	confusió	N;NOM;MASC;SG;3	N;FEM;SG
بھگدڑ	trastorn	بھگدڑ	trastorn	N;NOM;MASC;SG;3	N;MASC;SG
بھگر	engany	بھگر	engany		
بھگر	truc	بھگر	truc		
بُھلانا	oblida	بُھلانا	oblid	V;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
بُھلانا	negués	بُھلانا	negar	V;SG;NFIN;ACT	V;SBJV;SG;3;IPFV;FIN
بھلائی	benestar	بھلائی	benestar	N;NOM;FEM;SG;3	N;MASC;SG
بھلائی	benefici	بھلائی	benefici	N;NOM;FEM;SG;3	N;MASC;SG
بھلائی	bondat	بھلائی	bondat	N;NOM;FEM;SG;3	N;FEM;SG
بھلائی	amabilitat	بھلائی	amabilitat	N;NOM;FEM;SG;3	N;FEM;SG
بھلائی	benestar	بھلائی	benestar	N;NOM;FEM;SG;3	N;MASC;SG
بھلائی	benefici	بھلائی	benefici	N;NOM;FEM;SG;3	N;MASC;SG
بھلائی	bondat	بھلائی	bondat	N;NOM;FEM;SG;3	N;FEM;SG
بھلائی	amabilitat	بھلائی	amabilitat	N;NOM;FEM;SG;3	N;FEM;SG
بِھن	seine	بِھن	seine		
بھنگ	cannabis	بھنگ	cannabi		
بھنگ	cànnabis	بھنگ	cànnabi		
بھُو	world	بھُو	world		
بھُو	place	بھُو	place		
بھُو	earth	بھُو	earth		
بھُو	terra	بھُو	terra		
بھُو	terreny	بھُو	terreny		
بھوکنا	apunyalar	بھوک	apunyalar	V;SG;NFIN;ACT	V;NFIN
بھوگ	càstig	بھوگ	càstig		
بھُولنا	oblida	بھہول	oblid	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
بھونکنا	ficava	بھونک	ficar	V;SG;NFIN;ACT	V;IND;SG;3;IPFV;FIN
بھونکنا	apunyalar	بھونک	apunyalar	V;SG;NFIN;ACT	V;NFIN
بھونکنا	empenta	بھونک	empenta	V;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
بھُوننا	cremar	بھہوننا	cremar	V;NFIN;ACT	V;NFIN
بھَے	temor	بھ	temor		
بھیانک	horrible	بھیانک	horrible	ADJ	ADJ;SG
بھیانک	temible	بھیانک	temible	ADJ	ADJ;SG
بِھیتر	indoor	بِھیتر	indoor	N;NOM;MASC;SG;3	N;MASC;SG
بھیجنا	envia	بھیج	enviar	V;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
بھیجنا	transmetre	بھیج	transmetre	V;SG;NFIN;ACT	V;NFIN
بِھیچنا	esclafar	بِھی	esclafar	V;SG;NFIN;ACT	V;NFIN
بِھیچنا	estreny	بِھی	estreny	V;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
بھیڑ	manso	بھیڑ	manso		
بھیڑ	manso	بھیڑ	manso		
بھیس	aire	بھیس	aire	N;NOM;MASC;SG;3	N;MASC;SG
بھیس	camuflatge	بھیس	camuflatge	N;NOM;MASC;SG;3	N;MASC;SG
بھیس	aire	بھیس	aire	N;NOM;MASC;SG;3	N;MASC;SG
بھیس	camuflatge	بھیس	camuflatge	N;NOM;MASC;SG;3	N;MASC;SG
بھینٹ	entrevista	بھینٹ	entrevista	N;NOM;MASC;SG;3	N;FEM;SG
بھینٹ	suborn	بھینٹ	suborn	N;NOM;MASC;SG;3	N;MASC;SG
بھینٹ	introducció	بھینٹ	introducció	N;NOM;MASC;SG;3	N;FEM;SG
بھینٹ	sacrifici	بھینٹ	sacrifici	N;NOM;MASC;SG;3	N;MASC;SG
بِھینچنا	esclafar	بِھینچ	esclafar	V;SG;NFIN;ACT	V;NFIN
بِھینچنا	estreny	بِھینچ	estreny	V;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
پابند	comès	پابند	comès	ADJ	ADJ;MASC;SG;V.PTCP
پابند	acotades	پابند	acotat	ADJ	ADJ;FEM;PL;V.PTCP
پابند	controlat	پابند	controlat	ADJ	ADJ;MASC;SG;V.PTCP
پابند	controlada	پابند	controlat	ADJ	ADJ;FEM;SG;V.PTCP
پابند	controlats	پابند	controlat	ADJ	ADJ;MASC;PL;V.PTCP
پابندی	empresonament	پابندی	empresonament	N;NOM;MASC;SG;3	N;MASC;SG
پابندی	empresonament	پابندی	empresonament	N;NOM;MASC;SG;3	N;MASC;SG
پابندی	control	پابندی	control	N;NOM;MASC;SG;3	N;MASC;SG
پابندی	comprovació	پابندی	comprovació	N;NOM;MASC;SG;3	N;FEM;SG
پابندی	empresonament	پابندی	empresonament	N;NOM;MASC;SG;3	N;MASC;SG
پابندی	empresonament	پابندی	empresonament	N;NOM;MASC;SG;3	N;MASC;SG
پابندی	control	پابندی	control	N;NOM;MASC;SG;3	N;MASC;SG
پابندی	restricció	پابندی	restricció	N;NOM;MASC;SG;3	N;FEM;SG
پابندی	comprovació	پابندی	comprovació	N;NOM;MASC;SG;3	N;FEM;SG
پاخانہ	porqueria	پاخانہ	porqueria	N;NOM;MASC;SG;3	N;FEM;SG
پاخانہ	latrina	پاخانہ	latrina	N;NOM;MASC;SG;3	N;FEM;SG
پامردی	coratge	پامردی	coratge	N;NOM;MASC;SG;3	N;MASC;SG
پامردی	valentia	پامردی	valentia	N;NOM;MASC;SG;3	N;FEM;SG
پامردی	valentia	پامردی	valentia	N;NOM;MASC;SG;3	N;FEM;SG
پامردی	resolució	پامردی	resolució	N;NOM;MASC;SG;3	N;FEM;SG
دیرپا	permanent	دیرپا	permanent	ADJ	ADJ;SG
دیرپا	permanents	دیرپا	permanent	ADJ	ADJ;PL
دیرپا	permanent	دیرپا	permanent	ADJ	ADJ;SG
دیرپا	permanents	دیرپا	permanent	ADJ	ADJ;PL
پاپی	golafre	پاپی	golafre		
پات	fulla	پات	fulla	N;NOM;MASC;SG;3	N;FEM;SG
پاتُر	prostituta	پاتُر	prostituta	N;NOM;MASC;SG;3	N;FEM;SG
پاتی	nota	پا	notar	V;IPFV;FEM;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN
پاٹنا	enriquir	پاٹ	enriquir	V;MASC;SG;ACT	V;NFIN
پاج	cobweb	پاج	cobweb		
پاچ	maragda	پاچ	maragda		
پاد	pota	پاد	pota		
پاد	peu	پاد	peu		
پاد	ray	پاد	ray		
پاداش	retribució	پاداش	retribució	N;NOM;MASC;SG;3	N;FEM;SG
پاداش	retribució	پاداش	retribució	N;NOM;MASC;SG;3	N;FEM;SG
پادشاہی	imperi	پادشاہی	imperi	N;NOM;MASC;SG;3	N;MASC;SG
پادشاہی	monarquia	پادشاہی	monarquia	N;NOM;MASC;SG;3	N;FEM;SG
پادشاہی	regnat	پادشاہی	regnar	N;NOM;MASC;SG;3	N;MASC;SG
پارچہ	tela	پارچہ	tela	N;NOM;MASC;SG;3	N;FEM;SG
پارچہ	fragment	پارچہ	fragment	N;NOM;MASC;SG;3	N;MASC;SG
پارچہ	peix	پارچہ	peix	N;NOM;MASC;SG;3	N;MASC;SG
پارسائی	puresa	پارسائی	puresa	N;NOM;FEM;SG;3	N;FEM;SG
پارسائی	castedat	پارسائی	castedat	N;NOM;FEM;SG;3	N;FEM;SG
پارلیمان	parlament	پارلیمان	parlament	N;NOM;MASC;SG;3	N;MASC;SG
پارہ	bit	پارہ	bit	N;NOM;MASC;SG;3	N;MASC;SG
پارہ	porció	پارہ	porció	N;NOM;MASC;SG;3	N;FEM;SG
پارہ	pedaç	پارہ	pedaç	N;NOM;MASC;SG;3	N;MASC;SG
پارہ	bit	پارہ	bit	N;NOM;MASC;SG;3	N;MASC;SG
پارہ	porció	پارہ	porció	N;NOM;MASC;SG;3	N;FEM;SG
پارہ	pedaç	پارہ	pedaç	N;NOM;MASC;SG;3	N;MASC;SG
پاڑنا	mata	پاڑ	matar	V;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
