talent	талант	talent	талант	N;NOM;MASC;SG	N;INDF;MASC;SG
prizore	сцените	prizor	сцена	N;ACC;MASC;PL	N;DEF;FEM;PL
prizore	сцени	prizor	сцена	N;ACC;MASC;PL	N;INDF;FEM;PL
izrecno	изрично	izrecno	изрично	ADV	ADV
izrecno	изрично	izrecno	изрично	ADV	ADV
izrecno	изрично	izrecno	изрично	ADV	ADV
izrecno	специално	izrecno	специално	ADV	ADV
klubi	клубове	klub	клуб	N;NOM;MASC;PL	N;INDF;MASC;PL
klubi	клубовете	klub	клуб	N;NOM;MASC;PL	N;DEF;MASC;PL
klubi	стикове	klub	стик	N;NOM;MASC;PL	N;INDF;MASC;PL
kalijev	калиев	kalij	калиев	N;GEN;MASC;SG	N;INDF;MASC;SG
kalijev	калий	kalij	калий	N;GEN;MASC;SG	N;INDF;MASC;SG
potrditev	потвърждение	potrditev	потвърждение	N;NOM;FEM;SG	N;INDF;NEUT;SG
potrditev	потвърждаване	potrditev	потвърждаване	N;NOM;FEM;SG	N;INDF;NEUT;SG
potrditev	потвърждение	potrditev	потвърждение	N;NOM;FEM;SG	N;INDF;NEUT;SG
potrditev	потвърждаване	potrditev	потвърждаване	N;NOM;FEM;SG	N;INDF;NEUT;SG
potrditev	утвърждаване	potrditev	утвърждаване	N;NOM;FEM;SG	N;INDF;NEUT;SG
potrditev	валидиране	potrditev	валидиране	N;NOM;FEM;SG	N;INDF;NEUT;SG
slapovi	водопадите	slap	водопад	N;NOM;MASC;PL	N;DEF;MASC;PL
slapovi	водопади	slap	водопад	N;NOM;MASC;PL	N;INDF;NEUT;PL
rezidenca	пребиваване	rezidenca	пребиваване	N;NOM;FEM;SG	N;INDF;NEUT;SG
rezidenca	резиденция	rezidenca	резиденция	N;NOM;FEM;SG	N;INDF;FEM;SG
uma	ума	um	ум	N;NOM;MASC;SG	N;DEF;MASC;SG
baziliko	базиликата	bazilika	базилика	N;ACC;FEM;SG	N;DEF;FEM;SG
portugalsko	португалски	portugalski	португалски	ADJ;NOM;NEUT;SG	ADJ;INDF;MASC;SG
strop	таван	strop	таван	N;NOM;MASC;SG	N;INDF;MASC;SG
strop	тавана	strop	таван	N;NOM;MASC;SG	N;DEF;MASC;SG
hartmann	хартман	hartmann	хартман	N;NOM;MASC;SG	N;INDF;MASC;SG
spori	конфликтите	spor	конфликт	N;NOM;MASC;PL	N;DEF;MASC;PL
spori	конфликти	spor	конфликт	N;NOM;MASC;PL	N;INDF;MASC;PL
spori	спорове	spor	спор	N;NOM;MASC;PL	N;INDF;MASC;PL
spori	споровете	spor	спор	N;NOM;MASC;PL	N;DEF;MASC;PL
digitalna	дигитален	digitalen	дигитален	ADJ;NOM;FEM;SG	ADJ;INDF;MASC;SG
digitalna	цифрова	digitalen	цифров	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;SG
dur	дур	dur	дур	N;NOM;MASC;SG	N;INDF;MASC;SG
zmanjšana	понижен	zmanjšan	понижен	ADJ;NOM;FEM;SG;V.PTCP	ADJ;INDF;MASC;SG
centimetrov	сантиметри	centimeter	сантиметър	N;GEN;MASC;PL	N;INDF;MASC;PL
centimetrov	сантиметри	centimeter	сантиметър	N;GEN;MASC;PL	N;INDF;MASC;PL
gnezdo	гнездо	gnezdo	гнездо	N;NOM;NEUT;SG	N;INDF;NEUT;SG
gnezdo	гнездото	gnezdo	гнездо	N;NOM;NEUT;SG	N;DEF;NEUT;SG
bere	чете	breti	чета	V;IPFV;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
normandiji	нормандия	normandija	нормандия	N;DAT;FEM;SG	N;INDF;FEM;SG
vest	съвестта	vest	съвест	N;NOM;FEM;SG	N;DEF;FEM;SG
vest	съвест	vest	съвест	N;NOM;FEM;SG	N;INDF;FEM;SG
grič	хълм	grič	хълм	N;NOM;MASC;SG	N;INDF;MASC;SG
astronomi	астрономите	astronom	астроном	N;NOM;MASC;PL	N;DEF;MASC;PL
astronomi	астрономи	astronom	астроном	N;NOM;MASC;PL	N;INDF;MASC;PL
prvaki	шампиони	prvak	шампион	N;NOM;MASC;PL	N;INDF;MASC;PL
prvaki	шампионите	prvak	шампион	N;NOM;MASC;PL	N;DEF;MASC;PL
živec	нахалство	živec	нахалство	N;NOM;MASC;SG	N;INDF;NEUT;SG
živec	нерв	živec	нерв	N;NOM;MASC;SG	N;INDF;MASC;SG
fiat	фиат	fiat	фиат	N;NOM;MASC;SG	N;INDF;MASC;SG
pričakuje	очаква	pričakovati	очаквам	V;IPFV;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
magnetni	магнитен	magneten	магнитен	ADJ;NOM;MASC;SG	ADJ;INDF;MASC;SG
plastike	пластмаси	plastika	пластмас	N;NOM;FEM;PL	N;INDF;MASC;PL
duet	дует	duet	дует	N;NOM;MASC;SG	N;INDF;MASC;SG
duet	дуо	duet	дуо	N;NOM;MASC;SG	N;INDF;NEUT;SG
duet	дует	duet	дует	N;NOM;MASC;SG	N;INDF;MASC;SG
afriški	африканска	afriški	африкански	ADJ;NOM;MASC;SG	ADJ;INDF;FEM;SG
afriški	африкански	afriški	африкански	ADJ;NOM;MASC;SG	ADJ;INDF;MASC;SG
risbe	рисунки	risbi	рисунка	N;NOM;FEM;PL	N;INDF;FEM;PL
risbe	скици	risbi	скица	N;NOM;FEM;PL	N;INDF;FEM;PL
risbe	чертежи	risbi	чертеж	N;NOM;FEM;PL	N;INDF;MASC;PL
vita	вита	vit	вит	N;NOM;MASC;SG	N;INDF;FEM;SG
fazah	стадии	faza	стадия	N;ESS;FEM;PL	N;INDF;MASC;PL
fazah	етапи	faza	етапя	N;ESS;FEM;PL	N;INDF;MASC;PL
eksperimentalno	експериментална	eksperimentalno	експериментален	ADJ;NOM;NEUT;SG	ADJ;INDF;FEM;SG
eksperimentalno	експериментален	eksperimentalno	експериментален	ADJ;NOM;NEUT;SG	ADJ;INDF;MASC;SG
devica	дева	devica	дева	N;NOM;FEM;SG	N;INDF;FEM;SG
devica	девица	devica	девица	N;NOM;FEM;SG	N;INDF;FEM;SG
devica	девственица	devica	девственица	N;NOM;FEM;SG	N;INDF;FEM;SG
negativen	отрицателен	negativen	отрицателен	ADJ;NOM;INDF;MASC;SG	ADJ;INDF;MASC;SG
negativen	отрицателна	negativen	отрицателен	ADJ;NOM;INDF;MASC;SG	ADJ;INDF;FEM;SG
bariton	баритон	bariton	баритон	N;NOM;MASC;SG	N;INDF;MASC;SG
pan	пан	pan	пан	N;NOM;MASC;SG	N;INDF;MASC;SG
pan	тиган	pan	тиган	N;NOM;MASC;SG	N;INDF;MASC;SG
samostanov	манастири	samostan	манастирам	N;GEN;MASC;PL	N;INDF;FEM;PL
ploščice	плочки	ploščica	плочка	N;NOM;FEM;PL	N;INDF;FEM;PL
ploščice	плочки	ploščica	плочка	N;NOM;FEM;PL	N;INDF;FEM;PL
glock	глок	glock	глок	N;NOM;MASC;SG	N;INDF;MASC;SG
scena	сцена	scena	сцена	N;NOM;FEM;SG	N;INDF;FEM;SG
zadetek	бинго	zadetek	бинго	N;NOM;MASC;SG	N;INDF;FEM;SG
zadetek	резултат	zadetek	резултат	N;NOM;MASC;SG	N;INDF;MASC;SG
zadetek	хит	zadetek	хит	N;NOM;MASC;SG	N;INDF;MASC;SG
magic	вълшебство	magica	вълшебство	N;NOM;MASC;SG	N;INDF;NEUT;SG
magic	магия	magica	магия	N;NOM;MASC;SG	N;INDF;FEM;SG
vetrovi	ветровете	veter	вятър	N;NOM;MASC;PL	N;DEF;MASC;PL
vetrovi	ветрове	veter	вятър	N;NOM;MASC;PL	N;INDF;MASC;PL
vetrovi	газове	veter	газ	N;NOM;MASC;PL	N;INDF;MASC;PL
ogromne	огромни	ogromen	огромен	ADJ;NOM;FEM;PL	ADJ;INDF;PL
muslimanov	мюсюлманите	musliman	мюсюлманин	N;GEN;MASC;PL	N;DEF;MASC;PL
muslimanov	мюсюлмани	musliman	мюсюлманин	N;GEN;MASC;PL	N;INDF;MASC;PL
lindsay	линдзи	lindsay	линдза	N;NOM;FEM;SG	N;INDF;FEM;SG
františek	франтишек	františek	франтишек	N;NOM;MASC;SG	N;INDF;MASC;SG
pobudnik	инициатор	pobudnik	инициатор	N;NOM;MASC;SG	N;INDF;MASC;SG
protitelesa	антитела	protitel	антител	N;NOM;FEM;SG	N;DEF;MASC;SG
protitelesa	антителата	protitel	антител	N;NOM;FEM;SG	N;DEF;FEM;SG
protitelesa	антитела	protitel	антител	N;NOM;FEM;SG	N;DEF;MASC;SG
vrstice	редове	vrstica	ред	N;NOM;FEM;PL	N;INDF;MASC;PL
vrstice	линии	vrstica	линия	N;NOM;FEM;PL	N;INDF;FEM;PL
vrstice	реплики	vrstica	реплика	N;NOM;FEM;PL	N;INDF;FEM;PL
vrstice	редове	vrstica	ред	N;NOM;FEM;PL	N;INDF;MASC;PL
mehanika	механика	mehanika	механика	N;NOM;FEM;SG	N;INDF;FEM;SG
mehanika	механика	mehanika	механика	N;NOM;FEM;SG	N;INDF;FEM;SG
mehanika	монтьор	mehanika	монтьор	N;NOM;FEM;SG	N;INDF;MASC;SG
mehanika	механик	mehanika	механик	N;NOM;FEM;SG	N;INDF;MASC;SG
junakov	героите	junak	герой	N;GEN;MASC;PL	N;DEF;MASC;PL
junakov	герои	junak	герой	N;GEN;MASC;PL	N;INDF;MASC;PL
ozek	тясна	ozek	тесен	ADJ;NOM;INDF;MASC;SG	ADJ;INDF;FEM;SG
ozek	тесен	ozek	тесен	ADJ;NOM;INDF;MASC;SG	ADJ;INDF;MASC;SG
žalosti	тъга	žalost	тъга	N;GEN;FEM;SG	N;INDF;FEM;SG
žalosti	тъгата	žalost	тъга	N;GEN;FEM;SG	N;DEF;FEM;SG
težava	проблем	težava	проблем	N;NOM;FEM;SG	N;INDF;MASC;SG
trdnost	сила	trdnost	сила	N;NOM;FEM;SG	N;INDF;FEM;SG
trdnost	мощ	trdnost	мощ	N;NOM;FEM;SG	N;INDF;FEM;SG
trdnost	якост	trdnost	якост	N;NOM;FEM;SG	N;INDF;FEM;SG
trdnost	твърдост	trdnost	твърдост	N;NOM;FEM;SG	N;INDF;FEM;SG
izhod	продукция	izhod	продукция	N;NOM;MASC;SG	N;INDF;FEM;SG
izhod	изход	izhod	изход	N;NOM;MASC;SG	N;INDF;MASC;SG
izhod	излизане	izhod	излизане	N;NOM;MASC;SG	N;INDF;NEUT;SG
izhod	изход	izhod	изход	N;NOM;MASC;SG	N;INDF;MASC;SG
izhod	напускане	izhod	напускане	N;NOM;MASC;SG	N;INDF;NEUT;SG
sled	пътека	sled	пътека	N;NOM;FEM;SG	N;INDF;FEM;SG
sled	следа	sled	следа	N;NOM;FEM;SG	N;INDF;FEM;SG
sled	диря	sled	диря	N;NOM;FEM;SG	N;INDF;FEM;SG
sled	херинга	sled	херинг	N;NOM;FEM;SG	N;INDF;MASC;SG
sled	трейс	sled	трейс	N;NOM;FEM;SG	N;INDF;FEM;SG
sklop	клъстер	sklop	клъстер	N;NOM;MASC;SG	N;INDF;MASC;SG
sklop	сглобяване	sklop	сглобяване	N;NOM;MASC;SG	N;INDF;NEUT;SG
sklop	събрание	sklop	събрание	N;NOM;MASC;SG	N;INDF;NEUT;SG
sklop	странд	sklop	странд	N;NOM;MASC;SG	N;INDF;MASC;SG
sklop	нишка	sklop	нишка	N;NOM;MASC;SG	N;INDF;FEM;SG
zimo	зима	zima	зима	N;ACC;FEM;SG	N;INDF;FEM;SG
zimo	зимата	zima	зима	N;ACC;FEM;SG	N;DEF;FEM;SG
sok	сок	sok	сок	N;NOM;MASC;SG	N;INDF;MASC;SG
krovu	дъска	krov	дъска	N;DAT;MASC;SG	N;INDF;FEM;SG
krovu	борд	krov	борд	N;DAT;MASC;SG	N;INDF;MASC;SG
krovu	борда	krov	борд	N;DAT;MASC;SG	N;DEF;MASC;SG
alge	водораслите	alga	водорасл	N;NOM;FEM;PL	N;DEF;MASC;PL
alge	водорасли	alga	водорасла	N;NOM;FEM;PL	N;INDF;MASC;PL
kovina	metal	kovina	metal	N;NOM;FEM;SG	N;INDF;MASC;SG
kovina	метъл	kovina	метъл	N;NOM;FEM;SG	N;INDF;MASC;SG
kovina	метал	kovina	метал	N;NOM;FEM;SG	N;INDF;MASC;SG
teka	апетит	tek	апетит	N;GEN;MASC;SG	N;INDF;MASC;SG
kilogramov	килограми	kilogram	килограм	N;GEN;MASC;PL	N;INDF;MASC;PL
kilogramov	лири	kilogram	лира	N;GEN;MASC;PL	N;INDF;FEM;PL
izdaj	издания	izdaja	издане	N;GEN;FEM;PL	N;INDF;NEUT;PL
izdaj	въпроси	izdaja	въпрос	N;GEN;FEM;PL	N;INDF;MASC;PL
izdaj	проблеми	izdaja	проблем	N;GEN;FEM;PL	N;INDF;MASC;PL
pričakovanja	очакванията	pričakovanje	очакване	N;NOM;NEUT;PL	N;DEF;NEUT;PL
pričakovanja	очаквания	pričakovanje	очакване	N;NOM;NEUT;PL	N;INDF;NEUT;PL
pričakovanja	очаквания	pričakovanje	очакване	N;NOM;NEUT;PL	N;INDF;NEUT;PL
lidija	лидия	lidija	лидия	N;NOM;FEM;SG	N;INDF;FEM;SG
apple	епъл	apple	епъл	N;NOM;MASC;SG	N;INDF;MASC;SG
apple	ябълков	apple	ябълков	N;NOM;MASC;SG	N;INDF;MASC;SG
apple	ябълка	apple	ябълка	N;NOM;MASC;SG	N;INDF;FEM;SG
dubrovnik	дубровник	dubrovnik	дубровник	N;NOM;MASC;SG	N;INDF;MASC;SG
pripadnosti	принадлежност	pripadnost	принадлежност	N;GEN;FEM;SG	N;INDF;FEM;SG
kroglo	сфера	krogel	сфера	N;ACC;FEM;SG	N;INDF;FEM;SG
kroglo	кълбото	krogel	кълбо	N;ACC;FEM;SG	N;DEF;NEUT;SG
kroglo	кълбо	krogel	кълбо	N;ACC;FEM;SG	N;INDF;NEUT;SG
winter	зима	winter	зима	N;NOM;MASC;SG	N;INDF;FEM;SG
winter	зимата	winter	зима	N;NOM;MASC;SG	N;DEF;FEM;SG
ustrezna	съответна	ustrezen	съответен	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;SG
ustrezna	съответен	ustrezen	съответен	ADJ;NOM;FEM;SG	ADJ;INDF;MASC;SG
ustrezna	подходящ	ustrezen	подходящ	ADJ;NOM;FEM;SG	ADJ;INDF;MASC;SG
ustrezna	подходяща	ustrezen	подходящ	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;SG
ustrezna	задоволителна	ustrezen	задоволителен	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;SG
ustrezna	адекватен	ustrezen	адекватен	ADJ;NOM;FEM;SG	ADJ;INDF;MASC;SG
ustrezna	адекватна	ustrezen	адекватен	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;SG
ustrezna	подходящ	ustrezen	подходящ	ADJ;NOM;FEM;SG	ADJ;INDF;MASC;SG
ustrezna	подходяща	ustrezen	подходящ	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;SG
začetno	начален	začeten	начален	ADJ;NOM;NEUT;SG	ADJ;INDF;MASC;SG
začetno	първоначален	začeten	първоначален	ADJ;NOM;NEUT;SG	ADJ;INDF;MASC;SG
začetno	първоначална	začeten	първоначален	ADJ;NOM;NEUT;SG	ADJ;INDF;FEM;SG
maščevanje	отплата	maščevanje	отплата	N;NOM;NEUT;SG	N;INDF;FEM;SG
maščevanje	разплата	maščevanje	разплата	N;NOM;NEUT;SG	N;INDF;FEM;SG
maščevanje	отмъщението	maščevanje	отмъщение	N;NOM;NEUT;SG	N;DEF;NEUT;SG
maščevanje	отмъщение	maščevanje	отмъщение	N;NOM;NEUT;SG	N;INDF;NEUT;SG
maščevanje	мъст	maščevanje	мъст	N;NOM;NEUT;SG	N;INDF;FEM;SG
maščevanje	мъст	maščevanje	мъст	N;NOM;NEUT;SG	N;INDF;FEM;SG
maščevanje	отмъщение	maščevanje	отмъщение	N;NOM;NEUT;SG	N;INDF;NEUT;SG
maščevanje	отмъщението	maščevanje	отмъщение	N;NOM;NEUT;SG	N;DEF;NEUT;SG
reorganizacijo	реорганизация	reorganizacija	реорганизация	N;ACC;FEM;SG	N;INDF;FEM;SG
železov	желязо	želez	желяз	N;NOM;MASC;SG	N;INDF;NEUT;SG
sierra	сиера	sierra	сиера	N;NOM;FEM;SG	N;INDF;FEM;SG
občutljivost	нежност	občutljivost	нежност	N;NOM;FEM;SG	N;INDF;FEM;SG
občutljivost	чувствителност	občutljivost	чувствителност	N;NOM;FEM;SG	N;INDF;FEM;SG
ribolov	риболов	ribolov	риболов	N;NOM;MASC;SG	N;INDF;MASC;SG
blata	утайка	blato	утайка	N;GEN;NEUT;SG	N;INDF;FEM;SG
blata	кал	blato	кал	N;GEN;NEUT;SG	N;INDF;FEM;SG
blata	калта	blato	калта	N;GEN;NEUT;SG	N;DEF;MASC;SG
blata	тиня	blato	тиня	N;GEN;NEUT;SG	N;INDF;FEM;SG
vatikan	ватикана	vatikan	ватикан	N;NOM;MASC;SG	N;DEF;MASC;SG
vprašal	попитал	vprašati	попитам	V;PFV;MASC;SG;V.PTCP	V;PFV;INDF;MASC;SG;PST;V.PTCP;ACT
vprašal	попитала	vprašati	попитам	V;PFV;MASC;SG;V.PTCP	V;PFV;INDF;FEM;SG;PST;V.PTCP;ACT
vprašal	попита	vprašati	попитам	V;PFV;MASC;SG;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
messerschmitt	месершмит	messerschmitt	месершмит	N;NOM;MASC;SG	N;INDF;MASC;SG
enterprise	предприятие	enterpris	предприятие	N;NOM;MASC;SG	N;INDF;NEUT;SG
enterprise	ентърпрайз	enterpris	ентърпрайз	N;NOM;MASC;SG	N;INDF;MASC;SG
enterprise	ентърпрайс	enterpris	ентърпрайс	N;NOM;MASC;SG	N;INDF;MASC;SG
zadovoljen	доволна	zadovoljen	доволен	ADJ;NOM;INDF;MASC;SG	ADJ;INDF;FEM;SG
zadovoljen	доволен	zadovoljen	доволен	ADJ;NOM;INDF;MASC;SG	ADJ;INDF;MASC;SG
zadovoljen	доволен	zadovoljen	доволен	ADJ;NOM;INDF;MASC;SG	ADJ;INDF;MASC;SG
oglaševanje	реклама	oglaševanje	реклама	N;NOM;NEUT;SG	N;INDF;FEM;SG
jabolko	епъл	jabolko	епъл	N;NOM;NEUT;SG	N;INDF;MASC;SG
jabolko	ябълков	jabolko	ябълков	N;NOM;NEUT;SG	N;INDF;MASC;SG
jabolko	ябълка	jabolko	ябълка	N;NOM;NEUT;SG	N;INDF;FEM;SG
kal	кал	kal	кал	N;NOM;MASC;SG	N;INDF;FEM;SG
dosledno	последователно	dosledno	последователно	ADV	ADV
izračun	изчисляване	izračun	изчисляване	N;NOM;MASC;SG	N;INDF;NEUT;SG
izračun	изчисление	izračun	изчисление	N;NOM;MASC;SG	N;INDF;NEUT;SG
odmerek	дозиране	odmerek	дозиране	N;NOM;MASC;SG	N;INDF;NEUT;SG
odmerek	дозировка	odmerek	дозировка	N;NOM;MASC;SG	N;INDF;FEM;SG
odmerek	доза	odmerek	доза	N;NOM;MASC;SG	N;INDF;FEM;SG
odmerek	доза	odmerek	доза	N;NOM;MASC;SG	N;INDF;FEM;SG
digitalno	дигитален	digitalen	дигитален	ADJ;NOM;NEUT;SG	ADJ;INDF;MASC;SG
digitalno	цифрова	digitalen	цифров	ADJ;NOM;NEUT;SG	ADJ;INDF;FEM;SG
kandidati	кандидатите	kandidat	кандидат	N;NOM;MASC;PL	N;DEF;MASC;PL
kandidati	кандидатки	kandidat	кандидатка	N;NOM;MASC;PL	N;INDF;FEM;PL
kandidati	кандидати	kandidat	кандидат	N;NOM;MASC;PL	N;INDF;MASC;PL
kandidati	кандидатите	kandidat	кандидат	N;NOM;MASC;PL	N;DEF;MASC;PL
kandidati	кандидати	kandidat	кандидат	N;NOM;MASC;PL	N;INDF;MASC;PL
receptorje	рецептори	receptor	рецептор	N;ACC;MASC;PL	N;INDF;MASC;PL
receptorje	рецепторите	receptor	рецептор	N;ACC;MASC;PL	N;DEF;MASC;PL
novica	новина	novica	новина	N;NOM;FEM;SG	N;INDF;FEM;SG
aretirali	арестувани	aretirati	арестувам	V;MASC;PL;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
aplikacije	приложения	aplikacija	приложение	N;NOM;FEM;PL	N;INDF;NEUT;PL
aplikacije	заявления	aplikacija	заявление	N;NOM;FEM;PL	N;INDF;NEUT;PL
aplikacije	молби	aplikacija	молба	N;NOM;FEM;PL	N;INDF;FEM;PL
aplikacije	приложения	aplikacija	приложение	N;NOM;FEM;PL	N;INDF;NEUT;PL
steza	коловоз	steza	коловоз	N;NOM;FEM;SG	N;INDF;MASC;SG
steza	писта	steza	писта	N;NOM;FEM;SG	N;INDF;FEM;SG
steza	пистата	steza	писта	N;NOM;FEM;SG	N;DEF;FEM;SG
steza	писта	steza	писта	N;NOM;FEM;SG	N;INDF;FEM;SG
pepel	пепелта	pepel	пепел	N;NOM;MASC;SG	N;DEF;FEM;SG
pepel	пепел	pepel	пепел	N;NOM;MASC;SG	N;INDF;MASC;SG
pepel	пепел	pepel	пепел	N;NOM;MASC;SG	N;INDF;MASC;SG
avstrijci	австрийци	avstrijec	австриец	N;NOM;MASC;PL	N;INDF;MASC;PL
kult	култ	kult	култ	N;NOM;MASC;SG	N;INDF;MASC;SG
kult	секта	kult	сект	N;NOM;MASC;SG	N;INDF;FEM;SG
nemec	германец	nemec	германец	N;NOM;MASC;SG	N;INDF;MASC;SG
frekvence	честоти	frekvenca	честотя	N;NOM;FEM;PL	N;INDF;MASC;PL
parametre	параметри	parameter	параметър	N;ACC;MASC;PL	N;INDF;MASC;PL
boginje	богини	boginja	богина	N;NOM;FEM;PL	N;INDF;FEM;PL
gustave	густав	gustava	густав	N;NOM;MASC;SG	N;INDF;MASC;SG
okrožij	райони	okrožje	район	N;GEN;NEUT;PL	N;INDF;MASC;PL
okrožij	области	okrožje	област	N;GEN;NEUT;PL	N;INDF;FEM;PL
okrožij	квартали	okrožje	квартал	N;GEN;NEUT;PL	N;INDF;MASC;PL
obdelava	преработване	obdelava	преработване	N;NOM;FEM;SG	N;INDF;NEUT;SG
obdelava	преработка	obdelava	преработка	N;NOM;FEM;SG	N;INDF;FEM;SG
obdelava	обработване	obdelava	обработване	N;NOM;FEM;SG	N;INDF;NEUT;SG
obdelava	обработка	obdelava	обработка	N;NOM;FEM;SG	N;INDF;FEM;SG
obdelava	третиране	obdelava	третиране	N;NOM;FEM;SG	N;INDF;NEUT;SG
obdelava	лечение	obdelava	лечение	N;NOM;FEM;SG	N;INDF;NEUT;SG
obdelava	обработка	obdelava	обработка	N;NOM;FEM;SG	N;INDF;FEM;SG
jeklo	стомана	jekla	стомана	N;NOM;NEUT;SG	N;INDF;FEM;SG
jeklo	стийл	jekla	стийл	N;NOM;NEUT;SG	N;INDF;MASC;SG
prisilno	насилствено	prisilno	насилствено	ADV	ADV
prisilno	принудително	prisilno	принудително	ADV	ADV
oblaki	облаци	oblak	облак	N;NOM;MASC;PL	N;INDF;MASC;PL
oblaki	облаците	oblak	облак	N;NOM;MASC;PL	N;DEF;MASC;PL
algebra	алгебра	algebra	алгебра	N;NOM;FEM;SG	N;INDF;FEM;SG
žarek	лъч	žarek	лъч	N;NOM;MASC;SG	N;INDF;MASC;SG
žarek	греда	žarek	гред	N;NOM;MASC;SG	N;INDF;FEM;SG
operativno	оперативно	operativen	оперативно	ADV	ADV
vonja	мирис	vonja	мирис	N;GEN;MASC;SG	N;INDF;MASC;SG
vonja	миризма	vonja	миризма	N;GEN;MASC;SG	N;INDF;FEM;SG
klic	повикване	klic	повикване	N;NOM;MASC;SG	N;INDF;NEUT;SG
klic	обаждане	klic	обаждане	N;NOM;MASC;SG	N;INDF;NEUT;SG
viadukt	виадукт	viadukt	виадукт	N;NOM;MASC;SG	N;INDF;MASC;SG
ustavno	конституционна	ustaven	конституционен	ADJ;NOM;NEUT;SG	ADJ;INDF;FEM;SG
ustavno	конституционен	ustaven	конституционен	ADJ;NOM;NEUT;SG	ADJ;INDF;MASC;SG
ustavno	конституционния	ustaven	конституционен	ADJ;NOM;NEUT;SG	ADJ;DEF;MASC;SG
sesalci	бозайниците	sesalec	бозайник	N;NOM;MASC;PL	N;DEF;MASC;PL
sesalci	бозайници	sesalec	бозайник	N;NOM;MASC;PL	N;INDF;FEM;PL
predmestju	предградие	predmestje	предградие	N;DAT;NEUT;SG	N;INDF;NEUT;SG
predmestju	предградията	predmestje	предградие	N;DAT;NEUT;SG	N;DEF;FEM;SG
predmestju	предградията	predmestje	предградие	N;DAT;NEUT;SG	N;DEF;FEM;SG
grosjean	грожан	grosjean	грожан	N;NOM;NEUT;SG	N;INDF;MASC;SG
bivanje	пребиваване	bivanje	пребиваване	N;NOM;NEUT;SG	N;INDF;NEUT;SG
bivanje	резиденция	bivanje	резиденция	N;NOM;NEUT;SG	N;INDF;FEM;SG
atlantic	атлантик	atlantica	атлантик	N;NOM;MASC;SG	N;INDF;MASC;SG
standarde	стандартите	standard	стандарт	N;ACC;MASC;PL	N;DEF;MASC;PL
standarde	стандарти	standard	стандарт	N;ACC;MASC;PL	N;INDF;MASC;PL
produkcije	постановки	produkcija	постановка	N;NOM;FEM;PL	N;INDF;FEM;PL
produkcije	продукции	produkcija	продукция	N;NOM;FEM;PL	N;INDF;FEM;PL
olimpijada	олимпиада	olimpijad	олимпиада	N;NOM;FEM;SG	N;INDF;FEM;SG
maščob	мазнини	maščoba	мазнин	N;GEN;FEM;PL	N;INDF;FEM;PL
maščob	мазнини	maščoba	мазнин	N;GEN;FEM;PL	N;INDF;FEM;PL
cesare	чезаре	cesara	чезаре	N;NOM;MASC;SG	N;INDF;MASC;SG
podjetji	предприятия	podjetje	предприятие	N;NOM;NEUT;PL	N;INDF;NEUT;PL
podjetji	предприятията	podjetje	предприятие	N;NOM;NEUT;PL	N;DEF;NEUT;PL
kosi	бройки	kosa	бройка	N;NOM;MASC;PL	N;INDF;FEM;PL
kosi	парченца	kosa	парченц	N;NOM;MASC;PL	N;INDF;NEUT;PL
kosi	парчета	kosa	парче	N;NOM;MASC;PL	N;INDF;NEUT;PL
kosi	съкращения	kosa	съкращение	N;NOM;MASC;PL	N;INDF;NEUT;PL
odstotek	процент	odstotek	процент	N;NOM;MASC;SG	N;INDF;MASC;SG
miss	мис	miss	мис	N;NOM;FEM;SG	N;INDF;FEM;SG
šaha	чес	šah	чес	N;GEN;MASC;SG	N;INDF;MASC;SG
šaha	шах	šah	шах	N;GEN;MASC;SG	N;INDF;MASC;SG
šaha	шахмат	šah	шахмат	N;GEN;MASC;SG	N;INDF;MASC;SG
konstante	константи	konstant	констант	N;NOM;FEM;PL	N;INDF;MASC;PL
mara	мара	mara	мара	N;NOM;FEM;SG	N;INDF;FEM;SG
nepričakovano	неочаквано	nepričakovano	неочаквано	ADV	ADV
nepričakovano	неочаквано	nepričakovano	неочаквано	ADV	ADV
regionalno	регионален	regionalen	регионален	ADJ;NOM;NEUT;SG	ADJ;INDF;MASC;SG
regionalno	регионална	regionalen	регионален	ADJ;NOM;NEUT;SG	ADJ;INDF;FEM;SG
regionalno	регионалното	regionalen	регионален	ADJ;NOM;NEUT;SG	ADJ;DEF;NEUT;SG
izvoz	износ	izvoz	износ	N;NOM;MASC;SG	N;INDF;MASC;SG
izvoz	изнасяне	izvoz	изнасяне	N;NOM;MASC;SG	N;INDF;NEUT;SG
izvoz	износ	izvoz	износ	N;NOM;MASC;SG	N;INDF;MASC;SG
strel	изстрел	strel	изстрел	N;NOM;MASC;SG	N;INDF;MASC;SG
prevodnost	проводимост	prevodnost	проводимост	N;NOM;FEM;SG	N;INDF;FEM;SG
