категория	categoria	категория	categoria	N;INAN;NOM;FEM;SG	N;FEM;SG
рынке	marketplace	рынок	marketplace	N;INAN;ESS;MASC;SG	N;MASC;SG
гражданин	cidadã	гражданин	cidadã	N;ANIM;NOM;MASC;SG	N;FEM;SG
гражданин	cidadão	гражданин	cidadão	N;ANIM;NOM;MASC;SG	N;MASC;SG
историческая	histórico	исторический	histórico	ADJ;NOM;FEM;SG	ADJ;MASC;SG
историческая	histórica	исторический	histórico	ADJ;NOM;FEM;SG	ADJ;FEM;SG
историческая	histórico	исторический	histórico	ADJ;NOM;FEM;SG	ADJ;MASC;SG
историческая	histórica	исторический	histórico	ADJ;NOM;FEM;SG	ADJ;FEM;SG
степанович	stepanovich	степанович	stepanovich	N;ANIM;NOM;MASC;SG	N;MASC;SG
драматург	dramaturgo	драматург	dramaturgo	N;ANIM;NOM;MASC;SG	N;MASC;SG
голосование	votação	голосование	votação	N;INAN;NOM;NEUT;SG	N;FEM;SG
голосование	voto	голосование	voto	N;INAN;NOM;NEUT;SG	N;MASC;SG
голосование	votação	голосование	votação	N;INAN;NOM;NEUT;SG	N;FEM;SG
голосование	voto	голосование	voto	N;INAN;NOM;NEUT;SG	N;MASC;SG
нефти	azeite	нефть	azeite	N;INAN;GEN;FEM;SG	N;MASC;SG
нефти	óleo	нефть	óleo	N;INAN;GEN;FEM;SG	N;MASC;SG
нефти	petróleo	нефть	petróleo	N;INAN;GEN;FEM;SG	N;MASC;SG
нефти	petróleo	нефть	petróleo	N;INAN;GEN;FEM;SG	N;MASC;SG
исследователи	exploradores	исследователь	explorador	N;ANIM;NOM;MASC;PL	N;MASC;PL
исследователи	investigadores	исследователь	investigador	N;ANIM;NOM;MASC;PL	N;MASC;PL
исследователи	pesquisadores	исследователь	pesquisador	N;ANIM;NOM;MASC;PL	N;MASC;PL
константинович	konstantinovich	константинович	konstantinovich	N;ANIM;NOM;MASC;SG	N;MASC;SG
спортсмены	desportistas	спортсмен	desportista	N;ANIM;NOM;MASC;PL	N;MASC;PL
спортсмены	atletas	спортсмен	atleta	N;ANIM;NOM;MASC;PL	N;MASC;PL
клетки	células	клетка	célula	N;INAN;NOM;FEM;PL	N;FEM;PL
клетки	celas	клетка	cela	N;INAN;NOM;FEM;PL	N;FEM;PL
клетки	jaulas	клетка	jaula	N;INAN;NOM;FEM;PL	N;FEM;PL
клетки	gaiolas	клетка	gaiola	N;INAN;NOM;FEM;PL	N;FEM;PL
значительное	significativo	значительный	significativo	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
значительное	significativa	значительный	significativo	ADJ;NOM;NEUT;SG	ADJ;FEM;SG
значительное	significante	значительный	significante	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
глаз	eyes	глаз	eyes	N;INAN;NOM;MASC;SG	N;MASC;SG
глаз	eye	глаз	eye	N;INAN;NOM;MASC;SG	N;MASC;SG
глаз	olho	глаз	olho	N;INAN;NOM;MASC;SG	N;MASC;SG
имея	ter	иметь	ter	V;IPFV;PRS;V.CVB;ACT	V;NFIN
имея	tendo	иметь	ter	V;IPFV;PRS;V.CVB;ACT	V;V.MSDR
рынка	mercado	рынок	mercado	N;INAN;GEN;MASC;SG	N;MASC;SG
станций	estações	станция	estação	N;INAN;GEN;FEM;PL	N;FEM;PL
мексики	mexicanos	мексика	mexicano	N;INAN;NOM;FEM;PL	N;MASC;PL
мексики	mexicanas	мексика	mexicano	N;INAN;NOM;FEM;PL	N;FEM;PL
граница	fronteira	граница	fronteira	N;INAN;NOM;FEM;SG	N;FEM;SG
граница	borda	граница	borda	N;INAN;NOM;FEM;SG	N;FEM;SG
граница	fronteira	граница	fronteira	N;INAN;NOM;FEM;SG	N;FEM;SG
граница	contorno	граница	contorno	N;INAN;NOM;FEM;SG	N;MASC;SG
граница	fronteira	граница	fronteira	N;INAN;NOM;FEM;SG	N;FEM;SG
продолжение	prosseguimento	продолжение	prosseguimento	N;INAN;NOM;NEUT;SG	N;MASC;SG
продолжение	continuação	продолжение	continuação	N;INAN;NOM;NEUT;SG	N;FEM;SG
продолжение	continuação	продолжение	continuação	N;INAN;NOM;NEUT;SG	N;FEM;SG
достиг	atingido	достичь	atingir	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;MASC;SG;V.PTCP
достиг	alcançada	достичь	alcançar	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;FEM;SG;V.PTCP
достиг	alcançado	достичь	alcançar	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;MASC;SG;V.PTCP
достиг	alcançou	достичь	alcançar	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;IND;SG;3;PST;FIN
утверждает	aprova	утверждать	aprovar	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
вестник	gazeta	вестник	gazeta	N;INAN;NOM;MASC;SG	N;MASC;SG
принадлежность	filiação	принадлежность	filiação	N;INAN;NOM;FEM;SG	N;FEM;SG
принадлежность	afiliação	принадлежность	afiliação	N;INAN;NOM;FEM;SG	N;FEM;SG
сила	dosagem	сила	dosagem	N;INAN;NOM;FEM;SG	N;FEM;SG
сила	força	сила	força	N;INAN;NOM;FEM;SG	N;FEM;SG
сила	force	сила	forcer	N;INAN;NOM;FEM;SG	N;MASC;SG
сила	força	сила	força	N;INAN;NOM;FEM;SG	N;FEM;SG
сила	potência	сила	potência	N;INAN;NOM;FEM;SG	N;FEM;SG
сила	energia	сила	energia	N;INAN;NOM;FEM;SG	N;FEM;SG
сила	poder	сила	poder	N;INAN;NOM;FEM;SG	N;MASC;SG
сила	power	сила	power	N;INAN;NOM;FEM;SG	N;MASC;SG
учитель	professora	учитель	professora	N;ANIM;NOM;MASC;SG	N;FEM;SG
учитель	professor	учитель	professor	N;ANIM;NOM;MASC;SG	N;MASC;SG
длину	comprimento	длина	comprimento	N;INAN;ACC;FEM;SG	N;MASC;SG
гэс	barragem	гэс	barragem	N;INAN;NOM;FEM;SG	N;FEM;SG
гэс	dique	гэс	dicar	N;INAN;NOM;FEM;SG	N;MASC;SG
гэс	represa	гэс	represa	N;INAN;NOM;FEM;SG	N;FEM;SG
гэс	dam	гэс	dam	N;INAN;NOM;FEM;SG	N;MASC;SG
философ	filósofo	философ	filósofo	N;ANIM;NOM;MASC;SG	N;MASC;SG
вариантов	opções	вариант	opção	N;INAN;GEN;MASC;PL	N;FEM;PL
экономически	economicamente	экономически	economicamente	ADV	ADV
лист	folha	лист	folha	N;INAN;NOM;MASC;SG	N;FEM;SG
лист	planilha	лист	planilha	N;INAN;NOM;MASC;SG	N;FEM;SG
лист	lençol	лист	lençol	N;INAN;NOM;MASC;SG	N;MASC;SG
лист	folha	лист	folha	N;INAN;NOM;MASC;SG	N;FEM;SG
учеников	discípulos	ученик	discípulo	N;ANIM;ACC;MASC;PL	N;MASC;PL
учеников	aprendizes	ученик	aprendiz	N;ANIM;ACC;MASC;PL	N;MASC;PL
сообщил	denunciado	сообщить	denunciar	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;MASC;SG;V.PTCP
сообщил	denunciou	сообщить	denunciar	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;IND;SG;3;PST;FIN
сообщил	relatado	сообщить	relatar	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;MASC;SG;V.PTCP
сообщил	denunciada	сообщить	denunciar	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;FEM;SG;V.PTCP
воинов	guerreiras	воин	guerreira	N;ANIM;GEN;MASC;PL	N;FEM;PL
воинов	guerreiros	воин	guerreiro	N;ANIM;GEN;MASC;PL	N;MASC;PL
мелкие	pequenos	мелкий	pequeno	ADJ;NOM;PL	ADJ;MASC;PL
мелкие	pequenas	мелкий	pequeno	ADJ;NOM;PL	ADJ;FEM;PL
ноябрь	novembro	ноябрь	novembro	N;INAN;NOM;MASC;SG	N;MASC;SG
ноябрь	nov	ноябрь	nov	N;INAN;NOM;MASC;SG	N;MASC;SG
установка	montagem	установка	montagem	N;INAN;NOM;FEM;SG	N;FEM;SG
установка	instalação	установка	instalação	N;INAN;NOM;FEM;SG	N;FEM;SG
установка	instalação	установка	instalação	N;INAN;NOM;FEM;SG	N;FEM;SG
корея	coréia	корея	coréia	N;INAN;NOM;FEM;SG	N;MASC;SG
корея	korea	корея	korea	N;INAN;NOM;FEM;SG	N;MASC;SG
корея	coreia	корея	coreia	N;INAN;NOM;FEM;SG	N;FEM;SG
коллектив	coletiva	коллектив	coletivo	N;INAN;NOM;MASC;SG	N;FEM;SG
коллектив	colectivo	коллектив	colectivo	N;INAN;NOM;MASC;SG	N;MASC;SG
коллектив	coletivo	коллектив	coletivo	N;INAN;NOM;MASC;SG	N;MASC;SG
построены	construídos	строить	construir	V;PFV;PL;PST;V.PTCP;PASS	V;MASC;PL;V.PTCP
мужчина	macho	мужчина	macho	N;ANIM;NOM;MASC;SG	N;MASC;SG
мужчина	masculino	мужчина	masculino	N;ANIM;NOM;MASC;SG	N;MASC;SG
мужчина	man	мужчина	man	N;ANIM;NOM;MASC;SG	N;MASC;SG
мужчина	pá	мужчина	pá	N;ANIM;NOM;MASC;SG	N;FEM;SG
мужчина	cara	мужчина	cara	N;ANIM;NOM;MASC;SG	N;FEM;SG
мужчина	homem	мужчина	homem	N;ANIM;NOM;MASC;SG	N;MASC;SG
рыбы	peixes	рыба	peixe	N;ANIM;NOM;FEM;PL	N;MASC;PL
рыбы	peixes	рыба	peixe	N;ANIM;NOM;FEM;PL	N;MASC;PL
рыбы	peixes	рыба	peixe	N;ANIM;NOM;FEM;PL	N;MASC;PL
филиал	afiliação	филиал	afiliação	N;INAN;NOM;MASC;SG	N;FEM;SG
филиал	filial	филиал	filial	N;INAN;NOM;MASC;SG	N;FEM;SG
филиал	ramo	филиал	ramo	N;INAN;NOM;MASC;SG	N;MASC;SG
филиал	sucursal	филиал	sucursal	N;INAN;NOM;MASC;SG	N;FEM;SG
филиал	branch	филиал	branch	N;INAN;NOM;MASC;SG	N;MASC;SG
пьесы	jogadas	пьеса	jogada	N;INAN;NOM;FEM;PL	N;FEM;PL
обвинения	encargos	обвинение	encargo	N;INAN;NOM;NEUT;PL	N;MASC;PL
обвинения	cobranças	обвинение	cobrança	N;INAN;NOM;NEUT;PL	N;FEM;PL
обвинения	acusações	обвинение	acusação	N;INAN;NOM;NEUT;PL	N;FEM;PL
обвинения	débitos	обвинение	débito	N;INAN;NOM;NEUT;PL	N;MASC;PL
обвинения	alegações	обвинение	alegação	N;INAN;NOM;NEUT;PL	N;FEM;PL
обвинения	acusações	обвинение	acusação	N;INAN;NOM;NEUT;PL	N;FEM;PL
колонии	colônias	колония	colônia	N;INAN;NOM;FEM;PL	N;FEM;PL
колонии	colónias	колония	colónia	N;INAN;NOM;FEM;PL	N;FEM;PL
оркестр	orchestra	оркестр	orchestra	N;INAN;NOM;MASC;SG	N;MASC;SG
оркестр	orquestra	оркестр	orquestra	N;INAN;NOM;MASC;SG	N;FEM;SG
увидел	viu	видеть	ver	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;IND;SG;3;PST;FIN
окончание	acabamento	окончание	acabamento	N;INAN;NOM;NEUT;SG	N;MASC;SG
мысль	pensamento	мысль	pensamento	N;INAN;NOM;FEM;SG	N;MASC;SG
территориальное	territorial	территориальный	territorial	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
медицины	remédio	медицина	remédio	N;INAN;GEN;FEM;SG	N;MASC;SG
медицины	medicina	медицина	medicina	N;INAN;GEN;FEM;SG	N;FEM;SG
форум	fórum	форум	fórum	N;INAN;NOM;MASC;SG	N;MASC;SG
форум	foro	форум	foro	N;INAN;NOM;MASC;SG	N;MASC;SG
форум	forum	форум	forum	N;INAN;NOM;MASC;SG	N;MASC;SG
современная	moderno	современный	moderno	ADJ;NOM;FEM;SG	ADJ;MASC;SG
современная	contemporâneo	современный	contemporâneo	ADJ;NOM;FEM;SG	ADJ;MASC;SG
судно	recipiente	судно	recipiente	N;INAN;NOM;NEUT;SG	N;MASC;SG
судно	embarcação	судно	embarcação	N;INAN;NOM;NEUT;SG	N;FEM;SG
судно	navio	судно	navio	N;INAN;NOM;NEUT;SG	N;MASC;SG
судно	nave	судно	nave	N;INAN;NOM;NEUT;SG	N;FEM;SG
судно	embarcação	судно	embarcação	N;INAN;NOM;NEUT;SG	N;FEM;SG
судно	navio	судно	navio	N;INAN;NOM;NEUT;SG	N;MASC;SG
залива	golfo	залив	golfo	N;INAN;GEN;MASC;SG	N;MASC;SG
массы	massas	масса	massa	N;INAN;NOM;FEM;PL	N;FEM;PL
зелёный	verde	зелёный	verde	ADJ;NOM;MASC;SG	ADJ;MASC;SG
путешествие	viagem	путешествие	viagem	N;INAN;NOM;NEUT;SG	N;FEM;SG
путешествие	viagem	путешествие	viagem	N;INAN;NOM;NEUT;SG	N;FEM;SG
путешествие	jornada	путешествие	jornada	N;INAN;NOM;NEUT;SG	N;FEM;SG
путешествие	journey	путешествие	journey	N;INAN;NOM;NEUT;SG	N;MASC;SG
путешествие	viagem	путешествие	viagem	N;INAN;NOM;NEUT;SG	N;FEM;SG
путешествие	trip	путешествие	trip	N;INAN;NOM;NEUT;SG	N;MASC;SG
сотрудничество	colaboração	сотрудничество	colaboração	N;INAN;NOM;NEUT;SG	N;FEM;SG
сотрудничество	cooperação	сотрудничество	cooperação	N;INAN;NOM;NEUT;SG	N;FEM;SG
обработки	processamento	обработка	processamento	N;INAN;GEN;FEM;SG	N;MASC;SG
обработки	transformação	обработка	transformação	N;INAN;GEN;FEM;SG	N;FEM;SG
окончила	formado	окончить	formar	V;PFV;FEM;IND;SG;PST;FIN;ACT	V;MASC;SG;V.PTCP
окончила	graduada	окончить	graduar	V;PFV;FEM;IND;SG;PST;FIN;ACT	V;FEM;SG;V.PTCP
окончила	graduado	окончить	graduar	V;PFV;FEM;IND;SG;PST;FIN;ACT	V;MASC;SG;V.PTCP
пользователей	utilizadores	пользователь	utilizador	N;ANIM;GEN;MASC;PL	N;MASC;PL
пользователей	usuários	пользователь	usuário	N;ANIM;GEN;MASC;PL	N;MASC;PL
виктория	viktoria	виктория	viktoria	N;ANIM;NOM;FEM;SG	N;FEM;SG
виктория	victória	виктория	victória	N;ANIM;NOM;FEM;SG	N;FEM;SG
виктория	vitoria	виктория	vitoria	N;ANIM;NOM;FEM;SG	N;FEM;SG
виктория	victoria	виктория	victoria	N;ANIM;NOM;FEM;SG	N;FEM;SG
виктория	vitória	виктория	vitória	N;ANIM;NOM;FEM;SG	N;FEM;SG
эпизодов	episódios	эпизод	episódio	N;INAN;GEN;MASC;PL	N;MASC;PL
обращение	tratamento	обращение	tratamento	N;INAN;NOM;NEUT;SG	N;MASC;SG
границу	borda	граница	borda	N;INAN;ACC;FEM;SG	N;FEM;SG
границу	fronteira	граница	fronteira	N;INAN;ACC;FEM;SG	N;FEM;SG
границу	contorno	граница	contorno	N;INAN;ACC;FEM;SG	N;MASC;SG
практика	prática	практика	prática	N;INAN;NOM;FEM;SG	N;FEM;SG
практика	pratica	практика	praticar	N;INAN;NOM;FEM;SG	N;FEM;SG
надежда	nadezhda	надежда	nadezhda	N;INAN;NOM;FEM;SG	N;FEM;SG
надежда	esperança	надежда	esperança	N;INAN;NOM;FEM;SG	N;FEM;SG
надежда	hope	надежда	hope	N;INAN;NOM;FEM;SG	N;MASC;SG
изменить	edita	изменить	editar	V;PFV;NFIN;ACT	V;IND;SG;3;PRS;FIN
изменить	editar	изменить	editar	V;PFV;NFIN;ACT	V;NFIN
изменить	edite	изменить	edite	V;PFV;NFIN;ACT	V;SBJV;SG;3;PRS;FIN
изменить	modificar	изменить	modificar	V;PFV;NFIN;ACT	V;NFIN
изменить	modifica	изменить	modificar	V;PFV;NFIN;ACT	V;IND;SG;3;PRS;FIN
изменить	mudar	изменить	mudar	V;PFV;NFIN;ACT	V;NFIN
участвует	participa	участвовать	participar	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
вадим	vadim	вадим	vadim	N;ANIM;NOM;MASC;SG	N;MASC;SG
скульптор	escultor	скульптор	escultor	N;ANIM;NOM;MASC;SG	N;MASC;SG
психологии	psicologia	психология	psicologia	N;INAN;NOM;FEM;SG	N;FEM;SG
александровна	alexandrovna	александровна	alexandrovna	N;ANIM;NOM;FEM;SG	N;FEM;SG
нарушает	desrespeita	нарушать	desrespeita	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
половина	metade	половина	metade	N;INAN;NOM;FEM;SG	N;FEM;SG
половина	meia	половина	meia	N;INAN;NOM;FEM;SG	N;FEM;SG
половина	half	половина	half	N;INAN;NOM;FEM;SG	N;MASC;SG
роберта	roberta	роберт	roberta	N;ANIM;ACC;MASC;SG	N;FEM;SG
реакция	reacção	реакция	reacção	N;INAN;NOM;FEM;SG	N;FEM;SG
реакция	reação	реакция	reação	N;INAN;NOM;FEM;SG	N;FEM;SG
реакция	resposta	реакция	resposta	N;INAN;NOM;FEM;SG	N;FEM;SG
остатки	remanescentes	остатки	remanescente	N;INAN;NOM;MASC;PL	N;MASC;PL
остатки	restos	остатки	resto	N;INAN;NOM;MASC;PL	N;MASC;PL
остатки	sobras	остатки	sobra	N;INAN;NOM;MASC;PL	N;FEM;PL
остатки	restos	остатки	resto	N;INAN;NOM;MASC;PL	N;MASC;PL
остатки	resíduos	остатки	resíduo	N;INAN;NOM;MASC;PL	N;MASC;PL
медалей	medalhas	медаль	medalha	N;INAN;GEN;FEM;PL	N;FEM;PL
доска	tabuleiro	доска	tabuleiro	N;INAN;NOM;FEM;SG	N;MASC;SG
доска	tábua	доска	tábua	N;INAN;NOM;FEM;SG	N;FEM;SG
доска	prancha	доска	prancha	N;INAN;NOM;FEM;SG	N;FEM;SG
доска	diretoria	доска	diretoria	N;INAN;NOM;FEM;SG	N;FEM;SG
борисович	borisovich	борисович	borisovich	N;ANIM;NOM;MASC;SG	N;MASC;SG
здравоохранения	saude	здравоохранение	saude	N;INAN;NOM;NEUT;SG	N;FEM;SG
здравоохранения	saúde	здравоохранение	saúde	N;INAN;NOM;NEUT;SG	N;FEM;SG
высокие	altas	высокий	alto	ADJ;NOM;PL	ADJ;FEM;PL
родителей	pais	родитель	pai	N;ANIM;GEN;MASC;PL	N;MASC;PL
параметры	opções	параметр	opção	N;INAN;NOM;MASC;PL	N;FEM;PL
параметры	parâmetros	параметр	parâmetro	N;INAN;NOM;MASC;PL	N;MASC;PL
параметры	configurações	параметр	configuração	N;INAN;NOM;MASC;PL	N;FEM;PL
параметры	definições	параметр	definição	N;INAN;NOM;MASC;PL	N;FEM;PL
снять	retire	снять	retire	V;PFV;NFIN;ACT	V;SBJV;SG;3;PRS;FIN
снять	retirar	снять	retirar	V;PFV;NFIN;ACT	V;NFIN
судьба	destino	судьба	destino	N;INAN;NOM;FEM;SG	N;MASC;SG
судьба	destiny	судьба	destiny	N;INAN;NOM;FEM;SG	N;MASC;SG
судьба	destino	судьба	destino	N;INAN;NOM;FEM;SG	N;MASC;SG
судьба	fate	судьба	fate	N;INAN;NOM;FEM;SG	N;MASC;SG
профессия	profissão	профессия	profissão	N;INAN;NOM;FEM;SG	N;FEM;SG
профессия	ocupação	профессия	ocupação	N;INAN;NOM;FEM;SG	N;FEM;SG
профессия	profissão	профессия	profissão	N;INAN;NOM;FEM;SG	N;FEM;SG
днепр	dnieper	днепр	dnieper	N;INAN;NOM;MASC;SG	N;MASC;SG
днепр	dnepr	днепр	dnepr	N;INAN;NOM;MASC;SG	N;MASC;SG
днепр	dnipro	днепр	dnipro	N;INAN;NOM;MASC;SG	N;MASC;SG
правители	governantes	правитель	governante	N;ANIM;NOM;MASC;PL	N;MASC;PL
глубина	profundidade	глубина	profundidade	N;INAN;NOM;FEM;SG	N;FEM;SG
иоганн	johannes	иоганн	johanne	N;ANIM;NOM;MASC;SG	N;MASC;SG
иоганн	johann	иоганн	johann	N;ANIM;NOM;MASC;SG	N;MASC;SG
организовал	arranjado	организовывать	arranjar	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;MASC;SG;V.PTCP
композиция	composição	композиция	composição	N;INAN;NOM;FEM;SG	N;FEM;SG
лодки	barcos	лодка	barco	N;INAN;NOM;FEM;PL	N;MASC;PL
испытания	julgamentos	испытание	julgamento	N;INAN;NOM;NEUT;PL	N;MASC;PL
испытания	ensaios	испытание	ensaio	N;INAN;NOM;NEUT;PL	N;MASC;PL
испытания	exames	испытание	exame	N;INAN;NOM;NEUT;PL	N;MASC;PL
испытания	testes	испытание	teste	N;INAN;NOM;NEUT;PL	N;MASC;PL
испытания	ensaios	испытание	ensaio	N;INAN;NOM;NEUT;PL	N;MASC;PL
испытания	ensaios	испытание	ensaio	N;INAN;NOM;NEUT;PL	N;MASC;PL
испытания	testes	испытание	teste	N;INAN;NOM;NEUT;PL	N;MASC;PL
вселенной	universe	вселенная	universe	N;INAN;NOM;FEM;SG	N;MASC;SG
вселенной	universo	вселенная	universo	N;INAN;NOM;FEM;SG	N;MASC;SG
восстановления	restauro	восстановление	restauro	N;INAN;GEN;NEUT;SG	N;MASC;SG
восстановления	restauração	восстановление	restauração	N;INAN;GEN;NEUT;SG	N;FEM;SG
восстановления	recuperação	восстановление	recuperação	N;INAN;GEN;NEUT;SG	N;FEM;SG
