med	com	med	com	ADP	ADP
erövrade	conquistado	erövra	conquistar	V;IND;PST;FIN;ACT	V;MASC;SG;V.PTCP
erövrade	conquistada	erövra	conquistar	V;IND;PST;FIN;ACT	V;FEM;SG;V.PTCP
erövrade	conquistados	erövra	conquistar	V;IND;PST;FIN;ACT	V;MASC;PL;V.PTCP
söker	olhando	söka	olhar	V;IND;PRS;FIN;ACT	V;V.MSDR
söker	procurando	söka	procurar	V;IND;PRS;FIN;ACT	V;V.MSDR
söker	procurando	söka	procurar	V;IND;PRS;FIN;ACT	V;V.MSDR
söker	pesquisando	söka	pesquisar	V;IND;PRS;FIN;ACT	V;V.MSDR
söker	procurando	söka	procurar	V;IND;PRS;FIN;ACT	V;V.MSDR
söker	buscando	söka	buscar	V;IND;PRS;FIN;ACT	V;V.MSDR
tyrolen	tirol	tyrol	tirol	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
tyrolen	tirol	tyrol	tirol	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
fabricius	fabricius	fabricius	fabriciar	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
flagga	pavilhão	flagga	pavilhão	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
flagga	bandeira	flagga	bandeira	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
iron	ferro	iron	ferro	N;NOM;INDF;NEUT;SG	N;MASC;SG
skillnaden	diferenca	skillnad	diferenca	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
skillnaden	diferença	skillnad	diferença	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
colline	colline	colline	colline	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
dokument	documento	dokument	documento	N;NOM;INDF;NEUT;SG	N;MASC;SG
föda	alimentação	föda	alimentação	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
föda	alimento	föda	alimento	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
föda	comida	föda	comida	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
valign	valign	valign	valign	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
bernhard	bernard	bernhard	bernard	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
bernhard	bernardo	bernhard	bernardo	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
bernhard	bernhard	bernhard	bernhard	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
bernhard	bernardo	bernhard	bernardo	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
loch	loch	loch	loch	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
vincent	vicente	vincent	vicente	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
vincent	vincent	vincent	vincent	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
stål	aço	stål	aço	N;NOM;INDF;NEUT;SG	N;MASC;SG
stål	siderurgia	stål	siderurgia	N;NOM;INDF;NEUT;SG	N;FEM;SG
förbättra	melhorar	förbättra	melhorar	V;IMP;FIN;ACT	V;NFIN
förbättra	melhorando	förbättra	melhorar	V;IMP;FIN;ACT	V;V.MSDR
förbättra	aprimorar	förbättra	aprimorar	V;IMP;FIN;ACT	V;NFIN
förbättra	realçar	förbättra	realçar	V;IMP;FIN;ACT	V;NFIN
förbättra	melhorar	förbättra	melhorar	V;IMP;FIN;ACT	V;NFIN
diskussioner	discussões	diskussion	discussão	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
diskussioner	discussões	diskussion	discussão	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
hotell	hotel	hotell	hotel	N;NOM;INDF;NEUT;SG	N;MASC;SG
resor	jornadas	resa	jornada	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
resor	viagens	resa	viagem	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
resor	viagens	resa	viagem	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
resor	trips	resa	trip	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
resor	viagens	resa	viagem	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
sek	sek	sek	sek	N	N;MASC;SG
sek	sec	sek	sec	N	N;MASC;SG
rådet	concílio	råd	concílio	N;NOM;DEF;NEUT;SG	N;MASC;SG
rådet	conselho	råd	conselho	N;NOM;DEF;NEUT;SG	N;MASC;SG
omedelbart	imediatamente	omedelbar	imediatamente	ADV	ADV
omedelbart	instantaneamente	omedelbar	instantaneamente	ADV	ADV
vietnam	vietname	vietnam	vietname	N;NOM;INDF;NEUT;SG	N;MASC;SG
vietnam	vietnam	vietnam	vietnar	N;NOM;INDF;NEUT;SG	N;MASC;SG
vietnam	vietnã	vietnam	vietnã	N;NOM;INDF;NEUT;SG	N;MASC;SG
fordon	veículos	fordon	veículo	N;NOM;INDF;NEUT;PL	N;MASC;PL
regioner	regiões	region	região	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
väljer	escolhe	välja	escolher	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
väljer	escolhe	välja	escolher	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
väljer	escolher	välja	escolher	V;IND;PRS;FIN;ACT	V;NFIN
väljer	escolhendo	välja	escolher	V;IND;PRS;FIN;ACT	V;V.MSDR
väljer	escolher	välja	escolher	V;IND;PRS;FIN;ACT	V;NFIN
väljer	selecciona	välja	selecciona	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
framtiden	futuro	framtid	futuro	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
framtiden	future	framtid	future	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
framtiden	futura	framtid	futuro	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
lokaler	premissas	lokal	premisso	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
österrikiska	austríacos	österrikisk	austríaco	ADJ;NOM;PL	ADJ;MASC;PL
fire	fire	fire	fire	N;NOM;INDF;NEUT;SG	N;MASC;SG
fire	fogueira	fire	fogueira	N;NOM;INDF;NEUT;SG	N;FEM;SG
fire	fogo	fire	fogo	N;NOM;INDF;NEUT;SG	N;MASC;SG
fire	incêndio	fire	incêndio	N;NOM;INDF;NEUT;SG	N;MASC;SG
saga	saga	saga	saga	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
saga	conto	saga	conto	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
deltagande	atendimento	deltagande	atendimento	N;NOM;INDF;NEUT;SG	N;MASC;SG
deltagande	comparecimento	deltagande	comparecimento	N;NOM;INDF;NEUT;SG	N;MASC;SG
deltagande	participação	deltagande	participação	N;NOM;INDF;NEUT;SG	N;FEM;SG
segrare	vencedor	segrare	vencedor	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
segrare	ganhador	segrare	ganhador	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
segrare	vencedora	segrare	vencedor	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
segrare	vítor	segrare	vítor	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
segrare	victor	segrare	victor	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
segrare	vitor	segrare	vitor	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
tillfälle	ocasião	tillfälle	ocasião	N;NOM;INDF;NEUT;SG	N;FEM;SG
tillfälle	opportunity	tillfälle	opportunity	N;NOM;INDF;NEUT;SG	N;MASC;SG
tillfälle	oportunidade	tillfälle	oportunidade	N;NOM;INDF;NEUT;SG	N;FEM;SG
margaret	margaret	margar	margaret	N;NOM;DEF;NEUT;SG	N;FEM;SG
margaret	margarida	margar	margarida	N;NOM;DEF;NEUT;SG	N;FEM;SG
birgitta	birgitta	birgitta	birgitta	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
birgitta	bridget	birgitta	bridget	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
förklarade	declaradas	förklara	declarar	V;IND;PST;FIN;ACT	V;FEM;PL;V.PTCP
förklarade	declarada	förklara	declarar	V;IND;PST;FIN;ACT	V;FEM;SG;V.PTCP
förklarade	declarado	förklara	declarar	V;IND;PST;FIN;ACT	V;MASC;SG;V.PTCP
förklarade	declarou	förklara	declarar	V;IND;PST;FIN;ACT	V;IND;SG;3;PST;FIN
förklarade	declarados	förklara	declarar	V;IND;PST;FIN;ACT	V;MASC;PL;V.PTCP
förklarade	explicado	förklara	explicar	V;IND;PST;FIN;ACT	V;MASC;SG;V.PTCP
förklarade	explicada	förklara	explicar	V;IND;PST;FIN;ACT	V;FEM;SG;V.PTCP
förklarade	explicou	förklara	explicar	V;IND;PST;FIN;ACT	V;IND;SG;3;PST;FIN
köra	conduzir	köra	conduzir	V;IMP;FIN;ACT	V;NFIN
köra	conduzir	köra	conduzir	V;IMP;FIN;ACT	V;NFIN
köra	dirigindo	köra	dirigir	V;IMP;FIN;ACT	V;V.MSDR
köra	conduzindo	köra	conduzir	V;IMP;FIN;ACT	V;V.MSDR
traditionellt	tradicional	traditionell	tradicional	ADJ;NOM;INDF;NEUT;SG	ADJ;MASC;SG
krävde	exigiu	kräva	exigir	V;IND;PST;FIN;ACT	V;IND;SG;3;PST;FIN
upphov	rise	upphov	rise	N;NOM;INDF;NEUT;SG	N;MASC;SG
upphov	subida	upphov	subida	N;NOM;INDF;NEUT;SG	N;FEM;SG
upphov	ascensão	upphov	ascensão	N;NOM;INDF;NEUT;SG	N;FEM;SG
referenser	referências	referens	referência	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
orientalis	orientalis	orientalis	orientali	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
antogs	adoptado	anta	adoptar	V;IND;PST;FIN;PASS	V;MASC;SG;V.PTCP
antogs	adotou	anta	adotar	V;IND;PST;FIN;PASS	V;IND;SG;3;PST;FIN
antogs	adotado	anta	adotar	V;IND;PST;FIN;PASS	V;MASC;SG;V.PTCP
antogs	aprovado	anta	aprovar	V;IND;PST;FIN;PASS	V;MASC;SG;V.PTCP
antogs	adotada	anta	adotar	V;IND;PST;FIN;PASS	V;FEM;SG;V.PTCP
kalendern	calendário	kalender	calendário	N;NOM;DEF;NEUT;SG	N;MASC;SG
remix	remix	remix	remix	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
organ	órgão	organ	órgão	N;NOM;INDF;NEUT;SG	N;MASC;SG
amerika	america	amerik	americar	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
amerika	américa	amerik	américo	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
ansvarig	responsável	ansvarig	responsável	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;MASC;SG
enheter	unidades	enhet	unidade	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
enheter	entidades	enhet	entidade	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
enheter	dispositivos	enhet	dispositivo	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
enheter	aparelhos	enhet	aparelho	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
lanserades	lançado	lansera	lançar	V;IND;PST;FIN;PASS	V;MASC;SG;V.PTCP
lanserades	lançou	lansera	lançar	V;IND;PST;FIN;PASS	V;IND;SG;3;PST;FIN
lanserades	lançada	lansera	lançar	V;IND;PST;FIN;PASS	V;FEM;SG;V.PTCP
utsträckning	extensão	utsträckning	extensão	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
rörande	comovente	röra	comovente	ADJ;NOM;PRS;V.PTCP	ADJ;MASC;SG
dålig	ruim	dålig	ruim	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;MASC;SG
dålig	mau	dålig	mau	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;MASC;SG
dålig	má	dålig	má	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;FEM;SG
veckan	semana	vecka	semana	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
jiangsu	jiangsu	jiangsu	jiangsu	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
mytologi	mitologia	mytologi	mitologia	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
motstånd	resistência	motstånd	resistência	N;NOM;INDF;NEUT;SG	N;FEM;SG
motstånd	oposição	motstånd	oposição	N;NOM;INDF;NEUT;SG	N;FEM;SG
körde	conduzi	köra	conduzir	V;IND;PST;FIN;ACT	V;NFIN
körde	conduziu	köra	conduzir	V;IND;PST;FIN;ACT	V;IND;SG;3;PST;FIN
kritiker	críticos	kritik	crítico	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
nunatak	nunatak	nunatak	nunatak	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
motståndare	adversários	motståndare	adversário	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
motståndare	oponentes	motståndare	oponente	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
motståndare	opositores	motståndare	opositor	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
häst	cavalo	häst	cavalo	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
kyrkoherde	vigário	kyrkoherde	vigário	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
grå	gray	grå	gray	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
grå	cinza	grå	cinza	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
grå	cinza	grå	cinza	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
grå	grey	grå	grey	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
tyckte	pensei	tycka	pensar	V;IND;PST;FIN;ACT	V;IND;SG;1;PST;FIN
tyckte	pensado	tycka	pensar	V;IND;PST;FIN;ACT	V;MASC;SG;V.PTCP
tyckte	pensou	tycka	pensar	V;IND;PST;FIN;ACT	V;IND;SG;3;PST;FIN
förstå	compreender	förstå	compreender	V;IMP;FIN;ACT	V;NFIN
förstå	entender	förstå	entender	V;IMP;FIN;ACT	V;NFIN
förstå	entendendo	förstå	entender	V;IMP;FIN;ACT	V;V.MSDR
förstå	compreender	förstå	compreender	V;IMP;FIN;ACT	V;NFIN
förstå	compreendendo	förstå	compreender	V;IMP;FIN;ACT	V;V.MSDR
bolívar	bolívar	boltva	bolívar	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
strider	batalhas	strid	batalha	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
racing	racing	racing	racing	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
racing	corrida	racing	corrida	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
äktenskapet	casamento	äktenskap	casamento	N;NOM;DEF;NEUT;SG	N;MASC;SG
äktenskapet	matrimônio	äktenskap	matrimônio	N;NOM;DEF;NEUT;SG	N;MASC;SG
stiftelsen	foundation	stiftelse	foundation	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
stiftelsen	fundação	stiftelse	fundação	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
stiftelsen	alicerce	stiftelse	alicerce	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
mord	homicídio	mord	homicídio	N;NOM;INDF;NEUT;SG	N;MASC;SG
mord	assassinato	mord	assassinato	N;NOM;INDF;NEUT;SG	N;MASC;SG
mord	assassínio	mord	assassínio	N;NOM;INDF;NEUT;SG	N;MASC;SG
mord	homicídio	mord	homicídio	N;NOM;INDF;NEUT;SG	N;MASC;SG
naturen	natureza	natur	natureza	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
singlar	singles	singla	single	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
singlar	solteiros	singla	solteiro	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
resulterade	resultaram	resultera	resultar	V;IND;PST;FIN;ACT	V;IND;PL;3;FIN
resulterade	resultou	resultera	resultar	V;IND;PST;FIN;ACT	V;IND;SG;3;PST;FIN
quercus	quercus	quercus	quercus	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
korrekt	correcta	korrekt	correcto	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;FEM;SG
korrekt	correto	korrekt	correto	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;MASC;SG
ling	ling	ling	ling	N;NOM;INDF;NEUT;SG	N;MASC;SG
betala	pagar	betala	pagar	V;IMP;FIN;ACT	V;NFIN
betala	paga	betala	pagar	V;IMP;FIN;ACT	V;FEM;SG;V.PTCP
law	lei	law	lei	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
law	direito	law	direito	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
law	law	law	law	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
stjärnor	estrelas	stjärna	estrela	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
människa	human	människa	human	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
scen	cena	scen	cena	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
scen	palco	scen	palco	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
scen	etapa	scen	etapa	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
bit	trinca	bit	trinca	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
bit	mordida	bit	morder	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
bit	pedaço	bit	pedaço	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
bit	peça	bit	peça	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
tusen	mil	tusen	mil	NUM;NOM	NUM
bredd	largura	bredd	largura	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
bredd	amplitude	bredd	amplitude	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
rothschild	rothschild	rothschild	rothschild	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
nielsen	nielsen	nielsen	nielsen	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
bevis	prova	bevis	prova	N;NOM;INDF;NEUT;SG	N;FEM;SG
bevis	evidência	bevis	evidência	N;NOM;INDF;NEUT;SG	N;FEM;SG
bevis	prova	bevis	prova	N;NOM;INDF;NEUT;SG	N;FEM;SG
skådespelerska	atriz	skådespelersk	atriz	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
skådespelerska	actriz	skådespelersk	actriz	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
riksdag	parlamento	riksdag	parlamento	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
fokus	focus	fokus	focu	N;NOM;INDF;NEUT;SG	N;MASC;SG
fokus	foco	fokus	foco	N;NOM;INDF;NEUT;SG	N;MASC;SG
perspektiv	perspectiva	perspektiv	perspectiva	N;NOM;INDF;NEUT;SG	N;FEM;SG
perspektiv	perspetiva	perspektiv	perspetiva	N;NOM;INDF;NEUT;SG	N;FEM;SG
dasht	dasht	dasht	dasht	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
skador	danos	skada	dano	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
skador	danos	skada	dano	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
skador	prejuízos	skada	prejuízo	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
skador	lesões	skada	lesão	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
skador	lesões	skada	lesão	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
skador	ferimentos	skada	ferimento	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
chongqing	chongqing	chongqing	chongqing	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
velika	velika	velik	velika	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
skulptör	escultor	skulptör	escultor	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
handlingar	documentos	handling	documento	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
klubbar	clubs	klubb	clubs	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
klubbar	discotecas	klubb	discoteca	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
klubbar	clubes	klubb	clube	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
uppfattning	percepção	uppfattning	percepção	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
uppfattning	conceição	uppfattning	conceição	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
uppfattning	concepção	uppfattning	concepção	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
bretagne	bretagne	bretagne	bretagne	N;NOM;INDF;NEUT;SG	N;MASC;SG
bretagne	bretanha	bretagne	bretanha	N;NOM;INDF;NEUT;SG	N;FEM;SG
bretagne	brittany	bretagne	brittany	N;NOM;INDF;NEUT;SG	N;FEM;SG
åtgärder	medidas	åtgärd	medida	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
åtgärder	acções	åtgärd	acção	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
åtgärder	ações	åtgärd	ação	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
lima	lima	lima	lima	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
passerar	cruzando	passera	cruzar	V;IND;PRS;FIN;ACT	V;V.MSDR
passerar	passa	passera	passar	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
passerar	passando	passera	passar	V;IND;PRS;FIN;ACT	V;V.MSDR
niedersachsen	niedersachsen	niedersachs	niedersachsen	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
force	force	force	forcer	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
force	força	force	força	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
gods	carga	god	carga	N;NOM;INDF;NEUT;SG	N;FEM;SG
gods	mercadoria	god	mercadoria	N;NOM;INDF;NEUT;SG	N;FEM;SG
gods	frete	god	frete	N;NOM;INDF;NEUT;SG	N;MASC;SG
arkiv	repositório	arkiv	repositório	N;NOM;INDF;NEUT;SG	N;MASC;SG
arkiv	arquivo	arkiv	arquivo	N;NOM;INDF;NEUT;SG	N;MASC;SG
arkiv	arquivo	arkiv	arquivo	N;NOM;INDF;NEUT;SG	N;MASC;SG
arkiv	ficheiro	arkiv	ficheiro	N;NOM;INDF;NEUT;SG	N;MASC;SG
arkiv	arquivo	arkiv	arquivo	N;NOM;INDF;NEUT;SG	N;MASC;SG
behåll	manter	behålla	manter	V;IMP;FIN;ACT	V;NFIN
hävdar	alegando	hävda	alegar	V;IND;PRS;FIN;ACT	V;V.MSDR
hävdar	reivindicar	hävda	reivindicar	V;IND;PRS;FIN;ACT	V;NFIN
hävdar	afirma	hävda	afirmar	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
knappt	mal	knappt	mal	ADV	ADV
knappt	dificilmente	knappt	dificilmente	ADV	ADV
sjunger	canta	sjunga	canta	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
sjunger	cantando	sjunga	cantar	V;IND;PRS;FIN;ACT	V;V.MSDR
sjunger	cantar	sjunga	cantar	V;IND;PRS;FIN;ACT	V;NFIN
ström	fluxo	ström	fluxo	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
ström	stream	ström	strear	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
fristående	independente	fristående	independente	ADJ;NOM;PRS;V.PTCP	ADJ;MASC;SG
blommor	flores	blomma	flor	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
minsta	menor	liten	pequeno	ADJ;NOM;DEF;RL	ADJ;MASC;SG
målningar	pinturas	målning	pintura	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
målningar	quadros	målning	quadro	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
behövde	precisei	behöva	precisar	V;IND;PST;FIN;ACT	V;IND;SG;1;PST;FIN
mclaren	mclaren	mclar	mclaren	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
ungerska	húngaro	ungerska	húngaro	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
ungerska	húngara	ungerska	húngaro	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
forest	floresta	forest	floresta	N;NOM;INDF;NEUT;SG	N;FEM;SG
forest	bosque	forest	bosque	N;NOM;INDF;NEUT;SG	N;MASC;SG
forest	forest	forest	forest	N;NOM;INDF;NEUT;SG	N;MASC;SG
deep	deep	deep	deep	N;NOM;INDF;NEUT;SG	N;MASC;SG
administratör	administrador	administratör	administrador	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
administratör	administradora	administratör	administradora	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
administratör	administrador	administratör	administrador	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
administratör	administradora	administratör	administradora	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
kvinnan	mulher	kvinna	mulher	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
aktuella	atuais	aktuell	atual	ADJ;NOM;PL	ADJ;MASC;PL
upptäckte	descobriram	upptäcka	descobrir	V;IND;PST;FIN;ACT	V;IND;PL;3;FIN
upptäckte	descoberto	upptäcka	descobrir	V;IND;PST;FIN;ACT	V;MASC;SG;V.PTCP
upptäckte	descobertos	upptäcka	descobrir	V;IND;PST;FIN;ACT	V;MASC;PL;V.PTCP
cyperus	cyperus	cyperus	cyperus	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
konflikt	conflito	konflikt	conflito	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
awards	premiação	acard	premiação	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
awards	awards	acard	award	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
beskrev	descritos	beskrev	descrever	V;IMP;PST;FIN;ACT	V;MASC;PL;V.PTCP
beskrev	descritas	beskrev	descrever	V;IMP;PST;FIN;ACT	V;FEM;PL;V.PTCP
beskrev	descrita	beskrev	descrever	V;IMP;PST;FIN;ACT	V;FEM;SG;V.PTCP
beskrev	descrito	beskrev	descrever	V;IMP;PST;FIN;ACT	V;MASC;SG;V.PTCP
maritime	marítimo	maritime	marítimo	N;NOM;MASC+FEM;SG	N;MASC;SG
maritime	maritime	maritime	maritime	N;NOM;MASC+FEM;SG	N;MASC;SG
maritime	marítima	maritime	marítimo	N;NOM;MASC+FEM;SG	N;FEM;SG
hms	hms	hms	hms	N	N;MASC;SG
minister	ministro	minister	ministro	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
minister	ministra	minister	ministra	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
marsh	pântano	marsh	pântano	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
marsh	marsh	marsh	marsh	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
skogen	floresta	skog	floresta	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
skogen	bosque	skog	bosque	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
skogen	floresta	skog	floresta	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
skogen	bosque	skog	bosque	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
skogen	forest	skog	forest	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
gränser	limites	gräns	limite	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
gränser	fronteiras	gräns	fronteira	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
gränser	limites	gräns	limite	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
gränser	fronteiras	gräns	fronteira	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
gränser	bordas	gräns	borda	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
gränser	fronteiras	gräns	fronteira	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
comté	comté	comté	comté	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
ingenjör	engenheira	ingenjör	engenheira	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
ingenjör	engenheiro	ingenjör	engenheiro	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
