nie	не	nie	не	PART;NEG	PART;NEG
wykorzystuje	користується	wykorzystywać	користуватися	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN
mechanizm	механізм	mechanizm	механізм	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
specjalny	особливий	specjalny	особливий	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
specjalny	спеціальний	specjalny	спеціальний	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
specjalny	особливе	specjalny	особливий	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
specjalny	особлива	specjalny	особливий	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
otwarte	відкрита	otworzyć	відкритий	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS
otwarte	відкритий	otworzyć	відкритий	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
fizyk	фізик	fizyk	фізик	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
nauczycieli	вчителів	nauczyciel	вчитель	N;ACC;MASC;PL	N;ANIM;ACC;MASC;PL
wybrzeże	узбережжя	wybrzeże	узбережжя	N;NOM;NEUT;SG	N;INAN;NOM;NEUT;SG
wybrzeże	берег	wybrzeże	берег	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
stworzenie	створення	stworzenie	створення	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;INAN;NOM;NEUT;SG
stworzenie	витвір	stworzenie	витвір	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;INAN;NOM;MASC;SG
stworzenie	істота	stworzenie	істота	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;ANIM;NOM;FEM;SG
stworzenie	створіння	stworzenie	створіння	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;INAN;NOM;NEUT;SG
przeznaczone	призначений	przeznaczyć	призначений	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
ulice	вулиці	ulica	вулиця	N;NOM;FEM;PL	N;INAN;NOM;FEM;PL
podzielone	розділена	podzielić	розділений	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS
folwark	фільварок	folwark	фільварка	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
leśne	лісова	leśny	лісовий	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
japońska	японська	japoński	японський	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
japońska	японський	japoński	японський	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
traktatu	договору	traktat	договір	N;GEN;MASC;SG	N;INAN;GEN;MASC;SG
internet	інтернет	internet	інтернет	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
przypadek	регістр	przypadek	регістр	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
przypadek	справа	przypadek	справа	N;NOM;MASC;SG	N;INAN;NOM;FEM;SG
przypadek	випадок	przypadek	випадок	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
przypadek	випадковість	przypadek	випадковість	N;NOM;MASC;SG	N;INAN;NOM;FEM;SG
przypadek	співпадіння	przypadek	співпадіння	N;NOM;MASC;SG	N;INAN;NOM;NEUT;SG
płynie	протікає	płynąć	протікати	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN
płynie	тече	płynąć	тече	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN
argumenty	аргументи	argument	аргумент	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
boczne	боковий	boczny	боковий	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
wykonuje	виконує	wykonywać	виконувати	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN
wykonuje	виконує	wykonywać	виконувати	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN
analiza	аналітика	analiza	аналітика	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
analiza	аналіз	analiza	аналіз	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
zdobycie	завоювання	zdobyć	завоювання	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;INAN;NOM;NEUT;SG
zdobycie	підкорення	zdobyć	підкорення	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;INAN;NOM;NEUT;SG
głowa	голова	głowa	голова	N;NOM;FEM;SG	N;ANIM;NOM;FEM;SG
głowa	голівка	głowa	голівка	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
albumów	альбомів	album	альбом	N;GEN;MASC;PL	N;INAN;GEN;MASC;PL
znowu	знов	znowu	знов	ADV	ADV
znowu	знову	znowu	знову	ADV	ADV
opowiadania	історії	opowiadanie	історія	N;NOM;NEUT;PL	N;INAN;NOM;FEM;PL
opowiadania	публікації	opowiadanie	публікація	N;NOM;NEUT;PL	N;INAN;NOM;FEM;PL
opowiadania	розповіді	opowiadanie	розповідь	N;NOM;NEUT;PL	N;INAN;NOM;FEM;PL
agencja	агенція	agencja	агенція	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
agencja	агентство	agencja	агентство	N;NOM;FEM;SG	N;INAN;NOM;NEUT;SG
serce	серце	serce	серце	N;NOM;NEUT;SG	N;INAN;NOM;NEUT;SG
różnica	порівняння	różnica	порівняння	N;NOM;FEM;SG	N;INAN;NOM;NEUT;SG
różnica	різниця	różnica	різниця	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
różnica	різниця	różnica	різниця	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
różnica	різниці	różnica	різник	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
ucieczki	втечу	ucieczka	втеча	N;ACC;FEM;SG	N;INAN;ACC;FEM;SG
komendant	комендант	komendant	комендант	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
ugrupowania	групування	ugrupowanie	групування	N;NOM;NEUT;SG	N;INAN;NOM;NEUT;SG
kontakty	контакти	kontakt	контакт	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
graczy	гравців	gracz	гравець	N;ACC;MASC;PL	N;ANIM;ACC;MASC;PL
wywiad	інтелект	wywiad	інтелект	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
wywiad	розвідка	wywiad	розвідка	N;NOM;MASC;SG	N;INAN;NOM;FEM;SG
zapaśnik	борець	zapaśnik	борець	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
bronił	захищав	bronić	захищати	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;IPFV;MASC;IND;SG;PST;FIN
uznanie	визнання	uznanie	визнання	N;NOM;NEUT;SG	N;INAN;NOM;NEUT;SG
biologia	біологія	biologia	біологія	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
krytyków	критиків	krytyk	критик	N;ACC;MASC;PL	N;ANIM;ACC;MASC;PL
administracyjne	адміністративний	administracyjny	адміністративний	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
administracyjne	адміністративне	administracyjny	адміністративний	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
szwajcarski	швейцарський	szwajcarski	швейцарський	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
szwajcarski	швейцарська	szwajcarski	швейцарський	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
grecki	грецький	grecki	грецький	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
grecki	грецьке	grecki	грецький	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
kierowcy	водія	kierowca	водія	N;ACC;MASC;SG	N;ANIM;ACC;MASC;SG
rzeźba	скульптура	rzeźba	скульптура	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
urzędnik	службовець	urzędnik	службовець	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
obszarach	районів	obszary	район	N;GEN;MASC;PL	N;INAN;GEN;MASC;PL
wierszy	рядків	wierszyć	рядок	N;GEN;MASC;PL	N;INAN;GEN;MASC;PL
przyjaciel	друг	przyjaciel	друг	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
przyjaciel	подруга	przyjaciel	подруга	N;NOM;MASC;SG	N;ANIM;NOM;FEM;SG
przyjaciel	друга	przyjaciel	друг	N;NOM;MASC;SG	N;INAN;NOM;FEM;SG
parlament	парламент	parlament	парламент	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
pełna	повна	pełny	повний	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
pełna	повний	pełny	повний	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
pełna	повне	pełny	повний	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
nosił	носив	nosić	носити	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;IPFV;MASC;IND;SG;PST;FIN
wsparcie	підтримка	wesprzeć	підтримка	N;NOM;NEUT;SG	N;INAN;NOM;FEM;SG
wsparcie	резервування	wesprzeć	резервування	N;NOM;NEUT;SG	N;INAN;NOM;NEUT;SG
czerwona	червона	czerwony	червоний	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
czerwona	червоний	czerwony	червоний	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
czerwona	червоне	czerwony	червоний	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
dodatek	додаток	dodatek	додаток	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
przygotowania	приготування	przygotowanie	приготування	N;NOM;NEUT;SG	N;INAN;NOM;NEUT;SG
księżyca	місяця	księżyc	місяць	N;GEN;MASC;SG	N;INAN;GEN;MASC;SG
kult	культ	kult	культ	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
kult	поклоніння	kult	поклоніння	N;NOM;MASC;SG	N;INAN;NOM;NEUT;SG
poważnie	серйозно	poważnie	серйозно	ADV	ADV
tygodnie	тижні	tydzień	тиждень	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
doprowadziło	повів	doprowadzić	повести	V;PFV;NEUT;IND;SG;PST;FIN;ACT	V;PFV;MASC;IND;SG;PST;FIN
architektura	архітектура	architektura	архітектура	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
placówka	форпост	placówka	форпост	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
lotów	рейсів	lot	рейс	N;GEN;MASC;PL	N;INAN;GEN;MASC;PL
księżniczka	принцеса	księżniczka	принцес	N;NOM;FEM;SG	N;ANIM;NOM;FEM;SG
gubernator	губернатора	gubernator	губернатор	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
dramat	драма	dramat	драма	N;NOM;MASC;SG	N;INAN;NOM;FEM;SG
żył	жила	żyć	жити	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;IPFV;FEM;IND;SG;PST;FIN
żył	жив	żyć	жити	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;IPFV;MASC;IND;SG;PST;FIN
rozmiar	розмір	rozmiar	розмір	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
turnieje	турніри	turnieć	турнір	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
pracownicy	працівники	pracownik	працівник	N;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
pracownicy	працівники	pracownik	працівник	N;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
pracownicy	робітники	pracownik	робітник	N;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
starosta	староста	starosta	старостий	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
prowadzący	провідний	prowadzić	провідний	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;ACT	ADJ;NOM;MASC;SG
dodatku	додатку	dodatek	додаток	N;GEN;MASC;SG	N;INAN;GEN;MASC;SG
poświęcił	принесено	poświęcić	принести	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;IND;0;FIN
środek	середина	środek	середина	N;NOM;MASC;SG	N;INAN;NOM;FEM;SG
środek	центр	środek	центр	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
środek	вимірювання	środek	вимірювання	N;NOM;MASC;SG	N;INAN;NOM;NEUT;SG
historycznej	історичної	historyczny	історичний	ADJ;GEN;FEM;SG	ADJ;GEN;FEM;SG
znaleziono	знайшов	znaleźć	знайти	V;PFV;IND;0;PST;FIN;ACT	V;PFV;MASC;IND;SG;PST;FIN
znaleziono	знайдено	znaleźć	знайти	V;PFV;IND;0;PST;FIN;ACT	V;PFV;IND;0;FIN
znaleziono	знайшовся	znaleźć	знайтися	V;PFV;IND;0;PST;FIN;ACT	V;PFV;MASC;IND;SG;PST;FIN
znaleziono	знайшла	znaleźć	знайти	V;PFV;IND;0;PST;FIN;ACT	V;PFV;FEM;IND;SG;PST;FIN
produkty	вироби	produkt	виріб	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
produkty	продукти	produkt	продукт	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
zainteresowanie	зацікавлення	zainteresowanie	зацікавлення	N;NOM;NEUT;SG	N;INAN;NOM;NEUT;SG
zainteresowanie	інтерес	zainteresowanie	інтерес	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
zainteresowanie	вигода	zainteresowanie	вигода	N;NOM;NEUT;SG	N;INAN;NOM;FEM;SG
duński	данська	duński	данський	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
powietrze	повітря	powietrze	повітря	N;NOM;NEUT;SG	N;INAN;NOM;NEUT;SG
ciekawe	цікавий	ciekawy	цікавий	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
ciekawe	цікаве	ciekawy	цікавий	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
odpowiedzialny	відповідальний	odpowiedzialny	відповідальний	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
odpowiedzialny	відповідальна	odpowiedzialny	відповідальний	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
ptaka	птаха	ptak	птах	N;ACC;MASC;SG	N;ANIM;ACC;MASC;SG
rzut	молота	rzut	молота	N;NOM;MASC;SG	N;INAN;NOM;NEUT;SG
rzut	проекція	rzut	проекція	N;NOM;MASC;SG	N;INAN;NOM;FEM;SG
indywidualny	індивідуальна	indywidualny	індивідуальний	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
indywidualny	індивідуальне	indywidualny	індивідуальний	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
indywidualny	індивідуальний	indywidualny	індивідуальний	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
misja	місія	misja	місія	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
zaburzenia	розлади	zaburzyć	розлад	N;NOM;NEUT;PL	N;INAN;NOM;MASC;PL
silne	сильний	silny	сильний	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
silne	сильна	silny	сильний	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
współczynnik	коефіцієнт	współczynnik	коефіцієнт	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
współczynnik	коефіцієнт	współczynnik	коефіцієнт	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
współczynnik	співвідношення	współczynnik	співвідношення	N;NOM;MASC;SG	N;INAN;NOM;NEUT;SG
współczynnik	коефіцієнт	współczynnik	коефіцієнт	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
współczynnik	фактор	współczynnik	фактор	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
specjalista	спеціаліст	specjalista	спеціаліст	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
specjalista	експерт	specjalista	експерт	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
wskazują	вказують	wskazywać	вказувати	V;IPFV;IND;PL;3;PRS;FIN;ACT	V;IPFV;IND;PL;3;PRS;FIN
wskazują	позначають	wskazywać	позначати	V;IPFV;IND;PL;3;PRS;FIN;ACT	V;IPFV;IND;PL;3;PRS;FIN
relacje	відносини	relacja	відносини	N;NOM;FEM;PL	N;INAN;NOM;MASC;PL
relacje	стосунки	relacja	стосунок	N;NOM;FEM;PL	N;INAN;NOM;MASC;PL
urządzenie	пристрій	urządzenie	пристрій	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
morskie	морська	morski	морський	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
morskie	морський	morski	морський	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
brazylia	бразилія	brazyliać	бразилія	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
dystrykt	улус	dystrykt	улус	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
dystrykt	округ	dystrykt	округ	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
dystrykt	район	dystrykt	район	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
zastosowano	застосовано	zastosować	застосовано	V;PFV;IND;0;PST;FIN;ACT	V;PFV;IND;0;FIN
zastosowano	звернулася	zastosować	звернутися	V;PFV;IND;0;PST;FIN;ACT	V;PFV;FEM;IND;SG;PST;FIN
wspomnienie	спогад	wspomnienie	спогад	N;NOM;NEUT;SG;POS;V.MSDR	N;INAN;NOM;MASC;SG
zamordowany	убитий	zamordować	убитий	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
katalog	каталог	katalog	каталий	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
katalog	каталог	katalog	каталий	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
katalog	тека	katalog	тек	N;NOM;MASC;SG	N;INAN;NOM;FEM;SG
katalog	каталог	katalog	каталий	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
wewnętrzne	внутрішнє	wewnętrzny	внутрішній	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
wewnętrzne	внутрішній	wewnętrzny	внутрішній	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
wewnętrzne	внутрішня	wewnętrzny	внутрішній	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
popularne	популярне	popularny	популярний	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
popularne	популярна	popularny	популярний	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
popularne	популярний	popularny	популярний	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
popularne	популярне	popularny	популярний	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
popularne	актуальне	popularny	актуальний	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
kongresu	конгресу	kongres	конгрес	N;GEN;MASC;SG	N;INAN;GEN;MASC;SG
departament	департамент	departament	департамент	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
departament	відділ	departament	відділ	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
zdolność	потужність	zdolność	потужність	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
zdolność	спроможність	zdolność	спроможність	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
zdolność	здатність	zdolność	здатність	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
zdolność	можливість	zdolność	можливість	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
kraje	країни	kraj	країна	N;NOM;MASC;PL	N;INAN;NOM;FEM;PL
kraje	кантрі	kraj	кантрі	N;NOM;MASC;PL	N;INAN;NOM;FEM;PL
kraje	країни	kraj	країна	N;NOM;MASC;PL	N;INAN;NOM;FEM;PL
górne	верхній	górny	верхній	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
autorka	автор	autorka	автор	N;NOM;FEM;SG	N;ANIM;NOM;MASC;SG
autorka	автора	autorka	автор	N;NOM;FEM;SG	N;ANIM;NOM;MASC;SG
operator	оператор	operator	оператор	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
utrzymanie	супровід	utrzymać	супровід	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;INAN;NOM;MASC;SG
utrzymanie	обслуговування	utrzymać	обслуговування	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;INAN;NOM;NEUT;SG
utrzymanie	супровід	utrzymać	супровід	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;INAN;NOM;MASC;SG
kino	кінематограф	kino	кінематограф	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
kino	кіно	kino	кіно	N;NOM;NEUT;SG	N;INAN;NOM;NEUT;SG
bliżej	ближче	blisko	ближче	ADV;CMPR	ADV;CMPR
bliżej	ближче	blisko	ближче	ADV;CMPR	ADV;CMPR
publiczne	публічний	publiczny	публічний	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
publiczne	громадське	publiczny	громадський	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
publiczne	відкритий	publiczny	відкритий	ADJ;NOM;NEUT;SG	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
publiczne	публічна	publiczny	публічний	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
grzbiet	хребта	grzbiet	хребта	N;NOM;MASC;SG	N;INAN;NOM;FEM;SG
grzbiet	хребет	grzbiet	хребет	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
propozycja	пропозиція	propozycja	пропозиція	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
propozycja	судження	propozycja	судження	N;NOM;FEM;SG	N;INAN;NOM;NEUT;SG
propozycja	пропозиція	propozycja	пропозиція	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
propozycja	пропозиція	propozycja	пропозиція	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
test	перевірка	test	перевірка	N;NOM;MASC;SG	N;INAN;NOM;FEM;SG
test	тест	test	тест	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
dostępna	доступний	dostępny	доступний	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
dostępna	наявний	dostępny	наявний	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
dostępna	доступний	dostępny	доступний	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
losy	долі	los	доля	N;NOM;MASC;PL	N;INAN;NOM;FEM;PL
losy	долі	los	доля	N;NOM;MASC;PL	N;INAN;NOM;FEM;PL
gospodarcze	економічне	gospodarczy	економічний	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
gospodarcze	економічна	gospodarczy	економічний	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
gospodarcze	економічний	gospodarczy	економічний	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
zapalenie	запалення	zapalenie	запалення	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;INAN;NOM;NEUT;SG
wolne	вільна	wolny	вільний	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
wolne	безкоштовне	wolny	безкоштовний	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
wolne	вільний	wolny	вільний	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
stale	неодноразово	stale	неодноразово	ADV	ADV
stale	постійно	stale	постійно	ADV	ADV
podane	вказаний	podać	вказаний	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
stosunek	коефіцієнт	stosunek	коефіцієнт	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
stosunek	співвідношення	stosunek	співвідношення	N;NOM;MASC;SG	N;INAN;NOM;NEUT;SG
muzycy	музиканти	muzyk	музикант	N;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
użytkownik	користувач	użytkownik	користувач	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
idzie	їздить	iść	їздити	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN
idzie	йде	iść	йти	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN
idzie	переходить	iść	переходити	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN
idzie	ходить	iść	ходити	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN
rzeźbiarz	скульптор	rzeźbiarz	скульптор	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
błogosławiony	милостивий	błogosławić	милостивий	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;MASC;SG
przyznał	зізнався	przyznać	зізнатися	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;MASC;IND;SG;PST;FIN
columbia	колумбія	columbiać	колумбія	N;NOM;MASC;SG	N;INAN;NOM;FEM;SG
ogień	вогонь	ogień	вогонь	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
ogień	пожежа	ogień	пожежа	N;NOM;MASC;SG	N;INAN;NOM;FEM;SG
wybrano	вибрано	wybrać	вибрати	V;PFV;IND;0;PST;FIN;ACT	V;PFV;IND;0;FIN
wybrano	вибрано	wybrać	вибрати	V;PFV;IND;0;PST;FIN;ACT	V;PFV;IND;0;FIN
elektryczne	електричний	elektryczny	електричний	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
elektryczne	електричний	elektryczny	електричний	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
