les	de	le	de	DET;DEF;PL	DET;DEF
destiné	beoogde	destiner	beogen	V;MASC;SG;PST;V.PTCP	V;SG;PST;FIN
destiné	bestemd	destiner	bestemmen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
destiné	voorbestemd	destiner	voorbestemen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
niveaux	levels	niveau	level	N;MASC;PL	N;PL
niveaux	niveaus	niveau	niveaus	N;MASC;PL	N;PL
capable	capabel	capable	capabel	ADJ;MASC;SG	ADJ
capable	bekwaam	capable	bekwaam	ADJ;MASC;SG	ADJ
communautés	gemeenschappen	communauté	gemeenschap	N;FEM;PL	N;PL
internationaux	internationaal	international	internationaal	ADJ;MASC;PL	ADJ
effectivement	inderdaad	effectivement	inderdaad	ADV	ADV
couverture	deken	couverture	deken	N;FEM;SG	N;MASC+FEM;SG
couverture	cover	couverture	cover	N;FEM;SG	N;MASC+FEM;SG
couverture	dekking	couverture	dekking	N;FEM;SG	N;MASC+FEM;SG
couverture	omslag	couverture	omslag	N;FEM;SG	N;MASC+FEM;SG
couverture	dekking	couverture	dekking	N;FEM;SG	N;MASC+FEM;SG
cuisine	keuken	cuisine	keuken	N;FEM;SG	N;MASC+FEM;SG
arbres	bomen	arbre	boom	N;MASC;PL	N;PL
émissions	uitzendingen	émission	uitzending	N;FEM;PL	N;PL
émissions	emissies	émission	emissie	N;FEM;PL	N;PL
disposition	voorziening	disposition	voorziening	N;FEM;SG	N;MASC+FEM;SG
disposition	bepaling	disposition	bepaling	N;FEM;SG	N;MASC+FEM;SG
disposition	indeling	disposition	indeling	N;FEM;SG	N;MASC+FEM;SG
disposition	opmaak	disposition	opmaak	N;FEM;SG	N;MASC+FEM;SG
disposition	layout	disposition	layout	N;FEM;SG	N;MASC+FEM;SG
racing	racing	racing	racing	N;MASC;SG	N;MASC+FEM;SG
conservatoire	serre	conservatoire	serre	N;MASC;SG	N;MASC+FEM;SG
conservatoire	conservatorium	conservatoire	conservatorium	N;MASC;SG	N;NEUT;SG
conservatoire	conservatorium	conservatoire	conservatorium	N;MASC;SG	N;NEUT;SG
sénat	senaat	sénat	senaat	N;MASC;SG	N;MASC+FEM;SG
humains	menselijk	humain	menselijk	ADJ;MASC;PL	ADJ
humains	menselijke	humain	menselijk	ADJ;MASC;PL	ADJ
donnant	geven	donner	geven	V;PRS;V.PTCP	V;NFIN
milliards	miljarden	milliard	miljard	N;MASC;PL	N;PL
huitième	achtste	huitième	acht	ADJ;MASC;SG	ADJ
blues	blues	blues	blues	N;MASC;SG	N;MASC+FEM;SG
modernes	modern	moderne	modern	ADJ;MASC;PL	ADJ
modernes	moderne	moderne	modern	ADJ;MASC;PL	ADJ
xxie	xxi	xxie	xxi	N;MASC;SG	N;MASC+FEM;SG
entrer	invoeren	entrer	invoeren	V;NFIN	V;NFIN
réseaux	netwerken	réseau	netwerken	N;MASC;PL	N;PL
réseaux	netwerken	réseau	netwerken	N;MASC;PL	N;PL
édité	bewerkt	éditer	bewerken	V;MASC;SG;PST;V.PTCP	V;V.PTCP
édité	bewerkte	éditer	bewerken	V;MASC;SG;PST;V.PTCP	V;SG;PST;FIN
prit	nam	prendre	nemen	V;IND;SG;3;PST;FIN	V;SG;PST;FIN
duché	hertogdom	duché	hertogdom	N;MASC;SG	N;NEUT;SG
hameau	hameau	hameau	hameau	N;MASC;SG	N;MASC+FEM;SG
hameau	gehucht	hameau	huchten	N;MASC;SG	N;NEUT;SG
hameau	hamlet	hameau	hamlet	N;MASC;SG	N;MASC+FEM;SG
alliés	bondgenoten	allié	bondgenoot	N;MASC;PL	N;PL
alliés	geallieerden	allié	geallieerde	N;MASC;PL	N;PL
tentative	poging	tentative	poging	N;FEM;SG	N;MASC+FEM;SG
tentative	poging	tentative	poging	N;FEM;SG	N;MASC+FEM;SG
dragon	draak	dragon	draak	N;MASC;SG	N;MASC+FEM;SG
dragon	dragon	dragon	dragon	N;MASC;SG	N;MASC+FEM;SG
canons	kanonnen	canon	kanon	N;MASC;PL	N;PL
canons	geweren	canon	geweer	N;MASC;PL	N;PL
canons	kanonnen	canon	kanon	N;MASC;PL	N;PL
canons	wapens	canon	wapen	N;MASC;PL	N;PL
canons	pistolen	canon	pistool	N;MASC;PL	N;PL
canons	kanonnen	canon	kanon	N;MASC;PL	N;PL
vandalisme	vandalisme	vandalisme	vandalisme	N;MASC;SG	N;NEUT;SG
difficultés	moeilijkheden	difficulté	moeilijkheid	N;FEM;PL	N;PL
difficultés	moeilijkheden	difficulté	moeilijkheid	N;FEM;PL	N;PL
religieuses	religieuze	religieux	religieus	ADJ;FEM;PL	ADJ
religieuses	religieus	religieux	religieus	ADJ;FEM;PL	ADJ
penser	nadenken	penser	nadenken	V;NFIN	V;NFIN
penser	denken	penser	denken	V;NFIN	V;NFIN
penser	denkend	penser	denkend	V;NFIN	V;V.PTCP
penser	denk	penser	denken	V;NFIN	V;SG;PRS;FIN
penser	denken	penser	denken	V;NFIN	V;NFIN
tableaux	tabellen	tableau	tabel	N;MASC;PL	N;PL
tableaux	tafels	tableau	tafel	N;MASC;PL	N;PL
tableaux	schilderijen	tableau	schilderij	N;MASC;PL	N;PL
personnelle	persoonlijke	personnel	persoonlijk	ADJ;FEM;SG	ADJ
personnelle	persoonlijk	personnel	persoonlijk	ADJ;FEM;SG	ADJ
présenter	presenteren	présenter	presenteren	V;NFIN	V;NFIN
présenter	presenteer	présenter	presenteren	V;NFIN	V;SG;PRS;FIN
vaisseau	ruimtevaartuig	vaisseau	ruimtevaartuig	N;MASC;SG	N;NEUT;SG
vaisseau	ruimteschip	vaisseau	ruimteschip	N;MASC;SG	N;NEUT;SG
vaisseau	sterrenschip	vaisseau	sterrenschip	N;MASC;SG	N;NEUT;SG
vaisseau	vaartuig	vaisseau	vaartuig	N;MASC;SG	N;NEUT;SG
vaisseau	schip	vaisseau	schip	N;MASC;SG	N;NEUT;SG
vaisseau	ruimteschip	vaisseau	ruimteschip	N;MASC;SG	N;NEUT;SG
autrefois	voorheen	autrefois	voorheen	ADV	ADV
café	koffie	café	koffie	N;MASC;SG	N;MASC+FEM;SG
café	cafe	café	cafe	N;MASC;SG	N;MASC+FEM;SG
café	café	café	café	N;MASC;SG	N;NEUT;SG
café	café	café	café	N;MASC;SG	N;NEUT;SG
cher	lieve	cher	lief	ADJ;MASC;SG	ADJ
cher	liefste	cher	liefst	ADJ;MASC;SG	ADJ;RL
inscription	opschrift	inscription	opschrift	N;FEM;SG	N;NEUT;SG
inscription	inscriptie	inscription	inscriptie	N;FEM;SG	N;MASC+FEM;SG
inscription	inschrijving	inscription	inschrijving	N;FEM;SG	N;MASC+FEM;SG
inscription	registratie	inscription	registratie	N;FEM;SG	N;MASC+FEM;SG
isabelle	isabel	isabelle	isabel	N;FEM;SG	N;MASC+FEM;SG
isabelle	isobel	isabelle	isobel	N;FEM;SG	N;MASC+FEM;SG
isabelle	isabella	isabelle	isabella	N;FEM;SG	N;MASC+FEM;SG
isabelle	isabelle	isabelle	isabelle	N;FEM;SG	N;MASC+FEM;SG
confiance	zelfvertrouwen	confiance	zelfvertrouwen	N;FEM;SG	N;NEUT;SG
confiance	vertrouwen	confiance	vertrouwen	N;FEM;SG	N;NEUT;SG
confiance	vertrouwen	confiance	vertrouwen	N;FEM;SG	N;NEUT;SG
propriétés	eigendommen	propriété	eigendom	N;FEM;PL	N;PL
propriétés	eigenschappen	propriété	eigenschap	N;FEM;PL	N;PL
polonaise	pools	polonais	pools	ADJ;FEM;SG	ADJ
polonaise	poolse	polonais	pools	ADJ;FEM;SG	ADJ
aventures	avonturen	aventure	avontuur	N;FEM;PL	N;PL
aventures	avonturen	aventure	avontuur	N;FEM;PL	N;PL
instruments	instrumenten	instrument	instrument	N;MASC;PL	N;PL
conserve	behoudt	conserver	behouden	V;IND;SG;3;PRS;FIN	V;SG;PRS;FIN
départements	afdelingen	département	afdeling	N;MASC;PL	N;PL
départements	departementen	département	departement	N;MASC;PL	N;PL
finances	financien	finance	financien	N;FEM;PL	N;PL
finances	financiën	finance	financiën	N;FEM;PL	N;PL
finances	financiën	finance	financiën	N;FEM;PL	N;PL
onze	elf	onze	elf	NUM	NUM
moteurs	motoren	moteur	motor	N;MASC;PL	N;PL
moteurs	motoren	moteur	motor	N;MASC;PL	N;PL
pratiques	praktijken	pratique	praktijk	N;FEM;PL	N;PL
prévu	gepland	prévoir	plannen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
prévu	geplande	prévoir	plannen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
prévu	ingepland	prévoir	inplanden	V;MASC;SG;PST;V.PTCP	V;V.PTCP
prévu	gepland	prévoir	plannen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
prévu	geplande	prévoir	plannen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
procédure	procedure	procédure	procedure	N;FEM;SG	N;MASC+FEM;SG
charente	charente	charente	charent	N;FEM;SG	N;MASC+FEM;SG
pleine	vol	plein	vol	ADJ;FEM;SG	ADJ
pleine	volledig	plein	volledig	ADJ;FEM;SG	ADJ
pleine	volledige	plein	volledig	ADJ;FEM;SG	ADJ
pleine	volle	plein	vol	ADJ;FEM;SG	ADJ
noirs	zwarten	noir	zwart	ADJ;MASC;PL	ADJ
noirs	zwarte	noir	zwart	ADJ;MASC;PL	ADJ
noirs	zwart	noir	zwart	ADJ;MASC;PL	ADJ
célèbres	beroemde	célèbre	beroemd	ADJ;MASC;PL	ADJ
célèbres	beroemd	célèbre	beroemd	ADJ;MASC;PL	ADJ
dimensions	afmetingen	dimension	afmeting	N;FEM;PL	N;PL
dimensions	dimensies	dimension	dimensie	N;FEM;PL	N;PL
quart	kwart	quart	kwart	N;MASC;SG	N;NEUT;SG
quart	kwartaal	quart	kwartaal	N;MASC;SG	N;NEUT;SG
quart	kwartje	quart	kwartje	N;MASC;SG	N;NEUT;SG
pertes	slachtoffers	perte	slachtoffer	N;FEM;PL	N;PL
ajoute	toevoegen	ajouter	toevoegen	V;IND;SG;3;PRS;FIN	V;NFIN
ajoute	voeg	ajouter	voegen	V;IND;SG;3;PRS;FIN	V;SG;PRS;FIN
ajoute	voegt	ajouter	voegen	V;IND;SG;3;PRS;FIN	V;SG;PRS;FIN
ontario	ontario	ontario	ontario	N;MASC;SG	N;MASC+FEM;SG
document	document	document	document	N;MASC;SG	N;NEUT;SG
augmentation	verhoging	augmentation	verhoging	N;FEM;SG	N;MASC+FEM;SG
augmentation	stijging	augmentation	stijging	N;FEM;SG	N;MASC+FEM;SG
limites	beperkingen	limite	beperking	N;FEM;PL	N;PL
limites	limieten	limite	limiet	N;FEM;PL	N;PL
limites	grenzen	limite	grens	N;FEM;PL	N;PL
limites	grenzen	limite	grens	N;FEM;PL	N;PL
limites	limieten	limite	limiet	N;FEM;PL	N;PL
qualification	kwalificatie	qualification	kwalificatie	N;FEM;SG	N;MASC+FEM;SG
qualification	kwalificatie	qualification	kwalificatie	N;FEM;SG	N;MASC+FEM;SG
condamné	veroordeelde	condamner	veroordelen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
condamné	veroordeeld	condamner	veroordelen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
condamné	veroordeeld	condamner	veroordelen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
condamné	veroordeelde	condamner	veroordelen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
condamné	veroordeeld	condamner	veroordelen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
condamné	gedetineerde	condamner	detineren	V;MASC;SG;PST;V.PTCP	V;V.PTCP
condamné	veroordeelde	condamner	veroordelen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
ernest	ernest	ernest	ernest	N;MASC;SG	N;MASC+FEM;SG
ernest	ernst	ernest	ernst	N;MASC;SG	N;MASC+FEM;SG
oncle	oom	oncle	oom	N;MASC;SG	N;MASC+FEM;SG
oncle	nonkel	oncle	nonkel	N;MASC;SG	N;MASC+FEM;SG
conservé	ingehouden	conserver	inhouden	V;MASC;SG;PST;V.PTCP	V;V.PTCP
conservé	behouden	conserver	behouden	V;MASC;SG;PST;V.PTCP	V;V.PTCP
génie	genie	génie	genie	N;MASC;SG	N;NEUT;SG
génie	genius	génie	genius	N;MASC;SG	N;MASC+FEM;SG
génie	engineering	génie	engineering	N;MASC;SG	N;MASC+FEM;SG
génie	machinebouw	génie	machinebouw	N;MASC;SG	N;MASC+FEM;SG
génie	techniek	génie	techniek	N;MASC;SG	N;MASC+FEM;SG
génie	geest	génie	geest	N;MASC;SG	N;MASC+FEM;SG
contemporaine	hedendaags	contemporain	hedendaags	ADJ;FEM;SG	ADJ
contemporaine	hedendaagse	contemporain	hedendaags	ADJ;FEM;SG	ADJ
contemporaine	eigentijdse	contemporain	eigentijds	ADJ;FEM;SG	ADJ
contemporaine	eigentijds	contemporain	eigentijds	ADJ;FEM;SG	ADJ
blancs	blanken	blanc	blank	ADJ;MASC;PL	ADJ
blancs	wit	blanc	wit	ADJ;MASC;PL	ADJ
blancs	witte	blanc	wit	ADJ;MASC;PL	ADJ
démocrate	democraat	démocrate	democraat	N;MASC;SG	N;MASC+FEM;SG
drame	drama	drame	drama	N;MASC;SG	N;NEUT;SG
drame	tragedie	drame	tragedie	N;MASC;SG	N;MASC+FEM;SG
entretien	onderhoud	entretien	onderhoud	N;MASC;SG	N;NEUT;SG
entretien	interview	entretien	interview	N;MASC;SG	N;NEUT;SG
entretien	sollicitatiegesprek	entretien	sollicitatiegesprek	N;MASC;SG	N;NEUT;SG
entretien	sollicitatie	entretien	sollicitatie	N;MASC;SG	N;MASC+FEM;SG
vide	nietig	vide	nietig	ADJ;MASC;SG	ADJ
vide	leeg	vide	leeg	ADJ;MASC;SG	ADJ
vide	leeg	vide	leeg	ADJ;MASC;SG	ADJ
vide	lege	vide	leeg	ADJ;MASC;SG	ADJ
musiciens	musici	musicien	musicus	N;MASC;PL	N;PL
musiciens	muzikanten	musicien	muzikant	N;MASC;PL	N;PL
accepte	accepteert	accepter	accepteren	V;IND;SG;3;PRS;FIN	V;SG;PRS;FIN
accepte	aanvaardt	accepter	aanvaarden	V;IND;SG;3;PRS;FIN	V;SG;PRS;FIN
accepte	accepteren	accepter	accepteren	V;IND;SG;3;PRS;FIN	V;NFIN
accepte	aanvaarden	accepter	aanvaarden	V;IND;SG;3;PRS;FIN	V;NFIN
accepte	accepteer	accepter	accepteer	V;IND;SG;3;PRS;FIN	V;SG;PRS;FIN
revenir	terugkeren	revenir	terugkeren	V;NFIN	V;NFIN
handball	handbal	handball	handbal	N;MASC;SG	N;NEUT;SG
chiffre	cijfer	chiffre	cijfer	N;MASC;SG	N;NEUT;SG
chiffre	chiffre	chiffre	chiffre	N;MASC;SG	N;MASC+FEM;SG
chiffre	figuur	chiffre	figuur	N;MASC;SG	N;MASC+FEM;SG
reims	reims	reim	reim	N;MASC;SG	N;SG
canon	kanon	canon	kanon	N;MASC;SG	N;NEUT;SG
canon	barrel	canon	barrel	N;MASC;SG	N;MASC+FEM;SG
canon	vat	canon	vat	N;MASC;SG	N;NEUT;SG
canon	canon	canon	canon	N;MASC;SG	N;MASC+FEM;SG
collections	verzamelingen	collection	verzameling	N;FEM;PL	N;PL
collections	collecties	collection	collectie	N;FEM;PL	N;PL
active	actieve	actif	actief	ADJ;FEM;SG	ADJ
active	actief	actif	actief	ADJ;FEM;SG	ADJ
organisée	georganiseerd	organiser	organiseren	V;FEM;SG;PST;V.PTCP	V;V.PTCP
organisée	georganiseerde	organiser	organiseren	V;FEM;SG;PST;V.PTCP	V;V.PTCP
organisée	georganiseerd	organiser	organiseren	V;FEM;SG;PST;V.PTCP	V;V.PTCP
organisée	georganiseerde	organiser	organiseren	V;FEM;SG;PST;V.PTCP	V;V.PTCP
initiale	initiële	initial	initiel	ADJ;FEM;SG	ADJ
sculpture	beeld	sculpture	beeld	N;FEM;SG	N;NEUT;SG
sculpture	beeldhouwwerk	sculpture	beeldhouwwerk	N;FEM;SG	N;NEUT;SG
sculpture	sculptuur	sculpture	sculptuur	N;FEM;SG	N;MASC+FEM;SG
chance	chance	chance	chance	N;FEM;SG	N;MASC+FEM;SG
chance	kans	chance	kans	N;FEM;SG	N;MASC+FEM;SG
chance	geluk	chance	geluk	N;FEM;SG	N;NEUT;SG
attendre	wachtende	attendre	wachten	V;NFIN	V;V.PTCP
attendre	afwachten	attendre	afwachten	V;NFIN	V;NFIN
attendre	wachten	attendre	wachten	V;NFIN	V;NFIN
attendre	wachten	attendre	wachten	V;NFIN	V;NFIN
attendre	wacht	attendre	wachten	V;NFIN	V;SG;PRS;FIN
destruction	verwoesting	destruction	verwoesting	N;FEM;SG	N;MASC+FEM;SG
destruction	vernietiging	destruction	vernietiging	N;FEM;SG	N;MASC+FEM;SG
destruction	destructie	destruction	destructie	N;FEM;SG	N;MASC+FEM;SG
destruction	vernieling	destruction	vernieling	N;FEM;SG	N;MASC+FEM;SG
samuel	samuel	samuel	samuel	N;MASC;SG	N;MASC+FEM;SG
sophie	sophie	sophie	sophie	N;FEM;SG	N;MASC+FEM;SG
auvergne	auvergne	auvergner	auvergne	N;FEM;SG	N;MASC+FEM;SG
enregistrement	opname	enregistrement	opname	N;MASC;SG	N;MASC+FEM;SG
enregistrement	inschrijving	enregistrement	inschrijving	N;MASC;SG	N;MASC+FEM;SG
enregistrement	registratie	enregistrement	registratie	N;MASC;SG	N;MASC+FEM;SG
quotidien	dagelijks	quotidien	dagelijks	ADJ;MASC;SG	ADJ
quotidien	alledaags	quotidien	alledaags	ADJ;MASC;SG	ADJ
quotidien	dagelijkse	quotidien	dagelijks	ADJ;MASC;SG	ADJ
quotidien	dagelijks	quotidien	dagelijks	ADJ;MASC;SG	ADJ
leader	leider	leader	leider	N;MASC;SG	N;MASC+FEM;SG
leader	leader	leader	leader	N;MASC;SG	N;MASC+FEM;SG
trafic	verkeer	trafic	verkeer	N;MASC;SG	N;NEUT;SG
trafic	mensenhandel	trafic	mensenhandel	N;MASC;SG	N;MASC+FEM;SG
auto	automaat	auto	automaat	N;MASC;SG	N;MASC+FEM;SG
spécifique	specifiek	spécifique	specifiek	ADJ;MASC;SG	ADJ
spécifique	specifieke	spécifique	specifiek	ADJ;MASC;SG	ADJ
peau	peau	peau	peau	N;FEM;SG	N;MASC+FEM;SG
peau	huid	peau	huid	N;FEM;SG	N;MASC+FEM;SG
peau	skin	peau	skin	N;FEM;SG	N;MASC+FEM;SG
duo	duet	duo	duet	N;MASC;SG	N;NEUT;SG
duo	duo	duo	duo	N;MASC;SG	N;NEUT;SG
espaces	ruimtes	espace	ruimte	N;MASC;PL	N;PL
espaces	spaties	espace	spatie	N;MASC;PL	N;PL
espaces	ruimten	espace	ruimte	N;MASC;PL	N;PL
impossible	onmogelijke	impossible	onmogelijk	ADJ;MASC;SG	ADJ
impossible	onmogelijk	impossible	onmogelijk	ADJ;MASC;SG	ADJ
maine	maine	maine	maine	N;MASC;SG	N;MASC+FEM;SG
vieille	ouwe	vieux	oud	ADJ;FEM;SG	ADJ
vieille	oude	vieux	oud	ADJ;FEM;SG	ADJ
vieille	oud	vieux	oud	ADJ;FEM;SG	ADJ
incendie	brand	incendie	brand	N;MASC;SG	N;MASC+FEM;SG
incendie	vuur	incendie	vuur	N;MASC;SG	N;NEUT;SG
acide	acid	acide	acid	N;MASC;SG	N;MASC+FEM;SG
gilbert	gilbert	gilbert	gilberen	N;MASC;SG	N;MASC+FEM;SG
poule	kip	poule	kip	N;FEM;SG	N;MASC+FEM;SG
succession	opvolging	succession	opvolging	N;FEM;SG	N;MASC+FEM;SG
technologie	technologie	technologie	technologie	N;FEM;SG	N;MASC+FEM;SG
madeleine	madeleine	madeleine	madelein	N;FEM;SG	N;MASC+FEM;SG
madeleine	magdalena	madeleine	magdalena	N;FEM;SG	N;MASC+FEM;SG
intègre	integreert	intégrer	integreren	V;IND;SG;3;PRS;FIN	V;SG;PRS;FIN
utile	bruikbaar	utile	bruikbaar	ADJ;MASC;SG	ADJ
utile	nuttig	utile	nuttig	ADJ;MASC;SG	ADJ
utile	behulpzaam	utile	behulpzaam	ADJ;MASC;SG	ADJ
saut	jump	saut	jump	N;MASC;SG	N;MASC+FEM;SG
saut	jumping	saut	jumping	N;MASC;SG	N;MASC+FEM;SG
pré	pre	pré	pre	N;MASC;SG	N;MASC+FEM;SG
pré	pré	pré	pré	N;MASC;SG	N;MASC+FEM;SG
pré	weiland	pré	weiland	N;MASC;SG	N;NEUT;SG
pré	weide	pré	weide	N;MASC;SG	N;MASC+FEM;SG
pré	meadow	pré	meadow	N;MASC;SG	N;MASC+FEM;SG
enceinte	leefruimte	enceinte	leefruimte	N;FEM;SG	N;MASC+FEM;SG
enceinte	omhulling	enceinte	omhulling	N;FEM;SG	N;MASC+FEM;SG
conservation	behoud	conservation	behoud	N;FEM;SG	N;NEUT;SG
conservation	conservering	conservation	conservering	N;FEM;SG	N;MASC+FEM;SG
conservation	instandhouding	conservation	instandhouding	N;FEM;SG	N;MASC+FEM;SG
conservation	behoud	conservation	behoud	N;FEM;SG	N;NEUT;SG
conservation	bewaring	conservation	bewaring	N;FEM;SG	N;MASC+FEM;SG
conservation	conservering	conservation	conservering	N;FEM;SG	N;MASC+FEM;SG
pouvez	kunnen	pouvoir	kunnen	V;IMP;PL;2;PRS;FIN	V;PL;PRS;FIN
sacré	geheiligd	sacrer	heiligen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
régulière	regelmatige	régulier	regelmatig	ADJ;FEM;SG	ADJ
régulière	regulier	régulier	regulier	ADJ;FEM;SG	ADJ
régulière	reguliere	régulier	regulier	ADJ;FEM;SG	ADJ
régulière	regelmatig	régulier	regelmatig	ADJ;FEM;SG	ADJ
centres	centra	centre	centrum	N;MASC;PL	N;PL
centres	centra	centre	centrum	N;MASC;PL	N;PL
affluent	zijrivier	affluent	zijrivier	N;MASC;SG	N;MASC+FEM;SG
ministres	ministers	ministre	minister	N;MASC;PL	N;PL
sociaux	sociale	social	sociaal	ADJ;MASC;PL	ADJ
sociaux	sociaal	social	sociaal	ADJ;MASC;PL	ADJ
urbain	stedelijk	urbain	stedelijk	ADJ;MASC;SG	ADJ
urbain	stedelijke	urbain	stedelijk	ADJ;MASC;SG	ADJ
clermont	clermont	clermont	clermont	N;MASC;SG	N;MASC+FEM;SG
préfet	prefect	préfet	prefect	N;MASC;SG	N;MASC+FEM;SG
préfet	préfet	préfet	préfet	N;MASC;SG	N;MASC+FEM;SG
essentiel	essentiële	essentiel	essentiel	ADJ;MASC;SG	ADJ
essentiel	onmisbaar	essentiel	onmisbaar	ADJ;MASC;SG	ADJ
essentiel	essentieel	essentiel	essentieel	ADJ;MASC;SG	ADJ
laboratoire	laboratorium	laboratoire	laboratorium	N;MASC;SG	N;NEUT;SG
laboratoire	labo	laboratoire	labo	N;MASC;SG	N;NEUT;SG
laboratoire	lab	laboratoire	lib	N;MASC;SG	N;NEUT;SG
distingue	onderscheidt	distinguer	onderscheiden	V;IND;SG;3;PRS;FIN	V;SG;PRS;FIN
primaire	elementaire	primaire	elementair	ADJ;MASC;SG	ADJ
primaire	elementair	primaire	elementair	ADJ;MASC;SG	ADJ
primaire	primaire	primaire	primair	ADJ;MASC;SG	ADJ
primaire	primair	primaire	primair	ADJ;MASC;SG	ADJ
wiki	wiki	wiki	wiki	N;MASC;SG	N;MASC+FEM;SG
équipage	bemanning	équipage	bemanning	N;MASC;SG	N;MASC+FEM;SG
équipage	crew	équipage	crew	N;MASC;SG	N;MASC+FEM;SG
tuer	slachten	tuer	slacht	V;NFIN	V;NFIN
tuer	slacht	tuer	slacht	V;NFIN	V;SG;PRS;FIN
logique	logisch	logique	logisch	ADJ;FEM;SG	ADJ
logique	logische	logique	logisch	ADJ;FEM;SG	ADJ
logique	logisch	logique	logisch	ADJ;FEM;SG	ADJ
logique	logische	logique	logisch	ADJ;FEM;SG	ADJ
adapté	aangepast	adapter	aanpassen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
orgue	orgel	orgue	orgel	N;MASC;SG	N;NEUT;SG
orgue	orgaan	orgue	orgaan	N;MASC;SG	N;NEUT;SG
bulletin	newsletter	bulletin	newsletter	N;MASC;SG	N;MASC+FEM;SG
bulletin	nieuwsbrief	bulletin	nieuwsbrief	N;MASC;SG	N;MASC+FEM;SG
bulletin	bulletin	bulletin	bulletin	N;MASC;SG	N;NEUT;SG
impression	print	impression	print	N;FEM;SG	N;MASC+FEM;SG
impression	afdruk	impression	afdruk	N;FEM;SG	N;MASC+FEM;SG
impression	impressie	impression	impressie	N;FEM;SG	N;MASC+FEM;SG
impression	indruk	impression	indruk	N;FEM;SG	N;MASC+FEM;SG
impression	drukwerk	impression	drukwerk	N;FEM;SG	N;NEUT;SG
dépend	afhangen	dépendre	afhangen	V;IND;SG;3;PRS;FIN	V;NFIN
quasi	bijna	quasi	bijna	ADV	ADV
conséquence	gevolg	conséquence	gevolg	N;FEM;SG	N;NEUT;SG
conséquence	consequentie	conséquence	consequentie	N;FEM;SG	N;MASC+FEM;SG
visible	zichtbaar	visible	zichtbaar	ADJ;MASC;SG	ADJ
visible	zichtbare	visible	zichtbaar	ADJ;MASC;SG	ADJ
habitat	leefgebied	habitat	leefgebied	N;MASC;SG	N;NEUT;SG
habitat	habitat	habitat	habitat	N;MASC;SG	N;MASC+FEM;SG
breton	breton	breton	breton	N;MASC;SG	N;MASC+FEM;SG
souris	muis	souris	muis	N;FEM;SG	N;MASC+FEM;SG
photographe	fotografe	photographe	fotograaf	N;MASC;SG	N;MASC+FEM;SG
photographe	fotograaf	photographe	fotograaf	N;MASC;SG	N;MASC+FEM;SG
autoroute	autosnelweg	autoroute	autosnelweg	N;FEM;SG	N;MASC+FEM;SG
autoroute	snelweg	autoroute	snelweg	N;FEM;SG	N;MASC+FEM;SG
autoroute	autoweg	autoroute	autoweg	N;FEM;SG	N;MASC+FEM;SG
autoroute	autoroute	autoroute	autoroute	N;FEM;SG	N;MASC+FEM;SG
autoroute	snelweg	autoroute	snelweg	N;FEM;SG	N;MASC+FEM;SG
ponts	bruggen	pont	bruggen	N;MASC;PL	N;PL
vérité	waarheid	vérité	waarheid	N;FEM;SG	N;MASC+FEM;SG
quinze	vijftien	quinze	vijftien	NUM	NUM
assistant	assistente	assistant	assistent	N;MASC;SG	N;MASC+FEM;SG
assistant	assistent	assistant	assistent	N;MASC;SG	N;MASC+FEM;SG
assistant	tovenaar	assistant	tovenaar	N;MASC;SG	N;MASC+FEM;SG
assistant	wizard	assistant	wizard	N;MASC;SG	N;MASC+FEM;SG
marié	gehuwd	marier	huwen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
marié	getrouwd	marier	trouwen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
satellite	satelliet	satellite	satelliet	N;MASC;SG	N;MASC+FEM;SG
chili	chili	chili	chili	N;MASC;SG	N;NEUT;SG
chili	chili	chili	chili	N;MASC;SG	N;NEUT;SG
exécution	uitvoering	exécution	uitvoering	N;FEM;SG	N;MASC+FEM;SG
exécution	terechtstelling	exécution	terechtstelling	N;FEM;SG	N;MASC+FEM;SG
exécution	executie	exécution	executie	N;FEM;SG	N;MASC+FEM;SG
boîte	box	boîte	box	N;FEM;SG	N;MASC+FEM;SG
boîte	vak	boîte	vak	N;FEM;SG	N;NEUT;SG
boîte	doos	boîte	doos	N;FEM;SG	N;MASC+FEM;SG
rôles	rollen	rôle	rol	N;MASC;PL	N;PL
légèrement	enigszins	légèrement	enigszins	ADV	ADV
alice	alice	alice	alice	N;FEM;SG	N;MASC+FEM;SG
intermédiaire	tussenpersoon	intermédiaire	tussenpersoon	N;MASC;SG	N;MASC+FEM;SG
distinctions	awards	distinction	awards	N;FEM;PL	N;PL
