dari	從	dari	從	ADP	ADP
keramik	陶瓷	keramik	陶瓷	N;SG	N
keramik	陶瓷	keramik	陶瓷	N;SG	N
khatulistiwa	赤道	khatulistiwa	赤道	N	N
khatulistiwa	赤道	khatulistiwa	赤道	N	N
kewenangan	權威	kewenangan	權威	N;SG	N
bawahan	從屬	bawahan	從屬	N;SG	N
tercantum	上市	tercantum	上市	V;SG;PASS	V
senator	議員	senator	議員	N	N
dikumpulkan	收集	dikumpulkan	收集	V;SG;PASS	V
destinasi	目	destinasi	目	N;SG	N
destinasi	目	destinasi	目	N;SG	N
destinasi	航點	destinasi	航點	N;SG	N
mendeteksi	偵測	mendeteksi	偵測	V;SG;ACT	V
komoditas	商品	komoditas	商品	N;SG	N
usus	腸	usus	腸	N;SG	N
usus	腸子	usus	腸子	N;SG	N
usus	大腸	usus	大腸	N;SG	N
usus	腸	usus	腸	N;SG	N
usus	結腸	usus	結腸	N;SG	N
usus	冒號	usus	冒號	N;SG	N
usus	腸	usus	腸	N;SG	N
usus	腸子	usus	腸子	N;SG	N
usus	內臟	usus	內臟	N;SG	N
sosiologi	社會	sosiologi	社會	N;SG	N
argumen	論證	argumen	論證	N;SG	N
argumen	論據	argumen	論據	N;SG	N
argumen	論點	argumen	論點	N;SG	N
argumen	論證	argumen	論證	N;SG	N
argumen	參數	argumen	參數	N;SG	N
argumen	論點	argumen	論點	N;SG	N
memuji	表揚	menpuji	表揚	V;SG;ACT	V
memuji	稱	menpuji	稱	V;SG;ACT	V
berpisah	分居	berpisah	分居	V;SG;ACT	V
berpisah	分離	berpisah	分離	V;SG;ACT	V
berpisah	離職	berpisah	離職	V;SG;ACT	V
berpisah	分居	berpisah	分居	V;SG;ACT	V
memberontak	反抗	menberontak	反抗	V;SG;ACT	V
fragmen	片段	fragmen	片段	N;SG	N
fragmen	片段	fragmen	片段	N;SG	N
fragmen	碎片	fragmen	碎片	N;SG	N
popularitas	人氣	popularitas	人氣	N;SG	N
buka	營業	buka	營業	V;SG;ACT	V
buka	開啟	buka	開啟	V;SG;ACT	V
buka	開放	buka	開放	V;SG;ACT	V
frasa	片語	frasa	片語	N	N
frasa	片語	frasa	片語	N	N
spektrum	光譜	spektrum	光譜	N;SG	N
spektrum	頻譜	spektrum	頻譜	N;SG	N
teroris	恐怖	teroris	恐怖	N;SG	N
teroris	恐怖	teroris	恐怖	N;SG	N
larut	遲到	larut	遲到	V;SG;ACT	V
dikirimkan	提交	dikirimkan	提交	V;SG;PASS	V
mikro	微觀	mikro	微觀	N;SG	N
mikro	微型	mikro	微型	N;SG	N
professor	教授	professor	教授	N	N
cakram	碟片	cakram	碟片	N;SG	N
cakram	碟	cakram	碟	N;SG	N
cakram	磁碟	cakram	磁碟	N;SG	N
cakram	碟片	cakram	碟片	N;SG	N
cakram	碟	cakram	碟	N;SG	N
cakram	磁碟	cakram	磁碟	N;SG	N
penjahat	罪犯	penjahat	罪犯	N;SG	N
penjahat	反派	penjahat	反派	N;SG	N
penjahat	罪犯	penjahat	罪犯	N;SG	N
penjahat	反派	penjahat	反派	N;SG	N
inci	寸	inci	寸	N;SG	N
inci	英吋	inci	英吋	N;SG	N
inci	英吋	inci	英吋	N;SG	N
rincian	細節	rincian	細節	N;SG	N
rincian	詳情	rincian	詳情	N;SG	N
rincian	細節	rincian	細節	N;SG	N
rincian	詳細	rincian	詳細	N;SG	N
rincian	詳情	rincian	詳情	N;SG	N
kegunaan	用法	kegunaan	用法	N;SG	N
kegunaan	用量	kegunaan	用量	N;SG	N
miring	斜體	miring	斜體	N;SG	N
ukiran	刻字	ukiran	刻字	N;SG	N
ukiran	刻	ukiran	刻	N;SG	N
pemirsa	觀眾	penpirsa	觀眾	N;SG	N
pemirsa	觀眾	penpirsa	觀眾	N;SG	N
pemirsa	觀眾	penpirsa	觀眾	N;SG	N
item	項目	item	項目	N	N
item	項目	item	項目	N	N
radius	半徑	radius	半徑	N	N
menerjemahkan	翻譯	menterjemahkan	翻譯	V;SG;ACT	V
menerjemahkan	翻譯	menterjemahkan	翻譯	V;SG;ACT	V
taktik	戰術	taktik	戰術	N;SG	N
taktik	策略	taktik	策略	N;SG	N
taktik	戰術	taktik	戰術	N;SG	N
taktik	策略	taktik	策略	N;SG	N
emosi	情感	emosi	情感	N;SG	N
emosi	感情	emosi	感情	N;SG	N
emosi	情緒	emosi	情緒	N;SG	N
emosi	情感	emosi	情感	N;SG	N
emosi	情感	emosi	情感	N;SG	N
emosi	感情	emosi	感情	N;SG	N
emosi	情緒	emosi	情緒	N;SG	N
debu	塵土	debu	塵土	N;SG	N
debu	塵	debu	塵	N;SG	N
debu	塵埃	debu	塵埃	N;SG	N
debu	灰塵	debu	灰塵	N;SG	N
drummer	鼓手	drummer	鼓手	N	N
penalti	罰	penalti	罰	N;SG	N
penalti	懲罰	penalti	懲罰	N;SG	N
penalti	處罰	penalti	處罰	N;SG	N
penalti	刑罰	penalti	刑罰	N;SG	N
penalti	懲罰	penalti	懲罰	N;SG	N
penalti	處罰	penalti	處罰	N;SG	N
penalti	刑罰	penalti	刑罰	N;SG	N
percakapan	對話	percakapan	對話	N;SG	N
percakapan	對話	percakapan	對話	N;SG	N
kelaparan	飢餓	kelaparan	飢餓	N;SG	N
ajaib	神奇	ajaib	神奇	ADJ;SG	ADJ
ajaib	神奇	ajaib	神奇	ADJ;SG	ADJ
filosofi	哲學	filosofi	哲學	N;SG	N
filosofi	理念	filosofi	理念	N;SG	N
mainan	玩具	mainan	玩具	N;SG	N
mainan	玩具	mainan	玩具	N;SG	N
kewarganegaraan	公民	kewarganegaraan	公民	N;SG	N
kewarganegaraan	公民	kewarganegaraan	公民	N;SG	N
kewarganegaraan	民族	kewarganegaraan	民族	N;SG	N
kewarganegaraan	國籍	kewarganegaraan	國籍	N;SG	N
kecenderungan	傾向	kecenderungan	傾向	N;SG	N
kecenderungan	傾向	kecenderungan	傾向	N;SG	N
topi	帽子	topi	帽子	N;SG	N
topi	帽	topi	帽	N;SG	N
topi	帽子	topi	帽子	N;SG	N
kesetiaan	忠心	kesetiaan	忠心	N;SG	N
kesetiaan	忠誠	kesetiaan	忠誠	N;SG	N
buddhisme	佛教	buddhisme	佛教	N	N
buddhisme	佛教	buddhisme	佛教	N	N
mengontrol	控制	menkontrol	控制	V;SG;ACT	V
mengontrol	控制	menkontrol	控制	V;SG;ACT	V
mengontrol	控制	menkontrol	控制	V;SG;ACT	V
mengontrol	管制	menkontrol	管制	V;SG;ACT	V
linguistik	語言	linguistik	語言	N	N
platinum	鉑	platinum	鉑	N	N
platinum	白金	platinum	白金	N	N
pemburu	獵人	penburu	獵人	N;SG	N
pemburu	獵人	penburu	獵人	N;SG	N
kesembilan	第九	kesembilan	第九	NUM	NUM
cap	蓋章	cap	蓋章	N	N
cap	郵票	cap	郵票	N	N
cap	印章	cap	印章	N	N
cap	帽	cap	帽	N	N
cap	上限	cap	上限	N	N
cap	帽	cap	帽	N	N
cap	大寫	cap	大寫	N	N
ekspres	快車	ekspres	快車	N;SG	N
ekspres	特快	ekspres	特快	N;SG	N
mengakses	存取	menakses	存取	V;SG;ACT	V
bros	胸針	bros	胸針	N	N
minimum	最少	minimum	最少	ADJ;SG	ADJ
minimum	最小	minimum	最小	ADJ;SG	ADJ
rekreasi	娛樂	rekreasi	娛樂	N;SG	N
rekreasi	休閒	rekreasi	休閒	N;SG	N
terkesan	打動	terkesan	打動	V;SG;PASS	V
hiasan	裝飾	hiasan	裝飾	N;SG	N
hiasan	裝飾	hiasan	裝飾	N;SG	N
kegubernuran	省	kegubernuran	省	N;SG	N
kegubernuran	省省	kegubernuran	省省	N;SG	N
kegubernuran	各省	kegubernuran	各省	N;SG	N
poros	軸	poros	軸	N;SG	N
ekologi	生態	ekologi	生態	N;SG	N
ekologi	生態	ekologi	生態	N;SG	N
ekologi	生態	ekologi	生態	N;SG	N
menyentuh	感動	mensentuh	感動	V;SG;ACT	V
menyentuh	觸碰	mensentuh	觸碰	V;SG;ACT	V
melampaui	超越	menlampaui	超越	V;SG;ACT	V
skema	綱要	skema	綱要	N;SG	N
sumbu	軸	sumbu	軸	N;SG	N
sumbu	軸心	sumbu	軸心	N;SG	N
sumbu	斧子	sumbu	斧子	N;SG	N
sumbu	軸線	sumbu	軸線	N;SG	N
sumbu	軸	sumbu	軸	N;SG	N
sumbu	軸心	sumbu	軸心	N;SG	N
lidah	舌頭	lidah	舌頭	N;SG	N
lidah	舌	lidah	舌	N;SG	N
sup	湯	sup	湯	N;SG	N
pengujian	測試	penujian	測試	N;SG	N
pengujian	試驗	penujian	試驗	N;SG	N
pengujian	測驗	penujian	測驗	N;SG	N
pengujian	測試	penujian	測試	N;SG	N
pengujian	測驗	penujian	測驗	N;SG	N
pengujian	測試	penujian	測試	N;SG	N
pengujian	測驗	penujian	測驗	N;SG	N
pengujian	檢驗	penujian	檢驗	N;SG	N
pengujian	試驗	penujian	試驗	N;SG	N
email	電子	email	電子	N	N
sertifikat	憑證	sertifikat	憑證	N;SG	N
sertifikat	證書	sertifikat	證書	N;SG	N
sertifikat	憑證	sertifikat	憑證	N;SG	N
sertifikat	證書	sertifikat	證書	N;SG	N
kuburan	墳	kuburan	墳	N;SG	N
kuburan	墓穴	kuburan	墓穴	N;SG	N
kuburan	墓地	kuburan	墓地	N;SG	N
kuburan	墓園	kuburan	墓園	N;SG	N
kuburan	墓地	kuburan	墓地	N;SG	N
kuburan	公墓	kuburan	公墓	N;SG	N
kuburan	公墓	kuburan	公墓	N;SG	N
kuburan	墳	kuburan	墳	N;SG	N
kuburan	墓	kuburan	墓	N;SG	N
kuburan	墳	kuburan	墳	N;SG	N
benih	種子	benih	種子	N;SG	N
benih	種子	benih	種子	N;SG	N
benih	籽	benih	籽	N;SG	N
interior	內政	interior	內政	N;SG	N
interior	內部	interior	內部	N;SG	N
interior	內地	interior	內地	N;SG	N
enterprise	企業	enterprise	企業	N	N
luhur	崇高	luhur	崇高	N	N
integrasi	整合	integrasi	整合	N;SG	N
output	輸出	output	輸出	N	N
mengkritik	批評	menkritik	批評	V;SG;ACT	V
fisiologi	生理	fisiologi	生理	N	N
mengingatkan	提醒	meningatkan	提醒	V;SG;ACT	V
cacing	蚯蚓	cacing	蚯蚓	N;SG	N
highland	高地	highland	高地	N	N
highland	高原	highland	高原	N	N
pembuluh	血管	pembuluh	血管	N;SG	N
pembuluh	靜脈	pembuluh	靜脈	N;SG	N
orangtua	父母	orangtua	父母	N;SG	N
orangtua	父母	orangtua	父母	N;SG	N
orangtua	家長	orangtua	家長	N;SG	N
orangtua	家長	orangtua	家長	N;SG	N
orangtua	父母	orangtua	父母	N;SG	N
gandum	糧食	gandum	糧食	N;SG	N
gandum	穀物	gandum	穀物	N;SG	N
gandum	糧	gandum	糧	N;SG	N
digit	位	digit	位	N;SG	N
krim	奶油	krim	奶油	N;SG	N
krim	霜	krim	霜	N;SG	N
kekacauan	混沌	kekacauan	混沌	N;SG	N
kekacauan	混亂	kekacauan	混亂	N;SG	N
mengenang	紀念	menkenang	紀念	V;SG;ACT	V
pilih	選擇	pilih	選擇	V;SG;ACT	V
pilih	選取	pilih	選取	V;SG;ACT	V
pilih	選擇	pilih	選擇	V;SG;ACT	V
impor	進口	impor	進口	N;SG;ACT	N
impor	進口	impor	進口	N;SG;ACT	N
impor	進口	impor	進口	N;SG;ACT	N
kesan	印象	kesan	印象	N;SG	N
marsekal	元帥	marsekal	元帥	N	N
acak	隨機	acak	隨機	ADJ;SG	ADJ
terkejut	休克	terkejut	休克	V;SG;PASS	V
terkejut	衝擊	terkejut	衝擊	V;SG;PASS	V
botol	瓶子	botol	瓶子	N;SG	N
botol	瓶子	botol	瓶子	N;SG	N
botol	瓶	botol	瓶	N;SG	N
syuting	拍戲	syuting	拍戲	N	N
kehancuran	毀滅	kehancuran	毀滅	N;SG	N
kenangan	懷舊	kenangan	懷舊	N;SG	N
kenangan	記憶	kenangan	記憶	N;SG	N
kenangan	記憶	kenangan	記憶	N;SG	N
kenangan	記憶	kenangan	記憶	N;SG	N
kenangan	記憶	kenangan	記憶	N;SG	N
romantis	浪漫	romantis	浪漫	N;SG	N
romantis	浪漫	romantis	浪漫	N;SG	N
agregat	彙總	agregat	彙總	N;SG	N
bergaya	造型	bergaya	造型	V;SG;ACT	V
perlombaan	比賽	perlombaan	比賽	N;SG	N
perlombaan	賽	perlombaan	賽	N;SG	N
perlombaan	種族	perlombaan	種族	N;SG	N
perlombaan	競賽	perlombaan	競賽	N;SG	N
serigala	狼	serigala	狼	N	N
ruas	田間	ruas	田間	N;SG	N
ruas	田地	ruas	田地	N;SG	N
ruas	欄位	ruas	欄位	N;SG	N
ruas	田野	ruas	田野	N;SG	N
taksi	計程	taksi	計程	N;SG	N
wabah	暴發	wabah	暴發	N;SG	N
wabah	鼠疫	wabah	鼠疫	N;SG	N
wabah	瘟疫	wabah	瘟疫	N;SG	N
financial	財務	financial	財務	N	N
financial	金融	financial	金融	N	N
lilin	燭	lilin	燭	N;SG	N
lilin	蠟燭	lilin	蠟燭	N;SG	N
lilin	蠟	lilin	蠟	N;SG	N
lilin	燭光	lilin	燭光	N;SG	N
lilin	蠟燭	lilin	蠟燭	N;SG	N
lilin	燭光	lilin	燭光	N;SG	N
teritorial	領土	teritorial	領土	N;SG	N
laras	槍管	laras	槍管	N	N
akademisi	學者	akademisi	學者	N;SG	N
akademisi	學術	akademisi	學術	N;SG	N
akademisi	學界	akademisi	學界	N;SG	N
akademisi	學術	akademisi	學術	N;SG	N
akademisi	學術	akademisi	學術	N;SG	N
patroli	巡邏	patroli	巡邏	N;SG	N
patroli	巡邏	patroli	巡邏	N;SG	N
mutlak	絕對	mutlak	絕對	ADJ;SG	ADJ
plasma	等	plasma	等	N	N
plasma	血漿	plasma	血漿	N	N
volkswagen	大眾	volkswagen	大眾	N	N
tertangkap	抓到	tertangkap	抓到	V;SG;PASS	V
tertangkap	破獲	tertangkap	破獲	V;SG;PASS	V
tertangkap	被	tertangkap	被	V;SG;PASS	V;PASS
pelaut	水兵	penlaut	水兵	N;SG	N
pelaut	海員	penlaut	海員	N;SG	N
pelaut	水兵	penlaut	水兵	N;SG	N
pelaut	水手	penlaut	水手	N;SG	N
pelaut	海員	penlaut	海員	N;SG	N
utang	債務	utang	債務	N;SG	N
utang	債務	utang	債務	N;SG	N
pecinta	戀人	pecinta	戀人	N;SG	N
pecinta	愛人	pecinta	愛人	N;SG	N
pecinta	情侶	pecinta	情侶	N;SG	N
pecinta	情人	pecinta	情人	N;SG	N
pecinta	愛人	pecinta	愛人	N;SG	N
pecinta	情人	pecinta	情人	N;SG	N
tayangan	印象	tayangan	印象	N;SG	N
tayangan	印象	tayangan	印象	N;SG	N
menyelidiki	探測	menselidiki	探測	V;SG;ACT	V
menyelidiki	探查	menselidiki	探查	V;SG;ACT	V
menyelidiki	調查	menselidiki	調查	V;SG;ACT	V
orientasi	方向	orientasi	方向	N;SG	N
mangga	芒果	mangga	芒果	N	N
mangga	芒果	mangga	芒果	N	N
bir	啤酒	bir	啤酒	N;SG	N
rusa	鹿	rusa	鹿	N	N
bahu	肩	bahu	肩	N;SG	N
bahu	肩膀	bahu	肩膀	N;SG	N
bahu	肩	bahu	肩	N;SG	N
bahu	肩膀	bahu	肩膀	N;SG	N
berlari	奔	berlari	奔	V;SG;ACT	V
berlari	跑步	berlari	跑步	V;SG;ACT	V
berlari	運行	berlari	運行	V;SG;ACT	V
residen	省長	residen	省長	N	N
anggrek	蘭花	anggrek	蘭花	N;SG	N
anggrek	蘭花	anggrek	蘭花	N;SG	N
berinteraksi	互動	berinteraksi	互動	V;SG;ACT	V
berinteraksi	訂婚	berinteraksi	訂婚	V;SG;ACT	V
berinteraksi	互動	berinteraksi	互動	V;SG;ACT	V
arwah	魂靈	arwah	魂靈	N;SG	N
seminari	神學	seminari	神學	N	N
sindrom	症候	sindrom	症候	N	N
sajak	韻律	sajak	韻律	N	N
kejayaan	勝利	kejayaan	勝利	N;SG	N
elit	精英	elit	精英	N;SG	N
instalasi	設施	instalasi	設施	N;SG	N
instalasi	裝置	instalasi	裝置	N;SG	N
lencana	徽章	lencana	徽章	N;SG	N
lencana	警徽	lencana	警徽	N;SG	N
lencana	徽章	lencana	徽章	N;SG	N
lembar	床單	lembar	床單	N;SG	N
faksi	各派	faksi	各派	N;SG	N
kelautan	海事	kelautan	海事	N;SG	N
kelautan	航海	kelautan	航海	N;SG	N
bayangan	影	bayangan	影	N;SG	N
bayangan	影子	bayangan	影子	N;SG	N
bayangan	陰影	bayangan	陰影	N;SG	N
bayangan	影	bayangan	影	N;SG	N
bayangan	影子	bayangan	影子	N;SG	N
bayangan	陰影	bayangan	陰影	N;SG	N
bayangan	暗影	bayangan	暗影	N;SG	N
torpedo	魚雷	torpedo	魚雷	N	N
torpedo	魚雷	torpedo	魚雷	N	N
busur	弓	busur	弓	N;SG	N
busur	弧	busur	弧	N;SG	N
busur	弓	busur	弓	N;SG	N
luasnya	浩瀚	luas	浩瀚	N;SG	N
persenjataan	軍械	persenjataan	軍械	N;SG	N
persenjataan	軍械	persenjataan	軍械	N;SG	N
kantong	口袋	kantong	口袋	N;SG	N
kantong	袖珍	kantong	袖珍	N;SG	N
kantong	包包	kantong	包包	N;SG	N
kantong	袋	kantong	袋	N;SG	N
kantong	袋子	kantong	袋子	N;SG	N
kantong	郵袋	kantong	郵袋	N;SG	N
kantong	口袋	kantong	口袋	N;SG	N
kantong	包包	kantong	包包	N;SG	N
kantong	袋	kantong	袋	N;SG	N
depresi	抑鬱	depresi	抑鬱	N;SG	N
depresi	鬱悶	depresi	鬱悶	N;SG	N
depresi	抑鬱	depresi	抑鬱	N;SG	N
depresi	沮喪	depresi	沮喪	N;SG	N
butuh	需要	butuh	需要	V;SG;ACT	V
sintesis	合成	sintesis	合成	N;SG	N
dimasak	煮熟	dimasak	煮熟	V;SG;PASS	V
kebijaksanaan	智慧	kebijaksanaan	智慧	N;SG	N
striker	前鋒	striker	前鋒	N;SG	N
perkemahan	難民	perkemahan	難民	N	N
perkemahan	營	perkemahan	營	N	N
perkemahan	營地	perkemahan	營地	N	N
perkemahan	營地	perkemahan	營地	N	N
maritim	海事	maritim	海事	N	N
biologis	生物	biologis	生物	N;SG	N
biologis	生物	biologis	生物	N;SG	N
antariksa	校友	antariksa	校友	N;SG	N
pemujaan	邪教	penpujaan	邪教	N;SG	N
diperluas	擴大	diperluas	擴大	V;SG;PASS	V
diperluas	延伸	diperluas	延伸	V;SG;PASS	V
diperluas	擴展	diperluas	擴展	V;SG;PASS	V
diperluas	延長	diperluas	延長	V;SG;PASS	V
kutukan	咒	kutukan	咒	N;SG	N
perundingan	會談	penrundingan	會談	N;SG	N
pentas	舞台	pentas	舞台	N	N
pentas	階段	pentas	階段	N	N
antarmuka	介面	antarmuka	介面	N;SG	N
antarmuka	介面	antarmuka	介面	N;SG	N
antarmuka	前端	antarmuka	前端	N;SG	N
petang	晚間	petang	晚間	N;SG	N
petang	晚上	petang	晚上	N;SG	N
petang	傍晚	petang	傍晚	N;SG	N
diagram	圖表	diagram	圖表	N;SG	N
diagram	圖	diagram	圖	N;SG	N
diagram	圖表	diagram	圖表	N;SG	N
diagram	圖	diagram	圖	N;SG	N
elektro	電氣	elektro	電氣	N;SG	N
sandi	密碼	sandi	密碼	N;SG	N
sandi	密碼	sandi	密碼	N;SG	N
administrator	署長	administrator	署長	N;SG	N
mewarisi	繼承	menwarisi	繼承	V;SG;ACT	V
dilepaskan	獲釋	dilepaskan	獲釋	V;SG;PASS	V
penomoran	編號	pennomoran	編號	N;SG	N
adventure	冒險	adventure	冒險	N	N
ketegangan	懸念	ketegangan	懸念	N;SG	N
petir	閃電	petir	閃電	N;SG	N
petir	電光	petir	電光	N;SG	N
menantang	挑戰	mentantang	挑戰	V;SG;ACT	V
menantang	挑戰	mentantang	挑戰	V;SG;ACT	V
kecerdasan	智慧	kecerdasan	智慧	N;SG	N
kecerdasan	情報	kecerdasan	情報	N;SG	N
kecerdasan	智力	kecerdasan	智力	N;SG	N
modul	單元	modul	單元	N;SG	N
modul	單元	modul	單元	N;SG	N
modul	模組	modul	模組	N;SG	N
tinju	拳頭	tinju	拳頭	N;SG	N
tinju	拳擊	tinju	拳擊	N;SG	N
tinju	拳	tinju	拳	N;SG	N
tinju	拳頭	tinju	拳頭	N;SG	N
pns	適度	pns	適度	N;SG	N
manufaktur	廠	manufaktur	廠	N	N
potret	畫像	potret	畫像	N;SG	N
potret	肖像	potret	肖像	N;SG	N
potret	肖像	potret	肖像	N;SG	N
potret	畫像	potret	畫像	N;SG	N
potret	肖像	potret	肖像	N;SG	N
propaganda	宣傳	propaganda	宣傳	N;SG	N
mempercepat	加速	menpercepat	加速	V;SG;ACT	V
geng	幫派	geng	幫派	N;SG	N
geng	黑幫	geng	黑幫	N;SG	N
geng	幫派	geng	幫派	N;SG	N
suster	姐妹	suster	姐妹	N	N
suster	姊妹	suster	姊妹	N	N
suster	妹妹	suster	妹妹	N	N
suster	姐姐	suster	姐姐	N	N
suster	姐妹	suster	姐妹	N	N
suster	姊妹	suster	姊妹	N	N
suster	姊姊	suster	姊姊	N	N
suster	護士	suster	護士	N	N
mengejutkan	休克	menkejutkan	休克	V;SG;ACT	V
mengejutkan	衝擊	menkejutkan	衝擊	V;SG;ACT	V
memutar	旋轉	menputar	旋轉	V;SG;ACT	V
memutar	重播	menputar	重播	V;SG;ACT	V
memutar	播放	menputar	播放	V;SG;ACT	V
memutar	旋轉	menputar	旋轉	V;SG;ACT	V
beracun	有	berracun	有	V;SG;ACT	V
beracun	有	berracun	有	V;SG;ACT	V
fighter	拳手	fighter	拳手	N	N
fighter	鬥士	fighter	鬥士	N	N
geometri	幾何	geometri	幾何	N	N
kelainan	失調	kelainan	失調	N;SG	N
gaji	薪水	gaji	薪水	N;SG	N
gaji	工資	gaji	工資	N;SG	N
gaji	薪資	gaji	薪資	N;SG	N
gaji	薪金	gaji	薪金	N;SG	N
lada	辣椒	lada	辣椒	N;SG	N
pengurangan	減法	penkurangan	減法	N;SG	N
direbut	被	direbut	被	V;SG;PASS	V;PASS
menyumbangkan	捐獻	mensumbangkan	捐獻	V;SG;ACT	V
anggun	高雅	anggun	高雅	ADJ;SG	ADJ
inspektur	督察	inspektur	督察	N	N
genetika	遺傳	genetika	遺傳	N;SG	N
genetika	遺傳	genetika	遺傳	N;SG	N
genetika	遺傳	genetika	遺傳	N;SG	N
sedan	轎車	sedan	轎車	N;SG	N
kebahagiaan	恩澤	kebahagiaan	恩澤	N;SG	N
kebahagiaan	幸福	kebahagiaan	幸福	N;SG	N
script	文稿	script	文稿	N	N
script	劇本	script	劇本	N	N
kentang	土豆	kentang	土豆	N;SG	N
kentang	土豆	kentang	土豆	N;SG	N
nutrisi	營養	nutrisi	營養	N;SG	N
nutrisi	養分	nutrisi	養分	N;SG	N
nutrisi	營養	nutrisi	營養	N;SG	N
canggih	先進	canggih	先進	N;SG	N
canggih	老練	canggih	老練	N;SG	N
canggih	精密	canggih	精密	N;SG	N
fantasi	幻想	fantasi	幻想	N	N
fantasi	幻想	fantasi	幻想	N	N
mengutip	引述	menutip	引述	V;SG;ACT	V
manuskrip	手稿	manuskrip	手稿	N	N
manuskrip	手稿	manuskrip	手稿	N	N
manuskrip	稿子	manuskrip	稿子	N	N
traktat	條約	traktat	條約	N	N
syukur	感恩	syukur	感恩	N;SG	N
orkestra	管弦	orkestra	管弦	N;SG	N
orkestra	樂團	orkestra	樂團	N;SG	N
penyuntingan	剪輯	penyuntingan	剪輯	N	N
penyuntingan	編輯	penyuntingan	編輯	N	N
komet	彗星	komet	彗星	N	N
komet	彗星	komet	彗星	N	N
impian	夢	impian	夢	N;SG	N
impian	夢境	impian	夢境	N;SG	N
impian	夢想	impian	夢想	N;SG	N
impian	夢	impian	夢	N;SG	N
impian	夢境	impian	夢境	N;SG	N
impian	夢想	impian	夢想	N;SG	N
semester	學期	semester	學期	N	N
terorisme	恐怖	terorisme	恐怖	N;SG	N
filter	篩選	filter	篩選	N;SG	N
filter	過濾	filter	過濾	N;SG	N
filter	篩選	filter	篩選	N;SG	N
filter	過濾	filter	過濾	N;SG	N
narkoba	藥品	narkoba	藥品	N;SG	N
narkoba	藥物	narkoba	藥物	N;SG	N
narkoba	毒品	narkoba	毒品	N;SG	N
narkoba	藥物	narkoba	藥物	N;SG	N
tumor	瘤	tumor	瘤	N;SG	N
tumor	腫瘤	tumor	腫瘤	N;SG	N
tumor	瘤	tumor	瘤	N;SG	N
tumor	腫瘤	tumor	腫瘤	N;SG	N
mie	麵	mie	麵	N	N
mie	面	mie	面	N	N
mie	面面	mie	面面	N	N
mie	麵	mie	麵	N	N
konstitusional	憲政	konstitusional	憲政	N	N
obyek	天體	obyek	天體	N;SG	N
obyek	物件	obyek	物件	N;SG	N
obyek	物體	obyek	物體	N;SG	N
obyek	天體	obyek	天體	N;SG	N
obyek	物件	obyek	物件	N;SG	N
opini	意見	opini	意見	N;SG	N
opini	意見	opini	意見	N;SG	N
karate	空手	karate	空手	N	N
pengucapan	讀音	penucapan	讀音	N;SG	N
ranting	分行	ranting	分行	N;SG	N
ranting	樹枝	ranting	樹枝	N;SG	N
ranting	分支	ranting	分支	N;SG	N
ranting	分行	ranting	分行	N;SG	N
ranting	分支	ranting	分支	N;SG	N
menanam	種植	menanam	種植	V;SG;ACT	V
menyamar	偽裝	mensamar	偽裝	V;SG;ACT	V
menyamar	假裝	mensamar	假裝	V;SG;ACT	V
menuduh	指	mentuduh	指	V;SG;ACT	V
tercepat	最快	tercepat	最快	ADJ;RL;SG	ADJ
melintas	跨	menlintas	跨	V;SG;ACT	V
melintas	穿越	menlintas	穿越	V;SG;ACT	V
ekonom	經濟	ekonom	經濟	N;SG	N
ekonom	經濟	ekonom	經濟	N;SG	N
parade	閱兵	parade	閱兵	N	N
gembala	牧人	gembala	牧人	N;SG	N
jejaring	網路	jejaring	網路	N;SG	N
panorama	全景	panorama	全景	N;SG	N
siluman	隱身	siluman	隱身	N;SG	N
siluman	隱形	siluman	隱形	N;SG	N
siluman	妖	siluman	妖	N;SG	N
hormat	尊重	hormat	尊重	N;SG	N
horizontal	水平	horizontal	水平	N	N
horizontal	橫向	horizontal	橫向	N	N
horizontal	水平	horizontal	水平	N	N
layer	層	layer	層	N;SG	N
fotografer	攝影	fotografer	攝影	N;SG	N
fotografer	攝影	fotografer	攝影	N;SG	N
skandal	醜聞	skandal	醜聞	N;SG	N
skandal	緋聞	skandal	緋聞	N;SG	N
pengabdian	奉獻	penabdian	奉獻	N;SG	N
diperpanjang	延伸	diperpanjang	延伸	V;SG;PASS	V
diperpanjang	擴展	diperpanjang	擴展	V;SG;PASS	V
diperpanjang	延長	diperpanjang	延長	V;SG;PASS	V
lebah	蜜蜂	lebah	蜜蜂	N;SG	N
lebah	蜂	lebah	蜂	N;SG	N
lebah	蜜蜂	lebah	蜜蜂	N;SG	N
menyesuaikan	定制	mensesuaikan	定制	V;SG;ACT	V
menyesuaikan	調整	mensesuaikan	調整	V;SG;ACT	V
menyesuaikan	調整	mensesuaikan	調整	V;SG;ACT	V
buddhis	佛教	buddhis	佛教	N	N
pemandian	沐浴	penmandian	沐浴	N;SG	N
pemandian	浴	penmandian	浴	N;SG	N
pemandian	澡堂	penmandian	澡堂	N;SG	N
pemandian	浴場	penmandian	浴場	N;SG	N
bulanan	月刊	bulanan	月刊	N;SG	N
dikutip	引用	dikutip	引用	V;SG;PASS	V
dikutip	引述	dikutip	引述	V;SG;PASS	V
pendahulunya	前身	pendahulunya	前身	N;SG	N
kultur	文化	kultur	文化	N	N
kultur	文化	kultur	文化	N	N
reproduksi	生殖	reproduksi	生殖	N;SG	N
