breekt	σπάει	breken	σπάω	V;SG;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
tin	τιν	tin	ο	N;MASC+FEM;SG	N
woud	δάσος	wouden	δάσος	N;NEUT;SG	N;NOM;NEUT;SG
promoten	προωθήστε	promoot	προωθώ	V;NFIN	V;PFV;IMP;PL;2;FIN;ACT
promoten	προωθήστε	promoot	προωθώ	V;NFIN	V;PFV;IMP;PL;2;FIN;ACT
apostolische	αποστολική	apostolisch	αποστολικός	ADJ	ADJ;NOM;FEM;SG
sloop	κατεδάφιση	sluipen	κατεδάφιση	N;MASC+FEM;SG	N;ACC;FEM;SG
kirby	κέρμπι	kirby	κέρμπι	N;MASC+FEM;SG	N
romaine	ρομέιν	romaine	ρομέιν	N;MASC+FEM;SG	N
cijfer	ψηφίο	cijfer	ψηφίο	N;NEUT;SG	N;NOM;NEUT;SG
eagle	αετός	eag	αετός	N;MASC+FEM;SG	N;NOM;MASC;SG
jung	τζουνγκ	jung	τζουνγκ	N;MASC+FEM;SG	N
handschriften	χειρόγραφα	handschrift	χειρόγραφο	N;PL	N;NOM;NEUT;PL
explosie	έκρηξη	explosie	έκρηξη	N;MASC+FEM;SG	N;ACC;FEM;SG
installaties	εγκαταστάσεις	installatie	εγκατάσταση	N;PL	N;NOM;FEM;PL
installaties	εγκαταστάσεις	installatie	εγκατάσταση	N;PL	N;NOM;FEM;PL
marokkaanse	μαροκινή	marokkaans	μαροκινός	ADJ	ADJ;NOM;FEM;SG
carnaval	καρναβάλι	carnaval	καρναβάλι	N;NEUT;SG	N;NOM;NEUT;SG
ondertekend	υπογεγραμμένο	ondertekenen	υπογεγράμμενος	V;V.PTCP	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
ondertekend	υπογεγραμμένη	ondertekenen	υπογεγράμμενος	V;V.PTCP	V;PFV;NOM;FEM;SG;V.PTCP;PASS
ondertekend	υπέγραψε	ondertekenen	υπογράφω	V;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
ondertekend	υπεγράφη	ondertekenen	υπεγράφη	V;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
veldslagen	μάχες	veldslaan	μάχη	N;PL	N;NOM;FEM;PL
wijsheid	σοφία	wijsheid	σοφία	N;MASC+FEM;SG	N;NOM;FEM;SG
satelliet	δορυφόρο	satelliet	δορυφόρο	N;MASC+FEM;SG	N;ACC;MASC;SG
fles	μπουκάλι	fles	μπουκάλι	N;MASC+FEM;SG	N;NOM;NEUT;SG
fles	φιάλη	fles	φιάλος	N;MASC+FEM;SG	N;NOM;FEM;SG
ruïnes	χαλάσματα	ruïne	χάλασμα	N;PL	N;NOM;NEUT;PL
ruïnes	ερείπια	ruïne	ερείπιο	N;PL	N;NOM;NEUT;PL
vegetatie	βλάστηση	vegetatie	βλάστηση	N;MASC+FEM;SG	N;NOM;FEM;SG
radicaal	ριζοσπαστικό	radicaal	ριζοσπαστικός	ADJ	ADJ;NOM;NEUT;SG
radicaal	ριζοσπαστική	radicaal	ριζοσπαστικός	ADJ	ADJ;NOM;FEM;SG
radicaal	ριζική	radicaal	ριζικός	ADJ	ADJ;NOM;FEM;SG
geologie	γεωλογία	geologie	γεωλογία	N;MASC+FEM;SG	N;NOM;FEM;SG
keizers	αυτοκράτορες	keizer	αυτοκράτορα	N;PL	N;NOM;MASC;PL
deelstaten	κρατίδια	deelstaat	κρατίδιο	N;PL	N;NOM;NEUT;PL
beroepen	επαγγέλματα	beroepen	επαγγέλμα	N;PL	N;NOM;NEUT;PL
beroepen	επαγγέλματα	beroepen	επαγγέλμα	N;PL	N;NOM;NEUT;PL
vriendschappelijk	φιλικοί	vriendschappelijk	φιλικός	ADJ	ADJ;NOM;MASC;PL
vriendschappelijk	φιλική	vriendschappelijk	φιλικός	ADJ	ADJ;NOM;FEM;SG
vriendschappelijk	φιλικός	vriendschappelijk	φιλικός	ADJ	ADJ;NOM;MASC;SG
vriendschappelijk	φιλικό	vriendschappelijk	φιλικός	ADJ	ADJ;NOM;NEUT;SG
belofte	υπόσχεση	belofte	υπόσχεση	N;MASC+FEM;SG	N;ACC;FEM;SG
belofte	ενέχυρο	belofte	ενέχυρος	N;MASC+FEM;SG	N;NOM;NEUT;SG
belofte	υπόσχεση	belofte	υπόσχεση	N;MASC+FEM;SG	N;ACC;FEM;SG
beheerder	διαχειριστής	beheerd	διαχειριστής	N;MASC+FEM;SG	N;NOM;MASC;SG
beheerder	διαχειριστή	beheerd	διαχειριστής	N;MASC+FEM;SG	N;NOM;FEM;SG
beheerder	διαχειριστής	beheerd	διαχειριστής	N;MASC+FEM;SG	N;NOM;MASC;SG
beheerder	διαχειριστή	beheerd	διαχειριστής	N;MASC+FEM;SG	N;NOM;FEM;SG
gemeenschappelijk	κοινές	gemeenschappelijk	κοινός	ADJ	ADJ;NOM;FEM;PL
gemeenschappelijk	κοινή	gemeenschappelijk	κοινός	ADJ	ADJ;NOM;FEM;SG
gemeenschappelijk	κοινός	gemeenschappelijk	κοινός	ADJ	ADJ;NOM;MASC;SG
kijker	προβολέας	kijker	προβολέας	N;MASC+FEM;SG	N;NOM;MASC;SG
kijker	θεατή	kijker	θεατός	N;MASC+FEM;SG	N;ACC;MASC;SG
noah	νώε	noah	νώε	N;MASC+FEM;SG	N;NOM;MASC;SG
uitgang	έξοδος	uitgang	έξοδος	N;MASC+FEM;SG	N;NOM;FEM;SG
uitgang	έξοδο	uitgang	έξοδος	N;MASC+FEM;SG	N;ACC;FEM;SG
verteller	παραμυθάς	verteller	παραμυθάς	N;MASC+FEM;SG	N;NOM;MASC;SG
gegoten	χύνεται	eten	χύνω	V;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN;PASS
duurzame	αειφόρος	duurzaam	αειφόρος	ADJ	ADJ;NOM;FEM;SG
duurzame	βιώσιμη	duurzaam	βιώσιμος	ADJ	ADJ;NOM;FEM;SG
duurzame	αειφόρο	duurzaam	αειφόρο	ADJ	ADJ;NOM;FEM;SG
duurzame	βιώσιμο	duurzaam	βιώσιμος	ADJ	ADJ;NOM;NEUT;SG
duurzame	ανθεκτικό	duurzaam	ανθεκτικός	ADJ	ADJ;NOM;NEUT;SG
duurzame	ανθεκτική	duurzaam	ανθεκτικός	ADJ	ADJ;NOM;FEM;SG
zacht	ευγενική	zacht	ευγενικός	ADJ	ADJ;NOM;FEM;SG
zacht	ευγενικός	zacht	ευγενικός	ADJ	ADJ;NOM;MASC;SG
zacht	μαλακός	zacht	μαλακός	ADJ	ADJ;NOM;MASC;SG
zacht	μαλακό	zacht	μαλακός	ADJ	ADJ;NOM;NEUT;SG
uitgeleend	δάνεισε	uitlenen	δανείω	V;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
shadow	σκιά	shadow	σκιά	N;MASC+FEM;SG	N;NOM;FEM;SG
ruiter	καβαλάρης	ruiter	καβαλάρης	N;MASC+FEM;SG	N;NOM;MASC;SG
ruiter	αναβάτης	ruiter	αναβάτης	N;MASC+FEM;SG	N;NOM;MASC;SG
ruiter	καβαλάρη	ruiter	καβαλάρλω	N;MASC+FEM;SG	N;ACC;MASC;SG
ruiter	αναβάτη	ruiter	αναβάτης	N;MASC+FEM;SG	N;ACC;MASC;SG
ruiter	καβαλάρης	ruiter	καβαλάρης	N;MASC+FEM;SG	N;NOM;MASC;SG
ruiter	καβαλάρη	ruiter	καβαλάρλω	N;MASC+FEM;SG	N;ACC;MASC;SG
viering	γιορτή	viering	γιορτής	N;MASC+FEM;SG	N;NOM;FEM;SG
viering	εορτασμός	viering	εορτασμός	N;MASC+FEM;SG	N;NOM;MASC;SG
accounts	λογαριασμοί	accounts	λογαριασμός	N;PL	N;NOM;MASC;PL
accounts	λογαριασμούς	accounts	λογαριασμός	N;PL	N;ACC;MASC;PL
illegaal	παράνομοι	illegaal	παράνομος	ADJ	ADJ;NOM;MASC;PL
illegaal	παράνομος	illegaal	παράνομος	ADJ	ADJ;NOM;MASC;SG
illegaal	παράνομη	illegaal	παράνομος	ADJ	ADJ;NOM;FEM;SG
illegaal	παράνομο	illegaal	παράνομος	ADJ	ADJ;NOM;NEUT;SG
nucleaire	πυρηνικός	nucleair	πυρηνικός	ADJ	ADJ;NOM;MASC;SG
nucleaire	πυρηνική	nucleair	πυρηνικός	ADJ	ADJ;NOM;FEM;SG
dialoog	διάλογο	dialoog	διάλογος	N;MASC+FEM;SG	N;ACC;MASC;SG
dialoog	διάλογος	dialoog	διάλογος	N;MASC+FEM;SG	N;NOM;MASC;SG
dialoog	διάλογος	dialoog	διάλογος	N;MASC+FEM;SG	N;NOM;MASC;SG
corruptie	διαφθορά	corruptie	διαφθορά	N;MASC+FEM;SG	N;NOM;FEM;SG
momenten	στιγμές	moment	στιγμή	N;PL	N;NOM;FEM;PL
woede	θυμός	woede	θυμός	N;MASC+FEM;SG	N;NOM;MASC;SG
woede	θυμό	woede	θυμός	N;MASC+FEM;SG	N;NOM;NEUT;SG
woede	οργή	woede	οργή	N;MASC+FEM;SG	N;ACC;FEM;SG
woede	θυμός	woede	θυμός	N;MASC+FEM;SG	N;NOM;MASC;SG
woede	οργή	woede	οργή	N;MASC+FEM;SG	N;ACC;FEM;SG
registratie	καταχώριση	registratie	καταχώριση	N;MASC+FEM;SG	N;ACC;FEM;SG
registratie	καταχώρηση	registratie	καταχώρηση	N;MASC+FEM;SG	N;ACC;FEM;SG
registratie	καταχώρισης	registratie	καταχώριση	N;MASC+FEM;SG	N;GEN;FEM;SG
registratie	καταγραφή	registratie	καταγραφή	N;MASC+FEM;SG	N;ACC;FEM;SG
registratie	εγγραφή	registratie	εγγραφή	N;MASC+FEM;SG	N;NOM;FEM;SG
bankier	τραπεζίτη	bankier	τραπεζίτης	N;MASC+FEM;SG	N;ACC;MASC;SG
bankier	τραπεζίτης	bankier	τραπεζίτης	N;MASC+FEM;SG	N;NOM;MASC;SG
chapelle	σαπέλ	chapelle	σαπέλ	N;MASC+FEM;SG	N
handtekening	αυτόγραφο	handtekening	αυτόγραφο	N;MASC+FEM;SG	N;NOM;NEUT;SG
handtekening	υπογραφή	handtekening	υπογραφή	N;MASC+FEM;SG	N;ACC;FEM;SG
verwantschap	συγγένεια	verwantschap	συγγένεια	N;MASC+FEM;SG	N;NOM;FEM;SG
verwantschap	συγγένεια	verwantschap	συγγένεια	N;MASC+FEM;SG	N;NOM;FEM;SG
opgehangen	κρέμασε	ophangen	κραμώνω	V;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
opgehangen	κρεμαστεί	ophangen	κρεμάζω	V;V.PTCP	V;PFV;NFIN;PASS
opgehangen	κρεμασμένος	ophangen	κρεμασμένος	V;V.PTCP	V;PFV;NOM;MASC;SG;V.PTCP;PASS
darwin	δαρβίνου	darwin	δαρβίνος	N;MASC+FEM;SG	N;GEN;NEUT;SG
darwin	δαρβίνος	darwin	δαρβίνος	N;MASC+FEM;SG	N;NOM;MASC;SG
volgelingen	οπαδούς	volgeling	οπαδός	N;PL	N;ACC;MASC;PL
volgelingen	τσιράκια	volgeling	τσιράκι	N;PL	N;NOM;NEUT;PL
geweigerd	αρνήθηκε	weigeren	αρνιέμαι	V;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
geweigerd	απορρίπτεται	weigeren	απορρίπτω	V;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN;PASS
geweigerd	αρνήθηκε	weigeren	αρνιέμαι	V;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
geweigerd	απορρίφθηκε	weigeren	απορρίπτω	V;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
geweigerd	απορρίφθηκε	weigeren	απορρίπτω	V;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
geweigerd	απορρίπτεται	weigeren	απορρίπτω	V;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN;PASS
geweigerd	απέρριψε	weigeren	απορρίπτω	V;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
geweigerd	απορρίφθηκαν	weigeren	απορρίπτω	V;V.PTCP	V;PFV;IND;PL;3;PST;FIN;PASS
geweigerd	αρνήθηκε	weigeren	αρνιέμαι	V;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
herten	ελάφια	herten	ελάφιος	N;PL	N;NOM;NEUT;PL
jam	μαρμελάδα	jam	μαρμελάδα	N;MASC+FEM;SG	N;NOM;FEM;SG
jam	μαρμελάδα	jam	μαρμελάδα	N;MASC+FEM;SG	N;NOM;FEM;SG
jam	ζελέ	jam	ζελώ	N;MASC+FEM;SG	N;NOM;NEUT;SG
burggraaf	υποκόμη	burggraaf	υποκόμαι	N;MASC+FEM;SG	N
burggraaf	υποκόμη	burggraaf	υποκόμαι	N;MASC+FEM;SG	N
christen	χριστιανός	christen	χριστιανός	N;SG	N;NOM;MASC;SG
aangehouden	συλλάβουν	aanhouden	συλλαμβάνω	V;V.PTCP	V;PFV;IND;PL;3;FIN;ACT
aangehouden	συνελήφθη	aanhouden	συνελήφος	V;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
aangehouden	συνελήφθησαν	aanhouden	συλλαμβάνω	V;V.PTCP	V;PFV;IND;PL;3;PST;FIN;PASS
aangehouden	συλλαμβάνεται	aanhouden	συλλαμβάνω	V;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN;PASS
aangehouden	κρατείται	aanhouden	κρατώ	V;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN;PASS
prachtige	εκθαμβωτική	prachtig	εκθαμβωτικός	ADJ	ADJ;NOM;FEM;SG
prachtige	εκπληκτική	prachtig	εκπληκτικός	ADJ	ADJ;NOM;FEM;SG
protestanten	προτεστάντες	protestant	προτεστάν	N;PL	N;NOM;MASC;PL
aggregatie	ομαδοποίηση	aggregatie	ομαδοποίηση	N;MASC+FEM;SG	N;NOM;FEM;SG
aggregatie	συνάθροιση	aggregatie	συνάθροιση	N;MASC+FEM;SG	N;NOM;FEM;SG
schoenen	υποδήματα	schoen	υπόδημα	N;PL	N;NOM;NEUT;PL
schoenen	παπούτσια	schoen	παπούτσι	N;PL	N;NOM;NEUT;PL
gezond	υγιές	gezond	υγιές	ADJ	ADJ;NOM;NEUT;SG
gezond	υγιής	gezond	υγιής	ADJ	ADJ;NOM;MASC;SG
gezond	υγιή	gezond	υγιή	ADJ	ADJ;NOM;NEUT;PL
gezond	υγιείς	gezond	υγιής	ADJ	ADJ;NOM;MASC;PL
inktvis	καλαμάρι	inktvis	καλαμάρι	N;MASC+FEM;SG	N;NOM;NEUT;SG
inktvis	χταπόδι	inktvis	χταπόδι	N;MASC+FEM;SG	N;NOM;NEUT;SG
filosofen	φιλόσοφοι	filosoof	φιλόσοφος	N;PL	N;NOM;MASC;PL
turbo	τούρμπο	turbo	τούρμπο	N;MASC+FEM;SG	N;NOM;FEM;SG
claim	αξίωση	claim	αξίωση	N;NEUT;SG	N;ACC;FEM;SG
claim	διεκδίκηση	claim	διεκδίκηση	N;NEUT;SG	N;ACC;FEM;SG
claim	κατοχύρωση	claim	κατοχύρωση	N;NEUT;SG	N;ACC;FEM;SG
claim	ισχυρισμός	claim	ισχυρισμός	N;NEUT;SG	N;NOM;MASC;SG
lion	λιοντάρι	lion	λιοντάρι	N;MASC+FEM;SG	N;NOM;NEUT;SG
lion	λέων	lion	λέος	N;MASC+FEM;SG	N;NOM;MASC;SG
rots	πέτρα	rots	πέτρο	N;MASC+FEM;SG	N;NOM;FEM;SG
rots	βράχος	rots	βράχος	N;MASC+FEM;SG	N;NOM;MASC;SG
boeddha	βούδας	boeddha	βούδα	N;MASC+FEM;SG	N;NOM;MASC;SG
boeddha	βούδα	boeddha	βούδα	N;MASC+FEM;SG	N;VOC;MASC;SG
geestelijk	πνευματική	geestelijk	πνευματικός	ADJ	ADJ;NOM;FEM;SG
geestelijk	πνευματικός	geestelijk	πνευματικός	ADJ	ADJ;NOM;MASC;SG
geestelijk	πνευματικό	geestelijk	πνευματικός	ADJ	ADJ;NOM;NEUT;SG
geestelijk	ψυχική	geestelijk	ψυχικός	ADJ	ADJ;NOM;FEM;SG
geestelijk	νοητική	geestelijk	νοητικός	ADJ	ADJ;NOM;FEM;SG
raar	περίεργο	raar	περίεργος	ADJ	ADJ;NOM;NEUT;SG
raar	περίεργο	raar	περίεργος	ADJ	ADJ;NOM;NEUT;SG
schapen	πρόβατα	schaap	πρόβατα	N;PL	N;NOM;NEUT;PL
welzijn	ευεξίας	welzijn	ευεξία	N;NEUT;SG	N;GEN;FEM;SG
welzijn	ευεξία	welzijn	ευεξία	N;NEUT;SG	N;NOM;FEM;SG
welzijn	πρόνοιας	welzijn	πρόνοια	N;NEUT;SG	N;GEN;FEM;SG
mad	τρελός	mad	τρελός	N;MASC+FEM;SG	N;NOM;MASC;SG
elias	ελάιας	elias	ελάια	N;MASC+FEM;SG	N;GEN;FEM;SG
brink	χείλος	brink	χείλος	N;MASC+FEM;SG	N;NOM;NEUT;SG
wand	τοίχος	wand	τοίχος	N;MASC+FEM;SG	N;NOM;MASC;SG
wand	τοίχο	wand	τοίχος	N;MASC+FEM;SG	N;ACC;MASC;SG
wand	τείχος	wand	τείχος	N;MASC+FEM;SG	N;NOM;NEUT;SG
werkplaats	εργαστήριο	werkplaats	εργαστήριο	N;MASC+FEM;SG	N;NOM;NEUT;SG
werkplaats	εργαστήρι	werkplaats	εργαστήρι	N;MASC+FEM;SG	N;NOM;NEUT;SG
bijeenkomsten	συσκέψεις	bijeenkomst	σύσκεψη	N;PL	N;NOM;FEM;PL
bijeenkomsten	συναντήσεις	bijeenkomst	συνάντηση	N;PL	N;NOM;FEM;PL
bijeenkomsten	συνεδριάσεις	bijeenkomst	συνεδρίαση	N;PL	N;NOM;FEM;PL
bijeenkomsten	σύνοδοι	bijeenkomst	σύνοδος	N;PL	N;NOM;FEM;PL
gezinnen	νοικοκυριά	gezin	νοικοκυριά	N;PL	N;NOM;NEUT;PL
gezinnen	νοικοκυριών	gezin	νοικοκυρία	N;PL	N;GEN;FEM;PL
gezinnen	οικογένειες	gezin	οικογένεια	N;PL	N;NOM;FEM;PL
genesis	γένεση	genesis	γένεση	N;MASC+FEM;SG	N;ACC;FEM;SG
natie	έθνος	natie	έθνος	N;MASC+FEM;SG	N;NOM;NEUT;SG
motief	κίνητρο	motief	κίνητρο	N;NEUT;SG	N;ACC;NEUT;SG
kinderloos	άτεκνος	kinderloos	άτεκνος	ADJ	ADJ;NOM;MASC;SG
bedragen	ποσά	bedrag	ποσό	N;PL	N;NOM;NEUT;PL
onverwacht	απρόσμενη	onverwacht	απρόσμενος	ADJ	ADJ;NOM;FEM;SG
onverwacht	απρόσμενο	onverwacht	απρόσμενος	ADJ	ADJ;NOM;NEUT;SG
onverwacht	απροσδόκητο	onverwacht	απροσδόκητος	ADJ	ADJ;NOM;NEUT;SG
slakken	σαλιγκάρια	slak	σαλιγκάριο	N;PL	N;NOM;NEUT;PL
slakken	σκωρίες	slak	σκωρία	N;PL	N;NOM;FEM;PL
niveaus	βαθμίδες	niveaus	βαθμίδα	N;PL	N;NOM;FEM;PL
niveaus	επίπεδα	niveaus	επίπεδο	N;PL	N;NOM;NEUT;PL
