kväll	noc	kväll	noc	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
webbplatsen	stránka	pebbplats	stránka	N;NOM;DEF;MASC+FEM;SG	N;NOM;FEM;SG
webbplatsen	lokalita	pebbplats	lokalita	N;NOM;DEF;MASC+FEM;SG	N;NOM;FEM;SG
webbplatsen	mieste	pebbplats	miesto	N;NOM;DEF;MASC+FEM;SG	N;NOM;NEUT;SG
webbplatsen	miesto	pebbplats	miesto	N;NOM;DEF;MASC+FEM;SG	N;NOM;NEUT;SG
kuk	kokot	kuk	kokot	N;NOM;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
kuk	kohút	kuk	kohút	N;NOM;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
kuk	kokot	kuk	kokot	N;NOM;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
provinserna	provincie	provins	provincia	N;NOM;DEF;MASC+FEM;PL	N;NOM;FEM;PL
luna	luna	luna	luna	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
slåss	bojovať	slåss	bojovať	V;FIN;PASS	V;IPFV;POS;NFIN
bytt	zmenené	byta	zmenený	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
bytt	zmenená	byta	zmenený	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
ideal	ideál	ideal	ideál	N;NOM;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
ciliata	ciliata	ciliat	ciliata	N;NOM;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
apollo	apollo	apollo	apollo	N;NOM;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
sanningen	pravda	sanning	pravda	N;NOM;DEF;MASC+FEM;SG	N;NOM;FEM;SG
koordinater	súradnice	koordinat	súradnica	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;PL
svaga	slabí	svag	slabý	ADJ;NOM;PL	ADJ;ANIM;NOM;MASC;PL
tomt	prázdne	tom	prázdny	ADJ;NOM;INDF;NEUT;SG	ADJ;NOM;NEUT;SG
tomt	prázdny	tom	prázdny	ADJ;NOM;INDF;NEUT;SG	ADJ;INAN;NOM;MASC;SG
tomt	prázdny	tom	prázdny	ADJ;NOM;INDF;NEUT;SG	ADJ;INAN;NOM;MASC;SG
tomt	prázdne	tom	prázdny	ADJ;NOM;INDF;NEUT;SG	ADJ;NOM;NEUT;SG
lägenheter	byty	lägenhet	byt	N;NOM;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
lägenheter	apartmány	lägenhet	apartmán	N;NOM;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
lägenheter	byty	lägenhet	byt	N;NOM;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
truppen	oddiel	trupp	oddlieť	N;NOM;DEF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
truppen	jednotka	trupp	jednotka	N;NOM;DEF;MASC+FEM;SG	N;NOM;FEM;SG
truppen	squad	trupp	squad	N;NOM;DEF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
truppen	čata	trupp	čata	N;NOM;DEF;MASC+FEM;SG	N;NOM;FEM;SG
truppen	komando	trupp	komando	N;NOM;DEF;MASC+FEM;SG	N;NOM;NEUT;SG
truppen	družstvo	trupp	družstvo	N;NOM;DEF;MASC+FEM;SG	N;NOM;NEUT;SG
ritat	ťahané	rita	ťahaný	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
challenge	challenge	challenge	challenga	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
challenge	výzva	challenge	výzva	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
larga	larga	larga	larga	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
work	dielo	work	dielo	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
work	praca	work	praca	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
work	práca	work	práca	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
thing	vec	thing	vec	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
evolution	evolúcia	evolution	evolúcia	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
evolution	vývoj	evolution	vývoj	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
bestämd	pevná	bestämd	pevný	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;NOM;FEM;SG
bestämd	určený	bestämd	určený	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
bestämd	odhodlaný	bestämd	odhodlaný	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
bestämd	určené	bestämd	určený	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
bestämd	odhodlaná	bestämd	odhodlaný	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
lion	lev	lion	lev	N;NOM;INDF;NEUT;SG	N;ANIM;NOM;MASC;SG
trummis	bubeník	trummis	bubeník	N;NOM;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
pinar	pinar	pin	pinar	N;NOM;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
dagbok	denník	dagbok	denník	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
fotografi	fotografia	fotografi	fotografia	N;NOM;INDF;NEUT;SG	N;NOM;FEM;SG
fotografi	fotografia	fotografi	fotografia	N;NOM;INDF;NEUT;SG	N;NOM;FEM;SG
fotografi	fotografovanie	fotografi	fotografovanie	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;SG
ski	lyžovanie	ski	lyžovanie	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;SG
inblandad	zúčastnené	inblandad	zúčastnený	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
inblandad	zapojené	inblandad	zapojený	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
inblandad	zapojená	inblandad	zapojený	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
cinerea	cinerea	cinere	cinerea	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
bål	vatra	bål	vatra	N;MASC+FEM;SG	N;INAN;NOM;MASC;SG
bål	trup	bål	trup	N;MASC+FEM;SG	N;INAN;NOM;MASC;SG
bål	trupu	bål	trup	N;MASC+FEM;SG	N;INAN;GEN;MASC;SG
bål	úder	bål	úder	N;MASC+FEM;SG	N;INAN;NOM;MASC;SG
soundtrack	soundtrack	soundtrack	soundtrack	N;NOM;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
plast	plast	plast	plast	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
litterär	literárny	litterär	literárny	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;ANIM;NOM;MASC;SG
mörkt	temné	mörk	temný	ADJ;NOM;INDF;NEUT;SG	ADJ;NOM;NEUT;SG
mörkt	tmavá	mörk	tmavý	ADJ;NOM;INDF;NEUT;SG	ADJ;NOM;FEM;SG
mörkt	tmavé	mörk	tmavý	ADJ;NOM;INDF;NEUT;SG	ADJ;NOM;NEUT;SG
mörkt	tmavý	mörk	tmavý	ADJ;NOM;INDF;NEUT;SG	ADJ;ANIM;NOM;MASC;SG
cirkus	cirkus	cirkus	cirkus	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
lundström	lundström	lundström	lundstrý	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
poeten	básnik	poet	básnik	N;NOM;DEF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
historier	príbehy	historia	príbeh	N;NOM;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
historier	príspevky	historia	príspevok	N;NOM;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
nät	net	nät	net	N;NOM;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
nät	sieť	nät	sieť	N;NOM;INDF;NEUT;SG	N;NOM;FEM;SG
broar	mosty	bro	most	N;NOM;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
brevis	brevis	brevis	brevis	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
gemenskapen	spoločenstvo	gemenskap	spoločenstvo	N;NOM;DEF;MASC+FEM;SG	N;NOM;NEUT;SG
gemenskapen	komunita	gemenskap	komunita	N;NOM;DEF;MASC+FEM;SG	N;NOM;FEM;SG
bandera	bandera	bandera	bander	N;NOM;INDF;NEUT;SG	N;NOM;FEM;SG
evil	zlo	evil	zlo	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
seca	seca	sec	sec	N;NOM;INDF;NEUT;SG	N;NOM;FEM;SG
perfekt	perfektný	perfekt	perfektný	ADJ;NOM;INDF;NEUT;SG	ADJ;INAN;NOM;MASC;SG
perfekt	perfektné	perfekt	perfektný	ADJ;NOM;INDF;NEUT;SG	ADJ;NOM;NEUT;SG
perfekt	dokonalá	perfekt	dokonalý	ADJ;NOM;INDF;NEUT;SG	ADJ;NOM;FEM;SG
perfekt	perfektná	perfekt	perfektný	ADJ;NOM;INDF;NEUT;SG	ADJ;NOM;FEM;SG
variation	rôznorodosť	variation	rôznorodosť	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
variation	odroda	variation	odroda	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
variation	odchýlka	variation	odchýlka	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
hotellet	hotel	hotell	hotel	N;NOM;DEF;NEUT;SG	N;INAN;NOM;MASC;SG
kommunal	obecné	kommunal	obecný	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
kid	decko	kid	decko	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
kid	dieťa	kid	dieťa	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
populationer	populácie	population	populácia	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;PL
närhet	blízkosť	närhet	blízkosť	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
närhet	blízkosť	närhet	blízkosť	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
varumärke	značka	varumärke	značka	N;NOM;INDF;NEUT;SG	N;NOM;FEM;SG
sammansättning	zloženie	sammansättning	zloženie	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
lyssna	počúvať	lyssna	počúvať	V;IMP;FIN;ACT	V;IPFV;POS;NFIN
lyssna	počúvaj	lyssna	počúvať	V;IMP;FIN;ACT	V;IPFV;IMP;SG;2;POS;FIN
brister	nedostatky	brist	nedostatok	N;NOM;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
brister	nedostatky	brist	nedostatok	N;NOM;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
brister	slabiny	brist	slabina	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;PL
brister	slabosti	brist	slabosť	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;PL
brister	nedostatky	brist	nedostatok	N;NOM;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
uppehåll	stánok	uppehåll	stánok	N;NOM;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
manhattan	manhattane	manhattan	manhattane	N;NOM;DEF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
manhattan	manhattan	manhattan	manhattan	N;NOM;DEF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
sablon	sablon	sablon	sablon	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;SG
utbrytning	odtrhnutie	utbrytning	odtrhnutie	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
marin	mariňák	marin	mariňák	N;NOM;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
marin	námorník	marin	námorník	N;NOM;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
marin	marine	marin	marin	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
partiklar	čiastočky	partikel	čiastoček	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;PL
partiklar	častice	partikel	častica	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;PL
partiklar	častice	partikel	častica	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;PL
hamra	kladivo	hamra	kladivo	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
åldern	vek	ålder	vek	N;NOM;DEF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
söndag	nedeľa	söndag	nedeľa	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
turister	turisti	turist	turista	N;NOM;INDF;MASC+FEM;PL	N;ANIM;NOM;MASC;PL
protest	protest	protest	protest	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
nan	nan	nan	nan	N;NOM;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
tolkningar	interpretácie	tolkning	interpretácia	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;PL
tocantins	tocantins	tocantin	tocantins	N;NOM;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
radcliffe	radcliffe	radcliffe	radcliffa	N;NOM;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
besättning	parta	besättning	part	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
besättning	partia	besättning	partia	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
besättning	posádka	besättning	posádka	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
besättning	štáb	besättning	štáb	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
gate	brána	gate	brána	N;NOM;INDF;NEUT;SG	N;NOM;FEM;SG
aktuellt	súčasné	aktuell	súčasný	ADJ;NOM;INDF;NEUT;SG	ADJ;NOM;NEUT;SG
aktuellt	aktuálna	aktuell	aktuálny	ADJ;NOM;INDF;NEUT;SG	ADJ;NOM;FEM;SG
aktuellt	súčasný	aktuell	súčasný	ADJ;NOM;INDF;NEUT;SG	ADJ;ANIM;NOM;MASC;SG
aktuellt	aktuálny	aktuell	aktuálny	ADJ;NOM;INDF;NEUT;SG	ADJ;INAN;NOM;MASC;SG
aktuellt	aktuálna	aktuell	aktuálny	ADJ;NOM;INDF;NEUT;SG	ADJ;NOM;FEM;SG
aktuellt	aktuálny	aktuell	aktuálny	ADJ;NOM;INDF;NEUT;SG	ADJ;INAN;NOM;MASC;SG
gåva	darovanie	gåva	darovanie	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
gåva	darcovstvo	gåva	darcovstvo	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
gåva	darček	gåva	darček	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
gåva	dar	gåva	dar	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
stock	zásoba	stock	zásoba	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
stock	populácia	stock	populácia	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
lutea	lutea	lutea	lutea	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
anonym	anonymný	anonym	anonymný	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;ANIM;NOM;MASC;SG
anonym	anonymné	anonym	anonymný	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
övertygad	presvedčený	övertyga	presvedčený	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;ANIM;NOM;MASC;SG
övertygad	presvedčená	övertyga	presvedčený	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
jämföra	porovnávať	jämföra	porovnávať	V;IMP;FIN;ACT	V;IPFV;POS;NFIN
jämföra	porovnať	jämföra	porovnať	V;IMP;FIN;ACT	V;PFV;POS;NFIN
jämföra	porovnaj	jämföra	porovnaj	V;IMP;FIN;ACT	V;PFV;IMP;SG;2;POS;FIN
folkomröstning	referendum	folkomröstning	referendum	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
straffar	sankcie	straffa	sankcia	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;PL
straffar	pokuty	straffa	pokut	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;PL
straffar	tresty	straffa	trest	N;NOM;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
fairmaire	fairmaire	fairmaire	fairmaire	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
inverkan	dosah	inverkan	dosah	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
inverkan	vplyv	inverkan	vplyv	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
inverkan	náraz	inverkan	náraz	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
anor	rodokmeň	anor	rodokmeň	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
förståelse	chápanie	förståelse	chápanie	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
förståelse	pochopenie	förståelse	pochopenie	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
förståelse	porozumenie	förståelse	porozumenie	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
gigantea	gigantea	gigante	gigantea	N;NOM;INDF;MASC+FEM;SG	N;NOM;MASC;SG
konsekvenser	následky	konsekvens	následok	N;NOM;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
konsekvenser	dôsledky	konsekvens	dôsledok	N;NOM;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
konsekvenser	dopady	konsekvens	dopada	N;NOM;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
konsekvenser	dôsledky	konsekvens	dôsledok	N;NOM;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
lupinus	lupinus	lupinus	lupinus	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
statsman	štátnik	statsman	štátnik	N;NOM;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
försvunnit	zmizla	försvinna	zmiznúť	V;V.CVB;ACT	V;PFV;FEM;SG;POS;PST;V.PTCP
försvunnit	zmizli	försvinna	zmiznúť	V;V.CVB;ACT	V;PFV;MASC;PL;POS;PST;V.PTCP
försvunnit	zmizol	försvinna	zmiznúť	V;V.CVB;ACT	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
försvunnit	zmizol	försvinna	zmiznúť	V;V.CVB;ACT	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
försvunnit	zmizli	försvinna	zmiznúť	V;V.CVB;ACT	V;PFV;MASC;PL;POS;PST;V.PTCP
försvunnit	zmizla	försvinna	zmiznúť	V;V.CVB;ACT	V;PFV;FEM;SG;POS;PST;V.PTCP
studion	štúdio	studion	štúdio	N;NOM;DEF;MASC+FEM;SG	N;NOM;NEUT;SG
ovata	ovata	ovat	ovata	N;NOM;INDF;MASC+FEM;SG	N;NOM;MASC;SG
kandidater	záujemcovia	kandidat	záujemca	N;NOM;INDF;MASC+FEM;PL	N;ANIM;NOM;MASC;PL
kandidater	kandidáti	kandidat	kandidát	N;NOM;INDF;MASC+FEM;PL	N;ANIM;NOM;MASC;PL
kandidater	uchádzači	kandidat	uchádzač	N;NOM;INDF;MASC+FEM;PL	N;ANIM;NOM;MASC;PL
kalksten	vápenec	kalkst	vápenec	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
valuta	mena	valut	meno	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
marsch	marec	marsch	marec	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
marsch	pochod	marsch	pochod	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
övergången	prechod	övergång	prechod	N;NOM;DEF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
kongressledamot	kongresman	kongressledamot	kongresman	N;NOM;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
synligt	viditeľný	synlig	viditeľný	ADJ;NOM;INDF;NEUT;SG	ADJ;ANIM;NOM;MASC;SG
synligt	viditeľné	synlig	viditeľný	ADJ;NOM;INDF;NEUT;SG	ADJ;NOM;NEUT;SG
synligt	viditeľná	synlig	viditeľný	ADJ;NOM;INDF;NEUT;SG	ADJ;NOM;FEM;SG
köper	kúpim	köpa	kúp	V;IND;PRS;FIN;ACT	V;PFV;IND;SG;1;POS;PRS;FIN
köper	kúpiť	köpa	kúpiť	V;IND;PRS;FIN;ACT	V;PFV;POS;NFIN
köper	kupuje	köpa	kupovať	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
köper	kúpi	köpa	kúp	V;IND;PRS;FIN;ACT	V;PFV;IND;SG;3;POS;PRS;FIN
köper	kupovať	köpa	kupovať	V;IND;PRS;FIN;ACT	V;IPFV;POS;NFIN
lugn	pokojný	lugn	pokojný	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;ANIM;NOM;MASC;SG
motion	návrh	motion	návrh	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
motion	pohyb	motion	pohyb	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
motion	cvičenie	motion	cvičenie	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
överallt	všade	överallt	všade	ADV	ADV
skapare	tvorcovia	skapare	tvorca	N;NOM;INDF;MASC+FEM;PL	N;ANIM;NOM;MASC;PL
skapare	tvorcovia	skapare	tvorca	N;NOM;INDF;MASC+FEM;PL	N;ANIM;NOM;MASC;PL
flyktingar	utečenci	flykting	utečenec	N;NOM;INDF;MASC+FEM;PL	N;ANIM;NOM;MASC;PL
asp	asp	asp	asp	N;NOM;INDF;MASC+FEM;SG	N;NOM;MASC;SG
globe	glóbus	globe	glóbus	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
altaret	oltár	altar	oltár	N;NOM;DEF;NEUT;SG	N;INAN;NOM;MASC;SG
altaret	oltári	altar	oltár	N;NOM;DEF;NEUT;SG	N;INAN;NOM;MASC;SG
cáceres	cáceres	ctceres	cáceres	N;NOM;DEF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
respekt	dodržiavanie	respekt	dodržiavanie	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
respekt	rešpekt	respekt	rešpekt	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
pyramid	pyramída	pyramid	pyramída	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
hemland	vlasť	hemland	vlasť	N;NOM;INDF;NEUT;SG	N;NOM;FEM;SG
troligt	pravdepodobné	trolig	pravdepodobný	ADJ;NOM;INDF;NEUT;SG	ADJ;NOM;NEUT;SG
troligt	pravdepodobný	trolig	pravdepodobný	ADJ;NOM;INDF;NEUT;SG	ADJ;ANIM;NOM;MASC;SG
troligt	pravdepodobný	trolig	pravdepodobný	ADJ;NOM;INDF;NEUT;SG	ADJ;ANIM;NOM;MASC;SG
troligt	pravdepodobná	trolig	pravdepodobný	ADJ;NOM;INDF;NEUT;SG	ADJ;NOM;FEM;SG
troligt	pravdepodobné	trolig	pravdepodobný	ADJ;NOM;INDF;NEUT;SG	ADJ;NOM;NEUT;SG
graven	hrob	grav	hrob	N;NOM;DEF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
rikard	richard	rikard	richard	N;NOM;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
nämndes	spomenul	nämna	spomenúť	V;IND;PST;FIN;PASS	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
nämndes	spomínali	nämna	spomínať	V;IND;PST;FIN;PASS	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP
nämndes	spomenula	nämna	spomenúť	V;IND;PST;FIN;PASS	V;PFV;FEM;SG;POS;PST;V.PTCP
nämndes	spomenuli	nämna	spomenúť	V;IND;PST;FIN;PASS	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP
förbinder	spája	förbind	spáj	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
förbinder	pripája	förbind	pripájať	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
förbinder	pripájam	förbind	pripájať	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;1;POS;PRS;FIN
förbinder	pripája	förbind	pripájať	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
prinsen	princ	prins	princ	N;NOM;DEF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
hämnd	odplata	hämnd	odplata	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
hämnd	pomsta	hämnd	pomsta	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
hämnd	pomstu	hämnd	pomsta	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
hämnd	pomsta	hämnd	pomsta	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
hämnd	pomstu	hämnd	pomsta	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
hämnd	odplata	hämnd	odplata	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
konkurrens	konkurencia	konkurrens	konkurencia	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
konkurrens	súťaž	konkurrens	súťaž	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
ris	ryža	ris	ryža	N;NOM;INDF;NEUT;SG	N;NOM;FEM;SG
upptäcka	odhaliť	upptäcka	odhaliť	V;IMP;FIN;ACT	V;PFV;POS;NFIN
upptäcka	zistiť	upptäcka	zistiť	V;IMP;FIN;ACT	V;PFV;POS;NFIN
upptäcka	objavovať	upptäcka	objavovať	V;IMP;FIN;ACT	V;IPFV;POS;NFIN
upptäcka	objaviť	upptäcka	objaviť	V;IMP;FIN;ACT	V;PFV;POS;NFIN
ättlingar	potomkovia	ättling	potomok	N;NOM;INDF;MASC+FEM;PL	N;ANIM;NOM;MASC;PL
astronomi	astronómia	astronomi	astronómia	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
mjölk	mlieko	mjölk	mlieko	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
industrier	odvetvia	industri	odvetvie	N;NOM;INDF;MASC+FEM;PL	N;NOM;NEUT;PL
damm	prach	damm	prach	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
damm	priehrada	damm	priehrada	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
damm	pond	damm	pond	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
dröm	sen	dröm	sen	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
