een	egy	een	egy	DET;INDF	DET;INDF
volume	térfogat	volume	térfog	N;NEUT;SG	N;NOM;SG
volume	mennyiség	volume	mennyiség	N;NEUT;SG	N;NOM;SG
vorming	formáció	vorming	formáció	N;MASC+FEM;SG	N;NOM;SG
vorming	alakzat	vorming	alakzat	N;MASC+FEM;SG	N;NOM;SG
races	versenyek	race	verseny	N;PL	N;NOM;PL
vriendin	barátnőm	vriendin	barát	N;MASC+FEM;SG	N;NOM;SG
vriendin	barátnő	vriendin	barátnő	N;MASC+FEM;SG	N;NOM;SG
vriendin	barátnője	vriendin	barát	N;MASC+FEM;SG	N;NOM;SG
vriendin	barát	vriendin	bara	N;MASC+FEM;SG	N;NOM;SG
vriendin	barátom	vriendin	barát	N;MASC+FEM;SG	N;NOM;SG
nicolaas	nicholas	nicolaas	nicholas	N;MASC+FEM;SG	N;NOM;SG
religie	vallás	religie	vallás	N;MASC+FEM;SG	N;NOM;SG
verleend	nyújtott	verlenen	nyújt	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
waarheid	igazság	waarheid	igazság	N;MASC+FEM;SG	N;NOM;SG
figuren	számadatok	figuur	számadat	N;PL	N;NOM;PL
figuren	számok	figuur	szám	N;PL	N;NOM;PL
figuren	figurák	figuur	figura	N;PL	N;NOM;PL
transport	közlekedés	transport	közlekedés	N;NEUT;SG	N;NOM;SG
transport	szállítás	transport	szállítás	N;NEUT;SG	N;NOM;SG
transport	szállítást	transport	szállítás	N;NEUT;SG	N;ACC;SG
transport	közlekedés	transport	közlekedés	N;NEUT;SG	N;NOM;SG
transport	fuvarozás	transport	fuvarozás	N;NEUT;SG	N;NOM;SG
transport	szállítás	transport	szállítás	N;NEUT;SG	N;NOM;SG
volgorde	szekvencia	volgorde	szekvencia	N;MASC+FEM;SG	N;NOM;SG
volgorde	sorrend	volgorde	sorrend	N;MASC+FEM;SG	N;NOM;SG
sturen	küldj	sturen	küld	V;NFIN	V;INDF;IND;SG;1;PRS;FIN;ACT
sturen	küld	sturen	küld	V;NFIN	V;INDF;IND;SG;3;PRS;FIN;ACT
sturen	küldeni	sturen	küld	V;NFIN	V;NFIN;ACT
wijziging	módosítás	wijziging	módosítás	N;MASC+FEM;SG	N;NOM;SG
wijziging	módosítást	wijziging	módosítás	N;MASC+FEM;SG	N;ACC;SG
wijziging	módosítás	wijziging	módosítás	N;MASC+FEM;SG	N;NOM;SG
wijziging	változás	wijziging	változás	N;MASC+FEM;SG	N;NOM;SG
wijziging	változtatás	wijziging	változtatás	N;MASC+FEM;SG	N;NOM;SG
dochters	lányai	dochter	lány	N;PL	N;NOM;PL
ervaren	tapasztaltak	ervaren	tapasztal	V;V.PTCP	V;INDF;IND;PL;3;PST;FIN;ACT
ervaren	gyakorlott	ervaren	gyakorlott	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
afkorting	rövidítés	afkorting	rövidítés	N;MASC+FEM;SG	N;NOM;SG
afkorting	rövidítés	afkorting	rövidítés	N;MASC+FEM;SG	N;NOM;SG
banden	gumik	band	gumik	N;PL	N;NOM;PL
banden	gumiabroncsok	band	gumiabroncs	N;PL	N;NOM;PL
banden	gumik	band	gumik	N;PL	N;NOM;PL
banden	felvételeket	band	felvétel	N;PL	N;ACC;PL
banden	szalagok	band	szalag	N;PL	N;NOM;PL
vertrekken	elmegy	vertrekken	el+megy	V;NFIN	V;INDF;IND;SG;3;PRS;FIN;ACT
ondersteuning	támogatás	ondersteuning	támogatás	N;MASC+FEM;SG	N;NOM;SG
ondersteuning	támogatást	ondersteuning	támogatás	N;MASC+FEM;SG	N;ACC;SG
conservatorium	konzervatórium	conservatorium	konzervatórium	N;NEUT;SG	N;NOM;SG
nederlaag	vereség	nederlaag	vereség	N;MASC+FEM;SG	N;NOM;SG
conclusie	következtetés	conclusie	következtetés	N;MASC+FEM;SG	N;NOM;SG
voorwaarden	fogalmak	voorwaarde	fogalom	N;PL	N;NOM;PL
voorwaarden	feltételek	voorwaarde	fel+tétel	N;PL	N;NOM;PL
voorwaarden	kifejezések	voorwaarde	kifejezés	N;PL	N;NOM;PL
voorwaarden	állapotok	voorwaarde	állapot	N;PL	N;NOM;PL
voorwaarden	feltételek	voorwaarde	fel+tétel	N;PL	N;NOM;PL
stappen	lépcsők	stap	lépcső	N;PL	N;NOM;PL
stappen	lépések	stap	lépés	N;PL	N;NOM;PL
stappen	lépéseket	stap	lépés	N;PL	N;ACC;PL
kandidaten	jelöltek	kandidaat	jelöl	N;PL	N;NOM;PL
kandidaten	jelentkezők	kandidaat	jelentkező	N;PL	N;NOM;PL
kandidaten	pályázók	kandidaat	pályázó	N;PL	N;NOM;PL
firma	cég	firma	cég	N;MASC+FEM;SG	N;NOM;SG
bijen	méhek	bij	méhek	N;PL	N;NOM;PL
vergeten	elfelejtettem	vergeten	elfelejt	V;V.PTCP	V;INDF;IND;SG;1;PST;FIN;ACT
vergeten	elfelejtett	vergeten	elfelejtett	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
vos	róka	vos	róka	N;MASC+FEM;SG	N;NOM;SG
wetten	jogszabályok	wet	jogszabály	N;PL	N;NOM;PL
wetten	törvényeket	wet	törvény	N;PL	N;ACC;PL
wetten	törvények	wet	törvény	N;PL	N;NOM;PL
planeet	bolygónak	planeet	bolygó	N;MASC+FEM;SG	N;GEN;SG
planeet	bolygónk	planeet	bolygónk	N;MASC+FEM;SG	N;NOM;SG
planeet	bolygó	planeet	bolygó	N;MASC+FEM;SG	N;NOM;SG
zeg	mondd	zeggen	mondd	V;SG;PRS;FIN	V;DEF;IMP;SG;1;PRS;FIN;ACT
verdwijnen	eltűnni	verdwijnen	eltűni	V;PL;PRS;FIN	V;NFIN;ACT
woordenboek	szótár	woordenboek	szótár	N;NEUT;SG	N;NOM;SG
toneel	színpad	toneel	színpad	N;NEUT;SG	N;NOM;SG
toneel	színpadon	toneel	színpad	N;NEUT;SG	N;ON+ESS;SG
doctor	orvos	doctor	orvos	N;MASC+FEM;SG	N;NOM;SG
gemeenteraadslid	tanácsos	gemeenteraadslid	tanácsos	N;NEUT;SG	N;NOM;SG
zinnen	mondatok	zin	mondat	N;PL	N;NOM;PL
zinnen	kifejezéseket	zin	kifejezés	N;PL	N;ACC;PL
zinnen	kifejezések	zin	kifejezés	N;PL	N;NOM;PL
zinnen	ítéletek	zin	ítélet	N;PL	N;NOM;PL
zinnen	mondatok	zin	mondat	N;PL	N;NOM;PL
districten	körzetek	district	körzet	N;PL	N;NOM;PL
gelderland	gelderland	gelderland	gelderland	N;MASC+FEM;SG	N;NOM;SG
pianist	zongorista	pianist	zongorista	N;MASC+FEM;SG	N;NOM;SG
instellingen	intézmények	instelling	intézmény	N;PL	N;NOM;PL
instellingen	beállítások	instelling	beállítás	N;PL	N;NOM;PL
gelezen	olvasott	lezen	olvasot	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
verbeterde	javult	verbeteren	javul	V;SG;PST;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
verbeterde	javított	verbeteren	javít	V;SG;PST;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
verbleef	maradtam	verblijven	marad	V;SG;PST;FIN	V;INDF;IND;SG;1;PST;FIN;ACT
verbleef	maradt	verblijven	marad	V;SG;PST;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
besluiten	döntések	besluit	döntés	N;PL	N;NOM;PL
besluiten	határozatok	besluit	határozat	N;PL	N;NOM;PL
artikels	árucikkek	artikel	árucik	N;PL	N;NOM;PL
artikels	cikkek	artikel	cikk	N;PL	N;NOM;PL
benoeming	kinevezés	benoeming	kinevezés	N;MASC+FEM;SG	N;NOM;SG
benoeming	időpont	benoeming	időpont	N;MASC+FEM;SG	N;NOM;SG
bewerken	szerkesztés	bewerken	szerkesztés	V;NFIN	V;INDF;IND;SG;3;PRS;FIN;ACT
bewerken	szerkesztés	bewerken	szerkesztés	V;NFIN	V;INDF;IND;SG;3;PRS;FIN;ACT
roemeense	romániai	roemeens	romániai	ADJ	ADJ;NOM;SG
logo	logó	logo	logó	N;NEUT;SG	N;NOM;SG
nominaties	jelöltek	nominatie	jelöl	N;PL	N;NOM;PL
nominaties	jelölések	nominatie	jelölés	N;PL	N;NOM;PL
nominaties	jelöléseket	nominatie	jelölés	N;PL	N;ACC;PL
cultureel	kulturális	cultureel	kulturális	ADJ	ADJ;NOM;SG
cultureel	kulturálisan	cultureel	kulturális	ADJ	ADJ;FRML;SG
hoogtepunt	kiemelés	hoogtepunt	kiemelés	N;NEUT;SG	N;NOM;SG
abraham	ábrahám	abraham	ábrahám	N;MASC+FEM;SG	N;NOM;SG
acteurs	szereplők	acteur	szereplő	N;PL	N;NOM;PL
acteurs	színészek	acteur	színész	N;PL	N;NOM;PL
behoud	megőrzése	behoud	megőrzés	N;NEUT;SG	N;NOM;SG
behoud	retenciós	behoud	retenciós	N;NEUT;SG	N;NOM;SG
criteria	szempontok	criterium	szempont	N;PL	N;NOM;PL
criteria	kritériumok	criterium	kritérium	N;PL	N;NOM;PL
varianten	változatok	variant	változat	N;PL	N;NOM;PL
zand	homok	zand	hom	N;NEUT;SG	N;NOM;SG
lot	tétel	lot	tétel	N;NEUT;SG	N;NOM;SG
lot	végzet	lot	végzet	N;NEUT;SG	N;NOM;SG
lot	sors	lot	sors	N;NEUT;SG	N;NOM;SG
lot	végzet	lot	végzet	N;NEUT;SG	N;NOM;SG
lot	sors	lot	sors	N;NEUT;SG	N;NOM;SG
opgelost	megoldott	oplossen	megoldott	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
opgelost	megoldani	oplossen	meg+old	V;V.PTCP	V;NFIN;ACT
opgelost	megoldódott	oplossen	megoldódik	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
opgelost	megoldott	oplossen	megoldott	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
opgelost	megoldotta	oplossen	megold	V;V.PTCP	V;DEF;IND;SG;3;PST;FIN;ACT
opgelost	oldott	oplossen	old	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
kopen	vegyél	kopen	vegyél	V;NFIN	V;INDF;IMP;SG;1;PRS;FIN;ACT
kopen	venni	kopen	vesz	V;NFIN	V;NFIN;ACT
kopen	vásárol	kopen	vásárol	V;NFIN	V;INDF;IND;SG;3;PRS;FIN;ACT
kopen	megvásárolni	kopen	meg+vásárol	V;NFIN	V;NFIN;ACT
kopen	venni	kopen	vesz	V;NFIN	V;NFIN;ACT
amerikanen	amerikaiak	amerikaan	amerikai	N;PL	N;NOM;PL
zuster	nővérem	zuster	nő	N;MASC+FEM;SG	N;NOM;SG
zuster	ápolónő	zuster	ápolónő	N;MASC+FEM;SG	N;NOM;SG
zuster	nővér	zuster	nővér	N;MASC+FEM;SG	N;NOM;SG
kroatië	horvátország	kroatië	horvátország	N;NEUT;SG	N;NOM;SG
gouda	gouda	gouda	gouda	N;NEUT;SG	N;NOM;SG
papier	papír	papier	papír	N;NEUT;SG	N;NOM;SG
gas	benzin	gas	benzin	N;NEUT;SG	N;NOM;SG
gas	gáz	gas	gáz	N;NEUT;SG	N;NOM;SG
beïnvloed	befolyásolták	beïnvloeden	befolyásol	V;V.PTCP	V;DEF;IND;PL;3;PST;FIN;ACT
beïnvloed	érintettek	beïnvloeden	érint	V;V.PTCP	V;INDF;IND;PL;3;PST;FIN;ACT
eieren	tojások	ei	tojás	N;PL	N;NOM;PL
geïnspireerd	inspirált	inspireren	inspirált	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
bands	bandák	bands	banda	N;PL	N;NOM;PL
handig	kényelmes	handig	kényelmes	ADJ	ADJ;NOM;SG
handig	praktikus	handig	praktikus	ADJ	ADJ;NOM;SG
discussies	beszélgetések	discussie	beszélgetés	N;PL	N;NOM;PL
discussies	megbeszélések	discussie	megbeszélés	N;PL	N;NOM;PL
discussies	viták	discussie	vita	N;PL	N;NOM;PL
discussies	szálak	discussie	szál	N;PL	N;NOM;PL
discussies	viták	discussie	vita	N;PL	N;NOM;PL
discussies	vitákat	discussie	vita	N;PL	N;ACC;PL
miss	kisasszony	missen	kisasszony	N;MASC+FEM;SG	N;NOM;SG
blues	blues	blues	blues	N;MASC+FEM;SG	N;NOM;SG
bedrag	összeg	bedrag	összeg	N;NEUT;SG	N;NOM;SG
voorwerpen	tárgyak	voorwerp	tárgy	N;PL	N;NOM;PL
voorwerpen	objektumok	voorwerp	ob	N;PL	N;NOM;PL
overeenkomst	megállapodás	overeenkomst	megállapodás	N;MASC+FEM;SG	N;NOM;SG
passagiers	utasok	passagier	utas	N;PL	N;NOM;PL
voorgesteld	ajánlott	voorstellen	ajánl	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
liederen	dalok	lied	dalok	N;PL	N;NOM;PL
liederen	dalokat	lied	dalok	N;PL	N;ACC;PL
doelman	kapus	doelman	kapus	N;MASC+FEM;SG	N;NOM;SG
christendom	kereszténység	christendom	kereszténység	N;NEUT;SG	N;NOM;SG
tram	villamos	tram	villamos	N;MASC+FEM;SG	N;NOM;SG
tram	villamos	tram	villamos	N;MASC+FEM;SG	N;NOM;SG
tram	villamos	tram	villamos	N;MASC+FEM;SG	N;NOM;SG
tram	villamos	tram	villamos	N;MASC+FEM;SG	N;NOM;SG
venetië	velence	venetië	velence	N;NEUT;SG	N;NOM;SG
ontslagen	lőtt	ontslaan	lőtt	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
schild	pajzs	schild	pajzs	N;NEUT;SG	N;NOM;SG
ondersoort	alfaj	ondersoort	alfaj	N;MASC+FEM;SG	N;NOM;SG
langere	hosszabb	lang	hosszú	ADJ;CMPR	ADJ;NOM;CMPR;SG
ras	faj	ras	faj	N;NEUT;SG	N;NOM;SG
ras	futam	ras	futa	N;NEUT;SG	N;NOM;SG
ras	verseny	ras	verseny	N;NEUT;SG	N;NOM;SG
laura	laurát	laura	laura	N;MASC+FEM;SG	N;ACC;SG
vrouwtjes	nőstények	vrouw	nőstény	N;PL	N;NOM;PL
verjaardag	születésnap	verjaardag	születésnap	N;MASC+FEM;SG	N;NOM;SG
verjaardag	szülinapi	verjaardag	szülinapi	N;MASC+FEM;SG	N;NOM;SG
verjaardag	szülinapot	verjaardag	szülinap	N;MASC+FEM;SG	N;ACC;SG
verjaardag	születésnapi	verjaardag	születésnapi	N;MASC+FEM;SG	N;NOM;SG
milieu	környezet	milieu	környezet	N;NEUT;SG	N;NOM;SG
milieu	környezetvédelem	milieu	környezetvédelem	N;NEUT;SG	N;NOM;SG
manieren	módok	manier	mód	N;PL	N;NOM;PL
toegankelijk	elérhető	toegankelijk	elérhető	ADJ	ADJ;NOM;SG
toegankelijk	hozzáférhető	toegankelijk	hozzáférhető	ADJ	ADJ;NOM;SG
toegankelijk	megközelíthető	toegankelijk	megközelíthető	ADJ	ADJ;NOM;SG
acties	műveletek	actie	művelet	N;PL	N;NOM;PL
acties	fellépések	actie	fellépés	N;PL	N;NOM;PL
acties	akciók	actie	akció	N;PL	N;NOM;PL
acties	intézkedések	actie	intézkedés	N;PL	N;NOM;PL
acties	cselekvések	actie	cselekvés	N;PL	N;NOM;PL
communicatie	kommunikáció	communicatie	kommunikáció	N;MASC+FEM;SG	N;NOM;SG
communicatie	közlemény	communicatie	közlemény	N;MASC+FEM;SG	N;NOM;SG
communicatie	kommunikáció	communicatie	kommunikáció	N;MASC+FEM;SG	N;NOM;SG
communicatie	távközlés	communicatie	távközlés	N;MASC+FEM;SG	N;NOM;SG
slachtoffer	áldozat	slachtoffer	áldozat	N;NEUT;SG	N;NOM;SG
breedte	szélessége	breedte	szélesség	N;MASC+FEM;SG	N;NOM;SG
breedte	szélesség	breedte	szélesség	N;MASC+FEM;SG	N;NOM;SG
bay	öböl	bay	öböl	N;MASC+FEM;SG	N;NOM;SG
diploma	diploma	diploma	diploma	N;NEUT;SG	N;NOM;SG
eva	éva	eva	év	N;MASC+FEM;SG	N;NOM;SG
eva	éva	eva	év	N;MASC+FEM;SG	N;NOM;SG
afgekort	rövidített	afkorten	rövidít	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
vocht	nedvesség	vocht	nedvesség	N;NEUT;SG	N;NOM;SG
feitelijk	tényszerűen	feitelijk	tényszerű	ADJ	ADJ;FRML;SG
organiseren	szervez	organiseren	szervez	V;NFIN	V;INDF;IND;SG;3;PRS;FIN;ACT
organiseren	szervezni	organiseren	szervez	V;NFIN	V;NFIN;ACT
kevers	bogarak	kever	bogarak	N;PL	N;NOM;PL
mevrouw	asszonyom	mevrouw	asszonyom	N;MASC+FEM;SG	N;NOM;SG
vernietigd	megsemmisült	vernietigen	megsemmisült	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
vernietigd	elpusztult	vernietigen	elpusztult	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
vernietigd	elpusztította	vernietigen	elpusztít	V;V.PTCP	V;DEF;IND;SG;3;PST;FIN;ACT
inleiding	bevezetés	inleiding	bevezetés	N;MASC+FEM;SG	N;NOM;SG
inleiding	bevezetése	inleiding	bevezetés	N;MASC+FEM;SG	N;NOM;SG
tegenstanders	ellenfelek	tegenstander	ellenfelek	N;PL	N;NOM;PL
helder	világos	helder	világos	ADJ	ADJ;NOM;SG
administratieve	igazgatási	administratief	igazgatási	ADJ	ADJ;NOM;SG
hoofdzakelijk	elsődlegesen	hoofdzakelijk	elsődlegesen	ADJ	ADJ;FRML;SG
klimaat	éghajlat	klimaat	éghajlat	N;NEUT;SG	N;NOM;SG
klimaat	klíma	klimaat	klíma	N;NEUT;SG	N;NOM;SG
gekocht	megvásárolt	kopen	meg+vásárol	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
gekocht	vásárolt	kopen	vásárol	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
gekocht	beszerzett	kopen	beszerzett	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
gekocht	megvásárolt	kopen	meg+vásárol	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
gekocht	vásárolt	kopen	vásárol	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
gekocht	vett	kopen	vesz	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
gekocht	vettem	kopen	vesz	V;V.PTCP	V;DEF;IND;SG;1;PST;FIN;ACT
gerestaureerd	helyreállt	restaureren	helyreállt	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
knooppunt	csomópont	knooppunt	csomópont	N;NEUT;SG	N;NOM;SG
amateur	amatőr	amateur	amatőr	N;MASC+FEM;SG	N;NOM;SG
dokter	orvos	dokter	orvos	N;MASC+FEM;SG	N;NOM;SG
ontwikkelingen	fejlemények	ontwikkeling	fejlemény	N;PL	N;NOM;PL
ontwikkelingen	fejlesztések	ontwikkeling	fejlesztés	N;PL	N;NOM;PL
waard	érdemes	waard	érdemes	ADJ	ADJ;NOM;SG
waard	érdemes	waard	érdemes	ADJ	ADJ;NOM;SG
formatie	formáció	formatie	formáció	N;MASC+FEM;SG	N;NOM;SG
formatie	alakzat	formatie	alakzat	N;MASC+FEM;SG	N;NOM;SG
presentator	műsorvezető	presentator	műsorvezető	N;MASC+FEM;SG	N;NOM;SG
vijand	ellenség	vijand	ellenség	N;MASC+FEM;SG	N;NOM;SG
vijand	ellenség	vijand	ellenség	N;MASC+FEM;SG	N;NOM;SG
erkenning	elismerés	erkenning	elismerés	N;MASC+FEM;SG	N;NOM;SG
erkenning	megjelenítés	erkenning	megjelenítés	N;MASC+FEM;SG	N;NOM;SG
erkenning	elismerés	erkenning	elismerés	N;MASC+FEM;SG	N;NOM;SG
erkenning	felismerés	erkenning	felismerés	N;MASC+FEM;SG	N;NOM;SG
erkenning	akkreditációs	erkenning	akkreditációs	N;MASC+FEM;SG	N;NOM;SG
erkenning	akkreditáció	erkenning	akkreditáció	N;MASC+FEM;SG	N;NOM;SG
philips	philips	philips	philips	N;MASC+FEM;SG	N;NOM;SG
mythologie	mitológia	mythologie	mitológia	N;MASC+FEM;SG	N;NOM;SG
verlengd	megújult	verlengen	megújul	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
verlengd	meghosszabbított	verlengen	meghosszabbított	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
verlengd	kiterjesztett	verlengen	kiterjesztett	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
verlengd	kibővített	verlengen	kibővít	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
mislukte	elbukott	mislukken	elbukott	V;SG;PST;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
werknemers	alkalmazottak	werknemer	alkalmazott	N;PL	N;NOM;PL
werknemers	munkavállalók	werknemer	munkavállaló	N;PL	N;NOM;PL
werknemers	munkatársak	werknemer	munkatárs	N;PL	N;NOM;PL
werknemers	dolgozók	werknemer	dolgozó	N;PL	N;NOM;PL
werknemers	munkavállalók	werknemer	munkavállaló	N;PL	N;NOM;PL
werknemers	munkások	werknemer	munkás	N;PL	N;NOM;PL
historicus	történész	historicus	történész	N;MASC+FEM;SG	N;NOM;SG
feest	buli	feest	buli	N;NEUT;SG	N;NOM;SG
prof	prof	prof	prof	N;MASC+FEM;SG	N;NOM;SG
gezamenlijk	közösen	gezamenlijk	közös	ADJ	ADJ;FRML;SG
beschrijven	ismertesse	beschrijven	ismertesse	V;NFIN	V;DEF;IND;SG;3;PRS;FIN;ACT
beschrijven	leírni	beschrijven	le+ír	V;NFIN	V;NFIN;ACT
inzet	fogadás	inzet	fogadás	N;MASC+FEM;SG	N;NOM;SG
inzet	fogadás	inzet	fogadás	N;MASC+FEM;SG	N;NOM;SG
inzet	tét	inzet	tét	N;MASC+FEM;SG	N;NOM;SG
set	szett	set	szett	N;MASC+FEM;SG	N;NOM;SG
set	forgatás	set	forgatás	N;MASC+FEM;SG	N;NOM;SG
rapport	jelentést	rapport	jelentés	N;NEUT;SG	N;ACC;SG
rapport	jelentés	rapport	jelentés	N;NEUT;SG	N;NOM;SG
geleidelijk	fokozatosan	geleidelijk	fokozatos	ADJ	ADJ;FRML;SG
geleidelijk	fokozatos	geleidelijk	fokozatos	ADJ	ADJ;NOM;SG
geleidelijk	fokozatosan	geleidelijk	fokozatos	ADJ	ADJ;FRML;SG
muren	falak	muur	fal	N;PL	N;NOM;PL
muren	falakat	muur	fal	N;PL	N;ACC;PL
voorjaar	tavasz	voorjaar	tavasz	N;NEUT;SG	N;NOM;SG
reguliere	rendszeresen	regulier	rendszeres	ADJ	ADJ;FRML;SG
stone	kő	stone	kő	N;MASC+FEM;SG	N;NOM;SG
smaak	íze	smaak	íze	N;MASC+FEM;SG	N;NOM;SG
smaak	íz	smaak	íz	N;MASC+FEM;SG	N;NOM;SG
smaak	aroma	smaak	arom	N;MASC+FEM;SG	N;NOM;SG
smaak	íz	smaak	íz	N;MASC+FEM;SG	N;NOM;SG
zong	énekelt	zingen	énekel	V;SG;PST;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
zong	énekeltem	zingen	énekel	V;SG;PST;FIN	V;INDF;IND;SG;1;PST;FIN;ACT
aanduiding	megnevezés	aanduiding	megnevezés	N;MASC+FEM;SG	N;NOM;SG
aanduiding	kijelölés	aanduiding	kijelölés	N;MASC+FEM;SG	N;NOM;SG
regionaal	regionális	regionaal	regionális	ADJ	ADJ;NOM;SG
object	objektum	object	ob	N;NEUT;SG	N;NOM;SG
object	tárgy	object	tárgy	N;NEUT;SG	N;NOM;SG
queen	királynő	queen	királynő	N;MASC+FEM;SG	N;NOM;SG
queen	királyné	queen	király	N;MASC+FEM;SG	N;NOM;SG
butler	komornyik	butler	komornyik	N;MASC+FEM;SG	N;NOM;SG
bemanning	legénység	bemanning	legénység	N;MASC+FEM;SG	N;NOM;SG
bemanning	személyzet	bemanning	személyzet	N;MASC+FEM;SG	N;NOM;SG
voertuigen	járművek	voertuig	jármű	N;PL	N;NOM;PL
getoond	megjelenített	tonen	megjelenített	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
anderlecht	anderlecht	anderlecht	anderlecht	N;NEUT;SG	N;NOM;SG
procedure	eljárás	procedure	eljárás	N;MASC+FEM;SG	N;NOM;SG
partner	társ	partner	társ	N;MASC+FEM;SG	N;NOM;SG
partner	partner	partner	partner	N;MASC+FEM;SG	N;NOM;SG
partner	társa	partner	társ	N;MASC+FEM;SG	N;NOM;SG
partner	társam	partner	társ	N;MASC+FEM;SG	N;NOM;SG
fox	róka	fox	róka	N;MASC+FEM;SG	N;NOM;SG
challenge	kihívás	challeng	kihívás	N;MASC+FEM;SG	N;NOM;SG
industriële	ipari	industreel	ipari	ADJ	ADJ;NOM;SG
behaald	teljesült	behalen	teljesül	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
behaald	megvalósult	behalen	meg+valósul	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
vertrokken	eltávozott	vertrekken	eltávozott	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
poten	lábak	poten	láb	N;PL	N;NOM;PL
poten	lábai	poten	láb	N;PL	N;NOM;PL
poten	lábakat	poten	láb	N;PL	N;ACC;PL
maat	haver	maat	haver	N;MASC+FEM;SG	N;NOM;SG
maat	mérete	maat	méret	N;MASC+FEM;SG	N;NOM;SG
maat	méret	maat	méret	N;MASC+FEM;SG	N;NOM;SG
jury	esküdtszék	jury	esküdt	N;MASC+FEM;SG	N;NOM;SG
echtgenoot	házastársa	echtgenoot	házastárs	N;MASC+FEM;SG	N;NOM;SG
echtgenoot	házastárs	echtgenoot	házastárs	N;MASC+FEM;SG	N;NOM;SG
echtgenoot	férje	echtgenoot	fér	N;MASC+FEM;SG	N;NOM;SG
echtgenoot	férjem	echtgenoot	férjem	N;MASC+FEM;SG	N;NOM;SG
echtgenoot	férj	echtgenoot	férj	N;MASC+FEM;SG	N;NOM;SG
weduwe	özvegye	weduwe	özvegy	N;MASC+FEM;SG	N;NOM;SG
stroom	patak	stroom	patak	N;MASC+FEM;SG	N;NOM;SG
bewijzen	bizonyítani	bewijzen	bizonyít	V;NFIN	V;NFIN;ACT
bewijzen	bizonyítani	bewijzen	bizonyít	V;NFIN	V;NFIN;ACT
turks	török	turk	török	ADJ	ADJ;NOM;SG
federatie	föderáció	federatie	föderáció	N;MASC+FEM;SG	N;NOM;SG
federatie	szövetség	federatie	szövetség	N;MASC+FEM;SG	N;NOM;SG
alternatief	alternatíva	alternatief	alternatíva	N;NEUT;SG	N;NOM;SG
getrokken	húzott	trekken	húz	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
getrokken	rajzolt	trekken	rajzolt	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
getrokken	húzta	trekken	húz	V;V.PTCP	V;DEF;IND;SG;3;PST;FIN;ACT
getrokken	húzott	trekken	húz	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
verbindingen	kapcsolatai	verbinding	kapcsolat	N;PL	N;NOM;PL
verbindingen	kapcsolatok	verbinding	kapcsolat	N;PL	N;NOM;PL
verbindingen	vegyületek	verbinding	vegyület	N;PL	N;NOM;PL
helpt	segíti	helpen	segíti	V;SG;PRS;FIN	V;DEF;IND;SG;3;PRS;FIN;ACT
helpt	segít	helpen	segít	V;SG;PRS;FIN	V;INDF;IND;SG;3;PRS;FIN;ACT
effecten	értékpapírok	effect	értékpapír	N;PL	N;NOM;PL
effecten	hatások	effect	hatás	N;PL	N;NOM;PL
effecten	hatásai	effect	hatás	N;PL	N;NOM;PL
verdienste	érdem	verdienste	érdem	N;MASC+FEM;SG	N;NOM;SG
