رده	класс	رده	класс	N;SG	N;INAN;NOM;MASC;SG
آزمایشگاه	лаборатория	آزمایشگاه	лаборатория	N;SG	N;INAN;NOM;FEM;SG
آزمایشگاه	лаборатория	آزمایشگاه	лаборатория	N;SG	N;INAN;NOM;FEM;SG
طیف	спектр	طیف	спектр	N;SG	N;INAN;NOM;MASC;SG
طیف	спектра	طیف	спектр	N;SG	N;INAN;GEN;MASC;SG
جزئیات	детали	جزئی	деталь	N;PL	N;INAN;NOM;FEM;PL
جزئیات	подробности	جزئی	подробность	N;PL	N;INAN;NOM;FEM;PL
حس	ощущение	حس	ощущение	N;SG	N;INAN;NOM;NEUT;SG
حس	чувство	حس	чувство	N;SG	N;INAN;NOM;NEUT;SG
پیرو	пьеро	پیرو	пьеро	N;SG	N;INAN;NOM;MASC;SG
کمبود	отсутствие	کمبود	отсутствие	N;SG	N;INAN;NOM;NEUT;SG
کمبود	недостаток	کمبود	недостаток	N;SG	N;INAN;NOM;MASC;SG
کمبود	нехватка	کمبود	нехватка	N;SG	N;INAN;NOM;FEM;SG
جوامع	сообщества	جامعه	сообщество	N;PL	N;INAN;NOM;NEUT;PL
جوامع	общины	جامعه	община	N;PL	N;INAN;NOM;FEM;PL
جوامع	общества	جامعه	общество	N;PL	N;INAN;NOM;NEUT;PL
تیراندازی	съемка	None	съемка	N;SG	N;INAN;NOM;FEM;SG
تیراندازی	стрельба	None	стрельба	N;SG	N;INAN;NOM;FEM;SG
استدلال	аргумент	استدلال	аргумент	N;SG	N;INAN;NOM;MASC;SG
استدلال	довод	استدلال	довод	N;SG	N;INAN;NOM;MASC;SG
قله	пик	قله	пик	N;SG	N;INAN;NOM;MASC;SG
یورو	евро	None	евро	N;SG	N;INAN;NOM;MASC;SG
هواپیماهای	самолёты	هواپیما	самолет	N;PL	N;INAN;NOM;MASC;PL
هواپیماهای	самолеты	هواپیما	самолет	N;PL	N;INAN;NOM;MASC;PL
هواپیماهای	плоскости	هواپیما	плоскость	N;PL	N;INAN;NOM;FEM;PL
گوناگونی	разнообразие	گوناگون	разнообразие	N;SG	N;INAN;NOM;NEUT;SG
گوناگونی	разнообразия	گوناگون	разнообразие	N;SG	N;INAN;GEN;NEUT;SG
گوناگونی	многообразие	گوناگون	многообразие	N;SG	N;INAN;NOM;NEUT;SG
حومه	деревне	حومه	деревня	N;SG	N;INAN;DAT;FEM;SG
حومه	пригороде	حومه	пригород	N;SG	N;INAN;ESS;MASC;SG
حومه	пригороде	حومه	пригород	N;SG	N;INAN;ESS;MASC;SG
دفن	захоронение	دفن	захоронение	N;SG	N;INAN;NOM;NEUT;SG
ادعای	претензия	ادعا	претензия	N;SG	N;INAN;NOM;FEM;SG
شیشه	стакан	شیشه	стакан	N;SG	N;INAN;NOM;MASC;SG
شیشه	стекло	شیشه	стекло	N;SG	N;INAN;NOM;NEUT;SG
شیشه	бокал	شیشه	бокал	N;SG	N;INAN;NOM;MASC;SG
مربوطه	актуально	مربوطه	актуальный	ADJ	ADJ;NEUT;SG
انتخاباتی	выборы	انتخابات	выборы	N;PL	N;INAN;NOM;MASC;PL
امواج	волн	None	волна	N;PL	N;INAN;GEN;FEM;PL
امواج	волны	None	волна	N;PL	N;INAN;NOM;FEM;PL
دانشجو	студентка	دانشجو	студентка	N;SG	N;ANIM;NOM;FEM;SG
دانشجو	ученик	دانشجو	ученик	N;SG	N;ANIM;NOM;MASC;SG
دانشجو	студент	دانشجو	студент	N;SG	N;ANIM;NOM;MASC;SG
شاگردان	ученики	شاگردان	ученик	N;PL	N;ANIM;NOM;MASC;PL
شاگردان	зрачки	شاگردان	зрачок	N;PL	N;INAN;NOM;MASC;PL
شاگردان	учащиеся	شاگردان	учащийся	N;PL	N;ANIM;NOM;MASC;PL
شاگردان	школьники	شاگردان	школьник	N;PL	N;ANIM;NOM;MASC;PL
شاگردان	ученики	شاگردان	ученик	N;PL	N;ANIM;NOM;MASC;PL
شاگردان	учеников	شاگردان	ученик	N;PL	N;ANIM;ACC;MASC;PL
نوجوانان	подросткам	نوجوان	подросток	N;PL	N;ANIM;DAT;MASC;PL
نوجوانان	подростки	نوجوان	подросток	N;PL	N;ANIM;NOM;MASC;PL
نوجوانان	подростков	نوجوان	подросток	N;PL	N;ANIM;GEN;MASC;PL
نوجوانان	подростки	نوجوان	подросток	N;PL	N;ANIM;NOM;MASC;PL
نوجوانان	несовершеннолетних	نوجوان	несовершеннолетний	N;PL	N;ANIM;GEN;MASC;PL
نظم	орден	نظم	орден	N;SG	N;INAN;NOM;MASC;SG
نظم	заказ	نظم	заказ	N;SG	N;INAN;NOM;MASC;SG
نظم	приказ	نظم	приказ	N;SG	N;INAN;NOM;MASC;SG
نظم	порядок	نظم	порядок	N;SG	N;INAN;NOM;MASC;SG
تنهایی	одиночество	تنهایی	одиночество	N;SG	N;INAN;NOM;NEUT;SG
تنهایی	одиночество	تنهایی	одиночество	N;SG	N;INAN;NOM;NEUT;SG
آلفا	альфа	آلفا	альф	N;SG	N;INAN;NOM;MASC;SG
چرخ	колесо	چرخ	колесо	N;SG	N;INAN;NOM;NEUT;SG
چرخ	корзину	چرخ	корзина	N;SG	N;INAN;ACC;FEM;SG
هرات	комплекс	هرات	комплекс	N;SG	N;INAN;NOM;MASC;SG
مهندسان	инженеров	مهندس	инженер	N;PL	N;ANIM;GEN;MASC;PL
مهندسان	инженеры	مهندس	инженер	N;PL	N;ANIM;NOM;MASC;PL
بم	бам	بم	бам	N;SG	N;INAN;NOM;MASC;SG
تبعید	изгнании	تبعید	изгнание	N;SG	N;INAN;ESS;NEUT;SG
تبعید	изгнание	تبعید	изгнание	N;SG	N;INAN;NOM;NEUT;SG
تبعید	изгнании	تبعید	изгнание	N;SG	N;INAN;ESS;NEUT;SG
جنگلی	лес	جنگلی	лес	N;SG	N;INAN;NOM;MASC;SG
بحرین	бахрейн	بحرین	бахрейн	N;SG	N;INAN;NOM;MASC;SG
اریک	эрик	اریک	эрик	N;SG	N;ANIM;NOM;MASC;SG
قربانی	жертва	قربانی	жертва	N;SG	N;INAN;NOM;FEM;SG
قربانی	жертву	قربانی	жертва	N;SG	N;INAN;ACC;FEM;SG
قربانی	жертва	قربانی	жертва	N;SG	N;INAN;NOM;FEM;SG
جوزف	джозеф	جوزف	джозеф	N;SG	N;ANIM;NOM;MASC;SG
جوزف	иосиф	جوزف	иосиф	N;SG	N;ANIM;NOM;MASC;SG
جوزف	жозеф	جوزف	жозеф	N;SG	N;ANIM;NOM;MASC;SG
آندره	андре	آندره	андре	N;SG	N;INAN;NOM;MASC;SG
پارس	кора	پارس	кора	N;SG	N;INAN;NOM;FEM;SG
پارس	барк	پارس	барк	N;SG	N;INAN;NOM;MASC;SG
وکیل	адвокат	وکیل	адвокат	N;SG	N;ANIM;NOM;MASC;SG
وکیل	юрист	وکیل	юрист	N;SG	N;ANIM;NOM;MASC;SG
اختراع	изобретение	اختراع	изобретение	N;SG	N;INAN;NOM;NEUT;SG
گرامی	благородный	گرامی	благородный	ADJ	ADJ;NOM;MASC;SG
گرامی	щедрый	گرامی	щедрый	ADJ	ADJ;NOM;MASC;SG
گرامی	щедрые	گرامی	щедрый	ADJ	ADJ;NOM;PL
گرامی	заслуженный	گرامی	заслуженный	ADJ	ADJ;NOM;MASC;SG
گرامی	благородные	گرامی	благородный	ADJ	ADJ;NOM;PL
گرامی	благородный	گرامی	благородный	ADJ	ADJ;NOM;MASC;SG
گرامی	благородная	گرامی	благородный	ADJ	ADJ;NOM;FEM;SG
گرامی	благородных	گرامی	благородный	ADJ	ADJ;GEN;PL
عمارت	особняк	عمارت	особняк	N;SG	N;INAN;NOM;MASC;SG
جدایی	расставание	جدایی	расставание	N;SG	N;INAN;NOM;NEUT;SG
جدایی	разлука	جدایی	разлука	N;SG	N;INAN;NOM;FEM;SG
جدایی	разделение	جدایی	разделение	N;SG	N;INAN;NOM;NEUT;SG
سفیر	посла	سفیر	посол	N;SG	N;ANIM;ACC;MASC;SG
سفیر	посол	سفیر	посол	N;SG	N;ANIM;NOM;MASC;SG
سفیر	сапфир	سفیر	сапфир	N;SG	N;INAN;NOM;MASC;SG
مزرعه	ферма	None	ферма	N;SG	N;INAN;NOM;FEM;SG
مزرعه	ферме	None	ферма	N;SG	N;INAN;DAT;FEM;SG
لیسانس	холостяк	لیسانس	холостяк	N;SG	N;ANIM;NOM;MASC;SG
لیسانس	бакалавр	لیسانس	бакалавр	N;SG	N;ANIM;NOM;MASC;SG
تحقیقاتی	исследований	تحقیق	исследование	N;PL	N;INAN;GEN;NEUT;PL
تحقیقاتی	исследования	تحقیق	исследование	N;PL	N;INAN;NOM;NEUT;PL
سینا	синай	سینا	сина	N;SG	N;INAN;NOM;MASC;SG
الفبای	алфавит	الفبای	алфавит	N;SG	N;INAN;NOM;MASC;SG
حرفه	карьера	None	карьера	N;SG	N;INAN;NOM;FEM;SG
حرفه	профессия	None	профессия	N;SG	N;INAN;NOM;FEM;SG
همراهی	сопровождение	همراهی	сопровождение	N;SG	N;INAN;NOM;NEUT;SG
همراهی	эскорт	همراهی	эскорт	N;SG	N;INAN;NOM;MASC;SG
ادب	вежливость	ادب	вежливость	N;SG	N;INAN;NOM;FEM;SG
ادب	вежливость	ادب	вежливость	N;SG	N;INAN;NOM;FEM;SG
ادب	вежливости	ادب	вежливость	N;SG	N;INAN;GEN;FEM;SG
خودروی	машину	خودرو	машина	N;SG	N;INAN;ACC;FEM;SG
خودروی	автомобиль	خودرو	автомобиль	N;SG	N;INAN;NOM;MASC;SG
خودروی	вагон	خودرو	вагон	N;SG	N;INAN;NOM;MASC;SG
خودروی	машина	خودرو	машина	N;SG	N;INAN;NOM;FEM;SG
خودروی	гибрид	خودرو	гибрид	N;SG	N;INAN;NOM;MASC;SG
کوهی	гора	None	гора	N;SG	N;INAN;NOM;FEM;SG
بوسنی	босния	None	босние	N;SG	N;INAN;NOM;FEM;SG
بوسنی	боснию	None	босний	N;SG	N;INAN;ACC;FEM;SG
جداگانه	отдельно	جداگانه	отдельно	ADV	ADV
جداگانه	раздельно	جداگانه	раздельно	ADV	ADV
سیما	сима	سیما	сима	N;SG	N;INAN;NOM;FEM;SG
افسانه	легенда	افسانه	легенда	N;SG	N;INAN;NOM;FEM;SG
افسانه	миф	افسانه	миф	N;SG	N;INAN;NOM;MASC;SG
اعظم	азам	اعظم	азы	N;SG	N;ANIM;NOM;MASC;SG
قفقاز	кавказа	قفقاز	кавказ	N;SG	N;INAN;GEN;MASC;SG
قفقاز	кавказ	قفقاز	кавказ	N;SG	N;INAN;NOM;MASC;SG
قفقاز	кавказа	قفقاز	кавказ	N;SG	N;INAN;GEN;MASC;SG
مجاز	юридический	مجاز	юридический	ADJ	ADJ;NOM;MASC;SG
مجاز	правовая	مجاز	правовой	ADJ	ADJ;NOM;FEM;SG
مجاز	правовой	مجاز	правовой	ADJ	ADJ;NOM;MASC;SG
مجاز	юридическая	مجاز	юридический	ADJ	ADJ;NOM;FEM;SG
معمولا	обычно	معمولاً	обычно	ADV	ADV
معمولا	обычно	معمولاً	обычно	ADV	ADV
اروگوئه	уругвая	اروگوئه	уругвый	N;SG	N;INAN;GEN;MASC;SG
اروگوئه	уругвай	اروگوئه	уругвай	N;SG	N;INAN;NOM;MASC;SG
اروگوئه	уругвае	اروگوئه	уругвый	N;SG	N;INAN;NOM;MASC;SG
سراب	мираж	سراب	мираж	N;SG	N;INAN;NOM;MASC;SG
گمان	мнение	گمان	мнение	N;SG	N;INAN;NOM;NEUT;SG
گمان	предположение	گمان	предположение	N;SG	N;INAN;NOM;NEUT;SG
گمان	допущение	گمان	допущение	N;SG	N;INAN;NOM;NEUT;SG
چای	чаю	None	чай	N;SG	N;INAN;DAT;MASC;SG
چای	чая	None	чай	N;SG	N;INAN;GEN;MASC;SG
چای	чай	None	чай	N;SG	N;INAN;NOM;MASC;SG
محاصره	осада	محاصره	осада	N;SG	N;INAN;NOM;FEM;SG
محاصره	блокада	محاصره	блокада	N;SG	N;INAN;NOM;FEM;SG
فرهاد	фархад	فرهاد	фархад	N;SG	N;ANIM;NOM;MASC;SG
کف	пена	کف	пена	N;SG	N;INAN;NOM;FEM;SG
کف	пол	کف	пол	N;SG	N;INAN;NOM;MASC;SG
کف	этаж	کف	этаж	N;SG	N;INAN;NOM;MASC;SG
فرماندار	губернатор	فرماندار	губернатор	N;SG	N;ANIM;NOM;MASC;SG
کنسرت	концерт	کنسرت	концерт	N;SG	N;INAN;NOM;MASC;SG
بیمه	страховка	بیمه	страховка	N;SG	N;INAN;NOM;FEM;SG
بیمه	страхование	بیمه	страхование	N;SG	N;INAN;NOM;NEUT;SG
آلبرت	альберт	آلبرت	альберт	N;SG	N;ANIM;NOM;MASC;SG
آلبرت	альбер	آلبرت	альбер	N;SG	N;ANIM;NOM;MASC;SG
گلی	хор	گل	хор	N;SG	N;INAN;NOM;MASC;SG
گلی	клей	گل	клей	N;SG	N;INAN;NOM;MASC;SG
گلی	клэй	گل	клэй	N;SG	N;ANIM;NOM;MASC;SG
کجا	где	کجا	где	ADV	ADV
کجا	куда	کجا	куда	ADV	ADV
اکسید	оксид	اکسید#اکس	оксид	N;SG	N;INAN;NOM;MASC;SG
خدایان	боги	خدا	бог	N;PL	N;ANIM;NOM;MASC;PL
خدایان	богов	خدا	бог	N;PL	N;ANIM;GEN;MASC;PL
ونزوئلا	венесуэла	ونزوئلا	венесуэла	N;SG	N;INAN;NOM;FEM;SG
سؤال	вопрос	سؤال	вопрос	N;SG	N;INAN;NOM;MASC;SG
مقادیر	величины	مقدار	величина	N;PL	N;INAN;NOM;FEM;PL
مقادیر	значения	مقدار	значение	N;PL	N;INAN;NOM;NEUT;PL
مقادیر	ценностей	مقدار	ценность	N;PL	N;INAN;GEN;FEM;PL
مقادیر	ценности	مقدار	ценность	N;PL	N;INAN;NOM;FEM;PL
برآورد	смета	برآورد	смет	N;SG	N;INAN;NOM;FEM;SG
برآورد	смета	برآورد	смет	N;SG	N;INAN;NOM;FEM;SG
امیدوارم	надеюсь	امتدوارم	надеяться	V;SG;1;PRS	V;IPFV;IND;SG;1;PRS;FIN;MID
لیتوانی	литве	لیتوانی	литв	N;SG	N;INAN;NOM;FEM;SG
لیتوانی	литва	لیتوانی	литва	N;SG	N;INAN;NOM;FEM;SG
علائم	симптомы	علامت	симптом	N;PL	N;INAN;NOM;MASC;PL
درونی	внутренних	درونی	внутренний	ADJ	ADJ;GEN;PL
درونی	внутренние	درونی	внутренний	ADJ	ADJ;NOM;PL
درونی	внутреннего	درونی	внутренний	ADJ	ADJ;GEN;MASC;SG
درونی	внутренняя	درونی	внутренний	ADJ	ADJ;NOM;FEM;SG
درونی	внутренний	درونی	внутренний	ADJ	ADJ;NOM;MASC;SG
درونی	внутреннее	درونی	внутренний	ADJ	ADJ;NOM;NEUT;SG
درونی	внутренней	درونی	внутренний	ADJ	ADJ;INS;FEM;SG
درونی	внутренняя	درونی	внутренний	ADJ	ADJ;NOM;FEM;SG
درونی	внутренний	درونی	внутренний	ADJ	ADJ;NOM;MASC;SG
درونی	внутреннее	درونی	внутренний	ADJ	ADJ;NOM;NEUT;SG
سرور	сервер	سرور	сервер	N;SG	N;INAN;NOM;MASC;SG
سرور	сервера	سرور	сервер	N;SG	N;INAN;NOM;MASC;SG
فیلسوف	философ	فیلسوف	философ	N;SG	N;ANIM;NOM;MASC;SG
موریس	моррис	موریس	моррис	N;SG	N;ANIM;NOM;MASC;SG
موریس	морис	موریس	морис	N;SG	N;ANIM;NOM;MASC;SG
درج	вставка	درج	вставка	N;SG	N;INAN;NOM;FEM;SG
الیزابت	елизавета	الیزابت	елизавет	N;SG	N;ANIM;NOM;FEM;SG
الیزابت	элизабет	الیزابت	элизабет	N;SG	N;ANIM;NOM;FEM;SG
وظایف	пошлины	None	пошлина	N;PL	N;INAN;NOM;FEM;PL
وظایف	обязанностей	None	обязанность	N;PL	N;INAN;GEN;FEM;PL
وظایف	обязанности	None	обязанность	N;PL	N;INAN;NOM;FEM;PL
سانتا	санту	سانتا	сант	N;SG	N;ANIM;ACC;MASC;SG
سانتا	санта	سانتا	сант	N;SG	N;INAN;NOM;FEM;SG
سایه	затенение	سایه	затенение	N;SG	N;INAN;NOM;NEUT;SG
سایه	тень	سایه	тень	N;SG	N;INAN;NOM;FEM;SG
سایه	оттенок	سایه	оттенок	N;SG	N;INAN;NOM;MASC;SG
سایه	тень	سایه	тень	N;SG	N;INAN;NOM;FEM;SG
مرور	просмотр	مرور	просмотр	N;SG	N;INAN;NOM;MASC;SG
مرور	обзор	مرور	обзор	N;SG	N;INAN;NOM;MASC;SG
مرور	обзора	مرور	обзор	N;SG	N;INAN;GEN;MASC;SG
مرور	рассмотрение	مرور	рассмотрение	N;SG	N;INAN;NOM;NEUT;SG
مرور	просмотр	مرور	просмотр	N;SG	N;INAN;NOM;MASC;SG
پیروان	подписчики	پیرو	подписчик	N;PL	N;ANIM;NOM;MASC;PL
پیروان	последователи	پیرو	последователь	N;PL	N;ANIM;NOM;MASC;PL
پیروان	подписчиков	پیرو	подписчик	N;PL	N;ANIM;GEN;MASC;PL
گذار	переход	گذار	переход	N;SG	N;INAN;NOM;MASC;SG
وحدت	единства	وحدت	единство	N;SG	N;INAN;GEN;NEUT;SG
وحدت	единство	وحدت	единство	N;SG	N;INAN;NOM;NEUT;SG
الهام	вдохновение	None	вдохновение	N;SG	N;INAN;NOM;NEUT;SG
پروتکل	протокол	پروتکل	протокол	N;SG	N;INAN;NOM;MASC;SG
پروتکل	протокола	پروتکل	протокол	N;SG	N;INAN;GEN;MASC;SG
پروتکل	протоколу	پروتکل	протокол	N;SG	N;INAN;DAT;MASC;SG
گام	шаг	گام	шаг	N;SG	N;INAN;NOM;MASC;SG
تحویل	поставка	تحویل	поставка	N;SG	N;INAN;NOM;FEM;SG
تحویل	доставка	تحویل	доставка	N;SG	N;INAN;NOM;FEM;SG
سندی	сэнди	None	сэнди	N;SG	N;ANIM;NOM;FEM;SG
جلال	славу	جلال	слава	N;SG	N;INAN;ACC;FEM;SG
جلال	слава	جلال	слава	N;SG	N;INAN;NOM;FEM;SG
راس	росса	None	росс	N;SG	N;ANIM;ACC;MASC;SG
مشتری	заказчик	مشتری	заказчик	N;SG	N;ANIM;NOM;MASC;SG
مشتری	покупатель	مشتری	покупатель	N;SG	N;ANIM;NOM;MASC;SG
مشتری	клиент	مشتری	клиент	N;SG	N;ANIM;NOM;MASC;SG
مشتری	посетитель	مشتری	посетитель	N;SG	N;ANIM;NOM;MASC;SG
مشتری	клиента	مشتری	клиент	N;SG	N;ANIM;ACC;MASC;SG
مشتری	клиент	مشتری	клиент	N;SG	N;ANIM;NOM;MASC;SG
مشتری	юпитер	مشتری	юпитер	N;SG	N;INAN;NOM;MASC;SG
بابا	папа	None	папа	N;SG	N;ANIM;NOM;MASC;SG
بابا	отец	None	отец	N;SG	N;ANIM;NOM;MASC;SG
نوجوانی	подросток	نوجوانی	подросток	N;SG	N;ANIM;NOM;MASC;SG
ورزشکار	спортсмен	ورزشکار	спортсмен	N;SG	N;ANIM;NOM;MASC;SG
ورزشکار	спорт	ورزشکار	спорт	N;SG	N;INAN;NOM;MASC;SG
هواگرد	авиация	هواگرد	авиация	N;SG	N;INAN;NOM;FEM;SG
هواگرد	самолет	هواگرد	самолет	N;SG	N;INAN;NOM;MASC;SG
هواگرد	самолёт	هواگرد	самолет	N;SG	N;INAN;NOM;MASC;SG
هواگرد	самолета	هواگرد	самолет	N;SG	N;INAN;GEN;MASC;SG
مدافعان	защитники	مدافع	защитник	N;PL	N;ANIM;NOM;MASC;PL
مدافعان	правозащитники	مدافع	правозащитник	N;PL	N;ANIM;NOM;MASC;PL
مدافعان	правозащитников	مدافع	правозащитник	N;PL	N;ANIM;ACC;MASC;PL
نویس	нойс	نویس	нойс	N;SG	N;ANIM;NOM;MASC;SG
نویس	невис	نویس	невис	N;SG	N;INAN;NOM;MASC;SG
والتر	уолтер	None	уолтер	N;SG	N;ANIM;NOM;MASC;SG
