גם	egyben	גם	egyben	ADV	ADV
מחלקה	részleg	מחלקה	részleg	N;FEM;SG	N;NOM;SG
מחלקה	részleg	מחלקה	részleg	N;FEM;SG	N;NOM;SG
מחלקה	szakasz	מחלקה	szakasz	N;FEM;SG	N;NOM;SG
מחלקה	szekció	מחלקה	szekció	N;FEM;SG	N;NOM;SG
מחלקה	szakasz	מחלקה	szakasz	N;FEM;SG	N;NOM;SG
הסמוך	szomszédos	הסמוך	szomszédos		
כספים	pénzügyek	כסף	pénzügy	N;MASC;PL	N;NOM;PL
כספים	pénzeszközök	כסף	pénzeszköz	N;MASC;PL	N;NOM;PL
כספים	alapok	כסף	alap	N;MASC;PL	N;NOM;PL
יתרון	előny	יתרון	előny	N;MASC;SG	N;NOM;SG
רוסים	oroszok	רוסי	orosz	N;MASC;PL	N;NOM;PL
גופים	holttestek	גוף	holttes	N;MASC;PL	N;NOM;PL
גופים	hullák	גוף	hullák	N;MASC;PL	N;NOM;PL
גופים	testek	גוף	tesik	N;MASC;PL	N;NOM;PL
גופים	szervek	גוף	szerv	N;MASC;PL	N;NOM;PL
משבר	krízis	משבר	krízis	N;MASC;SG	N;NOM;SG
משבר	válság	משבר	válság	N;MASC;SG	N;NOM;SG
קילומטר	mérföld	קילומטר	mérföld	N;MASC;SG	N;NOM;SG
אמונה	hitem	אמונה	hít	N;FEM;SG	N;NOM;SG
אמונה	hit	אמונה	hi	N;FEM;SG	N;NOM;SG
אמונה	hittel	אמונה	hit	N;FEM;SG	N;INS;SG
אמונה	hitet	אמונה	hít	N;FEM;SG	N;ACC;SG
אמונה	hit	אמונה	hi	N;FEM;SG	N;NOM;SG
פופולרי	aktuális	פופולרי	aktuális	ADJ;MASC;SG	ADJ;NOM;SG
נא	nyersen	None	nyersen		
נא	nyers	None	nyers		
נא	ritka	None	ritka		
ברי	barry	ברי	barry		
ברי	bree	ברי	ér		
ברי	berry	ברי	berry		
ברי	brie	ברי	brie		
הנצרות	kereszténység	הנצרה	kereszténység	N;FEM;SG	N;NOM;SG
ניסוי	kísérlet	ניסוי	kísérlet	N;MASC;SG	N;NOM;SG
תזמורת	zenekar	תזמורת	zenekar	N;FEM;SG	N;NOM;SG
המולד	karácsonykor	המולד	karácsonykor		
אפס	nulla	אפס	nulla		
אפס	zéró	אפס	zéró		
אפס	zero	אפס	zero		
מצבים	helyzetekben	מצב	helyzet	N;MASC;PL	N;IN+ESS;PL
מצבים	helyzetek	מצב	helyzet	N;MASC;PL	N;NOM;PL
מצבים	módok	מצב	mód	N;MASC;PL	N;NOM;PL
מאמץ	erőkifejtés	מאמץ	erőkifejtés	N;MASC;SG	N;NOM;SG
מאמץ	erőfeszítés	מאמץ	erőfeszítés	N;MASC;SG	N;NOM;SG
מפגש	találka	מפגש	találka	N;MASC;SG	N;NOM;SG
מפגש	randevú	מפגש	randevú	N;MASC;SG	N;NOM;SG
מפגש	gyűlés	מפגש	gyűlés	N;MASC;SG	N;NOM;SG
מפגש	találkozás	מפגש	találkozás	N;MASC;SG	N;NOM;SG
מפגש	találkozó	מפגש	találkozó	N;MASC;SG	N;NOM;SG
מפגש	megbeszélés	מפגש	megbeszélés	N;MASC;SG	N;NOM;SG
מפגש	találkozás	מפגש	találkozás	N;MASC;SG	N;NOM;SG
אפשרויות	lehetőségek	אפשרות	lehetőség	N;FEM;PL	N;NOM;PL
אפשרויות	opciók	אפשרות	opció	N;FEM;PL	N;NOM;PL
אפשרויות	beállítások	אפשרות	beállítás	N;FEM;PL	N;NOM;PL
אפשרויות	lehetőségek	אפשרות	lehetőség	N;FEM;PL	N;NOM;PL
אפל	sötét	אפל	söt		
אפל	almás	אפל	almás		
אפל	alma	אפל	alma		
אפל	apple	אפל	apple		
סוס	lovas	סוס	lovas		
אותיות	leveleket	אות	levél	N;FEM;PL	N;ACC;PL
אותיות	betűk	אות	betű	N;FEM;PL	N;NOM;PL
אותיות	levelek	אות	levél	N;FEM;PL	N;NOM;PL
ירידה	csökkenés	ירידה	csökkenés	N;FEM;SG	N;NOM;SG
ירידה	visszaesés	ירידה	visszaesés	N;FEM;SG	N;NOM;SG
ירידה	csepp	ירידה	csepp	N;FEM;SG	N;NOM;SG
ירידה	csökkenés	ירידה	csökkenés	N;FEM;SG	N;NOM;SG
שומר	őrző	שומר	őrző		
למטה	lefelé	למטה	lefelé		
למטה	alul	למטה	alul		
למטה	alatta	למטה	alat		
למטה	lent	למטה	lesz		
למטה	lent	למטה	lesz		
כושר	edzőterem	כושר	edzőterem	N;MASC;SG	N;NOM;SG
כושר	alkalmasság	כושר	alkalmasság	N;MASC;SG	N;NOM;SG
כושר	fitness	כושר	fitness	N;MASC;SG	N;NOM;SG
סולו	solo	סול	solo		
סולו	önálló	סול	önálló		
סולו	sulu	סול	sulu		
שמירה	őr	שמירה	őr	N;FEM;SG	N;NOM;SG
שמירה	retenciós	שמירה	retenciós	N;FEM;SG	N;NOM;SG
היוצרים	alkotók	היוצר	alkotó	N;MASC;PL	N;NOM;PL
רישיון	jogosítvány	רישיון	jogosítvány	N;MASC;SG	N;NOM;SG
רישיון	jogosítványt	רישיון	jogosítvány	N;MASC;SG	N;ACC;SG
רישיון	engedéllyel	רישיון	engedély	N;MASC;SG	N;INS;SG
הכשרה	tréning	הכשרה	tréning	N;FEM;SG	N;NOM;SG
הכשרה	kiképzés	הכשרה	kiképzés	N;FEM;SG	N;NOM;SG
הכשרה	képzés	הכשרה	képzés	N;FEM;SG	N;NOM;SG
הכשרה	edzés	הכשרה	edzés	N;FEM;SG	N;NOM;SG
הכשרה	végzettség	הכשרה	végzettség	N;FEM;SG	N;NOM;SG
הכשרה	képesítés	הכשרה	képesítés	N;FEM;SG	N;NOM;SG
רומנים	románok	רומני	roma	N;MASC;PL	N;NOM;PL
רומנים	regényeket	רומני	regény	N;MASC;PL	N;ACC;PL
שימור	megőrzése	שימור	megőrzés	N;MASC;SG	N;NOM;SG
שימור	retenciós	שימור	retenciós	N;MASC;SG	N;NOM;SG
אסירים	rabok	אסיר	rab	N;MASC;PL	N;NOM;PL
אסירים	foglyok	אסיר	fogyy	N;MASC;PL	N;NOM;PL
אסירים	rabok	אסיר	rab	N;MASC;PL	N;NOM;PL
אסירים	fegyencek	אסיר	fegyenc	N;MASC;PL	N;NOM;PL
אסירים	elítéltek	אסיר	elítél	N;MASC;PL	N;NOM;PL
חכם	intelligens	חכם	intelligens		
חכם	okos	חכם	okos		
חכם	ügyes	חכם	ügyes		
חכם	ötletes	חכם	ötletes		
חכם	bölcs	חכם	bölcs		
חכם	okos	חכם	okos		
חכם	intelligens	חכם	intelligens		
חכם	smart	חכם	smart		
מפלגות	bulik	מפלגה	bulik	N;FEM;PL	N;NOM;PL
מפלגות	pártok	מפלגה	párt	N;FEM;PL	N;NOM;PL
מפלגות	felek	מפלגה	fél	N;FEM;PL	N;NOM;PL
מפלגות	partik	מפלגה	partik	N;FEM;PL	N;NOM;PL
מייצג	képviselni	ייצג	képvisel	V;MASC;SG;V.PTCP;ACT	V;NFIN;ACT
מייצג	képviselni	ייצג	képvisel	V;MASC;SG;V.PTCP;ACT	V;NFIN;ACT
מורים	mórok	מורה	mór	N;MASC;PL	N;NOM;PL
מורים	tanárok	מורה	tanár	N;MASC;PL	N;NOM;PL
נייר	papír	נייר	papír	N;MASC;SG	N;NOM;SG
מבצעים	műveletek	מבצע	művelet	N;MASC;PL	N;NOM;PL
אולפן	stúdió	אולפן	stúdió	N;MASC;SG	N;NOM;SG
מכונות	gépekkel	מכונה	gép	N;FEM;PL	N;INS;PL
מכונות	gépek	מכונה	gép	N;FEM;PL	N;NOM;PL
הפלסטינים	palesztinok	הפלסטיני	palesztin	N;MASC;PL	N;NOM;PL
עיון	böngészés	עיון	böngészés	N;MASC;SG	N;NOM;SG
הכרה	megjelenítés	הכרה	megjelenítés	N;FEM;SG	N;NOM;SG
הכרה	elismerés	הכרה	elismerés	N;FEM;SG	N;NOM;SG
הכרה	felismerés	הכרה	felismerés	N;FEM;SG	N;NOM;SG
פירות	gyümölcsök	פרי	gyümölcs	N;MASC;PL	N;NOM;PL
פירות	gyümölcsök	פרי	gyümölcs	N;MASC;PL	N;NOM;PL
מסחרי	kereskedelmi	מסחרי	kereskedelmi	ADJ;MASC;SG	ADJ;NOM;SG
בקשה	megkeresés	בקשה	megkeresés	N;FEM;SG	N;NOM;SG
בקשה	kérésére	בקשה	kérés	N;FEM;SG	N;ON+ALL;SG
בקשה	kérésre	בקשה	kérés	N;FEM;SG	N;ON+ALL;SG
בקשה	kérés	בקשה	kérés	N;FEM;SG	N;NOM;SG
הוכחה	bizonyíték	הוכחה	bizonyíték	N;FEM;SG	N;NOM;SG
הוכחה	bizonyítás	הוכחה	bizonyítás	N;FEM;SG	N;NOM;SG
התפתחה	fejlesztett	התפתח	fejlesztett	V;FEM;SG;3;PST	V;INDF;IND;SG;3;PST;FIN;ACT
התפתחה	kifejlesztett	התפתח	kifejlesztett	V;FEM;SG;3;PST	V;INDF;IND;SG;3;PST;FIN;ACT
התפתחה	fejlődött	התפתח	fejlődik	V;FEM;SG;3;PST	V;INDF;IND;SG;3;PST;FIN;ACT
קבורה	temetés	קבורה	temetés	N;FEM;SG	N;NOM;SG
קבורה	eltemetve	קבורה	eltemetve	N;FEM;SG	N;NOM;SG
בז	sólyom	בז	sólyom		
בז	bézs	בז	bézs		
ממשל	adminisztráció	ממשל	adminisztráció	N;MASC;SG	N;NOM;SG
ממשל	közigazgatás	ממשל	közigazgatás	N;MASC;SG	N;NOM;SG
ממשל	ügyintézés	ממשל	ügyintézés	N;MASC;SG	N;NOM;SG
ממשל	igazgatás	ממשל	igazgatás	N;MASC;SG	N;NOM;SG
ממשל	kormányzás	ממשל	kormányzás	N;MASC;SG	N;NOM;SG
ממשל	irányítás	ממשל	irányítás	N;MASC;SG	N;NOM;SG
ממשל	kormány	ממשל	kormány	N;MASC;SG	N;NOM;SG
ממשל	kormányzat	ממשל	kormányzat	N;MASC;SG	N;NOM;SG
נציגי	képviselői	נציג	képviselő	N;PSSD;MASC;PL	N;NOM;PL
נציגי	képviselők	נציג	képviselő	N;PSSD;MASC;PL	N;NOM;PL
הכתר	crown	הכתר	crown		
דגים	halak	דג	hal	N;MASC;PL	N;NOM;PL
גזע	faj	גזע	faj	N;MASC;SG	N;NOM;SG
גזע	futam	גזע	futa	N;MASC;SG	N;NOM;SG
גזע	verseny	גזע	verseny	N;MASC;SG	N;NOM;SG
תרומה	adomány	תרומה	adomány	N;FEM;SG	N;NOM;SG
תרומה	adományt	תרומה	adomány	N;FEM;SG	N;ACC;SG
תרומה	járulék	תרומה	járulék	N;FEM;SG	N;NOM;SG
תרומה	hozzájárulás	תרומה	hozzájárulás	N;FEM;SG	N;NOM;SG
שרי	cherie	שר	cherie		
השראה	inspiráció	השראה	inspiráció	N;FEM;SG	N;NOM;SG
מסגרת	keretében	מסגרת	keret	N;FEM;SG	N;IN+ESS;SG
מסגרת	keretrendszer	מסגרת	keretrendszer	N;FEM;SG	N;NOM;SG
מסגרת	keret	מסגרת	kér	N;FEM;SG	N;NOM;SG
מסגרת	keret	מסגרת	kér	N;FEM;SG	N;NOM;SG
היתה	volt	היה	van	V;FEM;SG;3;POS;PST	V;INDF;IND;SG;3;PST;FIN;ACT
שירותים	szolgáltatások	שירות	szolgáltatás	N;MASC;PL	N;NOM;PL
מכשיר	berendezés	מכשיר	berendezés	N;MASC;SG	N;NOM;SG
מכשיר	szerkezet	מכשיר	szerkezet	N;MASC;SG	N;NOM;SG
מכשיר	eszköz	מכשיר	eszköz	N;MASC;SG	N;NOM;SG
מכשיר	készülék	מכשיר	készülék	N;MASC;SG	N;NOM;SG
ספורטאים	sportolók	ספורטאי	sportoló	N;MASC;PL	N;NOM;PL
ספורטאים	sportolók	ספורטאי	sportoló	N;MASC;PL	N;NOM;PL
שור	part	שור	part		
שור	shore	שור	shore		
שור	bull	שור	bull		
סחר	kereskedés	סחר	kereskedés	N;MASC;SG	N;NOM;SG
חוות	gazdaság	חווה	gazdaság	N;FEM;SG	N;NOM;SG
הרגלים	szokások	הרגל	szokás	N;MASC;PL	N;NOM;PL
הרגלים	szokásai	הרגל	szokás	N;MASC;PL	N;NOM;PL
יעיל	hatékonyan	יעיל	hatékony	ADJ;MASC;SG	ADJ;FRML;SG
יעיל	eredményes	יעיל	eredményes	ADJ;MASC;SG	ADJ;NOM;SG
יעיל	eredményes	יעיל	eredményes	ADJ;MASC;SG	ADJ;NOM;SG
אמון	önbizalom	אמון	önbizalom	N;MASC;SG	N;NOM;SG
אמון	bizalom	אמון	bizalom	N;MASC;SG	N;NOM;SG
אמון	bizalom	אמון	bizalom	N;MASC;SG	N;NOM;SG
רחוק	far	רחוק	far		
רחוק	messze	רחוק	messze		
רחוק	messzire	רחוק	messzire		
רחוק	távoli	רחוק	távoli		
היכן	hol	היכן	hol	ADV	ADV
דיווח	jelentést	דיווח	jelentés	N;MASC;SG	N;ACC;SG
דיווח	jelentés	דיווח	jelentés	N;MASC;SG	N;NOM;SG
דיווח	adatszolgáltatás	דיווח	adatszolgáltatás	N;MASC;SG	N;NOM;SG
דיווח	jelentés	דיווח	jelentés	N;MASC;SG	N;NOM;SG
נפט	olaj	נפט	olaj	N;MASC;SG	N;NOM;SG
נפט	kőolaj	נפט	kőolaj	N;MASC;SG	N;NOM;SG
נפט	olajjal	נפט	olajjal	N;MASC;SG	N;INS;SG
נפט	olajat	נפט	olajat	N;MASC;SG	N;ACC;SG
נפט	kőolaj	נפט	kőolaj	N;MASC;SG	N;NOM;SG
נפט	ásványolaj	נפט	ásványolaj	N;MASC;SG	N;NOM;SG
בדיקות	vizsgálatok	בדיקה	vizsgálat	N;FEM;PL	N;NOM;PL
בדיקות	tesztek	בדיקה	tesz	N;FEM;PL	N;NOM;PL
בול	bull	בול	bull		
ללמד	tanítsd	לימד	tanítsd	V;NFIN;ACT	V;DEF;IMP;SG;1;PRS;FIN;ACT
ללמד	tanítson	לימד	tanít	V;NFIN;ACT	V;INDF;IMP;SG;3;PRS;FIN;ACT
ללמד	tanítani	לימד	tanít	V;NFIN;ACT	V;NFIN;ACT
פרוסיה	porosz	פרוסיה	porosz		
מרצה	előadó	הרצה	előadó	N;MASC;SG	N;NOM;SG
שיט	hajózás	שיט	hajózás	N;MASC;SG	N;NOM;SG
שיט	vitorlázás	שיט	vitorlázás	N;MASC;SG	N;NOM;SG
שיט	vitorlás	שיט	vitorlás	N;MASC;SG	N;NOM;SG
דואר	levél	דואר	levél	N;MASC;SG	N;NOM;SG
משתנים	változók	משתנה	változó	N;MASC;PL	N;NOM;PL
זר	külföldi	זר	külföldi	ADJ;MASC;SG	ADJ;NOM;SG
זר	külföldi	זר	külföldi	ADJ;MASC;SG	ADJ;NOM;SG
סמכות	hatóság	סמכות	hatóság	N;FEM;SG	N;NOM;SG
אדמות	földeket	אדמה	föld	N;FEM;PL	N;ACC;PL
אדמות	földek	אדמה	föld	N;FEM;PL	N;NOM;PL
נעים	kellemes	נעים	kellemes		
ניסויים	kísérletek	ניסוי	kísérlet	N;MASC;PL	N;NOM;PL
סיור	turné	סיור	tur	N;MASC;SG	N;NOM;SG
סיור	túra	סיור	túra	N;MASC;SG	N;NOM;SG
סיור	járőr	סיור	járőr	N;MASC;SG	N;NOM;SG
סיור	őrjárat	סיור	őrjárat	N;MASC;SG	N;NOM;SG
המגן	shield	המגן	shield		
תנאים	fogalmak	תנאי	fogalom	N;MASC;PL	N;NOM;PL
תנאים	feltételek	תנאי	fel+tétel	N;MASC;PL	N;NOM;PL
תנאים	kifejezések	תנאי	kifejezés	N;MASC;PL	N;NOM;PL
תנאים	állapotok	תנאי	állapot	N;MASC;PL	N;NOM;PL
תנאים	feltételek	תנאי	fel+tétel	N;MASC;PL	N;NOM;PL
אמא	mami	אמא	mami	N;FEM;SG	N;NOM;SG
אמא	anya	אמא	anya	N;FEM;SG	N;NOM;SG
אמא	édesanyám	אמא	édesanya	N;FEM;SG	N;NOM;SG
אמא	anya	אמא	anya	N;FEM;SG	N;NOM;SG
הוגן	tisztességes	הוגן	tisztességes	ADJ;MASC;SG	ADJ;NOM;SG
מצוין	kiváló	מצוין	kiváló	ADJ;MASC;SG	ADJ;NOM;SG
התוכן	tartalma	התוכן	tartalom	N;MASC;SG	N;NOM;SG
התוכן	tartalom	התוכן	tartalom	N;MASC;SG	N;NOM;SG
מוזיקאים	zenészek	הוזיק	zenész	N;MASC;PL	N;NOM;PL
רש	rush	רש	rush		
קיר	fali	קיר	fali	N;MASC;SG	N;NOM;SG
קיר	fal	קיר	fal	N;MASC;SG	N;NOM;SG
דומות	hasonlóak	דומה	hasonló	ADJ;FEM;PL	ADJ;NOM;PL
לחקור	felfedezni	חקר	felfedez	V;NFIN;ACT	V;NFIN;ACT
לחקור	nyomozni	חקר	nyomoz	V;NFIN;ACT	V;NFIN;ACT
פלסטינים	palesztinok	פלסטיני	palesztin	N;MASC;PL	N;NOM;PL
מזג	időjárás	מזג	időjárás	N;MASC;SG	N;NOM;SG
מזג	temperamentum	מזג	temperamentum	N;MASC;SG	N;NOM;SG
לתרום	adományozni	תרם	adományoz	V;NFIN;ACT	V;NFIN;ACT
לשכנע	meggyőzni	שכנע	meggyőz	V;NFIN;ACT	V;NFIN;ACT
לשכנע	meggyőzni	שכנע	meggyőz	V;NFIN;ACT	V;NFIN;ACT
תותחים	ágyúk	תותח	ágyúk	N;MASC;PL	N;NOM;PL
חמור	csacsi	חמור	csacsi	N;MASC;SG	N;NOM;SG
לבד	egyedül	לבד	egyedül		
מקיף	átfogó	מקיף	átfogó		
מעגל	kör	מעגל	kör	N;MASC;SG	N;NOM;SG
מעגל	kört	מעגל	kör	N;MASC;SG	N;ACC;SG
שורות	sorok	שורה	sor	N;FEM;PL	N;NOM;PL
שורות	vonalak	שורה	vonal	N;FEM;PL	N;NOM;PL
שורות	sorok	שורה	sor	N;FEM;PL	N;NOM;PL
שמח	boldog	שמח	boldog		
גיוס	vázlat	גיוס	vázlat	N;MASC;SG	N;NOM;SG
גיוס	tervezetét	גיוס	tervezet	N;MASC;SG	N;ACC;SG
גיוס	huzat	גיוס	huz	N;MASC;SG	N;NOM;SG
תלמיד	tanítvány	תלמיד	tanítvány	N;MASC;SG	N;NOM;SG
תלמיד	diák	תלמיד	diák	N;MASC;SG	N;NOM;SG
עמדות	pozíciók	עמדה	pozíció	N;FEM;PL	N;NOM;PL
משימה	megbízás	משימה	megbízás	N;FEM;SG	N;NOM;SG
משימה	megbízatás	משימה	megbízatás	N;FEM;SG	N;NOM;SG
משימה	feladat	משימה	feladat	N;FEM;SG	N;NOM;SG
משימה	misszió	משימה	misszió	N;FEM;SG	N;NOM;SG
משימה	feladat	משימה	feladat	N;FEM;SG	N;NOM;SG
משימה	küldetés	משימה	küldetés	N;FEM;SG	N;NOM;SG
אלבומים	albumok	אלבום	album	N;MASC;PL	N;NOM;PL
השבטים	törzsek	השבט	törzs	N;MASC;PL	N;NOM;PL
הוראות	parancsok	הוראה	parancsok	N;FEM;PL	N;NOM;PL
הוראות	megrendelések	הוראה	megrendelés	N;FEM;PL	N;NOM;PL
הוראות	utasításokat	הוראה	utasítás	N;FEM;PL	N;ACC;PL
הוראות	utasítások	הוראה	utasítás	N;FEM;PL	N;NOM;PL
כתובות	címek	כתובת	cím	N;FEM;PL	N;NOM;PL
להבטיח	biztosítja	הבטיח	biztosít	V;NFIN;ACT	V;DEF;IND;SG;3;PRS;FIN;ACT
מוסר	erkölcs	מוסר	erkölcs	N;MASC;SG	N;NOM;SG
מוסר	erkölcs	מוסר	erkölcs	N;MASC;SG	N;NOM;SG
רופאים	orvosok	רופא	orvos	N;MASC;PL	N;NOM;PL
רופאים	orvosok	רופא	orvos	N;MASC;PL	N;NOM;PL
רופאים	doktorok	רופא	doktor	N;MASC;PL	N;NOM;PL
איבר	végtag	איבר	végtag	N;MASC;SG	N;NOM;SG
טכנולוגיה	technológia	טכנולוגיה	technológia	N;FEM;SG	N;NOM;SG
טכנולוגיה	technika	טכנולוגיה	technika	N;FEM;SG	N;NOM;SG
השפעות	hatások	השפעה	hatás	N;FEM;PL	N;NOM;PL
השפעות	hatásai	השפעה	hatás	N;FEM;PL	N;NOM;PL
מדענים	tudósok	מדען	tudós	N;MASC;PL	N;NOM;PL
מדענים	kutatók	מדען	kutató	N;MASC;PL	N;NOM;PL
הצבעות	szavazatok	הצבעה	szavazat	N;FEM;PL	N;NOM;PL
חוג	kör	חוג	kör	N;MASC;SG	N;NOM;SG
חוג	kört	חוג	kör	N;MASC;SG	N;ACC;SG
במשקל	mérlegelés	במשקל	mérlegelés		
הזכויות	jogai	הזכות	jogai	N;FEM;PL	N;NOM;PL
הזכויות	jogokkal	הזכות	jog	N;FEM;PL	N;INS;PL
הזכויות	jogok	הזכות	jog	N;FEM;PL	N;NOM;PL
שכבות	rétegek	שכבה	réteg	N;FEM;PL	N;NOM;PL
כזאת	ilyen	כזאת	ilyen		
מבקרים	kritikusok	מבקר	kritikus	N;MASC;PL	N;NOM;PL
מבקרים	látogatói	מבקר	látogató	N;MASC;PL	N;NOM;PL
מיעוט	kisebbség	מיעוט	kisebbség	N;MASC;SG	N;NOM;SG
תאוריה	elmélet	תאוריה	elmélet	N;FEM;SG	N;NOM;SG
מגדר	nemi	מגדר	nemi	N;MASC;SG	N;NOM;SG
מגדר	neme	מגדר	ne	N;MASC;SG	N;NOM;SG
צומת	csomópont	צומת	csomópont	N;FEM;SG	N;NOM;SG
צומת	kereszteződés	צומת	kereszteződés	N;FEM;SG	N;NOM;SG
צומת	csomópont	צומת	csomópont	N;FEM;SG	N;NOM;SG
צומת	junction	צומת	junction	N;FEM;SG	N;NOM;SG
דרומה	dél	דרומה	dél		
דרומה	déli	דרומה	déli		
כללים	szabályok	כלל	szabály	N;MASC;PL	N;NOM;PL
סוכנות	ügynökség	סוכנות	ügynökség	N;FEM;SG	N;NOM;SG
סרטן	rák	סרטן	rák	N;MASC;SG	N;NOM;SG
שיניים	fogak	שן	fog	N;FEM;PL	N;NOM;PL
הפסקה	szünet	הפסקה	szünet	N;FEM;SG	N;NOM;SG
הפסקה	törés	הפסקה	törés	N;FEM;SG	N;NOM;SG
הפסקה	szünet	הפסקה	szünet	N;FEM;SG	N;NOM;SG
הפסקה	szünet	הפסקה	szünet	N;FEM;SG	N;NOM;SG
מרחק	távolság	מרחק	távolság	N;MASC;SG	N;NOM;SG
מוכרת	eladási	מוכר	eladási	ADJ;FEM;SG	ADJ;NOM;SG
אמצע	középre	אמצע	közép	N;MASC;SG	N;ON+ALL;SG
לתרגם	lefordítani	רתגם	lefordít	V;NFIN;ACT	V;NFIN;ACT
לברוח	megszökni	ברח	meg+szök	V;NFIN;ACT	V;NFIN;ACT
חירום	vészhelyzet	חירום	vészhelyzet	N;MASC;SG	N;NOM;SG
חירום	sürgősségi	חירום	sürgősségi	N;MASC;SG	N;NOM;SG
מסיבה	party	מסיבה	party		
תור	sor	תור	sor		
תור	thor	תור	thor		
מעורבות	eljegyzési	מעורבות	eljegyzési	N;FEM;SG	N;NOM;SG
מעורבות	eljegyzés	מעורבות	eljegyzés	N;FEM;SG	N;NOM;SG
מעורבות	aktivitás	מעורבות	aktivitás	N;FEM;SG	N;NOM;SG
מעורבות	bevonása	מעורבות	bevonás	N;FEM;SG	N;NOM;SG
מעורבות	részvétel	מעורבות	részvétel	N;FEM;SG	N;NOM;SG
גרעין	nukleáris	גרעין	nukleáris	N;MASC;SG	N;NOM;SG
גרעין	kernel	גרעין	ker	N;MASC;SG	N;NOM;SG
ציורים	rajzok	ציור	rajz	N;MASC;PL	N;NOM;PL
ציורים	rajzokat	ציור	rajz	N;MASC;PL	N;ACC;PL
ציורים	festmények	ציור	festmény	N;MASC;PL	N;NOM;PL
הזדמנות	esélyt	הזדמנות	esély	N;FEM;SG	N;ACC;SG
הזדמנות	esély	הזדמנות	esély	N;FEM;SG	N;NOM;SG
הזדמנות	lehetőséget	הזדמנות	lehetőség	N;FEM;SG	N;ACC;SG
הזדמנות	lehetőség	הזדמנות	lehetőség	N;FEM;SG	N;NOM;SG
התקדמות	előrehaladás	התקדמות	előrehaladás	N;FEM;SG	N;NOM;SG
התקדמות	előrelépés	התקדמות	előrelépés	N;FEM;SG	N;NOM;SG
התקדמות	fejlődés	התקדמות	fejlődés	N;FEM;SG	N;NOM;SG
התקדמות	haladás	התקדמות	haladás	N;FEM;SG	N;NOM;SG
החזיק	tartott	החזיק	tart	V;MASC;SG;3;PST;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
פילוסופיה	filozófia	פילוסופיה	filozófia	N	N;NOM;SG
פרחים	virágok	פרח	virág	N;MASC;PL	N;NOM;PL
למלא	töltsd	מילא	töltsd	V;NFIN;ACT	V;DEF;IMP;SG;1;PRS;FIN;ACT
פליטים	menekültek	פליט	menekült	N;MASC;PL	N;NOM;PL
מסה	tömege	מסה	tömeg	N;FEM;SG	N;NOM;SG
מסה	mise	מסה	mise	N;FEM;SG	N;NOM;SG
מסה	tömeg	מסה	tömeg	N;FEM;SG	N;NOM;SG
רצוי	kívánatos	None	kívánatos	ADJ;MASC;SG	ADJ;NOM;SG
שולחן	táblázat	שולחן	táblázat	N;MASC;SG	N;NOM;SG
שולחן	tábla	שולחן	tábla	N;MASC;SG	N;NOM;SG
שולחן	asztal	שולחן	asz	N;MASC;SG	N;NOM;SG
ארכיון	archívum	ארכיון	archívum	N;MASC;SG	N;NOM;SG
ארכיון	archívum	ארכיון	archívum	N;MASC;SG	N;NOM;SG
פנימי	belső	פנימי	belső		
מאתר	mather	מאתר	mather		
קרלוס	carlos	קרלוס	carlos		
גלריה	galéria	גלריה	galéria	N;FEM;SG	N;NOM;SG
גלריה	galériában	גלריה	galéria	N;FEM;SG	N;IN+ESS;SG
גלריה	galleria	גלריה	galleria	N;FEM;SG	N;NOM;SG
צבעים	színek	צבע	szín	N;MASC;PL	N;NOM;PL
צבעים	színek	צבע	szín	N;MASC;PL	N;NOM;PL
שיקול	megfontolás	שיקול	megfontolás	N;MASC;SG	N;NOM;SG
חיובי	pozitív	חיובי	pozitív	ADJ;MASC;SG	ADJ;NOM;SG
השלים	befejeződött	השלים	befejeződik	V;MASC;SG;3;PST;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
השלים	elkészült	השלים	elkészült	V;MASC;SG;3;PST;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
השלים	befejezett	השלים	befejezett	V;MASC;SG;3;PST;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
מערכה	aktus	מערכה	aktus	N;FEM;SG	N;NOM;SG
מערכה	felvonás	מערכה	felvonás	N;FEM;SG	N;NOM;SG
ועדה	bizottság	ועדה	bizottság	N;FEM;SG	N;NOM;SG
תפילה	ima	תפילה	ima	N;FEM;SG	N;NOM;SG
תפילה	imát	תפילה	imát	N;FEM;SG	N;ACC;SG
תפילה	imádság	תפילה	imádság	N;FEM;SG	N;NOM;SG
תפילה	ima	תפילה	ima	N;FEM;SG	N;NOM;SG
תפילה	imádság	תפילה	imádság	N;FEM;SG	N;NOM;SG
הנוסעים	utas	הנוסע	utas	N	N;NOM;SG
הנוסעים	utasok	הנוסע	utas	N	N;NOM;PL
מונחים	fogalmak	מונח	fogalom	N;MASC;PL	N;NOM;PL
מונחים	feltételek	מונח	fel+tétel	N;MASC;PL	N;NOM;PL
מונחים	kifejezések	מונח	kifejezés	N;MASC;PL	N;NOM;PL
חקירה	kihallgatás	חקירה	kihallgatás	N;FEM;SG	N;NOM;SG
חקירה	vizsgálat	חקירה	vizsgálat	N;FEM;SG	N;NOM;SG
חקירה	nyomozás	חקירה	nyomozás	N;FEM;SG	N;NOM;SG
