dit	這	dit	這	PRO;NOM;SG;3	PRO
balk	酒吧	balk	酒吧	N;SG	N
krimp	收縮	krimp	收縮	V;PRS	V
krimp	縮小	krimp	縮小	V;PRS	V
kilometers	公里	kilometer	公里	N;PL	N
muise	鼠	muis	鼠	N;PL	N
duik	俯衝	duik	俯衝	N;SG	N
stilte	寂	stilte	寂	N;SG	N
netto	網	netto	網	N;SG	N
kabeljou	鱈魚	kabeljou	鱈魚	N;SG	N
karnaval	狂	karnaval	狂	N;SG	N
tegnologieë	技術	tegnologie	技術	N;PL	N
bevoegdhede	權力	bevoegdheid	權力	N;PL	N
omsingel	包圍	omsingel	包圍	V;PST;V.PTCP	V
omsingel	環繞	omsingel	環繞	V;PST;V.PTCP	V
vennote	夥伴	vennoot	夥伴	N;PL	N
verdrink	淹死	verdrink	淹死	V;PRS	V
verdrink	淹沒	verdrink	淹沒	V;PRS	V
doodmaak	殺	doodmaak	殺	V;PRS	V
debatte	辯論	debatte	辯論	N;PL	N
chemikalieë	化學	chemikalie	化學	N;PL	N
puin	碎片	puin	碎片	N;SG	N
antwoorde	答案	antwoord	答案	N;PL	N
lewensduur	終身	lewensduur	終身	N;SG	N
adresse	地址	adress	地址	N;PL	N
tent	帳篷	tent	帳篷	N;SG	N
tent	帳蓬	tent	帳蓬	N;SG	N
promoveer	推廣	promoveer	推廣	V;PRS	V
haat	憎恨	haat	憎恨	N;SG	N
haat	恨	haat	恨	N;SG	N
haat	仇恨	haat	仇恨	N;SG	N
mal	瘋	mal	瘋		
demokrate	民主	demokraat	民主	N;SG	N
aflaai	下載	aflaai	下載	V;PRS	V
animasie	定義	animasie	定義	N;SG	N
boulevard	大道	boulevard	大道	N;SG	N
omgekeer	反轉	omgekeer	反轉	V;PST;V.PTCP	V
omgekeer	扭轉	omgekeer	扭轉	V;PST;V.PTCP	V
omgekeer	倒轉	omgekeer	倒轉	V;PST;V.PTCP	V
bel	致電	bel	致電	V;PRS	V
bel	打電	bel	打電	V;PRS	V
bel	呼叫	bel	呼叫	V;PRS	V
bel	撥	bel	撥	V;PRS	V
resepte	食譜	resepte	食譜	N;PL	N
verklein	收縮	verklein	收縮	V;PRS	V
verklein	縮小	verklein	縮小	V;PRS	V
helikopter	直升	helikopter	直升	N;SG	N
resep	食譜	resep	食譜	N;SG	N
teikens	目標	teikens	目標	N;PL	N
bankrot	破產	bankrot	破產	N;SG	N
pakket	包裝	pakket	包裝	N;SG	N
voetbal	足球	voetbal	足球	N;PL	N
voetbal	美式	voetbal	美式	N;PL	N
voetbal	橄欖	voetbal	橄欖	N;PL	N
werker	工人	werker	工人	N;SG	N
identiese	相同	identies	相同	ADJ;NOM	ADJ
speletjies	遊戲	speletjies	遊戲	N;PL	N
eksperiment	試驗	eksperiment	試驗	N;SG	N
eksperiment	實驗	eksperiment	實驗	N;SG	N
medikasie	藥品	medikasie	藥品	N;SG	N
medikasie	藥物	medikasie	藥物	N;SG	N
medikasie	醫藥	medikasie	醫藥	N;SG	N
geïgnoreer	忽略	ignoreer	忽略	V;PST;V.PTCP	V
geesteswetenskappe	人文	geesteswetenskap	人文	N;PL	N
telekommunikasie	電訊	telekommunikasie	電訊	N;SG	N
telekommunikasie	電信	telekommunikasie	電信	N;SG	N
telekommunikasie	電訊	telekommunikasie	電訊	N;SG	N
telekommunikasie	電信	telekommunikasie	電信	N;SG	N
nagte	夜晚	nag	夜晚	N;SG	N
nagte	夜	nag	夜	N;SG	N
versterking	增益	versterking	增益	N;SG	N
wonde	傷口	wonde	傷口	N;PL	N
serie	串列	serie	串列	N;SG	N
bom	炸彈	bom	炸彈	N;SG	N
krappe	蟹	krap	蟹	N;PL	N
krappe	螃蟹	krap	螃蟹	N;PL	N
stoot	推	stoot	推		
balle	丸子	bal	丸子	N;PL	N
vleuels	翅膀	vleuel	翅膀	N;PL	N
vleuels	翼	vleuel	翼	N;PL	N
etanol	乙醇	etanol	乙醇	N;SG	N
norme	規範	norm	規範	N;PL	N
vuurpyl	火箭	vuurpyl	火箭	N;SG	N
loof	表揚	loof	表揚	V;PRS	V
loof	稱	loof	稱	V;PRS	V
malaria	瘧疾	malaria	瘧疾	N;SG	N
afmetings	幾何	afmeting	幾何	N;PL	N
ikone	聖像	ikone	聖像	N;PL	N
kwartaal	季度	kwartaal	季度	N;SG	N
hervorm	改革	hervorm	改革	V;PRS	V
aanhalings	引號	aanhaling	引號	N;PL	N
aanhalings	引文	aanhaling	引文	N;PL	N
aanhalings	引文	aanhaling	引文	N;PL	N
aanhalings	語錄	aanhaling	語錄	N;PL	N
blind	瞎	blind	瞎		
koppelvlak	介面	koppelvlak	介面	N;SG	N
watervalle	瀑布	waterval	瀑布	N;PL	N
kla	抱怨	kla	抱怨	V;PRS	V
mausoleum	皇陵	mausoleum	皇陵	N;SG	N
mausoleum	陵	mausoleum	陵	N;SG	N
mausoleum	陵墓	mausoleum	陵墓	N;SG	N
pat	僵局	pat	僵局	N;SG	N
elektronika	電子	elektronika	電子	N;SG	N
merke	標記	merk	標記	N;PL	N
terugvoer	回饋	terugvoer	回饋	V;PRS	V
versmelt	合併	versmelt	合併	V;PRS	V
stres	壓力	stres	壓力	N;PL	N
stres	應力	stres	應力	N;PL	N
inmenging	干擾	inmenging	干擾	N;SG	N
woede	怒	woede	怒	N;SG	N
woede	怒	woede	怒	N;SG	N
woede	怒	woede	怒	N;SG	N
woede	怒	woede	怒	N;SG	N
ledemate	肢	ledemaat	肢	N;PL	N
ledemate	肢	ledemaat	肢	N;PL	N
skop	踢	skop	踢	V;PRS	V
avontuur	冒險	avontuur	冒險	N;SG	N
rebel	叛亂	rebel	叛亂	N;SG	N
rebel	叛軍	rebel	叛軍	N;SG	N
voorouer	祖先	voorouer	祖先	N;SG	N
bekyk	普及	bekyk	普及	V;PRS	V
bekyk	檢視	bekyk	檢視	V;PRS	V
bekyk	瀏覽	bekyk	瀏覽	V;PRS	V
bevoordeel	受益	bevoordeel	受益	V;PRS	V
uitsaai	廣播	uitsaai	廣播	N;SG	N
uitsaai	廣播	uitsaai	廣播	N;SG	N
geleidingsvermoë	電導	geleidingsvermoë	電導	N;SG	N
handleiding	手冊	handleiding	手冊	N;SG	N
martelaar	烈士	martelaar	烈士	N;SG	N
gletser	冰川	gletser	冰川	N;SG	N
kinder	小孩	kin	小孩	N;SG	N
grootpad	公路	grootpad	公路	N;SG	N
gekose	選取	koos	選取	V;PST;V.PTCP	V
klagtes	申訴	klagte	申訴	N;PL	N
geloofsbelydenis	懺悔	geloofsbelydenis	懺悔	N;SG	N
bewerking	手術	bewerking	手術	N;SG	N
bewerking	行動	bewerking	行動	N;SG	N
ouderdomme	年齡	ouderdomme	年齡	N;PL	N
tekstiele	紡織	tekstiel	紡織	N;PL	N
uitkoms	成果	uitkoms	成果	N;SG	N
uitkoms	結果	uitkoms	結果	N;SG	N
verlosser	救星	verlosser	救星	V;PRS	V
verlosser	救世	verlosser	救世	V;PRS	V
dieptes	深度	diepte	深度	N;PL	N
fluit	吹口	fluit	吹口	V;PRS	V
fluit	吹哨	fluit	吹哨	V;PRS	V
ingryping	憲政	ingryping	憲政	N;SG	N
horlosie	手錶	horlosie	手錶	N;SG	N
horlosie	鐘	horlosie	鐘	N;SG	N
horlosie	時鐘	horlosie	時鐘	N;SG	N
insident	事變	insident	事變	N;SG	N
insident	事件	insident	事件	N;SG	N
vakansiedae	假期	vakansiedag	假期	N;PL	N
vakansiedae	假日	vakansiedag	假日	N;PL	N
vakansiedae	節假	vakansiedag	節假	N;PL	N
vakansiedae	節日	vakansiedag	節日	N;PL	N
petroleum	石油	petroleum	石油	N;PL	N
modules	單元	modules	單元	N;PL	N
vaart	航程	vaart	航程	N;SG	N
lesing	講課	lesing	講課	N;SG	N
lesing	演講	lesing	演講	N;SG	N
akkuraatheid	精度	akkuraatheid	精度	N;SG	N
daag	抵達	daag	抵達	V;PRS	V
daag	到	daag	到	V;PRS	V
geletterdheid	掃盲	geletterdheid	掃盲	N;SG	N
verhoudinge	關係	verhouding	關係	N;PL	N
weggelaat	省略	weglaat	省略	V;PST;V.PTCP	V
blyplek	住宿	blyplek	住宿	N;SG	N
navigasie	導航	navigasie	導航	N;SG	N
navigasie	航行	navigasie	航行	N;SG	N
navigasie	導航	navigasie	導航	N;SG	N
lenings	借款	lening	借款	N;PL	N
lenings	貸款	lening	貸款	N;PL	N
spa	溫泉	spa	溫泉	N;SG	N
spa	水療	spa	水療	N;SG	N
diploma	文	diploma	文	N;SG	N
aas	露台	aas	露台	N;SG	N
aas	陽台	aas	陽台	N;SG	N
aas	王牌	aas	王牌	N;SG	N
geskenke	送禮	geskenk	送禮	V;PST;V.PTCP	V
gis	酵母	gis	酵母	N;SG	N
gis	酵母	gis	酵母	N;SG	N
mangaan	錳	mangaan	錳	N;SG	N
weerlig	閃電	weerlig	閃電	N;SG	N
weerlig	電光	weerlig	電光	N;SG	N
strafskoppe	懲罰	strafskop	懲罰	N;PL	N
strafskoppe	處罰	strafskop	處罰	N;PL	N
strafskoppe	刑罰	strafskop	刑罰	N;PL	N
seëls	郵票	seëls	郵票	N;PL	N
ekologie	生態	ekologie	生態	N;SG	N
ekologie	生態	ekologie	生態	N;SG	N
rente	興趣	rente	興趣	N;SG	N
rente	利息	rente	利息	N;SG	N
masjinerie	機械	masjinerie	機械	N;SG	N
elegante	高雅	elegant	高雅	ADJ;NOM	ADJ
ekonoom	經濟	ekonoom	經濟	N;SG	N
entiteite	實體	entiteit	實體	N;PL	N
rot	鼠	rot	鼠	N;SG	N
rot	耗子	rot	耗子	N;SG	N
rot	老鼠	rot	老鼠	N;SG	N
diertjie	生物	diertji	生物	N;SG	N
riet	簧片	riet	簧片	N;SG	N
mosie	動議	mosie	動議	N;SG	N
mosie	運動	mosie	運動	N;SG	N
seuntjie	男孩	seuntjie	男孩	N;SG	N
keramiek	陶瓷	keramiek	陶瓷	N;SG	N
mannekrag	人力	mannekrag	人力	N;SG	N
juwele	珠寶	juwele	珠寶	N;PL	N
paddas	青蛙	paddas	青蛙	N;SG	N
toneelspel	演技	toneelspel	演技	N;SG	N
waarskuwing	警告	waarskuwing	警告	N;SG	N
waarskuwing	警報	waarskuwing	警報	N;SG	N
waarskuwing	警示	waarskuwing	警示	N;SG	N
berekeninge	蒸餾	berekening	蒸餾	N;PL	N
gelos	獲釋	gelos	獲釋	V;PST;V.PTCP	V
matrose	水兵	matrose	水兵	N;PL	N
homoseksualiteit	同性	homoseksualiteit	同性	N;SG	N
aanhaling	引文	aanhaling	引文	N;SG	N
eenvormige	均勻	eenvormig	均勻	ADJ;NOM	ADJ
korrespondensie	書信	korrespondensie	書信	N;SG	N
objekte	物體	objekte	物體	N;PL	N
objekte	天體	objekte	天體	N;PL	N
objekte	物件	objekte	物件	N;PL	N
vegters	鬥士	vegters	鬥士	N;PL	N
houers	墨盒	houer	墨盒	N;PL	N
wing	翼	wing	翼	N;SG	N
tekstuur	紋理	tekstuur	紋理	N;SG	N
getuies	證人	getuie	證人	N;PL	N
doele	目標	doele	目標	N;PL	N
kliniek	門診	kliniek	門診	N;SG	N
kliniek	診	kliniek	診	N;SG	N
redigering	剪輯	redigering	剪輯	N;SG	N
redigering	編輯	redigering	編輯	N;SG	N
gholf	高爾夫	gholf	高爾夫	N;PL	N
begraafplase	公墓	begraafplase	公墓	N;PL	N
rande	邊緣	rande	邊緣	N;PL	N
varke	豬	vark	豬	N;PL	N
handbal	手球	handbal	手球	N;PL	N
belastings	稅務	belasting	稅務	N;PL	N
belastings	稅	belasting	稅	N;PL	N
belastings	稅	belasting	稅	N;PL	N
belastings	稅款	belasting	稅款	N;PL	N
plafon	天花	plafon	天花	N;SG	N
plafon	上限	plafon	上限	N;SG	N
kabels	電線	kabel	電線	N;PL	N
kabels	電纜	kabel	電纜	N;PL	N
mahayana	大乘	mahayana	大乘	N;SG	N
velle	床單	vel	床單	N;PL	N
oriëntasie	方向	oriëntasie	方向	N;SG	N
waterweg	水道	waterweg	水道	N;SG	N
waterweg	水路	waterweg	水路	N;SG	N
porselein	瓷	porselein	瓷	N;SG	N
porselein	瓷器	porselein	瓷器	N;SG	N
terrorisme	恐怖	terrorisme	恐怖	N;SG	N
meel	麵	meel	麵	N;SG	N
rubber	橡膠	rubber	橡膠	N;SG	N
rubber	橡皮	rubber	橡皮	N;SG	N
voorspelling	預報	voorspelling	預報	N;SG	N
longontsteking	肺炎	longontsteking	肺炎	N;SG	N
versiering	裝飾	versiering	裝飾	N;SG	N
terminale	終端	terminaal	終端	N;PL	N
terminale	終端	terminaal	終端	N;PL	N
missiele	導彈	missiel	導彈	N;PL	N
bekendes	名人	bekende	名人	N;PL	N
verbreed	延伸	verbreed	延伸	V;PRS	V
verbreed	擴展	verbreed	擴展	V;PRS	V
verbreed	延長	verbreed	延長	V;PRS	V
termodinamika	熱力	termodinamika	熱力	N;SG	N
ekwivalente	等	ekwivalent	等	N;PL	N
bate	資產	bate	資產	N;PL	N
salm	鮭魚	salm	鮭魚	N;SG	N
epog	紀元	epog	紀元	N;SG	N
beroerte	中風	beroerte	中風	N;SG	N
chloor	氯	chloor	氯	N;SG	N
kajuit	船艙	kajuit	船艙	N;SG	N
kajuit	客艙	kajuit	客艙	N;SG	N
kajuit	機艙	kajuit	機艙	N;SG	N
betoog	爭論	betoog	爭論	V;PRS	V
diereriem	黃道	diereriem	黃道	N;SG	N
waardigheid	尊嚴	waardigheid	尊嚴	N;SG	N
genetika	遺傳	genetika	遺傳	N;SG	N
genetika	遺傳	genetika	遺傳	N;SG	N
aborsie	人	aborsie	人	N;SG	N
vereenvoudig	簡化	vereenvoudig	簡化	V;PRS	V
leed	危害	leed	危害	N;SG	N
leed	傷害	leed	傷害	N;SG	N
laser	雷射	laser	雷射	N;SG	N
laser	鐳	laser	鐳	N;SG	N
suikerriet	甘蔗	suikerriet	甘蔗	N;SG	N
chroom	鉻	chroom	鉻	N;SG	N
bende	幫派	bende	幫派	N;SG	N
tuisdorp	家鄉	tuisdorp	家鄉	N;SG	N
tuisdorp	故鄉	tuisdorp	故鄉	N;SG	N
gegenereer	生成	genenereer	生成	V;PST;V.PTCP	V
broom	溴	broom	溴	N;SG	N
hades	冥府	hade	冥府	N;PL	N
hades	冥王	hade	冥王	N;PL	N
fonteine	噴泉	fontein	噴泉	N;PL	N
tuberkulose	結核	tuberkulose	結核	N;SG	N
marathon	馬拉松	marathon	馬拉松	N;SG	N
staar	凝視	staar	凝視	V;PRS	V
opgeëis	認領	opsis	認領	V;PST;V.PTCP	V
opgeëis	聲稱	opsis	聲稱	V;PST;V.PTCP	V
kristalle	水晶	kristal	水晶	N;PL	N
kristalle	晶體	kristal	晶體	N;PL	N
spiere	肌肉	spier	肌肉	N;PL	N
opgesluit	囚禁	opsluit	囚禁	V;PST;V.PTCP	V
sertifikaat	憑證	sertifikaat	憑證	N;SG	N
sertifikaat	證書	sertifikaat	證書	N;SG	N
oneindige	無窮	oneindig	無窮	ADJ;NOM	ADJ
lugvaart	航空	lugvaart	航空	N;SG	N
palladium	鈀	palladium	鈀	N;SG	N
belegging	投資	belegging	投資	N;SG	N
belegging	投資	belegging	投資	N;SG	N
klante	客戶	klant	客戶	N;PL	N
klante	顧客	klant	顧客	N;PL	N
tegnesium	鍀	tegnesium	鍀	N;SG	N
motorvoertuig	車	motorvoertuig	車	N;SG	N
motorvoertuig	汽車	motorvoertuig	汽車	N;SG	N
verkragting	強	verkragting	強	N;SG	N
apparaat	儀器	apparaat	儀器	N;SG	N
apparaat	器械	apparaat	器械	N;SG	N
regime	政權	regime	政權	N;PL	N
regime	制度	regime	制度	N;PL	N
jodium	碘	jodium	碘	N;SG	N
voetspore	足跡	voetspore	足跡	N;PL	N
voetspore	腳	voetspore	腳	N;PL	N
toegewys	指派	toewys	指派	V;PST;V.PTCP	V
resensie	審查	resensie	審查	N;SG	N
gesigte	臉	gesig	臉	N;PL	N
gesigte	面孔	gesig	面孔	N;PL	N
lie	謊言	lie	謊言	N;SG	N
apteker	藥劑	apteker	藥劑	N;SG	N
verloof	訂婚	verloof	訂婚	V;PRS	V
magnesium	鎂	magnesium	鎂	N;SG	N
spears	長矛	spear	長矛	N;PL	N
gebroke	破碎	gebroke	破碎	N;SG	N
gebroke	破損	gebroke	破損	N;SG	N
etnies	族裔	etnies	族裔	N;PL	N
rings	環	ring	環	N;PL	N
rings	戒指	ring	戒指	N;PL	N
analoog	類比	analoog	類比	N;SG	N
analoog	模擬	analoog	模擬	N;SG	N
opsies	選項	opsies	選項	N;PL	N
vog	液體	vog	液體	N;SG	N
vog	液	vog	液	N;SG	N
vog	流體	vog	流體	N;SG	N
kalium	鉀	kalium	鉀	N;SG	N
geheimsinnige	神秘	geheimsinnig	神秘	ADJ;NOM	ADJ
brigade	旅	brigade	旅	N;SG	N
domeine	網域	domeine	網域	N;PL	N
domeine	域	domeine	域	N;PL	N
konsonant	音	konsonant	音	N;SG	N
garnale	蝦	garnaal	蝦	N;PL	N
glorie	榮耀	glori	榮耀	N;SG	N
glorie	光榮	glori	光榮	N;SG	N
onderwater	水底	onderwater	水底	N;SG	N
onderwater	水下	onderwater	水下	N;SG	N
onderwater	水中	onderwater	水中	N;SG	N
werkverrigting	績效	werkverrigting	績效	N;SG	N
werkverrigting	業績	werkverrigting	業績	N;SG	N
beleide	政策	beleid	政策	N;PL	N
reklame	廣告	reklame	廣告	N;SG	N
hersiening	審查	hersiening	審查	N;SG	N
swael	硫磺	swael	硫磺	N;SG	N
swael	硫	swael	硫	N;SG	N
swael	硫磺	swael	硫磺	N;SG	N
swael	硫	swael	硫	N;SG	N
astrologie	占星術	astrologie	占星術	N;SG	N
verdwyning	失蹤	verdwyning	失蹤	V;PRS	V
eksamens	考試	eksamens	考試	N;SG	N
oopmaak	營業	oopmaak	營業	V;PRS	V
oopmaak	開啟	oopmaak	開啟	V;PRS	V
oopmaak	開放	oopmaak	開放	V;PRS	V
jakkals	狐	jakkals	狐	N;PL	N
jakkals	狐狸	jakkals	狐狸	N;PL	N
meditasie	冥想	meditasie	冥想	N;SG	N
blokkeer	阻擋	blokkeer	阻擋	V;PRS	V
kalsium	鈣	kalsium	鈣	N;SG	N
steuring	干擾	steuring	干擾	N;SG	N
wonders	奇觀	wonder	奇觀	N;PL	N
wonders	奇跡	wonder	奇跡	N;PL	N
opoffering	犧牲	opoffering	犧牲	N;SG	N
opvoedkunde	教育	opvoedkunde	教育	N;PL	N
opvoedkunde	學歷	opvoedkunde	學歷	N;PL	N
viool	琴	viool	琴	N;SG	N
viool	提琴	viool	提琴	N;SG	N
meerjarige	長年	meerjarig	長年	N;SG	N
meerjarige	常年	meerjarig	常年	N;SG	N
oogmerk	目標	oogmerk	目標	N;SG	N
miere	蟻	mier	蟻	N;PL	N
miere	螞蟻	mier	螞蟻	N;PL	N
programmering	程式	programmering	程式	N;SG	N
skilpaaie	烏龜	skilpaai	烏龜	N;PL	N
skilpaaie	海龜	skilpaai	海龜	N;PL	N
visvang	捕撈	visvang	捕撈	V;PRS	V
visvang	捕魚	visvang	捕魚	V;PRS	V
hekse	女巫	heks	女巫	N;PL	N
hekse	魔女	heks	魔女	N;PL	N
hekse	巫	heks	巫	N;PL	N
instel	設	instel	設	V;PRS	V
instel	設定	instel	設定	V;PRS	V
sindroom	症候	sindroom	症候	N;SG	N
tekstiel	紡織	tekstiel	紡織	N;SG	N
skeur	撕	skeur	撕	V;PRS	V
formules	公式	formule	公式	N;PL	N
