kategória	catégorie	kategória	catégorie	N;NOM;FEM;SG	N;FEM;SG
blues	blues	blues	blues	N;NOM;NEUT;SG	N;MASC;SG
blues	cafard	blues	cafard	N;NOM;NEUT;SG	N;MASC;SG
hraníc	bordures	hranica	bordure	N;GEN;FEM;PL	N;FEM;PL
hraníc	frontières	hranica	frontière	N;GEN;FEM;PL	N;FEM;PL
hraníc	frontières	hranica	frontière	N;GEN;FEM;PL	N;FEM;PL
našiel	trouvée	nájsť	trouver	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
našiel	trouvé	nájsť	trouver	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
našiel	retrouvé	nájsť	retrouver	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
populácie	populations	populácia	population	N;NOM;FEM;PL	N;FEM;PL
populácie	populations	populácia	population	N;NOM;FEM;PL	N;FEM;PL
znakov	personnages	znak	personnage	N;INAN;GEN;MASC;PL	N;MASC;PL
znakov	caractères	znak	caractère	N;INAN;GEN;MASC;PL	N;MASC;PL
scenár	scénario	scenár	scénario	N;INAN;NOM;MASC;SG	N;MASC;SG
scenár	scénario	scenár	scénario	N;INAN;NOM;MASC;SG	N;MASC;SG
scenár	scénario	scenár	scénario	N;INAN;NOM;MASC;SG	N;MASC;SG
scenár	script	scenár	script	N;INAN;NOM;MASC;SG	N;MASC;SG
adresa	allocution	adresa	allocution	N;NOM;FEM;SG	N;FEM;SG
adresa	adresse	adresa	adresse	N;NOM;FEM;SG	N;FEM;SG
útoky	attaques	útok	attaque	N;INAN;NOM;MASC;PL	N;FEM;PL
útoky	agressions	útok	agression	N;INAN;NOM;MASC;PL	N;FEM;PL
útoky	attentats	útok	attentat	N;INAN;NOM;MASC;PL	N;MASC;PL
útoky	agressions	útok	agression	N;INAN;NOM;MASC;PL	N;FEM;PL
prostriedky	ressources	prostriedok	ressource	N;INAN;NOM;MASC;PL	N;FEM;PL
prostriedky	moyens	prostriedok	moyen	N;INAN;NOM;MASC;PL	N;MASC;PL
nedostatok	carence	nedostatok	carence	N;INAN;NOM;MASC;SG	N;FEM;SG
nedostatok	déficience	nedostatok	déficience	N;INAN;NOM;MASC;SG	N;FEM;SG
nedostatok	pénurie	nedostatok	pénurie	N;INAN;NOM;MASC;SG	N;FEM;SG
nedostatok	manque	nedostatok	manque	N;INAN;NOM;MASC;SG	N;MASC;SG
nedostatok	pénurie	nedostatok	pénurie	N;INAN;NOM;MASC;SG	N;FEM;SG
drôme	drôme	drom	drôme	N;NOM;FEM;SG	N;FEM;SG
stredné	moyen	stredný	moyen	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
stredné	modéré	stredný	modéré	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
stredné	modérée	stredný	modéré	ADJ;NOM;NEUT;SG	ADJ;FEM;SG
brazília	brésil	brazíliť	brésil	N;NOM;FEM;SG	N;MASC;SG
kozmické	cosmique	kozmický	cosmique	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
príklady	exemples	príklad	exemple	N;INAN;NOM;MASC;PL	N;MASC;PL
medaily	médailles	medaila	médaille	N;NOM;FEM;PL	N;FEM;PL
konštrukcia	construction	konštrukcia	construction	N;NOM;FEM;SG	N;FEM;SG
konštrukcia	dessin	konštrukcia	dessin	N;NOM;FEM;SG	N;MASC;SG
konštrukcia	design	konštrukcia	design	N;NOM;FEM;SG	N;MASC;SG
konštrukcia	conception	konštrukcia	conception	N;NOM;FEM;SG	N;FEM;SG
konštrukcia	structure	konštrukcia	structure	N;NOM;FEM;SG	N;FEM;SG
modul	module	moduť	module	N;INAN;NOM;MASC;SG	N;MASC;SG
modul	greffon	moduť	greffon	N;INAN;NOM;MASC;SG	N;MASC;SG
modul	plugin	moduť	plugin	N;INAN;NOM;MASC;SG	N;MASC;SG
lokalita	site	lokalita	site	N;NOM;FEM;SG	N;MASC;SG
lokalita	localisation	lokalita	localisation	N;NOM;FEM;SG	N;FEM;SG
lokalita	emplacement	lokalita	emplacement	N;NOM;FEM;SG	N;MASC;SG
lokalita	localité	lokalita	localité	N;NOM;FEM;SG	N;FEM;SG
lokalita	lieu	lokalita	lieu	N;NOM;FEM;SG	N;MASC;SG
lokalita	localité	lokalita	localité	N;NOM;FEM;SG	N;FEM;SG
požiadavky	demandes	požiadavka	demande	N;NOM;FEM;PL	N;FEM;PL
požiadavky	requêtes	požiadavka	requête	N;NOM;FEM;PL	N;FEM;PL
požiadavky	exigences	požiadavka	exigence	N;NOM;FEM;PL	N;FEM;PL
požiadavky	prescriptions	požiadavka	prescription	N;NOM;FEM;PL	N;FEM;PL
požiadavky	exigences	požiadavka	exigence	N;NOM;FEM;PL	N;FEM;PL
povedať	dites	povedať	dire	V;PFV;POS;NFIN	V;FEM;PL;PST;V.PTCP
povedať	dire	povedať	dire	V;PFV;POS;NFIN	V;NFIN
voľný	gratuit	voľný	gratuit	ADJ;ANIM;NOM;MASC;SG	ADJ;MASC;SG
voľný	libre	voľný	libre	ADJ;ANIM;NOM;MASC;SG	ADJ;MASC;SG
rúk	mains	ruka	main	N;GEN;FEM;PL	N;FEM;PL
zmien	modifications	zmena	modification	N;GEN;FEM;PL	N;FEM;PL
zmien	changements	zmena	changement	N;GEN;FEM;PL	N;MASC;PL
ľudských	humains	ľudský	humain	ADJ;GEN;MASC;PL	ADJ;MASC;PL
konala	agi	konať	agir	V;IPFV;FEM;SG;POS;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
alžbeta	élisabeth	alžbeta	élisabeth	N;NOM;FEM;SG	N;FEM;SG
alžbeta	élisabeth	alžbeta	élisabeth	N;NOM;FEM;SG	N;FEM;SG
alžbeta	elisabeth	alžbeta	elisabeth	N;NOM;FEM;SG	N;FEM;SG
textov	textes	text	texte	N;INAN;GEN;MASC;PL	N;MASC;PL
textov	paroles	text	parole	N;INAN;GEN;MASC;PL	N;FEM;PL
orgánov	organes	orgán	organe	N;INAN;GEN;MASC;PL	N;MASC;PL
katolíckej	catholique	katolícky	catholique	ADJ;GEN;FEM;SG	ADJ;MASC;SG
ekonóm	économiste	ekonóm	économiste	N;ANIM;NOM;MASC;SG	N;MASC;SG
ekonóm	economist	ekonóm	economist	N;ANIM;NOM;MASC;SG	N;MASC;SG
žiadosť	application	žiadosť	application	N;NOM;FEM;SG	N;FEM;SG
žiadosť	candidature	žiadosť	candidature	N;NOM;FEM;SG	N;FEM;SG
žiadosť	demande	žiadosť	demande	N;NOM;FEM;SG	N;FEM;SG
žiadosť	requête	žiadosť	requête	N;NOM;FEM;SG	N;FEM;SG
hlasovanie	vote	hlasovanie	vote	N;NOM;NEUT;SG	N;MASC;SG
hlasovanie	vote	hlasovanie	vote	N;NOM;NEUT;SG	N;MASC;SG
sestra	soeur	sestra	soeur	N;NOM;FEM;SG	N;FEM;SG
sestra	sœur	sestra	sœur	N;NOM;FEM;SG	N;FEM;SG
sestra	infirmier	sestra	infirmier	N;NOM;FEM;SG	N;MASC;SG
sestra	infirmière	sestra	infirmier	N;NOM;FEM;SG	N;FEM;SG
trest	peine	trest	peine	N;INAN;NOM;MASC;SG	N;FEM;SG
trest	pénalité	trest	pénalité	N;INAN;NOM;MASC;SG	N;FEM;SG
trest	sanction	trest	sanction	N;INAN;NOM;MASC;SG	N;FEM;SG
trest	punition	trest	punition	N;INAN;NOM;MASC;SG	N;FEM;SG
trest	châtiment	trest	châtiment	N;INAN;NOM;MASC;SG	N;MASC;SG
trest	sanction	trest	sanction	N;INAN;NOM;MASC;SG	N;FEM;SG
front	front	front	front	N;INAN;NOM;MASC;SG	N;MASC;SG
front	queue	front	queue	N;INAN;NOM;MASC;SG	N;FEM;SG
front	file	front	file	N;INAN;NOM;MASC;SG	N;FEM;SG
kultúrna	culturelle	kultúrny	culturel	ADJ;NOM;FEM;SG	ADJ;FEM;SG
kultúrna	culturel	kultúrny	culturel	ADJ;NOM;FEM;SG	ADJ;MASC;SG
podporuje	supporte	podporovať	supporter	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;SG;3;PRS;FIN
podporuje	soutient	podporovať	soutenir	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;SG;3;PRS;FIN
podporuje	favorise	podporovať	favoriser	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;SG;3;PRS;FIN
podporuje	encourage	podporovať	encourager	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;SG;3;PRS;FIN
podporuje	promeut	podporovať	promeut	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;SG;3;PRS;FIN
robiť	faisant	robiť	faire	V;IPFV;POS;NFIN	V;PRS;V.PTCP
robiť	faire	robiť	faire	V;IPFV;POS;NFIN	V;NFIN
gróf	compte	gróf	compte	N;ANIM;NOM;MASC;SG	N;MASC;SG
gróf	comte	gróf	comte	N;ANIM;NOM;MASC;SG	N;MASC;SG
vodný	aquatique	vodný	aquatique	ADJ;ANIM;NOM;MASC;SG	ADJ;MASC;SG
trvá	insiste	trvať	insister	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;SG;3;PRS;FIN
predstavujú	représenter	predstavovať	représenter	V;IPFV;IND;PL;3;POS;PRS;FIN	V;NFIN
predstavujú	représentent	predstavovať	représenter	V;IPFV;IND;PL;3;POS;PRS;FIN	V;IND;PL;3;PRS;FIN
predstavujú	poser	predstavovať	poser	V;IPFV;IND;PL;3;POS;PRS;FIN	V;NFIN
predstavujú	posent	predstavovať	poser	V;IPFV;IND;PL;3;POS;PRS;FIN	V;IND;PL;3;PRS;FIN
predstavujú	poser	predstavovať	poser	V;IPFV;IND;PL;3;POS;PRS;FIN	V;NFIN
predstavujú	posant	predstavovať	poser	V;IPFV;IND;PL;3;POS;PRS;FIN	V;PRS;V.PTCP
manžel	époux	manžel	époux	N;ANIM;NOM;MASC;SG	N;MASC;SG
manžel	mari	manžel	mari	N;ANIM;NOM;MASC;SG	N;MASC;SG
letov	vols	let	vol	N;INAN;GEN;MASC;PL	N;MASC;PL
írska	irlande	írsko	irlande	N;NOM;FEM;SG	N;MASC;SG
vodná	aquatique	vodný	aquatique	ADJ;NOM;FEM;SG	ADJ;MASC;SG
vodná	hydraulique	vodný	hydraulique	ADJ;NOM;FEM;SG	ADJ;MASC;SG
vodná	hydroélectrique	vodný	hydroélectrique	ADJ;NOM;FEM;SG	ADJ;MASC;SG
atlét	athlète	atlét	athlète	N;ANIM;NOM;MASC;SG	N;MASC;SG
myšlienky	idées	myšlienka	idée	N;NOM;FEM;PL	N;FEM;PL
myšlienky	réflexions	myšlienka	réflexion	N;NOM;FEM;PL	N;FEM;PL
zaznamenal	notée	zaznamenať	noter	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
zaznamenal	remarqué	zaznamenať	remarquer	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
zaznamenal	noté	zaznamenať	noter	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
voľne	librement	voľne	librement	ADV	ADV
národy	nations	národ	nation	N;INAN;NOM;MASC;PL	N;FEM;PL
národy	peuples	národ	peuple	N;INAN;NOM;MASC;PL	N;MASC;PL
olej	huile	olej	huile	N;INAN;NOM;MASC;SG	N;FEM;SG
olej	pétrole	olej	pétrole	N;INAN;NOM;MASC;SG	N;MASC;SG
ríši	empire	ríš	empire	N;DAT;FEM;SG	N;MASC;SG
vozidla	véhicule	vozidnúť	véhicule	N;NOM;NEUT;SG	N;MASC;SG
vie	sait	vedieť	savoir	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;SG;3;PRS;FIN
vie	connait	vedieť	connaître	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;SG;3;PRS;FIN
vojvoda	duc	vojvoda	duc	N;ANIM;NOM;MASC;SG	N;MASC;SG
historicky	historiquement	historicky	historiquement	ADV	ADV
vozidlo	véhicule	vozidnúť	véhicule	N;NOM;NEUT;SG	N;MASC;SG
ardèche	ardèche	ardich	ardèche	N;NOM;FEM;SG	N;FEM;SG
generácia	génération	generácia	génération	N;NOM;FEM;SG	N;FEM;SG
tretie	troisieme	tretí	troisieme	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
tretie	troisième	tretí	troisième	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
marcel	marcel	marcieť	marcel	N;ANIM;NOM;MASC;SG	N;MASC;SG
zmysel	signification	zmysel	signification	N;INAN;NOM;MASC;SG	N;FEM;SG
zmysel	sens	zmysel	sens	N;INAN;NOM;MASC;SG	N;MASC;SG
zmysel	sens	zmysel	sens	N;INAN;NOM;MASC;SG	N;MASC;SG
východné	orientale	východný	oriental	ADJ;NOM;NEUT;SG	ADJ;FEM;SG
východné	orientale	východný	oriental	ADJ;NOM;NEUT;SG	ADJ;FEM;SG
východné	oriental	východný	oriental	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
prítomnosť	présence	prítomnosť	présence	N;NOM;FEM;SG	N;FEM;SG
východná	orientale	východný	oriental	ADJ;NOM;FEM;SG	ADJ;FEM;SG
východná	orientale	východný	oriental	ADJ;NOM;FEM;SG	ADJ;FEM;SG
východná	oriental	východný	oriental	ADJ;NOM;FEM;SG	ADJ;MASC;SG
pán	mister	pán	mister	N;ANIM;NOM;MASC;SG	N;MASC;SG
pán	monsieur	pán	Monsieur	N;ANIM;NOM;MASC;SG	N;MASC;SG
prehry	pertes	prehra	perte	N;INAN;NOM;MASC;PL	N;FEM;PL
misia	mission	misia	mission	N;NOM;FEM;SG	N;FEM;SG
námestia	carrés	námestie	carré	N;NOM;NEUT;PL	N;MASC;PL
net	filet	net	filet	N;INAN;NOM;MASC;SG	N;MASC;SG
aké	quel	aký	quel	DET;NOM;NEUT;SG	DET;MASC;SG
aké	quelle	aký	quel	DET;NOM;NEUT;SG	DET;FEM;SG
kapacita	capacité	kapacita	capacité	N;NOM;FEM;SG	N;FEM;SG
asistent	assistant	asistent	assistant	N;ANIM;NOM;MASC;SG	N;MASC;SG
asistent	adjointe	asistent	adjoint	N;ANIM;NOM;MASC;SG	N;FEM;SG
asistent	adjoint	asistent	adjoint	N;ANIM;NOM;MASC;SG	N;MASC;SG
asistent	assistante	asistent	assistant	N;ANIM;NOM;MASC;SG	N;FEM;SG
jaskyne	caves	jaskyňa	cave	N;NOM;FEM;PL	N;FEM;PL
jaskyne	grottes	jaskyňa	grotte	N;NOM;FEM;PL	N;FEM;PL
jaskyne	cavernes	jaskyňa	caverne	N;NOM;FEM;PL	N;FEM;PL
indie	indie	india	indie	N;NOM;MASC;SG	N;MASC;SG
kostoly	églises	kostol	église	N;INAN;NOM;MASC;PL	N;FEM;PL
kostoly	eglises	kostol	eglise	N;INAN;NOM;MASC;PL	N;FEM;PL
okruh	rayon	okruh	rayon	N;INAN;NOM;MASC;SG	N;MASC;SG
okruh	radius	okruh	radius	N;INAN;NOM;MASC;SG	N;MASC;SG
okruh	circuit	okruh	circuit	N;INAN;NOM;MASC;SG	N;MASC;SG
egypte	égypte	egypiť	égypte	N;INAN;NOM;MASC;SG	N;FEM;SG
egypte	egypte	egypiť	egypte	N;INAN;NOM;MASC;SG	N;MASC;SG
správanie	comportement	správanie	comportement	N;NOM;NEUT;SG	N;MASC;SG
správanie	comportement	správanie	comportement	N;NOM;NEUT;SG	N;MASC;SG
ústave	constitution	ústav	constitution	N;INAN;DAT;MASC;SG	N;FEM;SG
volejbal	volley	volejbať	volley	N;INAN;NOM;MASC;SG	N;MASC;SG
volejbal	volleyball	volejbať	volleyball	N;INAN;NOM;MASC;SG	N;MASC;SG
odmietol	décliné	odmietnuť	décliner	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
odmietol	refusée	odmietnuť	refuser	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
odmietol	refusé	odmietnuť	refuser	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
odmietol	refusé	odmietnuť	refuser	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
odmietol	refusée	odmietnuť	refuser	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
vnútorné	interne	vnútorný	interne	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
vnútorné	intérieure	vnútorný	intérieur	ADJ;NOM;NEUT;SG	ADJ;FEM;SG
funkcií	fonctions	funkcia	fonction	N;GEN;FEM;PL	N;FEM;PL
následok	conséquence	následok	conséquence	N;INAN;NOM;MASC;SG	N;FEM;SG
pobrežia	côtes	pobrežiť	côte	N;NOM;NEUT;PL	N;FEM;PL
súboru	dossier	súbor	dossier	N;INAN;GEN;MASC;SG	N;MASC;SG
súboru	fichier	súbor	fichier	N;INAN;GEN;MASC;SG	N;MASC;SG
mosty	passerelles	most	passerelle	N;INAN;NOM;MASC;PL	N;FEM;PL
mosty	ponts	most	pont	N;INAN;NOM;MASC;PL	N;MASC;PL
zriedkavo	rarement	zriedkavo	rarement	ADV	ADV
zóny	zones	zóna	zone	N;NOM;FEM;PL	N;FEM;PL
delenie	division	delenie	division	N;NOM;NEUT;SG	N;FEM;SG
delenie	circonscription	delenie	circonscription	N;NOM;NEUT;SG	N;FEM;SG
delenie	cloisonnement	delenie	cloisonnement	N;NOM;NEUT;SG	N;MASC;SG
delenie	partitionnement	delenie	partitionnement	N;NOM;NEUT;SG	N;MASC;SG
delenie	lotissement	delenie	lotissement	N;NOM;NEUT;SG	N;MASC;SG
delenie	subdivision	delenie	subdivision	N;NOM;NEUT;SG	N;FEM;SG
delenie	fossé	delenie	fossé	N;NOM;NEUT;SG	N;MASC;SG
delenie	fractionnement	delenie	fractionnement	N;NOM;NEUT;SG	N;MASC;SG
delenie	scission	delenie	scission	N;NOM;NEUT;SG	N;FEM;SG
jednoduché	simple	jednoduchý	simple	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
jednoduché	facile	jednoduchý	facile	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
chorvátsku	croatie	chorvátsky	croatie	N;ACC;FEM;SG	N;FEM;SG
trasa	sentier	triasť	sentier	N;NOM;FEM;SG	N;MASC;SG
trasa	chemin	triasť	chemin	N;NOM;FEM;SG	N;MASC;SG
trasa	sillon	triasť	sillon	N;NOM;FEM;SG	N;MASC;SG
trasa	itinéraire	triasť	itinéraire	N;NOM;FEM;SG	N;MASC;SG
trasa	route	triasť	route	N;NOM;FEM;SG	N;FEM;SG
trasa	trajet	triasť	trajet	N;NOM;FEM;SG	N;MASC;SG
trasa	parcours	triasť	parcours	N;NOM;FEM;SG	N;MASC;SG
trasa	itinéraire	triasť	itinéraire	N;NOM;FEM;SG	N;MASC;SG
kalibru	calibre	kalibra	calibre	N;INAN;GEN;MASC;SG	N;MASC;SG
kalibru	calibre	kalibra	calibre	N;INAN;GEN;MASC;SG	N;MASC;SG
železničnej	ferroviaire	železničný	ferroviaire	ADJ;GEN;FEM;SG	ADJ;MASC;SG
únia	union	únia	union	N;NOM;FEM;SG	N;FEM;SG
únia	syndicat	únia	syndicat	N;NOM;FEM;SG	N;MASC;SG
podujatie	évènement	podujatie	évènement	N;NOM;NEUT;SG	N;MASC;SG
podujatie	événement	podujatie	événement	N;NOM;NEUT;SG	N;MASC;SG
podujatie	evénement	podujatie	evénement	N;NOM;NEUT;SG	N;MASC;SG
reprezentuje	représente	reprezentovať	représenter	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;SG;3;PRS;FIN
formálne	officiellement	formálne	officiellement	ADV	ADV
formálne	formellement	formálne	formellement	ADV	ADV
nádrže	réservoirs	nádrža	réservoir	N;NOM;FEM;PL	N;MASC;PL
nádrže	réservoirs	nádrža	réservoir	N;NOM;FEM;PL	N;MASC;PL
nádrže	chars	nádrža	char	N;NOM;FEM;PL	N;MASC;PL
nádrže	citernes	nádrža	citerne	N;NOM;FEM;PL	N;FEM;PL
nádrže	cuves	nádrža	cuve	N;NOM;FEM;PL	N;FEM;PL
inde	ailleurs	inde	ailleurs	ADV	ADV
občanov	citoyens	občan	citoyen	N;ANIM;ACC;MASC;PL	N;MASC;PL
billboard	panneau	billboard	panneau	N;INAN;NOM;MASC;SG	N;MASC;SG
plynu	gaz	plyn	gaz	N;INAN;GEN;MASC;SG	N;MASC;SG
hodnosť	grade	hodnosť	grade	N;NOM;FEM;SG	N;MASC;SG
hodnosť	rang	hodnosť	rang	N;NOM;FEM;SG	N;MASC;SG
podnikateľ	entrepreneur	podnikateľ	entrepreneur	N;ANIM;NOM;MASC;SG	N;MASC;SG
nutné	nécessaire	nutný	nécessaire	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
spracovanie	transformation	spracovanie	transformation	N;NOM;NEUT;SG	N;FEM;SG
spracovanie	traitement	spracovanie	traitement	N;NOM;NEUT;SG	N;MASC;SG
spracovanie	traitement	spracovanie	traitement	N;NOM;NEUT;SG	N;MASC;SG
používanie	utilisation	používanie	utilisation	N;NOM;NEUT;SG	N;FEM;SG
používanie	usage	používanie	usage	N;NOM;NEUT;SG	N;MASC;SG
používanie	utilisation	používanie	utilisation	N;NOM;NEUT;SG	N;FEM;SG
atlas	atlas	atlas	atlas	N;INAN;NOM;MASC;SG	N;MASC;SG
schopné	capable	schopný	capable	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
schopné	capable	schopný	capable	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
stratovulkán	stratovolcan	stratovulkan	stratovolcan	N;NOM;FEM;SG	N;MASC;SG
adolf	adolphe	adolf	adolphe	N;ANIM;NOM;MASC;SG	N;MASC;SG
stranách	côtés	strana	côté	N;GEN;FEM;PL	N;MASC;PL
izrael	israël	izrael	israël	N;INAN;NOM;MASC;SG	N;MASC;SG
prítoky	affluents	prítok	affluent	N;INAN;NOM;MASC;PL	N;MASC;PL
samostatný	distinct	samostatný	distinct	ADJ;ANIM;NOM;MASC;SG	ADJ;MASC;SG
samostatný	autonome	samostatný	autonome	ADJ;ANIM;NOM;MASC;SG	ADJ;MASC;SG
vyjadruje	exprime	vyjadrovať	exprimer	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;SG;3;PRS;FIN
spisovateľov	scénaristes	spisovateľ	scénariste	N;ANIM;ACC;MASC;PL	N;MASC;PL
spisovateľov	auteurs	spisovateľ	auteur	N;ANIM;ACC;MASC;PL	N;MASC;PL
spisovateľov	écrivains	spisovateľ	écrivain	N;ANIM;ACC;MASC;PL	N;MASC;PL
belgická	belge	belgický	belge	ADJ;NOM;FEM;SG	ADJ;MASC;SG
spravuje	gère	spravovať	gérer	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;SG;3;PRS;FIN
spravuje	administre	spravovať	administrer	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;SG;3;PRS;FIN
brána	porte	brána	porte	N;NOM;FEM;SG	N;FEM;SG
brána	passerelle	brána	passerelle	N;NOM;FEM;SG	N;FEM;SG
brána	gateway	brána	gateway	N;NOM;FEM;SG	N;MASC;SG
dukla	dukla	duknúť	dukla	N;NOM;FEM;SG	N;MASC;SG
zabezpečuje	assure	zabezpečovať	assurer	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;SG;3;PRS;FIN
zabezpečuje	fournit	zabezpečovať	fournir	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;SG;3;PRS;FIN
zvyšky	résidus	zvyšok	résidu	N;INAN;NOM;MASC;PL	N;MASC;PL
zvyšky	restes	zvyšok	reste	N;INAN;NOM;MASC;PL	N;MASC;PL
zvyšky	résidus	zvyšok	résidu	N;INAN;NOM;MASC;PL	N;MASC;PL
asp	asp	asp	asp	N;NOM;MASC;SG	N;MASC;SG
ročne	annuellement	ročnúť	annuellement	ADV	ADV
vzhľad	apparence	vzhľad	apparence	N;INAN;NOM;MASC;SG	N;FEM;SG
vzhľad	apparition	vzhľad	apparition	N;INAN;NOM;MASC;SG	N;FEM;SG
vzhľad	aspect	vzhľad	aspect	N;INAN;NOM;MASC;SG	N;MASC;SG
vzduch	air	vzduch	air	N;INAN;NOM;MASC;SG	N;MASC;SG
pomaly	lentement	pomaly	lentement	ADV	ADV
pomaly	doucement	pomaly	doucement	ADV	ADV
pravidlo	règle	pravidlo	règle	N;NOM;NEUT;SG	N;FEM;SG
vrátiť	retourner	vrátiť	retourner	V;PFV;POS;NFIN	V;NFIN
vrátiť	revenir	vrátiť	revenir	V;PFV;POS;NFIN	V;NFIN
vrstva	couche	vrstvo	couche	N;NOM;FEM;SG	N;FEM;SG
vrstva	calque	vrstvo	calque	N;NOM;FEM;SG	N;MASC;SG
traja	trois	tri	trois	NUM;ANIM;NOM;MASC;PL	NUM
silne	fortement	silne	fortement	ADV	ADV
silne	fortement	silne	fortement	ADV	ADV
silne	lourdement	silne	lourdement	ADV	ADV
jadra	amande	jadra	amande	N;GEN;FEM;SG	N;FEM;SG
jadra	noyau	jadra	noyau	N;GEN;FEM;SG	N;MASC;SG
jadra	noyau	jadra	noyau	N;GEN;FEM;SG	N;MASC;SG
jadra	core	jadra	core	N;GEN;FEM;SG	N;MASC;SG
jadra	cœur	jadra	cœur	N;GEN;FEM;SG	N;MASC;SG
jadra	coeur	jadra	coeur	N;GEN;FEM;SG	N;MASC;SG
jadra	noyau	jadra	noyau	N;GEN;FEM;SG	N;MASC;SG
scény	scènes	scéna	scène	N;NOM;FEM;PL	N;FEM;PL
občas	quelquefois	občas	quelquefois	ADV	ADV
občas	parfois	občas	parfois	ADV	ADV
občas	occasionnellement	občas	occasionnellement	ADV	ADV
občas	parfois	občas	parfois	ADV	ADV
dať	donner	dať	donner	V;POS;NFIN	V;NFIN
dať	donne	dať	donner	V;POS;NFIN	V;IND;SG;3;PRS;FIN
dať	donnez	dať	donner	V;POS;NFIN	V;IMP;PL;2;PRS;FIN
dáva	donnant	dávať	donner	V;IPFV;IND;SG;3;POS;PRS;FIN	V;PRS;V.PTCP
prepis	transcription	prepis	transcription	N;INAN;NOM;MASC;SG	N;FEM;SG
prepis	transcription	prepis	transcription	N;INAN;NOM;MASC;SG	N;FEM;SG
vážne	sérieusement	vážne	sérieusement	ADV	ADV
vážne	vraiment	vážne	vraiment	ADV	ADV
vážne	réellement	vážne	réellement	ADV	ADV
komunikácie	communications	komunikácia	communication	N;NOM;FEM;PL	N;FEM;PL
vtáky	oiseaux	vták	oiseau	N;INAN;NOM;MASC;PL	N;MASC;PL
microsoft	microsoft	microsoft	microsoft	N;INAN;NOM;MASC;SG	N;MASC;SG
nasleduje	suit	nasledovať	suivre	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;SG;3;PRS;FIN
nástrojov	instruments	nástroj	instrument	N;INAN;GEN;MASC;PL	N;MASC;PL
nástrojov	outils	nástroj	outil	N;INAN;GEN;MASC;PL	N;MASC;PL
knižnice	bibliothèques	knižnica	bibliothèque	N;NOM;FEM;PL	N;FEM;PL
týždňov	semaines	týždeň	semaine	N;INAN;GEN;MASC;PL	N;FEM;PL
vodných	aquatiques	vodný	aquatique	ADJ;GEN;MASC;PL	ADJ;MASC;PL
umelec	artiste	umelec	artiste	N;ANIM;NOM;MASC;SG	N;MASC;SG
básnici	poètes	básnik	poète	N;ANIM;NOM;MASC;PL	N;MASC;PL
reakcia	réaction	reakcia	réaction	N;NOM;FEM;SG	N;FEM;SG
reakcia	réponse	reakcia	réponse	N;NOM;FEM;SG	N;FEM;SG
reakcia	réaction	reakcia	réaction	N;NOM;FEM;SG	N;FEM;SG
