dan	그리고	dan	그리고	CONJ	CONJ
politisi	정치가	politisi	정치+가	N;SG	N
politisi	정치	politisi	정치	N;SG	N
idola	아이돌이	idola	아이돌+이	N	N
idola	아이돌	idola	아이돌	N	N
cuaca	날씨	cuaca	날씨	N;SG	N
kebakaran	화재	kebakaran	화재	N;SG	N
kebakaran	불화	kebakaran	불화	N;SG	N
billboard	간판	billboard	간판	N	N
billboard	빌보드	billboard	빌보드	N	N
kesepakatan	협정	kesepakatan	협정	N;SG	N
kesepakatan	합의	kesepakatan	합의	N;SG	N
kesepakatan	거래	kesepakatan	거래	N;SG	N
kesejahteraan	웰빙	kesejahteraan	웰빙	N;SG	N
kesejahteraan	복지	kesejahteraan	복지	N;SG	N
pemakaman	매장	penmakaman	매장	N;SG	N
pemakaman	장례	penmakaman	장례	N;SG	N
pemakaman	장례식장	penmakaman	장례+식장	N;SG	N
pemakaman	장례식	penmakaman	장례식	N;SG	N
pemakaman	장례	penmakaman	장례	N;SG	N
pemakaman	묘지	penmakaman	묘지	N;SG	N
galaksi	은하	galaksi	은하	N;SG	N
galaksi	은하	galaksi	은하	N;SG	N
instrumen	악기	instrumen	악기	N;SG	N
instrumen	인스트루먼트	instrumen	인스트프랑트	N;SG	N
instrumen	악기	instrumen	악기	N;SG	N
instrumen	계기	instrumen	계기	N;SG	N
transfer	전송	transfer	전송	N;SG	N
transfer	전송	transfer	전송	N;SG	N
design	설계	design	설계	N;SG	N
sosok	그림	sosok	그림	N	N
pengajar	가정교사	penajar	가정교사	N;SG	N
parkir	주차장	parkir	주차장	N;SG;ACT	N
profesi	직업	profesi	직업	N;SG	N
penyebaran	배포	pensebaran	배포	N;SG	N
otot	근육	otot	근육	N;SG	N
otot	근육	otot	근육	N;SG	N
otot	근육	otot	근육	N;SG	N
kutub	극성	kutub	극성	N;SG	N
kutub	폴란드인	kutub	폴란드인	N;SG	N
awan	구름	awan	구름	N;SG	N
awan	구름	awan	구름	N;SG	N
ketentuan	조건	ketentuan	조건	N;SG	N
ketentuan	약관	ketentuan	약관	N;SG	N
ketentuan	용어	ketentuan	용어	N;SG	N
ketentuan	조항	ketentuan	조항	N;SG	N
tahanan	포로	tahanan	포로	N;SG	N
tahanan	죄수	tahanan	죄수	N;SG	N
tahanan	억류	tahanan	억류	N;SG	N
tahanan	양육	tahanan	양육	N;SG	N
moral	도덕	moral	도덕	N;SG	N
moral	도덕	moral	도덕	N;SG	N
moral	도덕성	moral	도덕성	N;SG	N
moral	도덕	moral	도덕	N;SG	N
terluka	부상당한	terluka	부상+당하+ㄴ	V;SG;PASS	V
berbahaya	위험한	berbahaya	위험+하+ㄴ	V;SG;ACT	V
berbahaya	위험하다	berbahaya	위험+하+다	V;SG;ACT	V
pengarang	작가	penarang	작가	N;SG	N
pengarang	저자	penarang	저자	N;SG	N
pengarang	제작자	penarang	제작자	N;SG	N
pengarang	작성자	penarang	작성자	N;SG	N
pengarang	작가	penarang	작가	N;SG	N
pengarang	제작자	penarang	제작자	N;SG	N
pengarang	작성자	penarang	작성자	N;SG	N
enzim	효소	enzim	효소	N;SG	N
enzim	효소	enzim	효소	N;SG	N
legislatif	입법부	legislatif	입법부	N;SG	N
legislatif	입법	legislatif	입법	N;SG	N
auto	자동	auto	자동	N;SG	N
korps	군단	korps	군단	N	N
perekonomian	경제	perekonomian	경제	N;SG	N
perekonomian	경제	perekonomian	경제	N;SG	N
peradaban	문명	peradaban	문명	N;SG	N
peradaban	문명의	peradaban	문명+의	N;SG	N
peradaban	문명	peradaban	문명	N;SG	N
membahas	토론하기	menbahas	토론+하+기	V;SG;ACT	V
gawang	목표	gawang	목표	N;SG	N
bumbu	양념	bumbu	양념	N;SG	N
konsumen	소비	konsumen	소비	N;SG	N
konsumen	소비자	konsumen	소비자	N;SG	N
konsumen	소비자	konsumen	소비자	N;SG	N
konsumen	이용자	konsumen	이용자	N;SG	N
meja	데스크	meja	데스크	N;SG	N
meja	책상	meja	책상	N;SG	N
siklus	사이클	siklus	사이클	N;SG	N
siklus	순환	siklus	순환	N;SG	N
siklus	사이클	siklus	사이클	N;SG	N
event	이벤트	event	이벤트	N	N
event	행사	event	행사	N	N
jawaban	응답	jawaban	응답	N;SG	N
jawaban	정답	jawaban	정답	N;SG	N
jawaban	대답	jawaban	대답	N;SG	N
jawaban	답변	jawaban	답변	N;SG	N
jawaban	답변	jawaban	답변	N;SG	N
jawaban	대답	jawaban	대답	N;SG	N
dipasang	설치됨	dipasang	설치+되+ㄴ	V;SG;PASS	V
psikologi	심리학	psikologi	심리학	N;SG	N
psikologi	심리	psikologi	심리	N;SG	N
psikologi	심리적	psikologi	심리+적	N;SG	N
psikologi	심리학	psikologi	심리학	N;SG	N
geografi	지리학	geografi	지리학	N;SG	N
geografi	지리	geografi	지리	N;SG	N
suasana	대기	suasana	대기	N;SG	N
penurunan	감소	penturunan	감소	N;SG	N
penurunan	감소	penturunan	감소	N;SG	N
kambing	염소자리	kambing	염소+자리	N;SG	N
kambing	염소	kambing	염소	N;SG	N
tebal	두껍게	tebal	두껍+게	ADJ;SG	ADJ
tebal	두꺼운	tebal	두껍+ㄴ	ADJ;SG	ADJ
atmosfer	대기	atmosfer	대기	N;SG	N
takhta	왕좌	takhta	왕좌	N;SG	N
takhta	왕위	takhta	왕위	N;SG	N
idol	아이돌이	idol	아이돌+이	N	N
idol	아이돌	idol	아이돌	N	N
kebangkitan	부활	kebangkitan	부활	N;SG	N
bioskop	연극	bioskop	연극	N	N
bioskop	극장	bioskop	극장	N	N
bioskop	영화관	bioskop	영화관	N	N
bioskop	연극	bioskop	연극	N	N
bioskop	극장	bioskop	극장	N	N
bioskop	영화	bioskop	영화	N	N
bioskop	영화	bioskop	영화	N	N
bioskop	영화	bioskop	영화	N	N
bioskop	극장	bioskop	극장	N	N
bioskop	영화관	bioskop	영화관	N	N
besaran	규모	besaran	규모	N;SG	N
pelanggan	가입자	penlanggan	가입자	N;SG	N
pelanggan	가입자	penlanggan	가입자	N;SG	N
perbandingan	비교	perbandingan	비교	N;SG	N
perbandingan	비교	perbandingan	비교	N;SG	N
nelayan	어부	nelayan	어부	N;SG	N
nelayan	어부	nelayan	어부	N;SG	N
kompilasi	컴필레이션	kompilasi	컴필레이션	N;SG	N
leluhur	선조	leluhur	선조	N	N
kredit	크레딧	kredit	크레딧	N;SG	N
kredit	학점	kredit	학점	N;SG	N
kredit	크레딧	kredit	크레딧	N;SG	N
kredit	신용	kredit	신용	N;SG	N
kredit	신용카드	kredit	신용카드	N;SG	N
kajian	공부	kajian	공부	N;SG	N
kajian	연구	kajian	연구	N;SG	N
baju	드레스	baju	드레스	N;SG	N
baju	옷이	baju	옷+이	N;SG	N
resolusi	해상도	resolusi	해상+도	N;SG	N
resolusi	결의	resolusi	결의	N;SG	N
sirkuit	회로	sirkuit	회로	N;SG	N
sirkuit	회로	sirkuit	회로	N;SG	N
sirkuit	서킷	sirkuit	서킷	N;SG	N
sirkuit	회로	sirkuit	회로	N;SG	N
jagung	옥수수	jagung	옥수수	N;SG	N
jagung	옥수수	jagung	옥수수	N;SG	N
mengelola	관리하기	menkelola	관리+하+기	V;SG;ACT	V
potongan	조각	potongan	조각	N;SG	N
serat	섬유	serat	섬유	N;SG	N
ditugaskan	할당된	ditugaskan	할당+되+ㄴ	V;SG;PASS	V
domba	양고기	domba	양고기	N;SG	N
muatan	로딩	muatan	로딩	N;SG	N
muatan	화물	muatan	화물	N;SG	N
filsuf	철학자	filsuf	철학자	N	N
filsuf	철학자들	filsuf	철학자+들	N	N
filsuf	철학자	filsuf	철학자	N	N
filsuf	철학	filsuf	철학	N	N
formasi	형성	formasi	형성	N;SG	N
doktor	박사	doktor	박사	N;SG	N
kesuksesan	성공적	kesuksesan	성공+적	N;SG	N
kesuksesan	성공	kesuksesan	성공	N;SG	N
penyiaran	방송	pensiaran	방송	N;SG	N
penyiaran	방송	pensiaran	방송	N;SG	N
gugus	클러스터	gugus	클러스터	N;SG	N
gugus	성단	gugus	성단	N;SG	N
lambat	느린	lambat	느리+ㄴ	ADJ;SG	ADJ
lambat	느리게	lambat	느리+게	ADJ;SG	ADJ
darurat	응급	darurat	응급	N;SG	N
darurat	응급	darurat	응급	N;SG	N
darurat	비상사태	darurat	비상+사태	N;SG	N
habitatnya	서식지	habitat	서식지	N;SG	N
habitatnya	서식지	habitat	서식지	N;SG	N
kritikus	비평가	kritikus	비평가	N;SG	N
kritikus	평론	kritikus	평론	N;SG	N
kritikus	비평가	kritikus	비평가	N;SG	N
seleksi	선택	seleksi	선택	N;SG	N
panitia	위원회	panitia	위원회	N;SG	N
keahlian	스킬	keahlian	스키+ㄹ	N;SG	N
keahlian	솜씨	keahlian	솜씨	N;SG	N
keahlian	특기	keahlian	특기	N;SG	N
keahlian	전문성	keahlian	전문성	N;SG	N
keahlian	능력	keahlian	능력	N;SG	N
keahlian	기술	keahlian	기술	N;SG	N
keahlian	실력	keahlian	실력	N;SG	N
keahlian	스킬	keahlian	스키+ㄹ	N;SG	N
keahlian	솜씨	keahlian	솜씨	N;SG	N
sasaran	타깃	sasaran	타깃	N;SG	N
sasaran	대상	sasaran	대상	N;SG	N
sasaran	타겟	sasaran	타산	N;SG	N
sasaran	목표	sasaran	목표	N;SG	N
keberhasilan	성공	keberhasilan	성공	N;SG	N
keberhasilan	성공적	keberhasilan	성공+적	N;SG	N
keberhasilan	성공	keberhasilan	성공	N;SG	N
laksamana	제독	laksamana	제독	N;SG	N
berjuang	싸우기	berjuang	싸우+기	V;SG;ACT	V
mengembalikan	복원하기	menkembalikan	복원+하+기	V;SG;ACT	V
asuransi	보험	asuransi	보험	N;SG	N
persekutuan	동맹	persekutuan	동맹	N;SG	N
menurun	줄이기	menturun	줄이+기	V;SG;ACT	V
karet	고무	karet	고무	N;SG	N
karet	캐럿	karet	캐럿	N;SG	N
frame	프레임	frame	프레임	N	N
frame	액자	frame	액자	N	N
frame	프레임	frame	프레임	N	N
mempromosikan	홍보하기	menpromosikan	홍보+하+기	V;SG;ACT	V
pemberontak	반군	penberontak	반군	N;SG	N
pemberontak	저항운동	penberontak	저항+운동	N;SG	N
pemberontak	저항성	penberontak	저항성	N;SG	N
pemberontak	저항	penberontak	저항	N;SG	N
pemberontak	반란	penberontak	반란	N;SG	N
pemberontak	반군	penberontak	반군	N;SG	N
perunggu	청동기	perunggu	청동기	N;SG	N
otonomi	자치구	otonomi	자치구	N;SG	N
dihancurkan	파괴됨	dihancurkan	파괴+되+ㄴ	V;SG;PASS	V
perhitungan	계산법	perhitungan	계산법	N;SG	N
perhitungan	계산	perhitungan	계산	N;SG	N
adaptasi	적응	adaptasi	적응	N;SG	N
adaptasi	적응	adaptasi	적응	N;SG	N
hidrogen	수소	hidrogen	수소	N	N
penyimpanan	저장소	pensimpanan	저장소	N;SG	N
penyimpanan	스토리지	pensimpanan	스토리+지	N;SG	N
uap	증기	uap	증기	N;SG	N
uap	증기	uap	증기	N;SG	N
ponsel	전화	ponsel	전화	N;SG	N
ponsel	전화기	ponsel	전화기	N;SG	N
ponsel	전화번호	ponsel	전화번호	N;SG	N
ponsel	휴대폰	ponsel	휴대폰	N;SG	N
diminta	요청함	diminta	요청함	V;SG;PASS	V
keyakinan	신념	keyakinan	신념	N;SG	N
keyakinan	신앙	keyakinan	신앙	N;SG	N
keyakinan	자신감	keyakinan	자신감	N;SG	N
keyakinan	신념	keyakinan	신념	N;SG	N
keyakinan	신앙	keyakinan	신앙	N;SG	N
keyakinan	크리드	keyakinan	크리드	N;SG	N
keyakinan	신념	keyakinan	신념	N;SG	N
keyakinan	종교	keyakinan	종교	N;SG	N
berdua	둘다	berdua	두+ㄴ다		
lemak	지방	lemak	지방	N;SG	N
lemak	지방	lemak	지방	N;SG	N
petugas	책임자	petugas	책임자	N;SG	N
petugas	경관	petugas	경관	N;SG	N
petugas	경찰관	petugas	경찰관	N;SG	N
petugas	장교	petugas	장교	N;SG	N
petugas	장교	petugas	장교	N;SG	N
konteks	맥락	konteks	맥락	N;SG	N
konteks	문맥	konteks	문맥	N;SG	N
ternak	가축	ternak	가축	N;SG	N
ternak	가축	ternak	가축	N;SG	N
rantai	사슬	rantai	사슬	N;SG	N
rantai	사슬	rantai	사슬	N;SG	N
rantai	연쇄	rantai	연쇄	N;SG	N
pribumi	원주민	pribumi	원주민	N	N
pribumi	토착	pribumi	토착	N	N
wisatawan	관광객	wisatawan	관광객	N;MASC;SG	N
wisatawan	여행객	wisatawan	여행객	N;MASC;SG	N
wisatawan	관광객	wisatawan	관광객	N;MASC;SG	N
software	소프트웨어	software	소프트웨어	N	N
kinerja	공연	kinerja	공연	N;SG	N
kinerja	성능	kinerja	성능	N;SG	N
undangan	초청	undangan	초청	N;SG	N
undangan	초청	undangan	초청	N;SG	N
aliansi	동맹	aliansi	동맹	N;SG	N
aliansi	동맹	aliansi	동맹	N;SG	N
keperluan	유틸리티	keperluan	유틸리티	N;SG	N
besarnya	규모	besar	규모	N;SG	N
rempah	양념	rempah	양념	N;SG	N
pembebasan	해방	penbebasan	해방	N;SG	N
potter	포터	potter	포터	N	N
pengolahan	프로세싱	penolahan	프로세쉬	N;SG	N
pengolahan	처리	penolahan	처리	N;SG	N
kegagalan	실패	kegagalan	실패	N;SG	N
kegagalan	실패	kegagalan	실패	N;SG	N
kegagalan	고장	kegagalan	고장	N;SG	N
pemeriksaan	시험	penperiksaan	시험	N;SG	N
pemeriksaan	검사	penperiksaan	검사	N;SG	N
mahal	비싼	mahal	비싸+ㄴ	ADJ;SG	ADJ
kandidat	후보	kandidat	후보	N;SG	N
kandidat	후보자	kandidat	후보자	N;SG	N
kandidat	후보	kandidat	후보	N;SG	N
kandidat	후보자	kandidat	후보자	N;SG	N
penerbitan	게시	penterbitan	게시	N;SG	N
penerbitan	출판	penterbitan	출판	N;SG	N
penerbitan	출판물	penterbitan	출판물	N;SG	N
penerbitan	출판	penterbitan	출판	N;SG	N
tugu	기념물	tugu	기념물	N	N
tugu	기념비	tugu	기념비	N	N
persahabatan	우정	persahabatan	우정	N;SG	N
persahabatan	우정	persahabatan	우정	N;SG	N
jamur	곰팡이	jamur	곰팡이	N;SG	N
jamur	곰팡이	jamur	곰팡이	N;SG	N
berkurang	줄이기	berkurang	줄이+기	V;SG;ACT	V
pemahaman	이해	penpahaman	이해	N;SG	N
kunjungan	방문자	kunjungan	방문자	N;SG	N
debutnya	데뷔	debut	데뷔	N;SG	N
debutnya	데뷔	debut	데뷔	N;SG	N
gurun	사막	gurun	사막	N;SG	N
pelaku	범죄자	penlaku	범죄자	N;SG	N
sesi	세션	sesi	세션	N;SG	N
sesi	세션	sesi	세션	N;SG	N
ganti	바뀌기	ganti	바뀌+기	V;SG;ACT	V
ganti	바꾸기	ganti	바꾸+기	V;SG;ACT	V
ganti	바꾸기	ganti	바꾸+기	V;SG;ACT	V
koperasi	협동조합	koperasi	협동+조합	N;SG	N
koperasi	협동조합	koperasi	협동+조합	N;SG	N
rasio	비율	rasio	비율	N;SG	N
semen	시멘트	semen	시멘트	N	N
terhubung	연결됨	terhubung	연결+되+ㄴ	V;SG;PASS	V
terhubung	연결하기	terhubung	연결+하+기	V;SG;PASS	V
terhubung	연결됨	terhubung	연결+되+ㄴ	V;SG;PASS	V
konten	콘텐츠	konten	콘텐츠	N;SG	N
konten	컨텐츠	konten	컨텐츠	N;SG	N
konten	내용	konten	내용	N;SG	N
astronomi	천문	astronomi	천문	N;SG	N
astronomi	천문학	astronomi	천문학	N;SG	N
memori	추억	memori	추억	N;SG	N
memori	추억	memori	추억	N;SG	N
memori	기억력	memori	기억력	N;SG	N
memori	메모리	memori	메모리	N;SG	N
memori	기억	memori	기억	N;SG	N
rohani	정신적	rohani	정신+적	N;SG	N
tambang	광산	tambang	광산	N;SG	N
tambang	광산	tambang	광산	N;SG	N
tambang	지뢰	tambang	지뢰	N;SG	N
ledakan	폭발	ledakan	폭발	N;SG	N
ledakan	폭발	ledakan	폭발	N;SG	N
ledakan	폭발	ledakan	폭발	N;SG	N
tampilan	외모	tampilan	외모	N;SG	N
tampilan	모양	tampilan	모양	N;SG	N
tampilan	출연	tampilan	출연	N;SG	N
tampilan	디스플레이	tampilan	디스플레이	N;SG	N
petualangan	어드벤처	petualangan	어드벤처	N;SG	N
petualangan	모험	petualangan	모험	N;SG	N
petualangan	어드벤처	petualangan	어드벤처	N;SG	N
petualangan	모험	petualangan	모험	N;SG	N
konvensi	조약	konvensi	조약	N;SG	N
konvensi	협약	konvensi	협약	N;SG	N
reguler	보통	reguler	보통	N;SG	N
pasang	설치	pasang	설치	N;SG;ACT	N
pasang	설치	pasang	설치	N;SG;ACT	N
pengendalian	통제	penkendalian	통제	N;SG	N
pengendalian	제어	penkendalian	제어	N;SG	N
pengendalian	제어	penkendalian	제어	N;SG	N
kontroversi	논란	kontroversi	논란	N;SG	N
kontroversi	논쟁	kontroversi	논쟁	N;SG	N
akuntansi	회계	akuntansi	회계	N;SG	N
akuntansi	회계학	akuntansi	회계학	N;SG	N
bimbingan	복음	bimbingan	복음	N;SG	N
kesadaran	인식	kesadaran	인식	N;SG	N
kesadaran	의식	kesadaran	의식	N;SG	N
gunakan	이용하기	gunakan	이용+하+기	V;SG;ACT	V
gunakan	사용하기	gunakan	사용+하+기	V;SG;ACT	V
perut	복부	perut	복부	N;SG	N
perut	복부	perut	복부	N;SG	N
perut	위장	perut	위장	N;SG	N
pengamatan	관찰	pengamatan	관찰	N;SG	N
pengamatan	관측	pengamatan	관측	N;SG	N
pengamatan	관찰	pengamatan	관찰	N;SG	N
pengamatan	관측	pengamatan	관측	N;SG	N
lari	실행	lari	실행	N;SG	N
pengajaran	교육	penajaran	교육	N;SG	N
pengajaran	교사	penajaran	교사	N;SG	N
audisi	오디션	audisi	오디션	N	N
audisi	오디션	audisi	오디션	N	N
habitat	서식지	habitat	서식지	N;SG	N
habitat	서식지	habitat	서식지	N;SG	N
kirim	제출합니다	kirim	제출+하+ㅂ니다	V;SG;ACT	V
kirim	보내기	kirim	보내+기	V;SG;ACT	V
sayuran	채소	sayuran	채소	N;SG	N
sayuran	야채	sayuran	야채	N;SG	N
sayuran	채소	sayuran	채소	N;SG	N
sayuran	야채	sayuran	야채	N;SG	N
sayuran	녹색당	sayuran	녹색당	N;SG	N
seragam	유니폼	seragam	유니히	N;SG	N
seragam	유니폼	seragam	유니히	N;SG	N
radiasi	방사능	radiasi	방사능	N;SG	N
radiasi	방사선	radiasi	방사선	N;SG	N
radiasi	방사성	radiasi	방사성	N;SG	N
konfederasi	연맹	konfederasi	연맹	N	N
konfederasi	연방	konfederasi	연방	N	N
dolar	달러	dolar	달러	N;SG	N
dolar	달러	dolar	달러	N;SG	N
sayangnya	불행히도	sayang	불행+히+도	ADV;SG	ADV
pelanggaran	위반	penlanggaran	위반	N;SG	N
pelanggaran	침해	penlanggaran	침해	N;SG	N
pelanggaran	위반	penlanggaran	위반	N;SG	N
penasihat	경보	penasihat	경보	N;SG	N
penasihat	자문	penasihat	자문	N;SG	N
penasihat	변호사	penasihat	변호사	N;SG	N
interaksi	교류	interaksi	교류	N;SG	N
interaksi	반응	interaksi	반응	N;SG	N
interaksi	상호작용	interaksi	상호+작용	N;SG	N
interaksi	교류	interaksi	교류	N;SG	N
interaksi	약혼	interaksi	약혼	N;SG	N
interaksi	참여	interaksi	참여	N;SG	N
interaksi	상호작용	interaksi	상호+작용	N;SG	N
beban	로딩	beban	로딩	N;SG	N
beban	부담	beban	부담	N;SG	N
bertarung	싸우기	bertarung	싸우+기	V;SG;ACT	V
utusan	특사	utusan	특사	N;SG	N
beralih	바꾸기	beralih	바꾸+기	V;SG;ACT	V
demokratik	민주당	demokratik	민주당	N;SG	N
senat	상원	senat	상원	N;SG	N
senat	상원의원	senat	상원의원	N;SG	N
tenis	테니스	tenis	테니스	N;SG	N
sebut	언급하기	sebut	언급+하+기	V;SG;ACT	V
atlet	운동선수	atlet	운동+선수	N;SG	N
atlet	육상선수	atlet	육상선수	N;SG	N
atlet	운동선수	atlet	운동+선수	N;SG	N
pengacara	변호사	pengacara	변호사	N;SG	N
pengacara	변호사	pengacara	변호사	N;SG	N
pengacara	변호사	pengacara	변호사	N;SG	N
katedral	성당	katedral	성당	N	N
katedral	대성당	katedral	대성당	N	N
pedoman	지침	pedoman	지침	N;SG	N
pedoman	가이드	pedoman	가이드	N;SG	N
pedoman	안내	pedoman	안내	N;SG	N
jurnalis	언론인	jurnalis	언론인	N;SG	N
peranan	역할	peranan	역할	N;SG	N
manual	메뉴얼	manual	메뉴얼	N	N
manual	설명서	manual	설명서	N	N
manual	수동	manual	수동	N	N
manual	설명서	manual	설명서	N	N
manual	매뉴얼	manual	매뉴얼	N	N
mengajarkan	가르침	menajarkan	가르치+ㅁ	V;SG;ACT	V
doktrin	교리	doktrin	교리	N;SG	N
pengaturan	설정	penaturan	설정	N;SG	N
pengaturan	설정	penaturan	설정	N;SG	N
pengaturan	편곡	penaturan	편곡	N;SG	N
pengaturan	설정	penaturan	설정	N;SG	N
sampah	쓰레기	sampah	쓰레+기	N;SG	N
sampah	휴지통	sampah	휴지통	N;SG	N
sampah	쓰레기	sampah	쓰레+기	N;SG	N
sampah	쓰레기	sampah	쓰레+기	N;SG	N
sampah	쓰레기	sampah	쓰레+기	N;SG	N
tali	로프	tali	로프	N;SG	N
tali	밧줄	tali	밧줄	N;SG	N
tali	로프	tali	로프	N;SG	N
tali	밧줄	tali	밧줄	N;SG	N
tangkis	배드민턴	tangkis	배드민턴	N;SG	N
menghadiri	참석합니다	menhadiri	참석+하+ㅂ니다	V;SG;ACT	V
menghadiri	참석하기	menhadiri	참석+하+기	V;SG;ACT	V
sore	저녁	sore	저녁	N;SG	N
sore	오후	sore	오후	N;SG	N
boneka	인형	boneka	인형	N;SG	N
boneka	인형	boneka	인형	N;SG	N
keluaran	출력	keluaran	출력	N;SG	N
keluaran	출력	keluaran	출력	N;SG	N
arsitek	건축가	arsitek	건축가	N;SG	N
arsitek	건축	arsitek	건축	N;SG	N
arsitek	건축가	arsitek	건축가	N;SG	N
ladang	농장	ladang	농장	N;SG	N
ladang	농장이	ladang	농장+이	N;SG	N
ladang	농장	ladang	농장	N;SG	N
jejak	흔적	jejak	흔적	N;SG	N
jejak	트레일	jejak	트레일	N;SG	N
jejak	자취	jejak	자취	N;SG	N
jejak	흔적	jejak	흔적	N;SG	N
jejak	추적	jejak	추적	N;SG	N
jejak	흔적	jejak	흔적	N;SG	N
jejak	트레일	jejak	트레일	N;SG	N
jejak	흔적	jejak	흔적	N;SG	N
pengambilan	픽업	penambilan	픽업	N;SG	N
persyaratan	요구사항	persyaratan	요구사항	N;SG	N
persyaratan	요구사항	persyaratan	요구사항	N;SG	N
peternakan	가축	peternakan	가축	N;SG	N
peternakan	농장	peternakan	농장	N;SG	N
peternakan	농장이	peternakan	농장+이	N;SG	N
peternakan	목장	peternakan	목장	N;SG	N
peternakan	농장	peternakan	농장	N;SG	N
peternakan	농업	peternakan	농업	N;SG	N
peternakan	농장	peternakan	농장	N;SG	N
punah	사멸	punah	사멸		
temperatur	온도	temperatur	온도	N	N
temperatur	온도	temperatur	온도	N	N
janji	예약	janji	예약	N;SG	N
kargo	화물	kargo	화물	N	N
sihir	마술	sihir	마술	N;SG	N
sihir	마법	sihir	마법	N;SG	N
sihir	마술	sihir	마술	N;SG	N
sihir	마법	sihir	마법	N;SG	N
tikus	생쥐	tikus	생쥐	N;SG	N
tikus	생쥐	tikus	생쥐	N;SG	N
hidangan	요리	hidangan	요리	N;SG	N
hidangan	접시	hidangan	접시	N;SG	N
paku	발톱	paku	발톱		
aset	자산	aset	자산	N;SG	N
aset	자산	aset	자산	N;SG	N
pemasaran	마케팅	penpasaran	마케팅	N;SG	N
insinyur	기술자	insinyur	기술자	N;SG	N
insinyur	공학자	insinyur	공학자	N;SG	N
kedutaan	대사관	kedutaan	대사관	N;SG	N
kedutaan	대사관	kedutaan	대사관	N;SG	N
lensa	렌즈	lensa	렌즈	N;SG	N
lensa	렌즈	lensa	렌즈	N;SG	N
sensor	센서	sensor	세+어서	N;SG	N
sensor	센서	sensor	세+어서	N;SG	N
sensor	검열	sensor	검열	N;SG	N
kenyataan	사실	kenyataan	사실	N;SG	N
kenyataan	현실	kenyataan	현실	N;SG	N
memperluas	확장하기	menperluas	확장+하+기	V;SG;ACT	V
memperluas	펼치기	menperluas	펼치+기	V;SG;ACT	V
tebing	협곡	tebing	협곡	N	N
remix	리믹스	remix	리믹스	N	N
guitar	기타	guitar	기타	N	N
diameter	직경	diameter	직경	N;SG	N
kedalaman	농도	kedalaman	농도	N;SG	N
sepatu	신발	sepatu	신발	N;SG	N
sepatu	구두	sepatu	구두	N;SG	N
sepatu	신발	sepatu	신발	N;SG	N
protes	시위	protes	시위	N;SG	N
wadah	선박	wadah	선박	N;SG	N
wadah	용기	wadah	용기	N;SG	N
paduan	합금	paduan	합금	N;SG	N
paduan	합금	paduan	합금	N;SG	N
perkotaan	도시	perkotaan	도시	N;SG	N
penilaian	평가	pennilaian	평가	N;SG	N
