van	від	van	від	ADP	ADP;GEN
ontsnappen	тікає	ontsnappen	тікати	V;NFIN	V;IPFV;IND;SG;3;PRS;FIN
ontsnappen	втекти	ontsnappen	втекти	V;NFIN	V;PFV;NFIN
kroeg	паб	kroeg	паб	N;MASC+FEM;SG	N;INAN;NOM;MASC;SG
analyse	аналіз	analyse	аналіз	N;MASC+FEM;SG	N;INAN;NOM;MASC;SG
stopte	зупинено	stoppen	зупинути	V;SG;PST;FIN	V;PFV;IND;0;FIN
stopte	зупинився	stoppen	зупинитися	V;SG;PST;FIN	V;PFV;MASC;IND;SG;PST;FIN
story	історія	story	історія	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
story	сюжет	story	сюжет	N;MASC+FEM;SG	N;INAN;NOM;MASC;SG
story	розповідь	story	розповідь	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
story	публікація	story	публікація	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
drama	драма	drama	драма	N;NEUT;SG	N;INAN;NOM;FEM;SG
dak	дах	dak	дах	N;NEUT;SG	N;INAN;NOM;MASC;SG
redden	зберігається	redden	зберігатися	V;NFIN	V;IPFV;IND;SG;3;PRS;FIN
redden	врятувати	redden	врятувати	V;NFIN	V;PFV;NFIN
eer	честь	eer	честь	N;MASC+FEM;SG	N;INAN;ACC;FEM;SG
eer	честь	eer	честь	N;MASC+FEM;SG	N;INAN;ACC;FEM;SG
eer	вшанування	eer	вшанування	N;MASC+FEM;SG	N;INAN;NOM;NEUT;SG
boys	хлопчики	boys	хлопчик	N;PL	N;ANIM;NOM;MASC;PL
documentaire	документальний	documentaire	документальний	ADJ	ADJ;NOM;MASC;SG
podium	подіум	podium	подія	N;NEUT;SG	N;INAN;NOM;MASC;SG
podium	стадія	podium	стадія	N;NEUT;SG	N;INAN;NOM;FEM;SG
drummer	барабанщик	drummer	барабанщик	N;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
test	перевірка	test	перевірка	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
test	тест	test	тест	N;MASC+FEM;SG	N;INAN;NOM;MASC;SG
origineel	оригінальна	origineel	оригінальний	ADJ	ADJ;NOM;FEM;SG
origineel	оригінальне	origineel	оригінальний	ADJ	ADJ;NOM;NEUT;SG
origineel	початкове	origineel	початковий	ADJ	ADJ;NOM;NEUT;SG
origineel	оригінальний	origineel	оригінальний	ADJ	ADJ;NOM;MASC;SG
verdediging	оборона	verdediging	оборона	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
verdediging	захист	verdediging	захист	N;MASC+FEM;SG	N;INAN;NOM;MASC;SG
verdediging	захист	verdediging	захист	N;MASC+FEM;SG	N;INAN;NOM;MASC;SG
verdediging	оборону	verdediging	оборона	N;MASC+FEM;SG	N;INAN;ACC;FEM;SG
kopje	чашка	kopje	чашка	N;NEUT;SG	N;INAN;NOM;FEM;SG
kopje	чаша	kopje	чаш	N;NEUT;SG	N;INAN;NOM;FEM;SG
kopje	кубок	kopje	кубок	N;NEUT;SG	N;INAN;NOM;MASC;SG
dame	леді	dame	леді	N;MASC+FEM;SG	N;ANIM;NOM;FEM;SG
dame	пані	dame	пані	N;MASC+FEM;SG	N;ANIM;NOM;FEM;SG
draaien	повернути	draaien	повернути	V;NFIN	V;PFV;NFIN
draaien	обертати	draaien	обертати	V;NFIN	V;IPFV;NFIN
draaien	обернути	draaien	обернути	V;NFIN	V;PFV;NFIN
draaien	повернути	draaien	повернути	V;NFIN	V;PFV;NFIN
bewust	уважні	bewust	уважний	ADJ	ADJ;NOM;PL
bezet	зайнято	bezetten	зайнято	V;V.PTCP	V;PFV;IND;0;FIN
bezet	зайнято	bezetten	зайнято	V;V.PTCP	V;PFV;IND;0;FIN
positieve	позитивне	positief	позитивний	ADJ	ADJ;NOM;NEUT;SG
positieve	позитивні	positief	позитивний	ADJ	ADJ;NOM;PL
positieve	позитивний	positief	позитивний	ADJ	ADJ;NOM;MASC;SG
paulo	паулу	paulo	паула	N;MASC+FEM;SG	N;INAN;ACC;FEM;SG
paulo	пауло	paulo	паути	N;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
boeren	селяни	boer	селянин	N;PL	N;ANIM;NOM;MASC;PL
boeren	фермери	boer	фермер	N;PL	N;ANIM;NOM;MASC;PL
boeren	фермерів	boer	фермер	N;PL	N;ANIM;ACC;MASC;PL
boeren	селяни	boer	селянин	N;PL	N;ANIM;NOM;MASC;PL
platen	знаки	plaat	знак	N;PL	N;INAN;NOM;MASC;PL
platen	тарілки	plaat	тарілка	N;PL	N;INAN;NOM;FEM;PL
toestand	ситуацію	toestand	ситуація	N;MASC+FEM;SG	N;INAN;ACC;FEM;SG
toestand	ситуація	toestand	ситуація	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
toestand	становище	toestand	становище	N;MASC+FEM;SG	N;INAN;NOM;NEUT;SG
toestand	умова	toestand	умова	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
gereden	проїхали	rijden	проїхати	V;V.PTCP	V;PFV;IND;PL;PST;FIN
mannetjes	самці	man	самка	N;PL	N;ANIM;NOM;MASC;PL
ernstige	серйозне	ernstig	серйозний	ADJ	ADJ;NOM;NEUT;SG
ernstige	серйозні	ernstig	серйозний	ADJ	ADJ;NOM;PL
ernstige	серйозна	ernstig	серйозний	ADJ	ADJ;NOM;FEM;SG
ernstige	серйозний	ernstig	серйозний	ADJ	ADJ;NOM;MASC;SG
ernstige	суворі	ernstig	сувор	ADJ	ADJ;NOM;PL
ernstige	тяжкий	ernstig	тяжкий	ADJ	ADJ;NOM;MASC;SG
typisch	типові	typisch	тип	ADJ	ADJ;NOM;PL
typisch	типова	typisch	типовий	ADJ	ADJ;NOM;FEM;SG
typisch	типовий	typisch	типовий	ADJ	ADJ;NOM;MASC;SG
behandeld	переведено	behandelen	перевести	V;V.PTCP	V;PFV;IND;0;FIN
behandeld	ставився	behandelen	ставитися	V;V.PTCP	V;IPFV;MASC;IND;SG;PST;FIN
benoemde	назвали	benoemen	назвати	V;V.PTCP	V;PFV;IND;PL;PST;FIN
benoemde	названо	benoemen	назвати	V;V.PTCP	V;PFV;IND;0;FIN
benoemde	призначив	benoemen	призначити	V;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN
deens	данська	deens	данський	ADJ	ADJ;NOM;FEM;SG
pogingen	спроб	poging	спроба	N;PL	N;INAN;GEN;FEM;PL
pogingen	спроби	poging	спроба	N;PL	N;INAN;NOM;FEM;PL
liberale	ліберальна	liberaal	ліберальний	ADJ	ADJ;NOM;FEM;SG
volume	гучність	volume	гучність	N;NEUT;SG	N;INAN;NOM;FEM;SG
vorming	формування	vorming	формування	N;MASC+FEM;SG	N;INAN;NOM;NEUT;SG
vorming	зборі	vorming	збір	N;MASC+FEM;SG	N;INAN;DAT;MASC;SG
races	гонок	race	гонок	N;PL	N;INAN;GEN;FEM;PL
races	раси	race	раса	N;PL	N;INAN;NOM;FEM;PL
vriendin	подружка	vriendin	подружка	N;MASC+FEM;SG	N;ANIM;NOM;FEM;SG
vriendin	подруга	vriendin	подруга	N;MASC+FEM;SG	N;ANIM;NOM;FEM;SG
vriendin	дівчина	vriendin	дівчина	N;MASC+FEM;SG	N;ANIM;NOM;FEM;SG
vriendin	другові	vriendin	друг	N;MASC+FEM;SG	N;ANIM;DAT;FEM;SG
vriendin	другом	vriendin	друг	N;MASC+FEM;SG	N;ANIM;INS;MASC;SG
vriendin	друг	vriendin	друг	N;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
vriendin	подруга	vriendin	подруга	N;MASC+FEM;SG	N;ANIM;NOM;FEM;SG
vriendin	друга	vriendin	друг	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
nicolaas	миколай	nicolaas	миколай	N;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
nicolaas	миколая	nicolaas	микола	N;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
religie	релігія	religie	релігія	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
verleend	розуміється	verlenen	розумітися	V;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN
waarheid	істина	waarheid	істина	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
autonome	автономна	autonome	автономний	ADJ	ADJ;NOM;FEM;SG
autonome	автономний	autonome	автономний	ADJ	ADJ;NOM;MASC;SG
figuren	фігури	figuur	фігура	N;PL	N;INAN;NOM;FEM;PL
figuren	фігурки	figuur	фігурка	N;PL	N;INAN;NOM;FEM;PL
figuren	показники	figuur	показник	N;PL	N;INAN;NOM;MASC;PL
transport	транспорт	transport	транспорт	N;NEUT;SG	N;INAN;NOM;MASC;SG
transport	транспортування	transport	транспортування	N;NEUT;SG	N;INAN;NOM;NEUT;SG
transport	перевезення	transport	перевезення	N;NEUT;SG	N;INAN;NOM;NEUT;SG
transport	транспорт	transport	транспорт	N;NEUT;SG	N;INAN;NOM;MASC;SG
transport	пересилання	transport	пересилання	N;NEUT;SG	N;INAN;NOM;NEUT;SG
graden	градуси	graad	градус	N;PL	N;INAN;NOM;MASC;PL
graden	градусів	graad	градус	N;PL	N;INAN;GEN;MASC;PL
interessant	цікавий	interessant	цікавий	ADJ	ADJ;NOM;MASC;SG
interessant	цікаве	interessant	цікавий	ADJ	ADJ;NOM;NEUT;SG
main	головне	main	головне	N;MASC+FEM;SG	N;INAN;NOM;NEUT;SG
verkeerd	неправильна	verkeerd	неправильний	ADJ	ADJ;NOM;FEM;SG
verkeerd	неправильний	verkeerd	неправильний	ADJ	ADJ;NOM;MASC;SG
palts	пфальц	palts	пфальц	N;MASC+FEM;SG	N;INAN;NOM;MASC;SG
federale	федеральний	federaal	федеральний	ADJ	ADJ;NOM;MASC;SG
volgorde	послідовності	volgorde	послідовність	N;MASC+FEM;SG	N;INAN;ACC;FEM;SG
volgorde	послідовність	volgorde	послідовність	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
sturen	надіслати	sturen	надіслати	V;NFIN	V;PFV;NFIN
sturen	відправити	sturen	відправити	V;NFIN	V;PFV;NFIN
sturen	надсилати	sturen	надсилати	V;NFIN	V;IPFV;NFIN
sturen	відіслати	sturen	відіслати	V;NFIN	V;PFV;NFIN
wijziging	поправка	wijziging	поправка	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
wijziging	зміна	wijziging	зміна	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
dochters	доньки	dochter	доньки	N;PL	N;ANIM;NOM;FEM;PL
dochters	дочки	dochter	дочка	N;PL	N;ANIM;NOM;FEM;PL
vreemde	дивний	vreemd	дивний	ADJ	ADJ;NOM;MASC;SG
vreemde	дивна	vreemd	дивний	ADJ	ADJ;NOM;FEM;SG
vreemde	дивним	vreemd	дивний	ADJ	ADJ;INS;NEUT;SG
vreemde	дивні	vreemd	дивний	ADJ	ADJ;NOM;PL
afkorting	абревіатура	afkorting	абревіатура	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
afkorting	скорочення	afkorting	скорочення	N;MASC+FEM;SG	N;INAN;NOM;NEUT;SG
afkorting	абревіатура	afkorting	абревіатура	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
afkorting	акронім	afkorting	акронім	N;MASC+FEM;SG	N;INAN;NOM;MASC;SG
duurt	триває	duren	тривати	V;SG;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN
banden	шини	band	шина	N;PL	N;INAN;NOM;FEM;PL
banden	стрічок	band	стрічка	N;PL	N;INAN;GEN;FEM;PL
vertrekken	залишаючи	vertrekken	залишати	V;NFIN	V;IPFV;PRS;V.CVB
vertrekken	відправляється	vertrekken	відправлятися	V;NFIN	V;IPFV;IND;SG;3;PRS;FIN
vertrekken	йдемо	vertrekken	йти	V;NFIN	V;IPFV;IND;PL;1;PRS;FIN
ondersteuning	підтримка	ondersteuning	підтримка	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
conservatorium	консерваторія	conservatorium	консерваторія	N;NEUT;SG	N;INAN;NOM;FEM;SG
conservatorium	консерваторія	conservatorium	консерваторія	N;NEUT;SG	N;INAN;NOM;FEM;SG
donkere	темні	donker	темний	ADJ	ADJ;NOM;PL
donkere	темна	donker	темний	ADJ	ADJ;NOM;FEM;SG
donkere	темний	donker	темний	ADJ	ADJ;NOM;MASC;SG
donkere	темне	donker	темний	ADJ	ADJ;NOM;NEUT;SG
nederlaag	поразка	nederlaag	поразка	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
voorwaarden	умовами	voorwaarde	умова	N;PL	N;INAN;INS;FEM;PL
voorwaarden	терміни	voorwaarde	термін	N;PL	N;INAN;NOM;MASC;PL
voorwaarden	умови	voorwaarde	умова	N;PL	N;INAN;NOM;FEM;PL
voorwaarden	умови	voorwaarde	умова	N;PL	N;INAN;NOM;FEM;PL
stappen	кроків	stap	крок	N;PL	N;INAN;GEN;MASC;PL
stappen	кроки	stap	крок	N;PL	N;INAN;NOM;MASC;PL
kandidaten	кандидатів	kandidaat	кандидат	N;PL	N;ANIM;ACC;MASC;PL
firma	фірмі	firma	фірма	N;MASC+FEM;SG	N;INAN;DAT;FEM;SG
firma	фірма	firma	фірма	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
serieus	серйозне	serieus	серйозний	ADJ	ADJ;NOM;NEUT;SG
serieus	серйозні	serieus	серйозний	ADJ	ADJ;NOM;PL
serieus	серйозна	serieus	серйозний	ADJ	ADJ;NOM;FEM;SG
serieus	серйозний	serieus	серйозний	ADJ	ADJ;NOM;MASC;SG
bijen	бджіл	bij	бджіл	N;PL	N;ANIM;NOM;MASC;PL
bijen	бджоли	bij	бджол	N;PL	N;ANIM;NOM;MASC;PL
bijen	бджоли	bij	бджол	N;PL	N;ANIM;NOM;MASC;PL
krijg	отримати	krijgen	отримати	V;SG;PRS;FIN	V;PFV;NFIN
vergeten	забув	vergeten	забути	V;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN
vergeten	забула	vergeten	забути	V;V.PTCP	V;PFV;FEM;IND;SG;PST;FIN
vergeten	забули	vergeten	забути	V;V.PTCP	V;PFV;IND;PL;PST;FIN
vergeten	забувати	vergeten	забувати	V;V.PTCP	V;IPFV;NFIN
vergeten	забути	vergeten	забути	V;V.PTCP	V;PFV;NFIN
vergeten	забудь	vergeten	забудь	V;V.PTCP	V;PFV;IMP;SG;2;FIN
vergeten	забути	vergeten	забути	V;V.PTCP	V;PFV;NFIN
vergeten	забули	vergeten	забути	V;V.PTCP	V;PFV;IND;PL;PST;FIN
vos	лисиця	vos	лисиця	N;MASC+FEM;SG	N;ANIM;NOM;FEM;SG
hernoemen	перейменувати	hernoemen	перейменувати	V;NFIN	V;IPFV;NFIN
wetten	законів	wet	закон	N;PL	N;INAN;GEN;MASC;PL
wetten	закони	wet	закон	N;PL	N;INAN;NOM;MASC;PL
planeet	планета	planeet	планета	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
zeg	кажу	zeggen	казати	V;SG;PRS;FIN	V;IPFV;IND;SG;1;PRS;FIN
zeg	сказати	zeggen	сказати	V;SG;PRS;FIN	V;PFV;NFIN
zeg	кажеш	zeggen	казати	V;SG;PRS;FIN	V;IPFV;IND;SG;2;PRS;FIN
atletiek	атлетика	atletiek	атлетика	N;MASC+FEM;SG	N;ANIM;NOM;FEM;SG
verdwijnen	зникають	verdwijnen	зникати	V;PL;PRS;FIN	V;IPFV;IND;PL;3;PRS;FIN
verdwijnen	зникнути	verdwijnen	зникнути	V;PL;PRS;FIN	V;PFV;NFIN
verdwijnen	зникають	verdwijnen	зникати	V;PL;PRS;FIN	V;IPFV;IND;PL;3;PRS;FIN
woordenboek	словник	woordenboek	словник	N;NEUT;SG	N;INAN;NOM;MASC;SG
toneel	стадія	toneel	стадія	N;NEUT;SG	N;INAN;NOM;FEM;SG
bezwaar	протест	bezwaar	протест	N;NEUT;SG	N;INAN;NOM;MASC;SG
doctor	лікар	doctor	лікар	N;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
doctor	лікаря	doctor	лікар	N;MASC+FEM;SG	N;ANIM;ACC;MASC;SG
doctor	доктор	doctor	доктор	N;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
doctor	лікарю	doctor	лікар	N;MASC+FEM;SG	N;ANIM;DAT;MASC;SG
zinnen	фразами	zin	фраза	N;PL	N;INAN;INS;MASC;PL
zinnen	фрази	zin	фраза	N;PL	N;INAN;NOM;FEM;PL
zinnen	виразів	zin	вираз	N;PL	N;INAN;GEN;MASC;PL
zinnen	фраз	zin	фраз	N;PL	N;INAN;GEN;FEM;PL
zinnen	речення	zin	речення	N;PL	N;INAN;NOM;NEUT;PL
zinnen	речень	zin	речень	N;PL	N;INAN;GEN;NEUT;PL
israëlische	ізраїльська	israëlisch	ізраїльський	ADJ	ADJ;NOM;FEM;SG
districten	райони	district	район	N;PL	N;INAN;NOM;MASC;PL
lokaal	локальні	lokaal	локальний	ADJ	ADJ;NOM;PL
lokaal	місцеві	lokaal	місцевий	ADJ	ADJ;NOM;PL
lokaal	локальна	lokaal	локальний	ADJ	ADJ;NOM;FEM;SG
lokaal	локальний	lokaal	локальний	ADJ	ADJ;NOM;MASC;SG
lokaal	місцевий	lokaal	місцевий	ADJ	ADJ;NOM;MASC;SG
pianist	піаніст	pianist	піаніст	N;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
instellingen	закладів	instelling	заклад	N;PL	N;INAN;GEN;MASC;PL
instellingen	установи	instelling	установа	N;PL	N;INAN;NOM;FEM;PL
instellingen	інституції	instelling	інституція	N;PL	N;INAN;NOM;FEM;PL
instellingen	установ	instelling	установа	N;PL	N;INAN;GEN;FEM;PL
instellingen	налаштуваннях	instelling	налаштування	N;PL	N;INAN;ESS;NEUT;PL
instellingen	параметри	instelling	параметр	N;PL	N;INAN;NOM;MASC;PL
negatieve	негативний	negatief	негативний	ADJ	ADJ;NOM;MASC;SG
negatieve	негативне	negatief	негативний	ADJ	ADJ;NOM;NEUT;SG
negatieve	негативна	negatief	негативний	ADJ	ADJ;NOM;FEM;SG
negatieve	негативні	negatief	негативний	ADJ	ADJ;NOM;PL
verwerkt	опрацювати	verwerken	опрацювати	V;V.PTCP	V;PFV;NFIN
verwerkt	оброблено	verwerken	обробити	V;V.PTCP	V;PFV;IND;0;FIN
gelezen	прочитайте	lezen	прочитати	V;V.PTCP	V;PFV;IMP;PL;2;FIN
gelezen	читати	lezen	читати	V;V.PTCP	V;IPFV;NFIN
gelezen	читайте	lezen	читати	V;V.PTCP	V;IPFV;IMP;PL;2;FIN
gelezen	прочитати	lezen	прочитати	V;V.PTCP	V;PFV;NFIN
volle	повна	vol	повний	ADJ	ADJ;NOM;FEM;SG
volle	повний	vol	повний	ADJ	ADJ;NOM;MASC;SG
volle	повне	vol	повний	ADJ	ADJ;NOM;NEUT;SG
verbleef	зупинилась	verblijven	зупинитися	V;SG;PST;FIN	V;PFV;FEM;IND;SG;PST;FIN
verbleef	залишився	verblijven	залишитися	V;SG;PST;FIN	V;PFV;MASC;IND;SG;PST;FIN
besluiten	рішень	besluit	рішення	N;PL	N;INAN;GEN;NEUT;PL
artikels	статті	artikel	стаття	N;PL	N;INAN;NOM;FEM;PL
artikels	статтями	artikel	стаття	N;PL	N;INAN;INS;FEM;PL
artikels	статей	artikel	стаття	N;PL	N;INAN;GEN;FEM;PL
benoeming	зустріч	benoeming	зустріч	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
bewerken	редагувати	bewerken	редагувати	V;NFIN	V;IPFV;NFIN
bewerken	змінити	bewerken	змінити	V;NFIN	V;PFV;NFIN
roemeense	румунська	roemeens	румунський	ADJ	ADJ;NOM;FEM;SG
logo	логотип	logo	логотип	N;NEUT;SG	N;INAN;NOM;MASC;SG
nominaties	номінантів	nominatie	номінант	N;PL	N;ANIM;ACC;MASC;PL
nominaties	номінаціях	nominatie	номінація	N;PL	N;INAN;ESS;FEM;PL
cultureel	культурний	cultureel	культурний	ADJ	ADJ;NOM;MASC;SG
cultureel	культурні	cultureel	культурний	ADJ	ADJ;NOM;PL
maak	зробити	maken	зробити	V;SG;PRS;FIN	V;PFV;NFIN
hoogtepunt	підсвічування	hoogtepunt	підсвічування	N;NEUT;SG	N;INAN;NOM;NEUT;SG
hoogtepunt	низку	hoogtepunt	низка	N;NEUT;SG	N;INAN;ACC;FEM;SG
hoogtepunt	пік	hoogtepunt	пік	N;NEUT;SG	N;INAN;NOM;MASC;SG
aangrenzende	сусіднього	aangrenzend	сусідній	ADJ	ADJ;GEN;MASC;SG
aangrenzende	сусідню	aangrenzend	сусідній	ADJ	ADJ;ACC;FEM;SG
abraham	абрахам	abraham	абрах	N;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
rose	троянда	rose	троянда	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
gelijke	рівне	gelijk	рівний	ADJ	ADJ;NOM;NEUT;SG
acteurs	акторів	acteur	актор	N;PL	N;ANIM;ACC;MASC;PL
acteurs	актори	acteur	актор	N;PL	N;ANIM;NOM;MASC;PL
behoud	охорони	behoud	охорона	N;NEUT;SG	N;INAN;GEN;FEM;SG
behoud	енергозбереження	behoud	енергозбереження	N;NEUT;SG	N;INAN;NOM;NEUT;SG
behoud	консервація	behoud	консервація	N;NEUT;SG	N;INAN;NOM;FEM;SG
criteria	критерії	criterium	критерій	N;PL	N;INAN;NOM;FEM;PL
varianten	варіанти	variant	варіант	N;PL	N;INAN;NOM;MASC;PL
varianten	варіації	variant	варіація	N;PL	N;INAN;NOM;FEM;PL
varianten	варіанти	variant	варіант	N;PL	N;INAN;NOM;MASC;PL
zand	пісок	zand	пісок	N;NEUT;SG	N;INAN;NOM;MASC;SG
finse	фінська	fins	фінський	ADJ	ADJ;NOM;FEM;SG
lot	доля	lot	доля	N;NEUT;SG	N;INAN;NOM;FEM;SG
lot	доля	lot	доля	N;NEUT;SG	N;INAN;NOM;FEM;SG
lot	долю	lot	доля	N;NEUT;SG	N;INAN;ACC;FEM;SG
opgelost	вирішено	oplossen	вирішити	V;V.PTCP	V;PFV;IND;0;FIN
opgelost	вирішено	oplossen	вирішити	V;V.PTCP	V;PFV;IND;0;FIN
opgelost	вирішили	oplossen	вирішити	V;V.PTCP	V;PFV;IND;PL;PST;FIN
kopen	купити	kopen	купити	V;NFIN	V;PFV;NFIN
kopen	придбати	kopen	придбати	V;NFIN	V;PFV;NFIN
kopen	купувати	kopen	купувати	V;NFIN	V;IPFV;NFIN
amerikanen	американців	amerikaan	американець	N;PL	N;ANIM;ACC;MASC;PL
amerikanen	американці	amerikaan	американець	N;PL	N;ANIM;NOM;MASC;PL
zuster	сестра	zuster	сестра	N;MASC+FEM;SG	N;ANIM;NOM;FEM;SG
zuster	медсестра	zuster	медсестр	N;MASC+FEM;SG	N;ANIM;NOM;FEM;SG
kroatië	хорватія	kroatië	хорватія	N;NEUT;SG	N;INAN;NOM;FEM;SG
zachte	ніжні	zacht	ніжний	ADJ	ADJ;NOM;PL
papier	папір	papier	папір	N;NEUT;SG	N;INAN;NOM;MASC;SG
wisten	знали	weten	знати	V;PL;PST;FIN	V;IPFV;IND;PL;PST;FIN
gas	газу	gas	газ	N;NEUT;SG	N;INAN;GEN;MASC;SG
gas	газ	gas	газ	N;NEUT;SG	N;INAN;NOM;MASC;SG
beïnvloed	чинив	beïnvloeden	чинити	V;V.PTCP	V;IPFV;MASC;IND;SG;PST;FIN
eieren	яйця	ei	яйце	N;PL	N;INAN;NOM;NEUT;PL
geïnspireerd	надихали	inspireren	надихати	V;V.PTCP	V;PFV;IND;PL;PST;FIN
