une	eine	un	ein	DET;INDF;FEM;SG	DET;NOM;INDF;FEM;SG
destiné	beabsichtigte	destiner	beabsichtigen	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
destiné	beabsichtigt	destiner	beabsichtigen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
destiné	bestimmt	destiner	bestimmen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
capable	fähig	capable	fähig	ADJ;MASC;SG	ADJ
capable	fähig	capable	fähig	ADJ;MASC;SG	ADJ
capable	fähiger	capable	fähiger	ADJ;MASC;SG	ADJ
internationaux	international	international	international	ADJ;MASC;PL	ADJ
internationaux	internationalen	international	international	ADJ;MASC;PL	ADJ;NOM;MASC;PL
internationaux	internationaler	international	international	ADJ;MASC;PL	ADJ
internationaux	internationale	international	international	ADJ;MASC;PL	ADJ;NOM;FEM;PL
couverture	abdeckung	couverture	abdeckung	N;FEM;SG	N;NOM;SG
couverture	abdeckung	couverture	abdeckung	N;FEM;SG	N;NOM;SG
couverture	berichterstattung	couverture	berichterstattung	N;FEM;SG	N;NOM;FEM;SG
cuisine	küche	cuisine	küchen	N;FEM;SG	N;NOM;FEM;SG
cuisine	küche	cuisine	küchen	N;FEM;SG	N;NOM;FEM;SG
arbres	bäume	arbre	bäumen	N;MASC;PL	N;NOM;MASC;PL
arbres	bäume	arbre	bäumen	N;MASC;PL	N;NOM;MASC;PL
émissions	fernsehsendungen	émission	fernsehsendung	N;FEM;PL	N;NOM;FEM;PL
émissions	emissionen	émission	emission	N;FEM;PL	N;NOM;FEM;PL
disposition	bestimmung	disposition	bestimmung	N;FEM;SG	N;NOM;FEM;SG
disposition	gliederung	disposition	gliederung	N;FEM;SG	N;NOM;FEM;SG
conservatoire	musikhochschule	conservatoire	musikhochschule	N;MASC;SG	N;NOM;FEM;SG
humains	menschlicher	humain	menschlich	ADJ;MASC;PL	ADJ
humains	menschliche	humain	menschlich	ADJ;MASC;PL	ADJ;NOM;FEM;PL
humains	menschlichen	humain	menschlich	ADJ;MASC;PL	ADJ
donnant	geben	donner	geben	V;PRS;V.PTCP	V;NFIN
milliards	milliarden	milliard	milliarden	N;MASC;PL	N;NOM;FEM;PL
milliards	milliarden	milliard	milliarden	N;MASC;PL	N;NOM;FEM;PL
milliards	billionen	milliard	billion	N;MASC;PL	N;NOM;FEM;PL
huitième	achte	huitième	acht	ADJ;MASC;SG	ADJ
huitième	achter	huitième	acht	ADJ;MASC;SG	ADJ
modernes	modernen	moderne	modern	ADJ;MASC;PL	ADJ
modernes	modern	moderne	modern	ADJ;MASC;PL	ADJ
modernes	moderner	moderne	modern	ADJ;MASC;PL	ADJ
entrer	geben	entrer	geben	V;NFIN	V;NFIN
entrer	gib	entrer	gib	V;NFIN	V;IND;SG;2;PRS;FIN
entrer	eintragen	entrer	eintragen	V;NFIN	V;NFIN
entrer	betreten	entrer	betreten	V;NFIN	V;NFIN
édité	bearbeitete	éditer	bearbeitet	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
édité	herausgegeben	éditer	herausgeben	V;MASC;SG;PST;V.PTCP	V;V.PTCP
édité	bearbeitet	éditer	bearbeiten	V;MASC;SG;PST;V.PTCP	V;V.PTCP
prit	nahm	prendre	nehmen	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN
progressivement	stufenweise	progressivement	stufenweise	ADV	ADV
canons	kanonen	canon	kanon	N;MASC;PL	N;NOM;FEM;PL
canons	pistolen	canon	pistol	N;MASC;PL	N;NOM;PL
canons	gewehre	canon	gewehr	N;MASC;PL	N;NOM;PL
canons	kanonen	canon	kanon	N;MASC;PL	N;NOM;FEM;PL
canons	kanonen	canon	kanon	N;MASC;PL	N;NOM;FEM;PL
difficultés	schwierigkeiten	difficulté	schwierigkeit	N;FEM;PL	N;NOM;FEM;PL
difficultés	schwierigkeiten	difficulté	schwierigkeit	N;FEM;PL	N;NOM;FEM;PL
religieuses	religiöse	religieux	religiös	ADJ;FEM;PL	ADJ;NOM;FEM;PL
religieuses	religiösen	religieux	religiös	ADJ;FEM;PL	ADJ
religieuses	religiös	religieux	religiös	ADJ;FEM;PL	ADJ
penser	denken	penser	denken	V;NFIN	V;NFIN
penser	nachdenken	penser	nachdenken	V;NFIN	V;NFIN
penser	denken	penser	denken	V;NFIN	V;NFIN
personnelle	persönlichen	personnel	persönlich	ADJ;FEM;SG	ADJ;ACC;MASC;SG
personnelle	persönliches	personnel	persönlich	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
personnelle	persönlicher	personnel	persönlich	ADJ;FEM;SG	ADJ
personnelle	persönlich	personnel	persönlich	ADJ;FEM;SG	ADJ
présenter	vorliegenden	présenter	vorliegend	V;NFIN	V;NFIN
présenter	präsentieren	présenter	präsentieren	V;NFIN	V;NFIN
vaisseau	gefäß	vaisseau	gefäß	N;MASC;SG	N;NOM;NEUT;SG
autrefois	zuvor	autrefois	zuvor	ADV	ADV
autrefois	ehemals	autrefois	ehemals	ADV	ADV
café	café	café	café	N;MASC;SG	N;NOM;MASC;SG
café	café	café	café	N;MASC;SG	N;NOM;MASC;SG
propriétés	objekte	propriété	objeken	N;FEM;PL	N;NOM;NEUT;PL
polonaise	polnisch	polonais	polnisch	ADJ;FEM;SG	ADJ
polonaise	polnisches	polonais	polnisch	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
instruments	messgeräte	instrument	meßgerät	N;MASC;PL	N;NOM;FEM;PL
conserve	bewahrt	conserver	bewahren	V;IND;SG;3;PRS;FIN	V;V.PTCP
conserve	konserviert	conserver	konservieren	V;IND;SG;3;PRS;FIN	V;V.PTCP
départements	abteilungen	département	abteilingen	N;MASC;PL	N;NOM;FEM;PL
finances	finanzierungen	finance	finanzierung	N;FEM;PL	N;NOM;FEM;PL
onze	elf	onze	elf	NUM	NUM
moteurs	motoren	moteur	motor	N;MASC;PL	N;NOM;PL
moteurs	triebwerke	moteur	triebwerk	N;MASC;PL	N;NOM;FEM;PL
moteurs	motoren	moteur	motor	N;MASC;PL	N;NOM;PL
prévu	geplant	prévoir	planen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
prévu	vorgesehen	prévoir	vorsehen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
prévu	geplant	prévoir	planen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
prévu	vorgesehen	prévoir	vorsehen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
pleine	voll	plein	voll	ADJ;FEM;SG	ADJ
pleine	vollständig	plein	vollständig	ADJ;FEM;SG	ADJ
noirs	schwarzer	noir	schwarz	ADJ;MASC;PL	ADJ
noirs	schwarze	noir	schwarz	ADJ;MASC;PL	ADJ;NOM;FEM;PL
noirs	schwarzen	noir	schwarz	ADJ;MASC;PL	ADJ
noirs	schwarzer	noir	schwarz	ADJ;MASC;PL	ADJ
noirs	schwarze	noir	schwarz	ADJ;MASC;PL	ADJ;NOM;FEM;PL
noirs	schwarz	noir	schwarz	ADJ;MASC;PL	ADJ
noirs	schwarzen	noir	schwarz	ADJ;MASC;PL	ADJ
célèbres	berühmter	célèbre	berühmt	ADJ;MASC;PL	ADJ
célèbres	berühmte	célèbre	berühmt	ADJ;MASC;PL	ADJ;NOM;PL
célèbres	berühmt	célèbre	berühmt	ADJ;MASC;PL	ADJ
célèbres	berühmten	célèbre	berühmt	ADJ;MASC;PL	ADJ;PL
quart	quartal	quart	quartal	N;MASC;SG	N
ajoute	hinzufügen	ajouter	hinfügen	V;IND;SG;3;PRS;FIN	V;NFIN
ajoute	addieren	ajouter	addieren	V;IND;SG;3;PRS;FIN	V;NFIN
ajoute	fügen	ajouter	fügen	V;IND;SG;3;PRS;FIN	V;NFIN
ajoute	füge	ajouter	fügen	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
ajoute	fügt	ajouter	fügen	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
document	dokument	document	dokument	N;MASC;SG	N;NOM;NEUT;SG
document	dokumente	document	dokument	N;MASC;SG	N;NOM;SG
augmentation	zunahme	augmentation	zunahme	N;FEM;SG	N;SG
augmentation	erhöhung	augmentation	erhöhung	N;FEM;SG	N;NOM;FEM;SG
qualification	qualifizierung	qualification	qualifizierung	N;FEM;SG	N;NOM;FEM;SG
qualification	qualifikation	qualification	qualifikation	N;FEM;SG	N;NOM;FEM;SG
qualification	qualifizierung	qualification	qualifizierung	N;FEM;SG	N;NOM;FEM;SG
qualification	qualifikation	qualification	qualifikation	N;FEM;SG	N;NOM;FEM;SG
condamné	überführt	condamner	überführen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
condamné	verurteilt	condamner	verurteilen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
condamné	verurteilte	condamner	verurteilen	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
condamné	verurteilt	condamner	verurteilen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
condamné	verurteilte	condamner	verurteilen	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
condamné	verurteilt	condamner	verurteilen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
condamné	verurteilte	condamner	verurteilen	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
condamné	verurteilte	condamner	verurteilen	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
conservé	einbehalten	conserver	einbehalten	V;MASC;SG;PST;V.PTCP	V;V.PTCP
conservé	beibehalten	conserver	beibehalten	V;MASC;SG;PST;V.PTCP	V;V.PTCP
conservé	behalten	conserver	behalten	V;MASC;SG;PST;V.PTCP	V;NFIN
génie	technik	génie	technik	N;MASC;SG	N;SG
voitures	fahrzeuge	voiture	fahrzeug	N;FEM;PL	N;NOM;PL
contemporaine	zeitgemäße	contemporain	zeitgemäß	ADJ;FEM;SG	ADJ;NOM
contemporaine	zeitgemäß	contemporain	zeitgemäß	ADJ;FEM;SG	ADJ
blancs	weißen	blanc	weiß	ADJ;MASC;PL	ADJ
blancs	weiße	blanc	weiß	ADJ;MASC;PL	ADJ;NOM;FEM;PL
blancs	weiße	blanc	weiß	ADJ;MASC;PL	ADJ;NOM;FEM;PL
blancs	weißen	blanc	weiß	ADJ;MASC;PL	ADJ
démocrate	demokrat	démocrate	demokrat	N;MASC;SG	N;NOM;MASC;SG
plage	strände	plage	strand	N;FEM;SG	N;NOM
plage	strände	plage	strand	N;FEM;SG	N;NOM
entretien	wartung	entretien	wartung	N;MASC;SG	N;NOM;SG
entretien	interview	entretien	interveiwen	N;MASC;SG	N;SG
entretien	befragung	entretien	befragung	N;MASC;SG	N;NOM;FEM;SG
entretien	gespräch	entretien	gespräch	N;MASC;SG	N;NOM;NEUT;SG
vide	nichtig	vide	nichtig	ADJ;MASC;SG	ADJ
vide	ungültig	vide	ungültig	ADJ;MASC;SG	ADJ
vide	staubsauger	vide	staubsauger	ADJ;MASC;SG	ADJ
vide	leeren	vide	leer	ADJ;MASC;SG	ADJ
vide	leer	vide	leer	ADJ;MASC;SG	ADJ
vide	blank	vide	blank	ADJ;MASC;SG	ADJ
vide	leerer	vide	leer	ADJ;MASC;SG	ADJ
vide	leer	vide	leer	ADJ;MASC;SG	ADJ
vide	leeren	vide	leer	ADJ;MASC;SG	ADJ
accepte	akzeptiert	accepter	akzeptieren	V;IND;SG;3;PRS;FIN	V;V.PTCP
accepte	annehmen	accepter	annehmen	V;IND;SG;3;PRS;FIN	V;NFIN
accepte	akzeptiere	accepter	akzeptieren	V;IND;SG;3;PRS;FIN	V;IND;SG;3;FIN
accepte	akzeptiert	accepter	akzeptieren	V;IND;SG;3;PRS;FIN	V;V.PTCP
accepte	akzeptieren	accepter	akzeptieren	V;IND;SG;3;PRS;FIN	V;NFIN
saints	heilige	saint	heilig	ADJ;MASC;PL	ADJ;NOM;FEM;PL
saints	heiligen	saint	heilig	ADJ;MASC;PL	ADJ
saints	heiliger	saint	heilig	ADJ;MASC;PL	ADJ
revenir	rücken	revenir	rücken	V;NFIN	V;NFIN
canon	kanone	canon	kanone	N;MASC;SG	N;NOM;FEM;SG
collections	kollektionen	collection	kollektion	N;FEM;PL	N;NOM;FEM;PL
collections	sammlungen	collection	sammlung	N;FEM;PL	N;NOM;FEM;PL
active	aktiven	actif	aktiv	ADJ;FEM;SG	ADJ
active	aktiv	actif	aktiv	ADJ;FEM;SG	ADJ
active	aktiver	actif	aktiv	ADJ;FEM;SG	ADJ
organisée	organisierte	organiser	organisieren	V;FEM;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
organisée	veranstaltet	organiser	veranstalten	V;FEM;SG;PST;V.PTCP	V;V.PTCP
organisée	organisierte	organiser	organisieren	V;FEM;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
organisée	veranstaltet	organiser	veranstalten	V;FEM;SG;PST;V.PTCP	V;V.PTCP
organisée	kuratiert	organiser	kuratieren	V;FEM;SG;PST;V.PTCP	V;V.PTCP
initiale	initialen	initial	initial	ADJ;FEM;SG	ADJ
chance	chance	chance	chance	N;FEM;SG	N;NOM;FEM;SG
chance	glück	chance	glück	N;FEM;SG	N;NOM;SG
attendre	warte	attendre	wart	V;NFIN	V;IND;SG;3;PRS;FIN
attendre	gewartet	attendre	warten	V;NFIN	V;V.PTCP
attendre	abwarten	attendre	abwarten	V;NFIN	V;NFIN
attendre	warten	attendre	warten	V;NFIN	V;NFIN
attendre	wartet	attendre	warten	V;NFIN	V;IND;SG;3;PRS;FIN
attendre	warte	attendre	wart	V;NFIN	V;IND;SG;3;PRS;FIN
attendre	wartet	attendre	warten	V;NFIN	V;IND;SG;3;PRS;FIN
attendre	warten	attendre	warten	V;NFIN	V;NFIN
attendre	abwarten	attendre	abwarten	V;NFIN	V;NFIN
destruction	verwüstung	destruction	verwüstung	N;FEM;SG	N;NOM;SG
destruction	vernichtung	destruction	vernichtung	N;FEM;SG	N;NOM;FEM;SG
enregistrement	aufzeichnung	enregistrement	aufzeichnung	N;MASC;SG	N;NOM;FEM;SG
quotidien	täglichen	quotidien	täglich	ADJ;MASC;SG	ADJ
quotidien	täglich	quotidien	täglich	ADJ;MASC;SG	ADJ
quotidien	täglich	quotidien	täglich	ADJ;MASC;SG	ADJ
quotidien	tägliches	quotidien	täglich	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
auto	auto	auto	auto	N;MASC;SG	N;NOM;SG
spécifique	spezifisch	spécifique	spezifisch	ADJ;MASC;SG	ADJ
spécifique	spezifischen	spécifique	spezifisch	ADJ;MASC;SG	ADJ
espaces	räume	espace	räumen	N;MASC;PL	N;NOM;MASC;PL
impossible	unmöglich	impossible	unmöglich	ADJ;MASC;SG	ADJ
vieille	altstadt	vieux	altstadt	ADJ;FEM;SG	ADJ
vieille	alter	vieux	alt	ADJ;FEM;SG	ADJ
vieille	alt	vieux	alt	ADJ;FEM;SG	ADJ
technologie	technik	technologie	technik	N;FEM;SG	N;SG
madeleine	magdalena	madeleine	magdalena	N;FEM;SG	N;NOM;FEM;SG
intègre	integriert	intégrer	integrieren	V;IND;SG;3;PRS;FIN	V;V.PTCP
intègre	integrieren	intégrer	integrieren	V;IND;SG;3;PRS;FIN	V;NFIN
utile	nützliches	utile	nützlich	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
utile	nützlich	utile	nützlich	ADJ;MASC;SG	ADJ
utile	hilfreich	utile	hilfreich	ADJ;MASC;SG	ADJ
utile	nützlich	utile	nützlich	ADJ;MASC;SG	ADJ
utile	hilfreich	utile	hilfreich	ADJ;MASC;SG	ADJ
utile	hilfsbereit	utile	hilfsbereit	ADJ;MASC;SG	ADJ
utile	nützlich	utile	nützlich	ADJ;MASC;SG	ADJ
utile	nützliches	utile	nützlich	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
saut	sprünge	saut	sprüngen	N;MASC;SG	N;NOM;SG
conservation	erhaltung	conservation	erhaltung	N;FEM;SG	N;SG
conservation	konservierung	conservation	konservierung	N;FEM;SG	N;NOM;FEM;SG
conservation	erhaltung	conservation	erhaltung	N;FEM;SG	N;SG
conservation	konservierung	conservation	konservierung	N;FEM;SG	N;NOM;FEM;SG
régulière	regulär	régulier	regulär	ADJ;FEM;SG	ADJ
régulière	regelmäßiger	régulier	regelmäßig	ADJ;FEM;SG	ADJ
régulière	regelmäßig	régulier	regelmäßig	ADJ;FEM;SG	ADJ
sortir	ausfahrt	sortir	ausfahren	V;NFIN	V;IND;SG;3;PRS;FIN
sortir	beenden	sortir	beenden	V;NFIN	V;NFIN
sortir	verlassen	sortir	verlassen	V;NFIN	V;NFIN
sortir	ausgehen	sortir	ausgehen	V;NFIN	V;NFIN
centres	zentren	centre	zentren	N;MASC;PL	N
centres	zentren	centre	zentren	N;MASC;PL	N
sociaux	soziale	social	sozial	ADJ;MASC;PL	ADJ;NOM;FEM;PL
sociaux	sozialer	social	sozial	ADJ;MASC;PL	ADJ
sociaux	sozial	social	sozial	ADJ;MASC;PL	ADJ
sociaux	sozialen	social	sozial	ADJ;MASC;PL	ADJ;NOM;MASC;PL
essentiel	unentbehrlich	essentiel	unentbehrlich	ADJ;MASC;SG	ADJ
essentiel	wesentlichen	essentiel	wesentlich	ADJ;MASC;SG	ADJ
essentiel	wesentlich	essentiel	wesentlich	ADJ;MASC;SG	ADJ
essentiel	wesentlichen	essentiel	wesentlich	ADJ;MASC;SG	ADJ
essentiel	grundlegendes	essentiel	grundlegend	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
assure	sorgt	assurer	sorgen	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
assure	sichert	assurer	sichern	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
assure	gewährleistet	assurer	gewährleisten	V;IND;SG;3;PRS;FIN	V;V.PTCP
assure	sicherstellt	assurer	sicherstellen	V;IND;SG;3;PRS;FIN	V;V.PTCP
distingue	unterscheidet	distinguer	unterscheiden	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
distingue	auszeichnet	distinguer	auszeichnen	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
primaire	elementar	primaire	elementar	ADJ;MASC;SG	ADJ
primaire	elementaren	primaire	elementar	ADJ;MASC;SG	ADJ
primaire	primär	primaire	primär	ADJ;MASC;SG	ADJ
primaire	primären	primaire	primär	ADJ;MASC;SG	ADJ
tuer	tötet	tuer	töten	V;NFIN	V;IND;SG;3;PRS;FIN
tuer	töten	tuer	töten	V;NFIN	V;NFIN
tuer	erschlagen	tuer	erschlagen	V;NFIN	V;V.PTCP
tuer	töten	tuer	töten	V;NFIN	V;NFIN
tuer	tötet	tuer	töten	V;NFIN	V;IND;SG;3;PRS;FIN
tuer	töten	tuer	töten	V;NFIN	V;NFIN
logique	logisch	logique	logisch	ADJ;FEM;SG	ADJ
logique	schlüssig	logique	schlüßig	ADJ;FEM;SG	ADJ
logique	logischen	logique	logisch	ADJ;FEM;SG	ADJ
logique	logisch	logique	logisch	ADJ;FEM;SG	ADJ
adapté	angepaßt	adapter	anpapen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
adapté	adaptiert	adapter	adaptieren	V;MASC;SG;PST;V.PTCP	V;V.PTCP
adapté	angepasst	adapter	anpassen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
dépend	hängt	dépendre	hängen	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
dépend	abhängt	dépendre	abhängen	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
dépend	abhängen	dépendre	abhängen	V;IND;SG;3;PRS;FIN	V;NFIN
quasi	beinahe	quasi	beinahe	ADV	ADV
quasi	nahezu	quasi	nahezu	ADV	ADV
quasi	fast	quasi	fast	ADV	ADV
quasi	quasi	quasi	quasi	ADV	ADV
visible	erkennbar	visible	erkennbar	ADJ;MASC;SG	ADJ
visible	sichtbaren	visible	sichtbar	ADJ;MASC;SG	ADJ
visible	sichtbar	visible	sichtbar	ADJ;MASC;SG	ADJ
visible	sichtbarer	visible	sichtbar	ADJ;MASC;SG	ADJ
autoroute	schnellstraße	autoroute	schnellstraße	N;FEM;SG	N;NOM;FEM;SG
autoroute	schnellstraße	autoroute	schnellstraße	N;FEM;SG	N;NOM;FEM;SG
autoroute	landstraße	autoroute	landstraße	N;FEM;SG	N;NOM;FEM;SG
ponts	brücken	pont	brücken	N;MASC;PL	N;NOM;FEM;PL
quinze	fünfzehn	quinze	fünfzehn	NUM	NUM
marié	verheiratete	marier	verheiraten	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
moindre	kleiner	moindre	klein	ADJ;MASC;SG	ADJ
moindre	geringer	moindre	gering	ADJ;MASC;SG	ADJ
exécution	durchführung	exécution	durchführung	N;FEM;SG	N;NOM;FEM;SG
exécution	hinrichtung	exécution	hinrichtung	N;FEM;SG	N;NOM;FEM;SG
légèrement	etwas	légèrement	etwas	ADV	ADV
distinctions	auszeichnungen	distinction	auszeichnangen	N;FEM;PL	N;NOM;FEM;PL
distinctions	auszeichnungen	distinction	auszeichnangen	N;FEM;PL	N;NOM;FEM;PL
distinctions	prämien	distinction	prämien	N;FEM;PL	N;NOM
remarque	mitteilung	remarque	mitteilung	N;FEM;SG	N;FEM;SG
gares	tankstellen	gare	tankstellen	N;FEM;PL	N;NOM;PL
gares	bahnhöfe	gare	bahnhöfen	N;FEM;PL	N;NOM;MASC;PL
gares	stationen	gare	station	N;FEM;PL	N;NOM;FEM;PL
gares	haltestellen	gare	haltestellen	N;FEM;PL	N;NOM;FEM;PL
installation	einbau	installation	einbau	N;FEM;SG	N;SG
installation	installation	installation	installation	N;FEM;SG	N;SG
installation	anlage	installation	anlage	N;FEM;SG	N;NOM;FEM;SG
installation	installation	installation	installation	N;FEM;SG	N;SG
circulation	zirkulation	circulation	zirkulation	N;FEM;SG	N;NOM;SG
circulation	durchblutung	circulation	durchblutung	N;FEM;SG	N;NOM;FEM;SG
australien	australischen	australien	australisch	ADJ;MASC;SG	ADJ;NOM;MASC;SG
chinoise	chinesischer	chinois	chinesisch	ADJ;FEM;SG	ADJ
chinoise	chinesischen	chinois	chinesisch	ADJ;FEM;SG	ADJ;ACC;MASC;SG
chinoise	chinesisch	chinois	chinesisch	ADJ;FEM;SG	ADJ
pierres	steine	pierre	stein	N;FEM;PL	N
pierres	steine	pierre	stein	N;FEM;PL	N
pierres	steine	pierre	stein	N;FEM;PL	N
paraît	erscheint	paraître	erscheinen	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
paraît	scheint	paraître	scheinen	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
universitaires	akademiker	universitaire	akademik	ADJ;MASC;PL	ADJ
universitaires	akademiker	universitaire	akademik	ADJ;MASC;PL	ADJ
universitaires	akademischen	universitaire	akademisch	ADJ;MASC;PL	ADJ;NOM;MASC;PL
universitaires	akademische	universitaire	akademisch	ADJ;MASC;PL	ADJ;NOM;FEM;PL
universitaires	akademischer	universitaire	akademisch	ADJ;MASC;PL	ADJ
histoires	erzählungen	histoire	erzählingen	N;FEM;PL	N;NOM;FEM;PL
faites	machen	faire	machen	V;FEM;PL;PST;V.PTCP	V;NFIN
équivalent	gleichwertig	équivalent	gleichwertig	ADJ;MASC;SG	ADJ
équivalent	äquivalent	équivalent	äquivalent	ADJ;MASC;SG	ADJ
équivalent	gleichwertiges	équivalent	gleichwertig	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
équivalent	entsprechung	équivalent	entsprechung	ADJ;MASC;SG	ADJ
phrase	ausdruck	phrase	ausdruck	N;FEM;SG	N;SG
phrase	begriff	phrase	begreifen	N;FEM;SG	N;MASC;SG
récompense	prämien	récompense	prämien	N;FEM;SG	N;NOM
récompense	auszeichnung	récompense	auszeichnung	N;FEM;SG	N;NOM;FEM;SG
lancement	einführung	lancement	einführung	N;MASC;SG	N;SG
patron	chef	patron	chef	N;MASC;SG	N;NOM;MASC;SG
conçu	gezeugt	concevoir	zeugen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
conçu	konzipiert	concevoir	konzipieren	V;MASC;SG;PST;V.PTCP	V;V.PTCP
conçu	entworfen	concevoir	entwerfen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
conçu	entwarf	concevoir	entwerfen	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
conçu	konzipiert	concevoir	konzipieren	V;MASC;SG;PST;V.PTCP	V;V.PTCP
conçu	konstruiert	concevoir	konstruieren	V;MASC;SG;PST;V.PTCP	V;V.PTCP
culturelle	kultureller	culturel	kulturell	ADJ;FEM;SG	ADJ
culturelle	kulturell	culturel	kulturell	ADJ;FEM;SG	ADJ
culturelle	kulturellen	culturel	kulturell	ADJ;FEM;SG	ADJ
journaux	tageszeitungen	journal	taszeitungen	N;MASC;PL	N;NOM;FEM;PL
menace	bedrohung	menace	bedrohung	N;FEM;SG	N;FEM;SG
menace	bedrohung	menace	bedrohung	N;FEM;SG	N;FEM;SG
menace	bedrohung	menace	bedrohung	N;FEM;SG	N;FEM;SG
basque	baskenland	basque	baskenland	ADJ;MASC;SG	ADJ
débit	fluss	débit	flassen	N;MASC;SG	N;NOM;MASC;SG
araignées	spinnen	araignée	spinnen	V;FEM;PL;PST;V.PTCP	V;NFIN
manifestations	demonstrationen	manifestation	demonstration	N;FEM;PL	N;NOM;FEM;PL
installé	eingebaut	installer	einbauen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
installé	installierte	installer	installieren	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
installé	installiert	installer	installieren	V;MASC;SG;PST;V.PTCP	V;V.PTCP
arabes	arabischen	arabe	arabisch	ADJ;MASC;PL	ADJ;NOM;PL
arabes	arabische	arabe	arabisch	ADJ;MASC;PL	ADJ;NOM;FEM;PL
arabes	arabisch	arabe	arabisch	ADJ;MASC;PL	ADJ
arabes	arabischen	arabe	arabisch	ADJ;MASC;PL	ADJ;NOM;PL
arabes	arabische	arabe	arabisch	ADJ;MASC;PL	ADJ;NOM;FEM;PL
arabes	arabisch	arabe	arabisch	ADJ;MASC;PL	ADJ
arabes	arabischen	arabe	arabisch	ADJ;MASC;PL	ADJ;NOM;PL
arabes	arabisch	arabe	arabisch	ADJ;MASC;PL	ADJ
arabes	arabische	arabe	arabisch	ADJ;MASC;PL	ADJ;NOM;FEM;PL
conserver	bewahren	conserver	bewahren	V;NFIN	V;NFIN
conserver	beibehalten	conserver	beibehalten	V;NFIN	V;V.PTCP
conserver	behalten	conserver	behalten	V;NFIN	V;NFIN
conserver	bewahren	conserver	bewahren	V;NFIN	V;NFIN
conserver	halten	conserver	halten	V;NFIN	V;NFIN
conserver	beibehalten	conserver	beibehalten	V;NFIN	V;V.PTCP
conserver	behalten	conserver	behalten	V;NFIN	V;NFIN
reprendre	fortsetzen	reprendre	fortsetzen	V;NFIN	V;NFIN
reprendre	fortfahren	reprendre	fortfahren	V;NFIN	V;NFIN
conseils	tipps	conseil	tipps	N;MASC;PL	N;NOM;MASC;PL
conseils	rat	conseil	rat	N;MASC;PL	N
latine	lateinisch	latin	lateinisch	ADJ;FEM;SG	ADJ
latine	latein	latin	latein	ADJ;FEM;SG	ADJ
industrielle	industriell	industriel	industriell	ADJ;FEM;SG	ADJ
conduite	fahren	conduire	fahren	V;FEM;SG;PST;V.PTCP	V;NFIN
conduite	autofahren	conduire	autofahren	V;FEM;SG;PST;V.PTCP	V;NFIN
individus	personen	individu	Person	N;MASC;PL	N;NOM;FEM;PL
blessés	verletzt	blesser	verletzen	V;MASC;PL;PST;V.PTCP	V;V.PTCP
blessés	verletzten	blesser	verletzen	V;MASC;PL;PST;V.PTCP	V;IND;PL;3;PST;FIN
