γενιές	generácie	γενιά	generácia	N;NOM;FEM;PL	N;NOM;FEM;PL
ατμοσφαιρική	atmosférický	ατμοσφαιρικός	atmosférický	ADJ;NOM;FEM;SG	ADJ;INAN;NOM;MASC;SG
χοροί	tance	χορώ	tanec	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
δέκατη	desiaty	δέκατος	desiaty	ADJ;NOM;FEM;SG	ADJ;INAN;NOM;MASC;SG
δέκατη	desiate	δέκατος	desate	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
επιθυμητή	žiadaný	επιθυμητός	žiadaný	ADJ;NOM;FEM;SG	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
επιθυμητή	žiadané	επιθυμητός	žiadaný	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
επιθυμητή	požadované	επιθυμητός	požadovaný	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
επιθυμητή	žiaduce	επιθυμητός	žiaduci	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
σίδηρο	železo	σίδηρος	železo	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
βιολογική	biologický	βιολογικός	biologický	ADJ;NOM;FEM;SG	ADJ;ANIM;NOM;MASC;SG
βιολογική	biologické	βιολογικός	biologický	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
βιολογική	biologická	βιολογικός	biologický	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
ιδανική	ideálna	ιδανικός	ideálny	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
ιδανική	ideálny	ιδανικός	ideálny	ADJ;NOM;FEM;SG	ADJ;ANIM;NOM;MASC;SG
τσάι	čaj	τσάι	čaj	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
τσάι	tea	τσάι	tea	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
πειραματικά	experimentálne	πειραματικά	experimentálne	ADV	ADV
πρωτοβουλίες	iniciatívy	πρωτοβουλία	iniciatíva	N;NOM;FEM;PL	N;NOM;FEM;PL
ασυνήθιστα	nezvyčajne	ασυνήθιστο	nezvyčajne	ADV	ADV
ασυνήθιστα	neobyčajne	ασυνήθιστο	neobyčajne	ADV	ADV
αφίσες	plagáty	αφίσης	plagát	N;NOM;FEM;PL	N;INAN;NOM;MASC;PL
δάνεια	úvery	δάνεια	úver	N;NOM;NEUT;PL	N;INAN;NOM;MASC;PL
δάνεια	pôžičky	δάνεια	pôžička	N;NOM;NEUT;PL	N;NOM;FEM;PL
πρωτεΐνη	bielkovina	πρωτεύνω	bielkovina	N;NOM;FEM;SG	N;NOM;FEM;SG
πρωτεΐνη	proteín	πρωτεύνω	proteina	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
εκτεταμένο	rozsiahly	εκτεταμένος	rozsiahly	ADJ;NOM;NEUT;SG	ADJ;INAN;NOM;MASC;SG
εκτεταμένο	predĺžený	εκτεταμένος	predĺžený	ADJ;NOM;NEUT;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
εκτεταμένο	rozšírený	εκτεταμένος	rozšírený	ADJ;NOM;NEUT;SG	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
εκτεταμένο	predĺžená	εκτεταμένος	predĺžený	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
εκτεταμένο	rozšírená	εκτεταμένος	rozšírený	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
εκτεταμένο	predĺžené	εκτεταμένος	predĺžený	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
εκτεταμένο	rozšírené	εκτεταμένος	rozšírený	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
γενοκτονία	genocída	γενοκτονία	genocíd	N;NOM;FEM;SG	N;NOM;FEM;SG
γραφές	písomnosti	γραφή	písomnosť	N;NOM;FEM;PL	N;NOM;FEM;PL
γραφές	spisy	γραφή	spis	N;NOM;FEM;PL	N;INAN;NOM;MASC;PL
πόροι	zdroje	πόρος	zdroj	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
πόροι	prostriedky	πόρος	prostriedok	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
στιλ	štýl	στιλ	štýl	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
στιλ	steele	στιλ	stele	N;NOM;NEUT;SG	N;NOM;NEUT;SG
παράμετροι	parametre	παράμετρος	parametre	N;NOM;FEM;PL	N;INAN;NOM;MASC;PL
εναλλακτικό	alternatívne	εναλλακτικός	alternatívne	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
εναλλακτικό	alternatívna	εναλλακτικός	alternatívny	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
εναλλακτικό	alternatívny	εναλλακτικός	alternatívny	ADJ;NOM;NEUT;SG	ADJ;INAN;NOM;MASC;SG
εναλλακτικό	náhradné	εναλλακτικός	náhradný	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
εναλλακτικό	alternatívne	εναλλακτικός	alternatívne	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
εναλλακτικό	alternatívna	εναλλακτικός	alternatívny	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
εναλλακτικό	alternatívny	εναλλακτικός	alternatívny	ADJ;NOM;NEUT;SG	ADJ;INAN;NOM;MASC;SG
απίθανο	nepravdepodobné	απίθανος	nepravdepodobný	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
τεχνίτες	stavitelia	τεχνίτης	staviteľ	N;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
έτοιμη	pripravený	έτοιμος	pripravený	ADJ;NOM;FEM;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
έτοιμη	pripravená	έτοιμος	pripravený	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
έτοιμη	pripravené	έτοιμος	pripravený	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
απότομη	náhly	απότομος	náhly	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
επισήμανση	označovanie	επισήμανση	označovanie	N;NOM;FEM;SG	N;NOM;NEUT;SG
επισήμανση	označenie	επισήμανση	označenie	N;NOM;FEM;SG	N;NOM;NEUT;SG
κατασκευάζει	vyrába	κατασκευάζω	vyrábať	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
