til	varten	til	varten	ADV	ADV
genstande	esineitä	genstand	esine	N;INDF;MASC+FEM;PL	N;PRT;PL
genstande	esineet	genstand	esine	N;INDF;MASC+FEM;PL	N;NOM;PL
genstande	kohteet	genstand	kohde	N;INDF;MASC+FEM;PL	N;NOM;PL
genstande	erät	genstand	erä	N;INDF;MASC+FEM;PL	N;NOM;PL
genstande	kohdat	genstand	kohta	N;INDF;MASC+FEM;PL	N;NOM;PL
genstande	kohteita	genstand	kohde	N;INDF;MASC+FEM;PL	N;PRT;PL
genstande	kohteet	genstand	kohde	N;INDF;MASC+FEM;PL	N;NOM;PL
hest	hevonen	hest	hevonen	N;INDF;MASC+FEM;SG	N;NOM;SG
hest	hevosella	hest	hevonen	N;INDF;MASC+FEM;SG	N;AT+ESS
;SG
hest	hevosen	hest	hevonen	N;INDF;MASC+FEM;SG	N;GEN;SG
erstatning	korvaus	erstatning	korvaus	N;INDF;MASC+FEM;SG	N;NOM;SG
erstatning	korvausta	erstatning	korvaus	N;INDF;MASC+FEM;SG	N;PRT;SG
erstatning	hyvitys	erstatning	hyvitys	N;INDF;MASC+FEM;SG	N;NOM;SG
erstatning	korvaaminen	erstatning	korvaaminen	N;INDF;MASC+FEM;SG	N;NOM;SG
erstatning	korvaamista	erstatning	korvaaminen	N;INDF;MASC+FEM;SG	N;PRT;SG
erstatning	varajäsen	erstatning	varaja	N;INDF;MASC+FEM;SG	N;NOM;SG
erstatning	korvike	erstatning	korvike	N;INDF;MASC+FEM;SG	N;NOM;SG
erstatning	korvaaminen	erstatning	korvaaminen	N;INDF;MASC+FEM;SG	N;NOM;SG
syntes	vaikutti	synes	vaikuttaa	V;IND;PST;FIN;ACT	V;IND;SG;3;PST;FIN;ACT
syntes	näytti	synes	näyttää	V;IND;PST;FIN;ACT	V;IND;SG;3;PST;FIN;ACT
sygdomme	tautien	sygdom	tauti	N;INDF;MASC+FEM;PL	N;GEN;PL
sygdomme	sairaudet	sygdom	sairaus	N;INDF;MASC+FEM;PL	N;NOM;PL
sygdomme	taudit	sygdom	tauti	N;INDF;MASC+FEM;PL	N;NOM;PL
sygdomme	häiriöt	sygdom	häiriö	N;INDF;MASC+FEM;PL	N;NOM;PL
sygdomme	taudit	sygdom	tauti	N;INDF;MASC+FEM;PL	N;NOM;PL
udstillet	näytetty	udstille	näyttää	V;INDF;SG;PST;V.PTCP	V;NOM;SG;V.PTCP;PASS
sjette	kuudennen	sjette	kuudes	ADJ	ADJ;GEN;SG
sjette	kuudes	sjette	kuudes	ADJ	ADJ;NOM;SG
sendes	lähetetty	sende	lähettää	V;IND;PRS;FIN;PASS	V;NOM;SG;V.PTCP;PASS
sendes	lähetetyt	sende	lähettää	V;IND;PRS;FIN;PASS	V;NOM;PL;V.PTCP;PASS
stående	seisoo	stå	seisoa	V;PRS;V.PTCP	V;IND;SG;3;PRS;FIN;ACT
stående	seistä	stå	seistä	V;PRS;V.PTCP	V;SG;NFIN;ACT
registreret	rekisteröity	registrere	rekisteröidä	V;INDF;SG;PST;V.PTCP	V;NOM;SG;V.PTCP;PASS
registreret	kirjattu	registrere	kirjata	V;INDF;SG;PST;V.PTCP	V;NOM;SG;V.PTCP;PASS
registreret	rekisteröityä	registrere	rekisteröityä	V;INDF;SG;PST;V.PTCP	V;PRT;SG;V.PTCP;PASS
registreret	kirjattu	registrere	kirjata	V;INDF;SG;PST;V.PTCP	V;NOM;SG;V.PTCP;PASS
registreret	havaittu	registrere	havaita	V;INDF;SG;PST;V.PTCP	V;NOM;SG;V.PTCP;PASS
registreret	havaittiin	registrere	havaita	V;INDF;SG;PST;V.PTCP	V;IND;PST;FIN;PASS
modstander	vastustajaa	modstander	vastustaja	N;INDF;MASC+FEM;SG	N;PRT;SG
modstander	vastustaja	modstander	vastustaja	N;INDF;MASC+FEM;SG	N;NOM;SG
rudolf	petteri	rudolf	petteri	N;INDF;MASC+FEM;SG	N;NOM;SG
rudolf	rudolf	rudolf	rudolf	N;INDF;MASC+FEM;SG	N;NOM;SG
munk	munkin	munk	minä	N;INDF;MASC+FEM;SG	N;GEN;SG
munk	munkki	munk	munkki	N;INDF;MASC+FEM;SG	N;NOM;SG
absolut	ehdottomasti	absolut	ehdottomasti	ADV	ADV
mecklenburg	mecklenburg	mecklenburg	mecklenburg	N;INDF;MASC+FEM;SG	N;NOM;SG
forklaring	selitys	forklaring	selitys	N;INDF;MASC+FEM;SG	N;NOM;SG
overlevede	selvisi	overleve	selvitä	V;IND;PST;FIN;ACT	V;IND;SG;3;PST;FIN;ACT
overlevede	selvinnyt	overleve	selvitä	V;IND;PST;FIN;ACT	V;NOM;SG;V.PTCP;ACT
overlevede	selviytyi	overleve	selviytyä	V;IND;PST;FIN;ACT	V;IND;SG;3;PST;FIN;ACT
blod	veri	blod	veri	N;INDF;NEUT;SG	N;NOM;SG
blod	verta	blod	veri	N;INDF;NEUT;SG	N;PRT;SG
bogstav	kirjain	bogstav	kirjain	N;INDF;NEUT;SG	N;NOM;SG
bogstav	kirje	bogstav	kirje	N;INDF;NEUT;SG	N;NOM;SG
bogstav	kirjeen	bogstav	kirje	N;INDF;NEUT;SG	N;GEN;SG
bogstav	kirjeellä	bogstav	kirje	N;INDF;NEUT;SG	N;AT+ESS
;SG
aktivt	aktiivinen	aktiv	aktiivinen	ADJ;INDF;NEUT;SG	ADJ;NOM;SG
aktivt	aktiivisena	aktiv	aktiivinen	ADJ;INDF;NEUT;SG	ADJ;FRML;SG
akademi	akatemia	akademi	akatemia	N;INDF;NEUT;SG	N;NOM;SG
academy	akatemia	academy	akatemia	N;INDF;MASC+FEM;SG	N;NOM;SG
marine	laivaston	marine	laivasto	N;INDF;MASC+FEM;SG	N;GEN;SG
marine	laivastoon	marine	laivasto	N;INDF;MASC+FEM;SG	N;IN+ALL;SG
marine	laivasto	marine	laivasto	N;INDF;MASC+FEM;SG	N;NOM;SG
marine	meren	marine	meri	N;INDF;MASC+FEM;SG	N;GEN;SG
marine	merijalkaväki	marine	meri#jalka#väki	N;INDF;MASC+FEM;SG	N;NOM;SG
marine	sotilas	marine	sotilas	N;INDF;MASC+FEM;SG	N;NOM;SG
bund	pohjaan	bund	pohja	N;INDF;MASC+FEM;SG	N;IN+ALL;SG
bund	pohja	bund	pohja	N;INDF;MASC+FEM;SG	N;NOM;SG
bund	pohjaa	bund	pohja	N;INDF;MASC+FEM;SG	N;PRT;SG
hævder	väittää	hævde	väittää	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN;ACT
stillehavet	tyyni	stillehavet	tyyni	N;DEF;NEUT;SG	N;NOM;SG
stillehavet	tyynenmeren	stillehavet	tyyni#meri	N;DEF;NEUT;SG	N;GEN;SG
detaljer	yksityiskohdat	detalje	yksityis#kohta	N;INDF;MASC+FEM;PL	N;NOM;PL
detaljer	yksityiskohtia	detalje	yksityis#kohta	N;INDF;MASC+FEM;PL	N;PRT;PL
detaljer	tiedot	detalje	tieto	N;INDF;MASC+FEM;PL	N;NOM;PL
detaljer	yksityiskohdat	detalje	yksityis#kohta	N;INDF;MASC+FEM;PL	N;NOM;PL
forgænger	edeltäjänsä	forgænger	edeltäjä	N;INDF;MASC+FEM;SG	N;GEN;SG
tegner	vetää	tegne	vetää	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN;ACT
tegner	piirtää	tegne	piirtää	V;IND;PRS;FIN;ACT	V;IND;SG;FIN;ACT
tegner	piirtää	tegne	piirtää	V;IND;PRS;FIN;ACT	V;IND;SG;FIN;ACT
rester	jäämien	rest	jäämä	N;INDF;MASC+FEM;PL	N;GEN;PL
rester	jäännökset	rest	jäännös	N;INDF;MASC+FEM;PL	N;NOM;PL
rester	jäämien	rest	jäämä	N;INDF;MASC+FEM;PL	N;GEN;PL
sjældne	harvinaiset	sjælden	harvinainen	ADJ;PL	ADJ;NOM;PL
fanget	vangittu	fange	vangita	V;INDF;SG;PST;V.PTCP	V;NOM;SG;V.PTCP;PASS
dannelse	muodostaminen	dannelse	muodostaminen	N;INDF;MASC+FEM;SG	N;NOM;SG
dannelse	muodostuminen	dannelse	muodostuminen	N;INDF;MASC+FEM;SG	N;NOM;SG
redde	pelastaa	redde	pelastaa	V;NFIN;ACT	V;IND;SG;3;PRS;FIN;ACT
redde	säästää	redde	säästää	V;NFIN;ACT	V;SG;FIN;ACT
redde	pelastaa	redde	pelastaa	V;NFIN;ACT	V;IND;SG;3;PRS;FIN;ACT
nævner	mainitsee	nævne	mainita	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN;ACT
nævner	mainita	nævne	mainita	V;IND;PRS;FIN;ACT	V;SG;NFIN;ACT
undersøge	tutkia	undersøge	tutkia	V;NFIN;ACT	V;SG;NFIN;ACT
undersøge	tutki	undersøge	tutkia	V;NFIN;ACT	V;IMP;SG;2;FIN;ACT
analyse	analyysi	analyse	analyysi	N;INDF;MASC+FEM;SG	N;NOM;SG
analyse	analysointi	analyse	analysointi	N;INDF;MASC+FEM;SG	N;NOM;SG
analyse	analyysin	analyse	analyysi	N;INDF;MASC+FEM;SG	N;GEN;SG
landskab	maaseudun	landskab	maa#seutu	N;INDF;NEUT;SG	N;GEN;SG
landskab	maaseutu	landskab	maa#seutu	N;INDF;NEUT;SG	N;NOM;SG
landskab	maaseutua	landskab	maaseutua	N;INDF;NEUT;SG	N;PRT;SG
landskab	maiseman	landskab	maisema	N;INDF;NEUT;SG	N;GEN;SG
landskab	maisema	landskab	maisema	N;INDF;NEUT;SG	N;NOM;SG
landskab	maisemaa	landskab	maisema	N;INDF;NEUT;SG	N;PRT;SG
flygte	paeta	flygte	paeta	V;NFIN;ACT	V;SG;NFIN;ACT
flygte	paeta	flygte	paeta	V;NFIN;ACT	V;SG;NFIN;ACT
kant	kant	kant	kant	N;INDF;MASC+FEM;SG	N;NOM;SG
kant	reuna	kant	reuna	N;INDF;MASC+FEM;SG	N;NOM;SG
kant	reunan	kant	reuna	N;INDF;MASC+FEM;SG	N;GEN;SG
kant	raja	kant	raja	N;INDF;MASC+FEM;SG	N;NOM;SG
kant	rajaa	kant	raja	N;INDF;MASC+FEM;SG	N;PRT;SG
kant	rajan	kant	raja	N;INDF;MASC+FEM;SG	N;GEN;SG
hvidt	valkoinen	hvid	valkoinen	ADJ;INDF;NEUT;SG	ADJ;NOM;SG
hvidt	valkoista	hvid	valkoinen	ADJ;INDF;NEUT;SG	ADJ;PRT;SG
trækker	vetää	trække	vetää	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN;ACT
udvikler	kehittyy	udvikel	kehittyä	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN;ACT
udvikler	kehittää	udvikel	kehittää	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN;ACT
udvikler	kehittyä	udvikel	kehittyä	V;IND;PRS;FIN;ACT	V;SG;NFIN;ACT
kreis	kreis	kreis	kreis	N;INDF;MASC+FEM;SG	N;NOM;SG
tvang	pakko	tvinge	pakko	N;INDF;MASC+FEM;SG	N;NOM;SG
tvang	pakottamista	tvinge	pakottaminen	N;INDF;MASC+FEM;SG	N;PRT;SG
tøj	asu	tøj	asua	N;INDF;NEUT;SG	N;NOM;SG
tøj	vaatetus	tøj	vaatetus	N;INDF;NEUT;SG	N;NOM;SG
tøj	vaate	tøj	vaate	N;INDF;NEUT;SG	N;NOM;SG
motorer	moottorit	motor	moottori	N;INDF;MASC+FEM;PL	N;NOM;PL
motorer	moottorit	motor	moottori	N;INDF;MASC+FEM;PL	N;NOM;PL
navngivet	nimetty	navngivet	nimetä	V;INDF;SG;PST;V.PTCP	V;NOM;SG;V.PTCP;PASS
årsagen	syy	årsag	syy	N;DEF;MASC+FEM;SG	N;NOM;SG
årsagen	aatteen	årsag	aate	N;DEF;MASC+FEM;SG	N;GEN;SG
grå	harmaata	grå	harmaa	ADJ;INDF;SG	ADJ;PRT;SG
grå	harmaa	grå	harmaa	ADJ;INDF;SG	ADJ;NOM;SG
grå	harmaata	grå	harmaa	ADJ;INDF;SG	ADJ;PRT;SG
grå	harmaa	grå	harmaa	ADJ;INDF;SG	ADJ;NOM;SG
baby	kulta	baby	kulta	N;INDF;MASC+FEM;SG	N;NOM;SG
baby	vauva	baby	vauva	N;INDF;MASC+FEM;SG	N;NOM;SG
baby	muru	baby	muru	N;INDF;MASC+FEM;SG	N;NOM;SG
leveret	toimitettu	levere	toimittaa	V;INDF;SG;PST;V.PTCP	V;NOM;SG;V.PTCP;PASS
leveret	toimitettiin	levere	toimittaa	V;INDF;SG;PST;V.PTCP	V;IND;PST;FIN;PASS
district	piiri	district	piiri	N;INDF;NEUT;SG	N;NOM;SG
district	piirikunta	district	piiri#kunta	N;INDF;NEUT;SG	N;NOM;SG
nation	kansakunta	nation	kansa#kunta	N;INDF;MASC+FEM;SG	N;NOM;SG
popularitet	suosiota	popularitet	suosio	N;INDF;MASC+FEM;SG	N;PRT;SG
popularitet	suosio	popularitet	suosio	N;INDF;MASC+FEM;SG	N;NOM;SG
popularitet	suosion	popularitet	suosio	N;INDF;MASC+FEM;SG	N;GEN;SG
manuskriptforfatter	käsikirjoittaja	manuskriptforfatter	käsikirjoittaja	N;INDF;MASC+FEM;SG	N;NOM;SG
plader	laatat	plade	laattaa	N;INDF;MASC+FEM;PL	N;NOM;PL
plader	lautaset	plade	lautanen	N;INDF;MASC+FEM;PL	N;NOM;PL
plader	lautasia	plade	lautanen	N;INDF;MASC+FEM;PL	N;PRT;PL
plader	levyt	plade	levy	N;INDF;MASC+FEM;PL	N;NOM;PL
plader	kilvet	plade	kilvi	N;INDF;MASC+FEM;PL	N;NOM;PL
plader	levyt	plade	levy	N;INDF;MASC+FEM;PL	N;NOM;PL
plader	lakanat	plade	lakana	N;INDF;MASC+FEM;PL	N;NOM;PL
nogenlunde	melko	nogenlunde	melko	ADV	ADV
hilsen	tervehdys	hilse	tervehdys	N;INDF;MASC+FEM;SG	N;NOM;SG
hilsen	tervehdys	hilse	tervehdys	N;INDF;MASC+FEM;SG	N;NOM;SG
gas	kaasu	gas	kaasu	N;INDF;MASC+FEM;SG	N;NOM;SG
gas	kaasua	gas	kaasu	N;INDF;MASC+FEM;SG	N;PRT;SG
gas	bensiini	gas	bensiini	N;INDF;MASC+FEM;SG	N;NOM;SG
gas	bensa	gas	bensa	N;INDF;MASC+FEM;SG	N;NOM;SG
gas	kaasun	gas	kaasu	N;INDF;MASC+FEM;SG	N;GEN;SG
modstandere	vastustajien	modstander	vastustaja	N;INDF;MASC+FEM;PL	N;GEN;PL
modstandere	vastustajat	modstander	vastustaja	N;INDF;MASC+FEM;PL	N;NOM;PL
modstandere	vastustajia	modstander	vastustaja	N;INDF;MASC+FEM;PL	N;PRT;PL
temperatur	lämpötila	temperatur	lämmö#tila	N;INDF;MASC+FEM;SG	N;NOM;SG
besættelse	pakkomielle	besættelse	pakko#mielle	N;INDF;MASC+FEM;SG	N;AT+ALL;SG
besættelse	ammatti	besættelse	ammatti	N;INDF;MASC+FEM;SG	N;NOM;SG
besættelse	miehityksen	besættelse	miehitys	N;INDF;MASC+FEM;SG	N;GEN;SG
besættelse	miehitys	besættelse	miehitys	N;INDF;MASC+FEM;SG	N;NOM;SG
serbien	serbiassa	serbi	serbia	N;DEF;MASC+FEM;SG	N;IN+ESS;SG
serbien	serbian	serbi	serbia	N;DEF;MASC+FEM;SG	N;GEN;SG
bære	kanna	bære	kanna	V;NFIN;ACT	V;IMP;SG;2;FIN;ACT
petersborg	pietarissa	petersborg	pietari	N;INDF;MASC+FEM;SG	N;IN+ESS;SG
petersborg	pietari	petersborg	pietari	N;INDF;MASC+FEM;SG	N;NOM;SG
rig	rikas	rig	rikas	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;SG
ide	ide	ide	ide	N;INDF;MASC+FEM;SG	N;NOM;SG
ide	idean	ide	idea	N;INDF;MASC+FEM;SG	N;GEN;SG
ide	ajatus	ide	ajatus	N;INDF;MASC+FEM;SG	N;NOM;SG
ide	idea	ide	idea	N;INDF;MASC+FEM;SG	N;NOM;SG
ide	ideaa	ide	idea	N;INDF;MASC+FEM;SG	N;PRT;SG
site	sivuston	site	sivusto	N;INDF;NEUT;SG	N;GEN;SG
site	sivusto	site	sivusto	N;INDF;NEUT;SG	N;NOM;SG
global	globaali	global	globaali	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;SG
global	maailmanlaajuinen	global	maailman#laajuinen	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;SG
global	maailmanlaajuisen	global	maailman#laajuinen	ADJ;INDF;MASC+FEM;SG	ADJ;GEN;SG
varianter	muutokset	variant	muutos	N;INDF;MASC+FEM;PL	N;NOM;PL
varianter	vaihtelut	variant	vaihtelu	N;INDF;MASC+FEM;PL	N;NOM;PL
violin	viulu	violin	viulu	N;INDF;MASC+FEM;SG	N;NOM;SG
violin	viulua	violin	viulu	N;INDF;MASC+FEM;SG	N;PRT;SG
violin	viulu	violin	viulu	N;INDF;MASC+FEM;SG	N;NOM;SG
stigning	lisäys	stigning	lisäys	N;INDF;MASC+FEM;SG	N;NOM;SG
stigning	kasvu	stigning	kasvu	N;INDF;MASC+FEM;SG	N;NOM;SG
stigning	korotus	stigning	korotus	N;INDF;MASC+FEM;SG	N;NOM;SG
opgør	välienselvittely	opgør	väli#enselvittely	N;INDF;NEUT;SG	N;NOM;SG
rækker	rivit	række	rivi	N;INDF;MASC+FEM;PL	N;NOM;PL
arsenal	arsenal	arsenal	arsenal	N;DEF;MASC+FEM;SG	N;NOM;SG
hovedrollen	pääosassa	hovedrol	pää#osa	N;DEF;MASC+FEM;SG	N;IN+ESS;SG
kejseren	keisari	kejser	keisari	N;DEF;MASC+FEM;SG	N;NOM;SG
kejseren	keisaria	kejser	keisari	N;DEF;MASC+FEM;SG	N;PRT;SG
kejseren	keisarin	kejser	keisari	N;DEF;MASC+FEM;SG	N;GEN;SG
andel	osuus	andel	osuus	N;INDF;MASC+FEM;SG	N;NOM;SG
andel	osuus	andel	osuus	N;INDF;MASC+FEM;SG	N;NOM;SG
horn	torvi	horn	torvi	N;INDF;MASC+FEM;SG	N;NOM;SG
horn	horn	horn	horn	N;INDF;MASC+FEM;SG	N;NOM;SG
foregående	aiempi	foregående	aiempi	ADJ	ADJ;NOM;SG
foregående	edellinen	foregående	edellinen	ADJ	ADJ;NOM;SG
foregående	edelliset	foregående	edellinen	ADJ	ADJ;NOM;PL
foregående	aiemmat	foregående	aiempi	ADJ	ADJ;NOM;PL
motoren	moottorin	motor	moottori	N;DEF;MASC+FEM;SG	N;GEN;SG
motoren	moottori	motor	moottori	N;DEF;MASC+FEM;SG	N;NOM;SG
bevare	säilyttää	bevare	säilyttää	V;NFIN;ACT	V;SG;NFIN;ACT
bevare	säilytä	bevare	säilyttää	V;NFIN;ACT	V;IMP;SG;2;FIN;ACT
kommentarer	kommentit	kommentar	kommentti	N;INDF;MASC+FEM;PL	N;NOM;PL
kommentarer	kommentteja	kommentar	kommentti	N;INDF;MASC+FEM;PL	N;PRT;PL
kommentarer	huomautuksia	kommentar	huomautus	N;INDF;MASC+FEM;PL	N;PRT;PL
kommentarer	huomautukset	kommentar	huomautus	N;INDF;MASC+FEM;PL	N;NOM;PL
cykelrytter	pyöräilijä	cykelrytter	pyöräilijä	N;INDF;MASC+FEM;SG	N;NOM;SG
vindere	voittajia	vinder	voittaja	N;INDF;MASC+FEM;PL	N;PRT;PL
vindere	voittajat	vinder	voittaja	N;INDF;MASC+FEM;PL	N;NOM;PL
vindere	mestarit	vinder	mestari	N;INDF;MASC+FEM;PL	N;NOM;PL
vindere	mestareita	vinder	mestari	N;INDF;MASC+FEM;PL	N;PRT;PL
pres	paine	pres	paine	N;INDF;NEUT;SG	N;NOM;SG
pres	painetta	pres	paine	N;INDF;NEUT;SG	N;PRT;SG
pres	paineen	pres	paine	N;INDF;NEUT;SG	N;GEN;SG
pres	pres	pres	pres	N;INDF;NEUT;SG	N;NOM;SG
pennsylvania	pennsylvanian	pennsylvania	pennsylvania	N;INDF;MASC+FEM;SG	N;GEN;SG
ruten	reittiä	ruten	reittiä	N;DEF;MASC+FEM;SG	N;PRT;SG
ruten	reitin	ruten	reitti	N;DEF;MASC+FEM;SG	N;GEN;SG
ruten	reitti	ruten	reitti	N;DEF;MASC+FEM;SG	N;NOM;SG
akademiet	akatemia	akademium	akatemia	N;DEF;NEUT;SG	N;NOM;SG
krydser	ylittää	krydse	ylittää	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN;ACT
bjergene	vuoria	bjerg	vuori	N;DEF;NEUT;PL	N;PRT;PL
bjergene	vuoret	bjerg	vuori	N;DEF;NEUT;PL	N;NOM;PL
bjergene	vuorten	bjerg	vuori	N;DEF;NEUT;PL	N;GEN;PL
erobre	valloittaa	erobre	valloittaa	V;NFIN;ACT	V;IND;SG;3;PRS;FIN;ACT
alvorligt	oikeesti	alvorligt	oikeasti	ADV	ADV
alvorligt	vakavasti	alvorligt	vakavasti	ADV	ADV
boliger	asunnot	bolig	asunto	N;INDF;MASC+FEM;PL	N;NOM;PL
boliger	asuntojen	bolig	asunto	N;INDF;MASC+FEM;PL	N;GEN;PL
tegning	piirustus	tegning	piirustus	N;INDF;MASC+FEM;SG	N;NOM;SG
tegning	piirros	tegning	piirros	N;INDF;MASC+FEM;SG	N;NOM;SG
aviser	sanomalehdet	avis	sanoma#lehti	N;INDF;MASC+FEM;PL	N;NOM;PL
aviser	lehdet	avis	lehti	N;INDF;MASC+FEM;PL	N;NOM;PL
aviser	sanomalehtiä	avis	sanoma#lehti	N;INDF;MASC+FEM;PL	N;PRT;PL
lån	lainat	lån	laina	N;INDF;NEUT;PL	N;NOM;PL
symfoni	sinfonia	symfoni	sinfonia	N;INDF;MASC+FEM;SG	N;NOM;SG
reklame	mainostaminen	reklame	mainostaminen	N;INDF;MASC+FEM;SG	N;NOM;SG
reklame	mainos	reklame	mainos	N;INDF;MASC+FEM;SG	N;NOM;SG
reklame	mainonta	reklame	mainon	N;INDF;MASC+FEM;SG	N;NOM;SG
reklame	mainontaa	reklame	mainontaa	N;INDF;MASC+FEM;SG	N;PRT;SG
reklame	mainos	reklame	mainos	N;INDF;MASC+FEM;SG	N;NOM;SG
østersøen	itämeri	østersøen	itämeri	N;DEF;MASC+FEM;SG	N;NOM;SG
østersøen	baltian	østersøen	baltia	N;DEF;MASC+FEM;SG	N;GEN;SG
østersøen	itämeren	østersøen	itä#meri	N;DEF;MASC+FEM;SG	N;GEN;SG
centralt	keskeisellä	centralt	keskeinen	ADJ;INDF;NEUT;SG	ADJ;AT+ESS
;SG
nationer	kansakuntien	nation	kansa#kunta	N;INDF;MASC+FEM;PL	N;GEN;PL
nationer	kansat	nation	kansa	N;INDF;MASC+FEM;PL	N;NOM;PL
nationer	kansakunnat	nation	kansa#kunta	N;INDF;MASC+FEM;PL	N;NOM;PL
nationer	kansakuntia	nation	kansa#kunta	N;INDF;MASC+FEM;PL	N;PRT;PL
mikkelsen	mikkelsen	mikkelse	mikkels	N;DEF;MASC+FEM;SG	N;NOM;SG
grønlands	grönlannin	grønlands	grönlanti	N;GEN;INDF;MASC+FEM;SG	N;GEN;SG
teorien	teoriaa	teori	teoria	N;DEF;MASC+FEM;SG	N;PRT;SG
teorien	teoria	teori	teoria	N;DEF;MASC+FEM;SG	N;NOM;SG
opførte	käyttäytyi	opføre	käyttäytyä	V;IND;PST;FIN;ACT	V;IND;SG;3;PST;FIN;ACT
josef	joosef	josef	joosef	N;INDF;MASC+FEM;SG	N;NOM;SG
josef	joseph	josef	joseph	N;INDF;MASC+FEM;SG	N;NOM;SG
fællesskab	yhteisön	fællesskab	yhteisö	N;INDF;NEUT;SG	N;GEN;SG
fællesskab	yhteisö	fællesskab	yhteisö	N;INDF;NEUT;SG	N;NOM;SG
mærke	tuntea	mærke	tuntea	V;NFIN;ACT	V;SG;NFIN;ACT
mærke	tuntuu	mærke	tuntua	V;NFIN;ACT	V;IND;SG;0;PRS;FIN;ACT
mærke	merkitse	mærke	merkitä	V;NFIN;ACT	V;IMP;SG;2;FIN;ACT
mærke	merkitä	mærke	merkitä	V;NFIN;ACT	V;SG;NFIN;ACT
mærke	merkkaa	mærke	merkka	V;NFIN;ACT	V;IMP;SG;2;FIN;ACT
mærke	merkitse	mærke	merkitä	V;NFIN;ACT	V;IMP;SG;2;FIN;ACT
døtre	tyttäret	døn	tytär	N;INDF;MASC+FEM;PL	N;NOM;PL
højst	eniten	højst	eniten	ADV	ADV
krone	kruunua	krone	kruunu	N;INDF;MASC+FEM;SG	N;PRT;SG
krone	kruunu	krone	kruunu	N;INDF;MASC+FEM;SG	N;NOM;SG
krone	kruunun	krone	kruunu	N;INDF;MASC+FEM;SG	N;GEN;SG
krone	kruuna	krone	kruuna	N;INDF;MASC+FEM;SG	N;NOM;SG
trin	vaihe	trin	vaihe	N;INDF;NEUT;SG	N;NOM;SG
trin	askel	trin	askel	N;INDF;NEUT;SG	N;NOM;SG
kredsløb	kiertoradalta	kredsløb	kierto#rata	N;INDF;NEUT;SG	N;AT+ABL;SG
kredsløb	kiertoradalle	kredsløb	kierto#rata	N;INDF;NEUT;SG	N;AT+ALL;SG
kredsløb	piiri	kredsløb	piiri	N;INDF;NEUT;SG	N;NOM;SG
kredsløb	circuit	kredsløb	circuit	N;INDF;NEUT;SG	N;NOM;SG
agent	agentti	agent	agentti	N;INDF;MASC+FEM;SG	N;NOM;SG
fortællinger	kertomuksia	fortælling	kertomus	N;INDF;MASC+FEM;PL	N;PRT;PL
fortællinger	tarinat	fortælling	tarina	N;INDF;MASC+FEM;PL	N;NOM;PL
fortællinger	tarinoita	fortælling	tarina	N;INDF;MASC+FEM;PL	N;PRT;PL
fortællinger	tarinoiden	fortælling	tarina	N;INDF;MASC+FEM;PL	N;GEN;PL
bolig	kotipaikka	bolig	koti#paikka	N;INDF;MASC+FEM;SG	N;NOM;SG
bolig	residence	bolig	residence	N;INDF;MASC+FEM;SG	N;NOM;SG
bolig	asuinpaikka	bolig	asuin#paikka	N;INDF;MASC+FEM;SG	N;NOM;SG
bolig	oleskelu	bolig	oleskelu	N;INDF;MASC+FEM;SG	N;NOM;SG
bolig	asumista	bolig	asuminen	N;INDF;MASC+FEM;SG	N;PRT;SG
bolig	asuminen	bolig	asuminen	N;INDF;MASC+FEM;SG	N;NOM;SG
bolig	asunto	bolig	asunto	N;INDF;MASC+FEM;SG	N;NOM;SG
bolig	majoitusta	bolig	majoitus	N;INDF;MASC+FEM;SG	N;PRT;SG
bolig	majoitus	bolig	majoitus	N;INDF;MASC+FEM;SG	N;NOM;SG
bolig	majoituksen	bolig	majoitus	N;INDF;MASC+FEM;SG	N;GEN;SG
noteret	huomioitu	notere	huomioida	V;INDF;SG;PST;V.PTCP	V;NOM;SG;V.PTCP;PASS
beskyttet	suojeltu	beskytte	suojella	V;INDF;SG;PST;V.PTCP	V;NOM;SG;V.PTCP;PASS
beskyttet	suojattu	beskytte	suojata	V;INDF;SG;PST;V.PTCP	V;NOM;SG;V.PTCP;PASS
beskyttet	suojellut	beskytte	suojella	V;INDF;SG;PST;V.PTCP	V;NOM;SG;V.PTCP;ACT
interessant	mielenkiintoinen	interessant	mielenkiintoinen	ADJ;INDF;SG	ADJ;NOM;SG
interessant	mielenkiintoista	interessant	mielenkiintoinen	ADJ;INDF;SG	ADJ;PRT;SG
interessant	kiinnostavaa	interessant	kiinnostava	ADJ;INDF;SG	ADJ;PRT;SG
politikere	poliitikkoja	politiker	poliitikko	N;INDF;MASC+FEM;PL	N;PRT;PL
politikere	poliitikot	politiker	poliitikko	N;INDF;MASC+FEM;PL	N;NOM;PL
genstand	esine	genstand	esine	N;INDF;MASC+FEM;SG	N;NOM;SG
